ID;RegioS;Ecosysteemtypen;Perioden;VoorzieningVoedselEnSierteeltgewassen_1;VoorzieningVeevoedergewassen_2;Houtvoorziening_3;Waterzuivering_4;Luchtfiltratie_5;Koolstofvastlegging_6;Koolstofopslag_7;Bestuiving_8;Regenwaterregulatie_9;Kustbescherming_10;VerminderingStedelijkeHitteEilanden_11;NatuurrecreatieWandelen_12;NatuurrecreatieOverig_13;Natuurtoerisme_14;TotaalEcosysteemdiensten_15;VoorzieningVoedselEnSierteeltgewassen_16;VoorzieningVeevoedergewassen_17;Houtvoorziening_18;Waterzuivering_19;Luchtfiltratie_20;Koolstofvastlegging_21;Koolstofopslag_22;Bestuiving_23;Regenwaterregulatie_24;Kustbescherming_25;VerminderingStedelijkeHitteEilanden_26;NatuurrecreatieWandelen_27;NatuurrecreatieOverig_28;Natuurtoerisme_29;GroeneLeefomgeving_30
138;Nederland;Agrarisch grasland;2021;;7704.0;;;1157.0;147.0;;96.0;31.0;;1.0;77.0;;;1049.0;;362.0;;;11.0;32.0;;107.0;;;;115.0;;;96.0
139;Nederland;Agrarisch grasland;2022;;6071.0;;;1214.0;146.0;;;25.0;;0.8;;;;;;357.0;;;13.0;33.0;;;;;;;;;107.0
140;Nederland;Natuurlijk en semi-natuurlijk grasland;2013;;364.0;;;402.0;33.0;;;30.0;;1.2;15.0;;;;;23.0;;;4.0;5.0;;;;;;14.0;;;76.0
141;Nederland;Natuurlijk en semi-natuurlijk grasland;2014;;380.0;;;375.0;32.0;;;29.0;;1.1;14.0;;;;;21.0;;;4.0;5.0;;;;;;13.0;;;
142;Nederland;Natuurlijk en semi-natuurlijk grasland;2015;;319.0;;;309.0;32.0;;94.0;30.0;;1.1;14.0;;;910.0;;22.0;;;3.0;6.0;;71.0;;;;13.0;;;73.0
143;Nederland;Natuurlijk en semi-natuurlijk grasland;2016;;304.0;;;300.0;32.0;;94.0;30.0;;1.1;16.0;;;;;23.0;;;3.0;6.0;;72.0;;;;17.0;;;
144;Nederland;Natuurlijk en semi-natuurlijk grasland;2017;;287.0;;;302.0;33.0;;79.0;30.0;;1.1;16.0;;;;;19.0;;;3.0;6.0;;87.0;;;;19.0;;;
145;Nederland;Natuurlijk en semi-natuurlijk grasland;2018;;188.0;;;323.0;32.0;;90.0;30.0;;1.2;18.0;;;1109.0;;12.0;;;3.0;6.0;;88.0;;;;24.0;;;80.0
146;Nederland;Natuurlijk en semi-natuurlijk grasland;2019;;204.0;;;282.0;32.0;;87.0;30.0;;1.3;18.0;;;;;13.0;;;3.0;6.0;;76.0;;;;25.0;;;
147;Nederland;Natuurlijk en semi-natuurlijk grasland;2020;;205.0;;;242.0;33.0;;87.0;30.0;;1.3;30.0;;;1094.0;;11.0;;;3.0;7.0;;95.0;;;;40.0;;;92.0
148;Nederland;Natuurlijk en semi-natuurlijk grasland;2021;;218.0;;;248.0;32.0;;83.0;30.0;;1.2;39.0;;;1541.0;;11.0;;;3.0;7.0;;93.0;;;;58.0;;;107.0
149;Nederland;Natuurlijk en semi-natuurlijk grasland;2022;;160.0;;;240.0;30.0;;;28.0;;1.3;;;;;;10.0;;;3.0;7.0;;;;;;;;;117.0
150;Nederland;Totaal bosgebieden;2013;;;2140.0;;16456.0;248.0;;;154.0;;1.3;140.0;;22735.0;;;;80.0;;84.0;41.0;;;;;;134.0;496.0;1205.0;276.0
151;Nederland;Totaal bosgebieden;2014;;;2096.0;;15922.0;246.0;;;155.0;;1.2;131.0;;23251.0;;;;74.0;;82.0;42.0;;;;;;123.0;522.0;1239.0;
152;Nederland;Totaal bosgebieden;2015;;;2063.0;;12963.0;245.0;;81.0;156.0;;1.2;132.0;;22904.0;2461.0;;;77.0;;70.0;43.0;;83.0;;;;121.0;479.0;1304.0;283.0
153;Nederland;Totaal bosgebieden;2016;;;2024.0;;12588.0;244.0;;77.0;156.0;;1.2;100.0;;23821.0;;;;84.0;;67.0;44.0;;86.0;;;;106.0;491.0;1336.0;
154;Nederland;Totaal bosgebieden;2017;;;2002.0;;12358.0;245.0;;66.0;156.0;;1.3;139.0;;28806.0;;;;77.0;;67.0;46.0;;97.0;;;;168.0;516.0;1503.0;
155;Nederland;Totaal bosgebieden;2018;;;1974.0;;13332.0;246.0;;74.0;156.0;;1.3;152.0;;30267.0;3001.0;;;82.0;;73.0;48.0;;102.0;;;;207.0;540.0;1613.0;336.0
156;Nederland;Totaal bosgebieden;2019;;;1942.0;;11936.0;245.0;;74.0;156.0;;1.4;151.0;;29180.0;;;;64.0;;66.0;50.0;;93.0;;;;210.0;521.0;1820.0;
157;Nederland;Totaal bosgebieden;2020;;;1915.0;;9872.0;246.0;;70.0;155.0;;1.3;251.0;;26293.0;3010.0;;;83.0;;59.0;51.0;;101.0;;;;336.0;487.0;1512.0;380.0
158;Nederland;Totaal bosgebieden;2021;;;1888.0;;10343.0;247.0;;69.0;155.0;;1.3;319.0;;30175.0;3886.0;;;88.0;;64.0;53.0;;100.0;;;;480.0;615.0;2025.0;459.0
159;Nederland;Totaal bosgebieden;2022;;;1851.0;;10672.0;246.0;;;67.0;;1.3;;;25510.0;;;;99.0;;71.0;55.0;;;;;;;592.0;1981.0;512.0
160;Nederland;Natuurbos en houtsingels;2013;;;;;7345.0;129.0;;;47.0;;1.4;66.0;;;;;;;;41.0;21.0;;;;;;63.0;;;143.0
161;Nederland;Natuurbos en houtsingels;2014;;;;;7032.0;128.0;;;47.0;;1.3;62.0;;;;;;;;40.0;22.0;;;;;;58.0;;;
162;Nederland;Natuurbos en houtsingels;2015;;;;;5710.0;127.0;;44.0;47.0;;1.2;62.0;;;1233.0;;;;;33.0;22.0;;42.0;;;;57.0;;;146.0
163;Nederland;Natuurbos en houtsingels;2016;;;;;5548.0;127.0;;42.0;47.0;;1.3;49.0;;;;;;;;32.0;23.0;;42.0;;;;52.0;;;
164;Nederland;Natuurbos en houtsingels;2017;;;;;5476.0;128.0;;36.0;47.0;;1.4;65.0;;;;;;;;32.0;24.0;;48.0;;;;79.0;;;
165;Nederland;Natuurbos en houtsingels;2018;;;;;5987.0;130.0;;41.0;47.0;;1.4;72.0;;;1512.0;;;;;36.0;25.0;;51.0;;;;97.0;;;177.0
166;Nederland;Natuurbos en houtsingels;2019;;;;;5379.0;131.0;;41.0;47.0;;1.4;73.0;;;;;;;;32.0;27.0;;46.0;;;;101.0;;;
167;Nederland;Natuurbos en houtsingels;2020;;;;;4539.0;134.0;;39.0;47.0;;1.4;122.0;;;1561.0;;;;;30.0;28.0;;52.0;;;;164.0;;;207.0
168;Nederland;Natuurbos en houtsingels;2021;;;;;4764.0;135.0;;38.0;47.0;;1.4;157.0;;;2064.0;;;;;33.0;29.0;;52.0;;;;237.0;;;253.0
169;Nederland;Natuurbos en houtsingels;2022;;;;;4929.0;134.0;;;46.0;;1.4;;;;;;;;;36.0;30.0;;;;;;;;;280.0
170;Nederland;Productiebos;2013;;;;;8305.0;96.0;;;62.0;;1.1;69.0;;;;;;;;34.0;16.0;;;;;;66.0;;;111.0
171;Nederland;Productiebos;2014;;;;;8120.0;96.0;;;62.0;;1.0;63.0;;;;;;;;33.0;16.0;;;;;;59.0;;;
172;Nederland;Productiebos;2015;;;;;6594.0;95.0;;26.0;62.0;;1.0;64.0;;;1133.0;;;;;28.0;17.0;;32.0;;;;59.0;;;119.0
173;Nederland;Productiebos;2016;;;;;6373.0;94.0;;24.0;62.0;;1.0;46.0;;;;;;;;27.0;17.0;;33.0;;;;49.0;;;
174;Nederland;Productiebos;2017;;;;;6209.0;94.0;;21.0;62.0;;1.1;68.0;;;;;;;;27.0;18.0;;38.0;;;;82.0;;;
175;Nederland;Productiebos;2018;;;;;6675.0;94.0;;24.0;62.0;;1.1;75.0;;;1385.0;;;;;29.0;18.0;;39.0;;;;101.0;;;141.0
176;Nederland;Productiebos;2019;;;;;5981.0;93.0;;24.0;62.0;;1.2;72.0;;;;;;;;26.0;19.0;;36.0;;;;100.0;;;
177;Nederland;Productiebos;2020;;;;;4862.0;92.0;;22.0;61.0;;1.1;119.0;;;1350.0;;;;;23.0;19.0;;38.0;;;;159.0;;;155.0
178;Nederland;Productiebos;2021;;;;;5093.0;92.0;;22.0;61.0;;1.1;149.0;;;1701.0;;;;;25.0;20.0;;37.0;;;;224.0;;;184.0
179;Nederland;Productiebos;2022;;;;;5236.0;91.0;;;61.0;;1.1;;;;;;;;;28.0;20.0;;;;;;;;;206.0
180;Nederland;Overig bos;2013;;;;;806.0;23.0;;;46.0;;1.5;6.0;;;;;;;;10.0;4.0;;;;;;6.0;;;21.0
181;Nederland;Overig bos;2014;;;;;770.0;22.0;;;46.0;;1.3;6.0;;;;;;;;9.0;4.0;;;;;;5.0;;;
182;Nederland;Overig bos;2015;;;;;659.0;23.0;;10.0;47.0;;1.3;6.0;;;95.0;;;;;8.0;4.0;;9.0;;;;6.0;;;19.0
183;Nederland;Overig bos;2016;;;;;667.0;23.0;;11.0;47.0;;1.3;4.0;;;;;;;;8.0;4.0;;10.0;;;;4.0;;;
184;Nederland;Overig bos;2017;;;;;673.0;23.0;;9.0;47.0;;1.4;5.0;;;;;;;;8.0;4.0;;12.0;;;;7.0;;;
185;Nederland;Overig bos;2018;;;;;670.0;21.0;;10.0;47.0;;1.5;6.0;;;104.0;;;;;9.0;4.0;;12.0;;;;8.0;;;19.0
186;Nederland;Overig bos;2019;;;;;576.0;21.0;;10.0;47.0;;1.6;6.0;;;;;;;;7.0;4.0;;11.0;;;;9.0;;;
187;Nederland;Overig bos;2020;;;;;471.0;20.0;;9.0;47.0;;1.5;10.0;;;100.0;;;;;6.0;4.0;;11.0;;;;13.0;;;18.0
188;Nederland;Overig bos;2021;;;;;486.0;20.0;;8.0;47.0;;1.4;13.0;;;120.0;;;;;7.0;4.0;;11.0;;;;20.0;;;22.0
189;Nederland;Overig bos;2022;;;;;507.0;21.0;;;47.0;;1.5;;;;;;;;;8.0;5.0;;;;;;;;;26.0
190;Nederland;Totaal heide- en stuifzandgebieden;2013;;;;;82.0;7.0;;;103.0;;1.0;7.0;;2515.0;;;;;;0.0;1.0;;;;;;7.0;33.0;135.0;21.0
191;Nederland;Totaal heide- en stuifzandgebieden;2014;;;;;81.0;7.0;;;105.0;;0.9;7.0;;2673.0;;;;;;0.0;1.0;;;;;;7.0;35.0;145.0;
192;Nederland;Totaal heide- en stuifzandgebieden;2015;;;;;66.0;7.0;;3.0;103.0;;0.9;7.0;;2536.0;218.0;;;;;0.0;1.0;;5.0;;;;6.0;33.0;149.0;24.0
193;Nederland;Totaal heide- en stuifzandgebieden;2016;;;;;65.0;7.0;;2.0;104.0;;0.8;5.0;;2680.0;;;;;;0.0;1.0;;5.0;;;;6.0;33.0;155.0;
194;Nederland;Totaal heide- en stuifzandgebieden;2017;;;;;63.0;7.0;;2.0;101.0;;0.8;8.0;;3238.0;;;;;;0.0;1.0;;6.0;;;;9.0;34.0;177.0;
195;Nederland;Totaal heide- en stuifzandgebieden;2018;;;;;68.0;7.0;;3.0;104.0;;1.0;9.0;;3397.0;279.0;;;;;0.0;1.0;;6.0;;;;12.0;35.0;193.0;32.0
196;Nederland;Totaal heide- en stuifzandgebieden;2019;;;;;61.0;7.0;;2.0;103.0;;1.1;8.0;;3247.0;;;;;;0.0;1.0;;6.0;;;;12.0;35.0;217.0;
197;Nederland;Totaal heide- en stuifzandgebieden;2020;;;;;51.0;7.0;;2.0;99.0;;1.0;14.0;;3020.0;273.0;;;;;0.0;1.0;;6.0;;;;19.0;32.0;179.0;36.0
198;Nederland;Totaal heide- en stuifzandgebieden;2021;;;;;52.0;7.0;;2.0;99.0;;1.0;18.0;;3394.0;345.0;;;;;0.0;1.0;;5.0;;;;27.0;41.0;229.0;42.0
199;Nederland;Totaal heide- en stuifzandgebieden;2022;;;;;55.0;7.0;;;62.0;;0.9;;;2788.0;;;;;;0.0;2.0;;;;;;;41.0;227.0;48.0
200;Nederland;Heide;2013;;;;;82.0;7.0;;;61.0;;1.2;7.0;;;;;;;;0.0;1.0;;;;;;6.0;;;18.0
201;Nederland;Heide;2014;;;;;81.0;7.0;;;59.0;;1.0;6.0;;;;;;;;0.0;1.0;;;;;;6.0;;;
202;Nederland;Heide;2015;;;;;66.0;7.0;;2.0;62.0;;1.0;6.0;;;193.0;;;;;0.0;1.0;;5.0;;;;6.0;;;21.0
203;Nederland;Heide;2016;;;;;65.0;7.0;;2.0;63.0;;0.8;5.0;;;;;;;;0.0;1.0;;5.0;;;;5.0;;;
204;Nederland;Heide;2017;;;;;63.0;7.0;;2.0;61.0;;0.9;7.0;;;;;;;;0.0;1.0;;6.0;;;;8.0;;;
205;Nederland;Heide;2018;;;;;68.0;7.0;;2.0;63.0;;1.1;8.0;;;243.0;;;;;0.0;1.0;;6.0;;;;10.0;;;28.0
206;Nederland;Heide;2019;;;;;61.0;7.0;;2.0;63.0;;1.2;8.0;;;;;;;;0.0;1.0;;6.0;;;;11.0;;;
207;Nederland;Heide;2020;;;;;51.0;7.0;;2.0;59.0;;1.2;13.0;;;238.0;;;;;0.0;1.0;;5.0;;;;17.0;;;31.0
208;Nederland;Heide;2021;;;;;52.0;7.0;;2.0;60.0;;1.1;16.0;;;301.0;;;;;0.0;1.0;;5.0;;;;25.0;;;37.0
209;Nederland;Heide;2022;;;;;55.0;7.0;;;63.0;;1.0;;;;;;;;;0.0;2.0;;;;;;;;;42.0
210;Nederland;Stuifzand;2013;;;;;;;;;42.0;;0.6;1.0;;;;;;;;;;;;;;;1.0;;;3.0
211;Nederland;Stuifzand;2014;;;;;;;;;47.0;;0.7;1.0;;;;;;;;;;;;;;;1.0;;;
212;Nederland;Stuifzand;2015;;;;;;;;0.0;41.0;;0.5;1.0;;;25.0;;;;;;;;0.0;;;;0.0;;;3.0
213;Nederland;Stuifzand;2016;;;;;;;;0.0;41.0;;0.5;0.0;;;;;;;;;;;0.0;;;;1.0;;;
214;Nederland;Stuifzand;2017;;;;;;;;0.0;40.0;;0.5;1.0;;;;;;;;;;;0.0;;;;1.0;;;
215;Nederland;Stuifzand;2018;;;;;;;;0.0;41.0;;0.5;1.0;;;36.0;;;;;;;;0.0;;;;1.0;;;4.0
216;Nederland;Stuifzand;2019;;;;;;;;0.0;40.0;;0.5;1.0;;;;;;;;;;;0.0;;;;1.0;;;
217;Nederland;Stuifzand;2020;;;;;;;;0.0;40.0;;0.5;1.0;;;34.0;;;;;;;;0.0;;;;2.0;;;5.0
218;Nederland;Stuifzand;2021;;;;;;;;0.0;39.0;;0.5;1.0;;;44.0;;;;;;;;0.0;;;;2.0;;;5.0
219;Nederland;Stuifzand;2022;;;;;;;;;38.0;;0.6;;;;;;;;;;;;;;;;;;;6.0
220;Nederland;Totaal moeras- en veengebieden;2013;;;;;103.0;10.0;;;65.0;;1.1;6.0;;3165.0;;;;;;0.0;2.0;;;;;;6.0;68.0;172.0;5.0
221;Nederland;Totaal moeras- en veengebieden;2014;;;;;104.0;11.0;;;64.0;;1.0;6.0;;3300.0;;;;;;0.0;2.0;;;;;;6.0;72.0;186.0;
222;Nederland;Totaal moeras- en veengebieden;2015;;;;;83.0;11.0;;4.0;64.0;;1.0;6.0;;3243.0;276.0;;;;;0.0;2.0;;4.0;;;;6.0;64.0;195.0;5.0
223;Nederland;Totaal moeras- en veengebieden;2016;;;;;81.0;11.0;;4.0;63.0;;0.9;8.0;;3482.0;;;;;;0.0;2.0;;5.0;;;;8.0;66.0;206.0;
224;Nederland;Totaal moeras- en veengebieden;2017;;;;;79.0;11.0;;3.0;63.0;;1.0;6.0;;4362.0;;;;;;0.0;2.0;;5.0;;;;8.0;70.0;227.0;
225;Nederland;Totaal moeras- en veengebieden;2018;;;;;88.0;11.0;;4.0;64.0;;1.0;7.0;;4573.0;338.0;;;;;0.0;2.0;;5.0;;;;9.0;75.0;241.0;6.0
226;Nederland;Totaal moeras- en veengebieden;2019;;;;;79.0;11.0;;4.0;64.0;;1.0;7.0;;4297.0;;;;;;0.0;2.0;;5.0;;;;10.0;73.0;260.0;
227;Nederland;Totaal moeras- en veengebieden;2020;;;;;65.0;11.0;;4.0;64.0;;1.0;11.0;;3940.0;319.0;;;;;0.0;2.0;;5.0;;;;15.0;67.0;222.0;7.0
228;Nederland;Totaal moeras- en veengebieden;2021;;;;;66.0;11.0;;4.0;63.0;;0.9;15.0;;4745.0;437.0;;;;;0.0;2.0;;6.0;;;;23.0;81.0;318.0;7.0
229;Nederland;Totaal moeras- en veengebieden;2022;;;;;70.0;11.0;;;23.0;;1.0;;;4064.0;;;;;;0.0;2.0;;;;;;;76.0;321.0;8.0
230;Nederland;Voedselarm ven en moerasgebied;2013;;;;;47.0;5.0;;;45.0;;0.5;2.0;;;;;;;;0.0;1.0;;;;;;2.0;;;2.0
231;Nederland;Voedselarm ven en moerasgebied;2014;;;;;47.0;5.0;;;45.0;;0.4;2.0;;;;;;;;0.0;1.0;;;;;;2.0;;;
232;Nederland;Voedselarm ven en moerasgebied;2015;;;;;38.0;5.0;;1.0;45.0;;0.4;2.0;;;106.0;;;;;0.0;1.0;;2.0;;;;2.0;;;2.0
233;Nederland;Voedselarm ven en moerasgebied;2016;;;;;37.0;5.0;;1.0;44.0;;0.4;2.0;;;;;;;;0.0;1.0;;3.0;;;;2.0;;;
234;Nederland;Voedselarm ven en moerasgebied;2017;;;;;35.0;5.0;;1.0;44.0;;0.5;2.0;;;;;;;;0.0;1.0;;3.0;;;;3.0;;;
235;Nederland;Voedselarm ven en moerasgebied;2018;;;;;39.0;5.0;;1.0;45.0;;0.5;2.0;;;134.0;;;;;0.0;1.0;;3.0;;;;3.0;;;2.0
236;Nederland;Voedselarm ven en moerasgebied;2019;;;;;36.0;5.0;;1.0;45.0;;0.6;3.0;;;;;;;;0.0;1.0;;3.0;;;;3.0;;;
237;Nederland;Voedselarm ven en moerasgebied;2020;;;;;30.0;5.0;;1.0;45.0;;0.8;4.0;;;130.0;;;;;0.0;1.0;;3.0;;;;5.0;;;3.0
238;Nederland;Voedselarm ven en moerasgebied;2021;;;;;31.0;5.0;;1.0;45.0;;0.7;5.0;;;160.0;;;;;0.0;1.0;;3.0;;;;7.0;;;3.0
239;Nederland;Voedselarm ven en moerasgebied;2022;;;;;32.0;5.0;;;43.0;;0.5;;;;;;;;;0.0;1.0;;;;;;;;;4.0
240;Nederland;Voedselrijk ven en moerasgebied;2013;;;;;56.0;6.0;;;19.0;;1.1;4.0;;;;;;;;0.0;1.0;;;;;;4.0;;;2.0
241;Nederland;Voedselrijk ven en moerasgebied;2014;;;;;57.0;6.0;;;19.0;;1.0;4.0;;;;;;;;0.0;1.0;;;;;;4.0;;;
242;Nederland;Voedselrijk ven en moerasgebied;2015;;;;;45.0;6.0;;3.0;19.0;;1.0;4.0;;;170.0;;;;;0.0;1.0;;2.0;;;;4.0;;;3.0
243;Nederland;Voedselrijk ven en moerasgebied;2016;;;;;44.0;6.0;;3.0;19.0;;1.0;6.0;;;;;;;;0.0;1.0;;2.0;;;;6.0;;;
244;Nederland;Voedselrijk ven en moerasgebied;2017;;;;;43.0;6.0;;2.0;19.0;;1.0;4.0;;;;;;;;0.0;1.0;;2.0;;;;5.0;;;
245;Nederland;Voedselrijk ven en moerasgebied;2018;;;;;49.0;6.0;;3.0;19.0;;1.0;5.0;;;205.0;;;;;0.0;1.0;;3.0;;;;6.0;;;3.0
246;Nederland;Voedselrijk ven en moerasgebied;2019;;;;;43.0;6.0;;3.0;19.0;;1.0;5.0;;;;;;;;0.0;1.0;;2.0;;;;7.0;;;
247;Nederland;Voedselrijk ven en moerasgebied;2020;;;;;35.0;6.0;;3.0;19.0;;1.0;8.0;;;189.0;;;;;0.0;1.0;;3.0;;;;10.0;;;4.0
248;Nederland;Voedselrijk ven en moerasgebied;2021;;;;;35.0;6.0;;3.0;18.0;;1.0;10.0;;;277.0;;;;;0.0;1.0;;3.0;;;;16.0;;;4.0
249;Nederland;Voedselrijk ven en moerasgebied;2022;;;;;38.0;6.0;;;17.0;;1.1;;;;;;;;;0.0;1.0;;;;;;;;;5.0
250;Nederland;Totaal rivieren en kanalen;2013;;;;;;;;;0.0;;0.6;6.0;;1959.0;;;;;;;;;;;;;6.0;196.0;50.0;183.0
251;Nederland;Totaal rivieren en kanalen;2014;;;;;;;;;0.0;;0.6;6.0;;1578.0;;;;;;;;;;;;;5.0;218.0;51.0;
252;Nederland;Totaal rivieren en kanalen;2015;;;;;;;;;0.0;;0.6;5.0;;1540.0;419.0;;;;;;;;;;;;5.0;181.0;53.0;181.0
253;Nederland;Totaal rivieren en kanalen;2016;;;;;;;;;0.0;;0.6;9.0;;1596.0;;;;;;;;;;;;;10.0;191.0;54.0;
254;Nederland;Totaal rivieren en kanalen;2017;;;;;;;;;0.0;;0.6;6.0;;2315.0;;;;;;;;;;;;;7.0;204.0;63.0;
255;Nederland;Totaal rivieren en kanalen;2018;;;;;;;;;0.0;;0.6;6.0;;2462.0;545.0;;;;;;;;;;;;9.0;217.0;79.0;240.0
256;Nederland;Totaal rivieren en kanalen;2019;;;;;;;;;0.0;;0.7;7.0;;2803.0;;;;;;;;;;;;;9.0;217.0;124.0;
257;Nederland;Totaal rivieren en kanalen;2020;;;;;;;;;0.0;;0.6;11.0;;2196.0;552.0;;;;;;;;;;;;14.0;178.0;103.0;257.0
258;Nederland;Totaal rivieren en kanalen;2021;;;;;;;;;0.0;;0.6;14.0;;2088.0;691.0;;;;;;;;;;;;21.0;211.0;133.0;327.0
259;Nederland;Totaal rivieren en kanalen;2022;;;;;;;;;0.0;;0.5;;;1610.0;;;;;;;;;;;;;;200.0;108.0;349.0
260;Nederland;Totaal meren en reservoirs;2013;;;;;;;;;1.0;;0.5;7.0;;4116.0;;;;;;;;;;;;;7.0;214.0;113.0;148.0
261;Nederland;Totaal meren en reservoirs;2014;;;;;;;;;7.0;;0.5;7.0;;3109.0;;;;;;;;;;;;;6.0;230.0;115.0;
262;Nederland;Totaal meren en reservoirs;2015;;;;;;;;;1.0;;0.5;7.0;;3034.0;469.0;;;;;;;;;;;;6.0;198.0;120.0;144.0
263;Nederland;Totaal meren en reservoirs;2016;;;;;;;;;1.0;;0.5;10.0;;3214.0;;;;;;;;;;;;;10.0;208.0;126.0;
264;Nederland;Totaal meren en reservoirs;2017;;;;;;;;;1.0;;0.5;7.0;;4328.0;;;;;;;;;;;;;9.0;221.0;140.0;
265;Nederland;Totaal meren en reservoirs;2018;;;;;;;;;1.0;;0.5;8.0;;4567.0;597.0;;;;;;;;;;;;11.0;234.0;173.0;179.0
266;Nederland;Totaal meren en reservoirs;2019;;;;;;;;;1.0;;0.6;8.0;;4436.0;;;;;;;;;;;;;11.0;231.0;221.0;
267;Nederland;Totaal meren en reservoirs;2020;;;;;;;;;1.0;;0.6;14.0;;4292.0;621.0;;;;;;;;;;;;18.0;193.0;210.0;199.0
268;Nederland;Totaal meren en reservoirs;2021;;;;;;;;;1.0;;0.5;18.0;;3954.0;764.0;;;;;;;;;;;;26.0;230.0;254.0;253.0
269;Nederland;Totaal meren en reservoirs;2022;;;;;;;;;0.0;;0.4;;;3288.0;;;;;;;;;;;;;;216.0;245.0;280.0
270;Nederland;Totaal duin- en kustgebieden;2013;;;;;684.0;20.0;;;60.0;7089.0;1.3;20.0;;16068.0;;;;;;3.0;3.0;;;;138.0;;19.0;208.0;728.0;77.0
271;Nederland;Totaal duin- en kustgebieden;2014;;;;;628.0;21.0;;;60.0;6394.0;1.2;18.0;;16164.0;;;;;;3.0;4.0;;;;138.0;;17.0;214.0;743.0;
272;Nederland;Totaal duin- en kustgebieden;2015;;;;;521.0;21.0;;3.0;58.0;6974.0;0.9;19.0;;16511.0;1236.0;;;;;3.0;4.0;;2.0;;140.0;;18.0;201.0;793.0;76.0
273;Nederland;Totaal duin- en kustgebieden;2016;;;;;509.0;21.0;;3.0;55.0;6254.0;1.0;18.0;;17547.0;;;;;;3.0;4.0;;2.0;;152.0;;19.0;205.0;831.0;
274;Nederland;Totaal duin- en kustgebieden;2017;;;;;562.0;21.0;;3.0;60.0;6293.0;1.1;19.0;;19918.0;;;;;;3.0;4.0;;3.0;;149.0;;23.0;212.0;914.0;
275;Nederland;Totaal duin- en kustgebieden;2018;;;;;611.0;21.0;;3.0;59.0;6302.0;1.1;21.0;;20922.0;1605.0;;;;;3.0;4.0;;2.0;;153.0;;28.0;218.0;1106.0;91.0
276;Nederland;Totaal duin- en kustgebieden;2019;;;;;505.0;20.0;;3.0;59.0;6305.0;1.1;22.0;;16241.0;;;;;;3.0;4.0;;2.0;;156.0;;30.0;209.0;777.0;
277;Nederland;Totaal duin- en kustgebieden;2020;;;;;440.0;20.0;;3.0;60.0;6291.0;1.2;36.0;;13818.0;1212.0;;;;;3.0;4.0;;3.0;;156.0;;48.0;185.0;708.0;106.0
278;Nederland;Totaal duin- en kustgebieden;2021;;;;;403.0;20.0;;2.0;61.0;6270.0;1.0;47.0;;15603.0;1608.0;;;;;3.0;4.0;;2.0;;163.0;;71.0;229.0;1012.0;123.0
279;Nederland;Totaal duin- en kustgebieden;2022;;;;;467.0;20.0;;;49.0;6224.0;1.4;;;14535.0;;;;;;3.0;4.0;;;;178.0;;;223.0;915.0;136.0
280;Nederland;Duin en strand;2013;;;;;658.0;;;;36.0;7089.0;1.3;19.0;;;;;;;;3.0;;;;;138.0;;18.0;;;77.0
281;Nederland;Duin en strand;2014;;;;;604.0;;;;36.0;6394.0;1.2;18.0;;;;;;;;3.0;;;;;138.0;;16.0;;;
282;Nederland;Duin en strand;2015;;;;;501.0;;;0.0;34.0;6974.0;0.9;19.0;;;1128.0;;;;;3.0;;;0.0;;140.0;;17.0;;;76.0
283;Nederland;Duin en strand;2016;;;;;492.0;;;0.0;31.0;6254.0;1.0;17.0;;;;;;;;3.0;;;0.0;;152.0;;18.0;;;
284;Nederland;Duin en strand;2017;;;;;542.0;;;0.0;36.0;6293.0;1.1;18.0;;;;;;;;3.0;;;0.0;;149.0;;22.0;;;
285;Nederland;Duin en strand;2018;;;;;590.0;;;0.0;35.0;6302.0;1.1;20.0;;;1481.0;;;;;3.0;;;0.0;;153.0;;27.0;;;90.0
286;Nederland;Duin en strand;2019;;;;;488.0;;;0.0;35.0;6305.0;1.1;21.0;;;;;;;;3.0;;;0.0;;156.0;;29.0;;;
287;Nederland;Duin en strand;2020;;;;;425.0;;;0.0;36.0;6291.0;1.2;34.0;;;1108.0;;;;;3.0;;;0.0;;156.0;;46.0;;;106.0
288;Nederland;Duin en strand;2021;;;;;389.0;;;0.0;37.0;6270.0;1.0;45.0;;;1433.0;;;;;3.0;;;0.0;;163.0;;68.0;;;123.0
289;Nederland;Duin en strand;2022;;;;;451.0;;;;34.0;6224.0;1.4;;;;;;;;;3.0;;;;;178.0;;;;;136.0
290;Nederland;Kwelder;2013;;;;;26.0;20.0;;;24.0;;1.4;1.0;;;;;;;;0.0;3.0;;;;;;1.0;;;0.0
291;Nederland;Kwelder;2014;;;;;25.0;21.0;;;24.0;;1.3;1.0;;;;;;;;0.0;4.0;;;;;;1.0;;;
292;Nederland;Kwelder;2015;;;;;20.0;21.0;;2.0;24.0;;1.3;1.0;;;108.0;;;;;0.0;4.0;;2.0;;;;1.0;;;0.0
293;Nederland;Kwelder;2016;;;;;18.0;21.0;;2.0;24.0;;1.4;1.0;;;;;;;;0.0;4.0;;2.0;;;;1.0;;;
294;Nederland;Kwelder;2017;;;;;19.0;21.0;;2.0;24.0;;1.4;1.0;;;;;;;;0.0;4.0;;2.0;;;;1.0;;;
295;Nederland;Kwelder;2018;;;;;21.0;21.0;;3.0;24.0;;1.4;1.0;;;124.0;;;;;0.0;4.0;;2.0;;;;1.0;;;0.0
