ID;Geslacht;LeeftijdOp31December;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
7457;Mannen;23 jaar;2040;6326;4780;1546
7458;Mannen;23 jaar;2041;6329;4764;1565
7459;Mannen;23 jaar;2042;6335;4751;1584
7460;Mannen;23 jaar;2043;6329;4736;1593
7461;Mannen;23 jaar;2044;6340;4758;1582
7462;Mannen;23 jaar;2045;6326;4704;1622
7463;Mannen;23 jaar;2046;6320;4682;1638
7464;Mannen;23 jaar;2047;6323;4671;1652
7465;Mannen;23 jaar;2048;6325;4663;1662
7466;Mannen;23 jaar;2049;6327;4658;1669
7467;Mannen;23 jaar;2050;6331;4655;1676
7468;Mannen;23 jaar;2051;6337;4657;1680
7469;Mannen;23 jaar;2052;6342;4660;1682
7470;Mannen;23 jaar;2053;6350;4662;1688
7471;Mannen;23 jaar;2054;6358;4663;1695
7472;Mannen;23 jaar;2055;6362;4664;1698
7473;Mannen;23 jaar;2056;6367;4664;1703
7474;Mannen;23 jaar;2057;6374;4663;1711
7475;Mannen;23 jaar;2058;6378;4661;1717
7476;Mannen;23 jaar;2059;6379;4657;1722
7477;Mannen;23 jaar;2060;6383;4652;1731
7478;Mannen;23 jaar;2061;6386;4645;1741
7479;Mannen;23 jaar;2062;6388;4636;1752
7480;Mannen;23 jaar;2063;6388;4628;1760
7481;Mannen;23 jaar;2064;6387;4619;1768
7482;Mannen;23 jaar;2065;6386;4611;1775
7483;Mannen;23 jaar;2066;6387;4602;1785
7484;Mannen;23 jaar;2067;6386;4594;1792
7485;Mannen;23 jaar;2068;6385;4586;1799
7486;Mannen;23 jaar;2069;6384;4578;1806
7487;Mannen;23 jaar;2070;6385;4569;1816
7488;Mannen;24 jaar;2023;6670;4052;2618
7489;Mannen;24 jaar;2024;6580;4396;2184
7490;Mannen;24 jaar;2025;6508;4587;1921
7491;Mannen;24 jaar;2026;6408;4857;1551
7492;Mannen;24 jaar;2027;6424;5106;1318
7493;Mannen;24 jaar;2028;6413;5182;1231
7494;Mannen;24 jaar;2029;6425;5124;1301
7495;Mannen;24 jaar;2030;6434;5103;1331
7496;Mannen;24 jaar;2031;6434;5079;1355
7497;Mannen;24 jaar;2032;6439;5074;1365
7498;Mannen;24 jaar;2033;6422;5040;1382
7499;Mannen;24 jaar;2034;6403;5024;1379
7500;Mannen;24 jaar;2035;6400;4995;1405
7501;Mannen;24 jaar;2036;6396;4987;1409
7502;Mannen;24 jaar;2037;6386;4963;1423
7503;Mannen;24 jaar;2038;6391;4969;1422
7504;Mannen;24 jaar;2039;6389;4953;1436
7505;Mannen;24 jaar;2040;6395;4939;1456
7506;Mannen;24 jaar;2041;6390;4928;1462
7507;Mannen;24 jaar;2042;6393;4914;1479
7508;Mannen;24 jaar;2043;6398;4904;1494
7509;Mannen;24 jaar;2044;6395;4890;1505
7510;Mannen;24 jaar;2045;6407;4914;1493
7511;Mannen;24 jaar;2046;6388;4858;1530
7512;Mannen;24 jaar;2047;6384;4837;1547
7513;Mannen;24 jaar;2048;6384;4826;1558
7514;Mannen;24 jaar;2049;6387;4819;1568
7515;Mannen;24 jaar;2050;6389;4814;1575
7516;Mannen;24 jaar;2051;6393;4816;1577
7517;Mannen;24 jaar;2052;6398;4818;1580
7518;Mannen;24 jaar;2053;6404;4822;1582
7519;Mannen;24 jaar;2054;6412;4827;1585
7520;Mannen;24 jaar;2055;6420;4831;1589
7521;Mannen;24 jaar;2056;6425;4833;1592
7522;Mannen;24 jaar;2057;6432;4836;1596
7523;Mannen;24 jaar;2058;6438;4836;1602
7524;Mannen;24 jaar;2059;6442;4836;1606
7525;Mannen;24 jaar;2060;6446;4834;1612
7526;Mannen;24 jaar;2061;6449;4830;1619
7527;Mannen;24 jaar;2062;6453;4823;1630
7528;Mannen;24 jaar;2063;6454;4816;1638
7529;Mannen;24 jaar;2064;6453;4807;1646
7530;Mannen;24 jaar;2065;6452;4799;1653
7531;Mannen;24 jaar;2066;6452;4791;1661
7532;Mannen;24 jaar;2067;6452;4783;1669
7533;Mannen;24 jaar;2068;6449;4775;1674
7534;Mannen;24 jaar;2069;6448;4767;1681
7535;Mannen;24 jaar;2070;6446;4758;1688
7536;Mannen;25 jaar;2023;6614;3970;2644
7537;Mannen;25 jaar;2024;6523;4260;2263
7538;Mannen;25 jaar;2025;6459;4534;1925
7539;Mannen;25 jaar;2026;6355;4684;1671
7540;Mannen;25 jaar;2027;6372;4926;1446
7541;Mannen;25 jaar;2028;6371;5133;1238
7542;Mannen;25 jaar;2029;6385;5065;1320
7543;Mannen;25 jaar;2030;6382;5005;1377
7544;Mannen;25 jaar;2031;6390;4977;1413
7545;Mannen;25 jaar;2032;6385;4944;1441
7546;Mannen;25 jaar;2033;6373;4937;1436
7547;Mannen;25 jaar;2034;6356;4926;1430
7548;Mannen;25 jaar;2035;6357;4913;1444
7549;Mannen;25 jaar;2036;6352;4890;1462
7550;Mannen;25 jaar;2037;6347;4882;1465
7551;Mannen;25 jaar;2038;6337;4859;1478
7552;Mannen;25 jaar;2039;6345;4864;1481
7553;Mannen;25 jaar;2040;6337;4849;1488
7554;Mannen;25 jaar;2041;6349;4836;1513
7555;Mannen;25 jaar;2042;6343;4824;1519
7556;Mannen;25 jaar;2043;6345;4814;1531
7557;Mannen;25 jaar;2044;6347;4806;1541
7558;Mannen;25 jaar;2045;6344;4792;1552
7559;Mannen;25 jaar;2046;6358;4819;1539
7560;Mannen;25 jaar;2047;6336;4761;1575
7561;Mannen;25 jaar;2048;6331;4741;1590
7562;Mannen;25 jaar;2049;6333;4732;1601
7563;Mannen;25 jaar;2050;6335;4726;1609
7564;Mannen;25 jaar;2051;6337;4725;1612
7565;Mannen;25 jaar;2052;6340;4728;1612
7566;Mannen;25 jaar;2053;6346;4731;1615
7567;Mannen;25 jaar;2054;6353;4738;1615
7568;Mannen;25 jaar;2055;6361;4745;1616
7569;Mannen;25 jaar;2056;6370;4752;1618
7570;Mannen;25 jaar;2057;6378;4757;1621
7571;Mannen;25 jaar;2058;6385;4761;1624
7572;Mannen;25 jaar;2059;6390;4764;1626
7573;Mannen;25 jaar;2060;6395;4765;1630
7574;Mannen;25 jaar;2061;6400;4765;1635
7575;Mannen;25 jaar;2062;6404;4762;1642
7576;Mannen;25 jaar;2063;6404;4757;1647
7577;Mannen;25 jaar;2064;6404;4750;1654
7578;Mannen;25 jaar;2065;6405;4743;1662
7579;Mannen;25 jaar;2066;6404;4736;1668
7580;Mannen;25 jaar;2067;6403;4728;1675
7581;Mannen;25 jaar;2068;6404;4721;1683
7582;Mannen;25 jaar;2069;6403;4713;1690
7583;Mannen;25 jaar;2070;6401;4705;1696
7584;Mannen;26 jaar;2023;6437;3730;2707
7585;Mannen;26 jaar;2024;6353;4028;2325
7586;Mannen;26 jaar;2025;6285;4264;2021
7587;Mannen;26 jaar;2026;6188;4497;1691
7588;Mannen;26 jaar;2027;6199;4647;1552
7589;Mannen;26 jaar;2028;6198;4863;1335
7590;Mannen;26 jaar;2029;6218;4891;1327
7591;Mannen;26 jaar;2030;6217;4827;1390
7592;Mannen;26 jaar;2031;6217;4773;1444
7593;Mannen;26 jaar;2032;6218;4744;1474
7594;Mannen;26 jaar;2033;6193;4707;1486
7595;Mannen;26 jaar;2034;6180;4721;1459
7596;Mannen;26 jaar;2035;6184;4715;1469
7597;Mannen;26 jaar;2036;6184;4706;1478
7598;Mannen;26 jaar;2037;6179;4689;1490
7599;Mannen;26 jaar;2038;6168;4680;1488
7600;Mannen;26 jaar;2039;6165;4659;1506
7601;Mannen;26 jaar;2040;6170;4664;1506
7602;Mannen;26 jaar;2041;6166;4648;1518
7603;Mannen;26 jaar;2042;6172;4635;1537
7604;Mannen;26 jaar;2043;6166;4624;1542
7605;Mannen;26 jaar;2044;6166;4615;1551
7606;Mannen;26 jaar;2045;6173;4609;1564
7607;Mannen;26 jaar;2046;6168;4595;1573
7608;Mannen;26 jaar;2047;6183;4621;1562
7609;Mannen;26 jaar;2048;6163;4564;1599
7610;Mannen;26 jaar;2049;6156;4546;1610
7611;Mannen;26 jaar;2050;6157;4537;1620
7612;Mannen;26 jaar;2051;6160;4534;1626
7613;Mannen;26 jaar;2052;6162;4533;1629
7614;Mannen;26 jaar;2053;6163;4536;1627
7615;Mannen;26 jaar;2054;6169;4540;1629
7616;Mannen;26 jaar;2055;6175;4548;1627
7617;Mannen;26 jaar;2056;6184;4558;1626
7618;Mannen;26 jaar;2057;6193;4565;1628
7619;Mannen;26 jaar;2058;6201;4572;1629
7620;Mannen;26 jaar;2059;6205;4577;1628
7621;Mannen;26 jaar;2060;6209;4581;1628
7622;Mannen;26 jaar;2061;6218;4583;1635
7623;Mannen;26 jaar;2062;6219;4584;1635
7624;Mannen;26 jaar;2063;6221;4582;1639
7625;Mannen;26 jaar;2064;6225;4578;1647
7626;Mannen;26 jaar;2065;6229;4572;1657
7627;Mannen;26 jaar;2066;6229;4565;1664
7628;Mannen;26 jaar;2067;6227;4559;1668
7629;Mannen;26 jaar;2068;6226;4552;1674
7630;Mannen;26 jaar;2069;6227;4546;1681
7631;Mannen;26 jaar;2070;6224;4538;1686
7632;Mannen;27 jaar;2023;6330;3540;2790
7633;Mannen;27 jaar;2024;6222;3745;2477
7634;Mannen;27 jaar;2025;6157;3997;2160
7635;Mannen;27 jaar;2026;6053;4201;1852
7636;Mannen;27 jaar;2027;6068;4430;1638
7637;Mannen;27 jaar;2028;6070;4566;1504
7638;Mannen;27 jaar;2029;6091;4608;1483
7639;Mannen;27 jaar;2030;6100;4612;1488
7640;Mannen;27 jaar;2031;6100;4553;1547
7641;Mannen;27 jaar;2032;6090;4503;1587
7642;Mannen;27 jaar;2033;6070;4471;1599
7643;Mannen;27 jaar;2034;6043;4451;1592
7644;Mannen;27 jaar;2035;6051;4467;1584
7645;Mannen;27 jaar;2036;6056;4465;1591
7646;Mannen;27 jaar;2037;6051;4458;1593
7647;Mannen;27 jaar;2038;6049;4442;1607
7648;Mannen;27 jaar;2039;6037;4432;1605
7649;Mannen;27 jaar;2040;6034;4415;1619
7650;Mannen;27 jaar;2041;6038;4418;1620
7651;Mannen;27 jaar;2042;6036;4403;1633
7652;Mannen;27 jaar;2043;6041;4392;1649
7653;Mannen;27 jaar;2044;6036;4381;1655
7654;Mannen;27 jaar;2045;6034;4372;1662
7655;Mannen;27 jaar;2046;6044;4367;1677
7656;Mannen;27 jaar;2047;6035;4353;1682
7657;Mannen;27 jaar;2048;6051;4378;1673
7658;Mannen;27 jaar;2049;6031;4326;1705
7659;Mannen;27 jaar;2050;6022;4308;1714
7660;Mannen;27 jaar;2051;6025;4303;1722
7661;Mannen;27 jaar;2052;6026;4298;1728
7662;Mannen;27 jaar;2053;6028;4297;1731
7663;Mannen;27 jaar;2054;6032;4299;1733
7664;Mannen;27 jaar;2055;6036;4304;1732
7665;Mannen;27 jaar;2056;6042;4313;1729
7666;Mannen;27 jaar;2057;6051;4321;1730
7667;Mannen;27 jaar;2058;6061;4328;1733
7668;Mannen;27 jaar;2059;6068;4335;1733
7669;Mannen;27 jaar;2060;6072;4339;1733
7670;Mannen;27 jaar;2061;6078;4343;1735
7671;Mannen;27 jaar;2062;6083;4346;1737
7672;Mannen;27 jaar;2063;6088;4346;1742
7673;Mannen;27 jaar;2064;6090;4344;1746
7674;Mannen;27 jaar;2065;6093;4340;1753
7675;Mannen;27 jaar;2066;6093;4335;1758
7676;Mannen;27 jaar;2067;6091;4330;1761
7677;Mannen;27 jaar;2068;6091;4324;1767
7678;Mannen;27 jaar;2069;6092;4317;1775
7679;Mannen;27 jaar;2070;6092;4310;1782
7680;Mannen;28 jaar;2023;6218;3271;2947
7681;Mannen;28 jaar;2024;6102;3532;2570
7682;Mannen;28 jaar;2025;5997;3695;2302
7683;Mannen;28 jaar;2026;5879;3906;1973
7684;Mannen;28 jaar;2027;5892;4100;1792
7685;Mannen;28 jaar;2028;5900;4299;1601
7686;Mannen;28 jaar;2029;5922;4275;1647
7687;Mannen;28 jaar;2030;5934;4294;1640
7688;Mannen;28 jaar;2031;5939;4284;1655
7689;Mannen;28 jaar;2032;5930;4226;1704
7690;Mannen;28 jaar;2033;5901;4175;1726
7691;Mannen;28 jaar;2034;5877;4158;1719
7692;Mannen;28 jaar;2035;5874;4139;1735
7693;Mannen;28 jaar;2036;5880;4156;1724
7694;Mannen;28 jaar;2037;5881;4154;1727
7695;Mannen;28 jaar;2038;5878;4147;1731
7696;Mannen;28 jaar;2039;5873;4133;1740
7697;Mannen;28 jaar;2040;5866;4123;1743
7698;Mannen;28 jaar;2041;5860;4108;1752
7699;Mannen;28 jaar;2042;5866;4112;1754
7700;Mannen;28 jaar;2043;5864;4098;1766
7701;Mannen;28 jaar;2044;5868;4089;1779
7702;Mannen;28 jaar;2045;5863;4079;1784
7703;Mannen;28 jaar;2046;5860;4069;1791
7704;Mannen;28 jaar;2047;5862;4064;1798
7705;Mannen;28 jaar;2048;5860;4052;1808
7706;Mannen;28 jaar;2049;5877;4077;1800
7707;Mannen;28 jaar;2050;5855;4028;1827
7708;Mannen;28 jaar;2051;5850;4015;1835
7709;Mannen;28 jaar;2052;5850;4009;1841
7710;Mannen;28 jaar;2053;5852;4004;1848
7711;Mannen;28 jaar;2054;5854;4002;1852
7712;Mannen;28 jaar;2055;5857;4006;1851
7713;Mannen;28 jaar;2056;5860;4011;1849
7714;Mannen;28 jaar;2057;5866;4019;1847
7715;Mannen;28 jaar;2058;5875;4029;1846
7716;Mannen;28 jaar;2059;5883;4036;1847
7717;Mannen;28 jaar;2060;5893;4042;1851
7718;Mannen;28 jaar;2061;5898;4047;1851
7719;Mannen;28 jaar;2062;5901;4051;1850
7720;Mannen;28 jaar;2063;5906;4054;1852
7721;Mannen;28 jaar;2064;5910;4055;1855
7722;Mannen;28 jaar;2065;5911;4053;1858
7723;Mannen;28 jaar;2066;5913;4050;1863
7724;Mannen;28 jaar;2067;5915;4045;1870
7725;Mannen;28 jaar;2068;5915;4040;1875
7726;Mannen;28 jaar;2069;5914;4035;1879
7727;Mannen;28 jaar;2070;5913;4029;1884
7728;Mannen;29 jaar;2023;5847;3175;2672
7729;Mannen;29 jaar;2024;5734;3303;2431
7730;Mannen;29 jaar;2025;5647;3513;2134
7731;Mannen;29 jaar;2026;5536;3654;1882
7732;Mannen;29 jaar;2027;5553;3863;1690
7733;Mannen;29 jaar;2028;5558;4040;1518
7734;Mannen;29 jaar;2029;5595;4085;1510
7735;Mannen;29 jaar;2030;5606;4052;1554
7736;Mannen;29 jaar;2031;5613;4057;1556
7737;Mannen;29 jaar;2032;5610;4041;1569
7738;Mannen;29 jaar;2033;5582;3980;1602
7739;Mannen;29 jaar;2034;5555;3949;1606
7740;Mannen;29 jaar;2035;5554;3936;1618
7741;Mannen;29 jaar;2036;5544;3919;1625
7742;Mannen;29 jaar;2037;5551;3936;1615
7743;Mannen;29 jaar;2038;5554;3935;1619
7744;Mannen;29 jaar;2039;5552;3928;1624
7745;Mannen;29 jaar;2040;5546;3915;1631
7746;Mannen;29 jaar;2041;5537;3905;1632
7747;Mannen;29 jaar;2042;5531;3890;1641
7748;Mannen;29 jaar;2043;5537;3895;1642
7749;Mannen;29 jaar;2044;5534;3882;1652
7750;Mannen;29 jaar;2045;5537;3874;1663
7751;Mannen;29 jaar;2046;5532;3864;1668
7752;Mannen;29 jaar;2047;5531;3855;1676
7753;Mannen;29 jaar;2048;5533;3851;1682
7754;Mannen;29 jaar;2049;5532;3839;1693
7755;Mannen;29 jaar;2050;5548;3863;1685
7756;Mannen;29 jaar;2051;5526;3818;1708
7757;Mannen;29 jaar;2052;5520;3805;1715
7758;Mannen;29 jaar;2053;5519;3798;1721
7759;Mannen;29 jaar;2054;5521;3794;1727
7760;Mannen;29 jaar;2055;5524;3794;1730
7761;Mannen;29 jaar;2056;5526;3798;1728
7762;Mannen;29 jaar;2057;5528;3804;1724
7763;Mannen;29 jaar;2058;5535;3813;1722
7764;Mannen;29 jaar;2059;5545;3822;1723
7765;Mannen;29 jaar;2060;5552;3830;1722
7766;Mannen;29 jaar;2061;5563;3837;1726
7767;Mannen;29 jaar;2062;5566;3843;1723
7768;Mannen;29 jaar;2063;5572;3847;1725
7769;Mannen;29 jaar;2064;5578;3850;1728
7770;Mannen;29 jaar;2065;5578;3851;1727
7771;Mannen;29 jaar;2066;5581;3851;1730
7772;Mannen;29 jaar;2067;5583;3849;1734
7773;Mannen;29 jaar;2068;5584;3844;1740
7774;Mannen;29 jaar;2069;5585;3840;1745
7775;Mannen;29 jaar;2070;5582;3834;1748
7776;Mannen;30 jaar;2023;5482;3036;2446
7777;Mannen;30 jaar;2024;5375;3216;2159
7778;Mannen;30 jaar;2025;5266;3329;1937
7779;Mannen;30 jaar;2026;5145;3517;1628
7780;Mannen;30 jaar;2027;5146;3676;1470
7781;Mannen;30 jaar;2028;5158;3884;1274
7782;Mannen;30 jaar;2029;5189;3923;1266
7783;Mannen;30 jaar;2030;5210;3950;1260
7784;Mannen;30 jaar;2031;5221;3914;1307
7785;Mannen;30 jaar;2032;5221;3913;1308
7786;Mannen;30 jaar;2033;5204;3891;1313
7787;Mannen;30 jaar;2034;5174;3854;1320
7788;Mannen;30 jaar;2035;5164;3828;1336
7789;Mannen;30 jaar;2036;5161;3818;1343
7790;Mannen;30 jaar;2037;5151;3805;1346
7791;Mannen;30 jaar;2038;5160;3821;1339
7792;Mannen;30 jaar;2039;5161;3821;1340
7793;Mannen;30 jaar;2040;5160;3815;1345
7794;Mannen;30 jaar;2041;5153;3803;1350
7795;Mannen;30 jaar;2042;5145;3794;1351
7796;Mannen;30 jaar;2043;5139;3782;1357
7797;Mannen;30 jaar;2044;5145;3784;1361
7798;Mannen;30 jaar;2045;5139;3772;1367
7799;Mannen;30 jaar;2046;5145;3763;1382
7800;Mannen;30 jaar;2047;5140;3752;1388
7801;Mannen;30 jaar;2048;5140;3743;1397
7802;Mannen;30 jaar;2049;5139;3739;1400
7803;Mannen;30 jaar;2050;5137;3728;1409
7804;Mannen;30 jaar;2051;5154;3753;1401
7805;Mannen;30 jaar;2052;5135;3709;1426
7806;Mannen;30 jaar;2053;5127;3695;1432
7807;Mannen;30 jaar;2054;5126;3689;1437
7808;Mannen;30 jaar;2055;5128;3685;1443
7809;Mannen;30 jaar;2056;5130;3685;1445
7810;Mannen;30 jaar;2057;5133;3689;1444
7811;Mannen;30 jaar;2058;5137;3694;1443
7812;Mannen;30 jaar;2059;5143;3703;1440
7813;Mannen;30 jaar;2060;5153;3712;1441
7814;Mannen;30 jaar;2061;5158;3720;1438
7815;Mannen;30 jaar;2062;5168;3726;1442
7816;Mannen;30 jaar;2063;5175;3731;1444
7817;Mannen;30 jaar;2064;5177;3734;1443
7818;Mannen;30 jaar;2065;5184;3737;1447
7819;Mannen;30 jaar;2066;5186;3738;1448
7820;Mannen;30 jaar;2067;5187;3739;1448
7821;Mannen;30 jaar;2068;5188;3736;1452
7822;Mannen;30 jaar;2069;5189;3732;1457
7823;Mannen;30 jaar;2070;5191;3728;1463
7824;Mannen;31 jaar;2023;5137;2849;2288
7825;Mannen;31 jaar;2024;5021;3034;1987
7826;Mannen;31 jaar;2025;4922;3190;1732
7827;Mannen;31 jaar;2026;4789;3296;1493
7828;Mannen;31 jaar;2027;4790;3491;1299
7829;Mannen;31 jaar;2028;4793;3650;1143
7830;Mannen;31 jaar;2029;4829;3718;1111
7831;Mannen;31 jaar;2030;4845;3742;1103
7832;Mannen;31 jaar;2031;4866;3759;1107
7833;Mannen;31 jaar;2032;4868;3723;1145
7834;Mannen;31 jaar;2033;4849;3716;1133
7835;Mannen;31 jaar;2034;4832;3710;1122
7836;Mannen;31 jaar;2035;4822;3679;1143
7837;Mannen;31 jaar;2036;4810;3660;1150
7838;Mannen;31 jaar;2037;4806;3653;1153
7839;Mannen;31 jaar;2038;4799;3641;1158
7840;Mannen;31 jaar;2039;4807;3655;1152
7841;Mannen;31 jaar;2040;4807;3656;1151
7842;Mannen;31 jaar;2041;4807;3651;1156
7843;Mannen;31 jaar;2042;4801;3641;1160
7844;Mannen;31 jaar;2043;4790;3633;1157
7845;Mannen;31 jaar;2044;4783;3623;1160
7846;Mannen;31 jaar;2045;4790;3626;1164
7847;Mannen;31 jaar;2046;4785;3613;1172
7848;Mannen;31 jaar;2047;4791;3603;1188
7849;Mannen;31 jaar;2048;4786;3594;1192
7850;Mannen;31 jaar;2049;4786;3586;1200
7851;Mannen;31 jaar;2050;4786;3582;1204
7852;Mannen;31 jaar;2051;4784;3574;1210
7853;Mannen;31 jaar;2052;4801;3595;1206
7854;Mannen;31 jaar;2053;4778;3554;1224
7855;Mannen;31 jaar;2054;4773;3542;1231
7856;Mannen;31 jaar;2055;4772;3537;1235
7857;Mannen;31 jaar;2056;4773;3534;1239
7858;Mannen;31 jaar;2057;4775;3534;1241
7859;Mannen;31 jaar;2058;4777;3537;1240
7860;Mannen;31 jaar;2059;4781;3542;1239
7861;Mannen;31 jaar;2060;4787;3550;1237
7862;Mannen;31 jaar;2061;4798;3558;1240
7863;Mannen;31 jaar;2062;4805;3566;1239
7864;Mannen;31 jaar;2063;4811;3571;1240
7865;Mannen;31 jaar;2064;4818;3576;1242
7866;Mannen;31 jaar;2065;4823;3579;1244
7867;Mannen;31 jaar;2066;4827;3583;1244
7868;Mannen;31 jaar;2067;4829;3583;1246
7869;Mannen;31 jaar;2068;4832;3583;1249
7870;Mannen;31 jaar;2069;4833;3581;1252
7871;Mannen;31 jaar;2070;4834;3578;1256
7872;Mannen;32 jaar;2023;4898;2691;2207
7873;Mannen;32 jaar;2024;4778;2844;1934
7874;Mannen;32 jaar;2025;4671;2996;1675
7875;Mannen;32 jaar;2026;4540;3135;1405
7876;Mannen;32 jaar;2027;4530;3255;1275
7877;Mannen;32 jaar;2028;4529;3437;1092
7878;Mannen;32 jaar;2029;4555;3464;1091
7879;Mannen;32 jaar;2030;4580;3511;1069
7880;Mannen;32 jaar;2031;4596;3526;1070
7881;Mannen;32 jaar;2032;4612;3537;1075
7882;Mannen;32 jaar;2033;4593;3498;1095
7883;Mannen;32 jaar;2034;4574;3503;1071
7884;Mannen;32 jaar;2035;4574;3499;1075
7885;Mannen;32 jaar;2036;4561;3473;1088
7886;Mannen;32 jaar;2037;4549;3457;1092
7887;Mannen;32 jaar;2038;4543;3451;1092
7888;Mannen;32 jaar;2039;4536;3440;1096
7889;Mannen;32 jaar;2040;4547;3454;1093
7890;Mannen;32 jaar;2041;4548;3455;1093
7891;Mannen;32 jaar;2042;4550;3451;1099
7892;Mannen;32 jaar;2043;4539;3443;1096
7893;Mannen;32 jaar;2044;4533;3436;1097
7894;Mannen;32 jaar;2045;4526;3426;1100
7895;Mannen;32 jaar;2046;4532;3427;1105
7896;Mannen;32 jaar;2047;4524;3416;1108
7897;Mannen;32 jaar;2048;4532;3408;1124
7898;Mannen;32 jaar;2049;4525;3399;1126
7899;Mannen;32 jaar;2050;4525;3392;1133
7900;Mannen;32 jaar;2051;4528;3390;1138
7901;Mannen;32 jaar;2052;4523;3382;1141
7902;Mannen;32 jaar;2053;4542;3400;1142
7903;Mannen;32 jaar;2054;4521;3363;1158
7904;Mannen;32 jaar;2055;4516;3352;1164
7905;Mannen;32 jaar;2056;4514;3348;1166
7906;Mannen;32 jaar;2057;4515;3345;1170
7907;Mannen;32 jaar;2058;4520;3346;1174
7908;Mannen;32 jaar;2059;4519;3350;1169
7909;Mannen;32 jaar;2060;4521;3355;1166
7910;Mannen;32 jaar;2061;4526;3363;1163
7911;Mannen;32 jaar;2062;4536;3371;1165
7912;Mannen;32 jaar;2063;4544;3377;1167
7913;Mannen;32 jaar;2064;4551;3383;1168
7914;Mannen;32 jaar;2065;4556;3388;1168
7915;Mannen;32 jaar;2066;4562;3392;1170
7916;Mannen;32 jaar;2067;4566;3396;1170
7917;Mannen;32 jaar;2068;4567;3397;1170
7918;Mannen;32 jaar;2069;4568;3397;1171
7919;Mannen;32 jaar;2070;4571;3395;1176
7920;Mannen;33 jaar;2023;4606;2560;2046
7921;Mannen;33 jaar;2024;4509;2708;1801
7922;Mannen;33 jaar;2025;4408;2840;1568
7923;Mannen;33 jaar;2026;4285;2974;1311
7924;Mannen;33 jaar;2027;4287;3124;1163
7925;Mannen;33 jaar;2028;4282;3241;1041
7926;Mannen;33 jaar;2029;4303;3295;1008
7927;Mannen;33 jaar;2030;4314;3309;1005
7928;Mannen;33 jaar;2031;4339;3345;994
7929;Mannen;33 jaar;2032;4346;3353;993
7930;Mannen;33 jaar;2033;4343;3356;987
7931;Mannen;33 jaar;2034;4328;3333;995
7932;Mannen;33 jaar;2035;4326;3339;987
7933;Mannen;33 jaar;2036;4325;3336;989
7934;Mannen;33 jaar;2037;4311;3315;996
7935;Mannen;33 jaar;2038;4300;3299;1001
7936;Mannen;33 jaar;2039;4296;3293;1003
7937;Mannen;33 jaar;2040;4288;3283;1005
7938;Mannen;33 jaar;2041;4298;3297;1001
7939;Mannen;33 jaar;2042;4299;3299;1000
7940;Mannen;33 jaar;2043;4301;3296;1005
7941;Mannen;33 jaar;2044;4290;3287;1003
7942;Mannen;33 jaar;2045;4282;3280;1002
7943;Mannen;33 jaar;2046;4278;3270;1008
7944;Mannen;33 jaar;2047;4284;3271;1013
7945;Mannen;33 jaar;2048;4277;3260;1017
7946;Mannen;33 jaar;2049;4285;3253;1032
7947;Mannen;33 jaar;2050;4276;3244;1032
7948;Mannen;33 jaar;2051;4274;3238;1036
7949;Mannen;33 jaar;2052;4278;3235;1043
7950;Mannen;33 jaar;2053;4272;3227;1045
7951;Mannen;33 jaar;2054;4291;3246;1045
7952;Mannen;33 jaar;2055;4270;3210;1060
7953;Mannen;33 jaar;2056;4266;3200;1066
7954;Mannen;33 jaar;2057;4266;3196;1070
7955;Mannen;33 jaar;2058;4266;3195;1071
7956;Mannen;33 jaar;2059;4270;3195;1075
7957;Mannen;33 jaar;2060;4273;3199;1074
7958;Mannen;33 jaar;2061;4275;3205;1070
7959;Mannen;33 jaar;2062;4279;3213;1066
7960;Mannen;33 jaar;2063;4289;3221;1068
7961;Mannen;33 jaar;2064;4295;3227;1068
7962;Mannen;33 jaar;2065;4301;3234;1067
7963;Mannen;33 jaar;2066;4306;3238;1068
7964;Mannen;33 jaar;2067;4311;3242;1069
7965;Mannen;33 jaar;2068;4316;3245;1071
7966;Mannen;33 jaar;2069;4318;3247;1071
7967;Mannen;33 jaar;2070;4321;3246;1075
7968;Mannen;34 jaar;2023;4205;2436;1769
7969;Mannen;34 jaar;2024;4119;2620;1499
7970;Mannen;34 jaar;2025;4029;2751;1278
7971;Mannen;34 jaar;2026;3910;2880;1030
7972;Mannen;34 jaar;2027;3906;3029;877
7973;Mannen;34 jaar;2028;3912;3189;723
7974;Mannen;34 jaar;2029;3923;3188;735
7975;Mannen;34 jaar;2030;3935;3227;708
7976;Mannen;34 jaar;2031;3946;3234;712
7977;Mannen;34 jaar;2032;3959;3265;694
7978;Mannen;34 jaar;2033;3952;3268;684
7979;Mannen;34 jaar;2034;3949;3284;665
7980;Mannen;34 jaar;2035;3948;3264;684
7981;Mannen;34 jaar;2036;3944;3272;672
7982;Mannen;34 jaar;2037;3939;3269;670
7983;Mannen;34 jaar;2038;3929;3250;679
7984;Mannen;34 jaar;2039;3920;3235;685
7985;Mannen;34 jaar;2040;3917;3231;686
7986;Mannen;34 jaar;2041;3910;3221;689
7987;Mannen;34 jaar;2042;3919;3237;682
7988;Mannen;34 jaar;2043;3918;3239;679
7989;Mannen;34 jaar;2044;3920;3237;683
7990;Mannen;34 jaar;2045;3910;3228;682
7991;Mannen;34 jaar;2046;3905;3222;683
7992;Mannen;34 jaar;2047;3897;3210;687
