ID;BedrijfstakkenBranchesSBI93;Grootteklasse;Perioden;TotaalRDUitgaven_1;TotaalExploitatieUitgaven_2;BrutoLoonuitgaven_3;OverigeExploitatieUitgaven_4;TotaalRDInvesteringen_5;Gebouwen_6;Overig_7;TotaalRDPersoneelAbsoluut_8;Onderzoekers_9;Assistenten_10;OverigPersoneel_11;TotaalVrouwen_12;Onderzoekers_13;Assistenten_14;OverigPersoneel_15;TotaalArbeidsjaren_16;Onderzoekers_17;Assistenten_18;OverigPersoneel_19;AantalBedrijvenMetRD_20
392;28 VV producten van metaal (geen mach...;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
393;28 VV producten van metaal (geen mach...;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
394;28 VV producten van metaal (geen mach...;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
395;28 VV producten van metaal (geen mach...;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
396;28 VV producten van metaal (geen mach...;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
397;28 VV producten van metaal (geen mach...;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
398;28 VV producten van metaal (geen mach...;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
399;28 VV producten van metaal (geen mach...;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
400;28 VV producten van metaal (geen mach...;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
401;28 VV producten van metaal (geen mach...;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
402;28 VV producten van metaal (geen mach...;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
403;28 VV producten van metaal (geen mach...;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
404;28 VV producten van metaal (geen mach...;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
405;28 VV producten van metaal (geen mach...;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
406;28 VV producten van metaal (geen mach...;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
407;28 VV producten van metaal (geen mach...;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
408;28 VV producten van metaal (geen mach...;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
409;28 VV producten van metaal (geen mach...;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
410;28 VV producten van metaal (geen mach...;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
411;28 VV producten van metaal (geen mach...;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
412;28 VV producten van metaal (geen mach...;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
413;28 VV producten van metaal (geen mach...;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
414;28 VV producten van metaal (geen mach...;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
415;28 VV producten van metaal (geen mach...;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
416;29 VV machines en apparaten;Totaal werknemers;1994;158.0;145.0;103.0;42.0;12.0;1.0;12.0;4296.0;1488.0;1799.0;1009.0;;;;;2576.0;1010.0;1083.0;482.0;453.0
417;29 VV machines en apparaten;Totaal werknemers;1995;182.0;153.0;113.0;40.0;29.0;1.0;28.0;4042.0;1311.0;1700.0;1031.0;;;;;2399.0;887.0;1033.0;479.0;436.0
418;29 VV machines en apparaten;Totaal werknemers;1996;211.0;175.0;113.0;61.0;37.0;3.0;34.0;;;;;;;;;2833.0;1094.0;1323.0;417.0;444.0
419;29 VV machines en apparaten;Totaal werknemers;1997;243.0;205.0;135.0;71.0;38.0;1.0;37.0;4316.0;1654.0;2025.0;637.0;;;;;3027.0;1226.0;1450.0;351.0;452.0
420;29 VV machines en apparaten;Totaal werknemers;1998;263.0;245.0;160.0;85.0;18.0;0.0;17.0;4157.0;1749.0;1907.0;500.0;;;;;3084.0;1384.0;1361.0;339.0;339.0
421;29 VV machines en apparaten;Totaal werknemers;1999;339.0;295.0;167.0;128.0;44.0;;;5656.0;1801.0;2663.0;1191.0;;;;;3739.0;1304.0;1919.0;514.0;466.0
422;29 VV machines en apparaten;Totaal werknemers;2000;440.0;366.0;196.0;170.0;73.0;26.0;47.0;5821.0;1749.0;3440.0;632.0;;;;;4408.0;1342.0;2679.0;386.0;421.0
423;29 VV machines en apparaten;Totaal werknemers;2001;535.0;;239.0;;;12.0;;5919.0;3020.0;2047.0;852.0;;;;;4785.0;2678.0;1583.0;524.0;457.0
424;29 VV machines en apparaten;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
425;29 VV machines en apparaten;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
426;29 VV machines en apparaten;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
427;29 VV machines en apparaten;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
428;29 VV machines en apparaten;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
429;29 VV machines en apparaten;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
430;29 VV machines en apparaten;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
431;29 VV machines en apparaten;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
432;29 VV machines en apparaten;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
433;29 VV machines en apparaten;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
434;29 VV machines en apparaten;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
435;29 VV machines en apparaten;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
436;29 VV machines en apparaten;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
437;29 VV machines en apparaten;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
438;29 VV machines en apparaten;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
439;29 VV machines en apparaten;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
440;29 VV machines en apparaten;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
441;29 VV machines en apparaten;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
442;29 VV machines en apparaten;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
443;29 VV machines en apparaten;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
444;29 VV machines en apparaten;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
445;29 VV machines en apparaten;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
446;29 VV machines en apparaten;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
447;29 VV machines en apparaten;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
448;DL VV elektrische en optische apparat...;Totaal werknemers;1994;931.0;873.0;466.0;407.0;58.0;5.0;52.0;11900.0;4043.0;6281.0;1576.0;;;;;10302.0;3504.0;5667.0;1131.0;213.0
449;DL VV elektrische en optische apparat...;Totaal werknemers;1995;1014.0;946.0;486.0;460.0;68.0;3.0;65.0;13136.0;4964.0;6706.0;1466.0;;;;;11729.0;4487.0;6105.0;1137.0;195.0
450;DL VV elektrische en optische apparat...;Totaal werknemers;1996;1101.0;1023.0;522.0;501.0;78.0;11.0;67.0;;;;;;;;;11009.0;3220.0;6667.0;1123.0;174.0
451;DL VV elektrische en optische apparat...;Totaal werknemers;1997;1151.0;;564.0;;;;58.0;12469.0;4320.0;6643.0;1506.0;;;;;11361.0;3935.0;6128.0;1298.0;216.0
452;DL VV elektrische en optische apparat...;Totaal werknemers;1998;1154.0;1056.0;560.0;496.0;98.0;13.0;86.0;13083.0;4039.0;7515.0;1530.0;;;;;12023.0;3787.0;6891.0;1345.0;200.0
453;DL VV elektrische en optische apparat...;Totaal werknemers;1999;1308.0;1210.0;621.0;589.0;98.0;21.0;77.0;13181.0;4890.0;6322.0;1968.0;;;;;12156.0;4710.0;5772.0;1671.0;218.0
454;DL VV elektrische en optische apparat...;Totaal werknemers;2000;1432.0;;672.0;;;;67.0;14379.0;5655.0;6794.0;1930.0;;;;;13487.0;5364.0;6396.0;1728.0;249.0
455;DL VV elektrische en optische apparat...;Totaal werknemers;2001;1509.0;;692.0;;80.0;;;13345.0;4830.0;6959.0;1556.0;;;;;12816.0;4622.0;6802.0;1392.0;267.0
456;DL VV elektrische en optische apparat...;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
457;DL VV elektrische en optische apparat...;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
458;DL VV elektrische en optische apparat...;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
459;DL VV elektrische en optische apparat...;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
460;DL VV elektrische en optische apparat...;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
461;DL VV elektrische en optische apparat...;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
462;DL VV elektrische en optische apparat...;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
463;DL VV elektrische en optische apparat...;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
464;DL VV elektrische en optische apparat...;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
465;DL VV elektrische en optische apparat...;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
466;DL VV elektrische en optische apparat...;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
467;DL VV elektrische en optische apparat...;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
468;DL VV elektrische en optische apparat...;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
469;DL VV elektrische en optische apparat...;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
470;DL VV elektrische en optische apparat...;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
471;DL VV elektrische en optische apparat...;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
472;DL VV elektrische en optische apparat...;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
473;DL VV elektrische en optische apparat...;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
474;DL VV elektrische en optische apparat...;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
475;DL VV elektrische en optische apparat...;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
476;DL VV elektrische en optische apparat...;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
477;DL VV elektrische en optische apparat...;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
478;DL VV elektrische en optische apparat...;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
479;DL VV elektrische en optische apparat...;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
480;DM Vervaardiging van transportmiddelen;Totaal werknemers;1994;131.0;124.0;66.0;57.0;7.0;1.0;6.0;2405.0;759.0;1123.0;523.0;;;;;1915.0;657.0;840.0;417.0;91.0
481;DM Vervaardiging van transportmiddelen;Totaal werknemers;1995;163.0;154.0;84.0;70.0;10.0;0.0;9.0;2740.0;740.0;1379.0;621.0;;;;;2257.0;669.0;1124.0;464.0;91.0
482;DM Vervaardiging van transportmiddelen;Totaal werknemers;1996;94.0;87.0;55.0;32.0;7.0;1.0;7.0;;;;;;;;;1377.0;355.0;829.0;193.0;114.0
483;DM Vervaardiging van transportmiddelen;Totaal werknemers;1997;140.0;129.0;83.0;46.0;11.0;1.0;10.0;2346.0;873.0;1027.0;446.0;;;;;1935.0;767.0;813.0;355.0;115.0
484;DM Vervaardiging van transportmiddelen;Totaal werknemers;1998;111.0;101.0;73.0;28.0;10.0;4.0;6.0;1967.0;643.0;972.0;351.0;;;;;1601.0;501.0;847.0;253.0;95.0
485;DM Vervaardiging van transportmiddelen;Totaal werknemers;1999;155.0;144.0;85.0;59.0;11.0;2.0;9.0;3583.0;735.0;1070.0;1779.0;;;;;1891.0;586.0;916.0;388.0;110.0
486;DM Vervaardiging van transportmiddelen;Totaal werknemers;2000;118.0;108.0;73.0;36.0;10.0;5.0;5.0;2013.0;461.0;1058.0;494.0;;;;;1595.0;347.0;864.0;384.0;111.0
487;DM Vervaardiging van transportmiddelen;Totaal werknemers;2001;147.0;135.0;95.0;40.0;13.0;6.0;6.0;2026.0;816.0;791.0;420.0;;;;;1742.0;725.0;656.0;360.0;113.0
488;DM Vervaardiging van transportmiddelen;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
489;DM Vervaardiging van transportmiddelen;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
490;DM Vervaardiging van transportmiddelen;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
491;DM Vervaardiging van transportmiddelen;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
492;DM Vervaardiging van transportmiddelen;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
493;DM Vervaardiging van transportmiddelen;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
494;DM Vervaardiging van transportmiddelen;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
495;DM Vervaardiging van transportmiddelen;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
496;DM Vervaardiging van transportmiddelen;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
497;DM Vervaardiging van transportmiddelen;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
498;DM Vervaardiging van transportmiddelen;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
499;DM Vervaardiging van transportmiddelen;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
500;DM Vervaardiging van transportmiddelen;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
501;DM Vervaardiging van transportmiddelen;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
502;DM Vervaardiging van transportmiddelen;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
503;DM Vervaardiging van transportmiddelen;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
504;DM Vervaardiging van transportmiddelen;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
505;DM Vervaardiging van transportmiddelen;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
506;DM Vervaardiging van transportmiddelen;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
507;DM Vervaardiging van transportmiddelen;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
508;DM Vervaardiging van transportmiddelen;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
509;DM Vervaardiging van transportmiddelen;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
510;DM Vervaardiging van transportmiddelen;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
511;DM Vervaardiging van transportmiddelen;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
512;2000d Overige industrie;Totaal werknemers;1994;24.0;22.0;18.0;4.0;3.0;1.0;2.0;1226.0;381.0;448.0;397.0;;;;;507.0;181.0;168.0;158.0;182.0
513;2000d Overige industrie;Totaal werknemers;1995;27.0;23.0;20.0;4.0;4.0;1.0;3.0;1163.0;310.0;490.0;363.0;;;;;507.0;157.0;225.0;125.0;177.0
514;2000d Overige industrie;Totaal werknemers;1996;33.0;28.0;18.0;10.0;6.0;1.0;5.0;;;;;;;;;522.0;251.0;186.0;86.0;172.0
515;2000d Overige industrie;Totaal werknemers;1997;39.0;33.0;23.0;10.0;6.0;0.0;6.0;941.0;401.0;327.0;213.0;;;;;563.0;280.0;209.0;74.0;192.0
516;2000d Overige industrie;Totaal werknemers;1998;27.0;24.0;18.0;6.0;4.0;0.0;4.0;739.0;288.0;212.0;240.0;;;;;419.0;220.0;111.0;88.0;103.0
517;2000d Overige industrie;Totaal werknemers;1999;34.0;29.0;22.0;7.0;5.0;2.0;3.0;956.0;327.0;301.0;327.0;;;;;472.0;213.0;169.0;90.0;128.0
518;2000d Overige industrie;Totaal werknemers;2000;45.0;42.0;33.0;8.0;4.0;0.0;3.0;1372.0;561.0;667.0;144.0;;;;;862.0;361.0;426.0;74.0;225.0
519;2000d Overige industrie;Totaal werknemers;2001;46.0;43.0;33.0;10.0;2.0;1.0;2.0;1246.0;543.0;512.0;192.0;;;;;896.0;416.0;360.0;120.0;197.0
520;2000d Overige industrie;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
521;2000d Overige industrie;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
522;2000d Overige industrie;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
523;2000d Overige industrie;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
524;2000d Overige industrie;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
525;2000d Overige industrie;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
526;2000d Overige industrie;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
527;2000d Overige industrie;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
528;2000d Overige industrie;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
529;2000d Overige industrie;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
530;2000d Overige industrie;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
531;2000d Overige industrie;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
532;2000d Overige industrie;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
533;2000d Overige industrie;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
534;2000d Overige industrie;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
535;2000d Overige industrie;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
536;2000d Overige industrie;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
537;2000d Overige industrie;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
538;2000d Overige industrie;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
539;2000d Overige industrie;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
540;2000d Overige industrie;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
541;2000d Overige industrie;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
542;2000d Overige industrie;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
543;2000d Overige industrie;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
544;5000f Commerciële en milieudienstverl...;Totaal werknemers;1994;362.0;323.0;226.0;97.0;39.0;9.0;30.0;6876.0;2470.0;2904.0;1501.0;;;;;5219.0;2015.0;2041.0;1163.0;429.0
545;5000f Commerciële en milieudienstverl...;Totaal werknemers;1995;360.0;326.0;228.0;98.0;34.0;9.0;25.0;7343.0;2401.0;3250.0;1692.0;;;;;5203.0;1932.0;2139.0;1132.0;346.0
546;5000f Commerciële en milieudienstverl...;Totaal werknemers;1996;549.0;516.0;369.0;147.0;33.0;3.0;29.0;;;;;;;;;7954.0;4082.0;2385.0;1487.0;742.0
547;5000f Commerciële en milieudienstverl...;Totaal werknemers;1997;688.0;623.0;438.0;185.0;65.0;13.0;52.0;12925.0;6231.0;4278.0;2415.0;;;;;9809.0;4966.0;3086.0;1756.0;989.0
548;5000f Commerciële en milieudienstverl...;Totaal werknemers;1998;629.0;560.0;388.0;171.0;69.0;17.0;52.0;13849.0;7554.0;3570.0;2725.0;;;;;9272.0;5359.0;2006.0;1906.0;983.0
549;5000f Commerciële en milieudienstverl...;Totaal werknemers;1999;766.0;695.0;456.0;239.0;71.0;19.0;52.0;14139.0;7757.0;3718.0;2665.0;;;;;9833.0;5573.0;2234.0;2026.0;1160.0
550;5000f Commerciële en milieudienstverl...;Totaal werknemers;2000;877.0;788.0;554.0;234.0;89.0;23.0;66.0;19151.0;10483.0;5630.0;3037.0;;;;;12053.0;6367.0;3748.0;1937.0;1572.0
551;5000f Commerciële en milieudienstverl...;Totaal werknemers;2001;922.0;824.0;603.0;221.0;98.0;46.0;52.0;18633.0;11044.0;4367.0;3222.0;3037.0;1215.0;587.0;1235.0;12602.0;7483.0;2876.0;2242.0;1343.0
552;5000f Commerciële en milieudienstverl...;10-49 werknemers;1994;15.0;13.0;9.0;5.0;1.0;0.0;1.0;243.0;119.0;60.0;64.0;;;;;177.0;95.0;43.0;40.0;21.0
553;5000f Commerciële en milieudienstverl...;10-49 werknemers;1995;13.0;12.0;8.0;4.0;1.0;0.0;1.0;202.0;95.0;61.0;46.0;;;;;160.0;79.0;42.0;38.0;2.0
554;5000f Commerciële en milieudienstverl...;10-49 werknemers;1996;86.0;82.0;60.0;22.0;4.0;0.0;3.0;;;;;;;;;1692.0;1011.0;407.0;271.0;382.0
555;5000f Commerciële en milieudienstverl...;10-49 werknemers;1997;138.0;125.0;107.0;18.0;13.0;4.0;9.0;3695.0;1848.0;1271.0;575.0;;;;;2643.0;1471.0;851.0;320.0;557.0
556;5000f Commerciële en milieudienstverl...;10-49 werknemers;1998;134.0;122.0;86.0;36.0;11.0;4.0;8.0;4146.0;2268.0;1139.0;739.0;;;;;2558.0;1470.0;614.0;474.0;572.0
557;5000f Commerciële en milieudienstverl...;10-49 werknemers;1999;186.0;172.0;131.0;40.0;14.0;4.0;11.0;4776.0;2685.0;1275.0;816.0;;;;;3140.0;1881.0;714.0;545.0;735.0
558;5000f Commerciële en milieudienstverl...;10-49 werknemers;2000;168.0;153.0;114.0;39.0;14.0;5.0;10.0;6013.0;3155.0;1614.0;1245.0;;;;;3560.0;1913.0;1020.0;628.0;999.0
559;5000f Commerciële en milieudienstverl...;10-49 werknemers;2001;230.0;210.0;159.0;51.0;20.0;11.0;9.0;6530.0;3315.0;1578.0;1637.0;1375.0;384.0;281.0;710.0;4133.0;2085.0;1014.0;1034.0;907.0
560;5000f Commerciële en milieudienstverl...;50-199 werknemers;1994;131.0;121.0;84.0;37.0;10.0;3.0;7.0;3203.0;1067.0;1538.0;598.0;;;;;2250.0;855.0;982.0;413.0;307.0
561;5000f Commerciële en milieudienstverl...;50-199 werknemers;1995;144.0;135.0;93.0;42.0;9.0;1.0;7.0;3369.0;952.0;1783.0;634.0;;;;;2377.0;775.0;1184.0;418.0;263.0
562;5000f Commerciële en milieudienstverl...;50-199 werknemers;1996;135.0;127.0;88.0;39.0;8.0;1.0;7.0;;;;;;;;;1877.0;912.0;562.0;403.0;206.0
563;5000f Commerciële en milieudienstverl...;50-199 werknemers;1997;149.0;134.0;90.0;44.0;14.0;2.0;12.0;2795.0;1208.0;1057.0;529.0;;;;;2017.0;979.0;680.0;359.0;257.0
564;5000f Commerciële en milieudienstverl...;50-199 werknemers;1998;146.0;127.0;80.0;46.0;20.0;7.0;13.0;3134.0;1531.0;975.0;628.0;;;;;2049.0;1096.0;544.0;410.0;254.0
565;5000f Commerciële en milieudienstverl...;50-199 werknemers;1999;140.0;120.0;82.0;38.0;20.0;8.0;12.0;2992.0;1550.0;813.0;631.0;;;;;2055.0;1063.0;588.0;404.0;286.0
566;5000f Commerciële en milieudienstverl...;50-199 werknemers;2000;224.0;204.0;137.0;67.0;20.0;5.0;15.0;4135.0;1833.0;1515.0;787.0;;;;;3135.0;1359.0;1181.0;596.0;371.0
567;5000f Commerciële en milieudienstverl...;50-199 werknemers;2001;219.0;191.0;139.0;52.0;28.0;17.0;11.0;3870.0;2099.0;1018.0;753.0;886.0;446.0;155.0;286.0;3103.0;1757.0;780.0;567.0;285.0
568;5000f Commerciële en milieudienstverl...;200+ werknemers;1994;216.0;188.0;132.0;56.0;28.0;6.0;21.0;3430.0;1284.0;1306.0;839.0;;;;;2792.0;1065.0;1016.0;710.0;101.0
569;5000f Commerciële en milieudienstverl...;200+ werknemers;1995;203.0;178.0;127.0;52.0;24.0;8.0;17.0;3772.0;1355.0;1406.0;1012.0;;;;;2666.0;1078.0;913.0;676.0;81.0
570;5000f Commerciële en milieudienstverl...;200+ werknemers;1996;328.0;307.0;221.0;86.0;21.0;2.0;19.0;;;;;;;;;4385.0;2159.0;1416.0;813.0;155.0
571;5000f Commerciële en milieudienstverl...;200+ werknemers;1997;401.0;364.0;241.0;122.0;38.0;7.0;31.0;6438.0;3175.0;1950.0;1312.0;;;;;5148.0;2515.0;1556.0;1078.0;172.0
572;5000f Commerciële en milieudienstverl...;200+ werknemers;1998;349.0;311.0;222.0;89.0;38.0;7.0;31.0;6569.0;3755.0;1456.0;1358.0;;;;;4664.0;2794.0;848.0;1023.0;157.0
573;5000f Commerciële en milieudienstverl...;200+ werknemers;1999;440.0;403.0;243.0;160.0;37.0;8.0;29.0;6371.0;3522.0;1630.0;1218.0;;;;;4638.0;2628.0;933.0;1079.0;139.0
574;5000f Commerciële en milieudienstverl...;200+ werknemers;2000;485.0;431.0;302.0;128.0;55.0;13.0;42.0;9004.0;5496.0;2503.0;1005.0;;;;;5358.0;3096.0;1548.0;714.0;202.0
575;5000f Commerciële en milieudienstverl...;200+ werknemers;2001;473.0;423.0;305.0;118.0;50.0;18.0;32.0;8232.0;5630.0;1770.0;832.0;775.0;386.0;151.0;239.0;5366.0;3642.0;1082.0;642.0;151.0
576;51 Groothandel en handelsbemiddeling ...;Totaal werknemers;1994;117.0;111.0;71.0;39.0;7.0;2.0;4.0;2046.0;740.0;838.0;468.0;;;;;1677.0;658.0;645.0;374.0;173.0
577;51 Groothandel en handelsbemiddeling ...;Totaal werknemers;1995;110.0;100.0;60.0;40.0;10.0;3.0;7.0;1951.0;628.0;779.0;543.0;;;;;1494.0;536.0;549.0;410.0;141.0
578;51 Groothandel en handelsbemiddeling ...;Totaal werknemers;1996;120.0;116.0;70.0;46.0;4.0;1.0;3.0;;;;;;;;;1721.0;916.0;379.0;426.0;75.0
579;51 Groothandel en handelsbemiddeling ...;Totaal werknemers;1997;145.0;130.0;85.0;44.0;16.0;4.0;12.0;3391.0;1381.0;1159.0;851.0;;;;;2535.0;1104.0;893.0;538.0;288.0
580;51 Groothandel en handelsbemiddeling ...;Totaal werknemers;1998;159.0;144.0;85.0;59.0;15.0;9.0;6.0;3731.0;1323.0;916.0;1492.0;;;;;2479.0;938.0;604.0;937.0;263.0
581;51 Groothandel en handelsbemiddeling ...;Totaal werknemers;1999;156.0;139.0;88.0;51.0;16.0;9.0;7.0;3348.0;1367.0;840.0;1140.0;;;;;2290.0;1008.0;556.0;729.0;419.0
582;51 Groothandel en handelsbemiddeling ...;Totaal werknemers;2000;131.0;112.0;64.0;49.0;18.0;13.0;5.0;3073.0;840.0;988.0;1245.0;;;;;2087.0;611.0;818.0;657.0;458.0
583;51 Groothandel en handelsbemiddeling ...;Totaal werknemers;2001;157.0;143.0;98.0;45.0;15.0;9.0;5.0;3719.0;1703.0;989.0;1028.0;;;;;2363.0;1098.0;740.0;524.0;519.0
584;51 Groothandel en handelsbemiddeling ...;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
585;51 Groothandel en handelsbemiddeling ...;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
586;51 Groothandel en handelsbemiddeling ...;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
587;51 Groothandel en handelsbemiddeling ...;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
588;51 Groothandel en handelsbemiddeling ...;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
589;51 Groothandel en handelsbemiddeling ...;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
590;51 Groothandel en handelsbemiddeling ...;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
591;51 Groothandel en handelsbemiddeling ...;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
592;51 Groothandel en handelsbemiddeling ...;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
593;51 Groothandel en handelsbemiddeling ...;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
594;51 Groothandel en handelsbemiddeling ...;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
