ID;Geslacht;LeeftijdOp31December;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
5410;Mannen en Vrouwen;25 tot 30 jaar;2024;56679;42035;14644
5411;Mannen en Vrouwen;25 tot 30 jaar;2025;57681;44050;13631
5412;Mannen en Vrouwen;25 tot 30 jaar;2026;58078;45180;12898
5413;Mannen en Vrouwen;25 tot 30 jaar;2027;58331;45954;12377
5414;Mannen en Vrouwen;25 tot 30 jaar;2028;58561;46396;12165
5415;Mannen en Vrouwen;25 tot 30 jaar;2029;58280;46560;11720
5416;Mannen en Vrouwen;25 tot 30 jaar;2030;57962;46412;11550
5417;Mannen en Vrouwen;25 tot 30 jaar;2031;57749;46276;11473
5418;Mannen en Vrouwen;25 tot 30 jaar;2032;57481;46088;11393
5419;Mannen en Vrouwen;25 tot 30 jaar;2033;57224;45900;11324
5420;Mannen en Vrouwen;25 tot 30 jaar;2034;56992;45713;11279
5421;Mannen en Vrouwen;25 tot 30 jaar;2035;56952;45593;11359
5422;Mannen en Vrouwen;25 tot 30 jaar;2036;56901;45469;11432
5423;Mannen en Vrouwen;25 tot 30 jaar;2037;56842;45369;11473
5424;Mannen en Vrouwen;25 tot 30 jaar;2038;56749;45204;11545
5425;Mannen en Vrouwen;25 tot 30 jaar;2039;56667;45081;11586
5426;Mannen en Vrouwen;25 tot 30 jaar;2040;56567;44926;11641
5427;Mannen en Vrouwen;25 tot 30 jaar;2041;56499;44797;11702
5428;Mannen en Vrouwen;25 tot 30 jaar;2042;56477;44675;11802
5429;Mannen en Vrouwen;25 tot 30 jaar;2043;56474;44594;11880
5430;Mannen en Vrouwen;25 tot 30 jaar;2044;56464;44492;11972
5431;Mannen en Vrouwen;25 tot 30 jaar;2045;56459;44416;12043
5432;Mannen en Vrouwen;25 tot 30 jaar;2046;56414;44287;12127
5433;Mannen en Vrouwen;25 tot 30 jaar;2047;56401;44216;12185
5434;Mannen en Vrouwen;25 tot 30 jaar;2048;56412;44207;12205
5435;Mannen en Vrouwen;25 tot 30 jaar;2049;56456;44250;12206
5436;Mannen en Vrouwen;25 tot 30 jaar;2050;56525;44338;12187
5437;Mannen en Vrouwen;25 tot 30 jaar;2051;56638;44502;12136
5438;Mannen en Vrouwen;25 tot 30 jaar;2052;56741;44655;12086
5439;Mannen en Vrouwen;25 tot 30 jaar;2053;56818;44767;12051
5440;Mannen en Vrouwen;25 tot 30 jaar;2054;56886;44846;12040
5441;Mannen en Vrouwen;25 tot 30 jaar;2055;56949;44901;12048
5442;Mannen en Vrouwen;25 tot 30 jaar;2056;56990;44941;12049
5443;Mannen en Vrouwen;25 tot 30 jaar;2057;57031;44949;12082
5444;Mannen en Vrouwen;25 tot 30 jaar;2058;57057;44935;12122
5445;Mannen en Vrouwen;25 tot 30 jaar;2059;57068;44901;12167
5446;Mannen en Vrouwen;25 tot 30 jaar;2060;57072;44850;12222
5447;Mannen en Vrouwen;25 tot 30 jaar;2061;57062;44786;12276
5448;Mannen en Vrouwen;25 tot 30 jaar;2062;57053;44718;12335
5449;Mannen en Vrouwen;25 tot 30 jaar;2063;57044;44644;12400
5450;Mannen en Vrouwen;25 tot 30 jaar;2064;57028;44558;12470
5451;Mannen en Vrouwen;25 tot 30 jaar;2065;57009;44473;12536
5452;Mannen en Vrouwen;25 tot 30 jaar;2066;56985;44385;12600
5453;Mannen en Vrouwen;25 tot 30 jaar;2067;56970;44296;12674
5454;Mannen en Vrouwen;25 tot 30 jaar;2068;56946;44211;12735
5455;Mannen en Vrouwen;25 tot 30 jaar;2069;56926;44128;12798
5456;Mannen en Vrouwen;25 tot 30 jaar;2070;56922;44042;12880
5457;Mannen en Vrouwen;30 tot 35 jaar;2020;27806;21199;6607
5458;Mannen en Vrouwen;30 tot 35 jaar;2021;32807;24109;8698
5459;Mannen en Vrouwen;30 tot 35 jaar;2022;37913;25450;12463
5460;Mannen en Vrouwen;30 tot 35 jaar;2023;39319;26996;12323
5461;Mannen en Vrouwen;30 tot 35 jaar;2024;39587;28413;11174
5462;Mannen en Vrouwen;30 tot 35 jaar;2025;40159;29570;10589
5463;Mannen en Vrouwen;30 tot 35 jaar;2026;40354;30380;9974
5464;Mannen en Vrouwen;30 tot 35 jaar;2027;40459;30982;9477
5465;Mannen en Vrouwen;30 tot 35 jaar;2028;40633;31450;9183
5466;Mannen en Vrouwen;30 tot 35 jaar;2029;40478;31802;8676
5467;Mannen en Vrouwen;30 tot 35 jaar;2030;40358;32051;8307
5468;Mannen en Vrouwen;30 tot 35 jaar;2031;40319;32139;8180
5469;Mannen en Vrouwen;30 tot 35 jaar;2032;40211;32143;8068
5470;Mannen en Vrouwen;30 tot 35 jaar;2033;40093;32076;8017
5471;Mannen en Vrouwen;30 tot 35 jaar;2034;39927;31932;7995
5472;Mannen en Vrouwen;30 tot 35 jaar;2035;39840;31745;8095
5473;Mannen en Vrouwen;30 tot 35 jaar;2036;39746;31616;8130
5474;Mannen en Vrouwen;30 tot 35 jaar;2037;39654;31496;8158
5475;Mannen en Vrouwen;30 tot 35 jaar;2038;39576;31416;8160
5476;Mannen en Vrouwen;30 tot 35 jaar;2039;39522;31360;8162
5477;Mannen en Vrouwen;30 tot 35 jaar;2040;39484;31332;8152
5478;Mannen en Vrouwen;30 tot 35 jaar;2041;39428;31275;8153
5479;Mannen en Vrouwen;30 tot 35 jaar;2042;39400;31221;8179
5480;Mannen en Vrouwen;30 tot 35 jaar;2043;39357;31131;8226
5481;Mannen en Vrouwen;30 tot 35 jaar;2044;39333;31075;8258
5482;Mannen en Vrouwen;30 tot 35 jaar;2045;39296;30989;8307
5483;Mannen en Vrouwen;30 tot 35 jaar;2046;39261;30924;8337
5484;Mannen en Vrouwen;30 tot 35 jaar;2047;39236;30847;8389
5485;Mannen en Vrouwen;30 tot 35 jaar;2048;39237;30796;8441
5486;Mannen en Vrouwen;30 tot 35 jaar;2049;39231;30734;8497
5487;Mannen en Vrouwen;30 tot 35 jaar;2050;39228;30682;8546
5488;Mannen en Vrouwen;30 tot 35 jaar;2051;39194;30608;8586
5489;Mannen en Vrouwen;30 tot 35 jaar;2052;39182;30576;8606
5490;Mannen en Vrouwen;30 tot 35 jaar;2053;39199;30584;8615
5491;Mannen en Vrouwen;30 tot 35 jaar;2054;39238;30630;8608
5492;Mannen en Vrouwen;30 tot 35 jaar;2055;39299;30709;8590
5493;Mannen en Vrouwen;30 tot 35 jaar;2056;39388;30817;8571
5494;Mannen en Vrouwen;30 tot 35 jaar;2057;39464;30921;8543
5495;Mannen en Vrouwen;30 tot 35 jaar;2058;39533;31008;8525
5496;Mannen en Vrouwen;30 tot 35 jaar;2059;39589;31076;8513
5497;Mannen en Vrouwen;30 tot 35 jaar;2060;39644;31126;8518
5498;Mannen en Vrouwen;30 tot 35 jaar;2061;39681;31165;8516
5499;Mannen en Vrouwen;30 tot 35 jaar;2062;39708;31188;8520
5500;Mannen en Vrouwen;30 tot 35 jaar;2063;39735;31189;8546
5501;Mannen en Vrouwen;30 tot 35 jaar;2064;39740;31175;8565
5502;Mannen en Vrouwen;30 tot 35 jaar;2065;39743;31151;8592
5503;Mannen en Vrouwen;30 tot 35 jaar;2066;39732;31121;8611
5504;Mannen en Vrouwen;30 tot 35 jaar;2067;39728;31087;8641
5505;Mannen en Vrouwen;30 tot 35 jaar;2068;39718;31048;8670
5506;Mannen en Vrouwen;30 tot 35 jaar;2069;39708;31005;8703
5507;Mannen en Vrouwen;30 tot 35 jaar;2070;39706;30949;8757
5508;Mannen en Vrouwen;35 tot 40 jaar;2020;18463;13806;4657
5509;Mannen en Vrouwen;35 tot 40 jaar;2021;21692;16025;5667
5510;Mannen en Vrouwen;35 tot 40 jaar;2022;25085;16917;8168
5511;Mannen en Vrouwen;35 tot 40 jaar;2023;26010;18127;7883
5512;Mannen en Vrouwen;35 tot 40 jaar;2024;26165;19269;6896
5513;Mannen en Vrouwen;35 tot 40 jaar;2025;26591;20320;6271
5514;Mannen en Vrouwen;35 tot 40 jaar;2026;26750;21097;5653
5515;Mannen en Vrouwen;35 tot 40 jaar;2027;26833;21749;5084
5516;Mannen en Vrouwen;35 tot 40 jaar;2028;26961;22191;4770
5517;Mannen en Vrouwen;35 tot 40 jaar;2029;26864;22518;4346
5518;Mannen en Vrouwen;35 tot 40 jaar;2030;26736;22660;4076
5519;Mannen en Vrouwen;35 tot 40 jaar;2031;26669;22755;3914
5520;Mannen en Vrouwen;35 tot 40 jaar;2032;26579;22824;3755
5521;Mannen en Vrouwen;35 tot 40 jaar;2033;26509;22896;3613
5522;Mannen en Vrouwen;35 tot 40 jaar;2034;26444;22949;3495
5523;Mannen en Vrouwen;35 tot 40 jaar;2035;26474;23042;3432
5524;Mannen en Vrouwen;35 tot 40 jaar;2036;26490;23088;3402
5525;Mannen en Vrouwen;35 tot 40 jaar;2037;26495;23117;3378
5526;Mannen en Vrouwen;35 tot 40 jaar;2038;26483;23103;3380
5527;Mannen en Vrouwen;35 tot 40 jaar;2039;26450;23055;3395
5528;Mannen en Vrouwen;35 tot 40 jaar;2040;26382;22974;3408
5529;Mannen en Vrouwen;35 tot 40 jaar;2041;26312;22912;3400
5530;Mannen en Vrouwen;35 tot 40 jaar;2042;26263;22849;3414
5531;Mannen en Vrouwen;35 tot 40 jaar;2043;26220;22815;3405
5532;Mannen en Vrouwen;35 tot 40 jaar;2044;26197;22805;3392
5533;Mannen en Vrouwen;35 tot 40 jaar;2045;26185;22807;3378
5534;Mannen en Vrouwen;35 tot 40 jaar;2046;26170;22795;3375
5535;Mannen en Vrouwen;35 tot 40 jaar;2047;26165;22779;3386
5536;Mannen en Vrouwen;35 tot 40 jaar;2048;26134;22731;3403
5537;Mannen en Vrouwen;35 tot 40 jaar;2049;26104;22698;3406
5538;Mannen en Vrouwen;35 tot 40 jaar;2050;26067;22644;3423
5539;Mannen en Vrouwen;35 tot 40 jaar;2051;26061;22617;3444
5540;Mannen en Vrouwen;35 tot 40 jaar;2052;26051;22581;3470
5541;Mannen en Vrouwen;35 tot 40 jaar;2053;26053;22558;3495
5542;Mannen en Vrouwen;35 tot 40 jaar;2054;26053;22527;3526
5543;Mannen en Vrouwen;35 tot 40 jaar;2055;26051;22507;3544
5544;Mannen en Vrouwen;35 tot 40 jaar;2056;26029;22459;3570
5545;Mannen en Vrouwen;35 tot 40 jaar;2057;26029;22445;3584
5546;Mannen en Vrouwen;35 tot 40 jaar;2058;26034;22460;3574
5547;Mannen en Vrouwen;35 tot 40 jaar;2059;26060;22499;3561
5548;Mannen en Vrouwen;35 tot 40 jaar;2060;26100;22569;3531
5549;Mannen en Vrouwen;35 tot 40 jaar;2061;26166;22663;3503
5550;Mannen en Vrouwen;35 tot 40 jaar;2062;26237;22758;3479
5551;Mannen en Vrouwen;35 tot 40 jaar;2063;26280;22837;3443
5552;Mannen en Vrouwen;35 tot 40 jaar;2064;26325;22898;3427
5553;Mannen en Vrouwen;35 tot 40 jaar;2065;26363;22952;3411
5554;Mannen en Vrouwen;35 tot 40 jaar;2066;26403;22994;3409
5555;Mannen en Vrouwen;35 tot 40 jaar;2067;26424;23025;3399
5556;Mannen en Vrouwen;35 tot 40 jaar;2068;26432;23041;3391
5557;Mannen en Vrouwen;35 tot 40 jaar;2069;26432;23047;3385
5558;Mannen en Vrouwen;35 tot 40 jaar;2070;26432;23037;3395
5559;Mannen en Vrouwen;40 tot 45 jaar;2020;13072;9386;3686
5560;Mannen en Vrouwen;40 tot 45 jaar;2021;15216;11137;4079
5561;Mannen en Vrouwen;40 tot 45 jaar;2022;17387;11806;5581
5562;Mannen en Vrouwen;40 tot 45 jaar;2023;17908;12622;5286
5563;Mannen en Vrouwen;40 tot 45 jaar;2024;17986;13449;4537
5564;Mannen en Vrouwen;40 tot 45 jaar;2025;18202;14212;3990
5565;Mannen en Vrouwen;40 tot 45 jaar;2026;18265;14825;3440
5566;Mannen en Vrouwen;40 tot 45 jaar;2027;18327;15315;3012
5567;Mannen en Vrouwen;40 tot 45 jaar;2028;18398;15751;2647
5568;Mannen en Vrouwen;40 tot 45 jaar;2029;18340;16108;2232
5569;Mannen en Vrouwen;40 tot 45 jaar;2030;18297;16394;1903
5570;Mannen en Vrouwen;40 tot 45 jaar;2031;18281;16637;1644
5571;Mannen en Vrouwen;40 tot 45 jaar;2032;18252;16856;1396
5572;Mannen en Vrouwen;40 tot 45 jaar;2033;18207;17001;1206
5573;Mannen en Vrouwen;40 tot 45 jaar;2034;18161;17107;1054
5574;Mannen en Vrouwen;40 tot 45 jaar;2035;18140;17162;978
5575;Mannen en Vrouwen;40 tot 45 jaar;2036;18117;17220;897
5576;Mannen en Vrouwen;40 tot 45 jaar;2037;18097;17270;827
5577;Mannen en Vrouwen;40 tot 45 jaar;2038;18097;17341;756
5578;Mannen en Vrouwen;40 tot 45 jaar;2039;18102;17403;699
5579;Mannen en Vrouwen;40 tot 45 jaar;2040;18133;17494;639
5580;Mannen en Vrouwen;40 tot 45 jaar;2041;18143;17549;594
5581;Mannen en Vrouwen;40 tot 45 jaar;2042;18160;17586;574
5582;Mannen en Vrouwen;40 tot 45 jaar;2043;18167;17602;565
5583;Mannen en Vrouwen;40 tot 45 jaar;2044;18150;17592;558
5584;Mannen en Vrouwen;40 tot 45 jaar;2045;18113;17550;563
5585;Mannen en Vrouwen;40 tot 45 jaar;2046;18081;17523;558
5586;Mannen en Vrouwen;40 tot 45 jaar;2047;18031;17487;544
5587;Mannen en Vrouwen;40 tot 45 jaar;2048;18001;17472;529
5588;Mannen en Vrouwen;40 tot 45 jaar;2049;17985;17469;516
5589;Mannen en Vrouwen;40 tot 45 jaar;2050;17987;17476;511
5590;Mannen en Vrouwen;40 tot 45 jaar;2051;17969;17487;482
5591;Mannen en Vrouwen;40 tot 45 jaar;2052;17962;17490;472
5592;Mannen en Vrouwen;40 tot 45 jaar;2053;17936;17466;470
5593;Mannen en Vrouwen;40 tot 45 jaar;2054;17914;17454;460
5594;Mannen en Vrouwen;40 tot 45 jaar;2055;17885;17427;458
5595;Mannen en Vrouwen;40 tot 45 jaar;2056;17876;17410;466
5596;Mannen en Vrouwen;40 tot 45 jaar;2057;17871;17396;475
5597;Mannen en Vrouwen;40 tot 45 jaar;2058;17870;17397;473
5598;Mannen en Vrouwen;40 tot 45 jaar;2059;17863;17391;472
5599;Mannen en Vrouwen;40 tot 45 jaar;2060;17865;17390;475
5600;Mannen en Vrouwen;40 tot 45 jaar;2061;17849;17369;480
5601;Mannen en Vrouwen;40 tot 45 jaar;2062;17846;17376;470
5602;Mannen en Vrouwen;40 tot 45 jaar;2063;17854;17403;451
5603;Mannen en Vrouwen;40 tot 45 jaar;2064;17874;17448;426
5604;Mannen en Vrouwen;40 tot 45 jaar;2065;17913;17517;396
5605;Mannen en Vrouwen;40 tot 45 jaar;2066;17967;17603;364
5606;Mannen en Vrouwen;40 tot 45 jaar;2067;18021;17689;332
5607;Mannen en Vrouwen;40 tot 45 jaar;2068;18069;17762;307
5608;Mannen en Vrouwen;40 tot 45 jaar;2069;18114;17825;289
5609;Mannen en Vrouwen;40 tot 45 jaar;2070;18113;17873;240
5610;Mannen en Vrouwen;45 tot 50 jaar;2020;9666;6984;2682
5611;Mannen en Vrouwen;45 tot 50 jaar;2021;11040;8272;2768
5612;Mannen en Vrouwen;45 tot 50 jaar;2022;12456;8592;3864
5613;Mannen en Vrouwen;45 tot 50 jaar;2023;12777;9074;3703
5614;Mannen en Vrouwen;45 tot 50 jaar;2024;12825;9584;3241
5615;Mannen en Vrouwen;45 tot 50 jaar;2025;12996;10144;2852
5616;Mannen en Vrouwen;45 tot 50 jaar;2026;13029;10578;2451
5617;Mannen en Vrouwen;45 tot 50 jaar;2027;13044;10989;2055
5618;Mannen en Vrouwen;45 tot 50 jaar;2028;13066;11326;1740
5619;Mannen en Vrouwen;45 tot 50 jaar;2029;13005;11636;1369
5620;Mannen en Vrouwen;45 tot 50 jaar;2030;12933;11866;1067
5621;Mannen en Vrouwen;45 tot 50 jaar;2031;12906;12108;798
5622;Mannen en Vrouwen;45 tot 50 jaar;2032;12876;12311;565
5623;Mannen en Vrouwen;45 tot 50 jaar;2033;12855;12520;335
5624;Mannen en Vrouwen;45 tot 50 jaar;2034;12818;12701;117
5625;Mannen en Vrouwen;45 tot 50 jaar;2035;12867;12883;-16
5626;Mannen en Vrouwen;45 tot 50 jaar;2036;12883;13050;-167
5627;Mannen en Vrouwen;45 tot 50 jaar;2037;12896;13213;-317
5628;Mannen en Vrouwen;45 tot 50 jaar;2038;12899;13337;-438
5629;Mannen en Vrouwen;45 tot 50 jaar;2039;12906;13437;-531
5630;Mannen en Vrouwen;45 tot 50 jaar;2040;12897;13493;-596
5631;Mannen en Vrouwen;45 tot 50 jaar;2041;12878;13544;-666
5632;Mannen en Vrouwen;45 tot 50 jaar;2042;12875;13592;-717
5633;Mannen en Vrouwen;45 tot 50 jaar;2043;12896;13658;-762
5634;Mannen en Vrouwen;45 tot 50 jaar;2044;12911;13723;-812
5635;Mannen en Vrouwen;45 tot 50 jaar;2045;12947;13810;-863
5636;Mannen en Vrouwen;45 tot 50 jaar;2046;12972;13869;-897
5637;Mannen en Vrouwen;45 tot 50 jaar;2047;12994;13911;-917
5638;Mannen en Vrouwen;45 tot 50 jaar;2048;12996;13928;-932
5639;Mannen en Vrouwen;45 tot 50 jaar;2049;12974;13931;-957
5640;Mannen en Vrouwen;45 tot 50 jaar;2050;12944;13903;-959
5641;Mannen en Vrouwen;45 tot 50 jaar;2051;12924;13894;-970
5642;Mannen en Vrouwen;45 tot 50 jaar;2052;12888;13877;-989
5643;Mannen en Vrouwen;45 tot 50 jaar;2053;12869;13870;-1001
5644;Mannen en Vrouwen;45 tot 50 jaar;2054;12859;13875;-1016
5645;Mannen en Vrouwen;45 tot 50 jaar;2055;12858;13891;-1033
5646;Mannen en Vrouwen;45 tot 50 jaar;2056;12840;13903;-1063
5647;Mannen en Vrouwen;45 tot 50 jaar;2057;12836;13912;-1076
5648;Mannen en Vrouwen;45 tot 50 jaar;2058;12813;13901;-1088
5649;Mannen en Vrouwen;45 tot 50 jaar;2059;12792;13901;-1109
5650;Mannen en Vrouwen;45 tot 50 jaar;2060;12780;13888;-1108
5651;Mannen en Vrouwen;45 tot 50 jaar;2061;12771;13890;-1119
5652;Mannen en Vrouwen;45 tot 50 jaar;2062;12769;13892;-1123
5653;Mannen en Vrouwen;45 tot 50 jaar;2063;12760;13904;-1144
5654;Mannen en Vrouwen;45 tot 50 jaar;2064;12771;13914;-1143
5655;Mannen en Vrouwen;45 tot 50 jaar;2065;12770;13921;-1151
5656;Mannen en Vrouwen;45 tot 50 jaar;2066;12750;13916;-1166
5657;Mannen en Vrouwen;45 tot 50 jaar;2067;12746;13929;-1183
5658;Mannen en Vrouwen;45 tot 50 jaar;2068;12754;13962;-1208
5659;Mannen en Vrouwen;45 tot 50 jaar;2069;12764;14006;-1242
5660;Mannen en Vrouwen;45 tot 50 jaar;2070;12764;14058;-1294
5661;Mannen en Vrouwen;50 tot 55 jaar;2020;6764;5412;1352
5662;Mannen en Vrouwen;50 tot 55 jaar;2021;7659;6557;1102
5663;Mannen en Vrouwen;50 tot 55 jaar;2022;8554;6826;1728
5664;Mannen en Vrouwen;50 tot 55 jaar;2023;8692;7077;1615
5665;Mannen en Vrouwen;50 tot 55 jaar;2024;8640;7331;1309
5666;Mannen en Vrouwen;50 tot 55 jaar;2025;8674;7558;1116
5667;Mannen en Vrouwen;50 tot 55 jaar;2026;8629;7722;907
5668;Mannen en Vrouwen;50 tot 55 jaar;2027;8590;7880;710
5669;Mannen en Vrouwen;50 tot 55 jaar;2028;8599;8055;544
5670;Mannen en Vrouwen;50 tot 55 jaar;2029;8551;8215;336
5671;Mannen en Vrouwen;50 tot 55 jaar;2030;8516;8395;121
5672;Mannen en Vrouwen;50 tot 55 jaar;2031;8511;8575;-64
5673;Mannen en Vrouwen;50 tot 55 jaar;2032;8496;8758;-262
5674;Mannen en Vrouwen;50 tot 55 jaar;2033;8465;8927;-462
5675;Mannen en Vrouwen;50 tot 55 jaar;2034;8442;9101;-659
5676;Mannen en Vrouwen;50 tot 55 jaar;2035;8436;9254;-818
5677;Mannen en Vrouwen;50 tot 55 jaar;2036;8448;9424;-976
5678;Mannen en Vrouwen;50 tot 55 jaar;2037;8471;9578;-1107
5679;Mannen en Vrouwen;50 tot 55 jaar;2038;8492;9737;-1245
5680;Mannen en Vrouwen;50 tot 55 jaar;2039;8507;9884;-1377
5681;Mannen en Vrouwen;50 tot 55 jaar;2040;8534;10034;-1500
5682;Mannen en Vrouwen;50 tot 55 jaar;2041;8548;10161;-1613
5683;Mannen en Vrouwen;50 tot 55 jaar;2042;8572;10283;-1711
5684;Mannen en Vrouwen;50 tot 55 jaar;2043;8595;10384;-1789
5685;Mannen en Vrouwen;50 tot 55 jaar;2044;8617;10475;-1858
5686;Mannen en Vrouwen;50 tot 55 jaar;2045;8618;10528;-1910
5687;Mannen en Vrouwen;50 tot 55 jaar;2046;8618;10574;-1956
5688;Mannen en Vrouwen;50 tot 55 jaar;2047;8615;10620;-2005
5689;Mannen en Vrouwen;50 tot 55 jaar;2048;8632;10681;-2049
5690;Mannen en Vrouwen;50 tot 55 jaar;2049;8651;10732;-2081
5691;Mannen en Vrouwen;50 tot 55 jaar;2050;8687;10804;-2117
5692;Mannen en Vrouwen;50 tot 55 jaar;2051;8709;10863;-2154
5693;Mannen en Vrouwen;50 tot 55 jaar;2052;8724;10908;-2184
5694;Mannen en Vrouwen;50 tot 55 jaar;2053;8717;10932;-2215
5695;Mannen en Vrouwen;50 tot 55 jaar;2054;8716;10939;-2223
5696;Mannen en Vrouwen;50 tot 55 jaar;2055;8685;10921;-2236
5697;Mannen en Vrouwen;50 tot 55 jaar;2056;8674;10916;-2242
5698;Mannen en Vrouwen;50 tot 55 jaar;2057;8651;10905;-2254
5699;Mannen en Vrouwen;50 tot 55 jaar;2058;8636;10909;-2273
5700;Mannen en Vrouwen;50 tot 55 jaar;2059;8617;10922;-2305
5701;Mannen en Vrouwen;50 tot 55 jaar;2060;8625;10941;-2316
5702;Mannen en Vrouwen;50 tot 55 jaar;2061;8627;10957;-2330
5703;Mannen en Vrouwen;50 tot 55 jaar;2062;8621;10976;-2355
5704;Mannen en Vrouwen;50 tot 55 jaar;2063;8596;10976;-2380
5705;Mannen en Vrouwen;50 tot 55 jaar;2064;8585;10984;-2399
5706;Mannen en Vrouwen;50 tot 55 jaar;2065;8572;10982;-2410
5707;Mannen en Vrouwen;50 tot 55 jaar;2066;8566;10994;-2428
5708;Mannen en Vrouwen;50 tot 55 jaar;2067;8563;11005;-2442
5709;Mannen en Vrouwen;50 tot 55 jaar;2068;8562;11023;-2461
5710;Mannen en Vrouwen;50 tot 55 jaar;2069;8563;11040;-2477
5711;Mannen en Vrouwen;50 tot 55 jaar;2070;8563;11047;-2484
5712;Mannen en Vrouwen;55 tot 60 jaar;2020;4271;4028;243
5713;Mannen en Vrouwen;55 tot 60 jaar;2021;4782;4876;-94
5714;Mannen en Vrouwen;55 tot 60 jaar;2022;5294;5093;201
5715;Mannen en Vrouwen;55 tot 60 jaar;2023;5368;5340;28
5716;Mannen en Vrouwen;55 tot 60 jaar;2024;5372;5593;-221
5717;Mannen en Vrouwen;55 tot 60 jaar;2025;5426;5864;-438
5718;Mannen en Vrouwen;55 tot 60 jaar;2026;5429;6065;-636
5719;Mannen en Vrouwen;55 tot 60 jaar;2027;5414;6239;-825
5720;Mannen en Vrouwen;55 tot 60 jaar;2028;5394;6315;-921
5721;Mannen en Vrouwen;55 tot 60 jaar;2029;5309;6359;-1050
5722;Mannen en Vrouwen;55 tot 60 jaar;2030;5224;6344;-1120
5723;Mannen en Vrouwen;55 tot 60 jaar;2031;5168;6351;-1183
5724;Mannen en Vrouwen;55 tot 60 jaar;2032;5127;6379;-1252
5725;Mannen en Vrouwen;55 tot 60 jaar;2033;5107;6451;-1344
5726;Mannen en Vrouwen;55 tot 60 jaar;2034;5093;6527;-1434
5727;Mannen en Vrouwen;55 tot 60 jaar;2035;5112;6659;-1547
5728;Mannen en Vrouwen;55 tot 60 jaar;2036;5127;6790;-1663
5729;Mannen en Vrouwen;55 tot 60 jaar;2037;5129;6920;-1791
5730;Mannen en Vrouwen;55 tot 60 jaar;2038;5135;7044;-1909
5731;Mannen en Vrouwen;55 tot 60 jaar;2039;5139;7179;-2040
5732;Mannen en Vrouwen;55 tot 60 jaar;2040;5132;7301;-2169
5733;Mannen en Vrouwen;55 tot 60 jaar;2041;5142;7435;-2293
5734;Mannen en Vrouwen;55 tot 60 jaar;2042;5169;7558;-2389
5735;Mannen en Vrouwen;55 tot 60 jaar;2043;5193;7686;-2493
5736;Mannen en Vrouwen;55 tot 60 jaar;2044;5214;7802;-2588
5737;Mannen en Vrouwen;55 tot 60 jaar;2045;5245;7922;-2677
5738;Mannen en Vrouwen;55 tot 60 jaar;2046;5271;8031;-2760
5739;Mannen en Vrouwen;55 tot 60 jaar;2047;5290;8133;-2843
5740;Mannen en Vrouwen;55 tot 60 jaar;2048;5301;8211;-2910
5741;Mannen en Vrouwen;55 tot 60 jaar;2049;5320;8284;-2964
5742;Mannen en Vrouwen;55 tot 60 jaar;2050;5320;8328;-3008
5743;Mannen en Vrouwen;55 tot 60 jaar;2051;5323;8370;-3047
5744;Mannen en Vrouwen;55 tot 60 jaar;2052;5327;8416;-3089
5745;Mannen en Vrouwen;55 tot 60 jaar;2053;5346;8469;-3123
5746;Mannen en Vrouwen;55 tot 60 jaar;2054;5356;8522;-3166
5747;Mannen en Vrouwen;55 tot 60 jaar;2055;5385;8593;-3208
5748;Mannen en Vrouwen;55 tot 60 jaar;2056;5404;8642;-3238
5749;Mannen en Vrouwen;55 tot 60 jaar;2057;5425;8685;-3260
5750;Mannen en Vrouwen;55 tot 60 jaar;2058;5424;8710;-3286
5751;Mannen en Vrouwen;55 tot 60 jaar;2059;5418;8722;-3304
5752;Mannen en Vrouwen;55 tot 60 jaar;2060;5401;8717;-3316
5753;Mannen en Vrouwen;55 tot 60 jaar;2061;5376;8714;-3338
5754;Mannen en Vrouwen;55 tot 60 jaar;2062;5362;8711;-3349
5755;Mannen en Vrouwen;55 tot 60 jaar;2063;5344;8721;-3377
5756;Mannen en Vrouwen;55 tot 60 jaar;2064;5335;8735;-3400
5757;Mannen en Vrouwen;55 tot 60 jaar;2065;5338;8762;-3424
5758;Mannen en Vrouwen;55 tot 60 jaar;2066;5337;8781;-3444
5759;Mannen en Vrouwen;55 tot 60 jaar;2067;5330;8802;-3472
5760;Mannen en Vrouwen;55 tot 60 jaar;2068;5317;8804;-3487
5761;Mannen en Vrouwen;55 tot 60 jaar;2069;5307;8817;-3510
5762;Mannen en Vrouwen;55 tot 60 jaar;2070;5306;8815;-3509
5763;Mannen en Vrouwen;60 tot 65 jaar;2020;2448;2602;-154
5764;Mannen en Vrouwen;60 tot 65 jaar;2021;2728;3216;-488
5765;Mannen en Vrouwen;60 tot 65 jaar;2022;2988;3409;-421
5766;Mannen en Vrouwen;60 tot 65 jaar;2023;3032;3594;-562
5767;Mannen en Vrouwen;60 tot 65 jaar;2024;3038;3815;-777
5768;Mannen en Vrouwen;60 tot 65 jaar;2025;3078;4002;-924
5769;Mannen en Vrouwen;60 tot 65 jaar;2026;3073;4159;-1086
5770;Mannen en Vrouwen;60 tot 65 jaar;2027;3071;4281;-1210
5771;Mannen en Vrouwen;60 tot 65 jaar;2028;3074;4404;-1330
5772;Mannen en Vrouwen;60 tot 65 jaar;2029;3060;4510;-1450
5773;Mannen en Vrouwen;60 tot 65 jaar;2030;3043;4616;-1573
5774;Mannen en Vrouwen;60 tot 65 jaar;2031;3031;4686;-1655
