ID;MestleverancierMestafnemer;Bedrijfstype;PartnerVanDeOvereenkomst;Provincies;AantalMAOS_1;HoeveelheidStikstofInMAOS_2
553;Mestleverancier;Extensief-gemengd;Afgesloten met tussenpersonen;Utrecht;1.0;3328.0
554;Mestleverancier;Extensief-gemengd;Afgesloten met tussenpersonen;Noord-Holland;1.0;8230.0
555;Mestleverancier;Extensief-gemengd;Afgesloten met tussenpersonen;Zuid-Holland;0.0;0.0
556;Mestleverancier;Extensief-gemengd;Afgesloten met tussenpersonen;Zeeland;0.0;0.0
557;Mestleverancier;Extensief-gemengd;Afgesloten met tussenpersonen;Noord-Brabant;9.0;14246.0
558;Mestleverancier;Extensief-gemengd;Afgesloten met tussenpersonen;Limburg;4.0;17054.0
559;Mestleverancier;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Nederland;5.0;33044.0
560;Mestleverancier;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Groningen;0.0;0.0
561;Mestleverancier;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Friesland;0.0;0.0
562;Mestleverancier;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Drenthe;0.0;0.0
563;Mestleverancier;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Overijssel;0.0;0.0
564;Mestleverancier;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Flevoland;0.0;0.0
565;Mestleverancier;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Gelderland;0.0;0.0
566;Mestleverancier;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Utrecht;0.0;0.0
567;Mestleverancier;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;0.0;0.0
568;Mestleverancier;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;0.0;0.0
569;Mestleverancier;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Zeeland;0.0;0.0
570;Mestleverancier;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;2.0;10124.0
571;Mestleverancier;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Limburg;3.0;22920.0
572;Mestleverancier;Overig niet in te delen;Totaal afgesloten;Nederland;541.0;2093528.0
573;Mestleverancier;Overig niet in te delen;Totaal afgesloten;Groningen;4.0;36050.0
574;Mestleverancier;Overig niet in te delen;Totaal afgesloten;Friesland;13.0;76778.0
575;Mestleverancier;Overig niet in te delen;Totaal afgesloten;Drenthe;7.0;56365.0
576;Mestleverancier;Overig niet in te delen;Totaal afgesloten;Overijssel;73.0;247151.0
577;Mestleverancier;Overig niet in te delen;Totaal afgesloten;Flevoland;4.0;3570.0
578;Mestleverancier;Overig niet in te delen;Totaal afgesloten;Gelderland;121.0;368185.0
579;Mestleverancier;Overig niet in te delen;Totaal afgesloten;Utrecht;22.0;79180.0
580;Mestleverancier;Overig niet in te delen;Totaal afgesloten;Noord-Holland;9.0;16900.0
581;Mestleverancier;Overig niet in te delen;Totaal afgesloten;Zuid-Holland;8.0;53530.0
582;Mestleverancier;Overig niet in te delen;Totaal afgesloten;Zeeland;2.0;10695.0
583;Mestleverancier;Overig niet in te delen;Totaal afgesloten;Noord-Brabant;233.0;829281.0
584;Mestleverancier;Overig niet in te delen;Totaal afgesloten;Limburg;45.0;315843.0
585;Mestleverancier;Overig niet in te delen;Afgesloten met landbouwbedrijven;Nederland;281.0;703951.0
586;Mestleverancier;Overig niet in te delen;Afgesloten met landbouwbedrijven;Groningen;2.0;15000.0
587;Mestleverancier;Overig niet in te delen;Afgesloten met landbouwbedrijven;Friesland;3.0;5100.0
588;Mestleverancier;Overig niet in te delen;Afgesloten met landbouwbedrijven;Drenthe;1.0;27200.0
589;Mestleverancier;Overig niet in te delen;Afgesloten met landbouwbedrijven;Overijssel;38.0;117679.0
590;Mestleverancier;Overig niet in te delen;Afgesloten met landbouwbedrijven;Flevoland;3.0;2720.0
591;Mestleverancier;Overig niet in te delen;Afgesloten met landbouwbedrijven;Gelderland;45.0;104773.0
592;Mestleverancier;Overig niet in te delen;Afgesloten met landbouwbedrijven;Utrecht;16.0;33865.0
593;Mestleverancier;Overig niet in te delen;Afgesloten met landbouwbedrijven;Noord-Holland;9.0;16900.0
594;Mestleverancier;Overig niet in te delen;Afgesloten met landbouwbedrijven;Zuid-Holland;6.0;19745.0
595;Mestleverancier;Overig niet in te delen;Afgesloten met landbouwbedrijven;Zeeland;2.0;10695.0
596;Mestleverancier;Overig niet in te delen;Afgesloten met landbouwbedrijven;Noord-Brabant;126.0;283299.0
597;Mestleverancier;Overig niet in te delen;Afgesloten met landbouwbedrijven;Limburg;30.0;66975.0
598;Mestleverancier;Overig niet in te delen;Afgesloten met tussenpersonen;Nederland;228.0;1195221.0
599;Mestleverancier;Overig niet in te delen;Afgesloten met tussenpersonen;Groningen;1.0;8050.0
600;Mestleverancier;Overig niet in te delen;Afgesloten met tussenpersonen;Friesland;5.0;24840.0
601;Mestleverancier;Overig niet in te delen;Afgesloten met tussenpersonen;Drenthe;3.0;6609.0
602;Mestleverancier;Overig niet in te delen;Afgesloten met tussenpersonen;Overijssel;33.0;120525.0
603;Mestleverancier;Overig niet in te delen;Afgesloten met tussenpersonen;Flevoland;1.0;850.0
604;Mestleverancier;Overig niet in te delen;Afgesloten met tussenpersonen;Gelderland;63.0;204563.0
605;Mestleverancier;Overig niet in te delen;Afgesloten met tussenpersonen;Utrecht;4.0;28695.0
606;Mestleverancier;Overig niet in te delen;Afgesloten met tussenpersonen;Noord-Holland;0.0;0.0
607;Mestleverancier;Overig niet in te delen;Afgesloten met tussenpersonen;Zuid-Holland;2.0;33785.0
608;Mestleverancier;Overig niet in te delen;Afgesloten met tussenpersonen;Zeeland;0.0;0.0
609;Mestleverancier;Overig niet in te delen;Afgesloten met tussenpersonen;Noord-Brabant;102.0;520436.0
610;Mestleverancier;Overig niet in te delen;Afgesloten met tussenpersonen;Limburg;14.0;246868.0
611;Mestleverancier;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Nederland;32.0;194356.0
612;Mestleverancier;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Groningen;1.0;13000.0
613;Mestleverancier;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Friesland;5.0;46838.0
614;Mestleverancier;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Drenthe;3.0;22556.0
615;Mestleverancier;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Overijssel;2.0;8947.0
616;Mestleverancier;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Flevoland;0.0;0.0
617;Mestleverancier;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Gelderland;13.0;58849.0
618;Mestleverancier;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Utrecht;2.0;16620.0
619;Mestleverancier;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;0.0;0.0
620;Mestleverancier;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;0.0;0.0
621;Mestleverancier;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Zeeland;0.0;0.0
622;Mestleverancier;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;5.0;25546.0
623;Mestleverancier;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Limburg;1.0;2000.0
624;Mestafnemer;Totaal alle bedrijven;Totaal afgesloten;Nederland;19784.0;92412083.0
625;Mestafnemer;Totaal alle bedrijven;Totaal afgesloten;Groningen;1360.0;10822373.0
626;Mestafnemer;Totaal alle bedrijven;Totaal afgesloten;Friesland;1003.0;7204514.0
627;Mestafnemer;Totaal alle bedrijven;Totaal afgesloten;Drenthe;1278.0;8342555.0
628;Mestafnemer;Totaal alle bedrijven;Totaal afgesloten;Overijssel;1721.0;3954830.0
629;Mestafnemer;Totaal alle bedrijven;Totaal afgesloten;Flevoland;1321.0;8037862.0
630;Mestafnemer;Totaal alle bedrijven;Totaal afgesloten;Gelderland;3003.0;9266966.0
631;Mestafnemer;Totaal alle bedrijven;Totaal afgesloten;Utrecht;468.0;1083224.0
632;Mestafnemer;Totaal alle bedrijven;Totaal afgesloten;Noord-Holland;821.0;4705482.0
633;Mestafnemer;Totaal alle bedrijven;Totaal afgesloten;Zuid-Holland;1069.0;5983304.0
634;Mestafnemer;Totaal alle bedrijven;Totaal afgesloten;Zeeland;1371.0;9601716.0
635;Mestafnemer;Totaal alle bedrijven;Totaal afgesloten;Noord-Brabant;4140.0;14201078.0
636;Mestafnemer;Totaal alle bedrijven;Totaal afgesloten;Limburg;2229.0;9208179.0
637;Mestafnemer;Totaal alle bedrijven;Afgesloten met landbouwbedrijven;Nederland;11645.0;32194744.0
638;Mestafnemer;Totaal alle bedrijven;Afgesloten met landbouwbedrijven;Groningen;431.0;2354397.0
639;Mestafnemer;Totaal alle bedrijven;Afgesloten met landbouwbedrijven;Friesland;417.0;2895664.0
640;Mestafnemer;Totaal alle bedrijven;Afgesloten met landbouwbedrijven;Drenthe;489.0;2066911.0
641;Mestafnemer;Totaal alle bedrijven;Afgesloten met landbouwbedrijven;Overijssel;1518.0;2895891.0
642;Mestafnemer;Totaal alle bedrijven;Afgesloten met landbouwbedrijven;Flevoland;258.0;839919.0
643;Mestafnemer;Totaal alle bedrijven;Afgesloten met landbouwbedrijven;Gelderland;2578.0;6338356.0
644;Mestafnemer;Totaal alle bedrijven;Afgesloten met landbouwbedrijven;Utrecht;339.0;691831.0
645;Mestafnemer;Totaal alle bedrijven;Afgesloten met landbouwbedrijven;Noord-Holland;224.0;690824.0
646;Mestafnemer;Totaal alle bedrijven;Afgesloten met landbouwbedrijven;Zuid-Holland;355.0;1110779.0
647;Mestafnemer;Totaal alle bedrijven;Afgesloten met landbouwbedrijven;Zeeland;201.0;829287.0
648;Mestafnemer;Totaal alle bedrijven;Afgesloten met landbouwbedrijven;Noord-Brabant;3350.0;8052401.0
649;Mestafnemer;Totaal alle bedrijven;Afgesloten met landbouwbedrijven;Limburg;1485.0;3428484.0
650;Mestafnemer;Totaal alle bedrijven;Afgesloten met tussenpersonen;Nederland;8139.0;60217339.0
651;Mestafnemer;Totaal alle bedrijven;Afgesloten met tussenpersonen;Groningen;929.0;8467976.0
652;Mestafnemer;Totaal alle bedrijven;Afgesloten met tussenpersonen;Friesland;586.0;4308850.0
653;Mestafnemer;Totaal alle bedrijven;Afgesloten met tussenpersonen;Drenthe;789.0;6275644.0
654;Mestafnemer;Totaal alle bedrijven;Afgesloten met tussenpersonen;Overijssel;203.0;1058939.0
655;Mestafnemer;Totaal alle bedrijven;Afgesloten met tussenpersonen;Flevoland;1063.0;7197943.0
656;Mestafnemer;Totaal alle bedrijven;Afgesloten met tussenpersonen;Gelderland;425.0;2928610.0
657;Mestafnemer;Totaal alle bedrijven;Afgesloten met tussenpersonen;Utrecht;129.0;391393.0
658;Mestafnemer;Totaal alle bedrijven;Afgesloten met tussenpersonen;Noord-Holland;597.0;4014658.0
659;Mestafnemer;Totaal alle bedrijven;Afgesloten met tussenpersonen;Zuid-Holland;714.0;4872525.0
660;Mestafnemer;Totaal alle bedrijven;Afgesloten met tussenpersonen;Zeeland;1170.0;8772429.0
661;Mestafnemer;Totaal alle bedrijven;Afgesloten met tussenpersonen;Noord-Brabant;790.0;6148677.0
662;Mestafnemer;Totaal alle bedrijven;Afgesloten met tussenpersonen;Limburg;744.0;5779695.0
663;Mestafnemer;Totaal alle bedrijven;Afgesloten met exporteurs/mestverwerkers;Nederland;;
664;Mestafnemer;Totaal alle bedrijven;Afgesloten met exporteurs/mestverwerkers;Groningen;;
665;Mestafnemer;Totaal alle bedrijven;Afgesloten met exporteurs/mestverwerkers;Friesland;;
666;Mestafnemer;Totaal alle bedrijven;Afgesloten met exporteurs/mestverwerkers;Drenthe;;
667;Mestafnemer;Totaal alle bedrijven;Afgesloten met exporteurs/mestverwerkers;Overijssel;;
668;Mestafnemer;Totaal alle bedrijven;Afgesloten met exporteurs/mestverwerkers;Flevoland;;
669;Mestafnemer;Totaal alle bedrijven;Afgesloten met exporteurs/mestverwerkers;Gelderland;;
670;Mestafnemer;Totaal alle bedrijven;Afgesloten met exporteurs/mestverwerkers;Utrecht;;
671;Mestafnemer;Totaal alle bedrijven;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;;
672;Mestafnemer;Totaal alle bedrijven;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;;
673;Mestafnemer;Totaal alle bedrijven;Afgesloten met exporteurs/mestverwerkers;Zeeland;;
674;Mestafnemer;Totaal alle bedrijven;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;;
675;Mestafnemer;Totaal alle bedrijven;Afgesloten met exporteurs/mestverwerkers;Limburg;;
676;Mestafnemer;Exporteur/Mestverwerker;Totaal afgesloten;Nederland;1422.0;17602930.0
677;Mestafnemer;Exporteur/Mestverwerker;Totaal afgesloten;Groningen;58.0;1251598.0
678;Mestafnemer;Exporteur/Mestverwerker;Totaal afgesloten;Friesland;164.0;2428158.0
679;Mestafnemer;Exporteur/Mestverwerker;Totaal afgesloten;Drenthe;16.0;715038.0
680;Mestafnemer;Exporteur/Mestverwerker;Totaal afgesloten;Overijssel;104.0;772700.0
681;Mestafnemer;Exporteur/Mestverwerker;Totaal afgesloten;Flevoland;0.0;0.0
682;Mestafnemer;Exporteur/Mestverwerker;Totaal afgesloten;Gelderland;757.0;4218887.0
683;Mestafnemer;Exporteur/Mestverwerker;Totaal afgesloten;Utrecht;9.0;56407.0
684;Mestafnemer;Exporteur/Mestverwerker;Totaal afgesloten;Noord-Holland;0.0;0.0
685;Mestafnemer;Exporteur/Mestverwerker;Totaal afgesloten;Zuid-Holland;18.0;194939.0
686;Mestafnemer;Exporteur/Mestverwerker;Totaal afgesloten;Zeeland;1.0;45000.0
687;Mestafnemer;Exporteur/Mestverwerker;Totaal afgesloten;Noord-Brabant;265.0;4371936.0
688;Mestafnemer;Exporteur/Mestverwerker;Totaal afgesloten;Limburg;30.0;3548267.0
689;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met landbouwbedrijven;Nederland;1375.0;10051124.0
690;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met landbouwbedrijven;Groningen;57.0;851598.0
691;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met landbouwbedrijven;Friesland;162.0;1996722.0
692;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met landbouwbedrijven;Drenthe;13.0;124392.0
693;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met landbouwbedrijven;Overijssel;104.0;772700.0
694;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met landbouwbedrijven;Flevoland;0.0;0.0
695;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met landbouwbedrijven;Gelderland;747.0;3062870.0
696;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met landbouwbedrijven;Utrecht;8.0;33307.0
697;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met landbouwbedrijven;Noord-Holland;0.0;0.0
698;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met landbouwbedrijven;Zuid-Holland;17.0;184643.0
699;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met landbouwbedrijven;Zeeland;1.0;45000.0
700;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met landbouwbedrijven;Noord-Brabant;244.0;2526367.0
701;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met landbouwbedrijven;Limburg;22.0;453525.0
702;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met tussenpersonen;Nederland;47.0;7551806.0
703;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met tussenpersonen;Groningen;1.0;400000.0
704;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met tussenpersonen;Friesland;2.0;431436.0
705;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met tussenpersonen;Drenthe;3.0;590646.0
706;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met tussenpersonen;Overijssel;0.0;0.0
707;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met tussenpersonen;Flevoland;0.0;0.0
708;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met tussenpersonen;Gelderland;10.0;1156017.0
709;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met tussenpersonen;Utrecht;1.0;23100.0
710;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met tussenpersonen;Noord-Holland;0.0;0.0
711;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met tussenpersonen;Zuid-Holland;1.0;10296.0
712;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met tussenpersonen;Zeeland;0.0;0.0
713;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met tussenpersonen;Noord-Brabant;21.0;1845569.0
714;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met tussenpersonen;Limburg;8.0;3094742.0
715;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met exporteurs/mestverwerkers;Nederland;;
716;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met exporteurs/mestverwerkers;Groningen;;
717;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met exporteurs/mestverwerkers;Friesland;;
718;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met exporteurs/mestverwerkers;Drenthe;;
719;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met exporteurs/mestverwerkers;Overijssel;;
720;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met exporteurs/mestverwerkers;Flevoland;;
721;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met exporteurs/mestverwerkers;Gelderland;;
722;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met exporteurs/mestverwerkers;Utrecht;;
723;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;;
724;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;;
725;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met exporteurs/mestverwerkers;Zeeland;;
726;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;;
727;Mestafnemer;Exporteur/Mestverwerker;Afgesloten met exporteurs/mestverwerkers;Limburg;;
728;Mestafnemer;Totaal landbouwbedrijven;Totaal afgesloten;Nederland;18362.0;74809153.0
729;Mestafnemer;Totaal landbouwbedrijven;Totaal afgesloten;Groningen;1302.0;9570775.0
730;Mestafnemer;Totaal landbouwbedrijven;Totaal afgesloten;Friesland;839.0;4776356.0
731;Mestafnemer;Totaal landbouwbedrijven;Totaal afgesloten;Drenthe;1262.0;7627517.0
732;Mestafnemer;Totaal landbouwbedrijven;Totaal afgesloten;Overijssel;1617.0;3182130.0
733;Mestafnemer;Totaal landbouwbedrijven;Totaal afgesloten;Flevoland;1321.0;8037862.0
734;Mestafnemer;Totaal landbouwbedrijven;Totaal afgesloten;Gelderland;2246.0;5048079.0
735;Mestafnemer;Totaal landbouwbedrijven;Totaal afgesloten;Utrecht;459.0;1026817.0
736;Mestafnemer;Totaal landbouwbedrijven;Totaal afgesloten;Noord-Holland;821.0;4705482.0
737;Mestafnemer;Totaal landbouwbedrijven;Totaal afgesloten;Zuid-Holland;1051.0;5788365.0
738;Mestafnemer;Totaal landbouwbedrijven;Totaal afgesloten;Zeeland;1370.0;9556716.0
739;Mestafnemer;Totaal landbouwbedrijven;Totaal afgesloten;Noord-Brabant;3875.0;9829142.0
740;Mestafnemer;Totaal landbouwbedrijven;Totaal afgesloten;Limburg;2199.0;5659912.0
741;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met landbouwbedrijven;Nederland;10270.0;22143620.0
742;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met landbouwbedrijven;Groningen;374.0;1502799.0
743;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met landbouwbedrijven;Friesland;255.0;898942.0
744;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met landbouwbedrijven;Drenthe;476.0;1942519.0
745;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met landbouwbedrijven;Overijssel;1414.0;2123191.0
746;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met landbouwbedrijven;Flevoland;258.0;839919.0
747;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met landbouwbedrijven;Gelderland;1831.0;3275486.0
748;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met landbouwbedrijven;Utrecht;331.0;658524.0
749;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met landbouwbedrijven;Noord-Holland;224.0;690824.0
750;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met landbouwbedrijven;Zuid-Holland;338.0;926136.0
751;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met landbouwbedrijven;Zeeland;200.0;784287.0
752;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met landbouwbedrijven;Noord-Brabant;3106.0;5526034.0
753;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met landbouwbedrijven;Limburg;1463.0;2974959.0
754;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met tussenpersonen;Nederland;8092.0;52665533.0
755;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met tussenpersonen;Groningen;928.0;8067976.0
756;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met tussenpersonen;Friesland;584.0;3877414.0
757;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met tussenpersonen;Drenthe;786.0;5684998.0
758;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met tussenpersonen;Overijssel;203.0;1058939.0
759;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met tussenpersonen;Flevoland;1063.0;7197943.0
760;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met tussenpersonen;Gelderland;415.0;1772593.0
761;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met tussenpersonen;Utrecht;128.0;368293.0
762;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met tussenpersonen;Noord-Holland;597.0;4014658.0
763;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met tussenpersonen;Zuid-Holland;713.0;4862229.0
764;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met tussenpersonen;Zeeland;1170.0;8772429.0
765;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met tussenpersonen;Noord-Brabant;769.0;4303108.0
766;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met tussenpersonen;Limburg;736.0;2684953.0
767;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met exporteurs/mestverwerkers;Nederland;;
768;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met exporteurs/mestverwerkers;Groningen;;
769;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met exporteurs/mestverwerkers;Friesland;;
770;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met exporteurs/mestverwerkers;Drenthe;;
771;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met exporteurs/mestverwerkers;Overijssel;;
772;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met exporteurs/mestverwerkers;Flevoland;;
773;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met exporteurs/mestverwerkers;Gelderland;;
774;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met exporteurs/mestverwerkers;Utrecht;;
775;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;;
776;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;;
777;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met exporteurs/mestverwerkers;Zeeland;;
778;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;;
779;Mestafnemer;Totaal landbouwbedrijven;Afgesloten met exporteurs/mestverwerkers;Limburg;;
780;Mestafnemer;Intensief-melkvee;Totaal afgesloten;Nederland;535.0;1325731.0
781;Mestafnemer;Intensief-melkvee;Totaal afgesloten;Groningen;1.0;5100.0
782;Mestafnemer;Intensief-melkvee;Totaal afgesloten;Friesland;26.0;151543.0
783;Mestafnemer;Intensief-melkvee;Totaal afgesloten;Drenthe;4.0;11100.0
784;Mestafnemer;Intensief-melkvee;Totaal afgesloten;Overijssel;70.0;95713.0
785;Mestafnemer;Intensief-melkvee;Totaal afgesloten;Flevoland;9.0;61043.0
786;Mestafnemer;Intensief-melkvee;Totaal afgesloten;Gelderland;97.0;198954.0
787;Mestafnemer;Intensief-melkvee;Totaal afgesloten;Utrecht;40.0;97922.0
788;Mestafnemer;Intensief-melkvee;Totaal afgesloten;Noord-Holland;14.0;42191.0
789;Mestafnemer;Intensief-melkvee;Totaal afgesloten;Zuid-Holland;56.0;193771.0
790;Mestafnemer;Intensief-melkvee;Totaal afgesloten;Zeeland;4.0;18490.0
791;Mestafnemer;Intensief-melkvee;Totaal afgesloten;Noord-Brabant;152.0;283820.0
792;Mestafnemer;Intensief-melkvee;Totaal afgesloten;Limburg;62.0;166084.0
793;Mestafnemer;Intensief-melkvee;Afgesloten met landbouwbedrijven;Nederland;385.0;696766.0
794;Mestafnemer;Intensief-melkvee;Afgesloten met landbouwbedrijven;Groningen;0.0;0.0
795;Mestafnemer;Intensief-melkvee;Afgesloten met landbouwbedrijven;Friesland;10.0;38600.0
796;Mestafnemer;Intensief-melkvee;Afgesloten met landbouwbedrijven;Drenthe;1.0;3000.0
797;Mestafnemer;Intensief-melkvee;Afgesloten met landbouwbedrijven;Overijssel;62.0;72910.0
798;Mestafnemer;Intensief-melkvee;Afgesloten met landbouwbedrijven;Flevoland;3.0;1258.0
799;Mestafnemer;Intensief-melkvee;Afgesloten met landbouwbedrijven;Gelderland;84.0;150736.0
800;Mestafnemer;Intensief-melkvee;Afgesloten met landbouwbedrijven;Utrecht;25.0;50839.0
801;Mestafnemer;Intensief-melkvee;Afgesloten met landbouwbedrijven;Noord-Holland;7.0;16151.0
802;Mestafnemer;Intensief-melkvee;Afgesloten met landbouwbedrijven;Zuid-Holland;33.0;90037.0
803;Mestafnemer;Intensief-melkvee;Afgesloten met landbouwbedrijven;Zeeland;2.0;2082.0
804;Mestafnemer;Intensief-melkvee;Afgesloten met landbouwbedrijven;Noord-Brabant;130.0;207787.0
805;Mestafnemer;Intensief-melkvee;Afgesloten met landbouwbedrijven;Limburg;28.0;63366.0
806;Mestafnemer;Intensief-melkvee;Afgesloten met tussenpersonen;Nederland;150.0;628965.0
807;Mestafnemer;Intensief-melkvee;Afgesloten met tussenpersonen;Groningen;1.0;5100.0
808;Mestafnemer;Intensief-melkvee;Afgesloten met tussenpersonen;Friesland;16.0;112943.0
809;Mestafnemer;Intensief-melkvee;Afgesloten met tussenpersonen;Drenthe;3.0;8100.0
810;Mestafnemer;Intensief-melkvee;Afgesloten met tussenpersonen;Overijssel;8.0;22803.0
811;Mestafnemer;Intensief-melkvee;Afgesloten met tussenpersonen;Flevoland;6.0;59785.0
812;Mestafnemer;Intensief-melkvee;Afgesloten met tussenpersonen;Gelderland;13.0;48218.0
813;Mestafnemer;Intensief-melkvee;Afgesloten met tussenpersonen;Utrecht;15.0;47083.0
814;Mestafnemer;Intensief-melkvee;Afgesloten met tussenpersonen;Noord-Holland;7.0;26040.0
815;Mestafnemer;Intensief-melkvee;Afgesloten met tussenpersonen;Zuid-Holland;23.0;103734.0
816;Mestafnemer;Intensief-melkvee;Afgesloten met tussenpersonen;Zeeland;2.0;16408.0
817;Mestafnemer;Intensief-melkvee;Afgesloten met tussenpersonen;Noord-Brabant;22.0;76033.0
818;Mestafnemer;Intensief-melkvee;Afgesloten met tussenpersonen;Limburg;34.0;102718.0
