ID;Geslacht;KenmerkenVanPersonen;TypeMaatwerkvoorziening;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
268;Totaal mannen en vrouwen;Totaal personen;Totaal;Apeldoorn;2e halfjaar 2023;12870.0;77.0
269;Totaal mannen en vrouwen;Totaal personen;Totaal;Apeldoorn;2023;13820.0;83.0
270;Totaal mannen en vrouwen;Totaal personen;Totaal;Appingedam;1e halfjaar 2019;650.0;55.0
271;Totaal mannen en vrouwen;Totaal personen;Totaal;Appingedam;2e halfjaar 2019;;
272;Totaal mannen en vrouwen;Totaal personen;Totaal;Appingedam;2019;;
273;Totaal mannen en vrouwen;Totaal personen;Totaal;Appingedam;1e halfjaar 2020;845.0;73.0
274;Totaal mannen en vrouwen;Totaal personen;Totaal;Appingedam;2e halfjaar 2020;850.0;73.0
275;Totaal mannen en vrouwen;Totaal personen;Totaal;Appingedam;2020;935.0;80.0
276;Totaal mannen en vrouwen;Totaal personen;Totaal;Appingedam;1e halfjaar 2021;;
277;Totaal mannen en vrouwen;Totaal personen;Totaal;Appingedam;2e halfjaar 2021;;
278;Totaal mannen en vrouwen;Totaal personen;Totaal;Appingedam;2021;;
279;Totaal mannen en vrouwen;Totaal personen;Totaal;Appingedam;1e halfjaar 2022;;
280;Totaal mannen en vrouwen;Totaal personen;Totaal;Appingedam;2e halfjaar 2022;;
281;Totaal mannen en vrouwen;Totaal personen;Totaal;Appingedam;2022;;
282;Totaal mannen en vrouwen;Totaal personen;Totaal;Appingedam;1e halfjaar 2023;;
283;Totaal mannen en vrouwen;Totaal personen;Totaal;Appingedam;2e halfjaar 2023;;
284;Totaal mannen en vrouwen;Totaal personen;Totaal;Appingedam;2023;;
285;Totaal mannen en vrouwen;Totaal personen;Totaal;Arnhem;1e halfjaar 2019;10635.0;67.0
286;Totaal mannen en vrouwen;Totaal personen;Totaal;Arnhem;2e halfjaar 2019;11530.0;72.0
287;Totaal mannen en vrouwen;Totaal personen;Totaal;Arnhem;2019;12375.0;78.0
288;Totaal mannen en vrouwen;Totaal personen;Totaal;Arnhem;1e halfjaar 2020;11865.0;74.0
289;Totaal mannen en vrouwen;Totaal personen;Totaal;Arnhem;2e halfjaar 2020;12210.0;76.0
290;Totaal mannen en vrouwen;Totaal personen;Totaal;Arnhem;2020;13285.0;82.0
291;Totaal mannen en vrouwen;Totaal personen;Totaal;Arnhem;1e halfjaar 2021;12225.0;75.0
292;Totaal mannen en vrouwen;Totaal personen;Totaal;Arnhem;2e halfjaar 2021;12565.0;77.0
293;Totaal mannen en vrouwen;Totaal personen;Totaal;Arnhem;2021;13565.0;84.0
294;Totaal mannen en vrouwen;Totaal personen;Totaal;Arnhem;1e halfjaar 2022;12120.0;74.0
295;Totaal mannen en vrouwen;Totaal personen;Totaal;Arnhem;2e halfjaar 2022;12475.0;76.0
296;Totaal mannen en vrouwen;Totaal personen;Totaal;Arnhem;2022;13435.0;82.0
297;Totaal mannen en vrouwen;Totaal personen;Totaal;Arnhem;1e halfjaar 2023;12315.0;74.0
298;Totaal mannen en vrouwen;Totaal personen;Totaal;Arnhem;2e halfjaar 2023;12430.0;75.0
299;Totaal mannen en vrouwen;Totaal personen;Totaal;Arnhem;2023;13345.0;80.0
300;Totaal mannen en vrouwen;Totaal personen;Totaal;Assen;1e halfjaar 2019;5795.0;85.0
301;Totaal mannen en vrouwen;Totaal personen;Totaal;Assen;2e halfjaar 2019;5855.0;86.0
302;Totaal mannen en vrouwen;Totaal personen;Totaal;Assen;2019;6245.0;92.0
303;Totaal mannen en vrouwen;Totaal personen;Totaal;Assen;1e halfjaar 2020;5885.0;86.0
304;Totaal mannen en vrouwen;Totaal personen;Totaal;Assen;2e halfjaar 2020;5950.0;87.0
305;Totaal mannen en vrouwen;Totaal personen;Totaal;Assen;2020;6325.0;92.0
306;Totaal mannen en vrouwen;Totaal personen;Totaal;Assen;1e halfjaar 2021;5650.0;82.0
307;Totaal mannen en vrouwen;Totaal personen;Totaal;Assen;2e halfjaar 2021;5555.0;81.0
308;Totaal mannen en vrouwen;Totaal personen;Totaal;Assen;2021;6130.0;89.0
309;Totaal mannen en vrouwen;Totaal personen;Totaal;Assen;1e halfjaar 2022;5490.0;80.0
310;Totaal mannen en vrouwen;Totaal personen;Totaal;Assen;2e halfjaar 2022;5440.0;79.0
311;Totaal mannen en vrouwen;Totaal personen;Totaal;Assen;2022;5895.0;85.0
312;Totaal mannen en vrouwen;Totaal personen;Totaal;Assen;1e halfjaar 2023;5460.0;79.0
313;Totaal mannen en vrouwen;Totaal personen;Totaal;Assen;2e halfjaar 2023;5435.0;78.0
314;Totaal mannen en vrouwen;Totaal personen;Totaal;Assen;2023;5885.0;85.0
315;Totaal mannen en vrouwen;Totaal personen;Totaal;Asten;1e halfjaar 2019;1020.0;61.0
316;Totaal mannen en vrouwen;Totaal personen;Totaal;Asten;2e halfjaar 2019;1035.0;62.0
317;Totaal mannen en vrouwen;Totaal personen;Totaal;Asten;2019;1110.0;66.0
318;Totaal mannen en vrouwen;Totaal personen;Totaal;Asten;1e halfjaar 2020;1000.0;60.0
319;Totaal mannen en vrouwen;Totaal personen;Totaal;Asten;2e halfjaar 2020;980.0;59.0
320;Totaal mannen en vrouwen;Totaal personen;Totaal;Asten;2020;1080.0;65.0
321;Totaal mannen en vrouwen;Totaal personen;Totaal;Asten;1e halfjaar 2021;990.0;59.0
322;Totaal mannen en vrouwen;Totaal personen;Totaal;Asten;2e halfjaar 2021;1040.0;62.0
323;Totaal mannen en vrouwen;Totaal personen;Totaal;Asten;2021;1105.0;66.0
324;Totaal mannen en vrouwen;Totaal personen;Totaal;Asten;1e halfjaar 2022;1040.0;61.0
325;Totaal mannen en vrouwen;Totaal personen;Totaal;Asten;2e halfjaar 2022;1060.0;62.0
326;Totaal mannen en vrouwen;Totaal personen;Totaal;Asten;2022;1140.0;67.0
327;Totaal mannen en vrouwen;Totaal personen;Totaal;Asten;1e halfjaar 2023;1080.0;63.0
328;Totaal mannen en vrouwen;Totaal personen;Totaal;Asten;2e halfjaar 2023;1080.0;63.0
329;Totaal mannen en vrouwen;Totaal personen;Totaal;Asten;2023;1170.0;68.0
330;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarle-Nassau;1e halfjaar 2019;395.0;58.0
331;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarle-Nassau;2e halfjaar 2019;430.0;63.0
332;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarle-Nassau;2019;460.0;67.0
333;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarle-Nassau;1e halfjaar 2020;450.0;66.0
334;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarle-Nassau;2e halfjaar 2020;470.0;69.0
335;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarle-Nassau;2020;510.0;74.0
336;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarle-Nassau;1e halfjaar 2021;475.0;69.0
337;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarle-Nassau;2e halfjaar 2021;475.0;69.0
338;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarle-Nassau;2021;520.0;75.0
339;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarle-Nassau;1e halfjaar 2022;470.0;68.0
340;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarle-Nassau;2e halfjaar 2022;475.0;69.0
341;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarle-Nassau;2022;520.0;75.0
342;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarle-Nassau;1e halfjaar 2023;470.0;66.0
343;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarle-Nassau;2e halfjaar 2023;495.0;70.0
344;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarle-Nassau;2023;540.0;76.0
345;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarn;1e halfjaar 2019;1635.0;66.0
346;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarn;2e halfjaar 2019;1560.0;63.0
347;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarn;2019;1670.0;67.0
348;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarn;1e halfjaar 2020;1870.0;75.0
349;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarn;2e halfjaar 2020;1885.0;76.0
350;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarn;2020;2030.0;82.0
351;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarn;1e halfjaar 2021;1870.0;75.0
352;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarn;2e halfjaar 2021;1905.0;77.0
353;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarn;2021;2035.0;82.0
354;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarn;1e halfjaar 2022;1875.0;75.0
355;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarn;2e halfjaar 2022;1875.0;75.0
356;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarn;2022;2030.0;82.0
357;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarn;1e halfjaar 2023;1875.0;75.0
358;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarn;2e halfjaar 2023;1915.0;77.0
359;Totaal mannen en vrouwen;Totaal personen;Totaal;Baarn;2023;2035.0;81.0
360;Totaal mannen en vrouwen;Totaal personen;Totaal;Barendrecht;1e halfjaar 2019;2460.0;51.0
361;Totaal mannen en vrouwen;Totaal personen;Totaal;Barendrecht;2e halfjaar 2019;2500.0;51.0
362;Totaal mannen en vrouwen;Totaal personen;Totaal;Barendrecht;2019;2670.0;55.0
363;Totaal mannen en vrouwen;Totaal personen;Totaal;Barendrecht;1e halfjaar 2020;2555.0;52.0
364;Totaal mannen en vrouwen;Totaal personen;Totaal;Barendrecht;2e halfjaar 2020;2595.0;53.0
365;Totaal mannen en vrouwen;Totaal personen;Totaal;Barendrecht;2020;2735.0;56.0
366;Totaal mannen en vrouwen;Totaal personen;Totaal;Barendrecht;1e halfjaar 2021;2535.0;52.0
367;Totaal mannen en vrouwen;Totaal personen;Totaal;Barendrecht;2e halfjaar 2021;2585.0;53.0
368;Totaal mannen en vrouwen;Totaal personen;Totaal;Barendrecht;2021;2735.0;56.0
369;Totaal mannen en vrouwen;Totaal personen;Totaal;Barendrecht;1e halfjaar 2022;2655.0;55.0
370;Totaal mannen en vrouwen;Totaal personen;Totaal;Barendrecht;2e halfjaar 2022;2690.0;55.0
371;Totaal mannen en vrouwen;Totaal personen;Totaal;Barendrecht;2022;2825.0;58.0
372;Totaal mannen en vrouwen;Totaal personen;Totaal;Barendrecht;1e halfjaar 2023;2665.0;55.0
373;Totaal mannen en vrouwen;Totaal personen;Totaal;Barendrecht;2e halfjaar 2023;2695.0;55.0
374;Totaal mannen en vrouwen;Totaal personen;Totaal;Barendrecht;2023;2880.0;59.0
375;Totaal mannen en vrouwen;Totaal personen;Totaal;Barneveld;1e halfjaar 2019;2010.0;35.0
376;Totaal mannen en vrouwen;Totaal personen;Totaal;Barneveld;2e halfjaar 2019;2350.0;41.0
377;Totaal mannen en vrouwen;Totaal personen;Totaal;Barneveld;2019;2520.0;43.0
378;Totaal mannen en vrouwen;Totaal personen;Totaal;Barneveld;1e halfjaar 2020;2435.0;41.0
379;Totaal mannen en vrouwen;Totaal personen;Totaal;Barneveld;2e halfjaar 2020;2465.0;42.0
380;Totaal mannen en vrouwen;Totaal personen;Totaal;Barneveld;2020;2645.0;45.0
381;Totaal mannen en vrouwen;Totaal personen;Totaal;Barneveld;1e halfjaar 2021;2435.0;41.0
382;Totaal mannen en vrouwen;Totaal personen;Totaal;Barneveld;2e halfjaar 2021;2470.0;41.0
383;Totaal mannen en vrouwen;Totaal personen;Totaal;Barneveld;2021;2685.0;45.0
384;Totaal mannen en vrouwen;Totaal personen;Totaal;Barneveld;1e halfjaar 2022;2555.0;42.0
385;Totaal mannen en vrouwen;Totaal personen;Totaal;Barneveld;2e halfjaar 2022;2575.0;43.0
386;Totaal mannen en vrouwen;Totaal personen;Totaal;Barneveld;2022;2780.0;46.0
387;Totaal mannen en vrouwen;Totaal personen;Totaal;Barneveld;1e halfjaar 2023;2595.0;42.0
388;Totaal mannen en vrouwen;Totaal personen;Totaal;Barneveld;2e halfjaar 2023;2630.0;43.0
389;Totaal mannen en vrouwen;Totaal personen;Totaal;Barneveld;2023;2820.0;46.0
390;Totaal mannen en vrouwen;Totaal personen;Totaal;Beek (L.);1e halfjaar 2019;1065.0;67.0
391;Totaal mannen en vrouwen;Totaal personen;Totaal;Beek (L.);2e halfjaar 2019;1075.0;67.0
392;Totaal mannen en vrouwen;Totaal personen;Totaal;Beek (L.);2019;1170.0;73.0
393;Totaal mannen en vrouwen;Totaal personen;Totaal;Beek (L.);1e halfjaar 2020;1075.0;68.0
394;Totaal mannen en vrouwen;Totaal personen;Totaal;Beek (L.);2e halfjaar 2020;1070.0;67.0
395;Totaal mannen en vrouwen;Totaal personen;Totaal;Beek (L.);2020;1175.0;74.0
396;Totaal mannen en vrouwen;Totaal personen;Totaal;Beek (L.);1e halfjaar 2021;1080.0;68.0
397;Totaal mannen en vrouwen;Totaal personen;Totaal;Beek (L.);2e halfjaar 2021;1100.0;69.0
398;Totaal mannen en vrouwen;Totaal personen;Totaal;Beek (L.);2021;1185.0;75.0
399;Totaal mannen en vrouwen;Totaal personen;Totaal;Beek (L.);1e halfjaar 2022;1055.0;67.0
400;Totaal mannen en vrouwen;Totaal personen;Totaal;Beek (L.);2e halfjaar 2022;1045.0;66.0
401;Totaal mannen en vrouwen;Totaal personen;Totaal;Beek (L.);2022;1150.0;73.0
402;Totaal mannen en vrouwen;Totaal personen;Totaal;Beek (L.);1e halfjaar 2023;1065.0;66.0
403;Totaal mannen en vrouwen;Totaal personen;Totaal;Beek (L.);2e halfjaar 2023;1065.0;66.0
404;Totaal mannen en vrouwen;Totaal personen;Totaal;Beek (L.);2023;1170.0;73.0
405;Totaal mannen en vrouwen;Totaal personen;Totaal;Beekdaelen;1e halfjaar 2019;;
406;Totaal mannen en vrouwen;Totaal personen;Totaal;Beekdaelen;2e halfjaar 2019;;
407;Totaal mannen en vrouwen;Totaal personen;Totaal;Beekdaelen;2019;;
408;Totaal mannen en vrouwen;Totaal personen;Totaal;Beekdaelen;1e halfjaar 2020;2285.0;64.0
409;Totaal mannen en vrouwen;Totaal personen;Totaal;Beekdaelen;2e halfjaar 2020;2300.0;64.0
410;Totaal mannen en vrouwen;Totaal personen;Totaal;Beekdaelen;2020;2500.0;70.0
411;Totaal mannen en vrouwen;Totaal personen;Totaal;Beekdaelen;1e halfjaar 2021;2315.0;64.0
412;Totaal mannen en vrouwen;Totaal personen;Totaal;Beekdaelen;2e halfjaar 2021;2365.0;66.0
413;Totaal mannen en vrouwen;Totaal personen;Totaal;Beekdaelen;2021;2575.0;71.0
414;Totaal mannen en vrouwen;Totaal personen;Totaal;Beekdaelen;1e halfjaar 2022;2390.0;67.0
415;Totaal mannen en vrouwen;Totaal personen;Totaal;Beekdaelen;2e halfjaar 2022;2445.0;68.0
416;Totaal mannen en vrouwen;Totaal personen;Totaal;Beekdaelen;2022;2635.0;73.0
417;Totaal mannen en vrouwen;Totaal personen;Totaal;Beekdaelen;1e halfjaar 2023;2495.0;69.0
418;Totaal mannen en vrouwen;Totaal personen;Totaal;Beekdaelen;2e halfjaar 2023;2515.0;70.0
419;Totaal mannen en vrouwen;Totaal personen;Totaal;Beekdaelen;2023;2725.0;76.0
420;Totaal mannen en vrouwen;Totaal personen;Totaal;Beemster;1e halfjaar 2019;530.0;54.0
421;Totaal mannen en vrouwen;Totaal personen;Totaal;Beemster;2e halfjaar 2019;535.0;55.0
422;Totaal mannen en vrouwen;Totaal personen;Totaal;Beemster;2019;575.0;59.0
423;Totaal mannen en vrouwen;Totaal personen;Totaal;Beemster;1e halfjaar 2020;560.0;56.0
424;Totaal mannen en vrouwen;Totaal personen;Totaal;Beemster;2e halfjaar 2020;575.0;57.0
425;Totaal mannen en vrouwen;Totaal personen;Totaal;Beemster;2020;610.0;61.0
426;Totaal mannen en vrouwen;Totaal personen;Totaal;Beemster;1e halfjaar 2021;565.0;56.0
427;Totaal mannen en vrouwen;Totaal personen;Totaal;Beemster;2e halfjaar 2021;560.0;55.0
428;Totaal mannen en vrouwen;Totaal personen;Totaal;Beemster;2021;605.0;60.0
429;Totaal mannen en vrouwen;Totaal personen;Totaal;Beemster;1e halfjaar 2022;;
430;Totaal mannen en vrouwen;Totaal personen;Totaal;Beemster;2e halfjaar 2022;;
431;Totaal mannen en vrouwen;Totaal personen;Totaal;Beemster;2022;;
432;Totaal mannen en vrouwen;Totaal personen;Totaal;Beemster;1e halfjaar 2023;;
433;Totaal mannen en vrouwen;Totaal personen;Totaal;Beemster;2e halfjaar 2023;;
434;Totaal mannen en vrouwen;Totaal personen;Totaal;Beemster;2023;;
435;Totaal mannen en vrouwen;Totaal personen;Totaal;Beesel;1e halfjaar 2019;620.0;46.0
436;Totaal mannen en vrouwen;Totaal personen;Totaal;Beesel;2e halfjaar 2019;685.0;51.0
437;Totaal mannen en vrouwen;Totaal personen;Totaal;Beesel;2019;740.0;55.0
438;Totaal mannen en vrouwen;Totaal personen;Totaal;Beesel;1e halfjaar 2020;665.0;49.0
439;Totaal mannen en vrouwen;Totaal personen;Totaal;Beesel;2e halfjaar 2020;;
440;Totaal mannen en vrouwen;Totaal personen;Totaal;Beesel;2020;;
441;Totaal mannen en vrouwen;Totaal personen;Totaal;Beesel;1e halfjaar 2021;970.0;72.0
442;Totaal mannen en vrouwen;Totaal personen;Totaal;Beesel;2e halfjaar 2021;960.0;71.0
443;Totaal mannen en vrouwen;Totaal personen;Totaal;Beesel;2021;1060.0;79.0
444;Totaal mannen en vrouwen;Totaal personen;Totaal;Beesel;1e halfjaar 2022;965.0;72.0
445;Totaal mannen en vrouwen;Totaal personen;Totaal;Beesel;2e halfjaar 2022;975.0;73.0
446;Totaal mannen en vrouwen;Totaal personen;Totaal;Beesel;2022;1045.0;78.0
447;Totaal mannen en vrouwen;Totaal personen;Totaal;Beesel;1e halfjaar 2023;925.0;69.0
448;Totaal mannen en vrouwen;Totaal personen;Totaal;Beesel;2e halfjaar 2023;945.0;70.0
449;Totaal mannen en vrouwen;Totaal personen;Totaal;Beesel;2023;1015.0;75.0
450;Totaal mannen en vrouwen;Totaal personen;Totaal;Berg en Dal;1e halfjaar 2019;2220.0;64.0
451;Totaal mannen en vrouwen;Totaal personen;Totaal;Berg en Dal;2e halfjaar 2019;2320.0;67.0
452;Totaal mannen en vrouwen;Totaal personen;Totaal;Berg en Dal;2019;2560.0;74.0
453;Totaal mannen en vrouwen;Totaal personen;Totaal;Berg en Dal;1e halfjaar 2020;2380.0;68.0
454;Totaal mannen en vrouwen;Totaal personen;Totaal;Berg en Dal;2e halfjaar 2020;2450.0;70.0
455;Totaal mannen en vrouwen;Totaal personen;Totaal;Berg en Dal;2020;2650.0;76.0
456;Totaal mannen en vrouwen;Totaal personen;Totaal;Berg en Dal;1e halfjaar 2021;2445.0;70.0
457;Totaal mannen en vrouwen;Totaal personen;Totaal;Berg en Dal;2e halfjaar 2021;2465.0;70.0
458;Totaal mannen en vrouwen;Totaal personen;Totaal;Berg en Dal;2021;2700.0;77.0
459;Totaal mannen en vrouwen;Totaal personen;Totaal;Berg en Dal;1e halfjaar 2022;2460.0;70.0
460;Totaal mannen en vrouwen;Totaal personen;Totaal;Berg en Dal;2e halfjaar 2022;2480.0;71.0
461;Totaal mannen en vrouwen;Totaal personen;Totaal;Berg en Dal;2022;2720.0;78.0
462;Totaal mannen en vrouwen;Totaal personen;Totaal;Berg en Dal;1e halfjaar 2023;2555.0;72.0
463;Totaal mannen en vrouwen;Totaal personen;Totaal;Berg en Dal;2e halfjaar 2023;2565.0;72.0
464;Totaal mannen en vrouwen;Totaal personen;Totaal;Berg en Dal;2023;2800.0;79.0
465;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergeijk;1e halfjaar 2019;915.0;50.0
466;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergeijk;2e halfjaar 2019;1000.0;54.0
467;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergeijk;2019;1055.0;57.0
468;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergeijk;1e halfjaar 2020;1020.0;55.0
469;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergeijk;2e halfjaar 2020;1065.0;57.0
470;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergeijk;2020;1140.0;61.0
471;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergeijk;1e halfjaar 2021;1050.0;56.0
472;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergeijk;2e halfjaar 2021;1130.0;60.0
473;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergeijk;2021;1200.0;64.0
474;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergeijk;1e halfjaar 2022;1100.0;58.0
475;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergeijk;2e halfjaar 2022;1105.0;59.0
476;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergeijk;2022;1185.0;63.0
477;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergeijk;1e halfjaar 2023;1120.0;59.0
478;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergeijk;2e halfjaar 2023;1110.0;58.0
479;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergeijk;2023;1210.0;63.0
480;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (L.);1e halfjaar 2019;645.0;49.0
481;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (L.);2e halfjaar 2019;665.0;51.0
482;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (L.);2019;725.0;55.0
483;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (L.);1e halfjaar 2020;670.0;51.0
484;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (L.);2e halfjaar 2020;;
485;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (L.);2020;;
486;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (L.);1e halfjaar 2021;665.0;51.0
487;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (L.);2e halfjaar 2021;675.0;52.0
488;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (L.);2021;715.0;55.0
489;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (L.);1e halfjaar 2022;675.0;52.0
490;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (L.);2e halfjaar 2022;700.0;53.0
491;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (L.);2022;755.0;58.0
492;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (L.);1e halfjaar 2023;725.0;55.0
493;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (L.);2e halfjaar 2023;730.0;56.0
494;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (L.);2023;790.0;60.0
495;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (NH.);1e halfjaar 2019;1700.0;57.0
496;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (NH.);2e halfjaar 2019;1790.0;60.0
497;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (NH.);2019;1910.0;64.0
498;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (NH.);1e halfjaar 2020;1795.0;60.0
499;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (NH.);2e halfjaar 2020;1785.0;60.0
500;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (NH.);2020;1930.0;65.0
501;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (NH.);1e halfjaar 2021;1760.0;59.0
502;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (NH.);2e halfjaar 2021;1750.0;59.0
503;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (NH.);2021;1900.0;64.0
504;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (NH.);1e halfjaar 2022;2045.0;69.0
505;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (NH.);2e halfjaar 2022;2075.0;70.0
506;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (NH.);2022;2210.0;74.0
507;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (NH.);1e halfjaar 2023;1980.0;66.0
508;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (NH.);2e halfjaar 2023;2010.0;67.0
509;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen (NH.);2023;2165.0;72.0
510;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen op Zoom;1e halfjaar 2019;;
511;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen op Zoom;2e halfjaar 2019;;
512;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen op Zoom;2019;;
513;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen op Zoom;1e halfjaar 2020;6815.0;101.0
514;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen op Zoom;2e halfjaar 2020;;
515;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen op Zoom;2020;;
516;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen op Zoom;1e halfjaar 2021;6415.0;95.0
517;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen op Zoom;2e halfjaar 2021;5935.0;88.0
518;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen op Zoom;2021;6415.0;95.0
519;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen op Zoom;1e halfjaar 2022;6630.0;98.0
520;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen op Zoom;2e halfjaar 2022;6770.0;100.0
521;Totaal mannen en vrouwen;Totaal personen;Totaal;Bergen op Zoom;2022;7155.0;105.0
