ID;RegioS;Woningtype;Perioden;BeginstandWoningvoorraad_1
4204;Dantumadiel;Vrijstaande woning;2021;4143.0
4205;Dantumadiel;Vrijstaande woning;2022;4163.0
4206;Dantumadiel;Vrijstaande woning;2023;4173.0
4207;Dantumadiel;Vrijstaande woning;2024;4182.0
4208;Dantumadiel;2-onder-1-kapwoning;2021;1147.0
4209;Dantumadiel;2-onder-1-kapwoning;2022;1162.0
4210;Dantumadiel;2-onder-1-kapwoning;2023;1172.0
4211;Dantumadiel;2-onder-1-kapwoning;2024;1138.0
4212;Dantumadiel;Hoekwoning;2021;904.0
4213;Dantumadiel;Hoekwoning;2022;908.0
4214;Dantumadiel;Hoekwoning;2023;908.0
4215;Dantumadiel;Hoekwoning;2024;845.0
4216;Dantumadiel;Tussenwoning;2021;1195.0
4217;Dantumadiel;Tussenwoning;2022;1183.0
4218;Dantumadiel;Tussenwoning;2023;1188.0
4219;Dantumadiel;Tussenwoning;2024;1250.0
4220;Dantumadiel;Onbekend woningtype eengezinswoning;2021;13.0
4221;Dantumadiel;Onbekend woningtype eengezinswoning;2022;14.0
4222;Dantumadiel;Onbekend woningtype eengezinswoning;2023;14.0
4223;Dantumadiel;Onbekend woningtype eengezinswoning;2024;49.0
4224;Delft;Totaal woningen;2021;51495.0
4225;Delft;Totaal woningen;2022;52130.0
4226;Delft;Totaal woningen;2023;52816.0
4227;Delft;Totaal woningen;2024;54219.0
4228;Delft;Meergezinswoningen totaal;2021;34233.0
4229;Delft;Meergezinswoningen totaal;2022;34839.0
4230;Delft;Meergezinswoningen totaal;2023;35440.0
4231;Delft;Meergezinswoningen totaal;2024;36735.0
4232;Delft;Eengezinswoningen totaal;2021;17262.0
4233;Delft;Eengezinswoningen totaal;2022;17291.0
4234;Delft;Eengezinswoningen totaal;2023;17376.0
4235;Delft;Eengezinswoningen totaal;2024;17484.0
4236;Delft;Vrijstaande woning;2021;385.0
4237;Delft;Vrijstaande woning;2022;398.0
4238;Delft;Vrijstaande woning;2023;400.0
4239;Delft;Vrijstaande woning;2024;407.0
4240;Delft;2-onder-1-kapwoning;2021;559.0
4241;Delft;2-onder-1-kapwoning;2022;558.0
4242;Delft;2-onder-1-kapwoning;2023;558.0
4243;Delft;2-onder-1-kapwoning;2024;584.0
4244;Delft;Hoekwoning;2021;3336.0
4245;Delft;Hoekwoning;2022;3339.0
4246;Delft;Hoekwoning;2023;3354.0
4247;Delft;Hoekwoning;2024;3370.0
4248;Delft;Tussenwoning;2021;12949.0
4249;Delft;Tussenwoning;2022;12964.0
4250;Delft;Tussenwoning;2023;13032.0
4251;Delft;Tussenwoning;2024;13090.0
4252;Delft;Onbekend woningtype eengezinswoning;2021;33.0
4253;Delft;Onbekend woningtype eengezinswoning;2022;32.0
4254;Delft;Onbekend woningtype eengezinswoning;2023;32.0
4255;Delft;Onbekend woningtype eengezinswoning;2024;33.0
4256;Deurne;Totaal woningen;2021;14052.0
4257;Deurne;Totaal woningen;2022;14165.0
4258;Deurne;Totaal woningen;2023;14312.0
4259;Deurne;Totaal woningen;2024;14453.0
4260;Deurne;Meergezinswoningen totaal;2021;2014.0
4261;Deurne;Meergezinswoningen totaal;2022;2068.0
4262;Deurne;Meergezinswoningen totaal;2023;2107.0
4263;Deurne;Meergezinswoningen totaal;2024;2205.0
4264;Deurne;Eengezinswoningen totaal;2021;12038.0
4265;Deurne;Eengezinswoningen totaal;2022;12097.0
4266;Deurne;Eengezinswoningen totaal;2023;12205.0
4267;Deurne;Eengezinswoningen totaal;2024;12248.0
4268;Deurne;Vrijstaande woning;2021;4094.0
4269;Deurne;Vrijstaande woning;2022;4102.0
4270;Deurne;Vrijstaande woning;2023;4112.0
4271;Deurne;Vrijstaande woning;2024;4119.0
4272;Deurne;2-onder-1-kapwoning;2021;2183.0
4273;Deurne;2-onder-1-kapwoning;2022;2152.0
4274;Deurne;2-onder-1-kapwoning;2023;2156.0
4275;Deurne;2-onder-1-kapwoning;2024;2169.0
4276;Deurne;Hoekwoning;2021;2162.0
4277;Deurne;Hoekwoning;2022;2195.0
4278;Deurne;Hoekwoning;2023;2218.0
4279;Deurne;Hoekwoning;2024;2217.0
4280;Deurne;Tussenwoning;2021;3593.0
4281;Deurne;Tussenwoning;2022;3639.0
4282;Deurne;Tussenwoning;2023;3703.0
4283;Deurne;Tussenwoning;2024;3727.0
4284;Deurne;Onbekend woningtype eengezinswoning;2021;6.0
4285;Deurne;Onbekend woningtype eengezinswoning;2022;9.0
4286;Deurne;Onbekend woningtype eengezinswoning;2023;16.0
4287;Deurne;Onbekend woningtype eengezinswoning;2024;16.0
4288;Deventer;Totaal woningen;2021;46224.0
4289;Deventer;Totaal woningen;2022;46469.0
4290;Deventer;Totaal woningen;2023;47015.0
4291;Deventer;Totaal woningen;2024;47516.0
4292;Deventer;Meergezinswoningen totaal;2021;15121.0
4293;Deventer;Meergezinswoningen totaal;2022;15199.0
4294;Deventer;Meergezinswoningen totaal;2023;15439.0
4295;Deventer;Meergezinswoningen totaal;2024;15637.0
4296;Deventer;Eengezinswoningen totaal;2021;31103.0
4297;Deventer;Eengezinswoningen totaal;2022;31270.0
4298;Deventer;Eengezinswoningen totaal;2023;31576.0
4299;Deventer;Eengezinswoningen totaal;2024;31879.0
4300;Deventer;Vrijstaande woning;2021;4254.0
4301;Deventer;Vrijstaande woning;2022;4295.0
4302;Deventer;Vrijstaande woning;2023;4345.0
4303;Deventer;Vrijstaande woning;2024;4382.0
4304;Deventer;2-onder-1-kapwoning;2021;3598.0
4305;Deventer;2-onder-1-kapwoning;2022;3630.0
4306;Deventer;2-onder-1-kapwoning;2023;3662.0
4307;Deventer;2-onder-1-kapwoning;2024;3692.0
4308;Deventer;Hoekwoning;2021;6674.0
4309;Deventer;Hoekwoning;2022;6705.0
4310;Deventer;Hoekwoning;2023;6784.0
4311;Deventer;Hoekwoning;2024;6836.0
4312;Deventer;Tussenwoning;2021;16568.0
4313;Deventer;Tussenwoning;2022;16631.0
4314;Deventer;Tussenwoning;2023;16774.0
4315;Deventer;Tussenwoning;2024;16958.0
4316;Deventer;Onbekend woningtype eengezinswoning;2021;9.0
4317;Deventer;Onbekend woningtype eengezinswoning;2022;9.0
4318;Deventer;Onbekend woningtype eengezinswoning;2023;11.0
4319;Deventer;Onbekend woningtype eengezinswoning;2024;11.0
4320;Diemen;Totaal woningen;2021;15467.0
4321;Diemen;Totaal woningen;2022;16069.0
4322;Diemen;Totaal woningen;2023;15959.0
4323;Diemen;Totaal woningen;2024;15814.0
4324;Diemen;Meergezinswoningen totaal;2021;9736.0
4325;Diemen;Meergezinswoningen totaal;2022;10343.0
4326;Diemen;Meergezinswoningen totaal;2023;10230.0
4327;Diemen;Meergezinswoningen totaal;2024;10084.0
4328;Diemen;Eengezinswoningen totaal;2021;5731.0
4329;Diemen;Eengezinswoningen totaal;2022;5726.0
4330;Diemen;Eengezinswoningen totaal;2023;5729.0
4331;Diemen;Eengezinswoningen totaal;2024;5730.0
4332;Diemen;Vrijstaande woning;2021;156.0
4333;Diemen;Vrijstaande woning;2022;154.0
4334;Diemen;Vrijstaande woning;2023;152.0
4335;Diemen;Vrijstaande woning;2024;151.0
4336;Diemen;2-onder-1-kapwoning;2021;174.0
4337;Diemen;2-onder-1-kapwoning;2022;170.0
4338;Diemen;2-onder-1-kapwoning;2023;166.0
4339;Diemen;2-onder-1-kapwoning;2024;167.0
4340;Diemen;Hoekwoning;2021;1409.0
4341;Diemen;Hoekwoning;2022;1408.0
4342;Diemen;Hoekwoning;2023;1410.0
4343;Diemen;Hoekwoning;2024;1410.0
4344;Diemen;Tussenwoning;2021;3991.0
4345;Diemen;Tussenwoning;2022;3993.0
4346;Diemen;Tussenwoning;2023;3999.0
4347;Diemen;Tussenwoning;2024;4001.0
4348;Diemen;Onbekend woningtype eengezinswoning;2021;1.0
4349;Diemen;Onbekend woningtype eengezinswoning;2022;1.0
4350;Diemen;Onbekend woningtype eengezinswoning;2023;2.0
4351;Diemen;Onbekend woningtype eengezinswoning;2024;1.0
4352;Dijk en Waard;Totaal woningen;2021;
4353;Dijk en Waard;Totaal woningen;2022;36664.0
4354;Dijk en Waard;Totaal woningen;2023;37459.0
4355;Dijk en Waard;Totaal woningen;2024;38007.0
4356;Dijk en Waard;Meergezinswoningen totaal;2021;
4357;Dijk en Waard;Meergezinswoningen totaal;2022;7393.0
4358;Dijk en Waard;Meergezinswoningen totaal;2023;7951.0
4359;Dijk en Waard;Meergezinswoningen totaal;2024;8045.0
4360;Dijk en Waard;Eengezinswoningen totaal;2021;
4361;Dijk en Waard;Eengezinswoningen totaal;2022;29271.0
4362;Dijk en Waard;Eengezinswoningen totaal;2023;29508.0
4363;Dijk en Waard;Eengezinswoningen totaal;2024;29962.0
4364;Dijk en Waard;Vrijstaande woning;2021;
4365;Dijk en Waard;Vrijstaande woning;2022;5947.0
4366;Dijk en Waard;Vrijstaande woning;2023;6021.0
4367;Dijk en Waard;Vrijstaande woning;2024;6062.0
4368;Dijk en Waard;2-onder-1-kapwoning;2021;
4369;Dijk en Waard;2-onder-1-kapwoning;2022;2878.0
4370;Dijk en Waard;2-onder-1-kapwoning;2023;2947.0
4371;Dijk en Waard;2-onder-1-kapwoning;2024;3036.0
4372;Dijk en Waard;Hoekwoning;2021;
4373;Dijk en Waard;Hoekwoning;2022;5514.0
4374;Dijk en Waard;Hoekwoning;2023;5550.0
4375;Dijk en Waard;Hoekwoning;2024;5657.0
4376;Dijk en Waard;Tussenwoning;2021;
4377;Dijk en Waard;Tussenwoning;2022;14927.0
4378;Dijk en Waard;Tussenwoning;2023;14986.0
4379;Dijk en Waard;Tussenwoning;2024;15202.0
4380;Dijk en Waard;Onbekend woningtype eengezinswoning;2021;
4381;Dijk en Waard;Onbekend woningtype eengezinswoning;2022;5.0
4382;Dijk en Waard;Onbekend woningtype eengezinswoning;2023;4.0
4383;Dijk en Waard;Onbekend woningtype eengezinswoning;2024;5.0
4384;Dinkelland;Totaal woningen;2021;11047.0
4385;Dinkelland;Totaal woningen;2022;11107.0
4386;Dinkelland;Totaal woningen;2023;11186.0
4387;Dinkelland;Totaal woningen;2024;11268.0
4388;Dinkelland;Meergezinswoningen totaal;2021;1615.0
4389;Dinkelland;Meergezinswoningen totaal;2022;1644.0
4390;Dinkelland;Meergezinswoningen totaal;2023;1669.0
4391;Dinkelland;Meergezinswoningen totaal;2024;1684.0
4392;Dinkelland;Eengezinswoningen totaal;2021;9432.0
4393;Dinkelland;Eengezinswoningen totaal;2022;9463.0
4394;Dinkelland;Eengezinswoningen totaal;2023;9517.0
4395;Dinkelland;Eengezinswoningen totaal;2024;9584.0
4396;Dinkelland;Vrijstaande woning;2021;4704.0
4397;Dinkelland;Vrijstaande woning;2022;4728.0
4398;Dinkelland;Vrijstaande woning;2023;4763.0
4399;Dinkelland;Vrijstaande woning;2024;4782.0
4400;Dinkelland;2-onder-1-kapwoning;2021;2392.0
4401;Dinkelland;2-onder-1-kapwoning;2022;2417.0
4402;Dinkelland;2-onder-1-kapwoning;2023;2424.0
4403;Dinkelland;2-onder-1-kapwoning;2024;2429.0
4404;Dinkelland;Hoekwoning;2021;1062.0
4405;Dinkelland;Hoekwoning;2022;1066.0
4406;Dinkelland;Hoekwoning;2023;1070.0
4407;Dinkelland;Hoekwoning;2024;1091.0
4408;Dinkelland;Tussenwoning;2021;1273.0
4409;Dinkelland;Tussenwoning;2022;1251.0
4410;Dinkelland;Tussenwoning;2023;1259.0
4411;Dinkelland;Tussenwoning;2024;1282.0
4412;Dinkelland;Onbekend woningtype eengezinswoning;2021;1.0
4413;Dinkelland;Onbekend woningtype eengezinswoning;2022;1.0
4414;Dinkelland;Onbekend woningtype eengezinswoning;2023;1.0
4415;Dinkelland;Onbekend woningtype eengezinswoning;2024;0.0
4416;Doesburg;Totaal woningen;2021;5313.0
4417;Doesburg;Totaal woningen;2022;5330.0
4418;Doesburg;Totaal woningen;2023;5380.0
4419;Doesburg;Totaal woningen;2024;5441.0
4420;Doesburg;Meergezinswoningen totaal;2021;1159.0
4421;Doesburg;Meergezinswoningen totaal;2022;1165.0
4422;Doesburg;Meergezinswoningen totaal;2023;1196.0
4423;Doesburg;Meergezinswoningen totaal;2024;1244.0
4424;Doesburg;Eengezinswoningen totaal;2021;4154.0
4425;Doesburg;Eengezinswoningen totaal;2022;4165.0
4426;Doesburg;Eengezinswoningen totaal;2023;4184.0
4427;Doesburg;Eengezinswoningen totaal;2024;4197.0
4428;Doesburg;Vrijstaande woning;2021;439.0
4429;Doesburg;Vrijstaande woning;2022;445.0
4430;Doesburg;Vrijstaande woning;2023;451.0
4431;Doesburg;Vrijstaande woning;2024;455.0
4432;Doesburg;2-onder-1-kapwoning;2021;477.0
4433;Doesburg;2-onder-1-kapwoning;2022;477.0
4434;Doesburg;2-onder-1-kapwoning;2023;471.0
4435;Doesburg;2-onder-1-kapwoning;2024;472.0
4436;Doesburg;Hoekwoning;2021;1086.0
4437;Doesburg;Hoekwoning;2022;1087.0
4438;Doesburg;Hoekwoning;2023;1110.0
4439;Doesburg;Hoekwoning;2024;1114.0
4440;Doesburg;Tussenwoning;2021;2152.0
4441;Doesburg;Tussenwoning;2022;2156.0
4442;Doesburg;Tussenwoning;2023;2152.0
4443;Doesburg;Tussenwoning;2024;2156.0
4444;Doesburg;Onbekend woningtype eengezinswoning;2021;0.0
4445;Doesburg;Onbekend woningtype eengezinswoning;2022;0.0
4446;Doesburg;Onbekend woningtype eengezinswoning;2023;0.0
4447;Doesburg;Onbekend woningtype eengezinswoning;2024;0.0
4448;Doetinchem;Totaal woningen;2021;26509.0
4449;Doetinchem;Totaal woningen;2022;26730.0
4450;Doetinchem;Totaal woningen;2023;26836.0
4451;Doetinchem;Totaal woningen;2024;27176.0
4452;Doetinchem;Meergezinswoningen totaal;2021;6612.0
4453;Doetinchem;Meergezinswoningen totaal;2022;6754.0
4454;Doetinchem;Meergezinswoningen totaal;2023;6724.0
4455;Doetinchem;Meergezinswoningen totaal;2024;6924.0
4456;Doetinchem;Eengezinswoningen totaal;2021;19897.0
4457;Doetinchem;Eengezinswoningen totaal;2022;19976.0
4458;Doetinchem;Eengezinswoningen totaal;2023;20112.0
4459;Doetinchem;Eengezinswoningen totaal;2024;20252.0
4460;Doetinchem;Vrijstaande woning;2021;4208.0
4461;Doetinchem;Vrijstaande woning;2022;4245.0
4462;Doetinchem;Vrijstaande woning;2023;4272.0
4463;Doetinchem;Vrijstaande woning;2024;4306.0
4464;Doetinchem;2-onder-1-kapwoning;2021;3542.0
4465;Doetinchem;2-onder-1-kapwoning;2022;3542.0
4466;Doetinchem;2-onder-1-kapwoning;2023;3536.0
4467;Doetinchem;2-onder-1-kapwoning;2024;3538.0
4468;Doetinchem;Hoekwoning;2021;4097.0
4469;Doetinchem;Hoekwoning;2022;4111.0
4470;Doetinchem;Hoekwoning;2023;4151.0
4471;Doetinchem;Hoekwoning;2024;4186.0
4472;Doetinchem;Tussenwoning;2021;8047.0
4473;Doetinchem;Tussenwoning;2022;8076.0
4474;Doetinchem;Tussenwoning;2023;8151.0
4475;Doetinchem;Tussenwoning;2024;8221.0
4476;Doetinchem;Onbekend woningtype eengezinswoning;2021;3.0
4477;Doetinchem;Onbekend woningtype eengezinswoning;2022;2.0
4478;Doetinchem;Onbekend woningtype eengezinswoning;2023;2.0
4479;Doetinchem;Onbekend woningtype eengezinswoning;2024;1.0
4480;Dongen;Totaal woningen;2021;11456.0
4481;Dongen;Totaal woningen;2022;11539.0
4482;Dongen;Totaal woningen;2023;11732.0
4483;Dongen;Totaal woningen;2024;11734.0
4484;Dongen;Meergezinswoningen totaal;2021;1791.0
4485;Dongen;Meergezinswoningen totaal;2022;1863.0
4486;Dongen;Meergezinswoningen totaal;2023;1916.0
4487;Dongen;Meergezinswoningen totaal;2024;1906.0
4488;Dongen;Eengezinswoningen totaal;2021;9665.0
4489;Dongen;Eengezinswoningen totaal;2022;9676.0
4490;Dongen;Eengezinswoningen totaal;2023;9816.0
4491;Dongen;Eengezinswoningen totaal;2024;9828.0
4492;Dongen;Vrijstaande woning;2021;1990.0
4493;Dongen;Vrijstaande woning;2022;1991.0
4494;Dongen;Vrijstaande woning;2023;2021.0
4495;Dongen;Vrijstaande woning;2024;2042.0
4496;Dongen;2-onder-1-kapwoning;2021;1481.0
4497;Dongen;2-onder-1-kapwoning;2022;1482.0
4498;Dongen;2-onder-1-kapwoning;2023;1499.0
4499;Dongen;2-onder-1-kapwoning;2024;1488.0
4500;Dongen;Hoekwoning;2021;1993.0
4501;Dongen;Hoekwoning;2022;1993.0
4502;Dongen;Hoekwoning;2023;2025.0
4503;Dongen;Hoekwoning;2024;2024.0
4504;Dongen;Tussenwoning;2021;4194.0
4505;Dongen;Tussenwoning;2022;4198.0
4506;Dongen;Tussenwoning;2023;4256.0
4507;Dongen;Tussenwoning;2024;4254.0
4508;Dongen;Onbekend woningtype eengezinswoning;2021;7.0
4509;Dongen;Onbekend woningtype eengezinswoning;2022;12.0
4510;Dongen;Onbekend woningtype eengezinswoning;2023;15.0
4511;Dongen;Onbekend woningtype eengezinswoning;2024;20.0
4512;Dordrecht;Totaal woningen;2021;55813.0
4513;Dordrecht;Totaal woningen;2022;56247.0
4514;Dordrecht;Totaal woningen;2023;56596.0
4515;Dordrecht;Totaal woningen;2024;57276.0
4516;Dordrecht;Meergezinswoningen totaal;2021;24565.0
4517;Dordrecht;Meergezinswoningen totaal;2022;24712.0
4518;Dordrecht;Meergezinswoningen totaal;2023;25051.0
4519;Dordrecht;Meergezinswoningen totaal;2024;25509.0
4520;Dordrecht;Eengezinswoningen totaal;2021;31248.0
4521;Dordrecht;Eengezinswoningen totaal;2022;31535.0
4522;Dordrecht;Eengezinswoningen totaal;2023;31545.0
4523;Dordrecht;Eengezinswoningen totaal;2024;31767.0
4524;Dordrecht;Vrijstaande woning;2021;1499.0
4525;Dordrecht;Vrijstaande woning;2022;1529.0
4526;Dordrecht;Vrijstaande woning;2023;1543.0
4527;Dordrecht;Vrijstaande woning;2024;1584.0
4528;Dordrecht;2-onder-1-kapwoning;2021;2062.0
4529;Dordrecht;2-onder-1-kapwoning;2022;2061.0
4530;Dordrecht;2-onder-1-kapwoning;2023;2056.0
4531;Dordrecht;2-onder-1-kapwoning;2024;2092.0
4532;Dordrecht;Hoekwoning;2021;6737.0
4533;Dordrecht;Hoekwoning;2022;6802.0
4534;Dordrecht;Hoekwoning;2023;6767.0
4535;Dordrecht;Hoekwoning;2024;6808.0
4536;Dordrecht;Tussenwoning;2021;20923.0
4537;Dordrecht;Tussenwoning;2022;21114.0
4538;Dordrecht;Tussenwoning;2023;21120.0
4539;Dordrecht;Tussenwoning;2024;21222.0
4540;Dordrecht;Onbekend woningtype eengezinswoning;2021;27.0
4541;Dordrecht;Onbekend woningtype eengezinswoning;2022;29.0
4542;Dordrecht;Onbekend woningtype eengezinswoning;2023;59.0
4543;Dordrecht;Onbekend woningtype eengezinswoning;2024;61.0
4544;Drechterland;Totaal woningen;2021;8410.0
4545;Drechterland;Totaal woningen;2022;8456.0
4546;Drechterland;Totaal woningen;2023;8602.0
4547;Drechterland;Totaal woningen;2024;8708.0
4548;Drechterland;Meergezinswoningen totaal;2021;967.0
4549;Drechterland;Meergezinswoningen totaal;2022;984.0
4550;Drechterland;Meergezinswoningen totaal;2023;1022.0
4551;Drechterland;Meergezinswoningen totaal;2024;1062.0
4552;Drechterland;Eengezinswoningen totaal;2021;7443.0
4553;Drechterland;Eengezinswoningen totaal;2022;7472.0
4554;Drechterland;Eengezinswoningen totaal;2023;7580.0
4555;Drechterland;Eengezinswoningen totaal;2024;7646.0
4556;Drechterland;Vrijstaande woning;2021;2985.0
4557;Drechterland;Vrijstaande woning;2022;3001.0
4558;Drechterland;Vrijstaande woning;2023;3033.0
4559;Drechterland;Vrijstaande woning;2024;3062.0
4560;Drechterland;2-onder-1-kapwoning;2021;1045.0
4561;Drechterland;2-onder-1-kapwoning;2022;1042.0
4562;Drechterland;2-onder-1-kapwoning;2023;1063.0
4563;Drechterland;2-onder-1-kapwoning;2024;1090.0
4564;Drechterland;Hoekwoning;2021;1200.0
4565;Drechterland;Hoekwoning;2022;1208.0
4566;Drechterland;Hoekwoning;2023;1231.0
4567;Drechterland;Hoekwoning;2024;1226.0
4568;Drechterland;Tussenwoning;2021;2207.0
4569;Drechterland;Tussenwoning;2022;2215.0
4570;Drechterland;Tussenwoning;2023;2245.0
4571;Drechterland;Tussenwoning;2024;2260.0
4572;Drechterland;Onbekend woningtype eengezinswoning;2021;6.0
4573;Drechterland;Onbekend woningtype eengezinswoning;2022;6.0
4574;Drechterland;Onbekend woningtype eengezinswoning;2023;8.0
4575;Drechterland;Onbekend woningtype eengezinswoning;2024;8.0
4576;Drimmelen;Totaal woningen;2021;11845.0
4577;Drimmelen;Totaal woningen;2022;11984.0
4578;Drimmelen;Totaal woningen;2023;12182.0
4579;Drimmelen;Totaal woningen;2024;12322.0
4580;Drimmelen;Meergezinswoningen totaal;2021;1558.0
4581;Drimmelen;Meergezinswoningen totaal;2022;1553.0
4582;Drimmelen;Meergezinswoningen totaal;2023;1615.0
4583;Drimmelen;Meergezinswoningen totaal;2024;1634.0
4584;Drimmelen;Eengezinswoningen totaal;2021;10287.0
4585;Drimmelen;Eengezinswoningen totaal;2022;10431.0
4586;Drimmelen;Eengezinswoningen totaal;2023;10567.0
4587;Drimmelen;Eengezinswoningen totaal;2024;10688.0
4588;Drimmelen;Vrijstaande woning;2021;3158.0
4589;Drimmelen;Vrijstaande woning;2022;3165.0
4590;Drimmelen;Vrijstaande woning;2023;3179.0
4591;Drimmelen;Vrijstaande woning;2024;3190.0
4592;Drimmelen;2-onder-1-kapwoning;2021;1932.0
4593;Drimmelen;2-onder-1-kapwoning;2022;1960.0
4594;Drimmelen;2-onder-1-kapwoning;2023;1965.0
4595;Drimmelen;2-onder-1-kapwoning;2024;1966.0
4596;Drimmelen;Hoekwoning;2021;1882.0
4597;Drimmelen;Hoekwoning;2022;1907.0
4598;Drimmelen;Hoekwoning;2023;1946.0
4599;Drimmelen;Hoekwoning;2024;1980.0
4600;Drimmelen;Tussenwoning;2021;3308.0
4601;Drimmelen;Tussenwoning;2022;3391.0
4602;Drimmelen;Tussenwoning;2023;3469.0
4603;Drimmelen;Tussenwoning;2024;3541.0
4604;Drimmelen;Onbekend woningtype eengezinswoning;2021;7.0
4605;Drimmelen;Onbekend woningtype eengezinswoning;2022;8.0
4606;Drimmelen;Onbekend woningtype eengezinswoning;2023;8.0
4607;Drimmelen;Onbekend woningtype eengezinswoning;2024;11.0
4608;Dronten;Totaal woningen;2021;17730.0
4609;Dronten;Totaal woningen;2022;18085.0
4610;Dronten;Totaal woningen;2023;18344.0
4611;Dronten;Totaal woningen;2024;18507.0
4612;Dronten;Meergezinswoningen totaal;2021;2327.0
4613;Dronten;Meergezinswoningen totaal;2022;2397.0
4614;Dronten;Meergezinswoningen totaal;2023;2499.0
4615;Dronten;Meergezinswoningen totaal;2024;2590.0
4616;Dronten;Eengezinswoningen totaal;2021;15403.0
4617;Dronten;Eengezinswoningen totaal;2022;15688.0
4618;Dronten;Eengezinswoningen totaal;2023;15845.0
4619;Dronten;Eengezinswoningen totaal;2024;15917.0
4620;Dronten;Vrijstaande woning;2021;3801.0
4621;Dronten;Vrijstaande woning;2022;3866.0
4622;Dronten;Vrijstaande woning;2023;3918.0
4623;Dronten;Vrijstaande woning;2024;3948.0
4624;Dronten;2-onder-1-kapwoning;2021;1855.0
4625;Dronten;2-onder-1-kapwoning;2022;1916.0
4626;Dronten;2-onder-1-kapwoning;2023;1969.0
4627;Dronten;2-onder-1-kapwoning;2024;1980.0
4628;Dronten;Hoekwoning;2021;2879.0
4629;Dronten;Hoekwoning;2022;2930.0
4630;Dronten;Hoekwoning;2023;2946.0
4631;Dronten;Hoekwoning;2024;2956.0
4632;Dronten;Tussenwoning;2021;6843.0
4633;Dronten;Tussenwoning;2022;6974.0
4634;Dronten;Tussenwoning;2023;7011.0
4635;Dronten;Tussenwoning;2024;7032.0
4636;Dronten;Onbekend woningtype eengezinswoning;2021;25.0
4637;Dronten;Onbekend woningtype eengezinswoning;2022;2.0
4638;Dronten;Onbekend woningtype eengezinswoning;2023;1.0
4639;Dronten;Onbekend woningtype eengezinswoning;2024;1.0
4640;Druten;Totaal woningen;2021;8202.0
4641;Druten;Totaal woningen;2022;8345.0
4642;Druten;Totaal woningen;2023;8433.0
4643;Druten;Totaal woningen;2024;8491.0
4644;Druten;Meergezinswoningen totaal;2021;1471.0
4645;Druten;Meergezinswoningen totaal;2022;1536.0
4646;Druten;Meergezinswoningen totaal;2023;1543.0
4647;Druten;Meergezinswoningen totaal;2024;1578.0
4648;Druten;Eengezinswoningen totaal;2021;6731.0
4649;Druten;Eengezinswoningen totaal;2022;6809.0
4650;Druten;Eengezinswoningen totaal;2023;6890.0
4651;Druten;Eengezinswoningen totaal;2024;6913.0
4652;Druten;Vrijstaande woning;2021;1761.0
4653;Druten;Vrijstaande woning;2022;1782.0
4654;Druten;Vrijstaande woning;2023;1793.0
4655;Druten;Vrijstaande woning;2024;1803.0
4656;Druten;2-onder-1-kapwoning;2021;1169.0
4657;Druten;2-onder-1-kapwoning;2022;1182.0
4658;Druten;2-onder-1-kapwoning;2023;1193.0
4659;Druten;2-onder-1-kapwoning;2024;1196.0
4660;Druten;Hoekwoning;2021;1518.0
4661;Druten;Hoekwoning;2022;1532.0
4662;Druten;Hoekwoning;2023;1551.0
4663;Druten;Hoekwoning;2024;1555.0
4664;Druten;Tussenwoning;2021;2261.0
4665;Druten;Tussenwoning;2022;2289.0
4666;Druten;Tussenwoning;2023;2330.0
4667;Druten;Tussenwoning;2024;2337.0
4668;Druten;Onbekend woningtype eengezinswoning;2021;22.0
4669;Druten;Onbekend woningtype eengezinswoning;2022;24.0
4670;Druten;Onbekend woningtype eengezinswoning;2023;23.0
4671;Druten;Onbekend woningtype eengezinswoning;2024;22.0
4672;Duiven;Totaal woningen;2021;10760.0
4673;Duiven;Totaal woningen;2022;10780.0
4674;Duiven;Totaal woningen;2023;10865.0
4675;Duiven;Totaal woningen;2024;10874.0
4676;Duiven;Meergezinswoningen totaal;2021;1448.0
4677;Duiven;Meergezinswoningen totaal;2022;1445.0
4678;Duiven;Meergezinswoningen totaal;2023;1503.0
4679;Duiven;Meergezinswoningen totaal;2024;1501.0
4680;Duiven;Eengezinswoningen totaal;2021;9312.0
4681;Duiven;Eengezinswoningen totaal;2022;9335.0
4682;Duiven;Eengezinswoningen totaal;2023;9362.0
4683;Duiven;Eengezinswoningen totaal;2024;9373.0
4684;Duiven;Vrijstaande woning;2021;1439.0
4685;Duiven;Vrijstaande woning;2022;1435.0
4686;Duiven;Vrijstaande woning;2023;1443.0
4687;Duiven;Vrijstaande woning;2024;1446.0
4688;Duiven;2-onder-1-kapwoning;2021;1118.0
4689;Duiven;2-onder-1-kapwoning;2022;1132.0
4690;Duiven;2-onder-1-kapwoning;2023;1138.0
4691;Duiven;2-onder-1-kapwoning;2024;1132.0
4692;Duiven;Hoekwoning;2021;2030.0
4693;Duiven;Hoekwoning;2022;2032.0
4694;Duiven;Hoekwoning;2023;2036.0
4695;Duiven;Hoekwoning;2024;2029.0
4696;Duiven;Tussenwoning;2021;4725.0
4697;Duiven;Tussenwoning;2022;4736.0
4698;Duiven;Tussenwoning;2023;4745.0
4699;Duiven;Tussenwoning;2024;4763.0
4700;Duiven;Onbekend woningtype eengezinswoning;2021;0.0
4701;Duiven;Onbekend woningtype eengezinswoning;2022;0.0
4702;Duiven;Onbekend woningtype eengezinswoning;2023;0.0
4703;Duiven;Onbekend woningtype eengezinswoning;2024;3.0
