ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
237;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorp-Centrum;1310;890;68.0;79.0;54.0;25.0;21.0
238;Totaal mannen en vrouwen;15 tot 75 jaar;Schermereiland en Omval;1410;980;69.0;83.0;55.0;29.0;17.0
239;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorperpolder-Zuid;1630;960;59.0;87.0;46.0;41.0;13.0
240;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorperpolder-Midden;380;270;71.0;84.0;56.0;27.0;16.0
241;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorperpolder-Noord;910;580;64.0;86.0;57.0;29.0;14.0
242;Totaal mannen en vrouwen;15 tot 75 jaar;De Nollen;1100;910;83.0;84.0;60.0;24.0;16.0
243;Totaal mannen en vrouwen;15 tot 75 jaar;Beverkoog;50;40;;;;;
244;Totaal mannen en vrouwen;15 tot 75 jaar;Overdie;6100;3790;62.0;88.0;52.0;36.0;12.0
245;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Overdie;2120;1370;65.0;85.0;53.0;33.0;15.0
246;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterhout;770;510;67.0;88.0;59.0;29.0;12.0
247;Totaal mannen en vrouwen;15 tot 75 jaar;Overdie-Oost;2260;1180;52.0;92.0;47.0;45.0;8.0
248;Totaal mannen en vrouwen;15 tot 75 jaar;Overdie-West;940;720;76.0;88.0;54.0;33.0;12.0
249;Totaal mannen en vrouwen;15 tot 75 jaar;Boekelermeer-Zuid;10;10;;;;;
250;Totaal mannen en vrouwen;15 tot 75 jaar;Boekelermeer-Noord;10;10;;;;;
251;Totaal mannen en vrouwen;15 tot 75 jaar;West;8980;6200;69.0;86.0;56.0;30.0;14.0
252;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoef III en IV;2510;1550;62.0;88.0;53.0;35.0;12.0
253;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoef I en II;2630;1870;71.0;88.0;58.0;30.0;12.0
254;Totaal mannen en vrouwen;15 tot 75 jaar;Bergerwegkwartier;1050;770;74.0;86.0;56.0;30.0;14.0
255;Totaal mannen en vrouwen;15 tot 75 jaar;Bergerhof en Blaeustraatkwartier;1180;890;75.0;87.0;58.0;28.0;13.0
256;Totaal mannen en vrouwen;15 tot 75 jaar;Bergermeer;1440;1000;69.0;80.0;55.0;24.0;20.0
257;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied-West;170;120;71.0;;;;
258;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard;5670;3700;65.0;88.0;55.0;33.0;12.0
259;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard-1-Zuid;2030;1240;61.0;86.0;52.0;33.0;14.0
260;Totaal mannen en vrouwen;15 tot 75 jaar;Muiderwaard;370;130;35.0;;;;
261;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard-2-West;1860;1310;70.0;88.0;59.0;29.0;12.0
262;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard-2-Oost;1420;1020;72.0;89.0;53.0;36.0;11.0
263;Totaal mannen en vrouwen;15 tot 75 jaar;De Mare;12250;8090;66.0;90.0;58.0;32.0;10.0
264;Totaal mannen en vrouwen;15 tot 75 jaar;'t Rak-Zuid;2980;2100;70.0;89.0;61.0;28.0;11.0
265;Totaal mannen en vrouwen;15 tot 75 jaar;'t Rak-Noord;2430;1650;68.0;90.0;58.0;31.0;10.0
266;Totaal mannen en vrouwen;15 tot 75 jaar;De Horn-Noord;2460;1630;66.0;90.0;59.0;30.0;10.0
267;Totaal mannen en vrouwen;15 tot 75 jaar;De Horn-Zuid;2570;1630;64.0;89.0;58.0;31.0;11.0
268;Totaal mannen en vrouwen;15 tot 75 jaar;De Mare;1810;1070;59.0;92.0;52.0;40.0;8.0
269;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer/Koedijk;10240;7160;70.0;89.0;60.0;29.0;11.0
270;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Zuidoost;2200;1590;72.0;91.0;63.0;27.0;9.0
271;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Zuidwest;2270;1450;64.0;90.0;58.0;32.0;10.0
272;Totaal mannen en vrouwen;15 tot 75 jaar;Koedijk en De Weijdt;1900;1250;66.0;86.0;56.0;30.0;14.0
273;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Noordwest;1870;1330;71.0;91.0;64.0;27.0;9.0
274;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Noordoost;1980;1510;77.0;89.0;60.0;29.0;11.0
275;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied Noord;30;20;;;;;
276;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;7110;5420;76.0;81.0;50.0;31.0;19.0
277;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-West;2400;1870;78.0;82.0;48.0;33.0;18.0
278;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Oost;2670;2030;76.0;80.0;50.0;29.0;20.0
279;Totaal mannen en vrouwen;15 tot 75 jaar;Spoorbuurt;1810;1400;77.0;82.0;52.0;30.0;18.0
280;Totaal mannen en vrouwen;15 tot 75 jaar;Overstad;240;110;48.0;;;;
281;Totaal mannen en vrouwen;15 tot 75 jaar;Schermer;4240;3130;74.0;75.0;50.0;25.0;25.0
282;Totaal mannen en vrouwen;15 tot 75 jaar;Oterleek;480;340;72.0;70.0;46.0;23.0;30.0
283;Totaal mannen en vrouwen;15 tot 75 jaar;Ursem gem. S;60;40;;;;;
284;Totaal mannen en vrouwen;15 tot 75 jaar;Stompetoren;1510;1130;75.0;82.0;54.0;27.0;18.0
285;Totaal mannen en vrouwen;15 tot 75 jaar;Schermerhorn;970;720;74.0;78.0;50.0;28.0;22.0
286;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidschermer;490;380;78.0;61.0;43.0;18.0;39.0
287;Totaal mannen en vrouwen;15 tot 75 jaar;Driehuizen;180;140;74.0;;;;
288;Totaal mannen en vrouwen;15 tot 75 jaar;Grootschermer;540;370;70.0;72.0;47.0;24.0;28.0
289;Totaal mannen en vrouwen;15 tot 75 jaar;Graft-De Rijp;4910;3580;73.0;79.0;51.0;28.0;21.0
290;Totaal mannen en vrouwen;15 tot 75 jaar;Noordeinde;70;50;;;;;
291;Totaal mannen en vrouwen;15 tot 75 jaar;West-Graftdijk;630;420;66.0;77.0;53.0;24.0;23.0
292;Totaal mannen en vrouwen;15 tot 75 jaar;Graft;620;480;77.0;78.0;53.0;26.0;22.0
293;Totaal mannen en vrouwen;15 tot 75 jaar;De Rijp;3050;2240;73.0;82.0;52.0;30.0;18.0
294;Totaal mannen en vrouwen;15 tot 75 jaar;Oost-Graftdijk;130;80;;;;;
295;Totaal mannen en vrouwen;15 tot 75 jaar;Starnmeer;160;130;84.0;;;;
296;Totaal mannen en vrouwen;15 tot 75 jaar;Markenbinnen;250;180;71.0;77.0;54.0;23.0;23.0
297;Totaal mannen en vrouwen;15 tot 75 jaar;Vroonermeer;2950;2250;76.0;87.0;59.0;28.0;13.0
298;Totaal mannen en vrouwen;15 tot 75 jaar;Vroonermeer-Zuid;2430;1810;74.0;86.0;59.0;27.0;14.0
299;Totaal mannen en vrouwen;15 tot 75 jaar;Vroonermeer-Noord;510;440;85.0;90.0;58.0;32.0;10.0
300;Totaal mannen en vrouwen;15 tot 75 jaar;Almelo;54330;34950;64.0;87.0;53.0;34.0;13.0
301;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 10 Binnenstad;4090;2360;58.0;87.0;47.0;39.0;13.0
302;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Noord;1830;1070;59.0;85.0;47.0;39.0;15.0
303;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Zuid;1150;690;60.0;87.0;46.0;41.0;13.0
304;Totaal mannen en vrouwen;15 tot 75 jaar;Ulk en omgeving;590;310;53.0;87.0;50.0;37.0;13.0
305;Totaal mannen en vrouwen;15 tot 75 jaar;Java en omgeving;520;270;53.0;90.0;48.0;42.0;10.0
306;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 11 De Riet;5210;3210;62.0;89.0;51.0;38.0;11.0
307;Totaal mannen en vrouwen;15 tot 75 jaar;Bornsestraat en omgeving Midden;420;290;69.0;84.0;49.0;35.0;16.0
308;Totaal mannen en vrouwen;15 tot 75 jaar;Riet Noord;610;330;55.0;91.0;49.0;42.0;9.0
309;Totaal mannen en vrouwen;15 tot 75 jaar;Arendsboer en omgeving Noord;880;580;66.0;89.0;53.0;35.0;11.0
310;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwland;1470;830;56.0;91.0;48.0;42.0;9.0
311;Totaal mannen en vrouwen;15 tot 75 jaar;Arendsboer en omgeving Zuid;270;160;59.0;88.0;52.0;36.0;12.0
312;Totaal mannen en vrouwen;15 tot 75 jaar;Riet Zuid;530;290;54.0;91.0;44.0;47.0;9.0
313;Totaal mannen en vrouwen;15 tot 75 jaar;Bornsestraat en omgeving Zuid;840;590;70.0;88.0;54.0;35.0;12.0
314;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 11;190;140;76.0;;;;
315;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 12 Noorderkwartier;3780;2690;71.0;86.0;56.0;30.0;14.0
316;Totaal mannen en vrouwen;15 tot 75 jaar;Vriezenveenseweg e.o. Haghoek Oost;810;590;72.0;88.0;56.0;32.0;12.0
317;Totaal mannen en vrouwen;15 tot 75 jaar;Parkweg en omgeving;1280;890;70.0;80.0;55.0;25.0;20.0
318;Totaal mannen en vrouwen;15 tot 75 jaar;Vriezenveenseweg e.o. Haghoek West;1100;800;73.0;93.0;58.0;35.0;7.0
319;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 12;590;400;69.0;83.0;57.0;27.0;17.0
320;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 13 Sluitersveld;4710;3060;65.0;85.0;52.0;33.0;15.0
321;Totaal mannen en vrouwen;15 tot 75 jaar;Ootmarsumsestraat en omgeving;1380;920;67.0;87.0;54.0;32.0;13.0
322;Totaal mannen en vrouwen;15 tot 75 jaar;Markgraven;1010;690;69.0;80.0;56.0;24.0;20.0
323;Totaal mannen en vrouwen;15 tot 75 jaar;Rumerslanden;520;290;56.0;92.0;50.0;41.0;8.0
324;Totaal mannen en vrouwen;15 tot 75 jaar;Wester-Sluitersveldlanden;1070;560;52.0;91.0;42.0;49.0;9.0
325;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 13;730;590;81.0;79.0;56.0;23.0;21.0
326;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 14 Wierdense Hoek;4740;2560;54.0;87.0;49.0;38.0;13.0
327;Totaal mannen en vrouwen;15 tot 75 jaar;Dijkstraat en omgeving;550;290;52.0;89.0;48.0;41.0;11.0
328;Totaal mannen en vrouwen;15 tot 75 jaar;Rohof en omgeving;240;160;66.0;78.0;57.0;20.0;22.0
329;Totaal mannen en vrouwen;15 tot 75 jaar;Kerkelanden;670;270;40.0;90.0;38.0;53.0;10.0
330;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Noordoost;650;340;53.0;94.0;57.0;37.0;6.0
331;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Zuidoost;350;210;58.0;84.0;59.0;25.0;16.0
332;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Noordwest;1360;720;53.0;89.0;43.0;47.0;11.0
333;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Zuidwest;670;390;59.0;90.0;56.0;34.0;10.0
334;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 14;240;180;75.0;68.0;45.0;23.0;32.0
335;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 15 Nieuwstraat-Kwartier;2370;1170;50.0;87.0;44.0;43.0;13.0
336;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwstraat en omgeving;850;470;56.0;82.0;41.0;41.0;18.0
337;Totaal mannen en vrouwen;15 tot 75 jaar;Wonde en omgeving;540;240;44.0;87.0;44.0;43.0;13.0
338;Totaal mannen en vrouwen;15 tot 75 jaar;Witvoet en omgeving;520;250;48.0;93.0;44.0;49.0;7.0
339;Totaal mannen en vrouwen;15 tot 75 jaar;Achterlanden en omgeving;460;220;48.0;91.0;51.0;40.0;9.0
340;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 16 Ossenkoppelerhoek;5270;3170;60.0;90.0;48.0;42.0;10.0
341;Totaal mannen en vrouwen;15 tot 75 jaar;Boomplaats;700;380;54.0;89.0;46.0;43.0;11.0
342;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek-Oost;780;490;63.0;88.0;42.0;46.0;12.0
343;Totaal mannen en vrouwen;15 tot 75 jaar;Beeklust;680;330;49.0;94.0;43.0;51.0;6.0
344;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek-Midden-Noord;950;610;64.0;92.0;46.0;47.0;8.0
345;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek-West;1440;980;68.0;90.0;57.0;33.0;10.0
346;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek-Midden-Zuid;720;380;53.0;90.0;40.0;50.0;10.0
347;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 17 Hofkamp;2620;1890;72.0;81.0;54.0;27.0;19.0
348;Totaal mannen en vrouwen;15 tot 75 jaar;Hofkamp-West;360;240;68.0;81.0;52.0;29.0;19.0
349;Totaal mannen en vrouwen;15 tot 75 jaar;Hofkamp-Oost;900;640;70.0;90.0;58.0;32.0;10.0
350;Totaal mannen en vrouwen;15 tot 75 jaar;Paradijs;290;190;67.0;71.0;45.0;25.0;29.0
351;Totaal mannen en vrouwen;15 tot 75 jaar;Kollenveld-Bolkshoek;990;750;76.0;80.0;55.0;25.0;20.0
352;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Hofkamp;80;70;;;;;
353;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 18 Schelfhorst;8040;5000;62.0;88.0;54.0;33.0;12.0
354;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst-Zuidwest;840;520;62.0;89.0;60.0;28.0;11.0
355;Totaal mannen en vrouwen;15 tot 75 jaar;Drakensteyn en omgeving;1020;500;49.0;90.0;44.0;45.0;10.0
356;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst-Noordwest;1500;1010;67.0;88.0;52.0;35.0;12.0
357;Totaal mannen en vrouwen;15 tot 75 jaar;Havezathe;1240;770;62.0;89.0;51.0;38.0;11.0
358;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst-Noordoost;1040;670;64.0;88.0;58.0;29.0;12.0
359;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst-Zuidoost;2370;1510;64.0;86.0;57.0;29.0;14.0
360;Totaal mannen en vrouwen;15 tot 75 jaar;Veenelanden;20;10;;;;;
361;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 19 Windmolenbroek;10970;7930;72.0;89.0;59.0;30.0;11.0
362;Totaal mannen en vrouwen;15 tot 75 jaar;Groeneveld;360;210;57.0;69.0;54.0;15.0;31.0
363;Totaal mannen en vrouwen;15 tot 75 jaar;Kanaalzijde;1150;720;62.0;91.0;57.0;34.0;9.0
364;Totaal mannen en vrouwen;15 tot 75 jaar;Leemslagen-Noord;1190;780;65.0;89.0;49.0;40.0;11.0
365;Totaal mannen en vrouwen;15 tot 75 jaar;Leemslagen-Zuid;1310;830;63.0;92.0;57.0;35.0;8.0
366;Totaal mannen en vrouwen;15 tot 75 jaar;Zeven Bosjes;1010;770;76.0;91.0;64.0;27.0;9.0
367;Totaal mannen en vrouwen;15 tot 75 jaar;Leemslagen-Oost;940;690;73.0;90.0;58.0;32.0;10.0
368;Totaal mannen en vrouwen;15 tot 75 jaar;Huttenveld;1380;1080;78.0;90.0;60.0;30.0;10.0
369;Totaal mannen en vrouwen;15 tot 75 jaar;Maardijk;810;640;79.0;88.0;60.0;28.0;12.0
370;Totaal mannen en vrouwen;15 tot 75 jaar;De Grens;490;380;77.0;82.0;56.0;25.0;18.0
371;Totaal mannen en vrouwen;15 tot 75 jaar;Nijrees;1660;1290;78.0;88.0;62.0;26.0;12.0
372;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 19;660;560;85.0;86.0;61.0;26.0;14.0
373;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 20 Aadorp;1170;840;72.0;81.0;52.0;30.0;19.0
374;Totaal mannen en vrouwen;15 tot 75 jaar;Aadorp-West;310;220;73.0;80.0;50.0;30.0;20.0
375;Totaal mannen en vrouwen;15 tot 75 jaar;Aadorp-Oost;830;590;71.0;83.0;53.0;30.0;17.0
376;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark Twente;0;0;;;;;
377;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 20;30;20;;;;;
378;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 21 Bornerbroek;1380;1090;79.0;78.0;54.0;24.0;22.0
379;Totaal mannen en vrouwen;15 tot 75 jaar;Bornerbroek;730;570;77.0;86.0;60.0;26.0;14.0
380;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 21;650;520;80.0;68.0;46.0;22.0;32.0
381;Totaal mannen en vrouwen;15 tot 75 jaar;Almere;160800;113970;71.0;87.0;53.0;34.0;13.0
382;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Almere Haven;17520;10900;62.0;85.0;51.0;34.0;15.0
383;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Almere Haven;1100;590;54.0;86.0;46.0;39.0;14.0
384;Totaal mannen en vrouwen;15 tot 75 jaar;De Werven;2180;1310;60.0;86.0;49.0;37.0;14.0
385;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoven;1810;1110;61.0;88.0;50.0;39.0;12.0
386;Totaal mannen en vrouwen;15 tot 75 jaar;De Meenten;1740;1160;66.0;86.0;55.0;31.0;14.0
387;Totaal mannen en vrouwen;15 tot 75 jaar;De Grienden;1790;1070;60.0;84.0;53.0;32.0;16.0
388;Totaal mannen en vrouwen;15 tot 75 jaar;De Marken;2210;1400;63.0;83.0;49.0;34.0;17.0
389;Totaal mannen en vrouwen;15 tot 75 jaar;De Gouwen;2160;1410;65.0;85.0;55.0;30.0;15.0
390;Totaal mannen en vrouwen;15 tot 75 jaar;De Wierden;2840;1650;58.0;89.0;48.0;41.0;11.0
391;Totaal mannen en vrouwen;15 tot 75 jaar;De Velden;1240;870;70.0;79.0;57.0;22.0;21.0
392;Totaal mannen en vrouwen;15 tot 75 jaar;Overgooi;390;270;70.0;57.0;38.0;18.0;43.0
393;Totaal mannen en vrouwen;15 tot 75 jaar;De Steiger;60;50;;;;;
394;Totaal mannen en vrouwen;15 tot 75 jaar;Stichtsekant;0;0;;;;;
395;Totaal mannen en vrouwen;15 tot 75 jaar;Overig Almere Haven;10;10;;;;;
396;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Almere Stad;84510;59730;71.0;88.0;53.0;34.0;12.0
397;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Almere Stad;3470;2370;68.0;90.0;50.0;40.0;10.0
398;Totaal mannen en vrouwen;15 tot 75 jaar;Filmwijk;8410;5870;70.0;87.0;52.0;36.0;13.0
399;Totaal mannen en vrouwen;15 tot 75 jaar;Danswijk;4560;3370;74.0;90.0;54.0;36.0;10.0
400;Totaal mannen en vrouwen;15 tot 75 jaar;Parkwijk;4400;3080;70.0;87.0;54.0;33.0;13.0
401;Totaal mannen en vrouwen;15 tot 75 jaar;Verzetswijk;2880;2120;74.0;89.0;57.0;32.0;11.0
402;Totaal mannen en vrouwen;15 tot 75 jaar;Waterwijk;6030;4140;69.0;88.0;56.0;32.0;12.0
403;Totaal mannen en vrouwen;15 tot 75 jaar;Tussen de Vaarten Noord;4300;3150;73.0;88.0;53.0;35.0;12.0
404;Totaal mannen en vrouwen;15 tot 75 jaar;Tussen de Vaarten Zuid;7530;5550;74.0;88.0;54.0;33.0;12.0
405;Totaal mannen en vrouwen;15 tot 75 jaar;Staatsliedenwijk;1910;1200;63.0;90.0;46.0;44.0;10.0
406;Totaal mannen en vrouwen;15 tot 75 jaar;Kruidenwijk;6310;4260;67.0;88.0;54.0;34.0;12.0
407;Totaal mannen en vrouwen;15 tot 75 jaar;Stedenwijk;7930;4910;62.0;88.0;47.0;41.0;12.0
408;Totaal mannen en vrouwen;15 tot 75 jaar;Muziekwijk Noord;8640;6190;72.0;88.0;55.0;32.0;12.0
409;Totaal mannen en vrouwen;15 tot 75 jaar;Muziekwijk Zuid;5050;3500;69.0;89.0;56.0;34.0;11.0
410;Totaal mannen en vrouwen;15 tot 75 jaar;Literatuurwijk;7510;5530;74.0;86.0;54.0;33.0;14.0
411;Totaal mannen en vrouwen;15 tot 75 jaar;Noorderplassen;5540;4470;81.0;82.0;56.0;26.0;18.0
412;Totaal mannen en vrouwen;15 tot 75 jaar;Randstad;10;10;;;;;
413;Totaal mannen en vrouwen;15 tot 75 jaar;Markerkant;10;10;;;;;
414;Totaal mannen en vrouwen;15 tot 75 jaar;Hollandsekant;0;0;;;;;
415;Totaal mannen en vrouwen;15 tot 75 jaar;Gooisekant;0;0;;;;;
416;Totaal mannen en vrouwen;15 tot 75 jaar;Veluwsekant;0;0;;;;;
417;Totaal mannen en vrouwen;15 tot 75 jaar;Sallandsekant;0;0;;;;;
418;Totaal mannen en vrouwen;15 tot 75 jaar;Overig Almere Stad;20;10;;;;;
419;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Almere Buiten;43870;31520;72.0;87.0;52.0;35.0;13.0
420;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Almere Buiten;1470;980;66.0;90.0;49.0;41.0;10.0
421;Totaal mannen en vrouwen;15 tot 75 jaar;Oostvaardersbuurt;4550;3390;75.0;87.0;52.0;36.0;13.0
422;Totaal mannen en vrouwen;15 tot 75 jaar;Seizoenenbuurt;4050;3030;75.0;87.0;52.0;35.0;13.0
423;Totaal mannen en vrouwen;15 tot 75 jaar;Molenbuurt;3070;1920;62.0;88.0;50.0;38.0;12.0
424;Totaal mannen en vrouwen;15 tot 75 jaar;Bouwmeesterbuurt;3470;2300;66.0;89.0;53.0;36.0;11.0
425;Totaal mannen en vrouwen;15 tot 75 jaar;Landgoederenbuurt;3280;2300;70.0;90.0;54.0;35.0;10.0
426;Totaal mannen en vrouwen;15 tot 75 jaar;Faunabuurt;3610;2650;73.0;88.0;53.0;35.0;12.0
427;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenbuurt;4120;2780;67.0;89.0;53.0;36.0;11.0
428;Totaal mannen en vrouwen;15 tot 75 jaar;Regenboogbuurt;4260;3120;73.0;87.0;50.0;38.0;13.0
429;Totaal mannen en vrouwen;15 tot 75 jaar;Indischebuurt;1510;1120;74.0;91.0;54.0;37.0;9.0
430;Totaal mannen en vrouwen;15 tot 75 jaar;Eilandenbuurt;4570;3370;74.0;84.0;51.0;33.0;16.0
431;Totaal mannen en vrouwen;15 tot 75 jaar;Stripheldenbuurt;4850;3770;78.0;86.0;55.0;31.0;14.0
432;Totaal mannen en vrouwen;15 tot 75 jaar;Sieradenbuurt;800;590;73.0;84.0;57.0;27.0;16.0
433;Totaal mannen en vrouwen;15 tot 75 jaar;Poldervlak;40;30;;;;;
434;Totaal mannen en vrouwen;15 tot 75 jaar;De Vaart;10;0;;;;;
435;Totaal mannen en vrouwen;15 tot 75 jaar;Buitenvaart;160;140;85.0;;;;
436;Totaal mannen en vrouwen;15 tot 75 jaar;Overig Almere Buiten;40;30;;;;;
437;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Almere Poort;11620;9290;80.0;87.0;55.0;32.0;13.0
438;Totaal mannen en vrouwen;15 tot 75 jaar;Europakwartier;3130;2500;80.0;90.0;56.0;35.0;10.0
439;Totaal mannen en vrouwen;15 tot 75 jaar;Columbuskwartier;2140;1680;79.0;88.0;57.0;30.0;12.0
440;Totaal mannen en vrouwen;15 tot 75 jaar;Homeruskwartier;4990;4080;82.0;87.0;55.0;31.0;13.0
441;Totaal mannen en vrouwen;15 tot 75 jaar;Olympiakwartier;210;130;63.0;;;;
442;Totaal mannen en vrouwen;15 tot 75 jaar;Duin;1140;900;78.0;82.0;53.0;29.0;18.0
443;Totaal mannen en vrouwen;15 tot 75 jaar;Hogekant;0;0;;;;;
444;Totaal mannen en vrouwen;15 tot 75 jaar;Middenkant;0;0;;;;;
445;Totaal mannen en vrouwen;15 tot 75 jaar;Lagekant;0;0;;;;;
446;Totaal mannen en vrouwen;15 tot 75 jaar;Overig Almere Poort;0;0;;;;;
447;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Almere Hout;3270;2520;77.0;78.0;55.0;23.0;22.0
448;Totaal mannen en vrouwen;15 tot 75 jaar;Vogelhorst;1020;660;65.0;69.0;48.0;20.0;31.0
449;Totaal mannen en vrouwen;15 tot 75 jaar;Nobelhorst;1260;1100;87.0;90.0;63.0;28.0;10.0
450;Totaal mannen en vrouwen;15 tot 75 jaar;Twentsekant;0;0;;;;;
451;Totaal mannen en vrouwen;15 tot 75 jaar;Overig Almere Hout;990;760;77.0;69.0;49.0;19.0;31.0
452;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Almere Pampus;0;0;;;;;
453;Totaal mannen en vrouwen;15 tot 75 jaar;Overig Almere Pampus;0;0;;;;;
454;Totaal mannen en vrouwen;15 tot 75 jaar;Alphen aan den Rijn;83540;61080;73.0;85.0;56.0;29.0;15.0
455;Totaal mannen en vrouwen;15 tot 75 jaar;Oudshoorn;7390;5300;72.0;86.0;58.0;28.0;14.0
456;Totaal mannen en vrouwen;15 tot 75 jaar;Gnephoek;150;120;77.0;;;;
457;Totaal mannen en vrouwen;15 tot 75 jaar;Woubrugseweg;40;30;;;;;
458;Totaal mannen en vrouwen;15 tot 75 jaar;Heuvelweg;1000;690;70.0;86.0;61.0;24.0;14.0
459;Totaal mannen en vrouwen;15 tot 75 jaar;Weteringpark;400;270;68.0;68.0;53.0;16.0;32.0
460;Totaal mannen en vrouwen;15 tot 75 jaar;Ambachtenbuurt-West;1140;800;70.0;90.0;59.0;31.0;10.0
461;Totaal mannen en vrouwen;15 tot 75 jaar;Ambachtenbuurt-Oost;1270;900;71.0;92.0;61.0;30.0;8.0
462;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Heimanswetering;50;40;;;;;
463;Totaal mannen en vrouwen;15 tot 75 jaar;Stromenbuurt;2000;1400;70.0;89.0;57.0;33.0;11.0
464;Totaal mannen en vrouwen;15 tot 75 jaar;Nuovaweg;490;360;75.0;82.0;54.0;27.0;18.0
465;Totaal mannen en vrouwen;15 tot 75 jaar;Groenoord;580;440;75.0;84.0;56.0;27.0;16.0
466;Totaal mannen en vrouwen;15 tot 75 jaar;De Heul;270;240;88.0;89.0;68.0;21.0;11.0
467;Totaal mannen en vrouwen;15 tot 75 jaar;Ridderveld;10060;6890;69.0;89.0;57.0;32.0;11.0
468;Totaal mannen en vrouwen;15 tot 75 jaar;Ridderbuurt;80;60;;;;;
