ID;RegioS;Geslacht;Leeftijd;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
6846;Spijkenisse;Man;15 tot 25 jaar;2.4;10.5
6847;Spijkenisse;Man;25 tot 45 jaar;9.6;22.7
6848;Spijkenisse;Man;45 tot 65 jaar;10.2;26.3
6849;Spijkenisse;Man;65 jaar en ouder;3.9;19.4
6850;Spijkenisse;Vrouw;Totaal leeftijd;23.3;13.2
6851;Spijkenisse;Vrouw;15 tot 25 jaar;2.6;9.8
6852;Spijkenisse;Vrouw;25 tot 45 jaar;8.3;14.5
6853;Spijkenisse;Vrouw;45 tot 65 jaar;7.5;13.7
6854;Spijkenisse;Vrouw;65 jaar en ouder;4.8;12.2
6855;Stadskanaal;Totaal mannen en vrouwen;Totaal leeftijd;22.9;15.7
6856;Stadskanaal;Totaal mannen en vrouwen;15 tot 25 jaar;1.8;8.5
6857;Stadskanaal;Totaal mannen en vrouwen;25 tot 45 jaar;7.6;16.3
6858;Stadskanaal;Totaal mannen en vrouwen;45 tot 65 jaar;7.4;18.6
6859;Stadskanaal;Totaal mannen en vrouwen;65 jaar en ouder;6.1;13.5
6860;Stadskanaal;Man;Totaal leeftijd;12.2;18.8
6861;Stadskanaal;Man;15 tot 25 jaar;1.0;8.9
6862;Stadskanaal;Man;25 tot 45 jaar;4.2;19.0
6863;Stadskanaal;Man;45 tot 65 jaar;4.4;22.3
6864;Stadskanaal;Man;65 jaar en ouder;2.6;16.2
6865;Stadskanaal;Vrouw;Totaal leeftijd;10.7;12.1
6866;Stadskanaal;Vrouw;15 tot 25 jaar;0.9;8.0
6867;Stadskanaal;Vrouw;25 tot 45 jaar;3.5;13.0
6868;Stadskanaal;Vrouw;45 tot 65 jaar;2.9;13.0
6869;Stadskanaal;Vrouw;65 jaar en ouder;3.5;11.5
6870;Staphorst;Totaal mannen en vrouwen;Totaal leeftijd;9.2;17.5
6871;Staphorst;Totaal mannen en vrouwen;15 tot 25 jaar;1.5;10.6
6872;Staphorst;Totaal mannen en vrouwen;25 tot 45 jaar;3.4;18.9
6873;Staphorst;Totaal mannen en vrouwen;45 tot 65 jaar;2.6;21.1
6874;Staphorst;Totaal mannen en vrouwen;65 jaar en ouder;1.7;15.2
6875;Staphorst;Man;Totaal leeftijd;5.4;21.6
6876;Staphorst;Man;15 tot 25 jaar;0.9;11.6
6877;Staphorst;Man;25 tot 45 jaar;2.1;23.8
6878;Staphorst;Man;45 tot 65 jaar;1.7;25.3
6879;Staphorst;Man;65 jaar en ouder;0.8;19.2
6880;Staphorst;Vrouw;Totaal leeftijd;3.8;11.7
6881;Staphorst;Vrouw;15 tot 25 jaar;0.6;9.2
6882;Staphorst;Vrouw;25 tot 45 jaar;1.4;11.5
6883;Staphorst;Vrouw;45 tot 65 jaar;1.0;13.8
6884;Staphorst;Vrouw;65 jaar en ouder;0.9;11.6
6885;Stede Broec;Totaal mannen en vrouwen;Totaal leeftijd;14.1;17.6
6886;Stede Broec;Totaal mannen en vrouwen;15 tot 25 jaar;1.3;9.2
6887;Stede Broec;Totaal mannen en vrouwen;25 tot 45 jaar;5.2;18.3
6888;Stede Broec;Totaal mannen en vrouwen;45 tot 65 jaar;5.2;20.8
6889;Stede Broec;Totaal mannen en vrouwen;65 jaar en ouder;2.4;14.2
6890;Stede Broec;Man;Totaal leeftijd;7.8;22.2
6891;Stede Broec;Man;15 tot 25 jaar;0.7;10.3
6892;Stede Broec;Man;25 tot 45 jaar;2.9;22.7
6893;Stede Broec;Man;45 tot 65 jaar;3.0;26.3
6894;Stede Broec;Man;65 jaar en ouder;1.1;17.5
6895;Stede Broec;Vrouw;Totaal leeftijd;6.3;12.1
6896;Stede Broec;Vrouw;15 tot 25 jaar;0.6;7.9
6897;Stede Broec;Vrouw;25 tot 45 jaar;2.3;12.8
6898;Stede Broec;Vrouw;45 tot 65 jaar;2.1;13.0
6899;Stede Broec;Vrouw;65 jaar en ouder;1.3;11.3
6900;Steenbergen;Totaal mannen en vrouwen;Totaal leeftijd;15.8;18.3
6901;Steenbergen;Totaal mannen en vrouwen;15 tot 25 jaar;1.2;9.5
6902;Steenbergen;Totaal mannen en vrouwen;25 tot 45 jaar;5.6;19.0
6903;Steenbergen;Totaal mannen en vrouwen;45 tot 65 jaar;5.6;21.9
6904;Steenbergen;Totaal mannen en vrouwen;65 jaar en ouder;3.4;14.6
6905;Steenbergen;Man;Totaal leeftijd;8.7;23.0
6906;Steenbergen;Man;15 tot 25 jaar;0.6;10.1
6907;Steenbergen;Man;25 tot 45 jaar;3.1;23.4
6908;Steenbergen;Man;45 tot 65 jaar;3.4;27.0
6909;Steenbergen;Man;65 jaar en ouder;1.5;18.7
6910;Steenbergen;Vrouw;Totaal leeftijd;7.1;12.7
6911;Steenbergen;Vrouw;15 tot 25 jaar;0.6;8.9
6912;Steenbergen;Vrouw;25 tot 45 jaar;2.5;13.7
6913;Steenbergen;Vrouw;45 tot 65 jaar;2.2;13.7
6914;Steenbergen;Vrouw;65 jaar en ouder;1.9;11.3
6915;Steenwijkerland;Totaal mannen en vrouwen;Totaal leeftijd;28.5;16.5
6916;Steenwijkerland;Totaal mannen en vrouwen;15 tot 25 jaar;2.4;8.9
6917;Steenwijkerland;Totaal mannen en vrouwen;25 tot 45 jaar;9.7;17.3
6918;Steenwijkerland;Totaal mannen en vrouwen;45 tot 65 jaar;9.5;18.8
6919;Steenwijkerland;Totaal mannen en vrouwen;65 jaar en ouder;6.9;15.0
6920;Steenwijkerland;Man;Totaal leeftijd;15.4;20.4
6921;Steenwijkerland;Man;15 tot 25 jaar;1.3;9.6
6922;Steenwijkerland;Man;25 tot 45 jaar;5.4;20.8
6923;Steenwijkerland;Man;45 tot 65 jaar;5.7;23.3
6924;Steenwijkerland;Man;65 jaar en ouder;3.1;18.9
6925;Steenwijkerland;Vrouw;Totaal leeftijd;13.0;11.9
6926;Steenwijkerland;Vrouw;15 tot 25 jaar;1.1;8.3
6927;Steenwijkerland;Vrouw;25 tot 45 jaar;4.3;12.9
6928;Steenwijkerland;Vrouw;45 tot 65 jaar;3.8;12.0
6929;Steenwijkerland;Vrouw;65 jaar en ouder;3.8;11.9
6930;Stein (L.);Totaal mannen en vrouwen;Totaal leeftijd;18.4;17.3
6931;Stein (L.);Totaal mannen en vrouwen;15 tot 25 jaar;1.3;8.0
6932;Stein (L.);Totaal mannen en vrouwen;25 tot 45 jaar;6.2;17.8
6933;Stein (L.);Totaal mannen en vrouwen;45 tot 65 jaar;6.7;20.0
6934;Stein (L.);Totaal mannen en vrouwen;65 jaar en ouder;4.2;14.9
6935;Stein (L.);Man;Totaal leeftijd;10.0;21.3
6936;Stein (L.);Man;15 tot 25 jaar;0.7;8.5
6937;Stein (L.);Man;25 tot 45 jaar;3.2;21.4
6938;Stein (L.);Man;45 tot 65 jaar;4.2;24.6
6939;Stein (L.);Man;65 jaar en ouder;1.9;18.8
6940;Stein (L.);Vrouw;Totaal leeftijd;8.4;12.4
6941;Stein (L.);Vrouw;15 tot 25 jaar;0.6;7.5
6942;Stein (L.);Vrouw;25 tot 45 jaar;3.0;13.9
6943;Stein (L.);Vrouw;45 tot 65 jaar;2.6;12.4
6944;Stein (L.);Vrouw;65 jaar en ouder;2.3;11.7
6945;Strijen;Totaal mannen en vrouwen;Totaal leeftijd;6.0;19.8
6946;Strijen;Totaal mannen en vrouwen;15 tot 25 jaar;0.5;9.8
6947;Strijen;Totaal mannen en vrouwen;25 tot 45 jaar;2.2;20.1
6948;Strijen;Totaal mannen en vrouwen;45 tot 65 jaar;2.1;24.2
6949;Strijen;Totaal mannen en vrouwen;65 jaar en ouder;1.2;16.0
6950;Strijen;Man;Totaal leeftijd;3.4;24.8
6951;Strijen;Man;15 tot 25 jaar;0.3;10.2
6952;Strijen;Man;25 tot 45 jaar;1.2;24.7
6953;Strijen;Man;45 tot 65 jaar;1.3;29.1
6954;Strijen;Man;65 jaar en ouder;0.5;21.5
6955;Strijen;Vrouw;Totaal leeftijd;2.7;13.6
6956;Strijen;Vrouw;15 tot 25 jaar;0.2;9.5
6957;Strijen;Vrouw;25 tot 45 jaar;1.0;14.0
6958;Strijen;Vrouw;45 tot 65 jaar;0.8;16.0
6959;Strijen;Vrouw;65 jaar en ouder;0.7;11.6
6960;Swalmen;Totaal mannen en vrouwen;Totaal leeftijd;6.0;16.1
6961;Swalmen;Totaal mannen en vrouwen;15 tot 25 jaar;0.5;8.5
6962;Swalmen;Totaal mannen en vrouwen;25 tot 45 jaar;1.9;17.2
6963;Swalmen;Totaal mannen en vrouwen;45 tot 65 jaar;2.2;18.5
6964;Swalmen;Totaal mannen en vrouwen;65 jaar en ouder;1.4;13.7
6965;Swalmen;Man;Totaal leeftijd;3.3;19.9
6966;Swalmen;Man;15 tot 25 jaar;0.3;9.5
6967;Swalmen;Man;25 tot 45 jaar;1.1;20.2
6968;Swalmen;Man;45 tot 65 jaar;1.3;23.4
6969;Swalmen;Man;65 jaar en ouder;0.6;16.6
6970;Swalmen;Vrouw;Totaal leeftijd;2.7;11.7
6971;Swalmen;Vrouw;15 tot 25 jaar;0.2;7.3
6972;Swalmen;Vrouw;25 tot 45 jaar;0.9;13.3
6973;Swalmen;Vrouw;45 tot 65 jaar;0.9;11.3
6974;Swalmen;Vrouw;65 jaar en ouder;0.8;11.5
6975;Ten Boer;Totaal mannen en vrouwen;Totaal leeftijd;4.6;17.0
6976;Ten Boer;Totaal mannen en vrouwen;15 tot 25 jaar;0.3;7.7
6977;Ten Boer;Totaal mannen en vrouwen;25 tot 45 jaar;1.7;17.1
6978;Ten Boer;Totaal mannen en vrouwen;45 tot 65 jaar;1.7;20.4
6979;Ten Boer;Totaal mannen en vrouwen;65 jaar en ouder;0.8;13.7
6980;Ten Boer;Man;Totaal leeftijd;2.6;20.4
6981;Ten Boer;Man;15 tot 25 jaar;0.2;8.6
6982;Ten Boer;Man;25 tot 45 jaar;0.9;20.3
6983;Ten Boer;Man;45 tot 65 jaar;1.0;24.2
6984;Ten Boer;Man;65 jaar en ouder;0.4;16.8
6985;Ten Boer;Vrouw;Totaal leeftijd;2.1;12.8
6986;Ten Boer;Vrouw;15 tot 25 jaar;;
6987;Ten Boer;Vrouw;25 tot 45 jaar;0.8;13.5
6988;Ten Boer;Vrouw;45 tot 65 jaar;0.7;14.4
6989;Ten Boer;Vrouw;65 jaar en ouder;0.5;11.2
6990;Ter Aar;Totaal mannen en vrouwen;Totaal leeftijd;5.9;18.7
6991;Ter Aar;Totaal mannen en vrouwen;15 tot 25 jaar;0.7;9.1
6992;Ter Aar;Totaal mannen en vrouwen;25 tot 45 jaar;2.0;18.5
6993;Ter Aar;Totaal mannen en vrouwen;45 tot 65 jaar;2.2;23.8
6994;Ter Aar;Totaal mannen en vrouwen;65 jaar en ouder;1.1;15.3
6995;Ter Aar;Man;Totaal leeftijd;3.3;23.8
6996;Ter Aar;Man;15 tot 25 jaar;0.4;10.1
6997;Ter Aar;Man;25 tot 45 jaar;1.1;22.5
6998;Ter Aar;Man;45 tot 65 jaar;1.3;30.4
6999;Ter Aar;Man;65 jaar en ouder;0.5;19.7
7000;Ter Aar;Vrouw;Totaal leeftijd;2.7;12.4
7001;Ter Aar;Vrouw;15 tot 25 jaar;0.3;7.9
7002;Ter Aar;Vrouw;25 tot 45 jaar;0.9;13.5
7003;Ter Aar;Vrouw;45 tot 65 jaar;0.9;13.7
7004;Ter Aar;Vrouw;65 jaar en ouder;0.6;11.4
7005;Terneuzen;Totaal mannen en vrouwen;Totaal leeftijd;36.9;17.7
7006;Terneuzen;Totaal mannen en vrouwen;15 tot 25 jaar;2.8;8.5
7007;Terneuzen;Totaal mannen en vrouwen;25 tot 45 jaar;11.8;18.3
7008;Terneuzen;Totaal mannen en vrouwen;45 tot 65 jaar;12.6;21.5
7009;Terneuzen;Totaal mannen en vrouwen;65 jaar en ouder;9.6;14.7
7010;Terneuzen;Man;Totaal leeftijd;19.6;22.4
7011;Terneuzen;Man;15 tot 25 jaar;1.5;9.1
7012;Terneuzen;Man;25 tot 45 jaar;6.3;22.5
7013;Terneuzen;Man;45 tot 65 jaar;7.5;27.1
7014;Terneuzen;Man;65 jaar en ouder;4.3;18.7
7015;Terneuzen;Vrouw;Totaal leeftijd;17.3;12.5
7016;Terneuzen;Vrouw;15 tot 25 jaar;1.3;7.7
7017;Terneuzen;Vrouw;25 tot 45 jaar;5.6;13.6
7018;Terneuzen;Vrouw;45 tot 65 jaar;5.1;13.4
7019;Terneuzen;Vrouw;65 jaar en ouder;5.3;11.5
7020;Terschelling;Totaal mannen en vrouwen;Totaal leeftijd;3.2;17.5
7021;Terschelling;Totaal mannen en vrouwen;15 tot 25 jaar;0.3;9.1
7022;Terschelling;Totaal mannen en vrouwen;25 tot 45 jaar;1.1;17.8
7023;Terschelling;Totaal mannen en vrouwen;45 tot 65 jaar;1.1;20.2
7024;Terschelling;Totaal mannen en vrouwen;65 jaar en ouder;0.7;15.9
7025;Terschelling;Man;Totaal leeftijd;1.8;21.3
7026;Terschelling;Man;15 tot 25 jaar;;
7027;Terschelling;Man;25 tot 45 jaar;0.6;21.5
7028;Terschelling;Man;45 tot 65 jaar;0.6;25.2
7029;Terschelling;Man;65 jaar en ouder;0.3;19.7
7030;Terschelling;Vrouw;Totaal leeftijd;1.4;12.7
7031;Terschelling;Vrouw;15 tot 25 jaar;;
7032;Terschelling;Vrouw;25 tot 45 jaar;0.5;13.0
7033;Terschelling;Vrouw;45 tot 65 jaar;0.5;13.1
7034;Terschelling;Vrouw;65 jaar en ouder;0.4;12.7
7035;Texel;Totaal mannen en vrouwen;Totaal leeftijd;9.3;16.7
7036;Texel;Totaal mannen en vrouwen;15 tot 25 jaar;0.7;9.2
7037;Texel;Totaal mannen en vrouwen;25 tot 45 jaar;3.1;16.9
7038;Texel;Totaal mannen en vrouwen;45 tot 65 jaar;3.6;19.0
7039;Texel;Totaal mannen en vrouwen;65 jaar en ouder;2.0;15.0
7040;Texel;Man;Totaal leeftijd;4.9;20.1
7041;Texel;Man;15 tot 25 jaar;0.4;10.1
7042;Texel;Man;25 tot 45 jaar;1.6;20.0
7043;Texel;Man;45 tot 65 jaar;2.1;22.4
7044;Texel;Man;65 jaar en ouder;0.9;18.8
7045;Texel;Vrouw;Totaal leeftijd;4.4;13.0
7046;Texel;Vrouw;15 tot 25 jaar;0.3;8.1
7047;Texel;Vrouw;25 tot 45 jaar;1.5;13.4
7048;Texel;Vrouw;45 tot 65 jaar;1.5;14.4
7049;Texel;Vrouw;65 jaar en ouder;1.1;11.9
7050;Teylingen;Totaal mannen en vrouwen;Totaal leeftijd;22.8;20.8
7051;Teylingen;Totaal mannen en vrouwen;15 tot 25 jaar;1.9;8.0
7052;Teylingen;Totaal mannen en vrouwen;25 tot 45 jaar;8.5;21.1
7053;Teylingen;Totaal mannen en vrouwen;45 tot 65 jaar;7.6;25.1
7054;Teylingen;Totaal mannen en vrouwen;65 jaar en ouder;4.8;18.2
7055;Teylingen;Man;Totaal leeftijd;12.0;26.5
7056;Teylingen;Man;15 tot 25 jaar;1.0;8.5
7057;Teylingen;Man;25 tot 45 jaar;4.5;26.3
7058;Teylingen;Man;45 tot 65 jaar;4.3;32.7
7059;Teylingen;Man;65 jaar en ouder;2.1;22.8
7060;Teylingen;Vrouw;Totaal leeftijd;10.8;14.4
7061;Teylingen;Vrouw;15 tot 25 jaar;0.9;7.5
7062;Teylingen;Vrouw;25 tot 45 jaar;4.0;15.3
7063;Teylingen;Vrouw;45 tot 65 jaar;3.3;15.0
7064;Teylingen;Vrouw;65 jaar en ouder;2.7;14.6
7065;Tholen;Totaal mannen en vrouwen;Totaal leeftijd;15.6;16.9
7066;Tholen;Totaal mannen en vrouwen;15 tot 25 jaar;1.7;10.5
7067;Tholen;Totaal mannen en vrouwen;25 tot 45 jaar;5.6;18.0
7068;Tholen;Totaal mannen en vrouwen;45 tot 65 jaar;4.9;20.2
7069;Tholen;Totaal mannen en vrouwen;65 jaar en ouder;3.4;13.7
7070;Tholen;Man;Totaal leeftijd;8.7;21.3
7071;Tholen;Man;15 tot 25 jaar;0.9;11.7
7072;Tholen;Man;25 tot 45 jaar;3.2;22.7
7073;Tholen;Man;45 tot 65 jaar;3.1;25.1
7074;Tholen;Man;65 jaar en ouder;1.5;16.6
7075;Tholen;Vrouw;Totaal leeftijd;6.9;11.4
7076;Tholen;Vrouw;15 tot 25 jaar;0.8;9.1
7077;Tholen;Vrouw;25 tot 45 jaar;2.4;11.9
7078;Tholen;Vrouw;45 tot 65 jaar;1.8;12.0
7079;Tholen;Vrouw;65 jaar en ouder;1.8;11.3
7080;Thorn;Totaal mannen en vrouwen;Totaal leeftijd;1.9;17.7
7081;Thorn;Totaal mannen en vrouwen;15 tot 25 jaar;;
7082;Thorn;Totaal mannen en vrouwen;25 tot 45 jaar;0.6;19.7
7083;Thorn;Totaal mannen en vrouwen;45 tot 65 jaar;0.7;20.6
7084;Thorn;Totaal mannen en vrouwen;65 jaar en ouder;0.5;14.3
7085;Thorn;Man;Totaal leeftijd;1.0;22.0
7086;Thorn;Man;15 tot 25 jaar;;
7087;Thorn;Man;25 tot 45 jaar;0.3;24.4
7088;Thorn;Man;45 tot 65 jaar;0.4;25.2
7089;Thorn;Man;65 jaar en ouder;0.2;17.6
7090;Thorn;Vrouw;Totaal leeftijd;0.9;13.2
7091;Thorn;Vrouw;15 tot 25 jaar;;
7092;Thorn;Vrouw;25 tot 45 jaar;0.3;14.4
7093;Thorn;Vrouw;45 tot 65 jaar;0.3;14.6
7094;Thorn;Vrouw;65 jaar en ouder;0.3;12.0
7095;Tiel;Totaal mannen en vrouwen;Totaal leeftijd;26.4;17.7
7096;Tiel;Totaal mannen en vrouwen;15 tot 25 jaar;2.5;9.3
7097;Tiel;Totaal mannen en vrouwen;25 tot 45 jaar;10.6;18.2
7098;Tiel;Totaal mannen en vrouwen;45 tot 65 jaar;8.6;20.7
7099;Tiel;Totaal mannen en vrouwen;65 jaar en ouder;4.7;15.2
7100;Tiel;Man;Totaal leeftijd;14.1;21.6
7101;Tiel;Man;15 tot 25 jaar;1.3;9.9
7102;Tiel;Man;25 tot 45 jaar;5.8;22.1
7103;Tiel;Man;45 tot 65 jaar;5.0;25.3
7104;Tiel;Man;65 jaar en ouder;2.0;18.7
7105;Tiel;Vrouw;Totaal leeftijd;12.3;13.1
7106;Tiel;Vrouw;15 tot 25 jaar;1.2;8.6
7107;Tiel;Vrouw;25 tot 45 jaar;4.8;13.6
7108;Tiel;Vrouw;45 tot 65 jaar;3.6;14.4
7109;Tiel;Vrouw;65 jaar en ouder;2.7;12.6
7110;Tilburg;Totaal mannen en vrouwen;Totaal leeftijd;136.5;16.8
7111;Tilburg;Totaal mannen en vrouwen;15 tot 25 jaar;15.8;8.4
7112;Tilburg;Totaal mannen en vrouwen;25 tot 45 jaar;53.5;17.9
7113;Tilburg;Totaal mannen en vrouwen;45 tot 65 jaar;41.7;19.6
7114;Tilburg;Totaal mannen en vrouwen;65 jaar en ouder;25.5;14.9
7115;Tilburg;Man;Totaal leeftijd;70.3;20.1
7116;Tilburg;Man;15 tot 25 jaar;7.8;8.6
7117;Tilburg;Man;25 tot 45 jaar;28.4;20.7
7118;Tilburg;Man;45 tot 65 jaar;23.3;24.2
7119;Tilburg;Man;65 jaar en ouder;10.8;17.9
7120;Tilburg;Vrouw;Totaal leeftijd;66.2;13.2
7121;Tilburg;Vrouw;15 tot 25 jaar;8.0;8.1
7122;Tilburg;Vrouw;25 tot 45 jaar;25.1;14.8
7123;Tilburg;Vrouw;45 tot 65 jaar;18.5;13.7
7124;Tilburg;Vrouw;65 jaar en ouder;14.7;12.8
7125;Tubbergen;Totaal mannen en vrouwen;Totaal leeftijd;13.4;17.1
7126;Tubbergen;Totaal mannen en vrouwen;15 tot 25 jaar;1.4;8.1
7127;Tubbergen;Totaal mannen en vrouwen;25 tot 45 jaar;5.0;18.1
7128;Tubbergen;Totaal mannen en vrouwen;45 tot 65 jaar;4.3;21.0
7129;Tubbergen;Totaal mannen en vrouwen;65 jaar en ouder;2.7;13.8
7130;Tubbergen;Man;Totaal leeftijd;7.2;21.7
7131;Tubbergen;Man;15 tot 25 jaar;0.7;9.5
7132;Tubbergen;Man;25 tot 45 jaar;2.7;22.5
7133;Tubbergen;Man;45 tot 65 jaar;2.6;26.3
7134;Tubbergen;Man;65 jaar en ouder;1.2;17.1
7135;Tubbergen;Vrouw;Totaal leeftijd;6.1;11.7
7136;Tubbergen;Vrouw;15 tot 25 jaar;0.7;6.8
7137;Tubbergen;Vrouw;25 tot 45 jaar;2.3;12.9
7138;Tubbergen;Vrouw;45 tot 65 jaar;1.7;12.6
7139;Tubbergen;Vrouw;65 jaar en ouder;1.5;11.3
7140;Twenterand;Totaal mannen en vrouwen;Totaal leeftijd;21.3;16.3
7141;Twenterand;Totaal mannen en vrouwen;15 tot 25 jaar;2.4;9.8
7142;Twenterand;Totaal mannen en vrouwen;25 tot 45 jaar;8.0;17.1
7143;Twenterand;Totaal mannen en vrouwen;45 tot 65 jaar;6.8;19.1
7144;Twenterand;Totaal mannen en vrouwen;65 jaar en ouder;4.1;13.6
7145;Twenterand;Man;Totaal leeftijd;11.8;20.2
7146;Twenterand;Man;15 tot 25 jaar;1.3;10.7
7147;Twenterand;Man;25 tot 45 jaar;4.5;21.2
7148;Twenterand;Man;45 tot 65 jaar;4.3;23.5
7149;Twenterand;Man;65 jaar en ouder;1.8;16.4
7150;Twenterand;Vrouw;Totaal leeftijd;9.4;11.3
7151;Twenterand;Vrouw;15 tot 25 jaar;1.1;8.7
7152;Twenterand;Vrouw;25 tot 45 jaar;3.4;11.7
7153;Twenterand;Vrouw;45 tot 65 jaar;2.6;11.8
7154;Twenterand;Vrouw;65 jaar en ouder;2.3;11.5
7155;Tynaarlo;Totaal mannen en vrouwen;Totaal leeftijd;21.7;19.0
7156;Tynaarlo;Totaal mannen en vrouwen;15 tot 25 jaar;1.2;7.0
7157;Tynaarlo;Totaal mannen en vrouwen;25 tot 45 jaar;6.4;18.9
7158;Tynaarlo;Totaal mannen en vrouwen;45 tot 65 jaar;8.2;22.4
7159;Tynaarlo;Totaal mannen en vrouwen;65 jaar en ouder;5.9;16.8
7160;Tynaarlo;Man;Totaal leeftijd;11.2;23.7
7161;Tynaarlo;Man;15 tot 25 jaar;0.7;7.5
7162;Tynaarlo;Man;25 tot 45 jaar;3.3;22.7
7163;Tynaarlo;Man;45 tot 65 jaar;4.6;28.0
7164;Tynaarlo;Man;65 jaar en ouder;2.6;21.6
7165;Tynaarlo;Vrouw;Totaal leeftijd;10.5;14.0
7166;Tynaarlo;Vrouw;15 tot 25 jaar;0.5;6.2
7167;Tynaarlo;Vrouw;25 tot 45 jaar;3.2;14.9
7168;Tynaarlo;Vrouw;45 tot 65 jaar;3.5;15.1
7169;Tynaarlo;Vrouw;65 jaar en ouder;3.3;13.1
7170;Tytsjerksteradiel;Totaal mannen en vrouwen;Totaal leeftijd;21.2;17.2
7171;Tytsjerksteradiel;Totaal mannen en vrouwen;15 tot 25 jaar;1.7;8.6
7172;Tytsjerksteradiel;Totaal mannen en vrouwen;25 tot 45 jaar;7.3;17.0
7173;Tytsjerksteradiel;Totaal mannen en vrouwen;45 tot 65 jaar;7.2;20.9
7174;Tytsjerksteradiel;Totaal mannen en vrouwen;65 jaar en ouder;5.0;15.1
7175;Tytsjerksteradiel;Man;Totaal leeftijd;11.5;21.1
7176;Tytsjerksteradiel;Man;15 tot 25 jaar;1.0;9.7
7177;Tytsjerksteradiel;Man;25 tot 45 jaar;4.0;20.2
7178;Tytsjerksteradiel;Man;45 tot 65 jaar;4.3;25.2
7179;Tytsjerksteradiel;Man;65 jaar en ouder;2.2;19.4
7180;Tytsjerksteradiel;Vrouw;Totaal leeftijd;9.7;12.6
7181;Tytsjerksteradiel;Vrouw;15 tot 25 jaar;0.8;7.2
7182;Tytsjerksteradiel;Vrouw;25 tot 45 jaar;3.3;13.1
7183;Tytsjerksteradiel;Vrouw;45 tot 65 jaar;2.9;14.3
7184;Tytsjerksteradiel;Vrouw;65 jaar en ouder;2.8;11.8
7185;Ubbergen;Totaal mannen en vrouwen;Totaal leeftijd;6.6;18.0
7186;Ubbergen;Totaal mannen en vrouwen;15 tot 25 jaar;0.4;8.7
7187;Ubbergen;Totaal mannen en vrouwen;25 tot 45 jaar;2.1;17.6
7188;Ubbergen;Totaal mannen en vrouwen;45 tot 65 jaar;2.4;20.2
7189;Ubbergen;Totaal mannen en vrouwen;65 jaar en ouder;1.7;17.3
7190;Ubbergen;Man;Totaal leeftijd;3.4;22.2
7191;Ubbergen;Man;15 tot 25 jaar;;
7192;Ubbergen;Man;25 tot 45 jaar;1.1;21.3
7193;Ubbergen;Man;45 tot 65 jaar;1.4;24.8
7194;Ubbergen;Man;65 jaar en ouder;0.8;21.9
7195;Ubbergen;Vrouw;Totaal leeftijd;3.2;13.6
7196;Ubbergen;Vrouw;15 tot 25 jaar;0.2;7.7
7197;Ubbergen;Vrouw;25 tot 45 jaar;1.0;13.6
7198;Ubbergen;Vrouw;45 tot 65 jaar;1.1;14.4
7199;Ubbergen;Vrouw;65 jaar en ouder;1.0;13.9
7200;Uden;Totaal mannen en vrouwen;Totaal leeftijd;27.1;18.0
7201;Uden;Totaal mannen en vrouwen;15 tot 25 jaar;2.4;8.8
7202;Uden;Totaal mannen en vrouwen;25 tot 45 jaar;10.2;18.6
7203;Uden;Totaal mannen en vrouwen;45 tot 65 jaar;9.1;20.9
7204;Uden;Totaal mannen en vrouwen;65 jaar en ouder;5.4;16.0
7205;Uden;Man;Totaal leeftijd;14.6;22.2
7206;Uden;Man;15 tot 25 jaar;1.3;9.6
7207;Uden;Man;25 tot 45 jaar;5.6;22.3
7208;Uden;Man;45 tot 65 jaar;5.3;26.0
7209;Uden;Man;65 jaar en ouder;2.4;20.3
7210;Uden;Vrouw;Totaal leeftijd;12.5;13.1
7211;Uden;Vrouw;15 tot 25 jaar;1.1;7.8
7212;Uden;Vrouw;25 tot 45 jaar;4.7;14.2
7213;Uden;Vrouw;45 tot 65 jaar;3.8;13.6
7214;Uden;Vrouw;65 jaar en ouder;3.0;12.5
7215;Uitgeest;Totaal mannen en vrouwen;Totaal leeftijd;7.9;19.6
7216;Uitgeest;Totaal mannen en vrouwen;15 tot 25 jaar;0.7;8.0
7217;Uitgeest;Totaal mannen en vrouwen;25 tot 45 jaar;3.1;20.2
7218;Uitgeest;Totaal mannen en vrouwen;45 tot 65 jaar;2.7;23.3
7219;Uitgeest;Totaal mannen en vrouwen;65 jaar en ouder;1.5;17.0
7220;Uitgeest;Man;Totaal leeftijd;4.2;24.7
7221;Uitgeest;Man;15 tot 25 jaar;0.4;8.9
7222;Uitgeest;Man;25 tot 45 jaar;1.7;25.0
7223;Uitgeest;Man;45 tot 65 jaar;1.5;29.1
7224;Uitgeest;Man;65 jaar en ouder;0.6;21.7
7225;Uitgeest;Vrouw;Totaal leeftijd;3.7;13.9
7226;Uitgeest;Vrouw;15 tot 25 jaar;0.3;7.1
7227;Uitgeest;Vrouw;25 tot 45 jaar;1.4;14.7
7228;Uitgeest;Vrouw;45 tot 65 jaar;1.1;15.3
7229;Uitgeest;Vrouw;65 jaar en ouder;0.8;13.3
7230;Uithoorn;Totaal mannen en vrouwen;Totaal leeftijd;18.2;20.6
7231;Uithoorn;Totaal mannen en vrouwen;15 tot 25 jaar;1.4;8.4
7232;Uithoorn;Totaal mannen en vrouwen;25 tot 45 jaar;6.9;21.7
7233;Uithoorn;Totaal mannen en vrouwen;45 tot 65 jaar;5.9;24.4
7234;Uithoorn;Totaal mannen en vrouwen;65 jaar en ouder;4.0;17.4
