ID;Nationaliteit;Perioden;TotaalAsielverzoekenEnNareizigers_1;EersteAsielverzoekenPersonen_2;VolgendeAsielverzoeken_3;NareizigersPersonen_4
1791;Jemenitisch ;2016;70.0;45.0;10.0;20.0
1792;Jemenitisch ;2017;225.0;170.0;5.0;45.0
1793;Jemenitisch ;2018;660.0;530.0;0.0;130.0
1794;Jemenitisch ;2019;850.0;645.0;5.0;200.0
1795;Jemenitisch ;2020;860.0;410.0;30.0;425.0
1796;Jemenitisch ;2021;1855.0;1190.0;15.0;650.0
1797;Jemenitisch ;2022;2815.0;2430.0;10.0;375.0
1798;Jemenitisch ;2023;2810.0;1980.0;5.0;820.0
1799;Jemenitisch ;2024;1920.0;1080.0;10.0;830.0
1800;Jordaans ;1975;;;;
1801;Jordaans ;1976;;;;
1802;Jordaans ;1977;;;;
1803;Jordaans ;1978;;;;
1804;Jordaans ;1979;;;;
1805;Jordaans ;1980;;;;
1806;Jordaans ;1981;;;;
1807;Jordaans ;1982;;;;
1808;Jordaans ;1983;;;;
1809;Jordaans ;1984;;;;
1810;Jordaans ;1985;;;;
1811;Jordaans ;1986;;;;
1812;Jordaans ;1987;10.0;10.0;;
1813;Jordaans ;1988;25.0;25.0;;
1814;Jordaans ;1989;30.0;30.0;;
1815;Jordaans ;1990;45.0;45.0;;
1816;Jordaans ;1991;10.0;10.0;;
1817;Jordaans ;1992;20.0;20.0;;
1818;Jordaans ;1993;15.0;15.0;;
1819;Jordaans ;1994;40.0;40.0;;
1820;Jordaans ;1995;10.0;10.0;;
1821;Jordaans ;1996;40.0;40.0;;
1822;Jordaans ;1997;10.0;10.0;;
1823;Jordaans ;1998;30.0;30.0;;
1824;Jordaans ;1999;35.0;35.0;;
1825;Jordaans ;2000;25.0;25.0;;
1826;Jordaans ;2001;;;;
1827;Jordaans ;2002;;;;
1828;Jordaans ;2003;;;;
1829;Jordaans ;2004;;;;
1830;Jordaans ;2005;;;;
1831;Jordaans ;2006;;;;
1832;Jordaans ;2007;0.0;0.0;0.0;
1833;Jordaans ;2008;5.0;5.0;0.0;
1834;Jordaans ;2009;5.0;0.0;0.0;
1835;Jordaans ;2010;5.0;5.0;0.0;
1836;Jordaans ;2011;5.0;5.0;0.0;
1837;Jordaans ;2012;5.0;5.0;0.0;
1838;Jordaans ;2013;0.0;0.0;;
1839;Jordaans ;2014;30.0;20.0;;10.0
1840;Jordaans ;2015;60.0;10.0;5.0;50.0
1841;Jordaans ;2016;55.0;25.0;0.0;25.0
1842;Jordaans ;2017;65.0;35.0;5.0;30.0
1843;Jordaans ;2018;105.0;75.0;15.0;15.0
1844;Jordaans ;2019;140.0;115.0;15.0;10.0
1845;Jordaans ;2020;75.0;55.0;15.0;5.0
1846;Jordaans ;2021;50.0;20.0;20.0;10.0
1847;Jordaans ;2022;125.0;85.0;20.0;20.0
1848;Jordaans ;2023;130.0;115.0;5.0;5.0
1849;Jordaans ;2024;115.0;75.0;25.0;15.0
1850;Kameroens ;1975;;;;
1851;Kameroens ;1976;;;;
1852;Kameroens ;1977;;;;
1853;Kameroens ;1978;;;;
1854;Kameroens ;1979;;;;
1855;Kameroens ;1980;;;;
1856;Kameroens ;1981;;;;
1857;Kameroens ;1982;;;;
1858;Kameroens ;1983;;;;
1859;Kameroens ;1984;;;;
1860;Kameroens ;1985;;;;
1861;Kameroens ;1986;;;;
1862;Kameroens ;1987;;;;
1863;Kameroens ;1988;;;;
1864;Kameroens ;1989;;;;
1865;Kameroens ;1990;;;;
1866;Kameroens ;1991;10.0;10.0;;
1867;Kameroens ;1992;;;;
1868;Kameroens ;1993;10.0;10.0;;
1869;Kameroens ;1994;50.0;50.0;;
1870;Kameroens ;1995;20.0;20.0;;
1871;Kameroens ;1996;10.0;10.0;;
1872;Kameroens ;1997;25.0;25.0;;
1873;Kameroens ;1998;45.0;45.0;;
1874;Kameroens ;1999;100.0;100.0;;
1875;Kameroens ;2000;220.0;220.0;;
1876;Kameroens ;2001;330.0;330.0;;
1877;Kameroens ;2002;270.0;270.0;;
1878;Kameroens ;2003;115.0;115.0;;
1879;Kameroens ;2004;90.0;90.0;;
1880;Kameroens ;2005;55.0;55.0;;
1881;Kameroens ;2006;55.0;55.0;;
1882;Kameroens ;2007;45.0;40.0;5.0;
1883;Kameroens ;2008;55.0;45.0;10.0;
1884;Kameroens ;2009;35.0;25.0;10.0;
1885;Kameroens ;2010;50.0;45.0;5.0;
1886;Kameroens ;2011;20.0;15.0;5.0;
1887;Kameroens ;2012;45.0;35.0;10.0;
1888;Kameroens ;2013;25.0;15.0;5.0;0.0
1889;Kameroens ;2014;40.0;35.0;5.0;0.0
1890;Kameroens ;2015;35.0;25.0;5.0;5.0
1891;Kameroens ;2016;25.0;20.0;5.0;0.0
1892;Kameroens ;2017;45.0;40.0;5.0;0.0
1893;Kameroens ;2018;40.0;30.0;10.0;
1894;Kameroens ;2019;55.0;50.0;5.0;
1895;Kameroens ;2020;40.0;35.0;5.0;
1896;Kameroens ;2021;30.0;15.0;5.0;10.0
1897;Kameroens ;2022;30.0;25.0;5.0;0.0
1898;Kameroens ;2023;70.0;60.0;5.0;5.0
1899;Kameroens ;2024;75.0;70.0;5.0;0.0
1900;Kazaks ;1975;;;;
1901;Kazaks ;1976;;;;
1902;Kazaks ;1977;;;;
1903;Kazaks ;1978;;;;
1904;Kazaks ;1979;;;;
1905;Kazaks ;1980;;;;
1906;Kazaks ;1981;;;;
1907;Kazaks ;1982;;;;
1908;Kazaks ;1983;;;;
1909;Kazaks ;1984;;;;
1910;Kazaks ;1985;;;;
1911;Kazaks ;1986;;;;
1912;Kazaks ;1987;;;;
1913;Kazaks ;1988;;;;
1914;Kazaks ;1989;;;;
1915;Kazaks ;1990;;;;
1916;Kazaks ;1991;;;;
1917;Kazaks ;1992;;;;
1918;Kazaks ;1993;;;;
1919;Kazaks ;1994;20.0;20.0;;
1920;Kazaks ;1995;55.0;55.0;;
1921;Kazaks ;1996;65.0;65.0;;
1922;Kazaks ;1997;105.0;105.0;;
1923;Kazaks ;1998;80.0;80.0;;
1924;Kazaks ;1999;100.0;100.0;;
1925;Kazaks ;2000;185.0;185.0;;
1926;Kazaks ;2001;135.0;135.0;;
1927;Kazaks ;2002;45.0;45.0;;
1928;Kazaks ;2003;5.0;5.0;;
1929;Kazaks ;2004;25.0;25.0;;
1930;Kazaks ;2005;20.0;20.0;;
1931;Kazaks ;2006;55.0;55.0;;
1932;Kazaks ;2007;5.0;0.0;5.0;
1933;Kazaks ;2008;20.0;10.0;10.0;
1934;Kazaks ;2009;20.0;20.0;5.0;
1935;Kazaks ;2010;20.0;20.0;5.0;
1936;Kazaks ;2011;20.0;10.0;10.0;
1937;Kazaks ;2012;35.0;20.0;10.0;
1938;Kazaks ;2013;25.0;20.0;5.0;0.0
1939;Kazaks ;2014;20.0;15.0;5.0;0.0
1940;Kazaks ;2015;20.0;20.0;0.0;
1941;Kazaks ;2016;25.0;25.0;;
1942;Kazaks ;2017;15.0;15.0;;
1943;Kazaks ;2018;20.0;15.0;0.0;
1944;Kazaks ;2019;35.0;35.0;0.0;
1945;Kazaks ;2020;30.0;30.0;0.0;
1946;Kazaks ;2021;20.0;15.0;;5.0
1947;Kazaks ;2022;45.0;40.0;0.0;5.0
1948;Kazaks ;2023;45.0;45.0;0.0;0.0
1949;Kazaks ;2024;30.0;25.0;5.0;5.0
1950;Kosovaars ;1975;;;;
1951;Kosovaars ;1976;;;;
1952;Kosovaars ;1977;;;;
1953;Kosovaars ;1978;;;;
1954;Kosovaars ;1979;;;;
1955;Kosovaars ;1980;;;;
1956;Kosovaars ;1981;;;;
1957;Kosovaars ;1982;;;;
1958;Kosovaars ;1983;;;;
1959;Kosovaars ;1984;;;;
1960;Kosovaars ;1985;;;;
1961;Kosovaars ;1986;;;;
1962;Kosovaars ;1987;;;;
1963;Kosovaars ;1988;;;;
1964;Kosovaars ;1989;;;;
1965;Kosovaars ;1990;;;;
1966;Kosovaars ;1991;;;;
1967;Kosovaars ;1992;;;;
1968;Kosovaars ;1993;;;;
1969;Kosovaars ;1994;;;;
1970;Kosovaars ;1995;;;;
1971;Kosovaars ;1996;;;;
1972;Kosovaars ;1997;;;;
1973;Kosovaars ;1998;;;;
1974;Kosovaars ;1999;;;;
1975;Kosovaars ;2000;;;;
1976;Kosovaars ;2001;;;;
1977;Kosovaars ;2002;;;;
1978;Kosovaars ;2003;;;;
1979;Kosovaars ;2004;;;;
1980;Kosovaars ;2005;;;;
1981;Kosovaars ;2006;;;;
1982;Kosovaars ;2007;;;;
1983;Kosovaars ;2008;0.0;0.0;0.0;
1984;Kosovaars ;2009;45.0;35.0;10.0;
1985;Kosovaars ;2010;60.0;55.0;5.0;
1986;Kosovaars ;2011;30.0;25.0;0.0;
1987;Kosovaars ;2012;40.0;30.0;5.0;
1988;Kosovaars ;2013;50.0;50.0;;
1989;Kosovaars ;2014;60.0;60.0;0.0;
1990;Kosovaars ;2015;690.0;685.0;5.0;
1991;Kosovaars ;2016;470.0;465.0;5.0;
1992;Kosovaars ;2017;50.0;35.0;15.0;
1993;Kosovaars ;2018;45.0;35.0;5.0;
1994;Kosovaars ;2019;60.0;55.0;5.0;
1995;Kosovaars ;2020;45.0;40.0;5.0;
1996;Kosovaars ;2021;20.0;20.0;;
1997;Kosovaars ;2022;10.0;10.0;5.0;0.0
1998;Kosovaars ;2023;15.0;10.0;5.0;0.0
1999;Kosovaars ;2024;5.0;5.0;0.0;0.0
2000;Kyrgizisch ;1975;;;;
2001;Kyrgizisch ;1976;;;;
2002;Kyrgizisch ;1977;;;;
2003;Kyrgizisch ;1978;;;;
2004;Kyrgizisch ;1979;;;;
2005;Kyrgizisch ;1980;;;;
2006;Kyrgizisch ;1981;;;;
2007;Kyrgizisch ;1982;;;;
2008;Kyrgizisch ;1983;;;;
2009;Kyrgizisch ;1984;;;;
2010;Kyrgizisch ;1985;;;;
2011;Kyrgizisch ;1986;;;;
2012;Kyrgizisch ;1987;;;;
2013;Kyrgizisch ;1988;;;;
2014;Kyrgizisch ;1989;;;;
2015;Kyrgizisch ;1990;;;;
2016;Kyrgizisch ;1991;;;;
2017;Kyrgizisch ;1992;;;;
2018;Kyrgizisch ;1993;;;;
2019;Kyrgizisch ;1994;0.0;0.0;;
2020;Kyrgizisch ;1995;0.0;0.0;;
2021;Kyrgizisch ;1996;5.0;5.0;;
2022;Kyrgizisch ;1997;;;;
2023;Kyrgizisch ;1998;;;;
2024;Kyrgizisch ;1999;5.0;5.0;;
2025;Kyrgizisch ;2000;120.0;120.0;;
2026;Kyrgizisch ;2001;70.0;70.0;;
2027;Kyrgizisch ;2002;55.0;55.0;;
2028;Kyrgizisch ;2003;20.0;20.0;;
2029;Kyrgizisch ;2004;10.0;10.0;;
2030;Kyrgizisch ;2005;35.0;35.0;;
2031;Kyrgizisch ;2006;20.0;20.0;;
2032;Kyrgizisch ;2007;5.0;5.0;0.0;
2033;Kyrgizisch ;2008;5.0;0.0;5.0;
2034;Kyrgizisch ;2009;10.0;5.0;5.0;
2035;Kyrgizisch ;2010;10.0;10.0;5.0;
2036;Kyrgizisch ;2011;20.0;20.0;0.0;
2037;Kyrgizisch ;2012;10.0;5.0;5.0;
2038;Kyrgizisch ;2013;5.0;5.0;0.0;
2039;Kyrgizisch ;2014;10.0;10.0;0.0;0.0
2040;Kyrgizisch ;2015;10.0;5.0;0.0;0.0
2041;Kyrgizisch ;2016;10.0;10.0;0.0;
2042;Kyrgizisch ;2017;10.0;10.0;0.0;
2043;Kyrgizisch ;2018;10.0;10.0;;
2044;Kyrgizisch ;2019;15.0;15.0;;
2045;Kyrgizisch ;2020;5.0;0.0;0.0;0.0
2046;Kyrgizisch ;2021;5.0;5.0;;
2047;Kyrgizisch ;2022;20.0;20.0;0.0;0.0
2048;Kyrgizisch ;2023;15.0;5.0;0.0;5.0
2049;Kyrgizisch ;2024;10.0;10.0;0.0;0.0
2050;Lets ;1975;;;;
2051;Lets ;1976;;;;
2052;Lets ;1977;;;;
2053;Lets ;1978;;;;
2054;Lets ;1979;;;;
2055;Lets ;1980;;;;
2056;Lets ;1981;;;;
2057;Lets ;1982;;;;
2058;Lets ;1983;;;;
2059;Lets ;1984;;;;
2060;Lets ;1985;;;;
2061;Lets ;1986;;;;
2062;Lets ;1987;;;;
2063;Lets ;1988;;;;
2064;Lets ;1989;;;;
2065;Lets ;1990;;;;
2066;Lets ;1991;;;;
2067;Lets ;1992;15.0;15.0;;
2068;Lets ;1993;30.0;30.0;;
2069;Lets ;1994;55.0;55.0;;
2070;Lets ;1995;10.0;10.0;;
2071;Lets ;1996;10.0;10.0;;
2072;Lets ;1997;5.0;5.0;;
2073;Lets ;1998;5.0;5.0;;
2074;Lets ;1999;10.0;10.0;;
2075;Lets ;2000;;;;
2076;Lets ;2001;;;;
2077;Lets ;2002;;;;
2078;Lets ;2003;;;;
2079;Lets ;2004;;;;
2080;Lets ;2005;;;;
2081;Lets ;2006;;;;
2082;Lets ;2007;;;;
2083;Lets ;2008;5.0;5.0;0.0;
2084;Lets ;2009;;;;
2085;Lets ;2010;;;;
2086;Lets ;2011;0.0;0.0;0.0;
2087;Lets ;2012;0.0;0.0;0.0;
2088;Lets ;2013;;;;
2089;Lets ;2014;0.0;0.0;0.0;0.0
2090;Lets ;2015;0.0;0.0;;
2091;Lets ;2016;0.0;0.0;;
2092;Lets ;2017;5.0;5.0;;
2093;Lets ;2018;5.0;5.0;;
2094;Lets ;2019;;;;
2095;Lets ;2020;5.0;5.0;;
2096;Lets ;2021;0.0;0.0;0.0;
2097;Lets ;2022;;;;
2098;Lets ;2023;0.0;0.0;0.0;0.0
2099;Lets ;2024;5.0;5.0;0.0;0.0
2100;Libanees ;1975;;;;
2101;Libanees ;1976;;;;
2102;Libanees ;1977;;;;
2103;Libanees ;1978;;;;
2104;Libanees ;1979;;;;
2105;Libanees ;1980;;;;
2106;Libanees ;1981;;;;
2107;Libanees ;1982;15.0;15.0;;
2108;Libanees ;1983;30.0;30.0;;
2109;Libanees ;1984;35.0;35.0;;
2110;Libanees ;1985;60.0;60.0;;
2111;Libanees ;1986;175.0;175.0;;
2112;Libanees ;1987;410.0;410.0;;
2113;Libanees ;1988;240.0;240.0;;
2114;Libanees ;1989;1105.0;1105.0;;
2115;Libanees ;1990;1195.0;1195.0;;
2116;Libanees ;1991;215.0;215.0;;
2117;Libanees ;1992;255.0;255.0;;
2118;Libanees ;1993;350.0;350.0;;
2119;Libanees ;1994;350.0;350.0;;
2120;Libanees ;1995;135.0;135.0;;
2121;Libanees ;1996;125.0;125.0;;
2122;Libanees ;1997;140.0;140.0;;
2123;Libanees ;1998;160.0;160.0;;
2124;Libanees ;1999;125.0;125.0;;
2125;Libanees ;2000;135.0;135.0;;
2126;Libanees ;2001;85.0;85.0;;
2127;Libanees ;2002;80.0;80.0;;
2128;Libanees ;2003;35.0;35.0;;
2129;Libanees ;2004;30.0;30.0;;
2130;Libanees ;2005;30.0;30.0;;
2131;Libanees ;2006;75.0;75.0;;
2132;Libanees ;2007;20.0;20.0;0.0;
2133;Libanees ;2008;25.0;25.0;0.0;
2134;Libanees ;2009;15.0;10.0;0.0;
2135;Libanees ;2010;10.0;5.0;5.0;
2136;Libanees ;2011;10.0;5.0;0.0;
2137;Libanees ;2012;15.0;10.0;5.0;
2138;Libanees ;2013;20.0;15.0;5.0;
2139;Libanees ;2014;45.0;35.0;5.0;10.0
2140;Libanees ;2015;95.0;70.0;5.0;20.0
2141;Libanees ;2016;75.0;55.0;5.0;10.0
2142;Libanees ;2017;95.0;60.0;5.0;30.0
2143;Libanees ;2018;100.0;70.0;15.0;15.0
2144;Libanees ;2019;135.0;120.0;15.0;5.0
2145;Libanees ;2020;95.0;90.0;5.0;5.0
2146;Libanees ;2021;85.0;70.0;10.0;5.0
2147;Libanees ;2022;110.0;65.0;25.0;20.0
2148;Libanees ;2023;95.0;80.0;10.0;5.0
2149;Libanees ;2024;105.0;80.0;10.0;15.0
2150;Liberiaans ;1975;;;;
2151;Liberiaans ;1976;;;;
2152;Liberiaans ;1977;;;;
2153;Liberiaans ;1978;;;;
2154;Liberiaans ;1979;;;;
2155;Liberiaans ;1980;;;;
2156;Liberiaans ;1981;;;;
2157;Liberiaans ;1982;;;;
2158;Liberiaans ;1983;;;;
2159;Liberiaans ;1984;;;;
2160;Liberiaans ;1985;;;;
2161;Liberiaans ;1986;10.0;10.0;;
2162;Liberiaans ;1987;25.0;25.0;;
2163;Liberiaans ;1988;20.0;20.0;;
2164;Liberiaans ;1989;15.0;15.0;;
2165;Liberiaans ;1990;165.0;165.0;;
2166;Liberiaans ;1991;335.0;335.0;;
2167;Liberiaans ;1992;340.0;340.0;;
2168;Liberiaans ;1993;700.0;700.0;;
2169;Liberiaans ;1994;410.0;410.0;;
2170;Liberiaans ;1995;345.0;345.0;;
2171;Liberiaans ;1996;635.0;635.0;;
2172;Liberiaans ;1997;470.0;470.0;;
2173;Liberiaans ;1998;195.0;195.0;;
2174;Liberiaans ;1999;175.0;175.0;;
2175;Liberiaans ;2000;240.0;240.0;;
2176;Liberiaans ;2001;165.0;165.0;;
2177;Liberiaans ;2002;290.0;290.0;;
2178;Liberiaans ;2003;440.0;440.0;;
2179;Liberiaans ;2004;140.0;140.0;;
2180;Liberiaans ;2005;180.0;180.0;;
2181;Liberiaans ;2006;80.0;80.0;;
2182;Liberiaans ;2007;95.0;40.0;55.0;
2183;Liberiaans ;2008;45.0;25.0;20.0;
2184;Liberiaans ;2009;40.0;25.0;15.0;
2185;Liberiaans ;2010;35.0;30.0;5.0;
2186;Liberiaans ;2011;20.0;10.0;5.0;
2187;Liberiaans ;2012;20.0;15.0;5.0;
2188;Liberiaans ;2013;15.0;5.0;5.0;0.0
2189;Liberiaans ;2014;20.0;10.0;5.0;5.0
2190;Liberiaans ;2015;15.0;5.0;10.0;
2191;Liberiaans ;2016;15.0;10.0;5.0;
2192;Liberiaans ;2017;20.0;15.0;5.0;
2193;Liberiaans ;2018;35.0;20.0;10.0;
2194;Liberiaans ;2019;30.0;30.0;5.0;
2195;Liberiaans ;2020;15.0;10.0;0.0;0.0
2196;Liberiaans ;2021;15.0;10.0;5.0;0.0
2197;Liberiaans ;2022;15.0;10.0;0.0;5.0
2198;Liberiaans ;2023;25.0;20.0;5.0;0.0
2199;Liberiaans ;2024;30.0;25.0;5.0;0.0
2200;Libisch ;1975;;;;
2201;Libisch ;1976;;;;
2202;Libisch ;1977;;;;
2203;Libisch ;1978;;;;
2204;Libisch ;1979;;;;
2205;Libisch ;1980;;;;
2206;Libisch ;1981;;;;
2207;Libisch ;1982;;;;
2208;Libisch ;1983;;;;
2209;Libisch ;1984;;;;
2210;Libisch ;1985;;;;
2211;Libisch ;1986;;;;
2212;Libisch ;1987;10.0;10.0;;
2213;Libisch ;1988;;;;
2214;Libisch ;1989;10.0;10.0;;
2215;Libisch ;1990;10.0;10.0;;
2216;Libisch ;1991;10.0;10.0;;
2217;Libisch ;1992;20.0;20.0;;
2218;Libisch ;1993;15.0;15.0;;
2219;Libisch ;1994;55.0;55.0;;
2220;Libisch ;1995;35.0;35.0;;
2221;Libisch ;1996;60.0;60.0;;
2222;Libisch ;1997;80.0;80.0;;
2223;Libisch ;1998;130.0;130.0;;
2224;Libisch ;1999;100.0;100.0;;
2225;Libisch ;2000;85.0;85.0;;
2226;Libisch ;2001;65.0;65.0;;
2227;Libisch ;2002;60.0;60.0;;
2228;Libisch ;2003;70.0;70.0;;
2229;Libisch ;2004;25.0;25.0;;
2230;Libisch ;2005;55.0;55.0;;
2231;Libisch ;2006;35.0;35.0;;
2232;Libisch ;2007;45.0;20.0;20.0;
2233;Libisch ;2008;80.0;65.0;15.0;
2234;Libisch ;2009;115.0;100.0;15.0;
2235;Libisch ;2010;175.0;165.0;10.0;
2236;Libisch ;2011;150.0;135.0;15.0;
2237;Libisch ;2012;110.0;100.0;10.0;
2238;Libisch ;2013;170.0;125.0;40.0;5.0
2239;Libisch ;2014;160.0;100.0;55.0;0.0
2240;Libisch ;2015;105.0;70.0;30.0;5.0
2241;Libisch ;2016;370.0;340.0;25.0;0.0
2242;Libisch ;2017;390.0;355.0;35.0;
2243;Libisch ;2018;525.0;460.0;60.0;5.0
2244;Libisch ;2019;370.0;305.0;60.0;5.0
2245;Libisch ;2020;215.0;190.0;25.0;
2246;Libisch ;2021;155.0;125.0;15.0;20.0
2247;Libisch ;2022;205.0;195.0;5.0;5.0
2248;Libisch ;2023;250.0;240.0;5.0;5.0
2249;Libisch ;2024;210.0;180.0;25.0;5.0
2250;Litouws ;1975;;;;
2251;Litouws ;1976;;;;
2252;Litouws ;1977;;;;
2253;Litouws ;1978;;;;
2254;Litouws ;1979;;;;
2255;Litouws ;1980;;;;
2256;Litouws ;1981;;;;
2257;Litouws ;1982;;;;
2258;Litouws ;1983;;;;
2259;Litouws ;1984;;;;
2260;Litouws ;1985;;;;
2261;Litouws ;1986;;;;
2262;Litouws ;1987;;;;
2263;Litouws ;1988;;;;
2264;Litouws ;1989;;;;
2265;Litouws ;1990;;;;
2266;Litouws ;1991;;;;
2267;Litouws ;1992;15.0;15.0;;
2268;Litouws ;1993;45.0;45.0;;
2269;Litouws ;1994;65.0;65.0;;
2270;Litouws ;1995;20.0;20.0;;
2271;Litouws ;1996;10.0;10.0;;
2272;Litouws ;1997;15.0;15.0;;
2273;Litouws ;1998;10.0;10.0;;
2274;Litouws ;1999;10.0;10.0;;
2275;Litouws ;2000;;;;
2276;Litouws ;2001;;;;
2277;Litouws ;2002;;;;
2278;Litouws ;2003;;;;
2279;Litouws ;2004;;;;
2280;Litouws ;2005;;;;
2281;Litouws ;2006;;;;
2282;Litouws ;2007;;;;
2283;Litouws ;2008;0.0;;0.0;
2284;Litouws ;2009;0.0;0.0;0.0;
2285;Litouws ;2010;5.0;0.0;0.0;
2286;Litouws ;2011;;;;
2287;Litouws ;2012;5.0;5.0;0.0;
2288;Litouws ;2013;;;;
2289;Litouws ;2014;5.0;5.0;;
2290;Litouws ;2015;;;;
2291;Litouws ;2016;0.0;0.0;;
2292;Litouws ;2017;0.0;0.0;;
2293;Litouws ;2018;;;;
2294;Litouws ;2019;5.0;0.0;0.0;
2295;Litouws ;2020;5.0;5.0;;
2296;Litouws ;2021;0.0;0.0;;
2297;Litouws ;2022;0.0;0.0;0.0;0.0
2298;Litouws ;2023;5.0;5.0;0.0;0.0
2299;Litouws ;2024;;;;
2300;Macedonisch ;1975;;;;
2301;Macedonisch ;1976;;;;
2302;Macedonisch ;1977;;;;
2303;Macedonisch ;1978;;;;
2304;Macedonisch ;1979;;;;
2305;Macedonisch ;1980;;;;
2306;Macedonisch ;1981;;;;
2307;Macedonisch ;1982;;;;
2308;Macedonisch ;1983;;;;
2309;Macedonisch ;1984;;;;
2310;Macedonisch ;1985;;;;
2311;Macedonisch ;1986;;;;
2312;Macedonisch ;1987;;;;
2313;Macedonisch ;1988;;;;
2314;Macedonisch ;1989;;;;
2315;Macedonisch ;1990;;;;
2316;Macedonisch ;1991;;;;
2317;Macedonisch ;1992;;;;
2318;Macedonisch ;1993;215.0;215.0;;
2319;Macedonisch ;1994;360.0;360.0;;
2320;Macedonisch ;1995;145.0;145.0;;
2321;Macedonisch ;1996;110.0;110.0;;
2322;Macedonisch ;1997;95.0;95.0;;
2323;Macedonisch ;1998;115.0;115.0;;
2324;Macedonisch ;1999;80.0;80.0;;
2325;Macedonisch ;2000;60.0;60.0;;
2326;Macedonisch ;2001;185.0;185.0;;
2327;Macedonisch ;2002;80.0;80.0;;
2328;Macedonisch ;2003;30.0;30.0;;
2329;Macedonisch ;2004;30.0;30.0;;
2330;Macedonisch ;2005;15.0;15.0;;
2331;Macedonisch ;2006;25.0;25.0;;
2332;Macedonisch ;2007;10.0;5.0;5.0;
2333;Macedonisch ;2008;5.0;5.0;0.0;
2334;Macedonisch ;2009;15.0;5.0;5.0;
2335;Macedonisch ;2010;390.0;390.0;0.0;
2336;Macedonisch ;2011;265.0;265.0;0.0;
2337;Macedonisch ;2012;60.0;55.0;5.0;
2338;Macedonisch ;2013;100.0;95.0;5.0;
2339;Macedonisch ;2014;120.0;110.0;5.0;
2340;Macedonisch ;2015;110.0;110.0;;
2341;Macedonisch ;2016;435.0;430.0;5.0;
2342;Macedonisch ;2017;120.0;110.0;10.0;
2343;Macedonisch ;2018;105.0;90.0;10.0;
2344;Macedonisch ;2019;325.0;295.0;30.0;
2345;Macedonisch ;2020;60.0;55.0;10.0;
2346;Macedonisch ;2021;15.0;15.0;0.0;
2347;Macedonisch ;2022;15.0;15.0;0.0;0.0
2348;Macedonisch ;2023;20.0;20.0;0.0;0.0
2349;Macedonisch ;2024;30.0;30.0;0.0;0.0
2350;Malinees ;1975;;;;
2351;Malinees ;1976;;;;
2352;Malinees ;1977;;;;
2353;Malinees ;1978;;;;
2354;Malinees ;1979;;;;
2355;Malinees ;1980;;;;
2356;Malinees ;1981;;;;
2357;Malinees ;1982;;;;
2358;Malinees ;1983;;;;
2359;Malinees ;1984;;;;
2360;Malinees ;1985;;;;
2361;Malinees ;1986;;;;
2362;Malinees ;1987;10.0;10.0;;
2363;Malinees ;1988;5.0;5.0;;
2364;Malinees ;1989;5.0;5.0;;
2365;Malinees ;1990;5.0;5.0;;
2366;Malinees ;1991;15.0;15.0;;
2367;Malinees ;1992;10.0;10.0;;
2368;Malinees ;1993;0.0;0.0;;
2369;Malinees ;1994;20.0;20.0;;
2370;Malinees ;1995;10.0;10.0;;
2371;Malinees ;1996;5.0;5.0;;
2372;Malinees ;1997;5.0;5.0;;
2373;Malinees ;1998;5.0;5.0;;
2374;Malinees ;1999;5.0;5.0;;
2375;Malinees ;2000;10.0;10.0;;
2376;Malinees ;2001;20.0;20.0;;
2377;Malinees ;2002;10.0;10.0;;
2378;Malinees ;2003;0.0;0.0;;
2379;Malinees ;2004;0.0;0.0;;
2380;Malinees ;2005;0.0;0.0;;
2381;Malinees ;2006;0.0;0.0;;
2382;Malinees ;2007;0.0;0.0;0.0;
2383;Malinees ;2008;5.0;5.0;0.0;
2384;Malinees ;2009;5.0;5.0;0.0;
2385;Malinees ;2010;25.0;20.0;0.0;
2386;Malinees ;2011;15.0;10.0;0.0;
2387;Malinees ;2012;40.0;30.0;5.0;
2388;Malinees ;2013;60.0;50.0;5.0;
2389;Malinees ;2014;45.0;35.0;10.0;
2390;Malinees ;2015;20.0;10.0;5.0;5.0
2391;Malinees ;2016;30.0;25.0;5.0;
2392;Malinees ;2017;65.0;60.0;5.0;
2393;Malinees ;2018;45.0;35.0;10.0;
2394;Malinees ;2019;45.0;40.0;0.0;
2395;Malinees ;2020;25.0;20.0;5.0;
2396;Malinees ;2021;25.0;25.0;;
2397;Malinees ;2022;25.0;20.0;5.0;0.0
2398;Malinees ;2023;25.0;25.0;0.0;0.0
2399;Malinees ;2024;40.0;35.0;5.0;0.0
2400;Marokkaans ;1975;;;;
2401;Marokkaans ;1976;;;;
2402;Marokkaans ;1977;;;;
2403;Marokkaans ;1978;;;;
2404;Marokkaans ;1979;;;;
2405;Marokkaans ;1980;15.0;15.0;;
2406;Marokkaans ;1981;;;;
2407;Marokkaans ;1982;10.0;10.0;;
2408;Marokkaans ;1983;;;;
2409;Marokkaans ;1984;25.0;25.0;;
2410;Marokkaans ;1985;15.0;15.0;;
2411;Marokkaans ;1986;25.0;25.0;;
2412;Marokkaans ;1987;30.0;30.0;;
2413;Marokkaans ;1988;45.0;45.0;;
2414;Marokkaans ;1989;50.0;50.0;;
2415;Marokkaans ;1990;55.0;55.0;;
2416;Marokkaans ;1991;95.0;95.0;;
2417;Marokkaans ;1992;70.0;70.0;;
2418;Marokkaans ;1993;40.0;40.0;;
