ID;Geslacht;Diplomasoort;Studierichting;Vooropleiding;Herkomstgroepering;Opleidingsvorm;Perioden;TotaalGediplomeerden_1;StudieduurInMaanden_2
8096;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;2009/'10;0;0.0
8097;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;2010/'11;0;0.0
8098;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;2011/'12;0;0.0
8099;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Turkije;Deeltijd;2012/'13;0;0.0
8100;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;1995/'96;5;
8101;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;1996/'97;1;
8102;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;1997/'98;4;
8103;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;1998/'99;1;
8104;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;1999/'00;0;0.0
8105;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;2000/'01;1;
8106;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;2001/'02;3;
8107;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;2002/'03;2;
8108;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;2003/'04;0;0.0
8109;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;2004/'05;2;
8110;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;2005/'06;6;
8111;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;2006/'07;4;
8112;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;2007/'08;4;
8113;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;2008/'09;2;
8114;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;2009/'10;5;
8115;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;2010/'11;5;
8116;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;2011/'12;4;
8117;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Totaal opleidingsvorm;2012/'13;4;
8118;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;1995/'96;4;
8119;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;1996/'97;1;
8120;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;1997/'98;3;
8121;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;1998/'99;1;
8122;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;1999/'00;0;0.0
8123;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;2000/'01;1;
8124;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;2001/'02;0;0.0
8125;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;2002/'03;1;
8126;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;2003/'04;0;0.0
8127;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;2004/'05;2;
8128;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;2005/'06;5;
8129;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;2006/'07;1;
8130;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;2007/'08;2;
8131;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;2008/'09;1;
8132;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;2009/'10;5;
8133;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;2010/'11;4;
8134;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;2011/'12;2;
8135;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Voltijd;2012/'13;2;
8136;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;1995/'96;1;
8137;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;1996/'97;0;0.0
8138;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;1997/'98;1;
8139;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;1998/'99;0;0.0
8140;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;1999/'00;0;0.0
8141;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;2000/'01;0;0.0
8142;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;2001/'02;3;
8143;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;2002/'03;1;
8144;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;2003/'04;0;0.0
8145;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;2004/'05;0;0.0
8146;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;2005/'06;1;
8147;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;2006/'07;3;
8148;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;2007/'08;2;
8149;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;2008/'09;1;
8150;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;2009/'10;0;0.0
8151;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;2010/'11;1;
8152;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;2011/'12;2;
8153;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Suriname;Deeltijd;2012/'13;2;
8154;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1995/'96;5;
8155;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1996/'97;1;
8156;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1997/'98;2;
8157;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1998/'99;3;
8158;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1999/'00;1;
8159;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2000/'01;1;
8160;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2001/'02;2;
8161;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2002/'03;3;
8162;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2003/'04;0;0.0
8163;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2004/'05;1;
8164;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2005/'06;2;
8165;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2006/'07;2;
8166;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2007/'08;4;
8167;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2008/'09;1;
8168;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2009/'10;2;
8169;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2010/'11;3;
8170;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2011/'12;5;
8171;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2012/'13;1;
8172;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1995/'96;4;
8173;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1996/'97;1;
8174;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1997/'98;1;
8175;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1998/'99;2;
8176;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1999/'00;1;
8177;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2000/'01;0;0.0
8178;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2001/'02;1;
8179;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2002/'03;2;
8180;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2003/'04;0;0.0
8181;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2004/'05;1;
8182;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2005/'06;2;
8183;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2006/'07;2;
8184;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2007/'08;4;
8185;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2008/'09;1;
8186;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2009/'10;2;
8187;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2010/'11;1;
8188;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2011/'12;4;
8189;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2012/'13;0;0.0
8190;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1995/'96;1;
8191;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1996/'97;0;0.0
8192;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1997/'98;1;
8193;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1998/'99;1;
8194;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1999/'00;0;0.0
8195;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2000/'01;1;
8196;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2001/'02;1;
8197;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2002/'03;1;
8198;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2003/'04;0;0.0
8199;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2004/'05;0;0.0
8200;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2005/'06;0;0.0
8201;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2006/'07;0;0.0
8202;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2007/'08;0;0.0
8203;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2008/'09;0;0.0
8204;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2009/'10;0;0.0
8205;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2010/'11;2;
8206;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2011/'12;1;
8207;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2012/'13;1;
8208;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1995/'96;1;
8209;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1996/'97;2;
8210;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1997/'98;1;
8211;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1998/'99;2;
8212;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1999/'00;3;
8213;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2000/'01;3;
8214;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2001/'02;0;0.0
8215;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2002/'03;2;
8216;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2003/'04;3;
8217;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2004/'05;4;
8218;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2005/'06;4;
8219;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2006/'07;2;
8220;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2007/'08;5;
8221;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2008/'09;6;
8222;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2009/'10;5;
8223;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2010/'11;9;
8224;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2011/'12;8;
8225;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2012/'13;5;
8226;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;1995/'96;1;
8227;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;1996/'97;2;
8228;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;1997/'98;1;
8229;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;1998/'99;1;
8230;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;1999/'00;2;
8231;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;2000/'01;1;
8232;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;2001/'02;0;0.0
8233;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;2002/'03;2;
8234;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;2003/'04;3;
8235;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;2004/'05;4;
8236;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;2005/'06;3;
8237;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;2006/'07;1;
8238;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;2007/'08;4;
8239;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;2008/'09;6;
8240;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;2009/'10;5;
8241;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;2010/'11;8;
8242;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;2011/'12;7;
8243;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Voltijd;2012/'13;4;
8244;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;1995/'96;0;0.0
8245;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;1996/'97;0;0.0
8246;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;1997/'98;0;0.0
8247;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;1998/'99;1;
8248;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;1999/'00;1;
8249;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;2000/'01;2;
8250;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;2001/'02;0;0.0
8251;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;2002/'03;0;0.0
8252;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;2003/'04;0;0.0
8253;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;2004/'05;0;0.0
8254;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;2005/'06;1;
8255;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;2006/'07;1;
8256;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;2007/'08;1;
8257;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;2008/'09;0;0.0
8258;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;2009/'10;0;0.0
8259;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;2010/'11;1;
8260;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;2011/'12;1;
8261;Totaal mannen en vrouwen;Master;22 Talen, theologie, geschiedenis;HBO;Overig niet-westerse allochtoon;Deeltijd;2012/'13;1;
