ID;Sectoren;Perioden;TotaalInkomsten_1;TotaalBelastingen_2;TotaalBelastingenOpProdEnInvoer_3;TotaalProductgebondenBelastingen_4;BTWBelastingOverToegevoegdeWaarde_5;OverigeProductgebondenBelastingen_6;NietProductgebondenBelastingen_7;TotaalBelastOpInkomenEnVermogen_8;BelastingenOpInkomen_9;BelastingenOpVermogen_10;Vermogensheffingen_11;WettelijkeSocialeVerzekeringspremies_12;VerkopenVanGoederenEnDiensten_13;TotaalInkomenUitVermogen_14;Rente_15;Winstuitkeringen_16;InkomenUitGrondEnMineraleReserves_17;TotaalInkomensoverdrachten_18;InkomensoverdrachtenBinnenDeOverheid_19;InkomensoverdrIvmInternationSamenw_20;OverigeInkomensoverdrachten_21;TotaalKapitaaloverdrExclVermogen_22;Investeringsbijdragen_23;OverigeKapitaaloverdrachten_24;TotaalOverigeInkomsten_25;InvesteringenInEigenBeheer_26;Subsidies_27;ToegerekendeSocialePremies_28;TotaalUitgaven_29;TotaalBeloningVanWerknemers_30;Lonen_31;SocialePremiesTLVWerkgevers_32;AankopenGoederenEnDiensten_33;TotaalNettoInvesteringen_34;TotaalNettoInvestInVasteActiva_35;TotaalBrutoInvestInVasteActiva_36;AankopenInvesteringsgoederen_37;VerkopenInvesteringsgoederen_38;Afschrijvingen_39;VeranderingenInVoorradenInclKos_40;Afschrijvingen_41;SaldoAanEnVerkopenVanNietGepro_42;TotaalInkomenUitVermogen_43;Rente_44;InkomenUitGrondEnMineraleReserves_45;TotaalUitkeringen_46;TotaalSocialeUitkeringenInGeld_47;UitkeringenWettSocVerzInGeld_48;UitkeringenSocialeVoorzieningInGeld_49;TotaalSocialeUitkeringenInNatura_50;UitkeringenWettSocVerzInNatura_51;UitkeringenSocVoorzieningInNatura_52;TotaalSubsidies_53;ProductgebondenSubsidies_54;NietProductgebondenSubsidies_55;TotaalInkomensoverdrachten_56;InkomensoverdrachtenBinnenDeOverheid_57;InkomensoverdrIvmInternationSamenw_58;OverigeInkomensoverdrachten_59;TotaalKapitaaloverdrachten_60;Investeringsbijdragen_61;OverigeKapitaaloverdrachten_62;TotaalOverigeUitgaven_63;BelastingenOpProductieEnInvoer_64;UitkSocVerzRechtstrDoorWerkgevers_65;TotaalVorderingensaldo_66;Inkomsten_67;Uitgaven_68;TotaalExploitatiesaldo_69;Vorderingensaldo_70;NettoInvesteringen_71;SaldoAanEnVerkopenVanNiet_72;TotaalAardgasbaten_73;Dividenden_74;InkomenUitGrondEnMineraleReserves_75;Vennootschapsbelasting_76;WerkelijkeRenteInkomsten_77;WerkelijkeRenteUitgaven_78;BNIAfdrachten_79
487;Overige lokale overheid;1970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
488;Overige lokale overheid;1971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
489;Overige lokale overheid;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
490;Overige lokale overheid;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
491;Overige lokale overheid;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;Overige lokale overheid;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;Overige lokale overheid;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
494;Overige lokale overheid;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;Overige lokale overheid;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;Overige lokale overheid;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;Overige lokale overheid;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;Overige lokale overheid;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;Overige lokale overheid;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
500;Overige lokale overheid;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;Overige lokale overheid;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;Overige lokale overheid;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;Overige lokale overheid;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
504;Overige lokale overheid;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
505;Overige lokale overheid;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
506;Overige lokale overheid;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
507;Overige lokale overheid;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
508;Overige lokale overheid;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
509;Overige lokale overheid;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
510;Overige lokale overheid;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
511;Overige lokale overheid;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
512;Overige lokale overheid;1995;24957.0;1491.0;739.0;0.0;0.0;0.0;739.0;752.0;0.0;752.0;0.0;0.0;2462.0;329.0;280.0;33.0;16.0;18684.0;18274.0;147.0;263.0;701.0;604.0;97.0;1290.0;27.0;170.0;1093.0;25341.0;13376.0;10886.0;2490.0;5586.0;599.0;597.0;2495.0;;;-1898.0;2.0;1898.0;11.0;434.0;433.0;1.0;1388.0;60.0;0.0;60.0;1328.0;0.0;1328.0;135.0;135.0;0.0;469.0;354.0;0.0;115.0;164.0;99.0;65.0;1281.0;188.0;1093.0;-384.0;24957.0;-25341.0;-994.0;-384.0;-599.0;-11.0;;;;;275.0;486.0;
513;Overige lokale overheid;1996;26218.0;1865.0;814.0;0.0;0.0;0.0;814.0;1051.0;0.0;1051.0;0.0;0.0;2733.0;296.0;240.0;34.0;22.0;18839.0;18388.0;184.0;267.0;1014.0;982.0;32.0;1471.0;43.0;267.0;1161.0;26040.0;13547.0;10984.0;2563.0;5783.0;596.0;593.0;2570.0;;;-1977.0;3.0;1977.0;3.0;380.0;379.0;1.0;1382.0;52.0;0.0;52.0;1330.0;0.0;1330.0;414.0;414.0;0.0;442.0;355.0;0.0;87.0;169.0;169.0;0.0;1347.0;186.0;1161.0;178.0;26218.0;-26040.0;-421.0;178.0;-596.0;-3.0;;;;;234.0;453.0;
514;Overige lokale overheid;1997;25733.0;2005.0;897.0;0.0;0.0;0.0;897.0;1108.0;0.0;1108.0;0.0;0.0;2774.0;319.0;251.0;50.0;18.0;18327.0;17866.0;174.0;287.0;682.0;597.0;85.0;1626.0;70.0;330.0;1226.0;25816.0;14125.0;11530.0;2595.0;6112.0;195.0;192.0;2251.0;;;-2059.0;3.0;2059.0;63.0;393.0;392.0;1.0;222.0;60.0;0.0;60.0;162.0;0.0;162.0;489.0;489.0;0.0;420.0;327.0;0.0;93.0;322.0;310.0;12.0;1416.0;190.0;1226.0;-83.0;25733.0;-25816.0;-341.0;-83.0;-195.0;-63.0;;;;;245.0;451.0;
515;Overige lokale overheid;1998;27319.0;2158.0;910.0;0.0;0.0;0.0;910.0;1248.0;0.0;1248.0;0.0;0.0;3107.0;348.0;274.0;55.0;19.0;19299.0;18943.0;60.0;296.0;714.0;351.0;363.0;1693.0;69.0;326.0;1298.0;27687.0;14990.0;11691.0;3299.0;6612.0;247.0;242.0;2423.0;;;-2181.0;5.0;2181.0;27.0;389.0;388.0;1.0;251.0;84.0;0.0;84.0;167.0;0.0;167.0;558.0;558.0;0.0;404.0;314.0;0.0;90.0;527.0;515.0;12.0;1501.0;203.0;1298.0;-368.0;27319.0;-27687.0;-642.0;-368.0;-247.0;-27.0;;;;;267.0;430.0;
516;Overige lokale overheid;1999;29616.0;2225.0;944.0;0.0;0.0;0.0;944.0;1281.0;0.0;1281.0;0.0;0.0;3381.0;498.0;407.0;69.0;22.0;20907.0;20533.0;60.0;314.0;834.0;495.0;339.0;1771.0;78.0;286.0;1407.0;29807.0;15981.0;12387.0;3594.0;7120.0;350.0;332.0;2634.0;;;-2302.0;18.0;2302.0;33.0;560.0;560.0;0.0;284.0;111.0;0.0;111.0;173.0;0.0;173.0;785.0;785.0;0.0;402.0;304.0;0.0;98.0;385.0;344.0;41.0;1605.0;198.0;1407.0;-191.0;29616.0;-29807.0;-574.0;-191.0;-350.0;-33.0;;;;;395.0;621.0;
517;Overige lokale overheid;2000;32138.0;2398.0;1002.0;0.0;0.0;0.0;1002.0;1396.0;0.0;1396.0;0.0;0.0;3506.0;626.0;486.0;120.0;20.0;22672.0;22337.0;13.0;322.0;1221.0;873.0;348.0;1715.0;66.0;263.0;1386.0;32063.0;17069.0;13286.0;3783.0;7598.0;744.0;730.0;3198.0;;;-2468.0;14.0;2468.0;50.0;558.0;558.0;0.0;356.0;150.0;0.0;150.0;206.0;0.0;206.0;1032.0;1032.0;0.0;312.0;197.0;0.0;115.0;281.0;225.0;56.0;1595.0;209.0;1386.0;75.0;32138.0;-32063.0;-719.0;75.0;-744.0;-50.0;;;;;471.0;606.0;
518;Overige lokale overheid;2001;35420.0;2548.0;1072.0;0.0;0.0;0.0;1072.0;1476.0;0.0;1476.0;0.0;0.0;3463.0;746.0;524.0;202.0;20.0;25276.0;24942.0;6.0;328.0;1566.0;1035.0;531.0;1821.0;58.0;250.0;1513.0;34961.0;18559.0;14340.0;4219.0;8271.0;800.0;784.0;3409.0;;;-2625.0;16.0;2625.0;65.0;561.0;561.0;0.0;429.0;173.0;0.0;173.0;256.0;0.0;256.0;1057.0;1057.0;0.0;328.0;226.0;0.0;102.0;552.0;397.0;155.0;1714.0;201.0;1513.0;459.0;35420.0;-34961.0;-406.0;459.0;-800.0;-65.0;;;;;507.0;628.0;
519;Overige lokale overheid;2002;36539.0;2699.0;1146.0;0.0;0.0;0.0;1146.0;1553.0;0.0;1553.0;0.0;0.0;3484.0;710.0;435.0;258.0;17.0;26484.0;26105.0;0.0;379.0;1280.0;905.0;375.0;1882.0;58.0;338.0;1486.0;36515.0;19580.0;15075.0;4505.0;8664.0;570.0;554.0;3377.0;;;-2823.0;16.0;2823.0;36.0;478.0;478.0;0.0;474.0;179.0;0.0;179.0;295.0;0.0;295.0;1141.0;1141.0;0.0;500.0;237.0;0.0;263.0;540.0;413.0;127.0;1709.0;223.0;1486.0;24.0;36539.0;-36515.0;-582.0;24.0;-570.0;-36.0;;;;;416.0;597.0;
520;Overige lokale overheid;2003;38306.0;2851.0;1183.0;0.0;0.0;0.0;1183.0;1668.0;0.0;1668.0;0.0;0.0;3758.0;696.0;411.0;271.0;14.0;27845.0;27436.0;1.0;408.0;1322.0;1041.0;281.0;1834.0;58.0;323.0;1453.0;38191.0;20776.0;15961.0;4815.0;9123.0;452.0;427.0;3305.0;;;-2878.0;25.0;2878.0;10.0;444.0;444.0;0.0;481.0;126.0;0.0;126.0;355.0;0.0;355.0;1283.0;1283.0;0.0;517.0;255.0;0.0;262.0;538.0;440.0;98.0;1689.0;236.0;1453.0;115.0;38306.0;-38191.0;-347.0;115.0;-452.0;-10.0;;;;;395.0;580.0;
521;Overige lokale overheid;2004;39934.0;3031.0;1224.0;0.0;0.0;0.0;1224.0;1807.0;0.0;1807.0;0.0;0.0;3932.0;725.0;449.0;262.0;14.0;28736.0;28355.0;10.0;371.0;1533.0;1101.0;432.0;1977.0;81.0;260.0;1636.0;39141.0;21550.0;16272.0;5278.0;9292.0;321.0;305.0;3302.0;;;-2997.0;16.0;2997.0;-51.0;403.0;403.0;0.0;488.0;123.0;0.0;123.0;365.0;0.0;365.0;1265.0;1265.0;0.0;477.0;189.0;0.0;288.0;516.0;395.0;121.0;1883.0;247.0;1636.0;793.0;39934.0;-39141.0;523.0;793.0;-321.0;51.0;;;;;429.0;564.0;
522;Overige lokale overheid;2005 1e kwartaal;10020.0;790.0;311.0;0.0;0.0;0.0;311.0;479.0;0.0;479.0;0.0;0.0;917.0;110.0;107.0;0.0;3.0;7292.0;7186.0;2.0;104.0;392.0;264.0;128.0;519.0;13.0;60.0;446.0;9360.0;4874.0;3614.0;1260.0;2285.0;43.0;35.0;791.0;;;-756.0;8.0;756.0;23.0;123.0;123.0;0.0;125.0;30.0;0.0;30.0;95.0;0.0;95.0;305.0;305.0;0.0;128.0;55.0;0.0;73.0;191.0;166.0;25.0;507.0;61.0;446.0;660.0;10020.0;-9360.0;594.0;660.0;-43.0;-23.0;;;;;103.0;153.0;
523;Overige lokale overheid;2005 2e kwartaal;11103.0;788.0;309.0;0.0;0.0;0.0;309.0;479.0;0.0;479.0;0.0;0.0;1132.0;248.0;113.0;132.0;3.0;8019.0;7948.0;2.0;69.0;399.0;271.0;128.0;517.0;18.0;61.0;438.0;11122.0;6449.0;4824.0;1625.0;2424.0;57.0;48.0;837.0;;;-789.0;9.0;789.0;23.0;119.0;119.0;0.0;125.0;29.0;0.0;29.0;96.0;0.0;96.0;304.0;304.0;0.0;127.0;53.0;0.0;74.0;198.0;174.0;24.0;507.0;69.0;438.0;-19.0;11103.0;-11122.0;-99.0;-19.0;-57.0;-23.0;;;;;109.0;151.0;
524;Overige lokale overheid;2005 3e kwartaal;9819.0;788.0;309.0;0.0;0.0;0.0;309.0;479.0;0.0;479.0;0.0;0.0;959.0;241.0;108.0;130.0;3.0;7069.0;6940.0;2.0;127.0;336.0;245.0;91.0;426.0;18.0;56.0;352.0;9584.0;4972.0;3734.0;1238.0;2372.0;182.0;175.0;940.0;;;-765.0;7.0;765.0;21.0;120.0;120.0;0.0;119.0;25.0;0.0;25.0;94.0;0.0;94.0;303.0;303.0;0.0;128.0;54.0;0.0;74.0;191.0;167.0;24.0;411.0;59.0;352.0;235.0;9819.0;-9584.0;32.0;235.0;-182.0;-21.0;;;;;104.0;150.0;
525;Overige lokale overheid;2005 4e kwartaal;10194.0;790.0;310.0;0.0;0.0;0.0;310.0;480.0;0.0;480.0;0.0;0.0;967.0;119.0;114.0;1.0;4.0;7299.0;7188.0;3.0;108.0;519.0;417.0;102.0;500.0;22.0;59.0;419.0;10829.0;5634.0;4178.0;1456.0;2616.0;324.0;316.0;1115.0;;;-799.0;8.0;799.0;17.0;131.0;131.0;0.0;217.0;123.0;0.0;123.0;94.0;0.0;94.0;299.0;299.0;0.0;128.0;54.0;0.0;74.0;179.0;155.0;24.0;485.0;66.0;419.0;-635.0;10194.0;-10829.0;-976.0;-635.0;-324.0;-17.0;;;;;111.0;156.0;
526;Overige lokale overheid;2005;41136.0;3156.0;1239.0;0.0;0.0;0.0;1239.0;1917.0;0.0;1917.0;0.0;0.0;3975.0;718.0;442.0;263.0;13.0;29679.0;29262.0;9.0;408.0;1646.0;1197.0;449.0;1962.0;71.0;236.0;1655.0;40895.0;21929.0;16350.0;5579.0;9697.0;606.0;574.0;3683.0;3872.0;-189.0;-3109.0;32.0;3109.0;84.0;493.0;493.0;0.0;586.0;207.0;0.0;207.0;379.0;0.0;379.0;1211.0;1211.0;0.0;511.0;216.0;0.0;295.0;759.0;662.0;97.0;1910.0;255.0;1655.0;241.0;41136.0;-40895.0;-449.0;241.0;-606.0;-84.0;;;;;427.0;610.0;
527;Overige lokale overheid;2006 1e kwartaal;10317.0;822.0;324.0;0.0;0.0;0.0;324.0;498.0;0.0;498.0;0.0;0.0;945.0;113.0;110.0;0.0;3.0;7723.0;7619.0;0.0;104.0;327.0;259.0;68.0;387.0;30.0;64.0;293.0;9605.0;4939.0;3728.0;1211.0;2443.0;180.0;173.0;975.0;;;-802.0;7.0;802.0;11.0;123.0;123.0;0.0;128.0;33.0;0.0;33.0;95.0;0.0;95.0;299.0;299.0;0.0;120.0;46.0;0.0;74.0;204.0;190.0;14.0;356.0;63.0;293.0;712.0;10317.0;-9605.0;521.0;712.0;-180.0;-11.0;;;;;107.0;151.0;
528;Overige lokale overheid;2006 2e kwartaal;12173.0;821.0;323.0;0.0;0.0;0.0;323.0;498.0;0.0;498.0;0.0;0.0;1200.0;481.0;118.0;360.0;3.0;8806.0;8694.0;0.0;112.0;417.0;347.0;70.0;448.0;38.0;63.0;347.0;11533.0;6631.0;5023.0;1608.0;2575.0;237.0;231.0;1058.0;;;-827.0;6.0;827.0;10.0;131.0;131.0;0.0;132.0;36.0;0.0;36.0;96.0;0.0;96.0;306.0;306.0;0.0;108.0;33.0;0.0;75.0;162.0;148.0;14.0;414.0;67.0;347.0;640.0;12173.0;-11533.0;393.0;640.0;-237.0;-10.0;;;;;112.0;152.0;
529;Overige lokale overheid;2006 3e kwartaal;10396.0;817.0;319.0;0.0;0.0;0.0;319.0;498.0;0.0;498.0;0.0;0.0;1033.0;300.0;123.0;174.0;3.0;7533.0;7447.0;0.0;86.0;325.0;251.0;74.0;388.0;40.0;60.0;288.0;9927.0;5182.0;3929.0;1253.0;2536.0;223.0;216.0;1016.0;;;-800.0;7.0;800.0;10.0;135.0;135.0;0.0;138.0;42.0;0.0;42.0;96.0;0.0;96.0;309.0;309.0;0.0;105.0;31.0;0.0;74.0;138.0;124.0;14.0;351.0;63.0;288.0;469.0;10396.0;-9927.0;236.0;469.0;-223.0;-10.0;;;;;117.0;156.0;
530;Overige lokale overheid;2006 4e kwartaal;10355.0;813.0;316.0;0.0;0.0;0.0;316.0;497.0;0.0;497.0;0.0;0.0;956.0;131.0;127.0;0.0;4.0;7535.0;7427.0;0.0;108.0;471.0;404.0;67.0;449.0;38.0;63.0;348.0;11320.0;5911.0;4411.0;1500.0;2863.0;365.0;360.0;1207.0;;;-847.0;5.0;847.0;18.0;134.0;134.0;0.0;219.0;122.0;0.0;122.0;97.0;0.0;97.0;316.0;316.0;0.0;106.0;33.0;0.0;73.0;129.0;116.0;13.0;412.0;64.0;348.0;-965.0;10355.0;-11320.0;-1348.0;-965.0;-365.0;-18.0;;;;;124.0;155.0;
531;Overige lokale overheid;2006;43241.0;3273.0;1282.0;0.0;0.0;0.0;1282.0;1991.0;0.0;1991.0;0.0;0.0;4134.0;1025.0;478.0;534.0;13.0;31597.0;31187.0;0.0;410.0;1540.0;1261.0;279.0;1672.0;146.0;250.0;1276.0;42385.0;22663.0;17091.0;5572.0;10417.0;1005.0;980.0;4256.0;4367.0;-111.0;-3276.0;25.0;3276.0;49.0;523.0;523.0;0.0;617.0;233.0;0.0;233.0;384.0;0.0;384.0;1230.0;1230.0;0.0;439.0;143.0;0.0;296.0;633.0;578.0;55.0;1533.0;257.0;1276.0;856.0;43241.0;-42385.0;-198.0;856.0;-1005.0;-49.0;;;;;460.0;614.0;
532;Overige lokale overheid;2007 1e kwartaal;11604.0;853.0;331.0;0.0;0.0;0.0;331.0;522.0;0.0;522.0;0.0;0.0;1098.0;150.0;145.0;0.0;5.0;8672.0;8565.0;0.0;107.0;380.0;361.0;19.0;451.0;34.0;51.0;366.0;10640.0;5266.0;3935.0;1331.0;2667.0;234.0;233.0;1087.0;;;-854.0;1.0;854.0;23.0;151.0;151.0;0.0;277.0;136.0;0.0;136.0;141.0;0.0;141.0;417.0;417.0;0.0;126.0;39.0;0.0;87.0;196.0;181.0;15.0;429.0;63.0;366.0;964.0;11604.0;-10640.0;707.0;964.0;-234.0;-23.0;;;;;138.0;165.0;
533;Overige lokale overheid;2007 2e kwartaal;13116.0;848.0;327.0;0.0;0.0;0.0;327.0;521.0;0.0;521.0;0.0;0.0;1100.0;607.0;149.0;453.0;5.0;9275.0;9144.0;1.0;130.0;753.0;736.0;17.0;533.0;49.0;58.0;426.0;12482.0;6833.0;5149.0;1684.0;2736.0;273.0;268.0;1159.0;;;-891.0;5.0;891.0;25.0;155.0;155.0;0.0;296.0;152.0;0.0;152.0;144.0;0.0;144.0;452.0;452.0;0.0;127.0;41.0;0.0;86.0;199.0;185.0;14.0;495.0;69.0;426.0;634.0;13116.0;-12482.0;336.0;634.0;-273.0;-25.0;;;;;142.0;165.0;
534;Overige lokale overheid;2007 3e kwartaal;10966.0;854.0;328.0;0.0;0.0;0.0;328.0;526.0;0.0;526.0;0.0;0.0;1071.0;249.0;163.0;81.0;5.0;7954.0;7864.0;0.0;90.0;514.0;458.0;56.0;324.0;40.0;57.0;227.0;10833.0;5392.0;4085.0;1307.0;2782.0;229.0;226.0;1096.0;;;-870.0;3.0;870.0;66.0;156.0;156.0;0.0;259.0;108.0;0.0;108.0;151.0;0.0;151.0;410.0;410.0;0.0;128.0;46.0;0.0;82.0;250.0;236.0;14.0;291.0;64.0;227.0;133.0;10966.0;-10833.0;-162.0;133.0;-229.0;-66.0;;;;;153.0;164.0;
535;Overige lokale overheid;2007 4e kwartaal;11244.0;836.0;302.0;0.0;0.0;0.0;302.0;534.0;0.0;534.0;0.0;0.0;1136.0;191.0;167.0;19.0;5.0;8266.0;8133.0;0.0;133.0;376.0;365.0;11.0;439.0;30.0;68.0;341.0;12370.0;6408.0;4814.0;1594.0;3115.0;385.0;384.0;1300.0;;;-916.0;1.0;916.0;58.0;162.0;162.0;0.0;273.0;116.0;0.0;116.0;157.0;0.0;157.0;351.0;351.0;0.0;115.0;40.0;0.0;75.0;180.0;168.0;12.0;407.0;66.0;341.0;-1126.0;11244.0;-12370.0;-1569.0;-1126.0;-385.0;-58.0;;;;;160.0;176.0;
536;Overige lokale overheid;2007;46930.0;3391.0;1288.0;0.0;0.0;0.0;1288.0;2103.0;0.0;2103.0;0.0;0.0;4405.0;1197.0;624.0;553.0;20.0;34167.0;33706.0;1.0;460.0;2023.0;1920.0;103.0;1747.0;153.0;234.0;1360.0;46325.0;23899.0;17983.0;5916.0;11300.0;1121.0;1111.0;4642.0;4739.0;-97.0;-3531.0;10.0;3531.0;172.0;624.0;624.0;0.0;1105.0;512.0;0.0;512.0;593.0;0.0;593.0;1630.0;1630.0;0.0;496.0;166.0;0.0;330.0;825.0;770.0;55.0;1622.0;262.0;1360.0;605.0;46930.0;-46325.0;-688.0;605.0;-1121.0;-172.0;;;;;593.0;670.0;
537;Overige lokale overheid;2008 1e kwartaal;11774.0;911.0;339.0;0.0;0.0;0.0;339.0;572.0;0.0;572.0;0.0;0.0;1066.0;173.0;166.0;3.0;4.0;8619.0;8494.0;0.0;125.0;547.0;530.0;17.0;458.0;35.0;49.0;374.0;11525.0;5642.0;4228.0;1414.0;2839.0;404.0;399.0;1309.0;;;-910.0;5.0;910.0;75.0;155.0;155.0;0.0;301.0;136.0;0.0;136.0;165.0;0.0;165.0;390.0;390.0;0.0;135.0;55.0;0.0;80.0;231.0;218.0;13.0;443.0;69.0;374.0;249.0;11774.0;-11525.0;-230.0;249.0;-404.0;-75.0;;;;;160.0;170.0;
538;Overige lokale overheid;2008 2e kwartaal;13835.0;901.0;331.0;0.0;0.0;0.0;331.0;570.0;0.0;570.0;0.0;0.0;1178.0;844.0;180.0;659.0;5.0;10233.0;10086.0;0.0;147.0;285.0;271.0;14.0;394.0;39.0;57.0;298.0;13301.0;7329.0;5542.0;1787.0;2983.0;396.0;394.0;1344.0;;;-950.0;2.0;950.0;52.0;164.0;164.0;0.0;297.0;136.0;0.0;136.0;161.0;0.0;161.0;370.0;370.0;0.0;139.0;58.0;0.0;81.0;251.0;238.0;13.0;370.0;72.0;298.0;534.0;13835.0;-13301.0;86.0;534.0;-396.0;-52.0;;;;;170.0;172.0;
539;Overige lokale overheid;2008 3e kwartaal;11515.0;926.0;343.0;0.0;0.0;0.0;343.0;583.0;0.0;583.0;0.0;0.0;1148.0;192.0;183.0;4.0;5.0;8427.0;8322.0;0.0;105.0;414.0;368.0;46.0;408.0;36.0;55.0;317.0;11488.0;5724.0;4341.0;1383.0;2957.0;210.0;207.0;1135.0;;;-928.0;3.0;928.0;32.0;163.0;163.0;0.0;301.0;120.0;0.0;120.0;181.0;0.0;181.0;355.0;355.0;0.0;138.0;56.0;0.0;82.0;298.0;284.0;14.0;382.0;65.0;317.0;27.0;11515.0;-11488.0;-215.0;27.0;-210.0;-32.0;;;;;172.0;172.0;
540;Overige lokale overheid;2008 4e kwartaal;13098.0;821.0;312.0;0.0;0.0;0.0;312.0;509.0;0.0;509.0;0.0;0.0;1030.0;214.0;181.0;26.0;7.0;9591.0;9439.0;0.0;152.0;1024.0;997.0;27.0;418.0;37.0;72.0;309.0;13511.0;6966.0;5220.0;1746.0;3271.0;317.0;314.0;1286.0;;;-972.0;3.0;972.0;110.0;154.0;153.0;1.0;292.0;107.0;0.0;107.0;185.0;0.0;185.0;516.0;516.0;0.0;160.0;47.0;0.0;113.0;374.0;359.0;15.0;379.0;70.0;309.0;-413.0;13098.0;-13511.0;-840.0;-413.0;-317.0;-110.0;;;;;172.0;174.0;
541;Overige lokale overheid;2008;50222.0;3559.0;1325.0;0.0;0.0;0.0;1325.0;2234.0;0.0;2234.0;0.0;0.0;4422.0;1423.0;710.0;692.0;21.0;36870.0;36341.0;0.0;529.0;2270.0;2166.0;104.0;1678.0;147.0;233.0;1298.0;49825.0;25661.0;19331.0;6330.0;12050.0;1327.0;1314.0;5074.0;5273.0;-199.0;-3760.0;13.0;3760.0;269.0;636.0;635.0;1.0;1191.0;499.0;0.0;499.0;692.0;0.0;692.0;1631.0;1631.0;0.0;572.0;216.0;0.0;356.0;1154.0;1099.0;55.0;1574.0;276.0;1298.0;397.0;50222.0;-49825.0;-1199.0;397.0;-1327.0;-269.0;;;;;674.0;688.0;
