ID;Niveau;SectorenEnDomeinen;CaribischNederland;Perioden;MboStudenten_1
2706;Mbo niveau 2;79090 Economie en administratie;Bonaire;2011/'12;29.0
2707;Mbo niveau 2;79090 Economie en administratie;Bonaire;2012/'13;
2708;Mbo niveau 2;79090 Economie en administratie;Bonaire;2013/'14;27.0
2709;Mbo niveau 2;79090 Economie en administratie;Bonaire;2014/'15;21.0
2710;Mbo niveau 2;79090 Economie en administratie;Bonaire;2015/'16;23.0
2711;Mbo niveau 2;79090 Economie en administratie;Bonaire;2016/'17;21.0
2712;Mbo niveau 2;79090 Economie en administratie;Bonaire;2017/'18;28.0
2713;Mbo niveau 2;79090 Economie en administratie;Bonaire;2018/'19;21.0
2714;Mbo niveau 2;79090 Economie en administratie;Bonaire;2019/'20;11.0
2715;Mbo niveau 2;79090 Economie en administratie;Bonaire;2020/'21;16.0
2716;Mbo niveau 2;79090 Economie en administratie;Bonaire;2021/'22;26.0
2717;Mbo niveau 2;79090 Economie en administratie;Bonaire;2022/'23;28.0
2718;Mbo niveau 2;79090 Economie en administratie;Bonaire;2023/'24;36.0
2719;Mbo niveau 2;79090 Economie en administratie;Bonaire;2024/'25;39.0
2720;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2009/'10;
2721;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2010/'11;
2722;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2011/'12;
2723;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2012/'13;24.0
2724;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2013/'14;20.0
2725;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2014/'15;15.0
2726;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2015/'16;11.0
2727;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2016/'17;1.0
2728;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2017/'18;0.0
2729;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2018/'19;0.0
2730;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2019/'20;0.0
2731;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2020/'21;0.0
2732;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2021/'22;
2733;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2022/'23;
2734;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2023/'24;
2735;Mbo niveau 2;79090 Economie en administratie;Sint Eustatius;2024/'25;
2736;Mbo niveau 2;79090 Economie en administratie;Saba;2009/'10;
2737;Mbo niveau 2;79090 Economie en administratie;Saba;2010/'11;
2738;Mbo niveau 2;79090 Economie en administratie;Saba;2011/'12;
2739;Mbo niveau 2;79090 Economie en administratie;Saba;2012/'13;0.0
2740;Mbo niveau 2;79090 Economie en administratie;Saba;2013/'14;0.0
2741;Mbo niveau 2;79090 Economie en administratie;Saba;2014/'15;0.0
2742;Mbo niveau 2;79090 Economie en administratie;Saba;2015/'16;0.0
2743;Mbo niveau 2;79090 Economie en administratie;Saba;2016/'17;0.0
2744;Mbo niveau 2;79090 Economie en administratie;Saba;2017/'18;0.0
2745;Mbo niveau 2;79090 Economie en administratie;Saba;2018/'19;0.0
2746;Mbo niveau 2;79090 Economie en administratie;Saba;2019/'20;0.0
2747;Mbo niveau 2;79090 Economie en administratie;Saba;2020/'21;0.0
2748;Mbo niveau 2;79090 Economie en administratie;Saba;2021/'22;
2749;Mbo niveau 2;79090 Economie en administratie;Saba;2022/'23;
2750;Mbo niveau 2;79090 Economie en administratie;Saba;2023/'24;
2751;Mbo niveau 2;79090 Economie en administratie;Saba;2024/'25;
2752;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2009/'10;0.0
2753;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2010/'11;0.0
2754;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2011/'12;0.0
2755;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2012/'13;
2756;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2013/'14;0.0
2757;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2014/'15;37.0
2758;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2015/'16;22.0
2759;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2016/'17;9.0
2760;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2017/'18;2.0
2761;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2018/'19;0.0
2762;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2019/'20;0.0
2763;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2020/'21;0.0
2764;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2021/'22;25.0
2765;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2022/'23;26.0
2766;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2023/'24;21.0
2767;Mbo niveau 2;79100 Veiligheid en sport;Caribisch Nederland;2024/'25;20.0
2768;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2009/'10;0.0
2769;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2010/'11;0.0
2770;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2011/'12;0.0
2771;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2012/'13;
2772;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2013/'14;0.0
2773;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2014/'15;37.0
2774;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2015/'16;22.0
2775;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2016/'17;9.0
2776;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2017/'18;2.0
2777;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2018/'19;0.0
2778;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2019/'20;0.0
2779;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2020/'21;0.0
2780;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2021/'22;25.0
2781;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2022/'23;26.0
2782;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2023/'24;21.0
2783;Mbo niveau 2;79100 Veiligheid en sport;Bonaire;2024/'25;20.0
2784;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2009/'10;
2785;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2010/'11;
2786;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2011/'12;
2787;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2012/'13;0.0
2788;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2013/'14;0.0
2789;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2014/'15;0.0
2790;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2015/'16;0.0
2791;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2016/'17;0.0
2792;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2017/'18;0.0
2793;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2018/'19;0.0
2794;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2019/'20;0.0
2795;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2020/'21;0.0
2796;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2021/'22;
2797;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2022/'23;
2798;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2023/'24;
2799;Mbo niveau 2;79100 Veiligheid en sport;Sint Eustatius;2024/'25;
2800;Mbo niveau 2;79100 Veiligheid en sport;Saba;2009/'10;
2801;Mbo niveau 2;79100 Veiligheid en sport;Saba;2010/'11;
2802;Mbo niveau 2;79100 Veiligheid en sport;Saba;2011/'12;
2803;Mbo niveau 2;79100 Veiligheid en sport;Saba;2012/'13;0.0
2804;Mbo niveau 2;79100 Veiligheid en sport;Saba;2013/'14;0.0
2805;Mbo niveau 2;79100 Veiligheid en sport;Saba;2014/'15;0.0
2806;Mbo niveau 2;79100 Veiligheid en sport;Saba;2015/'16;0.0
2807;Mbo niveau 2;79100 Veiligheid en sport;Saba;2016/'17;0.0
2808;Mbo niveau 2;79100 Veiligheid en sport;Saba;2017/'18;0.0
2809;Mbo niveau 2;79100 Veiligheid en sport;Saba;2018/'19;0.0
2810;Mbo niveau 2;79100 Veiligheid en sport;Saba;2019/'20;0.0
2811;Mbo niveau 2;79100 Veiligheid en sport;Saba;2020/'21;0.0
2812;Mbo niveau 2;79100 Veiligheid en sport;Saba;2021/'22;
2813;Mbo niveau 2;79100 Veiligheid en sport;Saba;2022/'23;
2814;Mbo niveau 2;79100 Veiligheid en sport;Saba;2023/'24;
2815;Mbo niveau 2;79100 Veiligheid en sport;Saba;2024/'25;
2816;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2009/'10;27.0
2817;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2010/'11;21.0
2818;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2011/'12;5.0
2819;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2012/'13;
2820;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2013/'14;9.0
2821;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2014/'15;26.0
2822;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2015/'16;26.0
2823;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2016/'17;19.0
2824;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2017/'18;21.0
2825;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2018/'19;31.0
2826;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2019/'20;35.0
2827;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2020/'21;31.0
2828;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2021/'22;34.0
2829;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2022/'23;39.0
2830;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2023/'24;37.0
2831;Mbo niveau 2;79120 Horeca en bakkerij;Caribisch Nederland;2024/'25;39.0
2832;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2009/'10;27.0
2833;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2010/'11;21.0
2834;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2011/'12;5.0
2835;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2012/'13;
2836;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2013/'14;4.0
2837;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2014/'15;20.0
2838;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2015/'16;20.0
2839;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2016/'17;15.0
2840;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2017/'18;19.0
2841;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2018/'19;31.0
2842;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2019/'20;35.0
2843;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2020/'21;28.0
2844;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2021/'22;34.0
2845;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2022/'23;39.0
2846;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2023/'24;37.0
2847;Mbo niveau 2;79120 Horeca en bakkerij;Bonaire;2024/'25;39.0
2848;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2009/'10;
2849;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2010/'11;
2850;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2011/'12;
2851;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2012/'13;0.0
2852;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2013/'14;0.0
2853;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2014/'15;2.0
2854;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2015/'16;3.0
2855;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2016/'17;1.0
2856;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2017/'18;0.0
2857;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2018/'19;0.0
2858;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2019/'20;0.0
2859;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2020/'21;0.0
2860;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2021/'22;
2861;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2022/'23;
2862;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2023/'24;
2863;Mbo niveau 2;79120 Horeca en bakkerij;Sint Eustatius;2024/'25;
2864;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2009/'10;
2865;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2010/'11;
2866;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2011/'12;
2867;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2012/'13;5.0
2868;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2013/'14;5.0
2869;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2014/'15;4.0
2870;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2015/'16;3.0
2871;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2016/'17;3.0
2872;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2017/'18;2.0
2873;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2018/'19;0.0
2874;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2019/'20;0.0
2875;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2020/'21;3.0
2876;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2021/'22;
2877;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2022/'23;
2878;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2023/'24;
2879;Mbo niveau 2;79120 Horeca en bakkerij;Saba;2024/'25;
2880;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2009/'10;0.0
2881;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2010/'11;0.0
2882;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2011/'12;0.0
2883;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2012/'13;
2884;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2013/'14;0.0
2885;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2014/'15;0.0
2886;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2015/'16;0.0
2887;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2016/'17;0.0
2888;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2017/'18;0.0
2889;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2018/'19;0.0
2890;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2019/'20;14.0
2891;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2020/'21;40.0
2892;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2021/'22;0.0
2893;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2022/'23;0.0
2894;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2023/'24;0.0
2895;Mbo niveau 2;79130 Toerisme en recreatie;Caribisch Nederland;2024/'25;0.0
2896;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2009/'10;0.0
2897;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2010/'11;0.0
2898;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2011/'12;0.0
2899;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2012/'13;
2900;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2013/'14;0.0
2901;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2014/'15;0.0
2902;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2015/'16;0.0
2903;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2016/'17;0.0
2904;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2017/'18;0.0
2905;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2018/'19;0.0
2906;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2019/'20;0.0
2907;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2020/'21;0.0
2908;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2021/'22;0.0
2909;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2022/'23;0.0
2910;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2023/'24;0.0
2911;Mbo niveau 2;79130 Toerisme en recreatie;Bonaire;2024/'25;0.0
2912;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2009/'10;
2913;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2010/'11;
2914;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2011/'12;
2915;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2012/'13;0.0
2916;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2013/'14;0.0
2917;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2014/'15;0.0
2918;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2015/'16;0.0
2919;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2016/'17;0.0
2920;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2017/'18;0.0
2921;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2018/'19;0.0
2922;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2019/'20;0.0
2923;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2020/'21;14.0
2924;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2021/'22;
2925;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2022/'23;
2926;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2023/'24;
2927;Mbo niveau 2;79130 Toerisme en recreatie;Sint Eustatius;2024/'25;
2928;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2009/'10;
2929;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2010/'11;
2930;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2011/'12;
2931;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2012/'13;0.0
2932;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2013/'14;0.0
2933;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2014/'15;0.0
2934;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2015/'16;0.0
2935;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2016/'17;0.0
2936;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2017/'18;0.0
2937;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2018/'19;0.0
2938;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2019/'20;14.0
2939;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2020/'21;26.0
2940;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2021/'22;
2941;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2022/'23;
2942;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2023/'24;
2943;Mbo niveau 2;79130 Toerisme en recreatie;Saba;2024/'25;
2944;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2009/'10;57.0
2945;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2010/'11;18.0
2946;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2011/'12;26.0
2947;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2012/'13;
2948;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2013/'14;39.0
2949;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2014/'15;44.0
2950;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2015/'16;42.0
2951;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2016/'17;41.0
2952;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2017/'18;55.0
2953;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2018/'19;61.0
2954;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2019/'20;66.0
2955;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2020/'21;91.0
2956;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2021/'22;69.0
2957;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2022/'23;74.0
2958;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2023/'24;92.0
2959;Mbo niveau 2;79140 Zorg en welzijn;Caribisch Nederland;2024/'25;114.0
2960;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2009/'10;57.0
2961;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2010/'11;18.0
2962;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2011/'12;26.0
2963;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2012/'13;
2964;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2013/'14;32.0
2965;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2014/'15;39.0
2966;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2015/'16;35.0
2967;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2016/'17;36.0
2968;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2017/'18;45.0
2969;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2018/'19;51.0
2970;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2019/'20;58.0
2971;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2020/'21;80.0
2972;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2021/'22;69.0
2973;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2022/'23;74.0
2974;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2023/'24;92.0
2975;Mbo niveau 2;79140 Zorg en welzijn;Bonaire;2024/'25;114.0
2976;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2009/'10;
2977;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2010/'11;
2978;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2011/'12;
2979;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2012/'13;0.0
2980;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2013/'14;7.0
2981;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2014/'15;5.0
2982;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2015/'16;7.0
2983;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2016/'17;5.0
2984;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2017/'18;10.0
2985;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2018/'19;10.0
2986;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2019/'20;8.0
2987;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2020/'21;11.0
2988;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2021/'22;
2989;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2022/'23;
2990;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2023/'24;
2991;Mbo niveau 2;79140 Zorg en welzijn;Sint Eustatius;2024/'25;
2992;Mbo niveau 2;79140 Zorg en welzijn;Saba;2009/'10;
2993;Mbo niveau 2;79140 Zorg en welzijn;Saba;2010/'11;
2994;Mbo niveau 2;79140 Zorg en welzijn;Saba;2011/'12;
2995;Mbo niveau 2;79140 Zorg en welzijn;Saba;2012/'13;0.0
2996;Mbo niveau 2;79140 Zorg en welzijn;Saba;2013/'14;0.0
2997;Mbo niveau 2;79140 Zorg en welzijn;Saba;2014/'15;0.0
2998;Mbo niveau 2;79140 Zorg en welzijn;Saba;2015/'16;0.0
2999;Mbo niveau 2;79140 Zorg en welzijn;Saba;2016/'17;0.0
3000;Mbo niveau 2;79140 Zorg en welzijn;Saba;2017/'18;0.0
3001;Mbo niveau 2;79140 Zorg en welzijn;Saba;2018/'19;0.0
3002;Mbo niveau 2;79140 Zorg en welzijn;Saba;2019/'20;0.0
3003;Mbo niveau 2;79140 Zorg en welzijn;Saba;2020/'21;0.0
3004;Mbo niveau 2;79140 Zorg en welzijn;Saba;2021/'22;
3005;Mbo niveau 2;79140 Zorg en welzijn;Saba;2022/'23;
3006;Mbo niveau 2;79140 Zorg en welzijn;Saba;2023/'24;
3007;Mbo niveau 2;79140 Zorg en welzijn;Saba;2024/'25;
3008;Mbo niveau 2;79999 Niet toebedeeld;Caribisch Nederland;2009/'10;0.0
3009;Mbo niveau 2;79999 Niet toebedeeld;Caribisch Nederland;2010/'11;0.0
3010;Mbo niveau 2;79999 Niet toebedeeld;Caribisch Nederland;2011/'12;0.0
3011;Mbo niveau 2;79999 Niet toebedeeld;Caribisch Nederland;2012/'13;
3012;Mbo niveau 2;79999 Niet toebedeeld;Caribisch Nederland;2013/'14;0.0
3013;Mbo niveau 2;79999 Niet toebedeeld;Caribisch Nederland;2014/'15;0.0
3014;Mbo niveau 2;79999 Niet toebedeeld;Caribisch Nederland;2015/'16;0.0
3015;Mbo niveau 2;79999 Niet toebedeeld;Caribisch Nederland;2016/'17;0.0
3016;Mbo niveau 2;79999 Niet toebedeeld;Caribisch Nederland;2017/'18;0.0
3017;Mbo niveau 2;79999 Niet toebedeeld;Caribisch Nederland;2018/'19;0.0
3018;Mbo niveau 2;79999 Niet toebedeeld;Caribisch Nederland;2019/'20;0.0
3019;Mbo niveau 2;79999 Niet toebedeeld;Caribisch Nederland;2020/'21;0.0
3020;Mbo niveau 2;79999 Niet toebedeeld;Caribisch Nederland;2021/'22;0.0
