ID;Geslacht;Leeftijd;GeneesmiddelengroepATC;RegioS;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
258;Totaal mannen en vrouwen;10000;Totaal;Noord-Drenthe (CR);2018;128880.0;66.24;;
259;Totaal mannen en vrouwen;10000;Totaal;Noord-Drenthe (CR);2019;128660.0;66.21;;
260;Totaal mannen en vrouwen;10000;Totaal;Noord-Drenthe (CR);2020;124645.0;64.01;101979.0;523714.0
261;Totaal mannen en vrouwen;10000;Totaal;Noord-Drenthe (CR);2021;126120.0;64.63;103922.0;532539.0
262;Totaal mannen en vrouwen;10000;Totaal;Noord-Drenthe (CR);2022;129165.0;65.35;105624.0;534428.0
263;Totaal mannen en vrouwen;10000;Totaal;Noord-Drenthe (CR);2023;130370.0;65.72;103043.0;519453.0
264;Totaal mannen en vrouwen;10000;Totaal;Zuidoost-Drenthe (CR);2013;121105.0;70.27;;
265;Totaal mannen en vrouwen;10000;Totaal;Zuidoost-Drenthe (CR);2014;120420.0;70.04;;
266;Totaal mannen en vrouwen;10000;Totaal;Zuidoost-Drenthe (CR);2015;120915.0;70.57;;
267;Totaal mannen en vrouwen;10000;Totaal;Zuidoost-Drenthe (CR);2016;121380.0;71.05;;
268;Totaal mannen en vrouwen;10000;Totaal;Zuidoost-Drenthe (CR);2017;120245.0;70.62;;
269;Totaal mannen en vrouwen;10000;Totaal;Zuidoost-Drenthe (CR);2018;120395.0;70.82;;
270;Totaal mannen en vrouwen;10000;Totaal;Zuidoost-Drenthe (CR);2019;119875.0;70.43;;
271;Totaal mannen en vrouwen;10000;Totaal;Zuidoost-Drenthe (CR);2020;115885.0;68.22;103657.0;610176.0
272;Totaal mannen en vrouwen;10000;Totaal;Zuidoost-Drenthe (CR);2021;117220.0;68.93;105399.0;619803.0
273;Totaal mannen en vrouwen;10000;Totaal;Zuidoost-Drenthe (CR);2022;120260.0;69.85;108011.0;627302.0
274;Totaal mannen en vrouwen;10000;Totaal;Zuidoost-Drenthe (CR);2023;120515.0;69.56;104656.0;604011.0
275;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Drenthe (CR);2013;91350.0;69.12;;
276;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Drenthe (CR);2014;90270.0;68.47;;
277;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Drenthe (CR);2015;90815.0;68.33;;
278;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Drenthe (CR);2016;90800.0;68.29;;
279;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Drenthe (CR);2017;90305.0;67.87;;
280;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Drenthe (CR);2018;91340.0;68.09;;
281;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Drenthe (CR);2019;91620.0;68.09;;
282;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Drenthe (CR);2020;88465.0;65.42;75262.0;556595.0
283;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Drenthe (CR);2021;89900.0;66.1;76936.0;565674.0
284;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Drenthe (CR);2022;92210.0;66.89;77263.0;560505.0
285;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Drenthe (CR);2023;92930.0;67.05;73633.0;531239.0
286;Totaal mannen en vrouwen;10000;Totaal;Noord-Overijssel (CR);2013;232955.0;63.7;;
287;Totaal mannen en vrouwen;10000;Totaal;Noord-Overijssel (CR);2014;231770.0;63.22;;
288;Totaal mannen en vrouwen;10000;Totaal;Noord-Overijssel (CR);2015;232480.0;63.15;;
289;Totaal mannen en vrouwen;10000;Totaal;Noord-Overijssel (CR);2016;235800.0;63.67;;
290;Totaal mannen en vrouwen;10000;Totaal;Noord-Overijssel (CR);2017;234530.0;63.01;;
291;Totaal mannen en vrouwen;10000;Totaal;Noord-Overijssel (CR);2018;237830.0;63.43;;
292;Totaal mannen en vrouwen;10000;Totaal;Noord-Overijssel (CR);2019;237490.0;62.81;;
293;Totaal mannen en vrouwen;10000;Totaal;Noord-Overijssel (CR);2020;229935.0;60.39;179088.0;470370.0
294;Totaal mannen en vrouwen;10000;Totaal;Noord-Overijssel (CR);2021;234040.0;61.05;182847.0;476975.0
295;Totaal mannen en vrouwen;10000;Totaal;Noord-Overijssel (CR);2022;241110.0;61.95;185263.0;475997.0
296;Totaal mannen en vrouwen;10000;Totaal;Noord-Overijssel (CR);2023;245545.0;62.56;178116.0;453830.0
297;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Overijssel (CR);2013;101380.0;65.06;;
298;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Overijssel (CR);2014;101335.0;65.08;;
299;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Overijssel (CR);2015;101865.0;65.34;;
300;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Overijssel (CR);2016;103120.0;65.93;;
301;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Overijssel (CR);2017;103210.0;65.82;;
302;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Overijssel (CR);2018;104195.0;66.09;;
303;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Overijssel (CR);2019;103520.0;65.35;;
304;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Overijssel (CR);2020;100740.0;63.27;80681.0;506684.0
305;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Overijssel (CR);2021;102315.0;63.93;81642.0;510102.0
306;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Overijssel (CR);2022;104870.0;64.91;82368.0;509803.0
307;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Overijssel (CR);2023;105530.0;64.79;78517.0;482032.0
308;Totaal mannen en vrouwen;10000;Totaal;Twente (CR);2013;427000.0;67.0;;
309;Totaal mannen en vrouwen;10000;Totaal;Twente (CR);2014;427200.0;67.1;;
310;Totaal mannen en vrouwen;10000;Totaal;Twente (CR);2015;427375.0;67.04;;
311;Totaal mannen en vrouwen;10000;Totaal;Twente (CR);2016;428765.0;67.23;;
312;Totaal mannen en vrouwen;10000;Totaal;Twente (CR);2017;426080.0;66.78;;
313;Totaal mannen en vrouwen;10000;Totaal;Twente (CR);2018;430060.0;67.3;;
314;Totaal mannen en vrouwen;10000;Totaal;Twente (CR);2019;428195.0;66.78;;
315;Totaal mannen en vrouwen;10000;Totaal;Twente (CR);2020;412550.0;64.26;345725.0;538491.0
316;Totaal mannen en vrouwen;10000;Totaal;Twente (CR);2021;418395.0;65.0;347915.0;540521.0
317;Totaal mannen en vrouwen;10000;Totaal;Twente (CR);2022;427940.0;65.87;351232.0;540639.0
318;Totaal mannen en vrouwen;10000;Totaal;Twente (CR);2023;430150.0;65.96;329261.0;504926.0
319;Totaal mannen en vrouwen;10000;Totaal;Veluwe (CR);2013;438405.0;65.09;;
320;Totaal mannen en vrouwen;10000;Totaal;Veluwe (CR);2014;437310.0;64.68;;
321;Totaal mannen en vrouwen;10000;Totaal;Veluwe (CR);2015;440310.0;64.71;;
322;Totaal mannen en vrouwen;10000;Totaal;Veluwe (CR);2016;444080.0;64.9;;
323;Totaal mannen en vrouwen;10000;Totaal;Veluwe (CR);2017;443330.0;64.23;;
324;Totaal mannen en vrouwen;10000;Totaal;Veluwe (CR);2018;449215.0;64.54;;
325;Totaal mannen en vrouwen;10000;Totaal;Veluwe (CR);2019;449555.0;64.03;;
326;Totaal mannen en vrouwen;10000;Totaal;Veluwe (CR);2020;435345.0;61.5;357465.0;504986.0
327;Totaal mannen en vrouwen;10000;Totaal;Veluwe (CR);2021;443070.0;62.05;362557.0;507785.0
328;Totaal mannen en vrouwen;10000;Totaal;Veluwe (CR);2022;456775.0;63.03;367094.0;506568.0
329;Totaal mannen en vrouwen;10000;Totaal;Veluwe (CR);2023;462265.0;63.29;349045.0;477876.0
330;Totaal mannen en vrouwen;10000;Totaal;Achterhoek (CR);2013;275600.0;67.91;;
331;Totaal mannen en vrouwen;10000;Totaal;Achterhoek (CR);2014;274210.0;67.7;;
332;Totaal mannen en vrouwen;10000;Totaal;Achterhoek (CR);2015;273210.0;67.55;;
333;Totaal mannen en vrouwen;10000;Totaal;Achterhoek (CR);2016;274045.0;67.29;;
334;Totaal mannen en vrouwen;10000;Totaal;Achterhoek (CR);2017;273020.0;67.44;;
335;Totaal mannen en vrouwen;10000;Totaal;Achterhoek (CR);2018;274725.0;67.77;;
336;Totaal mannen en vrouwen;10000;Totaal;Achterhoek (CR);2019;274305.0;67.58;;
337;Totaal mannen en vrouwen;10000;Totaal;Achterhoek (CR);2020;264395.0;65.12;226471.0;557818.0
338;Totaal mannen en vrouwen;10000;Totaal;Achterhoek (CR);2021;268230.0;65.9;230938.0;567401.0
339;Totaal mannen en vrouwen;10000;Totaal;Achterhoek (CR);2022;274310.0;66.86;234350.0;571217.0
340;Totaal mannen en vrouwen;10000;Totaal;Achterhoek (CR);2023;276875.0;67.22;224137.0;544166.0
341;Totaal mannen en vrouwen;10000;Totaal;Arnhem/Nijmegen (CR);2013;480425.0;65.86;;
342;Totaal mannen en vrouwen;10000;Totaal;Arnhem/Nijmegen (CR);2014;478805.0;65.42;;
343;Totaal mannen en vrouwen;10000;Totaal;Arnhem/Nijmegen (CR);2015;481530.0;65.4;;
344;Totaal mannen en vrouwen;10000;Totaal;Arnhem/Nijmegen (CR);2016;483585.0;65.25;;
345;Totaal mannen en vrouwen;10000;Totaal;Arnhem/Nijmegen (CR);2017;481875.0;64.64;;
346;Totaal mannen en vrouwen;10000;Totaal;Arnhem/Nijmegen (CR);2018;486275.0;64.81;;
347;Totaal mannen en vrouwen;10000;Totaal;Arnhem/Nijmegen (CR);2019;485760.0;64.29;;
348;Totaal mannen en vrouwen;10000;Totaal;Arnhem/Nijmegen (CR);2020;470390.0;62.08;391407.0;516597.0
349;Totaal mannen en vrouwen;10000;Totaal;Arnhem/Nijmegen (CR);2021;477530.0;62.75;396175.0;520620.0
350;Totaal mannen en vrouwen;10000;Totaal;Arnhem/Nijmegen (CR);2022;490955.0;63.7;402515.0;522294.0
351;Totaal mannen en vrouwen;10000;Totaal;Arnhem/Nijmegen (CR);2023;495310.0;63.72;379359.0;488048.0
352;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Gelderland (CR);2013;161220.0;67.12;;
353;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Gelderland (CR);2014;161175.0;66.94;;
354;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Gelderland (CR);2015;161425.0;66.93;;
355;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Gelderland (CR);2016;162290.0;67.06;;
356;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Gelderland (CR);2017;161365.0;66.23;;
357;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Gelderland (CR);2018;164025.0;66.55;;
358;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Gelderland (CR);2019;164670.0;66.1;;
359;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Gelderland (CR);2020;158960.0;63.05;128798.0;510888.0
360;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Gelderland (CR);2021;161895.0;63.66;130722.0;514054.0
361;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Gelderland (CR);2022;166550.0;64.38;133563.0;516276.0
362;Totaal mannen en vrouwen;10000;Totaal;Zuidwest-Gelderland (CR);2023;167895.0;64.43;129880.0;498390.0
363;Totaal mannen en vrouwen;10000;Totaal;Utrecht (CR);2013;824365.0;64.87;;
364;Totaal mannen en vrouwen;10000;Totaal;Utrecht (CR);2014;825350.0;64.49;;
365;Totaal mannen en vrouwen;10000;Totaal;Utrecht (CR);2015;828920.0;64.24;;
366;Totaal mannen en vrouwen;10000;Totaal;Utrecht (CR);2016;835980.0;64.26;;
367;Totaal mannen en vrouwen;10000;Totaal;Utrecht (CR);2017;834425.0;63.62;;
368;Totaal mannen en vrouwen;10000;Totaal;Utrecht (CR);2018;844270.0;63.79;;
369;Totaal mannen en vrouwen;10000;Totaal;Utrecht (CR);2019;870655.0;63.45;;
370;Totaal mannen en vrouwen;10000;Totaal;Utrecht (CR);2020;839150.0;60.73;624234.0;451798.0
371;Totaal mannen en vrouwen;10000;Totaal;Utrecht (CR);2021;852575.0;61.33;631005.0;453893.0
372;Totaal mannen en vrouwen;10000;Totaal;Utrecht (CR);2022;872800.0;62.05;637475.0;453215.0
373;Totaal mannen en vrouwen;10000;Totaal;Utrecht (CR);2023;883140.0;62.26;606954.0;427870.0
374;Totaal mannen en vrouwen;10000;Totaal;Kop van Noord-Holland (CR);2013;241905.0;64.08;;
375;Totaal mannen en vrouwen;10000;Totaal;Kop van Noord-Holland (CR);2014;240110.0;63.53;;
376;Totaal mannen en vrouwen;10000;Totaal;Kop van Noord-Holland (CR);2015;240415.0;63.5;;
377;Totaal mannen en vrouwen;10000;Totaal;Kop van Noord-Holland (CR);2016;241905.0;63.83;;
378;Totaal mannen en vrouwen;10000;Totaal;Kop van Noord-Holland (CR);2017;240660.0;63.45;;
379;Totaal mannen en vrouwen;10000;Totaal;Kop van Noord-Holland (CR);2018;242275.0;63.64;;
380;Totaal mannen en vrouwen;10000;Totaal;Kop van Noord-Holland (CR);2019;241820.0;63.11;;
381;Totaal mannen en vrouwen;10000;Totaal;Kop van Noord-Holland (CR);2020;233345.0;60.67;180399.0;469062.0
382;Totaal mannen en vrouwen;10000;Totaal;Kop van Noord-Holland (CR);2021;235390.0;60.97;183485.0;475285.0
383;Totaal mannen en vrouwen;10000;Totaal;Kop van Noord-Holland (CR);2022;241630.0;61.74;187191.0;478336.0
384;Totaal mannen en vrouwen;10000;Totaal;Kop van Noord-Holland (CR);2023;244190.0;62.09;179951.0;457573.0
385;Totaal mannen en vrouwen;10000;Totaal;Alkmaar en omgeving (CR);2013;149950.0;63.33;;
386;Totaal mannen en vrouwen;10000;Totaal;Alkmaar en omgeving (CR);2014;150260.0;63.26;;
387;Totaal mannen en vrouwen;10000;Totaal;Alkmaar en omgeving (CR);2015;155315.0;63.46;;
388;Totaal mannen en vrouwen;10000;Totaal;Alkmaar en omgeving (CR);2016;156905.0;63.67;;
389;Totaal mannen en vrouwen;10000;Totaal;Alkmaar en omgeving (CR);2017;156960.0;63.4;;
390;Totaal mannen en vrouwen;10000;Totaal;Alkmaar en omgeving (CR);2018;158960.0;63.77;;
391;Totaal mannen en vrouwen;10000;Totaal;Alkmaar en omgeving (CR);2019;160230.0;63.87;;
392;Totaal mannen en vrouwen;10000;Totaal;Alkmaar en omgeving (CR);2020;154980.0;61.31;120985.0;478606.0
393;Totaal mannen en vrouwen;10000;Totaal;Alkmaar en omgeving (CR);2021;157200.0;61.78;123896.0;486945.0
394;Totaal mannen en vrouwen;10000;Totaal;Alkmaar en omgeving (CR);2022;160355.0;62.15;128818.0;499249.0
395;Totaal mannen en vrouwen;10000;Totaal;Alkmaar en omgeving (CR);2023;163125.0;62.86;120620.0;464838.0
396;Totaal mannen en vrouwen;10000;Totaal;IJmond (CR);2013;131160.0;66.68;;
397;Totaal mannen en vrouwen;10000;Totaal;IJmond (CR);2014;131190.0;66.67;;
398;Totaal mannen en vrouwen;10000;Totaal;IJmond (CR);2015;131170.0;66.53;;
399;Totaal mannen en vrouwen;10000;Totaal;IJmond (CR);2016;132080.0;66.68;;
400;Totaal mannen en vrouwen;10000;Totaal;IJmond (CR);2017;131380.0;65.96;;
401;Totaal mannen en vrouwen;10000;Totaal;IJmond (CR);2018;132530.0;66.15;;
402;Totaal mannen en vrouwen;10000;Totaal;IJmond (CR);2019;132810.0;66.03;;
403;Totaal mannen en vrouwen;10000;Totaal;IJmond (CR);2020;128395.0;63.52;102126.0;505229.0
404;Totaal mannen en vrouwen;10000;Totaal;IJmond (CR);2021;129230.0;63.87;103818.0;513081.0
405;Totaal mannen en vrouwen;10000;Totaal;IJmond (CR);2022;131320.0;64.56;105359.0;517945.0
406;Totaal mannen en vrouwen;10000;Totaal;IJmond (CR);2023;131905.0;64.58;99561.0;487471.0
407;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Haarlem (CR);2013;149390.0;65.39;;
408;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Haarlem (CR);2014;149380.0;64.82;;
409;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Haarlem (CR);2015;150355.0;64.69;;
410;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Haarlem (CR);2016;151080.0;64.32;;
411;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Haarlem (CR);2017;151005.0;63.79;;
412;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Haarlem (CR);2018;152230.0;63.83;;
413;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Haarlem (CR);2019;148480.0;63.23;;
414;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Haarlem (CR);2020;143030.0;60.63;105199.0;445950.0
415;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Haarlem (CR);2021;143925.0;61.03;106009.0;449501.0
416;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Haarlem (CR);2022;146925.0;61.64;106896.0;448484.0
417;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Haarlem (CR);2023;149080.0;62.03;101546.0;422533.0
418;Totaal mannen en vrouwen;10000;Totaal;Zaanstreek (CR);2013;114190.0;67.77;;
419;Totaal mannen en vrouwen;10000;Totaal;Zaanstreek (CR);2014;114355.0;67.43;;
420;Totaal mannen en vrouwen;10000;Totaal;Zaanstreek (CR);2015;114495.0;67.19;;
421;Totaal mannen en vrouwen;10000;Totaal;Zaanstreek (CR);2016;115675.0;67.44;;
422;Totaal mannen en vrouwen;10000;Totaal;Zaanstreek (CR);2017;115730.0;66.96;;
423;Totaal mannen en vrouwen;10000;Totaal;Zaanstreek (CR);2018;116950.0;67.04;;
424;Totaal mannen en vrouwen;10000;Totaal;Zaanstreek (CR);2019;117960.0;67.08;;
425;Totaal mannen en vrouwen;10000;Totaal;Zaanstreek (CR);2020;113050.0;64.03;88530.0;501412.0
426;Totaal mannen en vrouwen;10000;Totaal;Zaanstreek (CR);2021;114020.0;64.5;89128.0;504154.0
427;Totaal mannen en vrouwen;10000;Totaal;Zaanstreek (CR);2022;115730.0;64.9;90240.0;506043.0
428;Totaal mannen en vrouwen;10000;Totaal;Zaanstreek (CR);2023;116605.0;64.6;84735.0;469393.0
429;Totaal mannen en vrouwen;10000;Totaal;Groot-Amsterdam (CR);2013;850775.0;63.61;;
430;Totaal mannen en vrouwen;10000;Totaal;Groot-Amsterdam (CR);2014;855445.0;63.13;;
431;Totaal mannen en vrouwen;10000;Totaal;Groot-Amsterdam (CR);2015;856990.0;62.75;;
432;Totaal mannen en vrouwen;10000;Totaal;Groot-Amsterdam (CR);2016;866265.0;62.64;;
433;Totaal mannen en vrouwen;10000;Totaal;Groot-Amsterdam (CR);2017;865525.0;61.72;;
434;Totaal mannen en vrouwen;10000;Totaal;Groot-Amsterdam (CR);2018;876760.0;61.65;;
435;Totaal mannen en vrouwen;10000;Totaal;Groot-Amsterdam (CR);2019;881700.0;61.0;;
436;Totaal mannen en vrouwen;10000;Totaal;Groot-Amsterdam (CR);2020;844720.0;58.4;627822.0;434053.0
437;Totaal mannen en vrouwen;10000;Totaal;Groot-Amsterdam (CR);2021;858140.0;58.91;638699.0;438421.0
438;Totaal mannen en vrouwen;10000;Totaal;Groot-Amsterdam (CR);2022;878110.0;58.97;640704.0;430260.0
439;Totaal mannen en vrouwen;10000;Totaal;Groot-Amsterdam (CR);2023;900775.0;59.02;608448.0;398636.0
440;Totaal mannen en vrouwen;10000;Totaal;Het Gooi en Vechtstreek (CR);2013;166580.0;66.78;;
441;Totaal mannen en vrouwen;10000;Totaal;Het Gooi en Vechtstreek (CR);2014;167015.0;66.85;;
442;Totaal mannen en vrouwen;10000;Totaal;Het Gooi en Vechtstreek (CR);2015;167400.0;66.55;;
443;Totaal mannen en vrouwen;10000;Totaal;Het Gooi en Vechtstreek (CR);2016;168945.0;66.67;;
444;Totaal mannen en vrouwen;10000;Totaal;Het Gooi en Vechtstreek (CR);2017;168625.0;65.89;;
445;Totaal mannen en vrouwen;10000;Totaal;Het Gooi en Vechtstreek (CR);2018;170665.0;65.97;;
446;Totaal mannen en vrouwen;10000;Totaal;Het Gooi en Vechtstreek (CR);2019;170930.0;65.55;;
447;Totaal mannen en vrouwen;10000;Totaal;Het Gooi en Vechtstreek (CR);2020;164655.0;62.77;117267.0;447017.0
448;Totaal mannen en vrouwen;10000;Totaal;Het Gooi en Vechtstreek (CR);2021;167870.0;63.45;119471.0;451536.0
449;Totaal mannen en vrouwen;10000;Totaal;Het Gooi en Vechtstreek (CR);2022;171795.0;63.93;120594.0;448796.0
450;Totaal mannen en vrouwen;10000;Totaal;Het Gooi en Vechtstreek (CR);2023;160610.0;64.38;105728.0;423795.0
451;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2013;276585.0;65.83;;
452;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2014;276710.0;65.59;;
453;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2015;277450.0;65.26;;
454;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2016;279140.0;65.27;;
455;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2017;278480.0;64.58;;
456;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2018;282250.0;64.93;;
457;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2019;281745.0;64.39;;
458;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2020;271430.0;61.82;209879.0;478030.0
459;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2021;275525.0;62.47;212460.0;481698.0
460;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2022;283670.0;63.4;214538.0;479517.0
461;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2023;287465.0;63.66;206285.0;456841.0
462;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie 's-Gravenhage (CR);2013;573535.0;67.21;;
463;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie 's-Gravenhage (CR);2014;575215.0;66.89;;
464;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie 's-Gravenhage (CR);2015;578510.0;66.7;;
465;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie 's-Gravenhage (CR);2016;583855.0;66.66;;
466;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie 's-Gravenhage (CR);2017;584935.0;66.02;;
467;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie 's-Gravenhage (CR);2018;592660.0;66.15;;
468;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie 's-Gravenhage (CR);2019;593950.0;65.52;;
469;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie 's-Gravenhage (CR);2020;571705.0;62.66;487538.0;534388.0
470;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie 's-Gravenhage (CR);2021;580575.0;63.1;495164.0;538195.0
471;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie 's-Gravenhage (CR);2022;594275.0;63.57;503157.0;538192.0
472;Totaal mannen en vrouwen;10000;Totaal;Agglomeratie 's-Gravenhage (CR);2023;592500.0;62.79;446077.0;472759.0
473;Totaal mannen en vrouwen;10000;Totaal;Delft en Westland (CR);2013;145505.0;63.86;;
474;Totaal mannen en vrouwen;10000;Totaal;Delft en Westland (CR);2014;145245.0;63.11;;
475;Totaal mannen en vrouwen;10000;Totaal;Delft en Westland (CR);2015;145740.0;62.61;;
476;Totaal mannen en vrouwen;10000;Totaal;Delft en Westland (CR);2016;146685.0;62.76;;
477;Totaal mannen en vrouwen;10000;Totaal;Delft en Westland (CR);2017;146285.0;62.19;;
478;Totaal mannen en vrouwen;10000;Totaal;Delft en Westland (CR);2018;148650.0;62.36;;
479;Totaal mannen en vrouwen;10000;Totaal;Delft en Westland (CR);2019;149755.0;62.24;;
480;Totaal mannen en vrouwen;10000;Totaal;Delft en Westland (CR);2020;144635.0;59.96;114051.0;472801.0
481;Totaal mannen en vrouwen;10000;Totaal;Delft en Westland (CR);2021;147670.0;60.73;115243.0;473925.0
482;Totaal mannen en vrouwen;10000;Totaal;Delft en Westland (CR);2022;151900.0;61.41;117246.0;474034.0
483;Totaal mannen en vrouwen;10000;Totaal;Delft en Westland (CR);2023;154025.0;61.63;109542.0;438279.0
484;Totaal mannen en vrouwen;10000;Totaal;Oost-Zuid-Holland (CR);2013;201315.0;67.37;;
485;Totaal mannen en vrouwen;10000;Totaal;Oost-Zuid-Holland (CR);2014;199950.0;66.71;;
486;Totaal mannen en vrouwen;10000;Totaal;Oost-Zuid-Holland (CR);2015;216335.0;66.79;;
487;Totaal mannen en vrouwen;10000;Totaal;Oost-Zuid-Holland (CR);2016;218465.0;66.87;;
488;Totaal mannen en vrouwen;10000;Totaal;Oost-Zuid-Holland (CR);2017;219025.0;66.4;;
489;Totaal mannen en vrouwen;10000;Totaal;Oost-Zuid-Holland (CR);2018;221985.0;66.49;;
490;Totaal mannen en vrouwen;10000;Totaal;Oost-Zuid-Holland (CR);2019;223325.0;66.12;;
491;Totaal mannen en vrouwen;10000;Totaal;Oost-Zuid-Holland (CR);2020;215465.0;63.27;164754.0;483818.0
492;Totaal mannen en vrouwen;10000;Totaal;Oost-Zuid-Holland (CR);2021;219180.0;63.73;166504.0;484141.0
493;Totaal mannen en vrouwen;10000;Totaal;Oost-Zuid-Holland (CR);2022;225110.0;64.56;169078.0;484920.0
494;Totaal mannen en vrouwen;10000;Totaal;Oost-Zuid-Holland (CR);2023;228105.0;64.76;162913.0;462505.0
495;Totaal mannen en vrouwen;10000;Totaal;Groot-Rijnmond (CR);2013;1001340.0;69.12;;
496;Totaal mannen en vrouwen;10000;Totaal;Groot-Rijnmond (CR);2014;1000405.0;68.83;;
497;Totaal mannen en vrouwen;10000;Totaal;Groot-Rijnmond (CR);2015;987495.0;68.66;;
498;Totaal mannen en vrouwen;10000;Totaal;Groot-Rijnmond (CR);2016;991145.0;68.52;;
499;Totaal mannen en vrouwen;10000;Totaal;Groot-Rijnmond (CR);2017;986940.0;67.74;;
500;Totaal mannen en vrouwen;10000;Totaal;Groot-Rijnmond (CR);2018;997430.0;67.97;;
