ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AantalInstallatiesBijWoningen_5;OpgesteldVermogenVanZonnepanelen_6
1259;Buikslotermeer Noord;Amsterdam                               ;Buurt     ;BU03636912;1;17.0;82.0
1260;Banne Buiksloot;Amsterdam                               ;Wijk      ;WK036370  ;1;171.0;619.0
1261;Banne Zuidwest;Amsterdam                               ;Buurt     ;BU03637000;1;38.0;229.0
1262;Banne Zuidoost;Amsterdam                               ;Buurt     ;BU03637001;1;78.0;258.0
1263;Banne Noordwest;Amsterdam                               ;Buurt     ;BU03637002;1;4.0;10.0
1264;Banne Noordoost;Amsterdam                               ;Buurt     ;BU03637003;1;26.0;61.0
1265;Buiksloterbreek;Amsterdam                               ;Buurt     ;BU03637004;1;18.0;41.0
1266;Marjoleinterrein;Amsterdam                               ;Buurt     ;BU03637005;1;7.0;20.0
1267;Noordelijke IJ-oevers West;Amsterdam                               ;Wijk      ;WK036371  ;1;32.0;230.0
1268;Papaverweg e.o.;Amsterdam                               ;Buurt     ;BU03637102;1;;
1269;Cornelis Douwesterrein;Amsterdam                               ;Buurt     ;BU03637104;1;;
1270;NDSM terrein;Amsterdam                               ;Buurt     ;BU03637105;1;;
1271;Buiksloterham;Amsterdam                               ;Buurt     ;BU03637106;1;;
1272;Overhoeks;Amsterdam                               ;Buurt     ;BU03637107;1;6.0;82.0
1273;Noordelijke IJ-oevers Oost;Amsterdam                               ;Wijk      ;WK036372  ;1;7.0;25.0
1274;Bedrijventerrein Hamerstraat;Amsterdam                               ;Buurt     ;BU03637200;1;;
1275;Zamenhofstraat e.o.;Amsterdam                               ;Buurt     ;BU03637201;1;;
1276;Bedrijventerrein Nieuwendammerdijk;Amsterdam                               ;Buurt     ;BU03637202;1;;
1277;Waterland;Amsterdam                               ;Wijk      ;WK036373  ;1;62.0;205.0
1278;Schellingwoude West;Amsterdam                               ;Buurt     ;BU03637300;1;6.0;10.0
1279;Schellingwoude Oost;Amsterdam                               ;Buurt     ;BU03637301;1;16.0;32.0
1280;Schellingwoude Noord;Amsterdam                               ;Buurt     ;BU03637302;1;;
1281;Durgerdam;Amsterdam                               ;Buurt     ;BU03637303;1;;
1282;Zwarte Gouw;Amsterdam                               ;Buurt     ;BU03637304;1;;
1283;Ransdorp;Amsterdam                               ;Buurt     ;BU03637305;1;13.0;35.0
1284;Holysloot;Amsterdam                               ;Buurt     ;BU03637306;1;;
1285;Zunderdorp;Amsterdam                               ;Buurt     ;BU03637307;1;22.0;107.0
1286;Noorderstrook West;Amsterdam                               ;Buurt     ;BU03637308;1;;
1287;Noorderstrook Oost;Amsterdam                               ;Buurt     ;BU03637309;1;;
1288;Elzenhagen;Amsterdam                               ;Wijk      ;WK036374  ;1;129.0;309.0
1289;Nintemanterrein;Amsterdam                               ;Buurt     ;BU03637400;1;;
1290;Elzenhagen Zuid;Amsterdam                               ;Buurt     ;BU03637401;1;;
1291;Elzenhagen Noord;Amsterdam                               ;Buurt     ;BU03637402;1;;
1292;Chassébuurt;Amsterdam                               ;Wijk      ;WK036375  ;1;16.0;33.0
1293;Kortenaerkwartier;Amsterdam                               ;Buurt     ;BU03637500;1;;
1294;Filips van Almondekwartier;Amsterdam                               ;Buurt     ;BU03637501;1;3.0;5.0
1295;De Wester Quartier;Amsterdam                               ;Buurt     ;BU03637502;1;2.0;2.0
1296;Van Brakelkwartier;Amsterdam                               ;Buurt     ;BU03637503;1;;
1297;Slotermeer-Noordoost;Amsterdam                               ;Wijk      ;WK036376  ;1;306.0;437.0
1298;Buurt 3;Amsterdam                               ;Buurt     ;BU03637600;1;251.0;389.0
1299;Buurt 2;Amsterdam                               ;Buurt     ;BU03637601;1;55.0;48.0
1300;Slotermeer-Zuidwest;Amsterdam                               ;Wijk      ;WK036377  ;1;175.0;349.0
1301;Slotermeer Zuid;Amsterdam                               ;Buurt     ;BU03637700;1;9.0;12.0
1302;Noordoever Sloterplas;Amsterdam                               ;Buurt     ;BU03637701;1;120.0;223.0
1303;Buurt 4 Oost;Amsterdam                               ;Buurt     ;BU03637702;1;28.0;77.0
1304;Buurt 5 Noord;Amsterdam                               ;Buurt     ;BU03637703;1;;
1305;Sloterpark;Amsterdam                               ;Buurt     ;BU03637704;1;;
1306;Buurt 5 Zuid;Amsterdam                               ;Buurt     ;BU03637705;1;18.0;37.0
1307;Geuzenveld;Amsterdam                               ;Wijk      ;WK036378  ;1;135.0;682.0
1308;Buurt 6;Amsterdam                               ;Buurt     ;BU03637800;1;27.0;124.0
1309;Buurt 7;Amsterdam                               ;Buurt     ;BU03637801;1;39.0;95.0
1310;Buurt 8;Amsterdam                               ;Buurt     ;BU03637802;1;8.0;12.0
1311;Buurt 9;Amsterdam                               ;Buurt     ;BU03637803;1;61.0;451.0
1312;Eendrachtspark;Amsterdam                               ;Buurt     ;BU03637804;1;;
1313;Eendracht;Amsterdam                               ;Wijk      ;WK036379  ;1;36.0;95.0
1314;Osdorper Binnenpolder;Amsterdam                               ;Buurt     ;BU03637900;1;;
1315;Buurt 10;Amsterdam                               ;Buurt     ;BU03637901;1;36.0;95.0
1316;Lutkemeer/Ookmeer;Amsterdam                               ;Wijk      ;WK036380  ;1;27.0;121.0
1317;Ookmeer;Amsterdam                               ;Buurt     ;BU03638000;1;;
1318;Osdorper Bovenpolder;Amsterdam                               ;Buurt     ;BU03638001;1;22.0;89.0
1319;Bedrijvenpark Lutkemeer;Amsterdam                               ;Buurt     ;BU03638002;1;5.0;32.0
1320;Osdorp-Oost;Amsterdam                               ;Wijk      ;WK036381  ;1;246.0;592.0
1321;Wildeman;Amsterdam                               ;Buurt     ;BU03638100;1;;
1322;Meer en Oever;Amsterdam                               ;Buurt     ;BU03638101;1;3.0;17.0
1323;Osdorpplein e.o.;Amsterdam                               ;Buurt     ;BU03638102;1;30.0;24.0
1324;Calandlaan/Lelylaan;Amsterdam                               ;Buurt     ;BU03638103;1;13.0;29.0
1325;Osdorp Zuidoost;Amsterdam                               ;Buurt     ;BU03638104;1;;
1326;Osdorp-Midden;Amsterdam                               ;Wijk      ;WK036382  ;1;35.0;164.0
1327;Osdorp Midden Noord;Amsterdam                               ;Buurt     ;BU03638200;1;;
1328;Osdorp Midden Zuid;Amsterdam                               ;Buurt     ;BU03638201;1;;
1329;Zuidwestkwadrant Osdorp Noord;Amsterdam                               ;Buurt     ;BU03638202;1;4.0;15.0
1330;Zuidwestkwadrant Osdorp Zuid;Amsterdam                               ;Buurt     ;BU03638203;1;31.0;149.0
1331;De Punt;Amsterdam                               ;Wijk      ;WK036383  ;1;25.0;182.0
1332;De Punt;Amsterdam                               ;Buurt     ;BU03638300;1;25.0;182.0
1333;Bedrijvencentrum Osdorp;Amsterdam                               ;Buurt     ;BU03638301;1;;
1334;Middelveldsche Akerpolder;Amsterdam                               ;Wijk      ;WK036384  ;1;325.0;876.0
1335;Middelveldsche Akerpolder;Amsterdam                               ;Buurt     ;BU03638400;1;49.0;103.0
1336;De Aker West;Amsterdam                               ;Buurt     ;BU03638401;1;111.0;270.0
1337;De Aker Oost;Amsterdam                               ;Buurt     ;BU03638402;1;165.0;503.0
1338;Slotervaart Noord;Amsterdam                               ;Wijk      ;WK036385  ;1;157.0;432.0
1339;Oostoever Sloterplas;Amsterdam                               ;Buurt     ;BU03638500;1;;
1340;Emanuel van Meterenbuurt;Amsterdam                               ;Buurt     ;BU03638501;1;70.0;181.0
1341;Jacob Geelbuurt;Amsterdam                               ;Buurt     ;BU03638502;1;;
1342;Overtoomse Veld;Amsterdam                               ;Wijk      ;WK036386  ;1;497.0;781.0
1343;Overtoomse Veld Noord;Amsterdam                               ;Buurt     ;BU03638600;1;72.0;205.0
1344;Overtoomse Veld Zuid;Amsterdam                               ;Buurt     ;BU03638601;1;425.0;576.0
1345;Rembrandtpark Noord;Amsterdam                               ;Buurt     ;BU03638602;1;;
1346;Rembrandtpark Zuid;Amsterdam                               ;Buurt     ;BU03638603;1;;
1347;Johan Jongkindbuurt;Amsterdam                               ;Buurt     ;BU03638604;1;;
1348;Lucas/Andreasziekenhuis e.o.;Amsterdam                               ;Buurt     ;BU03638605;1;;
1349;Westlandgracht;Amsterdam                               ;Wijk      ;WK036387  ;1;42.0;127.0
1350;Koningin Wilhelminaplein;Amsterdam                               ;Buurt     ;BU03638700;1;;
1351;Andreasterrein;Amsterdam                               ;Buurt     ;BU03638701;1;;
1352;Delflandpleinbuurt Oost;Amsterdam                               ;Buurt     ;BU03638702;1;;
1353;Delflandpleinbuurt West;Amsterdam                               ;Buurt     ;BU03638703;1;28.0;82.0
1354;Riekerhaven;Amsterdam                               ;Buurt     ;BU03638704;1;;
1355;Schipluidenbuurt;Amsterdam                               ;Buurt     ;BU03638705;1;;
1356;Sloter-/Riekerpolder;Amsterdam                               ;Wijk      ;WK036388  ;1;372.0;1070.0
1357;Riekerpolder;Amsterdam                               ;Buurt     ;BU03638800;1;;
1358;Park Haagseweg;Amsterdam                               ;Buurt     ;BU03638801;1;48.0;166.0
1359;Nieuwe Meer;Amsterdam                               ;Buurt     ;BU03638802;1;;
1360;Sloterweg e.o.;Amsterdam                               ;Buurt     ;BU03638803;1;18.0;60.0
1361;Nieuw Sloten Noordwest;Amsterdam                               ;Buurt     ;BU03638804;1;62.0;179.0
1362;Nieuw Sloten Noordoost;Amsterdam                               ;Buurt     ;BU03638805;1;89.0;196.0
1363;Belgiëplein e.o.;Amsterdam                               ;Buurt     ;BU03638806;1;2.0;55.0
1364;Nieuw Sloten Zuidwest;Amsterdam                               ;Buurt     ;BU03638807;1;104.0;292.0
1365;Nieuw Sloten Zuidoost;Amsterdam                               ;Buurt     ;BU03638808;1;15.0;34.0
1366;Dorp Sloten;Amsterdam                               ;Buurt     ;BU03638809;1;;
1367;Slotervaart Zuid;Amsterdam                               ;Wijk      ;WK036389  ;1;155.0;391.0
1368;Louis Crispijnbuurt;Amsterdam                               ;Buurt     ;BU03638900;1;135.0;322.0
1369;Jacques Veldmanbuurt;Amsterdam                               ;Buurt     ;BU03638901;1;5.0;12.0
1370;Staalmanbuurt;Amsterdam                               ;Buurt     ;BU03638902;1;15.0;56.0
1371;Medisch Centrum Slotervaart;Amsterdam                               ;Buurt     ;BU03638903;1;;
1372;Buitenveldert-West;Amsterdam                               ;Wijk      ;WK036390  ;1;125.0;476.0
1373;Gelderlandpleinbuurt;Amsterdam                               ;Buurt     ;BU03639000;1;;
1374;Buitenveldert Midden Zuid;Amsterdam                               ;Buurt     ;BU03639002;1;20.0;63.0
1375;Buitenveldert Zuidwest;Amsterdam                               ;Buurt     ;BU03639003;1;61.0;185.0
1376;Amsterdamse Bos;Amsterdam                               ;Buurt     ;BU03639004;1;;
1377;Buitenveldert West Midden;Amsterdam                               ;Buurt     ;BU03639008;1;29.0;124.0
1378;Zuiderhof;Amsterdam                               ;Buurt     ;BU03639009;1;;
1379;Buitenveldert-Oost;Amsterdam                               ;Wijk      ;WK036391  ;1;26.0;87.0
1380;De Klenckebuurt;Amsterdam                               ;Buurt     ;BU03639100;1;;
1381;Buitenveldert Oost Midden;Amsterdam                               ;Buurt     ;BU03639101;1;;
1382;Buitenveldert Zuidoost;Amsterdam                               ;Buurt     ;BU03639102;1;;
1383;Amstelpark;Amsterdam                               ;Buurt     ;BU03639103;1;;
1384;Amstel III/Bullewijk;Amsterdam                               ;Wijk      ;WK036392  ;1;;
1385;Hoofdcentrum Zuidoost;Amsterdam                               ;Buurt     ;BU03639200;1;;
1386;Amstel III deel A/B Noord;Amsterdam                               ;Buurt     ;BU03639201;1;;
1387;Amstel III deel C/D Noord;Amsterdam                               ;Buurt     ;BU03639202;1;;
1388;Amstel III deel A/B Zuid;Amsterdam                               ;Buurt     ;BU03639203;1;;
1389;Amstel III deel C/D Zuid;Amsterdam                               ;Buurt     ;BU03639204;1;;
1390;AMC;Amsterdam                               ;Buurt     ;BU03639205;1;;
1391;Hoge Dijk;Amsterdam                               ;Buurt     ;BU03639206;1;;
1392;Bijlmer Centrum (D,F,H);Amsterdam                               ;Wijk      ;WK036393  ;1;58.0;197.0
1393;Venserpolder West;Amsterdam                               ;Buurt     ;BU03639300;1;13.0;80.0
1394;Venserpolder Oost;Amsterdam                               ;Buurt     ;BU03639301;1;12.0;19.0
1395;D-buurt;Amsterdam                               ;Buurt     ;BU03639302;1;;
1396;F-buurt;Amsterdam                               ;Buurt     ;BU03639303;1;16.0;46.0
1397;Amsterdamse Poort;Amsterdam                               ;Buurt     ;BU03639304;1;;
1398;Hoptille;Amsterdam                               ;Buurt     ;BU03639305;1;;
1399;Rechte H-buurt;Amsterdam                               ;Buurt     ;BU03639306;1;;
1400;Hakfort/Huigenbos;Amsterdam                               ;Buurt     ;BU03639307;1;;
1401;Huntum;Amsterdam                               ;Buurt     ;BU03639308;1;;
1402;Vogeltjeswei;Amsterdam                               ;Buurt     ;BU03639309;1;4.0;4.0
1403;Nelson Mandelapark;Amsterdam                               ;Buurt     ;BU03639310;1;;
1404;Bijlmer Oost (E,G,K);Amsterdam                               ;Wijk      ;WK036394  ;1;392.0;1086.0
1405;E-buurt;Amsterdam                               ;Buurt     ;BU03639400;1;;
1406;G-buurt West;Amsterdam                               ;Buurt     ;BU03639401;1;39.0;90.0
1407;Bijlmermuseum Noord;Amsterdam                               ;Buurt     ;BU03639402;1;;
1408;Kortvoort;Amsterdam                               ;Buurt     ;BU03639403;1;6.0;14.0
1409;Kelbergen;Amsterdam                               ;Buurt     ;BU03639404;1;;
1410;K-buurt Midden;Amsterdam                               ;Buurt     ;BU03639405;1;;
1411;K-buurt Zuidoost;Amsterdam                               ;Buurt     ;BU03639406;1;98.0;237.0
1412;K-buurt Zuidwest;Amsterdam                               ;Buurt     ;BU03639407;1;7.0;17.0
1413;Grunder/Koningshoef;Amsterdam                               ;Buurt     ;BU03639408;1;15.0;29.0
1414;G-buurt Oost;Amsterdam                               ;Buurt     ;BU03639409;1;152.0;461.0
1415;Kantershof;Amsterdam                               ;Buurt     ;BU03639410;1;26.0;91.0
1416;Gooisekant;Amsterdam                               ;Buurt     ;BU03639411;1;7.0;20.0
1417;G-buurt Noord;Amsterdam                               ;Buurt     ;BU03639412;1;;
1418;Bijlmermuseum Zuid;Amsterdam                               ;Buurt     ;BU03639413;1;;
1419;Nellestein;Amsterdam                               ;Wijk      ;WK036395  ;1;7.0;120.0
1420;L-buurt;Amsterdam                               ;Buurt     ;BU03639500;1;;
1421;Gaasperpark;Amsterdam                               ;Buurt     ;BU03639501;1;;
1422;Gaasperplas;Amsterdam                               ;Buurt     ;BU03639502;1;;
1423;Holendrecht/Reigersbos;Amsterdam                               ;Wijk      ;WK036396  ;1;213.0;936.0
1424;Holendrecht West;Amsterdam                               ;Buurt     ;BU03639600;1;;
1425;Reigersbos Noord;Amsterdam                               ;Buurt     ;BU03639601;1;8.0;15.0
1426;Holendrecht Oost;Amsterdam                               ;Buurt     ;BU03639602;1;108.0;250.0
1427;Gaasperdam Noord;Amsterdam                               ;Buurt     ;BU03639603;1;34.0;77.0
1428;Gaasperdam Zuid;Amsterdam                               ;Buurt     ;BU03639604;1;;
1429;Reigersbos Midden;Amsterdam                               ;Buurt     ;BU03639605;1;10.0;19.0
