ID;RegioS;Perioden;TotaalInstallaties_1;MechanischeInstallaties_2;Oxidatiebedden_3;Aeratietanks_4;Oxidatietanks_5;Oxidatiesloten_6;Carrousels_7;DiscontinueSystemen_8;ParallelleInstallaties_9;Tweetrapsinstallaties_10;Compactinstallaties_11;Membraanbioreactors_12;NeredaKorrelslibReactor_13;HybrideNeredaActiefSlibSysteem_14;TotaalCapaciteitVervuilingseenheden_15;MechanischeInstallaties_16;Oxidatiebedden_17;Aeratietanks_18;Oxidatietanks_19;Oxidatiesloten_20;Carrousels_21;DiscontinueSystemen_22;ParallelleInstallaties_23;Tweetrapsinstallaties_24;Compactinstallaties_25;Membraanbioreactors_26;NeredaKorrelslibReactor_27;HybrideNeredaActiefSlibSysteem_28;TotaalCapaciteit_29;MechanischeInstallaties_30;Oxidatiebedden_31;Aeratietanks_32;Oxidatietanks_33;Oxidatiesloten_34;Carrousels_35;DiscontinueSystemen_36;ParallelleInstallaties_37;Tweetrapsinstallaties_38;Compactinstallaties_39;Membraanbioreactors_40;NeredaKorrelslibReactor_41;HybrideNeredaActiefSlibSysteem_42;VolumeAfvalwater_43;Vervuilingseenheden_44;ChemischZuurstofVerbruik_45;BiochemischZuurstofVerbruik_46;StikstofverbindingenAlsN_47;FosforverbindingenAlsP_48;Koper_49;Chroom_50;Zink_51;Lood_52;Cadmium_53;Nikkel_54;Kwik_55;Arseen_56;ChemischZuurstofVerbruik_57;BiochemischZuurstofVerbruik_58;StikstofverbindingenAlsN_59;FosforverbindingenAlsP_60;ZwevendStof_61;VolumeAfvalwater_62;Vervuilingseenheden_63;ChemischZuurstofVerbruik_64;BiochemischZuurstofVerbruik_65;StikstofverbindingenAlsN_66;FosforverbindingenAlsP_67;Koper_68;Chroom_69;Zink_70;Lood_71;Cadmium_72;Nikkel_73;Kwik_74;Arseen_75;ChemischZuurstofVerbruik_76;BiochemischZuurstofVerbruik_77;StikstofverbindingenAlsN_78;FosforverbindingenAlsP_79;ZwevendStof_80;TotaalNatSlib_81;Landbouw_82;NatteOxidatie_83;Composteren_84;Storten_85;Verbranden_86;Cementindustrie_87;Elektriciteitscentrale_88;OverigeBestemmingen_89;TotaalDrogeStof_90;Landbouw_91;NatteOxidatie_92;Composteren_93;Storten_94;Verbranden_95;Cementindustrie_96;Elektriciteitscentrale_97;OverigeBestemmingen_98;AsGloeirest_99;StikstofverbindingenAlsN_100;FosforverbindingenAlsP_101;Koper_102;Chroom_103;Zink_104;Lood_105;Cadmium_106;Nikkel_107;Kwik_108;Arseen_109
366;Gelderland (PV);1994;54.0;0.0;4.0;8.0;8.0;12.0;15.0;3.0;1.0;3.0;0.0;0.0;;;;;;;;;;;;;;;;;2854.0;0.0;51.0;940.0;163.0;91.0;963.0;2.0;25.0;620.0;0.0;0.0;;;243558.0;;113054.0;41423.0;10716.0;1772.0;16837.0;2975.0;69672.0;7930.0;109.0;3477.0;71.0;520.0;420.0;154.0;40.0;7.0;376.0;243558.0;;11122.0;1436.0;4756.0;666.0;2902.0;819.0;19771.0;1190.0;30.0;2047.0;15.0;288.0;50.0;8.0;16.0;3.0;27.0;353553.0;56068.0;181167.0;86694.0;28801.0;0.0;0.0;0.0;823.0;39650.0;4879.0;8004.0;19615.0;7126.0;0.0;0.0;0.0;26.0;15741.0;2046.0;822.0;14351.0;2157.0;36980.0;6714.0;92.0;1291.0;59.0;236.0
367;Gelderland (PV);1995;53.0;0.0;2.0;7.0;7.0;12.0;17.0;3.0;1.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;2919.0;0.0;40.0;987.0;152.0;91.0;983.0;2.0;25.0;640.0;0.0;0.0;;;222607.0;;105209.0;39098.0;10177.0;1669.0;17603.0;1891.0;51597.0;6862.0;98.0;2113.0;75.0;468.0;461.0;175.0;45.0;7.0;265.0;222607.0;;9396.0;1088.0;4159.0;455.0;2132.0;360.0;13439.0;897.0;37.0;1086.0;19.0;234.0;44.0;6.0;15.0;2.0;30.0;503841.0;0.0;402180.0;93141.0;7021.0;0.0;0.0;0.0;1499.0;39659.0;0.0;17655.0;21115.0;827.0;0.0;0.0;0.0;61.0;16086.0;1889.0;1295.0;18142.0;1778.0;38742.0;6605.0;85.0;1115.0;80.0;261.0
368;Gelderland (PV);1996;54.0;0.0;2.0;7.0;7.0;12.0;18.0;3.0;1.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;2996.0;0.0;40.0;987.0;152.0;98.0;1053.0;2.0;25.0;640.0;0.0;0.0;;;204183.0;;109739.0;40480.0;10809.0;1678.0;16613.0;1970.0;54833.0;6593.0;76.0;2202.0;54.0;373.0;539.0;205.0;53.0;8.0;289.0;204183.0;;10188.0;1519.0;4222.0;464.0;1676.0;473.0;14032.0;724.0;27.0;1120.0;15.0;190.0;50.0;7.0;16.0;2.0;35.0;447013.0;0.0;338949.0;105202.0;2672.0;0.0;0.0;0.0;190.0;41182.0;0.0;17227.0;23210.0;738.0;0.0;0.0;0.0;8.0;15060.0;2134.0;1069.0;17166.0;1889.0;37413.0;6303.0;82.0;1077.0;56.0;207.0
369;Gelderland (PV);1997;54.0;0.0;1.0;7.0;6.0;12.0;19.0;3.0;2.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;3015.0;0.0;20.0;987.0;129.0;101.0;1076.0;2.0;60.0;640.0;0.0;0.0;;;190609.0;;106865.0;39667.0;10754.0;1724.0;20959.0;2324.0;57499.0;6426.0;83.0;2162.0;43.0;412.0;537.0;200.0;52.0;9.0;285.0;190609.0;;9390.0;1023.0;3780.0;384.0;2135.0;402.0;11459.0;866.0;28.0;974.0;10.0;198.0;45.0;6.0;14.0;2.0;14.0;439733.0;0.0;326220.0;111561.0;1952.0;0.0;0.0;0.0;0.0;42375.0;0.0;16965.0;24838.0;572.0;0.0;0.0;0.0;0.0;16692.0;2079.0;1135.0;17288.0;2068.0;35022.0;5838.0;80.0;1122.0;62.0;227.0
370;Gelderland (PV);1998;54.0;0.0;1.0;6.0;6.0;13.0;19.0;3.0;2.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;3018.0;0.0;20.0;945.0;163.0;112.0;1076.0;2.0;60.0;640.0;0.0;0.0;;;258337.0;;107062.0;39680.0;11043.0;1699.0;18550.0;1940.0;49776.0;6275.0;67.0;2220.0;48.0;434.0;399.0;152.0;42.0;6.0;213.0;258337.0;;10638.0;1216.0;4145.0;438.0;3050.0;398.0;12008.0;794.0;24.0;1025.0;11.0;197.0;38.0;5.0;11.0;2.0;12.0;320124.0;0.0;193632.0;121367.0;5089.0;0.0;0.0;0.0;36.0;39096.0;0.0;10690.0;27411.0;992.0;0.0;0.0;0.0;2.0;14674.0;1888.0;1016.0;15833.0;1634.0;34068.0;5891.0;55.0;1003.0;52.0;324.0
371;Gelderland (PV);1999;54.0;0.0;1.0;6.0;6.0;13.0;19.0;3.0;2.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;3013.0;0.0;20.0;945.0;163.0;112.0;1101.0;2.0;60.0;610.0;0.0;0.0;;;233277.0;;107867.0;40669.0;10824.0;1611.0;18718.0;2438.0;51889.0;7100.0;106.0;2362.0;47.0;412.0;458.0;175.0;44.0;7.0;246.0;233277.0;;9082.0;1110.0;3536.0;413.0;2309.0;481.0;11126.0;1142.0;48.0;1131.0;11.0;193.0;40.0;6.0;12.0;2.0;9.0;418408.0;0.0;296113.0;110689.0;1281.0;10061.0;0.0;0.0;264.0;42913.0;0.0;15343.0;25189.0;261.0;2108.0;0.0;0.0;11.0;16345.0;2093.0;795.0;16398.0;2082.0;41235.0;6184.0;64.0;1049.0;57.0;511.0
372;Gelderland (PV);2000;54.0;0.0;1.0;6.0;7.0;13.0;19.0;3.0;2.0;3.0;0.0;0.0;;;;;;;;;;;;;;;;;3016.0;0.0;20.0;985.0;426.0;112.0;1101.0;2.0;60.0;310.0;0.0;0.0;;;243269.0;;109983.0;40793.0;10577.0;1633.0;21508.0;3498.0;65565.0;8310.0;118.0;2216.0;38.0;550.0;468.0;171.0;44.0;7.0;209.0;243269.0;;9633.0;1089.0;3368.0;436.0;2027.0;851.0;13785.0;1063.0;46.0;1082.0;7.0;273.0;44.0;6.0;12.0;2.0;28.0;410651.0;0.0;287900.0;113569.0;0.0;9143.0;0.0;0.0;39.0;42850.0;0.0;14355.0;26392.0;0.0;2102.0;0.0;0.0;1.0;16094.0;1967.0;1117.0;17355.0;2977.0;41259.0;6252.0;75.0;1147.0;65.0;258.0
373;Gelderland (PV);2001;52.0;0.0;1.0;6.0;7.0;13.0;19.0;1.0;2.0;3.0;0.0;0.0;;;;;;;;;;;;;;;;;3015.0;0.0;20.0;985.0;426.0;112.0;1101.0;1.0;60.0;310.0;0.0;0.0;;;262546.0;;116961.0;41918.0;10750.0;1671.0;19457.0;1868.0;66233.0;6983.0;76.0;2333.0;50.0;623.0;464.0;166.0;42.0;7.0;228.0;262546.0;;10261.0;1255.0;3760.0;462.0;2017.0;334.0;13129.0;1045.0;28.0;1086.0;13.0;311.0;43.0;6.0;12.0;2.0;13.0;378319.0;0.0;254066.0;124253.0;0.0;0.0;0.0;0.0;0.0;43020.0;0.0;14545.0;28475.0;0.0;0.0;0.0;0.0;0.0;16133.0;2133.0;967.0;17070.0;2181.0;43064.0;5744.0;65.0;1333.0;62.0;256.0
374;Gelderland (PV);2002;51.0;0.0;0.0;6.0;7.0;13.0;19.0;1.0;2.0;3.0;0.0;0.0;;;;;;;;;;;;;;;;;2955.0;0.0;0.0;985.0;386.0;112.0;1101.0;1.0;60.0;310.0;0.0;0.0;;;253630.0;;113387.0;42477.0;10695.0;1715.0;16365.0;1528.0;60097.0;6451.0;66.0;2183.0;38.0;452.0;461.0;193.0;42.0;8.0;221.0;253630.0;;9512.0;1054.0;3607.0;405.0;1778.0;268.0;11318.0;736.0;22.0;1008.0;8.0;222.0;40.0;5.0;11.0;2.0;15.0;466864.0;0.0;342325.0;124539.0;0.0;0.0;0.0;0.0;0.0;45334.0;0.0;17118.0;28216.0;0.0;0.0;0.0;0.0;0.0;16333.0;2135.0;999.0;18157.0;2027.0;43261.0;5467.0;63.0;1228.0;52.0;277.0
375;Gelderland (PV);2003;51.0;0.0;0.0;5.0;8.0;13.0;19.0;1.0;3.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;3007.0;0.0;0.0;770.0;646.0;112.0;1108.0;1.0;260.0;110.0;0.0;0.0;;;216710.0;;112808.0;39716.0;10806.0;1786.0;17461.0;1562.0;64638.0;4596.0;74.0;2531.0;30.0;500.0;546.0;199.0;50.0;9.0;280.0;216710.0;;8234.0;856.0;2491.0;354.0;1457.0;257.0;11055.0;683.0;25.0;1043.0;5.0;238.0;41.0;5.0;11.0;2.0;12.0;454920.0;0.0;334133.0;98114.0;0.0;0.0;0.0;22673.0;0.0;44006.0;0.0;16232.0;22474.0;0.0;0.0;0.0;5300.0;0.0;15478.0;2212.0;835.0;16530.0;1825.0;40938.0;4746.0;65.0;1406.0;45.0;256.0
376;Gelderland (PV);2004;50.0;0.0;0.0;5.0;8.0;12.0;19.0;1.0;3.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;3004.0;0.0;0.0;770.0;646.0;110.0;1108.0;1.0;260.0;110.0;0.0;0.0;;;231950.0;;121714.0;43219.0;11407.0;1872.0;20993.0;1767.0;72062.0;4746.0;47.0;2919.0;31.0;484.0;514.0;183.0;47.0;8.0;275.0;231950.0;;8778.0;846.0;2314.0;364.0;1585.0;311.0;13449.0;713.0;14.0;1229.0;8.0;240.0;38.0;4.0;10.0;2.0;10.0;485922.0;0.0;358572.0;33493.0;0.0;0.0;0.0;93857.0;0.0;45421.0;0.0;16415.0;7629.0;0.0;0.0;0.0;21378.0;0.0;15523.0;2588.0;774.0;17897.0;1661.0;46685.0;4951.0;54.0;1524.0;46.0;292.0
377;Gelderland (PV);2005;49.0;0.0;0.0;5.0;9.0;12.0;19.0;0.0;2.0;1.0;0.0;1.0;;;;;;;;;;;;;;;;;2930.0;0.0;0.0;890.0;735.0;112.0;1090.0;0.0;60.0;20.0;0.0;23.0;;;225912.0;;117648.0;42146.0;11163.0;1786.0;16952.0;1664.0;73236.0;4291.0;50.0;2128.0;30.0;495.0;547.0;194.0;49.0;8.0;271.0;225912.0;;7941.0;736.0;1991.0;343.0;1329.0;307.0;13536.0;604.0;16.0;991.0;4.0;249.0;34.0;4.0;8.0;2.0;13.0;461995.0;0.0;0.0;26552.0;0.0;0.0;10340.0;90763.0;334340.0;44905.0;0.0;0.0;6093.0;0.0;0.0;2373.0;20826.0;15614.0;16515.0;2594.0;1008.0;17414.0;1776.0;44762.0;4517.0;50.0;1150.0;42.0;283.0
378;Gelderland (PV);2006;49.0;0.0;0.0;5.0;9.0;12.0;19.0;0.0;2.0;1.0;0.0;1.0;;;;;;;;;;;;;;;;;2930.0;0.0;0.0;890.0;735.0;112.0;1090.0;0.0;60.0;20.0;0.0;23.0;;;223570.0;;121907.0;43619.0;11244.0;1768.0;22800.0;1983.0;78832.0;4145.0;51.0;2384.0;41.0;444.0;561.0;200.0;51.0;8.0;276.0;223570.0;;8418.0;750.0;1989.0;315.0;1174.0;329.0;11775.0;520.0;18.0;963.0;9.0;202.0;37.0;4.0;8.0;2.0;12.0;419926.0;0.0;0.0;12171.0;0.0;0.0;0.0;123062.0;284693.0;44137.0;0.0;0.0;2674.0;0.0;0.0;0.0;27038.0;14425.0;14662.0;2632.0;762.0;18691.0;1635.0;43070.0;4966.0;70.0;972.0;42.0;281.0
379;Gelderland (PV);2007;49.0;0.0;0.0;5.0;8.0;13.0;18.0;0.0;3.0;1.0;0.0;1.0;;;;;;;;;;;;;;;;;2808.0;0.0;0.0;815.0;675.0;119.0;1011.0;0.0;145.0;20.0;0.0;23.0;;;248025.0;;123448.0;43922.0;11549.0;1897.0;19033.0;1998.0;78890.0;6510.0;82.0;2337.0;64.0;599.0;486.0;177.0;45.0;8.0;249.0;248025.0;;9209.0;808.0;2083.0;359.0;1273.0;336.0;12322.0;680.0;31.0;965.0;13.0;303.0;33.0;3.0;8.0;2.0;8.0;427803.0;0.0;0.0;0.0;0.0;0.0;0.0;132385.0;295418.0;43352.0;0.0;0.0;0.0;0.0;0.0;0.0;29669.0;13683.0;15815.0;2596.0;1067.0;17543.0;1731.0;48219.0;5053.0;56.0;1222.0;56.0;324.0
380;Gelderland (PV);2008;49.0;0.0;0.0;5.0;8.0;13.0;18.0;0.0;3.0;1.0;0.0;1.0;;;;;;;;;;;;;;;;;2808.0;0.0;0.0;815.0;675.0;119.0;1011.0;0.0;145.0;20.0;0.0;23.0;;;227375.0;;128013.0;45962.0;11988.0;2025.0;15719.0;2029.0;83103.0;5513.0;39.0;2355.0;34.0;492.0;557.0;206.0;52.0;9.0;265.0;227375.0;;9029.0;811.0;2102.0;381.0;992.0;302.0;11965.0;389.0;12.0;987.0;8.0;240.0;38.0;4.0;9.0;2.0;9.0;186272.0;0.0;0.0;0.0;0.0;0.0;0.0;186272.0;0.0;41623.0;0.0;0.0;0.0;0.0;0.0;0.0;41623.0;0.0;14134.0;2389.0;1469.0;14861.0;1961.0;46455.0;4455.0;65.0;1154.0;36.0;285.0
381;Gelderland (PV);2009;49.0;0.0;0.0;5.0;8.0;13.0;18.0;0.0;3.0;1.0;0.0;1.0;;;;;;;;;;;;;;;;;2808.0;0.0;0.0;815.0;675.0;119.0;1011.0;0.0;145.0;20.0;0.0;23.0;;;219427.0;;124579.0;44859.0;11146.0;1883.0;17886.0;2393.0;71545.0;5009.0;52.0;2144.0;31.0;454.0;581.0;214.0;51.0;9.0;276.0;219427.0;;8329.0;752.0;1963.0;368.0;960.0;328.0;12104.0;387.0;16.0;884.0;7.0;199.0;36.0;4.0;9.0;2.0;8.0;194336.0;0.0;0.0;0.0;0.0;0.0;0.0;194336.0;0.0;44013.0;0.0;0.0;0.0;0.0;0.0;0.0;44013.0;0.0;14026.0;2142.0;1166.0;16116.0;2302.0;45162.0;4291.0;51.0;1428.0;35.0;300.0
382;Gelderland (PV);2010;49.0;0.0;0.0;5.0;8.0;13.0;18.0;0.0;3.0;1.0;0.0;1.0;;;3781.0;0.0;0.0;1053.0;1006.0;139.0;1335.0;0.0;194.0;25.0;0.0;29.0;;;2806.0;0.0;0.0;815.0;675.0;117.0;1011.0;0.0;145.0;20.0;0.0;23.0;;;227610.0;3276.0;127455.0;47760.0;11354.0;1733.0;16201.0;1986.0;66901.0;4149.0;50.0;2264.0;23.0;509.0;549.0;210.0;49.0;8.0;248.0;227610.0;246.0;8600.0;885.0;2096.0;345.0;998.0;254.0;11722.0;358.0;14.0;956.0;5.0;219.0;36.0;4.0;9.0;2.0;9.0;184939.0;0.0;0.0;0.0;0.0;0.0;0.0;175349.0;9590.0;43124.0;0.0;0.0;0.0;0.0;0.0;0.0;41465.0;1659.0;14093.0;2409.0;1418.0;15305.0;2409.0;46207.0;3191.0;50.0;2664.0;33.0;362.0
383;Gelderland (PV);2011;48.0;0.0;0.0;5.0;8.0;13.0;18.0;0.0;2.0;1.0;0.0;1.0;;;3769.0;0.0;0.0;1053.0;1024.0;139.0;1335.0;0.0;164.0;25.0;0.0;29.0;;;2787.0;0.0;0.0;815.0;681.0;117.0;1011.0;0.0;120.0;20.0;0.0;23.0;;;227743.0;3236.0;125377.0;47546.0;11334.0;1708.0;15727.0;1948.0;68210.0;3962.0;49.0;2167.0;26.0;550.0;571.0;221.0;51.0;8.0;291.0;227743.0;235.0;8421.0;795.0;2055.0;345.0;837.0;219.0;12239.0;556.0;11.0;880.0;4.0;210.0;35.0;4.0;8.0;2.0;7.0;181371.0;0.0;0.0;0.0;0.0;68402.0;0.0;112969.0;0.0;42382.0;0.0;0.0;0.0;0.0;16396.0;0.0;25986.0;0.0;13988.0;2326.0;1354.0;14603.0;2149.0;43842.0;3155.0;56.0;1311.0;28.0;339.0
384;Gelderland (PV);2012;48.0;0.0;0.0;5.0;8.0;13.0;18.0;0.0;2.0;1.0;0.0;1.0;;;3769.0;0.0;0.0;1053.0;1024.0;139.0;1335.0;0.0;164.0;25.0;0.0;29.0;;;2787.0;0.0;0.0;815.0;681.0;117.0;1011.0;0.0;120.0;20.0;0.0;23.0;;;226306.0;3366.0;131508.0;49965.0;11554.0;1730.0;22482.0;2136.0;63632.0;4203.0;57.0;2214.0;30.0;520.0;571.0;221.0;50.0;7.0;292.0;226306.0;223.0;8053.0;745.0;1980.0;337.0;1480.0;265.0;13698.0;361.0;13.0;956.0;4.0;222.0;35.0;4.0;8.0;2.0;8.0;181979.0;0.0;0.0;0.0;0.0;66630.0;0.0;115349.0;0.0;43438.0;0.0;0.0;0.0;0.0;16739.0;0.0;26700.0;0.0;15235.0;2486.0;1433.0;14881.0;1814.0;42780.0;3222.0;50.0;1824.0;30.0;329.0
385;Gelderland (PV);2013;48.0;0.0;0.0;5.0;8.0;13.0;18.0;0.0;2.0;1.0;0.0;1.0;;;3775.0;0.0;0.0;1053.0;1030.0;139.0;1335.0;0.0;164.0;25.0;0.0;29.0;;;2787.0;0.0;0.0;815.0;681.0;117.0;1011.0;0.0;120.0;20.0;0.0;23.0;;;221300.0;3168.0;123235.0;47107.0;10990.0;1668.0;17373.0;2304.0;63839.0;4094.0;45.0;1924.0;21.0;521.0;532.0;209.0;49.0;7.0;266.0;221300.0;210.0;7441.0;925.0;1812.0;342.0;1631.0;273.0;12149.0;338.0;8.0;840.0;3.0;224.0;33.0;4.0;7.0;1.0;7.0;177333.0;0.0;0.0;0.0;0.0;65096.0;0.0;112237.0;0.0;42040.0;0.0;0.0;0.0;0.0;16069.0;0.0;25971.0;0.0;14021.0;2238.0;1588.0;16929.0;1807.0;42212.0;4255.0;56.0;1109.0;29.0;348.0
386;Gelderland (PV);2014;48.0;0.0;0.0;5.0;8.0;13.0;18.0;0.0;2.0;1.0;0.0;1.0;;;3775.0;0.0;0.0;1053.0;1030.0;139.0;1335.0;0.0;164.0;25.0;0.0;29.0;;;2787.0;0.0;0.0;815.0;681.0;117.0;1011.0;0.0;120.0;20.0;0.0;23.0;;;215739.0;3308.0;129044.0;47834.0;11402.0;1695.0;16192.0;2448.0;55881.0;5572.0;52.0;1705.0;31.0;650.0;577.0;220.0;53.0;8.0;258.0;215739.0;220.0;7556.0;664.0;1781.0;411.0;915.0;243.0;9898.0;265.0;19.0;717.0;5.0;296.0;34.0;3.0;7.0;1.0;6.0;174714.0;0.0;0.0;0.0;0.0;62683.0;0.0;112032.0;0.0;41371.0;0.0;0.0;0.0;0.0;15436.0;0.0;25935.0;0.0;12740.0;2344.0;1291.0;17287.0;2498.0;42404.0;3606.0;51.0;1645.0;33.0;325.0
387;Gelderland (PV);2015;48.0;0.0;0.0;5.0;8.0;13.0;18.0;0.0;2.0;1.0;0.0;1.0;;;3775.0;0.0;0.0;1053.0;1030.0;139.0;1335.0;0.0;164.0;25.0;0.0;29.0;;;2787.0;0.0;0.0;815.0;681.0;117.0;1011.0;0.0;120.0;20.0;0.0;23.0;;;232292.0;3352.0;132616.0;50522.0;11148.0;1642.0;14248.0;2120.0;48143.0;2938.0;58.0;1984.0;29.0;519.0;543.0;210.0;47.0;7.0;242.0;232292.0;241.0;8217.0;802.0;1940.0;314.0;840.0;279.0;9502.0;259.0;17.0;699.0;8.0;249.0;35.0;4.0;7.0;1.0;8.0;162307.0;0.0;0.0;0.0;0.0;95581.0;0.0;66725.0;0.0;39086.0;0.0;0.0;0.0;0.0;23851.0;0.0;15235.0;0.0;12136.0;2242.0;1498.0;13847.0;2463.0;42383.0;3628.0;37.0;1668.0;28.0;313.0
388;Gelderland (PV);2016;48.0;0.0;0.0;5.0;8.0;13.0;18.0;0.0;2.0;1.0;0.0;1.0;;;3775.0;0.0;0.0;1053.0;1030.0;139.0;1335.0;0.0;164.0;25.0;0.0;29.0;;;2787.0;0.0;0.0;815.0;681.0;117.0;1011.0;0.0;120.0;20.0;0.0;23.0;;;228931.0;3499.0;137559.0;51634.0;11827.0;1691.0;15348.0;2361.0;47914.0;2791.0;40.0;2015.0;20.0;503.0;603.0;234.0;54.0;8.0;256.0;228931.0;236.0;7854.0;742.0;1861.0;303.0;872.0;305.0;8967.0;141.0;11.0;810.0;4.0;242.0;34.0;4.0;7.0;1.0;6.0;166169.0;0.0;0.0;0.0;0.0;105501.0;0.0;60668.0;0.0;40210.0;0.0;0.0;0.0;0.0;26136.0;0.0;14074.0;0.0;12511.0;2397.0;1490.0;13952.0;2853.0;44064.0;3615.0;46.0;1495.0;23.0;312.0
389;Gelderland (PV);2017;48.0;0.0;0.0;4.0;9.0;13.0;19.0;0.0;2.0;1.0;0.0;0.0;;;3800.0;0.0;0.0;1023.0;1085.0;139.0;1363.0;0.0;164.0;25.0;0.0;0.0;;;2792.0;0.0;0.0;805.0;711.0;117.0;1020.0;0.0;120.0;20.0;0.0;0.0;;;225573.0;3550.0;139311.0;56305.0;12058.0;1662.0;;;;;;;;;618.0;254.0;55.0;8.0;;225573.0;234.0;7704.0;708.0;1822.0;288.0;;;;;;;;;35.0;4.0;7.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;Gelderland (PV);2018;48.0;0.0;0.0;4.0;9.0;13.0;19.0;0.0;2.0;1.0;0.0;0.0;;;3799.0;0.0;0.0;1023.0;1085.0;139.0;1363.0;0.0;164.0;25.0;0.0;0.0;;;2792.0;0.0;0.0;805.0;711.0;117.0;1020.0;0.0;120.0;20.0;0.0;0.0;;;216466.0;3561.0;140236.0;55388.0;11972.0;1657.0;13385.0;1813.0;50918.0;2943.0;38.0;1996.0;20.0;498.0;658.0;262.0;58.0;8.0;285.0;216466.0;225.0;7671.0;752.0;1705.0;252.0;673.0;249.0;7386.0;171.0;10.0;714.0;4.0;230.0;36.0;4.0;7.0;1.0;7.0;167918.0;0.0;0.0;0.0;77163.0;2124.0;0.0;88631.0;0.0;40732.0;0.0;0.0;0.0;18791.0;358.0;0.0;21584.0;0.0;12093.0;2432.0;1107.0;13929.0;1912.0;45623.0;3248.0;39.0;1058.0;20.0;284.0
391;Gelderland (PV);2019;48.0;0.0;0.0;4.0;7.0;13.0;19.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;3799.0;0.0;0.0;1023.0;1013.0;139.0;1363.0;0.0;164.0;25.0;0.0;0.0;72.0;0.0;2792.0;0.0;0.0;805.0;667.0;117.0;1020.0;0.0;120.0;20.0;0.0;0.0;44.0;0.0;222605.0;3579.0;140954.0;55635.0;12109.0;1685.0;;;;;;;;;625.0;250.0;55.0;8.0;;222605.0;239.0;8177.0;759.0;1708.0;259.0;;;;;;;;;38.0;4.0;7.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;Gelderland (PV);2020;46.0;0.0;0.0;4.0;6.0;11.0;19.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;3781.0;0.0;0.0;1023.0;986.0;121.0;1363.0;0.0;164.0;25.0;0.0;0.0;99.0;0.0;2777.0;0.0;0.0;805.0;644.0;102.0;1020.0;0.0;120.0;20.0;0.0;0.0;67.0;0.0;222516.0;3631.0;143815.0;56430.0;12206.0;1730.0;15161.0;2045.0;62221.0;3168.0;42.0;2154.0;18.0;556.0;644.0;256.0;56.0;8.0;312.0;222516.0;233.0;7870.0;723.0;1721.0;247.0;1031.0;268.0;9119.0;157.0;8.0;691.0;2.0;207.0;38.0;4.0;7.0;1.0;7.0;157927.0;0.0;0.0;0.0;0.0;27806.0;0.0;106318.0;23802.0;37853.0;0.0;0.0;0.0;0.0;6919.0;0.0;25648.0;5286.0;11419.0;2373.0;1232.0;13614.0;1508.0;43416.0;2809.0;39.0;925.0;17.0;260.0
393;Gelderland (PV);2021;44.0;0.0;0.0;4.0;6.0;9.0;19.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;3816.0;0.0;0.0;1023.0;951.0;98.0;1415.0;0.0;164.0;25.0;0.0;0.0;140.0;0.0;2758.0;0.0;0.0;805.0;644.0;83.0;1020.0;0.0;120.0;20.0;0.0;0.0;67.0;0.0;230525.0;3843.0;151519.0;61218.0;12953.0;1881.0;;;;;;;;;620.0;255.0;56.0;8.0;290.0;230525.0;262.0;8771.0;878.0;1947.0;282.0;;;;;;;;;37.0;4.0;8.0;1.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;Gelderland (PV);2022;44.0;0.0;0.0;4.0;6.0;9.0;19.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;3851.0;0.0;0.0;1023.0;986.0;98.0;1415.0;0.0;164.0;25.0;0.0;0.0;140.0;0.0;2818.0;0.0;0.0;805.0;658.0;83.0;1020.0;0.0;120.0;20.0;0.0;0.0;113.0;0.0;213075.0;3734.0;146875.0;56565.0;12661.0;1799.0;12877.0;1573.0;38324.0;1954.0;26.0;1632.0;17.0;475.0;669.0;262.0;61.0;8.0;318.0;213075.0;249.0;8652.0;877.0;1702.0;269.0;1025.0;279.0;8010.0;150.0;5.0;686.0;2.0;241.0;41.0;5.0;7.0;1.0;7.0;213474.0;0.0;0.0;0.0;0.0;1365.0;0.0;198421.0;13689.0;35857.0;0.0;0.0;0.0;0.0;283.0;0.0;31920.0;3654.0;11371.0;2147.0;1179.0;11088.0;1455.0;38440.0;2560.0;39.0;880.0;14.0;238.0
