ID;KenmerkenPersonen;Perioden;PersonenMetEenAOWUitkering_1
1133;Migratieachtergrond: onbekend;2022 november;1730.0
1134;Migratieachtergrond: onbekend;2022 december;1350.0
1135;Migratieachtergrond: onbekend;2023 januari;1440.0
1136;Migratieachtergrond: onbekend;2023 februari;1500.0
1137;Migratieachtergrond: onbekend;2023 maart;1570.0
1138;Migratieachtergrond: onbekend;2023 april;1450.0
1139;Migratieachtergrond: onbekend;2023 mei;1430.0
1140;Migratieachtergrond: onbekend;2023 juni;1400.0
1141;Migratieachtergrond: onbekend;2023 juli;1330.0
1142;Migratieachtergrond: onbekend;2023 augustus;1280.0
1143;Migratieachtergrond: onbekend;2023 september;1270.0
1144;Migratieachtergrond: onbekend;2023 oktober;3070.0
1145;Migratieachtergrond: onbekend;2023 november;2930.0
1146;Migratieachtergrond: onbekend;2023 december;2920.0
1147;Migratieachtergrond: onbekend;2024 januari;
1148;Migratieachtergrond: onbekend;2024 februari;
1149;Migratieachtergrond: onbekend;2024 maart;
1150;Migratieachtergrond: onbekend;2024 april;
1151;Migratieachtergrond: onbekend;2024 mei;
1152;Migratieachtergrond: onbekend;2024 juni;
1153;Migratieachtergrond: onbekend;2024 juli;
1154;Migratieachtergrond: onbekend;2024 augustus;
1155;Migratieachtergrond: onbekend;2024 september;
1156;Migratieachtergrond: onbekend;2024 oktober;
1157;Migratieachtergrond: onbekend;2024 november;
1158;Migratieachtergrond: onbekend;2024 december;
1159;Migratieachtergrond: onbekend;2025 januari;
1160;Leeftijd: AOW-leeftijd tot 75 jaar;2013 januari;1773310.0
1161;Leeftijd: AOW-leeftijd tot 75 jaar;2013 februari;1780690.0
1162;Leeftijd: AOW-leeftijd tot 75 jaar;2013 maart;1785660.0
1163;Leeftijd: AOW-leeftijd tot 75 jaar;2013 april;1792520.0
1164;Leeftijd: AOW-leeftijd tot 75 jaar;2013 mei;1798020.0
1165;Leeftijd: AOW-leeftijd tot 75 jaar;2013 juni;1805890.0
1166;Leeftijd: AOW-leeftijd tot 75 jaar;2013 juli;1808620.0
1167;Leeftijd: AOW-leeftijd tot 75 jaar;2013 augustus;1816870.0
1168;Leeftijd: AOW-leeftijd tot 75 jaar;2013 september;1822420.0
1169;Leeftijd: AOW-leeftijd tot 75 jaar;2013 oktober;1829990.0
1170;Leeftijd: AOW-leeftijd tot 75 jaar;2013 november;1836030.0
1171;Leeftijd: AOW-leeftijd tot 75 jaar;2013 december;1840260.0
1172;Leeftijd: AOW-leeftijd tot 75 jaar;2014 januari;1826650.0
1173;Leeftijd: AOW-leeftijd tot 75 jaar;2014 februari;1831800.0
1174;Leeftijd: AOW-leeftijd tot 75 jaar;2014 maart;1836970.0
1175;Leeftijd: AOW-leeftijd tot 75 jaar;2014 april;1841010.0
1176;Leeftijd: AOW-leeftijd tot 75 jaar;2014 mei;1846230.0
1177;Leeftijd: AOW-leeftijd tot 75 jaar;2014 juni;1851510.0
1178;Leeftijd: AOW-leeftijd tot 75 jaar;2014 juli;1854800.0
1179;Leeftijd: AOW-leeftijd tot 75 jaar;2014 augustus;1859720.0
1180;Leeftijd: AOW-leeftijd tot 75 jaar;2014 september;1866230.0
1181;Leeftijd: AOW-leeftijd tot 75 jaar;2014 oktober;1871120.0
1182;Leeftijd: AOW-leeftijd tot 75 jaar;2014 november;1876110.0
1183;Leeftijd: AOW-leeftijd tot 75 jaar;2014 december;1880160.0
1184;Leeftijd: AOW-leeftijd tot 75 jaar;2015 januari;1864090.0
1185;Leeftijd: AOW-leeftijd tot 75 jaar;2015 februari;1865800.0
1186;Leeftijd: AOW-leeftijd tot 75 jaar;2015 maart;1867950.0
1187;Leeftijd: AOW-leeftijd tot 75 jaar;2015 april;1873170.0
1188;Leeftijd: AOW-leeftijd tot 75 jaar;2015 mei;1876200.0
1189;Leeftijd: AOW-leeftijd tot 75 jaar;2015 juni;1882730.0
1190;Leeftijd: AOW-leeftijd tot 75 jaar;2015 juli;1885100.0
1191;Leeftijd: AOW-leeftijd tot 75 jaar;2015 augustus;1889820.0
1192;Leeftijd: AOW-leeftijd tot 75 jaar;2015 september;1893130.0
1193;Leeftijd: AOW-leeftijd tot 75 jaar;2015 oktober;1898320.0
1194;Leeftijd: AOW-leeftijd tot 75 jaar;2015 november;1902660.0
1195;Leeftijd: AOW-leeftijd tot 75 jaar;2015 december;1905800.0
1196;Leeftijd: AOW-leeftijd tot 75 jaar;2016 januari;1892000.0
1197;Leeftijd: AOW-leeftijd tot 75 jaar;2016 februari;1879330.0
1198;Leeftijd: AOW-leeftijd tot 75 jaar;2016 maart;1864290.0
1199;Leeftijd: AOW-leeftijd tot 75 jaar;2016 april;1866770.0
1200;Leeftijd: AOW-leeftijd tot 75 jaar;2016 mei;1868310.0
1201;Leeftijd: AOW-leeftijd tot 75 jaar;2016 juni;1871020.0
1202;Leeftijd: AOW-leeftijd tot 75 jaar;2016 juli;1873220.0
1203;Leeftijd: AOW-leeftijd tot 75 jaar;2016 augustus;1876060.0
1204;Leeftijd: AOW-leeftijd tot 75 jaar;2016 september;1880870.0
1205;Leeftijd: AOW-leeftijd tot 75 jaar;2016 oktober;1885470.0
1206;Leeftijd: AOW-leeftijd tot 75 jaar;2016 november;1891700.0
1207;Leeftijd: AOW-leeftijd tot 75 jaar;2016 december;1896520.0
1208;Leeftijd: AOW-leeftijd tot 75 jaar;2017 januari;1882140.0
1209;Leeftijd: AOW-leeftijd tot 75 jaar;2017 februari;1868670.0
1210;Leeftijd: AOW-leeftijd tot 75 jaar;2017 maart;1853110.0
1211;Leeftijd: AOW-leeftijd tot 75 jaar;2017 april;1858050.0
1212;Leeftijd: AOW-leeftijd tot 75 jaar;2017 mei;1861030.0
1213;Leeftijd: AOW-leeftijd tot 75 jaar;2017 juni;1864510.0
1214;Leeftijd: AOW-leeftijd tot 75 jaar;2017 juli;1865350.0
1215;Leeftijd: AOW-leeftijd tot 75 jaar;2017 augustus;1866120.0
1216;Leeftijd: AOW-leeftijd tot 75 jaar;2017 september;1868650.0
1217;Leeftijd: AOW-leeftijd tot 75 jaar;2017 oktober;1871740.0
1218;Leeftijd: AOW-leeftijd tot 75 jaar;2017 november;1876230.0
1219;Leeftijd: AOW-leeftijd tot 75 jaar;2017 december;1881360.0
1220;Leeftijd: AOW-leeftijd tot 75 jaar;2018 januari;1867180.0
1221;Leeftijd: AOW-leeftijd tot 75 jaar;2018 februari;1852680.0
1222;Leeftijd: AOW-leeftijd tot 75 jaar;2018 maart;1836040.0
1223;Leeftijd: AOW-leeftijd tot 75 jaar;2018 april;1839380.0
1224;Leeftijd: AOW-leeftijd tot 75 jaar;2018 mei;1842650.0
1225;Leeftijd: AOW-leeftijd tot 75 jaar;2018 juni;1845560.0
1226;Leeftijd: AOW-leeftijd tot 75 jaar;2018 juli;1847790.0
1227;Leeftijd: AOW-leeftijd tot 75 jaar;2018 augustus;1851910.0
1228;Leeftijd: AOW-leeftijd tot 75 jaar;2018 september;1853430.0
1229;Leeftijd: AOW-leeftijd tot 75 jaar;2018 oktober;1854850.0
1230;Leeftijd: AOW-leeftijd tot 75 jaar;2018 november;1856340.0
1231;Leeftijd: AOW-leeftijd tot 75 jaar;2018 december;1858110.0
1232;Leeftijd: AOW-leeftijd tot 75 jaar;2019 januari;1842950.0
1233;Leeftijd: AOW-leeftijd tot 75 jaar;2019 februari;1826520.0
1234;Leeftijd: AOW-leeftijd tot 75 jaar;2019 maart;1810610.0
1235;Leeftijd: AOW-leeftijd tot 75 jaar;2019 april;1794770.0
1236;Leeftijd: AOW-leeftijd tot 75 jaar;2019 mei ;1797320.0
1237;Leeftijd: AOW-leeftijd tot 75 jaar;2019 juni;1798700.0
1238;Leeftijd: AOW-leeftijd tot 75 jaar;2019 juli;1800020.0
1239;Leeftijd: AOW-leeftijd tot 75 jaar;2019 augustus;1802050.0
1240;Leeftijd: AOW-leeftijd tot 75 jaar;2019 september;1804570.0
1241;Leeftijd: AOW-leeftijd tot 75 jaar;2019 oktober;1806600.0
1242;Leeftijd: AOW-leeftijd tot 75 jaar;2019 november;1811590.0
1243;Leeftijd: AOW-leeftijd tot 75 jaar;2019 december;1813810.0
1244;Leeftijd: AOW-leeftijd tot 75 jaar;2020 januari;1814930.0
1245;Leeftijd: AOW-leeftijd tot 75 jaar;2020 februari;1815920.0
1246;Leeftijd: AOW-leeftijd tot 75 jaar;2020 maart;1813990.0
1247;Leeftijd: AOW-leeftijd tot 75 jaar;2020 april;1812460.0
1248;Leeftijd: AOW-leeftijd tot 75 jaar;2020 mei;1813920.0
1249;Leeftijd: AOW-leeftijd tot 75 jaar;2020 juni;1816270.0
1250;Leeftijd: AOW-leeftijd tot 75 jaar;2020 juli;1818740.0
1251;Leeftijd: AOW-leeftijd tot 75 jaar;2020 augustus;1822170.0
1252;Leeftijd: AOW-leeftijd tot 75 jaar;2020 september;1827260.0
1253;Leeftijd: AOW-leeftijd tot 75 jaar;2020 oktober;1831750.0
1254;Leeftijd: AOW-leeftijd tot 75 jaar;2020 november;1838420.0
1255;Leeftijd: AOW-leeftijd tot 75 jaar;2020 december;1842140.0
1256;Leeftijd: AOW-leeftijd tot 75 jaar;2021 januari;1843550.0
1257;Leeftijd: AOW-leeftijd tot 75 jaar;2021 februari;1842770.0
1258;Leeftijd: AOW-leeftijd tot 75 jaar;2021 maart;1837350.0
1259;Leeftijd: AOW-leeftijd tot 75 jaar;2021 april;1831930.0
1260;Leeftijd: AOW-leeftijd tot 75 jaar;2021 mei;1827980.0
1261;Leeftijd: AOW-leeftijd tot 75 jaar;2021 juni;1822970.0
1262;Leeftijd: AOW-leeftijd tot 75 jaar;2021 juli;1819060.0
1263;Leeftijd: AOW-leeftijd tot 75 jaar;2021 augustus;1817330.0
1264;Leeftijd: AOW-leeftijd tot 75 jaar;2021 september;1816510.0
1265;Leeftijd: AOW-leeftijd tot 75 jaar;2021 oktober;1815040.0
1266;Leeftijd: AOW-leeftijd tot 75 jaar;2021 november;1816190.0
1267;Leeftijd: AOW-leeftijd tot 75 jaar;2021 december;1814900.0
1268;Leeftijd: AOW-leeftijd tot 75 jaar;2022 januari;1794110.0
1269;Leeftijd: AOW-leeftijd tot 75 jaar;2022 februari;1774580.0
1270;Leeftijd: AOW-leeftijd tot 75 jaar;2022 maart;1753310.0
1271;Leeftijd: AOW-leeftijd tot 75 jaar;2022 april;1751410.0
1272;Leeftijd: AOW-leeftijd tot 75 jaar;2022 mei;1748130.0
1273;Leeftijd: AOW-leeftijd tot 75 jaar;2022 juni;1745250.0
1274;Leeftijd: AOW-leeftijd tot 75 jaar;2022 juli;1741730.0
1275;Leeftijd: AOW-leeftijd tot 75 jaar;2022 augustus;1741820.0
1276;Leeftijd: AOW-leeftijd tot 75 jaar;2022 september;1741180.0
1277;Leeftijd: AOW-leeftijd tot 75 jaar;2022 oktober;1742700.0
1278;Leeftijd: AOW-leeftijd tot 75 jaar;2022 november;1743110.0
1279;Leeftijd: AOW-leeftijd tot 75 jaar;2022 december;1743530.0
1280;Leeftijd: AOW-leeftijd tot 75 jaar;2023 januari;1723930.0
1281;Leeftijd: AOW-leeftijd tot 75 jaar;2023 februari;1705210.0
1282;Leeftijd: AOW-leeftijd tot 75 jaar;2023 maart;1685570.0
1283;Leeftijd: AOW-leeftijd tot 75 jaar;2023 april;1684180.0
1284;Leeftijd: AOW-leeftijd tot 75 jaar;2023 mei;1685380.0
1285;Leeftijd: AOW-leeftijd tot 75 jaar;2023 juni;1685710.0
1286;Leeftijd: AOW-leeftijd tot 75 jaar;2023 juli;1683690.0
1287;Leeftijd: AOW-leeftijd tot 75 jaar;2023 augustus;1683800.0
1288;Leeftijd: AOW-leeftijd tot 75 jaar;2023 september;1683410.0
1289;Leeftijd: AOW-leeftijd tot 75 jaar;2023 oktober;1683030.0
1290;Leeftijd: AOW-leeftijd tot 75 jaar;2023 november;1684810.0
1291;Leeftijd: AOW-leeftijd tot 75 jaar;2023 december;1684240.0
1292;Leeftijd: AOW-leeftijd tot 75 jaar;2024 januari;1664070.0
1293;Leeftijd: AOW-leeftijd tot 75 jaar;2024 februari;1646330.0
1294;Leeftijd: AOW-leeftijd tot 75 jaar;2024 maart;1646820.0
1295;Leeftijd: AOW-leeftijd tot 75 jaar;2024 april;1647520.0
1296;Leeftijd: AOW-leeftijd tot 75 jaar;2024 mei;1648410.0
1297;Leeftijd: AOW-leeftijd tot 75 jaar;2024 juni;1650040.0
1298;Leeftijd: AOW-leeftijd tot 75 jaar;2024 juli;1651040.0
1299;Leeftijd: AOW-leeftijd tot 75 jaar;2024 augustus;1652230.0
1300;Leeftijd: AOW-leeftijd tot 75 jaar;2024 september;1653740.0
1301;Leeftijd: AOW-leeftijd tot 75 jaar;2024 oktober;1655420.0
1302;Leeftijd: AOW-leeftijd tot 75 jaar;2024 november;1658000.0
1303;Leeftijd: AOW-leeftijd tot 75 jaar;2024 december;1658000.0
1304;Leeftijd: AOW-leeftijd tot 75 jaar;2025 januari;1658000.0
1305;Leeftijd: 75 tot 85 jaar;2013 januari;996660.0
1306;Leeftijd: 75 tot 85 jaar;2013 februari;998160.0
1307;Leeftijd: 75 tot 85 jaar;2013 maart;1000300.0
1308;Leeftijd: 75 tot 85 jaar;2013 april;1001910.0
1309;Leeftijd: 75 tot 85 jaar;2013 mei;1005010.0
1310;Leeftijd: 75 tot 85 jaar;2013 juni;1006980.0
1311;Leeftijd: 75 tot 85 jaar;2013 juli;1011670.0
1312;Leeftijd: 75 tot 85 jaar;2013 augustus;1014030.0
1313;Leeftijd: 75 tot 85 jaar;2013 september;1016430.0
1314;Leeftijd: 75 tot 85 jaar;2013 oktober;1019940.0
1315;Leeftijd: 75 tot 85 jaar;2013 november;1021510.0
1316;Leeftijd: 75 tot 85 jaar;2013 december;1023730.0
1317;Leeftijd: 75 tot 85 jaar;2014 januari;1025910.0
1318;Leeftijd: 75 tot 85 jaar;2014 februari;1027710.0
1319;Leeftijd: 75 tot 85 jaar;2014 maart;1030710.0
1320;Leeftijd: 75 tot 85 jaar;2014 april;1033210.0
1321;Leeftijd: 75 tot 85 jaar;2014 mei;1036260.0
1322;Leeftijd: 75 tot 85 jaar;2014 juni;1038400.0
1323;Leeftijd: 75 tot 85 jaar;2014 juli;1042530.0
1324;Leeftijd: 75 tot 85 jaar;2014 augustus;1045320.0
1325;Leeftijd: 75 tot 85 jaar;2014 september;1047050.0
1326;Leeftijd: 75 tot 85 jaar;2014 oktober;1049620.0
1327;Leeftijd: 75 tot 85 jaar;2014 november;1051170.0
1328;Leeftijd: 75 tot 85 jaar;2014 december;1053020.0
1329;Leeftijd: 75 tot 85 jaar;2015 januari;1053650.0
1330;Leeftijd: 75 tot 85 jaar;2015 februari;1055850.0
1331;Leeftijd: 75 tot 85 jaar;2015 maart;1058940.0
1332;Leeftijd: 75 tot 85 jaar;2015 april;1061580.0
1333;Leeftijd: 75 tot 85 jaar;2015 mei;1064160.0
1334;Leeftijd: 75 tot 85 jaar;2015 juni;1064620.0
1335;Leeftijd: 75 tot 85 jaar;2015 juli;1068760.0
1336;Leeftijd: 75 tot 85 jaar;2015 augustus;1071210.0
1337;Leeftijd: 75 tot 85 jaar;2015 september;1074070.0
1338;Leeftijd: 75 tot 85 jaar;2015 oktober;1076500.0
1339;Leeftijd: 75 tot 85 jaar;2015 november;1078470.0
1340;Leeftijd: 75 tot 85 jaar;2015 december;1080860.0
1341;Leeftijd: 75 tot 85 jaar;2016 januari;1082430.0
1342;Leeftijd: 75 tot 85 jaar;2016 februari;1082360.0
1343;Leeftijd: 75 tot 85 jaar;2016 maart;1084830.0
1344;Leeftijd: 75 tot 85 jaar;2016 april;1087660.0
1345;Leeftijd: 75 tot 85 jaar;2016 mei;1090630.0
1346;Leeftijd: 75 tot 85 jaar;2016 juni;1093430.0
1347;Leeftijd: 75 tot 85 jaar;2016 juli;1097350.0
1348;Leeftijd: 75 tot 85 jaar;2016 augustus;1099520.0
1349;Leeftijd: 75 tot 85 jaar;2016 september;1101340.0
1350;Leeftijd: 75 tot 85 jaar;2016 oktober;1102890.0
1351;Leeftijd: 75 tot 85 jaar;2016 november;1103670.0
1352;Leeftijd: 75 tot 85 jaar;2016 december;1104670.0
1353;Leeftijd: 75 tot 85 jaar;2017 januari;1105790.0
1354;Leeftijd: 75 tot 85 jaar;2017 februari;1105960.0
1355;Leeftijd: 75 tot 85 jaar;2017 maart;1108730.0
1356;Leeftijd: 75 tot 85 jaar;2017 april;1111330.0
1357;Leeftijd: 75 tot 85 jaar;2017 mei;1113510.0
1358;Leeftijd: 75 tot 85 jaar;2017 juni;1116100.0
1359;Leeftijd: 75 tot 85 jaar;2017 juli;1120010.0
1360;Leeftijd: 75 tot 85 jaar;2017 augustus;1122770.0
1361;Leeftijd: 75 tot 85 jaar;2017 september;1125380.0
1362;Leeftijd: 75 tot 85 jaar;2017 oktober;1127670.0
1363;Leeftijd: 75 tot 85 jaar;2017 november;1129860.0
1364;Leeftijd: 75 tot 85 jaar;2017 december;1131890.0
1365;Leeftijd: 75 tot 85 jaar;2018 januari;1133320.0
1366;Leeftijd: 75 tot 85 jaar;2018 februari;1135650.0
1367;Leeftijd: 75 tot 85 jaar;2018 maart;1137840.0
1368;Leeftijd: 75 tot 85 jaar;2018 april;1140350.0
1369;Leeftijd: 75 tot 85 jaar;2018 mei;1143650.0
1370;Leeftijd: 75 tot 85 jaar;2018 juni;1146320.0
1371;Leeftijd: 75 tot 85 jaar;2018 juli;1150350.0
1372;Leeftijd: 75 tot 85 jaar;2018 augustus;1154180.0
1373;Leeftijd: 75 tot 85 jaar;2018 september;1157810.0
1374;Leeftijd: 75 tot 85 jaar;2018 oktober;1161700.0
1375;Leeftijd: 75 tot 85 jaar;2018 november;1165000.0
1376;Leeftijd: 75 tot 85 jaar;2018 december;1169150.0
1377;Leeftijd: 75 tot 85 jaar;2019 januari;1172500.0
1378;Leeftijd: 75 tot 85 jaar;2019 februari;1174850.0
1379;Leeftijd: 75 tot 85 jaar;2019 maart;1178830.0
1380;Leeftijd: 75 tot 85 jaar;2019 april;1182420.0
1381;Leeftijd: 75 tot 85 jaar;2019 mei ;1185860.0
1382;Leeftijd: 75 tot 85 jaar;2019 juni;1188350.0
1383;Leeftijd: 75 tot 85 jaar;2019 juli;1193460.0
1384;Leeftijd: 75 tot 85 jaar;2019 augustus;1197460.0
1385;Leeftijd: 75 tot 85 jaar;2019 september;1201280.0
1386;Leeftijd: 75 tot 85 jaar;2019 oktober;1205070.0
1387;Leeftijd: 75 tot 85 jaar;2019 november;1207490.0
1388;Leeftijd: 75 tot 85 jaar;2019 december;1209720.0
1389;Leeftijd: 75 tot 85 jaar;2020 januari;1213670.0
1390;Leeftijd: 75 tot 85 jaar;2020 februari;1216710.0
1391;Leeftijd: 75 tot 85 jaar;2020 maart;1220760.0
1392;Leeftijd: 75 tot 85 jaar;2020 april;1223620.0
1393;Leeftijd: 75 tot 85 jaar;2020 mei;1227190.0
1394;Leeftijd: 75 tot 85 jaar;2020 juni;1228960.0
1395;Leeftijd: 75 tot 85 jaar;2020 juli;1232540.0
1396;Leeftijd: 75 tot 85 jaar;2020 augustus;1235050.0
1397;Leeftijd: 75 tot 85 jaar;2020 september;1236240.0
1398;Leeftijd: 75 tot 85 jaar;2020 oktober;1236700.0
1399;Leeftijd: 75 tot 85 jaar;2020 november;1235770.0
1400;Leeftijd: 75 tot 85 jaar;2020 december;1236060.0
1401;Leeftijd: 75 tot 85 jaar;2021 januari;1238170.0
1402;Leeftijd: 75 tot 85 jaar;2021 februari;1241160.0
1403;Leeftijd: 75 tot 85 jaar;2021 maart;1249470.0
1404;Leeftijd: 75 tot 85 jaar;2021 april;1258310.0
1405;Leeftijd: 75 tot 85 jaar;2021 mei;1268810.0
1406;Leeftijd: 75 tot 85 jaar;2021 juni;1276960.0
1407;Leeftijd: 75 tot 85 jaar;2021 juli;1286330.0
1408;Leeftijd: 75 tot 85 jaar;2021 augustus;1293570.0
1409;Leeftijd: 75 tot 85 jaar;2021 september;1300970.0
1410;Leeftijd: 75 tot 85 jaar;2021 oktober;1307920.0
1411;Leeftijd: 75 tot 85 jaar;2021 november;1311980.0
1412;Leeftijd: 75 tot 85 jaar;2021 december;1316560.0
1413;Leeftijd: 75 tot 85 jaar;2022 januari;1322380.0
1414;Leeftijd: 75 tot 85 jaar;2022 februari;1328620.0
1415;Leeftijd: 75 tot 85 jaar;2022 maart;1336120.0
1416;Leeftijd: 75 tot 85 jaar;2022 april;1342420.0
1417;Leeftijd: 75 tot 85 jaar;2022 mei;1349080.0
1418;Leeftijd: 75 tot 85 jaar;2022 juni;1355460.0
1419;Leeftijd: 75 tot 85 jaar;2022 juli;1361950.0
1420;Leeftijd: 75 tot 85 jaar;2022 augustus;1367460.0
1421;Leeftijd: 75 tot 85 jaar;2022 september;1372980.0
1422;Leeftijd: 75 tot 85 jaar;2022 oktober;1378380.0
1423;Leeftijd: 75 tot 85 jaar;2022 november;1383500.0
1424;Leeftijd: 75 tot 85 jaar;2022 december;1388250.0
1425;Leeftijd: 75 tot 85 jaar;2023 januari;1391880.0
1426;Leeftijd: 75 tot 85 jaar;2023 februari;1396390.0
1427;Leeftijd: 75 tot 85 jaar;2023 maart;1401700.0
1428;Leeftijd: 75 tot 85 jaar;2023 april;1405720.0
1429;Leeftijd: 75 tot 85 jaar;2023 mei;1411300.0
1430;Leeftijd: 75 tot 85 jaar;2023 juni;1415210.0
1431;Leeftijd: 75 tot 85 jaar;2023 juli;1420610.0
1432;Leeftijd: 75 tot 85 jaar;2023 augustus;1425130.0
1433;Leeftijd: 75 tot 85 jaar;2023 september;1429930.0
1434;Leeftijd: 75 tot 85 jaar;2023 oktober;1434000.0
1435;Leeftijd: 75 tot 85 jaar;2023 november;1437740.0
1436;Leeftijd: 75 tot 85 jaar;2023 december;1442010.0
1437;Leeftijd: 75 tot 85 jaar;2024 januari;1443330.0
1438;Leeftijd: 75 tot 85 jaar;2024 februari;1446560.0
1439;Leeftijd: 75 tot 85 jaar;2024 maart;1450860.0
1440;Leeftijd: 75 tot 85 jaar;2024 april;1454760.0
1441;Leeftijd: 75 tot 85 jaar;2024 mei;1458940.0
1442;Leeftijd: 75 tot 85 jaar;2024 juni;1463100.0
1443;Leeftijd: 75 tot 85 jaar;2024 juli;1467210.0
1444;Leeftijd: 75 tot 85 jaar;2024 augustus;1471030.0
1445;Leeftijd: 75 tot 85 jaar;2024 september;1474870.0
1446;Leeftijd: 75 tot 85 jaar;2024 oktober;1477470.0
1447;Leeftijd: 75 tot 85 jaar;2024 november;1480000.0
1448;Leeftijd: 75 tot 85 jaar;2024 december;1484000.0
1449;Leeftijd: 75 tot 85 jaar;2025 januari;1486000.0
1450;Leeftijd: 85 jaar of ouder;2013 januari;350190.0
1451;Leeftijd: 85 jaar of ouder;2013 februari;350000.0
1452;Leeftijd: 85 jaar of ouder;2013 maart;350690.0
1453;Leeftijd: 85 jaar of ouder;2013 april;350500.0
1454;Leeftijd: 85 jaar of ouder;2013 mei;351760.0
1455;Leeftijd: 85 jaar of ouder;2013 juni;352640.0
1456;Leeftijd: 85 jaar of ouder;2013 juli;354280.0
1457;Leeftijd: 85 jaar of ouder;2013 augustus;355600.0
1458;Leeftijd: 85 jaar of ouder;2013 september;357190.0
1459;Leeftijd: 85 jaar of ouder;2013 oktober;358940.0
1460;Leeftijd: 85 jaar of ouder;2013 november;359950.0
1461;Leeftijd: 85 jaar of ouder;2013 december;361260.0
1462;Leeftijd: 85 jaar of ouder;2014 januari;362010.0
1463;Leeftijd: 85 jaar of ouder;2014 februari;362340.0
1464;Leeftijd: 85 jaar of ouder;2014 maart;363820.0
1465;Leeftijd: 85 jaar of ouder;2014 april;364730.0
1466;Leeftijd: 85 jaar of ouder;2014 mei;366440.0
1467;Leeftijd: 85 jaar of ouder;2014 juni;367370.0
1468;Leeftijd: 85 jaar of ouder;2014 juli;369050.0
1469;Leeftijd: 85 jaar of ouder;2014 augustus;370870.0
1470;Leeftijd: 85 jaar of ouder;2014 september;371550.0
1471;Leeftijd: 85 jaar of ouder;2014 oktober;373070.0
1472;Leeftijd: 85 jaar of ouder;2014 november;373600.0
1473;Leeftijd: 85 jaar of ouder;2014 december;373790.0
1474;Leeftijd: 85 jaar of ouder;2015 januari;372920.0
1475;Leeftijd: 85 jaar of ouder;2015 februari;372560.0
1476;Leeftijd: 85 jaar of ouder;2015 maart;373170.0
1477;Leeftijd: 85 jaar of ouder;2015 april;373960.0
1478;Leeftijd: 85 jaar of ouder;2015 mei;375260.0
1479;Leeftijd: 85 jaar of ouder;2015 juni;376300.0
1480;Leeftijd: 85 jaar of ouder;2015 juli;378800.0
1481;Leeftijd: 85 jaar of ouder;2015 augustus;380490.0
1482;Leeftijd: 85 jaar of ouder;2015 september;381870.0
1483;Leeftijd: 85 jaar of ouder;2015 oktober;382950.0
1484;Leeftijd: 85 jaar of ouder;2015 november;383790.0
1485;Leeftijd: 85 jaar of ouder;2015 december;384900.0
1486;Leeftijd: 85 jaar of ouder;2016 januari;385760.0
1487;Leeftijd: 85 jaar of ouder;2016 februari;385720.0
1488;Leeftijd: 85 jaar of ouder;2016 maart;386790.0
1489;Leeftijd: 85 jaar of ouder;2016 april;387590.0
1490;Leeftijd: 85 jaar of ouder;2016 mei;388500.0
1491;Leeftijd: 85 jaar of ouder;2016 juni;389390.0
1492;Leeftijd: 85 jaar of ouder;2016 juli;391110.0
1493;Leeftijd: 85 jaar of ouder;2016 augustus;392730.0
1494;Leeftijd: 85 jaar of ouder;2016 september;394340.0
1495;Leeftijd: 85 jaar of ouder;2016 oktober;395830.0
1496;Leeftijd: 85 jaar of ouder;2016 november;396180.0
1497;Leeftijd: 85 jaar of ouder;2016 december;396780.0
1498;Leeftijd: 85 jaar of ouder;2017 januari;396400.0
1499;Leeftijd: 85 jaar of ouder;2017 februari;395510.0
1500;Leeftijd: 85 jaar of ouder;2017 maart;396290.0
1501;Leeftijd: 85 jaar of ouder;2017 april;397790.0
1502;Leeftijd: 85 jaar of ouder;2017 mei;398390.0
1503;Leeftijd: 85 jaar of ouder;2017 juni;399530.0
1504;Leeftijd: 85 jaar of ouder;2017 juli;402130.0
1505;Leeftijd: 85 jaar of ouder;2017 augustus;403680.0
1506;Leeftijd: 85 jaar of ouder;2017 september;405040.0
1507;Leeftijd: 85 jaar of ouder;2017 oktober;405930.0
1508;Leeftijd: 85 jaar of ouder;2017 november;406950.0
1509;Leeftijd: 85 jaar of ouder;2017 december;408100.0
1510;Leeftijd: 85 jaar of ouder;2018 januari;407310.0
1511;Leeftijd: 85 jaar of ouder;2018 februari;407110.0
1512;Leeftijd: 85 jaar of ouder;2018 maart;406070.0
1513;Leeftijd: 85 jaar of ouder;2018 april;406490.0
1514;Leeftijd: 85 jaar of ouder;2018 mei;407510.0
1515;Leeftijd: 85 jaar of ouder;2018 juni;408510.0
1516;Leeftijd: 85 jaar of ouder;2018 juli;410430.0
1517;Leeftijd: 85 jaar of ouder;2018 augustus;412130.0
1518;Leeftijd: 85 jaar of ouder;2018 september;413710.0
1519;Leeftijd: 85 jaar of ouder;2018 oktober;414560.0
1520;Leeftijd: 85 jaar of ouder;2018 november;415200.0
1521;Leeftijd: 85 jaar of ouder;2018 december;416920.0
1522;Leeftijd: 85 jaar of ouder;2019 januari;417340.0
1523;Leeftijd: 85 jaar of ouder;2019 februari;417240.0
1524;Leeftijd: 85 jaar of ouder;2019 maart;418480.0
1525;Leeftijd: 85 jaar of ouder;2019 april;419620.0
1526;Leeftijd: 85 jaar of ouder;2019 mei ;420590.0
1527;Leeftijd: 85 jaar of ouder;2019 juni;421120.0
1528;Leeftijd: 85 jaar of ouder;2019 juli;423800.0
1529;Leeftijd: 85 jaar of ouder;2019 augustus;425170.0
