ID;SIC93;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
8879;5248a Sports and camping articles;2000 May;;;;;;
8880;5248a Sports and camping articles;2000 June;;;;;;
8881;5248a Sports and camping articles;2000 2nd quarter;;;;;;
8882;5248a Sports and camping articles;2000 July;;;;;;
8883;5248a Sports and camping articles;2000 August;;;;;;
8884;5248a Sports and camping articles;2000 September;;;;;;
8885;5248a Sports and camping articles;2000 3rd quarter;;;;;;
8886;5248a Sports and camping articles;2000 October;;;;;;
8887;5248a Sports and camping articles;2000 November;;;;;;
8888;5248a Sports and camping articles;2000 December;;;;;;
8889;5248a Sports and camping articles;2000 4th quarter;;;;;;
8890;5248a Sports and camping articles;2000;;;;;;
8891;5248a Sports and camping articles;2001 January;;;;;;
8892;5248a Sports and camping articles;2001 February;;;;;;
8893;5248a Sports and camping articles;2001 March;;;;;;
8894;5248a Sports and camping articles;2001 1st quarter;;;;;;
8895;5248a Sports and camping articles;2001 April;;;;;;
8896;5248a Sports and camping articles;2001 May;;;;;;
8897;5248a Sports and camping articles;2001 June;;;;;;
8898;5248a Sports and camping articles;2001 2nd quarter;;;;;;
8899;5248a Sports and camping articles;2001 July;;;;;;
8900;5248a Sports and camping articles;2001 August;;;;;;
8901;5248a Sports and camping articles;2001 September;;;;;;
8902;5248a Sports and camping articles;2001 3rd quarter;;;;;;
8903;5248a Sports and camping articles;2001 October;;;;;;
8904;5248a Sports and camping articles;2001 November;;;;;;
8905;5248a Sports and camping articles;2001 December;;;;;;
8906;5248a Sports and camping articles;2001 4th quarter;;;;;;
8907;5248a Sports and camping articles;2001;;;;;;
8908;5248a Sports and camping articles;2002 January;;;;;;
8909;5248a Sports and camping articles;2002 February;;;;;;
8910;5248a Sports and camping articles;2002 March;;;;;;
8911;5248a Sports and camping articles;2002 1st quarter;;;;;;
8912;5248a Sports and camping articles;2002 April;;;;;;
8913;5248a Sports and camping articles;2002 May;;;;;;
8914;5248a Sports and camping articles;2002 June;;;;;;
8915;5248a Sports and camping articles;2002 2nd quarter;;;;;;
8916;5248a Sports and camping articles;2002 July;;;;;;
8917;5248a Sports and camping articles;2002 August;;;;;;
8918;5248a Sports and camping articles;2002 September;;;;;;
8919;5248a Sports and camping articles;2002 3rd quarter;;;;;;
8920;5248a Sports and camping articles;2002 October;;;;;;
8921;5248a Sports and camping articles;2002 November;;;;;;
8922;5248a Sports and camping articles;2002 December;;;;;;
8923;5248a Sports and camping articles;2002 4th quarter;;;;;;
8924;5248a Sports and camping articles;2002;;;;;;
8925;5248a Sports and camping articles;2003 January;;;;;;
8926;5248a Sports and camping articles;2003 February;;;;;;
8927;5248a Sports and camping articles;2003 March;;;;;;
8928;5248a Sports and camping articles;2003 1st quarter;86.0;105.0;81.0;-1.8;-1.2;-0.7
8929;5248a Sports and camping articles;2003 April;;;;;;
8930;5248a Sports and camping articles;2003 May;;;;;;
8931;5248a Sports and camping articles;2003 June;;;;;;
8932;5248a Sports and camping articles;2003 2nd quarter;115.0;108.0;107.0;-8.1;-1.0;-7.1
8933;5248a Sports and camping articles;2003 July;;;;;;
8934;5248a Sports and camping articles;2003 August;;;;;;
8935;5248a Sports and camping articles;2003 September;;;;;;
8936;5248a Sports and camping articles;2003 3rd quarter;103.0;104.0;99.0;-12.6;-0.9;-11.9
8937;5248a Sports and camping articles;2003 October;;;;;;
8938;5248a Sports and camping articles;2003 November;;;;;;
8939;5248a Sports and camping articles;2003 December;;;;;;
8940;5248a Sports and camping articles;2003 4th quarter;87.0;107.0;82.0;-9.6;-1.4;-8.3
8941;5248a Sports and camping articles;2003;98.0;106.0;92.0;-8.4;-1.1;-7.4
8942;5248a Sports and camping articles;2004 January;;;;;;
8943;5248a Sports and camping articles;2004 February;;;;;;
8944;5248a Sports and camping articles;2004 March;;;;;;
8945;5248a Sports and camping articles;2004 1st quarter;84.0;103.0;82.0;-1.7;-2.1;0.4
8946;5248a Sports and camping articles;2004 April;;;;;;
8947;5248a Sports and camping articles;2004 May;;;;;;
8948;5248a Sports and camping articles;2004 June;;;;;;
8949;5248a Sports and camping articles;2004 2nd quarter;118.0;106.0;111.0;2.4;-2.0;4.4
8950;5248a Sports and camping articles;2004 July;;;;;;
8951;5248a Sports and camping articles;2004 August;;;;;;
8952;5248a Sports and camping articles;2004 September;;;;;;
8953;5248a Sports and camping articles;2004 3rd quarter;109.0;102.0;107.0;5.7;-2.5;8.4
8954;5248a Sports and camping articles;2004 October;;;;;;
8955;5248a Sports and camping articles;2004 November;;;;;;
8956;5248a Sports and camping articles;2004 December;;;;;;
8957;5248a Sports and camping articles;2004 4th quarter;85.0;104.0;81.0;-3.2;-2.7;-0.5
8958;5248a Sports and camping articles;2004;99.0;104.0;95.0;1.1;-2.3;3.5
8959;5248a Sports and camping articles;2005 January;;;;;;
8960;5248a Sports and camping articles;2005 February;;;;;;
8961;5248a Sports and camping articles;2005 March;;;;;;
8962;5248a Sports and camping articles;2005 1st quarter;79.0;100.0;79.0;-6.7;-3.0;-3.8
8963;5248a Sports and camping articles;2005 April;;;;;;
8964;5248a Sports and camping articles;2005 May;;;;;;
8965;5248a Sports and camping articles;2005 June;;;;;;
8966;5248a Sports and camping articles;2005 2nd quarter;105.0;103.0;102.0;-10.7;-2.5;-8.3
8967;5248a Sports and camping articles;2005 July;;;;;;
8968;5248a Sports and camping articles;2005 August;;;;;;
8969;5248a Sports and camping articles;2005 September;;;;;;
8970;5248a Sports and camping articles;2005 3rd quarter;104.0;99.0;105.0;-4.6;-2.7;-2.0
8971;5248a Sports and camping articles;2005 October;;;;;;
8972;5248a Sports and camping articles;2005 November;;;;;;
8973;5248a Sports and camping articles;2005 December;;;;;;
8974;5248a Sports and camping articles;2005 4th quarter;86.0;102.0;84.0;1.2;-1.9;3.1
8975;5248a Sports and camping articles;2005;93.0;101.0;92.0;-5.6;-2.5;-3.2
8976;5248a Sports and camping articles;2006 January;;;;;;
8977;5248a Sports and camping articles;2006 February;;;;;;
8978;5248a Sports and camping articles;2006 March;;;;;;
8979;5248a Sports and camping articles;2006 1st quarter;;;;;;
8980;5248a Sports and camping articles;2006 April;;;;;;
8981;5248a Sports and camping articles;2006 May;;;;;;
8982;5248a Sports and camping articles;2006 June;;;;;;
8983;5248a Sports and camping articles;2006 2nd quarter;;;;;;
8984;5248a Sports and camping articles;2006 July;;;;;;
8985;5248a Sports and camping articles;2006 August;;;;;;
8986;5248a Sports and camping articles;2006 September;;;;;;
8987;5248a Sports and camping articles;2006 3rd quarter;;;;;;
8988;5248a Sports and camping articles;2006 October;;;;;;
8989;5248a Sports and camping articles;2006 November;;;;;;
8990;5248a Sports and camping articles;2006 December;;;;;;
8991;5248a Sports and camping articles;2006 4th quarter;;;;;;
8992;5248a Sports and camping articles;2006;;;;;;
8993;5248a Sports and camping articles;2007 January;;;;;;
8994;5248a Sports and camping articles;2007 February;;;;;;
8995;5248a Sports and camping articles;2007 March;;;;;;
8996;5248a Sports and camping articles;2007 1st quarter;;;;;;
8997;5248a Sports and camping articles;2007 April;;;;;;
8998;5248a Sports and camping articles;2007 May;;;;;;
8999;5248a Sports and camping articles;2007 June;;;;;;
9000;5248a Sports and camping articles;2007 2nd quarter;;;;;;
9001;5248a Sports and camping articles;2007 July;;;;;;
9002;5248a Sports and camping articles;2007 August;;;;;;
9003;5248a Sports and camping articles;2007 September;;;;;;
9004;5248a Sports and camping articles;2007 3rd quarter;;;;;;
9005;5248a Sports and camping articles;2007 October;;;;;;
9006;5248a Sports and camping articles;2007 November;;;;;;
9007;5248a Sports and camping articles;2007 December;;;;;;
9008;5248a Sports and camping articles;2007 4th quarter;;;;;;
9009;5248a Sports and camping articles;2007;;;;;;
9010;5248a Sports and camping articles;2008 January;;;;;;
9011;5248a Sports and camping articles;2008 February;;;;;;
9012;5248a Sports and camping articles;2008 March;;;;;;
9013;5248a Sports and camping articles;2008 1st quarter;;;;;;
9014;5248a Sports and camping articles;2008 April;;;;;;
9015;5248a Sports and camping articles;2008 May;;;;;;
9016;5248a Sports and camping articles;2008 June;;;;;;
9017;5248a Sports and camping articles;2008 2nd quarter;;;;;;
9018;5248a Sports and camping articles;2008 July;;;;;;
9019;5248a Sports and camping articles;2008 August;;;;;;
9020;5248a Sports and camping articles;2008 September;;;;;;
9021;5248a Sports and camping articles;2008 3rd quarter;;;;;;
9022;5248a Sports and camping articles;2008 October;;;;;;
9023;5248a Sports and camping articles;2008 November;;;;;;
9024;5248a Sports and camping articles;2008 December;;;;;;
9025;5248a Sports and camping articles;2008 4th quarter;;;;;;
9026;5248a Sports and camping articles;2008;;;;;;
9027;52491 Flowers and plants;2000 January;;;;;;
9028;52491 Flowers and plants;2000 February;;;;;;
9029;52491 Flowers and plants;2000 March;;;;;;
9030;52491 Flowers and plants;2000 1st quarter;97.0;103.0;94.0;;;
9031;52491 Flowers and plants;2000 April;;;;;;
9032;52491 Flowers and plants;2000 May;;;;;;
9033;52491 Flowers and plants;2000 June;;;;;;
9034;52491 Flowers and plants;2000 2nd quarter;108.0;98.0;111.0;;;
9035;52491 Flowers and plants;2000 July;;;;;;
9036;52491 Flowers and plants;2000 August;;;;;;
9037;52491 Flowers and plants;2000 September;;;;;;
9038;52491 Flowers and plants;2000 3rd quarter;89.0;96.0;93.0;;;
9039;52491 Flowers and plants;2000 October;;;;;;
9040;52491 Flowers and plants;2000 November;;;;;;
9041;52491 Flowers and plants;2000 December;;;;;;
9042;52491 Flowers and plants;2000 4th quarter;106.0;103.0;102.0;;;
9043;52491 Flowers and plants;2000;100.0;100.0;100.0;;;
9044;52491 Flowers and plants;2001 January;;;;;;
9045;52491 Flowers and plants;2001 February;;;;;;
9046;52491 Flowers and plants;2001 March;;;;;;
9047;52491 Flowers and plants;2001 1st quarter;97.0;105.0;93.0;0.1;1.7;
9048;52491 Flowers and plants;2001 April;;;;;;
9049;52491 Flowers and plants;2001 May;;;;;;
9050;52491 Flowers and plants;2001 June;;;;;;
9051;52491 Flowers and plants;2001 2nd quarter;107.0;103.0;104.0;-0.6;5.3;
9052;52491 Flowers and plants;2001 July;;;;;;
9053;52491 Flowers and plants;2001 August;;;;;;
9054;52491 Flowers and plants;2001 September;;;;;;
9055;52491 Flowers and plants;2001 3rd quarter;84.0;99.0;85.0;-5.7;3.4;
9056;52491 Flowers and plants;2001 October;;;;;;
9057;52491 Flowers and plants;2001 November;;;;;;
9058;52491 Flowers and plants;2001 December;;;;;;
9059;52491 Flowers and plants;2001 4th quarter;107.0;105.0;102.0;0.6;1.1;
9060;52491 Flowers and plants;2001;99.0;103.0;96.0;-1.2;2.9;
9061;52491 Flowers and plants;2002 January;;;;;;
9062;52491 Flowers and plants;2002 February;;;;;;
9063;52491 Flowers and plants;2002 March;;;;;;
9064;52491 Flowers and plants;2002 1st quarter;108.0;114.0;95.0;11.2;8.4;
9065;52491 Flowers and plants;2002 April;;;;;;
9066;52491 Flowers and plants;2002 May;;;;;;
9067;52491 Flowers and plants;2002 June;;;;;;
9068;52491 Flowers and plants;2002 2nd quarter;116.0;109.0;106.0;8.4;6.2;
9069;52491 Flowers and plants;2002 July;;;;;;
9070;52491 Flowers and plants;2002 August;;;;;;
9071;52491 Flowers and plants;2002 September;;;;;;
9072;52491 Flowers and plants;2002 3rd quarter;92.0;105.0;87.0;9.0;5.6;
9073;52491 Flowers and plants;2002 October;;;;;;
9074;52491 Flowers and plants;2002 November;;;;;;
9075;52491 Flowers and plants;2002 December;;;;;;
9076;52491 Flowers and plants;2002 4th quarter;105.0;110.0;96.0;-1.5;4.8;
9077;52491 Flowers and plants;2002;105.0;109.0;96.0;6.6;6.3;
9078;52491 Flowers and plants;2003 January;;;;;;
9079;52491 Flowers and plants;2003 February;;;;;;
9080;52491 Flowers and plants;2003 March;;;;;;
9081;52491 Flowers and plants;2003 1st quarter;93.0;114.0;82.0;-13.7;0.6;-14.2
9082;52491 Flowers and plants;2003 April;;;;;;
9083;52491 Flowers and plants;2003 May;;;;;;
9084;52491 Flowers and plants;2003 June;;;;;;
9085;52491 Flowers and plants;2003 2nd quarter;106.0;108.0;98.0;-9.1;-1.0;-8.2
9086;52491 Flowers and plants;2003 July;;;;;;
9087;52491 Flowers and plants;2003 August;;;;;;
9088;52491 Flowers and plants;2003 September;;;;;;
9089;52491 Flowers and plants;2003 3rd quarter;79.0;105.0;75.0;-13.2;0.7;-13.8
9090;52491 Flowers and plants;2003 October;;;;;;
9091;52491 Flowers and plants;2003 November;;;;;;
9092;52491 Flowers and plants;2003 December;;;;;;
9093;52491 Flowers and plants;2003 4th quarter;95.0;109.0;87.0;-9.4;-0.8;-8.7
9094;52491 Flowers and plants;2003;93.0;109.0;86.0;-11.2;-0.1;-11.1
9095;52491 Flowers and plants;2004 January;;;;;;
9096;52491 Flowers and plants;2004 February;;;;;;
9097;52491 Flowers and plants;2004 March;;;;;;
9098;52491 Flowers and plants;2004 1st quarter;;;;;;
9099;52491 Flowers and plants;2004 April;;;;;;
9100;52491 Flowers and plants;2004 May;;;;;;
9101;52491 Flowers and plants;2004 June;;;;;;
9102;52491 Flowers and plants;2004 2nd quarter;;;;;;
9103;52491 Flowers and plants;2004 July;;;;;;
9104;52491 Flowers and plants;2004 August;;;;;;
9105;52491 Flowers and plants;2004 September;;;;;;
9106;52491 Flowers and plants;2004 3rd quarter;;;;;;
9107;52491 Flowers and plants;2004 October;;;;;;
9108;52491 Flowers and plants;2004 November;;;;;;
9109;52491 Flowers and plants;2004 December;;;;;;
9110;52491 Flowers and plants;2004 4th quarter;;;;;;
9111;52491 Flowers and plants;2004;;;;;;
9112;52491 Flowers and plants;2005 January;;;;;;
9113;52491 Flowers and plants;2005 February;;;;;;
9114;52491 Flowers and plants;2005 March;;;;;;
9115;52491 Flowers and plants;2005 1st quarter;;;;;;
9116;52491 Flowers and plants;2005 April;;;;;;
9117;52491 Flowers and plants;2005 May;;;;;;
9118;52491 Flowers and plants;2005 June;;;;;;
9119;52491 Flowers and plants;2005 2nd quarter;;;;;;
9120;52491 Flowers and plants;2005 July;;;;;;
9121;52491 Flowers and plants;2005 August;;;;;;
9122;52491 Flowers and plants;2005 September;;;;;;
9123;52491 Flowers and plants;2005 3rd quarter;;;;;;
9124;52491 Flowers and plants;2005 October;;;;;;
9125;52491 Flowers and plants;2005 November;;;;;;
9126;52491 Flowers and plants;2005 December;;;;;;
9127;52491 Flowers and plants;2005 4th quarter;;;;;;
9128;52491 Flowers and plants;2005;;;;;;
9129;52491 Flowers and plants;2006 January;;;;;;
9130;52491 Flowers and plants;2006 February;;;;;;
9131;52491 Flowers and plants;2006 March;;;;;;
9132;52491 Flowers and plants;2006 1st quarter;;;;;;
9133;52491 Flowers and plants;2006 April;;;;;;
9134;52491 Flowers and plants;2006 May;;;;;;
9135;52491 Flowers and plants;2006 June;;;;;;
9136;52491 Flowers and plants;2006 2nd quarter;;;;;;
9137;52491 Flowers and plants;2006 July;;;;;;
9138;52491 Flowers and plants;2006 August;;;;;;
9139;52491 Flowers and plants;2006 September;;;;;;
9140;52491 Flowers and plants;2006 3rd quarter;;;;;;
9141;52491 Flowers and plants;2006 October;;;;;;
9142;52491 Flowers and plants;2006 November;;;;;;
9143;52491 Flowers and plants;2006 December;;;;;;
9144;52491 Flowers and plants;2006 4th quarter;;;;;;
9145;52491 Flowers and plants;2006;;;;;;
9146;52491 Flowers and plants;2007 January;;;;;;
9147;52491 Flowers and plants;2007 February;;;;;;
9148;52491 Flowers and plants;2007 March;;;;;;
9149;52491 Flowers and plants;2007 1st quarter;;;;;;
9150;52491 Flowers and plants;2007 April;;;;;;
9151;52491 Flowers and plants;2007 May;;;;;;
9152;52491 Flowers and plants;2007 June;;;;;;
9153;52491 Flowers and plants;2007 2nd quarter;;;;;;
9154;52491 Flowers and plants;2007 July;;;;;;
9155;52491 Flowers and plants;2007 August;;;;;;
9156;52491 Flowers and plants;2007 September;;;;;;
9157;52491 Flowers and plants;2007 3rd quarter;;;;;;
9158;52491 Flowers and plants;2007 October;;;;;;
9159;52491 Flowers and plants;2007 November;;;;;;
9160;52491 Flowers and plants;2007 December;;;;;;
9161;52491 Flowers and plants;2007 4th quarter;;;;;;
9162;52491 Flowers and plants;2007;;;;;;
9163;52491 Flowers and plants;2008 January;;;;;;
9164;52491 Flowers and plants;2008 February;;;;;;
9165;52491 Flowers and plants;2008 March;;;;;;
9166;52491 Flowers and plants;2008 1st quarter;;;;;;
9167;52491 Flowers and plants;2008 April;;;;;;
9168;52491 Flowers and plants;2008 May;;;;;;
9169;52491 Flowers and plants;2008 June;;;;;;
9170;52491 Flowers and plants;2008 2nd quarter;;;;;;
9171;52491 Flowers and plants;2008 July;;;;;;
9172;52491 Flowers and plants;2008 August;;;;;;
9173;52491 Flowers and plants;2008 September;;;;;;
9174;52491 Flowers and plants;2008 3rd quarter;;;;;;
9175;52491 Flowers and plants;2008 October;;;;;;
9176;52491 Flowers and plants;2008 November;;;;;;
9177;52491 Flowers and plants;2008 December;;;;;;
9178;52491 Flowers and plants;2008 4th quarter;;;;;;
9179;52491 Flowers and plants;2008;;;;;;
9180;52492 Garden centres;2000 January;40.0;104.0;38.0;;;
9181;52492 Garden centres;2000 February;51.0;105.0;49.0;;;
9182;52492 Garden centres;2000 March;110.0;97.0;114.0;;;
9183;52492 Garden centres;2000 1st quarter;67.0;102.0;66.0;;;
9184;52492 Garden centres;2000 April;166.0;98.0;168.0;;;
9185;52492 Garden centres;2000 May;174.0;99.0;176.0;;;
9186;52492 Garden centres;2000 June;126.0;97.0;129.0;;;
9187;52492 Garden centres;2000 2nd quarter;155.0;98.0;158.0;;;
9188;52492 Garden centres;2000 July;88.0;96.0;92.0;;;
9189;52492 Garden centres;2000 August;89.0;96.0;93.0;;;
9190;52492 Garden centres;2000 September;71.0;99.0;71.0;;;
9191;52492 Garden centres;2000 3rd quarter;83.0;97.0;85.0;;;
9192;52492 Garden centres;2000 October;69.0;100.0;69.0;;;
9193;52492 Garden centres;2000 November;82.0;102.0;80.0;;;
9194;52492 Garden centres;2000 December;134.0;107.0;125.0;;;
9195;52492 Garden centres;2000 4th quarter;95.0;103.0;92.0;;;
9196;52492 Garden centres;2000;100.0;100.0;100.0;;;
9197;52492 Garden centres;2001 January;46.0;105.0;44.0;14.7;0.4;
9198;52492 Garden centres;2001 February;54.0;106.0;51.0;4.9;1.6;
9199;52492 Garden centres;2001 March;107.0;102.0;105.0;-2.7;5.5;
9200;52492 Garden centres;2001 1st quarter;69.0;104.0;66.0;2.7;2.4;
9201;52492 Garden centres;2001 April;159.0;104.0;153.0;-3.8;5.7;
9202;52492 Garden centres;2001 May;217.0;104.0;209.0;24.9;5.2;
9203;52492 Garden centres;2001 June;137.0;102.0;135.0;9.1;4.9;
9204;52492 Garden centres;2001 2nd quarter;171.0;103.0;166.0;10.4;5.3;
9205;52492 Garden centres;2001 July;96.0;98.0;99.0;8.9;2.1;
9206;52492 Garden centres;2001 August;93.0;98.0;95.0;4.9;2.8;
9207;52492 Garden centres;2001 September;69.0;106.0;65.0;-2.9;6.7;
9208;52492 Garden centres;2001 3rd quarter;86.0;101.0;86.0;4.1;3.9;
9209;52492 Garden centres;2001 October;80.0;104.0;76.0;14.8;4.4;
9210;52492 Garden centres;2001 November;88.0;107.0;83.0;7.8;4.2;
9211;52492 Garden centres;2001 December;137.0;104.0;132.0;2.7;-2.2;
9212;52492 Garden centres;2001 4th quarter;102.0;105.0;97.0;7.1;2.0;
9213;52492 Garden centres;2001;107.0;103.0;104.0;7.0;3.4;
9214;52492 Garden centres;2002 January;50.0;110.0;46.0;10.7;5.4;
9215;52492 Garden centres;2002 February;61.0;114.0;54.0;13.3;7.3;
9216;52492 Garden centres;2002 March;144.0;112.0;128.0;33.9;9.6;
9217;52492 Garden centres;2002 1st quarter;85.0;112.0;76.0;23.4;7.4;
9218;52492 Garden centres;2002 April;172.0;110.0;156.0;7.7;5.3;
9219;52492 Garden centres;2002 May;200.0;112.0;179.0;-7.9;7.5;
9220;52492 Garden centres;2002 June;134.0;106.0;126.0;-2.3;4.4;
9221;52492 Garden centres;2002 2nd quarter;169.0;109.0;154.0;-1.6;5.7;
9222;52492 Garden centres;2002 July;100.0;104.0;97.0;4.1;6.1;
9223;52492 Garden centres;2002 August;102.0;103.0;99.0;9.2;4.2;
9224;52492 Garden centres;2002 September;72.0;112.0;64.0;4.1;5.2;
9225;52492 Garden centres;2002 3rd quarter;91.0;106.0;86.0;6.0;5.2;
9226;52492 Garden centres;2002 October;80.0;109.0;73.0;0.0;4.6;
9227;52492 Garden centres;2002 November;95.0;110.0;87.0;7.8;3.0;
9228;52492 Garden centres;2002 December;134.0;110.0;121.0;-2.4;6.0;
9229;52492 Garden centres;2002 4th quarter;103.0;110.0;94.0;1.2;4.5;
9230;52492 Garden centres;2002;112.0;109.0;102.0;4.6;5.7;
9231;52492 Garden centres;2003 January;52.0;111.0;47.0;2.7;0.5;2.2
9232;52492 Garden centres;2003 February;53.0;118.0;45.0;-12.8;3.4;-15.7
9233;52492 Garden centres;2003 March;145.0;111.0;131.0;1.2;-0.7;1.8
9234;52492 Garden centres;2003 1st quarter;84.0;113.0;74.0;-1.9;1.1;-2.9
9235;52492 Garden centres;2003 April;183.0;110.0;166.0;6.6;0.2;6.4
9236;52492 Garden centres;2003 May;187.0;112.0;166.0;-6.8;0.3;-7.0
9237;52492 Garden centres;2003 June;120.0;105.0;114.0;-10.7;-1.3;-9.5
9238;52492 Garden centres;2003 2nd quarter;163.0;109.0;150.0;-3.3;-0.3;-3.0
9239;52492 Garden centres;2003 July;99.0;104.0;96.0;-0.8;0.3;-1.1
9240;52492 Garden centres;2003 August;100.0;103.0;97.0;-2.3;0.1;-2.4
9241;52492 Garden centres;2003 September;71.0;114.0;62.0;-1.4;2.0;-3.4
9242;52492 Garden centres;2003 3rd quarter;90.0;107.0;84.0;-1.5;0.9;-2.4
9243;52492 Garden centres;2003 October;75.0;110.0;68.0;-6.3;0.3;-6.6
9244;52492 Garden centres;2003 November;84.0;110.0;76.0;-12.2;0.3;-12.4
9245;52492 Garden centres;2003 December;127.0;108.0;117.0;-5.2;-2.0;-3.3
9246;52492 Garden centres;2003 4th quarter;95.0;109.0;87.0;-7.6;-0.5;-7.2
9247;52492 Garden centres;2003;108.0;110.0;98.0;-3.7;0.3;-3.9
9248;52492 Garden centres;2004 January;50.0;110.0;45.0;-3.6;-0.5;-3.1
9249;52492 Garden centres;2004 February;51.0;113.0;45.0;-4.7;-3.8;-1.0
9250;52492 Garden centres;2004 March;110.0;110.0;100.0;-24.1;-0.9;-23.4
9251;52492 Garden centres;2004 1st quarter;70.0;111.0;63.0;-15.7;-1.8;-14.2
9252;52492 Garden centres;2004 April;178.0;108.0;165.0;-2.5;-1.7;-0.8
9253;52492 Garden centres;2004 May;198.0;109.0;181.0;6.3;-2.6;9.1
9254;52492 Garden centres;2004 June;115.0;105.0;109.0;-3.9;0.4;-4.3
9255;52492 Garden centres;2004 2nd quarter;164.0;108.0;152.0;0.5;-1.4;1.9
9256;52492 Garden centres;2004 July;100.0;103.0;96.0;0.3;-0.5;0.8
9257;52492 Garden centres;2004 August;91.0;101.0;90.0;-8.3;-1.3;-7.1
9258;52492 Garden centres;2004 September;69.0;107.0;64.0;-3.1;-6.1;3.2
9259;52492 Garden centres;2004 3rd quarter;87.0;104.0;83.0;-3.8;-2.7;-1.1
9260;52492 Garden centres;2004 October;77.0;109.0;71.0;3.8;-0.4;4.2
9261;52492 Garden centres;2004 November;86.0;113.0;76.0;2.8;2.5;0.2
9262;52492 Garden centres;2004 December;135.0;112.0;121.0;6.5;3.5;2.9
9263;52492 Garden centres;2004 4th quarter;100.0;111.0;89.0;4.7;1.9;2.8
9264;52492 Garden centres;2004;105.0;109.0;97.0;-2.6;-1.0;-1.6
9265;52492 Garden centres;2005 January;49.0;110.0;44.0;-2.8;-0.1;-2.7
9266;52492 Garden centres;2005 February;47.0;113.0;41.0;-7.9;-0.6;-7.3
9267;52492 Garden centres;2005 March;109.0;111.0;99.0;-1.0;0.3;-1.2
9268;52492 Garden centres;2005 1st quarter;68.0;111.0;61.0;-3.1;-0.1;-2.9
9269;52492 Garden centres;2005 April;146.0;110.0;133.0;-18.0;1.6;-19.3
9270;52492 Garden centres;2005 May;166.0;110.0;151.0;-16.4;0.7;-17.0
9271;52492 Garden centres;2005 June;119.0;107.0;111.0;3.2;1.2;2.0
9272;52492 Garden centres;2005 2nd quarter;143.0;109.0;132.0;-12.4;1.2;-13.4
9273;52492 Garden centres;2005 July;99.0;103.0;96.0;-1.0;-0.4;-0.6
9274;52492 Garden centres;2005 August;90.0;107.0;84.0;-1.2;5.9;-6.7
9275;52492 Garden centres;2005 September;76.0;109.0;70.0;10.5;1.9;8.5
9276;52492 Garden centres;2005 3rd quarter;88.0;106.0;83.0;2.0;2.4;-0.4
9277;52492 Garden centres;2005 October;79.0;112.0;70.0;1.7;2.5;-0.8
9278;52492 Garden centres;2005 November;88.0;112.0;78.0;1.8;-0.4;2.2
9279;52492 Garden centres;2005 December;147.0;112.0;132.0;8.7;-0.2;8.9
