ID;Geslacht;Leeftijd;Geboortejaar;JaarOverlijden;Overledenen_1;SaldoBuitenlandseMigratie_2;SaldoAdministratieveCorrecties_3
926;Meisjes;3 maanden;Jaar overlijden minus leeftijd;1997;11.0;31.0;-4.0
927;Meisjes;3 maanden;Jaar overlijden minus leeftijd;1998;10.0;57.0;3.0
928;Meisjes;3 maanden;Jaar overlijden minus leeftijd;1999;9.0;37.0;-2.0
929;Meisjes;3 maanden;Jaar overlijden minus leeftijd;2000;9.0;34.0;-2.0
930;Meisjes;3 maanden;Jaar overlijden minus leeftijd - 1;1995;4.0;-3.0;2.0
931;Meisjes;3 maanden;Jaar overlijden minus leeftijd - 1;1996;9.0;-2.0;2.0
932;Meisjes;3 maanden;Jaar overlijden minus leeftijd - 1;1997;3.0;5.0;0.0
933;Meisjes;3 maanden;Jaar overlijden minus leeftijd - 1;1998;3.0;14.0;0.0
934;Meisjes;3 maanden;Jaar overlijden minus leeftijd - 1;1999;7.0;19.0;-2.0
935;Meisjes;3 maanden;Jaar overlijden minus leeftijd - 1;2000;4.0;25.0;7.0
936;Meisjes;4 maanden;Totaal per leeftijd;1995;7.0;34.0;-3.0
937;Meisjes;4 maanden;Totaal per leeftijd;1996;18.0;28.0;1.0
938;Meisjes;4 maanden;Totaal per leeftijd;1997;7.0;29.0;5.0
939;Meisjes;4 maanden;Totaal per leeftijd;1998;11.0;33.0;2.0
940;Meisjes;4 maanden;Totaal per leeftijd;1999;14.0;54.0;-3.0
941;Meisjes;4 maanden;Totaal per leeftijd;2000;10.0;59.0;-4.0
942;Meisjes;4 maanden;Jaar overlijden minus leeftijd;1995;2.0;16.0;0.0
943;Meisjes;4 maanden;Jaar overlijden minus leeftijd;1996;8.0;27.0;0.0
944;Meisjes;4 maanden;Jaar overlijden minus leeftijd;1997;4.0;23.0;5.0
945;Meisjes;4 maanden;Jaar overlijden minus leeftijd;1998;6.0;27.0;1.0
946;Meisjes;4 maanden;Jaar overlijden minus leeftijd;1999;8.0;20.0;0.0
947;Meisjes;4 maanden;Jaar overlijden minus leeftijd;2000;8.0;27.0;-4.0
948;Meisjes;4 maanden;Jaar overlijden minus leeftijd - 1;1995;5.0;18.0;-3.0
949;Meisjes;4 maanden;Jaar overlijden minus leeftijd - 1;1996;10.0;1.0;1.0
950;Meisjes;4 maanden;Jaar overlijden minus leeftijd - 1;1997;3.0;6.0;0.0
951;Meisjes;4 maanden;Jaar overlijden minus leeftijd - 1;1998;5.0;6.0;1.0
952;Meisjes;4 maanden;Jaar overlijden minus leeftijd - 1;1999;6.0;34.0;-3.0
953;Meisjes;4 maanden;Jaar overlijden minus leeftijd - 1;2000;2.0;32.0;0.0
954;Meisjes;5 maanden;Totaal per leeftijd;1995;14.0;24.0;-3.0
955;Meisjes;5 maanden;Totaal per leeftijd;1996;5.0;8.0;1.0
956;Meisjes;5 maanden;Totaal per leeftijd;1997;13.0;9.0;-4.0
957;Meisjes;5 maanden;Totaal per leeftijd;1998;6.0;40.0;-3.0
958;Meisjes;5 maanden;Totaal per leeftijd;1999;12.0;36.0;-1.0
959;Meisjes;5 maanden;Totaal per leeftijd;2000;6.0;28.0;3.0
960;Meisjes;5 maanden;Jaar overlijden minus leeftijd;1995;9.0;9.0;-1.0
961;Meisjes;5 maanden;Jaar overlijden minus leeftijd;1996;3.0;14.0;-1.0
962;Meisjes;5 maanden;Jaar overlijden minus leeftijd;1997;10.0;4.0;-2.0
963;Meisjes;5 maanden;Jaar overlijden minus leeftijd;1998;4.0;25.0;-3.0
964;Meisjes;5 maanden;Jaar overlijden minus leeftijd;1999;6.0;8.0;1.0
965;Meisjes;5 maanden;Jaar overlijden minus leeftijd;2000;3.0;5.0;0.0
966;Meisjes;5 maanden;Jaar overlijden minus leeftijd - 1;1995;5.0;15.0;-2.0
967;Meisjes;5 maanden;Jaar overlijden minus leeftijd - 1;1996;2.0;-6.0;2.0
968;Meisjes;5 maanden;Jaar overlijden minus leeftijd - 1;1997;3.0;5.0;-2.0
969;Meisjes;5 maanden;Jaar overlijden minus leeftijd - 1;1998;2.0;15.0;0.0
970;Meisjes;5 maanden;Jaar overlijden minus leeftijd - 1;1999;6.0;28.0;-2.0
971;Meisjes;5 maanden;Jaar overlijden minus leeftijd - 1;2000;3.0;23.0;3.0
972;Meisjes;6 maanden;Totaal per leeftijd;1995;7.0;19.0;-1.0
973;Meisjes;6 maanden;Totaal per leeftijd;1996;7.0;12.0;1.0
974;Meisjes;6 maanden;Totaal per leeftijd;1997;8.0;9.0;4.0
975;Meisjes;6 maanden;Totaal per leeftijd;1998;7.0;37.0;0.0
976;Meisjes;6 maanden;Totaal per leeftijd;1999;7.0;68.0;-2.0
977;Meisjes;6 maanden;Totaal per leeftijd;2000;11.0;44.0;-1.0
978;Meisjes;6 maanden;Jaar overlijden minus leeftijd;1995;3.0;11.0;0.0
979;Meisjes;6 maanden;Jaar overlijden minus leeftijd;1996;7.0;23.0;1.0
980;Meisjes;6 maanden;Jaar overlijden minus leeftijd;1997;1.0;13.0;1.0
981;Meisjes;6 maanden;Jaar overlijden minus leeftijd;1998;2.0;31.0;0.0
982;Meisjes;6 maanden;Jaar overlijden minus leeftijd;1999;2.0;26.0;-4.0
983;Meisjes;6 maanden;Jaar overlijden minus leeftijd;2000;5.0;3.0;0.0
984;Meisjes;6 maanden;Jaar overlijden minus leeftijd - 1;1995;4.0;8.0;-1.0
985;Meisjes;6 maanden;Jaar overlijden minus leeftijd - 1;1996;0.0;-11.0;0.0
986;Meisjes;6 maanden;Jaar overlijden minus leeftijd - 1;1997;7.0;-4.0;3.0
987;Meisjes;6 maanden;Jaar overlijden minus leeftijd - 1;1998;5.0;6.0;0.0
988;Meisjes;6 maanden;Jaar overlijden minus leeftijd - 1;1999;5.0;42.0;2.0
989;Meisjes;6 maanden;Jaar overlijden minus leeftijd - 1;2000;6.0;41.0;-1.0
990;Meisjes;7 maanden;Totaal per leeftijd;1995;8.0;29.0;-2.0
991;Meisjes;7 maanden;Totaal per leeftijd;1996;6.0;52.0;-6.0
992;Meisjes;7 maanden;Totaal per leeftijd;1997;8.0;8.0;1.0
993;Meisjes;7 maanden;Totaal per leeftijd;1998;7.0;22.0;1.0
994;Meisjes;7 maanden;Totaal per leeftijd;1999;6.0;49.0;-4.0
995;Meisjes;7 maanden;Totaal per leeftijd;2000;6.0;42.0;-2.0
996;Meisjes;7 maanden;Jaar overlijden minus leeftijd;1995;2.0;14.0;-2.0
997;Meisjes;7 maanden;Jaar overlijden minus leeftijd;1996;2.0;41.0;-2.0
998;Meisjes;7 maanden;Jaar overlijden minus leeftijd;1997;2.0;2.0;1.0
999;Meisjes;7 maanden;Jaar overlijden minus leeftijd;1998;3.0;24.0;1.0
1000;Meisjes;7 maanden;Jaar overlijden minus leeftijd;1999;4.0;13.0;1.0
1001;Meisjes;7 maanden;Jaar overlijden minus leeftijd;2000;2.0;14.0;3.0
1002;Meisjes;7 maanden;Jaar overlijden minus leeftijd - 1;1995;6.0;15.0;0.0
1003;Meisjes;7 maanden;Jaar overlijden minus leeftijd - 1;1996;4.0;11.0;-4.0
1004;Meisjes;7 maanden;Jaar overlijden minus leeftijd - 1;1997;6.0;6.0;0.0
1005;Meisjes;7 maanden;Jaar overlijden minus leeftijd - 1;1998;4.0;-2.0;0.0
1006;Meisjes;7 maanden;Jaar overlijden minus leeftijd - 1;1999;2.0;36.0;-5.0
1007;Meisjes;7 maanden;Jaar overlijden minus leeftijd - 1;2000;4.0;28.0;-5.0
1008;Meisjes;8 maanden;Totaal per leeftijd;1995;6.0;11.0;-2.0
1009;Meisjes;8 maanden;Totaal per leeftijd;1996;13.0;21.0;0.0
1010;Meisjes;8 maanden;Totaal per leeftijd;1997;3.0;6.0;-8.0
1011;Meisjes;8 maanden;Totaal per leeftijd;1998;5.0;32.0;-5.0
1012;Meisjes;8 maanden;Totaal per leeftijd;1999;5.0;45.0;-10.0
1013;Meisjes;8 maanden;Totaal per leeftijd;2000;7.0;47.0;-7.0
1014;Meisjes;8 maanden;Jaar overlijden minus leeftijd;1995;3.0;3.0;-2.0
1015;Meisjes;8 maanden;Jaar overlijden minus leeftijd;1996;6.0;13.0;-1.0
1016;Meisjes;8 maanden;Jaar overlijden minus leeftijd;1997;0.0;9.0;-1.0
1017;Meisjes;8 maanden;Jaar overlijden minus leeftijd;1998;2.0;14.0;1.0
1018;Meisjes;8 maanden;Jaar overlijden minus leeftijd;1999;1.0;7.0;0.0
1019;Meisjes;8 maanden;Jaar overlijden minus leeftijd;2000;1.0;10.0;-4.0
1020;Meisjes;8 maanden;Jaar overlijden minus leeftijd - 1;1995;3.0;8.0;0.0
1021;Meisjes;8 maanden;Jaar overlijden minus leeftijd - 1;1996;7.0;8.0;1.0
1022;Meisjes;8 maanden;Jaar overlijden minus leeftijd - 1;1997;3.0;-3.0;-7.0
1023;Meisjes;8 maanden;Jaar overlijden minus leeftijd - 1;1998;3.0;18.0;-6.0
1024;Meisjes;8 maanden;Jaar overlijden minus leeftijd - 1;1999;4.0;38.0;-10.0
1025;Meisjes;8 maanden;Jaar overlijden minus leeftijd - 1;2000;6.0;37.0;-3.0
1026;Meisjes;9 maanden;Totaal per leeftijd;1995;15.0;13.0;-5.0
1027;Meisjes;9 maanden;Totaal per leeftijd;1996;5.0;9.0;0.0
1028;Meisjes;9 maanden;Totaal per leeftijd;1997;7.0;-4.0;-1.0
1029;Meisjes;9 maanden;Totaal per leeftijd;1998;6.0;37.0;-8.0
1030;Meisjes;9 maanden;Totaal per leeftijd;1999;6.0;60.0;-6.0
1031;Meisjes;9 maanden;Totaal per leeftijd;2000;5.0;100.0;-3.0
1032;Meisjes;9 maanden;Jaar overlijden minus leeftijd;1995;3.0;-1.0;-3.0
1033;Meisjes;9 maanden;Jaar overlijden minus leeftijd;1996;1.0;4.0;-1.0
1034;Meisjes;9 maanden;Jaar overlijden minus leeftijd;1997;2.0;9.0;-2.0
1035;Meisjes;9 maanden;Jaar overlijden minus leeftijd;1998;1.0;11.0;-1.0
1036;Meisjes;9 maanden;Jaar overlijden minus leeftijd;1999;2.0;11.0;-1.0
1037;Meisjes;9 maanden;Jaar overlijden minus leeftijd;2000;2.0;15.0;-2.0
1038;Meisjes;9 maanden;Jaar overlijden minus leeftijd - 1;1995;12.0;14.0;-2.0
1039;Meisjes;9 maanden;Jaar overlijden minus leeftijd - 1;1996;4.0;5.0;1.0
1040;Meisjes;9 maanden;Jaar overlijden minus leeftijd - 1;1997;5.0;-13.0;1.0
1041;Meisjes;9 maanden;Jaar overlijden minus leeftijd - 1;1998;5.0;26.0;-7.0
1042;Meisjes;9 maanden;Jaar overlijden minus leeftijd - 1;1999;4.0;49.0;-5.0
1043;Meisjes;9 maanden;Jaar overlijden minus leeftijd - 1;2000;3.0;85.0;-1.0
1044;Meisjes;10 maanden;Totaal per leeftijd;1995;7.0;19.0;-11.0
1045;Meisjes;10 maanden;Totaal per leeftijd;1996;2.0;-7.0;-1.0
1046;Meisjes;10 maanden;Totaal per leeftijd;1997;4.0;16.0;-6.0
1047;Meisjes;10 maanden;Totaal per leeftijd;1998;2.0;26.0;-3.0
1048;Meisjes;10 maanden;Totaal per leeftijd;1999;0.0;75.0;-4.0
1049;Meisjes;10 maanden;Totaal per leeftijd;2000;9.0;153.0;-9.0
1050;Meisjes;10 maanden;Jaar overlijden minus leeftijd;1995;1.0;-1.0;-5.0
1051;Meisjes;10 maanden;Jaar overlijden minus leeftijd;1996;0.0;-1.0;1.0
1052;Meisjes;10 maanden;Jaar overlijden minus leeftijd;1997;1.0;6.0;-1.0
1053;Meisjes;10 maanden;Jaar overlijden minus leeftijd;1998;0.0;7.0;-1.0
1054;Meisjes;10 maanden;Jaar overlijden minus leeftijd;1999;0.0;9.0;0.0
1055;Meisjes;10 maanden;Jaar overlijden minus leeftijd;2000;1.0;30.0;-1.0
1056;Meisjes;10 maanden;Jaar overlijden minus leeftijd - 1;1995;6.0;20.0;-6.0
1057;Meisjes;10 maanden;Jaar overlijden minus leeftijd - 1;1996;2.0;-6.0;-2.0
1058;Meisjes;10 maanden;Jaar overlijden minus leeftijd - 1;1997;3.0;10.0;-5.0
1059;Meisjes;10 maanden;Jaar overlijden minus leeftijd - 1;1998;2.0;19.0;-2.0
1060;Meisjes;10 maanden;Jaar overlijden minus leeftijd - 1;1999;0.0;66.0;-4.0
1061;Meisjes;10 maanden;Jaar overlijden minus leeftijd - 1;2000;8.0;123.0;-8.0
1062;Meisjes;11 maanden;Totaal per leeftijd;1995;5.0;35.0;-5.0
1063;Meisjes;11 maanden;Totaal per leeftijd;1996;5.0;13.0;-5.0
1064;Meisjes;11 maanden;Totaal per leeftijd;1997;4.0;29.0;-8.0
1065;Meisjes;11 maanden;Totaal per leeftijd;1998;4.0;54.0;-8.0
1066;Meisjes;11 maanden;Totaal per leeftijd;1999;2.0;41.0;-6.0
1067;Meisjes;11 maanden;Totaal per leeftijd;2000;4.0;103.0;-9.0
1068;Meisjes;11 maanden;Jaar overlijden minus leeftijd;1995;0.0;10.0;-1.0
1069;Meisjes;11 maanden;Jaar overlijden minus leeftijd;1996;0.0;4.0;0.0
1070;Meisjes;11 maanden;Jaar overlijden minus leeftijd;1997;0.0;3.0;0.0
1071;Meisjes;11 maanden;Jaar overlijden minus leeftijd;1998;1.0;4.0;-1.0
1072;Meisjes;11 maanden;Jaar overlijden minus leeftijd;1999;1.0;4.0;0.0
1073;Meisjes;11 maanden;Jaar overlijden minus leeftijd;2000;0.0;4.0;0.0
1074;Meisjes;11 maanden;Jaar overlijden minus leeftijd - 1;1995;5.0;25.0;-4.0
1075;Meisjes;11 maanden;Jaar overlijden minus leeftijd - 1;1996;5.0;9.0;-5.0
1076;Meisjes;11 maanden;Jaar overlijden minus leeftijd - 1;1997;4.0;26.0;-8.0
1077;Meisjes;11 maanden;Jaar overlijden minus leeftijd - 1;1998;3.0;50.0;-7.0
1078;Meisjes;11 maanden;Jaar overlijden minus leeftijd - 1;1999;1.0;37.0;-6.0
1079;Meisjes;11 maanden;Jaar overlijden minus leeftijd - 1;2000;4.0;99.0;-9.0
1080;Meisjes;12 maanden;Totaal per leeftijd;1995;4.0;32.0;-9.0
1081;Meisjes;12 maanden;Totaal per leeftijd;1996;3.0;53.0;-8.0
1082;Meisjes;12 maanden;Totaal per leeftijd;1997;2.0;48.0;-11.0
1083;Meisjes;12 maanden;Totaal per leeftijd;1998;2.0;73.0;-6.0
1084;Meisjes;12 maanden;Totaal per leeftijd;1999;3.0;79.0;-8.0
1085;Meisjes;12 maanden;Totaal per leeftijd;2000;2.0;78.0;-9.0
1086;Meisjes;12 maanden;Jaar overlijden minus leeftijd;1995;4.0;27.0;-9.0
1087;Meisjes;12 maanden;Jaar overlijden minus leeftijd;1996;3.0;48.0;-8.0
1088;Meisjes;12 maanden;Jaar overlijden minus leeftijd;1997;2.0;46.0;-10.0
1089;Meisjes;12 maanden;Jaar overlijden minus leeftijd;1998;2.0;73.0;-8.0
1090;Meisjes;12 maanden;Jaar overlijden minus leeftijd;1999;3.0;76.0;-8.0
1091;Meisjes;12 maanden;Jaar overlijden minus leeftijd;2000;2.0;73.0;-8.0
1092;Meisjes;12 maanden;Jaar overlijden minus leeftijd - 1;1995;0.0;5.0;0.0
1093;Meisjes;12 maanden;Jaar overlijden minus leeftijd - 1;1996;0.0;5.0;0.0
1094;Meisjes;12 maanden;Jaar overlijden minus leeftijd - 1;1997;0.0;2.0;-1.0
1095;Meisjes;12 maanden;Jaar overlijden minus leeftijd - 1;1998;0.0;0.0;2.0
1096;Meisjes;12 maanden;Jaar overlijden minus leeftijd - 1;1999;0.0;3.0;0.0
1097;Meisjes;12 maanden;Jaar overlijden minus leeftijd - 1;2000;0.0;5.0;-1.0
1098;Meisjes;13 maanden;Totaal per leeftijd;1995;4.0;18.0;-6.0
1099;Meisjes;13 maanden;Totaal per leeftijd;1996;5.0;35.0;1.0
1100;Meisjes;13 maanden;Totaal per leeftijd;1997;2.0;42.0;-6.0
1101;Meisjes;13 maanden;Totaal per leeftijd;1998;5.0;36.0;-3.0
1102;Meisjes;13 maanden;Totaal per leeftijd;1999;2.0;64.0;3.0
1103;Meisjes;13 maanden;Totaal per leeftijd;2000;4.0;52.0;-6.0
1104;Meisjes;13 maanden;Jaar overlijden minus leeftijd;1995;4.0;20.0;-6.0
1105;Meisjes;13 maanden;Jaar overlijden minus leeftijd;1996;4.0;32.0;1.0
1106;Meisjes;13 maanden;Jaar overlijden minus leeftijd;1997;2.0;42.0;-4.0
1107;Meisjes;13 maanden;Jaar overlijden minus leeftijd;1998;5.0;33.0;-2.0
1108;Meisjes;13 maanden;Jaar overlijden minus leeftijd;1999;2.0;59.0;4.0
1109;Meisjes;13 maanden;Jaar overlijden minus leeftijd;2000;4.0;48.0;-6.0
1110;Meisjes;13 maanden;Jaar overlijden minus leeftijd - 1;1995;0.0;-2.0;0.0
1111;Meisjes;13 maanden;Jaar overlijden minus leeftijd - 1;1996;1.0;3.0;0.0
1112;Meisjes;13 maanden;Jaar overlijden minus leeftijd - 1;1997;0.0;0.0;-2.0
1113;Meisjes;13 maanden;Jaar overlijden minus leeftijd - 1;1998;0.0;3.0;-1.0
1114;Meisjes;13 maanden;Jaar overlijden minus leeftijd - 1;1999;0.0;5.0;-1.0
1115;Meisjes;13 maanden;Jaar overlijden minus leeftijd - 1;2000;0.0;4.0;0.0
1116;Meisjes;14 maanden;Totaal per leeftijd;1995;5.0;30.0;-9.0
1117;Meisjes;14 maanden;Totaal per leeftijd;1996;4.0;18.0;-7.0
1118;Meisjes;14 maanden;Totaal per leeftijd;1997;1.0;40.0;-4.0
1119;Meisjes;14 maanden;Totaal per leeftijd;1998;4.0;53.0;-11.0
1120;Meisjes;14 maanden;Totaal per leeftijd;1999;6.0;64.0;-7.0
1121;Meisjes;14 maanden;Totaal per leeftijd;2000;3.0;37.0;-1.0
1122;Meisjes;14 maanden;Jaar overlijden minus leeftijd;1995;3.0;26.0;-6.0
1123;Meisjes;14 maanden;Jaar overlijden minus leeftijd;1996;3.0;18.0;-9.0
1124;Meisjes;14 maanden;Jaar overlijden minus leeftijd;1997;1.0;32.0;-4.0
1125;Meisjes;14 maanden;Jaar overlijden minus leeftijd;1998;3.0;44.0;-7.0
1126;Meisjes;14 maanden;Jaar overlijden minus leeftijd;1999;6.0;53.0;-8.0
1127;Meisjes;14 maanden;Jaar overlijden minus leeftijd;2000;3.0;26.0;-1.0
1128;Meisjes;14 maanden;Jaar overlijden minus leeftijd - 1;1995;2.0;4.0;-3.0
1129;Meisjes;14 maanden;Jaar overlijden minus leeftijd - 1;1996;1.0;0.0;2.0
1130;Meisjes;14 maanden;Jaar overlijden minus leeftijd - 1;1997;0.0;8.0;0.0
1131;Meisjes;14 maanden;Jaar overlijden minus leeftijd - 1;1998;1.0;9.0;-4.0
1132;Meisjes;14 maanden;Jaar overlijden minus leeftijd - 1;1999;0.0;11.0;1.0
1133;Meisjes;14 maanden;Jaar overlijden minus leeftijd - 1;2000;0.0;11.0;0.0
1134;Meisjes;15 maanden;Totaal per leeftijd;1995;3.0;31.0;-13.0
1135;Meisjes;15 maanden;Totaal per leeftijd;1996;3.0;42.0;-12.0
1136;Meisjes;15 maanden;Totaal per leeftijd;1997;4.0;33.0;-3.0
1137;Meisjes;15 maanden;Totaal per leeftijd;1998;6.0;59.0;-8.0
1138;Meisjes;15 maanden;Totaal per leeftijd;1999;4.0;68.0;-6.0
1139;Meisjes;15 maanden;Totaal per leeftijd;2000;6.0;35.0;-7.0
1140;Meisjes;15 maanden;Jaar overlijden minus leeftijd;1995;2.0;24.0;-9.0
1141;Meisjes;15 maanden;Jaar overlijden minus leeftijd;1996;2.0;31.0;-5.0
1142;Meisjes;15 maanden;Jaar overlijden minus leeftijd;1997;3.0;24.0;1.0
1143;Meisjes;15 maanden;Jaar overlijden minus leeftijd;1998;5.0;45.0;-7.0
1144;Meisjes;15 maanden;Jaar overlijden minus leeftijd;1999;4.0;45.0;-5.0
1145;Meisjes;15 maanden;Jaar overlijden minus leeftijd;2000;5.0;20.0;-5.0
1146;Meisjes;15 maanden;Jaar overlijden minus leeftijd - 1;1995;1.0;7.0;-4.0
1147;Meisjes;15 maanden;Jaar overlijden minus leeftijd - 1;1996;1.0;11.0;-7.0
1148;Meisjes;15 maanden;Jaar overlijden minus leeftijd - 1;1997;1.0;9.0;-4.0
1149;Meisjes;15 maanden;Jaar overlijden minus leeftijd - 1;1998;1.0;14.0;-1.0
1150;Meisjes;15 maanden;Jaar overlijden minus leeftijd - 1;1999;0.0;23.0;-1.0
1151;Meisjes;15 maanden;Jaar overlijden minus leeftijd - 1;2000;1.0;15.0;-2.0
1152;Meisjes;16 maanden;Totaal per leeftijd;1995;8.0;34.0;-8.0
1153;Meisjes;16 maanden;Totaal per leeftijd;1996;5.0;34.0;-6.0
1154;Meisjes;16 maanden;Totaal per leeftijd;1997;3.0;39.0;-1.0
1155;Meisjes;16 maanden;Totaal per leeftijd;1998;3.0;54.0;-4.0
1156;Meisjes;16 maanden;Totaal per leeftijd;1999;7.0;62.0;-5.0
1157;Meisjes;16 maanden;Totaal per leeftijd;2000;4.0;24.0;-9.0
1158;Meisjes;16 maanden;Jaar overlijden minus leeftijd;1995;7.0;18.0;-5.0
1159;Meisjes;16 maanden;Jaar overlijden minus leeftijd;1996;2.0;17.0;-2.0
1160;Meisjes;16 maanden;Jaar overlijden minus leeftijd;1997;2.0;31.0;0.0
1161;Meisjes;16 maanden;Jaar overlijden minus leeftijd;1998;1.0;31.0;-5.0
1162;Meisjes;16 maanden;Jaar overlijden minus leeftijd;1999;5.0;50.0;-4.0
1163;Meisjes;16 maanden;Jaar overlijden minus leeftijd;2000;2.0;15.0;-4.0
1164;Meisjes;16 maanden;Jaar overlijden minus leeftijd - 1;1995;1.0;16.0;-3.0
1165;Meisjes;16 maanden;Jaar overlijden minus leeftijd - 1;1996;3.0;17.0;-4.0
1166;Meisjes;16 maanden;Jaar overlijden minus leeftijd - 1;1997;1.0;8.0;-1.0
1167;Meisjes;16 maanden;Jaar overlijden minus leeftijd - 1;1998;2.0;23.0;1.0
1168;Meisjes;16 maanden;Jaar overlijden minus leeftijd - 1;1999;2.0;12.0;-1.0
1169;Meisjes;16 maanden;Jaar overlijden minus leeftijd - 1;2000;2.0;9.0;-5.0
1170;Meisjes;17 maanden;Totaal per leeftijd;1995;3.0;29.0;-4.0
1171;Meisjes;17 maanden;Totaal per leeftijd;1996;1.0;29.0;-4.0
1172;Meisjes;17 maanden;Totaal per leeftijd;1997;1.0;21.0;1.0
1173;Meisjes;17 maanden;Totaal per leeftijd;1998;1.0;53.0;-13.0
1174;Meisjes;17 maanden;Totaal per leeftijd;1999;1.0;48.0;-4.0
1175;Meisjes;17 maanden;Totaal per leeftijd;2000;6.0;37.0;-7.0
1176;Meisjes;17 maanden;Jaar overlijden minus leeftijd;1995;3.0;11.0;-3.0
1177;Meisjes;17 maanden;Jaar overlijden minus leeftijd;1996;1.0;17.0;-1.0
1178;Meisjes;17 maanden;Jaar overlijden minus leeftijd;1997;1.0;17.0;0.0
1179;Meisjes;17 maanden;Jaar overlijden minus leeftijd;1998;0.0;32.0;-9.0
1180;Meisjes;17 maanden;Jaar overlijden minus leeftijd;1999;1.0;23.0;-3.0
1181;Meisjes;17 maanden;Jaar overlijden minus leeftijd;2000;3.0;20.0;-7.0
1182;Meisjes;17 maanden;Jaar overlijden minus leeftijd - 1;1995;0.0;18.0;-1.0
1183;Meisjes;17 maanden;Jaar overlijden minus leeftijd - 1;1996;0.0;12.0;-3.0
1184;Meisjes;17 maanden;Jaar overlijden minus leeftijd - 1;1997;0.0;4.0;1.0
1185;Meisjes;17 maanden;Jaar overlijden minus leeftijd - 1;1998;1.0;21.0;-4.0
1186;Meisjes;17 maanden;Jaar overlijden minus leeftijd - 1;1999;0.0;25.0;-1.0
1187;Meisjes;17 maanden;Jaar overlijden minus leeftijd - 1;2000;3.0;17.0;0.0
1188;Meisjes;18 maanden;Totaal per leeftijd;1995;4.0;7.0;-12.0
1189;Meisjes;18 maanden;Totaal per leeftijd;1996;5.0;5.0;-6.0
1190;Meisjes;18 maanden;Totaal per leeftijd;1997;2.0;33.0;-11.0
1191;Meisjes;18 maanden;Totaal per leeftijd;1998;1.0;60.0;-6.0
1192;Meisjes;18 maanden;Totaal per leeftijd;1999;7.0;44.0;-8.0
1193;Meisjes;18 maanden;Totaal per leeftijd;2000;2.0;22.0;-5.0
1194;Meisjes;18 maanden;Jaar overlijden minus leeftijd;1995;0.0;-1.0;-6.0
1195;Meisjes;18 maanden;Jaar overlijden minus leeftijd;1996;3.0;9.0;-5.0
1196;Meisjes;18 maanden;Jaar overlijden minus leeftijd;1997;1.0;24.0;-6.0
1197;Meisjes;18 maanden;Jaar overlijden minus leeftijd;1998;0.0;27.0;-4.0
1198;Meisjes;18 maanden;Jaar overlijden minus leeftijd;1999;5.0;25.0;-3.0
1199;Meisjes;18 maanden;Jaar overlijden minus leeftijd;2000;0.0;11.0;-3.0
1200;Meisjes;18 maanden;Jaar overlijden minus leeftijd - 1;1995;4.0;8.0;-6.0
1201;Meisjes;18 maanden;Jaar overlijden minus leeftijd - 1;1996;2.0;-4.0;-1.0
1202;Meisjes;18 maanden;Jaar overlijden minus leeftijd - 1;1997;1.0;9.0;-5.0
1203;Meisjes;18 maanden;Jaar overlijden minus leeftijd - 1;1998;1.0;33.0;-2.0
1204;Meisjes;18 maanden;Jaar overlijden minus leeftijd - 1;1999;2.0;19.0;-5.0
1205;Meisjes;18 maanden;Jaar overlijden minus leeftijd - 1;2000;2.0;11.0;-2.0
1206;Meisjes;19 maanden;Totaal per leeftijd;1995;3.0;34.0;-15.0
1207;Meisjes;19 maanden;Totaal per leeftijd;1996;2.0;12.0;-7.0
1208;Meisjes;19 maanden;Totaal per leeftijd;1997;1.0;34.0;-11.0
1209;Meisjes;19 maanden;Totaal per leeftijd;1998;3.0;50.0;-5.0
1210;Meisjes;19 maanden;Totaal per leeftijd;1999;4.0;53.0;-9.0
1211;Meisjes;19 maanden;Totaal per leeftijd;2000;4.0;22.0;-8.0
1212;Meisjes;19 maanden;Jaar overlijden minus leeftijd;1995;1.0;18.0;-6.0
1213;Meisjes;19 maanden;Jaar overlijden minus leeftijd;1996;1.0;9.0;-5.0
1214;Meisjes;19 maanden;Jaar overlijden minus leeftijd;1997;1.0;18.0;-9.0
1215;Meisjes;19 maanden;Jaar overlijden minus leeftijd;1998;0.0;14.0;-1.0
1216;Meisjes;19 maanden;Jaar overlijden minus leeftijd;1999;1.0;14.0;-6.0
1217;Meisjes;19 maanden;Jaar overlijden minus leeftijd;2000;2.0;3.0;-2.0
1218;Meisjes;19 maanden;Jaar overlijden minus leeftijd - 1;1995;2.0;16.0;-9.0
1219;Meisjes;19 maanden;Jaar overlijden minus leeftijd - 1;1996;1.0;3.0;-2.0
1220;Meisjes;19 maanden;Jaar overlijden minus leeftijd - 1;1997;0.0;16.0;-2.0
1221;Meisjes;19 maanden;Jaar overlijden minus leeftijd - 1;1998;3.0;36.0;-4.0
1222;Meisjes;19 maanden;Jaar overlijden minus leeftijd - 1;1999;3.0;39.0;-3.0
1223;Meisjes;19 maanden;Jaar overlijden minus leeftijd - 1;2000;2.0;19.0;-6.0
1224;Meisjes;20 maanden;Totaal per leeftijd;1995;3.0;26.0;-4.0
1225;Meisjes;20 maanden;Totaal per leeftijd;1996;4.0;47.0;-7.0
1226;Meisjes;20 maanden;Totaal per leeftijd;1997;6.0;35.0;-7.0
1227;Meisjes;20 maanden;Totaal per leeftijd;1998;1.0;31.0;-5.0
1228;Meisjes;20 maanden;Totaal per leeftijd;1999;0.0;52.0;-13.0
