ID;HerkomstBestemming;Perioden;TotaalZwareMetalenInEquivalenten_1;ArseenverbindingenAlsAs_2;CadmiumverbindingenAlsCd_3;ChroomverbindingenAlsCr_4;KoperverbindingenAlsCu_5;KwikverbindingenAlsHg_6;LoodverbindingenAlsPb_7;NikkelverbindingenAlsNi_8;ZinkverbindingenAlsZn_9;TotaalNutrientenInEquivalenten_10;FosforverbindingenAlsP_11;StikstofverbindingenAlsN_12
567;51 Vervoer door de lucht;2002;0.1;0.0;0.0;0.0;117.0;0.0;32.0;1.0;515.0;0.0;0.0;0.0
568;51 Vervoer door de lucht;2003;0.1;15.0;1.0;51.0;119.0;0.0;32.0;1.0;819.0;0.0;0.0;0.0
569;51 Vervoer door de lucht;2004;0.1;0.0;0.0;4.0;120.0;0.0;32.0;1.0;978.0;0.0;0.0;0.0
570;51 Vervoer door de lucht;2005;0.1;0.0;0.0;0.0;122.0;0.0;32.0;1.0;375.0;0.0;0.0;0.0
571;51 Vervoer door de lucht;2006;0.1;0.0;0.0;0.0;120.0;0.0;32.0;1.0;384.0;0.0;0.0;0.0
572;51 Vervoer door de lucht;2007;0.1;0.0;0.0;0.0;116.0;0.0;31.0;1.0;356.0;0.0;0.0;0.0
573;51 Vervoer door de lucht;2008;0.1;0.0;0.0;0.0;114.0;0.0;31.0;1.0;375.0;0.0;0.0;0.0
574;51 Vervoer door de lucht;2009;0.1;0.0;0.0;0.0;119.0;0.0;31.0;1.0;328.0;0.0;0.0;0.0
575;51 Vervoer door de lucht;2010;0.0;0.0;0.0;0.0;112.0;0.0;28.0;1.0;309.0;0.0;0.0;1644.0
576;52 Opslag, dienstverlening voor vervoer;1995;0.4;1101.0;0.0;79.0;682.0;0.0;61.0;1.0;522.0;3.0;1019.0;20600.0
577;52 Opslag, dienstverlening voor vervoer;1996;0.4;1118.0;0.0;72.0;697.0;0.0;62.0;2.0;550.0;3.0;886.0;23040.0
578;52 Opslag, dienstverlening voor vervoer;1997;0.4;1134.0;0.0;68.0;708.0;0.0;63.0;3.0;579.0;3.0;797.0;24666.0
579;52 Opslag, dienstverlening voor vervoer;1998;0.4;1151.0;0.0;63.0;719.0;0.0;63.0;4.0;612.0;3.0;708.0;26293.0
580;52 Opslag, dienstverlening voor vervoer;1999;0.4;1168.0;0.0;59.0;729.0;0.0;64.0;4.0;646.0;3.0;619.0;27919.0
581;52 Opslag, dienstverlening voor vervoer;2000;0.4;1184.0;0.0;57.0;736.0;0.0;65.0;5.0;692.0;3.0;575.0;28732.0
582;52 Opslag, dienstverlening voor vervoer;2001;0.4;1160.0;0.0;45.0;701.0;0.0;112.0;7.0;799.0;3.0;506.0;23792.0
583;52 Opslag, dienstverlening voor vervoer;2002;0.4;1150.0;1.0;34.0;666.0;0.0;162.0;8.0;909.0;3.0;460.0;20499.0
584;52 Opslag, dienstverlening voor vervoer;2003;0.4;1133.0;1.0;22.0;631.0;0.0;216.0;10.0;1328.0;2.0;413.0;17205.0
585;52 Opslag, dienstverlening voor vervoer;2004;0.4;1119.0;1.0;21.0;596.0;0.0;273.0;12.0;1548.0;2.0;390.0;15559.0
586;52 Opslag, dienstverlening voor vervoer;2005;0.4;1107.0;0.0;18.0;561.0;1.0;334.0;13.0;729.0;2.0;390.0;13601.0
587;52 Opslag, dienstverlening voor vervoer;2006;0.3;1073.0;0.0;4.0;492.0;0.0;52.0;4.0;670.0;2.0;58.0;20908.0
588;52 Opslag, dienstverlening voor vervoer;2007;0.3;1081.0;0.0;120.0;501.0;0.0;171.0;6.0;612.0;0.0;0.0;4652.0
589;52 Opslag, dienstverlening voor vervoer;2008;0.3;1068.0;0.0;0.0;478.0;0.0;67.0;1.0;661.0;3.0;0.0;31253.0
590;52 Opslag, dienstverlening voor vervoer;2009;0.3;1057.0;0.0;0.0;471.0;0.0;68.0;1.0;612.0;4.0;20.0;36077.0
591;52 Opslag, dienstverlening voor vervoer;2010;0.3;1045.0;0.0;0.0;454.0;0.0;67.0;1.0;601.0;1.0;27.0;13399.0
592;53 Post en koeriers;1995;0.1;0.0;0.0;0.0;200.0;0.0;68.0;1.0;685.0;0.0;0.0;0.0
593;53 Post en koeriers;1996;0.1;0.0;0.0;0.0;214.0;0.0;69.0;1.0;672.0;0.0;0.0;0.0
594;53 Post en koeriers;1997;0.1;0.0;0.0;0.0;219.0;0.0;69.0;1.0;660.0;0.0;0.0;0.0
595;53 Post en koeriers;1998;0.1;0.0;0.0;0.0;224.0;0.0;68.0;1.0;647.0;0.0;0.0;0.0
596;53 Post en koeriers;1999;0.1;0.0;0.0;0.0;228.0;0.0;68.0;1.0;634.0;0.0;0.0;0.0
597;53 Post en koeriers;2000;0.1;0.0;0.0;0.0;224.0;0.0;66.0;1.0;620.0;0.0;0.0;0.0
598;53 Post en koeriers;2001;0.1;0.0;0.0;0.0;219.0;0.0;64.0;1.0;679.0;0.0;0.0;0.0
599;53 Post en koeriers;2002;0.1;0.0;0.0;0.0;214.0;0.0;61.0;1.0;738.0;0.0;0.0;0.0
600;53 Post en koeriers;2003;0.1;0.0;0.0;6.0;208.0;0.0;59.0;1.0;958.0;0.0;0.0;0.0
601;53 Post en koeriers;2004;0.1;0.0;0.0;6.0;203.0;0.0;57.0;1.0;1074.0;0.0;0.0;0.0
602;53 Post en koeriers;2005;0.1;0.0;0.0;0.0;197.0;0.0;54.0;1.0;552.0;0.0;0.0;0.0
603;53 Post en koeriers;2006;0.1;0.0;0.0;0.0;186.0;0.0;51.0;1.0;531.0;0.0;0.0;0.0
604;53 Post en koeriers;2007;0.1;0.0;0.0;0.0;182.0;0.0;50.0;1.0;497.0;0.0;0.0;0.0
605;53 Post en koeriers;2008;0.1;0.0;0.0;0.0;176.0;0.0;49.0;1.0;519.0;0.0;0.0;0.0
606;53 Post en koeriers;2009;0.1;0.0;0.0;0.0;181.0;0.0;48.0;1.0;457.0;0.0;0.0;0.0
607;53 Post en koeriers;2010;0.1;0.0;0.0;0.0;175.0;0.0;46.0;1.0;439.0;0.0;0.0;2833.0
608;I Horeca;1995;0.2;0.0;0.0;0.0;531.0;0.0;193.0;1.0;1505.0;0.0;0.0;0.0
609;I Horeca;1996;0.3;0.0;0.0;0.0;597.0;0.0;191.0;1.0;1473.0;0.0;0.0;0.0
610;I Horeca;1997;0.3;0.0;0.0;0.0;593.0;0.0;189.0;1.0;1442.0;0.0;0.0;0.0
611;I Horeca;1998;0.2;0.0;0.0;0.0;580.0;0.0;187.0;1.0;1381.0;0.0;0.0;0.0
612;I Horeca;1999;0.2;0.0;0.0;0.0;581.0;0.0;186.0;0.0;1320.0;0.0;0.0;0.0
613;I Horeca;2000;0.2;0.0;0.0;0.0;584.0;0.0;185.0;0.0;1202.0;0.0;0.0;0.0
614;I Horeca;2001;0.2;0.0;0.0;3.0;589.0;0.0;183.0;0.0;1218.0;0.0;0.0;0.0
615;I Horeca;2002;0.2;0.0;0.0;5.0;591.0;0.0;181.0;0.0;1235.0;0.0;0.0;0.0
616;I Horeca;2003;0.2;0.0;0.0;6.0;541.0;0.0;180.0;0.0;1300.0;0.0;0.0;0.0
617;I Horeca;2004;0.2;0.0;0.0;7.0;527.0;0.0;178.0;0.0;1332.0;0.0;0.0;0.0
618;I Horeca;2005;0.2;0.0;0.0;6.0;592.0;0.0;176.0;0.0;1192.0;0.0;0.0;900.0
619;I Horeca;2006;0.2;0.0;0.0;0.0;590.0;0.0;178.0;1.0;1228.0;0.0;0.0;12.0
620;I Horeca;2007;0.3;0.0;0.0;3.0;627.0;0.0;183.0;1.0;1254.0;0.0;0.0;0.0
621;I Horeca;2008;0.3;0.0;0.0;0.0;628.0;0.0;179.0;2.0;1403.0;0.0;0.0;0.0
622;I Horeca;2009;0.2;0.0;0.0;0.0;584.0;0.0;169.0;0.0;1028.0;0.0;0.0;0.0
623;I Horeca;2010;0.2;0.0;0.0;0.0;604.0;0.0;172.0;0.0;1047.0;0.0;0.0;0.0
624;J Informatie en communicatie;1995;0.2;0.0;0.0;0.0;414.0;0.0;148.0;1.0;1206.0;0.0;0.0;0.0
625;J Informatie en communicatie;1996;0.2;0.0;0.0;0.0;515.0;0.0;166.0;1.0;1295.0;0.0;0.0;0.0
626;J Informatie en communicatie;1997;0.3;0.0;0.0;0.0;593.0;0.0;180.0;1.0;1383.0;0.0;0.0;0.0
627;J Informatie en communicatie;1998;0.3;0.0;0.0;0.0;648.0;0.0;195.0;1.0;1469.0;0.0;0.0;0.0
628;J Informatie en communicatie;1999;0.3;0.0;0.0;0.0;680.0;0.0;209.0;1.0;1555.0;0.0;0.0;0.0
629;J Informatie en communicatie;2000;0.3;0.0;0.0;0.0;718.0;0.0;221.0;2.0;1636.0;0.0;0.0;0.0
630;J Informatie en communicatie;2001;0.3;0.0;0.0;0.0;722.0;0.0;257.0;2.0;1916.0;0.0;0.0;0.0
631;J Informatie en communicatie;2002;0.3;0.0;0.0;0.0;724.0;0.0;274.0;2.0;2226.0;0.0;0.0;0.0
632;J Informatie en communicatie;2003;0.4;0.0;0.0;7.0;723.0;0.0;271.0;2.0;3135.0;0.0;0.0;0.0
633;J Informatie en communicatie;2004;0.4;0.0;0.0;7.0;720.0;0.0;250.0;2.0;3750.0;0.0;0.0;0.0
634;J Informatie en communicatie;2005;0.3;0.0;0.0;0.0;716.0;0.0;209.0;1.0;1576.0;0.0;0.0;0.0
635;J Informatie en communicatie;2006;0.4;0.0;0.0;1.0;835.0;0.0;233.0;5.0;2395.0;0.0;0.0;0.0
636;J Informatie en communicatie;2007;0.3;0.0;0.0;1.0;713.0;0.0;232.0;5.0;2153.0;0.0;0.0;0.0
637;J Informatie en communicatie;2008;0.4;1.0;0.0;2.0;983.0;0.0;264.0;9.0;3295.0;0.0;0.0;0.0
638;J Informatie en communicatie;2009;0.3;0.0;0.0;0.0;769.0;0.0;215.0;2.0;1516.0;0.0;0.0;0.0
639;J Informatie en communicatie;2010;0.3;0.0;0.0;0.0;752.0;0.0;208.0;2.0;1465.0;0.0;0.0;0.0
640;K Financiële dienstverlening;1995;0.3;0.0;0.0;1.0;715.0;0.0;243.0;3.0;2200.0;0.0;0.0;0.0
641;K Financiële dienstverlening;1996;0.3;0.0;0.0;0.0;762.0;0.0;247.0;3.0;2205.0;0.0;0.0;0.0
642;K Financiële dienstverlening;1997;0.3;0.0;0.0;0.0;792.0;0.0;250.0;3.0;2209.0;0.0;0.0;0.0
643;K Financiële dienstverlening;1998;0.4;1.0;0.0;0.0;822.0;0.0;253.0;3.0;2185.0;0.0;0.0;0.0
644;K Financiële dienstverlening;1999;0.4;1.0;0.0;0.0;853.0;0.0;256.0;3.0;2160.0;0.0;0.0;0.0
645;K Financiële dienstverlening;2000;0.4;0.0;0.0;1.0;867.0;0.0;258.0;3.0;2077.0;0.0;0.0;0.0
646;K Financiële dienstverlening;2001;0.4;0.0;0.0;0.0;867.0;0.0;255.0;3.0;2225.0;0.0;0.0;0.0
647;K Financiële dienstverlening;2002;0.4;0.0;0.0;0.0;867.0;0.0;253.0;3.0;2375.0;0.0;0.0;0.0
648;K Financiële dienstverlening;2003;0.4;0.0;0.0;2.0;867.0;0.0;250.0;3.0;2954.0;0.0;0.0;0.0
649;K Financiële dienstverlening;2004;0.4;0.0;1.0;1.0;866.0;0.0;247.0;3.0;3251.0;0.0;0.0;0.0
650;K Financiële dienstverlening;2005;0.4;0.0;0.0;1.0;866.0;0.0;244.0;3.0;2041.0;0.0;0.0;0.0
651;K Financiële dienstverlening;2006;0.4;0.0;0.0;1.0;861.0;0.0;240.0;5.0;2048.0;0.0;0.0;0.0
652;K Financiële dienstverlening;2007;0.4;0.0;0.0;0.0;841.0;0.0;239.0;1.0;1904.0;0.0;0.0;0.0
653;K Financiële dienstverlening;2008;0.3;0.0;0.0;1.0;815.0;0.0;231.0;3.0;1991.0;0.0;0.0;0.0
654;K Financiële dienstverlening;2009;0.4;0.0;0.0;1.0;859.0;0.0;233.0;3.0;1823.0;0.0;0.0;0.0
655;K Financiële dienstverlening;2010;0.4;0.0;0.0;90.0;884.0;0.0;227.0;3.0;1775.0;0.0;0.0;0.0
656;L Verhuur en handel van onroerend goed;1995;0.1;0.0;0.0;2.0;179.0;0.0;59.0;3.0;557.0;0.0;52.0;1789.0
657;L Verhuur en handel van onroerend goed;1996;0.1;0.0;0.0;1.0;188.0;0.0;58.0;4.0;557.0;0.0;99.0;3029.0
658;L Verhuur en handel van onroerend goed;1997;0.1;0.0;0.0;1.0;194.0;0.0;58.0;6.0;558.0;1.0;151.0;4338.0
659;L Verhuur en handel van onroerend goed;1998;0.1;0.0;0.0;1.0;200.0;0.0;58.0;7.0;547.0;1.0;212.0;5854.0
660;L Verhuur en handel van onroerend goed;1999;0.1;0.0;0.0;1.0;206.0;0.0;58.0;9.0;535.0;1.0;284.0;7576.0
661;L Verhuur en handel van onroerend goed;2000;0.1;0.0;0.0;2.0;210.0;0.0;58.0;10.0;500.0;1.0;347.0;9110.0
662;L Verhuur en handel van onroerend goed;2001;0.1;0.0;0.0;1.0;211.0;0.0;58.0;9.0;525.0;1.0;294.0;7536.0
663;L Verhuur en handel van onroerend goed;2002;0.1;0.0;0.0;1.0;212.0;0.0;59.0;7.0;549.0;1.0;246.0;6080.0
664;L Verhuur en handel van onroerend goed;2003;0.1;0.0;0.0;5.0;214.0;0.0;60.0;6.0;673.0;1.0;199.0;3910.0
665;L Verhuur en handel van onroerend goed;2004;0.1;0.0;0.0;4.0;214.0;0.0;60.0;5.0;724.0;0.0;156.0;2646.0
666;L Verhuur en handel van onroerend goed;2005;0.1;0.0;0.0;3.0;215.0;0.0;61.0;4.0;490.0;0.0;135.0;1535.0
667;L Verhuur en handel van onroerend goed;2006;0.1;0.0;0.0;1.0;212.0;0.0;60.0;4.0;455.0;0.0;76.0;946.0
668;L Verhuur en handel van onroerend goed;2007;0.1;0.0;0.0;0.0;206.0;0.0;59.0;1.0;433.0;0.0;0.0;0.0
669;L Verhuur en handel van onroerend goed;2008;0.1;0.0;0.0;0.0;205.0;0.0;59.0;1.0;448.0;0.0;0.0;3.0
670;L Verhuur en handel van onroerend goed;2009;0.1;0.0;0.0;1.0;226.0;0.0;62.0;1.0;456.0;6.0;0.0;58156.0
671;L Verhuur en handel van onroerend goed;2010;0.1;0.0;0.0;0.0;219.0;0.0;59.0;1.0;435.0;0.0;0.0;0.0
672;M-N Zakelijke dienstverlening;1995;1.2;2.0;1.0;25.0;2438.0;3.0;825.0;39.0;7956.0;3.0;739.0;25694.0
673;M-N Zakelijke dienstverlening;1996;1.2;0.0;0.0;7.0;2674.0;0.0;859.0;48.0;7994.0;4.0;1105.0;33416.0
674;M-N Zakelijke dienstverlening;1997;1.2;0.0;0.0;11.0;2830.0;0.0;882.0;52.0;8032.0;5.0;1333.0;38133.0
675;M-N Zakelijke dienstverlening;1998;1.3;5.0;0.0;9.0;2984.0;0.0;904.0;57.0;8080.0;6.0;1548.0;42539.0
676;M-N Zakelijke dienstverlening;1999;1.4;5.0;0.0;7.0;3138.0;0.0;927.0;61.0;8129.0;6.0;1751.0;46636.0
677;M-N Zakelijke dienstverlening;2000;1.4;1.0;1.0;14.0;3212.0;0.0;938.0;62.0;8198.0;7.0;1830.0;48115.0
678;M-N Zakelijke dienstverlening;2001;1.4;0.0;0.0;9.0;3234.0;0.0;937.0;62.0;9905.0;6.0;1771.0;46478.0
679;M-N Zakelijke dienstverlening;2002;1.5;0.0;1.0;10.0;3256.0;0.0;935.0;61.0;11610.0;6.0;1732.0;44645.0
680;M-N Zakelijke dienstverlening;2003;1.8;2.0;5.0;118.0;3279.0;0.0;933.0;60.0;18358.0;5.0;1681.0;33790.0
681;M-N Zakelijke dienstverlening;2004;1.9;3.0;5.0;75.0;3301.0;0.0;932.0;59.0;21737.0;4.0;1661.0;28234.0
682;M-N Zakelijke dienstverlening;2005;1.4;2.0;1.0;40.0;3323.0;0.0;930.0;58.0;8277.0;4.0;2025.0;23089.0
683;M-N Zakelijke dienstverlening;2006;1.4;1.0;1.0;19.0;3287.0;0.0;932.0;50.0;6949.0;3.0;1148.0;14221.0
684;M-N Zakelijke dienstverlening;2007;1.4;1.0;0.0;4.0;3332.0;0.0;961.0;14.0;6723.0;0.0;0.0;0.0
685;M-N Zakelijke dienstverlening;2008;1.3;0.0;0.0;4.0;3169.0;0.0;930.0;6.0;5697.0;0.0;0.0;47.0
686;M-N Zakelijke dienstverlening;2009;1.5;5.0;0.0;10.0;3592.0;0.0;986.0;21.0;7901.0;91.0;0.0;909797.0
687;M-N Zakelijke dienstverlening;2010;1.5;1.0;0.0;3.0;3535.0;0.0;957.0;12.0;7628.0;0.0;0.0;0.0
688;M Specialistische zakelijke diensten;1995;0.6;1.0;1.0;12.0;1161.0;2.0;400.0;18.0;3673.0;2.0;364.0;12654.0
689;M Specialistische zakelijke diensten;1996;0.6;0.0;0.0;3.0;1238.0;0.0;407.0;20.0;3619.0;2.0;472.0;14320.0
690;M Specialistische zakelijke diensten;1997;0.6;0.0;0.0;4.0;1284.0;0.0;411.0;19.0;3564.0;2.0;496.0;14217.0
691;M Specialistische zakelijke diensten;1998;0.6;2.0;0.0;3.0;1330.0;0.0;415.0;18.0;3472.0;2.0;492.0;13543.0
692;M Specialistische zakelijke diensten;1999;0.6;1.0;0.0;2.0;1373.0;0.0;420.0;16.0;3379.0;2.0;462.0;12298.0
693;M Specialistische zakelijke diensten;2000;0.6;0.0;0.0;3.0;1388.0;0.0;421.0;14.0;3210.0;1.0;380.0;9998.0
694;M Specialistische zakelijke diensten;2001;0.6;0.0;0.0;2.0;1416.0;0.0;424.0;16.0;3453.0;2.0;475.0;12389.0
695;M Specialistische zakelijke diensten;2002;0.6;0.0;0.0;3.0;1444.0;0.0;428.0;19.0;3700.0;2.0;568.0;14443.0
696;M Specialistische zakelijke diensten;2003;0.7;1.0;1.0;17.0;1472.0;0.0;431.0;22.0;4613.0;2.0;653.0;13006.0
697;M Specialistische zakelijke diensten;2004;0.7;1.0;1.0;18.0;1500.0;0.0;435.0;24.0;5094.0;2.0;745.0;12659.0
698;M Specialistische zakelijke diensten;2005;0.6;1.0;0.0;19.0;1529.0;0.0;438.0;26.0;3478.0;2.0;995.0;11344.0
699;M Specialistische zakelijke diensten;2006;0.6;1.0;0.0;9.0;1541.0;0.0;441.0;24.0;3168.0;1.0;564.0;6986.0
700;M Specialistische zakelijke diensten;2007;0.6;0.0;0.0;2.0;1508.0;0.0;438.0;6.0;2985.0;0.0;0.0;0.0
701;M Specialistische zakelijke diensten;2008;0.6;0.0;0.0;2.0;1521.0;0.0;443.0;4.0;2940.0;0.0;0.0;22.0
702;M Specialistische zakelijke diensten;2009;0.7;2.0;0.0;4.0;1638.0;0.0;461.0;8.0;3234.0;44.0;0.0;444705.0
703;M Specialistische zakelijke diensten;2010;0.6;0.0;0.0;1.0;1578.0;0.0;438.0;3.0;3066.0;0.0;0.0;0.0
704;N Verhuur en overige zakelijke diensten;1995;0.6;1.0;1.0;13.0;1277.0;2.0;426.0;21.0;4283.0;2.0;375.0;13039.0
705;N Verhuur en overige zakelijke diensten;1996;0.6;0.0;0.0;4.0;1436.0;0.0;452.0;28.0;4375.0;3.0;633.0;19096.0
706;N Verhuur en overige zakelijke diensten;1997;0.7;0.0;0.0;7.0;1545.0;0.0;471.0;33.0;4468.0;3.0;837.0;23916.0
707;N Verhuur en overige zakelijke diensten;1998;0.7;3.0;0.0;6.0;1655.0;0.0;489.0;39.0;4608.0;4.0;1055.0;28997.0
708;N Verhuur en overige zakelijke diensten;1999;0.8;3.0;0.0;5.0;1765.0;0.0;507.0;44.0;4750.0;5.0;1289.0;34338.0
709;N Verhuur en overige zakelijke diensten;2000;0.8;1.0;1.0;11.0;1823.0;0.0;517.0;48.0;4987.0;5.0;1450.0;38117.0
710;N Verhuur en overige zakelijke diensten;2001;0.8;0.0;0.0;7.0;1818.0;0.0;512.0;45.0;6451.0;5.0;1297.0;34089.0
711;N Verhuur en overige zakelijke diensten;2002;0.9;0.0;1.0;7.0;1813.0;0.0;507.0;42.0;7910.0;4.0;1164.0;30203.0
712;N Verhuur en overige zakelijke diensten;2003;1.1;2.0;4.0;100.0;1807.0;0.0;502.0;39.0;13745.0;3.0;1028.0;20784.0
713;N Verhuur en overige zakelijke diensten;2004;1.2;2.0;3.0;57.0;1801.0;0.0;497.0;35.0;16644.0;2.0;916.0;15575.0
714;N Verhuur en overige zakelijke diensten;2005;0.8;1.0;0.0;21.0;1794.0;0.0;492.0;32.0;4799.0;2.0;1030.0;11745.0
715;N Verhuur en overige zakelijke diensten;2006;0.7;1.0;0.0;10.0;1747.0;0.0;491.0;26.0;3781.0;1.0;584.0;7235.0
716;N Verhuur en overige zakelijke diensten;2007;0.8;0.0;0.0;2.0;1824.0;0.0;523.0;8.0;3738.0;0.0;0.0;0.0
717;N Verhuur en overige zakelijke diensten;2008;0.7;0.0;0.0;2.0;1649.0;0.0;487.0;2.0;2757.0;0.0;0.0;25.0
718;N Verhuur en overige zakelijke diensten;2009;0.8;3.0;0.0;6.0;1954.0;0.0;525.0;14.0;4667.0;47.0;0.0;465092.0
719;N Verhuur en overige zakelijke diensten;2010;0.8;1.0;0.0;2.0;1957.0;0.0;519.0;9.0;4562.0;0.0;0.0;0.0
720;O-Q Overheid en zorg;1995;28.5;2863.0;2.0;396.0;6983.0;741.0;1456.0;34.0;34668.0;9.0;788.0;86061.0
721;O-Q Overheid en zorg;1996;9.5;2929.0;2.0;323.0;7080.0;171.0;1434.0;36.0;32480.0;11.0;1105.0;96948.0
722;O-Q Overheid en zorg;1997;8.7;2973.0;2.0;269.0;7137.0;148.0;1418.0;37.0;30303.0;12.0;1342.0;104817.0
723;O-Q Overheid en zorg;1998;7.9;3018.0;2.0;221.0;7193.0;125.0;1402.0;39.0;27941.0;13.0;1577.0;112587.0
724;O-Q Overheid en zorg;1999;7.3;3062.0;2.0;177.0;7249.0;111.0;1387.0;41.0;25602.0;14.0;1810.0;120260.0
725;O-Q Overheid en zorg;2000;6.4;3083.0;2.0;146.0;7265.0;86.0;1377.0;44.0;22915.0;14.0;1967.0;125035.0
726;O-Q Overheid en zorg;2001;6.2;3061.0;2.0;126.0;7329.0;82.0;1408.0;40.0;21149.0;15.0;2673.0;126989.0
727;O-Q Overheid en zorg;2002;6.1;3041.0;2.0;105.0;7392.0;78.0;1438.0;37.0;19409.0;16.0;3189.0;129012.0
728;O-Q Overheid en zorg;2003;5.4;2956.0;3.0;85.0;7455.0;59.0;1468.0;34.0;17836.0;17.0;3723.0;135906.0
729;O-Q Overheid en zorg;2004;4.8;2914.0;5.0;70.0;7517.0;42.0;1499.0;30.0;16249.0;18.0;4048.0;139806.0
730;O-Q Overheid en zorg;2005;4.3;2877.0;2.0;52.0;7578.0;27.0;1529.0;26.0;15115.0;16.0;2938.0;133029.0
731;O-Q Overheid en zorg;2006;4.2;2796.0;2.0;17.0;7302.0;15.0;1498.0;14.0;27652.0;7.0;1198.0;62667.0
732;O-Q Overheid en zorg;2007;4.2;2812.0;2.0;166.0;7142.0;17.0;1474.0;14.0;27114.0;2.0;305.0;15708.0
733;O-Q Overheid en zorg;2008;4.6;2778.0;1.0;1.0;7174.0;14.0;1473.0;6.0;40833.0;0.0;0.0;0.0
734;O-Q Overheid en zorg;2009;3.4;2747.0;1.0;1.0;7553.0;3.0;1528.0;6.0;13711.0;0.0;0.0;0.0
735;O-Q Overheid en zorg;2010;3.5;2718.0;1.0;1.0;7850.0;2.0;1575.0;6.0;13961.0;0.0;0.0;0.0
736;O Openbaar bestuur en overheidsdiensten;1995;2.6;2863.0;2.0;385.0;4027.0;0.0;513.0;9.0;27296.0;2.0;0.0;15232.0
737;O Openbaar bestuur en overheidsdiensten;1996;2.5;2928.0;2.0;310.0;4030.0;0.0;494.0;12.0;25227.0;1.0;0.0;13964.0
738;O Openbaar bestuur en overheidsdiensten;1997;2.5;2971.0;2.0;255.0;4024.0;0.0;480.0;15.0;23170.0;1.0;0.0;12696.0
739;O Openbaar bestuur en overheidsdiensten;1998;2.4;3014.0;1.0;205.0;4018.0;0.0;466.0;18.0;21060.0;1.0;0.0;11427.0
740;O Openbaar bestuur en overheidsdiensten;1999;2.3;3058.0;1.0;160.0;4011.0;0.0;452.0;21.0;18974.0;1.0;0.0;10159.0
741;O Openbaar bestuur en overheidsdiensten;2000;2.2;3079.0;1.0;128.0;3996.0;0.0;443.0;24.0;16807.0;1.0;0.0;8891.0
742;O Openbaar bestuur en overheidsdiensten;2001;2.1;3058.0;1.0;106.0;3946.0;0.0;444.0;21.0;14913.0;1.0;0.0;8782.0
743;O Openbaar bestuur en overheidsdiensten;2002;2.1;3037.0;1.0;83.0;3895.0;0.0;445.0;17.0;13044.0;1.0;0.0;8674.0
744;O Openbaar bestuur en overheidsdiensten;2003;2.0;2952.0;1.0;61.0;3843.0;0.0;446.0;13.0;10948.0;1.0;0.0;8566.0
745;O Openbaar bestuur en overheidsdiensten;2004;1.9;2910.0;1.0;45.0;3790.0;0.0;448.0;9.0;9101.0;1.0;0.0;8458.0
746;O Openbaar bestuur en overheidsdiensten;2005;1.8;2873.0;1.0;25.0;3736.0;0.0;449.0;5.0;7946.0;1.0;0.0;8350.0
747;O Openbaar bestuur en overheidsdiensten;2006;2.2;2793.0;1.0;7.0;3628.0;0.0;429.0;5.0;21216.0;1.0;0.0;5567.0
748;O Openbaar bestuur en overheidsdiensten;2007;2.2;2810.0;1.0;154.0;3596.0;0.0;420.0;5.0;21007.0;0.0;0.0;2783.0
749;O Openbaar bestuur en overheidsdiensten;2008;2.6;2778.0;1.0;1.0;3568.0;0.0;411.0;5.0;34682.0;0.0;0.0;0.0
750;O Openbaar bestuur en overheidsdiensten;2009;1.8;2747.0;1.0;1.0;3720.0;0.0;433.0;5.0;7377.0;0.0;0.0;0.0
751;O Openbaar bestuur en overheidsdiensten;2010;1.8;2718.0;1.0;1.0;3777.0;0.0;446.0;5.0;7437.0;0.0;0.0;0.0
752;P Onderwijs;1995;0.5;0.0;0.0;4.0;1077.0;0.0;339.0;9.0;2715.0;3.0;280.0;25167.0
753;P Onderwijs;1996;0.5;1.0;0.0;5.0;1101.0;0.0;333.0;9.0;2668.0;3.0;374.0;29014.0
754;P Onderwijs;1997;0.5;1.0;0.0;5.0;1115.0;0.0;330.0;9.0;2620.0;4.0;469.0;32860.0
755;P Onderwijs;1998;0.5;2.0;0.0;6.0;1128.0;0.0;326.0;8.0;2512.0;4.0;563.0;36707.0
756;P Onderwijs;1999;0.5;2.0;0.0;7.0;1142.0;0.0;322.0;8.0;2402.0;5.0;658.0;40554.0
757;P Onderwijs;2000;0.5;1.0;0.0;7.0;1146.0;0.0;321.0;8.0;2170.0;5.0;752.0;44401.0
758;P Onderwijs;2001;0.5;1.0;0.0;8.0;1160.0;0.0;324.0;8.0;2196.0;5.0;784.0;43276.0
759;P Onderwijs;2002;0.5;1.0;1.0;8.0;1174.0;0.0;328.0;8.0;2222.0;5.0;817.0;42151.0
760;P Onderwijs;2003;0.5;1.0;3.0;8.0;1187.0;0.0;332.0;7.0;2366.0;5.0;849.0;41025.0
761;P Onderwijs;2004;0.5;2.0;4.0;8.0;1200.0;0.0;335.0;7.0;2429.0;5.0;881.0;39900.0
762;P Onderwijs;2005;0.5;1.0;0.0;8.0;1212.0;0.0;339.0;7.0;2296.0;5.0;914.0;38775.0
763;P Onderwijs;2006;0.5;1.0;0.0;4.0;1161.0;0.0;332.0;3.0;2016.0;3.0;609.0;25850.0
764;P Onderwijs;2007;0.5;1.0;0.0;4.0;1142.0;0.0;328.0;3.0;1946.0;2.0;305.0;12925.0
765;P Onderwijs;2008;0.4;0.0;0.0;0.0;1101.0;0.0;325.0;0.0;1841.0;0.0;0.0;0.0
