ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;OprichtingenVanVestigingen_1;NieuweVestigingenBestaandeBedrijven_2;OpheffingenVanVestigingen_3;GestopteVestigingenBestaandeBedrijven_4
9329;N Verhuur en overige zakelijke diensten;Utrecht (PV);2012;690.0;95.0;445.0;110.0
9330;N Verhuur en overige zakelijke diensten;Utrecht (PV);2013;700.0;90.0;530.0;115.0
9331;N Verhuur en overige zakelijke diensten;Noord-Holland (PV);2007;1185.0;185.0;805.0;200.0
9332;N Verhuur en overige zakelijke diensten;Noord-Holland (PV);2008;1610.0;165.0;770.0;175.0
9333;N Verhuur en overige zakelijke diensten;Noord-Holland (PV);2009;1485.0;295.0;1035.0;210.0
9334;N Verhuur en overige zakelijke diensten;Noord-Holland (PV);2010;1550.0;310.0;935.0;215.0
9335;N Verhuur en overige zakelijke diensten;Noord-Holland (PV);2011;1865.0;260.0;970.0;230.0
9336;N Verhuur en overige zakelijke diensten;Noord-Holland (PV);2012;1835.0;255.0;1125.0;190.0
9337;N Verhuur en overige zakelijke diensten;Noord-Holland (PV);2013;1875.0;215.0;1515.0;290.0
9338;N Verhuur en overige zakelijke diensten;Zuid-Holland (PV);2007;1535.0;275.0;910.0;270.0
9339;N Verhuur en overige zakelijke diensten;Zuid-Holland (PV);2008;1830.0;215.0;930.0;235.0
9340;N Verhuur en overige zakelijke diensten;Zuid-Holland (PV);2009;1715.0;405.0;1130.0;225.0
9341;N Verhuur en overige zakelijke diensten;Zuid-Holland (PV);2010;1555.0;260.0;1005.0;285.0
9342;N Verhuur en overige zakelijke diensten;Zuid-Holland (PV);2011;1880.0;285.0;1180.0;210.0
9343;N Verhuur en overige zakelijke diensten;Zuid-Holland (PV);2012;1790.0;280.0;1210.0;285.0
9344;N Verhuur en overige zakelijke diensten;Zuid-Holland (PV);2013;2030.0;300.0;1655.0;305.0
9345;N Verhuur en overige zakelijke diensten;Zeeland (PV);2007;130.0;10.0;55.0;15.0
9346;N Verhuur en overige zakelijke diensten;Zeeland (PV);2008;170.0;10.0;55.0;25.0
9347;N Verhuur en overige zakelijke diensten;Zeeland (PV);2009;135.0;35.0;85.0;25.0
9348;N Verhuur en overige zakelijke diensten;Zeeland (PV);2010;120.0;15.0;80.0;15.0
9349;N Verhuur en overige zakelijke diensten;Zeeland (PV);2011;155.0;15.0;70.0;10.0
9350;N Verhuur en overige zakelijke diensten;Zeeland (PV);2012;125.0;20.0;80.0;10.0
9351;N Verhuur en overige zakelijke diensten;Zeeland (PV);2013;145.0;20.0;120.0;20.0
9352;N Verhuur en overige zakelijke diensten;Noord-Brabant (PV);2007;935.0;160.0;515.0;160.0
9353;N Verhuur en overige zakelijke diensten;Noord-Brabant (PV);2008;1100.0;130.0;515.0;130.0
9354;N Verhuur en overige zakelijke diensten;Noord-Brabant (PV);2009;875.0;240.0;690.0;170.0
9355;N Verhuur en overige zakelijke diensten;Noord-Brabant (PV);2010;825.0;160.0;535.0;150.0
9356;N Verhuur en overige zakelijke diensten;Noord-Brabant (PV);2011;1000.0;140.0;550.0;140.0
9357;N Verhuur en overige zakelijke diensten;Noord-Brabant (PV);2012;980.0;145.0;650.0;160.0
9358;N Verhuur en overige zakelijke diensten;Noord-Brabant (PV);2013;1100.0;180.0;835.0;195.0
9359;N Verhuur en overige zakelijke diensten;Limburg (PV);2007;340.0;50.0;210.0;70.0
9360;N Verhuur en overige zakelijke diensten;Limburg (PV);2008;385.0;75.0;200.0;60.0
9361;N Verhuur en overige zakelijke diensten;Limburg (PV);2009;360.0;85.0;270.0;50.0
9362;N Verhuur en overige zakelijke diensten;Limburg (PV);2010;315.0;60.0;205.0;70.0
9363;N Verhuur en overige zakelijke diensten;Limburg (PV);2011;435.0;65.0;210.0;55.0
9364;N Verhuur en overige zakelijke diensten;Limburg (PV);2012;365.0;35.0;260.0;45.0
9365;N Verhuur en overige zakelijke diensten;Limburg (PV);2013;400.0;60.0;280.0;65.0
9366;N Verhuur en overige zakelijke diensten;Niet in te delen (PV);2007;;;;
9367;N Verhuur en overige zakelijke diensten;Niet in te delen (PV);2008;;;;
9368;N Verhuur en overige zakelijke diensten;Niet in te delen (PV);2009;;;;
9369;N Verhuur en overige zakelijke diensten;Niet in te delen (PV);2010;;;;
9370;N Verhuur en overige zakelijke diensten;Niet in te delen (PV);2011;;;;
9371;N Verhuur en overige zakelijke diensten;Niet in te delen (PV);2012;;;;
9372;N Verhuur en overige zakelijke diensten;Niet in te delen (PV);2013;;;;
9373;N Verhuur en overige zakelijke diensten;Oost-Groningen (CR);2007;45.0;10.0;30.0;10.0
9374;N Verhuur en overige zakelijke diensten;Oost-Groningen (CR);2008;60.0;0.0;15.0;5.0
9375;N Verhuur en overige zakelijke diensten;Oost-Groningen (CR);2009;45.0;15.0;40.0;10.0
9376;N Verhuur en overige zakelijke diensten;Oost-Groningen (CR);2010;40.0;10.0;30.0;5.0
9377;N Verhuur en overige zakelijke diensten;Oost-Groningen (CR);2011;45.0;0.0;30.0;5.0
9378;N Verhuur en overige zakelijke diensten;Oost-Groningen (CR);2012;40.0;5.0;35.0;5.0
9379;N Verhuur en overige zakelijke diensten;Oost-Groningen (CR);2013;45.0;5.0;45.0;5.0
9380;N Verhuur en overige zakelijke diensten;Delfzijl en omgeving (CR);2007;5.0;0.0;5.0;0.0
9381;N Verhuur en overige zakelijke diensten;Delfzijl en omgeving (CR);2008;15.0;0.0;10.0;0.0
9382;N Verhuur en overige zakelijke diensten;Delfzijl en omgeving (CR);2009;20.0;5.0;15.0;5.0
9383;N Verhuur en overige zakelijke diensten;Delfzijl en omgeving (CR);2010;5.0;5.0;5.0;0.0
9384;N Verhuur en overige zakelijke diensten;Delfzijl en omgeving (CR);2011;10.0;0.0;5.0;0.0
9385;N Verhuur en overige zakelijke diensten;Delfzijl en omgeving (CR);2012;20.0;5.0;5.0;0.0
9386;N Verhuur en overige zakelijke diensten;Delfzijl en omgeving (CR);2013;10.0;0.0;10.0;0.0
9387;N Verhuur en overige zakelijke diensten;Overig Groningen (CR);2007;125.0;20.0;60.0;20.0
9388;N Verhuur en overige zakelijke diensten;Overig Groningen (CR);2008;165.0;10.0;75.0;25.0
9389;N Verhuur en overige zakelijke diensten;Overig Groningen (CR);2009;135.0;40.0;80.0;25.0
9390;N Verhuur en overige zakelijke diensten;Overig Groningen (CR);2010;120.0;30.0;85.0;15.0
9391;N Verhuur en overige zakelijke diensten;Overig Groningen (CR);2011;165.0;30.0;80.0;30.0
9392;N Verhuur en overige zakelijke diensten;Overig Groningen (CR);2012;155.0;25.0;75.0;30.0
9393;N Verhuur en overige zakelijke diensten;Overig Groningen (CR);2013;175.0;15.0;130.0;30.0
9394;N Verhuur en overige zakelijke diensten;Noord-Friesland (CR);2007;90.0;15.0;55.0;10.0
9395;N Verhuur en overige zakelijke diensten;Noord-Friesland (CR);2008;110.0;10.0;55.0;15.0
9396;N Verhuur en overige zakelijke diensten;Noord-Friesland (CR);2009;75.0;25.0;60.0;10.0
9397;N Verhuur en overige zakelijke diensten;Noord-Friesland (CR);2010;80.0;15.0;50.0;15.0
9398;N Verhuur en overige zakelijke diensten;Noord-Friesland (CR);2011;125.0;15.0;50.0;20.0
9399;N Verhuur en overige zakelijke diensten;Noord-Friesland (CR);2012;115.0;10.0;70.0;20.0
9400;N Verhuur en overige zakelijke diensten;Noord-Friesland (CR);2013;120.0;15.0;75.0;15.0
9401;N Verhuur en overige zakelijke diensten;Zuidwest-Friesland (CR);2007;50.0;0.0;25.0;0.0
9402;N Verhuur en overige zakelijke diensten;Zuidwest-Friesland (CR);2008;55.0;5.0;30.0;5.0
9403;N Verhuur en overige zakelijke diensten;Zuidwest-Friesland (CR);2009;45.0;10.0;40.0;5.0
9404;N Verhuur en overige zakelijke diensten;Zuidwest-Friesland (CR);2010;30.0;5.0;25.0;5.0
9405;N Verhuur en overige zakelijke diensten;Zuidwest-Friesland (CR);2011;45.0;10.0;25.0;5.0
9406;N Verhuur en overige zakelijke diensten;Zuidwest-Friesland (CR);2012;45.0;0.0;30.0;5.0
9407;N Verhuur en overige zakelijke diensten;Zuidwest-Friesland (CR);2013;45.0;5.0;35.0;10.0
9408;N Verhuur en overige zakelijke diensten;Zuidoost-Friesland (CR);2007;60.0;15.0;25.0;10.0
9409;N Verhuur en overige zakelijke diensten;Zuidoost-Friesland (CR);2008;80.0;10.0;25.0;10.0
9410;N Verhuur en overige zakelijke diensten;Zuidoost-Friesland (CR);2009;65.0;20.0;60.0;15.0
9411;N Verhuur en overige zakelijke diensten;Zuidoost-Friesland (CR);2010;50.0;15.0;30.0;15.0
9412;N Verhuur en overige zakelijke diensten;Zuidoost-Friesland (CR);2011;75.0;10.0;35.0;15.0
9413;N Verhuur en overige zakelijke diensten;Zuidoost-Friesland (CR);2012;55.0;15.0;35.0;10.0
9414;N Verhuur en overige zakelijke diensten;Zuidoost-Friesland (CR);2013;70.0;15.0;55.0;15.0
9415;N Verhuur en overige zakelijke diensten;Noord-Drenthe (CR);2007;60.0;15.0;30.0;15.0
9416;N Verhuur en overige zakelijke diensten;Noord-Drenthe (CR);2008;75.0;5.0;40.0;5.0
9417;N Verhuur en overige zakelijke diensten;Noord-Drenthe (CR);2009;60.0;5.0;40.0;15.0
9418;N Verhuur en overige zakelijke diensten;Noord-Drenthe (CR);2010;45.0;5.0;30.0;5.0
9419;N Verhuur en overige zakelijke diensten;Noord-Drenthe (CR);2011;70.0;5.0;35.0;5.0
9420;N Verhuur en overige zakelijke diensten;Noord-Drenthe (CR);2012;65.0;15.0;45.0;10.0
9421;N Verhuur en overige zakelijke diensten;Noord-Drenthe (CR);2013;60.0;10.0;45.0;5.0
9422;N Verhuur en overige zakelijke diensten;Zuidoost-Drenthe (CR);2007;70.0;10.0;45.0;10.0
9423;N Verhuur en overige zakelijke diensten;Zuidoost-Drenthe (CR);2008;75.0;5.0;40.0;10.0
9424;N Verhuur en overige zakelijke diensten;Zuidoost-Drenthe (CR);2009;65.0;20.0;45.0;15.0
9425;N Verhuur en overige zakelijke diensten;Zuidoost-Drenthe (CR);2010;70.0;10.0;25.0;10.0
9426;N Verhuur en overige zakelijke diensten;Zuidoost-Drenthe (CR);2011;90.0;5.0;35.0;5.0
9427;N Verhuur en overige zakelijke diensten;Zuidoost-Drenthe (CR);2012;65.0;5.0;65.0;10.0
9428;N Verhuur en overige zakelijke diensten;Zuidoost-Drenthe (CR);2013;60.0;10.0;55.0;5.0
9429;N Verhuur en overige zakelijke diensten;Zuidwest-Drenthe (CR);2007;35.0;5.0;20.0;5.0
9430;N Verhuur en overige zakelijke diensten;Zuidwest-Drenthe (CR);2008;55.0;10.0;25.0;5.0
9431;N Verhuur en overige zakelijke diensten;Zuidwest-Drenthe (CR);2009;50.0;10.0;35.0;10.0
9432;N Verhuur en overige zakelijke diensten;Zuidwest-Drenthe (CR);2010;50.0;15.0;15.0;10.0
9433;N Verhuur en overige zakelijke diensten;Zuidwest-Drenthe (CR);2011;60.0;5.0;30.0;5.0
9434;N Verhuur en overige zakelijke diensten;Zuidwest-Drenthe (CR);2012;50.0;10.0;30.0;5.0
9435;N Verhuur en overige zakelijke diensten;Zuidwest-Drenthe (CR);2013;60.0;10.0;45.0;10.0
9436;N Verhuur en overige zakelijke diensten;Noord-Overijssel (CR);2007;125.0;30.0;50.0;20.0
9437;N Verhuur en overige zakelijke diensten;Noord-Overijssel (CR);2008;125.0;25.0;70.0;25.0
9438;N Verhuur en overige zakelijke diensten;Noord-Overijssel (CR);2009;110.0;45.0;70.0;30.0
9439;N Verhuur en overige zakelijke diensten;Noord-Overijssel (CR);2010;110.0;25.0;60.0;30.0
9440;N Verhuur en overige zakelijke diensten;Noord-Overijssel (CR);2011;140.0;15.0;50.0;20.0
9441;N Verhuur en overige zakelijke diensten;Noord-Overijssel (CR);2012;130.0;25.0;75.0;20.0
9442;N Verhuur en overige zakelijke diensten;Noord-Overijssel (CR);2013;125.0;25.0;90.0;25.0
9443;N Verhuur en overige zakelijke diensten;Zuidwest-Overijssel (CR);2007;45.0;5.0;20.0;5.0
9444;N Verhuur en overige zakelijke diensten;Zuidwest-Overijssel (CR);2008;50.0;15.0;30.0;10.0
9445;N Verhuur en overige zakelijke diensten;Zuidwest-Overijssel (CR);2009;45.0;10.0;30.0;5.0
9446;N Verhuur en overige zakelijke diensten;Zuidwest-Overijssel (CR);2010;35.0;10.0;20.0;15.0
9447;N Verhuur en overige zakelijke diensten;Zuidwest-Overijssel (CR);2011;60.0;15.0;35.0;10.0
9448;N Verhuur en overige zakelijke diensten;Zuidwest-Overijssel (CR);2012;65.0;5.0;30.0;5.0
9449;N Verhuur en overige zakelijke diensten;Zuidwest-Overijssel (CR);2013;40.0;5.0;40.0;5.0
9450;N Verhuur en overige zakelijke diensten;Twente (CR);2007;165.0;50.0;115.0;35.0
9451;N Verhuur en overige zakelijke diensten;Twente (CR);2008;220.0;30.0;90.0;25.0
9452;N Verhuur en overige zakelijke diensten;Twente (CR);2009;175.0;40.0;115.0;45.0
9453;N Verhuur en overige zakelijke diensten;Twente (CR);2010;180.0;25.0;90.0;30.0
9454;N Verhuur en overige zakelijke diensten;Twente (CR);2011;235.0;30.0;130.0;30.0
9455;N Verhuur en overige zakelijke diensten;Twente (CR);2012;235.0;40.0;110.0;30.0
9456;N Verhuur en overige zakelijke diensten;Twente (CR);2013;230.0;45.0;180.0;40.0
9457;N Verhuur en overige zakelijke diensten;Veluwe (CR);2007;210.0;35.0;120.0;30.0
9458;N Verhuur en overige zakelijke diensten;Veluwe (CR);2008;285.0;35.0;120.0;30.0
9459;N Verhuur en overige zakelijke diensten;Veluwe (CR);2009;225.0;75.0;170.0;40.0
9460;N Verhuur en overige zakelijke diensten;Veluwe (CR);2010;255.0;25.0;135.0;25.0
9461;N Verhuur en overige zakelijke diensten;Veluwe (CR);2011;320.0;45.0;130.0;25.0
9462;N Verhuur en overige zakelijke diensten;Veluwe (CR);2012;335.0;50.0;175.0;45.0
9463;N Verhuur en overige zakelijke diensten;Veluwe (CR);2013;330.0;45.0;215.0;35.0
9464;N Verhuur en overige zakelijke diensten;Achterhoek (CR);2007;130.0;20.0;50.0;15.0
9465;N Verhuur en overige zakelijke diensten;Achterhoek (CR);2008;145.0;15.0;60.0;15.0
9466;N Verhuur en overige zakelijke diensten;Achterhoek (CR);2009;125.0;30.0;85.0;30.0
9467;N Verhuur en overige zakelijke diensten;Achterhoek (CR);2010;110.0;15.0;60.0;25.0
9468;N Verhuur en overige zakelijke diensten;Achterhoek (CR);2011;155.0;25.0;65.0;25.0
9469;N Verhuur en overige zakelijke diensten;Achterhoek (CR);2012;120.0;25.0;75.0;10.0
9470;N Verhuur en overige zakelijke diensten;Achterhoek (CR);2013;150.0;20.0;145.0;10.0
9471;N Verhuur en overige zakelijke diensten;Arnhem/Nijmegen (CR);2007;255.0;45.0;145.0;55.0
9472;N Verhuur en overige zakelijke diensten;Arnhem/Nijmegen (CR);2008;325.0;40.0;145.0;30.0
9473;N Verhuur en overige zakelijke diensten;Arnhem/Nijmegen (CR);2009;280.0;65.0;190.0;45.0
9474;N Verhuur en overige zakelijke diensten;Arnhem/Nijmegen (CR);2010;245.0;45.0;175.0;45.0
9475;N Verhuur en overige zakelijke diensten;Arnhem/Nijmegen (CR);2011;345.0;55.0;185.0;45.0
9476;N Verhuur en overige zakelijke diensten;Arnhem/Nijmegen (CR);2012;275.0;45.0;190.0;60.0
9477;N Verhuur en overige zakelijke diensten;Arnhem/Nijmegen (CR);2013;345.0;45.0;265.0;50.0
9478;N Verhuur en overige zakelijke diensten;Zuidwest-Gelderland (CR);2007;110.0;10.0;55.0;10.0
9479;N Verhuur en overige zakelijke diensten;Zuidwest-Gelderland (CR);2008;110.0;10.0;50.0;10.0
9480;N Verhuur en overige zakelijke diensten;Zuidwest-Gelderland (CR);2009;125.0;25.0;50.0;10.0
9481;N Verhuur en overige zakelijke diensten;Zuidwest-Gelderland (CR);2010;110.0;15.0;50.0;10.0
9482;N Verhuur en overige zakelijke diensten;Zuidwest-Gelderland (CR);2011;115.0;20.0;80.0;10.0
9483;N Verhuur en overige zakelijke diensten;Zuidwest-Gelderland (CR);2012;95.0;10.0;50.0;10.0
9484;N Verhuur en overige zakelijke diensten;Zuidwest-Gelderland (CR);2013;115.0;15.0;85.0;25.0
9485;N Verhuur en overige zakelijke diensten;Utrecht (CR);2007;545.0;90.0;285.0;85.0
9486;N Verhuur en overige zakelijke diensten;Utrecht (CR);2008;665.0;75.0;280.0;80.0
9487;N Verhuur en overige zakelijke diensten;Utrecht (CR);2009;585.0;135.0;355.0;70.0
9488;N Verhuur en overige zakelijke diensten;Utrecht (CR);2010;645.0;85.0;300.0;105.0
9489;N Verhuur en overige zakelijke diensten;Utrecht (CR);2011;730.0;85.0;340.0;100.0
9490;N Verhuur en overige zakelijke diensten;Utrecht (CR);2012;690.0;95.0;445.0;110.0
9491;N Verhuur en overige zakelijke diensten;Utrecht (CR);2013;700.0;90.0;530.0;115.0
9492;N Verhuur en overige zakelijke diensten;Kop van Noord-Holland (CR);2007;105.0;10.0;80.0;10.0
9493;N Verhuur en overige zakelijke diensten;Kop van Noord-Holland (CR);2008;150.0;15.0;65.0;15.0
9494;N Verhuur en overige zakelijke diensten;Kop van Noord-Holland (CR);2009;115.0;35.0;85.0;15.0
9495;N Verhuur en overige zakelijke diensten;Kop van Noord-Holland (CR);2010;115.0;15.0;75.0;10.0
9496;N Verhuur en overige zakelijke diensten;Kop van Noord-Holland (CR);2011;155.0;15.0;70.0;20.0
9497;N Verhuur en overige zakelijke diensten;Kop van Noord-Holland (CR);2012;125.0;15.0;90.0;10.0
9498;N Verhuur en overige zakelijke diensten;Kop van Noord-Holland (CR);2013;165.0;15.0;120.0;35.0
9499;N Verhuur en overige zakelijke diensten;Alkmaar en omgeving (CR);2007;70.0;5.0;45.0;5.0
9500;N Verhuur en overige zakelijke diensten;Alkmaar en omgeving (CR);2008;110.0;15.0;40.0;10.0
9501;N Verhuur en overige zakelijke diensten;Alkmaar en omgeving (CR);2009;95.0;25.0;60.0;20.0
9502;N Verhuur en overige zakelijke diensten;Alkmaar en omgeving (CR);2010;105.0;20.0;45.0;20.0
9503;N Verhuur en overige zakelijke diensten;Alkmaar en omgeving (CR);2011;70.0;15.0;60.0;15.0
9504;N Verhuur en overige zakelijke diensten;Alkmaar en omgeving (CR);2012;95.0;15.0;55.0;20.0
9505;N Verhuur en overige zakelijke diensten;Alkmaar en omgeving (CR);2013;120.0;10.0;80.0;15.0
9506;N Verhuur en overige zakelijke diensten;IJmond (CR);2007;60.0;5.0;35.0;5.0
9507;N Verhuur en overige zakelijke diensten;IJmond (CR);2008;70.0;10.0;40.0;10.0
9508;N Verhuur en overige zakelijke diensten;IJmond (CR);2009;80.0;10.0;40.0;5.0
9509;N Verhuur en overige zakelijke diensten;IJmond (CR);2010;85.0;20.0;40.0;10.0
9510;N Verhuur en overige zakelijke diensten;IJmond (CR);2011;95.0;10.0;50.0;5.0
9511;N Verhuur en overige zakelijke diensten;IJmond (CR);2012;85.0;15.0;40.0;10.0
9512;N Verhuur en overige zakelijke diensten;IJmond (CR);2013;90.0;10.0;65.0;25.0
9513;N Verhuur en overige zakelijke diensten;Agglomeratie Haarlem (CR);2007;100.0;10.0;60.0;10.0
9514;N Verhuur en overige zakelijke diensten;Agglomeratie Haarlem (CR);2008;95.0;15.0;55.0;10.0
9515;N Verhuur en overige zakelijke diensten;Agglomeratie Haarlem (CR);2009;115.0;20.0;60.0;15.0
9516;N Verhuur en overige zakelijke diensten;Agglomeratie Haarlem (CR);2010;115.0;20.0;65.0;15.0
9517;N Verhuur en overige zakelijke diensten;Agglomeratie Haarlem (CR);2011;160.0;10.0;70.0;15.0
9518;N Verhuur en overige zakelijke diensten;Agglomeratie Haarlem (CR);2012;170.0;10.0;90.0;15.0
9519;N Verhuur en overige zakelijke diensten;Agglomeratie Haarlem (CR);2013;145.0;20.0;100.0;20.0
9520;N Verhuur en overige zakelijke diensten;Zaanstreek (CR);2007;70.0;10.0;45.0;15.0
9521;N Verhuur en overige zakelijke diensten;Zaanstreek (CR);2008;100.0;10.0;35.0;10.0
9522;N Verhuur en overige zakelijke diensten;Zaanstreek (CR);2009;110.0;10.0;60.0;15.0
9523;N Verhuur en overige zakelijke diensten;Zaanstreek (CR);2010;90.0;10.0;70.0;10.0
9524;N Verhuur en overige zakelijke diensten;Zaanstreek (CR);2011;115.0;5.0;75.0;10.0
9525;N Verhuur en overige zakelijke diensten;Zaanstreek (CR);2012;85.0;15.0;65.0;10.0
9526;N Verhuur en overige zakelijke diensten;Zaanstreek (CR);2013;110.0;10.0;85.0;15.0
9527;N Verhuur en overige zakelijke diensten;Groot-Amsterdam (CR);2007;655.0;125.0;470.0;135.0
9528;N Verhuur en overige zakelijke diensten;Groot-Amsterdam (CR);2008;910.0;95.0;480.0;105.0
9529;N Verhuur en overige zakelijke diensten;Groot-Amsterdam (CR);2009;810.0;165.0;605.0;120.0
9530;N Verhuur en overige zakelijke diensten;Groot-Amsterdam (CR);2010;885.0;205.0;550.0;125.0
9531;N Verhuur en overige zakelijke diensten;Groot-Amsterdam (CR);2011;1075.0;190.0;560.0;145.0
9532;N Verhuur en overige zakelijke diensten;Groot-Amsterdam (CR);2012;1090.0;160.0;670.0;110.0
9533;N Verhuur en overige zakelijke diensten;Groot-Amsterdam (CR);2013;1075.0;140.0;925.0;160.0
9534;N Verhuur en overige zakelijke diensten;Het Gooi en Vechtstreek (CR);2007;125.0;20.0;65.0;15.0
9535;N Verhuur en overige zakelijke diensten;Het Gooi en Vechtstreek (CR);2008;170.0;10.0;50.0;15.0
9536;N Verhuur en overige zakelijke diensten;Het Gooi en Vechtstreek (CR);2009;155.0;30.0;120.0;20.0
9537;N Verhuur en overige zakelijke diensten;Het Gooi en Vechtstreek (CR);2010;155.0;20.0;85.0;20.0
9538;N Verhuur en overige zakelijke diensten;Het Gooi en Vechtstreek (CR);2011;190.0;15.0;90.0;20.0
9539;N Verhuur en overige zakelijke diensten;Het Gooi en Vechtstreek (CR);2012;185.0;25.0;110.0;20.0
9540;N Verhuur en overige zakelijke diensten;Het Gooi en Vechtstreek (CR);2013;175.0;10.0;145.0;25.0
9541;N Verhuur en overige zakelijke diensten;Agglomeratie Leiden en Bollenstreek (CR);2007;150.0;25.0;85.0;20.0
9542;N Verhuur en overige zakelijke diensten;Agglomeratie Leiden en Bollenstreek (CR);2008;160.0;10.0;70.0;15.0
9543;N Verhuur en overige zakelijke diensten;Agglomeratie Leiden en Bollenstreek (CR);2009;160.0;35.0;95.0;20.0
9544;N Verhuur en overige zakelijke diensten;Agglomeratie Leiden en Bollenstreek (CR);2010;140.0;10.0;80.0;25.0
9545;N Verhuur en overige zakelijke diensten;Agglomeratie Leiden en Bollenstreek (CR);2011;195.0;15.0;90.0;15.0
9546;N Verhuur en overige zakelijke diensten;Agglomeratie Leiden en Bollenstreek (CR);2012;190.0;20.0;100.0;20.0
9547;N Verhuur en overige zakelijke diensten;Agglomeratie Leiden en Bollenstreek (CR);2013;170.0;30.0;140.0;20.0
9548;N Verhuur en overige zakelijke diensten;Agglomeratie 's-Gravenhage (CR);2007;460.0;75.0;280.0;65.0
9549;N Verhuur en overige zakelijke diensten;Agglomeratie 's-Gravenhage (CR);2008;580.0;60.0;280.0;55.0
