ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;SamenstellingVanHetHuishouden;Perioden;ParticuliereHuishoudens_1
8265;20 jaar;Verweduwd;Eenouderhuishouden;2055;1
8266;20 jaar;Verweduwd;Eenouderhuishouden;2056;1
8267;20 jaar;Verweduwd;Eenouderhuishouden;2057;1
8268;20 jaar;Verweduwd;Eenouderhuishouden;2058;1
8269;20 jaar;Verweduwd;Eenouderhuishouden;2059;1
8270;20 jaar;Verweduwd;Eenouderhuishouden;2060;1
8271;20 jaar;Verweduwd;Eenouderhuishouden;2061;1
8272;20 jaar;Verweduwd;Eenouderhuishouden;2062;1
8273;20 jaar;Verweduwd;Eenouderhuishouden;2063;1
8274;20 jaar;Verweduwd;Eenouderhuishouden;2064;1
8275;20 jaar;Verweduwd;Eenouderhuishouden;2065;0
8276;20 jaar;Verweduwd;Eenouderhuishouden;2066;0
8277;20 jaar;Verweduwd;Eenouderhuishouden;2067;0
8278;20 jaar;Verweduwd;Eenouderhuishouden;2068;0
8279;20 jaar;Verweduwd;Eenouderhuishouden;2069;0
8280;20 jaar;Verweduwd;Eenouderhuishouden;2070;0
8281;20 jaar;Verweduwd;Overig huishouden;2022;0
8282;20 jaar;Verweduwd;Overig huishouden;2023;0
8283;20 jaar;Verweduwd;Overig huishouden;2024;0
8284;20 jaar;Verweduwd;Overig huishouden;2025;0
8285;20 jaar;Verweduwd;Overig huishouden;2026;0
8286;20 jaar;Verweduwd;Overig huishouden;2027;0
8287;20 jaar;Verweduwd;Overig huishouden;2028;0
8288;20 jaar;Verweduwd;Overig huishouden;2029;0
8289;20 jaar;Verweduwd;Overig huishouden;2030;0
8290;20 jaar;Verweduwd;Overig huishouden;2031;0
8291;20 jaar;Verweduwd;Overig huishouden;2032;0
8292;20 jaar;Verweduwd;Overig huishouden;2033;0
8293;20 jaar;Verweduwd;Overig huishouden;2034;0
8294;20 jaar;Verweduwd;Overig huishouden;2035;0
8295;20 jaar;Verweduwd;Overig huishouden;2036;0
8296;20 jaar;Verweduwd;Overig huishouden;2037;0
8297;20 jaar;Verweduwd;Overig huishouden;2038;0
8298;20 jaar;Verweduwd;Overig huishouden;2039;0
8299;20 jaar;Verweduwd;Overig huishouden;2040;0
8300;20 jaar;Verweduwd;Overig huishouden;2041;0
8301;20 jaar;Verweduwd;Overig huishouden;2042;0
8302;20 jaar;Verweduwd;Overig huishouden;2043;0
8303;20 jaar;Verweduwd;Overig huishouden;2044;0
8304;20 jaar;Verweduwd;Overig huishouden;2045;0
8305;20 jaar;Verweduwd;Overig huishouden;2046;0
8306;20 jaar;Verweduwd;Overig huishouden;2047;0
8307;20 jaar;Verweduwd;Overig huishouden;2048;0
8308;20 jaar;Verweduwd;Overig huishouden;2049;0
8309;20 jaar;Verweduwd;Overig huishouden;2050;0
8310;20 jaar;Verweduwd;Overig huishouden;2051;0
8311;20 jaar;Verweduwd;Overig huishouden;2052;0
8312;20 jaar;Verweduwd;Overig huishouden;2053;0
8313;20 jaar;Verweduwd;Overig huishouden;2054;0
8314;20 jaar;Verweduwd;Overig huishouden;2055;0
8315;20 jaar;Verweduwd;Overig huishouden;2056;0
8316;20 jaar;Verweduwd;Overig huishouden;2057;0
8317;20 jaar;Verweduwd;Overig huishouden;2058;0
8318;20 jaar;Verweduwd;Overig huishouden;2059;0
8319;20 jaar;Verweduwd;Overig huishouden;2060;0
8320;20 jaar;Verweduwd;Overig huishouden;2061;0
8321;20 jaar;Verweduwd;Overig huishouden;2062;0
8322;20 jaar;Verweduwd;Overig huishouden;2063;0
8323;20 jaar;Verweduwd;Overig huishouden;2064;0
8324;20 jaar;Verweduwd;Overig huishouden;2065;0
8325;20 jaar;Verweduwd;Overig huishouden;2066;0
8326;20 jaar;Verweduwd;Overig huishouden;2067;0
8327;20 jaar;Verweduwd;Overig huishouden;2068;0
8328;20 jaar;Verweduwd;Overig huishouden;2069;0
8329;20 jaar;Verweduwd;Overig huishouden;2070;0
8330;20 jaar;Gescheiden;Particulier huishouden;2022;11
8331;20 jaar;Gescheiden;Particulier huishouden;2023;15
8332;20 jaar;Gescheiden;Particulier huishouden;2024;21
8333;20 jaar;Gescheiden;Particulier huishouden;2025;24
8334;20 jaar;Gescheiden;Particulier huishouden;2026;24
8335;20 jaar;Gescheiden;Particulier huishouden;2027;24
8336;20 jaar;Gescheiden;Particulier huishouden;2028;24
8337;20 jaar;Gescheiden;Particulier huishouden;2029;24
8338;20 jaar;Gescheiden;Particulier huishouden;2030;24
8339;20 jaar;Gescheiden;Particulier huishouden;2031;24
8340;20 jaar;Gescheiden;Particulier huishouden;2032;24
8341;20 jaar;Gescheiden;Particulier huishouden;2033;24
8342;20 jaar;Gescheiden;Particulier huishouden;2034;23
8343;20 jaar;Gescheiden;Particulier huishouden;2035;23
8344;20 jaar;Gescheiden;Particulier huishouden;2036;23
8345;20 jaar;Gescheiden;Particulier huishouden;2037;23
8346;20 jaar;Gescheiden;Particulier huishouden;2038;23
8347;20 jaar;Gescheiden;Particulier huishouden;2039;23
8348;20 jaar;Gescheiden;Particulier huishouden;2040;23
8349;20 jaar;Gescheiden;Particulier huishouden;2041;23
8350;20 jaar;Gescheiden;Particulier huishouden;2042;23
8351;20 jaar;Gescheiden;Particulier huishouden;2043;23
8352;20 jaar;Gescheiden;Particulier huishouden;2044;24
8353;20 jaar;Gescheiden;Particulier huishouden;2045;24
8354;20 jaar;Gescheiden;Particulier huishouden;2046;24
8355;20 jaar;Gescheiden;Particulier huishouden;2047;24
8356;20 jaar;Gescheiden;Particulier huishouden;2048;24
8357;20 jaar;Gescheiden;Particulier huishouden;2049;24
8358;20 jaar;Gescheiden;Particulier huishouden;2050;24
8359;20 jaar;Gescheiden;Particulier huishouden;2051;25
8360;20 jaar;Gescheiden;Particulier huishouden;2052;25
8361;20 jaar;Gescheiden;Particulier huishouden;2053;25
8362;20 jaar;Gescheiden;Particulier huishouden;2054;25
8363;20 jaar;Gescheiden;Particulier huishouden;2055;25
8364;20 jaar;Gescheiden;Particulier huishouden;2056;25
8365;20 jaar;Gescheiden;Particulier huishouden;2057;25
8366;20 jaar;Gescheiden;Particulier huishouden;2058;25
8367;20 jaar;Gescheiden;Particulier huishouden;2059;24
8368;20 jaar;Gescheiden;Particulier huishouden;2060;24
8369;20 jaar;Gescheiden;Particulier huishouden;2061;24
8370;20 jaar;Gescheiden;Particulier huishouden;2062;24
8371;20 jaar;Gescheiden;Particulier huishouden;2063;24
8372;20 jaar;Gescheiden;Particulier huishouden;2064;24
8373;20 jaar;Gescheiden;Particulier huishouden;2065;24
8374;20 jaar;Gescheiden;Particulier huishouden;2066;24
8375;20 jaar;Gescheiden;Particulier huishouden;2067;24
8376;20 jaar;Gescheiden;Particulier huishouden;2068;24
8377;20 jaar;Gescheiden;Particulier huishouden;2069;24
8378;20 jaar;Gescheiden;Particulier huishouden;2070;24
8379;20 jaar;Gescheiden;Eenpersoonshuishouden;2022;7
8380;20 jaar;Gescheiden;Eenpersoonshuishouden;2023;9
8381;20 jaar;Gescheiden;Eenpersoonshuishouden;2024;12
8382;20 jaar;Gescheiden;Eenpersoonshuishouden;2025;13
8383;20 jaar;Gescheiden;Eenpersoonshuishouden;2026;13
8384;20 jaar;Gescheiden;Eenpersoonshuishouden;2027;13
8385;20 jaar;Gescheiden;Eenpersoonshuishouden;2028;13
8386;20 jaar;Gescheiden;Eenpersoonshuishouden;2029;13
8387;20 jaar;Gescheiden;Eenpersoonshuishouden;2030;13
8388;20 jaar;Gescheiden;Eenpersoonshuishouden;2031;13
8389;20 jaar;Gescheiden;Eenpersoonshuishouden;2032;13
8390;20 jaar;Gescheiden;Eenpersoonshuishouden;2033;13
8391;20 jaar;Gescheiden;Eenpersoonshuishouden;2034;12
8392;20 jaar;Gescheiden;Eenpersoonshuishouden;2035;12
8393;20 jaar;Gescheiden;Eenpersoonshuishouden;2036;12
8394;20 jaar;Gescheiden;Eenpersoonshuishouden;2037;12
8395;20 jaar;Gescheiden;Eenpersoonshuishouden;2038;12
8396;20 jaar;Gescheiden;Eenpersoonshuishouden;2039;12
8397;20 jaar;Gescheiden;Eenpersoonshuishouden;2040;12
8398;20 jaar;Gescheiden;Eenpersoonshuishouden;2041;12
8399;20 jaar;Gescheiden;Eenpersoonshuishouden;2042;12
8400;20 jaar;Gescheiden;Eenpersoonshuishouden;2043;12
8401;20 jaar;Gescheiden;Eenpersoonshuishouden;2044;13
8402;20 jaar;Gescheiden;Eenpersoonshuishouden;2045;13
8403;20 jaar;Gescheiden;Eenpersoonshuishouden;2046;13
8404;20 jaar;Gescheiden;Eenpersoonshuishouden;2047;13
8405;20 jaar;Gescheiden;Eenpersoonshuishouden;2048;13
8406;20 jaar;Gescheiden;Eenpersoonshuishouden;2049;13
8407;20 jaar;Gescheiden;Eenpersoonshuishouden;2050;13
8408;20 jaar;Gescheiden;Eenpersoonshuishouden;2051;13
8409;20 jaar;Gescheiden;Eenpersoonshuishouden;2052;13
8410;20 jaar;Gescheiden;Eenpersoonshuishouden;2053;13
8411;20 jaar;Gescheiden;Eenpersoonshuishouden;2054;13
8412;20 jaar;Gescheiden;Eenpersoonshuishouden;2055;13
8413;20 jaar;Gescheiden;Eenpersoonshuishouden;2056;13
8414;20 jaar;Gescheiden;Eenpersoonshuishouden;2057;13
8415;20 jaar;Gescheiden;Eenpersoonshuishouden;2058;13
8416;20 jaar;Gescheiden;Eenpersoonshuishouden;2059;13
8417;20 jaar;Gescheiden;Eenpersoonshuishouden;2060;13
8418;20 jaar;Gescheiden;Eenpersoonshuishouden;2061;13
8419;20 jaar;Gescheiden;Eenpersoonshuishouden;2062;13
8420;20 jaar;Gescheiden;Eenpersoonshuishouden;2063;13
8421;20 jaar;Gescheiden;Eenpersoonshuishouden;2064;13
8422;20 jaar;Gescheiden;Eenpersoonshuishouden;2065;13
8423;20 jaar;Gescheiden;Eenpersoonshuishouden;2066;13
8424;20 jaar;Gescheiden;Eenpersoonshuishouden;2067;13
8425;20 jaar;Gescheiden;Eenpersoonshuishouden;2068;13
8426;20 jaar;Gescheiden;Eenpersoonshuishouden;2069;13
8427;20 jaar;Gescheiden;Eenpersoonshuishouden;2070;13
8428;20 jaar;Gescheiden;Paar;2022;0
8429;20 jaar;Gescheiden;Paar;2023;0
8430;20 jaar;Gescheiden;Paar;2024;0
8431;20 jaar;Gescheiden;Paar;2025;1
8432;20 jaar;Gescheiden;Paar;2026;1
8433;20 jaar;Gescheiden;Paar;2027;1
8434;20 jaar;Gescheiden;Paar;2028;1
8435;20 jaar;Gescheiden;Paar;2029;1
8436;20 jaar;Gescheiden;Paar;2030;1
8437;20 jaar;Gescheiden;Paar;2031;1
8438;20 jaar;Gescheiden;Paar;2032;1
8439;20 jaar;Gescheiden;Paar;2033;1
8440;20 jaar;Gescheiden;Paar;2034;1
8441;20 jaar;Gescheiden;Paar;2035;1
8442;20 jaar;Gescheiden;Paar;2036;1
8443;20 jaar;Gescheiden;Paar;2037;1
8444;20 jaar;Gescheiden;Paar;2038;1
8445;20 jaar;Gescheiden;Paar;2039;1
8446;20 jaar;Gescheiden;Paar;2040;1
8447;20 jaar;Gescheiden;Paar;2041;1
8448;20 jaar;Gescheiden;Paar;2042;1
8449;20 jaar;Gescheiden;Paar;2043;1
8450;20 jaar;Gescheiden;Paar;2044;1
8451;20 jaar;Gescheiden;Paar;2045;1
8452;20 jaar;Gescheiden;Paar;2046;1
8453;20 jaar;Gescheiden;Paar;2047;1
8454;20 jaar;Gescheiden;Paar;2048;1
8455;20 jaar;Gescheiden;Paar;2049;1
8456;20 jaar;Gescheiden;Paar;2050;1
8457;20 jaar;Gescheiden;Paar;2051;1
8458;20 jaar;Gescheiden;Paar;2052;1
8459;20 jaar;Gescheiden;Paar;2053;1
8460;20 jaar;Gescheiden;Paar;2054;1
8461;20 jaar;Gescheiden;Paar;2055;1
8462;20 jaar;Gescheiden;Paar;2056;1
8463;20 jaar;Gescheiden;Paar;2057;1
8464;20 jaar;Gescheiden;Paar;2058;1
8465;20 jaar;Gescheiden;Paar;2059;1
8466;20 jaar;Gescheiden;Paar;2060;1
8467;20 jaar;Gescheiden;Paar;2061;1
8468;20 jaar;Gescheiden;Paar;2062;1
8469;20 jaar;Gescheiden;Paar;2063;1
8470;20 jaar;Gescheiden;Paar;2064;1
8471;20 jaar;Gescheiden;Paar;2065;1
8472;20 jaar;Gescheiden;Paar;2066;1
8473;20 jaar;Gescheiden;Paar;2067;1
8474;20 jaar;Gescheiden;Paar;2068;1
8475;20 jaar;Gescheiden;Paar;2069;1
8476;20 jaar;Gescheiden;Paar;2070;1
8477;20 jaar;Gescheiden;Eenouderhuishouden;2022;4
8478;20 jaar;Gescheiden;Eenouderhuishouden;2023;6
8479;20 jaar;Gescheiden;Eenouderhuishouden;2024;9
8480;20 jaar;Gescheiden;Eenouderhuishouden;2025;10
8481;20 jaar;Gescheiden;Eenouderhuishouden;2026;10
8482;20 jaar;Gescheiden;Eenouderhuishouden;2027;10
8483;20 jaar;Gescheiden;Eenouderhuishouden;2028;10
8484;20 jaar;Gescheiden;Eenouderhuishouden;2029;10
8485;20 jaar;Gescheiden;Eenouderhuishouden;2030;10
8486;20 jaar;Gescheiden;Eenouderhuishouden;2031;10
8487;20 jaar;Gescheiden;Eenouderhuishouden;2032;10
8488;20 jaar;Gescheiden;Eenouderhuishouden;2033;10
8489;20 jaar;Gescheiden;Eenouderhuishouden;2034;10
8490;20 jaar;Gescheiden;Eenouderhuishouden;2035;10
8491;20 jaar;Gescheiden;Eenouderhuishouden;2036;10
8492;20 jaar;Gescheiden;Eenouderhuishouden;2037;10
8493;20 jaar;Gescheiden;Eenouderhuishouden;2038;10
8494;20 jaar;Gescheiden;Eenouderhuishouden;2039;10
8495;20 jaar;Gescheiden;Eenouderhuishouden;2040;10
8496;20 jaar;Gescheiden;Eenouderhuishouden;2041;10
8497;20 jaar;Gescheiden;Eenouderhuishouden;2042;10
8498;20 jaar;Gescheiden;Eenouderhuishouden;2043;10
8499;20 jaar;Gescheiden;Eenouderhuishouden;2044;10
8500;20 jaar;Gescheiden;Eenouderhuishouden;2045;10
8501;20 jaar;Gescheiden;Eenouderhuishouden;2046;10
8502;20 jaar;Gescheiden;Eenouderhuishouden;2047;10
8503;20 jaar;Gescheiden;Eenouderhuishouden;2048;10
8504;20 jaar;Gescheiden;Eenouderhuishouden;2049;10
8505;20 jaar;Gescheiden;Eenouderhuishouden;2050;10
8506;20 jaar;Gescheiden;Eenouderhuishouden;2051;11
8507;20 jaar;Gescheiden;Eenouderhuishouden;2052;11
8508;20 jaar;Gescheiden;Eenouderhuishouden;2053;11
8509;20 jaar;Gescheiden;Eenouderhuishouden;2054;11
8510;20 jaar;Gescheiden;Eenouderhuishouden;2055;11
8511;20 jaar;Gescheiden;Eenouderhuishouden;2056;11
8512;20 jaar;Gescheiden;Eenouderhuishouden;2057;11
8513;20 jaar;Gescheiden;Eenouderhuishouden;2058;11
8514;20 jaar;Gescheiden;Eenouderhuishouden;2059;10
8515;20 jaar;Gescheiden;Eenouderhuishouden;2060;10
8516;20 jaar;Gescheiden;Eenouderhuishouden;2061;10
8517;20 jaar;Gescheiden;Eenouderhuishouden;2062;10
8518;20 jaar;Gescheiden;Eenouderhuishouden;2063;10
8519;20 jaar;Gescheiden;Eenouderhuishouden;2064;10
8520;20 jaar;Gescheiden;Eenouderhuishouden;2065;10
8521;20 jaar;Gescheiden;Eenouderhuishouden;2066;10
8522;20 jaar;Gescheiden;Eenouderhuishouden;2067;10
8523;20 jaar;Gescheiden;Eenouderhuishouden;2068;10
8524;20 jaar;Gescheiden;Eenouderhuishouden;2069;10
8525;20 jaar;Gescheiden;Eenouderhuishouden;2070;10
8526;20 jaar;Gescheiden;Overig huishouden;2022;0
8527;20 jaar;Gescheiden;Overig huishouden;2023;0
8528;20 jaar;Gescheiden;Overig huishouden;2024;0
8529;20 jaar;Gescheiden;Overig huishouden;2025;0
8530;20 jaar;Gescheiden;Overig huishouden;2026;0
8531;20 jaar;Gescheiden;Overig huishouden;2027;0
8532;20 jaar;Gescheiden;Overig huishouden;2028;0
8533;20 jaar;Gescheiden;Overig huishouden;2029;0
8534;20 jaar;Gescheiden;Overig huishouden;2030;0
8535;20 jaar;Gescheiden;Overig huishouden;2031;0
8536;20 jaar;Gescheiden;Overig huishouden;2032;0
8537;20 jaar;Gescheiden;Overig huishouden;2033;0
8538;20 jaar;Gescheiden;Overig huishouden;2034;0
8539;20 jaar;Gescheiden;Overig huishouden;2035;0
8540;20 jaar;Gescheiden;Overig huishouden;2036;0
8541;20 jaar;Gescheiden;Overig huishouden;2037;0
8542;20 jaar;Gescheiden;Overig huishouden;2038;0
8543;20 jaar;Gescheiden;Overig huishouden;2039;0
8544;20 jaar;Gescheiden;Overig huishouden;2040;0
8545;20 jaar;Gescheiden;Overig huishouden;2041;0
8546;20 jaar;Gescheiden;Overig huishouden;2042;0
8547;20 jaar;Gescheiden;Overig huishouden;2043;0
8548;20 jaar;Gescheiden;Overig huishouden;2044;0
8549;20 jaar;Gescheiden;Overig huishouden;2045;0
8550;20 jaar;Gescheiden;Overig huishouden;2046;0
8551;20 jaar;Gescheiden;Overig huishouden;2047;0
8552;20 jaar;Gescheiden;Overig huishouden;2048;0
8553;20 jaar;Gescheiden;Overig huishouden;2049;0
8554;20 jaar;Gescheiden;Overig huishouden;2050;0
8555;20 jaar;Gescheiden;Overig huishouden;2051;0
8556;20 jaar;Gescheiden;Overig huishouden;2052;0
8557;20 jaar;Gescheiden;Overig huishouden;2053;0
8558;20 jaar;Gescheiden;Overig huishouden;2054;0
8559;20 jaar;Gescheiden;Overig huishouden;2055;0
8560;20 jaar;Gescheiden;Overig huishouden;2056;0
8561;20 jaar;Gescheiden;Overig huishouden;2057;0
8562;20 jaar;Gescheiden;Overig huishouden;2058;0
8563;20 jaar;Gescheiden;Overig huishouden;2059;0
8564;20 jaar;Gescheiden;Overig huishouden;2060;0
8565;20 jaar;Gescheiden;Overig huishouden;2061;0
8566;20 jaar;Gescheiden;Overig huishouden;2062;0
8567;20 jaar;Gescheiden;Overig huishouden;2063;0
8568;20 jaar;Gescheiden;Overig huishouden;2064;0
8569;20 jaar;Gescheiden;Overig huishouden;2065;0
8570;20 jaar;Gescheiden;Overig huishouden;2066;0
8571;20 jaar;Gescheiden;Overig huishouden;2067;0
8572;20 jaar;Gescheiden;Overig huishouden;2068;0
8573;20 jaar;Gescheiden;Overig huishouden;2069;0
8574;20 jaar;Gescheiden;Overig huishouden;2070;0
8575;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2022;56568
8576;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2023;57498
8577;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2024;56351
8578;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2025;54755
8579;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2026;53419
8580;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2027;52352
8581;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2028;52010
8582;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2029;51405
8583;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2030;52154
8584;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2031;52186
8585;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2032;52086
8586;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2033;51196
8587;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2034;50472
8588;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2035;49577
8589;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2036;50297
8590;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2037;49454
8591;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2038;49782
8592;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2039;49261
8593;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2040;49026
8594;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2041;49345
8595;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2042;49222
8596;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2043;50037
8597;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2044;50198
8598;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2045;51307
8599;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2046;52414
8600;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2047;53182
8601;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2048;53935
8602;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2049;54551
8603;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2050;55176
8604;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2051;55696
8605;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2052;56065
8606;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2053;56368
8607;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2054;56479
8608;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2055;56568
8609;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2056;56584
8610;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2057;56521
8611;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2058;56371
8612;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2059;56142
8613;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2060;55909
8614;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2061;55699
8615;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2062;55476
8616;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2063;55254
8617;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2064;55050
8618;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2065;54873
8619;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2066;54727
8620;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2067;54601
8621;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2068;54506
8622;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2069;54441
8623;21 jaar;Totaal burgerlijke staat;Particulier huishouden;2070;54416
8624;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2022;49352
8625;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2023;50354
8626;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2024;49257
8627;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2025;47777
8628;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2026;46603
8629;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2027;45655
8630;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2028;45375
8631;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2029;44884
8632;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2030;45524
8633;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2031;45572
8634;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2032;45517
8635;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2033;44752
8636;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2034;44145
8637;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2035;43385
8638;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2036;44043
8639;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2037;43315
8640;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2038;43613
8641;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2039;43177
8642;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2040;42996
8643;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2041;43276
8644;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2042;43177
8645;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2043;43857
8646;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2044;44007
8647;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2045;44970
8648;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2046;45929
8649;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2047;46586
8650;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2048;47224
8651;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2049;47749
8652;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2050;48276
8653;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2051;48711
8654;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2052;49016
8655;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2053;49265
8656;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2054;49352
8657;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2055;49422
8658;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2056;49432
8659;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2057;49377
8660;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2058;49250
8661;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2059;49059
8662;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2060;48867
8663;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2061;48694
8664;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2062;48514
8665;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2063;48334
8666;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2064;48171
8667;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2065;48031
8668;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2066;47918
8669;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2067;47823
8670;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2068;47751
8671;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2069;47706
8672;21 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2070;47694
8673;21 jaar;Totaal burgerlijke staat;Paar;2022;5547
8674;21 jaar;Totaal burgerlijke staat;Paar;2023;5572
8675;21 jaar;Totaal burgerlijke staat;Paar;2024;5526
8676;21 jaar;Totaal burgerlijke staat;Paar;2025;5425
8677;21 jaar;Totaal burgerlijke staat;Paar;2026;5277
8678;21 jaar;Totaal burgerlijke staat;Paar;2027;5177
8679;21 jaar;Totaal burgerlijke staat;Paar;2028;5137
8680;21 jaar;Totaal burgerlijke staat;Paar;2029;5035
8681;21 jaar;Totaal burgerlijke staat;Paar;2030;5121
8682;21 jaar;Totaal burgerlijke staat;Paar;2031;5100
8683;21 jaar;Totaal burgerlijke staat;Paar;2032;5055
8684;21 jaar;Totaal burgerlijke staat;Paar;2033;4960
8685;21 jaar;Totaal burgerlijke staat;Paar;2034;4864
8686;21 jaar;Totaal burgerlijke staat;Paar;2035;4758
8687;21 jaar;Totaal burgerlijke staat;Paar;2036;4795
8688;21 jaar;Totaal burgerlijke staat;Paar;2037;4706
8689;21 jaar;Totaal burgerlijke staat;Paar;2038;4727
8690;21 jaar;Totaal burgerlijke staat;Paar;2039;4656
8691;21 jaar;Totaal burgerlijke staat;Paar;2040;4609
8692;21 jaar;Totaal burgerlijke staat;Paar;2041;4638
8693;21 jaar;Totaal burgerlijke staat;Paar;2042;4619
8694;21 jaar;Totaal burgerlijke staat;Paar;2043;4720
8695;21 jaar;Totaal burgerlijke staat;Paar;2044;4729
8696;21 jaar;Totaal burgerlijke staat;Paar;2045;4843
8697;21 jaar;Totaal burgerlijke staat;Paar;2046;4959
