ID;SectorBranchSIC2008;Regions;AllPeriods;NaturalGasDelivered_1;ElectricityDelivered_2
8192;A-U All economic activities;Goeree-Overflakkee (ET);2012;;
8193;A-U All economic activities;Goeree-Overflakkee (ET);2013;;
8194;A-U All economic activities;Goeree-Overflakkee (ET);2014;;
8195;A-U All economic activities;Goeree-Overflakkee (ET);2015;;
8196;A-U All economic activities;Goeree-Overflakkee (ET);2016;;
8197;A-U All economic activities;Goeree-Overflakkee (ET);2017;;
8198;A-U All economic activities;Goeree-Overflakkee (ET);2018;;
8199;A-U All economic activities;Goeree-Overflakkee (ET);2019;23379.0;152728.0
8200;A-U All economic activities;Goeree-Overflakkee (ET);2020;21526.0;134833.0
8201;A-U All economic activities;Goeree-Overflakkee (ET);2021;22652.0;134454.0
8202;A-U All economic activities;Goeree-Overflakkee (ET);2022;20407.0;134313.0
8203;A-U All economic activities;Goeree-Overflakkee (ET);2023;22944.0;127845.0
8204;A-U All economic activities;Hoeksche Waard (ET);2010;;
8205;A-U All economic activities;Hoeksche Waard (ET);2011;;
8206;A-U All economic activities;Hoeksche Waard (ET);2012;;
8207;A-U All economic activities;Hoeksche Waard (ET);2013;;
8208;A-U All economic activities;Hoeksche Waard (ET);2014;;
8209;A-U All economic activities;Hoeksche Waard (ET);2015;;
8210;A-U All economic activities;Hoeksche Waard (ET);2016;;
8211;A-U All economic activities;Hoeksche Waard (ET);2017;;
8212;A-U All economic activities;Hoeksche Waard (ET);2018;;
8213;A-U All economic activities;Hoeksche Waard (ET);2019;33948.0;196967.0
8214;A-U All economic activities;Hoeksche Waard (ET);2020;31052.0;196083.0
8215;A-U All economic activities;Hoeksche Waard (ET);2021;32545.0;193591.0
8216;A-U All economic activities;Hoeksche Waard (ET);2022;24532.0;184119.0
8217;A-U All economic activities;Hoeksche Waard (ET);2023;22777.0;184241.0
8218;A-U All economic activities;Holland Rijnland (ET);2010;;
8219;A-U All economic activities;Holland Rijnland (ET);2011;;
8220;A-U All economic activities;Holland Rijnland (ET);2012;;
8221;A-U All economic activities;Holland Rijnland (ET);2013;;
8222;A-U All economic activities;Holland Rijnland (ET);2014;;
8223;A-U All economic activities;Holland Rijnland (ET);2015;;
8224;A-U All economic activities;Holland Rijnland (ET);2016;;
8225;A-U All economic activities;Holland Rijnland (ET);2017;;
8226;A-U All economic activities;Holland Rijnland (ET);2018;;
8227;A-U All economic activities;Holland Rijnland (ET);2019;328112.0;1455550.0
8228;A-U All economic activities;Holland Rijnland (ET);2020;288139.0;1369078.0
8229;A-U All economic activities;Holland Rijnland (ET);2021;306723.0;1345118.0
8230;A-U All economic activities;Holland Rijnland (ET);2022;246088.0;1330905.0
8231;A-U All economic activities;Holland Rijnland (ET);2023;223070.0;1298115.0
8232;A-U All economic activities;Midden-Holland (ET);2010;;
8233;A-U All economic activities;Midden-Holland (ET);2011;;
8234;A-U All economic activities;Midden-Holland (ET);2012;;
8235;A-U All economic activities;Midden-Holland (ET);2013;;
8236;A-U All economic activities;Midden-Holland (ET);2014;;
8237;A-U All economic activities;Midden-Holland (ET);2015;;
8238;A-U All economic activities;Midden-Holland (ET);2016;;
8239;A-U All economic activities;Midden-Holland (ET);2017;;
8240;A-U All economic activities;Midden-Holland (ET);2018;;
8241;A-U All economic activities;Midden-Holland (ET);2019;228016.0;701451.0
8242;A-U All economic activities;Midden-Holland (ET);2020;213682.0;717242.0
8243;A-U All economic activities;Midden-Holland (ET);2021;225434.0;700175.0
8244;A-U All economic activities;Midden-Holland (ET);2022;167133.0;657419.0
8245;A-U All economic activities;Midden-Holland (ET);2023;170216.0;660761.0
8246;A-U All economic activities;Rotterdam/Den Haag (ET);2010;;
8247;A-U All economic activities;Rotterdam/Den Haag (ET);2011;;
8248;A-U All economic activities;Rotterdam/Den Haag (ET);2012;;
8249;A-U All economic activities;Rotterdam/Den Haag (ET);2013;;
8250;A-U All economic activities;Rotterdam/Den Haag (ET);2014;;
8251;A-U All economic activities;Rotterdam/Den Haag (ET);2015;;
8252;A-U All economic activities;Rotterdam/Den Haag (ET);2016;;
8253;A-U All economic activities;Rotterdam/Den Haag (ET);2017;;
8254;A-U All economic activities;Rotterdam/Den Haag (ET);2018;;
8255;A-U All economic activities;Rotterdam/Den Haag (ET);2019;8799019.0;11695109.0
8256;A-U All economic activities;Rotterdam/Den Haag (ET);2020;8399379.0;11880488.0
8257;A-U All economic activities;Rotterdam/Den Haag (ET);2021;7478340.0;11883809.0
8258;A-U All economic activities;Rotterdam/Den Haag (ET);2022;5719078.0;11198929.0
8259;A-U All economic activities;Rotterdam/Den Haag (ET);2023;5905564.0;10899823.0
8260;A-U All economic activities;Zeeland (ET);2010;;
8261;A-U All economic activities;Zeeland (ET);2011;;
8262;A-U All economic activities;Zeeland (ET);2012;;
8263;A-U All economic activities;Zeeland (ET);2013;;
8264;A-U All economic activities;Zeeland (ET);2014;;
8265;A-U All economic activities;Zeeland (ET);2015;;
8266;A-U All economic activities;Zeeland (ET);2016;;
8267;A-U All economic activities;Zeeland (ET);2017;;
8268;A-U All economic activities;Zeeland (ET);2018;;
8269;A-U All economic activities;Zeeland (ET);2019;2459635.0;2452920.0
8270;A-U All economic activities;Zeeland (ET);2020;3439411.0;2297101.0
8271;A-U All economic activities;Zeeland (ET);2021;3370181.0;2467885.0
8272;A-U All economic activities;Zeeland (ET);2022;2660128.0;2344033.0
8273;A-U All economic activities;Zeeland (ET);2023;2700172.0;2074895.0
8274;A-U All economic activities;Hart van Brabant (ET);2010;;
8275;A-U All economic activities;Hart van Brabant (ET);2011;;
8276;A-U All economic activities;Hart van Brabant (ET);2012;;
8277;A-U All economic activities;Hart van Brabant (ET);2013;;
8278;A-U All economic activities;Hart van Brabant (ET);2014;;
8279;A-U All economic activities;Hart van Brabant (ET);2015;;
8280;A-U All economic activities;Hart van Brabant (ET);2016;;
8281;A-U All economic activities;Hart van Brabant (ET);2017;;
8282;A-U All economic activities;Hart van Brabant (ET);2018;;
8283;A-U All economic activities;Hart van Brabant (ET);2019;282203.0;1806679.0
8284;A-U All economic activities;Hart van Brabant (ET);2020;271861.0;1699627.0
8285;A-U All economic activities;Hart van Brabant (ET);2021;283575.0;1740454.0
8286;A-U All economic activities;Hart van Brabant (ET);2022;247060.0;1739757.0
8287;A-U All economic activities;Hart van Brabant (ET);2023;248471.0;1673433.0
8288;A-U All economic activities;Metropoolregio Eindhoven (ET);2010;;
8289;A-U All economic activities;Metropoolregio Eindhoven (ET);2011;;
8290;A-U All economic activities;Metropoolregio Eindhoven (ET);2012;;
8291;A-U All economic activities;Metropoolregio Eindhoven (ET);2013;;
8292;A-U All economic activities;Metropoolregio Eindhoven (ET);2014;;
8293;A-U All economic activities;Metropoolregio Eindhoven (ET);2015;;
8294;A-U All economic activities;Metropoolregio Eindhoven (ET);2016;;
8295;A-U All economic activities;Metropoolregio Eindhoven (ET);2017;;
8296;A-U All economic activities;Metropoolregio Eindhoven (ET);2018;;
8297;A-U All economic activities;Metropoolregio Eindhoven (ET);2019;524259.0;4336888.0
8298;A-U All economic activities;Metropoolregio Eindhoven (ET);2020;521947.0;4369944.0
8299;A-U All economic activities;Metropoolregio Eindhoven (ET);2021;542970.0;4350012.0
8300;A-U All economic activities;Metropoolregio Eindhoven (ET);2022;431220.0;3995079.0
8301;A-U All economic activities;Metropoolregio Eindhoven (ET);2023;439731.0;3876746.0
8302;A-U All economic activities;Noordoost-Brabant (ET);2010;;
8303;A-U All economic activities;Noordoost-Brabant (ET);2011;;
8304;A-U All economic activities;Noordoost-Brabant (ET);2012;;
8305;A-U All economic activities;Noordoost-Brabant (ET);2013;;
8306;A-U All economic activities;Noordoost-Brabant (ET);2014;;
8307;A-U All economic activities;Noordoost-Brabant (ET);2015;;
8308;A-U All economic activities;Noordoost-Brabant (ET);2016;;
8309;A-U All economic activities;Noordoost-Brabant (ET);2017;;
8310;A-U All economic activities;Noordoost-Brabant (ET);2018;;
8311;A-U All economic activities;Noordoost-Brabant (ET);2019;342496.0;2600705.0
8312;A-U All economic activities;Noordoost-Brabant (ET);2020;325519.0;2477931.0
8313;A-U All economic activities;Noordoost-Brabant (ET);2021;339254.0;2447313.0
8314;A-U All economic activities;Noordoost-Brabant (ET);2022;294176.0;2445582.0
8315;A-U All economic activities;Noordoost-Brabant (ET);2023;289855.0;2384946.0
8316;A-U All economic activities;West-Brabant (ET);2010;;
8317;A-U All economic activities;West-Brabant (ET);2011;;
8318;A-U All economic activities;West-Brabant (ET);2012;;
8319;A-U All economic activities;West-Brabant (ET);2013;;
8320;A-U All economic activities;West-Brabant (ET);2014;;
8321;A-U All economic activities;West-Brabant (ET);2015;;
8322;A-U All economic activities;West-Brabant (ET);2016;;
8323;A-U All economic activities;West-Brabant (ET);2017;;
8324;A-U All economic activities;West-Brabant (ET);2018;;
8325;A-U All economic activities;West-Brabant (ET);2019;2512423.0;4030678.0
8326;A-U All economic activities;West-Brabant (ET);2020;2663803.0;3833191.0
8327;A-U All economic activities;West-Brabant (ET);2021;2074334.0;3899596.0
8328;A-U All economic activities;West-Brabant (ET);2022;1795723.0;3824954.0
8329;A-U All economic activities;West-Brabant (ET);2023;1848687.0;3907894.0
8330;A-U All economic activities;Noord- en Midden-Limburg (ET);2010;;
8331;A-U All economic activities;Noord- en Midden-Limburg (ET);2011;;
8332;A-U All economic activities;Noord- en Midden-Limburg (ET);2012;;
8333;A-U All economic activities;Noord- en Midden-Limburg (ET);2013;;
8334;A-U All economic activities;Noord- en Midden-Limburg (ET);2014;;
8335;A-U All economic activities;Noord- en Midden-Limburg (ET);2015;;
8336;A-U All economic activities;Noord- en Midden-Limburg (ET);2016;;
8337;A-U All economic activities;Noord- en Midden-Limburg (ET);2017;;
8338;A-U All economic activities;Noord- en Midden-Limburg (ET);2018;;
8339;A-U All economic activities;Noord- en Midden-Limburg (ET);2019;791461.0;2722860.0
8340;A-U All economic activities;Noord- en Midden-Limburg (ET);2020;1933987.0;2581312.0
8341;A-U All economic activities;Noord- en Midden-Limburg (ET);2021;1687914.0;2606980.0
8342;A-U All economic activities;Noord- en Midden-Limburg (ET);2022;1160382.0;2578465.0
8343;A-U All economic activities;Noord- en Midden-Limburg (ET);2023;939945.0;2463466.0
8344;A-U All economic activities;Parkstad (ET);2010;;
8345;A-U All economic activities;Parkstad (ET);2011;;
8346;A-U All economic activities;Parkstad (ET);2012;;
8347;A-U All economic activities;Parkstad (ET);2013;;
8348;A-U All economic activities;Parkstad (ET);2014;;
8349;A-U All economic activities;Parkstad (ET);2015;;
8350;A-U All economic activities;Parkstad (ET);2016;;
8351;A-U All economic activities;Parkstad (ET);2017;;
8352;A-U All economic activities;Parkstad (ET);2018;;
8353;A-U All economic activities;Parkstad (ET);2019;107791.0;742141.0
8354;A-U All economic activities;Parkstad (ET);2020;101642.0;684934.0
8355;A-U All economic activities;Parkstad (ET);2021;109083.0;692915.0
8356;A-U All economic activities;Parkstad (ET);2022;97230.0;686498.0
8357;A-U All economic activities;Parkstad (ET);2023;85325.0;639158.0
8358;A-U All economic activities;Maastricht Heuvelland (ET);2010;;
8359;A-U All economic activities;Maastricht Heuvelland (ET);2011;;
8360;A-U All economic activities;Maastricht Heuvelland (ET);2012;;
8361;A-U All economic activities;Maastricht Heuvelland (ET);2013;;
8362;A-U All economic activities;Maastricht Heuvelland (ET);2014;;
8363;A-U All economic activities;Maastricht Heuvelland (ET);2015;;
8364;A-U All economic activities;Maastricht Heuvelland (ET);2016;;
8365;A-U All economic activities;Maastricht Heuvelland (ET);2017;;
8366;A-U All economic activities;Maastricht Heuvelland (ET);2018;;
8367;A-U All economic activities;Maastricht Heuvelland (ET);2019;262412.0;804535.0
8368;A-U All economic activities;Maastricht Heuvelland (ET);2020;236408.0;738971.0
8369;A-U All economic activities;Maastricht Heuvelland (ET);2021;267810.0;719879.0
8370;A-U All economic activities;Maastricht Heuvelland (ET);2022;242592.0;719592.0
8371;A-U All economic activities;Maastricht Heuvelland (ET);2023;188113.0;733264.0
8372;A-U All economic activities;Westelijke Mijnstreek (ET);2010;;
8373;A-U All economic activities;Westelijke Mijnstreek (ET);2011;;
8374;A-U All economic activities;Westelijke Mijnstreek (ET);2012;;
8375;A-U All economic activities;Westelijke Mijnstreek (ET);2013;;
8376;A-U All economic activities;Westelijke Mijnstreek (ET);2014;;
8377;A-U All economic activities;Westelijke Mijnstreek (ET);2015;;
8378;A-U All economic activities;Westelijke Mijnstreek (ET);2016;;
8379;A-U All economic activities;Westelijke Mijnstreek (ET);2017;;
8380;A-U All economic activities;Westelijke Mijnstreek (ET);2018;;
8381;A-U All economic activities;Westelijke Mijnstreek (ET);2019;1693362.0;2753075.0
8382;A-U All economic activities;Westelijke Mijnstreek (ET);2020;1609268.0;2553018.0
8383;A-U All economic activities;Westelijke Mijnstreek (ET);2021;1588660.0;2509820.0
8384;A-U All economic activities;Westelijke Mijnstreek (ET);2022;1234028.0;2358231.0
8385;A-U All economic activities;Westelijke Mijnstreek (ET);2023;1130167.0;1197105.0
8386;A-U All economic activities;Unclassifiable (ET);2010;;
8387;A-U All economic activities;Unclassifiable (ET);2011;;
8388;A-U All economic activities;Unclassifiable (ET);2012;;
8389;A-U All economic activities;Unclassifiable (ET);2013;;
8390;A-U All economic activities;Unclassifiable (ET);2014;;
8391;A-U All economic activities;Unclassifiable (ET);2015;;
8392;A-U All economic activities;Unclassifiable (ET);2016;;
8393;A-U All economic activities;Unclassifiable (ET);2017;;
8394;A-U All economic activities;Unclassifiable (ET);2018;;
8395;A-U All economic activities;Unclassifiable (ET);2019;133.0;2302.0
8396;A-U All economic activities;Unclassifiable (ET);2020;160.0;5333.0
8397;A-U All economic activities;Unclassifiable (ET);2021;627.0;15315.0
8398;A-U All economic activities;Unclassifiable (ET);2022;109.0;122773.0
8399;A-U All economic activities;Unclassifiable (ET);2023;1253.0;25492.0
8400;All enterprises (no finance or energy);The Netherlands;2010;23095996.0;71297081.0
8401;All enterprises (no finance or energy);The Netherlands;2011;21284716.0;72977537.0
8402;All enterprises (no finance or energy);The Netherlands;2012;21668628.0;68885335.0
8403;All enterprises (no finance or energy);The Netherlands;2013;22403840.0;71598407.0
8404;All enterprises (no finance or energy);The Netherlands;2014;19750315.0;69786709.0
8405;All enterprises (no finance or energy);The Netherlands;2015;20653224.0;71008630.0
8406;All enterprises (no finance or energy);The Netherlands;2016;20528236.0;71838652.0
8407;All enterprises (no finance or energy);The Netherlands;2017;21188921.0;72877255.0
8408;All enterprises (no finance or energy);The Netherlands;2018;21257280.0;75085675.0
8409;All enterprises (no finance or energy);The Netherlands;2019;20061663.0;74360267.0
8410;All enterprises (no finance or energy);The Netherlands;2020;20101365.0;72213052.0
8411;All enterprises (no finance or energy);The Netherlands;2021;20303415.0;72224221.0
8412;All enterprises (no finance or energy);The Netherlands;2022;15633816.0;69967480.0
8413;All enterprises (no finance or energy);The Netherlands;2023;15569606.0;67036588.0
8414;All enterprises (no finance or energy);Noord-Nederland (LD);2010;2072498.0;8271456.0
8415;All enterprises (no finance or energy);Noord-Nederland (LD);2011;1837132.0;8867169.0
8416;All enterprises (no finance or energy);Noord-Nederland (LD);2012;;8283617.0
8417;All enterprises (no finance or energy);Noord-Nederland (LD);2013;;9375339.0
8418;All enterprises (no finance or energy);Noord-Nederland (LD);2014;;7795071.0
8419;All enterprises (no finance or energy);Noord-Nederland (LD);2015;;8077720.0
8420;All enterprises (no finance or energy);Noord-Nederland (LD);2016;;8149443.0
8421;All enterprises (no finance or energy);Noord-Nederland (LD);2017;;9358987.0
8422;All enterprises (no finance or energy);Noord-Nederland (LD);2018;;8675497.0
8423;All enterprises (no finance or energy);Noord-Nederland (LD);2019;;9023468.0
8424;All enterprises (no finance or energy);Noord-Nederland (LD);2020;;8412719.0
8425;All enterprises (no finance or energy);Noord-Nederland (LD);2021;1961990.0;8138627.0
8426;All enterprises (no finance or energy);Noord-Nederland (LD);2022;1203741.0;7329486.0
8427;All enterprises (no finance or energy);Noord-Nederland (LD);2023;1096416.0;6909700.0
8428;All enterprises (no finance or energy);Oost-Nederland (LD);2010;;11946831.0
8429;All enterprises (no finance or energy);Oost-Nederland (LD);2011;;11922910.0
8430;All enterprises (no finance or energy);Oost-Nederland (LD);2012;;11814988.0
8431;All enterprises (no finance or energy);Oost-Nederland (LD);2013;;
8432;All enterprises (no finance or energy);Oost-Nederland (LD);2014;;
8433;All enterprises (no finance or energy);Oost-Nederland (LD);2015;;
8434;All enterprises (no finance or energy);Oost-Nederland (LD);2016;;
8435;All enterprises (no finance or energy);Oost-Nederland (LD);2017;;
8436;All enterprises (no finance or energy);Oost-Nederland (LD);2018;;
8437;All enterprises (no finance or energy);Oost-Nederland (LD);2019;;
8438;All enterprises (no finance or energy);Oost-Nederland (LD);2020;;
8439;All enterprises (no finance or energy);Oost-Nederland (LD);2021;;
8440;All enterprises (no finance or energy);Oost-Nederland (LD);2022;;
8441;All enterprises (no finance or energy);Oost-Nederland (LD);2023;;
8442;All enterprises (no finance or energy);West-Nederland (LD);2010;;34752144.0
8443;All enterprises (no finance or energy);West-Nederland (LD);2011;;35305116.0
8444;All enterprises (no finance or energy);West-Nederland (LD);2012;;32167821.0
8445;All enterprises (no finance or energy);West-Nederland (LD);2013;12424496.0;
8446;All enterprises (no finance or energy);West-Nederland (LD);2014;;
8447;All enterprises (no finance or energy);West-Nederland (LD);2015;;
8448;All enterprises (no finance or energy);West-Nederland (LD);2016;11621018.0;32861035.0
8449;All enterprises (no finance or energy);West-Nederland (LD);2017;;
8450;All enterprises (no finance or energy);West-Nederland (LD);2018;;
8451;All enterprises (no finance or energy);West-Nederland (LD);2019;;
8452;All enterprises (no finance or energy);West-Nederland (LD);2020;;
8453;All enterprises (no finance or energy);West-Nederland (LD);2021;;
8454;All enterprises (no finance or energy);West-Nederland (LD);2022;8818135.0;
8455;All enterprises (no finance or energy);West-Nederland (LD);2023;;
8456;All enterprises (no finance or energy);West-Nederland, G4 excluded (LD);2010;;
8457;All enterprises (no finance or energy);West-Nederland, G4 excluded (LD);2011;;
8458;All enterprises (no finance or energy);West-Nederland, G4 excluded (LD);2012;;
8459;All enterprises (no finance or energy);West-Nederland, G4 excluded (LD);2013;;
8460;All enterprises (no finance or energy);West-Nederland, G4 excluded (LD);2014;;
8461;All enterprises (no finance or energy);West-Nederland, G4 excluded (LD);2015;;
8462;All enterprises (no finance or energy);West-Nederland, G4 excluded (LD);2016;;
8463;All enterprises (no finance or energy);West-Nederland, G4 excluded (LD);2017;;
8464;All enterprises (no finance or energy);West-Nederland, G4 excluded (LD);2018;;
8465;All enterprises (no finance or energy);West-Nederland, G4 excluded (LD);2019;;
8466;All enterprises (no finance or energy);West-Nederland, G4 excluded (LD);2020;;
8467;All enterprises (no finance or energy);West-Nederland, G4 excluded (LD);2021;;
8468;All enterprises (no finance or energy);West-Nederland, G4 excluded (LD);2022;;
8469;All enterprises (no finance or energy);West-Nederland, G4 excluded (LD);2023;;
8470;All enterprises (no finance or energy);Zuid-Nederland (LD);2010;;16254935.0
8471;All enterprises (no finance or energy);Zuid-Nederland (LD);2011;;16712634.0
8472;All enterprises (no finance or energy);Zuid-Nederland (LD);2012;;16555112.0
8473;All enterprises (no finance or energy);Zuid-Nederland (LD);2013;;
8474;All enterprises (no finance or energy);Zuid-Nederland (LD);2014;4545169.0;17952520.0
8475;All enterprises (no finance or energy);Zuid-Nederland (LD);2015;;
8476;All enterprises (no finance or energy);Zuid-Nederland (LD);2016;;
8477;All enterprises (no finance or energy);Zuid-Nederland (LD);2017;;
8478;All enterprises (no finance or energy);Zuid-Nederland (LD);2018;;
8479;All enterprises (no finance or energy);Zuid-Nederland (LD);2019;;
8480;All enterprises (no finance or energy);Zuid-Nederland (LD);2020;;
8481;All enterprises (no finance or energy);Zuid-Nederland (LD);2021;;
8482;All enterprises (no finance or energy);Zuid-Nederland (LD);2022;;
8483;All enterprises (no finance or energy);Zuid-Nederland (LD);2023;;
8484;All enterprises (no finance or energy);Unclassifiable (LD);2010;;71714.0
8485;All enterprises (no finance or energy);Unclassifiable (LD);2011;56486.0;169708.0
8486;All enterprises (no finance or energy);Unclassifiable (LD);2012;;63798.0
8487;All enterprises (no finance or energy);Unclassifiable (LD);2013;25735.0;53796.0
8488;All enterprises (no finance or energy);Unclassifiable (LD);2014;;79330.0
8489;All enterprises (no finance or energy);Unclassifiable (LD);2015;520.0;94612.0
8490;All enterprises (no finance or energy);Unclassifiable (LD);2016;101.0;44303.0
8491;All enterprises (no finance or energy);Unclassifiable (LD);2017;;
8492;All enterprises (no finance or energy);Unclassifiable (LD);2018;;
8493;All enterprises (no finance or energy);Unclassifiable (LD);2019;;
8494;All enterprises (no finance or energy);Unclassifiable (LD);2020;;
8495;All enterprises (no finance or energy);Unclassifiable (LD);2021;;
8496;All enterprises (no finance or energy);Unclassifiable (LD);2022;;
8497;All enterprises (no finance or energy);Unclassifiable (LD);2023;;
8498;All enterprises (no finance or energy);Groningen (PV);2010;;4956344.0
8499;All enterprises (no finance or energy);Groningen (PV);2011;;5474015.0
8500;All enterprises (no finance or energy);Groningen (PV);2012;;4869831.0
8501;All enterprises (no finance or energy);Groningen (PV);2013;;5791376.0
8502;All enterprises (no finance or energy);Groningen (PV);2014;;4260356.0
8503;All enterprises (no finance or energy);Groningen (PV);2015;;4559808.0
8504;All enterprises (no finance or energy);Groningen (PV);2016;;4631679.0
8505;All enterprises (no finance or energy);Groningen (PV);2017;;
8506;All enterprises (no finance or energy);Groningen (PV);2018;;4657275.0
8507;All enterprises (no finance or energy);Groningen (PV);2019;;5124965.0
8508;All enterprises (no finance or energy);Groningen (PV);2020;;4658277.0
8509;All enterprises (no finance or energy);Groningen (PV);2021;;4451917.0
8510;All enterprises (no finance or energy);Groningen (PV);2022;;3649656.0
8511;All enterprises (no finance or energy);Groningen (PV);2023;;3529973.0
8512;All enterprises (no finance or energy);Fryslân (PV);2010;490024.0;1915204.0
8513;All enterprises (no finance or energy);Fryslân (PV);2011;454047.0;1918598.0
8514;All enterprises (no finance or energy);Fryslân (PV);2012;473787.0;1953877.0
8515;All enterprises (no finance or energy);Fryslân (PV);2013;474571.0;1996565.0
8516;All enterprises (no finance or energy);Fryslân (PV);2014;414307.0;1985239.0
8517;All enterprises (no finance or energy);Fryslân (PV);2015;418400.0;1988254.0
8518;All enterprises (no finance or energy);Fryslân (PV);2016;433597.0;1948757.0
8519;All enterprises (no finance or energy);Fryslân (PV);2017;490799.0;2446179.0
8520;All enterprises (no finance or energy);Fryslân (PV);2018;431152.0;2101930.0
8521;All enterprises (no finance or energy);Fryslân (PV);2019;419008.0;2065647.0
8522;All enterprises (no finance or energy);Fryslân (PV);2020;409784.0;1992060.0
8523;All enterprises (no finance or energy);Fryslân (PV);2021;412691.0;2002231.0
8524;All enterprises (no finance or energy);Fryslân (PV);2022;345841.0;1971326.0
8525;All enterprises (no finance or energy);Fryslân (PV);2023;330866.0;1962918.0
8526;All enterprises (no finance or energy);Drenthe (PV);2010;439481.0;1399908.0
8527;All enterprises (no finance or energy);Drenthe (PV);2011;396081.0;1474556.0
8528;All enterprises (no finance or energy);Drenthe (PV);2012;;1459909.0
8529;All enterprises (no finance or energy);Drenthe (PV);2013;;1587398.0
8530;All enterprises (no finance or energy);Drenthe (PV);2014;;1549476.0
8531;All enterprises (no finance or energy);Drenthe (PV);2015;;1529658.0
8532;All enterprises (no finance or energy);Drenthe (PV);2016;;1569007.0
8533;All enterprises (no finance or energy);Drenthe (PV);2017;;
8534;All enterprises (no finance or energy);Drenthe (PV);2018;;1916291.0
8535;All enterprises (no finance or energy);Drenthe (PV);2019;;1832856.0
8536;All enterprises (no finance or energy);Drenthe (PV);2020;;1762383.0
8537;All enterprises (no finance or energy);Drenthe (PV);2021;;1684479.0
8538;All enterprises (no finance or energy);Drenthe (PV);2022;;1708504.0
8539;All enterprises (no finance or energy);Drenthe (PV);2023;;1416809.0
8540;All enterprises (no finance or energy);Overijssel (PV);2010;;3903215.0
8541;All enterprises (no finance or energy);Overijssel (PV);2011;;3954341.0
8542;All enterprises (no finance or energy);Overijssel (PV);2012;;3921421.0
8543;All enterprises (no finance or energy);Overijssel (PV);2013;;
8544;All enterprises (no finance or energy);Overijssel (PV);2014;;3973897.0
8545;All enterprises (no finance or energy);Overijssel (PV);2015;694316.0;
8546;All enterprises (no finance or energy);Overijssel (PV);2016;;
8547;All enterprises (no finance or energy);Overijssel (PV);2017;;
8548;All enterprises (no finance or energy);Overijssel (PV);2018;;
8549;All enterprises (no finance or energy);Overijssel (PV);2019;;
8550;All enterprises (no finance or energy);Overijssel (PV);2020;;
8551;All enterprises (no finance or energy);Overijssel (PV);2021;;
8552;All enterprises (no finance or energy);Overijssel (PV);2022;;
8553;All enterprises (no finance or energy);Overijssel (PV);2023;;
8554;All enterprises (no finance or energy);Flevoland (PV);2010;232561.0;1263077.0
8555;All enterprises (no finance or energy);Flevoland (PV);2011;229575.0;1217479.0
8556;All enterprises (no finance or energy);Flevoland (PV);2012;;1244740.0
8557;All enterprises (no finance or energy);Flevoland (PV);2013;;
8558;All enterprises (no finance or energy);Flevoland (PV);2014;;
8559;All enterprises (no finance or energy);Flevoland (PV);2015;;1276332.0
8560;All enterprises (no finance or energy);Flevoland (PV);2016;221023.0;1295479.0
8561;All enterprises (no finance or energy);Flevoland (PV);2017;;
8562;All enterprises (no finance or energy);Flevoland (PV);2018;;1291855.0
8563;All enterprises (no finance or energy);Flevoland (PV);2019;;1279429.0
8564;All enterprises (no finance or energy);Flevoland (PV);2020;;1245493.0
8565;All enterprises (no finance or energy);Flevoland (PV);2021;;1243904.0
8566;All enterprises (no finance or energy);Flevoland (PV);2022;;1243318.0
8567;All enterprises (no finance or energy);Flevoland (PV);2023;;1260109.0
8568;All enterprises (no finance or energy);Gelderland (PV);2010;1753355.0;6780539.0
8569;All enterprises (no finance or energy);Gelderland (PV);2011;;6751090.0
8570;All enterprises (no finance or energy);Gelderland (PV);2012;1655796.0;6648827.0
8571;All enterprises (no finance or energy);Gelderland (PV);2013;;
8572;All enterprises (no finance or energy);Gelderland (PV);2014;;
8573;All enterprises (no finance or energy);Gelderland (PV);2015;;
8574;All enterprises (no finance or energy);Gelderland (PV);2016;;
8575;All enterprises (no finance or energy);Gelderland (PV);2017;;
8576;All enterprises (no finance or energy);Gelderland (PV);2018;;
8577;All enterprises (no finance or energy);Gelderland (PV);2019;;
8578;All enterprises (no finance or energy);Gelderland (PV);2020;;
8579;All enterprises (no finance or energy);Gelderland (PV);2021;;
8580;All enterprises (no finance or energy);Gelderland (PV);2022;;
8581;All enterprises (no finance or energy);Gelderland (PV);2023;;
8582;All enterprises (no finance or energy);Utrecht (PV);2010;;3301930.0
8583;All enterprises (no finance or energy);Utrecht (PV);2011;;3242025.0
8584;All enterprises (no finance or energy);Utrecht (PV);2012;;3200333.0
8585;All enterprises (no finance or energy);Utrecht (PV);2013;;
8586;All enterprises (no finance or energy);Utrecht (PV);2014;;
8587;All enterprises (no finance or energy);Utrecht (PV);2015;;3057643.0
8588;All enterprises (no finance or energy);Utrecht (PV);2016;;3041290.0
8589;All enterprises (no finance or energy);Utrecht (PV);2017;;5068618.0
8590;All enterprises (no finance or energy);Utrecht (PV);2018;;
8591;All enterprises (no finance or energy);Utrecht (PV);2019;;
8592;All enterprises (no finance or energy);Utrecht (PV);2020;;
8593;All enterprises (no finance or energy);Utrecht (PV);2021;;
8594;All enterprises (no finance or energy);Utrecht (PV);2022;;
8595;All enterprises (no finance or energy);Utrecht (PV);2023;;
8596;All enterprises (no finance or energy);Noord-Holland (PV);2010;2550021.0;12126211.0
8597;All enterprises (no finance or energy);Noord-Holland (PV);2011;2172804.0;11939291.0
8598;All enterprises (no finance or energy);Noord-Holland (PV);2012;2334711.0;11790341.0
