ID;KenmerkenVanHuishoudens;EenEnTweeverdieners;Perioden;AantalHuishoudens_1;PercentageVanCategorie_2;PercentageVanEenEnTweeverdieners_3;PercentageVanTotaal_4;InkomenMeestverdienendePartner_5;InkomenMinstverdienendePartner_6;InkomenEchtPaar_7;InkomenHuishouden_8;GestandaardiseerdInkomen_9
3333;Groningen (provincie);Overig huishouden;1990;84.0;44.0;;2.0;9.0;;;10.0;9.0
3334;Groningen (provincie);Overig huishouden;1991;80.0;41.0;;2.0;9.0;;;10.0;9.0
3335;Groningen (provincie);Overig huishouden;1992;85.0;43.0;;2.0;10.0;;;10.0;9.0
3336;Groningen (provincie);Overig huishouden;1993;87.0;44.0;;2.0;10.0;;;10.0;10.0
3337;Groningen (provincie);Overig huishouden;1994;90.0;45.0;;2.0;10.0;;;10.0;10.0
3338;Groningen (provincie);Overig huishouden;1995;94.0;46.0;;2.0;10.0;;;11.0;10.0
3339;Groningen (provincie);Overig huishouden;1996;90.0;44.0;;2.0;10.0;;;11.0;10.0
3340;Groningen (provincie);Overig huishouden;1997;94.0;46.0;;2.0;11.0;;;11.0;10.0
3341;Groningen (provincie);Overig huishouden;1998;92.0;45.0;;2.0;11.0;;;12.0;11.0
3342;Groningen (provincie);Overig huishouden;1999;94.0;45.0;;2.0;12.0;;;12.0;11.0
3343;Groningen (provincie);Overig huishouden;2000;96.0;46.0;;2.0;12.0;;;12.0;11.0
3344;Friesland;Totaal huishoudens;1990;185.0;100.0;;4.0;14.0;;;18.0;12.0
3345;Friesland;Totaal huishoudens;1991;187.0;100.0;;4.0;15.0;;;18.0;12.0
3346;Friesland;Totaal huishoudens;1992;186.0;100.0;;4.0;15.0;;;19.0;12.0
3347;Friesland;Totaal huishoudens;1993;190.0;100.0;;4.0;15.0;;;19.0;13.0
3348;Friesland;Totaal huishoudens;1994;191.0;100.0;;4.0;16.0;;;20.0;13.0
3349;Friesland;Totaal huishoudens;1995;197.0;100.0;;4.0;16.0;;;21.0;14.0
3350;Friesland;Totaal huishoudens;1996;197.0;100.0;;4.0;16.0;;;21.0;14.0
3351;Friesland;Totaal huishoudens;1997;199.0;100.0;;4.0;16.0;;;21.0;14.0
3352;Friesland;Totaal huishoudens;1998;203.0;100.0;;4.0;17.0;;;22.0;15.0
3353;Friesland;Totaal huishoudens;1999;204.0;100.0;;4.0;17.0;;;23.0;15.0
3354;Friesland;Totaal huishoudens;2000;208.0;100.0;;4.0;18.0;;;24.0;16.0
3355;Friesland;Eenverdiener;1990;65.0;35.0;52.0;1.0;18.0;;18.0;20.0;11.0
3356;Friesland;Eenverdiener;1991;60.0;32.0;48.0;1.0;18.0;;18.0;20.0;11.0
3357;Friesland;Eenverdiener;1992;58.0;31.0;45.0;1.0;18.0;;18.0;20.0;12.0
3358;Friesland;Eenverdiener;1993;55.0;29.0;43.0;1.0;19.0;;19.0;21.0;12.0
3359;Friesland;Eenverdiener;1994;51.0;27.0;39.0;1.0;19.0;;20.0;22.0;13.0
3360;Friesland;Eenverdiener;1995;48.0;24.0;37.0;1.0;20.0;;20.0;22.0;13.0
3361;Friesland;Eenverdiener;1996;47.0;24.0;35.0;1.0;20.0;;20.0;22.0;13.0
3362;Friesland;Eenverdiener;1997;45.0;22.0;33.0;1.0;21.0;;21.0;23.0;13.0
3363;Friesland;Eenverdiener;1998;43.0;21.0;32.0;1.0;21.0;;21.0;24.0;14.0
3364;Friesland;Eenverdiener;1999;40.0;20.0;31.0;1.0;22.0;;22.0;25.0;14.0
3365;Friesland;Eenverdiener;2000;37.0;18.0;28.0;1.0;22.0;;22.0;25.0;15.0
3366;Friesland;Tweeverdiener;1990;59.0;32.0;48.0;1.0;15.0;6.0;21.0;23.0;14.0
3367;Friesland;Tweeverdiener;1991;66.0;35.0;52.0;1.0;16.0;7.0;23.0;24.0;14.0
3368;Friesland;Tweeverdiener;1992;71.0;38.0;55.0;1.0;16.0;7.0;23.0;24.0;15.0
3369;Friesland;Tweeverdiener;1993;72.0;38.0;57.0;1.0;16.0;7.0;23.0;24.0;15.0
3370;Friesland;Tweeverdiener;1994;79.0;41.0;61.0;2.0;17.0;7.0;24.0;25.0;15.0
3371;Friesland;Tweeverdiener;1995;82.0;42.0;63.0;2.0;18.0;8.0;25.0;26.0;16.0
3372;Friesland;Tweeverdiener;1996;86.0;43.0;65.0;2.0;18.0;8.0;25.0;27.0;16.0
3373;Friesland;Tweeverdiener;1997;89.0;45.0;67.0;2.0;18.0;8.0;26.0;27.0;17.0
3374;Friesland;Tweeverdiener;1998;90.0;45.0;68.0;2.0;18.0;8.0;27.0;28.0;17.0
3375;Friesland;Tweeverdiener;1999;91.0;45.0;69.0;2.0;19.0;9.0;28.0;30.0;18.0
3376;Friesland;Tweeverdiener;2000;96.0;46.0;72.0;2.0;20.0;9.0;29.0;31.0;19.0
3377;Friesland;Overig huishouden;1990;61.0;33.0;;1.0;10.0;;;11.0;10.0
3378;Friesland;Overig huishouden;1991;61.0;32.0;;1.0;10.0;;;10.0;9.0
3379;Friesland;Overig huishouden;1992;58.0;31.0;;1.0;10.0;;;11.0;10.0
3380;Friesland;Overig huishouden;1993;63.0;33.0;;1.0;11.0;;;11.0;10.0
3381;Friesland;Overig huishouden;1994;61.0;32.0;;1.0;11.0;;;12.0;11.0
3382;Friesland;Overig huishouden;1995;67.0;34.0;;1.0;11.0;;;12.0;11.0
3383;Friesland;Overig huishouden;1996;65.0;33.0;;1.0;12.0;;;12.0;11.0
3384;Friesland;Overig huishouden;1997;66.0;33.0;;1.0;12.0;;;13.0;11.0
3385;Friesland;Overig huishouden;1998;70.0;34.0;;1.0;12.0;;;13.0;12.0
3386;Friesland;Overig huishouden;1999;73.0;36.0;;1.0;13.0;;;14.0;12.0
3387;Friesland;Overig huishouden;2000;75.0;36.0;;1.0;14.0;;;14.0;13.0
3388;Drenthe;Totaal huishoudens;1990;133.0;100.0;;3.0;15.0;;;19.0;12.0
3389;Drenthe;Totaal huishoudens;1991;135.0;100.0;;3.0;16.0;;;20.0;13.0
3390;Drenthe;Totaal huishoudens;1992;135.0;100.0;;3.0;16.0;;;21.0;13.0
3391;Drenthe;Totaal huishoudens;1993;136.0;100.0;;3.0;16.0;;;21.0;14.0
3392;Drenthe;Totaal huishoudens;1994;140.0;100.0;;3.0;17.0;;;22.0;14.0
3393;Drenthe;Totaal huishoudens;1995;143.0;100.0;;3.0;17.0;;;22.0;14.0
3394;Drenthe;Totaal huishoudens;1996;144.0;100.0;;3.0;17.0;;;23.0;15.0
3395;Drenthe;Totaal huishoudens;1997;145.0;100.0;;3.0;18.0;;;23.0;15.0
3396;Drenthe;Totaal huishoudens;1998;146.0;100.0;;3.0;18.0;;;24.0;16.0
3397;Drenthe;Totaal huishoudens;1999;149.0;100.0;;3.0;19.0;;;25.0;17.0
3398;Drenthe;Totaal huishoudens;2000;149.0;100.0;;3.0;20.0;;;26.0;17.0
3399;Drenthe;Eenverdiener;1990;46.0;35.0;47.0;1.0;18.0;;18.0;20.0;11.0
3400;Drenthe;Eenverdiener;1991;44.0;32.0;43.0;1.0;19.0;;19.0;21.0;12.0
3401;Drenthe;Eenverdiener;1992;42.0;31.0;41.0;1.0;19.0;;19.0;22.0;13.0
3402;Drenthe;Eenverdiener;1993;41.0;30.0;40.0;1.0;20.0;;20.0;22.0;13.0
3403;Drenthe;Eenverdiener;1994;39.0;28.0;38.0;1.0;20.0;;20.0;23.0;13.0
3404;Drenthe;Eenverdiener;1995;39.0;27.0;39.0;1.0;21.0;;21.0;23.0;14.0
3405;Drenthe;Eenverdiener;1996;36.0;25.0;35.0;1.0;21.0;;21.0;23.0;14.0
3406;Drenthe;Eenverdiener;1997;34.0;23.0;32.0;1.0;22.0;;22.0;24.0;14.0
3407;Drenthe;Eenverdiener;1998;32.0;22.0;31.0;1.0;22.0;;22.0;25.0;15.0
3408;Drenthe;Eenverdiener;1999;30.0;21.0;29.0;1.0;24.0;;24.0;26.0;16.0
3409;Drenthe;Eenverdiener;2000;28.0;19.0;26.0;1.0;24.0;;24.0;27.0;16.0
3410;Drenthe;Tweeverdiener;1990;52.0;39.0;53.0;1.0;16.0;6.0;22.0;23.0;14.0
3411;Drenthe;Tweeverdiener;1991;57.0;42.0;57.0;1.0;16.0;7.0;23.0;24.0;15.0
3412;Drenthe;Tweeverdiener;1992;59.0;43.0;59.0;1.0;16.0;7.0;23.0;24.0;15.0
3413;Drenthe;Tweeverdiener;1993;62.0;45.0;60.0;1.0;17.0;7.0;24.0;25.0;16.0
3414;Drenthe;Tweeverdiener;1994;63.0;45.0;62.0;1.0;17.0;8.0;25.0;26.0;16.0
3415;Drenthe;Tweeverdiener;1995;62.0;43.0;61.0;1.0;18.0;8.0;26.0;27.0;17.0
3416;Drenthe;Tweeverdiener;1996;67.0;47.0;65.0;1.0;18.0;8.0;26.0;27.0;17.0
3417;Drenthe;Tweeverdiener;1997;71.0;49.0;68.0;1.0;19.0;8.0;27.0;28.0;18.0
3418;Drenthe;Tweeverdiener;1998;73.0;50.0;69.0;1.0;19.0;8.0;27.0;29.0;18.0
3419;Drenthe;Tweeverdiener;1999;76.0;51.0;71.0;1.0;20.0;9.0;29.0;30.0;19.0
3420;Drenthe;Tweeverdiener;2000;79.0;53.0;74.0;1.0;21.0;9.0;30.0;31.0;19.0
3421;Drenthe;Overig huishouden;1990;35.0;26.0;;1.0;11.0;;;12.0;11.0
3422;Drenthe;Overig huishouden;1991;35.0;26.0;;1.0;12.0;;;13.0;12.0
3423;Drenthe;Overig huishouden;1992;35.0;26.0;;1.0;12.0;;;13.0;12.0
3424;Drenthe;Overig huishouden;1993;34.0;25.0;;1.0;11.0;;;13.0;11.0
3425;Drenthe;Overig huishouden;1994;38.0;27.0;;1.0;12.0;;;13.0;12.0
3426;Drenthe;Overig huishouden;1995;42.0;30.0;;1.0;12.0;;;14.0;12.0
3427;Drenthe;Overig huishouden;1996;41.0;28.0;;1.0;13.0;;;14.0;12.0
3428;Drenthe;Overig huishouden;1997;40.0;28.0;;1.0;12.0;;;14.0;12.0
3429;Drenthe;Overig huishouden;1998;41.0;28.0;;1.0;13.0;;;14.0;13.0
3430;Drenthe;Overig huishouden;1999;42.0;28.0;;1.0;14.0;;;15.0;14.0
3431;Drenthe;Overig huishouden;2000;43.0;28.0;;1.0;15.0;;;15.0;14.0
3432;Overijssel;Totaal huishoudens;1990;310.0;100.0;;6.0;15.0;;;19.0;12.0
3433;Overijssel;Totaal huishoudens;1991;313.0;100.0;;6.0;15.0;;;20.0;12.0
3434;Overijssel;Totaal huishoudens;1992;320.0;100.0;;6.0;15.0;;;20.0;13.0
3435;Overijssel;Totaal huishoudens;1993;324.0;100.0;;6.0;16.0;;;20.0;13.0
3436;Overijssel;Totaal huishoudens;1994;328.0;100.0;;6.0;16.0;;;21.0;14.0
3437;Overijssel;Totaal huishoudens;1995;330.0;100.0;;6.0;16.0;;;22.0;14.0
3438;Overijssel;Totaal huishoudens;1996;331.0;100.0;;6.0;17.0;;;22.0;14.0
3439;Overijssel;Totaal huishoudens;1997;335.0;100.0;;6.0;18.0;;;23.0;15.0
3440;Overijssel;Totaal huishoudens;1998;339.0;100.0;;6.0;18.0;;;23.0;15.0
3441;Overijssel;Totaal huishoudens;1999;337.0;100.0;;6.0;18.0;;;25.0;16.0
3442;Overijssel;Totaal huishoudens;2000;347.0;100.0;;6.0;19.0;;;25.0;17.0
3443;Overijssel;Eenverdiener;1990;100.0;32.0;47.0;2.0;18.0;;18.0;21.0;12.0
3444;Overijssel;Eenverdiener;1991;93.0;30.0;42.0;2.0;18.0;;18.0;21.0;12.0
3445;Overijssel;Eenverdiener;1992;90.0;28.0;40.0;2.0;19.0;;19.0;22.0;12.0
3446;Overijssel;Eenverdiener;1993;86.0;27.0;38.0;2.0;19.0;;19.0;22.0;13.0
3447;Overijssel;Eenverdiener;1994;82.0;25.0;36.0;2.0;20.0;;20.0;23.0;13.0
3448;Overijssel;Eenverdiener;1995;81.0;24.0;36.0;2.0;20.0;;21.0;24.0;13.0
3449;Overijssel;Eenverdiener;1996;76.0;23.0;33.0;1.0;21.0;;21.0;24.0;14.0
3450;Overijssel;Eenverdiener;1997;72.0;22.0;31.0;1.0;22.0;;22.0;25.0;14.0
3451;Overijssel;Eenverdiener;1998;67.0;20.0;29.0;1.0;22.0;;23.0;26.0;15.0
3452;Overijssel;Eenverdiener;1999;65.0;19.0;28.0;1.0;23.0;;23.0;26.0;15.0
3453;Overijssel;Eenverdiener;2000;59.0;17.0;25.0;1.0;23.0;;23.0;27.0;16.0
3454;Overijssel;Tweeverdiener;1990;115.0;37.0;53.0;2.0;16.0;6.0;22.0;24.0;14.0
3455;Overijssel;Tweeverdiener;1991;128.0;41.0;58.0;3.0;16.0;7.0;23.0;24.0;15.0
3456;Overijssel;Tweeverdiener;1992;133.0;42.0;60.0;3.0;17.0;7.0;23.0;25.0;15.0
3457;Overijssel;Tweeverdiener;1993;137.0;42.0;62.0;3.0;17.0;7.0;24.0;26.0;15.0
3458;Overijssel;Tweeverdiener;1994;145.0;44.0;64.0;3.0;17.0;7.0;25.0;26.0;16.0
3459;Overijssel;Tweeverdiener;1995;145.0;44.0;64.0;3.0;18.0;8.0;26.0;27.0;17.0
3460;Overijssel;Tweeverdiener;1996;153.0;46.0;67.0;3.0;18.0;7.0;26.0;27.0;16.0
3461;Overijssel;Tweeverdiener;1997;160.0;48.0;69.0;3.0;19.0;8.0;27.0;29.0;17.0
3462;Overijssel;Tweeverdiener;1998;165.0;49.0;71.0;3.0;19.0;8.0;27.0;29.0;17.0
3463;Overijssel;Tweeverdiener;1999;168.0;50.0;72.0;3.0;20.0;8.0;28.0;30.0;18.0
3464;Overijssel;Tweeverdiener;2000;174.0;50.0;75.0;3.0;21.0;8.0;29.0;32.0;19.0
3465;Overijssel;Overig huishouden;1990;96.0;31.0;;2.0;10.0;;;11.0;10.0
3466;Overijssel;Overig huishouden;1991;92.0;29.0;;2.0;10.0;;;11.0;10.0
3467;Overijssel;Overig huishouden;1992;97.0;30.0;;2.0;10.0;;;11.0;10.0
3468;Overijssel;Overig huishouden;1993;100.0;31.0;;2.0;11.0;;;12.0;10.0
3469;Overijssel;Overig huishouden;1994;101.0;31.0;;2.0;11.0;;;12.0;11.0
3470;Overijssel;Overig huishouden;1995;104.0;32.0;;2.0;11.0;;;12.0;11.0
3471;Overijssel;Overig huishouden;1996;102.0;31.0;;2.0;12.0;;;13.0;11.0
3472;Overijssel;Overig huishouden;1997;102.0;30.0;;2.0;12.0;;;13.0;12.0
3473;Overijssel;Overig huishouden;1998;107.0;31.0;;2.0;13.0;;;14.0;12.0
3474;Overijssel;Overig huishouden;1999;105.0;31.0;;2.0;13.0;;;14.0;13.0
3475;Overijssel;Overig huishouden;2000;114.0;33.0;;2.0;14.0;;;15.0;14.0
3476;Flevoland;Totaal huishoudens;1990;69.0;;;1.0;16.0;;;20.0;13.0
3477;Flevoland;Totaal huishoudens;1991;72.0;;;1.0;16.0;;;21.0;14.0
3478;Flevoland;Totaal huishoudens;1992;76.0;;;2.0;16.0;;;21.0;14.0
3479;Flevoland;Totaal huishoudens;1993;80.0;;;2.0;16.0;;;21.0;14.0
3480;Flevoland;Totaal huishoudens;1994;84.0;;;2.0;17.0;;;22.0;14.0
3481;Flevoland;Totaal huishoudens;1995;87.0;100.0;;2.0;18.0;;;24.0;15.0
3482;Flevoland;Totaal huishoudens;1996;90.0;100.0;;2.0;18.0;;;24.0;15.0
3483;Flevoland;Totaal huishoudens;1997;94.0;100.0;;2.0;18.0;;;24.0;15.0
3484;Flevoland;Totaal huishoudens;1998;100.0;100.0;;2.0;18.0;;;25.0;16.0
3485;Flevoland;Totaal huishoudens;1999;101.0;100.0;;2.0;19.0;;;26.0;17.0
3486;Flevoland;Totaal huishoudens;2000;105.0;100.0;;2.0;20.0;;;27.0;18.0
3487;Flevoland;Eenverdiener;1990;18.0;;;0.0;20.0;;20.0;22.0;12.0
3488;Flevoland;Eenverdiener;1991;17.0;;;0.0;19.0;;20.0;21.0;12.0
3489;Flevoland;Eenverdiener;1992;18.0;;;0.0;18.0;;18.0;19.0;11.0
3490;Flevoland;Eenverdiener;1993;16.0;;;0.0;19.0;;18.0;20.0;11.0
3491;Flevoland;Eenverdiener;1994;15.0;;;0.0;20.0;;20.0;22.0;12.0
3492;Flevoland;Eenverdiener;1995;16.0;18.0;;0.0;21.0;;21.0;23.0;13.0
3493;Flevoland;Eenverdiener;1996;15.0;16.0;;0.0;21.0;;21.0;23.0;13.0
3494;Flevoland;Eenverdiener;1997;15.0;16.0;;0.0;23.0;;23.0;25.0;14.0
3495;Flevoland;Eenverdiener;1998;16.0;16.0;23.0;0.0;23.0;;23.0;25.0;14.0
3496;Flevoland;Eenverdiener;1999;16.0;15.0;22.0;0.0;24.0;;24.0;27.0;15.0
3497;Flevoland;Eenverdiener;2000;16.0;15.0;21.0;0.0;24.0;;24.0;27.0;15.0
3498;Flevoland;Tweeverdiener;1990;33.0;;;1.0;17.0;7.0;24.0;25.0;15.0
3499;Flevoland;Tweeverdiener;1991;36.0;;;1.0;17.0;8.0;25.0;26.0;16.0
3500;Flevoland;Tweeverdiener;1992;39.0;;;1.0;18.0;8.0;25.0;27.0;16.0
3501;Flevoland;Tweeverdiener;1993;41.0;;;1.0;18.0;8.0;25.0;26.0;16.0
3502;Flevoland;Tweeverdiener;1994;43.0;;;1.0;18.0;8.0;26.0;27.0;16.0
3503;Flevoland;Tweeverdiener;1995;47.0;53.0;;1.0;19.0;9.0;28.0;29.0;18.0
3504;Flevoland;Tweeverdiener;1996;50.0;56.0;;1.0;19.0;9.0;27.0;29.0;17.0
3505;Flevoland;Tweeverdiener;1997;51.0;54.0;;1.0;19.0;9.0;27.0;29.0;17.0
3506;Flevoland;Tweeverdiener;1998;54.0;54.0;77.0;1.0;20.0;9.0;29.0;30.0;18.0
3507;Flevoland;Tweeverdiener;1999;56.0;55.0;78.0;1.0;21.0;10.0;31.0;32.0;20.0
3508;Flevoland;Tweeverdiener;2000;59.0;56.0;79.0;1.0;21.0;10.0;31.0;33.0;20.0
3509;Flevoland;Overig huishouden;1990;19.0;;;0.0;10.0;;;11.0;10.0
3510;Flevoland;Overig huishouden;1991;19.0;;;0.0;12.0;;;13.0;11.0
3511;Flevoland;Overig huishouden;1992;19.0;;;0.0;11.0;;;13.0;11.0
3512;Flevoland;Overig huishouden;1993;23.0;;;0.0;12.0;;;13.0;11.0
3513;Flevoland;Overig huishouden;1994;25.0;;;0.0;12.0;;;13.0;12.0
3514;Flevoland;Overig huishouden;1995;25.0;29.0;;0.0;13.0;;;13.0;12.0
3515;Flevoland;Overig huishouden;1996;25.0;28.0;;0.0;13.0;;;14.0;12.0
3516;Flevoland;Overig huishouden;1997;28.0;30.0;;1.0;13.0;;;14.0;12.0
3517;Flevoland;Overig huishouden;1998;30.0;30.0;;1.0;14.0;;;15.0;13.0
3518;Flevoland;Overig huishouden;1999;30.0;29.0;;1.0;14.0;;;15.0;14.0
3519;Flevoland;Overig huishouden;2000;30.0;29.0;;1.0;15.0;;;16.0;14.0
3520;Gelderland;Totaal huishoudens;1990;567.0;100.0;;12.0;15.0;;;19.0;12.0
3521;Gelderland;Totaal huishoudens;1991;577.0;100.0;;12.0;15.0;;;20.0;13.0
3522;Gelderland;Totaal huishoudens;1992;583.0;100.0;;12.0;16.0;;;20.0;13.0
3523;Gelderland;Totaal huishoudens;1993;593.0;100.0;;12.0;16.0;;;21.0;14.0
3524;Gelderland;Totaal huishoudens;1994;597.0;100.0;;12.0;16.0;;;22.0;14.0
3525;Gelderland;Totaal huishoudens;1995;600.0;100.0;;12.0;17.0;;;22.0;15.0
3526;Gelderland;Totaal huishoudens;1996;606.0;100.0;;12.0;17.0;;;23.0;15.0
3527;Gelderland;Totaal huishoudens;1997;618.0;100.0;;12.0;18.0;;;23.0;15.0
3528;Gelderland;Totaal huishoudens;1998;623.0;100.0;;12.0;18.0;;;24.0;16.0
3529;Gelderland;Totaal huishoudens;1999;628.0;100.0;;12.0;19.0;;;25.0;17.0
3530;Gelderland;Totaal huishoudens;2000;631.0;100.0;;12.0;20.0;;;26.0;18.0
3531;Gelderland;Eenverdiener;1990;177.0;31.0;46.0;4.0;18.0;;18.0;21.0;12.0
3532;Gelderland;Eenverdiener;1991;167.0;29.0;42.0;3.0;19.0;;19.0;21.0;12.0
3533;Gelderland;Eenverdiener;1992;158.0;27.0;40.0;3.0;19.0;;19.0;22.0;13.0
3534;Gelderland;Eenverdiener;1993;151.0;25.0;38.0;3.0;19.0;;19.0;22.0;13.0
3535;Gelderland;Eenverdiener;1994;144.0;24.0;36.0;3.0;20.0;;20.0;23.0;13.0
3536;Gelderland;Eenverdiener;1995;138.0;23.0;34.0;3.0;21.0;;21.0;24.0;14.0
3537;Gelderland;Eenverdiener;1996;129.0;21.0;32.0;2.0;21.0;;22.0;25.0;14.0
3538;Gelderland;Eenverdiener;1997;125.0;20.0;30.0;2.0;22.0;;22.0;25.0;14.0
3539;Gelderland;Eenverdiener;1998;120.0;19.0;29.0;2.0;22.0;;23.0;26.0;15.0
3540;Gelderland;Eenverdiener;1999;114.0;18.0;28.0;2.0;23.0;;23.0;26.0;16.0
3541;Gelderland;Eenverdiener;2000;106.0;17.0;25.0;2.0;24.0;;25.0;28.0;16.0
3542;Gelderland;Tweeverdiener;1990;211.0;37.0;54.0;4.0;16.0;7.0;23.0;25.0;15.0
3543;Gelderland;Tweeverdiener;1991;231.0;40.0;58.0;5.0;17.0;7.0;24.0;25.0;16.0
3544;Gelderland;Tweeverdiener;1992;240.0;41.0;60.0;5.0;17.0;7.0;24.0;26.0;16.0
3545;Gelderland;Tweeverdiener;1993;245.0;41.0;62.0;5.0;18.0;7.0;25.0;27.0;16.0
3546;Gelderland;Tweeverdiener;1994;259.0;43.0;64.0;5.0;18.0;8.0;26.0;28.0;17.0
3547;Gelderland;Tweeverdiener;1995;265.0;44.0;66.0;5.0;19.0;8.0;27.0;29.0;18.0
3548;Gelderland;Tweeverdiener;1996;279.0;46.0;68.0;5.0;19.0;8.0;27.0;29.0;18.0
3549;Gelderland;Tweeverdiener;1997;286.0;46.0;70.0;5.0;20.0;8.0;28.0;30.0;18.0
3550;Gelderland;Tweeverdiener;1998;293.0;47.0;71.0;5.0;20.0;9.0;29.0;31.0;19.0
3551;Gelderland;Tweeverdiener;1999;299.0;48.0;72.0;6.0;21.0;9.0;30.0;32.0;19.0
3552;Gelderland;Tweeverdiener;2000;311.0;49.0;75.0;6.0;22.0;9.0;32.0;34.0;20.0
3553;Gelderland;Overig huishouden;1990;179.0;32.0;;4.0;10.0;;;11.0;10.0
3554;Gelderland;Overig huishouden;1991;179.0;31.0;;4.0;10.0;;;11.0;10.0
3555;Gelderland;Overig huishouden;1992;185.0;32.0;;4.0;11.0;;;12.0;11.0
3556;Gelderland;Overig huishouden;1993;197.0;33.0;;4.0;11.0;;;12.0;11.0
3557;Gelderland;Overig huishouden;1994;194.0;33.0;;4.0;11.0;;;12.0;11.0
3558;Gelderland;Overig huishouden;1995;198.0;33.0;;4.0;12.0;;;13.0;11.0
3559;Gelderland;Overig huishouden;1996;198.0;33.0;;4.0;12.0;;;13.0;11.0
3560;Gelderland;Overig huishouden;1997;207.0;34.0;;4.0;13.0;;;14.0;12.0
3561;Gelderland;Overig huishouden;1998;211.0;34.0;;4.0;13.0;;;14.0;13.0
3562;Gelderland;Overig huishouden;1999;215.0;34.0;;4.0;13.0;;;14.0;13.0
3563;Gelderland;Overig huishouden;2000;213.0;34.0;;4.0;14.0;;;15.0;14.0
3564;Utrecht (provincie);Totaal huishoudens;1990;342.0;100.0;;7.0;16.0;;;20.0;14.0
3565;Utrecht (provincie);Totaal huishoudens;1991;347.0;100.0;;7.0;17.0;;;21.0;14.0
3566;Utrecht (provincie);Totaal huishoudens;1992;352.0;100.0;;7.0;17.0;;;22.0;14.0
3567;Utrecht (provincie);Totaal huishoudens;1993;358.0;100.0;;7.0;17.0;;;22.0;15.0
3568;Utrecht (provincie);Totaal huishoudens;1994;364.0;100.0;;7.0;17.0;;;22.0;15.0
3569;Utrecht (provincie);Totaal huishoudens;1995;371.0;100.0;;7.0;18.0;;;23.0;16.0
3570;Utrecht (provincie);Totaal huishoudens;1996;374.0;100.0;;7.0;18.0;;;24.0;16.0
3571;Utrecht (provincie);Totaal huishoudens;1997;381.0;100.0;;7.0;19.0;;;25.0;17.0
3572;Utrecht (provincie);Totaal huishoudens;1998;388.0;100.0;;7.0;19.0;;;26.0;18.0
3573;Utrecht (provincie);Totaal huishoudens;1999;390.0;100.0;;7.0;20.0;;;27.0;18.0
3574;Utrecht (provincie);Totaal huishoudens;2000;397.0;100.0;;7.0;21.0;;;28.0;19.0
3575;Utrecht (provincie);Eenverdiener;1990;85.0;25.0;40.0;2.0;21.0;;21.0;23.0;13.0
3576;Utrecht (provincie);Eenverdiener;1991;78.0;22.0;36.0;2.0;21.0;;21.0;24.0;14.0
3577;Utrecht (provincie);Eenverdiener;1992;74.0;21.0;34.0;1.0;21.0;;21.0;24.0;14.0
3578;Utrecht (provincie);Eenverdiener;1993;71.0;20.0;33.0;1.0;22.0;;22.0;25.0;14.0
3579;Utrecht (provincie);Eenverdiener;1994;69.0;19.0;31.0;1.0;22.0;;22.0;25.0;14.0
3580;Utrecht (provincie);Eenverdiener;1995;64.0;17.0;29.0;1.0;23.0;;23.0;26.0;15.0
3581;Utrecht (provincie);Eenverdiener;1996;63.0;17.0;27.0;1.0;23.0;;23.0;26.0;15.0
3582;Utrecht (provincie);Eenverdiener;1997;58.0;15.0;25.0;1.0;24.0;;24.0;27.0;16.0
3583;Utrecht (provincie);Eenverdiener;1998;56.0;14.0;24.0;1.0;25.0;;25.0;28.0;16.0
3584;Utrecht (provincie);Eenverdiener;1999;52.0;13.0;23.0;1.0;25.0;;26.0;29.0;17.0
3585;Utrecht (provincie);Eenverdiener;2000;48.0;12.0;21.0;1.0;26.0;;26.0;29.0;17.0
3586;Utrecht (provincie);Tweeverdiener;1990;127.0;37.0;60.0;3.0;18.0;8.0;26.0;27.0;17.0
3587;Utrecht (provincie);Tweeverdiener;1991;139.0;40.0;64.0;3.0;19.0;8.0;27.0;28.0;17.0
3588;Utrecht (provincie);Tweeverdiener;1992;144.0;41.0;66.0;3.0;19.0;8.0;27.0;29.0;18.0
3589;Utrecht (provincie);Tweeverdiener;1993;148.0;41.0;67.0;3.0;20.0;8.0;28.0;30.0;18.0
3590;Utrecht (provincie);Tweeverdiener;1994;152.0;42.0;69.0;3.0;20.0;9.0;29.0;30.0;18.0
3591;Utrecht (provincie);Tweeverdiener;1995;159.0;43.0;71.0;3.0;21.0;9.0;30.0;31.0;19.0
3592;Utrecht (provincie);Tweeverdiener;1996;167.0;45.0;73.0;3.0;21.0;9.0;31.0;32.0;20.0
3593;Utrecht (provincie);Tweeverdiener;1997;174.0;46.0;75.0;3.0;23.0;10.0;32.0;34.0;21.0
3594;Utrecht (provincie);Tweeverdiener;1998;175.0;45.0;76.0;3.0;23.0;10.0;33.0;35.0;21.0
3595;Utrecht (provincie);Tweeverdiener;1999;178.0;46.0;77.0;3.0;23.0;11.0;34.0;36.0;22.0
3596;Utrecht (provincie);Tweeverdiener;2000;186.0;47.0;79.0;3.0;24.0;11.0;35.0;37.0;23.0
3597;Utrecht (provincie);Overig huishouden;1990;130.0;38.0;;3.0;11.0;;;12.0;11.0
3598;Utrecht (provincie);Overig huishouden;1991;131.0;38.0;;3.0;11.0;;;12.0;11.0
3599;Utrecht (provincie);Overig huishouden;1992;134.0;38.0;;3.0;12.0;;;13.0;11.0
3600;Utrecht (provincie);Overig huishouden;1993;139.0;39.0;;3.0;12.0;;;13.0;12.0
