ID;EenEnMeerlingen;Zwangerschapsduur;Perioden;Geborenen_1;Levendgeborenen_2;Doodgeborenen_3;Overleden1eWeek_4;PerinataleSterfteTMDag7_5;DoodgeborenenPer1000Geborenen_6;Overleden1eWeek1000Levendgeborenen_7;PerinatStTMDag71000Geborenen_8;Geborenen_9;Levendgeborenen_10;Doodgeborenen_11;NeonataleSterfte_12;PerinataleSterfteTMDag28_13;DoodgeborenenPer1000Geborenen_14;NeonataleSterfte1000Levendgeborenen_15;PerinatStTMDag281000Geborenen_16;Levendgeborenen_17;Overleden1eWeek_18;NeonataleSterfte_19;Zuigelingensterfte_20;Overleden1eWeek1000Levendgeborenen_21;NeonataleSterfte1000Levendgeborenen_22;Zuigelingensterfte1000Levendgeborenen_23
331;Meerlingkind;26 tot 28 weken;2010;98.0;94.0;;7.0;11.0;;76.9;115.7;98.0;94.0;;11.0;15.0;;119.5;156.5;94.0;7.0;11.0;15.0;76.9;119.5;162.5
332;Meerlingkind;26 tot 28 weken;2011;93.0;88.0;5.0;7.0;12.0;56.2;81.8;133.4;93.0;88.0;5.0;13.0;18.0;56.2;150.3;198.0;88.0;7.0;13.0;16.0;81.8;150.3;184.4
333;Meerlingkind;26 tot 28 weken;2012;132.0;128.0;;13.0;18.0;;104.7;133.9;132.0;128.0;;23.0;28.0;;183.4;210.1;128.0;13.0;23.0;28.0;104.7;183.4;216.4
334;Meerlingkind;26 tot 28 weken;2013;97.0;95.0;;;;;;;97.0;95.0;;8.0;10.0;;84.2;103.1;95.0;;8.0;11.0;;84.2;115.8
335;Meerlingkind;26 tot 28 weken;2014;86.0;82.0;;6.0;10.0;;77.0;113.9;86.0;82.0;;10.0;14.0;;126.1;161.0;82.0;6.0;10.0;13.0;77.0;126.1;163.0
336;Meerlingkind;26 tot 28 weken;2015;77.0;75.0;;;6.0;;;82.1;77.0;75.0;;10.0;12.0;;135.9;160.5;75.0;;10.0;12.0;;135.9;162.6
337;Meerlingkind;26 tot 28 weken;2016;104.0;101.0;;6.0;10.0;;61.6;91.9;104.0;101.0;;11.0;15.0;;111.2;139.9;101.0;6.0;11.0;13.0;61.6;111.2;131.0
338;Meerlingkind;28 tot 30 weken;2004;145.0;140.0;6.0;10.0;16.0;39.4;72.5;109.0;145.0;140.0;6.0;14.0;20.0;39.4;100.2;135.6;140.0;10.0;14.0;15.0;72.5;100.2;107.1
339;Meerlingkind;28 tot 30 weken;2005;208.0;203.0;;9.0;14.0;;46.5;66.9;208.0;203.0;;14.0;19.0;;69.8;89.6;203.0;9.0;14.0;16.0;46.5;69.8;79.7
340;Meerlingkind;28 tot 30 weken;2006;144.0;138.0;5.0;8.0;13.0;35.9;55.5;89.4;144.0;138.0;5.0;9.0;14.0;35.9;62.7;96.4;138.0;8.0;9.0;10.0;55.5;62.7;69.9
341;Meerlingkind;28 tot 30 weken;2007;132.0;125.0;7.0;7.0;14.0;53.7;57.5;108.2;132.0;125.0;7.0;12.0;19.0;53.7;97.7;146.2;125.0;7.0;12.0;15.0;57.5;97.7;116.6
342;Meerlingkind;28 tot 30 weken;2008;165.0;163.0;;;5.0;;;30.6;165.0;163.0;;6.0;8.0;;35.6;48.8;163.0;;6.0;8.0;;35.6;47.9
343;Meerlingkind;28 tot 30 weken;2009;144.0;139.0;;;;;;;144.0;139.0;;;6.0;;;43.3;139.0;;;;;;
344;Meerlingkind;28 tot 30 weken;2010;145.0;142.0;;5.0;8.0;;37.4;57.9;145.0;142.0;;8.0;11.0;;58.6;78.6;142.0;5.0;8.0;10.0;37.4;58.6;72.7
345;Meerlingkind;28 tot 30 weken;2011;147.0;143.0;;;6.0;;;41.5;147.0;143.0;;7.0;11.0;;49.3;75.6;143.0;;7.0;10.0;;49.3;70.4
346;Meerlingkind;28 tot 30 weken;2012;132.0;127.0;5.0;;8.0;39.6;;62.5;132.0;127.0;5.0;8.0;13.0;39.6;63.4;100.5;127.0;;8.0;10.0;;63.4;80.0
347;Meerlingkind;28 tot 30 weken;2013;180.0;176.0;;9.0;12.0;;51.1;66.7;180.0;176.0;;13.0;16.0;;73.9;88.9;176.0;9.0;13.0;14.0;51.1;73.9;79.5
348;Meerlingkind;28 tot 30 weken;2014;143.0;137.0;6.0;;6.0;39.9;;39.9;143.0;137.0;6.0;6.0;12.0;39.9;44.1;82.2;137.0;;6.0;6.0;;44.1;44.1
349;Meerlingkind;28 tot 30 weken;2015;102.0;97.0;5.0;5.0;9.0;45.1;50.5;93.3;102.0;97.0;5.0;6.0;11.0;45.1;60.8;103.2;97.0;5.0;6.0;8.0;50.5;60.8;81.7
350;Meerlingkind;28 tot 30 weken;2016;141.0;137.0;;;6.0;;;43.6;141.0;137.0;;;7.0;;;50.8;137.0;;;;;;
351;Meerlingkind;30 tot 32 weken;2004;294.0;288.0;6.0;;7.0;20.2;;23.9;294.0;288.0;6.0;;8.0;20.2;;27.2;288.0;;;7.0;;;25.0
352;Meerlingkind;30 tot 32 weken;2005;256.0;246.0;10.0;6.0;16.0;40.1;25.0;64.1;256.0;246.0;10.0;8.0;19.0;40.1;34.2;72.9;246.0;6.0;8.0;9.0;25.0;34.2;38.1
353;Meerlingkind;30 tot 32 weken;2006;226.0;221.0;5.0;;9.0;23.9;;40.5;226.0;221.0;5.0;6.0;11.0;23.9;26.1;49.3;221.0;;6.0;7.0;;26.1;30.6
354;Meerlingkind;30 tot 32 weken;2007;218.0;213.0;;;7.0;;;33.4;218.0;213.0;;;8.0;;;38.0;213.0;;;6.0;;;28.8
355;Meerlingkind;30 tot 32 weken;2008;275.0;273.0;;;6.0;;;22.2;275.0;273.0;;;6.0;;;22.2;273.0;;;5.0;;;18.0
356;Meerlingkind;30 tot 32 weken;2009;292.0;285.0;7.0;6.0;13.0;25.0;21.4;45.9;292.0;285.0;7.0;10.0;17.0;25.0;33.4;57.6;285.0;6.0;10.0;12.0;21.4;33.4;41.0
357;Meerlingkind;30 tot 32 weken;2010;260.0;253.0;7.0;5.0;12.0;27.5;21.1;48.0;260.0;253.0;7.0;6.0;13.0;27.5;25.1;51.9;253.0;5.0;6.0;10.0;21.1;25.1;40.9
358;Meerlingkind;30 tot 32 weken;2011;240.0;231.0;9.0;;10.0;39.0;;43.2;240.0;231.0;9.0;;10.0;39.0;;43.2;231.0;;;;;;
359;Meerlingkind;30 tot 32 weken;2012;258.0;254.0;;;5.0;;;20.5;258.0;254.0;;;7.0;;;28.2;254.0;;;5.0;;;20.4
360;Meerlingkind;30 tot 32 weken;2013;243.0;238.0;5.0;6.0;11.0;20.6;25.2;45.3;243.0;238.0;5.0;7.0;12.0;20.6;29.4;49.4;238.0;6.0;7.0;10.0;25.2;29.4;42.0
361;Meerlingkind;30 tot 32 weken;2014;201.0;197.0;5.0;;9.0;23.1;;43.2;201.0;197.0;5.0;6.0;11.0;23.1;30.7;53.1;197.0;;6.0;8.0;;30.7;41.2
362;Meerlingkind;30 tot 32 weken;2015;229.0;229.0;;5.0;5.0;;22.1;22.1;229.0;229.0;;5.0;5.0;;22.1;22.1;229.0;5.0;5.0;6.0;22.1;22.1;26.6
363;Meerlingkind;30 tot 32 weken;2016;183.0;179.0;;;;;;;183.0;179.0;;;;;;;179.0;;;;;;
364;Meerlingkind;32 tot 34 weken;2004;620.0;609.0;10.0;;14.0;16.9;;23.2;620.0;609.0;10.0;5.0;15.0;16.9;8.1;24.8;609.0;;5.0;6.0;;8.1;9.8
365;Meerlingkind;32 tot 34 weken;2005;584.0;579.0;5.0;;6.0;7.8;;9.7;584.0;579.0;5.0;;7.0;7.8;;11.7;579.0;;;;;;
366;Meerlingkind;32 tot 34 weken;2006;553.0;545.0;9.0;;12.0;15.7;;21.5;553.0;545.0;9.0;5.0;14.0;15.7;9.6;25.2;545.0;;5.0;5.0;;9.6;9.6
367;Meerlingkind;32 tot 34 weken;2007;550.0;537.0;13.0;;16.0;24.0;;28.5;550.0;537.0;13.0;;17.0;24.0;;30.3;537.0;;;;;;
368;Meerlingkind;32 tot 34 weken;2008;531.0;522.0;10.0;5.0;15.0;18.6;10.3;28.7;531.0;522.0;10.0;7.0;17.0;18.6;14.1;32.4;522.0;5.0;7.0;9.0;10.3;14.1;18.0
369;Meerlingkind;32 tot 34 weken;2009;545.0;539.0;6.0;;7.0;11.5;;13.4;545.0;539.0;6.0;;7.0;11.5;;13.4;539.0;;;;;;
370;Meerlingkind;32 tot 34 weken;2010;512.0;500.0;12.0;5.0;18.0;24.0;10.6;34.3;512.0;500.0;12.0;7.0;20.0;24.0;14.7;38.3;500.0;5.0;7.0;8.0;10.6;14.7;16.7
371;Meerlingkind;32 tot 34 weken;2011;506.0;498.0;7.0;;8.0;14.4;;16.4;506.0;498.0;7.0;5.0;12.0;14.4;10.1;24.4;498.0;;5.0;7.0;;10.1;14.1
372;Meerlingkind;32 tot 34 weken;2012;515.0;508.0;7.0;;11.0;14.4;;20.4;515.0;508.0;7.0;5.0;13.0;14.4;10.0;24.3;508.0;;5.0;5.0;;10.0;10.0
373;Meerlingkind;32 tot 34 weken;2013;542.0;533.0;9.0;6.0;14.0;16.6;11.3;25.8;542.0;533.0;9.0;7.0;15.0;16.6;13.1;27.7;533.0;6.0;7.0;9.0;11.3;13.1;16.9
374;Meerlingkind;32 tot 34 weken;2014;486.0;484.0;;5.0;7.0;;10.9;15.2;486.0;484.0;;6.0;8.0;;13.0;17.2;484.0;5.0;6.0;8.0;10.9;13.0;17.2
375;Meerlingkind;32 tot 34 weken;2015;461.0;454.0;7.0;;11.0;15.9;;24.1;461.0;454.0;7.0;8.0;15.0;15.9;17.4;33.0;454.0;;8.0;8.0;;17.4;17.4
376;Meerlingkind;32 tot 34 weken;2016;376.0;374.0;;;;;;;376.0;374.0;;;;;;;374.0;;;;;;
377;Meerlingkind;34 tot 37 weken;2004;2268.0;2241.0;27.0;9.0;37.0;12.0;4.1;16.1;2268.0;2241.0;27.0;14.0;42.0;12.0;6.4;18.4;2241.0;9.0;14.0;18.0;4.1;6.4;8.2
378;Meerlingkind;34 tot 37 weken;2005;2169.0;2139.0;30.0;7.0;38.0;13.9;3.5;17.3;2169.0;2139.0;30.0;12.0;42.0;13.9;5.6;19.5;2139.0;7.0;12.0;19.0;3.5;5.6;9.0
379;Meerlingkind;34 tot 37 weken;2006;2144.0;2119.0;25.0;;28.0;11.6;;13.0;2144.0;2119.0;25.0;5.0;30.0;11.6;2.4;14.0;2119.0;;5.0;7.0;;2.4;3.3
380;Meerlingkind;34 tot 37 weken;2007;1869.0;1862.0;6.0;5.0;11.0;3.4;2.7;6.1;1869.0;1862.0;6.0;6.0;12.0;3.4;3.3;6.6;1862.0;5.0;6.0;8.0;2.7;3.3;4.3
381;Meerlingkind;34 tot 37 weken;2008;2103.0;2083.0;20.0;5.0;24.0;9.3;2.3;11.6;2103.0;2083.0;20.0;9.0;28.0;9.3;4.2;13.5;2083.0;5.0;9.0;11.0;2.3;4.2;5.2
382;Meerlingkind;34 tot 37 weken;2009;2174.0;2160.0;14.0;;18.0;6.2;;8.1;2174.0;2160.0;14.0;5.0;19.0;6.2;2.4;8.6;2160.0;;5.0;8.0;;2.4;3.9
383;Meerlingkind;34 tot 37 weken;2010;2225.0;2208.0;17.0;;20.0;7.8;;9.2;2225.0;2208.0;17.0;;21.0;7.8;;9.6;2208.0;;;6.0;;;2.7
384;Meerlingkind;34 tot 37 weken;2011;2005.0;1992.0;13.0;6.0;20.0;6.7;3.1;9.8;2005.0;1992.0;13.0;8.0;22.0;6.7;4.1;10.8;1992.0;6.0;8.0;11.0;3.1;4.1;5.6
385;Meerlingkind;34 tot 37 weken;2012;2134.0;2122.0;13.0;5.0;17.0;5.9;2.3;8.2;2134.0;2122.0;13.0;10.0;23.0;5.9;4.6;10.5;2122.0;5.0;10.0;15.0;2.3;4.6;7.1
386;Meerlingkind;34 tot 37 weken;2013;2028.0;2013.0;15.0;7.0;22.0;7.4;3.5;10.8;2028.0;2013.0;15.0;11.0;26.0;7.4;5.5;12.8;2013.0;7.0;11.0;14.0;3.5;5.5;7.0
387;Meerlingkind;34 tot 37 weken;2014;1966.0;1946.0;20.0;;24.0;10.4;;12.5;1966.0;1946.0;20.0;7.0;27.0;10.4;3.7;14.0;1946.0;;7.0;9.0;;3.7;4.7
388;Meerlingkind;34 tot 37 weken;2015;1934.0;1921.0;13.0;;17.0;6.5;;8.6;1934.0;1921.0;13.0;5.0;18.0;6.5;2.7;9.1;1921.0;;5.0;9.0;;2.7;4.8
389;Meerlingkind;34 tot 37 weken;2016;1867.0;1858.0;9.0;;12.0;5.0;;6.7;1867.0;1858.0;9.0;;13.0;5.0;;7.2;1858.0;;;6.0;;;3.3
390;Meerlingkind;37 tot 39 weken;2004;3005.0;2983.0;22.0;;26.0;7.5;;8.5;3005.0;2983.0;22.0;;27.0;7.5;;8.8;2983.0;;;9.0;;;3.0
391;Meerlingkind;37 tot 39 weken;2005;2893.0;2865.0;28.0;8.0;36.0;9.7;2.7;12.4;2893.0;2865.0;28.0;10.0;38.0;9.7;3.5;13.2;2865.0;8.0;10.0;14.0;2.7;3.5;4.9
392;Meerlingkind;37 tot 39 weken;2006;2684.0;2661.0;22.0;;26.0;8.4;;9.5;2684.0;2661.0;22.0;;27.0;8.4;;9.9;2661.0;;;5.0;;;1.9
393;Meerlingkind;37 tot 39 weken;2007;2640.0;2618.0;22.0;;26.0;8.4;;9.7;2640.0;2618.0;22.0;6.0;28.0;8.4;2.2;10.5;2618.0;;6.0;9.0;;2.2;3.5
394;Meerlingkind;37 tot 39 weken;2008;2695.0;2682.0;13.0;;16.0;4.9;;6.1;2695.0;2682.0;13.0;6.0;19.0;4.9;2.3;7.2;2682.0;;6.0;9.0;;2.3;3.4
395;Meerlingkind;37 tot 39 weken;2009;2629.0;2611.0;18.0;7.0;25.0;6.7;2.8;9.5;2629.0;2611.0;18.0;8.0;26.0;6.7;3.1;9.9;2611.0;7.0;8.0;10.0;2.8;3.1;3.9
396;Meerlingkind;37 tot 39 weken;2010;2463.0;2449.0;13.0;;14.0;5.4;;5.8;2463.0;2449.0;13.0;;16.0;5.4;;6.7;2449.0;;;;;;
397;Meerlingkind;37 tot 39 weken;2011;2459.0;2442.0;17.0;6.0;23.0;6.8;2.5;9.3;2459.0;2442.0;17.0;7.0;24.0;6.8;2.9;9.7;2442.0;6.0;7.0;8.0;2.5;2.9;3.3
398;Meerlingkind;37 tot 39 weken;2012;2474.0;2451.0;23.0;7.0;29.0;9.1;2.8;11.9;2474.0;2451.0;23.0;10.0;32.0;9.1;4.0;13.1;2451.0;7.0;10.0;13.0;2.8;4.0;5.3
399;Meerlingkind;37 tot 39 weken;2013;2362.0;2345.0;17.0;;18.0;7.2;;7.6;2362.0;2345.0;17.0;;20.0;7.2;;8.5;2345.0;;;6.0;;;2.6
400;Meerlingkind;37 tot 39 weken;2014;2291.0;2275.0;16.0;;18.0;7.0;;7.8;2291.0;2275.0;16.0;5.0;21.0;7.0;2.2;9.2;2275.0;;5.0;5.0;;2.2;2.2
401;Meerlingkind;37 tot 39 weken;2015;2338.0;2326.0;13.0;;15.0;5.4;;6.4;2338.0;2326.0;13.0;;15.0;5.4;;6.4;2326.0;;;5.0;;;2.3
402;Meerlingkind;37 tot 39 weken;2016;2231.0;2222.0;10.0;;12.0;4.4;;5.2;2231.0;2222.0;10.0;5.0;15.0;4.4;2.2;6.6;2222.0;;5.0;7.0;;2.2;3.2
403;Meerlingkind;39 tot 41 weken;2004;679.0;669.0;9.0;;13.0;13.9;;18.4;679.0;669.0;9.0;;13.0;13.9;;18.4;669.0;;;6.0;;;9.0
404;Meerlingkind;39 tot 41 weken;2005;653.0;640.0;13.0;;15.0;20.4;;23.6;653.0;640.0;13.0;;15.0;20.4;;23.6;640.0;;;;;;
405;Meerlingkind;39 tot 41 weken;2006;636.0;628.0;8.0;;9.0;12.9;;14.6;636.0;628.0;8.0;;10.0;12.9;;16.2;628.0;;;;;;
406;Meerlingkind;39 tot 41 weken;2007;539.0;528.0;10.0;;14.0;19.2;;25.8;539.0;528.0;10.0;;14.0;19.2;;25.8;528.0;;;;;;
407;Meerlingkind;39 tot 41 weken;2008;439.0;432.0;8.0;;8.0;17.4;;17.4;439.0;432.0;8.0;;8.0;17.4;;17.4;432.0;;;;;;
408;Meerlingkind;39 tot 41 weken;2009;407.0;397.0;10.0;;11.0;25.5;;28.1;407.0;397.0;10.0;;11.0;25.5;;28.1;397.0;;;;;;
409;Meerlingkind;39 tot 41 weken;2010;275.0;264.0;11.0;;11.0;41.2;;41.2;275.0;264.0;11.0;;11.0;41.2;;41.2;264.0;;;;;;
410;Meerlingkind;39 tot 41 weken;2011;236.0;226.0;10.0;;11.0;44.1;;48.5;236.0;226.0;10.0;;11.0;44.1;;48.5;226.0;;;;;;
411;Meerlingkind;39 tot 41 weken;2012;177.0;169.0;9.0;;9.0;48.5;;48.5;177.0;169.0;9.0;;9.0;48.5;;48.5;169.0;;;;;;
412;Meerlingkind;39 tot 41 weken;2013;152.0;140.0;12.0;;12.0;78.9;;78.9;152.0;140.0;12.0;;12.0;78.9;;78.9;140.0;;;;;;
413;Meerlingkind;39 tot 41 weken;2014;177.0;171.0;6.0;;7.0;33.0;;38.9;177.0;171.0;6.0;;7.0;33.0;;38.9;171.0;;;;;;
414;Meerlingkind;39 tot 41 weken;2015;177.0;170.0;8.0;;8.0;42.9;;42.9;177.0;170.0;8.0;;8.0;42.9;;42.9;170.0;;;;;;
415;Meerlingkind;39 tot 41 weken;2016;157.0;149.0;8.0;;8.0;49.3;;49.3;157.0;149.0;8.0;;8.0;49.3;;49.3;149.0;;;;;;
416;Meerlingkind;41 weken of meer;2004;29.0;29.0;;;;;;;29.0;29.0;;;;;;;29.0;;;;;;
417;Meerlingkind;41 weken of meer;2005;24.0;24.0;;;;;;;24.0;24.0;;;;;;;24.0;;;;;;
418;Meerlingkind;41 weken of meer;2006;15.0;13.0;;;;;;;15.0;13.0;;;;;;;13.0;;;;;;
419;Meerlingkind;41 weken of meer;2007;14.0;12.0;;;;;;;14.0;12.0;;;;;;;12.0;;;;;;
420;Meerlingkind;41 weken of meer;2008;10.0;8.0;;;;;;;10.0;8.0;;;;;;;8.0;;;;;;
421;Meerlingkind;41 weken of meer;2009;18.0;16.0;;;;;;;18.0;16.0;;;;;;;16.0;;;;;;
422;Meerlingkind;41 weken of meer;2010;;;;;;;;;;;;;;;;;;;;;;;
423;Meerlingkind;41 weken of meer;2011;;;;;;;;;;;;;;;;;;;;;;;
424;Meerlingkind;41 weken of meer;2012;9.0;6.0;;;;;;;9.0;6.0;;;;;;;6.0;;;;;;
425;Meerlingkind;41 weken of meer;2013;;;;;;;;;;;;;;;;;;;;;;;
426;Meerlingkind;41 weken of meer;2014;;;;;;;;;;;;;;;;;;;;;;;
427;Meerlingkind;41 weken of meer;2015;9.0;6.0;;;;;;;9.0;6.0;;;;;;;6.0;;;;;;
428;Meerlingkind;41 weken of meer;2016;;;;;;;;;;;;;;;;;;;;;;;
