ID;Leeftijd;Perioden;TotaalParen_1;GeenKinderen_2;k_1Kind_3;k_2Kinderen_4;k_3OfMeerKinderen_5;TotaalEenouderhuishoudens_6;k_1Kind_7;k_2Kinderen_8;k_3OfMeerKinderen_9
830;9;2045;331925;164045;119259;42028;6593;37417;28753;7347;1317
831;9;2046;336783;166220;121119;42724;6720;38048;29240;7467;1341
832;9;2047;340537;167999;122492;43231;6815;38568;29646;7564;1358
833;9;2048;343546;169838;123395;43458;6855;38940;29947;7625;1368
834;9;2049;346146;171671;124038;43563;6874;39243;30200;7668;1375
835;9;2050;348074;173151;124419;43617;6887;39501;30412;7707;1382
836;10;2007;339689;319231;19771;668;19;15998;13546;2089;363
837;10;2008;365653;343484;21349;787;33;17206;14571;2246;389
838;10;2009;381389;357793;22616;934;46;17879;15137;2334;408
839;10;2010;390471;365681;23598;1137;55;18294;15488;2389;417
840;10;2011;400837;374311;25010;1437;79;18709;15857;2428;424
841;10;2012;387215;359457;25913;1736;109;18189;15386;2390;413
842;10;2013;379051;349272;27592;2048;139;17923;15113;2402;408
843;10;2014;375194;342887;29710;2438;159;17808;15008;2394;406
844;10;2015;374668;339516;32168;2804;180;17850;15035;2407;408
845;10;2016;376597;338582;34699;3124;192;17974;15135;2429;410
846;10;2017;380019;338707;37550;3552;210;18165;15297;2454;414
847;10;2018;382422;337680;40480;4023;239;18337;15439;2480;418
848;10;2019;386031;338168;43174;4435;254;18640;15691;2524;425
849;10;2020;390909;339847;45984;4808;270;19008;15998;2576;434
850;10;2021;394375;340439;48494;5153;289;19344;16283;2620;441
851;10;2022;399129;342313;50944;5543;329;19750;16625;2675;450
852;10;2023;402949;343284;53299;5991;375;20150;16964;2728;458
853;10;2024;406586;343949;55790;6434;413;20555;17305;2781;469
854;10;2025;409474;343786;58304;6924;460;20939;17627;2834;478
855;10;2026;410749;342780;60237;7255;477;21177;17833;2861;483
856;10;2027;408557;338939;61661;7470;487;21260;17906;2868;486
857;10;2028;405456;334393;62886;7672;505;21306;17948;2872;486
858;10;2029;402290;329683;64213;7867;527;21366;17999;2880;487
859;10;2030;401275;326770;65816;8132;557;21649;18232;2924;493
860;10;2031;399938;324465;66671;8233;569;21841;18397;2946;498
861;10;2032;396331;321121;66488;8160;562;21862;18423;2941;498
862;10;2033;390152;316110;65543;7963;536;21667;18268;2906;493
863;10;2034;377974;306754;63119;7594;507;21077;17785;2814;478
864;10;2035;360511;292553;60250;7230;478;20238;17080;2699;459
865;10;2036;342468;277719;57374;6910;465;19364;16344;2582;438
866;10;2037;327190;264914;55114;6700;462;18637;15727;2488;422
867;10;2038;314922;254414;53461;6582;465;18057;15233;2415;409
868;10;2039;308722;248855;52822;6571;474;17769;14987;2380;402
869;10;2040;304993;245393;52542;6579;479;17567;14814;2355;398
870;10;2041;305435;245257;53017;6669;492;17592;14833;2360;399
871;10;2042;306205;245617;53369;6719;500;17597;14838;2360;399
872;10;2043;305537;245156;53215;6670;496;17491;14754;2340;397
873;10;2044;304066;244016;52937;6620;493;17357;14643;2320;394
874;10;2045;303893;243725;53025;6644;499;17340;14630;2317;393
875;10;2046;303298;242814;53262;6713;509;17337;14626;2318;393
876;10;2047;304652;243357;53934;6837;524;17456;14724;2336;396
877;10;2048;307836;245721;54654;6928;533;17650;14889;2361;400
878;10;2049;311550;248714;55305;6993;538;17847;15058;2384;405
879;10;2050;315128;251560;55954;7068;546;18048;15229;2410;409
880;11;2007;242885;239496;3388;0;1;10451;9787;519;145
881;11;2008;249020;245943;3076;0;1;10562;9893;520;149
882;11;2009;257257;254304;2952;0;1;10724;10038;533;153
883;11;2010;267361;264438;2921;0;2;10959;10253;549;157
884;11;2011;272950;270091;2857;0;2;10989;10271;556;162
885;11;2012;302514;299111;3400;0;3;11969;11163;629;177
886;11;2013;326160;322432;3725;0;3;12737;11860;683;194
887;11;2014;340540;336452;4085;0;3;13138;12211;723;204
888;11;2015;348942;344552;4386;0;4;13332;12373;754;205
889;11;2016;358137;353307;4825;0;5;13571;12571;788;212
890;11;2017;346521;341190;5326;0;5;13047;12044;800;203
891;11;2018;339786;333775;6007;0;4;12703;11685;817;201
892;11;2019;336822;330047;6771;0;4;12490;11462;833;195
893;11;2020;336734;329119;7611;0;4;12387;11337;854;196
894;11;2021;338795;330358;8433;0;4;12365;11293;878;194
895;11;2022;342125;332704;9411;6;4;12382;11287;901;194
896;11;2023;344593;334125;10443;21;4;12382;11254;931;197
897;11;2024;348119;336740;11351;24;4;12461;11302;964;195
898;11;2025;352820;340517;12266;33;4;12585;11398;989;198
899;11;2026;356218;343032;13124;59;3;12689;11479;1010;200
900;11;2027;360831;346852;13903;73;3;12848;11607;1038;203
901;11;2028;364571;349761;14705;102;3;12997;11727;1063;207
902;11;2029;368137;352472;15541;121;3;13143;11843;1091;209
903;11;2030;371015;354504;16370;138;3;13277;11943;1122;212
904;11;2031;372354;355242;16966;143;3;13341;11988;1141;212
905;11;2032;370534;352995;17389;147;3;13306;11947;1149;210
906;11;2033;367877;349933;17786;156;2;13237;11880;1150;207
907;11;2034;365182;346801;18211;168;2;13183;11827;1151;205
908;11;2035;364587;345661;18744;180;2;13246;11876;1166;204
909;11;2036;363615;344409;19028;177;1;13268;11890;1175;203
910;11;2037;360526;341383;18973;169;1;13210;11840;1170;200
911;11;2038;355060;336210;18691;158;1;13023;11684;1147;192
912;11;2039;344111;325972;17991;147;1;12606;11322;1101;183
913;11;2040;328442;311128;17175;139;0;12047;10828;1047;172
914;11;2041;312304;295780;16387;137;0;11465;10306;995;164
915;11;2042;298696;282773;15783;140;0;10985;9874;954;157
916;11;2043;287826;272333;15352;141;0;10606;9526;928;152
917;11;2044;282472;267109;15216;147;0;10404;9338;916;150
918;11;2045;279341;264018;15172;151;0;10260;9203;908;149
919;11;2046;279995;264492;15346;157;0;10257;9194;913;150
920;11;2047;280874;265240;15475;159;0;10249;9183;915;151
921;11;2048;280390;264797;15437;156;0;10184;9123;911;150
922;11;2049;279155;263639;15361;155;0;10105;9053;903;149
923;11;2050;279138;263563;15416;159;0;10076;9026;902;148
924;12;2007;175509;175436;73;0;0;9377;9190;121;66
925;12;2008;178133;178067;66;0;0;9201;9016;120;65
926;12;2009;183331;183331;0;0;0;9212;9023;121;68
927;12;2010;188732;188732;0;0;0;9215;9027;119;69
928;12;2011;194974;194974;0;0;0;9284;9094;119;71
929;12;2012;198820;198820;0;0;0;9272;9086;115;71
930;12;2013;204212;204212;0;0;0;9347;9156;116;75
931;12;2014;211537;211537;0;0;0;9454;9257;119;78
932;12;2015;220412;220412;0;0;0;9625;9424;121;80
933;12;2016;225381;225381;0;0;0;9631;9432;119;80
934;12;2017;250722;250722;0;0;0;10413;10176;142;95
935;12;2018;270805;270805;0;0;0;11016;10771;150;95
936;12;2019;282903;282903;0;0;0;11329;11085;148;96
937;12;2020;289892;289853;39;0;0;11456;11211;146;99
938;12;2021;297233;297090;143;0;0;11591;11333;152;106
939;12;2022;288181;287966;215;0;0;11043;10791;151;101
940;12;2023;283230;282926;304;0;0;10638;10386;154;98
941;12;2024;281294;280807;487;0;0;10358;10109;155;94
942;12;2025;281672;280969;703;0;0;10167;9917;158;92
943;12;2026;283812;282909;903;0;0;10033;9781;161;91
944;12;2027;286960;285787;1173;0;0;9925;9671;165;89
945;12;2028;289465;287967;1498;0;0;9794;9535;170;89
946;12;2029;292820;291029;1791;0;0;9706;9445;174;87
947;12;2030;297152;295100;2052;0;0;9659;9394;179;86
948;12;2031;300339;297964;2375;0;0;9578;9312;182;84
949;12;2032;304576;301909;2667;0;0;9555;9283;187;85
950;12;2033;308045;305014;3031;0;0;9516;9239;193;84
951;12;2034;311427;308030;3397;0;0;9475;9195;198;82
952;12;2035;314304;310551;3753;0;0;9423;9139;203;81
953;12;2036;315794;311756;4038;0;0;9335;9051;204;80
954;12;2037;314661;310370;4291;0;0;9164;8884;202;78
955;12;2038;312852;308306;4546;0;0;8968;8692;201;75
956;12;2039;311090;306266;4824;0;0;8764;8489;202;73
957;12;2040;311308;306163;5145;0;0;8610;8335;204;71
958;12;2041;311117;305724;5393;0;0;8439;8168;203;68
959;12;2042;308999;303472;5527;0;0;8227;7963;199;65
960;12;2043;304743;299153;5590;0;0;7949;7695;192;62
961;12;2044;295681;290183;5498;0;0;7565;7325;182;58
962;12;2045;282678;277331;5347;0;0;7111;6883;173;55
963;12;2046;269309;264116;5193;0;0;6653;6438;164;51
964;12;2047;258119;253049;5070;0;0;6277;6070;159;48
965;12;2048;249269;244285;4984;0;0;5977;5776;155;46
966;12;2049;245131;240145;4986;0;0;5795;5596;154;45
967;12;2050;242826;237824;5002;0;0;5673;5476;153;44
968;13;2007;111506;111506;0;0;0;9169;8954;196;19
969;13;2008;114967;114967;0;0;0;9186;8968;199;19
970;13;2009;116983;116983;0;0;0;9064;8843;202;19
971;13;2010;119465;119465;0;0;0;8979;8757;203;19
972;13;2011;121273;121273;0;0;0;8827;8605;203;19
973;13;2012;123877;123877;0;0;0;8719;8497;203;19
974;13;2013;126359;126359;0;0;0;8577;8354;204;19
975;13;2014;130683;130683;0;0;0;8591;8364;207;20
976;13;2015;135164;135164;0;0;0;8601;8370;210;21
977;13;2016;140210;140210;0;0;0;8673;8439;213;21
978;13;2017;143433;143433;0;0;0;8664;8425;218;21
979;13;2018;147818;147818;0;0;0;8729;8485;222;22
980;13;2019;153822;153822;0;0;0;8833;8582;227;24
981;13;2020;160963;160963;0;0;0;8998;8738;235;25
982;13;2021;165025;165025;0;0;0;9005;8738;243;24
983;13;2022;184680;184680;0;0;0;9716;9429;258;29
984;13;2023;200025;200025;0;0;0;10278;9970;277;31
985;13;2024;209133;209133;0;0;0;10560;10239;292;29
986;13;2025;214343;214343;0;0;0;10663;10331;305;27
987;13;2026;219473;219473;0;0;0;10810;10478;306;26
988;13;2027;213475;213475;0;0;0;10281;9966;290;25
989;13;2028;210558;210558;0;0;0;9888;9584;279;25
990;13;2029;209733;209733;0;0;0;9618;9320;273;25
991;13;2030;210510;210510;0;0;0;9429;9136;269;24
992;13;2031;212563;212563;0;0;0;9301;9012;266;23
993;13;2032;215293;215293;0;0;0;9194;8911;261;22
994;13;2033;217777;217777;0;0;0;9063;8785;256;22
995;13;2034;220892;220892;0;0;0;8976;8701;253;22
996;13;2035;224773;224773;0;0;0;8915;8643;250;22
997;13;2036;227727;227727;0;0;0;8839;8570;248;21
998;13;2037;231546;231523;23;0;0;8799;8532;246;21
999;13;2038;234718;234643;75;0;0;8753;8490;243;20
1000;13;2039;237802;237676;126;0;0;8697;8437;240;20
1001;13;2040;240510;240337;173;0;0;8624;8368;237;19
1002;13;2041;242035;241828;207;0;0;8535;8283;233;19
1003;13;2042;241587;241325;262;0;0;8353;8108;228;17
1004;13;2043;240654;240290;364;0;0;8150;7914;220;16
1005;13;2044;239837;239370;467;0;0;7937;7710;212;15
1006;13;2045;240806;240235;571;0;0;7759;7541;203;15
1007;13;2046;241329;240689;640;0;0;7567;7358;195;14
1008;13;2047;240243;239523;720;0;0;7343;7143;187;13
1009;13;2048;237392;236603;789;0;0;7076;6886;178;12
1010;13;2049;230683;229867;816;0;0;6727;6549;167;11
1011;13;2050;221055;220223;832;0;0;6296;6132;154;10
1012;14;2007;52286;52286;0;0;0;7840;7735;102;3
1013;14;2008;53589;53589;0;0;0;7785;7680;102;3
1014;14;2009;55374;55374;0;0;0;7763;7657;103;3
1015;14;2010;57176;57176;0;0;0;7747;7640;104;3
1016;14;2011;59704;59704;0;0;0;7826;7716;107;3
1017;14;2012;61896;61896;0;0;0;7863;7750;110;3
1018;14;2013;64283;64283;0;0;0;7934;7817;114;3
1019;14;2014;65884;65884;0;0;0;7876;7757;116;3
1020;14;2015;67761;67761;0;0;0;7848;7726;119;3
1021;14;2016;69332;69332;0;0;0;7759;7636;120;3
1022;14;2017;71354;71354;0;0;0;7713;7587;122;4
1023;14;2018;73327;73327;0;0;0;7618;7493;122;3
1024;14;2019;76386;76386;0;0;0;7665;7535;126;4
1025;14;2020;79548;79548;0;0;0;7698;7566;128;4
1026;14;2021;83020;83020;0;0;0;7783;7647;132;4
1027;14;2022;85310;85310;0;0;0;7786;7647;135;4
1028;14;2023;88336;88336;0;0;0;7856;7713;139;4
1029;14;2024;92568;92568;0;0;0;7972;7824;144;4
1030;14;2025;97523;97523;0;0;0;8150;7998;148;4
1031;14;2026;100379;100379;0;0;0;8180;8024;152;4
1032;14;2027;113417;113417;0;0;0;8877;8707;166;4
1033;14;2028;123367;123367;0;0;0;9419;9240;174;5
1034;14;2029;129124;129124;0;0;0;9694;9506;183;5
1035;14;2030;132323;132323;0;0;0;9782;9583;194;5
1036;14;2031;135135;135135;0;0;0;9896;9689;201;6
1037;14;2032;132068;132068;0;0;0;9435;9237;192;6
1038;14;2033;131005;131005;0;0;0;9107;8917;184;6
1039;14;2034;131140;131140;0;0;0;8882;8697;179;6
1040;14;2035;132230;132230;0;0;0;8722;8541;176;5
1041;14;2036;134084;134084;0;0;0;8631;8451;175;5
1042;14;2037;136316;136316;0;0;0;8557;8379;173;5
1043;14;2038;138424;138424;0;0;0;8455;8280;170;5
1044;14;2039;140879;140879;0;0;0;8393;8220;168;5
1045;14;2040;143843;143843;0;0;0;8359;8187;167;5
1046;14;2041;146197;146197;0;0;0;8298;8127;166;5
1047;14;2042;149152;149152;0;0;0;8276;8106;165;5
1048;14;2043;151674;151674;0;0;0;8241;8072;164;5
1049;14;2044;154138;154138;0;0;0;8196;8029;162;5
1050;14;2045;156412;156412;0;0;0;8141;7975;161;5
1051;14;2046;157764;157764;0;0;0;8057;7892;160;5
1052;14;2047;157889;157889;0;0;0;7893;7731;157;5
1053;14;2048;157734;157734;0;0;0;7709;7551;153;5
1054;14;2049;157757;157757;0;0;0;7516;7363;148;5
1055;14;2050;159244;159244;0;0;0;7354;7208;142;4
1056;15;2007;14609;14609;0;0;0;4715;4578;120;17
1057;15;2008;15823;15823;0;0;0;4935;4788;129;18
1058;15;2009;17131;17131;0;0;0;5190;5035;136;19
1059;15;2010;18249;18249;0;0;0;5380;5222;139;19
1060;15;2011;18947;18947;0;0;0;5406;5245;142;19
1061;15;2012;19673;19673;0;0;0;5447;5284;144;19
1062;15;2013;20362;20362;0;0;0;5482;5315;147;20
1063;15;2014;21296;21296;0;0;0;5541;5370;151;20
1064;15;2015;22217;22217;0;0;0;5604;5427;156;21
1065;15;2016;23437;23437;0;0;0;5717;5533;162;22
1066;15;2017;24472;24472;0;0;0;5796;5605;168;23
1067;15;2018;25596;25596;0;0;0;5886;5688;174;24
1068;15;2019;26400;26400;0;0;0;5877;5675;178;24
1069;15;2020;27340;27340;0;0;0;5874;5668;182;24
1070;15;2021;28206;28206;0;0;0;5834;5624;185;25
1071;15;2022;29280;29280;0;0;0;5819;5605;189;25
1072;15;2023;30367;30367;0;0;0;5784;5565;193;26
1073;15;2024;31950;31950;0;0;0;5853;5627;199;27
1074;15;2025;33609;33609;0;0;0;5918;5684;206;28
1075;15;2026;35401;35401;0;0;0;6017;5774;214;29
1076;15;2027;36603;36603;0;0;0;6054;5803;221;30
1077;15;2028;38180;38180;0;0;0;6137;5879;228;30
1078;15;2029;40428;40428;0;0;0;6273;6004;237;32
1079;15;2030;43007;43007;0;0;0;6456;6173;249;34
1080;15;2031;44480;44480;0;0;0;6511;6218;258;35
1081;15;2032;51055;51055;0;0;0;7132;6811;283;38
1082;15;2033;55856;55856;0;0;0;7607;7260;304;43
1083;15;2034;58456;58456;0;0;0;7856;7487;325;44
1084;15;2035;59778;59778;0;0;0;7961;7588;330;43
1085;15;2036;60788;60788;0;0;0;8064;7700;323;41
1086;15;2037;59850;59850;0;0;0;7724;7374;310;40
1087;15;2038;59905;59905;0;0;0;7494;7152;303;39
1088;15;2039;60382;60382;0;0;0;7344;7007;298;39
1089;15;2040;61240;61240;0;0;0;7257;6922;296;39
1090;15;2041;62433;62433;0;0;0;7209;6878;293;38
1091;15;2042;63794;63794;0;0;0;7182;6854;290;38
1092;15;2043;65174;65174;0;0;0;7133;6808;288;37
1093;15;2044;66695;66695;0;0;0;7120;6797;286;37
1094;15;2045;68479;68479;0;0;0;7123;6800;286;37
1095;15;2046;69941;69941;0;0;0;7107;6785;285;37
1096;15;2047;71737;71737;0;0;0;7111;6791;283;37
1097;15;2048;73305;73305;0;0;0;7111;6792;282;37
1098;15;2049;74867;74867;0;0;0;7097;6780;281;36
1099;15;2050;76381;76381;0;0;0;7072;6757;279;36
1100;16;2007;2155;2155;0;0;0;1825;1825;0;0
1101;16;2008;2262;2262;0;0;0;1900;1900;0;0
1102;16;2009;2356;2356;0;0;0;1950;1950;0;0
1103;16;2010;2525;2525;0;0;0;2031;2031;0;0
1104;16;2011;2913;2913;0;0;0;2234;2234;0;0
1105;16;2012;3229;3229;0;0;0;2412;2412;0;0
1106;16;2013;3508;3508;0;0;0;2562;2562;0;0
1107;16;2014;3807;3807;0;0;0;2725;2725;0;0
1108;16;2015;4058;4058;0;0;0;2849;2849;0;0
1109;16;2016;4230;4230;0;0;0;2894;2894;0;0
1110;16;2017;4410;4410;0;0;0;2939;2939;0;0
1111;16;2018;4586;4586;0;0;0;2975;2975;0;0
1112;16;2019;4829;4829;0;0;0;3028;3028;0;0
1113;16;2020;5061;5061;0;0;0;3063;3063;0;0
1114;16;2021;5366;5366;0;0;0;3134;3134;0;0
1115;16;2022;5627;5627;0;0;0;3179;3179;0;0
1116;16;2023;5915;5915;0;0;0;3238;3238;0;0
1117;16;2024;6133;6133;0;0;0;3245;3245;0;0
1118;16;2025;6404;6404;0;0;0;3266;3266;0;0
1119;16;2026;6672;6672;0;0;0;3275;3275;0;0
1120;16;2027;7004;7004;0;0;0;3304;3304;0;0
1121;16;2028;7337;7337;0;0;0;3320;3320;0;0
1122;16;2029;7809;7809;0;0;0;3398;3398;0;0
1123;16;2030;8293;8293;0;0;0;3471;3471;0;0
1124;16;2031;8812;8812;0;0;0;3564;3564;0;0
1125;16;2032;9140;9140;0;0;0;3613;3613;0;0
1126;16;2033;9589;9589;0;0;0;3694;3694;0;0
1127;16;2034;10259;10259;0;0;0;3815;3815;0;0
1128;16;2035;11006;11006;0;0;0;3973;3973;0;0
1129;16;2036;11378;11378;0;0;0;4037;4037;0;0
1130;16;2037;13356;13356;0;0;0;4500;4500;0;0
1131;16;2038;14651;14651;0;0;0;4838;4838;0;0
1132;16;2039;15234;15234;0;0;0;5013;5013;0;0
1133;16;2040;15499;15499;0;0;0;5071;5071;0;0
1134;16;2041;15678;15678;0;0;0;5110;5110;0;0
1135;16;2042;15614;15614;0;0;0;4935;4935;0;0
1136;16;2043;15853;15853;0;0;0;4845;4845;0;0
1137;16;2044;16155;16155;0;0;0;4785;4785;0;0
1138;16;2045;16560;16560;0;0;0;4764;4764;0;0
1139;16;2046;17048;17048;0;0;0;4766;4766;0;0
1140;16;2047;17586;17586;0;0;0;4782;4782;0;0
1141;16;2048;18180;18180;0;0;0;4787;4787;0;0
1142;16;2049;18812;18812;0;0;0;4808;4808;0;0
1143;16;2050;19531;19531;0;0;0;4841;4841;0;0
1144;17;2007;237;237;0;0;0;433;433;0;0
1145;17;2008;258;258;0;0;0;473;473;0;0
1146;17;2009;281;281;0;0;0;514;514;0;0
1147;17;2010;297;297;0;0;0;555;555;0;0
1148;17;2011;310;310;0;0;0;592;592;0;0
1149;17;2012;324;324;0;0;0;625;625;0;0
1150;17;2013;345;345;0;0;0;657;657;0;0
1151;17;2014;362;362;0;0;0;685;685;0;0
1152;17;2015;385;385;0;0;0;723;723;0;0
1153;17;2016;437;437;0;0;0;802;802;0;0
1154;17;2017;477;477;0;0;0;862;862;0;0
1155;17;2018;511;511;0;0;0;911;911;0;0
1156;17;2019;550;550;0;0;0;957;957;0;0
1157;17;2020;576;576;0;0;0;988;988;0;0
1158;17;2021;604;604;0;0;0;1002;1002;0;0
1159;17;2022;623;623;0;0;0;1021;1021;0;0
1160;17;2023;644;644;0;0;0;1036;1036;0;0
1161;17;2024;679;679;0;0;0;1062;1062;0;0
1162;17;2025;711;711;0;0;0;1085;1085;0;0
1163;17;2026;757;757;0;0;0;1120;1120;0;0
1164;17;2027;794;794;0;0;0;1144;1144;0;0
1165;17;2028;832;832;0;0;0;1171;1171;0;0
1166;17;2029;862;862;0;0;0;1183;1183;0;0
1167;17;2030;904;904;0;0;0;1202;1202;0;0
1168;17;2031;946;946;0;0;0;1217;1217;0;0
1169;17;2032;990;990;0;0;0;1241;1241;0;0
1170;17;2033;1033;1033;0;0;0;1263;1263;0;0
1171;17;2034;1097;1097;0;0;0;1304;1304;0;0
1172;17;2035;1166;1166;0;0;0;1350;1350;0;0
1173;17;2036;1235;1235;0;0;0;1395;1395;0;0
1174;17;2037;1278;1278;0;0;0;1410;1410;0;0
1175;17;2038;1339;1339;0;0;0;1446;1446;0;0
1176;17;2039;1436;1436;0;0;0;1509;1509;0;0
1177;17;2040;1541;1541;0;0;0;1584;1584;0;0
1178;17;2041;1592;1592;0;0;0;1618;1618;0;0
1179;17;2042;1873;1873;0;0;0;1819;1819;0;0
1180;17;2043;2054;2054;0;0;0;1958;1958;0;0
1181;17;2044;2141;2141;0;0;0;2028;2028;0;0
1182;17;2045;2198;2198;0;0;0;2048;2048;0;0
1183;17;2046;2250;2250;0;0;0;2048;2048;0;0
1184;17;2047;2319;2319;0;0;0;2037;2037;0;0
1185;17;2048;2418;2418;0;0;0;2047;2047;0;0
1186;17;2049;2517;2517;0;0;0;2048;2048;0;0
1187;17;2050;2634;2634;0;0;0;2055;2055;0;0
