ID;KenmerkenHuishoudens;AantalKinderen;Perioden;Paren_1;BeidePartnersWerkzaam_2;BeidePartnersVoltijd_3;EenPartnerVoltijdEenDeeltijd_4;ManVoltijdPartnerDeeltijd_5;VrouwVoltijdPartnerDeeltijd_6;VoltijdPartner20Tot35Uur_7;ManVoltijdPartner20Tot35Uur_8;VrouwVoltijdPartner20Tot35Uur_9;VoltijdPartner12Tot20Uur_10;ManVoltijdPartner12Tot20Uur_11;VrouwVoltijdPartner12Tot20Uur_12;VoltijdPartner12Uur_13;ManVoltijdPartner12Uur_14;VrouwVoltijdPartner12Uur_15;BeidePartnersDeeltijd_16;BeidePartners20Tot35Uur_17;k_20Tot35UurPartner12Tot20Uur_18;Man20Tot35UurPartner12Tot20_19;Vrouw20Tot35UurPartner12Tot20_20;k_20Tot35UurPartner12Uur_21;Man20Tot35UurPartner12Uur_22;Vrouw20Tot35UurPartner12Uur_23;BeidePartners12Tot20Uur_24;k_12Tot20UurPartner12Uur_25;Man12Tot20UurPartner12Uur_26;Vrouw12Tot20UurPartner12Uur_27;BeidePartners12Uur_28;EenVanDePartnersWerkzaam_29;ManWerkzaamPartnerNiet_30;VrouwWerkzaamPartnerNiet_31;VoltijdWerkzaamPartnerNiet_32;ManVoltijdWerkzaamPartnerNiet_33;VrouwVoltijdWerkzaamPartnerNiet_34;DeeltijdWerkzaamPartnerNiet_35;ManDeeltijdWerkzaamPartnerNiet_36;VrouwDeeltijdWerkzaamPartnerNiet_37;k_20Tot35UurWerkzaamPartnerNiet_38;Man20Tot35UurPartnerNiet_39;Vrouw20Tot35UurPartnerNiet_40;k_12Tot20UurWerkzaamPartnerNiet_41;Man12Tot20UurPartnerNiet_42;Vrouw12Tot20UurPartnerNiet_43;k_12UurWerkzaamPartnerNiet_44;Man12UurWerkzaamPartnerNiet_45;Vrouw12UurWerkzaamPartnerNiet_46;BeidePartnersNietWerkzaam_47
249;Jongste kind 0 tot 6 jaar;Paar: met 1 kind;2022;244.0;208.0;43.0;124.0;118.0;6.0;110.0;104.0;6.0;10.0;10.0;0.0;4.0;4.0;1.0;41.0;35.0;5.0;4.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;26.0;5.0;25.0;23.0;2.0;6.0;3.0;3.0;5.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0
250;Jongste kind 0 tot 6 jaar;Paar: met 1 kind;2023;238.0;199.0;38.0;122.0;113.0;9.0;105.0;97.0;8.0;11.0;11.0;0.0;5.0;4.0;1.0;40.0;34.0;3.0;3.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;30.0;5.0;28.0;25.0;2.0;8.0;5.0;3.0;6.0;4.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;4.0
251;Jongste kind 0 tot 6 jaar;Paar: met 1 kind;2024;243.0;203.0;44.0;121.0;112.0;9.0;107.0;98.0;8.0;10.0;10.0;0.0;4.0;3.0;0.0;38.0;33.0;3.0;3.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;36.0;29.0;7.0;28.0;25.0;3.0;8.0;5.0;4.0;7.0;4.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0
252;Jongste kind 0 tot 6 jaar;Paar: met 2 kinderen;2013;299.0;224.0;26.0;175.0;170.0;5.0;135.0;131.0;4.0;27.0;27.0;0.0;12.0;12.0;0.0;24.0;19.0;2.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;64.0;53.0;11.0;51.0;48.0;2.0;14.0;5.0;9.0;10.0;4.0;6.0;1.0;0.0;1.0;2.0;1.0;1.0;10.0
253;Jongste kind 0 tot 6 jaar;Paar: met 2 kinderen;2014;302.0;227.0;28.0;173.0;168.0;5.0;134.0;129.0;4.0;26.0;25.0;0.0;14.0;13.0;0.0;26.0;20.0;3.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;66.0;56.0;9.0;52.0;51.0;2.0;14.0;6.0;8.0;10.0;4.0;6.0;2.0;1.0;1.0;2.0;1.0;1.0;9.0
254;Jongste kind 0 tot 6 jaar;Paar: met 2 kinderen;2015;305.0;236.0;30.0;181.0;175.0;6.0;142.0;136.0;6.0;25.0;24.0;0.0;15.0;14.0;0.0;25.0;20.0;3.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;62.0;54.0;9.0;52.0;49.0;3.0;11.0;5.0;6.0;7.0;3.0;4.0;2.0;1.0;1.0;2.0;1.0;0.0;6.0
255;Jongste kind 0 tot 6 jaar;Paar: met 2 kinderen;2016;302.0;231.0;30.0;178.0;171.0;7.0;142.0;136.0;6.0;22.0;22.0;0.0;14.0;13.0;1.0;23.0;20.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;65.0;54.0;11.0;53.0;49.0;4.0;12.0;5.0;7.0;9.0;4.0;5.0;2.0;0.0;2.0;1.0;1.0;0.0;6.0
256;Jongste kind 0 tot 6 jaar;Paar: met 2 kinderen;2017;292.0;228.0;30.0;173.0;166.0;7.0;140.0;134.0;6.0;22.0;22.0;0.0;10.0;10.0;0.0;25.0;21.0;2.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;59.0;50.0;8.0;50.0;46.0;3.0;9.0;4.0;5.0;6.0;3.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;6.0
257;Jongste kind 0 tot 6 jaar;Paar: met 2 kinderen;2018;292.0;228.0;29.0;172.0;166.0;7.0;140.0;134.0;6.0;21.0;21.0;0.0;11.0;11.0;0.0;26.0;21.0;3.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;50.0;7.0;47.0;45.0;2.0;10.0;5.0;4.0;8.0;4.0;3.0;1.0;0.0;1.0;1.0;1.0;0.0;8.0
258;Jongste kind 0 tot 6 jaar;Paar: met 2 kinderen;2019;299.0;237.0;32.0;177.0;171.0;7.0;145.0;139.0;6.0;22.0;21.0;0.0;11.0;10.0;0.0;27.0;24.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;49.0;9.0;45.0;43.0;2.0;12.0;6.0;7.0;10.0;4.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;5.0
259;Jongste kind 0 tot 6 jaar;Paar: met 2 kinderen;2020;286.0;235.0;35.0;169.0;162.0;7.0;140.0;134.0;6.0;20.0;20.0;1.0;9.0;9.0;0.0;31.0;24.0;5.0;4.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;46.0;39.0;8.0;37.0;35.0;3.0;9.0;4.0;5.0;7.0;3.0;4.0;1.0;0.0;1.0;1.0;1.0;0.0;4.0
260;Jongste kind 0 tot 6 jaar;Paar: met 2 kinderen;2021;313.0;265.0;38.0;182.0;174.0;8.0;151.0;144.0;7.0;23.0;23.0;0.0;8.0;7.0;1.0;45.0;40.0;2.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;41.0;35.0;6.0;31.0;29.0;2.0;10.0;6.0;4.0;9.0;5.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;7.0
261;Jongste kind 0 tot 6 jaar;Paar: met 2 kinderen;2022;302.0;253.0;29.0;175.0;165.0;10.0;149.0;140.0;10.0;20.0;19.0;1.0;6.0;6.0;0.0;48.0;43.0;3.0;3.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;43.0;38.0;5.0;35.0;33.0;1.0;8.0;5.0;3.0;7.0;4.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;6.0
262;Jongste kind 0 tot 6 jaar;Paar: met 2 kinderen;2023;308.0;261.0;35.0;177.0;167.0;11.0;150.0;141.0;10.0;21.0;20.0;1.0;6.0;6.0;0.0;49.0;43.0;4.0;3.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;42.0;34.0;8.0;33.0;31.0;3.0;8.0;3.0;5.0;7.0;3.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;5.0
263;Jongste kind 0 tot 6 jaar;Paar: met 2 kinderen;2024;299.0;253.0;36.0;168.0;159.0;9.0;143.0;136.0;8.0;18.0;17.0;1.0;7.0;6.0;0.0;49.0;42.0;4.0;3.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;35.0;6.0;30.0;28.0;2.0;10.0;7.0;4.0;8.0;5.0;3.0;1.0;1.0;0.0;1.0;1.0;1.0;6.0
264;Jongste kind 0 tot 6 jaar;Paar: met 3 of meer kinderen;2013;166.0;103.0;10.0;83.0;82.0;2.0;50.0;48.0;2.0;18.0;18.0;0.0;16.0;16.0;0.0;10.0;7.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;47.0;6.0;46.0;44.0;2.0;7.0;3.0;4.0;6.0;3.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;9.0
265;Jongste kind 0 tot 6 jaar;Paar: met 3 of meer kinderen;2014;163.0;100.0;11.0;79.0;77.0;2.0;49.0;47.0;2.0;17.0;17.0;0.0;13.0;13.0;0.0;9.0;6.0;2.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;54.0;48.0;7.0;45.0;43.0;2.0;9.0;5.0;5.0;7.0;4.0;3.0;0.0;0.0;0.0;2.0;0.0;1.0;9.0
266;Jongste kind 0 tot 6 jaar;Paar: met 3 of meer kinderen;2015;158.0;94.0;12.0;73.0;71.0;2.0;45.0;43.0;2.0;16.0;16.0;0.0;12.0;12.0;0.0;10.0;5.0;3.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;48.0;5.0;44.0;43.0;1.0;8.0;5.0;3.0;7.0;4.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;11.0
267;Jongste kind 0 tot 6 jaar;Paar: met 3 of meer kinderen;2016;153.0;98.0;11.0;78.0;76.0;2.0;47.0;45.0;2.0;16.0;16.0;0.0;15.0;15.0;0.0;9.0;6.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;42.0;5.0;38.0;37.0;1.0;9.0;5.0;4.0;6.0;4.0;3.0;1.0;0.0;1.0;2.0;1.0;1.0;9.0
268;Jongste kind 0 tot 6 jaar;Paar: met 3 of meer kinderen;2017;150.0;95.0;12.0;73.0;70.0;3.0;47.0;44.0;3.0;14.0;14.0;0.0;11.0;11.0;0.0;9.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;43.0;6.0;39.0;37.0;3.0;9.0;6.0;3.0;7.0;6.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;7.0
269;Jongste kind 0 tot 6 jaar;Paar: met 3 of meer kinderen;2018;146.0;94.0;11.0;72.0;70.0;3.0;48.0;46.0;2.0;14.0;13.0;0.0;11.0;11.0;0.0;11.0;8.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;40.0;4.0;38.0;36.0;2.0;6.0;4.0;2.0;5.0;4.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;8.0
270;Jongste kind 0 tot 6 jaar;Paar: met 3 of meer kinderen;2019;143.0;99.0;15.0;73.0;70.0;3.0;49.0;46.0;2.0;14.0;14.0;0.0;10.0;10.0;0.0;11.0;8.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;35.0;5.0;31.0;30.0;1.0;8.0;5.0;3.0;6.0;4.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;5.0
271;Jongste kind 0 tot 6 jaar;Paar: met 3 of meer kinderen;2020;150.0;106.0;16.0;79.0;77.0;3.0;53.0;51.0;2.0;17.0;17.0;0.0;9.0;9.0;0.0;11.0;8.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;34.0;3.0;32.0;31.0;1.0;5.0;3.0;2.0;4.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;7.0
272;Jongste kind 0 tot 6 jaar;Paar: met 3 of meer kinderen;2021;154.0;109.0;10.0;83.0;81.0;2.0;60.0;58.0;2.0;16.0;16.0;0.0;7.0;7.0;0.0;16.0;12.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;36.0;2.0;30.0;30.0;1.0;8.0;6.0;2.0;5.0;4.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;7.0
273;Jongste kind 0 tot 6 jaar;Paar: met 3 of meer kinderen;2022;144.0;101.0;10.0;73.0;68.0;4.0;50.0;46.0;4.0;14.0;14.0;1.0;9.0;9.0;0.0;18.0;15.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;33.0;3.0;27.0;27.0;0.0;9.0;6.0;3.0;7.0;4.0;2.0;1.0;1.0;0.0;2.0;1.0;1.0;6.0
274;Jongste kind 0 tot 6 jaar;Paar: met 3 of meer kinderen;2023;150.0;109.0;12.0;79.0;75.0;4.0;56.0;52.0;4.0;15.0;15.0;0.0;8.0;8.0;0.0;18.0;12.0;3.0;3.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;35.0;32.0;3.0;28.0;27.0;1.0;7.0;5.0;2.0;5.0;4.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;6.0
275;Jongste kind 0 tot 6 jaar;Paar: met 3 of meer kinderen;2024;145.0;104.0;13.0;71.0;67.0;4.0;52.0;48.0;4.0;13.0;13.0;0.0;7.0;6.0;0.0;20.0;15.0;4.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;31.0;3.0;26.0;25.0;1.0;8.0;6.0;2.0;7.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;7.0
276;Jongste kind 0 tot 6 jaar;Paar: zonder kind;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;Jongste kind 0 tot 6 jaar;Paar: zonder kind;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;Jongste kind 0 tot 6 jaar;Paar: zonder kind;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;Jongste kind 0 tot 6 jaar;Paar: zonder kind;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280;Jongste kind 0 tot 6 jaar;Paar: zonder kind;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;Jongste kind 0 tot 6 jaar;Paar: zonder kind;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;Jongste kind 0 tot 6 jaar;Paar: zonder kind;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;Jongste kind 0 tot 6 jaar;Paar: zonder kind;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;Jongste kind 0 tot 6 jaar;Paar: zonder kind;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;Jongste kind 0 tot 6 jaar;Paar: zonder kind;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;Jongste kind 0 tot 6 jaar;Paar: zonder kind;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;Jongste kind 0 tot 6 jaar;Paar: zonder kind;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;Jongste kind 6 tot 12 jaar;Totaal ;2013;478.0;348.0;40.0;279.0;270.0;10.0;187.0;179.0;8.0;59.0;58.0;1.0;34.0;33.0;1.0;28.0;19.0;4.0;3.0;1.0;4.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;114.0;90.0;23.0;87.0;81.0;6.0;27.0;9.0;18.0;20.0;8.0;12.0;4.0;1.0;4.0;3.0;1.0;2.0;16.0
289;Jongste kind 6 tot 12 jaar;Totaal ;2014;466.0;340.0;40.0;272.0;262.0;10.0;185.0;176.0;8.0;53.0;52.0;1.0;34.0;34.0;1.0;28.0;20.0;3.0;3.0;0.0;3.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;111.0;92.0;19.0;88.0;83.0;5.0;23.0;8.0;15.0;16.0;7.0;10.0;3.0;0.0;2.0;4.0;1.0;2.0;15.0
290;Jongste kind 6 tot 12 jaar;Totaal ;2015;466.0;343.0;42.0;269.0;258.0;11.0;187.0;178.0;9.0;51.0;50.0;1.0;31.0;30.0;1.0;32.0;25.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;110.0;91.0;20.0;88.0;83.0;5.0;23.0;8.0;14.0;16.0;7.0;10.0;3.0;0.0;3.0;3.0;1.0;2.0;13.0
291;Jongste kind 6 tot 12 jaar;Totaal ;2016;458.0;344.0;45.0;265.0;255.0;10.0;188.0;180.0;8.0;48.0;47.0;1.0;29.0;28.0;1.0;33.0;25.0;4.0;3.0;1.0;4.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;101.0;81.0;20.0;80.0;74.0;6.0;21.0;7.0;14.0;17.0;6.0;10.0;2.0;0.0;2.0;2.0;0.0;1.0;14.0
292;Jongste kind 6 tot 12 jaar;Totaal ;2017;459.0;351.0;51.0;266.0;253.0;13.0;197.0;187.0;10.0;41.0;40.0;1.0;28.0;26.0;1.0;34.0;24.0;3.0;3.0;1.0;4.0;2.0;3.0;0.0;1.0;0.0;1.0;0.0;95.0;78.0;17.0;76.0;70.0;6.0;19.0;8.0;11.0;14.0;6.0;8.0;2.0;1.0;1.0;3.0;1.0;2.0;13.0
293;Jongste kind 6 tot 12 jaar;Totaal ;2018;453.0;358.0;56.0;269.0;257.0;11.0;203.0;194.0;10.0;40.0;39.0;1.0;25.0;24.0;1.0;34.0;26.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;86.0;72.0;13.0;69.0;65.0;4.0;16.0;7.0;9.0;12.0;6.0;6.0;2.0;1.0;1.0;2.0;1.0;1.0;9.0
294;Jongste kind 6 tot 12 jaar;Totaal ;2019;446.0;360.0;55.0;271.0;260.0;11.0;208.0;199.0;9.0;40.0;39.0;1.0;23.0;22.0;1.0;33.0;26.0;4.0;4.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;74.0;61.0;13.0;59.0;54.0;5.0;15.0;6.0;8.0;11.0;5.0;6.0;1.0;1.0;1.0;2.0;1.0;1.0;12.0
295;Jongste kind 6 tot 12 jaar;Totaal ;2020;449.0;352.0;59.0;251.0;239.0;12.0;200.0;188.0;12.0;33.0;33.0;0.0;18.0;17.0;0.0;41.0;33.0;3.0;3.0;0.0;3.0;2.0;2.0;1.0;0.0;0.0;0.0;1.0;84.0;67.0;17.0;66.0;60.0;6.0;18.0;7.0;11.0;14.0;5.0;9.0;1.0;0.0;1.0;3.0;2.0;1.0;13.0
296;Jongste kind 6 tot 12 jaar;Totaal ;2021;454.0;362.0;57.0;260.0;248.0;13.0;206.0;195.0;11.0;39.0;38.0;1.0;15.0;15.0;1.0;45.0;35.0;7.0;5.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;78.0;63.0;14.0;57.0;53.0;4.0;21.0;10.0;11.0;17.0;8.0;8.0;2.0;0.0;1.0;3.0;1.0;1.0;14.0
297;Jongste kind 6 tot 12 jaar;Totaal ;2022;446.0;365.0;63.0;257.0;242.0;15.0;206.0;194.0;13.0;37.0;35.0;1.0;14.0;13.0;1.0;45.0;33.0;7.0;6.0;2.0;3.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;72.0;57.0;15.0;54.0;50.0;5.0;18.0;7.0;10.0;13.0;6.0;8.0;3.0;1.0;2.0;2.0;1.0;1.0;9.0
298;Jongste kind 6 tot 12 jaar;Totaal ;2023;433.0;352.0;58.0;249.0;235.0;14.0;200.0;188.0;12.0;36.0;35.0;1.0;13.0;12.0;1.0;45.0;36.0;5.0;4.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;69.0;56.0;13.0;52.0;49.0;3.0;17.0;7.0;10.0;14.0;6.0;8.0;1.0;0.0;1.0;2.0;1.0;1.0;11.0
299;Jongste kind 6 tot 12 jaar;Totaal ;2024;447.0;363.0;57.0;254.0;240.0;14.0;202.0;190.0;12.0;37.0;36.0;1.0;15.0;14.0;1.0;52.0;39.0;8.0;5.0;3.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;71.0;56.0;15.0;52.0;46.0;6.0;18.0;9.0;9.0;14.0;7.0;7.0;2.0;1.0;2.0;2.0;2.0;1.0;13.0
300;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2013;478.0;348.0;40.0;279.0;270.0;10.0;187.0;179.0;8.0;59.0;58.0;1.0;34.0;33.0;1.0;28.0;19.0;4.0;3.0;1.0;4.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;114.0;90.0;23.0;87.0;81.0;6.0;27.0;9.0;18.0;20.0;8.0;12.0;4.0;1.0;4.0;3.0;1.0;2.0;16.0
301;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2014;466.0;340.0;40.0;272.0;262.0;10.0;185.0;176.0;8.0;53.0;52.0;1.0;34.0;34.0;1.0;28.0;20.0;3.0;3.0;0.0;3.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;111.0;92.0;19.0;88.0;83.0;5.0;23.0;8.0;15.0;16.0;7.0;10.0;3.0;0.0;2.0;4.0;1.0;2.0;15.0
302;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2015;466.0;343.0;42.0;269.0;258.0;11.0;187.0;178.0;9.0;51.0;50.0;1.0;31.0;30.0;1.0;32.0;25.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;110.0;91.0;20.0;88.0;83.0;5.0;23.0;8.0;14.0;16.0;7.0;10.0;3.0;0.0;3.0;3.0;1.0;2.0;13.0
303;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2016;458.0;344.0;45.0;265.0;255.0;10.0;188.0;180.0;8.0;48.0;47.0;1.0;29.0;28.0;1.0;33.0;25.0;4.0;3.0;1.0;4.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;101.0;81.0;20.0;80.0;74.0;6.0;21.0;7.0;14.0;17.0;6.0;10.0;2.0;0.0;2.0;2.0;0.0;1.0;14.0
304;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2017;459.0;351.0;51.0;266.0;253.0;13.0;197.0;187.0;10.0;41.0;40.0;1.0;28.0;26.0;1.0;34.0;24.0;3.0;3.0;1.0;4.0;2.0;3.0;0.0;1.0;0.0;1.0;0.0;95.0;78.0;17.0;76.0;70.0;6.0;19.0;8.0;11.0;14.0;6.0;8.0;2.0;1.0;1.0;3.0;1.0;2.0;13.0
305;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2018;453.0;358.0;56.0;269.0;257.0;11.0;203.0;194.0;10.0;40.0;39.0;1.0;25.0;24.0;1.0;34.0;26.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;86.0;72.0;13.0;69.0;65.0;4.0;16.0;7.0;9.0;12.0;6.0;6.0;2.0;1.0;1.0;2.0;1.0;1.0;9.0
306;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2019;446.0;360.0;55.0;271.0;260.0;11.0;208.0;199.0;9.0;40.0;39.0;1.0;23.0;22.0;1.0;33.0;26.0;4.0;4.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;74.0;61.0;13.0;59.0;54.0;5.0;15.0;6.0;8.0;11.0;5.0;6.0;1.0;1.0;1.0;2.0;1.0;1.0;12.0
307;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2020;449.0;352.0;59.0;251.0;239.0;12.0;200.0;188.0;12.0;33.0;33.0;0.0;18.0;17.0;0.0;41.0;33.0;3.0;3.0;0.0;3.0;2.0;2.0;1.0;0.0;0.0;0.0;1.0;84.0;67.0;17.0;66.0;60.0;6.0;18.0;7.0;11.0;14.0;5.0;9.0;1.0;0.0;1.0;3.0;2.0;1.0;13.0
308;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2021;454.0;362.0;57.0;260.0;248.0;13.0;206.0;195.0;11.0;39.0;38.0;1.0;15.0;15.0;1.0;45.0;35.0;7.0;5.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;78.0;63.0;14.0;57.0;53.0;4.0;21.0;10.0;11.0;17.0;8.0;8.0;2.0;0.0;1.0;3.0;1.0;1.0;14.0
309;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2022;446.0;365.0;63.0;257.0;242.0;15.0;206.0;194.0;13.0;37.0;35.0;1.0;14.0;13.0;1.0;45.0;33.0;7.0;6.0;2.0;3.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;72.0;57.0;15.0;54.0;50.0;5.0;18.0;7.0;10.0;13.0;6.0;8.0;3.0;1.0;2.0;2.0;1.0;1.0;9.0
310;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2023;433.0;352.0;58.0;249.0;235.0;14.0;200.0;188.0;12.0;36.0;35.0;1.0;13.0;12.0;1.0;45.0;36.0;5.0;4.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;69.0;56.0;13.0;52.0;49.0;3.0;17.0;7.0;10.0;14.0;6.0;8.0;1.0;0.0;1.0;2.0;1.0;1.0;11.0
311;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2024;447.0;363.0;57.0;254.0;240.0;14.0;202.0;190.0;12.0;37.0;36.0;1.0;15.0;14.0;1.0;52.0;39.0;8.0;5.0;3.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;71.0;56.0;15.0;52.0;46.0;6.0;18.0;9.0;9.0;14.0;7.0;7.0;2.0;1.0;2.0;2.0;2.0;1.0;13.0
312;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2013;79.0;55.0;9.0;40.0;38.0;2.0;30.0;28.0;2.0;6.0;6.0;0.0;4.0;4.0;0.0;5.0;3.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;20.0;15.0;5.0;15.0;14.0;2.0;5.0;2.0;3.0;4.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0
313;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2014;76.0;54.0;8.0;42.0;40.0;1.0;30.0;29.0;1.0;6.0;6.0;0.0;6.0;5.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;16.0;3.0;16.0;15.0;1.0;3.0;1.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0
314;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2015;72.0;53.0;10.0;39.0;37.0;1.0;30.0;28.0;1.0;6.0;6.0;0.0;3.0;3.0;0.0;5.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;14.0;3.0;13.0;13.0;1.0;4.0;1.0;2.0;2.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0
