ID;BedrijfstakkenSBI2008EnSectoren;TypeKapitaalgoed;Perioden;KapitaalgoederenvoorraadEindbalans_1;VolumeIndexcijfers2005100_2;KapitaalgoederenvoorraadBeginbalans_3;Herwaardering_4;InvestInVasteActivaProdEnInvoer_5;Afschrijvingen_6;HandelEnOverigeMutaties_7;StatistischVerschil_8;KapitaalgoederenvoorraadEindbalans_9
202;A-U Alle economische activiteiten;Vliegtuigen;1990;5369;96.2;5070;178.0;844.0;536.0;-188.0;0.0;5369
203;A-U Alle economische activiteiten;Vliegtuigen;1991;5908;104.8;5369;57.0;1051.0;562.0;-6.0;0.0;5908
204;A-U Alle economische activiteiten;Vliegtuigen;1992;5812;105.7;5908;-144.0;665.0;576.0;-41.0;1.0;5812
205;A-U Alle economische activiteiten;Vliegtuigen;1993;5676;108.8;5812;-299.0;715.0;554.0;-5.0;7.0;5676
206;A-U Alle economische activiteiten;Vliegtuigen;1994;6345;122.1;5676;-20.0;1309.0;596.0;-34.0;10.0;6345
207;A-U Alle economische activiteiten;Vliegtuigen;1995;6747;130.3;6345;-23.0;1139.0;651.0;-65.0;3.0;6747
208;A-U Alle economische activiteiten;Vliegtuigen;1996;6225;118.4;6747;102.0;689.0;679.0;-633.0;-1.0;6225
209;A-U Alle economische activiteiten;Vliegtuigen;1997;6113;114.6;6225;90.0;455.0;616.0;-41.0;0.0;6113
210;A-U Alle economische activiteiten;Vliegtuigen;1998;6035;111.7;6113;79.0;442.0;605.0;-14.0;19.0;6035
211;A-U Alle economische activiteiten;Vliegtuigen;1999;5793;105.9;6035;77.0;454.0;597.0;-198.0;23.0;5793
212;A-U Alle economische activiteiten;Vliegtuigen;2000;6186;111.3;5793;94.0;937.0;598.0;-40.0;0.0;6186
213;A-U Alle economische activiteiten;Vliegtuigen;2001;6051;108.0;6186;47.0;576.0;614.0;-144.0;0.0;6051
214;A-U Alle economische activiteiten;Vliegtuigen;2002;5832;102.9;6051;68.0;359.0;593.0;-53.0;0.0;5832
215;A-U Alle economische activiteiten;Vliegtuigen;2003;6176;110.8;5832;-96.0;1146.0;594.0;-112.0;0.0;6176
216;A-U Alle economische activiteiten;Vliegtuigen;2004;5958;106.4;6176;29.0;424.0;605.0;-66.0;0.0;5958
217;A-U Alle economische activiteiten;Vliegtuigen;2005;5839;100.0;5958;255.0;390.0;603.0;-161.0;0.0;5839
218;A-U Alle economische activiteiten;Vliegtuigen;2006;5821;98.3;5839;85.0;556.0;584.0;-75.0;0.0;5821
219;A-U Alle economische activiteiten;Vliegtuigen;2007;5313;87.7;5821;130.0;40.0;562.0;-116.0;0.0;5313
220;A-U Alle economische activiteiten;Vliegtuigen;2008;5283;83.8;5313;216.0;353.0;536.0;-63.0;0.0;5283
221;A-U Alle economische activiteiten;Vliegtuigen;2009;5711;88.1;5283;152.0;888.0;553.0;-59.0;0.0;5711
222;A-U Alle economische activiteiten;Vliegtuigen;2010;5462;82.5;5711;122.0;334.0;565.0;-140.0;0.0;5462
223;A-U Alle economische activiteiten;Vliegtuigen;2011;5455;81.7;5462;46.0;603.0;547.0;-109.0;0.0;5455
224;A-U Alle economische activiteiten;Vliegtuigen;2012;6389;84.2;5455;745.0;1024.0;633.0;-202.0;0.0;6389
225;A-U Alle economische activiteiten;Machines en installaties;1988;87787;73.9;83907;1015.0;10016.0;7162.0;-15.0;26.0;87787
226;A-U Alle economische activiteiten;Machines en installaties;1989;92658;76.3;87787;2012.0;10429.0;7580.0;-18.0;28.0;92658
227;A-U Alle economische activiteiten;Machines en installaties;1990;97226;78.4;92658;1929.0;10620.0;7979.0;-20.0;18.0;97226
228;A-U Alle economische activiteiten;Machines en installaties;1991;101605;80.3;97226;2065.0;10745.0;8384.0;-17.0;-30.0;101605
229;A-U Alle economische activiteiten;Machines en installaties;1992;105237;81.8;101605;1705.0;10787.0;8753.0;-16.0;-91.0;105237
230;A-U Alle economische activiteiten;Machines en installaties;1993;108254;83.6;105237;634.0;11432.0;9035.0;-14.0;1.0;108254
231;A-U Alle economische activiteiten;Machines en installaties;1994;110298;85.1;108254;121.0;11181.0;9261.0;-17.0;20.0;110298
232;A-U Alle economische activiteiten;Machines en installaties;1995;113520;86.8;110298;939.0;11950.0;9568.0;-8.0;-91.0;113520
233;A-U Alle economische activiteiten;Machines en installaties;1996;117698;89.4;113520;813.0;13341.0;9927.0;-4.0;-45.0;117698
234;A-U Alle economische activiteiten;Machines en installaties;1997;123515;92.9;117698;1217.0;15032.0;10401.0;0.0;-31.0;123515
235;A-U Alle economische activiteiten;Machines en installaties;1998;128793;95.5;123515;1776.0;14469.0;10933.0;-18.0;-17.0;128793
236;A-U Alle economische activiteiten;Machines en installaties;1999;134650;98.6;128793;1540.0;15842.0;11486.0;-34.0;-4.0;134650
237;A-U Alle economische activiteiten;Machines en installaties;2000;139497;100.5;134650;2263.0;14761.0;12108.0;-71.0;2.0;139497
238;A-U Alle economische activiteiten;Machines en installaties;2001;144799;101.4;139497;4034.0;14050.0;12762.0;-20.0;-1.0;144799
239;A-U Alle economische activiteiten;Machines en installaties;2002;147257;101.6;144799;2152.0;13458.0;13166.0;14.0;0.0;147257
240;A-U Alle economische activiteiten;Machines en installaties;2003;145848;101.3;147257;-998.0;12749.0;13144.0;-16.0;0.0;145848
241;A-U Alle economische activiteiten;Machines en installaties;2004;145434;100.5;145848;768.0;12025.0;13193.0;-14.0;0.0;145434
242;A-U Alle economische activiteiten;Machines en installaties;2005;146156;100.0;145434;1453.0;12614.0;13330.0;-15.0;0.0;146156
243;A-U Alle economische activiteiten;Machines en installaties;2006;148218;100.5;146156;1255.0;14328.0;13504.0;-17.0;0.0;148218
244;A-U Alle economische activiteiten;Machines en installaties;2007;152406;101.8;148218;2316.0;15751.0;13866.0;-13.0;0.0;152406
245;A-U Alle economische activiteiten;Machines en installaties;2008;158626;103.6;152406;3512.0;17170.0;14448.0;-14.0;0.0;158626
246;A-U Alle economische activiteiten;Machines en installaties;2009;160758;104.0;158626;1513.0;15387.0;14754.0;-15.0;0.0;160758
247;A-U Alle economische activiteiten;Machines en installaties;2010;162242;103.7;160758;1896.0;14563.0;14955.0;-20.0;0.0;162242
248;A-U Alle economische activiteiten;Machines en installaties;2011;163802;104.2;162242;846.0;15794.0;15060.0;-20.0;0.0;163802
249;A-U Alle economische activiteiten;Machines en installaties;2012;165991;104.5;163802;1621.0;15903.0;15289.0;-46.0;0.0;165991
250;A-U Alle economische activiteiten;Computers;1988;4708;2.6;4003;-284.0;2074.0;1076.0;0.0;-8.0;4708
251;A-U Alle economische activiteiten;Computers;1989;5350;3.1;4708;-311.0;2211.0;1260.0;0.0;1.0;5350
252;A-U Alle economische activiteiten;Computers;1990;5888;3.8;5350;-498.0;2445.0;1402.0;0.0;-7.0;5888
253;A-U Alle economische activiteiten;Computers;1991;6273;4.5;5888;-601.0;2506.0;1521.0;0.0;1.0;6273
254;A-U Alle economische activiteiten;Computers;1992;6258;5.2;6273;-922.0;2449.0;1540.0;0.0;-3.0;6258
255;A-U Alle economische activiteiten;Computers;1993;6317;6.2;6258;-939.0;2544.0;1549.0;0.0;3.0;6317
256;A-U Alle economische activiteiten;Computers;1994;6691;7.5;6317;-764.0;2765.0;1628.0;-2.0;3.0;6691
257;A-U Alle economische activiteiten;Computers;1995;6735;9.0;6691;-1091.0;2737.0;1638.0;0.0;36.0;6735
258;A-U Alle economische activiteiten;Computers;1996;6764;11.8;6735;-1596.0;3155.0;1561.0;0.0;30.0;6764
259;A-U Alle economische activiteiten;Computers;1997;7206;16.4;6764;-1549.0;3583.0;1592.0;0.0;0.0;7206
260;A-U Alle economische activiteiten;Computers;1998;7532;23.0;7206;-1852.0;3800.0;1622.0;0.0;1.0;7532
261;A-U Alle economische activiteiten;Computers;1999;8369;32.9;7532;-1680.0;4285.0;1770.0;0.0;2.0;8369
262;A-U Alle economische activiteiten;Computers;2000;9459;42.7;8369;-1071.0;4260.0;2101.0;0.0;2.0;9459
263;A-U Alle economische activiteiten;Computers;2001;9890;54.3;9459;-1684.0;4368.0;2253.0;0.0;0.0;9890
264;A-U Alle economische activiteiten;Computers;2002;10098;64.5;9890;-1395.0;4027.0;2424.0;0.0;0.0;10098
265;A-U Alle economische activiteiten;Computers;2003;10580;76.7;10098;-1200.0;4277.0;2595.0;0.0;0.0;10580
266;A-U Alle economische activiteiten;Computers;2004;11250;87.9;10580;-764.0;4292.0;2858.0;0.0;0.0;11250
267;A-U Alle economische activiteiten;Computers;2005;11421;100.0;11250;-1211.0;4334.0;2952.0;0.0;0.0;11421
268;A-U Alle economische activiteiten;Computers;2006;11768;114.4;11421;-1132.0;4545.0;3066.0;0.0;0.0;11768
269;A-U Alle economische activiteiten;Computers;2007;12628;130.8;11768;-726.0;4896.0;3310.0;0.0;0.0;12628
270;A-U Alle economische activiteiten;Computers;2008;12504;144.7;12628;-1322.0;4557.0;3359.0;0.0;0.0;12504
271;A-U Alle economische activiteiten;Computers;2009;12385;153.0;12504;-793.0;4131.0;3457.0;0.0;0.0;12385
272;A-U Alle economische activiteiten;Computers;2010;12642;160.9;12385;-365.0;4224.0;3602.0;0.0;0.0;12642
273;A-U Alle economische activiteiten;Computers;2011;12497;167.0;12642;-601.0;4086.0;3630.0;0.0;0.0;12497
274;A-U Alle economische activiteiten;Computers;2012;12801;177.0;12497;-418.0;4422.0;3700.0;0.0;0.0;12801
275;A-U Alle economische activiteiten;Overige materiële vaste activa;1988;10959;59.6;10322;123.0;2763.0;2261.0;0.0;12.0;10959
276;A-U Alle economische activiteiten;Overige materiële vaste activa;1989;11811;63.1;10959;191.0;3068.0;2415.0;-3.0;11.0;11811
277;A-U Alle economische activiteiten;Overige materiële vaste activa;1990;12840;66.4;11811;390.0;3281.0;2627.0;-7.0;-9.0;12840
278;A-U Alle economische activiteiten;Overige materiële vaste activa;1991;13493;68.2;12840;302.0;3200.0;2800.0;-8.0;-41.0;13493
279;A-U Alle economische activiteiten;Overige materiële vaste activa;1992;13944;69.1;13493;268.0;3162.0;2926.0;-7.0;-45.0;13944
280;A-U Alle economische activiteiten;Overige materiële vaste activa;1993;14189;69.8;13944;105.0;3186.0;3000.0;-7.0;-40.0;14189
281;A-U Alle economische activiteiten;Overige materiële vaste activa;1994;14476;70.1;14189;223.0;3195.0;3083.0;-17.0;-30.0;14476
282;A-U Alle economische activiteiten;Overige materiële vaste activa;1995;14882;70.8;14476;267.0;3352.0;3174.0;-14.0;-24.0;14882
283;A-U Alle economische activiteiten;Overige materiële vaste activa;1996;15419;72.4;14882;184.0;3669.0;3284.0;-17.0;-16.0;15419
284;A-U Alle economische activiteiten;Overige materiële vaste activa;1997;16528;76.5;15419;218.0;4387.0;3473.0;-19.0;-4.0;16528
285;A-U Alle economische activiteiten;Overige materiële vaste activa;1998;17948;81.8;16528;264.0;4933.0;3755.0;0.0;-22.0;17948
286;A-U Alle economische activiteiten;Overige materiële vaste activa;1999;19191;87.0;17948;89.0;5216.0;4036.0;-10.0;-16.0;19191
287;A-U Alle economische activiteiten;Overige materiële vaste activa;2000;20482;91.3;19191;338.0;5310.0;4350.0;-2.0;-4.0;20482
288;A-U Alle economische activiteiten;Overige materiële vaste activa;2001;21941;95.5;20482;489.0;5649.0;4679.0;0.0;0.0;21941
289;A-U Alle economische activiteiten;Overige materiële vaste activa;2002;22838;97.0;21941;535.0;5369.0;4973.0;-34.0;0.0;22838
290;A-U Alle economische activiteiten;Overige materiële vaste activa;2003;23171;98.3;22838;38.0;5397.0;5102.0;0.0;0.0;23171
291;A-U Alle economische activiteiten;Overige materiële vaste activa;2004;23714;99.0;23171;369.0;5460.0;5286.0;0.0;0.0;23714
292;A-U Alle economische activiteiten;Overige materiële vaste activa;2005;24155;100.0;23714;205.0;5656.0;5420.0;0.0;0.0;24155
293;A-U Alle economische activiteiten;Overige materiële vaste activa;2006;24895;101.6;24155;340.0;5985.0;5585.0;0.0;0.0;24895
294;A-U Alle economische activiteiten;Overige materiële vaste activa;2007;26416;105.9;24895;447.0;6904.0;5830.0;0.0;0.0;26416
295;A-U Alle economische activiteiten;Overige materiële vaste activa;2008;28327;110.9;26416;643.0;7463.0;6195.0;0.0;0.0;28327
296;A-U Alle economische activiteiten;Overige materiële vaste activa;2009;28700;109.8;28327;671.0;6163.0;6461.0;0.0;0.0;28700
297;A-U Alle economische activiteiten;Overige materiële vaste activa;2010;28492;107.8;28700;318.0;5966.0;6491.0;0.0;0.0;28492
298;A-U Alle economische activiteiten;Overige materiële vaste activa;2011;28758;106.8;28492;533.0;6290.0;6557.0;0.0;0.0;28758
299;A-U Alle economische activiteiten;Overige materiële vaste activa;2012;29165;106.0;28758;637.0;6430.0;6660.0;0.0;0.0;29165
300;A-U Alle economische activiteiten;Software;1988;2456;17.3;2250;-97.0;1482.0;1177.0;0.0;-2.0;2456
301;A-U Alle economische activiteiten;Software;1989;2831;21.3;2456;-150.0;1833.0;1312.0;0.0;4.0;2831
302;A-U Alle economische activiteiten;Software;1990;3274;25.5;2831;-108.0;2070.0;1521.0;0.0;1.0;3274
303;A-U Alle economische activiteiten;Software;1991;3697;28.8;3274;3.0;2205.0;1784.0;0.0;-1.0;3697
304;A-U Alle economische activiteiten;Software;1992;3981;32.9;3697;-207.0;2423.0;1931.0;0.0;-1.0;3981
305;A-U Alle economische activiteiten;Software;1993;4248;35.1;3981;-8.0;2384.0;2147.0;0.0;38.0;4248
306;A-U Alle economische activiteiten;Software;1994;4185;35.7;4248;-132.0;2291.0;2210.0;0.0;-12.0;4185
307;A-U Alle economische activiteiten;Software;1995;4210;36.5;4185;-63.0;2286.0;2247.0;0.0;49.0;4210
308;A-U Alle economische activiteiten;Software;1996;4555;40.2;4210;-72.0;2735.0;2322.0;0.0;4.0;4555
309;A-U Alle economische activiteiten;Software;1997;5430;49.2;4555;-118.0;3545.0;2554.0;0.0;3.0;5430
310;A-U Alle economische activiteiten;Software;1998;7022;65.0;5430;-119.0;4800.0;3088.0;0.0;-1.0;7022
311;A-U Alle economische activiteiten;Software;1999;8725;79.3;7022;126.0;5527.0;3954.0;0.0;4.0;8725
312;A-U Alle economische activiteiten;Software;2000;10256;90.2;8725;297.0;6126.0;4897.0;0.0;6.0;10256
313;A-U Alle economische activiteiten;Software;2001;11402;97.6;10256;278.0;6570.0;5702.0;0.0;-1.0;11402
314;A-U Alle economische activiteiten;Software;2002;11668;98.6;11402;154.0;6291.0;6179.0;0.0;0.0;11668
315;A-U Alle economische activiteiten;Software;2003;11618;96.7;11668;175.0;6148.0;6373.0;0.0;0.0;11618
316;A-U Alle economische activiteiten;Software;2004;11763;96.8;11618;130.0;6444.0;6429.0;0.0;0.0;11763
317;A-U Alle economische activiteiten;Software;2005;12377;100.0;11763;219.0;7004.0;6609.0;0.0;0.0;12377
318;A-U Alle economische activiteiten;Software;2006;13394;105.7;12377;296.0;7710.0;6989.0;0.0;0.0;13394
319;A-U Alle economische activiteiten;Software;2007;14649;111.2;13394;525.0;8343.0;7613.0;0.0;0.0;14649
320;A-U Alle economische activiteiten;Software;2008;15875;118.0;14649;312.0;9120.0;8206.0;0.0;0.0;15875
321;A-U Alle economische activiteiten;Software;2009;15627;116.4;15875;-30.0;8240.0;8458.0;0.0;0.0;15627
322;A-U Alle economische activiteiten;Software;2010;15311;112.1;15627;284.0;7949.0;8549.0;0.0;0.0;15311
323;A-U Alle economische activiteiten;Software;2011;14907;110.1;15311;-139.0;8028.0;8293.0;0.0;0.0;14907
324;A-U Alle economische activiteiten;Software;2012;14641;109.5;14907;-189.0;7977.0;8054.0;0.0;0.0;14641
325;A-U Alle economische activiteiten;Overige immateriële vaste activa;1988;9172;80.1;7172;57.0;2316.0;374.0;0.0;0.0;9172
326;A-U Alle economische activiteiten;Overige immateriële vaste activa;1989;9876;83.9;9172;259.0;989.0;543.0;0.0;0.0;9876
327;A-U Alle economische activiteiten;Overige immateriële vaste activa;1990;10611;88.1;9876;222.0;1115.0;620.0;0.0;19.0;10611
328;A-U Alle economische activiteiten;Overige immateriële vaste activa;1991;11310;91.6;10611;270.0;1099.0;689.0;0.0;19.0;11310
329;A-U Alle economische activiteiten;Overige immateriële vaste activa;1992;12082;95.8;11310;251.0;1282.0;758.0;0.0;-4.0;12082
330;A-U Alle economische activiteiten;Overige immateriële vaste activa;1993;12151;95.0;12082;163.0;703.0;799.0;0.0;2.0;12151
331;A-U Alle economische activiteiten;Overige immateriële vaste activa;1994;11842;91.2;12151;181.0;440.0;793.0;-111.0;-27.0;11842
332;A-U Alle economische activiteiten;Overige immateriële vaste activa;1995;12069;91.0;11842;248.0;749.0;770.0;0.0;0.0;12069
333;A-U Alle economische activiteiten;Overige immateriële vaste activa;1996;13230;97.0;12069;364.0;1640.0;835.0;0.0;-8.0;13230
334;A-U Alle economische activiteiten;Overige immateriële vaste activa;1997;14665;103.3;13230;556.0;1836.0;957.0;0.0;0.0;14665
335;A-U Alle economische activiteiten;Overige immateriële vaste activa;1998;16372;112.0;14665;434.0;2401.0;1128.0;0.0;0.0;16372
336;A-U Alle economische activiteiten;Overige immateriële vaste activa;1999;17950;119.4;16372;463.0;2466.0;1351.0;0.0;0.0;17950
337;A-U Alle economische activiteiten;Overige immateriële vaste activa;2000;17890;116.6;17950;373.0;1055.0;1488.0;0.0;0.0;17890
338;A-U Alle economische activiteiten;Overige immateriële vaste activa;2001;17550;110.0;17890;707.0;458.0;1505.0;0.0;0.0;17550
339;A-U Alle economische activiteiten;Overige immateriële vaste activa;2002;17794;108.4;17550;503.0;1222.0;1481.0;0.0;0.0;17794
340;A-U Alle economische activiteiten;Overige immateriële vaste activa;2003;17614;106.6;17794;121.0;1196.0;1497.0;0.0;0.0;17614
341;A-U Alle economische activiteiten;Overige immateriële vaste activa;2004;17229;103.2;17614;191.0;926.0;1502.0;0.0;0.0;17229
342;A-U Alle economische activiteiten;Overige immateriële vaste activa;2005;17031;100.0;17229;337.0;948.0;1483.0;0.0;0.0;17031
343;A-U Alle economische activiteiten;Overige immateriële vaste activa;2006;17781;100.7;17031;632.0;1623.0;1505.0;0.0;0.0;17781
344;A-U Alle economische activiteiten;Overige immateriële vaste activa;2007;17046;95.1;17781;261.0;478.0;1474.0;0.0;0.0;17046
345;A-U Alle economische activiteiten;Overige immateriële vaste activa;2008;17482;94.1;17046;631.0;1265.0;1460.0;0.0;0.0;17482
346;A-U Alle economische activiteiten;Overige immateriële vaste activa;2009;16944;90.3;17482;148.0;711.0;1397.0;0.0;0.0;16944
347;A-U Alle economische activiteiten;Overige immateriële vaste activa;2010;17126;90.4;16944;157.0;1379.0;1354.0;0.0;0.0;17126
348;A-U Alle economische activiteiten;Overige immateriële vaste activa;2011;18139;94.1;17126;313.0;2086.0;1386.0;0.0;0.0;18139
349;A-U Alle economische activiteiten;Overige immateriële vaste activa;2012;19139;97.5;18139;335.0;2106.0;1441.0;0.0;0.0;19139
350;A-U Alle economische activiteiten;In cultuur gebrachte activa;1988;3431;106.6;3412;121.0;364.0;59.0;-389.0;-17.0;3431
351;A-U Alle economische activiteiten;In cultuur gebrachte activa;1989;3696;115.6;3431;-25.0;397.0;64.0;-22.0;-22.0;3696
352;A-U Alle economische activiteiten;In cultuur gebrachte activa;1990;3417;107.0;3696;-5.0;368.0;66.0;-602.0;26.0;3417
353;A-U Alle economische activiteiten;In cultuur gebrachte activa;1991;3077;96.4;3417;-2.0;398.0;67.0;-649.0;-21.0;3077
354;A-U Alle economische activiteiten;In cultuur gebrachte activa;1992;3064;93.1;3077;96.0;315.0;67.0;-312.0;-45.0;3064
355;A-U Alle economische activiteiten;In cultuur gebrachte activa;1993;3011;89.5;3064;71.0;309.0;68.0;-320.0;-45.0;3011
356;A-U Alle economische activiteiten;In cultuur gebrachte activa;1994;3277;97.4;3011;-1.0;367.0;70.0;11.0;-41.0;3277
357;A-U Alle economische activiteiten;In cultuur gebrachte activa;1995;3082;90.8;3277;27.0;414.0;76.0;-550.0;-9.0;3082
358;A-U Alle economische activiteiten;In cultuur gebrachte activa;1996;2773;92.1;3082;-363.0;388.0;86.0;-242.0;-7.0;2773
359;A-U Alle economische activiteiten;In cultuur gebrachte activa;1997;2870;93.2;2773;64.0;811.0;98.0;-611.0;-69.0;2870
360;A-U Alle economische activiteiten;In cultuur gebrachte activa;1998;2741;93.9;2870;-146.0;337.0;101.0;-218.0;-1.0;2741
361;A-U Alle economische activiteiten;In cultuur gebrachte activa;1999;2709;96.7;2741;-122.0;463.0;116.0;-257.0;0.0;2709
362;A-U Alle economische activiteiten;In cultuur gebrachte activa;2000;2967;98.1;2709;221.0;384.0;137.0;-215.0;5.0;2967
363;A-U Alle economische activiteiten;In cultuur gebrachte activa;2001;2990;98.4;2967;6.0;396.0;160.0;-240.0;21.0;2990
364;A-U Alle economische activiteiten;In cultuur gebrachte activa;2002;3111;100.1;2990;70.0;360.0;174.0;-135.0;0.0;3111
365;A-U Alle economische activiteiten;In cultuur gebrachte activa;2003;3218;100.3;3111;97.0;331.0;190.0;-131.0;0.0;3218
366;A-U Alle economische activiteiten;In cultuur gebrachte activa;2004;3072;100.8;3218;-162.0;369.0;179.0;-174.0;0.0;3072
367;A-U Alle economische activiteiten;In cultuur gebrachte activa;2005;3183;100.0;3072;138.0;340.0;194.0;-173.0;0.0;3183
368;A-U Alle economische activiteiten;In cultuur gebrachte activa;2006;2966;98.5;3183;-173.0;312.0;201.0;-155.0;0.0;2966
369;A-U Alle economische activiteiten;In cultuur gebrachte activa;2007;3105;99.4;2966;109.0;425.0;213.0;-182.0;0.0;3105
370;A-U Alle economische activiteiten;In cultuur gebrachte activa;2008;3133;99.2;3105;35.0;362.0;219.0;-150.0;0.0;3133
371;A-U Alle economische activiteiten;In cultuur gebrachte activa;2009;3081;97.2;3133;13.0;371.0;226.0;-209.0;0.0;3081
372;A-U Alle economische activiteiten;In cultuur gebrachte activa;2010;3021;95.8;3081;-15.0;378.0;229.0;-194.0;0.0;3021
373;A-U Alle economische activiteiten;In cultuur gebrachte activa;2011;3414;94.5;3021;442.0;343.0;231.0;-160.0;0.0;3414
374;A-U Alle economische activiteiten;In cultuur gebrachte activa;2012;3481;93.8;3414;93.0;364.0;231.0;-159.0;0.0;3481
375;A-U Alle economische activiteiten;Overdrachtskosten op grond;1988;0;;0;0.0;539.0;539.0;0.0;0.0;0
376;A-U Alle economische activiteiten;Overdrachtskosten op grond;1989;0;;0;0.0;504.0;504.0;0.0;0.0;0
