ID;Populatie;Persoonskenmerken;RegioS;Perioden;AantalPersonen_1;RelatiefAantalPersonen_2;GemiddeldPersoonlijkInkomen_3;MediaanPersoonlijkInkomen_4
5087;502;310;Schinnen;2009 na methodewijziging;10.2;100.0;28.5;23.3
5088;502;310;Schinnen;2010;10.3;100.0;28.7;23.3
5089;502;310;Schinnen;2011;10.2;100.0;29.1;23.8
5090;502;310;Schinnen;2012;10.2;100.0;29.2;23.9
5091;502;310;Schinnen;2013;10.3;100.0;29.6;24.0
5092;502;310;Schinnen;2014;10.2;100.0;30.2;24.2
5093;502;310;Schoonhoven;2005;8.7;100.0;25.6;20.9
5094;502;310;Schoonhoven;2006;8.9;100.0;26.7;21.4
5095;502;310;Schoonhoven;2007;8.9;100.0;27.8;22.5
5096;502;310;Schoonhoven;2008;8.9;100.0;28.8;23.3
5097;502;310;Schoonhoven;2009 voor methodewijziging;8.9;100.0;30.0;23.6
5098;502;310;Schoonhoven;2009 na methodewijziging;8.9;100.0;29.2;23.7
5099;502;310;Schoonhoven;2010;8.9;100.0;29.2;23.3
5100;502;310;Schoonhoven;2011;8.9;100.0;29.5;23.5
5101;502;310;Schoonhoven;2012;9.0;100.0;29.7;23.4
5102;502;310;Schoonhoven;2013;9.0;100.0;29.8;23.5
5103;502;310;Schoonhoven;2014;;;;
5104;502;310;Schouwen-Duiveland;2005;25.8;100.0;24.0;19.0
5105;502;310;Schouwen-Duiveland;2006;25.9;100.0;25.1;19.5
5106;502;310;Schouwen-Duiveland;2007;25.9;100.0;26.6;20.5
5107;502;310;Schouwen-Duiveland;2008;26.1;100.0;27.6;21.5
5108;502;310;Schouwen-Duiveland;2009 voor methodewijziging;26.3;100.0;27.5;21.6
5109;502;310;Schouwen-Duiveland;2009 na methodewijziging;26.3;100.0;27.7;21.9
5110;502;310;Schouwen-Duiveland;2010;26.6;100.0;28.1;22.2
5111;502;310;Schouwen-Duiveland;2011;26.8;100.0;28.4;22.5
5112;502;310;Schouwen-Duiveland;2012;26.9;100.0;28.6;22.5
5113;502;310;Schouwen-Duiveland;2013;26.8;100.0;29.1;22.6
5114;502;310;Schouwen-Duiveland;2014;27.0;100.0;29.4;22.6
5115;502;310;Sevenum;2005;5.7;100.0;22.9;19.9
5116;502;310;Sevenum;2006;5.8;100.0;23.9;20.8
5117;502;310;Sevenum;2007;5.8;100.0;24.9;21.3
5118;502;310;Sevenum;2008;6.0;100.0;26.2;21.9
5119;502;310;Sevenum;2009 voor methodewijziging;;;;
5120;502;310;Sevenum;2009 na methodewijziging;;;;
5121;502;310;Sevenum;2010;;;;
5122;502;310;Sevenum;2011;;;;
5123;502;310;Sevenum;2012;;;;
5124;502;310;Sevenum;2013;;;;
5125;502;310;Sevenum;2014;;;;
5126;502;310;Simpelveld;2005;8.4;100.0;22.9;19.6
5127;502;310;Simpelveld;2006;8.4;100.0;23.4;20.1
5128;502;310;Simpelveld;2007;8.5;100.0;24.3;20.6
5129;502;310;Simpelveld;2008;8.6;100.0;25.0;21.7
5130;502;310;Simpelveld;2009 voor methodewijziging;8.5;100.0;25.7;22.2
5131;502;310;Simpelveld;2009 na methodewijziging;8.5;100.0;25.8;22.0
5132;502;310;Simpelveld;2010;8.6;100.0;26.1;22.0
5133;502;310;Simpelveld;2011;8.6;100.0;26.6;22.2
5134;502;310;Simpelveld;2012;8.7;100.0;26.7;22.2
5135;502;310;Simpelveld;2013;8.7;100.0;27.2;22.5
5136;502;310;Simpelveld;2014;8.7;100.0;27.4;22.5
5137;502;310;Sint Anthonis;2005;8.4;100.0;22.7;19.5
5138;502;310;Sint Anthonis;2006;8.5;100.0;23.8;20.2
5139;502;310;Sint Anthonis;2007;8.6;100.0;24.5;20.6
5140;502;310;Sint Anthonis;2008;8.7;100.0;25.7;22.1
5141;502;310;Sint Anthonis;2009 voor methodewijziging;8.8;100.0;26.1;21.7
5142;502;310;Sint Anthonis;2009 na methodewijziging;8.8;100.0;25.9;21.9
5143;502;310;Sint Anthonis;2010;8.9;100.0;26.8;22.4
5144;502;310;Sint Anthonis;2011;8.9;100.0;27.1;22.9
5145;502;310;Sint Anthonis;2012;9.0;100.0;27.7;23.2
5146;502;310;Sint Anthonis;2013;9.0;100.0;28.0;23.2
5147;502;310;Sint Anthonis;2014;9.0;100.0;27.8;23.2
5148;502;310;Sint-Michielsgestel;2005;20.2;100.0;25.6;20.6
5149;502;310;Sint-Michielsgestel;2006;20.2;100.0;26.9;21.0
5150;502;310;Sint-Michielsgestel;2007;20.6;100.0;28.2;22.5
5151;502;310;Sint-Michielsgestel;2008;20.9;100.0;29.2;23.3
5152;502;310;Sint-Michielsgestel;2009 voor methodewijziging;20.9;100.0;29.4;23.3
5153;502;310;Sint-Michielsgestel;2009 na methodewijziging;20.9;100.0;30.1;23.8
5154;502;310;Sint-Michielsgestel;2010;21.1;100.0;30.3;24.0
5155;502;310;Sint-Michielsgestel;2011;21.1;100.0;30.9;24.4
5156;502;310;Sint-Michielsgestel;2012;21.2;100.0;31.4;24.4
5157;502;310;Sint-Michielsgestel;2013;21.4;100.0;31.8;24.5
5158;502;310;Sint-Michielsgestel;2014;21.6;100.0;32.3;24.7
5159;502;310;Sint-Oedenrode;2005;12.8;100.0;23.5;19.7
5160;502;310;Sint-Oedenrode;2006;12.9;100.0;24.6;20.1
5161;502;310;Sint-Oedenrode;2007;13.1;100.0;25.4;20.9
5162;502;310;Sint-Oedenrode;2008;13.4;100.0;26.7;22.0
5163;502;310;Sint-Oedenrode;2009 voor methodewijziging;13.6;100.0;27.4;23.1
5164;502;310;Sint-Oedenrode;2009 na methodewijziging;13.6;100.0;27.0;22.4
5165;502;310;Sint-Oedenrode;2010;13.8;100.0;27.3;22.3
5166;502;310;Sint-Oedenrode;2011;13.9;100.0;28.0;22.8
5167;502;310;Sint-Oedenrode;2012;14.0;100.0;28.1;22.6
5168;502;310;Sint-Oedenrode;2013;14.0;100.0;28.5;22.9
5169;502;310;Sint-Oedenrode;2014;14.1;100.0;28.8;23.1
5170;502;310;Sittard-Geleen;2005;71.7;100.0;23.4;18.9
5171;502;310;Sittard-Geleen;2006;72.0;100.0;24.4;19.6
5172;502;310;Sittard-Geleen;2007;72.3;100.0;25.1;20.2
5173;502;310;Sittard-Geleen;2008;73.0;100.0;26.0;21.1
5174;502;310;Sittard-Geleen;2009 voor methodewijziging;73.2;100.0;26.6;21.5
5175;502;310;Sittard-Geleen;2009 na methodewijziging;73.1;100.0;26.5;21.4
5176;502;310;Sittard-Geleen;2010;73.2;100.0;26.8;21.5
5177;502;310;Sittard-Geleen;2011;73.4;100.0;27.4;21.9
5178;502;310;Sittard-Geleen;2012;73.4;100.0;27.6;21.9
5179;502;310;Sittard-Geleen;2013;73.3;100.0;27.9;22.1
5180;502;310;Sittard-Geleen;2014;73.8;100.0;28.3;22.1
5181;502;310;Skarsterlân;2005;19.3;100.0;22.5;18.8
5182;502;310;Skarsterlân;2006;19.5;100.0;23.6;19.6
5183;502;310;Skarsterlân;2007;19.6;100.0;24.6;20.3
5184;502;310;Skarsterlân;2008;19.9;100.0;25.9;21.6
5185;502;310;Skarsterlân;2009 voor methodewijziging;20.2;100.0;26.0;21.8
5186;502;310;Skarsterlân;2009 na methodewijziging;20.2;100.0;25.8;21.5
5187;502;310;Skarsterlân;2010;20.5;100.0;26.1;21.6
5188;502;310;Skarsterlân;2011;20.6;100.0;26.7;22.4
5189;502;310;Skarsterlân;2012;20.6;100.0;26.8;22.2
5190;502;310;Skarsterlân;2013;;;;
5191;502;310;Skarsterlân;2014;;;;
5192;502;310;Sliedrecht;2005;16.5;100.0;24.4;20.9
5193;502;310;Sliedrecht;2006;16.6;100.0;25.3;21.2
5194;502;310;Sliedrecht;2007;17.1;100.0;26.2;21.5
5195;502;310;Sliedrecht;2008;17.3;100.0;27.2;22.4
5196;502;310;Sliedrecht;2009 voor methodewijziging;17.4;100.0;27.7;22.9
5197;502;310;Sliedrecht;2009 na methodewijziging;17.5;100.0;27.6;22.7
5198;502;310;Sliedrecht;2010;17.6;100.0;27.6;22.6
5199;502;310;Sliedrecht;2011;17.6;100.0;28.2;23.2
5200;502;310;Sliedrecht;2012;17.6;100.0;28.3;23.0
5201;502;310;Sliedrecht;2013;17.7;100.0;28.8;23.2
5202;502;310;Sliedrecht;2014;18.0;100.0;28.9;23.3
5203;502;310;Slochteren;2005;10.6;100.0;23.4;19.7
5204;502;310;Slochteren;2006;10.8;100.0;24.7;20.7
5205;502;310;Slochteren;2007;11.3;100.0;25.8;21.4
5206;502;310;Slochteren;2008;11.4;100.0;26.8;22.5
5207;502;310;Slochteren;2009 voor methodewijziging;11.5;100.0;27.7;23.0
5208;502;310;Slochteren;2009 na methodewijziging;11.4;100.0;27.1;23.0
5209;502;310;Slochteren;2010;11.5;100.0;27.5;23.2
5210;502;310;Slochteren;2011;11.5;100.0;28.2;23.8
5211;502;310;Slochteren;2012;11.7;100.0;28.2;23.8
5212;502;310;Slochteren;2013;11.7;100.0;28.8;23.9
5213;502;310;Slochteren;2014;11.7;100.0;29.5;24.3
5214;502;310;Sluis;2005;18.6;100.0;22.3;17.8
5215;502;310;Sluis;2006;18.8;100.0;23.3;18.7
5216;502;310;Sluis;2007;18.9;100.0;24.2;19.6
5217;502;310;Sluis;2008;19.0;100.0;24.9;20.3
5218;502;310;Sluis;2009 voor methodewijziging;19.0;100.0;25.6;20.3
5219;502;310;Sluis;2009 na methodewijziging;19.0;100.0;25.9;20.8
5220;502;310;Sluis;2010;19.1;100.0;26.4;21.3
5221;502;310;Sluis;2011;19.1;100.0;26.8;21.7
5222;502;310;Sluis;2012;19.1;100.0;27.1;21.9
5223;502;310;Sluis;2013;19.0;100.0;27.8;22.1
5224;502;310;Sluis;2014;19.1;100.0;28.1;22.3
5225;502;310;Smallingerland;2005;39.4;100.0;22.1;18.4
5226;502;310;Smallingerland;2006;39.7;100.0;23.2;18.9
5227;502;310;Smallingerland;2007;40.1;100.0;23.8;19.5
5228;502;310;Smallingerland;2008;40.5;100.0;24.9;20.5
5229;502;310;Smallingerland;2009 voor methodewijziging;41.0;100.0;25.3;20.9
5230;502;310;Smallingerland;2009 na methodewijziging;40.7;100.0;25.4;20.9
5231;502;310;Smallingerland;2010;41.0;100.0;25.4;20.9
5232;502;310;Smallingerland;2011;41.3;100.0;25.7;21.2
5233;502;310;Smallingerland;2012;41.4;100.0;25.9;21.1
5234;502;310;Smallingerland;2013;41.3;100.0;26.3;21.4
5235;502;310;Smallingerland;2014;41.6;100.0;26.8;21.6
5236;502;310;Sneek;2005;23.8;100.0;22.5;18.8
5237;502;310;Sneek;2006;23.7;100.0;23.6;19.5
5238;502;310;Sneek;2007;24.1;100.0;24.7;20.2
5239;502;310;Sneek;2008;24.3;100.0;25.9;21.4
5240;502;310;Sneek;2009 voor methodewijziging;24.6;100.0;26.5;21.6
5241;502;310;Sneek;2009 na methodewijziging;24.6;100.0;26.1;21.2
5242;502;310;Sneek;2010;;;;
5243;502;310;Sneek;2011;;;;
5244;502;310;Sneek;2012;;;;
5245;502;310;Sneek;2013;;;;
5246;502;310;Sneek;2014;;;;
5247;502;310;Soest;2005;33.0;100.0;28.2;22.4
5248;502;310;Soest;2006;33.3;100.0;29.7;23.0
5249;502;310;Soest;2007;33.9;100.0;31.1;24.2
5250;502;310;Soest;2008;34.2;100.0;32.1;25.0
5251;502;310;Soest;2009 voor methodewijziging;34.3;100.0;32.3;25.1
5252;502;310;Soest;2009 na methodewijziging;34.3;100.0;32.7;25.4
5253;502;310;Soest;2010;34.4;100.0;32.8;25.4
5254;502;310;Soest;2011;34.6;100.0;33.1;25.6
5255;502;310;Soest;2012;34.7;100.0;33.3;25.5
5256;502;310;Soest;2013;34.7;100.0;33.8;25.7
5257;502;310;Soest;2014;34.9;100.0;34.5;25.8
5258;502;310;Someren;2005;13.1;100.0;22.4;19.2
5259;502;310;Someren;2006;13.4;100.0;23.4;19.3
5260;502;310;Someren;2007;13.7;100.0;24.2;19.8
5261;502;310;Someren;2008;14.0;100.0;24.6;20.5
5262;502;310;Someren;2009 voor methodewijziging;14.0;100.0;25.0;20.9
5263;502;310;Someren;2009 na methodewijziging;13.9;100.0;25.1;20.8
5264;502;310;Someren;2010;14.2;100.0;25.4;20.7
5265;502;310;Someren;2011;14.6;100.0;25.8;21.1
5266;502;310;Someren;2012;14.7;100.0;26.1;21.4
5267;502;310;Someren;2013;14.7;100.0;26.5;21.6
5268;502;310;Someren;2014;14.8;100.0;27.0;22.0
5269;502;310;Son en Breugel;2005;11.0;100.0;29.0;23.9
5270;502;310;Son en Breugel;2006;11.0;100.0;30.6;24.8
5271;502;310;Son en Breugel;2007;11.3;100.0;31.5;25.5
5272;502;310;Son en Breugel;2008;11.4;100.0;32.2;25.6
5273;502;310;Son en Breugel;2009 voor methodewijziging;11.4;100.0;33.4;26.4
5274;502;310;Son en Breugel;2009 na methodewijziging;11.4;100.0;33.2;26.0
5275;502;310;Son en Breugel;2010;11.6;100.0;33.1;26.2
5276;502;310;Son en Breugel;2011;11.9;100.0;33.6;26.3
5277;502;310;Son en Breugel;2012;12.3;100.0;33.8;26.5
5278;502;310;Son en Breugel;2013;12.3;100.0;34.3;26.8
5279;502;310;Son en Breugel;2014;12.5;100.0;35.1;27.0
5280;502;310;Spijkenisse;2005;54.7;100.0;24.9;21.6
5281;502;310;Spijkenisse;2006;54.8;100.0;26.0;22.1
5282;502;310;Spijkenisse;2007;55.2;100.0;27.0;23.0
5283;502;310;Spijkenisse;2008;55.2;100.0;28.3;24.1
5284;502;310;Spijkenisse;2009 voor methodewijziging;55.0;100.0;28.9;24.8
5285;502;310;Spijkenisse;2009 na methodewijziging;55.1;100.0;28.8;24.8
5286;502;310;Spijkenisse;2010;55.4;100.0;29.0;24.7
5287;502;310;Spijkenisse;2011;55.6;100.0;29.6;25.1
5288;502;310;Spijkenisse;2012;55.8;100.0;29.9;25.1
5289;502;310;Spijkenisse;2013;56.1;100.0;30.3;25.1
5290;502;310;Spijkenisse;2014;;;;
5291;502;310;Stadskanaal;2005;24.8;100.0;20.4;16.9
5292;502;310;Stadskanaal;2006;25.0;100.0;21.1;17.3
5293;502;310;Stadskanaal;2007;25.1;100.0;21.7;17.9
5294;502;310;Stadskanaal;2008;25.0;100.0;22.9;18.6
5295;502;310;Stadskanaal;2009 voor methodewijziging;25.1;100.0;23.3;19.2
5296;502;310;Stadskanaal;2009 na methodewijziging;24.9;100.0;23.2;19.0
5297;502;310;Stadskanaal;2010;24.9;100.0;23.1;18.9
5298;502;310;Stadskanaal;2011;25.1;100.0;23.4;19.2
5299;502;310;Stadskanaal;2012;25.1;100.0;23.5;19.1
5300;502;310;Stadskanaal;2013;25.1;100.0;23.7;19.3
5301;502;310;Stadskanaal;2014;25.0;100.0;24.0;19.6
5302;502;310;Staphorst;2005;10.2;100.0;22.1;19.2
5303;502;310;Staphorst;2006;10.5;100.0;22.4;19.3
5304;502;310;Staphorst;2007;10.6;100.0;23.7;20.2
5305;502;310;Staphorst;2008;10.8;100.0;24.4;20.8
5306;502;310;Staphorst;2009 voor methodewijziging;10.9;100.0;24.5;20.9
5307;502;310;Staphorst;2009 na methodewijziging;10.9;100.0;24.5;21.2
5308;502;310;Staphorst;2010;11.0;100.0;24.9;21.5
5309;502;310;Staphorst;2011;11.1;100.0;25.2;22.0
5310;502;310;Staphorst;2012;11.3;100.0;25.0;21.6
5311;502;310;Staphorst;2013;11.4;100.0;25.4;21.9
5312;502;310;Staphorst;2014;11.5;100.0;25.5;21.6
5313;502;310;Stede Broec;2005;15.7;100.0;23.0;19.9
5314;502;310;Stede Broec;2006;15.7;100.0;24.3;20.6
5315;502;310;Stede Broec;2007;16.0;100.0;24.9;21.2
5316;502;310;Stede Broec;2008;16.0;100.0;25.9;21.7
5317;502;310;Stede Broec;2009 voor methodewijziging;16.2;100.0;26.1;21.9
5318;502;310;Stede Broec;2009 na methodewijziging;16.1;100.0;26.3;22.5
5319;502;310;Stede Broec;2010;16.4;100.0;26.2;22.4
5320;502;310;Stede Broec;2011;16.5;100.0;26.6;22.7
5321;502;310;Stede Broec;2012;16.5;100.0;26.9;22.8
5322;502;310;Stede Broec;2013;16.6;100.0;27.1;22.7
5323;502;310;Stede Broec;2014;16.7;100.0;27.5;22.8
5324;502;310;Steenbergen;2005;17.0;100.0;25.2;21.2
5325;502;310;Steenbergen;2006;17.2;100.0;26.3;21.7
5326;502;310;Steenbergen;2007;17.4;100.0;27.1;22.2
5327;502;310;Steenbergen;2008;17.5;100.0;28.3;23.4
5328;502;310;Steenbergen;2009 voor methodewijziging;17.6;100.0;28.0;23.5
5329;502;310;Steenbergen;2009 na methodewijziging;17.6;100.0;27.6;22.8
5330;502;310;Steenbergen;2010;17.8;100.0;28.2;22.9
5331;502;310;Steenbergen;2011;18.0;100.0;28.5;23.2
5332;502;310;Steenbergen;2012;18.1;100.0;28.9;23.2
5333;502;310;Steenbergen;2013;18.2;100.0;29.2;23.3
5334;502;310;Steenbergen;2014;18.6;100.0;29.1;22.8
5335;502;310;Steenwijkerland;2005;31.6;100.0;21.6;18.0
5336;502;310;Steenwijkerland;2006;31.7;100.0;22.9;18.9
5337;502;310;Steenwijkerland;2007;32.3;100.0;23.6;19.6
5338;502;310;Steenwijkerland;2008;32.6;100.0;25.0;20.6
5339;502;310;Steenwijkerland;2009 voor methodewijziging;32.7;100.0;25.5;21.1
5340;502;310;Steenwijkerland;2009 na methodewijziging;32.8;100.0;25.2;20.8
5341;502;310;Steenwijkerland;2010;33.0;100.0;25.4;21.0
5342;502;310;Steenwijkerland;2011;33.2;100.0;26.2;21.5
5343;502;310;Steenwijkerland;2012;33.4;100.0;26.1;21.4
5344;502;310;Steenwijkerland;2013;33.2;100.0;26.4;21.7
5345;502;310;Steenwijkerland;2014;33.2;100.0;26.8;21.7
5346;502;310;Stein (L.);2005;19.9;100.0;23.3;19.7
5347;502;310;Stein (L.);2006;19.7;100.0;24.5;20.4
5348;502;310;Stein (L.);2007;19.8;100.0;25.2;21.1
5349;502;310;Stein (L.);2008;19.9;100.0;26.3;21.8
5350;502;310;Stein (L.);2009 voor methodewijziging;19.8;100.0;26.9;22.3
5351;502;310;Stein (L.);2009 na methodewijziging;19.9;100.0;26.9;22.4
5352;502;310;Stein (L.);2010;20.1;100.0;27.1;22.4
5353;502;310;Stein (L.);2011;20.2;100.0;27.7;22.8
5354;502;310;Stein (L.);2012;20.2;100.0;27.9;22.7
5355;502;310;Stein (L.);2013;20.1;100.0;28.2;22.7
5356;502;310;Stein (L.);2014;20.1;100.0;28.7;22.9
5357;502;310;Stichtse Vecht;2005;;;;
5358;502;310;Stichtse Vecht;2006;;;;
5359;502;310;Stichtse Vecht;2007;;;;
5360;502;310;Stichtse Vecht;2008;;;;
5361;502;310;Stichtse Vecht;2009 voor methodewijziging;;;;
5362;502;310;Stichtse Vecht;2009 na methodewijziging;;;;
5363;502;310;Stichtse Vecht;2010;47.9;100.0;33.5;26.4
5364;502;310;Stichtse Vecht;2011;48.3;100.0;34.1;26.9
5365;502;310;Stichtse Vecht;2012;48.4;100.0;34.3;26.8
5366;502;310;Stichtse Vecht;2013;48.8;100.0;34.9;26.9
5367;502;310;Stichtse Vecht;2014;48.9;100.0;35.7;27.1
5368;502;310;Strijen;2005;6.6;100.0;27.0;22.5
5369;502;310;Strijen;2006;6.6;100.0;27.8;23.5
5370;502;310;Strijen;2007;6.7;100.0;29.1;24.0
5371;502;310;Strijen;2008;6.7;100.0;30.2;25.0
5372;502;310;Strijen;2009 voor methodewijziging;6.7;100.0;30.7;25.2
5373;502;310;Strijen;2009 na methodewijziging;6.7;100.0;30.1;25.0
5374;502;310;Strijen;2010;6.7;100.0;30.0;25.2
5375;502;310;Strijen;2011;6.8;100.0;30.5;25.2
5376;502;310;Strijen;2012;6.8;100.0;30.5;24.8
5377;502;310;Strijen;2013;6.8;100.0;31.1;25.4
5378;502;310;Strijen;2014;6.8;100.0;31.4;25.3
5379;502;310;Súdwest-Fryslân;2005;;;;
5380;502;310;Súdwest-Fryslân;2006;;;;
5381;502;310;Súdwest-Fryslân;2007;;;;
5382;502;310;Súdwest-Fryslân;2008;;;;
5383;502;310;Súdwest-Fryslân;2009 voor methodewijziging;;;;
5384;502;310;Súdwest-Fryslân;2009 na methodewijziging;;;;
5385;502;310;Súdwest-Fryslân;2010;61.2;100.0;25.6;21.3
5386;502;310;Súdwest-Fryslân;2011;61.6;100.0;26.0;21.7
5387;502;310;Súdwest-Fryslân;2012;62.0;100.0;26.2;21.5
5388;502;310;Súdwest-Fryslân;2013;63.3;100.0;26.5;21.6
5389;502;310;Súdwest-Fryslân;2014;63.7;100.0;27.0;21.9
5390;502;310;Swalmen;2005;6.6;100.0;21.4;18.4
5391;502;310;Swalmen;2006;;;;
5392;502;310;Swalmen;2007;;;;
5393;502;310;Swalmen;2008;;;;
5394;502;310;Swalmen;2009 voor methodewijziging;;;;
5395;502;310;Swalmen;2009 na methodewijziging;;;;
5396;502;310;Swalmen;2010;;;;
5397;502;310;Swalmen;2011;;;;
5398;502;310;Swalmen;2012;;;;
5399;502;310;Swalmen;2013;;;;
5400;502;310;Swalmen;2014;;;;
5401;502;310;Terneuzen;2005;40.6;100.0;24.0;19.1
5402;502;310;Terneuzen;2006;40.6;100.0;25.0;20.0
5403;502;310;Terneuzen;2007;41.1;100.0;25.8;20.6
5404;502;310;Terneuzen;2008;41.6;100.0;26.9;21.5
5405;502;310;Terneuzen;2009 voor methodewijziging;41.5;100.0;27.4;22.0
5406;502;310;Terneuzen;2009 na methodewijziging;41.6;100.0;27.2;22.0
5407;502;310;Terneuzen;2010;41.9;100.0;27.4;22.0
5408;502;310;Terneuzen;2011;42.0;100.0;28.0;22.4
5409;502;310;Terneuzen;2012;42.1;100.0;28.2;22.5
5410;502;310;Terneuzen;2013;42.2;100.0;28.9;22.9
5411;502;310;Terneuzen;2014;42.3;100.0;29.3;23.0
5412;502;310;Terschelling;2005;3.6;100.0;23.4;19.8
5413;502;310;Terschelling;2006;3.4;100.0;25.9;20.8
5414;502;310;Terschelling;2007;3.4;100.0;26.4;21.8
5415;502;310;Terschelling;2008;3.5;100.0;28.4;23.4
5416;502;310;Terschelling;2009 voor methodewijziging;3.8;100.0;27.4;22.0
5417;502;310;Terschelling;2009 na methodewijziging;3.5;100.0;27.8;22.9
5418;502;310;Terschelling;2010;3.6;100.0;28.1;23.1
5419;502;310;Terschelling;2011;3.6;100.0;28.0;23.2
5420;502;310;Terschelling;2012;3.6;100.0;28.4;23.6
5421;502;310;Terschelling;2013;3.9;100.0;27.3;21.6
5422;502;310;Terschelling;2014;3.9;100.0;28.0;21.1
5423;502;310;Texel;2005;10.2;100.0;21.5;18.1
5424;502;310;Texel;2006;10.2;100.0;23.2;18.5
5425;502;310;Texel;2007;10.2;100.0;24.7;19.8
5426;502;310;Texel;2008;10.5;100.0;25.2;20.4
5427;502;310;Texel;2009 voor methodewijziging;10.6;100.0;25.3;20.8
5428;502;310;Texel;2009 na methodewijziging;10.7;100.0;24.7;20.7
5429;502;310;Texel;2010;10.7;100.0;25.1;21.0
5430;502;310;Texel;2011;10.7;100.0;25.3;21.2
5431;502;310;Texel;2012;10.8;100.0;25.3;21.0
5432;502;310;Texel;2013;10.8;100.0;25.8;21.3
5433;502;310;Texel;2014;10.9;100.0;26.3;21.3
5434;502;310;Teylingen;2005;24.8;100.0;28.6;23.0
5435;502;310;Teylingen;2006;25.2;100.0;30.0;23.6
5436;502;310;Teylingen;2007;25.8;100.0;31.1;24.3
5437;502;310;Teylingen;2008;26.0;100.0;32.2;25.3
5438;502;310;Teylingen;2009 voor methodewijziging;26.4;100.0;32.8;25.5
5439;502;310;Teylingen;2009 na methodewijziging;26.2;100.0;33.1;25.9
5440;502;310;Teylingen;2010;26.5;100.0;33.3;26.1
5441;502;310;Teylingen;2011;26.6;100.0;33.7;26.5
5442;502;310;Teylingen;2012;26.8;100.0;34.0;26.5
5443;502;310;Teylingen;2013;26.8;100.0;34.7;26.7
5444;502;310;Teylingen;2014;26.9;100.0;35.3;27.1
5445;502;310;Tholen;2005;17.3;100.0;22.4;19.2
5446;502;310;Tholen;2006;17.5;100.0;24.0;20.4
5447;502;310;Tholen;2007;17.9;100.0;24.9;21.1
5448;502;310;Tholen;2008;18.2;100.0;25.8;21.9
5449;502;310;Tholen;2009 voor methodewijziging;18.2;100.0;26.0;21.9
5450;502;310;Tholen;2009 na methodewijziging;18.2;100.0;26.1;21.8
5451;502;310;Tholen;2010;18.5;100.0;26.0;21.7
5452;502;310;Tholen;2011;18.6;100.0;26.7;22.0
5453;502;310;Tholen;2012;18.6;100.0;26.9;22.1
5454;502;310;Tholen;2013;18.6;100.0;27.4;22.4
5455;502;310;Tholen;2014;18.7;100.0;27.8;22.2
5456;502;310;Thorn;2005;1.9;100.0;25.0;19.9
5457;502;310;Thorn;2006;;;;
5458;502;310;Thorn;2007;;;;
5459;502;310;Thorn;2008;;;;
5460;502;310;Thorn;2009 voor methodewijziging;;;;
5461;502;310;Thorn;2009 na methodewijziging;;;;
5462;502;310;Thorn;2010;;;;
5463;502;310;Thorn;2011;;;;
5464;502;310;Thorn;2012;;;;
5465;502;310;Thorn;2013;;;;
5466;502;310;Thorn;2014;;;;
5467;502;310;Tiel;2005;29.1;100.0;24.0;20.1
5468;502;310;Tiel;2006;29.5;100.0;24.9;20.7
5469;502;310;Tiel;2007;29.9;100.0;25.9;21.4
5470;502;310;Tiel;2008;30.1;100.0;27.2;22.7
5471;502;310;Tiel;2009 voor methodewijziging;30.3;100.0;27.8;23.0
5472;502;310;Tiel;2009 na methodewijziging;30.3;100.0;27.9;22.7
5473;502;310;Tiel;2010;30.5;100.0;27.6;22.7
5474;502;310;Tiel;2011;31.0;100.0;28.0;22.9
5475;502;310;Tiel;2012;31.2;100.0;28.2;22.9
5476;502;310;Tiel;2013;31.0;100.0;28.4;23.0
5477;502;310;Tiel;2014;31.1;100.0;28.7;22.9
5478;502;310;Tilburg;2005;150.5;100.0;22.3;18.5
5479;502;310;Tilburg;2006;152.3;100.0;23.3;19.1
5480;502;310;Tilburg;2007;154.1;100.0;24.4;20.0
5481;502;310;Tilburg;2008;156.1;100.0;25.3;20.8
5482;502;310;Tilburg;2009 voor methodewijziging;157.4;100.0;25.9;21.2
5483;502;310;Tilburg;2009 na methodewijziging;157.4;100.0;26.0;21.4
5484;502;310;Tilburg;2010;159.2;100.0;26.1;21.3
5485;502;310;Tilburg;2011;160.7;100.0;26.4;21.5
5486;502;310;Tilburg;2012;161.3;100.0;26.5;21.3
5487;502;310;Tilburg;2013;162.1;100.0;26.7;21.3
5488;502;310;Tilburg;2014;163.9;100.0;27.0;21.3
5489;502;310;Tubbergen;2005;14.6;100.0;22.2;18.7
5490;502;310;Tubbergen;2006;14.9;100.0;22.9;18.8
5491;502;310;Tubbergen;2007;15.1;100.0;23.9;19.7
5492;502;310;Tubbergen;2008;15.4;100.0;24.2;20.4
5493;502;310;Tubbergen;2009 voor methodewijziging;15.7;100.0;25.0;20.9
5494;502;310;Tubbergen;2009 na methodewijziging;15.7;100.0;24.7;20.9
5495;502;310;Tubbergen;2010;15.7;100.0;25.5;21.5
5496;502;310;Tubbergen;2011;15.8;100.0;26.0;22.2
5497;502;310;Tubbergen;2012;15.9;100.0;26.2;22.3
5498;502;310;Tubbergen;2013;16.0;100.0;26.7;22.6
5499;502;310;Tubbergen;2014;16.1;100.0;27.0;22.7
5500;502;310;Twenterand;2005;23.3;100.0;21.1;18.7
5501;502;310;Twenterand;2006;23.6;100.0;22.1;19.0
5502;502;310;Twenterand;2007;23.8;100.0;22.9;19.8
5503;502;310;Twenterand;2008;24.1;100.0;23.8;20.3
