ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2022Totaal_1;WmoClienten2021InstroomWlz2022_2;SamenloopWmoWlz2021Wlz2022_3;WmoClientenGebruikWlz2022Totaal_4;WmoClienten2021InstroomWlzIn2022_5;SamenloopWmoWlz2021WlzIn2022_6;WmoClientenGebruikWlz2022Totaal_7;WmoClienten2021InstroomWlzIn2022_8;SamenloopWmoWlz2021WlzIn2022_9
7334;Mannen;Leeftijd: 60 tot 75 jaar;Valkenswaard;15.0;0.0;15.0;7.85;1.05;6.81;4.0;1.0;4.0
7335;Mannen;Leeftijd: 60 tot 75 jaar;Veendam;30.0;5.0;25.0;14.98;2.42;12.56;11.0;2.0;10.0
7336;Mannen;Leeftijd: 60 tot 75 jaar;Veenendaal;85.0;15.0;70.0;22.28;3.71;18.57;15.0;3.0;13.0
7337;Mannen;Leeftijd: 60 tot 75 jaar;Veere;15.0;0.0;15.0;22.37;2.63;19.74;7.0;1.0;6.0
7338;Mannen;Leeftijd: 60 tot 75 jaar;Veldhoven;55.0;5.0;50.0;24.42;1.38;23.04;12.0;1.0;11.0
7339;Mannen;Leeftijd: 60 tot 75 jaar;Velsen;50.0;10.0;45.0;14.05;2.43;11.62;8.0;1.0;6.0
7340;Mannen;Leeftijd: 60 tot 75 jaar;Venlo;120.0;20.0;100.0;16.64;2.89;13.76;11.0;2.0;9.0
7341;Mannen;Leeftijd: 60 tot 75 jaar;Venray;40.0;10.0;25.0;15.92;4.9;11.02;8.0;3.0;6.0
7342;Mannen;Leeftijd: 60 tot 75 jaar;Vijfheerenlanden;45.0;5.0;40.0;16.73;2.6;14.13;9.0;1.0;7.0
7343;Mannen;Leeftijd: 60 tot 75 jaar;Vlaardingen;65.0;10.0;55.0;15.26;2.58;12.68;10.0;2.0;8.0
7344;Mannen;Leeftijd: 60 tot 75 jaar;Vlieland;;;;;;;;;
7345;Mannen;Leeftijd: 60 tot 75 jaar;Vlissingen;55.0;10.0;45.0;15.92;3.0;12.91;12.0;2.0;10.0
7346;Mannen;Leeftijd: 60 tot 75 jaar;Voerendaal;5.0;0.0;0.0;4.76;3.17;1.59;2.0;1.0;1.0
7347;Mannen;Leeftijd: 60 tot 75 jaar;Voorschoten;10.0;5.0;5.0;10.11;4.49;5.62;4.0;2.0;2.0
7348;Mannen;Leeftijd: 60 tot 75 jaar;Voorst;;;;;;;;;
7349;Mannen;Leeftijd: 60 tot 75 jaar;Vught;40.0;5.0;35.0;28.99;3.62;25.36;13.0;2.0;11.0
7350;Mannen;Leeftijd: 60 tot 75 jaar;Waadhoeke;50.0;20.0;30.0;14.93;5.37;9.55;10.0;4.0;6.0
7351;Mannen;Leeftijd: 60 tot 75 jaar;Waalre;10.0;5.0;5.0;17.19;6.25;10.94;6.0;2.0;4.0
7352;Mannen;Leeftijd: 60 tot 75 jaar;Waalwijk;45.0;5.0;45.0;18.22;1.55;16.67;10.0;1.0;9.0
7353;Mannen;Leeftijd: 60 tot 75 jaar;Waddinxveen;20.0;10.0;10.0;22.22;8.89;13.33;8.0;3.0;5.0
7354;Mannen;Leeftijd: 60 tot 75 jaar;Wageningen;40.0;15.0;25.0;19.71;7.21;12.5;14.0;5.0;9.0
7355;Mannen;Leeftijd: 60 tot 75 jaar;Wassenaar;5.0;0.0;0.0;5.26;2.63;2.63;2.0;1.0;1.0
7356;Mannen;Leeftijd: 60 tot 75 jaar;Waterland;5.0;0.0;5.0;7.32;1.22;6.1;3.0;1.0;3.0
7357;Mannen;Leeftijd: 60 tot 75 jaar;Weert;65.0;10.0;55.0;21.28;3.04;18.24;12.0;2.0;10.0
7358;Mannen;Leeftijd: 60 tot 75 jaar;Weesp;10.0;0.0;10.0;13.75;2.5;11.25;6.0;1.0;5.0
7359;Mannen;Leeftijd: 60 tot 75 jaar;West Betuwe;20.0;15.0;5.0;9.22;6.31;2.91;4.0;3.0;1.0
7360;Mannen;Leeftijd: 60 tot 75 jaar;West Maas en Waal;5.0;0.0;5.0;7.89;0.0;7.89;1.0;0.0;1.0
7361;Mannen;Leeftijd: 60 tot 75 jaar;Westerkwartier;65.0;5.0;60.0;21.54;2.25;19.29;11.0;1.0;10.0
7362;Mannen;Leeftijd: 60 tot 75 jaar;Westerveld;10.0;5.0;10.0;11.65;3.88;7.77;5.0;2.0;3.0
7363;Mannen;Leeftijd: 60 tot 75 jaar;Westervoort;;;;;;;;;
7364;Mannen;Leeftijd: 60 tot 75 jaar;Westerwolde;30.0;10.0;20.0;12.8;4.0;8.8;10.0;3.0;7.0
7365;Mannen;Leeftijd: 60 tot 75 jaar;Westland;60.0;15.0;45.0;15.0;4.25;10.75;6.0;2.0;4.0
7366;Mannen;Leeftijd: 60 tot 75 jaar;Weststellingwerf;15.0;0.0;15.0;11.11;0.74;10.37;6.0;0.0;5.0
7367;Mannen;Leeftijd: 60 tot 75 jaar;Westvoorne;5.0;0.0;5.0;13.33;0.0;13.33;3.0;0.0;3.0
7368;Mannen;Leeftijd: 60 tot 75 jaar;Wierden;10.0;5.0;5.0;10.1;4.04;6.06;4.0;2.0;3.0
7369;Mannen;Leeftijd: 60 tot 75 jaar;Wijchen;25.0;0.0;25.0;10.87;0.87;10.0;6.0;0.0;5.0
7370;Mannen;Leeftijd: 60 tot 75 jaar;Wijdemeren;20.0;5.0;15.0;18.45;3.88;14.56;7.0;2.0;6.0
7371;Mannen;Leeftijd: 60 tot 75 jaar;Wijk bij Duurstede;10.0;0.0;10.0;11.88;0.99;10.89;5.0;0.0;4.0
7372;Mannen;Leeftijd: 60 tot 75 jaar;Winterswijk;45.0;15.0;30.0;22.05;7.18;14.87;14.0;4.0;9.0
7373;Mannen;Leeftijd: 60 tot 75 jaar;Woensdrecht;15.0;5.0;10.0;11.49;4.73;6.76;7.0;3.0;4.0
7374;Mannen;Leeftijd: 60 tot 75 jaar;Woerden;45.0;10.0;35.0;20.17;4.29;15.88;10.0;2.0;8.0
7375;Mannen;Leeftijd: 60 tot 75 jaar;De Wolden;30.0;5.0;25.0;25.69;3.67;22.02;10.0;1.0;9.0
7376;Mannen;Leeftijd: 60 tot 75 jaar;Wormerland;;;;;;;;;
7377;Mannen;Leeftijd: 60 tot 75 jaar;Woudenberg;5.0;0.0;5.0;16.67;0.0;16.67;4.0;0.0;4.0
7378;Mannen;Leeftijd: 60 tot 75 jaar;Zaanstad;105.0;25.0;80.0;16.07;3.75;12.31;8.0;2.0;6.0
7379;Mannen;Leeftijd: 60 tot 75 jaar;Zaltbommel;30.0;5.0;20.0;21.88;4.69;17.19;11.0;2.0;9.0
7380;Mannen;Leeftijd: 60 tot 75 jaar;Zandvoort;45.0;0.0;45.0;33.83;0.75;33.08;25.0;1.0;24.0
7381;Mannen;Leeftijd: 60 tot 75 jaar;Zeewolde;10.0;5.0;5.0;12.33;6.85;5.48;5.0;3.0;2.0
7382;Mannen;Leeftijd: 60 tot 75 jaar;Zeist;100.0;10.0;85.0;28.08;3.15;24.93;17.0;2.0;16.0
7383;Mannen;Leeftijd: 60 tot 75 jaar;Zevenaar;40.0;10.0;35.0;11.14;2.17;8.97;9.0;2.0;7.0
7384;Mannen;Leeftijd: 60 tot 75 jaar;Zoetermeer;60.0;25.0;35.0;9.38;3.75;5.63;5.0;2.0;3.0
7385;Mannen;Leeftijd: 60 tot 75 jaar;Zoeterwoude;30.0;0.0;30.0;59.18;2.04;57.14;32.0;1.0;31.0
7386;Mannen;Leeftijd: 60 tot 75 jaar;Zuidplas;20.0;5.0;15.0;12.5;2.38;10.12;5.0;1.0;4.0
7387;Mannen;Leeftijd: 60 tot 75 jaar;Zundert;35.0;5.0;30.0;26.47;5.15;21.32;14.0;3.0;11.0
7388;Mannen;Leeftijd: 60 tot 75 jaar;Zutphen;60.0;10.0;50.0;17.89;2.64;15.25;12.0;2.0;11.0
7389;Mannen;Leeftijd: 60 tot 75 jaar;Zwartewaterland;15.0;5.0;10.0;19.1;6.74;12.36;9.0;3.0;6.0
7390;Mannen;Leeftijd: 60 tot 75 jaar;Zwijndrecht;25.0;10.0;15.0;11.79;3.77;8.02;6.0;2.0;4.0
7391;Mannen;Leeftijd: 60 tot 75 jaar;Zwolle;120.0;25.0;95.0;16.49;3.41;13.08;12.0;3.0;10.0
7392;Mannen;Leeftijd: 75 tot 85 jaar;Aa en Hunze;35.0;10.0;25.0;22.02;7.14;14.88;29.0;9.0;19.0
7393;Mannen;Leeftijd: 75 tot 85 jaar;Aalsmeer;;;;;;;;;
7394;Mannen;Leeftijd: 75 tot 85 jaar;Aalten;40.0;20.0;20.0;20.3;9.14;11.17;34.0;15.0;19.0
7395;Mannen;Leeftijd: 75 tot 85 jaar;Achtkarspelen;20.0;10.0;10.0;13.55;6.45;7.1;19.0;9.0;10.0
7396;Mannen;Leeftijd: 75 tot 85 jaar;Alblasserdam;15.0;10.0;5.0;10.85;6.2;4.65;17.0;10.0;7.0
7397;Mannen;Leeftijd: 75 tot 85 jaar;Albrandswaard;15.0;5.0;10.0;12.5;5.47;7.03;19.0;8.0;11.0
7398;Mannen;Leeftijd: 75 tot 85 jaar;Alkmaar;85.0;25.0;60.0;17.21;5.33;11.89;21.0;7.0;15.0
7399;Mannen;Leeftijd: 75 tot 85 jaar;Almelo;60.0;25.0;35.0;13.96;5.86;8.11;23.0;10.0;13.0
7400;Mannen;Leeftijd: 75 tot 85 jaar;Almere;120.0;30.0;90.0;15.34;3.99;11.34;29.0;8.0;21.0
7401;Mannen;Leeftijd: 75 tot 85 jaar;Alphen aan den Rijn;70.0;35.0;40.0;17.22;7.89;9.33;18.0;8.0;10.0
7402;Mannen;Leeftijd: 75 tot 85 jaar;Alphen-Chaam;10.0;5.0;5.0;15.63;7.81;7.81;21.0;11.0;11.0
7403;Mannen;Leeftijd: 75 tot 85 jaar;Altena;45.0;15.0;30.0;16.6;6.04;10.57;21.0;8.0;13.0
7404;Mannen;Leeftijd: 75 tot 85 jaar;Ameland;5.0;0.0;0.0;11.54;3.85;7.69;17.0;6.0;11.0
7405;Mannen;Leeftijd: 75 tot 85 jaar;Amersfoort;105.0;30.0;75.0;17.08;4.76;12.32;25.0;7.0;18.0
7406;Mannen;Leeftijd: 75 tot 85 jaar;Amstelveen;;;;;;;;;
7407;Mannen;Leeftijd: 75 tot 85 jaar;Amsterdam;780.0;230.0;550.0;13.29;3.89;9.4;40.0;12.0;28.0
7408;Mannen;Leeftijd: 75 tot 85 jaar;Apeldoorn;220.0;60.0;160.0;22.96;6.39;16.56;34.0;9.0;24.0
7409;Mannen;Leeftijd: 75 tot 85 jaar;Arnhem;115.0;50.0;65.0;17.41;7.59;9.82;28.0;12.0;16.0
7410;Mannen;Leeftijd: 75 tot 85 jaar;Assen;75.0;20.0;55.0;20.39;5.51;14.88;30.0;8.0;22.0
7411;Mannen;Leeftijd: 75 tot 85 jaar;Asten;25.0;5.0;20.0;21.14;5.69;15.45;36.0;10.0;26.0
7412;Mannen;Leeftijd: 75 tot 85 jaar;Baarle-Nassau;10.0;5.0;5.0;19.23;7.69;11.54;26.0;10.0;16.0
7413;Mannen;Leeftijd: 75 tot 85 jaar;Baarn;45.0;15.0;30.0;28.67;10.0;18.67;41.0;14.0;27.0
7414;Mannen;Leeftijd: 75 tot 85 jaar;Barendrecht;30.0;10.0;25.0;13.54;3.49;10.04;20.0;5.0;15.0
7415;Mannen;Leeftijd: 75 tot 85 jaar;Barneveld;55.0;25.0;30.0;23.87;10.36;13.51;29.0;13.0;16.0
7416;Mannen;Leeftijd: 75 tot 85 jaar;Beek (L.);15.0;10.0;5.0;14.53;10.26;4.27;22.0;15.0;6.0
7417;Mannen;Leeftijd: 75 tot 85 jaar;Beekdaelen;50.0;20.0;30.0;19.69;8.66;11.02;27.0;12.0;15.0
7418;Mannen;Leeftijd: 75 tot 85 jaar;Beemster;10.0;0.0;5.0;18.75;4.17;14.58;25.0;5.0;19.0
7419;Mannen;Leeftijd: 75 tot 85 jaar;Beesel;20.0;10.0;10.0;18.42;9.65;8.77;34.0;18.0;16.0
7420;Mannen;Leeftijd: 75 tot 85 jaar;Berg en Dal;45.0;15.0;25.0;17.25;6.67;10.59;28.0;11.0;17.0
7421;Mannen;Leeftijd: 75 tot 85 jaar;Bergeijk;20.0;5.0;15.0;19.3;4.39;14.91;26.0;6.0;20.0
7422;Mannen;Leeftijd: 75 tot 85 jaar;Bergen (L.);10.0;10.0;0.0;13.89;11.11;2.78;17.0;14.0;3.0
7423;Mannen;Leeftijd: 75 tot 85 jaar;Bergen (NH.);35.0;10.0;25.0;21.57;6.54;15.03;17.0;5.0;12.0
7424;Mannen;Leeftijd: 75 tot 85 jaar;Bergen op Zoom;80.0;25.0;55.0;13.74;4.36;9.38;29.0;9.0;20.0
7425;Mannen;Leeftijd: 75 tot 85 jaar;Berkelland;45.0;10.0;35.0;15.19;3.53;11.66;20.0;5.0;16.0
7426;Mannen;Leeftijd: 75 tot 85 jaar;Bernheze;30.0;10.0;20.0;18.71;5.16;13.55;23.0;6.0;17.0
7427;Mannen;Leeftijd: 75 tot 85 jaar;Best;20.0;10.0;10.0;17.07;8.94;8.13;20.0;10.0;9.0
7428;Mannen;Leeftijd: 75 tot 85 jaar;Beuningen;35.0;15.0;20.0;21.29;9.68;11.61;35.0;16.0;19.0
7429;Mannen;Leeftijd: 75 tot 85 jaar;Beverwijk;40.0;20.0;20.0;17.11;7.89;9.21;28.0;13.0;15.0
7430;Mannen;Leeftijd: 75 tot 85 jaar;De Bilt;40.0;5.0;35.0;21.74;3.8;17.93;23.0;4.0;19.0
7431;Mannen;Leeftijd: 75 tot 85 jaar;Bladel;25.0;10.0;15.0;21.19;8.47;12.71;28.0;11.0;17.0
7432;Mannen;Leeftijd: 75 tot 85 jaar;Blaricum;5.0;5.0;5.0;14.0;6.0;8.0;12.0;5.0;7.0
7433;Mannen;Leeftijd: 75 tot 85 jaar;Bloemendaal;35.0;5.0;30.0;27.64;4.07;23.58;28.0;4.0;24.0
7434;Mannen;Leeftijd: 75 tot 85 jaar;Bodegraven-Reeuwijk;25.0;10.0;15.0;18.9;7.09;11.81;18.0;7.0;11.0
7435;Mannen;Leeftijd: 75 tot 85 jaar;Boekel;15.0;5.0;10.0;34.09;6.82;27.27;38.0;8.0;31.0
7436;Mannen;Leeftijd: 75 tot 85 jaar;Borger-Odoorn;30.0;10.0;20.0;14.58;5.21;9.38;22.0;8.0;14.0
7437;Mannen;Leeftijd: 75 tot 85 jaar;Borne;40.0;20.0;20.0;18.14;9.3;8.84;39.0;20.0;19.0
7438;Mannen;Leeftijd: 75 tot 85 jaar;Borsele;10.0;5.0;5.0;8.28;4.83;3.45;13.0;8.0;6.0
7439;Mannen;Leeftijd: 75 tot 85 jaar;Boxmeer;;;;;;;;;
7440;Mannen;Leeftijd: 75 tot 85 jaar;Boxtel;40.0;10.0;30.0;18.22;4.0;14.22;29.0;6.0;22.0
7441;Mannen;Leeftijd: 75 tot 85 jaar;Breda;220.0;75.0;145.0;16.78;5.67;11.11;35.0;12.0;23.0
7442;Mannen;Leeftijd: 75 tot 85 jaar;Brielle;15.0;10.0;10.0;14.66;6.9;7.76;23.0;11.0;12.0
7443;Mannen;Leeftijd: 75 tot 85 jaar;Bronckhorst;35.0;15.0;25.0;16.74;6.05;10.7;20.0;7.0;13.0
7444;Mannen;Leeftijd: 75 tot 85 jaar;Brummen;30.0;15.0;20.0;24.06;10.53;13.53;31.0;13.0;17.0
7445;Mannen;Leeftijd: 75 tot 85 jaar;Brunssum;60.0;20.0;40.0;18.95;6.54;12.42;46.0;16.0;30.0
7446;Mannen;Leeftijd: 75 tot 85 jaar;Bunnik;15.0;5.0;10.0;25.45;7.27;18.18;22.0;6.0;16.0
7447;Mannen;Leeftijd: 75 tot 85 jaar;Bunschoten;25.0;10.0;15.0;17.16;5.97;11.19;33.0;11.0;21.0
7448;Mannen;Leeftijd: 75 tot 85 jaar;Buren;20.0;10.0;10.0;16.67;9.26;7.41;17.0;10.0;8.0
7449;Mannen;Leeftijd: 75 tot 85 jaar;Capelle aan den IJssel;60.0;20.0;45.0;15.27;4.68;10.59;25.0;8.0;17.0
7450;Mannen;Leeftijd: 75 tot 85 jaar;Castricum;35.0;15.0;20.0;24.29;11.43;12.86;19.0;9.0;10.0
7451;Mannen;Leeftijd: 75 tot 85 jaar;Coevorden;35.0;15.0;20.0;14.0;6.0;8.0;22.0;9.0;13.0
7452;Mannen;Leeftijd: 75 tot 85 jaar;Cranendonck;30.0;10.0;20.0;25.86;9.48;16.38;31.0;11.0;20.0
7453;Mannen;Leeftijd: 75 tot 85 jaar;Cuijk;25.0;5.0;20.0;19.4;5.22;14.18;25.0;7.0;18.0
7454;Mannen;Leeftijd: 75 tot 85 jaar;Culemborg;25.0;5.0;15.0;17.39;5.07;12.32;25.0;7.0;18.0
7455;Mannen;Leeftijd: 75 tot 85 jaar;Dalfsen;30.0;20.0;15.0;20.67;12.0;8.67;26.0;15.0;11.0
7456;Mannen;Leeftijd: 75 tot 85 jaar;Dantumadiel;15.0;5.0;5.0;12.28;6.14;6.14;17.0;9.0;9.0
7457;Mannen;Leeftijd: 75 tot 85 jaar;Delft;80.0;25.0;60.0;16.91;4.74;12.16;28.0;8.0;20.0
7458;Mannen;Leeftijd: 75 tot 85 jaar;Deurne;35.0;10.0;25.0;14.23;4.62;9.62;28.0;9.0;19.0
7459;Mannen;Leeftijd: 75 tot 85 jaar;Deventer;110.0;40.0;70.0;17.16;6.24;10.92;34.0;12.0;21.0
7460;Mannen;Leeftijd: 75 tot 85 jaar;Diemen;30.0;10.0;20.0;11.91;3.83;8.09;35.0;11.0;24.0
7461;Mannen;Leeftijd: 75 tot 85 jaar;Dinkelland;35.0;5.0;30.0;18.04;3.61;14.43;33.0;7.0;26.0
7462;Mannen;Leeftijd: 75 tot 85 jaar;Doesburg;5.0;5.0;5.0;7.32;3.66;3.66;10.0;5.0;5.0
7463;Mannen;Leeftijd: 75 tot 85 jaar;Doetinchem;60.0;15.0;45.0;17.75;4.73;13.02;28.0;7.0;20.0
7464;Mannen;Leeftijd: 75 tot 85 jaar;Dongen;10.0;5.0;5.0;11.76;5.88;5.88;11.0;6.0;6.0
7465;Mannen;Leeftijd: 75 tot 85 jaar;Dordrecht;105.0;40.0;60.0;14.71;5.94;8.77;25.0;10.0;15.0
7466;Mannen;Leeftijd: 75 tot 85 jaar;Drechterland;20.0;10.0;10.0;14.08;6.34;7.75;23.0;10.0;13.0
7467;Mannen;Leeftijd: 75 tot 85 jaar;Drimmelen;40.0;15.0;25.0;21.79;7.82;13.97;32.0;11.0;21.0
7468;Mannen;Leeftijd: 75 tot 85 jaar;Dronten;30.0;15.0;15.0;16.28;7.56;8.72;20.0;9.0;11.0
7469;Mannen;Leeftijd: 75 tot 85 jaar;Druten;20.0;5.0;15.0;16.92;4.62;12.31;32.0;9.0;24.0
7470;Mannen;Leeftijd: 75 tot 85 jaar;Duiven;;;;;;;;;
7471;Mannen;Leeftijd: 75 tot 85 jaar;Echt-Susteren;50.0;15.0;30.0;17.14;5.71;11.43;31.0;10.0;21.0
7472;Mannen;Leeftijd: 75 tot 85 jaar;Edam-Volendam;30.0;5.0;25.0;21.19;3.31;17.88;21.0;3.0;17.0
7473;Mannen;Leeftijd: 75 tot 85 jaar;Ede;90.0;30.0;60.0;18.51;6.04;12.47;24.0;8.0;16.0
7474;Mannen;Leeftijd: 75 tot 85 jaar;Eemnes;5.0;0.0;5.0;16.67;3.33;13.33;13.0;3.0;10.0
7475;Mannen;Leeftijd: 75 tot 85 jaar;Eemsdelta;50.0;15.0;40.0;14.77;3.98;10.8;24.0;6.0;18.0
7476;Mannen;Leeftijd: 75 tot 85 jaar;Eersel;10.0;0.0;10.0;11.96;2.17;9.78;14.0;2.0;11.0
7477;Mannen;Leeftijd: 75 tot 85 jaar;Eijsden-Margraten;30.0;10.0;20.0;16.13;5.91;10.22;24.0;9.0;15.0
7478;Mannen;Leeftijd: 75 tot 85 jaar;Eindhoven;250.0;75.0;170.0;17.94;5.55;12.39;35.0;11.0;24.0
7479;Mannen;Leeftijd: 75 tot 85 jaar;Elburg;15.0;5.0;10.0;18.84;5.8;13.04;14.0;4.0;10.0
7480;Mannen;Leeftijd: 75 tot 85 jaar;Emmen;;;;;;;;;
7481;Mannen;Leeftijd: 75 tot 85 jaar;Enkhuizen;20.0;5.0;15.0;15.28;4.17;11.11;29.0;8.0;21.0
7482;Mannen;Leeftijd: 75 tot 85 jaar;Enschede;195.0;60.0;135.0;15.22;4.68;10.54;36.0;11.0;25.0
7483;Mannen;Leeftijd: 75 tot 85 jaar;Epe;20.0;10.0;10.0;15.07;7.53;7.53;13.0;7.0;7.0
7484;Mannen;Leeftijd: 75 tot 85 jaar;Ermelo;60.0;15.0;45.0;33.89;8.33;25.56;50.0;12.0;38.0
7485;Mannen;Leeftijd: 75 tot 85 jaar;Etten-Leur;45.0;10.0;30.0;13.1;3.57;9.52;26.0;7.0;19.0
7486;Mannen;Leeftijd: 75 tot 85 jaar;De Fryske Marren;50.0;15.0;35.0;19.69;6.69;12.99;21.0;7.0;14.0
7487;Mannen;Leeftijd: 75 tot 85 jaar;Geertruidenberg;30.0;10.0;25.0;14.68;3.67;11.01;37.0;9.0;28.0
7488;Mannen;Leeftijd: 75 tot 85 jaar;Geldrop-Mierlo;45.0;25.0;20.0;14.06;7.5;6.56;28.0;15.0;13.0
7489;Mannen;Leeftijd: 75 tot 85 jaar;Gemert-Bakel;30.0;10.0;20.0;16.85;5.06;11.8;28.0;8.0;19.0
7490;Mannen;Leeftijd: 75 tot 85 jaar;Gennep;15.0;5.0;10.0;16.13;6.45;9.68;19.0;7.0;11.0
7491;Mannen;Leeftijd: 75 tot 85 jaar;Gilze en Rijen;25.0;5.0;20.0;12.5;3.5;9.0;24.0;7.0;17.0
7492;Mannen;Leeftijd: 75 tot 85 jaar;Goeree-Overflakkee;50.0;20.0;30.0;21.24;8.85;12.39;23.0;10.0;13.0
7493;Mannen;Leeftijd: 75 tot 85 jaar;Goes;60.0;25.0;35.0;19.06;7.5;11.56;37.0;15.0;23.0
7494;Mannen;Leeftijd: 75 tot 85 jaar;Goirle;20.0;10.0;15.0;13.58;4.94;8.64;21.0;8.0;14.0
7495;Mannen;Leeftijd: 75 tot 85 jaar;Gooise Meren;60.0;20.0;40.0;24.29;7.69;16.6;28.0;9.0;19.0
7496;Mannen;Leeftijd: 75 tot 85 jaar;Gorinchem;50.0;15.0;35.0;21.21;5.63;15.58;38.0;10.0;28.0
7497;Mannen;Leeftijd: 75 tot 85 jaar;Gouda;70.0;20.0;50.0;19.06;5.8;13.26;27.0;8.0;19.0
7498;Mannen;Leeftijd: 75 tot 85 jaar;Grave;20.0;5.0;20.0;20.95;3.81;17.14;41.0;7.0;34.0
7499;Mannen;Leeftijd: 75 tot 85 jaar;'s-Gravenhage (gemeente);465.0;155.0;310.0;17.44;5.8;11.64;33.0;11.0;22.0
7500;Mannen;Leeftijd: 75 tot 85 jaar;Groningen (gemeente);145.0;50.0;95.0;13.99;4.66;9.33;25.0;8.0;16.0
7501;Mannen;Leeftijd: 75 tot 85 jaar;Gulpen-Wittem;25.0;10.0;15.0;23.89;8.85;15.04;33.0;12.0;21.0
7502;Mannen;Leeftijd: 75 tot 85 jaar;Haaksbergen;20.0;5.0;15.0;19.47;6.19;13.27;19.0;6.0;13.0
7503;Mannen;Leeftijd: 75 tot 85 jaar;Haarlem;130.0;45.0;85.0;15.52;5.45;10.06;26.0;9.0;17.0
7504;Mannen;Leeftijd: 75 tot 85 jaar;Haarlemmermeer;125.0;40.0;85.0;16.78;5.55;11.23;25.0;8.0;17.0
7505;Mannen;Leeftijd: 75 tot 85 jaar;Halderberge;40.0;10.0;35.0;18.5;3.52;14.98;30.0;6.0;24.0
7506;Mannen;Leeftijd: 75 tot 85 jaar;Hardenberg;;;;;;;;;
7507;Mannen;Leeftijd: 75 tot 85 jaar;Harderwijk;35.0;15.0;20.0;15.88;6.44;9.44;24.0;10.0;14.0
7508;Mannen;Leeftijd: 75 tot 85 jaar;Hardinxveld-Giessendam;10.0;0.0;10.0;12.9;2.15;10.75;20.0;3.0;16.0
7509;Mannen;Leeftijd: 75 tot 85 jaar;Harlingen;25.0;10.0;15.0;17.11;6.58;10.53;30.0;11.0;18.0
7510;Mannen;Leeftijd: 75 tot 85 jaar;Hattem;5.0;0.0;5.0;11.48;3.28;8.2;14.0;4.0;10.0
7511;Mannen;Leeftijd: 75 tot 85 jaar;Heemskerk;30.0;5.0;25.0;12.45;2.01;10.44;20.0;3.0;16.0
7512;Mannen;Leeftijd: 75 tot 85 jaar;Heemstede;35.0;10.0;25.0;23.57;5.71;17.86;25.0;6.0;19.0
7513;Mannen;Leeftijd: 75 tot 85 jaar;Heerde;15.0;5.0;15.0;31.37;5.88;25.49;18.0;3.0;15.0
7514;Mannen;Leeftijd: 75 tot 85 jaar;Heerenveen;55.0;20.0;35.0;14.58;5.47;9.11;27.0;10.0;17.0
7515;Mannen;Leeftijd: 75 tot 85 jaar;Heerhugowaard;35.0;15.0;20.0;21.74;8.07;13.66;16.0;6.0;10.0
7516;Mannen;Leeftijd: 75 tot 85 jaar;Heerlen;125.0;55.0;75.0;18.51;7.87;10.64;36.0;15.0;21.0
7517;Mannen;Leeftijd: 75 tot 85 jaar;Heeze-Leende;25.0;5.0;20.0;29.55;4.55;25.0;35.0;5.0;30.0
7518;Mannen;Leeftijd: 75 tot 85 jaar;Heiloo;25.0;10.0;15.0;24.77;9.17;15.6;23.0;8.0;14.0
7519;Mannen;Leeftijd: 75 tot 85 jaar;Den Helder;70.0;25.0;45.0;21.9;7.3;14.6;28.0;9.0;19.0
7520;Mannen;Leeftijd: 75 tot 85 jaar;Hellendoorn;40.0;15.0;30.0;16.8;5.33;11.48;27.0;9.0;19.0
7521;Mannen;Leeftijd: 75 tot 85 jaar;Hellevoetsluis;30.0;10.0;15.0;12.84;5.05;7.8;17.0;7.0;10.0
7522;Mannen;Leeftijd: 75 tot 85 jaar;Helmond;105.0;30.0;75.0;12.25;3.73;8.52;34.0;10.0;24.0
7523;Mannen;Leeftijd: 75 tot 85 jaar;Hendrik-Ido-Ambacht;25.0;10.0;15.0;17.61;8.45;9.15;27.0;13.0;14.0
7524;Mannen;Leeftijd: 75 tot 85 jaar;Hengelo (O.);90.0;35.0;55.0;16.95;6.59;10.36;31.0;12.0;19.0
7525;Mannen;Leeftijd: 75 tot 85 jaar;'s-Hertogenbosch;165.0;50.0;115.0;18.87;5.56;13.31;32.0;10.0;23.0
7526;Mannen;Leeftijd: 75 tot 85 jaar;Heumen;;;;;;;;;
7527;Mannen;Leeftijd: 75 tot 85 jaar;Heusden;20.0;15.0;10.0;13.66;8.07;5.59;13.0;7.0;5.0
7528;Mannen;Leeftijd: 75 tot 85 jaar;Hillegom;20.0;5.0;15.0;17.07;3.25;13.82;24.0;5.0;20.0
7529;Mannen;Leeftijd: 75 tot 85 jaar;Hilvarenbeek;10.0;5.0;5.0;13.7;5.48;8.22;14.0;5.0;8.0
7530;Mannen;Leeftijd: 75 tot 85 jaar;Hilversum;90.0;25.0;60.0;16.39;4.97;11.42;29.0;9.0;20.0
7531;Mannen;Leeftijd: 75 tot 85 jaar;Hoeksche Waard;65.0;30.0;35.0;15.9;6.99;8.92;17.0;8.0;10.0
7532;Mannen;Leeftijd: 75 tot 85 jaar;Hof van Twente;45.0;15.0;30.0;18.6;5.37;13.22;26.0;7.0;18.0
7533;Mannen;Leeftijd: 75 tot 85 jaar;Het Hogeland;50.0;15.0;35.0;14.45;4.05;10.4;22.0;6.0;16.0
7534;Mannen;Leeftijd: 75 tot 85 jaar;Hollands Kroon;40.0;25.0;15.0;19.61;11.27;8.33;20.0;11.0;8.0
