ID;SBI2008;Perioden;OpenstaandeVacatures_1;OntstaneVacatures_2;VervuldeVacatures_3
1496;J Informatie en communicatie;2016 2e kwartaal;12.2;10.0;11.0
1497;J Informatie en communicatie;2016 3e kwartaal;11.4;10.0;11.0
1498;J Informatie en communicatie;2016 4e kwartaal;11.3;10.0;10.0
1499;J Informatie en communicatie;2016 jaargem. /jaartotaal;11.9;42.0;42.0
1500;J Informatie en communicatie;2017 1e kwartaal;13.5;13.0;10.0
1501;J Informatie en communicatie;2017 2e kwartaal;14.1;12.0;11.0
1502;J Informatie en communicatie;2017 3e kwartaal;13.0;11.0;12.0
1503;J Informatie en communicatie;2017 4e kwartaal;15.0;12.0;10.0
1504;J Informatie en communicatie;2017 jaargem. /jaartotaal;13.4;47.0;43.0
1505;J Informatie en communicatie;2018 1e kwartaal;17.2;14.0;12.0
1506;J Informatie en communicatie;2018 2e kwartaal;16.9;13.0;13.0
1507;J Informatie en communicatie;2018 3e kwartaal;16.8;14.0;14.0
1508;J Informatie en communicatie;2018 4e kwartaal;16.7;13.0;13.0
1509;J Informatie en communicatie;2018 jaargem. /jaartotaal;16.7;53.0;52.0
1510;J Informatie en communicatie;2019 1e kwartaal;18.7;17.0;15.0
1511;J Informatie en communicatie;2019 2e kwartaal;18.3;15.0;15.0
1512;J Informatie en communicatie;2019 3e kwartaal;18.6;16.0;16.0
1513;J Informatie en communicatie;2019 4e kwartaal;18.2;16.0;16.0
1514;J Informatie en communicatie;2019 jaargem. /jaartotaal;18.3;63.0;61.0
1515;J Informatie en communicatie;2020 1e kwartaal;15.0;14.0;18.0
1516;J Informatie en communicatie;2020 2e kwartaal;12.3;9.0;12.0
1517;J Informatie en communicatie;2020 3e kwartaal;13.6;12.0;10.0
1518;J Informatie en communicatie;2020 4e kwartaal;15.7;14.0;12.0
1519;J Informatie en communicatie;2020 jaargem. /jaartotaal;14.5;50.0;52.0
1520;J Informatie en communicatie;2021 1e kwartaal;18.8;18.0;15.0
1521;J Informatie en communicatie;2021 2e kwartaal;23.3;21.0;16.0
1522;J Informatie en communicatie;2021 3e kwartaal;23.3;17.0;17.0
1523;J Informatie en communicatie;2021 4e kwartaal;25.6;19.0;17.0
1524;J Informatie en communicatie;2021 jaargem. /jaartotaal;21.5;75.0;65.0
1525;J Informatie en communicatie;2022 1e kwartaal;28.8;22.0;19.0
1526;J Informatie en communicatie;2022 2e kwartaal;28.8;18.0;18.0
1527;J Informatie en communicatie;2022 3e kwartaal;26.4;18.0;21.0
1528;J Informatie en communicatie;2022 4e kwaraal;22.9;15.0;18.0
1529;J Informatie en communicatie;2022 jaargem. /jaartotaal;27.0;73.0;75.0
1530;J Informatie en communicatie;2023 1e kwartaal;23.2;18.0;18.0
1531;J Informatie en communicatie;2023 2e kwartaal;21.6;15.0;16.0
1532;J Informatie en communicatie;2023 3e kwartaal;20.7;15.0;16.0
1533;J Informatie en communicatie;2023 4e kwartaal;19.6;15.0;16.0
1534;J Informatie en communicatie;2023 jaargem. /jaartotaal;21.7;63.0;66.0
1535;J Informatie en communicatie;2024 1e kwartaal;20.0;17.0;17.0
1536;J Informatie en communicatie;2024 2e kwartaal;19.4;16.0;16.0
1537;J Informatie en communicatie;2024 3e kwartaal;17.8;13.0;15.0
1538;J Informatie en communicatie;2024 4e kwartaal;18.1;15.0;14.0
1539;J Informatie en communicatie;2024 jaargem. /jaartotaal;19.0;61.0;62.0
1540;K Financiële dienstverlening;1997 1e kwartaal;4.1;4.7;4.3
1541;K Financiële dienstverlening;1997 2e kwartaal;4.6;5.2;4.7
1542;K Financiële dienstverlening;1997 3e kwartaal;3.5;4.8;5.9
1543;K Financiële dienstverlening;1997 4e kwartaal;4.8;5.6;4.3
1544;K Financiële dienstverlening;1997 jaargem. /jaartotaal;;20.0;19.0
1545;K Financiële dienstverlening;1998 1e kwartaal;4.5;4.7;4.9
1546;K Financiële dienstverlening;1998 2e kwartaal;5.3;6.3;5.6
1547;K Financiële dienstverlening;1998 3e kwartaal;4.5;4.7;5.5
1548;K Financiële dienstverlening;1998 4e kwartaal;5.4;5.9;5.1
1549;K Financiële dienstverlening;1998 jaargem. /jaartotaal;4.9;22.0;21.0
1550;K Financiële dienstverlening;1999 1e kwartaal;5.2;7.6;7.8
1551;K Financiële dienstverlening;1999 2e kwartaal;8.9;10.2;6.5
1552;K Financiële dienstverlening;1999 3e kwartaal;5.9;5.2;8.3
1553;K Financiële dienstverlening;1999 4e kwartaal;6.0;6.8;6.6
1554;K Financiële dienstverlening;1999 jaargem. /jaartotaal;6.4;30.0;29.0
1555;K Financiële dienstverlening;2000 1e kwartaal;9.2;11.6;8.4
1556;K Financiële dienstverlening;2000 2e kwartaal;7.5;6.8;8.5
1557;K Financiële dienstverlening;2000 3e kwartaal;5.9;6.2;7.8
1558;K Financiële dienstverlening;2000 4e kwartaal;8.1;9.8;7.6
1559;K Financiële dienstverlening;2000 jaargem. /jaartotaal;7.4;34.0;32.0
1560;K Financiële dienstverlening;2001 1e kwartaal;8.4;9.3;9.0
1561;K Financiële dienstverlening;2001 2e kwartaal;7.6;7.3;8.1
1562;K Financiële dienstverlening;2001 3e kwartaal;6.0;6.6;8.2
1563;K Financiële dienstverlening;2001 4e kwartaal;7.7;8.5;6.8
1564;K Financiële dienstverlening;2001 jaargem. /jaartotaal;7.5;32.0;32.0
1565;K Financiële dienstverlening;2002 1e kwartaal;6.1;5.4;6.9
1566;K Financiële dienstverlening;2002 2e kwartaal;4.9;5.0;6.2
1567;K Financiële dienstverlening;2002 3e kwartaal;3.0;3.6;5.4
1568;K Financiële dienstverlening;2002 4e kwartaal;3.5;4.6;4.1
1569;K Financiële dienstverlening;2002 jaargem. /jaartotaal;4.9;18.0;23.0
1570;K Financiële dienstverlening;2003 1e kwartaal;4.3;4.6;3.8
1571;K Financiële dienstverlening;2003 2e kwartaal;4.1;4.6;4.9
1572;K Financiële dienstverlening;2003 3e kwartaal;3.6;3.8;4.1
1573;K Financiële dienstverlening;2003 4e kwartaal;4.1;4.1;3.6
1574;K Financiële dienstverlening;2003 jaargem. /jaartotaal;3.9;17.0;16.0
1575;K Financiële dienstverlening;2004 1e kwartaal;5.8;7.1;5.4
1576;K Financiële dienstverlening;2004 2e kwartaal;4.9;6.4;7.4
1577;K Financiële dienstverlening;2004 3e kwartaal;5.9;6.7;5.7
1578;K Financiële dienstverlening;2004 4e kwartaal;5.7;6.6;6.8
1579;K Financiële dienstverlening;2004 jaargem. /jaartotaal;5.4;27.0;25.0
1580;K Financiële dienstverlening;2005 1e kwartaal;7.4;8.1;6.4
1581;K Financiële dienstverlening;2005 2e kwartaal;8.0;8.7;8.1
1582;K Financiële dienstverlening;2005 3e kwartaal;6.9;6.7;7.8
1583;K Financiële dienstverlening;2005 4e kwartaal;7.5;7.7;7.1
1584;K Financiële dienstverlening;2005 jaargem. /jaartotaal;7.2;31.0;29.0
1585;K Financiële dienstverlening;2006 1e kwartaal;14.2;11.6;4.9
1586;K Financiële dienstverlening;2006 2e kwartaal;16.4;10.3;8.2
1587;K Financiële dienstverlening;2006 3e kwartaal;18.7;8.7;6.4
1588;K Financiële dienstverlening;2006 4e kwartaal;17.6;15.7;16.8
1589;K Financiële dienstverlening;2006 jaargem. /jaartotaal;15.5;46.0;36.0
1590;K Financiële dienstverlening;2007 1e kwartaal;19.8;22.4;20.2
1591;K Financiële dienstverlening;2007 2e kwartaal;13.6;11.0;17.2
1592;K Financiële dienstverlening;2007 3e kwartaal;14.2;14.4;13.8
1593;K Financiële dienstverlening;2007 4e kwartaal;15.3;14.5;13.2
1594;K Financiële dienstverlening;2007 jaargem. /jaartotaal;16.0;62.0;64.0
1595;K Financiële dienstverlening;2008 1e kwartaal;12.3;13.0;16.0
1596;K Financiële dienstverlening;2008 2e kwartaal;12.0;12.3;12.5
1597;K Financiële dienstverlening;2008 3e kwartaal;11.0;9.7;10.7
1598;K Financiële dienstverlening;2008 4e kwartaal;9.8;8.1;9.4
1599;K Financiële dienstverlening;2008 jaargem. /jaartotaal;12.0;43.0;49.0
1600;K Financiële dienstverlening;2009 1e kwartaal;10.3;9.3;8.8
1601;K Financiële dienstverlening;2009 2e kwartaal;7.7;6.8;9.5
1602;K Financiële dienstverlening;2009 3e kwartaal;7.2;6.5;6.9
1603;K Financiële dienstverlening;2009 4e kwartaal;6.0;5.9;7.1
1604;K Financiële dienstverlening;2009 jaargem. /jaartotaal;8.3;29.0;32.0
1605;K Financiële dienstverlening;2010 1e kwartaal;5.6;4.8;5.7
1606;K Financiële dienstverlening;2010 2e kwartaal;5.5;5.0;5.1
1607;K Financiële dienstverlening;2010 3e kwartaal;6.0;5.1;4.5
1608;K Financiële dienstverlening;2010 4e kwartaal;6.5;5.7;5.1
1609;K Financiële dienstverlening;2010 jaargem. /jaartotaal;5.8;21.0;20.0
1610;K Financiële dienstverlening;2011 1e kwartaal;7.6;6.0;5.0
1611;K Financiële dienstverlening;2011 2e kwartaal;8.4;7.0;6.0
1612;K Financiële dienstverlening;2011 3e kwartaal;8.3;6.0;6.0
1613;K Financiële dienstverlening;2011 4e kwartaal;7.9;6.0;6.0
1614;K Financiële dienstverlening;2011 jaargem. /jaartotaal;7.9;25.0;24.0
1615;K Financiële dienstverlening;2012 1e kwartaal;7.6;6.0;6.0
1616;K Financiële dienstverlening;2012 2e kwartaal;7.3;5.0;5.0
1617;K Financiële dienstverlening;2012 3e kwartaal;6.6;5.0;5.0
1618;K Financiële dienstverlening;2012 4e kwartaal;6.6;4.0;4.0
1619;K Financiële dienstverlening;2012 jaargem. /jaartotaal;7.2;20.0;21.0
1620;K Financiële dienstverlening;2013 1e kwartaal;6.6;5.0;5.0
1621;K Financiële dienstverlening;2013 2e kwartaal;7.1;5.0;4.0
1622;K Financiële dienstverlening;2013 3e kwartaal;6.8;5.0;5.0
1623;K Financiële dienstverlening;2013 4e kwartaal;5.4;4.0;6.0
1624;K Financiële dienstverlening;2013 jaargem. /jaartotaal;6.6;19.0;19.0
1625;K Financiële dienstverlening;2014 1e kwartaal;6.0;6.0;5.0
1626;K Financiële dienstverlening;2014 2e kwartaal;5.6;5.0;6.0
1627;K Financiële dienstverlening;2014 3e kwartaal;5.7;5.0;5.0
1628;K Financiële dienstverlening;2014 4e kwartaal;5.7;6.0;6.0
1629;K Financiële dienstverlening;2014 jaargem. /jaartotaal;5.7;22.0;22.0
1630;K Financiële dienstverlening;2015 1e kwartaal;5.9;6.0;6.0
1631;K Financiële dienstverlening;2015 2e kwartaal;6.5;6.0;6.0
1632;K Financiële dienstverlening;2015 3e kwartaal;6.1;5.0;5.0
1633;K Financiële dienstverlening;2015 4e kwartaal;6.5;7.0;6.0
1634;K Financiële dienstverlening;2015 jaargem. /jaartotaal;6.1;24.0;23.0
1635;K Financiële dienstverlening;2016 1e kwartaal;6.7;7.0;7.0
1636;K Financiële dienstverlening;2016 2e kwartaal;6.5;6.0;6.0
1637;K Financiële dienstverlening;2016 3e kwartaal;6.3;6.0;6.0
1638;K Financiële dienstverlening;2016 4e kwartaal;6.3;6.0;6.0
1639;K Financiële dienstverlening;2016 jaargem. /jaartotaal;6.5;25.0;25.0
1640;K Financiële dienstverlening;2017 1e kwartaal;7.3;8.0;7.0
1641;K Financiële dienstverlening;2017 2e kwartaal;8.9;8.0;7.0
1642;K Financiële dienstverlening;2017 3e kwartaal;8.7;8.0;8.0
1643;K Financiële dienstverlening;2017 4e kwartaal;9.0;8.0;8.0
1644;K Financiële dienstverlening;2017 jaargem. /jaartotaal;8.1;32.0;29.0
1645;K Financiële dienstverlening;2018 1e kwartaal;8.8;7.0;7.0
1646;K Financiële dienstverlening;2018 2e kwartaal;8.8;8.0;8.0
1647;K Financiële dienstverlening;2018 3e kwartaal;8.9;7.0;7.0
1648;K Financiële dienstverlening;2018 4e kwartaal;9.1;9.0;8.0
1649;K Financiële dienstverlening;2018 jaargem. /jaartotaal;8.9;31.0;31.0
1650;K Financiële dienstverlening;2019 1e kwartaal;9.0;8.0;8.0
1651;K Financiële dienstverlening;2019 2e kwartaal;8.8;7.0;7.0
1652;K Financiële dienstverlening;2019 3e kwartaal;8.4;8.0;8.0
1653;K Financiële dienstverlening;2019 4e kwartaal;8.7;9.0;9.0
1654;K Financiële dienstverlening;2019 jaargem. /jaartotaal;8.8;31.0;32.0
1655;K Financiële dienstverlening;2020 1e kwartaal;7.0;7.0;8.0
1656;K Financiële dienstverlening;2020 2e kwartaal;7.0;8.0;8.0
1657;K Financiële dienstverlening;2020 3e kwartaal;6.9;8.0;8.0
1658;K Financiële dienstverlening;2020 4e kwartaal;7.3;7.0;7.0
1659;K Financiële dienstverlening;2020 jaargem. /jaartotaal;7.2;30.0;31.0
1660;K Financiële dienstverlening;2021 1e kwartaal;7.8;9.0;8.0
1661;K Financiële dienstverlening;2021 2e kwartaal;8.0;8.0;8.0
1662;K Financiële dienstverlening;2021 3e kwartaal;9.5;8.0;7.0
1663;K Financiële dienstverlening;2021 4e kwartaal;10.2;9.0;8.0
1664;K Financiële dienstverlening;2021 jaargem. /jaartotaal;8.5;33.0;31.0
1665;K Financiële dienstverlening;2022 1e kwartaal;11.7;12.0;10.0
1666;K Financiële dienstverlening;2022 2e kwartaal;12.7;10.0;9.0
1667;K Financiële dienstverlening;2022 3e kwartaal;11.7;9.0;10.0
1668;K Financiële dienstverlening;2022 4e kwaraal;11.9;10.0;10.0
1669;K Financiële dienstverlening;2022 jaargem. /jaartotaal;11.8;41.0;39.0
1670;K Financiële dienstverlening;2023 1e kwartaal;11.0;9.0;10.0
1671;K Financiële dienstverlening;2023 2e kwartaal;10.8;9.0;9.0
1672;K Financiële dienstverlening;2023 3e kwartaal;9.9;9.0;10.0
1673;K Financiële dienstverlening;2023 4e kwartaal;9.6;8.0;8.0
1674;K Financiële dienstverlening;2023 jaargem. /jaartotaal;10.6;35.0;37.0
1675;K Financiële dienstverlening;2024 1e kwartaal;9.8;10.0;9.0
1676;K Financiële dienstverlening;2024 2e kwartaal;9.6;9.0;9.0
1677;K Financiële dienstverlening;2024 3e kwartaal;8.9;8.0;9.0
1678;K Financiële dienstverlening;2024 4e kwartaal;8.3;9.0;10.0
1679;K Financiële dienstverlening;2024 jaargem. /jaartotaal;9.3;36.0;37.0
1680;L Verhuur en handel van onroerend goed;1997 1e kwartaal;1.1;1.5;1.4
1681;L Verhuur en handel van onroerend goed;1997 2e kwartaal;0.8;1.3;1.6
1682;L Verhuur en handel van onroerend goed;1997 3e kwartaal;0.6;1.8;2.0
1683;L Verhuur en handel van onroerend goed;1997 4e kwartaal;1.2;1.8;1.2
1684;L Verhuur en handel van onroerend goed;1997 jaargem. /jaartotaal;;6.0;6.0
1685;L Verhuur en handel van onroerend goed;1998 1e kwartaal;1.4;2.0;1.8
1686;L Verhuur en handel van onroerend goed;1998 2e kwartaal;1.3;2.0;2.1
1687;L Verhuur en handel van onroerend goed;1998 3e kwartaal;1.1;1.9;2.1
1688;L Verhuur en handel van onroerend goed;1998 4e kwartaal;1.4;2.1;1.9
1689;L Verhuur en handel van onroerend goed;1998 jaargem. /jaartotaal;1.3;8.0;8.0
1690;L Verhuur en handel van onroerend goed;1999 1e kwartaal;1.5;2.6;2.5
1691;L Verhuur en handel van onroerend goed;1999 2e kwartaal;2.1;3.1;2.5
1692;L Verhuur en handel van onroerend goed;1999 3e kwartaal;1.7;2.2;2.6
1693;L Verhuur en handel van onroerend goed;1999 4e kwartaal;2.0;2.8;2.4
1694;L Verhuur en handel van onroerend goed;1999 jaargem. /jaartotaal;1.7;11.0;10.0
1695;L Verhuur en handel van onroerend goed;2000 1e kwartaal;2.4;3.6;3.2
1696;L Verhuur en handel van onroerend goed;2000 2e kwartaal;2.5;2.8;2.8
1697;L Verhuur en handel van onroerend goed;2000 3e kwartaal;2.0;2.2;2.7
1698;L Verhuur en handel van onroerend goed;2000 4e kwartaal;2.0;2.4;2.4
1699;L Verhuur en handel van onroerend goed;2000 jaargem. /jaartotaal;2.2;11.0;11.0
1700;L Verhuur en handel van onroerend goed;2001 1e kwartaal;2.7;3.4;2.7
1701;L Verhuur en handel van onroerend goed;2001 2e kwartaal;2.3;3.5;3.9
1702;L Verhuur en handel van onroerend goed;2001 3e kwartaal;1.6;2.1;2.8
1703;L Verhuur en handel van onroerend goed;2001 4e kwartaal;2.0;2.7;2.3
1704;L Verhuur en handel van onroerend goed;2001 jaargem. /jaartotaal;2.1;12.0;12.0
1705;L Verhuur en handel van onroerend goed;2002 1e kwartaal;1.9;3.0;3.1
1706;L Verhuur en handel van onroerend goed;2002 2e kwartaal;1.9;1.9;1.9
1707;L Verhuur en handel van onroerend goed;2002 3e kwartaal;1.2;1.6;2.3
1708;L Verhuur en handel van onroerend goed;2002 4e kwartaal;1.3;1.7;1.6
1709;L Verhuur en handel van onroerend goed;2002 jaargem. /jaartotaal;1.7;8.0;9.0
1710;L Verhuur en handel van onroerend goed;2003 1e kwartaal;1.5;1.8;1.6
1711;L Verhuur en handel van onroerend goed;2003 2e kwartaal;1.3;1.8;2.0
1712;L Verhuur en handel van onroerend goed;2003 3e kwartaal;0.9;1.3;1.7
1713;L Verhuur en handel van onroerend goed;2003 4e kwartaal;1.3;1.8;1.4
1714;L Verhuur en handel van onroerend goed;2003 jaargem. /jaartotaal;1.3;7.0;7.0
1715;L Verhuur en handel van onroerend goed;2004 1e kwartaal;1.7;2.3;1.9
1716;L Verhuur en handel van onroerend goed;2004 2e kwartaal;1.9;2.6;2.4
1717;L Verhuur en handel van onroerend goed;2004 3e kwartaal;2.1;2.3;2.1
1718;L Verhuur en handel van onroerend goed;2004 4e kwartaal;1.9;2.7;2.8
1719;L Verhuur en handel van onroerend goed;2004 jaargem. /jaartotaal;1.8;10.0;9.0
1720;L Verhuur en handel van onroerend goed;2005 1e kwartaal;2.3;2.9;2.6
1721;L Verhuur en handel van onroerend goed;2005 2e kwartaal;2.0;2.7;2.9
1722;L Verhuur en handel van onroerend goed;2005 3e kwartaal;1.7;2.4;2.7
1723;L Verhuur en handel van onroerend goed;2005 4e kwartaal;2.2;3.1;2.6
1724;L Verhuur en handel van onroerend goed;2005 jaargem. /jaartotaal;2.0;11.0;11.0
1725;L Verhuur en handel van onroerend goed;2006 1e kwartaal;2.9;3.3;2.6
1726;L Verhuur en handel van onroerend goed;2006 2e kwartaal;3.1;3.4;3.2
1727;L Verhuur en handel van onroerend goed;2006 3e kwartaal;3.0;2.9;2.9
1728;L Verhuur en handel van onroerend goed;2006 4e kwartaal;2.8;2.8;3.0
1729;L Verhuur en handel van onroerend goed;2006 jaargem. /jaartotaal;2.9;12.0;12.0
1730;L Verhuur en handel van onroerend goed;2007 1e kwartaal;3.2;3.6;3.2
1731;L Verhuur en handel van onroerend goed;2007 2e kwartaal;3.5;3.9;3.6
1732;L Verhuur en handel van onroerend goed;2007 3e kwartaal;2.6;2.6;3.5
1733;L Verhuur en handel van onroerend goed;2007 4e kwartaal;3.1;3.6;3.2
1734;L Verhuur en handel van onroerend goed;2007 jaargem. /jaartotaal;3.1;14.0;13.0
1735;L Verhuur en handel van onroerend goed;2008 1e kwartaal;3.2;3.6;3.5
1736;L Verhuur en handel van onroerend goed;2008 2e kwartaal;2.7;2.8;3.4
1737;L Verhuur en handel van onroerend goed;2008 3e kwartaal;2.7;2.7;2.7
1738;L Verhuur en handel van onroerend goed;2008 4e kwartaal;1.8;1.8;2.6
1739;L Verhuur en handel van onroerend goed;2008 jaargem. /jaartotaal;2.8;11.0;12.0
1740;L Verhuur en handel van onroerend goed;2009 1e kwartaal;1.5;2.2;2.5
1741;L Verhuur en handel van onroerend goed;2009 2e kwartaal;1.3;1.9;2.2
1742;L Verhuur en handel van onroerend goed;2009 3e kwartaal;1.1;1.4;1.8
1743;L Verhuur en handel van onroerend goed;2009 4e kwartaal;1.1;1.5;1.5
1744;L Verhuur en handel van onroerend goed;2009 jaargem. /jaartotaal;1.3;7.0;8.0
1745;L Verhuur en handel van onroerend goed;2010 1e kwartaal;1.1;1.7;1.7
1746;L Verhuur en handel van onroerend goed;2010 2e kwartaal;1.2;1.7;1.6
1747;L Verhuur en handel van onroerend goed;2010 3e kwartaal;1.1;1.6;1.7
1748;L Verhuur en handel van onroerend goed;2010 4e kwartaal;1.0;1.4;1.5
1749;L Verhuur en handel van onroerend goed;2010 jaargem. /jaartotaal;1.1;6.0;6.0
1750;L Verhuur en handel van onroerend goed;2011 1e kwartaal;1.2;2.0;2.0
1751;L Verhuur en handel van onroerend goed;2011 2e kwartaal;1.1;1.0;2.0
1752;L Verhuur en handel van onroerend goed;2011 3e kwartaal;1.1;2.0;2.0
1753;L Verhuur en handel van onroerend goed;2011 4e kwartaal;1.0;2.0;2.0
1754;L Verhuur en handel van onroerend goed;2011 jaargem. /jaartotaal;1.1;7.0;7.0
1755;L Verhuur en handel van onroerend goed;2012 1e kwartaal;0.9;1.0;1.0
1756;L Verhuur en handel van onroerend goed;2012 2e kwartaal;0.6;1.0;1.0
1757;L Verhuur en handel van onroerend goed;2012 3e kwartaal;0.8;1.0;1.0
1758;L Verhuur en handel van onroerend goed;2012 4e kwartaal;0.6;1.0;1.0
1759;L Verhuur en handel van onroerend goed;2012 jaargem. /jaartotaal;0.8;5.0;5.0
1760;L Verhuur en handel van onroerend goed;2013 1e kwartaal;0.4;1.0;1.0
1761;L Verhuur en handel van onroerend goed;2013 2e kwartaal;0.4;1.0;1.0
1762;L Verhuur en handel van onroerend goed;2013 3e kwartaal;0.6;1.0;1.0
1763;L Verhuur en handel van onroerend goed;2013 4e kwartaal;0.7;1.0;1.0
1764;L Verhuur en handel van onroerend goed;2013 jaargem. /jaartotaal;0.5;4.0;4.0
1765;L Verhuur en handel van onroerend goed;2014 1e kwartaal;1.0;2.0;1.0
1766;L Verhuur en handel van onroerend goed;2014 2e kwartaal;0.9;1.0;1.0
1767;L Verhuur en handel van onroerend goed;2014 3e kwartaal;1.0;1.0;1.0
1768;L Verhuur en handel van onroerend goed;2014 4e kwartaal;0.9;1.0;1.0
1769;L Verhuur en handel van onroerend goed;2014 jaargem. /jaartotaal;0.9;6.0;5.0
1770;L Verhuur en handel van onroerend goed;2015 1e kwartaal;1.0;1.0;1.0
1771;L Verhuur en handel van onroerend goed;2015 2e kwartaal;1.3;2.0;2.0
1772;L Verhuur en handel van onroerend goed;2015 3e kwartaal;1.2;2.0;2.0
1773;L Verhuur en handel van onroerend goed;2015 4e kwartaal;1.2;2.0;2.0
1774;L Verhuur en handel van onroerend goed;2015 jaargem. /jaartotaal;1.1;7.0;7.0
1775;L Verhuur en handel van onroerend goed;2016 1e kwartaal;1.0;2.0;2.0
1776;L Verhuur en handel van onroerend goed;2016 2e kwartaal;1.1;2.0;2.0
1777;L Verhuur en handel van onroerend goed;2016 3e kwartaal;1.1;2.0;2.0
1778;L Verhuur en handel van onroerend goed;2016 4e kwartaal;1.1;2.0;2.0
1779;L Verhuur en handel van onroerend goed;2016 jaargem. /jaartotaal;1.1;7.0;7.0
1780;L Verhuur en handel van onroerend goed;2017 1e kwartaal;1.2;2.0;2.0
1781;L Verhuur en handel van onroerend goed;2017 2e kwartaal;1.6;2.0;2.0
1782;L Verhuur en handel van onroerend goed;2017 3e kwartaal;1.3;2.0;2.0
1783;L Verhuur en handel van onroerend goed;2017 4e kwartaal;2.0;3.0;2.0
1784;L Verhuur en handel van onroerend goed;2017 jaargem. /jaartotaal;1.4;9.0;8.0
1785;L Verhuur en handel van onroerend goed;2018 1e kwartaal;2.1;3.0;3.0
1786;L Verhuur en handel van onroerend goed;2018 2e kwartaal;2.3;3.0;3.0
1787;L Verhuur en handel van onroerend goed;2018 3e kwartaal;1.8;2.0;3.0
1788;L Verhuur en handel van onroerend goed;2018 4e kwartaal;1.8;2.0;2.0
1789;L Verhuur en handel van onroerend goed;2018 jaargem. /jaartotaal;2.0;10.0;10.0
1790;L Verhuur en handel van onroerend goed;2019 1e kwartaal;2.1;3.0;2.0
1791;L Verhuur en handel van onroerend goed;2019 2e kwartaal;2.1;2.0;2.0
1792;L Verhuur en handel van onroerend goed;2019 3e kwartaal;2.5;3.0;2.0
1793;L Verhuur en handel van onroerend goed;2019 4e kwartaal;2.3;2.0;2.0
1794;L Verhuur en handel van onroerend goed;2019 jaargem. /jaartotaal;2.2;10.0;9.0
1795;L Verhuur en handel van onroerend goed;2020 1e kwartaal;1.5;2.0;2.0
1796;L Verhuur en handel van onroerend goed;2020 2e kwartaal;1.6;2.0;2.0
1797;L Verhuur en handel van onroerend goed;2020 3e kwartaal;1.4;2.0;2.0
1798;L Verhuur en handel van onroerend goed;2020 4e kwartaal;1.5;2.0;2.0
1799;L Verhuur en handel van onroerend goed;2020 jaargem. /jaartotaal;1.6;8.0;9.0
1800;L Verhuur en handel van onroerend goed;2021 1e kwartaal;1.6;2.0;2.0
1801;L Verhuur en handel van onroerend goed;2021 2e kwartaal;2.2;3.0;2.0
1802;L Verhuur en handel van onroerend goed;2021 3e kwartaal;2.4;3.0;2.0
1803;L Verhuur en handel van onroerend goed;2021 4e kwartaal;2.3;2.0;3.0
1804;L Verhuur en handel van onroerend goed;2021 jaargem. /jaartotaal;2.0;10.0;9.0
1805;L Verhuur en handel van onroerend goed;2022 1e kwartaal;3.6;4.0;3.0
1806;L Verhuur en handel van onroerend goed;2022 2e kwartaal;4.1;4.0;3.0
1807;L Verhuur en handel van onroerend goed;2022 3e kwartaal;3.9;3.0;3.0
1808;L Verhuur en handel van onroerend goed;2022 4e kwaraal;3.2;3.0;4.0
1809;L Verhuur en handel van onroerend goed;2022 jaargem. /jaartotaal;3.6;14.0;13.0
1810;L Verhuur en handel van onroerend goed;2023 1e kwartaal;3.3;3.0;3.0
1811;L Verhuur en handel van onroerend goed;2023 2e kwartaal;2.9;3.0;4.0
1812;L Verhuur en handel van onroerend goed;2023 3e kwartaal;2.6;3.0;3.0
1813;L Verhuur en handel van onroerend goed;2023 4e kwartaal;3.0;3.0;3.0
1814;L Verhuur en handel van onroerend goed;2023 jaargem. /jaartotaal;3.0;12.0;12.0
1815;L Verhuur en handel van onroerend goed;2024 1e kwartaal;3.1;3.0;3.0
1816;L Verhuur en handel van onroerend goed;2024 2e kwartaal;2.7;3.0;3.0
1817;L Verhuur en handel van onroerend goed;2024 3e kwartaal;3.1;4.0;3.0
1818;L Verhuur en handel van onroerend goed;2024 4e kwartaal;3.2;3.0;3.0
1819;L Verhuur en handel van onroerend goed;2024 jaargem. /jaartotaal;3.0;13.0;13.0
1820;M Specialistische zakelijke diensten;1997 1e kwartaal;7.9;9.9;9.6
1821;M Specialistische zakelijke diensten;1997 2e kwartaal;9.8;12.1;10.2
1822;M Specialistische zakelijke diensten;1997 3e kwartaal;8.9;11.3;12.2
1823;M Specialistische zakelijke diensten;1997 4e kwartaal;11.8;15.8;13.0
1824;M Specialistische zakelijke diensten;1997 jaargem. /jaartotaal;;49.0;45.0
1825;M Specialistische zakelijke diensten;1998 1e kwartaal;13.8;17.6;15.7
1826;M Specialistische zakelijke diensten;1998 2e kwartaal;15.7;16.1;14.2
1827;M Specialistische zakelijke diensten;1998 3e kwartaal;13.0;13.3;15.9
1828;M Specialistische zakelijke diensten;1998 4e kwartaal;12.1;13.1;14.1
1829;M Specialistische zakelijke diensten;1998 jaargem. /jaartotaal;13.6;60.0;60.0
1830;M Specialistische zakelijke diensten;1999 1e kwartaal;13.6;15.3;13.9
1831;M Specialistische zakelijke diensten;1999 2e kwartaal;17.4;19.0;15.3
1832;M Specialistische zakelijke diensten;1999 3e kwartaal;15.9;15.2;16.7
1833;M Specialistische zakelijke diensten;1999 4e kwartaal;19.2;18.3;15.0
1834;M Specialistische zakelijke diensten;1999 jaargem. /jaartotaal;15.6;68.0;61.0
