ID;BeroepsEnEigenVervoer;Vervoerstromen;LandVanLadenLossen;Landen;Perioden;VervoerdGewicht_1
3590;Eigen vervoer;3;2;3;2003;3318.0
3591;Eigen vervoer;3;2;3;2004;4809.0
3592;Eigen vervoer;3;2;3;2005;5262.0
3593;Eigen vervoer;3;2;3;2006;4660.0
3594;Eigen vervoer;3;2;3;2007;5362.0
3595;Eigen vervoer;3;2;3;2008;4463.0
3596;Eigen vervoer;3;2;3;2009;4264.0
3597;Eigen vervoer;3;2;3;2010;2952.0
3598;Eigen vervoer;3;2;3;2011;3169.0
3599;Eigen vervoer;3;2;3;2012;3390.0
3600;Eigen vervoer;3;2;4;1997;13.0
3601;Eigen vervoer;3;2;4;1998;41.0
3602;Eigen vervoer;3;2;4;1999;28.0
3603;Eigen vervoer;3;2;4;2000;70.0
3604;Eigen vervoer;3;2;4;2001;49.0
3605;Eigen vervoer;3;2;4;2002;21.0
3606;Eigen vervoer;3;2;4;2003;47.0
3607;Eigen vervoer;3;2;4;2004;37.0
3608;Eigen vervoer;3;2;4;2005;55.0
3609;Eigen vervoer;3;2;4;2006;150.0
3610;Eigen vervoer;3;2;4;2007;198.0
3611;Eigen vervoer;3;2;4;2008;169.0
3612;Eigen vervoer;3;2;4;2009;35.0
3613;Eigen vervoer;3;2;4;2010;23.0
3614;Eigen vervoer;3;2;4;2011;41.0
3615;Eigen vervoer;3;2;4;2012;99.0
3616;Eigen vervoer;3;2;5;1997;71.0
3617;Eigen vervoer;3;2;5;1998;66.0
3618;Eigen vervoer;3;2;5;1999;183.0
3619;Eigen vervoer;3;2;5;2000;287.0
3620;Eigen vervoer;3;2;5;2001;116.0
3621;Eigen vervoer;3;2;5;2002;153.0
3622;Eigen vervoer;3;2;5;2003;113.0
3623;Eigen vervoer;3;2;5;2004;212.0
3624;Eigen vervoer;3;2;5;2005;391.0
3625;Eigen vervoer;3;2;5;2006;384.0
3626;Eigen vervoer;3;2;5;2007;421.0
3627;Eigen vervoer;3;2;5;2008;582.0
3628;Eigen vervoer;3;2;5;2009;220.0
3629;Eigen vervoer;3;2;5;2010;154.0
3630;Eigen vervoer;3;2;5;2011;292.0
3631;Eigen vervoer;3;2;5;2012;218.0
3632;Eigen vervoer;3;2;6;1997;25.0
3633;Eigen vervoer;3;2;6;1998;18.0
3634;Eigen vervoer;3;2;6;1999;29.0
3635;Eigen vervoer;3;2;6;2000;14.0
3636;Eigen vervoer;3;2;6;2001;9.0
3637;Eigen vervoer;3;2;6;2002;11.0
3638;Eigen vervoer;3;2;6;2003;49.0
3639;Eigen vervoer;3;2;6;2004;79.0
3640;Eigen vervoer;3;2;6;2005;61.0
3641;Eigen vervoer;3;2;6;2006;54.0
3642;Eigen vervoer;3;2;6;2007;151.0
3643;Eigen vervoer;3;2;6;2008;132.0
3644;Eigen vervoer;3;2;6;2009;71.0
3645;Eigen vervoer;3;2;6;2010;65.0
3646;Eigen vervoer;3;2;6;2011;28.0
3647;Eigen vervoer;3;2;6;2012;21.0
3648;Eigen vervoer;3;2;7;1997;8.0
3649;Eigen vervoer;3;2;7;1998;7.0
3650;Eigen vervoer;3;2;7;1999;30.0
3651;Eigen vervoer;3;2;7;2000;62.0
3652;Eigen vervoer;3;2;7;2001;8.0
3653;Eigen vervoer;3;2;7;2002;22.0
3654;Eigen vervoer;3;2;7;2003;27.0
3655;Eigen vervoer;3;2;7;2004;56.0
3656;Eigen vervoer;3;2;7;2005;49.0
3657;Eigen vervoer;3;2;7;2006;42.0
3658;Eigen vervoer;3;2;7;2007;126.0
3659;Eigen vervoer;3;2;7;2008;56.0
3660;Eigen vervoer;3;2;7;2009;43.0
3661;Eigen vervoer;3;2;7;2010;19.0
3662;Eigen vervoer;3;2;7;2011;19.0
3663;Eigen vervoer;3;2;7;2012;18.0
3664;Eigen vervoer;3;2;8;1997;1.0
3665;Eigen vervoer;3;2;8;1998;4.0
3666;Eigen vervoer;3;2;8;1999;9.0
3667;Eigen vervoer;3;2;8;2000;11.0
3668;Eigen vervoer;3;2;8;2001;5.0
3669;Eigen vervoer;3;2;8;2002;5.0
3670;Eigen vervoer;3;2;8;2003;6.0
3671;Eigen vervoer;3;2;8;2004;19.0
3672;Eigen vervoer;3;2;8;2005;43.0
3673;Eigen vervoer;3;2;8;2006;48.0
3674;Eigen vervoer;3;2;8;2007;78.0
3675;Eigen vervoer;3;2;8;2008;68.0
3676;Eigen vervoer;3;2;8;2009;8.0
3677;Eigen vervoer;3;2;8;2010;25.0
3678;Eigen vervoer;3;2;8;2011;11.0
3679;Eigen vervoer;3;2;8;2012;11.0
3680;Eigen vervoer;3;2;9;1997;42.0
3681;Eigen vervoer;3;2;9;1998;40.0
3682;Eigen vervoer;3;2;9;1999;35.0
3683;Eigen vervoer;3;2;9;2000;47.0
3684;Eigen vervoer;3;2;9;2001;36.0
3685;Eigen vervoer;3;2;9;2002;55.0
3686;Eigen vervoer;3;2;9;2003;77.0
3687;Eigen vervoer;3;2;9;2004;57.0
3688;Eigen vervoer;3;2;9;2005;57.0
3689;Eigen vervoer;3;2;9;2006;29.0
3690;Eigen vervoer;3;2;9;2007;70.0
3691;Eigen vervoer;3;2;9;2008;33.0
3692;Eigen vervoer;3;2;9;2009;61.0
3693;Eigen vervoer;3;2;9;2010;18.0
3694;Eigen vervoer;3;2;9;2011;31.0
3695;Eigen vervoer;3;2;9;2012;44.0
3696;Eigen vervoer;3;2;Zwitserland;1997;14.0
3697;Eigen vervoer;3;2;Zwitserland;1998;8.0
3698;Eigen vervoer;3;2;Zwitserland;1999;17.0
3699;Eigen vervoer;3;2;Zwitserland;2000;13.0
3700;Eigen vervoer;3;2;Zwitserland;2001;18.0
3701;Eigen vervoer;3;2;Zwitserland;2002;16.0
3702;Eigen vervoer;3;2;Zwitserland;2003;31.0
3703;Eigen vervoer;3;2;Zwitserland;2004;36.0
3704;Eigen vervoer;3;2;Zwitserland;2005;26.0
3705;Eigen vervoer;3;2;Zwitserland;2006;31.0
3706;Eigen vervoer;3;2;Zwitserland;2007;126.0
3707;Eigen vervoer;3;2;Zwitserland;2008;54.0
3708;Eigen vervoer;3;2;Zwitserland;2009;31.0
3709;Eigen vervoer;3;2;Zwitserland;2010;13.0
3710;Eigen vervoer;3;2;Zwitserland;2011;46.0
3711;Eigen vervoer;3;2;Zwitserland;2012;61.0
3712;Eigen vervoer;3;2;Centraal of Oost-Europa;1997;67.0
3713;Eigen vervoer;3;2;Centraal of Oost-Europa;1998;55.0
3714;Eigen vervoer;3;2;Centraal of Oost-Europa;1999;61.0
3715;Eigen vervoer;3;2;Centraal of Oost-Europa;2000;24.0
3716;Eigen vervoer;3;2;Centraal of Oost-Europa;2001;15.0
3717;Eigen vervoer;3;2;Centraal of Oost-Europa;2002;15.0
3718;Eigen vervoer;3;2;Centraal of Oost-Europa;2003;12.0
3719;Eigen vervoer;3;2;Centraal of Oost-Europa;2004;58.0
3720;Eigen vervoer;3;2;Centraal of Oost-Europa;2005;36.0
3721;Eigen vervoer;3;2;Centraal of Oost-Europa;2006;53.0
3722;Eigen vervoer;3;2;Centraal of Oost-Europa;2007;111.0
3723;Eigen vervoer;3;2;Centraal of Oost-Europa;2008;173.0
3724;Eigen vervoer;3;2;Centraal of Oost-Europa;2009;73.0
3725;Eigen vervoer;3;2;Centraal of Oost-Europa;2010;51.0
3726;Eigen vervoer;3;2;Centraal of Oost-Europa;2011;90.0
3727;Eigen vervoer;3;2;Centraal of Oost-Europa;2012;96.0
3728;Eigen vervoer;3;2;Overige landen;1997;0.0
3729;Eigen vervoer;3;2;Overige landen;1998;1.0
3730;Eigen vervoer;3;2;Overige landen;1999;14.0
3731;Eigen vervoer;3;2;Overige landen;2000;7.0
3732;Eigen vervoer;3;2;Overige landen;2001;12.0
3733;Eigen vervoer;3;2;Overige landen;2002;6.0
3734;Eigen vervoer;3;2;Overige landen;2003;20.0
3735;Eigen vervoer;3;2;Overige landen;2004;6.0
3736;Eigen vervoer;3;2;Overige landen;2005;8.0
3737;Eigen vervoer;3;2;Overige landen;2006;14.0
3738;Eigen vervoer;3;2;Overige landen;2007;41.0
3739;Eigen vervoer;3;2;Overige landen;2008;28.0
3740;Eigen vervoer;3;2;Overige landen;2009;36.0
3741;Eigen vervoer;3;2;Overige landen;2010;6.0
3742;Eigen vervoer;3;2;Overige landen;2011;18.0
3743;Eigen vervoer;3;2;Overige landen;2012;27.0
3744;Eigen vervoer;4;1;0;1997;2776.0
3745;Eigen vervoer;4;1;0;1998;2772.0
3746;Eigen vervoer;4;1;0;1999;3415.0
3747;Eigen vervoer;4;1;0;2000;3370.0
3748;Eigen vervoer;4;1;0;2001;3527.0
3749;Eigen vervoer;4;1;0;2002;2867.0
3750;Eigen vervoer;4;1;0;2003;4786.0
3751;Eigen vervoer;4;1;0;2004;5757.0
3752;Eigen vervoer;4;1;0;2005;5452.0
3753;Eigen vervoer;4;1;0;2006;5658.0
3754;Eigen vervoer;4;1;0;2007;7215.0
3755;Eigen vervoer;4;1;0;2008;4916.0
3756;Eigen vervoer;4;1;0;2009;5500.0
3757;Eigen vervoer;4;1;0;2010;3543.0
3758;Eigen vervoer;4;1;0;2011;4224.0
3759;Eigen vervoer;4;1;0;2012;3812.0
3760;Eigen vervoer;4;1;1;1997;1385.0
3761;Eigen vervoer;4;1;1;1998;1338.0
3762;Eigen vervoer;4;1;1;1999;1386.0
3763;Eigen vervoer;4;1;1;2000;1235.0
3764;Eigen vervoer;4;1;1;2001;1166.0
3765;Eigen vervoer;4;1;1;2002;1011.0
3766;Eigen vervoer;4;1;1;2003;1960.0
3767;Eigen vervoer;4;1;1;2004;1631.0
3768;Eigen vervoer;4;1;1;2005;1767.0
3769;Eigen vervoer;4;1;1;2006;1816.0
3770;Eigen vervoer;4;1;1;2007;1837.0
3771;Eigen vervoer;4;1;1;2008;1698.0
3772;Eigen vervoer;4;1;1;2009;1369.0
3773;Eigen vervoer;4;1;1;2010;1113.0
3774;Eigen vervoer;4;1;1;2011;1339.0
3775;Eigen vervoer;4;1;1;2012;995.0
3776;Eigen vervoer;4;1;2;1997;47.0
3777;Eigen vervoer;4;1;2;1998;95.0
3778;Eigen vervoer;4;1;2;1999;76.0
3779;Eigen vervoer;4;1;2;2000;80.0
3780;Eigen vervoer;4;1;2;2001;70.0
3781;Eigen vervoer;4;1;2;2002;47.0
3782;Eigen vervoer;4;1;2;2003;110.0
3783;Eigen vervoer;4;1;2;2004;258.0
3784;Eigen vervoer;4;1;2;2005;275.0
3785;Eigen vervoer;4;1;2;2006;305.0
3786;Eigen vervoer;4;1;2;2007;420.0
3787;Eigen vervoer;4;1;2;2008;479.0
3788;Eigen vervoer;4;1;2;2009;201.0
3789;Eigen vervoer;4;1;2;2010;143.0
3790;Eigen vervoer;4;1;2;2011;221.0
3791;Eigen vervoer;4;1;2;2012;158.0
3792;Eigen vervoer;4;1;3;1997;1280.0
3793;Eigen vervoer;4;1;3;1998;1288.0
3794;Eigen vervoer;4;1;3;1999;1837.0
3795;Eigen vervoer;4;1;3;2000;1935.0
3796;Eigen vervoer;4;1;3;2001;2202.0
3797;Eigen vervoer;4;1;3;2002;1741.0
3798;Eigen vervoer;4;1;3;2003;2648.0
3799;Eigen vervoer;4;1;3;2004;3632.0
3800;Eigen vervoer;4;1;3;2005;3141.0
3801;Eigen vervoer;4;1;3;2006;3323.0
3802;Eigen vervoer;4;1;3;2007;4425.0
3803;Eigen vervoer;4;1;3;2008;2482.0
3804;Eigen vervoer;4;1;3;2009;3768.0
3805;Eigen vervoer;4;1;3;2010;2196.0
3806;Eigen vervoer;4;1;3;2011;2522.0
3807;Eigen vervoer;4;1;3;2012;2470.0
3808;Eigen vervoer;4;1;4;1997;3.0
3809;Eigen vervoer;4;1;4;1998;2.0
3810;Eigen vervoer;4;1;4;1999;13.0
3811;Eigen vervoer;4;1;4;2000;16.0
3812;Eigen vervoer;4;1;4;2001;10.0
3813;Eigen vervoer;4;1;4;2002;4.0
3814;Eigen vervoer;4;1;4;2003;5.0
3815;Eigen vervoer;4;1;4;2004;20.0
3816;Eigen vervoer;4;1;4;2005;38.0
3817;Eigen vervoer;4;1;4;2006;27.0
3818;Eigen vervoer;4;1;4;2007;76.0
3819;Eigen vervoer;4;1;4;2008;66.0
3820;Eigen vervoer;4;1;4;2009;18.0
3821;Eigen vervoer;4;1;4;2010;3.0
3822;Eigen vervoer;4;1;4;2011;8.0
3823;Eigen vervoer;4;1;4;2012;16.0
3824;Eigen vervoer;4;1;5;1997;15.0
3825;Eigen vervoer;4;1;5;1998;7.0
3826;Eigen vervoer;4;1;5;1999;30.0
3827;Eigen vervoer;4;1;5;2000;26.0
3828;Eigen vervoer;4;1;5;2001;6.0
3829;Eigen vervoer;4;1;5;2002;22.0
3830;Eigen vervoer;4;1;5;2003;5.0
3831;Eigen vervoer;4;1;5;2004;20.0
3832;Eigen vervoer;4;1;5;2005;85.0
3833;Eigen vervoer;4;1;5;2006;93.0
3834;Eigen vervoer;4;1;5;2007;117.0
3835;Eigen vervoer;4;1;5;2008;59.0
3836;Eigen vervoer;4;1;5;2009;40.0
3837;Eigen vervoer;4;1;5;2010;32.0
3838;Eigen vervoer;4;1;5;2011;69.0
3839;Eigen vervoer;4;1;5;2012;90.0
3840;Eigen vervoer;4;1;6;1997;5.0
3841;Eigen vervoer;4;1;6;1998;17.0
3842;Eigen vervoer;4;1;6;1999;14.0
3843;Eigen vervoer;4;1;6;2000;12.0
3844;Eigen vervoer;4;1;6;2001;12.0
3845;Eigen vervoer;4;1;6;2002;0.0
3846;Eigen vervoer;4;1;6;2003;28.0
3847;Eigen vervoer;4;1;6;2004;83.0
3848;Eigen vervoer;4;1;6;2005;39.0
3849;Eigen vervoer;4;1;6;2006;7.0
3850;Eigen vervoer;4;1;6;2007;99.0
3851;Eigen vervoer;4;1;6;2008;38.0
3852;Eigen vervoer;4;1;6;2009;38.0
3853;Eigen vervoer;4;1;6;2010;25.0
3854;Eigen vervoer;4;1;6;2011;27.0
3855;Eigen vervoer;4;1;6;2012;9.0
3856;Eigen vervoer;4;1;7;1997;1.0
3857;Eigen vervoer;4;1;7;1998;8.0
3858;Eigen vervoer;4;1;7;1999;17.0
3859;Eigen vervoer;4;1;7;2000;8.0
3860;Eigen vervoer;4;1;7;2001;7.0
3861;Eigen vervoer;4;1;7;2002;7.0
3862;Eigen vervoer;4;1;7;2003;11.0
3863;Eigen vervoer;4;1;7;2004;24.0
3864;Eigen vervoer;4;1;7;2005;22.0
3865;Eigen vervoer;4;1;7;2006;22.0
3866;Eigen vervoer;4;1;7;2007;78.0
3867;Eigen vervoer;4;1;7;2008;16.0
3868;Eigen vervoer;4;1;7;2009;16.0
3869;Eigen vervoer;4;1;7;2010;12.0
3870;Eigen vervoer;4;1;7;2011;0.0
3871;Eigen vervoer;4;1;7;2012;14.0
3872;Eigen vervoer;4;1;8;1997;4.0
3873;Eigen vervoer;4;1;8;1998;0.0
3874;Eigen vervoer;4;1;8;1999;7.0
3875;Eigen vervoer;4;1;8;2000;6.0
3876;Eigen vervoer;4;1;8;2001;5.0
3877;Eigen vervoer;4;1;8;2002;8.0
3878;Eigen vervoer;4;1;8;2003;0.0
3879;Eigen vervoer;4;1;8;2004;12.0
3880;Eigen vervoer;4;1;8;2005;32.0
3881;Eigen vervoer;4;1;8;2006;36.0
3882;Eigen vervoer;4;1;8;2007;27.0
3883;Eigen vervoer;4;1;8;2008;28.0
3884;Eigen vervoer;4;1;8;2009;10.0
3885;Eigen vervoer;4;1;8;2010;2.0
3886;Eigen vervoer;4;1;8;2011;5.0
3887;Eigen vervoer;4;1;8;2012;8.0
3888;Eigen vervoer;4;1;9;1997;14.0
3889;Eigen vervoer;4;1;9;1998;8.0
3890;Eigen vervoer;4;1;9;1999;9.0
3891;Eigen vervoer;4;1;9;2000;26.0
3892;Eigen vervoer;4;1;9;2001;24.0
3893;Eigen vervoer;4;1;9;2002;16.0
3894;Eigen vervoer;4;1;9;2003;9.0
3895;Eigen vervoer;4;1;9;2004;34.0
3896;Eigen vervoer;4;1;9;2005;19.0
3897;Eigen vervoer;4;1;9;2006;9.0
3898;Eigen vervoer;4;1;9;2007;32.0
3899;Eigen vervoer;4;1;9;2008;7.0
3900;Eigen vervoer;4;1;9;2009;16.0
3901;Eigen vervoer;4;1;9;2010;1.0
3902;Eigen vervoer;4;1;9;2011;8.0
3903;Eigen vervoer;4;1;9;2012;19.0
3904;Eigen vervoer;4;1;Zwitserland;1997;9.0
3905;Eigen vervoer;4;1;Zwitserland;1998;1.0
3906;Eigen vervoer;4;1;Zwitserland;1999;8.0
3907;Eigen vervoer;4;1;Zwitserland;2000;21.0
3908;Eigen vervoer;4;1;Zwitserland;2001;0.0
3909;Eigen vervoer;4;1;Zwitserland;2002;1.0
3910;Eigen vervoer;4;1;Zwitserland;2003;1.0
3911;Eigen vervoer;4;1;Zwitserland;2004;9.0
3912;Eigen vervoer;4;1;Zwitserland;2005;20.0
3913;Eigen vervoer;4;1;Zwitserland;2006;7.0
3914;Eigen vervoer;4;1;Zwitserland;2007;51.0
3915;Eigen vervoer;4;1;Zwitserland;2008;11.0
3916;Eigen vervoer;4;1;Zwitserland;2009;4.0
3917;Eigen vervoer;4;1;Zwitserland;2010;1.0
3918;Eigen vervoer;4;1;Zwitserland;2011;10.0
3919;Eigen vervoer;4;1;Zwitserland;2012;8.0
3920;Eigen vervoer;4;1;Centraal of Oost-Europa;1997;9.0
3921;Eigen vervoer;4;1;Centraal of Oost-Europa;1998;8.0
3922;Eigen vervoer;4;1;Centraal of Oost-Europa;1999;11.0
3923;Eigen vervoer;4;1;Centraal of Oost-Europa;2000;2.0
3924;Eigen vervoer;4;1;Centraal of Oost-Europa;2001;18.0
3925;Eigen vervoer;4;1;Centraal of Oost-Europa;2002;10.0
3926;Eigen vervoer;4;1;Centraal of Oost-Europa;2003;9.0
3927;Eigen vervoer;4;1;Centraal of Oost-Europa;2004;32.0
3928;Eigen vervoer;4;1;Centraal of Oost-Europa;2005;8.0
3929;Eigen vervoer;4;1;Centraal of Oost-Europa;2006;11.0
3930;Eigen vervoer;4;1;Centraal of Oost-Europa;2007;42.0
3931;Eigen vervoer;4;1;Centraal of Oost-Europa;2008;27.0
3932;Eigen vervoer;4;1;Centraal of Oost-Europa;2009;11.0
3933;Eigen vervoer;4;1;Centraal of Oost-Europa;2010;5.0
3934;Eigen vervoer;4;1;Centraal of Oost-Europa;2011;12.0
3935;Eigen vervoer;4;1;Centraal of Oost-Europa;2012;16.0
3936;Eigen vervoer;4;1;Overige landen;1997;4.0
3937;Eigen vervoer;4;1;Overige landen;1998;0.0
3938;Eigen vervoer;4;1;Overige landen;1999;7.0
3939;Eigen vervoer;4;1;Overige landen;2000;3.0
3940;Eigen vervoer;4;1;Overige landen;2001;7.0
3941;Eigen vervoer;4;1;Overige landen;2002;0.0
3942;Eigen vervoer;4;1;Overige landen;2003;0.0
3943;Eigen vervoer;4;1;Overige landen;2004;2.0
3944;Eigen vervoer;4;1;Overige landen;2005;6.0
3945;Eigen vervoer;4;1;Overige landen;2006;2.0
3946;Eigen vervoer;4;1;Overige landen;2007;11.0
3947;Eigen vervoer;4;1;Overige landen;2008;5.0
3948;Eigen vervoer;4;1;Overige landen;2009;9.0
3949;Eigen vervoer;4;1;Overige landen;2010;11.0
3950;Eigen vervoer;4;1;Overige landen;2011;2.0
3951;Eigen vervoer;4;1;Overige landen;2012;9.0
3952;Eigen vervoer;4;2;0;1997;3813.0
3953;Eigen vervoer;4;2;0;1998;3791.0
3954;Eigen vervoer;4;2;0;1999;4558.0
3955;Eigen vervoer;4;2;0;2000;4709.0
3956;Eigen vervoer;4;2;0;2001;4777.0
3957;Eigen vervoer;4;2;0;2002;4179.0
3958;Eigen vervoer;4;2;0;2003;6159.0
3959;Eigen vervoer;4;2;0;2004;8203.0
3960;Eigen vervoer;4;2;0;2005;8073.0
3961;Eigen vervoer;4;2;0;2006;8227.0
3962;Eigen vervoer;4;2;0;2007;8699.0
3963;Eigen vervoer;4;2;0;2008;7428.0
3964;Eigen vervoer;4;2;0;2009;6901.0
3965;Eigen vervoer;4;2;0;2010;5354.0
3966;Eigen vervoer;4;2;0;2011;5538.0
3967;Eigen vervoer;4;2;0;2012;5189.0
3968;Eigen vervoer;4;2;1;1997;1782.0
3969;Eigen vervoer;4;2;1;1998;1626.0
3970;Eigen vervoer;4;2;1;1999;1691.0
3971;Eigen vervoer;4;2;1;2000;1727.0
3972;Eigen vervoer;4;2;1;2001;1569.0
3973;Eigen vervoer;4;2;1;2002;1551.0
3974;Eigen vervoer;4;2;1;2003;2581.0
3975;Eigen vervoer;4;2;1;2004;2987.0
3976;Eigen vervoer;4;2;1;2005;3081.0
3977;Eigen vervoer;4;2;1;2006;3562.0
3978;Eigen vervoer;4;2;1;2007;2810.0
3979;Eigen vervoer;4;2;1;2008;2527.0
3980;Eigen vervoer;4;2;1;2009;2316.0
3981;Eigen vervoer;4;2;1;2010;2307.0
3982;Eigen vervoer;4;2;1;2011;2223.0
3983;Eigen vervoer;4;2;1;2012;1956.0
3984;Eigen vervoer;4;2;2;1997;145.0
3985;Eigen vervoer;4;2;2;1998;160.0
3986;Eigen vervoer;4;2;2;1999;215.0
3987;Eigen vervoer;4;2;2;2000;231.0
3988;Eigen vervoer;4;2;2;2001;239.0
3989;Eigen vervoer;4;2;2;2002;123.0
3990;Eigen vervoer;4;2;2;2003;215.0
3991;Eigen vervoer;4;2;2;2004;353.0
3992;Eigen vervoer;4;2;2;2005;458.0
3993;Eigen vervoer;4;2;2;2006;453.0
3994;Eigen vervoer;4;2;2;2007;672.0
3995;Eigen vervoer;4;2;2;2008;628.0
3996;Eigen vervoer;4;2;2;2009;368.0
3997;Eigen vervoer;4;2;2;2010;273.0
3998;Eigen vervoer;4;2;2;2011;275.0
3999;Eigen vervoer;4;2;2;2012;268.0
4000;Eigen vervoer;4;2;3;1997;1658.0
4001;Eigen vervoer;4;2;3;1998;1794.0
4002;Eigen vervoer;4;2;3;1999;2317.0
4003;Eigen vervoer;4;2;3;2000;2423.0
4004;Eigen vervoer;4;2;3;2001;2746.0
4005;Eigen vervoer;4;2;3;2002;2220.0
4006;Eigen vervoer;4;2;3;2003;3027.0
4007;Eigen vervoer;4;2;3;2004;4395.0
4008;Eigen vervoer;4;2;3;2005;3983.0
4009;Eigen vervoer;4;2;3;2006;3582.0
4010;Eigen vervoer;4;2;3;2007;4204.0
4011;Eigen vervoer;4;2;3;2008;3613.0
4012;Eigen vervoer;4;2;3;2009;3778.0
4013;Eigen vervoer;4;2;3;2010;2459.0
4014;Eigen vervoer;4;2;3;2011;2583.0
4015;Eigen vervoer;4;2;3;2012;2575.0
4016;Eigen vervoer;4;2;4;1997;13.0
4017;Eigen vervoer;4;2;4;1998;22.0
4018;Eigen vervoer;4;2;4;1999;13.0
4019;Eigen vervoer;4;2;4;2000;32.0
4020;Eigen vervoer;4;2;4;2001;29.0
4021;Eigen vervoer;4;2;4;2002;21.0
4022;Eigen vervoer;4;2;4;2003;47.0
4023;Eigen vervoer;4;2;4;2004;37.0
4024;Eigen vervoer;4;2;4;2005;47.0
4025;Eigen vervoer;4;2;4;2006;108.0
4026;Eigen vervoer;4;2;4;2007;166.0
4027;Eigen vervoer;4;2;4;2008;100.0
4028;Eigen vervoer;4;2;4;2009;28.0
4029;Eigen vervoer;4;2;4;2010;22.0
4030;Eigen vervoer;4;2;4;2011;37.0
4031;Eigen vervoer;4;2;4;2012;30.0
4032;Eigen vervoer;4;2;5;1997;63.0
4033;Eigen vervoer;4;2;5;1998;66.0
4034;Eigen vervoer;4;2;5;1999;166.0
4035;Eigen vervoer;4;2;5;2000;136.0
4036;Eigen vervoer;4;2;5;2001;101.0
4037;Eigen vervoer;4;2;5;2002;137.0
4038;Eigen vervoer;4;2;5;2003;85.0
4039;Eigen vervoer;4;2;5;2004;159.0
4040;Eigen vervoer;4;2;5;2005;290.0
4041;Eigen vervoer;4;2;5;2006;309.0
4042;Eigen vervoer;4;2;5;2007;276.0
4043;Eigen vervoer;4;2;5;2008;208.0
4044;Eigen vervoer;4;2;5;2009;160.0
4045;Eigen vervoer;4;2;5;2010;142.0
4046;Eigen vervoer;4;2;5;2011;242.0
4047;Eigen vervoer;4;2;5;2012;197.0
4048;Eigen vervoer;4;2;6;1997;25.0
4049;Eigen vervoer;4;2;6;1998;15.0
4050;Eigen vervoer;4;2;6;1999;24.0
4051;Eigen vervoer;4;2;6;2000;14.0
4052;Eigen vervoer;4;2;6;2001;9.0
4053;Eigen vervoer;4;2;6;2002;11.0
4054;Eigen vervoer;4;2;6;2003;49.0
4055;Eigen vervoer;4;2;6;2004;70.0
4056;Eigen vervoer;4;2;6;2005;28.0
4057;Eigen vervoer;4;2;6;2006;24.0
4058;Eigen vervoer;4;2;6;2007;130.0
4059;Eigen vervoer;4;2;6;2008;110.0
4060;Eigen vervoer;4;2;6;2009;55.0
4061;Eigen vervoer;4;2;6;2010;62.0
4062;Eigen vervoer;4;2;6;2011;28.0
4063;Eigen vervoer;4;2;6;2012;21.0
4064;Eigen vervoer;4;2;7;1997;8.0
4065;Eigen vervoer;4;2;7;1998;7.0
4066;Eigen vervoer;4;2;7;1999;19.0
4067;Eigen vervoer;4;2;7;2000;59.0
4068;Eigen vervoer;4;2;7;2001;8.0
4069;Eigen vervoer;4;2;7;2002;22.0
4070;Eigen vervoer;4;2;7;2003;23.0
4071;Eigen vervoer;4;2;7;2004;56.0
4072;Eigen vervoer;4;2;7;2005;33.0
4073;Eigen vervoer;4;2;7;2006;36.0
4074;Eigen vervoer;4;2;7;2007;111.0
4075;Eigen vervoer;4;2;7;2008;40.0
4076;Eigen vervoer;4;2;7;2009;34.0
4077;Eigen vervoer;4;2;7;2010;17.0
4078;Eigen vervoer;4;2;7;2011;18.0
4079;Eigen vervoer;4;2;7;2012;10.0
4080;Eigen vervoer;4;2;8;1997;1.0
4081;Eigen vervoer;4;2;8;1998;4.0
4082;Eigen vervoer;4;2;8;1999;9.0
4083;Eigen vervoer;4;2;8;2000;8.0
4084;Eigen vervoer;4;2;8;2001;5.0
4085;Eigen vervoer;4;2;8;2002;5.0
4086;Eigen vervoer;4;2;8;2003;6.0
4087;Eigen vervoer;4;2;8;2004;16.0
4088;Eigen vervoer;4;2;8;2005;33.0
4089;Eigen vervoer;4;2;8;2006;36.0
4090;Eigen vervoer;4;2;8;2007;67.0
4091;Eigen vervoer;4;2;8;2008;53.0
4092;Eigen vervoer;4;2;8;2009;8.0
4093;Eigen vervoer;4;2;8;2010;13.0
4094;Eigen vervoer;4;2;8;2011;6.0
4095;Eigen vervoer;4;2;8;2012;9.0
4096;Eigen vervoer;4;2;9;1997;42.0
4097;Eigen vervoer;4;2;9;1998;36.0
4098;Eigen vervoer;4;2;9;1999;28.0
4099;Eigen vervoer;4;2;9;2000;47.0
4100;Eigen vervoer;4;2;9;2001;36.0
4101;Eigen vervoer;4;2;9;2002;55.0
4102;Eigen vervoer;4;2;9;2003;65.0
4103;Eigen vervoer;4;2;9;2004;46.0
4104;Eigen vervoer;4;2;9;2005;53.0
4105;Eigen vervoer;4;2;9;2006;29.0
4106;Eigen vervoer;4;2;9;2007;61.0
4107;Eigen vervoer;4;2;9;2008;29.0
4108;Eigen vervoer;4;2;9;2009;55.0
4109;Eigen vervoer;4;2;9;2010;9.0
4110;Eigen vervoer;4;2;9;2011;31.0
4111;Eigen vervoer;4;2;9;2012;25.0
4112;Eigen vervoer;4;2;Zwitserland;1997;14.0
4113;Eigen vervoer;4;2;Zwitserland;1998;8.0
4114;Eigen vervoer;4;2;Zwitserland;1999;14.0
4115;Eigen vervoer;4;2;Zwitserland;2000;11.0
