ID;Bedrijfskenmerken;Perioden;OpenstaandeVacatures_1;OntstaneVacatures_2;VervuldeVacatures_3;OpenstaandeVacatures_4;OntstaneVacatures_5;VervuldeVacatures_6
3429;8532A Welzijnszorg zonder huisvesting;2006 jaarcijfer;;;;6.1;34.0;34.0
3430;8532A Welzijnszorg zonder huisvesting;2007 1e kwartaal;7.4;11.0;11.0;;;
3431;8532A Welzijnszorg zonder huisvesting;2007 2e kwartaal;8.9;11.0;9.0;;;
3432;8532A Welzijnszorg zonder huisvesting;2007 3e kwartaal;8.6;12.0;12.0;;;
3433;8532A Welzijnszorg zonder huisvesting;2007 4e kwartaal;8.9;11.0;10.0;;;
3434;8532A Welzijnszorg zonder huisvesting;2007 jaarcijfer;8.2;44.0;42.0;;;
3435;8532A Welzijnszorg zonder huisvesting;2008 1e kwartaal;9.3;12.0;11.0;;;
3436;8532A Welzijnszorg zonder huisvesting;2008 2e kwartaal;9.0;12.0;12.0;;;
3437;8532A Welzijnszorg zonder huisvesting;2008 3e kwartaal;9.7;12.0;12.0;;;
3438;8532A Welzijnszorg zonder huisvesting;2008 4e kwartaal;8.4;10.0;12.0;;;
3439;8532A Welzijnszorg zonder huisvesting;2008 jaarcijfer;9.2;46.0;47.0;;;
3440;8532A Welzijnszorg zonder huisvesting;2009 1e kwartaal;7.4;9.0;10.0;;;
3441;8532A Welzijnszorg zonder huisvesting;2009 2e kwartaal;6.9;9.0;10.0;;;
3442;8532A Welzijnszorg zonder huisvesting;2009 3e kwartaal;6.5;9.0;9.0;;;
3443;8532A Welzijnszorg zonder huisvesting;2009 4e kwartaal;6.2;9.0;9.0;;;
3444;8532A Welzijnszorg zonder huisvesting;2009 jaarcijfer;7.0;36.0;38.0;;;
3445;O Cultuur, recreatie en  ov. dienstverl.;1997 1e kwartaal;;;;3.6;6.0;6.0
3446;O Cultuur, recreatie en  ov. dienstverl.;1997 2e kwartaal;;;;4.0;8.0;7.0
3447;O Cultuur, recreatie en  ov. dienstverl.;1997 3e kwartaal;;;;3.6;9.0;10.0
3448;O Cultuur, recreatie en  ov. dienstverl.;1997 4e kwartaal;;;;4.4;8.0;7.0
3449;O Cultuur, recreatie en  ov. dienstverl.;1997 jaarcijfer;;;;;;
3450;O Cultuur, recreatie en  ov. dienstverl.;1998 1e kwartaal;;;;6.3;10.0;8.0
3451;O Cultuur, recreatie en  ov. dienstverl.;1998 2e kwartaal;;;;8.5;12.0;10.0
3452;O Cultuur, recreatie en  ov. dienstverl.;1998 3e kwartaal;;;;5.0;9.0;13.0
3453;O Cultuur, recreatie en  ov. dienstverl.;1998 4e kwartaal;;;;6.6;12.0;10.0
3454;O Cultuur, recreatie en  ov. dienstverl.;1998 jaarcijfer;;;;6.3;42.0;40.0
3455;O Cultuur, recreatie en  ov. dienstverl.;1999 1e kwartaal;;;;8.3;13.0;11.0
3456;O Cultuur, recreatie en  ov. dienstverl.;1999 2e kwartaal;;;;8.2;13.0;13.0
3457;O Cultuur, recreatie en  ov. dienstverl.;1999 3e kwartaal;;;;6.4;11.0;13.0
3458;O Cultuur, recreatie en  ov. dienstverl.;1999 4e kwartaal;;;;7.6;11.0;10.0
3459;O Cultuur, recreatie en  ov. dienstverl.;1999 jaarcijfer;;;;7.5;48.0;47.0
3460;O Cultuur, recreatie en  ov. dienstverl.;2000 1e kwartaal;;;;8.9;11.0;10.0
3461;O Cultuur, recreatie en  ov. dienstverl.;2000 2e kwartaal;;;;8.3;10.0;11.0
3462;O Cultuur, recreatie en  ov. dienstverl.;2000 3e kwartaal;;;;6.5;11.0;12.0
3463;O Cultuur, recreatie en  ov. dienstverl.;2000 4e kwartaal;;;;8.5;12.0;10.0
3464;O Cultuur, recreatie en  ov. dienstverl.;2000 jaarcijfer;;;;7.9;44.0;43.0
3465;O Cultuur, recreatie en  ov. dienstverl.;2001 1e kwartaal;;;;9.1;12.0;12.0
3466;O Cultuur, recreatie en  ov. dienstverl.;2001 2e kwartaal;;;;10.3;14.0;13.0
3467;O Cultuur, recreatie en  ov. dienstverl.;2001 3e kwartaal;;;;7.5;9.0;12.0
3468;O Cultuur, recreatie en  ov. dienstverl.;2001 4e kwartaal;;;;7.9;10.0;9.0
3469;O Cultuur, recreatie en  ov. dienstverl.;2001 jaarcijfer;;;;8.7;46.0;46.0
3470;O Cultuur, recreatie en  ov. dienstverl.;2002 1e kwartaal;;;;10.0;11.0;9.0
3471;O Cultuur, recreatie en  ov. dienstverl.;2002 2e kwartaal;;;;8.4;11.0;12.0
3472;O Cultuur, recreatie en  ov. dienstverl.;2002 3e kwartaal;;;;5.7;8.0;11.0
3473;O Cultuur, recreatie en  ov. dienstverl.;2002 4e kwartaal;;;;6.4;9.0;8.0
3474;O Cultuur, recreatie en  ov. dienstverl.;2002 jaarcijfer;;;;7.8;39.0;41.0
3475;O Cultuur, recreatie en  ov. dienstverl.;2003 1e kwartaal;;;;6.4;9.0;9.0
3476;O Cultuur, recreatie en  ov. dienstverl.;2003 2e kwartaal;;;;7.0;9.0;8.0
3477;O Cultuur, recreatie en  ov. dienstverl.;2003 3e kwartaal;;;;4.5;7.0;10.0
3478;O Cultuur, recreatie en  ov. dienstverl.;2003 4e kwartaal;;;;5.4;7.0;6.0
3479;O Cultuur, recreatie en  ov. dienstverl.;2003 jaarcijfer;;;;6.0;33.0;34.0
3480;O Cultuur, recreatie en  ov. dienstverl.;2004 1e kwartaal;;;;8.1;13.0;10.0
3481;O Cultuur, recreatie en  ov. dienstverl.;2004 2e kwartaal;;;;8.9;12.0;11.0
3482;O Cultuur, recreatie en  ov. dienstverl.;2004 3e kwartaal;;;;6.4;10.0;12.0
3483;O Cultuur, recreatie en  ov. dienstverl.;2004 4e kwartaal;;;;5.4;9.0;10.0
3484;O Cultuur, recreatie en  ov. dienstverl.;2004 jaarcijfer;;;;7.2;43.0;43.0
3485;O Cultuur, recreatie en  ov. dienstverl.;2005 1e kwartaal;;;;8.6;14.0;11.0
3486;O Cultuur, recreatie en  ov. dienstverl.;2005 2e kwartaal;;;;7.3;12.0;13.0
3487;O Cultuur, recreatie en  ov. dienstverl.;2005 3e kwartaal;;;;6.8;12.0;12.0
3488;O Cultuur, recreatie en  ov. dienstverl.;2005 4e kwartaal;;;;6.5;9.0;10.0
3489;O Cultuur, recreatie en  ov. dienstverl.;2005 jaarcijfer;;;;7.2;47.0;45.0
3490;O Cultuur, recreatie en  ov. dienstverl.;2006 1e kwartaal;;;;8.1;13.0;11.0
3491;O Cultuur, recreatie en  ov. dienstverl.;2006 2e kwartaal;;;;9.5;14.0;13.0
3492;O Cultuur, recreatie en  ov. dienstverl.;2006 3e kwartaal;;;;8.1;14.0;15.0
3493;O Cultuur, recreatie en  ov. dienstverl.;2006 4e kwartaal;10.2;11.0;10.0;9.2;12.0;10.0
3494;O Cultuur, recreatie en  ov. dienstverl.;2006 jaarcijfer;;;;8.4;52.0;49.0
3495;O Cultuur, recreatie en  ov. dienstverl.;2007 1e kwartaal;9.6;12.0;12.0;;;
3496;O Cultuur, recreatie en  ov. dienstverl.;2007 2e kwartaal;11.6;15.0;13.0;;;
3497;O Cultuur, recreatie en  ov. dienstverl.;2007 3e kwartaal;9.6;13.0;15.0;;;
3498;O Cultuur, recreatie en  ov. dienstverl.;2007 4e kwartaal;8.8;11.0;12.0;;;
3499;O Cultuur, recreatie en  ov. dienstverl.;2007 jaarcijfer;10.1;51.0;53.0;;;
3500;O Cultuur, recreatie en  ov. dienstverl.;2008 1e kwartaal;10.6;15.0;13.0;;;
3501;O Cultuur, recreatie en  ov. dienstverl.;2008 2e kwartaal;12.1;16.0;15.0;;;
3502;O Cultuur, recreatie en  ov. dienstverl.;2008 3e kwartaal;9.6;13.0;15.0;;;
3503;O Cultuur, recreatie en  ov. dienstverl.;2008 4e kwartaal;8.6;11.0;12.0;;;
3504;O Cultuur, recreatie en  ov. dienstverl.;2008 jaarcijfer;10.3;55.0;55.0;;;
3505;O Cultuur, recreatie en  ov. dienstverl.;2009 1e kwartaal;7.5;11.0;12.0;;;
3506;O Cultuur, recreatie en  ov. dienstverl.;2009 2e kwartaal;7.1;11.0;12.0;;;
3507;O Cultuur, recreatie en  ov. dienstverl.;2009 3e kwartaal;5.8;10.0;11.0;;;
3508;O Cultuur, recreatie en  ov. dienstverl.;2009 4e kwartaal;5.7;9.0;9.0;;;
3509;O Cultuur, recreatie en  ov. dienstverl.;2009 jaarcijfer;6.9;41.0;44.0;;;
3510;9000B Milieu- en overige dienstverlening;1997 1e kwartaal;;;;0.9;2.0;2.0
3511;9000B Milieu- en overige dienstverlening;1997 2e kwartaal;;;;1.8;3.0;2.0
3512;9000B Milieu- en overige dienstverlening;1997 3e kwartaal;;;;1.5;3.0;3.0
3513;9000B Milieu- en overige dienstverlening;1997 4e kwartaal;;;;2.2;3.0;2.0
3514;9000B Milieu- en overige dienstverlening;1997 jaarcijfer;;;;;;
3515;9000B Milieu- en overige dienstverlening;1998 1e kwartaal;;;;2.2;3.0;3.0
3516;9000B Milieu- en overige dienstverlening;1998 2e kwartaal;;;;4.2;6.0;4.0
3517;9000B Milieu- en overige dienstverlening;1998 3e kwartaal;;;;1.7;2.0;4.0
3518;9000B Milieu- en overige dienstverlening;1998 4e kwartaal;;;;2.4;4.0;3.0
3519;9000B Milieu- en overige dienstverlening;1998 jaarcijfer;;;;2.6;15.0;14.0
3520;9000B Milieu- en overige dienstverlening;1999 1e kwartaal;;;;2.7;4.0;4.0
3521;9000B Milieu- en overige dienstverlening;1999 2e kwartaal;;;;3.0;4.0;4.0
3522;9000B Milieu- en overige dienstverlening;1999 3e kwartaal;;;;2.5;3.0;3.0
3523;9000B Milieu- en overige dienstverlening;1999 4e kwartaal;;;;3.1;4.0;3.0
3524;9000B Milieu- en overige dienstverlening;1999 jaarcijfer;;;;2.8;15.0;14.0
3525;9000B Milieu- en overige dienstverlening;2000 1e kwartaal;;;;3.4;4.0;4.0
3526;9000B Milieu- en overige dienstverlening;2000 2e kwartaal;;;;3.7;4.0;3.0
3527;9000B Milieu- en overige dienstverlening;2000 3e kwartaal;;;;2.6;4.0;5.0
3528;9000B Milieu- en overige dienstverlening;2000 4e kwartaal;;;;3.4;5.0;4.0
3529;9000B Milieu- en overige dienstverlening;2000 jaarcijfer;;;;3.3;17.0;17.0
3530;9000B Milieu- en overige dienstverlening;2001 1e kwartaal;;;;3.4;3.0;3.0
3531;9000B Milieu- en overige dienstverlening;2001 2e kwartaal;;;;4.1;5.0;4.0
3532;9000B Milieu- en overige dienstverlening;2001 3e kwartaal;;;;3.2;3.0;4.0
3533;9000B Milieu- en overige dienstverlening;2001 4e kwartaal;;;;3.2;4.0;4.0
3534;9000B Milieu- en overige dienstverlening;2001 jaarcijfer;;;;3.5;16.0;16.0
3535;9000B Milieu- en overige dienstverlening;2002 1e kwartaal;;;;3.0;4.0;4.0
3536;9000B Milieu- en overige dienstverlening;2002 2e kwartaal;;;;3.0;5.0;5.0
3537;9000B Milieu- en overige dienstverlening;2002 3e kwartaal;;;;1.9;3.0;4.0
3538;9000B Milieu- en overige dienstverlening;2002 4e kwartaal;;;;2.2;3.0;3.0
3539;9000B Milieu- en overige dienstverlening;2002 jaarcijfer;;;;2.7;14.0;15.0
3540;9000B Milieu- en overige dienstverlening;2003 1e kwartaal;;;;2.6;4.0;3.0
3541;9000B Milieu- en overige dienstverlening;2003 2e kwartaal;;;;2.4;3.0;3.0
3542;9000B Milieu- en overige dienstverlening;2003 3e kwartaal;;;;2.1;3.0;4.0
3543;9000B Milieu- en overige dienstverlening;2003 4e kwartaal;;;;2.1;3.0;3.0
3544;9000B Milieu- en overige dienstverlening;2003 jaarcijfer;;;;2.3;12.0;12.0
3545;9000B Milieu- en overige dienstverlening;2004 1e kwartaal;;;;1.9;3.0;3.0
3546;9000B Milieu- en overige dienstverlening;2004 2e kwartaal;;;;2.9;4.0;3.0
3547;9000B Milieu- en overige dienstverlening;2004 3e kwartaal;;;;1.9;3.0;4.0
3548;9000B Milieu- en overige dienstverlening;2004 4e kwartaal;;;;1.3;3.0;3.0
3549;9000B Milieu- en overige dienstverlening;2004 jaarcijfer;;;;2.1;12.0;13.0
3550;9000B Milieu- en overige dienstverlening;2005 1e kwartaal;;;;2.3;4.0;3.0
3551;9000B Milieu- en overige dienstverlening;2005 2e kwartaal;;;;2.0;3.0;4.0
3552;9000B Milieu- en overige dienstverlening;2005 3e kwartaal;;;;1.8;3.0;3.0
3553;9000B Milieu- en overige dienstverlening;2005 4e kwartaal;;;;1.7;2.0;2.0
3554;9000B Milieu- en overige dienstverlening;2005 jaarcijfer;;;;1.9;12.0;12.0
3555;9000B Milieu- en overige dienstverlening;2006 1e kwartaal;;;;2.3;4.0;3.0
3556;9000B Milieu- en overige dienstverlening;2006 2e kwartaal;;;;3.2;4.0;3.0
3557;9000B Milieu- en overige dienstverlening;2006 3e kwartaal;;;;2.7;5.0;5.0
3558;9000B Milieu- en overige dienstverlening;2006 4e kwartaal;2.6;4.0;3.0;2.8;4.0;4.0
3559;9000B Milieu- en overige dienstverlening;2006 jaarcijfer;;;;2.6;17.0;15.0
3560;9000B Milieu- en overige dienstverlening;2007 1e kwartaal;2.5;3.0;3.0;;;
3561;9000B Milieu- en overige dienstverlening;2007 2e kwartaal;2.9;4.0;3.0;;;
3562;9000B Milieu- en overige dienstverlening;2007 3e kwartaal;2.7;4.0;4.0;;;
3563;9000B Milieu- en overige dienstverlening;2007 4e kwartaal;2.3;3.0;4.0;;;
3564;9000B Milieu- en overige dienstverlening;2007 jaarcijfer;2.6;14.0;15.0;;;
3565;9000B Milieu- en overige dienstverlening;2008 1e kwartaal;3.3;5.0;4.0;;;
3566;9000B Milieu- en overige dienstverlening;2008 2e kwartaal;4.0;6.0;5.0;;;
3567;9000B Milieu- en overige dienstverlening;2008 3e kwartaal;3.4;4.0;5.0;;;
3568;9000B Milieu- en overige dienstverlening;2008 4e kwartaal;3.0;4.0;4.0;;;
3569;9000B Milieu- en overige dienstverlening;2008 jaarcijfer;3.3;19.0;18.0;;;
3570;9000B Milieu- en overige dienstverlening;2009 1e kwartaal;2.7;4.0;4.0;;;
3571;9000B Milieu- en overige dienstverlening;2009 2e kwartaal;2.1;3.0;4.0;;;
3572;9000B Milieu- en overige dienstverlening;2009 3e kwartaal;2.0;3.0;3.0;;;
3573;9000B Milieu- en overige dienstverlening;2009 4e kwartaal;1.6;3.0;3.0;;;
3574;9000B Milieu- en overige dienstverlening;2009 jaarcijfer;2.3;13.0;14.0;;;
3575;9100C Belangenorg., recreatie en cultuur;1997 1e kwartaal;;;;2.6;4.0;4.0
3576;9100C Belangenorg., recreatie en cultuur;1997 2e kwartaal;;;;2.2;5.0;5.0
3577;9100C Belangenorg., recreatie en cultuur;1997 3e kwartaal;;;;2.1;6.0;6.0
3578;9100C Belangenorg., recreatie en cultuur;1997 4e kwartaal;;;;2.2;5.0;5.0
3579;9100C Belangenorg., recreatie en cultuur;1997 jaarcijfer;;;;;;
3580;9100C Belangenorg., recreatie en cultuur;1998 1e kwartaal;;;;4.1;7.0;5.0
3581;9100C Belangenorg., recreatie en cultuur;1998 2e kwartaal;;;;4.3;6.0;6.0
3582;9100C Belangenorg., recreatie en cultuur;1998 3e kwartaal;;;;3.3;7.0;8.0
3583;9100C Belangenorg., recreatie en cultuur;1998 4e kwartaal;;;;4.2;8.0;7.0
3584;9100C Belangenorg., recreatie en cultuur;1998 jaarcijfer;;;;3.7;28.0;26.0
3585;9100C Belangenorg., recreatie en cultuur;1999 1e kwartaal;;;;5.5;8.0;7.0
3586;9100C Belangenorg., recreatie en cultuur;1999 2e kwartaal;;;;5.2;9.0;9.0
3587;9100C Belangenorg., recreatie en cultuur;1999 3e kwartaal;;;;3.8;8.0;9.0
3588;9100C Belangenorg., recreatie en cultuur;1999 4e kwartaal;;;;4.6;8.0;7.0
3589;9100C Belangenorg., recreatie en cultuur;1999 jaarcijfer;;;;4.7;33.0;33.0
3590;9100C Belangenorg., recreatie en cultuur;2000 1e kwartaal;;;;5.5;7.0;6.0
3591;9100C Belangenorg., recreatie en cultuur;2000 2e kwartaal;;;;4.5;6.0;7.0
3592;9100C Belangenorg., recreatie en cultuur;2000 3e kwartaal;;;;3.9;7.0;7.0
3593;9100C Belangenorg., recreatie en cultuur;2000 4e kwartaal;;;;5.1;7.0;6.0
3594;9100C Belangenorg., recreatie en cultuur;2000 jaarcijfer;;;;4.7;27.0;26.0
3595;9100C Belangenorg., recreatie en cultuur;2001 1e kwartaal;;;;5.6;9.0;8.0
3596;9100C Belangenorg., recreatie en cultuur;2001 2e kwartaal;;;;6.1;9.0;9.0
3597;9100C Belangenorg., recreatie en cultuur;2001 3e kwartaal;;;;4.2;6.0;8.0
3598;9100C Belangenorg., recreatie en cultuur;2001 4e kwartaal;;;;4.7;6.0;6.0
3599;9100C Belangenorg., recreatie en cultuur;2001 jaarcijfer;;;;5.2;30.0;30.0
3600;9100C Belangenorg., recreatie en cultuur;2002 1e kwartaal;;;;6.9;8.0;5.0
3601;9100C Belangenorg., recreatie en cultuur;2002 2e kwartaal;;;;5.3;6.0;8.0
3602;9100C Belangenorg., recreatie en cultuur;2002 3e kwartaal;;;;3.8;5.0;7.0
3603;9100C Belangenorg., recreatie en cultuur;2002 4e kwartaal;;;;4.2;6.0;6.0
3604;9100C Belangenorg., recreatie en cultuur;2002 jaarcijfer;;;;5.1;25.0;25.0
3605;9100C Belangenorg., recreatie en cultuur;2003 1e kwartaal;;;;3.9;6.0;6.0
3606;9100C Belangenorg., recreatie en cultuur;2003 2e kwartaal;;;;4.6;6.0;5.0
3607;9100C Belangenorg., recreatie en cultuur;2003 3e kwartaal;;;;2.4;4.0;6.0
3608;9100C Belangenorg., recreatie en cultuur;2003 4e kwartaal;;;;3.3;5.0;4.0
3609;9100C Belangenorg., recreatie en cultuur;2003 jaarcijfer;;;;3.7;21.0;22.0
3610;9100C Belangenorg., recreatie en cultuur;2004 1e kwartaal;;;;6.2;10.0;7.0
3611;9100C Belangenorg., recreatie en cultuur;2004 2e kwartaal;;;;6.1;8.0;8.0
3612;9100C Belangenorg., recreatie en cultuur;2004 3e kwartaal;;;;4.4;7.0;8.0
3613;9100C Belangenorg., recreatie en cultuur;2004 4e kwartaal;;;;4.0;6.0;6.0
3614;9100C Belangenorg., recreatie en cultuur;2004 jaarcijfer;;;;5.1;30.0;30.0
3615;9100C Belangenorg., recreatie en cultuur;2005 1e kwartaal;;;;6.3;10.0;8.0
3616;9100C Belangenorg., recreatie en cultuur;2005 2e kwartaal;;;;5.3;8.0;9.0
3617;9100C Belangenorg., recreatie en cultuur;2005 3e kwartaal;;;;5.0;9.0;9.0
3618;9100C Belangenorg., recreatie en cultuur;2005 4e kwartaal;;;;4.9;7.0;7.0
3619;9100C Belangenorg., recreatie en cultuur;2005 jaarcijfer;;;;5.3;35.0;34.0
3620;9100C Belangenorg., recreatie en cultuur;2006 1e kwartaal;;;;5.8;9.0;8.0
3621;9100C Belangenorg., recreatie en cultuur;2006 2e kwartaal;;;;6.3;10.0;9.0
3622;9100C Belangenorg., recreatie en cultuur;2006 3e kwartaal;;;;5.3;9.0;10.0
3623;9100C Belangenorg., recreatie en cultuur;2006 4e kwartaal;7.6;8.0;7.0;6.4;8.0;7.0
3624;9100C Belangenorg., recreatie en cultuur;2006 jaarcijfer;;;;5.8;35.0;34.0
3625;9100C Belangenorg., recreatie en cultuur;2007 1e kwartaal;7.0;8.0;9.0;;;
3626;9100C Belangenorg., recreatie en cultuur;2007 2e kwartaal;8.8;11.0;10.0;;;
3627;9100C Belangenorg., recreatie en cultuur;2007 3e kwartaal;6.9;9.0;11.0;;;
3628;9100C Belangenorg., recreatie en cultuur;2007 4e kwartaal;6.5;8.0;8.0;;;
3629;9100C Belangenorg., recreatie en cultuur;2007 jaarcijfer;7.4;37.0;38.0;;;
3630;9100C Belangenorg., recreatie en cultuur;2008 1e kwartaal;7.3;10.0;10.0;;;
3631;9100C Belangenorg., recreatie en cultuur;2008 2e kwartaal;8.1;11.0;10.0;;;
3632;9100C Belangenorg., recreatie en cultuur;2008 3e kwartaal;6.3;8.0;10.0;;;
3633;9100C Belangenorg., recreatie en cultuur;2008 4e kwartaal;5.6;7.0;7.0;;;
3634;9100C Belangenorg., recreatie en cultuur;2008 jaarcijfer;6.9;36.0;37.0;;;
3635;9100C Belangenorg., recreatie en cultuur;2009 1e kwartaal;4.9;7.0;8.0;;;
3636;9100C Belangenorg., recreatie en cultuur;2009 2e kwartaal;5.0;8.0;8.0;;;
3637;9100C Belangenorg., recreatie en cultuur;2009 3e kwartaal;3.8;7.0;8.0;;;
3638;9100C Belangenorg., recreatie en cultuur;2009 4e kwartaal;4.1;6.0;6.0;;;
3639;9100C Belangenorg., recreatie en cultuur;2009 jaarcijfer;4.6;28.0;30.0;;;
3640;Bedrijfsgrootte < 10 werkzame personen;1997 1e kwartaal;;;;22.4;43.0;43.0
3641;Bedrijfsgrootte < 10 werkzame personen;1997 2e kwartaal;;;;27.4;60.0;55.0
3642;Bedrijfsgrootte < 10 werkzame personen;1997 3e kwartaal;;;;22.8;53.0;58.0
3643;Bedrijfsgrootte < 10 werkzame personen;1997 4e kwartaal;;;;32.9;60.0;50.0
3644;Bedrijfsgrootte < 10 werkzame personen;1997 jaarcijfer;;;;;;
3645;Bedrijfsgrootte < 10 werkzame personen;1998 1e kwartaal;;;;36.5;65.0;61.0
3646;Bedrijfsgrootte < 10 werkzame personen;1998 2e kwartaal;;;;37.4;65.0;64.0
3647;Bedrijfsgrootte < 10 werkzame personen;1998 3e kwartaal;;;;29.3;59.0;67.0
3648;Bedrijfsgrootte < 10 werkzame personen;1998 4e kwartaal;;;;35.5;60.0;53.0
3649;Bedrijfsgrootte < 10 werkzame personen;1998 jaarcijfer;;;;34.4;248.0;245.0
3650;Bedrijfsgrootte < 10 werkzame personen;1999 1e kwartaal;;;;41.3;69.0;63.0
3651;Bedrijfsgrootte < 10 werkzame personen;1999 2e kwartaal;;;;56.8;87.0;71.0
3652;Bedrijfsgrootte < 10 werkzame personen;1999 3e kwartaal;;;;44.3;60.0;72.0
3653;Bedrijfsgrootte < 10 werkzame personen;1999 4e kwartaal;;;;52.5;71.0;63.0
3654;Bedrijfsgrootte < 10 werkzame personen;1999 jaarcijfer;;;;46.6;287.0;270.0
3655;Bedrijfsgrootte < 10 werkzame personen;2000 1e kwartaal;;;;57.7;81.0;76.0
3656;Bedrijfsgrootte < 10 werkzame personen;2000 2e kwartaal;;;;50.9;66.0;73.0
3657;Bedrijfsgrootte < 10 werkzame personen;2000 3e kwartaal;;;;39.7;59.0;71.0
3658;Bedrijfsgrootte < 10 werkzame personen;2000 4e kwartaal;;;;49.5;69.0;59.0
3659;Bedrijfsgrootte < 10 werkzame personen;2000 jaarcijfer;;;;49.8;276.0;279.0
3660;Bedrijfsgrootte < 10 werkzame personen;2001 1e kwartaal;;;;54.4;76.0;71.0
3661;Bedrijfsgrootte < 10 werkzame personen;2001 2e kwartaal;;;;61.1;82.0;76.0
3662;Bedrijfsgrootte < 10 werkzame personen;2001 3e kwartaal;;;;45.7;55.0;71.0
3663;Bedrijfsgrootte < 10 werkzame personen;2001 4e kwartaal;;;;44.1;54.0;56.0
3664;Bedrijfsgrootte < 10 werkzame personen;2001 jaarcijfer;;;;52.0;268.0;273.0
3665;Bedrijfsgrootte < 10 werkzame personen;2002 1e kwartaal;;;;54.0;64.0;54.0
3666;Bedrijfsgrootte < 10 werkzame personen;2002 2e kwartaal;;;;47.6;60.0;66.0
3667;Bedrijfsgrootte < 10 werkzame personen;2002 3e kwartaal;;;;28.0;38.0;58.0
3668;Bedrijfsgrootte < 10 werkzame personen;2002 4e kwartaal;;;;34.6;51.0;44.0
3669;Bedrijfsgrootte < 10 werkzame personen;2002 jaarcijfer;;;;42.2;213.0;223.0
3670;Bedrijfsgrootte < 10 werkzame personen;2003 1e kwartaal;;;;34.4;49.0;49.0
3671;Bedrijfsgrootte < 10 werkzame personen;2003 2e kwartaal;;;;38.9;52.0;47.0
3672;Bedrijfsgrootte < 10 werkzame personen;2003 3e kwartaal;;;;21.0;38.0;55.0
3673;Bedrijfsgrootte < 10 werkzame personen;2003 4e kwartaal;;;;30.1;50.0;41.0
3674;Bedrijfsgrootte < 10 werkzame personen;2003 jaarcijfer;;;;31.6;188.0;192.0
3675;Bedrijfsgrootte < 10 werkzame personen;2004 1e kwartaal;;;;39.2;55.0;46.0
3676;Bedrijfsgrootte < 10 werkzame personen;2004 2e kwartaal;;;;49.5;78.0;67.0
3677;Bedrijfsgrootte < 10 werkzame personen;2004 3e kwartaal;;;;37.4;60.0;72.0
3678;Bedrijfsgrootte < 10 werkzame personen;2004 4e kwartaal;;;;38.9;60.0;59.0
3679;Bedrijfsgrootte < 10 werkzame personen;2004 jaarcijfer;;;;40.2;253.0;244.0
3680;Bedrijfsgrootte < 10 werkzame personen;2005 1e kwartaal;;;;62.9;91.0;67.0
3681;Bedrijfsgrootte < 10 werkzame personen;2005 2e kwartaal;;;;54.1;78.0;86.0
3682;Bedrijfsgrootte < 10 werkzame personen;2005 3e kwartaal;;;;52.4;85.0;87.0
3683;Bedrijfsgrootte < 10 werkzame personen;2005 4e kwartaal;;;;50.8;73.0;75.0
3684;Bedrijfsgrootte < 10 werkzame personen;2005 jaarcijfer;;;;53.6;327.0;315.0
3685;Bedrijfsgrootte < 10 werkzame personen;2006 1e kwartaal;;;;62.3;91.0;80.0
3686;Bedrijfsgrootte < 10 werkzame personen;2006 2e kwartaal;;;;70.2;107.0;99.0
3687;Bedrijfsgrootte < 10 werkzame personen;2006 3e kwartaal;;;;60.4;94.0;104.0
3688;Bedrijfsgrootte < 10 werkzame personen;2006 4e kwartaal;64.3;77.0;83.0;62.6;84.0;82.0
3689;Bedrijfsgrootte < 10 werkzame personen;2006 jaarcijfer;;;;62.4;376.0;364.0
3690;Bedrijfsgrootte < 10 werkzame personen;2007 1e kwartaal;66.6;94.0;92.0;;;
3691;Bedrijfsgrootte < 10 werkzame personen;2007 2e kwartaal;68.7;95.0;93.0;;;
3692;Bedrijfsgrootte < 10 werkzame personen;2007 3e kwartaal;61.2;80.0;88.0;;;
3693;Bedrijfsgrootte < 10 werkzame personen;2007 4e kwartaal;62.6;78.0;76.0;;;
3694;Bedrijfsgrootte < 10 werkzame personen;2007 jaarcijfer;65.0;347.0;349.0;;;
3695;Bedrijfsgrootte < 10 werkzame personen;2008 1e kwartaal;63.4;80.0;79.0;;;
3696;Bedrijfsgrootte < 10 werkzame personen;2008 2e kwartaal;61.5;78.0;80.0;;;
3697;Bedrijfsgrootte < 10 werkzame personen;2008 3e kwartaal;55.7;75.0;81.0;;;
3698;Bedrijfsgrootte < 10 werkzame personen;2008 4e kwartaal;44.0;58.0;70.0;;;
3699;Bedrijfsgrootte < 10 werkzame personen;2008 jaarcijfer;58.5;291.0;310.0;;;
3700;Bedrijfsgrootte < 10 werkzame personen;2009 1e kwartaal;37.5;53.0;60.0;;;
3701;Bedrijfsgrootte < 10 werkzame personen;2009 2e kwartaal;31.9;51.0;57.0;;;
3702;Bedrijfsgrootte < 10 werkzame personen;2009 3e kwartaal;28.1;47.0;51.0;;;
3703;Bedrijfsgrootte < 10 werkzame personen;2009 4e kwartaal;25.0;43.0;46.0;;;
3704;Bedrijfsgrootte < 10 werkzame personen;2009 jaarcijfer;33.0;195.0;213.0;;;
3705;Bedrijfsgrootte 10-99 werkzame personen;1997 1e kwartaal;;;;26.1;51.0;46.0
3706;Bedrijfsgrootte 10-99 werkzame personen;1997 2e kwartaal;;;;27.7;60.0;59.0
3707;Bedrijfsgrootte 10-99 werkzame personen;1997 3e kwartaal;;;;24.9;57.0;60.0
