ID;GemeentelijkeTaakvelden;Regiokenmerken;Perioden;Baten_1;Lasten_2;Saldo_3;Baten_4;Lasten_5;Saldo_6
4015;Overig bestuur en ondersteuning;Flevoland (CR);2018;25;26;-2;60;64;-4
4016;Overig bestuur en ondersteuning;Flevoland (CR);2019;17;24;-7;40;58;-18
4017;Overig bestuur en ondersteuning;Flevoland (CR);2020;17;22;-5;40;51;-11
4018;Overig bestuur en ondersteuning;Flevoland (CR);2021;15;32;-17;36;75;-39
4019;Overig bestuur en ondersteuning;Flevoland (CR);2022;18;26;-8;41;60;-19
4020;Overig bestuur en ondersteuning;Flevoland (CR);2023;17;33;-17;38;75;-37
4021;Overig bestuur en ondersteuning;Flevoland (CR);2024;18;54;-37;39;120;-81
4022;Overig bestuur en ondersteuning;Flevoland (CR);2025;21;37;-16;46;81;-36
4023;Overig bestuur en ondersteuning;Minder dan 5 000 inwoners;2017;1;1;0;108;83;25
4024;Overig bestuur en ondersteuning;Minder dan 5 000 inwoners;2018;1;1;0;91;65;26
4025;Overig bestuur en ondersteuning;Minder dan 5 000 inwoners;2019;1;0;0;47;7;39
4026;Overig bestuur en ondersteuning;Minder dan 5 000 inwoners;2020;1;0;1;41;-6;47
4027;Overig bestuur en ondersteuning;Minder dan 5 000 inwoners;2021;1;0;1;44;3;41
4028;Overig bestuur en ondersteuning;Minder dan 5 000 inwoners;2022;0;0;1;37;-3;40
4029;Overig bestuur en ondersteuning;Minder dan 5 000 inwoners;2023;1;1;0;44;70;-26
4030;Overig bestuur en ondersteuning;Minder dan 5 000 inwoners;2024;1;1;0;85;95;-10
4031;Overig bestuur en ondersteuning;Minder dan 5 000 inwoners;2025;1;1;-1;70;116;-46
4032;Overig bestuur en ondersteuning;5 000 tot 10 000 inwoners;2017;18;13;5;129;95;33
4033;Overig bestuur en ondersteuning;5 000 tot 10 000 inwoners;2018;17;12;5;130;94;36
4034;Overig bestuur en ondersteuning;5 000 tot 10 000 inwoners;2019;4;4;0;35;36;-1
4035;Overig bestuur en ondersteuning;5 000 tot 10 000 inwoners;2020;7;6;1;90;77;13
4036;Overig bestuur en ondersteuning;5 000 tot 10 000 inwoners;2021;3;3;0;46;46;0
4037;Overig bestuur en ondersteuning;5 000 tot 10 000 inwoners;2022;2;3;-1;42;53;-11
4038;Overig bestuur en ondersteuning;5 000 tot 10 000 inwoners;2023;3;6;-2;58;98;-40
4039;Overig bestuur en ondersteuning;5 000 tot 10 000 inwoners;2024;3;6;-3;59;108;-49
4040;Overig bestuur en ondersteuning;5 000 tot 10 000 inwoners;2025;2;5;-3;48;102;-54
4041;Overig bestuur en ondersteuning;10 000 tot 20 000 inwoners;2017;133;93;40;94;66;29
4042;Overig bestuur en ondersteuning;10 000 tot 20 000 inwoners;2018;95;75;20;72;57;15
4043;Overig bestuur en ondersteuning;10 000 tot 20 000 inwoners;2019;65;49;17;62;46;16
4044;Overig bestuur en ondersteuning;10 000 tot 20 000 inwoners;2020;75;39;36;74;38;36
4045;Overig bestuur en ondersteuning;10 000 tot 20 000 inwoners;2021;58;33;25;59;34;26
4046;Overig bestuur en ondersteuning;10 000 tot 20 000 inwoners;2022;49;39;10;53;41;11
4047;Overig bestuur en ondersteuning;10 000 tot 20 000 inwoners;2023;41;64;-23;49;77;-28
4048;Overig bestuur en ondersteuning;10 000 tot 20 000 inwoners;2024;39;56;-17;48;69;-21
4049;Overig bestuur en ondersteuning;10 000 tot 20 000 inwoners;2025;46;49;-3;54;58;-4
4050;Overig bestuur en ondersteuning;20 000 tot 50 000 inwoners;2017;537;416;121;90;69;20
4051;Overig bestuur en ondersteuning;20 000 tot 50 000 inwoners;2018;434;355;79;72;59;13
4052;Overig bestuur en ondersteuning;20 000 tot 50 000 inwoners;2019;344;301;43;57;50;7
4053;Overig bestuur en ondersteuning;20 000 tot 50 000 inwoners;2020;323;257;65;54;43;11
4054;Overig bestuur en ondersteuning;20 000 tot 50 000 inwoners;2021;302;256;46;50;42;8
4055;Overig bestuur en ondersteuning;20 000 tot 50 000 inwoners;2022;273;267;7;46;45;1
4056;Overig bestuur en ondersteuning;20 000 tot 50 000 inwoners;2023;271;480;-209;45;80;-35
4057;Overig bestuur en ondersteuning;20 000 tot 50 000 inwoners;2024;328;439;-110;56;74;-19
4058;Overig bestuur en ondersteuning;20 000 tot 50 000 inwoners;2025;345;380;-36;59;65;-6
4059;Overig bestuur en ondersteuning;50 000 tot 100 000 inwoners;2017;336;222;114;103;68;35
4060;Overig bestuur en ondersteuning;50 000 tot 100 000 inwoners;2018;295;261;34;88;78;10
4061;Overig bestuur en ondersteuning;50 000 tot 100 000 inwoners;2019;271;253;18;75;70;5
4062;Overig bestuur en ondersteuning;50 000 tot 100 000 inwoners;2020;417;213;204;111;57;54
4063;Overig bestuur en ondersteuning;50 000 tot 100 000 inwoners;2021;216;193;23;57;51;6
4064;Overig bestuur en ondersteuning;50 000 tot 100 000 inwoners;2022;208;246;-38;52;62;-9
4065;Overig bestuur en ondersteuning;50 000 tot 100 000 inwoners;2023;208;402;-193;50;97;-46
4066;Overig bestuur en ondersteuning;50 000 tot 100 000 inwoners;2024;251;372;-121;58;86;-28
4067;Overig bestuur en ondersteuning;50 000 tot 100 000 inwoners;2025;283;359;-76;64;81;-17
4068;Overig bestuur en ondersteuning;100 000 tot 150 000 inwoners;2017;241;126;115;149;78;71
4069;Overig bestuur en ondersteuning;100 000 tot 150 000 inwoners;2018;209;129;80;127;79;49
4070;Overig bestuur en ondersteuning;100 000 tot 150 000 inwoners;2019;219;162;57;133;98;34
4071;Overig bestuur en ondersteuning;100 000 tot 150 000 inwoners;2020;201;147;54;125;92;33
4072;Overig bestuur en ondersteuning;100 000 tot 150 000 inwoners;2021;171;158;14;106;98;8
4073;Overig bestuur en ondersteuning;100 000 tot 150 000 inwoners;2022;182;182;0;113;112;0
4074;Overig bestuur en ondersteuning;100 000 tot 150 000 inwoners;2023;149;266;-117;91;162;-71
4075;Overig bestuur en ondersteuning;100 000 tot 150 000 inwoners;2024;175;229;-54;105;138;-33
4076;Overig bestuur en ondersteuning;100 000 tot 150 000 inwoners;2025;184;187;-4;110;112;-2
4077;Overig bestuur en ondersteuning;150 000 tot 250 000 inwoners;2017;304;206;98;132;90;43
4078;Overig bestuur en ondersteuning;150 000 tot 250 000 inwoners;2018;248;232;16;107;101;7
4079;Overig bestuur en ondersteuning;150 000 tot 250 000 inwoners;2019;190;172;18;81;73;8
4080;Overig bestuur en ondersteuning;150 000 tot 250 000 inwoners;2020;170;155;16;67;61;6
4081;Overig bestuur en ondersteuning;150 000 tot 250 000 inwoners;2021;157;135;22;62;53;9
4082;Overig bestuur en ondersteuning;150 000 tot 250 000 inwoners;2022;155;156;-1;61;61;0
4083;Overig bestuur en ondersteuning;150 000 tot 250 000 inwoners;2023;209;276;-67;80;106;-26
4084;Overig bestuur en ondersteuning;150 000 tot 250 000 inwoners;2024;187;239;-52;71;91;-20
4085;Overig bestuur en ondersteuning;150 000 tot 250 000 inwoners;2025;220;215;5;83;81;2
4086;Overig bestuur en ondersteuning;250 000 inwoners of meer;2017;609;344;265;259;146;113
4087;Overig bestuur en ondersteuning;250 000 inwoners of meer;2018;558;430;127;235;181;54
4088;Overig bestuur en ondersteuning;250 000 inwoners of meer;2019;516;318;198;215;133;82
4089;Overig bestuur en ondersteuning;250 000 inwoners of meer;2020;463;251;212;191;104;87
4090;Overig bestuur en ondersteuning;250 000 inwoners of meer;2021;392;256;136;161;105;56
4091;Overig bestuur en ondersteuning;250 000 inwoners of meer;2022;394;263;131;160;107;53
4092;Overig bestuur en ondersteuning;250 000 inwoners of meer;2023;548;325;223;218;129;89
4093;Overig bestuur en ondersteuning;250 000 inwoners of meer;2024;506;366;140;199;144;55
4094;Overig bestuur en ondersteuning;250 000 inwoners of meer;2025;541;336;205;212;132;80
4095;Toevoeging/onttrekking reserves;Nederland;2017;3346;2030;1316;196;119;77
4096;Toevoeging/onttrekking reserves;Nederland;2018;3822;2285;1537;222;133;89
4097;Toevoeging/onttrekking reserves;Nederland;2019;3395;2224;1172;196;129;68
4098;Toevoeging/onttrekking reserves;Nederland;2020;3707;2759;948;213;158;54
4099;Toevoeging/onttrekking reserves;Nederland;2021;3866;2731;1135;221;156;65
4100;Toevoeging/onttrekking reserves;Nederland;2022;3903;2830;1073;222;161;61
4101;Toevoeging/onttrekking reserves;Nederland;2023;3521;3031;491;198;170;28
4102;Toevoeging/onttrekking reserves;Nederland;2024;3571;2810;761;199;157;42
4103;Toevoeging/onttrekking reserves;Nederland;2025;4572;3801;771;253;211;43
4104;Toevoeging/onttrekking reserves;Noord-Nederland (LD);2017;271;127;143;157;74;83
4105;Toevoeging/onttrekking reserves;Noord-Nederland (LD);2018;283;147;136;164;86;79
4106;Toevoeging/onttrekking reserves;Noord-Nederland (LD);2019;240;110;131;139;64;76
4107;Toevoeging/onttrekking reserves;Noord-Nederland (LD);2020;222;128;94;128;74;54
4108;Toevoeging/onttrekking reserves;Noord-Nederland (LD);2021;140;99;41;81;57;24
4109;Toevoeging/onttrekking reserves;Noord-Nederland (LD);2022;126;95;30;72;55;17
4110;Toevoeging/onttrekking reserves;Noord-Nederland (LD);2023;181;170;11;103;97;6
4111;Toevoeging/onttrekking reserves;Noord-Nederland (LD);2024;224;168;57;127;95;32
4112;Toevoeging/onttrekking reserves;Noord-Nederland (LD);2025;243;188;55;137;106;31
4113;Toevoeging/onttrekking reserves;Oost-Nederland (LD);2017;469;350;119;130;97;33
4114;Toevoeging/onttrekking reserves;Oost-Nederland (LD);2018;515;401;113;142;111;31
4115;Toevoeging/onttrekking reserves;Oost-Nederland (LD);2019;578;454;123;158;125;34
4116;Toevoeging/onttrekking reserves;Oost-Nederland (LD);2020;554;397;157;151;108;43
4117;Toevoeging/onttrekking reserves;Oost-Nederland (LD);2021;520;354;165;141;96;45
4118;Toevoeging/onttrekking reserves;Oost-Nederland (LD);2022;599;520;79;161;140;21
4119;Toevoeging/onttrekking reserves;Oost-Nederland (LD);2023;660;493;166;175;131;44
4120;Toevoeging/onttrekking reserves;Oost-Nederland (LD);2024;696;526;170;184;139;45
4121;Toevoeging/onttrekking reserves;Oost-Nederland (LD);2025;778;604;174;204;158;46
4122;Toevoeging/onttrekking reserves;West-Nederland (LD);2017;2026;1239;787;249;152;97
4123;Toevoeging/onttrekking reserves;West-Nederland (LD);2018;2432;1338;1094;297;163;134
4124;Toevoeging/onttrekking reserves;West-Nederland (LD);2019;1911;1262;649;232;153;79
4125;Toevoeging/onttrekking reserves;West-Nederland (LD);2020;2388;1875;513;287;225;62
4126;Toevoeging/onttrekking reserves;West-Nederland (LD);2021;2622;1890;732;314;226;88
4127;Toevoeging/onttrekking reserves;West-Nederland (LD);2022;2684;1836;848;319;218;101
4128;Toevoeging/onttrekking reserves;West-Nederland (LD);2023;2050;1830;220;240;214;26
4129;Toevoeging/onttrekking reserves;West-Nederland (LD);2024;2048;1652;396;238;192;46
4130;Toevoeging/onttrekking reserves;West-Nederland (LD);2025;2923;2504;419;338;289;48
4131;Toevoeging/onttrekking reserves;Zuid-Nederland (LD);2017;580;313;267;160;86;73
4132;Toevoeging/onttrekking reserves;Zuid-Nederland (LD);2018;592;398;194;162;109;53
4133;Toevoeging/onttrekking reserves;Zuid-Nederland (LD);2019;666;398;269;182;109;73
4134;Toevoeging/onttrekking reserves;Zuid-Nederland (LD);2020;543;359;185;148;97;50
4135;Toevoeging/onttrekking reserves;Zuid-Nederland (LD);2021;584;388;196;158;105;53
4136;Toevoeging/onttrekking reserves;Zuid-Nederland (LD);2022;495;379;116;133;102;31
4137;Toevoeging/onttrekking reserves;Zuid-Nederland (LD);2023;630;537;93;168;143;25
4138;Toevoeging/onttrekking reserves;Zuid-Nederland (LD);2024;603;464;139;160;123;37
4139;Toevoeging/onttrekking reserves;Zuid-Nederland (LD);2025;628;506;122;165;133;32
4140;Toevoeging/onttrekking reserves;Groningen (PV);2017;82;41;41;140;70;70
4141;Toevoeging/onttrekking reserves;Groningen (PV);2018;101;57;45;174;97;76
4142;Toevoeging/onttrekking reserves;Groningen (PV);2019;107;43;64;183;74;109
4143;Toevoeging/onttrekking reserves;Groningen (PV);2020;73;43;30;124;73;51
4144;Toevoeging/onttrekking reserves;Groningen (PV);2021;62;35;27;106;59;46
4145;Toevoeging/onttrekking reserves;Groningen (PV);2022;52;49;3;88;83;5
4146;Toevoeging/onttrekking reserves;Groningen (PV);2023;46;55;-9;77;92;-14
4147;Toevoeging/onttrekking reserves;Groningen (PV);2024;85;68;17;141;113;28
4148;Toevoeging/onttrekking reserves;Groningen (PV);2025;102;85;17;169;141;28
4149;Toevoeging/onttrekking reserves;Fryslân (PV);2017;94;69;25;145;106;39
4150;Toevoeging/onttrekking reserves;Fryslân (PV);2018;74;40;34;115;62;53
4151;Toevoeging/onttrekking reserves;Fryslân (PV);2019;68;33;35;104;51;54
4152;Toevoeging/onttrekking reserves;Fryslân (PV);2020;89;51;38;137;78;59
4153;Toevoeging/onttrekking reserves;Fryslân (PV);2021;48;43;5;73;65;8
4154;Toevoeging/onttrekking reserves;Fryslân (PV);2022;53;27;26;80;41;40
4155;Toevoeging/onttrekking reserves;Fryslân (PV);2023;109;84;25;165;128;37
4156;Toevoeging/onttrekking reserves;Fryslân (PV);2024;111;70;41;168;106;62
4157;Toevoeging/onttrekking reserves;Fryslân (PV);2025;85;58;27;128;87;41
4158;Toevoeging/onttrekking reserves;Drenthe (PV);2017;95;18;77;193;37;156
4159;Toevoeging/onttrekking reserves;Drenthe (PV);2018;107;50;57;218;102;116
4160;Toevoeging/onttrekking reserves;Drenthe (PV);2019;66;34;32;133;68;65
4161;Toevoeging/onttrekking reserves;Drenthe (PV);2020;60;34;25;121;70;51
4162;Toevoeging/onttrekking reserves;Drenthe (PV);2021;30;22;9;61;44;18
4163;Toevoeging/onttrekking reserves;Drenthe (PV);2022;21;20;1;43;40;3
4164;Toevoeging/onttrekking reserves;Drenthe (PV);2023;26;32;-5;52;63;-10
4165;Toevoeging/onttrekking reserves;Drenthe (PV);2024;28;29;-1;55;58;-3
4166;Toevoeging/onttrekking reserves;Drenthe (PV);2025;56;45;11;111;88;23
4167;Toevoeging/onttrekking reserves;Overijssel (PV);2017;135;110;25;118;96;21
4168;Toevoeging/onttrekking reserves;Overijssel (PV);2018;162;102;60;141;89;52
4169;Toevoeging/onttrekking reserves;Overijssel (PV);2019;162;108;54;140;93;47
4170;Toevoeging/onttrekking reserves;Overijssel (PV);2020;149;103;45;128;89;39
4171;Toevoeging/onttrekking reserves;Overijssel (PV);2021;139;91;48;119;78;41
4172;Toevoeging/onttrekking reserves;Overijssel (PV);2022;185;170;15;158;145;13
4173;Toevoeging/onttrekking reserves;Overijssel (PV);2023;209;137;73;177;115;61
4174;Toevoeging/onttrekking reserves;Overijssel (PV);2024;265;198;67;222;166;56
4175;Toevoeging/onttrekking reserves;Overijssel (PV);2025;305;272;33;255;227;27
4176;Toevoeging/onttrekking reserves;Flevoland (PV);2017;100;38;62;245;92;153
4177;Toevoeging/onttrekking reserves;Flevoland (PV);2018;93;72;22;226;174;52
4178;Toevoeging/onttrekking reserves;Flevoland (PV);2019;138;139;-1;331;334;-3
4179;Toevoeging/onttrekking reserves;Flevoland (PV);2020;139;105;33;328;249;79
4180;Toevoeging/onttrekking reserves;Flevoland (PV);2021;122;72;49;284;169;115
4181;Toevoeging/onttrekking reserves;Flevoland (PV);2022;133;106;27;306;244;62
4182;Toevoeging/onttrekking reserves;Flevoland (PV);2023;82;67;16;185;150;36
4183;Toevoeging/onttrekking reserves;Flevoland (PV);2024;107;59;48;237;130;107
4184;Toevoeging/onttrekking reserves;Flevoland (PV);2025;106;72;34;233;158;75
4185;Toevoeging/onttrekking reserves;Gelderland (PV);2017;235;202;32;115;99;16
4186;Toevoeging/onttrekking reserves;Gelderland (PV);2018;260;227;32;126;110;16
4187;Toevoeging/onttrekking reserves;Gelderland (PV);2019;278;207;71;134;100;34
4188;Toevoeging/onttrekking reserves;Gelderland (PV);2020;266;188;78;128;90;38
4189;Toevoeging/onttrekking reserves;Gelderland (PV);2021;260;191;69;124;91;33
4190;Toevoeging/onttrekking reserves;Gelderland (PV);2022;281;245;36;133;116;17
4191;Toevoeging/onttrekking reserves;Gelderland (PV);2023;368;290;78;172;136;37
4192;Toevoeging/onttrekking reserves;Gelderland (PV);2024;324;270;55;151;126;25
4193;Toevoeging/onttrekking reserves;Gelderland (PV);2025;367;260;107;170;120;49
4194;Toevoeging/onttrekking reserves;Utrecht (PV);2017;145;74;71;113;58;55
4195;Toevoeging/onttrekking reserves;Utrecht (PV);2018;170;81;89;131;62;69
4196;Toevoeging/onttrekking reserves;Utrecht (PV);2019;227;109;118;169;81;88
4197;Toevoeging/onttrekking reserves;Utrecht (PV);2020;243;115;128;179;85;94
4198;Toevoeging/onttrekking reserves;Utrecht (PV);2021;242;105;137;178;77;100
4199;Toevoeging/onttrekking reserves;Utrecht (PV);2022;149;109;40;109;79;29
4200;Toevoeging/onttrekking reserves;Utrecht (PV);2023;190;139;52;137;100;37
4201;Toevoeging/onttrekking reserves;Utrecht (PV);2024;206;126;80;147;90;57
4202;Toevoeging/onttrekking reserves;Utrecht (PV);2025;245;152;94;174;108;66
4203;Toevoeging/onttrekking reserves;Noord-Holland (PV);2017;863;617;247;307;219;88
4204;Toevoeging/onttrekking reserves;Noord-Holland (PV);2018;1106;631;475;390;223;168
4205;Toevoeging/onttrekking reserves;Noord-Holland (PV);2019;797;588;209;279;206;73
4206;Toevoeging/onttrekking reserves;Noord-Holland (PV);2020;1177;969;207;409;337;72
4207;Toevoeging/onttrekking reserves;Noord-Holland (PV);2021;1368;1137;231;474;394;80
4208;Toevoeging/onttrekking reserves;Noord-Holland (PV);2022;1369;1105;264;470;380;91
4209;Toevoeging/onttrekking reserves;Noord-Holland (PV);2023;972;922;51;329;312;17
4210;Toevoeging/onttrekking reserves;Noord-Holland (PV);2024;875;823;52;294;276;17
4211;Toevoeging/onttrekking reserves;Noord-Holland (PV);2025;1638;1620;18;547;541;6
4212;Toevoeging/onttrekking reserves;Zuid-Holland (PV);2017;986;522;463;270;143;127
4213;Toevoeging/onttrekking reserves;Zuid-Holland (PV);2018;1129;609;520;307;165;141
4214;Toevoeging/onttrekking reserves;Zuid-Holland (PV);2019;858;553;306;234;150;83
4215;Toevoeging/onttrekking reserves;Zuid-Holland (PV);2020;931;766;166;251;206;45
4216;Toevoeging/onttrekking reserves;Zuid-Holland (PV);2021;983;626;357;264;168;96
4217;Toevoeging/onttrekking reserves;Zuid-Holland (PV);2022;1136;597;539;303;159;144
4218;Toevoeging/onttrekking reserves;Zuid-Holland (PV);2023;865;736;129;227;193;34
4219;Toevoeging/onttrekking reserves;Zuid-Holland (PV);2024;932;634;298;243;165;78
4220;Toevoeging/onttrekking reserves;Zuid-Holland (PV);2025;981;636;346;254;165;90
4221;Toevoeging/onttrekking reserves;Zeeland (PV);2017;32;26;6;84;69;15
4222;Toevoeging/onttrekking reserves;Zeeland (PV);2018;27;17;10;71;45;26
4223;Toevoeging/onttrekking reserves;Zeeland (PV);2019;29;12;16;75;32;42
4224;Toevoeging/onttrekking reserves;Zeeland (PV);2020;37;25;12;96;65;31
4225;Toevoeging/onttrekking reserves;Zeeland (PV);2021;30;22;8;77;56;21
4226;Toevoeging/onttrekking reserves;Zeeland (PV);2022;29;26;4;76;66;9
4227;Toevoeging/onttrekking reserves;Zeeland (PV);2023;23;34;-11;59;87;-28
4228;Toevoeging/onttrekking reserves;Zeeland (PV);2024;35;70;-34;90;178;-87
4229;Toevoeging/onttrekking reserves;Zeeland (PV);2025;59;97;-38;149;247;-97
4230;Toevoeging/onttrekking reserves;Noord-Brabant (PV);2017;392;223;169;156;89;67
4231;Toevoeging/onttrekking reserves;Noord-Brabant (PV);2018;394;272;121;156;108;48
4232;Toevoeging/onttrekking reserves;Noord-Brabant (PV);2019;498;290;208;196;114;82
4233;Toevoeging/onttrekking reserves;Noord-Brabant (PV);2020;387;251;135;151;98;53
4234;Toevoeging/onttrekking reserves;Noord-Brabant (PV);2021;421;299;122;163;116;47
4235;Toevoeging/onttrekking reserves;Noord-Brabant (PV);2022;341;256;85;132;99;33
4236;Toevoeging/onttrekking reserves;Noord-Brabant (PV);2023;511;446;65;195;170;25
4237;Toevoeging/onttrekking reserves;Noord-Brabant (PV);2024;414;307;107;157;116;41
4238;Toevoeging/onttrekking reserves;Noord-Brabant (PV);2025;462;373;89;173;140;33
4239;Toevoeging/onttrekking reserves;Limburg (PV);2017;188;90;98;168;80;88
4240;Toevoeging/onttrekking reserves;Limburg (PV);2018;198;126;73;177;113;65
4241;Toevoeging/onttrekking reserves;Limburg (PV);2019;169;108;61;151;97;54
4242;Toevoeging/onttrekking reserves;Limburg (PV);2020;156;107;49;140;96;44
4243;Toevoeging/onttrekking reserves;Limburg (PV);2021;163;89;74;146;80;67
4244;Toevoeging/onttrekking reserves;Limburg (PV);2022;153;122;31;137;110;28
4245;Toevoeging/onttrekking reserves;Limburg (PV);2023;119;90;28;105;80;25
4246;Toevoeging/onttrekking reserves;Limburg (PV);2024;189;157;32;167;138;28
4247;Toevoeging/onttrekking reserves;Limburg (PV);2025;166;133;33;146;117;29
4248;Toevoeging/onttrekking reserves;Oost-Groningen (CR);2017;11;8;3;73;52;21
4249;Toevoeging/onttrekking reserves;Oost-Groningen (CR);2018;9;7;3;70;51;19
4250;Toevoeging/onttrekking reserves;Oost-Groningen (CR);2019;12;8;4;91;61;30
4251;Toevoeging/onttrekking reserves;Oost-Groningen (CR);2020;15;6;9;111;45;65
4252;Toevoeging/onttrekking reserves;Oost-Groningen (CR);2021;8;6;2;61;45;16
4253;Toevoeging/onttrekking reserves;Oost-Groningen (CR);2022;23;18;5;167;129;38
4254;Toevoeging/onttrekking reserves;Oost-Groningen (CR);2023;10;12;-1;76;85;-9
4255;Toevoeging/onttrekking reserves;Oost-Groningen (CR);2024;10;13;-3;75;93;-18
4256;Toevoeging/onttrekking reserves;Oost-Groningen (CR);2025;21;14;7;148;98;50
4257;Toevoeging/onttrekking reserves;Delfzijl en omgeving (CR);2017;4;2;2;88;38;50
4258;Toevoeging/onttrekking reserves;Delfzijl en omgeving (CR);2018;7;4;3;157;94;63
4259;Toevoeging/onttrekking reserves;Delfzijl en omgeving (CR);2019;5;5;0;110;113;-3
4260;Toevoeging/onttrekking reserves;Delfzijl en omgeving (CR);2020;5;4;1;107;90;17
4261;Toevoeging/onttrekking reserves;Delfzijl en omgeving (CR);2021;1;1;0;27;25;3
4262;Toevoeging/onttrekking reserves;Delfzijl en omgeving (CR);2022;3;1;2;75;24;51
4263;Toevoeging/onttrekking reserves;Delfzijl en omgeving (CR);2023;2;3;0;52;61;-8
4264;Toevoeging/onttrekking reserves;Delfzijl en omgeving (CR);2024;7;3;3;146;71;75
4265;Toevoeging/onttrekking reserves;Delfzijl en omgeving (CR);2025;9;4;5;190;84;106
4266;Toevoeging/onttrekking reserves;Overig Groningen (CR);2017;67;31;36;171;80;91
4267;Toevoeging/onttrekking reserves;Overig Groningen (CR);2018;85;46;39;211;113;97
4268;Toevoeging/onttrekking reserves;Overig Groningen (CR);2019;90;30;60;222;74;149
4269;Toevoeging/onttrekking reserves;Overig Groningen (CR);2020;53;33;20;131;81;50
4270;Toevoeging/onttrekking reserves;Overig Groningen (CR);2021;52;28;25;129;68;61
4271;Toevoeging/onttrekking reserves;Overig Groningen (CR);2022;25;30;-5;62;74;-12
