ID;Gewassen;BiologischeBestrijders;Perioden;BedrijvenMetBiologischeBestrijders_1;BedrijvenMetBiologischeBestrijders_2;OppervlakteMetBestrijders_3;OppervlakteMetBestrijdersRelatief_4;IngezetteBiologischeBestrijders_5;TotaalOppervlakte_6;OppervlakteMetBiologischeBestrijders_7
780;Rozen onder glas;B99 Sluipwesp en galmug, overig;2012;;;;;;;
781;Rozen onder glas;B99 Sluipwesp en galmug, overig;2016;;;;;;;
782;Rozen onder glas;B99 Sluipwesp en galmug, overig;2020;16.0;27.0;103.0;50.3;869.0;4.0;8.0
783;Rozen onder glas;C Roofwants, -vlieg, -kever totaal;2012;48.0;25.9;123.0;30.1;737.0;2.0;6.0
784;Rozen onder glas;C Roofwants, -vlieg, -kever totaal;2016;21.0;20.5;63.0;24.5;4805.0;19.0;76.0
785;Rozen onder glas;C Roofwants, -vlieg, -kever totaal;2020;22.0;36.6;114.0;55.8;529.0;3.0;5.0
786;Rozen onder glas;C01 Delphastus pusillus;2012;26.0;13.8;75.0;18.5;351.0;1.0;5.0
787;Rozen onder glas;C01 Delphastus pusillus;2016;;;;;;;
788;Rozen onder glas;C01 Delphastus pusillus;2020;;;;;;;
789;Rozen onder glas;C02 Macrolophus pygmaeus;2012;0.0;0.0;0.0;0.0;0.0;0.0;
790;Rozen onder glas;C02 Macrolophus pygmaeus;2016;0.0;0.0;0.0;0.0;0.0;0.0;
791;Rozen onder glas;C02 Macrolophus pygmaeus;2020;0.0;0.0;0.0;0.0;0.0;0.0;
792;Rozen onder glas;C03 Orius laevigatus;2012;;;;;;;
793;Rozen onder glas;C03 Orius laevigatus;2016;;;;;;;
794;Rozen onder glas;C03 Orius laevigatus;2020;2.0;3.3;0.0;0.1;9.0;0.0;38.0
795;Rozen onder glas;C99 Roofwants, -vlieg, -kever, overig;2012;24.0;12.8;60.0;14.6;313.0;1.0;5.0
796;Rozen onder glas;C99 Roofwants, -vlieg, -kever, overig;2016;14.0;13.5;44.0;17.1;4478.0;17.0;102.0
797;Rozen onder glas;C99 Roofwants, -vlieg, -kever, overig;2020;22.0;36.6;114.0;55.8;520.0;3.0;5.0
798;Rozen onder glas;D Aaltje totaal;2012;;;;;;;
799;Rozen onder glas;D Aaltje totaal;2016;;;;;;;
800;Rozen onder glas;D Aaltje totaal;2020;4.0;6.4;7.0;3.5;77901720.0;381367.0;10840319.0
801;Rozen onder glas;D01 Steinernema carpocapsae;2012;;;;;;;
802;Rozen onder glas;D01 Steinernema carpocapsae;2016;;;;;;;
803;Rozen onder glas;D01 Steinernema carpocapsae;2020;;;;;;;
804;Rozen onder glas;D02 Steinernema feltiae;2012;;;;;;;
805;Rozen onder glas;D02 Steinernema feltiae;2016;;;;;;;
806;Rozen onder glas;D02 Steinernema feltiae;2020;2.0;3.1;7.0;3.3;76925411.0;376588.0;11484594.0
807;Rozen onder glas;D99 Aaltje, overig;2012;;;;;;;
808;Rozen onder glas;D99 Aaltje, overig;2016;;;;;;;
809;Rozen onder glas;D99 Aaltje, overig;2020;2.0;3.3;0.0;0.2;976309.0;4780.0;2000000.0
810;Totaal tomaten;Totaal bestrijders;2012;318.0;96.0;1626.0;96.2;;;
811;Totaal tomaten;Totaal bestrijders;2016;266.0;97.0;1700.0;99.7;;;
812;Totaal tomaten;Totaal bestrijders;2020;235.0;89.5;1872.0;100.0;;;
813;Totaal tomaten;A Roofmijt en rooftrips totaal;2012;44.0;13.4;120.0;7.1;15529.0;9.0;130.0
814;Totaal tomaten;A Roofmijt en rooftrips totaal;2016;52.0;18.9;327.0;19.2;48129.0;28.0;147.0
815;Totaal tomaten;A Roofmijt en rooftrips totaal;2020;38.0;14.4;329.0;17.6;34178.0;18.0;104.0
816;Totaal tomaten;A01 Amblydromalus limonicus;2012;0.0;0.0;0.0;0.0;0.0;0.0;
817;Totaal tomaten;A01 Amblydromalus limonicus;2016;0.0;0.0;0.0;0.0;0.0;0.0;
818;Totaal tomaten;A01 Amblydromalus limonicus;2020;0.0;0.0;0.0;0.0;0.0;0.0;
819;Totaal tomaten;A02 Amblyseius degenerans;2012;0.0;0.0;0.0;0.0;0.0;0.0;
820;Totaal tomaten;A02 Amblyseius degenerans;2016;0.0;0.0;0.0;0.0;0.0;0.0;
821;Totaal tomaten;A02 Amblyseius degenerans;2020;0.0;0.0;0.0;0.0;0.0;0.0;
822;Totaal tomaten;A03 Amblyseius swirskii;2012;;;;;;;
823;Totaal tomaten;A03 Amblyseius swirskii;2016;;;;;;;
824;Totaal tomaten;A03 Amblyseius swirskii;2020;;;;;;;
825;Totaal tomaten;A04 Macrocheles robustulus;2012;;;;;;;
826;Totaal tomaten;A04 Macrocheles robustulus;2016;;;;;;;
827;Totaal tomaten;A04 Macrocheles robustulus;2020;3.0;1.3;20.0;1.1;15761.0;8.0;789.0
828;Totaal tomaten;A05 Neioseiulus californicus;2012;0.0;0.0;0.0;0.0;0.0;0.0;
829;Totaal tomaten;A05 Neioseiulus californicus;2016;0.0;0.0;0.0;0.0;0.0;0.0;
830;Totaal tomaten;A05 Neioseiulus californicus;2020;0.0;0.0;0.0;0.0;0.0;0.0;
831;Totaal tomaten;A06 Neioseiulus cucumeris;2012;;;;;;;
832;Totaal tomaten;A06 Neioseiulus cucumeris;2016;;;;;;;
833;Totaal tomaten;A06 Neioseiulus cucumeris;2020;;;;;;;
834;Totaal tomaten;A07 Phytoseiulus persimilis;2012;28.0;8.4;77.0;4.6;2984.0;2.0;39.0
835;Totaal tomaten;A07 Phytoseiulus persimilis;2016;49.0;18.0;308.0;18.1;35906.0;21.0;116.0
836;Totaal tomaten;A07 Phytoseiulus persimilis;2020;38.0;14.4;329.0;17.6;18417.0;10.0;56.0
837;Totaal tomaten;A08 Stratiolaelaps scimitus;2012;0.0;0.0;0.0;0.0;0.0;0.0;
838;Totaal tomaten;A08 Stratiolaelaps scimitus;2016;0.0;0.0;0.0;0.0;0.0;0.0;
839;Totaal tomaten;A08 Stratiolaelaps scimitus;2020;0.0;0.0;0.0;0.0;0.0;0.0;
840;Totaal tomaten;A09 Transeius montdorensis;2012;0.0;0.0;0.0;0.0;0.0;0.0;
841;Totaal tomaten;A09 Transeius montdorensis;2016;0.0;0.0;0.0;0.0;0.0;0.0;
842;Totaal tomaten;A09 Transeius montdorensis;2020;0.0;0.0;0.0;0.0;0.0;0.0;
843;Totaal tomaten;A99 Roofmijt en rooftrips, overig;2012;;;;;;;
844;Totaal tomaten;A99 Roofmijt en rooftrips, overig;2016;;;;;;;
845;Totaal tomaten;A99 Roofmijt en rooftrips, overig;2020;;;;;;;
846;Totaal tomaten;B Sluipwesp en galmug totaal;2012;289.0;87.2;1528.0;90.3;406676.0;240.0;266.0
847;Totaal tomaten;B Sluipwesp en galmug totaal;2016;259.0;94.5;1660.0;97.4;799075.0;469.0;481.0
848;Totaal tomaten;B Sluipwesp en galmug totaal;2020;217.0;82.7;1769.0;94.5;1591705.0;850.0;900.0
849;Totaal tomaten;B01 Aphidius colemani;2012;;;;;;;
850;Totaal tomaten;B01 Aphidius colemani;2016;20.0;7.5;125.0;7.3;666.0;0.0;5.0
851;Totaal tomaten;B01 Aphidius colemani;2020;2.0;0.7;0.0;0.0;0.0;0.0;1.0
852;Totaal tomaten;B02 Aphidius ervi;2012;30.0;8.9;163.0;9.6;310.0;0.0;2.0
853;Totaal tomaten;B02 Aphidius ervi;2016;34.0;12.6;217.0;12.7;831.0;0.0;4.0
854;Totaal tomaten;B02 Aphidius ervi;2020;12.0;4.7;111.0;5.9;42.0;0.0;0.0
855;Totaal tomaten;B03 Aphidoletes aphidimyza;2012;27.0;8.3;115.0;6.8;1076.0;1.0;9.0
856;Totaal tomaten;B03 Aphidoletes aphidimyza;2016;47.0;17.1;308.0;18.1;2155.0;1.0;7.0
857;Totaal tomaten;B03 Aphidoletes aphidimyza;2020;15.0;5.7;219.0;11.7;4181.0;2.0;19.0
858;Totaal tomaten;B04 Diglyphus isaea;2012;136.0;41.1;695.0;41.1;2339.0;1.0;3.0
859;Totaal tomaten;B04 Diglyphus isaea;2016;31.0;11.4;174.0;10.2;651.0;0.0;4.0
860;Totaal tomaten;B04 Diglyphus isaea;2020;22.0;8.3;142.0;7.6;419.0;0.0;3.0
861;Totaal tomaten;B05 Encarsia formosa;2012;270.0;81.5;1423.0;84.2;282675.0;167.0;199.0
862;Totaal tomaten;B05 Encarsia formosa;2016;248.0;90.4;1513.0;88.8;283875.0;167.0;188.0
863;Totaal tomaten;B05 Encarsia formosa;2020;191.0;72.6;1500.0;80.1;522727.0;279.0;348.0
864;Totaal tomaten;B06 Eretmocerus eremicus;2012;219.0;66.2;1130.0;66.8;113755.0;67.0;101.0
865;Totaal tomaten;B06 Eretmocerus eremicus;2016;204.0;74.6;1381.0;81.0;357206.0;210.0;259.0
866;Totaal tomaten;B06 Eretmocerus eremicus;2020;147.0;56.0;1404.0;75.0;883614.0;472.0;630.0
867;Totaal tomaten;B07 Feltiella acarisuga;2012;;;;;;;
868;Totaal tomaten;B07 Feltiella acarisuga;2016;;;;;;;
869;Totaal tomaten;B07 Feltiella acarisuga;2020;;;;;;;
870;Totaal tomaten;B99 Sluipwesp en galmug, overig;2012;111.0;33.4;572.0;33.9;6455.0;4.0;11.0
871;Totaal tomaten;B99 Sluipwesp en galmug, overig;2016;102.0;37.1;689.0;40.4;153669.0;90.0;223.0
872;Totaal tomaten;B99 Sluipwesp en galmug, overig;2020;42.0;15.9;221.0;11.8;180722.0;97.0;818.0
873;Totaal tomaten;C Roofwants, -vlieg, -kever totaal;2012;299.0;90.3;1567.0;92.6;17616.0;10.0;11.0
874;Totaal tomaten;C Roofwants, -vlieg, -kever totaal;2016;242.0;88.2;1496.0;87.8;20873.0;12.0;14.0
875;Totaal tomaten;C Roofwants, -vlieg, -kever totaal;2020;213.0;80.9;1735.0;92.7;36709.0;20.0;21.0
876;Totaal tomaten;C01 Delphastus pusillus;2012;;;;;;;
877;Totaal tomaten;C01 Delphastus pusillus;2016;;;;;;;
878;Totaal tomaten;C01 Delphastus pusillus;2020;;;;;;;
879;Totaal tomaten;C02 Macrolophus pygmaeus;2012;299.0;90.3;1567.0;92.6;17616.0;10.0;11.0
880;Totaal tomaten;C02 Macrolophus pygmaeus;2016;241.0;87.8;1495.0;87.7;20612.0;12.0;14.0
881;Totaal tomaten;C02 Macrolophus pygmaeus;2020;213.0;80.9;1735.0;92.7;35672.0;19.0;21.0
882;Totaal tomaten;C03 Orius laevigatus;2012;0.0;0.0;0.0;0.0;0.0;0.0;
883;Totaal tomaten;C03 Orius laevigatus;2016;0.0;0.0;0.0;0.0;0.0;0.0;
884;Totaal tomaten;C03 Orius laevigatus;2020;0.0;0.0;0.0;0.0;0.0;0.0;
885;Totaal tomaten;C99 Roofwants, -vlieg, -kever, overig;2012;;;;;;;
886;Totaal tomaten;C99 Roofwants, -vlieg, -kever, overig;2016;;;;;;;
887;Totaal tomaten;C99 Roofwants, -vlieg, -kever, overig;2020;2.0;0.8;20.0;1.1;1037.0;1.0;51.0
888;Totaal tomaten;D Aaltje totaal;2012;;;;;;;
889;Totaal tomaten;D Aaltje totaal;2016;;;;;;;
890;Totaal tomaten;D Aaltje totaal;2020;;;;;;;
891;Totaal tomaten;D01 Steinernema carpocapsae;2012;0.0;0.0;0.0;0.0;0.0;0.0;
892;Totaal tomaten;D01 Steinernema carpocapsae;2016;0.0;0.0;0.0;0.0;0.0;0.0;
893;Totaal tomaten;D01 Steinernema carpocapsae;2020;0.0;0.0;0.0;0.0;0.0;0.0;
894;Totaal tomaten;D02 Steinernema feltiae;2012;;;;;;;
895;Totaal tomaten;D02 Steinernema feltiae;2016;;;;;;;
896;Totaal tomaten;D02 Steinernema feltiae;2020;;;;;;;
897;Totaal tomaten;D99 Aaltje, overig;2012;0.0;0.0;0.0;0.0;0.0;0.0;
898;Totaal tomaten;D99 Aaltje, overig;2016;0.0;0.0;0.0;0.0;0.0;0.0;
899;Totaal tomaten;D99 Aaltje, overig;2020;0.0;0.0;0.0;0.0;0.0;0.0;
