ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2017Totaal_1;WmoClienten2016InstroomWlz2017_2;SamenloopWmoWlz2016Wlz2017_3;WmoClientenGebruikWlz2017Totaal_4;WmoClienten2016InstroomWlzIn2017_5;SamenloopWmoWlz2016WlzIn2017_6;WmoClientenGebruikWlz2017Totaal_7;WmoClienten2016InstroomWlzIn2017_8;SamenloopWmoWlz2016WlzIn2017_9
8027;Mannen;Leeftijd: 60 tot 75 jaar;Nijmegen;110.0;30.0;80.0;12.27;3.31;8.95;9.0;2.0;6.0
8028;Mannen;Leeftijd: 60 tot 75 jaar;Nissewaard;65.0;10.0;55.0;15.53;2.59;12.94;8.0;1.0;7.0
8029;Mannen;Leeftijd: 60 tot 75 jaar;Noord-Beveland;;;;;;;;;
8030;Mannen;Leeftijd: 60 tot 75 jaar;Noordenveld;;;;;;;;;
8031;Mannen;Leeftijd: 60 tot 75 jaar;Noordoostpolder;35.0;5.0;30.0;22.97;4.05;18.92;8.0;1.0;7.0
8032;Mannen;Leeftijd: 60 tot 75 jaar;Noordwijk;95.0;5.0;90.0;59.63;4.35;55.28;36.0;3.0;33.0
8033;Mannen;Leeftijd: 60 tot 75 jaar;Noordwijkerhout;20.0;0.0;15.0;27.27;1.52;25.76;11.0;1.0;11.0
8034;Mannen;Leeftijd: 60 tot 75 jaar;Nuenen, Gerwen en Nederwetten;10.0;5.0;5.0;15.87;4.76;11.11;4.0;1.0;3.0
8035;Mannen;Leeftijd: 60 tot 75 jaar;Nunspeet;;;;;;;;;
8036;Mannen;Leeftijd: 60 tot 75 jaar;Nuth;;;;;;;;;
8037;Mannen;Leeftijd: 60 tot 75 jaar;Oegstgeest;20.0;5.0;15.0;25.93;4.94;20.99;10.0;2.0;8.0
8038;Mannen;Leeftijd: 60 tot 75 jaar;Oirschot;10.0;0.0;10.0;18.03;3.28;14.75;6.0;1.0;5.0
8039;Mannen;Leeftijd: 60 tot 75 jaar;Oisterwijk;;;;;;;;;
8040;Mannen;Leeftijd: 60 tot 75 jaar;Oldambt;55.0;10.0;45.0;13.32;2.66;10.65;13.0;3.0;10.0
8041;Mannen;Leeftijd: 60 tot 75 jaar;Oldebroek;10.0;0.0;10.0;10.89;1.98;8.91;5.0;1.0;4.0
8042;Mannen;Leeftijd: 60 tot 75 jaar;Oldenzaal;30.0;10.0;25.0;14.04;3.51;10.53;10.0;3.0;8.0
8043;Mannen;Leeftijd: 60 tot 75 jaar;Olst-Wijhe;15.0;0.0;15.0;19.72;1.41;18.31;8.0;1.0;7.0
8044;Mannen;Leeftijd: 60 tot 75 jaar;Ommen;;;;;;;;;
8045;Mannen;Leeftijd: 60 tot 75 jaar;Onderbanken;;;;;;;;;
8046;Mannen;Leeftijd: 60 tot 75 jaar;Oost Gelre;;;;;;;;;
8047;Mannen;Leeftijd: 60 tot 75 jaar;Oosterhout;;;;;;;;;
8048;Mannen;Leeftijd: 60 tot 75 jaar;Ooststellingwerf;;;;;;;;;
8049;Mannen;Leeftijd: 60 tot 75 jaar;Oostzaan;;;;;;;;;
8050;Mannen;Leeftijd: 60 tot 75 jaar;Opmeer;5.0;0.0;5.0;10.34;0.0;10.34;3.0;0.0;3.0
8051;Mannen;Leeftijd: 60 tot 75 jaar;Opsterland;;;;;;;;;
8052;Mannen;Leeftijd: 60 tot 75 jaar;Oss;35.0;5.0;30.0;9.07;1.3;7.77;4.0;1.0;4.0
8053;Mannen;Leeftijd: 60 tot 75 jaar;Oud-Beijerland;;;;;;;;;
8054;Mannen;Leeftijd: 60 tot 75 jaar;Oude IJsselstreek;;;;;;;;;
8055;Mannen;Leeftijd: 60 tot 75 jaar;Ouder-Amstel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8056;Mannen;Leeftijd: 60 tot 75 jaar;Oudewater;5.0;0.0;5.0;13.79;3.45;10.34;4.0;1.0;3.0
8057;Mannen;Leeftijd: 60 tot 75 jaar;Overbetuwe;;;;;;;;;
8058;Mannen;Leeftijd: 60 tot 75 jaar;Papendrecht;;;;;;;;;
8059;Mannen;Leeftijd: 60 tot 75 jaar;Peel en Maas;;;;;;;;;
8060;Mannen;Leeftijd: 60 tot 75 jaar;Pekela;10.0;5.0;5.0;9.4;3.42;5.98;8.0;3.0;5.0
8061;Mannen;Leeftijd: 60 tot 75 jaar;Pijnacker-Nootdorp;25.0;5.0;20.0;22.64;2.83;19.81;7.0;1.0;6.0
8062;Mannen;Leeftijd: 60 tot 75 jaar;Purmerend;;;;;;;;;
8063;Mannen;Leeftijd: 60 tot 75 jaar;Putten;10.0;0.0;10.0;12.94;0.0;12.94;5.0;0.0;5.0
8064;Mannen;Leeftijd: 60 tot 75 jaar;Raalte;5.0;5.0;0.0;10.94;9.38;1.56;2.0;2.0;0.0
8065;Mannen;Leeftijd: 60 tot 75 jaar;Reimerswaal;;;;;;;;;
8066;Mannen;Leeftijd: 60 tot 75 jaar;Renkum;15.0;0.0;10.0;13.73;1.96;11.76;4.0;1.0;4.0
8067;Mannen;Leeftijd: 60 tot 75 jaar;Renswoude;;;;;;;;;
8068;Mannen;Leeftijd: 60 tot 75 jaar;Reusel-De Mierden;5.0;0.0;5.0;12.9;3.23;9.68;3.0;1.0;2.0
8069;Mannen;Leeftijd: 60 tot 75 jaar;Rheden;60.0;10.0;50.0;27.93;4.5;23.42;15.0;2.0;12.0
8070;Mannen;Leeftijd: 60 tot 75 jaar;Rhenen;;;;;;;;;
8071;Mannen;Leeftijd: 60 tot 75 jaar;Ridderkerk;25.0;5.0;20.0;17.2;4.46;12.74;6.0;2.0;5.0
8072;Mannen;Leeftijd: 60 tot 75 jaar;Rijnwaarden;10.0;5.0;10.0;17.91;4.48;13.43;10.0;3.0;8.0
8073;Mannen;Leeftijd: 60 tot 75 jaar;Rijssen-Holten;;;;;;;;;
8074;Mannen;Leeftijd: 60 tot 75 jaar;Rijswijk (ZH.);40.0;10.0;35.0;17.43;3.32;14.11;9.0;2.0;8.0
8075;Mannen;Leeftijd: 60 tot 75 jaar;Roerdalen;;;;;;;;;
8076;Mannen;Leeftijd: 60 tot 75 jaar;Roermond;65.0;15.0;50.0;18.68;4.6;14.08;12.0;3.0;9.0
8077;Mannen;Leeftijd: 60 tot 75 jaar;De Ronde Venen;;;;;;;;;
8078;Mannen;Leeftijd: 60 tot 75 jaar;Roosendaal;70.0;10.0;55.0;17.69;3.08;14.62;9.0;2.0;8.0
8079;Mannen;Leeftijd: 60 tot 75 jaar;Rotterdam;500.0;80.0;420.0;13.82;2.27;11.56;11.0;2.0;9.0
8080;Mannen;Leeftijd: 60 tot 75 jaar;Rozendaal;;;;;;;;;
8081;Mannen;Leeftijd: 60 tot 75 jaar;Rucphen;5.0;0.0;5.0;12.96;3.7;9.26;3.0;1.0;2.0
8082;Mannen;Leeftijd: 60 tot 75 jaar;Schagen;;;;;;;;;
8083;Mannen;Leeftijd: 60 tot 75 jaar;Scherpenzeel;0.0;0.0;0.0;6.25;3.13;3.13;3.0;1.0;1.0
8084;Mannen;Leeftijd: 60 tot 75 jaar;Schiedam;60.0;15.0;40.0;11.98;3.51;8.47;9.0;3.0;6.0
8085;Mannen;Leeftijd: 60 tot 75 jaar;Schiermonnikoog;;;;;;;;;
8086;Mannen;Leeftijd: 60 tot 75 jaar;Schijndel;;;;;;;;;
8087;Mannen;Leeftijd: 60 tot 75 jaar;Schinnen;10.0;0.0;10.0;18.18;1.82;16.36;7.0;1.0;6.0
8088;Mannen;Leeftijd: 60 tot 75 jaar;Schouwen-Duiveland;10.0;5.0;10.0;11.21;2.8;8.41;3.0;1.0;2.0
8089;Mannen;Leeftijd: 60 tot 75 jaar;Simpelveld;;;;;;;;;
8090;Mannen;Leeftijd: 60 tot 75 jaar;Sint Anthonis;;;;;;;;;
8091;Mannen;Leeftijd: 60 tot 75 jaar;Sint-Michielsgestel;5.0;0.0;5.0;9.84;0.0;9.84;2.0;0.0;2.0
8092;Mannen;Leeftijd: 60 tot 75 jaar;Sint-Oedenrode;;;;;;;;;
8093;Mannen;Leeftijd: 60 tot 75 jaar;Sittard-Geleen;120.0;10.0;110.0;16.88;1.67;15.2;13.0;1.0;11.0
8094;Mannen;Leeftijd: 60 tot 75 jaar;Sliedrecht;;;;;;;;;
8095;Mannen;Leeftijd: 60 tot 75 jaar;Slochteren;;;;;;;;;
8096;Mannen;Leeftijd: 60 tot 75 jaar;Sluis;5.0;5.0;5.0;7.07;3.03;4.04;3.0;1.0;1.0
8097;Mannen;Leeftijd: 60 tot 75 jaar;Smallingerland;;;;;;;;;
8098;Mannen;Leeftijd: 60 tot 75 jaar;Soest;25.0;5.0;20.0;11.88;2.97;8.91;5.0;1.0;4.0
8099;Mannen;Leeftijd: 60 tot 75 jaar;Someren;15.0;0.0;15.0;20.78;2.6;18.18;9.0;1.0;8.0
8100;Mannen;Leeftijd: 60 tot 75 jaar;Son en Breugel;5.0;0.0;5.0;8.57;0.0;8.57;2.0;0.0;2.0
8101;Mannen;Leeftijd: 60 tot 75 jaar;Stadskanaal;45.0;5.0;40.0;15.77;2.15;13.62;13.0;2.0;12.0
8102;Mannen;Leeftijd: 60 tot 75 jaar;Staphorst;5.0;0.0;0.0;10.34;3.45;6.9;3.0;1.0;2.0
8103;Mannen;Leeftijd: 60 tot 75 jaar;Stede Broec;;;;;;;;;
8104;Mannen;Leeftijd: 60 tot 75 jaar;Steenbergen;;;;;;;;;
8105;Mannen;Leeftijd: 60 tot 75 jaar;Steenwijkerland;25.0;5.0;20.0;13.0;2.0;11.0;6.0;1.0;5.0
8106;Mannen;Leeftijd: 60 tot 75 jaar;Stein (L.);;;;;;;;;
8107;Mannen;Leeftijd: 60 tot 75 jaar;Stichtse Vecht;;;;;;;;;
8108;Mannen;Leeftijd: 60 tot 75 jaar;Strijen;;;;;;;;;
8109;Mannen;Leeftijd: 60 tot 75 jaar;Súdwest-Fryslân;;;;;;;;;
8110;Mannen;Leeftijd: 60 tot 75 jaar;Terneuzen;35.0;10.0;25.0;11.56;3.06;8.5;6.0;2.0;4.0
8111;Mannen;Leeftijd: 60 tot 75 jaar;Terschelling;;;;;;;;;
8112;Mannen;Leeftijd: 60 tot 75 jaar;Texel;;;;;;;;;
8113;Mannen;Leeftijd: 60 tot 75 jaar;Teylingen;30.0;5.0;25.0;29.25;3.77;25.47;10.0;1.0;9.0
8114;Mannen;Leeftijd: 60 tot 75 jaar;Tholen;;;;;;;;;
8115;Mannen;Leeftijd: 60 tot 75 jaar;Tiel;25.0;10.0;15.0;17.33;6.0;11.33;7.0;3.0;5.0
8116;Mannen;Leeftijd: 60 tot 75 jaar;Tilburg;265.0;25.0;240.0;21.95;1.98;19.97;16.0;1.0;15.0
8117;Mannen;Leeftijd: 60 tot 75 jaar;Tubbergen;20.0;5.0;15.0;17.65;2.94;14.71;9.0;2.0;8.0
8118;Mannen;Leeftijd: 60 tot 75 jaar;Twenterand;15.0;0.0;15.0;8.05;0.57;7.47;5.0;0.0;4.0
8119;Mannen;Leeftijd: 60 tot 75 jaar;Tynaarlo;;;;;;;;;
8120;Mannen;Leeftijd: 60 tot 75 jaar;Tytsjerksteradiel;25.0;5.0;20.0;24.49;5.1;19.39;7.0;2.0;6.0
8121;Mannen;Leeftijd: 60 tot 75 jaar;Uden;10.0;5.0;5.0;6.25;3.13;3.13;2.0;1.0;1.0
8122;Mannen;Leeftijd: 60 tot 75 jaar;Uitgeest;5.0;0.0;5.0;17.86;3.57;14.29;4.0;1.0;4.0
8123;Mannen;Leeftijd: 60 tot 75 jaar;Uithoorn;5.0;5.0;5.0;10.71;5.36;5.36;3.0;1.0;1.0
8124;Mannen;Leeftijd: 60 tot 75 jaar;Urk;;;;;;;;;
8125;Mannen;Leeftijd: 60 tot 75 jaar;Utrecht;185.0;30.0;155.0;13.45;2.31;11.14;11.0;2.0;9.0
8126;Mannen;Leeftijd: 60 tot 75 jaar;Utrechtse Heuvelrug;;;;;;;;;
8127;Mannen;Leeftijd: 60 tot 75 jaar;Vaals;5.0;0.0;5.0;11.11;2.78;8.33;3.0;1.0;3.0
8128;Mannen;Leeftijd: 60 tot 75 jaar;Valkenburg aan de Geul;;;;;;;;;
8129;Mannen;Leeftijd: 60 tot 75 jaar;Valkenswaard;10.0;5.0;5.0;7.34;2.75;4.59;2.0;1.0;2.0
8130;Mannen;Leeftijd: 60 tot 75 jaar;Veendam;20.0;5.0;15.0;10.06;2.23;7.82;6.0;1.0;5.0
8131;Mannen;Leeftijd: 60 tot 75 jaar;Veenendaal;45.0;10.0;30.0;17.62;4.51;13.11;8.0;2.0;6.0
8132;Mannen;Leeftijd: 60 tot 75 jaar;Veere;;;;;;;;;
8133;Mannen;Leeftijd: 60 tot 75 jaar;Veghel;;;;;;;;;
8134;Mannen;Leeftijd: 60 tot 75 jaar;Veldhoven;;;;;;;;;
8135;Mannen;Leeftijd: 60 tot 75 jaar;Velsen;45.0;5.0;35.0;13.66;2.17;11.49;7.0;1.0;6.0
8136;Mannen;Leeftijd: 60 tot 75 jaar;Venlo;;;;;;;;;
8137;Mannen;Leeftijd: 60 tot 75 jaar;Venray;40.0;5.0;35.0;18.58;3.1;15.49;10.0;2.0;8.0
8138;Mannen;Leeftijd: 60 tot 75 jaar;Vianen;5.0;5.0;0.0;10.91;9.09;1.82;3.0;3.0;1.0
8139;Mannen;Leeftijd: 60 tot 75 jaar;Vlaardingen;60.0;10.0;55.0;13.42;1.73;11.69;10.0;1.0;8.0
8140;Mannen;Leeftijd: 60 tot 75 jaar;Vlagtwedde;20.0;0.0;15.0;16.67;0.93;15.74;10.0;1.0;9.0
8141;Mannen;Leeftijd: 60 tot 75 jaar;Vlieland;;;;;;;;;
8142;Mannen;Leeftijd: 60 tot 75 jaar;Vlissingen;;;;;;;;;
8143;Mannen;Leeftijd: 60 tot 75 jaar;Voerendaal;10.0;5.0;5.0;13.79;6.9;6.9;5.0;3.0;3.0
8144;Mannen;Leeftijd: 60 tot 75 jaar;Voorschoten;5.0;0.0;5.0;8.96;2.99;5.97;3.0;1.0;2.0
8145;Mannen;Leeftijd: 60 tot 75 jaar;Voorst;10.0;5.0;10.0;16.18;4.41;11.76;4.0;1.0;3.0
8146;Mannen;Leeftijd: 60 tot 75 jaar;Vught;45.0;0.0;45.0;30.72;0.65;30.07;19.0;0.0;19.0
8147;Mannen;Leeftijd: 60 tot 75 jaar;Waalre;;;;;;;;;
8148;Mannen;Leeftijd: 60 tot 75 jaar;Waalwijk;;;;;;;;;
8149;Mannen;Leeftijd: 60 tot 75 jaar;Waddinxveen;;;;;;;;;
8150;Mannen;Leeftijd: 60 tot 75 jaar;Wageningen;;;;;;;;;
8151;Mannen;Leeftijd: 60 tot 75 jaar;Wassenaar;10.0;0.0;5.0;10.39;2.6;7.79;3.0;1.0;2.0
8152;Mannen;Leeftijd: 60 tot 75 jaar;Waterland;10.0;0.0;5.0;11.27;2.82;8.45;4.0;1.0;3.0
8153;Mannen;Leeftijd: 60 tot 75 jaar;Weert;45.0;0.0;40.0;17.13;0.8;16.33;9.0;0.0;8.0
8154;Mannen;Leeftijd: 60 tot 75 jaar;Weesp;;;;;;;;;
8155;Mannen;Leeftijd: 60 tot 75 jaar;Werkendam;5.0;0.0;5.0;10.45;0.0;10.45;3.0;0.0;3.0
8156;Mannen;Leeftijd: 60 tot 75 jaar;West Maas en Waal;;;;;;;;;
8157;Mannen;Leeftijd: 60 tot 75 jaar;Westerveld;10.0;5.0;5.0;14.49;4.35;10.14;4.0;1.0;3.0
8158;Mannen;Leeftijd: 60 tot 75 jaar;Westervoort;;;;;;;;;
8159;Mannen;Leeftijd: 60 tot 75 jaar;Westland;50.0;10.0;40.0;16.1;3.41;12.69;6.0;1.0;4.0
8160;Mannen;Leeftijd: 60 tot 75 jaar;Weststellingwerf;20.0;5.0;15.0;16.38;2.59;13.79;7.0;1.0;6.0
8161;Mannen;Leeftijd: 60 tot 75 jaar;Westvoorne;5.0;0.0;5.0;15.0;5.0;10.0;4.0;1.0;2.0
8162;Mannen;Leeftijd: 60 tot 75 jaar;Wierden;10.0;5.0;5.0;13.79;5.75;8.05;5.0;2.0;3.0
8163;Mannen;Leeftijd: 60 tot 75 jaar;Wijchen;;;;;;;;;
8164;Mannen;Leeftijd: 60 tot 75 jaar;Wijdemeren;15.0;5.0;10.0;17.05;3.41;13.64;6.0;1.0;5.0
8165;Mannen;Leeftijd: 60 tot 75 jaar;Wijk bij Duurstede;10.0;0.0;10.0;10.78;1.96;8.82;5.0;1.0;4.0
8166;Mannen;Leeftijd: 60 tot 75 jaar;Winsum;;;;;;;;;
8167;Mannen;Leeftijd: 60 tot 75 jaar;Winterswijk;;;;;;;;;
8168;Mannen;Leeftijd: 60 tot 75 jaar;Woensdrecht;10.0;5.0;5.0;7.58;2.27;5.3;4.0;1.0;3.0
8169;Mannen;Leeftijd: 60 tot 75 jaar;Woerden;35.0;10.0;25.0;18.72;4.28;14.44;8.0;2.0;6.0
8170;Mannen;Leeftijd: 60 tot 75 jaar;De Wolden;5.0;0.0;5.0;12.5;2.08;10.42;2.0;0.0;2.0
8171;Mannen;Leeftijd: 60 tot 75 jaar;Wormerland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8172;Mannen;Leeftijd: 60 tot 75 jaar;Woudenberg;10.0;0.0;5.0;21.95;4.88;17.07;9.0;2.0;7.0
8173;Mannen;Leeftijd: 60 tot 75 jaar;Woudrichem;5.0;0.0;5.0;13.73;3.92;9.8;5.0;1.0;4.0
8174;Mannen;Leeftijd: 60 tot 75 jaar;Zaanstad;;;;;;;;;
8175;Mannen;Leeftijd: 60 tot 75 jaar;Zaltbommel;20.0;5.0;15.0;20.56;4.67;15.89;9.0;2.0;7.0
8176;Mannen;Leeftijd: 60 tot 75 jaar;Zandvoort;55.0;5.0;50.0;50.46;4.59;45.87;30.0;3.0;27.0
8177;Mannen;Leeftijd: 60 tot 75 jaar;Zederik;;;;;;;;;
8178;Mannen;Leeftijd: 60 tot 75 jaar;Zeewolde;5.0;0.0;5.0;8.77;1.75;7.02;3.0;1.0;3.0
8179;Mannen;Leeftijd: 60 tot 75 jaar;Zeist;10.0;5.0;5.0;7.03;3.13;3.91;2.0;1.0;1.0
8180;Mannen;Leeftijd: 60 tot 75 jaar;Zevenaar;20.0;5.0;10.0;8.26;3.04;5.22;6.0;2.0;3.0
8181;Mannen;Leeftijd: 60 tot 75 jaar;Zoetermeer;40.0;15.0;25.0;8.97;3.68;5.29;3.0;1.0;2.0
8182;Mannen;Leeftijd: 60 tot 75 jaar;Zoeterwoude;;;;;;;;;
8183;Mannen;Leeftijd: 60 tot 75 jaar;Zuidhorn;10.0;5.0;5.0;17.19;6.25;10.94;6.0;2.0;4.0
8184;Mannen;Leeftijd: 60 tot 75 jaar;Zuidplas;30.0;5.0;25.0;26.72;3.45;23.28;8.0;1.0;7.0
8185;Mannen;Leeftijd: 60 tot 75 jaar;Zundert;35.0;5.0;30.0;29.31;3.45;25.86;15.0;2.0;13.0
8186;Mannen;Leeftijd: 60 tot 75 jaar;Zutphen;60.0;10.0;50.0;18.79;2.55;16.24;13.0;2.0;11.0
8187;Mannen;Leeftijd: 60 tot 75 jaar;Zwartewaterland;10.0;5.0;5.0;17.46;11.11;6.35;6.0;4.0;2.0
8188;Mannen;Leeftijd: 60 tot 75 jaar;Zwijndrecht;;;;;;;;;
8189;Mannen;Leeftijd: 60 tot 75 jaar;Zwolle;130.0;10.0;120.0;22.65;1.59;21.06;14.0;1.0;13.0
8190;Mannen;Leeftijd: 75 tot 85 jaar;Aa en Hunze;15.0;10.0;5.0;23.81;12.7;11.11;15.0;8.0;7.0
8191;Mannen;Leeftijd: 75 tot 85 jaar;Aalburg;10.0;5.0;5.0;17.86;5.36;12.5;30.0;9.0;21.0
8192;Mannen;Leeftijd: 75 tot 85 jaar;Aalsmeer;;;;;;;;;
8193;Mannen;Leeftijd: 75 tot 85 jaar;Aalten;;;;;;;;;
8194;Mannen;Leeftijd: 75 tot 85 jaar;Achtkarspelen;30.0;10.0;20.0;22.05;7.87;14.17;34.0;12.0;22.0
8195;Mannen;Leeftijd: 75 tot 85 jaar;Alblasserdam;;;;;;;;;
8196;Mannen;Leeftijd: 75 tot 85 jaar;Albrandswaard;15.0;5.0;10.0;14.89;4.26;10.64;23.0;7.0;16.0
8197;Mannen;Leeftijd: 75 tot 85 jaar;Alkmaar;;;;;;;;;
8198;Mannen;Leeftijd: 75 tot 85 jaar;Almelo;50.0;25.0;25.0;16.61;7.82;8.79;23.0;11.0;12.0
8199;Mannen;Leeftijd: 75 tot 85 jaar;Almere;85.0;35.0;45.0;14.41;6.42;7.99;31.0;14.0;17.0
8200;Mannen;Leeftijd: 75 tot 85 jaar;Alphen aan den Rijn;;;;;;;;;
8201;Mannen;Leeftijd: 75 tot 85 jaar;Alphen-Chaam;;;;;;;;;
8202;Mannen;Leeftijd: 75 tot 85 jaar;Ameland;5.0;0.0;5.0;26.67;6.67;20.0;32.0;8.0;24.0
8203;Mannen;Leeftijd: 75 tot 85 jaar;Amersfoort;100.0;25.0;75.0;18.3;4.89;13.41;33.0;9.0;24.0
8204;Mannen;Leeftijd: 75 tot 85 jaar;Amstelveen;;;;;;;;;
8205;Mannen;Leeftijd: 75 tot 85 jaar;Amsterdam;610.0;175.0;435.0;12.22;3.53;8.68;41.0;12.0;29.0
8206;Mannen;Leeftijd: 75 tot 85 jaar;Apeldoorn;165.0;45.0;120.0;24.55;6.78;17.77;34.0;9.0;25.0
8207;Mannen;Leeftijd: 75 tot 85 jaar;Appingedam;;;;;;;;;
8208;Mannen;Leeftijd: 75 tot 85 jaar;Arnhem;60.0;25.0;30.0;15.63;7.28;8.36;18.0;8.0;9.0
8209;Mannen;Leeftijd: 75 tot 85 jaar;Assen;65.0;20.0;45.0;22.7;6.38;16.31;34.0;9.0;24.0
8210;Mannen;Leeftijd: 75 tot 85 jaar;Asten;;;;;;;;;
8211;Mannen;Leeftijd: 75 tot 85 jaar;Baarle-Nassau;;;;;;;;;
8212;Mannen;Leeftijd: 75 tot 85 jaar;Baarn;20.0;0.0;15.0;15.93;1.77;14.16;22.0;2.0;20.0
8213;Mannen;Leeftijd: 75 tot 85 jaar;Barendrecht;30.0;10.0;20.0;15.82;5.08;10.73;23.0;7.0;16.0
8214;Mannen;Leeftijd: 75 tot 85 jaar;Barneveld;45.0;15.0;30.0;32.35;9.56;22.79;31.0;9.0;22.0
8215;Mannen;Leeftijd: 75 tot 85 jaar;Bedum;;;;;;;;;
8216;Mannen;Leeftijd: 75 tot 85 jaar;Beek (L.);20.0;5.0;15.0;17.36;5.79;11.57;33.0;11.0;22.0
8217;Mannen;Leeftijd: 75 tot 85 jaar;Beemster;;;;;;;;;
8218;Mannen;Leeftijd: 75 tot 85 jaar;Beesel;5.0;5.0;5.0;11.67;6.67;5.0;15.0;9.0;6.0
8219;Mannen;Leeftijd: 75 tot 85 jaar;Bellingwedde;15.0;5.0;10.0;19.18;6.85;12.33;37.0;13.0;24.0
8220;Mannen;Leeftijd: 75 tot 85 jaar;Berg en Dal;45.0;10.0;35.0;23.28;5.82;17.46;35.0;9.0;26.0
8221;Mannen;Leeftijd: 75 tot 85 jaar;Bergeijk;15.0;10.0;5.0;24.59;13.11;11.48;23.0;12.0;11.0
8222;Mannen;Leeftijd: 75 tot 85 jaar;Bergen (L.);;;;;;;;;
8223;Mannen;Leeftijd: 75 tot 85 jaar;Bergen (NH.);;;;;;;;;
8224;Mannen;Leeftijd: 75 tot 85 jaar;Bergen op Zoom;45.0;20.0;25.0;21.5;9.5;12.0;20.0;9.0;11.0
8225;Mannen;Leeftijd: 75 tot 85 jaar;Berkelland;30.0;10.0;20.0;18.71;6.45;12.26;17.0;6.0;11.0
8226;Mannen;Leeftijd: 75 tot 85 jaar;Bernheze;30.0;10.0;15.0;21.97;9.09;12.88;30.0;12.0;18.0
8227;Mannen;Leeftijd: 75 tot 85 jaar;Best;15.0;5.0;10.0;11.38;3.25;8.13;15.0;4.0;11.0
8228;Mannen;Leeftijd: 75 tot 85 jaar;Beuningen;20.0;10.0;15.0;20.75;8.49;12.26;30.0;12.0;18.0
8229;Mannen;Leeftijd: 75 tot 85 jaar;Beverwijk;25.0;10.0;15.0;14.92;5.52;9.39;25.0;9.0;16.0
8230;Mannen;Leeftijd: 75 tot 85 jaar;het Bildt;15.0;5.0;10.0;27.08;10.42;16.67;36.0;14.0;22.0
8231;Mannen;Leeftijd: 75 tot 85 jaar;De Bilt;35.0;20.0;15.0;24.11;12.77;11.35;24.0;13.0;11.0
8232;Mannen;Leeftijd: 75 tot 85 jaar;Binnenmaas;;;;;;;;;
8233;Mannen;Leeftijd: 75 tot 85 jaar;Bladel;10.0;5.0;5.0;11.43;4.29;7.14;12.0;4.0;7.0
8234;Mannen;Leeftijd: 75 tot 85 jaar;Blaricum;5.0;0.0;5.0;20.0;5.0;15.0;10.0;3.0;8.0
8235;Mannen;Leeftijd: 75 tot 85 jaar;Bloemendaal;;;;;;;;;
8236;Mannen;Leeftijd: 75 tot 85 jaar;Bodegraven-Reeuwijk;;;;;;;;;
8237;Mannen;Leeftijd: 75 tot 85 jaar;Boekel;;;;;;;;;
8238;Mannen;Leeftijd: 75 tot 85 jaar;Ten Boer;;;;;;;;;
8239;Mannen;Leeftijd: 75 tot 85 jaar;Borger-Odoorn;15.0;5.0;10.0;10.13;3.16;6.96;17.0;5.0;11.0
8240;Mannen;Leeftijd: 75 tot 85 jaar;Borne;20.0;5.0;15.0;16.15;5.38;10.77;28.0;9.0;18.0
8241;Mannen;Leeftijd: 75 tot 85 jaar;Borsele;;;;;;;;;
8242;Mannen;Leeftijd: 75 tot 85 jaar;Boxmeer;;;;;;;;;
8243;Mannen;Leeftijd: 75 tot 85 jaar;Boxtel;40.0;20.0;20.0;25.68;12.16;13.51;40.0;19.0;21.0
8244;Mannen;Leeftijd: 75 tot 85 jaar;Breda;;;;;;;;;
8245;Mannen;Leeftijd: 75 tot 85 jaar;Brielle;10.0;5.0;10.0;14.12;4.71;9.41;21.0;7.0;14.0
8246;Mannen;Leeftijd: 75 tot 85 jaar;Bronckhorst;40.0;10.0;25.0;19.79;6.25;13.54;27.0;8.0;18.0
8247;Mannen;Leeftijd: 75 tot 85 jaar;Brummen;20.0;0.0;15.0;16.22;1.8;14.41;21.0;2.0;19.0
8248;Mannen;Leeftijd: 75 tot 85 jaar;Brunssum;45.0;15.0;30.0;20.0;6.52;13.48;42.0;14.0;28.0
8249;Mannen;Leeftijd: 75 tot 85 jaar;Bunnik;15.0;5.0;10.0;22.06;7.35;14.71;27.0;9.0;18.0
8250;Mannen;Leeftijd: 75 tot 85 jaar;Bunschoten;15.0;10.0;10.0;17.53;9.28;8.25;34.0;18.0;16.0
8251;Mannen;Leeftijd: 75 tot 85 jaar;Buren;;;;;;;;;
8252;Mannen;Leeftijd: 75 tot 85 jaar;Capelle aan den IJssel;45.0;15.0;30.0;16.92;5.38;11.54;26.0;8.0;18.0
8253;Mannen;Leeftijd: 75 tot 85 jaar;Castricum;;;;;;;;;
8254;Mannen;Leeftijd: 75 tot 85 jaar;Coevorden;30.0;5.0;20.0;11.62;2.9;8.71;22.0;5.0;16.0
8255;Mannen;Leeftijd: 75 tot 85 jaar;Cranendonck;20.0;5.0;15.0;17.82;4.95;12.87;24.0;7.0;17.0
8256;Mannen;Leeftijd: 75 tot 85 jaar;Cromstrijen;;;;;;;;;
8257;Mannen;Leeftijd: 75 tot 85 jaar;Cuijk;;;;;;;;;
8258;Mannen;Leeftijd: 75 tot 85 jaar;Culemborg;5.0;5.0;5.0;12.0;6.0;6.0;8.0;4.0;4.0
