ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Regiokenmerken;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
474;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);1996/'97;;;;;;;;;;
475;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);1997/'98;;;;;;;;;;
476;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);1998/'99;;;;;;;;;;
477;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);1999/'00;;;;;;;;;;
478;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2000/'01;;;;;;;;;;
479;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2001/'02;;;;;;;;;;
480;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2002/'03;;;;;;;;;;
481;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2003/'04;;;;;;;;;;
482;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2004/'05;;;;;;;;;;
483;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2005/'06;826.0;103.0;243.0;206.0;259.0;15.0;;;;
484;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2006/'07;741.0;108.0;218.0;159.0;243.0;13.0;;;;
485;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2007/'08;735.0;111.0;221.0;212.0;177.0;14.0;;;;
486;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2008/'09;1028.0;125.0;341.0;250.0;300.0;12.0;;;;
487;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2009/'10;1300.0;201.0;545.0;281.0;255.0;18.0;;;;
488;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2010/'11;1310.0;302.0;402.0;309.0;284.0;13.0;;;;
489;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2011/'12;1302.0;429.0;314.0;275.0;271.0;13.0;;;;
490;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2012/'13;1509.0;760.0;288.0;222.0;235.0;4.0;;;;
491;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2013/'14;1321.0;590.0;311.0;212.0;203.0;5.0;;;;
492;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2014/'15;564.0;72.0;119.0;169.0;201.0;3.0;0.0;0.0;0.0;0.0
493;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (PV);2015/'16;581.0;108.0;110.0;138.0;225.0;;;;;
494;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);1990/'91;;;;;;;;;;
495;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);1991/'92;;;;;;;;;;
496;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);1992/'93;;;;;;;;;;
497;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);1993/'94;;;;;;;;;;
498;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);1994/'95;;;;;;;;;;
499;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);1995/'96;;;;;;;;;;
500;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);1996/'97;;;;;;;;;;
501;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);1997/'98;;;;;;;;;;
502;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);1998/'99;;;;;;;;;;
503;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);1999/'00;;;;;;;;;;
504;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2000/'01;;;;;;;;;;
505;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2001/'02;;;;;;;;;;
506;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2002/'03;;;;;;;;;;
507;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2003/'04;;;;;;;;;;
508;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2004/'05;;;;;;;;;;
509;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2005/'06;1223.0;72.0;412.0;319.0;403.0;17.0;;;;
510;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2006/'07;1223.0;64.0;401.0;306.0;421.0;31.0;;;;
511;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2007/'08;1284.0;108.0;431.0;307.0;403.0;35.0;;;;
512;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2008/'09;1215.0;87.0;423.0;327.0;354.0;24.0;;;;
513;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2009/'10;1703.0;115.0;751.0;390.0;427.0;20.0;;;;
514;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2010/'11;1343.0;140.0;445.0;346.0;391.0;21.0;;;;
515;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2011/'12;1385.0;148.0;483.0;350.0;394.0;10.0;;;;
516;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2012/'13;1335.0;133.0;410.0;362.0;427.0;3.0;;;;
517;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2013/'14;1369.0;109.0;449.0;373.0;435.0;3.0;;;;
518;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2014/'15;;;;;;;;;;
519;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noord-Groningen (RP);2015/'16;;;;;;;;;;
520;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);1990/'91;;;;;;;;;;
521;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);1991/'92;;;;;;;;;;
522;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);1992/'93;;;;;;;;;;
523;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);1993/'94;;;;;;;;;;
524;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);1994/'95;;;;;;;;;;
525;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);1995/'96;;;;;;;;;;
526;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);1996/'97;;;;;;;;;;
527;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);1997/'98;;;;;;;;;;
528;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);1998/'99;;;;;;;;;;
529;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);1999/'00;;;;;;;;;;
530;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2000/'01;;;;;;;;;;
531;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2001/'02;;;;;;;;;;
532;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2002/'03;;;;;;;;;;
533;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2003/'04;;;;;;;;;;
534;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2004/'05;;;;;;;;;;
535;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2005/'06;1721.0;154.0;556.0;443.0;550.0;18.0;;;;
536;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2006/'07;1701.0;107.0;607.0;407.0;538.0;42.0;;;;
537;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2007/'08;1876.0;135.0;644.0;475.0;584.0;38.0;;;;
538;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2008/'09;1996.0;185.0;696.0;498.0;574.0;43.0;;;;
539;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2009/'10;2441.0;175.0;1003.0;626.0;614.0;23.0;;;;
540;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2010/'11;2100.0;214.0;692.0;549.0;618.0;27.0;;;;
541;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2011/'12;1886.0;185.0;682.0;438.0;565.0;16.0;;;;
542;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2012/'13;2003.0;176.0;670.0;546.0;596.0;15.0;;;;
543;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2013/'14;2099.0;256.0;642.0;572.0;625.0;4.0;;;;
544;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2014/'15;;;;;;;;;;
545;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Oost-Groningen (RP);2015/'16;;;;;;;;;;
546;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);1990/'91;;;;;;;;;;
547;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);1991/'92;;;;;;;;;;
548;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);1992/'93;;;;;;;;;;
549;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);1993/'94;;;;;;;;;;
550;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);1994/'95;;;;;;;;;;
551;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);1995/'96;;;;;;;;;;
552;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);1996/'97;;;;;;;;;;
553;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);1997/'98;;;;;;;;;;
554;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);1998/'99;;;;;;;;;;
555;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);1999/'00;;;;;;;;;;
556;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2000/'01;;;;;;;;;;
557;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2001/'02;;;;;;;;;;
558;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2002/'03;;;;;;;;;;
559;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2003/'04;;;;;;;;;;
560;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2004/'05;;;;;;;;;;
561;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2005/'06;3960.0;277.0;1119.0;951.0;1530.0;83.0;;;;
562;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2006/'07;3899.0;268.0;1122.0;920.0;1509.0;80.0;;;;
563;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2007/'08;4198.0;326.0;1223.0;961.0;1585.0;103.0;;;;
564;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2008/'09;4444.0;386.0;1462.0;962.0;1558.0;76.0;;;;
565;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2009/'10;5485.0;430.0;2075.0;1198.0;1728.0;54.0;;;;
566;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2010/'11;4801.0;461.0;1386.0;1156.0;1758.0;40.0;;;;
567;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2011/'12;4776.0;426.0;1387.0;1153.0;1775.0;35.0;;;;
568;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2012/'13;4726.0;405.0;1399.0;1199.0;1684.0;39.0;;;;
569;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2013/'14;4639.0;403.0;1287.0;1248.0;1698.0;3.0;;;;
570;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2014/'15;;;;;;;;;;
571;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Centraal-Groningen (RP);2015/'16;;;;;;;;;;
572;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);1990/'91;;;;;;;;;;
573;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);1991/'92;;;;;;;;;;
574;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);1992/'93;;;;;;;;;;
575;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);1993/'94;;;;;;;;;;
576;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);1994/'95;;;;;;;;;;
577;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);1995/'96;;;;;;;;;;
578;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);1996/'97;;;;;;;;;;
579;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);1997/'98;;;;;;;;;;
580;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);1998/'99;;;;;;;;;;
581;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);1999/'00;;;;;;;;;;
582;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);2000/'01;;;;;;;;;;
583;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);2001/'02;;;;;;;;;;
584;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);2002/'03;;;;;;;;;;
585;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);2003/'04;;;;;;;;;;
586;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);2004/'05;;;;;;;;;;
587;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);2005/'06;6677.0;498.0;1953.0;1648.0;2468.0;110.0;;;;
588;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);2006/'07;6957.0;473.0;1932.0;1758.0;2721.0;73.0;;;;
589;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);2007/'08;7190.0;512.0;2172.0;1748.0;2678.0;80.0;;;;
590;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);2008/'09;7352.0;496.0;2356.0;1810.0;2631.0;59.0;;;;
591;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Fryslân (RP);2009/'10;9536.0;499.0;4266.0;2021.0;2695.0;55.0;;;;
