ID;Landen;SITC;Perioden;TotaleInvoerwaarde_1;TotaleUitvoerwaarde_2
5152;Totaal landen;016 Vlees en eetbaar slachtafval, gez...;2024 mei;51.0;92.0
5153;Totaal landen;016 Vlees en eetbaar slachtafval, gez...;2024 juni;49.0;81.0
5154;Totaal landen;016 Vlees en eetbaar slachtafval, gez...;2024 juli;37.0;89.0
5155;Totaal landen;016 Vlees en eetbaar slachtafval, gez...;2024 augustus;38.0;78.0
5156;Totaal landen;016 Vlees en eetbaar slachtafval, gez...;2024 september;39.0;73.0
5157;Totaal landen;016 Vlees en eetbaar slachtafval, gez...;2024 oktober;70.0;111.0
5158;Totaal landen;016 Vlees en eetbaar slachtafval, gez...;2024 november;62.0;103.0
5159;Totaal landen;016 Vlees en eetbaar slachtafval, gez...;2024 januari-november;517.0;948.0
5160;Totaal landen;01611 Hammen, schouders en delen daar...;2015 januari;0.0;0.0
5161;Totaal landen;01611 Hammen, schouders en delen daar...;2015 februari;0.0;0.0
5162;Totaal landen;01611 Hammen, schouders en delen daar...;2015 maart;0.0;0.0
5163;Totaal landen;01611 Hammen, schouders en delen daar...;2015 april;0.0;0.0
5164;Totaal landen;01611 Hammen, schouders en delen daar...;2015 mei;0.0;0.0
5165;Totaal landen;01611 Hammen, schouders en delen daar...;2015 juni;0.0;0.0
5166;Totaal landen;01611 Hammen, schouders en delen daar...;2015 juli;0.0;0.0
5167;Totaal landen;01611 Hammen, schouders en delen daar...;2015 augustus;0.0;0.0
5168;Totaal landen;01611 Hammen, schouders en delen daar...;2015 september;0.0;0.0
5169;Totaal landen;01611 Hammen, schouders en delen daar...;2015 oktober;1.0;0.0
5170;Totaal landen;01611 Hammen, schouders en delen daar...;2015 november;0.0;0.0
5171;Totaal landen;01611 Hammen, schouders en delen daar...;2015 december;0.0;0.0
5172;Totaal landen;01611 Hammen, schouders en delen daar...;2015 ;4.0;1.0
5173;Totaal landen;01611 Hammen, schouders en delen daar...;2016 januari;0.0;0.0
5174;Totaal landen;01611 Hammen, schouders en delen daar...;2016 februari;0.0;0.0
5175;Totaal landen;01611 Hammen, schouders en delen daar...;2016 maart;1.0;0.0
5176;Totaal landen;01611 Hammen, schouders en delen daar...;2016 april;0.0;0.0
5177;Totaal landen;01611 Hammen, schouders en delen daar...;2016 mei;0.0;0.0
5178;Totaal landen;01611 Hammen, schouders en delen daar...;2016 juni;0.0;0.0
5179;Totaal landen;01611 Hammen, schouders en delen daar...;2016 juli;0.0;0.0
5180;Totaal landen;01611 Hammen, schouders en delen daar...;2016 augustus;0.0;0.0
5181;Totaal landen;01611 Hammen, schouders en delen daar...;2016 september;0.0;0.0
5182;Totaal landen;01611 Hammen, schouders en delen daar...;2016 oktober;1.0;0.0
5183;Totaal landen;01611 Hammen, schouders en delen daar...;2016 november;0.0;0.0
5184;Totaal landen;01611 Hammen, schouders en delen daar...;2016 december;1.0;0.0
5185;Totaal landen;01611 Hammen, schouders en delen daar...;2016;5.0;1.0
5186;Totaal landen;01611 Hammen, schouders en delen daar...;2017 januari;0.0;0.0
5187;Totaal landen;01611 Hammen, schouders en delen daar...;2017 februari;1.0;0.0
5188;Totaal landen;01611 Hammen, schouders en delen daar...;2017 maart;1.0;0.0
5189;Totaal landen;01611 Hammen, schouders en delen daar...;2017 april;1.0;0.0
5190;Totaal landen;01611 Hammen, schouders en delen daar...;2017 mei;1.0;0.0
5191;Totaal landen;01611 Hammen, schouders en delen daar...;2017 juni;1.0;0.0
5192;Totaal landen;01611 Hammen, schouders en delen daar...;2017 juli;0.0;0.0
5193;Totaal landen;01611 Hammen, schouders en delen daar...;2017 augustus;1.0;0.0
5194;Totaal landen;01611 Hammen, schouders en delen daar...;2017 september;1.0;0.0
5195;Totaal landen;01611 Hammen, schouders en delen daar...;2017 oktober;1.0;0.0
5196;Totaal landen;01611 Hammen, schouders en delen daar...;2017 november;1.0;0.0
5197;Totaal landen;01611 Hammen, schouders en delen daar...;2017 december;1.0;0.0
5198;Totaal landen;01611 Hammen, schouders en delen daar...;2017;8.0;1.0
5199;Totaal landen;01611 Hammen, schouders en delen daar...;2018 januari;1.0;0.0
5200;Totaal landen;01611 Hammen, schouders en delen daar...;2018 februari;1.0;0.0
5201;Totaal landen;01611 Hammen, schouders en delen daar...;2018 maart;1.0;0.0
5202;Totaal landen;01611 Hammen, schouders en delen daar...;2018 april;1.0;0.0
5203;Totaal landen;01611 Hammen, schouders en delen daar...;2018 mei;1.0;0.0
5204;Totaal landen;01611 Hammen, schouders en delen daar...;2018 juni;1.0;0.0
5205;Totaal landen;01611 Hammen, schouders en delen daar...;2018 juli;1.0;0.0
5206;Totaal landen;01611 Hammen, schouders en delen daar...;2018 augustus;1.0;0.0
5207;Totaal landen;01611 Hammen, schouders en delen daar...;2018 september;1.0;0.0
5208;Totaal landen;01611 Hammen, schouders en delen daar...;2018 oktober;1.0;0.0
5209;Totaal landen;01611 Hammen, schouders en delen daar...;2018 november;1.0;0.0
5210;Totaal landen;01611 Hammen, schouders en delen daar...;2018 december;1.0;0.0
5211;Totaal landen;01611 Hammen, schouders en delen daar...;2018 ;8.0;1.0
5212;Totaal landen;01611 Hammen, schouders en delen daar...;2019 januari;0.0;0.0
5213;Totaal landen;01611 Hammen, schouders en delen daar...;2019 februari;1.0;0.0
5214;Totaal landen;01611 Hammen, schouders en delen daar...;2019 maart;1.0;0.0
5215;Totaal landen;01611 Hammen, schouders en delen daar...;2019 april;1.0;0.0
5216;Totaal landen;01611 Hammen, schouders en delen daar...;2019 mei;1.0;0.0
5217;Totaal landen;01611 Hammen, schouders en delen daar...;2019 juni;1.0;0.0
5218;Totaal landen;01611 Hammen, schouders en delen daar...;2019 juli;1.0;1.0
5219;Totaal landen;01611 Hammen, schouders en delen daar...;2019 augustus;1.0;1.0
5220;Totaal landen;01611 Hammen, schouders en delen daar...;2019 september;1.0;1.0
5221;Totaal landen;01611 Hammen, schouders en delen daar...;2019 oktober;1.0;1.0
5222;Totaal landen;01611 Hammen, schouders en delen daar...;2019 november;1.0;1.0
5223;Totaal landen;01611 Hammen, schouders en delen daar...;2019 december;1.0;1.0
5224;Totaal landen;01611 Hammen, schouders en delen daar...;2019;8.0;7.0
5225;Totaal landen;01611 Hammen, schouders en delen daar...;2020 januari;0.0;0.0
5226;Totaal landen;01611 Hammen, schouders en delen daar...;2020 februari;0.0;0.0
5227;Totaal landen;01611 Hammen, schouders en delen daar...;2020 maart;0.0;0.0
5228;Totaal landen;01611 Hammen, schouders en delen daar...;2020 april;0.0;0.0
5229;Totaal landen;01611 Hammen, schouders en delen daar...;2020 mei;1.0;0.0
5230;Totaal landen;01611 Hammen, schouders en delen daar...;2020 juni;1.0;0.0
5231;Totaal landen;01611 Hammen, schouders en delen daar...;2020 juli;1.0;0.0
5232;Totaal landen;01611 Hammen, schouders en delen daar...;2020 augustus;1.0;0.0
5233;Totaal landen;01611 Hammen, schouders en delen daar...;2020 september;1.0;0.0
5234;Totaal landen;01611 Hammen, schouders en delen daar...;2020 oktober;1.0;0.0
5235;Totaal landen;01611 Hammen, schouders en delen daar...;2020 november;1.0;0.0
5236;Totaal landen;01611 Hammen, schouders en delen daar...;2020 december;1.0;0.0
5237;Totaal landen;01611 Hammen, schouders en delen daar...;2020;8.0;2.0
5238;Totaal landen;01611 Hammen, schouders en delen daar...;2021 januari;;
5239;Totaal landen;01611 Hammen, schouders en delen daar...;2021 februari;;
5240;Totaal landen;01611 Hammen, schouders en delen daar...;2021 maart;;
5241;Totaal landen;01611 Hammen, schouders en delen daar...;2021 april;;
5242;Totaal landen;01611 Hammen, schouders en delen daar...;2021 mei;;
5243;Totaal landen;01611 Hammen, schouders en delen daar...;2021 juni;;
5244;Totaal landen;01611 Hammen, schouders en delen daar...;2021 juli;;
5245;Totaal landen;01611 Hammen, schouders en delen daar...;2021 augustus;;
5246;Totaal landen;01611 Hammen, schouders en delen daar...;2021 september;;
5247;Totaal landen;01611 Hammen, schouders en delen daar...;2021 oktober;;
5248;Totaal landen;01611 Hammen, schouders en delen daar...;2021 november;;
5249;Totaal landen;01611 Hammen, schouders en delen daar...;2021 december;;
5250;Totaal landen;01611 Hammen, schouders en delen daar...;2021;;
5251;Totaal landen;01611 Hammen, schouders en delen daar...;2022 januari;1.0;0.0
5252;Totaal landen;01611 Hammen, schouders en delen daar...;2022 februari;1.0;0.0
5253;Totaal landen;01611 Hammen, schouders en delen daar...;2022 maart;1.0;0.0
5254;Totaal landen;01611 Hammen, schouders en delen daar...;2022 april;1.0;0.0
5255;Totaal landen;01611 Hammen, schouders en delen daar...;2022 mei;1.0;1.0
5256;Totaal landen;01611 Hammen, schouders en delen daar...;2022 juni;1.0;0.0
5257;Totaal landen;01611 Hammen, schouders en delen daar...;2022 juli;1.0;1.0
5258;Totaal landen;01611 Hammen, schouders en delen daar...;2022 augustus;1.0;1.0
5259;Totaal landen;01611 Hammen, schouders en delen daar...;2022 september;1.0;1.0
5260;Totaal landen;01611 Hammen, schouders en delen daar...;2022 oktober;1.0;1.0
5261;Totaal landen;01611 Hammen, schouders en delen daar...;2022 november;1.0;1.0
5262;Totaal landen;01611 Hammen, schouders en delen daar...;2022 december;1.0;1.0
5263;Totaal landen;01611 Hammen, schouders en delen daar...;2022;10.0;9.0
5264;Totaal landen;01611 Hammen, schouders en delen daar...;2023 januari;1.0;1.0
5265;Totaal landen;01611 Hammen, schouders en delen daar...;2023 februari;1.0;1.0
5266;Totaal landen;01611 Hammen, schouders en delen daar...;2023 maart;1.0;1.0
5267;Totaal landen;01611 Hammen, schouders en delen daar...;2023 april;1.0;1.0
5268;Totaal landen;01611 Hammen, schouders en delen daar...;2023 mei;1.0;1.0
5269;Totaal landen;01611 Hammen, schouders en delen daar...;2023 juni;1.0;1.0
5270;Totaal landen;01611 Hammen, schouders en delen daar...;2023 juli;1.0;1.0
5271;Totaal landen;01611 Hammen, schouders en delen daar...;2023 augustus;1.0;1.0
5272;Totaal landen;01611 Hammen, schouders en delen daar...;2023 september;1.0;1.0
5273;Totaal landen;01611 Hammen, schouders en delen daar...;2023 oktober;1.0;2.0
5274;Totaal landen;01611 Hammen, schouders en delen daar...;2023 november;2.0;2.0
5275;Totaal landen;01611 Hammen, schouders en delen daar...;2023 december;1.0;2.0
5276;Totaal landen;01611 Hammen, schouders en delen daar...;2023;13.0;16.0
5277;Totaal landen;01611 Hammen, schouders en delen daar...;2024 januari;1.0;2.0
5278;Totaal landen;01611 Hammen, schouders en delen daar...;2024 februari;1.0;1.0
5279;Totaal landen;01611 Hammen, schouders en delen daar...;2024 maart;1.0;2.0
5280;Totaal landen;01611 Hammen, schouders en delen daar...;2024 april;1.0;1.0
5281;Totaal landen;01611 Hammen, schouders en delen daar...;2024 mei;1.0;1.0
5282;Totaal landen;01611 Hammen, schouders en delen daar...;2024 juni;1.0;2.0
5283;Totaal landen;01611 Hammen, schouders en delen daar...;2024 juli;1.0;1.0
5284;Totaal landen;01611 Hammen, schouders en delen daar...;2024 augustus;1.0;1.0
5285;Totaal landen;01611 Hammen, schouders en delen daar...;2024 september;1.0;1.0
5286;Totaal landen;01611 Hammen, schouders en delen daar...;2024 oktober;1.0;1.0
5287;Totaal landen;01611 Hammen, schouders en delen daar...;2024 november;1.0;2.0
5288;Totaal landen;01611 Hammen, schouders en delen daar...;2024 januari-november;12.0;15.0
5289;Totaal landen;01612 Buiken (buikspek) van varkens e...;2015 januari;1.0;5.0
5290;Totaal landen;01612 Buiken (buikspek) van varkens e...;2015 februari;1.0;5.0
5291;Totaal landen;01612 Buiken (buikspek) van varkens e...;2015 maart;1.0;6.0
5292;Totaal landen;01612 Buiken (buikspek) van varkens e...;2015 april;1.0;5.0
5293;Totaal landen;01612 Buiken (buikspek) van varkens e...;2015 mei;1.0;5.0
5294;Totaal landen;01612 Buiken (buikspek) van varkens e...;2015 juni;1.0;5.0
5295;Totaal landen;01612 Buiken (buikspek) van varkens e...;2015 juli;1.0;5.0
5296;Totaal landen;01612 Buiken (buikspek) van varkens e...;2015 augustus;1.0;6.0
5297;Totaal landen;01612 Buiken (buikspek) van varkens e...;2015 september;1.0;5.0
5298;Totaal landen;01612 Buiken (buikspek) van varkens e...;2015 oktober;1.0;6.0
5299;Totaal landen;01612 Buiken (buikspek) van varkens e...;2015 november;1.0;6.0
5300;Totaal landen;01612 Buiken (buikspek) van varkens e...;2015 december;1.0;6.0
5301;Totaal landen;01612 Buiken (buikspek) van varkens e...;2015 ;13.0;63.0
5302;Totaal landen;01612 Buiken (buikspek) van varkens e...;2016 januari;1.0;4.0
5303;Totaal landen;01612 Buiken (buikspek) van varkens e...;2016 februari;1.0;4.0
5304;Totaal landen;01612 Buiken (buikspek) van varkens e...;2016 maart;1.0;5.0
5305;Totaal landen;01612 Buiken (buikspek) van varkens e...;2016 april;1.0;4.0
5306;Totaal landen;01612 Buiken (buikspek) van varkens e...;2016 mei;1.0;4.0
5307;Totaal landen;01612 Buiken (buikspek) van varkens e...;2016 juni;1.0;4.0
5308;Totaal landen;01612 Buiken (buikspek) van varkens e...;2016 juli;1.0;5.0
5309;Totaal landen;01612 Buiken (buikspek) van varkens e...;2016 augustus;1.0;5.0
5310;Totaal landen;01612 Buiken (buikspek) van varkens e...;2016 september;1.0;6.0
5311;Totaal landen;01612 Buiken (buikspek) van varkens e...;2016 oktober;1.0;5.0
5312;Totaal landen;01612 Buiken (buikspek) van varkens e...;2016 november;1.0;6.0
5313;Totaal landen;01612 Buiken (buikspek) van varkens e...;2016 december;1.0;6.0
5314;Totaal landen;01612 Buiken (buikspek) van varkens e...;2016;11.0;57.0
5315;Totaal landen;01612 Buiken (buikspek) van varkens e...;2017 januari;1.0;5.0
5316;Totaal landen;01612 Buiken (buikspek) van varkens e...;2017 februari;1.0;5.0
5317;Totaal landen;01612 Buiken (buikspek) van varkens e...;2017 maart;1.0;6.0
5318;Totaal landen;01612 Buiken (buikspek) van varkens e...;2017 april;1.0;5.0
5319;Totaal landen;01612 Buiken (buikspek) van varkens e...;2017 mei;1.0;6.0
5320;Totaal landen;01612 Buiken (buikspek) van varkens e...;2017 juni;1.0;5.0
5321;Totaal landen;01612 Buiken (buikspek) van varkens e...;2017 juli;1.0;6.0
5322;Totaal landen;01612 Buiken (buikspek) van varkens e...;2017 augustus;1.0;6.0
5323;Totaal landen;01612 Buiken (buikspek) van varkens e...;2017 september;1.0;6.0
5324;Totaal landen;01612 Buiken (buikspek) van varkens e...;2017 oktober;1.0;6.0
5325;Totaal landen;01612 Buiken (buikspek) van varkens e...;2017 november;1.0;8.0
5326;Totaal landen;01612 Buiken (buikspek) van varkens e...;2017 december;1.0;6.0
5327;Totaal landen;01612 Buiken (buikspek) van varkens e...;2017;12.0;71.0
5328;Totaal landen;01612 Buiken (buikspek) van varkens e...;2018 januari;1.0;6.0
5329;Totaal landen;01612 Buiken (buikspek) van varkens e...;2018 februari;1.0;6.0
5330;Totaal landen;01612 Buiken (buikspek) van varkens e...;2018 maart;2.0;7.0
5331;Totaal landen;01612 Buiken (buikspek) van varkens e...;2018 april;1.0;6.0
5332;Totaal landen;01612 Buiken (buikspek) van varkens e...;2018 mei;1.0;6.0
5333;Totaal landen;01612 Buiken (buikspek) van varkens e...;2018 juni;1.0;6.0
5334;Totaal landen;01612 Buiken (buikspek) van varkens e...;2018 juli;1.0;6.0
5335;Totaal landen;01612 Buiken (buikspek) van varkens e...;2018 augustus;1.0;7.0
5336;Totaal landen;01612 Buiken (buikspek) van varkens e...;2018 september;1.0;7.0
5337;Totaal landen;01612 Buiken (buikspek) van varkens e...;2018 oktober;1.0;7.0
5338;Totaal landen;01612 Buiken (buikspek) van varkens e...;2018 november;1.0;7.0
5339;Totaal landen;01612 Buiken (buikspek) van varkens e...;2018 december;1.0;6.0
5340;Totaal landen;01612 Buiken (buikspek) van varkens e...;2018 ;15.0;77.0
5341;Totaal landen;01612 Buiken (buikspek) van varkens e...;2019 januari;1.0;6.0
5342;Totaal landen;01612 Buiken (buikspek) van varkens e...;2019 februari;1.0;7.0
5343;Totaal landen;01612 Buiken (buikspek) van varkens e...;2019 maart;1.0;7.0
5344;Totaal landen;01612 Buiken (buikspek) van varkens e...;2019 april;1.0;7.0
5345;Totaal landen;01612 Buiken (buikspek) van varkens e...;2019 mei;1.0;7.0
5346;Totaal landen;01612 Buiken (buikspek) van varkens e...;2019 juni;1.0;6.0
5347;Totaal landen;01612 Buiken (buikspek) van varkens e...;2019 juli;1.0;8.0
5348;Totaal landen;01612 Buiken (buikspek) van varkens e...;2019 augustus;1.0;8.0
5349;Totaal landen;01612 Buiken (buikspek) van varkens e...;2019 september;1.0;6.0
5350;Totaal landen;01612 Buiken (buikspek) van varkens e...;2019 oktober;2.0;7.0
5351;Totaal landen;01612 Buiken (buikspek) van varkens e...;2019 november;2.0;7.0
5352;Totaal landen;01612 Buiken (buikspek) van varkens e...;2019 december;2.0;8.0
5353;Totaal landen;01612 Buiken (buikspek) van varkens e...;2019;18.0;84.0
5354;Totaal landen;01612 Buiken (buikspek) van varkens e...;2020 januari;3.0;6.0
5355;Totaal landen;01612 Buiken (buikspek) van varkens e...;2020 februari;2.0;6.0
5356;Totaal landen;01612 Buiken (buikspek) van varkens e...;2020 maart;2.0;7.0
5357;Totaal landen;01612 Buiken (buikspek) van varkens e...;2020 april;2.0;5.0
5358;Totaal landen;01612 Buiken (buikspek) van varkens e...;2020 mei;2.0;5.0
5359;Totaal landen;01612 Buiken (buikspek) van varkens e...;2020 juni;2.0;7.0
5360;Totaal landen;01612 Buiken (buikspek) van varkens e...;2020 juli;2.0;7.0
5361;Totaal landen;01612 Buiken (buikspek) van varkens e...;2020 augustus;2.0;7.0
5362;Totaal landen;01612 Buiken (buikspek) van varkens e...;2020 september;2.0;9.0
5363;Totaal landen;01612 Buiken (buikspek) van varkens e...;2020 oktober;2.0;8.0
5364;Totaal landen;01612 Buiken (buikspek) van varkens e...;2020 november;2.0;8.0
5365;Totaal landen;01612 Buiken (buikspek) van varkens e...;2020 december;2.0;9.0
5366;Totaal landen;01612 Buiken (buikspek) van varkens e...;2020;24.0;85.0
5367;Totaal landen;01612 Buiken (buikspek) van varkens e...;2021 januari;;
5368;Totaal landen;01612 Buiken (buikspek) van varkens e...;2021 februari;;
5369;Totaal landen;01612 Buiken (buikspek) van varkens e...;2021 maart;;
5370;Totaal landen;01612 Buiken (buikspek) van varkens e...;2021 april;;
5371;Totaal landen;01612 Buiken (buikspek) van varkens e...;2021 mei;;
5372;Totaal landen;01612 Buiken (buikspek) van varkens e...;2021 juni;;
5373;Totaal landen;01612 Buiken (buikspek) van varkens e...;2021 juli;;
5374;Totaal landen;01612 Buiken (buikspek) van varkens e...;2021 augustus;;
5375;Totaal landen;01612 Buiken (buikspek) van varkens e...;2021 september;;
5376;Totaal landen;01612 Buiken (buikspek) van varkens e...;2021 oktober;;
5377;Totaal landen;01612 Buiken (buikspek) van varkens e...;2021 november;;
5378;Totaal landen;01612 Buiken (buikspek) van varkens e...;2021 december;;
5379;Totaal landen;01612 Buiken (buikspek) van varkens e...;2021;;
5380;Totaal landen;01612 Buiken (buikspek) van varkens e...;2022 januari;1.0;6.0
5381;Totaal landen;01612 Buiken (buikspek) van varkens e...;2022 februari;1.0;7.0
5382;Totaal landen;01612 Buiken (buikspek) van varkens e...;2022 maart;2.0;9.0
5383;Totaal landen;01612 Buiken (buikspek) van varkens e...;2022 april;2.0;11.0
5384;Totaal landen;01612 Buiken (buikspek) van varkens e...;2022 mei;1.0;11.0
5385;Totaal landen;01612 Buiken (buikspek) van varkens e...;2022 juni;2.0;8.0
5386;Totaal landen;01612 Buiken (buikspek) van varkens e...;2022 juli;1.0;7.0
5387;Totaal landen;01612 Buiken (buikspek) van varkens e...;2022 augustus;2.0;9.0
5388;Totaal landen;01612 Buiken (buikspek) van varkens e...;2022 september;2.0;9.0
5389;Totaal landen;01612 Buiken (buikspek) van varkens e...;2022 oktober;2.0;10.0
5390;Totaal landen;01612 Buiken (buikspek) van varkens e...;2022 november;2.0;11.0
5391;Totaal landen;01612 Buiken (buikspek) van varkens e...;2022 december;2.0;9.0
5392;Totaal landen;01612 Buiken (buikspek) van varkens e...;2022;19.0;110.0
5393;Totaal landen;01612 Buiken (buikspek) van varkens e...;2023 januari;6.0;11.0
5394;Totaal landen;01612 Buiken (buikspek) van varkens e...;2023 februari;6.0;10.0
5395;Totaal landen;01612 Buiken (buikspek) van varkens e...;2023 maart;6.0;13.0
5396;Totaal landen;01612 Buiken (buikspek) van varkens e...;2023 april;4.0;10.0
5397;Totaal landen;01612 Buiken (buikspek) van varkens e...;2023 mei;5.0;10.0
5398;Totaal landen;01612 Buiken (buikspek) van varkens e...;2023 juni;5.0;10.0
5399;Totaal landen;01612 Buiken (buikspek) van varkens e...;2023 juli;4.0;12.0
5400;Totaal landen;01612 Buiken (buikspek) van varkens e...;2023 augustus;5.0;11.0
5401;Totaal landen;01612 Buiken (buikspek) van varkens e...;2023 september;5.0;10.0
5402;Totaal landen;01612 Buiken (buikspek) van varkens e...;2023 oktober;6.0;12.0
5403;Totaal landen;01612 Buiken (buikspek) van varkens e...;2023 november;5.0;14.0
5404;Totaal landen;01612 Buiken (buikspek) van varkens e...;2023 december;5.0;11.0
5405;Totaal landen;01612 Buiken (buikspek) van varkens e...;2023;61.0;134.0
5406;Totaal landen;01612 Buiken (buikspek) van varkens e...;2024 januari;4.0;10.0
5407;Totaal landen;01612 Buiken (buikspek) van varkens e...;2024 februari;4.0;9.0
5408;Totaal landen;01612 Buiken (buikspek) van varkens e...;2024 maart;4.0;11.0
5409;Totaal landen;01612 Buiken (buikspek) van varkens e...;2024 april;4.0;11.0
5410;Totaal landen;01612 Buiken (buikspek) van varkens e...;2024 mei;4.0;12.0
5411;Totaal landen;01612 Buiken (buikspek) van varkens e...;2024 juni;4.0;10.0
5412;Totaal landen;01612 Buiken (buikspek) van varkens e...;2024 juli;4.0;13.0
5413;Totaal landen;01612 Buiken (buikspek) van varkens e...;2024 augustus;3.0;13.0
5414;Totaal landen;01612 Buiken (buikspek) van varkens e...;2024 september;4.0;12.0
5415;Totaal landen;01612 Buiken (buikspek) van varkens e...;2024 oktober;8.0;19.0
5416;Totaal landen;01612 Buiken (buikspek) van varkens e...;2024 november;4.0;18.0
5417;Totaal landen;01612 Buiken (buikspek) van varkens e...;2024 januari-november;49.0;137.0
5418;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2015 januari;4.0;21.0
5419;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2015 februari;4.0;22.0
5420;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2015 maart;5.0;24.0
5421;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2015 april;5.0;24.0
5422;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2015 mei;5.0;21.0
5423;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2015 juni;4.0;24.0
5424;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2015 juli;5.0;16.0
5425;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2015 augustus;5.0;23.0
5426;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2015 september;4.0;26.0
5427;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2015 oktober;5.0;26.0
5428;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2015 november;5.0;24.0
5429;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2015 december;5.0;23.0
5430;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2015 ;57.0;273.0
5431;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2016 januari;4.0;18.0
5432;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2016 februari;5.0;21.0
5433;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2016 maart;5.0;23.0
5434;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2016 april;5.0;20.0
5435;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2016 mei;5.0;19.0
5436;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2016 juni;5.0;23.0
5437;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2016 juli;5.0;22.0
5438;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2016 augustus;5.0;24.0
5439;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2016 september;5.0;25.0
5440;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2016 oktober;5.0;23.0
5441;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2016 november;5.0;25.0
5442;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2016 december;5.0;25.0
5443;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2016;58.0;269.0
5444;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2017 januari;3.0;22.0
5445;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2017 februari;4.0;20.0
5446;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2017 maart;5.0;25.0
5447;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2017 april;4.0;20.0
5448;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2017 mei;4.0;27.0
5449;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2017 juni;4.0;23.0
5450;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2017 juli;3.0;21.0
5451;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2017 augustus;4.0;21.0
5452;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2017 september;4.0;20.0
5453;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2017 oktober;4.0;21.0
5454;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2017 november;4.0;18.0
5455;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2017 december;4.0;22.0
5456;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2017;46.0;262.0
5457;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2018 januari;4.0;19.0
5458;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2018 februari;4.0;20.0
5459;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2018 maart;5.0;23.0
5460;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2018 april;4.0;19.0
5461;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2018 mei;5.0;22.0
5462;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2018 juni;4.0;22.0
5463;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2018 juli;4.0;18.0
5464;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2018 augustus;4.0;20.0
5465;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2018 september;3.0;20.0
5466;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2018 oktober;4.0;21.0
5467;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2018 november;5.0;23.0
5468;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2018 december;4.0;19.0
5469;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2018 ;50.0;247.0
5470;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2019 januari;3.0;21.0
5471;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2019 februari;3.0;20.0
5472;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2019 maart;4.0;22.0
5473;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2019 april;4.0;23.0
5474;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2019 mei;4.0;23.0
5475;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2019 juni;4.0;20.0
5476;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2019 juli;5.0;21.0
5477;Totaal landen;01619 Ander gezouten, gedroogd of ger...;2019 augustus;4.0;20.0
