ID;Omvang;EconomischeActiviteit;Perioden;AantalOndernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;Deelnemingen_5;LanglVorderingenEnBeleggingen_6;Voorraden_7;KortlVorderingenEnBeleggingen_8;LiquideMiddelen_9;EigenVermogen_10;BelangVanDerden_11;EgalRekInvestPremiesSubsidiesED_12;Voorzieningen_13;LanglopendeSchuldenRentedragend_14;KortlopendeSchulden_15;NettoOmzetEnOvBedrijfsopbrengsten_16;LonenSalSocialeEnPensioenlasten_17;AfschrijvingenMinusInvesteringspremies_18;KostenVanDeOmzet_19;Bedrijfsresultaat_20;OverigeBedrijfskostenSaldo_21;ResultaatUitDeelnemingen_22;Rentebaten_23;Rentelasten_24;OverigeFinancieleResultaten_25;BuitengewoneBatenEnLastenSaldo_26;BuitengewoneBaten_27;BuitengewoneLasten_28;ResultaatVoorBelastingen_29;Vennootschapsbelasting_30;AandeelVanDerden_31;Nettoresultaat_32;Winstuitkeringen_33;ToevoegingOnttrekkingAanDeReserves_34
893;"Grote ondernemingen;>= 23 mln euro";7;1994;132.0;9447.1;150.2;2892.1;1542.1;496.0;1365.1;2116.6;884.8;3898.8;50.8;159.0;763.2;1718.2;2857.1;9716.4;-2035.3;-419.3;-6535.4;726.5;-31.9;76.9;94.4;-207.2;4.0;210.5;300.1;-89.6;905.0;-270.9;-4.7;629.5;251.4;378.1
894;"Grote ondernemingen;>= 23 mln euro";7;1995;111.0;9269.7;50.8;2795.2;1569.6;497.4;1382.9;2033.0;940.7;4074.8;58.3;125.3;911.1;1346.6;2753.6;9735.6;-1957.2;-439.2;-6572.2;767.0;46.3;129.5;105.0;-181.3;-6.9;-7.8;54.2;-62.0;805.5;-229.8;-1.9;573.7;173.2;400.5
895;"Grote ondernemingen;>= 23 mln euro";7;1996;111.0;9822.1;72.5;2817.1;1913.6;587.4;1339.0;2232.6;859.9;4305.6;64.4;99.0;890.7;1541.4;2921.0;9740.1;-1963.4;-444.1;-6745.7;586.9;32.1;113.6;73.0;-156.5;2.1;14.5;66.9;-52.4;633.6;-183.5;-4.3;445.8;302.3;143.5
896;"Grote ondernemingen;>= 23 mln euro";7;1997;106.0;10991.9;125.0;2869.5;1737.8;1640.2;1520.3;2490.5;608.6;4804.2;71.7;75.1;940.2;1864.1;3236.5;11101.5;-2044.6;-432.1;-7813.5;811.2;157.2;204.7;125.4;-180.2;7.3;82.5;183.1;-100.6;1050.9;-297.8;-16.4;736.7;344.7;392.0
897;"Grote ondernemingen;>= 23 mln euro";7;1998;113.0;10538.4;151.5;3053.4;1961.6;879.2;1567.8;2441.2;483.8;4530.5;66.3;58.1;872.7;1950.6;3060.2;12224.5;-2164.0;-433.0;-8798.5;829.0;179.3;283.1;84.5;-183.7;-4.6;-103.7;77.5;-181.1;904.7;-241.2;-10.2;653.2;182.5;470.7
898;"Grote ondernemingen;>= 23 mln euro";7;1999;126.0;12152.6;320.4;3483.6;2429.4;1000.6;1640.2;2777.6;500.7;5148.2;65.1;55.5;818.8;2428.1;3636.9;11706.9;-2236.1;-515.3;-8365.4;590.2;125.0;251.8;94.4;-195.3;-25.9;31.5;131.4;-99.9;746.7;-163.2;-3.1;580.4;230.6;349.8
899;"Grote ondernemingen;>= 23 mln euro";7;2000;142.0;14473.4;311.7;3769.1;3520.5;849.2;1914.4;3542.6;565.9;6122.4;70.2;45.6;753.0;2816.8;4665.4;14422.9;-2583.6;-566.6;-10629.1;643.5;182.2;347.2;118.4;-280.8;-2.5;31.9;168.6;-136.7;857.7;-192.8;-10.4;654.5;248.0;406.5
900;"Grote ondernemingen;>= 23 mln euro";7;2001;83.0;14471.4;277.8;3201.5;4649.9;812.6;1737.5;3210.7;581.4;5775.9;58.5;24.9;658.1;3041.8;4912.2;12434.6;-2231.6;-479.0;-9208.1;516.0;-91.9;151.2;96.8;-329.7;-10.2;-72.4;40.2;-112.6;351.6;-93.9;-6.1;251.7;739.8;-488.1
901;"Grote ondernemingen;>= 23 mln euro";7;2002;76.0;14759.6;262.1;3542.1;4264.1;619.7;1581.0;3390.4;1100.2;5900.6;79.4;20.7;514.1;3007.7;5237.1;12393.8;-2282.1;-464.1;-9162.8;484.9;2.4;211.4;113.5;-308.8;-13.8;-84.5;49.0;-133.5;402.8;-111.3;-7.8;283.8;125.5;158.3
902;"Grote ondernemingen;>= 23 mln euro";8;1992;82.0;4166.6;69.0;915.3;573.8;303.1;790.5;1140.3;374.6;1352.2;17.8;15.3;379.2;785.6;1616.5;4687.9;-1282.5;-152.2;-3003.6;249.6;19.1;61.5;65.4;-102.4;-5.3;-12.3;13.3;-25.5;256.4;-75.6;-1.0;179.9;84.0;95.9
903;"Grote ondernemingen;>= 23 mln euro";8;1993;87.0;4557.7;72.8;928.8;739.7;404.4;716.0;1181.5;514.5;1747.4;21.8;10.3;386.1;753.8;1638.2;4745.6;-1384.9;-159.4;-2958.6;242.7;-2.1;36.6;68.9;-107.1;-0.5;61.8;88.0;-26.2;302.3;-86.6;-3.6;212.1;94.5;117.6
904;"Grote ondernemingen;>= 23 mln euro";8;1994;99.0;5006.9;80.0;967.9;865.2;392.9;811.4;1374.9;514.7;2074.7;27.4;7.6;406.1;718.2;1773.0;5383.7;-1464.1;-168.6;-3457.3;293.7;57.1;76.8;61.2;-91.4;10.5;-37.9;48.2;-86.1;312.9;-82.1;-3.1;227.7;113.2;114.5
905;"Grote ondernemingen;>= 23 mln euro";8;1995;110.0;5618.8;121.6;1041.8;923.6;282.4;976.1;1779.5;493.8;2198.0;40.1;6.4;443.7;607.1;2323.3;6507.2;-1596.5;-186.0;-4349.6;375.1;85.7;131.3;56.2;-97.5;-4.3;-0.2;36.0;-36.2;460.6;-107.0;-3.8;349.8;211.6;138.2
906;"Grote ondernemingen;>= 23 mln euro";8;1996;107.0;6102.8;95.2;1261.9;1090.4;379.8;1057.2;1820.5;397.9;2289.3;41.2;4.1;489.0;803.3;2476.0;7273.8;-1753.1;-204.3;-4932.2;384.3;70.5;113.2;50.3;-92.7;-0.2;10.7;38.4;-27.7;465.5;-114.4;-6.5;344.6;138.9;205.7
907;"Grote ondernemingen;>= 23 mln euro";8;1997;116.0;7099.2;154.3;1357.1;1034.5;399.8;1367.9;2423.8;361.7;2796.0;29.6;3.3;504.0;787.7;2978.6;8870.8;-1929.3;-231.6;-6083.6;626.3;33.7;120.8;44.4;-93.0;-38.5;12.6;77.0;-64.4;672.6;-170.6;-9.2;492.8;140.3;352.5
908;"Grote ondernemingen;>= 23 mln euro";8;1998;101.0;7532.1;156.2;1257.3;1277.5;327.7;1410.9;2459.8;642.7;3087.8;24.3;1.8;471.9;1170.7;2775.6;8138.0;-1864.3;-222.7;-5628.2;422.9;97.0;139.4;66.5;-102.1;-6.8;28.1;75.8;-47.8;548.0;-116.2;-5.7;426.1;167.8;258.3
909;"Grote ondernemingen;>= 23 mln euro";8;1999;119.0;8444.9;220.2;1474.8;1083.6;501.0;1433.8;2748.8;982.5;3264.8;43.9;3.5;570.8;1477.7;3084.1;8854.8;-2015.8;-267.1;-6113.4;458.5;60.9;83.5;60.4;-94.1;11.1;-63.3;68.4;-131.7;456.0;-140.1;-6.2;309.7;129.3;180.4
910;"Grote ondernemingen;>= 23 mln euro";8;2000;129.0;10612.0;699.1;1691.3;1666.9;691.1;1830.7;3238.1;794.8;4261.2;39.5;0.7;539.5;1819.7;3951.5;12071.2;-2314.7;-314.2;-8542.5;899.8;122.1;161.5;85.0;-122.9;-1.6;153.1;222.7;-69.6;1175.0;-309.9;-52.2;812.8;158.7;654.1
911;"Grote ondernemingen;>= 23 mln euro";8;2001;64.0;10809.6;274.4;1603.2;1607.4;990.1;1861.2;3397.3;1075.9;4078.4;12.3;0.5;520.1;2825.3;3373.0;8846.0;-1704.3;-308.9;-6624.4;208.4;-63.4;-30.9;147.5;-190.8;10.7;-652.4;25.0;-677.4;-507.4;149.3;-1.1;-359.3;138.9;-498.2
912;"Grote ondernemingen;>= 23 mln euro";8;2002;64.0;10514.2;673.5;1511.9;1685.2;916.9;1723.7;3295.2;707.8;4142.6;13.4;0.0;453.3;2639.8;3265.2;9184.4;-1815.1;-449.6;-6758.5;161.2;-262.7;-154.9;115.7;-213.2;-10.4;-77.7;67.2;-144.9;-179.1;54.8;-0.2;-124.6;77.1;-201.7
913;"Grote ondernemingen;>= 23 mln euro";9;1992;62.0;17405.1;283.9;2904.1;4919.7;2907.9;1831.9;3956.5;601.0;5922.4;123.8;34.0;832.0;5247.9;5244.8;13647.4;-2951.0;-630.8;-9299.2;766.3;-1005.6;-721.9;322.5;-579.7;-26.5;56.4;105.5;-49.1;-182.8;-107.0;-75.1;-364.9;91.0;-455.9
914;"Grote ondernemingen;>= 23 mln euro";9;1993;58.0;17738.6;215.0;2569.0;5894.9;2608.0;1742.8;4078.9;630.0;7098.1;340.6;26.3;770.6;4652.2;4850.7;12896.9;-2682.1;-580.1;-8804.1;830.6;-486.7;-365.0;253.0;-426.5;51.9;828.8;904.7;-75.9;1172.7;-80.1;-81.4;1011.2;199.0;812.2
915;"Grote ondernemingen;>= 23 mln euro";9;1994;57.0;18157.9;191.4;2417.8;5632.3;3098.1;1866.8;4113.3;838.1;7688.4;378.5;20.4;790.8;3619.4;5660.3;14531.9;-2703.1;-596.6;-10234.4;997.6;467.4;678.6;212.5;-397.8;-25.9;-8.1;47.0;-55.1;1456.9;-101.9;-76.2;1278.8;384.3;894.5
916;"Grote ondernemingen;>= 23 mln euro";9;1995;50.0;18975.4;236.2;2517.9;6445.1;3095.7;1908.4;3870.0;902.1;8424.0;467.8;14.2;803.6;3597.7;5668.2;14699.2;-2769.9;-478.6;-10528.7;922.0;821.9;1021.3;182.0;-354.4;-27.1;-103.2;45.0;-148.3;1640.6;-140.5;-102.6;1397.5;404.5;993.0
917;"Grote ondernemingen;>= 23 mln euro";9;1996;50.0;21483.3;276.3;2834.5;7415.2;3296.5;1881.5;4788.0;991.3;8822.0;431.1;14.4;848.8;4580.7;6786.2;15837.8;-3246.0;-610.9;-11392.9;588.0;92.2;281.9;228.3;-433.5;15.6;-370.8;191.9;-562.7;309.4;-119.7;-39.5;150.2;450.8;-300.6
918;"Grote ondernemingen;>= 23 mln euro";9;1997;52.0;25525.7;272.1;2887.5;10008.6;4346.7;2042.2;4876.4;1092.3;11704.7;521.7;8.9;782.7;4540.9;7966.8;18674.1;-3396.8;-637.4;-13591.4;1048.5;1292.9;1513.2;256.7;-473.2;-3.8;1247.8;1291.3;-43.5;3589.1;-308.2;-104.7;3176.2;513.7;2662.5
919;"Grote ondernemingen;>= 23 mln euro";9;1998;55.0;30911.1;217.0;3061.0;8355.0;6295.7;2100.0;5065.6;5816.7;17479.3;66.1;6.1;726.6;4095.4;8537.5;20466.4;-3458.9;-668.9;-15137.8;1200.9;877.7;1095.3;251.3;-465.9;-3.0;4937.7;5338.7;-401.0;7016.3;-255.8;-4.6;6755.8;605.1;6150.7
920;"Grote ondernemingen;>= 23 mln euro";9;1999;63.0;32122.5;1643.1;3034.7;10394.2;6723.8;2074.3;5337.6;2914.8;17475.3;48.6;5.4;876.2;4577.3;9139.6;20758.1;-3265.7;-752.8;-15565.4;1174.1;1442.7;1375.8;373.0;-450.2;144.1;-139.7;76.9;-216.6;2477.2;-265.1;-15.9;2196.2;549.9;1646.3
921;"Grote ondernemingen;>= 23 mln euro";9;2000;65.0;39985.9;1470.9;3656.5;15170.2;11407.5;2181.0;5591.9;507.9;25101.7;43.4;3.9;1116.7;4428.8;9291.4;24760.0;-2658.7;-756.0;-19509.5;1835.7;7836.5;5710.2;513.9;-537.3;2149.7;1085.8;1217.0;-131.2;10758.0;-600.0;6.1;10164.1;210.7;9953.4
922;"Grote ondernemingen;>= 23 mln euro";9;2001;43.0;43133.9;3307.3;2864.1;12782.9;15267.5;2054.5;6371.6;486.0;21744.8;44.3;5.7;1070.6;8085.0;12183.6;21443.8;-2692.1;-975.8;-17290.4;485.5;-2651.6;-1964.2;585.0;-715.9;-556.6;92.1;286.3;-194.2;-2074.0;-111.6;0.5;-2185.1;678.3;-2863.4
923;"Grote ondernemingen;>= 23 mln euro";9;2002;43.0;36955.9;1604.0;2709.7;11132.1;10409.0;1791.2;7780.4;1529.6;17065.5;35.0;0.4;999.1;8284.6;10571.4;20115.2;-2995.2;-691.2;-16043.2;385.7;-3721.8;-1851.8;625.7;-662.3;-1833.4;356.8;445.6;-88.8;-2979.3;-67.3;2.3;-3044.3;671.4;-3715.7
924;"Grote ondernemingen;>= 23 mln euro";10;1992;73.0;21243.6;532.7;17158.1;496.0;928.3;274.1;1597.6;256.7;5423.8;8.3;66.2;1197.9;9975.9;4571.4;18436.8;-1418.4;-1437.8;-14341.3;1239.3;-818.3;38.7;131.7;-1001.3;12.7;-53.5;34.8;-88.2;367.6;-1.3;-2.2;364.1;156.6;207.5
925;"Grote ondernemingen;>= 23 mln euro";10;1993;65.0;22370.3;548.3;18212.7;514.2;870.1;261.9;1667.8;295.3;5841.0;9.5;53.2;1287.2;10489.7;4689.6;18785.3;-1457.1;-1484.6;-14495.6;1348.0;-848.7;52.7;119.6;-1034.7;13.8;19.7;56.3;-36.5;519.0;-1.1;-2.2;515.7;163.1;352.6
926;"Grote ondernemingen;>= 23 mln euro";10;1994;62.0;22956.7;576.3;18967.1;539.8;851.1;244.3;1454.3;323.9;6103.0;17.8;16.8;1580.5;10551.6;4686.9;18171.0;-1486.9;-1520.2;-13699.7;1464.2;-862.8;46.3;121.4;-1027.8;-2.8;-14.2;47.0;-61.1;587.2;-1.2;-16.2;569.8;137.6;432.2
927;"Grote ondernemingen;>= 23 mln euro";10;1995;58.0;24506.8;585.9;20046.3;586.3;897.5;219.9;1902.6;268.2;6523.2;16.8;12.7;1891.8;10463.6;5598.7;19367.0;-1533.5;-1662.5;-14626.4;1544.6;-874.6;34.3;121.1;-1038.0;8.0;-20.2;48.9;-69.1;649.8;-2.6;-12.0;635.2;206.5;428.7
928;"Grote ondernemingen;>= 23 mln euro";10;1996;55.0;25528.2;677.1;20693.8;619.2;860.8;216.6;2215.4;245.3;5704.2;174.2;1533.4;2029.6;9710.4;6376.5;20173.1;-1529.2;-1676.8;-15384.3;1582.8;-840.5;31.2;91.1;-969.3;6.5;52.1;133.9;-81.8;794.3;-1.4;-22.4;770.5;205.7;564.8
929;"Grote ondernemingen;>= 23 mln euro";10;1997;54.0;26164.4;724.7;21151.5;551.9;824.8;247.4;2062.4;601.7;5980.7;286.0;1770.2;2174.3;9538.1;6415.1;22046.8;-1563.4;-1728.9;-17226.8;1527.6;-746.3;69.4;98.0;-937.5;23.8;56.0;162.3;-106.4;837.2;2.6;-15.6;824.3;241.4;582.9
930;"Grote ondernemingen;>= 23 mln euro";10;1998;50.0;26549.4;732.0;20986.9;793.5;710.5;241.9;2389.2;695.2;6863.4;124.6;1929.6;2428.3;9231.8;5971.6;20578.2;-1633.0;-1714.4;-15679.5;1551.2;-633.7;65.1;205.1;-927.7;23.8;129.9;282.7;-152.7;1047.4;-0.8;-11.1;1035.5;198.7;836.8
931;"Grote ondernemingen;>= 23 mln euro";10;1999;46.0;31744.3;525.7;22734.7;446.3;1807.2;247.7;4916.8;1065.8;11224.1;174.6;1848.0;3561.5;8365.9;6570.2;19427.0;-1678.7;-1716.4;-14186.6;1845.2;-558.8;114.5;216.4;-911.4;21.6;1326.0;2213.4;-887.5;2612.4;0.6;-17.8;2595.1;256.7;2338.4
932;"Grote ondernemingen;>= 23 mln euro";10;2000;41.0;30708.1;680.7;21566.6;615.5;1853.8;293.3;4554.2;1143.9;11831.1;204.1;1938.8;3419.8;6790.5;6523.6;20067.4;-1521.0;-1575.2;-15291.7;1679.6;-439.2;40.7;285.0;-774.8;10.0;397.2;628.9;-231.8;1637.6;-10.5;-10.9;1616.2;350.8;1265.4
933;"Grote ondernemingen;>= 23 mln euro";10;2001;36.0;37699.9;2110.9;22975.4;1115.8;1959.5;286.9;6418.4;2832.9;13410.5;288.9;1965.4;3488.1;8718.7;9828.3;20919.4;-1838.1;-1811.0;-15407.9;1862.3;-538.5;14.7;304.5;-875.1;17.4;948.6;1072.9;-124.3;2272.4;26.9;-34.8;2264.5;1060.8;1203.7
934;"Grote ondernemingen;>= 23 mln euro";10;2002;37.0;37743.3;1660.7;23138.1;850.1;2200.2;341.3;7182.8;2370.3;13850.3;243.6;2111.2;2954.4;8081.7;10502.3;22629.0;-1930.1;-2028.6;-16872.5;1797.8;-206.9;384.6;252.2;-867.4;23.7;66.8;163.3;-96.5;1657.6;-42.7;-4.8;1610.1;331.9;1278.2
935;"Grote ondernemingen;>= 23 mln euro";11;1992;186.0;10472.1;45.2;2855.2;428.0;1168.6;1017.3;3586.6;1371.1;3014.3;64.2;35.0;842.1;1829.4;4686.9;16935.2;-3993.7;-465.4;-11996.1;480.0;57.5;30.9;256.6;-254.7;24.7;-1.2;71.2;-72.4;536.3;-134.8;-11.8;389.6;141.5;248.1
936;"Grote ondernemingen;>= 23 mln euro";11;1993;187.0;9994.2;44.7;2934.9;573.2;748.4;1102.6;3174.9;1415.4;3043.7;94.1;22.1;864.8;1472.2;4497.3;17126.1;-3941.0;-477.7;-12259.5;447.9;28.3;32.3;206.8;-226.2;15.4;2.7;77.1;-74.4;478.9;-127.1;-15.7;336.0;158.1;177.9
937;"Grote ondernemingen;>= 23 mln euro";11;1994;197.0;10647.7;46.8;2953.0;633.3;367.6;1137.9;4046.2;1462.9;3209.8;69.0;16.2;905.6;1137.2;5310.0;17742.9;-3944.0;-492.1;-12736.2;570.5;47.1;68.7;171.6;-189.0;-4.1;36.7;107.0;-70.3;654.3;-151.0;-11.7;491.6;244.2;247.4
938;"Grote ondernemingen;>= 23 mln euro";11;1995;175.0;10924.0;49.7;3021.3;804.1;535.6;1274.2;3934.4;1304.8;3315.2;66.0;9.0;912.6;1332.9;5288.5;17692.8;-4042.7;-455.3;-12625.5;569.3;25.6;51.2;133.2;-155.8;-3.0;20.7;89.5;-68.8;615.6;-148.4;-7.5;459.6;155.1;304.5
939;"Grote ondernemingen;>= 23 mln euro";11;1996;170.0;11176.5;60.2;2994.3;880.9;595.5;1064.2;4346.7;1234.7;3571.4;85.8;27.1;971.2;1120.4;5400.5;20451.4;-4235.3;-475.0;-15085.7;655.5;26.4;65.9;129.8;-156.6;-12.8;28.3;101.1;-72.8;710.2;-170.5;-14.2;525.5;188.0;337.5
940;"Grote ondernemingen;>= 23 mln euro";11;1997;170.0;12365.3;41.5;3053.5;928.4;474.0;1296.0;5049.0;1522.9;3946.2;86.9;5.9;990.6;1120.0;6215.7;20979.5;-4420.3;-483.7;-15247.4;828.1;152.1;170.7;120.3;-148.2;9.3;61.3;121.1;-59.9;1041.5;-224.7;-15.1;801.8;324.0;477.8
941;"Grote ondernemingen;>= 23 mln euro";11;1998;157.0;13028.8;56.8;3350.4;874.8;452.4;1531.5;5380.3;1382.7;3984.8;77.9;2.2;1007.3;1550.4;6406.1;23138.5;-4785.7;-501.4;-16918.9;932.6;121.6;150.1;166.3;-199.4;4.6;38.9;137.1;-98.1;1093.2;-270.0;-14.5;808.7;365.9;442.8
942;"Grote ondernemingen;>= 23 mln euro";11;1999;193.0;19173.1;70.8;3852.5;4581.4;480.6;1756.7;6972.7;1458.4;6661.0;94.1;1.5;1112.7;3506.3;7797.5;27163.0;-5569.9;-600.2;-19704.5;1288.4;-26.5;33.5;168.4;-245.8;17.4;72.6;187.7;-115.1;1334.5;-363.5;-25.4;945.7;283.5;662.2
943;"Grote ondernemingen;>= 23 mln euro";11;2000;217.0;25426.3;136.0;3932.6;3220.0;412.3;2379.6;13516.1;1829.9;7561.0;112.9;1.1;1247.0;4275.4;12229.0;29505.9;-5713.9;-622.8;-21780.7;1388.5;67.4;69.5;308.4;-300.7;-9.8;3663.7;3853.3;-189.6;5119.6;-459.2;-27.2;4633.1;3811.6;821.5
944;"Grote ondernemingen;>= 23 mln euro";11;2001;117.0;21679.6;725.6;3396.8;3416.3;337.3;2460.8;9798.6;1544.4;7437.9;115.2;1.1;1214.8;4641.7;8268.9;26515.5;-5328.8;-546.8;-19585.9;1054.0;466.5;335.6;496.3;-361.7;-3.7;180.3;275.2;-95.0;1700.7;-424.9;-31.0;1244.8;478.8;766.0
945;"Grote ondernemingen;>= 23 mln euro";11;2002;110.0;24321.9;1533.9;3477.6;1802.4;503.2;2793.3;12388.1;1823.4;8187.6;143.6;12.3;1306.1;4578.3;10094.0;27247.0;-5856.5;-561.1;-19828.9;1000.5;143.1;42.8;470.1;-366.5;-3.3;904.3;1478.9;-574.7;2047.9;-369.6;-36.4;1641.9;1218.0;423.9
946;"Grote ondernemingen;>= 23 mln euro";700;1992;213.0;14192.8;384.3;4590.8;1356.7;718.2;3485.7;2828.7;828.4;4100.0;78.6;92.8;832.9;3146.7;5941.7;15899.2;-3331.3;-771.9;-11118.3;677.5;-391.0;-71.4;203.8;-533.7;10.3;-91.2;165.8;-257.0;195.3;-160.7;-12.8;21.8;191.1;-169.3
947;"Grote ondernemingen;>= 23 mln euro";700;1993;225.0;14222.1;509.8;4774.0;1422.0;518.3;3018.0;2856.2;1124.0;4246.0;150.1;66.3;863.6;3852.0;5044.0;13842.0;-3197.9;-712.3;-9567.9;363.8;-185.2;81.8;143.9;-411.0;0.1;-102.9;68.5;-171.4;75.7;-118.3;43.3;0.7;205.6;-204.9
948;"Grote ondernemingen;>= 23 mln euro";700;1994;218.0;14670.6;651.5;5172.9;1437.6;548.9;2923.8;2948.6;987.3;4348.8;172.2;46.4;929.6;4160.5;5013.0;14607.1;-3051.9;-723.2;-10329.8;502.3;-109.1;157.1;124.2;-396.2;5.8;-43.0;118.6;-161.6;350.1;-13.6;80.6;417.1;264.6;152.5
949;"Grote ondernemingen;>= 23 mln euro";700;1995;225.0;14822.6;828.2;4797.8;1476.0;478.9;2895.8;3452.5;893.4;3950.5;223.5;51.0;1046.8;4296.1;5254.8;16229.1;-3139.9;-782.9;-11812.6;493.7;-150.8;112.6;117.7;-364.2;-17.0;-17.3;268.4;-285.7;325.6;-262.1;-29.5;33.9;331.0;-297.1
950;"Grote ondernemingen;>= 23 mln euro";700;1996;207.0;13613.3;1288.0;4444.0;1642.5;402.2;1796.6;3150.0;890.1;4414.8;239.5;37.1;851.3;3782.0;4288.7;14462.3;-2665.5;-753.9;-10220.4;822.4;7.8;144.1;101.7;-242.6;4.5;17.7;154.5;-136.8;847.9;-274.9;-27.2;545.8;249.2;296.6
951;"Grote ondernemingen;>= 23 mln euro";700;1997;231.0;15123.6;1301.0;4760.1;1725.5;588.8;1970.9;3768.3;1009.0;4919.6;245.8;33.5;857.9;3920.1;5146.8;16951.0;-2854.0;-831.5;-12181.6;1083.9;12.9;183.9;91.7;-260.6;-2.2;-1.6;86.2;-87.8;1095.2;-326.7;-29.8;738.7;348.1;390.6
952;"Grote ondernemingen;>= 23 mln euro";700;1998;220.0;16163.5;1270.1;4983.1;2228.1;833.7;2227.0;3686.5;935.1;5466.2;236.7;31.3;884.1;4206.8;5338.4;18973.8;-3062.8;-935.1;-13771.6;1204.3;66.9;228.2;129.4;-323.2;32.5;63.3;175.2;-111.9;1334.5;-383.6;-25.0;925.9;390.7;535.2
953;"Grote ondernemingen;>= 23 mln euro";700;1999;238.0;17548.9;1255.9;5210.7;2136.5;1156.8;2326.2;4371.3;1091.5;5864.7;266.9;51.6;890.6;4353.5;6121.6;20732.2;-3333.0;-1043.7;-15220.8;1134.7;-89.0;91.9;140.6;-306.5;-14.9;103.9;174.6;-70.7;1149.6;-327.9;-34.1;787.5;380.1;407.4
954;"Grote ondernemingen;>= 23 mln euro";700;2000;252.0;19035.9;1369.5;5803.4;2079.3;989.2;2650.8;5104.4;1039.3;6264.4;246.2;46.2;900.0;4642.9;6936.3;22158.1;-3790.7;-1172.1;-15962.1;1233.3;-51.8;160.9;173.8;-388.3;1.8;43.6;169.9;-126.3;1225.1;-365.4;-20.6;839.1;295.5;543.6
955;"Grote ondernemingen;>= 23 mln euro";700;2001;157.0;19584.7;2022.0;5550.3;2669.5;1356.8;2431.4;4759.5;795.2;6704.5;209.4;39.2;913.3;4807.0;6911.4;21054.8;-3476.8;-1203.0;-15329.2;1045.7;-190.8;88.3;180.5;-428.6;-31.0;-17.6;163.8;-181.4;837.3;-292.2;-13.8;531.4;313.3;218.1
956;"Grote ondernemingen;>= 23 mln euro";700;2002;153.0;19958.8;1831.7;5440.8;2765.1;1545.3;2342.4;4730.9;1302.4;7013.3;189.3;32.6;967.7;4808.9;6947.0;21191.4;-3581.3;-1245.1;-15600.8;764.2;62.9;299.0;172.6;-429.2;20.4;135.3;264.3;-129.0;962.4;-213.0;-2.4;747.0;569.7;177.3
957;"Grote ondernemingen;>= 23 mln euro";12;1992;17.0;502.0;44.5;216.8;10.5;15.4;76.0;103.7;35.1;234.5;0.5;5.1;32.1;114.7;114.9;330.8;-71.7;-37.6;-186.4;35.1;-11.8;-0.2;4.3;-16.7;0.8;17.4;20.8;-3.4;40.8;-14.7;-0.3;25.7;0.2;25.5
958;"Grote ondernemingen;>= 23 mln euro";12;1993;18.0;510.9;22.6;198.2;16.4;13.2;75.0;144.5;41.0;240.5;0.0;2.9;30.2;93.7;143.6;326.3;-72.5;-34.6;-189.9;29.4;-7.6;-0.3;7.1;-14.8;0.5;-4.0;1.5;-5.4;17.9;-8.4;0.0;9.4;34.4;-25.0
959;"Grote ondernemingen;>= 23 mln euro";12;1994;20.0;618.3;18.5;236.5;42.5;23.6;73.5;180.1;43.6;285.4;0.1;0.8;34.6;134.6;162.8;374.5;-85.3;-37.9;-215.0;36.4;-8.4;1.0;7.4;-16.3;-0.5;1.0;5.6;-4.6;29.0;-9.3;0.0;19.6;0.4;19.2
960;"Grote ondernemingen;>= 23 mln euro";12;1995;20.0;549.9;2.3;246.7;24.9;23.8;48.8;143.7;59.6;255.7;0.2;0.7;37.8;111.4;144.0;398.8;-86.1;-34.5;-249.0;29.2;-1.5;2.6;7.2;-10.3;-1.0;1.6;3.8;-2.2;29.3;-10.1;0.0;19.2;7.6;11.6
961;"Grote ondernemingen;>= 23 mln euro";12;1996;19.0;797.0;22.1;316.6;56.5;40.6;111.7;183.3;66.3;296.9;0.3;0.3;51.0;199.3;249.3;601.1;-106.3;-47.0;-398.3;49.5;11.2;13.4;19.3;-20.0;-1.5;13.6;21.7;-8.2;74.3;-22.0;-2.6;49.7;12.2;37.5
962;"Grote ondernemingen;>= 23 mln euro";12;1997;22.0;920.5;17.4;388.9;67.1;67.0;100.1;198.1;81.8;353.0;0.6;0.0;52.8;258.8;255.2;576.0;-121.9;-56.5;-326.7;70.8;-11.1;0.0;8.4;-19.8;0.4;9.4;16.8;-7.4;69.1;-20.1;0.0;49.0;1.4;47.6
963;"Grote ondernemingen;>= 23 mln euro";12;1998;22.0;1093.7;37.3;449.2;91.5;93.2;111.9;211.5;99.2;438.7;0.1;0.0;63.6;234.9;356.4;803.6;-151.2;-66.3;-527.4;58.7;-1.1;12.4;11.4;-23.9;-1.1;25.5;27.9;-2.5;83.0;-20.8;0.3;62.6;25.0;37.6
964;"Grote ondernemingen;>= 23 mln euro";12;1999;26.0;1521.5;33.7;487.2;166.3;142.8;171.4;398.2;121.9;655.9;1.1;0.0;61.2;295.7;507.6;1388.8;-162.2;-62.5;-1110.2;53.8;10.0;20.8;19.1;-31.1;1.2;14.0;17.3;-3.3;77.9;-13.8;0.2;64.2;46.3;17.9
