ID;ProductenPRODCOM;Perioden;Verkoopwaarde_1;Hoeveelheid_2;EenheidVerkochtProduct_3
9451;13951050 Gebonden textielvlies (non-w...;2008;33.0;7.0;                            mln. kg
9452;13951050 Gebonden textielvlies (non-w...;2009;54.0;14.0;                            mln. kg
9453;13951050 Gebonden textielvlies (non-w...;2010;47.0;12.0;                            mln. kg
9454;13951050 Gebonden textielvlies (non-w...;2011;53.0;12.0;                            mln. kg
9455;13951050 Gebonden textielvlies (non-w...;2012;55.0;16.0;                            mln. kg
9456;13951050 Gebonden textielvlies (non-w...;2013;63.0;17.0;                            mln. kg
9457;13951050 Gebonden textielvlies (non-w...;2014;59.0;16.0;                            mln. kg
9458;13951050 Gebonden textielvlies (non-w...;2015;65.0;21.0;                            mln. kg
9459;13951050 Gebonden textielvlies (non-w...;2016;74.0;27.0;                            mln. kg
9460;13951050 Gebonden textielvlies (non-w...;2017;70.0;23.0;                            mln. kg
9461;13951050 Gebonden textielvlies (non-w...;2018;71.0;24.0;                            mln. kg
9462;13951050 Gebonden textielvlies (non-w...;2019;49.0;15.0;                            mln. kg
9463;13951050 Gebonden textielvlies (non-w...;2020;44.0;19.0;                            mln. kg
9464;13951070 Gebonden textielvlies, bekle...;2008;33.0;8.0;                            mln. kg
9465;13951070 Gebonden textielvlies, bekle...;2009;33.0;8.0;                            mln. kg
9466;13951070 Gebonden textielvlies, bekle...;2010;37.0;10.0;                            mln. kg
9467;13951070 Gebonden textielvlies, bekle...;2011;;;                            mln. kg
9468;13951070 Gebonden textielvlies, bekle...;2012;43.0;12.0;                            mln. kg
9469;13951070 Gebonden textielvlies, bekle...;2013;;;                            mln. kg
9470;13951070 Gebonden textielvlies, bekle...;2014;34.0;;                            mln. kg
9471;13951070 Gebonden textielvlies, bekle...;2015;34.0;;                            mln. kg
9472;13951070 Gebonden textielvlies, bekle...;2016;;;                            mln. kg
9473;13951070 Gebonden textielvlies, bekle...;2017;;;                            mln. kg
9474;13951070 Gebonden textielvlies, bekle...;2018;;;                            mln. kg
9475;13951070 Gebonden textielvlies, bekle...;2019;;;                            mln. kg
9476;13951070 Gebonden textielvlies, bekle...;2020;;;                            mln. kg
9477;1396 Ander technisch en industrieel t...;2008;287.0;;                                nvt
9478;1396 Ander technisch en industrieel t...;2009;186.0;;                                nvt
9479;1396 Ander technisch en industrieel t...;2010;175.0;;                                nvt
9480;1396 Ander technisch en industrieel t...;2011;210.0;;                                nvt
9481;1396 Ander technisch en industrieel t...;2012;195.0;;                                nvt
9482;1396 Ander technisch en industrieel t...;2013;162.0;;                                nvt
9483;1396 Ander technisch en industrieel t...;2014;139.0;;                                nvt
9484;1396 Ander technisch en industrieel t...;2015;172.0;;                                nvt
9485;1396 Ander technisch en industrieel t...;2016;233.0;;                                nvt
9486;1396 Ander technisch en industrieel t...;2017;255.0;;                                nvt
9487;1396 Ander technisch en industrieel t...;2018;308.0;;                                nvt
9488;1396 Ander technisch en industrieel t...;2019;244.0;;                                nvt
9489;1396 Ander technisch en industrieel t...;2020;118.0;;                                nvt
9490;13961100 Metaalgarens, -strippen en d...;2008;0.0;0.0;                            mln. kg
9491;13961100 Metaalgarens, -strippen en d...;2009;0.0;0.0;                            mln. kg
9492;13961100 Metaalgarens, -strippen en d...;2010;0.0;0.0;                            mln. kg
9493;13961100 Metaalgarens, -strippen en d...;2011;0.0;0.0;                            mln. kg
9494;13961100 Metaalgarens, -strippen en d...;2012;0.0;0.0;                            mln. kg
9495;13961100 Metaalgarens, -strippen en d...;2013;0.0;0.0;                            mln. kg
9496;13961100 Metaalgarens, -strippen en d...;2014;0.0;0.0;                            mln. kg
9497;13961100 Metaalgarens, -strippen en d...;2015;0.0;0.0;                            mln. kg
9498;13961100 Metaalgarens, -strippen en d...;2016;0.0;0.0;                            mln. kg
9499;13961100 Metaalgarens, -strippen en d...;2017;0.0;0.0;                            mln. kg
9500;13961100 Metaalgarens, -strippen en d...;2018;0.0;0.0;                            mln. kg
9501;13961100 Metaalgarens, -strippen en d...;2019;0.0;0.0;                            mln. kg
9502;13961100 Metaalgarens, -strippen en d...;2020;0.0;0.0;                            mln. kg
9503;13961200 Weefsels van metaaldraad of...;2008;0.0;0.0;                            mln. kg
9504;13961200 Weefsels van metaaldraad of...;2009;0.0;0.0;                            mln. kg
9505;13961200 Weefsels van metaaldraad of...;2010;0.0;0.0;                            mln. kg
9506;13961200 Weefsels van metaaldraad of...;2011;0.0;0.0;                            mln. kg
9507;13961200 Weefsels van metaaldraad of...;2012;0.0;0.0;                            mln. kg
9508;13961200 Weefsels van metaaldraad of...;2013;0.0;0.0;                            mln. kg
9509;13961200 Weefsels van metaaldraad of...;2014;0.0;0.0;                            mln. kg
9510;13961200 Weefsels van metaaldraad of...;2015;0.0;0.0;                            mln. kg
9511;13961200 Weefsels van metaaldraad of...;2016;0.0;0.0;                            mln. kg
9512;13961200 Weefsels van metaaldraad of...;2017;0.0;0.0;                            mln. kg
9513;13961200 Weefsels van metaaldraad of...;2018;0.0;0.0;                            mln. kg
9514;13961200 Weefsels van metaaldraad of...;2019;0.0;0.0;                            mln. kg
9515;13961200 Weefsels van metaaldraad of...;2020;0.0;0.0;                            mln. kg
9516;13961300 Draad en koord van rubber be...;2008;;;                            mln. kg
9517;13961300 Draad en koord van rubber be...;2009;;;                            mln. kg
9518;13961300 Draad en koord van rubber be...;2010;;;                            mln. kg
9519;13961300 Draad en koord van rubber be...;2011;;;                            mln. kg
9520;13961300 Draad en koord van rubber be...;2012;;;                            mln. kg
9521;13961300 Draad en koord van rubber be...;2013;;;                            mln. kg
9522;13961300 Draad en koord van rubber be...;2014;0.0;0.0;                            mln. kg
9523;13961300 Draad en koord van rubber be...;2015;0.0;0.0;                            mln. kg
9524;13961300 Draad en koord van rubber be...;2016;;;                            mln. kg
9525;13961300 Draad en koord van rubber be...;2017;;;                            mln. kg
9526;13961300 Draad en koord van rubber be...;2018;;;                            mln. kg
9527;13961300 Draad en koord van rubber be...;2019;;;                            mln. kg
9528;13961300 Draad en koord van rubber be...;2020;;;                            mln. kg
9529;13961400 Beklede textielweefsels;2008;205.0;169.0;                            mln. m2
9530;13961400 Beklede textielweefsels;2009;96.0;76.0;                            mln. m2
9531;13961400 Beklede textielweefsels;2010;100.0;91.0;                            mln. m2
9532;13961400 Beklede textielweefsels;2011;;;                            mln. m2
9533;13961400 Beklede textielweefsels;2012;116.0;103.0;                            mln. m2
9534;13961400 Beklede textielweefsels;2013;85.0;53.0;                            mln. m2
9535;13961400 Beklede textielweefsels;2014;66.0;44.0;                            mln. m2
9536;13961400 Beklede textielweefsels;2015;107.0;36.0;                            mln. m2
9537;13961400 Beklede textielweefsels;2016;166.0;42.0;                            mln. m2
9538;13961400 Beklede textielweefsels;2017;132.0;21.0;                            mln. m2
9539;13961400 Beklede textielweefsels;2018;171.0;21.0;                            mln. m2
9540;13961400 Beklede textielweefsels;2019;172.0;16.0;                            mln. m2
9541;13961400 Beklede textielweefsels;2020;57.0;21.0;                            mln. m2
9542;13961500 Bandenkoordweefsel van garen...;2008;;;                            mln. m2
9543;13961500 Bandenkoordweefsel van garen...;2009;;;                            mln. m2
9544;13961500 Bandenkoordweefsel van garen...;2010;;;                            mln. m2
9545;13961500 Bandenkoordweefsel van garen...;2011;;;                            mln. m2
9546;13961500 Bandenkoordweefsel van garen...;2012;;;                            mln. m2
9547;13961500 Bandenkoordweefsel van garen...;2013;;;                            mln. m2
9548;13961500 Bandenkoordweefsel van garen...;2014;;;                            mln. m2
9549;13961500 Bandenkoordweefsel van garen...;2015;;;                            mln. m2
9550;13961500 Bandenkoordweefsel van garen...;2016;;;                            mln. m2
9551;13961500 Bandenkoordweefsel van garen...;2017;;;                            mln. m2
9552;13961500 Bandenkoordweefsel van garen...;2018;;;                            mln. m2
9553;13961500 Bandenkoordweefsel van garen...;2019;;;                            mln. m2
9554;13961500 Bandenkoordweefsel van garen...;2020;;;                            mln. m2
9555;13961620 Brandslangen en dergelijke s...;2008;0.0;0.0;                            mln. kg
9556;13961620 Brandslangen en dergelijke s...;2009;0.0;0.0;                            mln. kg
9557;13961620 Brandslangen en dergelijke s...;2010;0.0;0.0;                            mln. kg
9558;13961620 Brandslangen en dergelijke s...;2011;0.0;0.0;                            mln. kg
9559;13961620 Brandslangen en dergelijke s...;2012;0.0;0.0;                            mln. kg
9560;13961620 Brandslangen en dergelijke s...;2013;0.0;0.0;                            mln. kg
9561;13961620 Brandslangen en dergelijke s...;2014;0.0;0.0;                            mln. kg
9562;13961620 Brandslangen en dergelijke s...;2015;0.0;0.0;                            mln. kg
9563;13961620 Brandslangen en dergelijke s...;2016;0.0;0.0;                            mln. kg
9564;13961620 Brandslangen en dergelijke s...;2017;0.0;0.0;                            mln. kg
9565;13961620 Brandslangen en dergelijke s...;2018;0.0;0.0;                            mln. kg
9566;13961620 Brandslangen en dergelijke s...;2019;0.0;0.0;                            mln. kg
9567;13961620 Brandslangen en dergelijke s...;2020;0.0;0.0;                            mln. kg
9568;13961650 Kousen, pitten en wieken voo...;2008;;;                            mln. kg
9569;13961650 Kousen, pitten en wieken voo...;2009;;;                            mln. kg
9570;13961650 Kousen, pitten en wieken voo...;2010;;0.0;                            mln. kg
9571;13961650 Kousen, pitten en wieken voo...;2011;;0.0;                            mln. kg
9572;13961650 Kousen, pitten en wieken voo...;2012;;;                            mln. kg
9573;13961650 Kousen, pitten en wieken voo...;2013;;;                            mln. kg
9574;13961650 Kousen, pitten en wieken voo...;2014;;;                            mln. kg
9575;13961650 Kousen, pitten en wieken voo...;2015;;;                            mln. kg
9576;13961650 Kousen, pitten en wieken voo...;2016;;;                            mln. kg
9577;13961650 Kousen, pitten en wieken voo...;2017;;9.0;                            mln. kg
9578;13961650 Kousen, pitten en wieken voo...;2018;;9.0;                            mln. kg
9579;13961650 Kousen, pitten en wieken voo...;2019;;;                            mln. kg
9580;13961650 Kousen, pitten en wieken voo...;2020;;;                            mln. kg
9581;13961680 Textielweefsels en vilt voor...;2008;;;                            mln. kg
9582;13961680 Textielweefsels en vilt voor...;2009;;;                            mln. kg
9583;13961680 Textielweefsels en vilt voor...;2010;;;                            mln. kg
9584;13961680 Textielweefsels en vilt voor...;2011;;;                            mln. kg
9585;13961680 Textielweefsels en vilt voor...;2012;;;                            mln. kg
9586;13961680 Textielweefsels en vilt voor...;2013;;;                            mln. kg
9587;13961680 Textielweefsels en vilt voor...;2014;;;                            mln. kg
9588;13961680 Textielweefsels en vilt voor...;2015;;;                            mln. kg
9589;13961680 Textielweefsels en vilt voor...;2016;;;                            mln. kg
9590;13961680 Textielweefsels en vilt voor...;2017;;;                            mln. kg
9591;13961680 Textielweefsels en vilt voor...;2018;;;                            mln. kg
9592;13961680 Textielweefsels en vilt voor...;2019;;;                            mln. kg
9593;13961680 Textielweefsels en vilt voor...;2020;;;                            mln. kg
9594;13961730 Lint, inclusief bolduclint;2008;;;                                nvt
9595;13961730 Lint, inclusief bolduclint;2009;;;                                nvt
9596;13961730 Lint, inclusief bolduclint;2010;;;                                nvt
9597;13961730 Lint, inclusief bolduclint;2011;;;                                nvt
9598;13961730 Lint, inclusief bolduclint;2012;;;                                nvt
9599;13961730 Lint, inclusief bolduclint;2013;;;                                nvt
9600;13961730 Lint, inclusief bolduclint;2014;;;                                nvt
9601;13961730 Lint, inclusief bolduclint;2015;;;                                nvt
9602;13961730 Lint, inclusief bolduclint;2016;;;                                nvt
9603;13961730 Lint, inclusief bolduclint;2017;;;                                nvt
9604;13961730 Lint, inclusief bolduclint;2018;;;                                nvt
9605;13961730 Lint, inclusief bolduclint;2019;;;                                nvt
9606;13961730 Lint, inclusief bolduclint;2020;;;                                nvt
9607;13961750 Etiketten, insignes en derge...;2008;17.0;;                                nvt
9608;13961750 Etiketten, insignes en derge...;2009;14.0;;                                nvt
9609;13961750 Etiketten, insignes en derge...;2010;17.0;;                                nvt
9610;13961750 Etiketten, insignes en derge...;2011;18.0;;                                nvt
9611;13961750 Etiketten, insignes en derge...;2012;17.0;;                                nvt
9612;13961750 Etiketten, insignes en derge...;2013;20.0;;                                nvt
9613;13961750 Etiketten, insignes en derge...;2014;20.0;;                                nvt
9614;13961750 Etiketten, insignes en derge...;2015;;;                                nvt
9615;13961750 Etiketten, insignes en derge...;2016;22.0;;                                nvt
9616;13961750 Etiketten, insignes en derge...;2017;;;                                nvt
9617;13961750 Etiketten, insignes en derge...;2018;23.0;;                                nvt
9618;13961750 Etiketten, insignes en derge...;2019;24.0;;                                nvt
9619;13961750 Etiketten, insignes en derge...;2020;19.0;;                                nvt
9620;"13961770 Boordsel aan het stuk; kwast...";2008;;;                                nvt
9621;"13961770 Boordsel aan het stuk; kwast...";2009;0.0;;                                nvt
9622;"13961770 Boordsel aan het stuk; kwast...";2010;0.0;;                                nvt
9623;"13961770 Boordsel aan het stuk; kwast...";2011;0.0;;                                nvt
9624;"13961770 Boordsel aan het stuk; kwast...";2012;0.0;;                                nvt
9625;"13961770 Boordsel aan het stuk; kwast...";2013;0.0;;                                nvt
9626;"13961770 Boordsel aan het stuk; kwast...";2014;0.0;;                                nvt
9627;"13961770 Boordsel aan het stuk; kwast...";2015;0.0;;                                nvt
9628;"13961770 Boordsel aan het stuk; kwast...";2016;0.0;;                                nvt
9629;"13961770 Boordsel aan het stuk; kwast...";2017;0.0;;                                nvt
9630;"13961770 Boordsel aan het stuk; kwast...";2018;0.0;;                                nvt
9631;"13961770 Boordsel aan het stuk; kwast...";2019;;;                                nvt
9632;"13961770 Boordsel aan het stuk; kwast...";2020;;;                                nvt
9633;1399 Andere textielproducten, n.e.g;2008;9.0;;                                nvt
9634;1399 Andere textielproducten, n.e.g;2009;6.0;;                                nvt
9635;1399 Andere textielproducten, n.e.g;2010;;;                                nvt
9636;1399 Andere textielproducten, n.e.g;2011;7.0;;                                nvt
9637;1399 Andere textielproducten, n.e.g;2012;3.0;;                                nvt
9638;1399 Andere textielproducten, n.e.g;2013;9.0;;                                nvt
9639;1399 Andere textielproducten, n.e.g;2014;14.0;;                                nvt
9640;1399 Andere textielproducten, n.e.g;2015;15.0;;                                nvt
9641;1399 Andere textielproducten, n.e.g;2016;112.0;;                                nvt
9642;1399 Andere textielproducten, n.e.g;2017;122.0;;                                nvt
9643;1399 Andere textielproducten, n.e.g;2018;;;                                nvt
9644;1399 Andere textielproducten, n.e.g;2019;11.0;;                                nvt
9645;1399 Andere textielproducten, n.e.g;2020;11.0;;                                nvt
9646;13991130 Tule, bobinette en filetweefsel;2008;0.0;;                                nvt
9647;13991130 Tule, bobinette en filetweefsel;2009;0.0;;                                nvt
9648;13991130 Tule, bobinette en filetweefsel;2010;0.0;;                                nvt
9649;13991130 Tule, bobinette en filetweefsel;2011;0.0;;                                nvt
9650;13991130 Tule, bobinette en filetweefsel;2012;0.0;;                                nvt
9651;13991130 Tule, bobinette en filetweefsel;2013;0.0;;                                nvt
9652;13991130 Tule, bobinette en filetweefsel;2014;0.0;;                                nvt
9653;13991130 Tule, bobinette en filetweefsel;2015;0.0;;                                nvt
9654;13991130 Tule, bobinette en filetweefsel;2016;0.0;;                                nvt
9655;13991130 Tule, bobinette en filetweefsel;2017;0.0;;                                nvt
9656;13991130 Tule, bobinette en filetweefsel;2018;0.0;;                                nvt
9657;13991130 Tule, bobinette en filetweefsel;2019;0.0;;                                nvt
9658;13991130 Tule, bobinette en filetweefsel;2020;0.0;;                                nvt
9659;13991150 Kant aan het stuk, in banden...;2008;0.0;;                                nvt
9660;13991150 Kant aan het stuk, in banden...;2009;0.0;;                                nvt
9661;13991150 Kant aan het stuk, in banden...;2010;0.0;;                                nvt
9662;13991150 Kant aan het stuk, in banden...;2011;0.0;;                                nvt
9663;13991150 Kant aan het stuk, in banden...;2012;0.0;;                                nvt
9664;13991150 Kant aan het stuk, in banden...;2013;0.0;;                                nvt
9665;13991150 Kant aan het stuk, in banden...;2014;0.0;;                                nvt
9666;13991150 Kant aan het stuk, in banden...;2015;0.0;;                                nvt
9667;13991150 Kant aan het stuk, in banden...;2016;0.0;;                                nvt
9668;13991150 Kant aan het stuk, in banden...;2017;0.0;;                                nvt
9669;13991150 Kant aan het stuk, in banden...;2018;0.0;;                                nvt
9670;13991150 Kant aan het stuk, in banden...;2019;0.0;;                                nvt
9671;13991150 Kant aan het stuk, in banden...;2020;0.0;;                                nvt
9672;13991170 Kant, met de hand vervaardig...;2008;0.0;;                                nvt
9673;13991170 Kant, met de hand vervaardig...;2009;0.0;;                                nvt
9674;13991170 Kant, met de hand vervaardig...;2010;0.0;;                                nvt
9675;13991170 Kant, met de hand vervaardig...;2011;0.0;;                                nvt
9676;13991170 Kant, met de hand vervaardig...;2012;0.0;;                                nvt
9677;13991170 Kant, met de hand vervaardig...;2013;0.0;;                                nvt
9678;13991170 Kant, met de hand vervaardig...;2014;0.0;;                                nvt
9679;13991170 Kant, met de hand vervaardig...;2015;0.0;;                                nvt
9680;13991170 Kant, met de hand vervaardig...;2016;0.0;;                                nvt
9681;13991170 Kant, met de hand vervaardig...;2017;0.0;;                                nvt
9682;13991170 Kant, met de hand vervaardig...;2018;0.0;;                                nvt
9683;13991170 Kant, met de hand vervaardig...;2019;0.0;;                                nvt
9684;13991170 Kant, met de hand vervaardig...;2020;0.0;;                                nvt
9685;13991230 Borduurwerk (zonder zichtbaa...;2008;;;                                   
9686;13991230 Borduurwerk (zonder zichtbaa...;2009;;;                                nvt
9687;13991230 Borduurwerk (zonder zichtbaa...;2010;;;                                nvt
9688;13991230 Borduurwerk (zonder zichtbaa...;2011;;;                                nvt
9689;13991230 Borduurwerk (zonder zichtbaa...;2012;;;                                nvt
9690;13991230 Borduurwerk (zonder zichtbaa...;2013;;;                                nvt
9691;13991230 Borduurwerk (zonder zichtbaa...;2014;;;                                nvt
9692;13991230 Borduurwerk (zonder zichtbaa...;2015;;;                                nvt
9693;13991230 Borduurwerk (zonder zichtbaa...;2016;;;                                nvt
9694;13991230 Borduurwerk (zonder zichtbaa...;2017;;;                                nvt
9695;13991230 Borduurwerk (zonder zichtbaa...;2018;0.0;;                                nvt
9696;13991230 Borduurwerk (zonder zichtbaa...;2019;0.0;;                                nvt
9697;13991230 Borduurwerk (zonder zichtbaa...;2020;0.0;;                                nvt
9698;13991250 Borduurwerk van katoen, aan...;2008;0.0;;                                nvt
9699;13991250 Borduurwerk van katoen, aan...;2009;0.0;;                                nvt
9700;13991250 Borduurwerk van katoen, aan...;2010;0.0;;                                nvt
9701;13991250 Borduurwerk van katoen, aan...;2011;0.0;;                                nvt
9702;13991250 Borduurwerk van katoen, aan...;2012;0.0;;                                nvt
9703;13991250 Borduurwerk van katoen, aan...;2013;0.0;;                                nvt
9704;13991250 Borduurwerk van katoen, aan...;2014;0.0;;                                nvt
9705;13991250 Borduurwerk van katoen, aan...;2015;0.0;;                                nvt
9706;13991250 Borduurwerk van katoen, aan...;2016;0.0;;                                nvt
9707;13991250 Borduurwerk van katoen, aan...;2017;0.0;;                                nvt
9708;13991250 Borduurwerk van katoen, aan...;2018;0.0;;                                nvt
9709;13991250 Borduurwerk van katoen, aan...;2019;;;                                nvt
9710;13991250 Borduurwerk van katoen, aan...;2020;;;                                nvt
9711;13991270 Borduurwerk op textiel, aan...;2008;;;                                nvt
9712;13991270 Borduurwerk op textiel, aan...;2009;0.0;;                                nvt
9713;13991270 Borduurwerk op textiel, aan...;2010;0.0;;                                nvt
9714;13991270 Borduurwerk op textiel, aan...;2011;0.0;;                                nvt
9715;13991270 Borduurwerk op textiel, aan...;2012;0.0;;                                nvt
9716;13991270 Borduurwerk op textiel, aan...;2013;0.0;;                                nvt
9717;13991270 Borduurwerk op textiel, aan...;2014;0.0;;                                nvt
9718;13991270 Borduurwerk op textiel, aan...;2015;0.0;;                                nvt
9719;13991270 Borduurwerk op textiel, aan...;2016;0.0;;                                nvt
9720;13991270 Borduurwerk op textiel, aan...;2017;0.0;;                                nvt
9721;13991270 Borduurwerk op textiel, aan...;2018;0.0;;                                nvt
9722;13991270 Borduurwerk op textiel, aan...;2019;0.0;;                                nvt
9723;13991270 Borduurwerk op textiel, aan...;2020;0.0;;                                nvt
9724;13991300 Vilt (al dan niet geïmpregne...;2008;;;                            mln. kg
9725;13991300 Vilt (al dan niet geïmpregne...;2009;;;                            mln. kg
9726;13991300 Vilt (al dan niet geïmpregne...;2010;5.0;;                            mln. kg
9727;13991300 Vilt (al dan niet geïmpregne...;2011;;;                            mln. kg
9728;13991300 Vilt (al dan niet geïmpregne...;2012;;;                            mln. kg
9729;13991300 Vilt (al dan niet geïmpregne...;2013;;;                            mln. kg
9730;13991300 Vilt (al dan niet geïmpregne...;2014;;;                            mln. kg
9731;13991300 Vilt (al dan niet geïmpregne...;2015;;;                            mln. kg
9732;13991300 Vilt (al dan niet geïmpregne...;2016;;;                            mln. kg
9733;13991300 Vilt (al dan niet geïmpregne...;2017;;;                            mln. kg
9734;13991300 Vilt (al dan niet geïmpregne...;2018;;;                            mln. kg
9735;13991300 Vilt (al dan niet geïmpregne...;2019;;;                            mln. kg
9736;13991300 Vilt (al dan niet geïmpregne...;2020;;6.0;                            mln. kg
9737;13991400 Scheerhaar en noppen van tex...;2008;0.0;0.0;                            mln. kg
9738;13991400 Scheerhaar en noppen van tex...;2009;0.0;0.0;                            mln. kg
9739;13991400 Scheerhaar en noppen van tex...;2010;0.0;0.0;                            mln. kg
9740;13991400 Scheerhaar en noppen van tex...;2011;0.0;0.0;                            mln. kg
9741;13991400 Scheerhaar en noppen van tex...;2012;0.0;0.0;                            mln. kg
9742;13991400 Scheerhaar en noppen van tex...;2013;0.0;0.0;                            mln. kg
9743;13991400 Scheerhaar en noppen van tex...;2014;0.0;0.0;                            mln. kg
9744;13991400 Scheerhaar en noppen van tex...;2015;0.0;0.0;                            mln. kg
9745;13991400 Scheerhaar en noppen van tex...;2016;;;                            mln. kg
9746;13991400 Scheerhaar en noppen van tex...;2017;;;                            mln. kg
9747;13991400 Scheerhaar en noppen van tex...;2018;;;                            mln. kg
9748;13991400 Scheerhaar en noppen van tex...;2019;0.0;0.0;                            mln. kg
9749;13991400 Scheerhaar en noppen van tex...;2020;0.0;0.0;                            mln. kg
9750;13991500 Omwoelde garens en omwoelde...;2008;0.0;0.0;                            mln. kg
9751;13991500 Omwoelde garens en omwoelde...;2009;0.0;0.0;                            mln. kg
9752;13991500 Omwoelde garens en omwoelde...;2010;0.0;0.0;                            mln. kg
9753;13991500 Omwoelde garens en omwoelde...;2011;0.0;0.0;                            mln. kg
9754;13991500 Omwoelde garens en omwoelde...;2012;0.0;0.0;                            mln. kg
9755;13991500 Omwoelde garens en omwoelde...;2013;0.0;0.0;                            mln. kg
9756;13991500 Omwoelde garens en omwoelde...;2014;;;                            mln. kg
9757;13991500 Omwoelde garens en omwoelde...;2015;;;                            mln. kg
9758;13991500 Omwoelde garens en omwoelde...;2016;0.0;0.0;                            mln. kg
9759;13991500 Omwoelde garens en omwoelde...;2017;0.0;0.0;                            mln. kg
9760;13991500 Omwoelde garens en omwoelde...;2018;0.0;0.0;                            mln. kg
9761;13991500 Omwoelde garens en omwoelde...;2019;0.0;0.0;                            mln. kg
9762;13991500 Omwoelde garens en omwoelde...;2020;;;                            mln. kg
9763;13991600 Textielproducten aan het stu...;2008;;;                                   
9764;13991600 Textielproducten aan het stu...;2009;;;                                   
9765;13991600 Textielproducten aan het stu...;2010;;;                                   
9766;13991600 Textielproducten aan het stu...;2011;;;                            mln. m2
9767;13991600 Textielproducten aan het stu...;2012;;;                            mln. m2
9768;13991600 Textielproducten aan het stu...;2013;;;                            mln. m2
9769;13991600 Textielproducten aan het stu...;2014;;;                            mln. m2
9770;13991600 Textielproducten aan het stu...;2015;;;                            mln. m2
9771;13991600 Textielproducten aan het stu...;2016;;;                            mln. m2
9772;13991600 Textielproducten aan het stu...;2017;;;                            mln. m2
9773;13991600 Textielproducten aan het stu...;2018;0.0;0.0;                            mln. m2
9774;13991600 Textielproducten aan het stu...;2019;0.0;0.0;                            mln. m2
9775;13991600 Textielproducten aan het stu...;2020;0.0;0.0;                            mln. m2
9776;13991900 Poederdonsjes en dergelijke...;2008;0.0;0.0;                         mln. stuks
9777;13991900 Poederdonsjes en dergelijke...;2009;0.0;0.0;                         mln. stuks
9778;13991900 Poederdonsjes en dergelijke...;2010;0.0;0.0;                         mln. stuks
9779;13991900 Poederdonsjes en dergelijke...;2011;0.0;0.0;                         mln. stuks
9780;13991900 Poederdonsjes en dergelijke...;2012;0.0;0.0;                         mln. stuks
9781;13991900 Poederdonsjes en dergelijke...;2013;0.0;0.0;                         mln. stuks
9782;13991900 Poederdonsjes en dergelijke...;2014;0.0;0.0;                         mln. stuks
9783;13991900 Poederdonsjes en dergelijke...;2015;0.0;0.0;                         mln. stuks
9784;13991900 Poederdonsjes en dergelijke...;2016;0.0;0.0;                         mln. stuks
9785;13991900 Poederdonsjes en dergelijke...;2017;0.0;0.0;                         mln. stuks
9786;13991900 Poederdonsjes en dergelijke...;2018;0.0;0.0;                         mln. stuks
9787;13991900 Poederdonsjes en dergelijke...;2019;0.0;0.0;                         mln. stuks
9788;13991900 Poederdonsjes en dergelijke...;2020;0.0;0.0;                         mln. stuks
9789;14 Kleding;2008;;;                                nvt
9790;14 Kleding;2009;184.0;;                                nvt
9791;14 Kleding;2010;;;                                nvt
9792;14 Kleding;2011;125.0;;                                nvt
9793;14 Kleding;2012;;;                                nvt
9794;14 Kleding;2013;;;                                nvt
9795;14 Kleding;2014;88.0;;                                nvt
9796;14 Kleding;2015;70.0;;                                nvt
9797;14 Kleding;2016;95.0;;                                nvt
9798;14 Kleding;2017;79.0;;                                nvt
9799;14 Kleding;2018;84.0;;                                nvt
9800;14 Kleding;2019;;;                                nvt
9801;14 Kleding;2020;;;                                nvt
9802;1411 Kleding van leder;2008;0.0;;                                nvt
9803;1411 Kleding van leder;2009;0.0;;                                nvt
9804;1411 Kleding van leder;2010;0.0;;                                nvt
9805;1411 Kleding van leder;2011;0.0;;                                nvt
9806;1411 Kleding van leder;2012;0.0;;                                nvt
9807;1411 Kleding van leder;2013;0.0;;                                nvt
9808;1411 Kleding van leder;2014;0.0;;                                nvt
9809;1411 Kleding van leder;2015;0.0;;                                nvt
9810;1411 Kleding van leder;2016;0.0;;                                nvt
9811;1411 Kleding van leder;2017;0.0;;                                nvt
9812;1411 Kleding van leder;2018;0.0;;                                nvt
9813;1411 Kleding van leder;2019;0.0;;                                nvt
9814;1411 Kleding van leder;2020;0.0;;                                nvt
9815;14111000 Kleding van leder of van kun...;2008;0.0;0.0;                         mln. stuks
9816;14111000 Kleding van leder of van kun...;2009;0.0;0.0;                         mln. stuks
9817;14111000 Kleding van leder of van kun...;2010;0.0;0.0;                         mln. stuks
9818;14111000 Kleding van leder of van kun...;2011;0.0;0.0;                         mln. stuks
9819;14111000 Kleding van leder of van kun...;2012;0.0;0.0;                         mln. stuks
9820;14111000 Kleding van leder of van kun...;2013;0.0;0.0;                         mln. stuks
9821;14111000 Kleding van leder of van kun...;2014;0.0;0.0;                         mln. stuks
9822;14111000 Kleding van leder of van kun...;2015;0.0;0.0;                         mln. stuks
9823;14111000 Kleding van leder of van kun...;2016;0.0;0.0;                         mln. stuks
9824;14111000 Kleding van leder of van kun...;2017;0.0;0.0;                         mln. stuks
9825;14111000 Kleding van leder of van kun...;2018;0.0;0.0;                         mln. stuks
9826;14111000 Kleding van leder of van kun...;2019;0.0;0.0;                         mln. stuks
9827;14111000 Kleding van leder of van kun...;2020;0.0;0.0;                         mln. stuks
9828;1412 Werk- en bedrijfskleding;2008;54.0;;                                nvt
9829;1412 Werk- en bedrijfskleding;2009;43.0;;                                nvt
9830;1412 Werk- en bedrijfskleding;2010;47.0;;                                nvt
