ID;PrognoseInterval;Perioden;Bevolkingsomvang_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarEnOuder_4;k_0Tot20Jaar_5;k_20Tot65Jaar_6;k_65JaarEnOuder_7;DemografischeDruk_8;Levendgeborenen_9;TotaalVruchtbaarheidscijfer_10;Overledenen_11;LevensverwachtingMannen_12;LevensverwachtingVrouwen_13;Immigratie_14;EmigratieInclusiefCorrecties_15;MigratiesaldoInclusiefCorrecties_16
183;5;2009;16465865.0;3935576.0;10064898.0;2478936.0;24.0;61.2;15.1;63.9;186184;1.82;154461;79.04;82.8;137794;153233;15447
184;5;2010;16516290.0;3922752.0;10072920.0;2545179.0;23.8;61.1;15.5;64.45;185591;1.83;157809;79.32;82.99;143664;152699;21562
185;5;2011;16569870.0;3902614.0;10097074.0;2602531.0;23.6;61.1;15.8;64.7;185055;1.84;161096;79.61;83.19;147880;151302;26170
186;5;2012;16631200.0;3883988.0;10059148.0;2724038.0;23.5;60.7;16.5;66.0;185054;1.85;163890;79.87;83.36;150465;149313;29447
187;5;2013;16690810.0;3868492.0;10031542.0;2833472.0;23.3;60.4;17.2;67.17;185569;1.85;166492;80.09;83.5;151873;147759;31449
188;5;2014;16744605.0;3854917.0;10015611.0;2930197.0;23.2;60.1;17.7;68.18;186559;1.86;168657;80.27;83.62;152569;146985;32628
189;5;2015;16801844.0;3842522.0;10013722.0;3016789.0;23.0;59.9;18.2;69.01;187922;1.87;171313;80.49;83.78;153113;146105;33389
190;5;2016;16858780.0;3836775.0;10002812.0;3098782.0;22.9;59.7;18.6;69.85;189409;1.88;173773;80.7;83.94;153563;145310;33989
191;5;2017;16910784.0;3830695.0;9994126.0;3174984.0;22.8;59.6;19.1;70.69;191176;1.88;176467;80.94;84.1;153902;144591;34390
192;5;2018;16970910.0;3828244.0;9982252.0;3255044.0;22.8;59.4;19.5;71.62;192923;1.89;178447;81.12;84.22;154188;143981;34600
193;5;2019;17033510.0;3819399.0;9975494.0;3332605.0;22.7;59.2;20.0;72.39;194762;1.9;181251;81.27;84.32;154404;143323;34992
194;5;2020;17085284.0;3812379.0;9977285.0;3409935.0;22.5;59.1;20.4;73.16;196520;1.91;183703;81.43;84.44;154580;142244;35462
195;5;2021;17135704.0;3801385.0;9980543.0;3486538.0;22.4;59.0;20.8;73.85;198037;1.92;186737;81.59;84.57;154696;141467;35699
196;5;2022;17182970.0;3798136.0;9977452.0;3569039.0;22.3;58.8;21.2;74.71;199565;1.92;189501;81.76;84.71;154760;141077;35906
197;5;2023;17251500.0;3796054.0;9966098.0;3650489.0;22.3;58.6;21.7;75.55;201014;1.93;192851;81.89;84.82;154805;140582;36351
198;5;2024;17298956.0;3797991.0;9954754.0;3734900.0;22.2;58.4;22.1;76.57;202547;1.93;196087;82.04;84.95;154820;140052;36308
199;5;2025;17342030.0;3805964.0;9927130.0;3813667.0;22.2;58.2;22.6;77.73;203645;1.94;199309;82.16;85.06;154840;139920;36844
200;5;2026;17392464.0;3823110.0;9895675.0;3896809.0;22.3;57.9;23.0;78.98;204606;1.94;202466;82.26;85.15;154839;139754;37426
201;5;2027;17449240.0;3840510.0;9857496.0;3984192.0;22.3;57.6;23.4;80.36;205127;1.94;205645;82.29;85.17;154787;138788;38154
202;5;2028;17507224.0;3858310.0;9808840.0;4063639.0;22.4;57.3;23.9;81.81;205286;1.94;208771;82.41;85.29;154731;137228;38847
203;5;2029;17553944.0;3878931.0;9768566.0;4141195.0;22.5;56.9;24.3;83.19;205021;1.94;212055;82.56;85.43;154668;135870;39758
204;5;2030;17595690.0;3901842.0;9728689.0;4214298.0;22.6;56.6;24.8;84.68;204751;1.95;215785;82.72;85.6;154615;134529;40383
205;5;2031;17635720.0;3927874.0;9690262.0;4278575.0;22.7;56.3;25.2;86.06;205120;1.95;219057;82.82;85.68;154516;133068;41353
206;5;2032;17663304.0;3951289.0;9658664.0;4339127.0;22.8;56.0;25.5;87.4;205127;1.95;222116;82.88;85.75;154426;132233;42139
207;5;2033;17697040.0;3970284.0;9620892.0;4393983.0;22.9;55.9;25.9;88.68;205148;1.95;224761;82.94;85.79;154331;131506;43135
208;5;2034;17718096.0;3985556.0;9591506.0;4458862.0;23.0;55.6;26.2;89.95;204542;1.96;227513;83.04;85.89;154239;130678;44071
209;5;2035;17752740.0;4001259.0;9541863.0;4520808.0;23.1;55.3;26.5;91.3;204391;1.96;230380;83.13;85.97;154140;129979;44721
210;5;2036;17776930.0;4020695.0;9514163.0;4577828.0;23.3;55.1;26.8;92.64;204276;1.97;232943;83.24;86.05;154040;128745;45079
211;5;2037;17793296.0;4036144.0;9487962.0;4617686.0;23.3;55.0;27.1;93.6;204224;1.97;235109;83.36;86.18;153970;127336;45746
212;5;2038;17814104.0;4052432.0;9480206.0;4641069.0;23.4;54.9;27.2;94.08;203869;1.97;237081;83.47;86.27;153874;126234;45889
213;5;2039;17831980.0;4062649.0;9486281.0;4648759.0;23.4;55.0;27.3;94.35;203547;1.98;239034;83.56;86.35;153781;125028;46214
214;5;2040;17853836.0;4073804.0;9510770.0;4642453.0;23.5;55.0;27.3;94.26;203649;1.98;240520;83.61;86.39;153697;123734;46674
215;5;2041;17880110.0;4082566.0;9546082.0;4638871.0;23.6;55.2;27.3;94.06;204012;1.99;242171;83.74;86.51;153639;122981;47099
216;5;2042;17897210.0;4089508.0;9583810.0;4614991.0;23.6;55.3;27.2;93.59;204555;1.99;242829;83.88;86.64;153567;122458;47287
217;5;2043;17916640.0;4094238.0;9623934.0;4589175.0;23.6;55.5;27.2;93.23;205311;1.99;243843;84.03;86.79;153512;121753;47695
218;5;2044;17936020.0;4100155.0;9666105.0;4564644.0;23.6;55.7;27.1;92.86;206165;1.99;243533;84.19;86.94;153426;120438;47941
219;5;2045;17955096.0;4117805.0;9707811.0;4547451.0;23.6;55.9;27.1;92.34;206803;2.0;243365;84.37;87.11;153342;119443;48133
220;5;2046;17964356.0;4129816.0;9726881.0;4531546.0;23.7;56.1;27.0;91.97;207546;1.99;242900;84.52;87.26;153273;119114;48020
221;5;2047;17999116.0;4134879.0;9765126.0;4513535.0;23.7;56.3;26.9;91.48;208803;2.0;243018;84.6;87.32;153208;119151;47603
222;5;2048;17997090.0;4134988.0;9807119.0;4487347.0;23.7;56.5;26.9;90.81;210816;2.0;242593;84.66;87.38;153149;119578;47061
223;5;2049;18024916.0;4139872.0;9832618.0;4460875.0;23.7;56.7;26.8;90.3;212354;2.0;242028;84.72;87.42;153107;121230;46265
224;5;2050;18045396.0;4135396.0;9866600.0;4443662.0;23.7;56.9;26.6;90.06;212880;2.0;241066;84.74;87.44;153033;121696;46325
