ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
5582;Oost-Nederland (LD);Heerde;2023 december;5.6;8.9
5583;Oost-Nederland (LD);Heerenveen;2021 december;1.7;55.9
5584;Oost-Nederland (LD);Heerenveen;2022 december;1.7;55.1
5585;Oost-Nederland (LD);Heerenveen;2023 december;1.9;54.4
5586;Oost-Nederland (LD);Heerhugowaard;2021 december;0.2;105.6
5587;Oost-Nederland (LD);Heerhugowaard;2022 december;;
5588;Oost-Nederland (LD);Heerhugowaard;2023 december;;
5589;Oost-Nederland (LD);Heerlen;2021 december;0.3;158.4
5590;Oost-Nederland (LD);Heerlen;2022 december;0.3;155.2
5591;Oost-Nederland (LD);Heerlen;2023 december;0.6;157.4
5592;Oost-Nederland (LD);Heeze-Leende;2021 december;0.0;98.1
5593;Oost-Nederland (LD);Heeze-Leende;2022 december;0.0;99.7
5594;Oost-Nederland (LD);Heeze-Leende;2023 december;0.0;101.7
5595;Oost-Nederland (LD);Heiloo;2021 december;0.0;113.8
5596;Oost-Nederland (LD);Heiloo;2022 december;0.0;108.1
5597;Oost-Nederland (LD);Heiloo;2023 december;0.0;107.0
5598;Oost-Nederland (LD);Den Helder;2021 december;0.1;135.2
5599;Oost-Nederland (LD);Den Helder;2022 december;0.2;125.0
5600;Oost-Nederland (LD);Den Helder;2023 december;0.1;130.7
5601;Oost-Nederland (LD);Hellendoorn;2021 december;12.4;10.3
5602;Oost-Nederland (LD);Hellendoorn;2022 december;12.9;9.8
5603;Oost-Nederland (LD);Hellendoorn;2023 december;12.6;9.4
5604;Oost-Nederland (LD);Hellevoetsluis;2021 december;0.1;143.7
5605;Oost-Nederland (LD);Hellevoetsluis;2022 december;0.0;147.7
5606;Oost-Nederland (LD);Hellevoetsluis;2023 december;;
5607;Oost-Nederland (LD);Helmond;2021 december;0.9;87.1
5608;Oost-Nederland (LD);Helmond;2022 december;1.1;87.2
5609;Oost-Nederland (LD);Helmond;2023 december;0.5;81.4
5610;Oost-Nederland (LD);Hendrik-Ido-Ambacht;2021 december;0.2;105.5
5611;Oost-Nederland (LD);Hendrik-Ido-Ambacht;2022 december;0.2;105.1
5612;Oost-Nederland (LD);Hendrik-Ido-Ambacht;2023 december;0.2;101.6
5613;Oost-Nederland (LD);Hengelo (O.);2021 december;43.8;12.3
5614;Oost-Nederland (LD);Hengelo (O.);2022 december;44.9;12.3
5615;Oost-Nederland (LD);Hengelo (O.);2023 december;45.3;12.1
5616;Oost-Nederland (LD);'s-Hertogenbosch;2021 december;12.2;45.3
5617;Oost-Nederland (LD);'s-Hertogenbosch;2022 december;12.4;41.9
5618;Oost-Nederland (LD);'s-Hertogenbosch;2023 december;12.3;42.8
5619;Oost-Nederland (LD);Heumen;2021 december;3.2;8.5
5620;Oost-Nederland (LD);Heumen;2022 december;3.1;7.7
5621;Oost-Nederland (LD);Heumen;2023 december;3.1;7.6
5622;Oost-Nederland (LD);Heusden;2021 december;0.7;47.5
5623;Oost-Nederland (LD);Heusden;2022 december;0.7;45.1
5624;Oost-Nederland (LD);Heusden;2023 december;0.8;50.4
5625;Oost-Nederland (LD);Hillegom;2021 december;0.0;98.9
5626;Oost-Nederland (LD);Hillegom;2022 december;0.0;103.4
5627;Oost-Nederland (LD);Hillegom;2023 december;0.0;104.9
5628;Oost-Nederland (LD);Hilvarenbeek;2021 december;0.1;95.6
5629;Oost-Nederland (LD);Hilvarenbeek;2022 december;0.1;90.1
5630;Oost-Nederland (LD);Hilvarenbeek;2023 december;0.1;89.2
5631;Oost-Nederland (LD);Hilversum;2021 december;5.9;42.4
5632;Oost-Nederland (LD);Hilversum;2022 december;6.0;44.2
5633;Oost-Nederland (LD);Hilversum;2023 december;6.5;42.8
5634;Oost-Nederland (LD);Hoeksche Waard;2021 december;0.3;121.1
5635;Oost-Nederland (LD);Hoeksche Waard;2022 december;0.3;129.6
5636;Oost-Nederland (LD);Hoeksche Waard;2023 december;0.3;126.0
5637;Oost-Nederland (LD);Hof van Twente;2021 december;11.9;10.9
5638;Oost-Nederland (LD);Hof van Twente;2022 december;12.5;10.9
5639;Oost-Nederland (LD);Hof van Twente;2023 december;12.4;10.4
5640;Oost-Nederland (LD);Het Hogeland;2021 december;0.1;143.7
5641;Oost-Nederland (LD);Het Hogeland;2022 december;0.1;136.3
5642;Oost-Nederland (LD);Het Hogeland;2023 december;0.1;143.7
5643;Oost-Nederland (LD);Hollands Kroon;2021 december;0.1;128.2
5644;Oost-Nederland (LD);Hollands Kroon;2022 december;0.1;123.7
5645;Oost-Nederland (LD);Hollands Kroon;2023 december;0.1;107.2
5646;Oost-Nederland (LD);Hoogeveen;2021 december;4.8;44.0
5647;Oost-Nederland (LD);Hoogeveen;2022 december;4.7;43.9
5648;Oost-Nederland (LD);Hoogeveen;2023 december;5.1;44.3
5649;Oost-Nederland (LD);Hoorn;2021 december;0.4;85.4
5650;Oost-Nederland (LD);Hoorn;2022 december;0.4;88.0
5651;Oost-Nederland (LD);Hoorn;2023 december;0.4;82.0
5652;Oost-Nederland (LD);Horst aan de Maas;2021 december;0.3;74.5
5653;Oost-Nederland (LD);Horst aan de Maas;2022 december;0.3;73.3
5654;Oost-Nederland (LD);Horst aan de Maas;2023 december;0.4;74.3
5655;Oost-Nederland (LD);Houten;2021 december;2.8;43.6
5656;Oost-Nederland (LD);Houten;2022 december;3.1;44.7
5657;Oost-Nederland (LD);Houten;2023 december;3.5;45.2
5658;Oost-Nederland (LD);Huizen;2021 december;1.9;28.9
5659;Oost-Nederland (LD);Huizen;2022 december;1.7;28.3
5660;Oost-Nederland (LD);Huizen;2023 december;1.7;29.5
5661;Oost-Nederland (LD);Hulst;2021 december;0.0;230.2
5662;Oost-Nederland (LD);Hulst;2022 december;0.0;237.5
5663;Oost-Nederland (LD);Hulst;2023 december;0.0;225.0
5664;Oost-Nederland (LD);IJsselstein;2021 december;0.8;54.4
5665;Oost-Nederland (LD);IJsselstein;2022 december;0.7;55.1
5666;Oost-Nederland (LD);IJsselstein;2023 december;0.7;53.9
5667;Oost-Nederland (LD);Kaag en Braassem;2021 december;0.1;93.6
5668;Oost-Nederland (LD);Kaag en Braassem;2022 december;0.1;96.4
5669;Oost-Nederland (LD);Kaag en Braassem;2023 december;0.1;96.6
5670;Oost-Nederland (LD);Kampen;2021 december;20.1;10.2
5671;Oost-Nederland (LD);Kampen;2022 december;20.7;9.9
5672;Oost-Nederland (LD);Kampen;2023 december;20.4;9.5
5673;Oost-Nederland (LD);Kapelle;2021 december;0.0;163.2
5674;Oost-Nederland (LD);Kapelle;2022 december;0.0;169.6
5675;Oost-Nederland (LD);Kapelle;2023 december;0.1;179.3
5676;Oost-Nederland (LD);Katwijk;2021 december;0.3;115.3
5677;Oost-Nederland (LD);Katwijk;2022 december;0.3;116.2
5678;Oost-Nederland (LD);Katwijk;2023 december;0.2;112.0
5679;Oost-Nederland (LD);Kerkrade;2021 december;0.1;180.8
5680;Oost-Nederland (LD);Kerkrade;2022 december;0.1;177.7
5681;Oost-Nederland (LD);Kerkrade;2023 december;0.1;173.2
5682;Oost-Nederland (LD);Koggenland;2021 december;0.1;92.6
5683;Oost-Nederland (LD);Koggenland;2022 december;0.0;100.8
5684;Oost-Nederland (LD);Koggenland;2023 december;0.0;102.4
5685;Oost-Nederland (LD);Krimpen aan den IJssel;2021 december;0.3;110.9
5686;Oost-Nederland (LD);Krimpen aan den IJssel;2022 december;0.2;113.0
5687;Oost-Nederland (LD);Krimpen aan den IJssel;2023 december;0.2;125.3
5688;Oost-Nederland (LD);Krimpenerwaard;2021 december;0.3;86.2
5689;Oost-Nederland (LD);Krimpenerwaard;2022 december;0.2;89.2
5690;Oost-Nederland (LD);Krimpenerwaard;2023 december;0.2;81.2
5691;Oost-Nederland (LD);Laarbeek;2021 december;0.1;66.8
5692;Oost-Nederland (LD);Laarbeek;2022 december;0.1;70.5
5693;Oost-Nederland (LD);Laarbeek;2023 december;0.1;70.4
5694;Oost-Nederland (LD);Land van Cuijk;2021 december;;
5695;Oost-Nederland (LD);Land van Cuijk;2022 december;5.3;27.9
5696;Oost-Nederland (LD);Land van Cuijk;2023 december;5.4;27.9
5697;Oost-Nederland (LD);Landerd;2021 december;0.5;27.3
5698;Oost-Nederland (LD);Landerd;2022 december;;
5699;Oost-Nederland (LD);Landerd;2023 december;;
5700;Oost-Nederland (LD);Landgraaf;2021 december;0.0;179.8
5701;Oost-Nederland (LD);Landgraaf;2022 december;0.0;173.4
5702;Oost-Nederland (LD);Landgraaf;2023 december;0.0;163.2
5703;Oost-Nederland (LD);Landsmeer;2021 december;0.1;76.7
5704;Oost-Nederland (LD);Landsmeer;2022 december;0.1;68.1
5705;Oost-Nederland (LD);Landsmeer;2023 december;0.1;73.2
5706;Oost-Nederland (LD);Langedijk;2021 december;0.1;127.2
5707;Oost-Nederland (LD);Langedijk;2022 december;;
5708;Oost-Nederland (LD);Langedijk;2023 december;;
5709;Oost-Nederland (LD);Lansingerland;2021 december;0.8;104.7
5710;Oost-Nederland (LD);Lansingerland;2022 december;0.5;116.5
5711;Oost-Nederland (LD);Lansingerland;2023 december;0.4;115.6
5712;Oost-Nederland (LD);Laren (NH.);2021 december;0.4;35.0
5713;Oost-Nederland (LD);Laren (NH.);2022 december;0.4;36.4
5714;Oost-Nederland (LD);Laren (NH.);2023 december;0.5;41.0
5715;Oost-Nederland (LD);Leeuwarden;2021 december;1.4;105.4
5716;Oost-Nederland (LD);Leeuwarden;2022 december;1.2;102.5
5717;Oost-Nederland (LD);Leeuwarden;2023 december;1.2;104.8
5718;Oost-Nederland (LD);Leiden;2021 december;1.0;105.1
5719;Oost-Nederland (LD);Leiden;2022 december;1.0;108.0
5720;Oost-Nederland (LD);Leiden;2023 december;1.1;104.5
5721;Oost-Nederland (LD);Leiderdorp;2021 december;0.1;90.7
5722;Oost-Nederland (LD);Leiderdorp;2022 december;0.1;96.7
5723;Oost-Nederland (LD);Leiderdorp;2023 december;0.1;97.1
5724;Oost-Nederland (LD);Leidschendam-Voorburg;2021 december;0.2;118.2
5725;Oost-Nederland (LD);Leidschendam-Voorburg;2022 december;0.3;115.2
5726;Oost-Nederland (LD);Leidschendam-Voorburg;2023 december;0.2;117.9
5727;Oost-Nederland (LD);Lelystad;2021 december;28.7;14.7
5728;Oost-Nederland (LD);Lelystad;2022 december;29.2;13.7
5729;Oost-Nederland (LD);Lelystad;2023 december;28.8;13.5
5730;Oost-Nederland (LD);Leudal;2021 december;0.1;108.7
5731;Oost-Nederland (LD);Leudal;2022 december;0.0;104.9
5732;Oost-Nederland (LD);Leudal;2023 december;0.1;114.8
5733;Oost-Nederland (LD);Leusden;2021 december;3.1;34.6
5734;Oost-Nederland (LD);Leusden;2022 december;3.2;35.6
5735;Oost-Nederland (LD);Leusden;2023 december;3.2;35.2
5736;Oost-Nederland (LD);Lingewaard;2021 december;11.8;9.5
5737;Oost-Nederland (LD);Lingewaard;2022 december;12.0;8.9
5738;Oost-Nederland (LD);Lingewaard;2023 december;11.8;9.1
5739;Oost-Nederland (LD);Lisse;2021 december;0.1;111.1
5740;Oost-Nederland (LD);Lisse;2022 december;0.1;113.3
5741;Oost-Nederland (LD);Lisse;2023 december;0.1;110.4
5742;Oost-Nederland (LD);Lochem;2021 december;11.1;13.7
5743;Oost-Nederland (LD);Lochem;2022 december;11.2;13.3
5744;Oost-Nederland (LD);Lochem;2023 december;11.5;13.6
5745;Oost-Nederland (LD);Loon op Zand;2021 december;0.2;68.0
5746;Oost-Nederland (LD);Loon op Zand;2022 december;0.2;65.8
5747;Oost-Nederland (LD);Loon op Zand;2023 december;0.2;59.4
5748;Oost-Nederland (LD);Lopik;2021 december;0.2;52.5
5749;Oost-Nederland (LD);Lopik;2022 december;0.2;54.0
5750;Oost-Nederland (LD);Lopik;2023 december;0.2;55.0
5751;Oost-Nederland (LD);Losser;2021 december;6.2;9.9
5752;Oost-Nederland (LD);Losser;2022 december;6.2;9.2
5753;Oost-Nederland (LD);Losser;2023 december;6.1;9.0
5754;Oost-Nederland (LD);Maasdriel;2021 december;5.6;8.5
5755;Oost-Nederland (LD);Maasdriel;2022 december;5.8;8.0
5756;Oost-Nederland (LD);Maasdriel;2023 december;5.7;7.5
5757;Oost-Nederland (LD);Maasgouw;2021 december;0.0;123.3
5758;Oost-Nederland (LD);Maasgouw;2022 december;0.0;124.0
5759;Oost-Nederland (LD);Maasgouw;2023 december;0.1;136.1
5760;Oost-Nederland (LD);Maashorst;2021 december;;
5761;Oost-Nederland (LD);Maashorst;2022 december;2.4;34.8
5762;Oost-Nederland (LD);Maashorst;2023 december;2.8;36.3
5763;Oost-Nederland (LD);Maassluis;2021 december;0.1;144.3
5764;Oost-Nederland (LD);Maassluis;2022 december;0.1;143.7
5765;Oost-Nederland (LD);Maassluis;2023 december;0.1;140.5
5766;Oost-Nederland (LD);Maastricht;2021 december;1.3;155.7
5767;Oost-Nederland (LD);Maastricht;2022 december;1.2;177.7
5768;Oost-Nederland (LD);Maastricht;2023 december;1.4;181.8
5769;Oost-Nederland (LD);Medemblik;2021 december;0.3;93.4
5770;Oost-Nederland (LD);Medemblik;2022 december;0.3;90.0
5771;Oost-Nederland (LD);Medemblik;2023 december;0.4;77.8
5772;Oost-Nederland (LD);Meerssen;2021 december;0.0;162.4
5773;Oost-Nederland (LD);Meerssen;2022 december;0.0;175.2
5774;Oost-Nederland (LD);Meerssen;2023 december;0.0;171.4
5775;Oost-Nederland (LD);Meierijstad;2021 december;1.8;54.7
5776;Oost-Nederland (LD);Meierijstad;2022 december;1.8;55.1
5777;Oost-Nederland (LD);Meierijstad;2023 december;1.8;55.2
5778;Oost-Nederland (LD);Meppel;2021 december;5.9;26.3
5779;Oost-Nederland (LD);Meppel;2022 december;5.9;26.8
5780;Oost-Nederland (LD);Meppel;2023 december;6.3;28.0
5781;Oost-Nederland (LD);Middelburg (Z.);2021 december;0.1;222.3
5782;Oost-Nederland (LD);Middelburg (Z.);2022 december;0.1;234.1
5783;Oost-Nederland (LD);Middelburg (Z.);2023 december;0.1;190.7
5784;Oost-Nederland (LD);Midden-Delfland;2021 december;0.2;152.6
5785;Oost-Nederland (LD);Midden-Delfland;2022 december;0.1;138.2
5786;Oost-Nederland (LD);Midden-Delfland;2023 december;0.1;140.8
5787;Oost-Nederland (LD);Midden-Drenthe;2021 december;0.5;63.9
5788;Oost-Nederland (LD);Midden-Drenthe;2022 december;0.4;54.1
5789;Oost-Nederland (LD);Midden-Drenthe;2023 december;0.4;55.9
5790;Oost-Nederland (LD);Midden-Groningen;2021 december;0.2;125.9
5791;Oost-Nederland (LD);Midden-Groningen;2022 december;0.2;121.2
5792;Oost-Nederland (LD);Midden-Groningen;2023 december;0.2;120.8
5793;Oost-Nederland (LD);Mill en Sint Hubert;2021 december;0.3;32.2
5794;Oost-Nederland (LD);Mill en Sint Hubert;2022 december;;
5795;Oost-Nederland (LD);Mill en Sint Hubert;2023 december;;
5796;Oost-Nederland (LD);Moerdijk;2021 december;0.3;114.8
5797;Oost-Nederland (LD);Moerdijk;2022 december;0.3;121.4
5798;Oost-Nederland (LD);Moerdijk;2023 december;0.3;121.6
5799;Oost-Nederland (LD);Molenlanden;2021 december;0.7;53.0
5800;Oost-Nederland (LD);Molenlanden;2022 december;0.6;52.3
5801;Oost-Nederland (LD);Molenlanden;2023 december;0.6;53.4
5802;Oost-Nederland (LD);Montferland;2021 december;13.3;11.9
5803;Oost-Nederland (LD);Montferland;2022 december;13.6;11.8
5804;Oost-Nederland (LD);Montferland;2023 december;13.1;11.8
5805;Oost-Nederland (LD);Montfoort;2021 december;0.2;72.1
5806;Oost-Nederland (LD);Montfoort;2022 december;0.3;75.1
5807;Oost-Nederland (LD);Montfoort;2023 december;0.3;73.6
5808;Oost-Nederland (LD);Mook en Middelaar;2021 december;0.6;15.1
5809;Oost-Nederland (LD);Mook en Middelaar;2022 december;0.6;15.4
5810;Oost-Nederland (LD);Mook en Middelaar;2023 december;0.6;15.2
5811;Oost-Nederland (LD);Neder-Betuwe;2021 december;9.1;11.0
5812;Oost-Nederland (LD);Neder-Betuwe;2022 december;9.1;10.7
5813;Oost-Nederland (LD);Neder-Betuwe;2023 december;9.4;10.6
5814;Oost-Nederland (LD);Nederweert;2021 december;0.1;116.8
5815;Oost-Nederland (LD);Nederweert;2022 december;0.0;104.4
5816;Oost-Nederland (LD);Nederweert;2023 december;0.1;111.2
5817;Oost-Nederland (LD);Nieuwegein;2021 december;4.8;51.7
5818;Oost-Nederland (LD);Nieuwegein;2022 december;4.8;53.2
5819;Oost-Nederland (LD);Nieuwegein;2023 december;4.7;50.8
5820;Oost-Nederland (LD);Nieuwkoop;2021 december;0.2;80.4
5821;Oost-Nederland (LD);Nieuwkoop;2022 december;0.1;80.5
5822;Oost-Nederland (LD);Nieuwkoop;2023 december;0.1;80.5
5823;Oost-Nederland (LD);Nijkerk;2021 december;15.6;15.1
5824;Oost-Nederland (LD);Nijkerk;2022 december;16.4;14.7
5825;Oost-Nederland (LD);Nijkerk;2023 december;16.3;14.8
5826;Oost-Nederland (LD);Nijmegen;2021 december;84.5;9.5
5827;Oost-Nederland (LD);Nijmegen;2022 december;88.1;9.3
5828;Oost-Nederland (LD);Nijmegen;2023 december;88.1;9.3
5829;Oost-Nederland (LD);Nissewaard;2021 december;0.2;127.9
5830;Oost-Nederland (LD);Nissewaard;2022 december;0.1;134.9
5831;Oost-Nederland (LD);Nissewaard;2023 december;0.1;133.3
5832;Oost-Nederland (LD);Noardeast-Fryslân;2021 december;0.1;135.9
5833;Oost-Nederland (LD);Noardeast-Fryslân;2022 december;0.1;135.3
5834;Oost-Nederland (LD);Noardeast-Fryslân;2023 december;0.1;139.4
5835;Oost-Nederland (LD);Noord-Beveland;2021 december;0.0;186.1
5836;Oost-Nederland (LD);Noord-Beveland;2022 december;0.0;187.4
5837;Oost-Nederland (LD);Noord-Beveland;2023 december;0.0;190.4
5838;Oost-Nederland (LD);Noordenveld;2021 december;0.1;113.5
5839;Oost-Nederland (LD);Noordenveld;2022 december;0.1;104.3
5840;Oost-Nederland (LD);Noordenveld;2023 december;0.1;106.7
5841;Oost-Nederland (LD);Noordoostpolder;2021 december;17.9;11.9
5842;Oost-Nederland (LD);Noordoostpolder;2022 december;18.6;11.0
5843;Oost-Nederland (LD);Noordoostpolder;2023 december;18.5;11.6
5844;Oost-Nederland (LD);Noordwijk;2021 december;0.1;111.0
5845;Oost-Nederland (LD);Noordwijk;2022 december;0.1;112.8
5846;Oost-Nederland (LD);Noordwijk;2023 december;0.1;104.8
5847;Oost-Nederland (LD);Nuenen, Gerwen en Nederwetten;2021 december;0.1;83.5
5848;Oost-Nederland (LD);Nuenen, Gerwen en Nederwetten;2022 december;0.1;84.8
5849;Oost-Nederland (LD);Nuenen, Gerwen en Nederwetten;2023 december;0.1;82.4
5850;Oost-Nederland (LD);Nunspeet;2021 december;11.0;11.7
5851;Oost-Nederland (LD);Nunspeet;2022 december;12.1;11.7
5852;Oost-Nederland (LD);Nunspeet;2023 december;12.2;11.6
5853;Oost-Nederland (LD);Oegstgeest;2021 december;0.1;117.3
5854;Oost-Nederland (LD);Oegstgeest;2022 december;0.1;116.1
5855;Oost-Nederland (LD);Oegstgeest;2023 december;0.1;117.0
5856;Oost-Nederland (LD);Oirschot;2021 december;0.1;81.0
5857;Oost-Nederland (LD);Oirschot;2022 december;0.1;82.5
5858;Oost-Nederland (LD);Oirschot;2023 december;0.2;86.1
5859;Oost-Nederland (LD);Oisterwijk;2021 december;0.2;70.2
5860;Oost-Nederland (LD);Oisterwijk;2022 december;0.3;75.1
5861;Oost-Nederland (LD);Oisterwijk;2023 december;0.2;75.1
5862;Oost-Nederland (LD);Oldambt;2021 december;0.1;137.1
5863;Oost-Nederland (LD);Oldambt;2022 december;0.1;135.1
5864;Oost-Nederland (LD);Oldambt;2023 december;0.1;140.6
5865;Oost-Nederland (LD);Oldebroek;2021 december;7.6;12.9
5866;Oost-Nederland (LD);Oldebroek;2022 december;7.8;12.6
5867;Oost-Nederland (LD);Oldebroek;2023 december;8.0;12.5
5868;Oost-Nederland (LD);Oldenzaal;2021 december;17.6;11.3
5869;Oost-Nederland (LD);Oldenzaal;2022 december;17.8;11.3
5870;Oost-Nederland (LD);Oldenzaal;2023 december;17.5;11.2
5871;Oost-Nederland (LD);Olst-Wijhe;2021 december;4.8;13.0
5872;Oost-Nederland (LD);Olst-Wijhe;2022 december;5.0;12.1
5873;Oost-Nederland (LD);Olst-Wijhe;2023 december;5.2;11.7
5874;Oost-Nederland (LD);Ommen;2021 december;6.3;11.2
5875;Oost-Nederland (LD);Ommen;2022 december;6.6;11.4
5876;Oost-Nederland (LD);Ommen;2023 december;6.7;11.8
5877;Oost-Nederland (LD);Oost Gelre;2021 december;14.9;12.6
5878;Oost-Nederland (LD);Oost Gelre;2022 december;15.3;12.3
5879;Oost-Nederland (LD);Oost Gelre;2023 december;15.6;12.7
5880;Oost-Nederland (LD);Oosterhout;2021 december;0.4;97.4
5881;Oost-Nederland (LD);Oosterhout;2022 december;0.5;95.4
5882;Oost-Nederland (LD);Oosterhout;2023 december;0.4;97.3
5883;Oost-Nederland (LD);Ooststellingwerf;2021 december;0.2;66.3
5884;Oost-Nederland (LD);Ooststellingwerf;2022 december;0.2;67.4
5885;Oost-Nederland (LD);Ooststellingwerf;2023 december;0.2;67.4
5886;Oost-Nederland (LD);Oostzaan;2021 december;0.1;89.7
5887;Oost-Nederland (LD);Oostzaan;2022 december;0.1;79.8
5888;Oost-Nederland (LD);Oostzaan;2023 december;0.1;67.5
5889;Oost-Nederland (LD);Opmeer;2021 december;0.1;92.8
5890;Oost-Nederland (LD);Opmeer;2022 december;0.1;97.8
5891;Oost-Nederland (LD);Opmeer;2023 december;0.1;95.7
5892;Oost-Nederland (LD);Opsterland;2021 december;0.1;77.1
5893;Oost-Nederland (LD);Opsterland;2022 december;0.1;68.2
5894;Oost-Nederland (LD);Opsterland;2023 december;0.2;78.9
5895;Oost-Nederland (LD);Oss;2021 december;4.7;31.1
5896;Oost-Nederland (LD);Oss;2022 december;5.0;30.8
5897;Oost-Nederland (LD);Oss;2023 december;5.2;31.2
5898;Oost-Nederland (LD);Oude IJsselstreek;2021 december;15.6;10.7
5899;Oost-Nederland (LD);Oude IJsselstreek;2022 december;16.3;10.8
5900;Oost-Nederland (LD);Oude IJsselstreek;2023 december;15.7;10.7
5901;Oost-Nederland (LD);Ouder-Amstel;2021 december;1.5;59.2
5902;Oost-Nederland (LD);Ouder-Amstel;2022 december;1.4;54.7
5903;Oost-Nederland (LD);Ouder-Amstel;2023 december;1.8;55.8
5904;Oost-Nederland (LD);Oudewater;2021 december;0.1;66.9
5905;Oost-Nederland (LD);Oudewater;2022 december;0.0;69.7
5906;Oost-Nederland (LD);Oudewater;2023 december;0.1;74.7
5907;Oost-Nederland (LD);Overbetuwe;2021 december;19.7;12.9
5908;Oost-Nederland (LD);Overbetuwe;2022 december;19.8;12.6
5909;Oost-Nederland (LD);Overbetuwe;2023 december;19.9;12.3
5910;Oost-Nederland (LD);Papendrecht;2021 december;0.6;95.7
5911;Oost-Nederland (LD);Papendrecht;2022 december;0.6;95.8
5912;Oost-Nederland (LD);Papendrecht;2023 december;0.5;95.2
5913;Oost-Nederland (LD);Peel en Maas;2021 december;0.1;96.5
5914;Oost-Nederland (LD);Peel en Maas;2022 december;0.1;89.6
5915;Oost-Nederland (LD);Peel en Maas;2023 december;0.1;91.4
5916;Oost-Nederland (LD);Pekela;2021 december;0.0;103.0
5917;Oost-Nederland (LD);Pekela;2022 december;0.0;112.6
5918;Oost-Nederland (LD);Pekela;2023 december;0.0;142.7
5919;Oost-Nederland (LD);Pijnacker-Nootdorp;2021 december;0.2;114.8
5920;Oost-Nederland (LD);Pijnacker-Nootdorp;2022 december;0.2;115.3
5921;Oost-Nederland (LD);Pijnacker-Nootdorp;2023 december;0.2;119.3
5922;Oost-Nederland (LD);Purmerend;2021 december;0.3;77.6
5923;Oost-Nederland (LD);Purmerend;2022 december;0.3;80.1
5924;Oost-Nederland (LD);Purmerend;2023 december;0.3;78.6
5925;Oost-Nederland (LD);Putten;2021 december;7.6;9.3
5926;Oost-Nederland (LD);Putten;2022 december;7.7;9.3
5927;Oost-Nederland (LD);Putten;2023 december;7.6;9.4
5928;Oost-Nederland (LD);Raalte;2021 december;14.7;11.2
5929;Oost-Nederland (LD);Raalte;2022 december;14.9;10.8
5930;Oost-Nederland (LD);Raalte;2023 december;15.0;10.7
5931;Oost-Nederland (LD);Reimerswaal;2021 december;0.0;186.5
5932;Oost-Nederland (LD);Reimerswaal;2022 december;0.0;178.3
5933;Oost-Nederland (LD);Reimerswaal;2023 december;0.1;172.8
5934;Oost-Nederland (LD);Renkum;2021 december;8.1;12.4
5935;Oost-Nederland (LD);Renkum;2022 december;8.9;12.3
5936;Oost-Nederland (LD);Renkum;2023 december;8.9;12.1
5937;Oost-Nederland (LD);Renswoude;2021 december;1.5;17.3
5938;Oost-Nederland (LD);Renswoude;2022 december;1.4;16.7
5939;Oost-Nederland (LD);Renswoude;2023 december;1.4;17.1
5940;Oost-Nederland (LD);Reusel-De Mierden;2021 december;0.0;114.9
5941;Oost-Nederland (LD);Reusel-De Mierden;2022 december;0.1;121.2
5942;Oost-Nederland (LD);Reusel-De Mierden;2023 december;0.0;146.8
