ID;RegioS;Geslacht;Leeftijd;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
4657;Liesveld;Man;25 tot 45 jaar;1.3;26.8
4658;Liesveld;Man;45 tot 65 jaar;1.2;30.0
4659;Liesveld;Man;65 jaar en ouder;0.5;22.8
4660;Liesveld;Vrouw;Totaal leeftijd;2.8;12.4
4661;Liesveld;Vrouw;15 tot 25 jaar;0.4;8.8
4662;Liesveld;Vrouw;25 tot 45 jaar;1.0;12.6
4663;Liesveld;Vrouw;45 tot 65 jaar;0.7;15.3
4664;Liesveld;Vrouw;65 jaar en ouder;0.6;11.3
4665;Lingewaal;Totaal mannen en vrouwen;Totaal leeftijd;7.3;19.4
4666;Lingewaal;Totaal mannen en vrouwen;15 tot 25 jaar;0.8;9.1
4667;Lingewaal;Totaal mannen en vrouwen;25 tot 45 jaar;2.6;20.6
4668;Lingewaal;Totaal mannen en vrouwen;45 tot 65 jaar;2.6;23.3
4669;Lingewaal;Totaal mannen en vrouwen;65 jaar en ouder;1.4;15.9
4670;Lingewaal;Man;Totaal leeftijd;4.0;24.9
4671;Lingewaal;Man;15 tot 25 jaar;0.4;10.0
4672;Lingewaal;Man;25 tot 45 jaar;1.4;26.4
4673;Lingewaal;Man;45 tot 65 jaar;1.6;29.5
4674;Lingewaal;Man;65 jaar en ouder;0.7;20.1
4675;Lingewaal;Vrouw;Totaal leeftijd;3.3;12.7
4676;Lingewaal;Vrouw;15 tot 25 jaar;0.4;8.0
4677;Lingewaal;Vrouw;25 tot 45 jaar;1.2;13.8
4678;Lingewaal;Vrouw;45 tot 65 jaar;1.0;13.7
4679;Lingewaal;Vrouw;65 jaar en ouder;0.7;12.1
4680;Lingewaard;Totaal mannen en vrouwen;Totaal leeftijd;30.9;18.3
4681;Lingewaard;Totaal mannen en vrouwen;15 tot 25 jaar;2.5;7.8
4682;Lingewaard;Totaal mannen en vrouwen;25 tot 45 jaar;11.4;19.3
4683;Lingewaard;Totaal mannen en vrouwen;45 tot 65 jaar;11.3;21.0
4684;Lingewaard;Totaal mannen en vrouwen;65 jaar en ouder;5.7;15.3
4685;Lingewaard;Man;Totaal leeftijd;16.3;22.9
4686;Lingewaard;Man;15 tot 25 jaar;1.3;8.0
4687;Lingewaard;Man;25 tot 45 jaar;5.8;23.5
4688;Lingewaard;Man;45 tot 65 jaar;6.5;26.6
4689;Lingewaard;Man;65 jaar en ouder;2.6;19.5
4690;Lingewaard;Vrouw;Totaal leeftijd;14.7;13.2
4691;Lingewaard;Vrouw;15 tot 25 jaar;1.2;7.6
4692;Lingewaard;Vrouw;25 tot 45 jaar;5.6;14.9
4693;Lingewaard;Vrouw;45 tot 65 jaar;4.8;13.3
4694;Lingewaard;Vrouw;65 jaar en ouder;3.1;11.9
4695;Lisse;Totaal mannen en vrouwen;Totaal leeftijd;15.5;19.2
4696;Lisse;Totaal mannen en vrouwen;15 tot 25 jaar;1.6;8.6
4697;Lisse;Totaal mannen en vrouwen;25 tot 45 jaar;5.3;19.9
4698;Lisse;Totaal mannen en vrouwen;45 tot 65 jaar;5.3;22.9
4699;Lisse;Totaal mannen en vrouwen;65 jaar en ouder;3.3;16.9
4700;Lisse;Man;Totaal leeftijd;8.0;24.5
4701;Lisse;Man;15 tot 25 jaar;0.8;9.2
4702;Lisse;Man;25 tot 45 jaar;2.8;24.4
4703;Lisse;Man;45 tot 65 jaar;3.0;29.9
4704;Lisse;Man;65 jaar en ouder;1.4;22.2
4705;Lisse;Vrouw;Totaal leeftijd;7.5;13.5
4706;Lisse;Vrouw;15 tot 25 jaar;0.7;8.0
4707;Lisse;Vrouw;25 tot 45 jaar;2.6;15.1
4708;Lisse;Vrouw;45 tot 65 jaar;2.3;14.0
4709;Lisse;Vrouw;65 jaar en ouder;1.9;12.9
4710;Lith;Totaal mannen en vrouwen;Totaal leeftijd;4.5;18.4
4711;Lith;Totaal mannen en vrouwen;15 tot 25 jaar;0.5;8.8
4712;Lith;Totaal mannen en vrouwen;25 tot 45 jaar;1.6;19.1
4713;Lith;Totaal mannen en vrouwen;45 tot 65 jaar;1.7;22.2
4714;Lith;Totaal mannen en vrouwen;65 jaar en ouder;0.8;14.5
4715;Lith;Man;Totaal leeftijd;2.5;23.6
4716;Lith;Man;15 tot 25 jaar;0.3;10.4
4717;Lith;Man;25 tot 45 jaar;0.9;23.8
4718;Lith;Man;45 tot 65 jaar;1.0;28.5
4719;Lith;Man;65 jaar en ouder;0.3;18.9
4720;Lith;Vrouw;Totaal leeftijd;2.1;12.1
4721;Lith;Vrouw;15 tot 25 jaar;0.2;7.1
4722;Lith;Vrouw;25 tot 45 jaar;0.7;13.4
4723;Lith;Vrouw;45 tot 65 jaar;0.7;13.1
4724;Lith;Vrouw;65 jaar en ouder;0.4;11.0
4725;Littenseradiel;Totaal mannen en vrouwen;Totaal leeftijd;7.2;18.2
4726;Littenseradiel;Totaal mannen en vrouwen;15 tot 25 jaar;0.6;8.5
4727;Littenseradiel;Totaal mannen en vrouwen;25 tot 45 jaar;2.7;19.4
4728;Littenseradiel;Totaal mannen en vrouwen;45 tot 65 jaar;2.6;20.8
4729;Littenseradiel;Totaal mannen en vrouwen;65 jaar en ouder;1.3;15.0
4730;Littenseradiel;Man;Totaal leeftijd;3.9;21.9
4731;Littenseradiel;Man;15 tot 25 jaar;0.3;9.8
4732;Littenseradiel;Man;25 tot 45 jaar;1.4;23.5
4733;Littenseradiel;Man;45 tot 65 jaar;1.5;24.4
4734;Littenseradiel;Man;65 jaar en ouder;0.6;18.8
4735;Littenseradiel;Vrouw;Totaal leeftijd;3.3;13.6
4736;Littenseradiel;Vrouw;15 tot 25 jaar;0.3;7.0
4737;Littenseradiel;Vrouw;25 tot 45 jaar;1.3;14.8
4738;Littenseradiel;Vrouw;45 tot 65 jaar;1.0;15.3
4739;Littenseradiel;Vrouw;65 jaar en ouder;0.7;11.6
4740;Lochem;Totaal mannen en vrouwen;Totaal leeftijd;23.4;20.0
4741;Lochem;Totaal mannen en vrouwen;15 tot 25 jaar;1.6;7.3
4742;Lochem;Totaal mannen en vrouwen;25 tot 45 jaar;6.6;19.9
4743;Lochem;Totaal mannen en vrouwen;45 tot 65 jaar;8.4;23.5
4744;Lochem;Totaal mannen en vrouwen;65 jaar en ouder;6.8;18.7
4745;Lochem;Man;Totaal leeftijd;12.2;25.3
4746;Lochem;Man;15 tot 25 jaar;0.8;7.9
4747;Lochem;Man;25 tot 45 jaar;3.5;24.4
4748;Lochem;Man;45 tot 65 jaar;4.8;30.3
4749;Lochem;Man;65 jaar en ouder;3.0;23.3
4750;Lochem;Vrouw;Totaal leeftijd;11.2;14.2
4751;Lochem;Vrouw;15 tot 25 jaar;0.7;6.6
4752;Lochem;Vrouw;25 tot 45 jaar;3.1;14.8
4753;Lochem;Vrouw;45 tot 65 jaar;3.6;14.4
4754;Lochem;Vrouw;65 jaar en ouder;3.8;15.1
4755;Loenen;Totaal mannen en vrouwen;Totaal leeftijd;5.7;24.6
4756;Loenen;Totaal mannen en vrouwen;15 tot 25 jaar;0.3;9.0
4757;Loenen;Totaal mannen en vrouwen;25 tot 45 jaar;1.7;26.4
4758;Loenen;Totaal mannen en vrouwen;45 tot 65 jaar;2.2;28.3
4759;Loenen;Totaal mannen en vrouwen;65 jaar en ouder;1.4;20.4
4760;Loenen;Man;Totaal leeftijd;2.9;31.9
4761;Loenen;Man;15 tot 25 jaar;;
4762;Loenen;Man;25 tot 45 jaar;0.9;33.2
4763;Loenen;Man;45 tot 65 jaar;1.2;36.2
4764;Loenen;Man;65 jaar en ouder;0.6;28.2
4765;Loenen;Vrouw;Totaal leeftijd;2.8;17.1
4766;Loenen;Vrouw;15 tot 25 jaar;;
4767;Loenen;Vrouw;25 tot 45 jaar;0.8;19.2
4768;Loenen;Vrouw;45 tot 65 jaar;1.0;19.2
4769;Loenen;Vrouw;65 jaar en ouder;0.8;14.1
4770;Loon op Zand;Totaal mannen en vrouwen;Totaal leeftijd;16.2;18.3
4771;Loon op Zand;Totaal mannen en vrouwen;15 tot 25 jaar;1.7;8.6
4772;Loon op Zand;Totaal mannen en vrouwen;25 tot 45 jaar;5.4;19.4
4773;Loon op Zand;Totaal mannen en vrouwen;45 tot 65 jaar;5.7;21.9
4774;Loon op Zand;Totaal mannen en vrouwen;65 jaar en ouder;3.5;15.7
4775;Loon op Zand;Man;Totaal leeftijd;8.6;23.2
4776;Loon op Zand;Man;15 tot 25 jaar;0.9;9.1
4777;Loon op Zand;Man;25 tot 45 jaar;2.8;24.3
4778;Loon op Zand;Man;45 tot 65 jaar;3.3;27.7
4779;Loon op Zand;Man;65 jaar en ouder;1.6;19.6
4780;Loon op Zand;Vrouw;Totaal leeftijd;7.7;13.0
4781;Loon op Zand;Vrouw;15 tot 25 jaar;0.8;8.0
4782;Loon op Zand;Vrouw;25 tot 45 jaar;2.6;14.3
4783;Loon op Zand;Vrouw;45 tot 65 jaar;2.3;13.6
4784;Loon op Zand;Vrouw;65 jaar en ouder;1.9;12.5
4785;Lopik;Totaal mannen en vrouwen;Totaal leeftijd;9.2;19.9
4786;Lopik;Totaal mannen en vrouwen;15 tot 25 jaar;1.1;9.6
4787;Lopik;Totaal mannen en vrouwen;25 tot 45 jaar;3.6;20.7
4788;Lopik;Totaal mannen en vrouwen;45 tot 65 jaar;3.1;24.7
4789;Lopik;Totaal mannen en vrouwen;65 jaar en ouder;1.5;16.1
4790;Lopik;Man;Totaal leeftijd;5.1;24.4
4791;Lopik;Man;15 tot 25 jaar;0.6;10.2
4792;Lopik;Man;25 tot 45 jaar;2.0;25.8
4793;Lopik;Man;45 tot 65 jaar;1.8;29.5
4794;Lopik;Man;65 jaar en ouder;0.7;19.9
4795;Lopik;Vrouw;Totaal leeftijd;4.1;14.3
4796;Lopik;Vrouw;15 tot 25 jaar;0.5;8.7
4797;Lopik;Vrouw;25 tot 45 jaar;1.6;14.2
4798;Lopik;Vrouw;45 tot 65 jaar;1.2;17.6
4799;Lopik;Vrouw;65 jaar en ouder;0.8;12.5
4800;Loppersum;Totaal mannen en vrouwen;Totaal leeftijd;7.3;17.4
4801;Loppersum;Totaal mannen en vrouwen;15 tot 25 jaar;0.6;8.4
4802;Loppersum;Totaal mannen en vrouwen;25 tot 45 jaar;2.4;17.7
4803;Loppersum;Totaal mannen en vrouwen;45 tot 65 jaar;2.7;20.4
4804;Loppersum;Totaal mannen en vrouwen;65 jaar en ouder;1.5;15.0
4805;Loppersum;Man;Totaal leeftijd;3.9;21.1
4806;Loppersum;Man;15 tot 25 jaar;0.3;9.4
4807;Loppersum;Man;25 tot 45 jaar;1.3;21.5
4808;Loppersum;Man;45 tot 65 jaar;1.6;24.2
4809;Loppersum;Man;65 jaar en ouder;0.7;18.4
4810;Loppersum;Vrouw;Totaal leeftijd;3.3;12.9
4811;Loppersum;Vrouw;15 tot 25 jaar;0.3;7.1
4812;Loppersum;Vrouw;25 tot 45 jaar;1.1;13.2
4813;Loppersum;Vrouw;45 tot 65 jaar;1.1;14.6
4814;Loppersum;Vrouw;65 jaar en ouder;0.8;12.2
4815;Losser;Totaal mannen en vrouwen;Totaal leeftijd;15.8;16.9
4816;Losser;Totaal mannen en vrouwen;15 tot 25 jaar;1.6;8.3
4817;Losser;Totaal mannen en vrouwen;25 tot 45 jaar;5.0;17.9
4818;Losser;Totaal mannen en vrouwen;45 tot 65 jaar;5.7;19.9
4819;Losser;Totaal mannen en vrouwen;65 jaar en ouder;3.5;14.4
4820;Losser;Man;Totaal leeftijd;8.5;21.2
4821;Losser;Man;15 tot 25 jaar;0.8;9.1
4822;Losser;Man;25 tot 45 jaar;2.7;21.7
4823;Losser;Man;45 tot 65 jaar;3.4;25.3
4824;Losser;Man;65 jaar en ouder;1.6;18.1
4825;Losser;Vrouw;Totaal leeftijd;7.4;11.9
4826;Losser;Vrouw;15 tot 25 jaar;0.8;7.4
4827;Losser;Vrouw;25 tot 45 jaar;2.3;13.5
4828;Losser;Vrouw;45 tot 65 jaar;2.3;12.2
4829;Losser;Vrouw;65 jaar en ouder;1.9;11.3
4830;Maarssen;Totaal mannen en vrouwen;Totaal leeftijd;28.0;20.2
4831;Maarssen;Totaal mannen en vrouwen;15 tot 25 jaar;2.8;8.5
4832;Maarssen;Totaal mannen en vrouwen;25 tot 45 jaar;9.8;20.9
4833;Maarssen;Totaal mannen en vrouwen;45 tot 65 jaar;10.8;23.8
4834;Maarssen;Totaal mannen en vrouwen;65 jaar en ouder;4.6;17.2
4835;Maarssen;Man;Totaal leeftijd;14.3;25.2
4836;Maarssen;Man;15 tot 25 jaar;1.5;8.8
4837;Maarssen;Man;25 tot 45 jaar;5.0;25.0
4838;Maarssen;Man;45 tot 65 jaar;5.8;30.6
4839;Maarssen;Man;65 jaar en ouder;2.0;22.6
4840;Maarssen;Vrouw;Totaal leeftijd;13.7;14.9
4841;Maarssen;Vrouw;15 tot 25 jaar;1.3;8.1
4842;Maarssen;Vrouw;25 tot 45 jaar;4.8;16.6
4843;Maarssen;Vrouw;45 tot 65 jaar;5.0;16.0
4844;Maarssen;Vrouw;65 jaar en ouder;2.6;13.0
4845;Maasbree;Totaal mannen en vrouwen;Totaal leeftijd;9.1;17.9
4846;Maasbree;Totaal mannen en vrouwen;15 tot 25 jaar;1.0;7.7
4847;Maasbree;Totaal mannen en vrouwen;25 tot 45 jaar;3.2;19.4
4848;Maasbree;Totaal mannen en vrouwen;45 tot 65 jaar;3.4;21.1
4849;Maasbree;Totaal mannen en vrouwen;65 jaar en ouder;1.6;14.9
4850;Maasbree;Man;Totaal leeftijd;5.0;23.0
4851;Maasbree;Man;15 tot 25 jaar;0.5;8.4
4852;Maasbree;Man;25 tot 45 jaar;1.7;24.4
4853;Maasbree;Man;45 tot 65 jaar;2.0;27.4
4854;Maasbree;Man;65 jaar en ouder;0.7;18.6
4855;Maasbree;Vrouw;Totaal leeftijd;4.2;12.0
4856;Maasbree;Vrouw;15 tot 25 jaar;0.5;6.9
4857;Maasbree;Vrouw;25 tot 45 jaar;1.4;13.4
4858;Maasbree;Vrouw;45 tot 65 jaar;1.4;12.4
4859;Maasbree;Vrouw;65 jaar en ouder;0.9;11.7
4860;Maasdonk;Totaal mannen en vrouwen;Totaal leeftijd;7.6;18.6
4861;Maasdonk;Totaal mannen en vrouwen;15 tot 25 jaar;0.9;9.0
4862;Maasdonk;Totaal mannen en vrouwen;25 tot 45 jaar;2.6;20.1
4863;Maasdonk;Totaal mannen en vrouwen;45 tot 65 jaar;2.6;22.5
4864;Maasdonk;Totaal mannen en vrouwen;65 jaar en ouder;1.5;15.0
4865;Maasdonk;Man;Totaal leeftijd;4.2;23.6
4866;Maasdonk;Man;15 tot 25 jaar;0.5;10.5
4867;Maasdonk;Man;25 tot 45 jaar;1.5;25.4
4868;Maasdonk;Man;45 tot 65 jaar;1.6;28.1
4869;Maasdonk;Man;65 jaar en ouder;0.6;18.0
4870;Maasdonk;Vrouw;Totaal leeftijd;3.5;12.6
4871;Maasdonk;Vrouw;15 tot 25 jaar;0.4;7.3
4872;Maasdonk;Vrouw;25 tot 45 jaar;1.1;13.2
4873;Maasdonk;Vrouw;45 tot 65 jaar;1.0;13.9
4874;Maasdonk;Vrouw;65 jaar en ouder;0.9;12.8
4875;Maasdriel;Totaal mannen en vrouwen;Totaal leeftijd;16.3;18.9
4876;Maasdriel;Totaal mannen en vrouwen;15 tot 25 jaar;1.7;10.4
4877;Maasdriel;Totaal mannen en vrouwen;25 tot 45 jaar;5.9;20.4
4878;Maasdriel;Totaal mannen en vrouwen;45 tot 65 jaar;5.7;22.1
4879;Maasdriel;Totaal mannen en vrouwen;65 jaar en ouder;3.0;14.4
4880;Maasdriel;Man;Totaal leeftijd;8.8;23.6
4881;Maasdriel;Man;15 tot 25 jaar;0.9;11.6
4882;Maasdriel;Man;25 tot 45 jaar;3.2;24.8
4883;Maasdriel;Man;45 tot 65 jaar;3.4;27.7
4884;Maasdriel;Man;65 jaar en ouder;1.3;18.2
4885;Maasdriel;Vrouw;Totaal leeftijd;7.5;13.4
4886;Maasdriel;Vrouw;15 tot 25 jaar;0.8;9.0
4887;Maasdriel;Vrouw;25 tot 45 jaar;2.7;15.4
4888;Maasdriel;Vrouw;45 tot 65 jaar;2.3;14.0
4889;Maasdriel;Vrouw;65 jaar en ouder;1.7;11.6
4890;Maasgouw;Totaal mannen en vrouwen;Totaal leeftijd;17.7;17.8
4891;Maasgouw;Totaal mannen en vrouwen;15 tot 25 jaar;1.4;8.0
4892;Maasgouw;Totaal mannen en vrouwen;25 tot 45 jaar;5.4;19.0
4893;Maasgouw;Totaal mannen en vrouwen;45 tot 65 jaar;6.7;20.4
4894;Maasgouw;Totaal mannen en vrouwen;65 jaar en ouder;4.2;15.4
4895;Maasgouw;Man;Totaal leeftijd;9.4;22.1
4896;Maasgouw;Man;15 tot 25 jaar;0.7;8.5
4897;Maasgouw;Man;25 tot 45 jaar;2.8;23.0
4898;Maasgouw;Man;45 tot 65 jaar;3.9;25.4
4899;Maasgouw;Man;65 jaar en ouder;1.9;19.5
4900;Maasgouw;Vrouw;Totaal leeftijd;8.3;13.0
4901;Maasgouw;Vrouw;15 tot 25 jaar;0.7;7.5
4902;Maasgouw;Vrouw;25 tot 45 jaar;2.6;14.6
4903;Maasgouw;Vrouw;45 tot 65 jaar;2.8;13.5
4904;Maasgouw;Vrouw;65 jaar en ouder;2.3;12.2
4905;Maassluis;Totaal mannen en vrouwen;Totaal leeftijd;22.5;18.6
4906;Maassluis;Totaal mannen en vrouwen;15 tot 25 jaar;2.4;8.2
4907;Maassluis;Totaal mannen en vrouwen;25 tot 45 jaar;7.5;19.8
4908;Maassluis;Totaal mannen en vrouwen;45 tot 65 jaar;7.8;21.5
4909;Maassluis;Totaal mannen en vrouwen;65 jaar en ouder;4.8;17.0
4910;Maassluis;Man;Totaal leeftijd;11.8;23.1
4911;Maassluis;Man;15 tot 25 jaar;1.3;8.3
4912;Maassluis;Man;25 tot 45 jaar;4.0;23.7
4913;Maassluis;Man;45 tot 65 jaar;4.4;27.5
4914;Maassluis;Man;65 jaar en ouder;2.1;22.0
4915;Maassluis;Vrouw;Totaal leeftijd;10.7;13.6
4916;Maassluis;Vrouw;15 tot 25 jaar;1.1;8.0
4917;Maassluis;Vrouw;25 tot 45 jaar;3.5;15.3
4918;Maassluis;Vrouw;45 tot 65 jaar;3.4;13.9
4919;Maassluis;Vrouw;65 jaar en ouder;2.7;13.1
4920;Maastricht;Totaal mannen en vrouwen;Totaal leeftijd;85.4;16.9
4921;Maastricht;Totaal mannen en vrouwen;15 tot 25 jaar;10.1;8.0
4922;Maastricht;Totaal mannen en vrouwen;25 tot 45 jaar;26.7;18.2
4923;Maastricht;Totaal mannen en vrouwen;45 tot 65 jaar;28.2;19.6
4924;Maastricht;Totaal mannen en vrouwen;65 jaar en ouder;20.4;15.9
4925;Maastricht;Man;Totaal leeftijd;42.4;20.3
4926;Maastricht;Man;15 tot 25 jaar;4.4;8.5
4927;Maastricht;Man;25 tot 45 jaar;13.8;20.6
4928;Maastricht;Man;45 tot 65 jaar;15.5;23.9
4929;Maastricht;Man;65 jaar en ouder;8.7;19.5
4930;Maastricht;Vrouw;Totaal leeftijd;43.0;13.5
4931;Maastricht;Vrouw;15 tot 25 jaar;5.6;7.7
4932;Maastricht;Vrouw;25 tot 45 jaar;12.9;15.6
4933;Maastricht;Vrouw;45 tot 65 jaar;12.7;14.4
4934;Maastricht;Vrouw;65 jaar en ouder;11.7;13.2
4935;Margraten;Totaal mannen en vrouwen;Totaal leeftijd;9.4;19.0
4936;Margraten;Totaal mannen en vrouwen;15 tot 25 jaar;0.8;6.7
4937;Margraten;Totaal mannen en vrouwen;25 tot 45 jaar;2.7;20.1
4938;Margraten;Totaal mannen en vrouwen;45 tot 65 jaar;3.6;22.2
4939;Margraten;Totaal mannen en vrouwen;65 jaar en ouder;2.3;16.7
4940;Margraten;Man;Totaal leeftijd;5.0;23.8
4941;Margraten;Man;15 tot 25 jaar;0.4;7.0
4942;Margraten;Man;25 tot 45 jaar;1.4;24.2
4943;Margraten;Man;45 tot 65 jaar;2.1;28.2
4944;Margraten;Man;65 jaar en ouder;1.1;21.0
4945;Margraten;Vrouw;Totaal leeftijd;4.4;13.4
4946;Margraten;Vrouw;15 tot 25 jaar;0.4;6.4
4947;Margraten;Vrouw;25 tot 45 jaar;1.3;15.7
4948;Margraten;Vrouw;45 tot 65 jaar;1.5;13.8
4949;Margraten;Vrouw;65 jaar en ouder;1.2;12.4
4950;Marum;Totaal mannen en vrouwen;Totaal leeftijd;6.7;18.0
4951;Marum;Totaal mannen en vrouwen;15 tot 25 jaar;0.5;8.9
4952;Marum;Totaal mannen en vrouwen;25 tot 45 jaar;2.4;17.7
4953;Marum;Totaal mannen en vrouwen;45 tot 65 jaar;2.4;22.5
4954;Marum;Totaal mannen en vrouwen;65 jaar en ouder;1.3;14.2
4955;Marum;Man;Totaal leeftijd;3.7;21.9
4956;Marum;Man;15 tot 25 jaar;0.3;9.4
4957;Marum;Man;25 tot 45 jaar;1.3;20.6
4958;Marum;Man;45 tot 65 jaar;1.4;27.6
4959;Marum;Man;65 jaar en ouder;0.6;17.8
4960;Marum;Vrouw;Totaal leeftijd;3.0;13.2
4961;Marum;Vrouw;15 tot 25 jaar;0.2;8.3
4962;Marum;Vrouw;25 tot 45 jaar;1.1;14.2
4963;Marum;Vrouw;45 tot 65 jaar;0.9;14.6
4964;Marum;Vrouw;65 jaar en ouder;0.7;11.1
4965;Medemblik;Totaal mannen en vrouwen;Totaal leeftijd;18.3;19.2
4966;Medemblik;Totaal mannen en vrouwen;15 tot 25 jaar;1.8;9.4
4967;Medemblik;Totaal mannen en vrouwen;25 tot 45 jaar;6.4;20.0
4968;Medemblik;Totaal mannen en vrouwen;45 tot 65 jaar;6.8;22.6
4969;Medemblik;Totaal mannen en vrouwen;65 jaar en ouder;3.3;16.0
4970;Medemblik;Man;Totaal leeftijd;9.9;24.3
4971;Medemblik;Man;15 tot 25 jaar;0.9;10.9
4972;Medemblik;Man;25 tot 45 jaar;3.5;24.6
4973;Medemblik;Man;45 tot 65 jaar;4.0;28.5
4974;Medemblik;Man;65 jaar en ouder;1.6;20.7
4975;Medemblik;Vrouw;Totaal leeftijd;8.4;13.2
4976;Medemblik;Vrouw;15 tot 25 jaar;0.8;7.7
4977;Medemblik;Vrouw;25 tot 45 jaar;2.9;14.5
4978;Medemblik;Vrouw;45 tot 65 jaar;2.8;14.3
4979;Medemblik;Vrouw;65 jaar en ouder;1.8;11.8
4980;Meerlo-Wanssum;Totaal mannen en vrouwen;Totaal leeftijd;5.5;17.2
4981;Meerlo-Wanssum;Totaal mannen en vrouwen;15 tot 25 jaar;0.5;8.3
4982;Meerlo-Wanssum;Totaal mannen en vrouwen;25 tot 45 jaar;1.9;18.4
4983;Meerlo-Wanssum;Totaal mannen en vrouwen;45 tot 65 jaar;2.1;19.4
4984;Meerlo-Wanssum;Totaal mannen en vrouwen;65 jaar en ouder;1.0;14.5
4985;Meerlo-Wanssum;Man;Totaal leeftijd;2.9;21.4
4986;Meerlo-Wanssum;Man;15 tot 25 jaar;0.3;9.1
4987;Meerlo-Wanssum;Man;25 tot 45 jaar;1.1;22.6
4988;Meerlo-Wanssum;Man;45 tot 65 jaar;1.2;24.6
4989;Meerlo-Wanssum;Man;65 jaar en ouder;0.5;18.2
4990;Meerlo-Wanssum;Vrouw;Totaal leeftijd;2.5;12.2
4991;Meerlo-Wanssum;Vrouw;15 tot 25 jaar;0.2;7.4
4992;Meerlo-Wanssum;Vrouw;25 tot 45 jaar;0.9;13.4
4993;Meerlo-Wanssum;Vrouw;45 tot 65 jaar;0.9;12.8
4994;Meerlo-Wanssum;Vrouw;65 jaar en ouder;0.5;11.4
4995;Meerssen;Totaal mannen en vrouwen;Totaal leeftijd;14.1;18.8
4996;Meerssen;Totaal mannen en vrouwen;15 tot 25 jaar;1.1;7.7
4997;Meerssen;Totaal mannen en vrouwen;25 tot 45 jaar;4.3;20.0
4998;Meerssen;Totaal mannen en vrouwen;45 tot 65 jaar;5.3;21.4
4999;Meerssen;Totaal mannen en vrouwen;65 jaar en ouder;3.5;16.7
5000;Meerssen;Man;Totaal leeftijd;7.4;23.5
5001;Meerssen;Man;15 tot 25 jaar;0.6;8.2
5002;Meerssen;Man;25 tot 45 jaar;2.2;24.5
5003;Meerssen;Man;45 tot 65 jaar;3.1;26.7
5004;Meerssen;Man;65 jaar en ouder;1.6;21.3
5005;Meerssen;Vrouw;Totaal leeftijd;6.7;13.5
5006;Meerssen;Vrouw;15 tot 25 jaar;0.5;7.1
5007;Meerssen;Vrouw;25 tot 45 jaar;2.1;15.3
5008;Meerssen;Vrouw;45 tot 65 jaar;2.2;13.8
5009;Meerssen;Vrouw;65 jaar en ouder;1.9;12.9
5010;Meijel;Totaal mannen en vrouwen;Totaal leeftijd;4.2;17.6
5011;Meijel;Totaal mannen en vrouwen;15 tot 25 jaar;0.5;8.3
5012;Meijel;Totaal mannen en vrouwen;25 tot 45 jaar;1.4;19.6
5013;Meijel;Totaal mannen en vrouwen;45 tot 65 jaar;1.4;20.6
5014;Meijel;Totaal mannen en vrouwen;65 jaar en ouder;0.8;14.4
5015;Meijel;Man;Totaal leeftijd;2.2;22.0
5016;Meijel;Man;15 tot 25 jaar;0.2;8.9
5017;Meijel;Man;25 tot 45 jaar;0.8;24.0
5018;Meijel;Man;45 tot 65 jaar;0.9;25.8
5019;Meijel;Man;65 jaar en ouder;0.4;18.0
5020;Meijel;Vrouw;Totaal leeftijd;2.0;12.7
5021;Meijel;Vrouw;15 tot 25 jaar;0.2;7.7
5022;Meijel;Vrouw;25 tot 45 jaar;0.7;14.7
5023;Meijel;Vrouw;45 tot 65 jaar;0.6;13.1
5024;Meijel;Vrouw;65 jaar en ouder;0.5;11.6
5025;Menaldumadeel;Totaal mannen en vrouwen;Totaal leeftijd;9.3;17.8
5026;Menaldumadeel;Totaal mannen en vrouwen;15 tot 25 jaar;0.8;7.9
5027;Menaldumadeel;Totaal mannen en vrouwen;25 tot 45 jaar;3.3;18.1
5028;Menaldumadeel;Totaal mannen en vrouwen;45 tot 65 jaar;3.4;21.4
5029;Menaldumadeel;Totaal mannen en vrouwen;65 jaar en ouder;1.8;15.1
5030;Menaldumadeel;Man;Totaal leeftijd;5.1;21.9
5031;Menaldumadeel;Man;15 tot 25 jaar;0.5;8.9
5032;Menaldumadeel;Man;25 tot 45 jaar;1.7;21.7
5033;Menaldumadeel;Man;45 tot 65 jaar;2.0;25.9
5034;Menaldumadeel;Man;65 jaar en ouder;0.8;19.7
5035;Menaldumadeel;Vrouw;Totaal leeftijd;4.3;12.9
5036;Menaldumadeel;Vrouw;15 tot 25 jaar;0.4;6.6
5037;Menaldumadeel;Vrouw;25 tot 45 jaar;1.5;14.1
5038;Menaldumadeel;Vrouw;45 tot 65 jaar;1.4;14.5
5039;Menaldumadeel;Vrouw;65 jaar en ouder;1.0;11.3
5040;Menterwolde;Totaal mannen en vrouwen;Totaal leeftijd;8.6;16.6
5041;Menterwolde;Totaal mannen en vrouwen;15 tot 25 jaar;0.7;8.3
5042;Menterwolde;Totaal mannen en vrouwen;25 tot 45 jaar;3.0;17.5
5043;Menterwolde;Totaal mannen en vrouwen;45 tot 65 jaar;3.3;19.2
5044;Menterwolde;Totaal mannen en vrouwen;65 jaar en ouder;1.6;13.5
5045;Menterwolde;Man;Totaal leeftijd;4.7;20.3
5046;Menterwolde;Man;15 tot 25 jaar;0.4;9.2
5047;Menterwolde;Man;25 tot 45 jaar;1.6;21.5
5048;Menterwolde;Man;45 tot 65 jaar;2.0;22.9
5049;Menterwolde;Man;65 jaar en ouder;0.7;16.3
