ID;Geslacht;Persoonskenmerken;Perioden;Nooit_1;Totaal_2;MinderDan1XPerKwartaal_3;k_1XPerKwartaalOfVaker_4;Nooit_5;Totaal_6;MinderDan1XPerKwartaal_7;k_1XPerKwartaalOfVaker_8;Nooit_9;Totaal_10;MinderDan1XPerKwartaal_11;k_1XPerKwartaalOfVaker_12;Nooit_13;Minstens1XPerJaar_14;Nooit_15;Totaal_16;MinderDan1XPerKwartaal_17;k_1XPerKwartaalOfVaker_18;Nooit_19;Totaal_20;MinderDan1XPerKwartaal_21;k_1XPerKwartaalOfVaker_22;Nooit_23;Totaal_24;MinderDan1XPerKwartaal_25;k_1XPerKwartaalOfVaker_26;Nooit_27;Minstens1XPerJaar_28;Nooit_29;Minstens1XPerJaar_30;Nooit_31;Totaal_32;MinderDan1XPerKwartaal_33;k_1XPerKwartaalOfVaker_34;Nooit_35;Totaal_36;MinderDan1XPerKwartaal_37;k_1XPerKwartaalOfVaker_38;Nooit_39;Minstens1XPerJaar_40;Nooit_41;Totaal_42;MinderDan1XPerKwartaal_43;k_1XPerKwartaalOfVaker_44;Nooit_45;Totaal_46;MinderDan1XPerKwartaal_47;k_1XPerKwartaalOfVaker_48;Nooit_49;Totaal_50;MinderDan1XPerKwartaal_51;k_1XPerKwartaalOfVaker_52;Nooit_53;Totaal_54;MinderDan1XPerKwartaal_55;k_1XPerKwartaalOfVaker_56;Nooit_57;Totaal_58;MinderDan1XPerKwartaal_59;k_1XPerKwartaalOfVaker_60;Nooit_61;Minstens1XPerJaar_62;Nooit_63;Minstens1XPerJaar_64;Nooit_65;Minstens1XPerJaar_66;Nooit_67;Minstens1XPerJaar_68;Nooit_69;Minstens1XPerJaar_70;Nooit_71;Minstens1XPerJaar_72;BezitMuseumJaarKaart_73
102;1100;23;1999;60.0;40.0;30.0;10.0;67.0;33.0;25.0;8.0;72.0;28.0;24.0;4.0;81.0;19.0;71.0;29.0;22.0;7.0;89.0;11.0;10.0;1.0;67.0;33.0;25.0;8.0;70.0;30.0;91.0;9.0;59.0;41.0;35.0;6.0;90.0;10.0;9.0;1.0;95.0;5.0;34.0;66.0;38.0;28.0;85.0;15.0;10.0;5.0;33.0;67.0;38.0;29.0;61.0;39.0;30.0;9.0;40.0;60.0;45.0;15.0;;;;;;;;;;;;;40.0
103;1100;23;2003;63.0;37.0;28.0;8.0;72.0;28.0;21.0;6.0;74.0;26.0;22.0;4.0;74.0;26.0;73.0;27.0;20.0;7.0;89.0;11.0;9.0;2.0;69.0;31.0;23.0;8.0;70.0;30.0;90.0;10.0;55.0;45.0;40.0;6.0;89.0;11.0;10.0;1.0;93.0;7.0;32.0;68.0;40.0;29.0;78.0;22.0;15.0;7.0;29.0;71.0;40.0;30.0;60.0;40.0;31.0;9.0;41.0;59.0;45.0;14.0;66.0;34.0;88.0;12.0;56.0;44.0;83.0;17.0;80.0;20.0;78.0;22.0;41.0
104;1100;23;2007;64.0;36.0;28.0;8.0;76.0;24.0;19.0;6.0;73.0;27.0;22.0;4.0;76.0;24.0;74.0;26.0;20.0;6.0;92.0;8.0;7.0;1.0;72.0;28.0;22.0;6.0;63.0;37.0;86.0;14.0;49.0;51.0;41.0;9.0;90.0;10.0;8.0;2.0;94.0;6.0;32.0;68.0;42.0;26.0;77.0;23.0;15.0;8.0;31.0;69.0;42.0;27.0;61.0;39.0;30.0;9.0;40.0;60.0;45.0;15.0;66.0;34.0;88.0;12.0;61.0;39.0;85.0;15.0;80.0;20.0;73.0;27.0;13.0
105;3000;Totaal personen;1983;80.0;20.0;17.0;3.0;89.0;11.0;9.0;2.0;89.0;11.0;10.0;1.0;;;;;;;;;;;89.0;11.0;9.0;2.0;;;;;81.0;19.0;15.0;4.0;97.0;3.0;2.0;0.0;;;51.0;49.0;30.0;19.0;93.0;7.0;5.0;2.0;50.0;50.0;31.0;19.0;;;;;65.0;35.0;30.0;5.0;;;;;;;;;;;;;3.0
106;3000;Totaal personen;1987;79.0;21.0;17.0;3.0;89.0;11.0;9.0;2.0;90.0;10.0;9.0;1.0;;;89.0;11.0;8.0;3.0;96.0;4.0;4.0;0.0;87.0;13.0;10.0;3.0;;;;;79.0;21.0;16.0;4.0;97.0;3.0;3.0;0.0;;;55.0;45.0;30.0;16.0;94.0;6.0;4.0;2.0;54.0;46.0;30.0;16.0;;;;;62.0;38.0;32.0;6.0;;;;;;;;;;;;;3.0
107;3000;Totaal personen;1991;77.0;23.0;19.0;3.0;88.0;12.0;10.0;2.0;90.0;10.0;9.0;1.0;;;87.0;13.0;10.0;3.0;96.0;4.0;4.0;1.0;86.0;14.0;11.0;3.0;;;;;74.0;26.0;21.0;5.0;97.0;3.0;2.0;0.0;;;54.0;46.0;30.0;16.0;94.0;6.0;4.0;2.0;53.0;47.0;30.0;17.0;80.0;20.0;17.0;3.0;61.0;39.0;34.0;6.0;;;;;;;;;;;;;12.0
108;3000;Totaal personen;1995;78.0;22.0;18.0;4.0;88.0;12.0;9.0;2.0;90.0;10.0;9.0;1.0;;;88.0;12.0;9.0;3.0;94.0;6.0;5.0;1.0;85.0;15.0;12.0;3.0;;;;;75.0;25.0;20.0;5.0;98.0;2.0;2.0;0.0;;;51.0;49.0;32.0;17.0;94.0;6.0;4.0;2.0;50.0;50.0;32.0;17.0;82.0;18.0;15.0;3.0;67.0;33.0;28.0;5.0;81.0;19.0;92.0;8.0;85.0;15.0;93.0;7.0;90.0;10.0;89.0;11.0;9.0
109;3000;Totaal personen;1999;77.0;23.0;20.0;4.0;86.0;14.0;11.0;2.0;87.0;13.0;12.0;2.0;92.0;8.0;89.0;11.0;9.0;2.0;95.0;5.0;4.0;0.0;87.0;13.0;11.0;3.0;81.0;19.0;95.0;5.0;74.0;26.0;22.0;4.0;97.0;3.0;2.0;0.0;91.0;9.0;47.0;53.0;34.0;19.0;95.0;5.0;4.0;2.0;46.0;54.0;35.0;19.0;83.0;17.0;14.0;3.0;64.0;36.0;31.0;5.0;;;;;;;;;;;;;22.0
110;3000;Totaal personen;2003;78.0;22.0;19.0;3.0;88.0;12.0;10.0;2.0;87.0;13.0;11.0;2.0;89.0;11.0;90.0;10.0;8.0;2.0;96.0;4.0;3.0;1.0;88.0;12.0;9.0;3.0;79.0;21.0;95.0;5.0;71.0;29.0;24.0;4.0;97.0;3.0;3.0;0.0;90.0;10.0;44.0;56.0;33.0;22.0;92.0;8.0;6.0;3.0;43.0;57.0;34.0;23.0;82.0;18.0;14.0;3.0;63.0;37.0;30.0;6.0;79.0;21.0;91.0;9.0;82.0;18.0;92.0;8.0;88.0;12.0;87.0;13.0;25.0
111;3000;Totaal personen;2007;76.0;24.0;20.0;4.0;88.0;12.0;10.0;2.0;86.0;14.0;12.0;2.0;89.0;11.0;89.0;11.0;9.0;2.0;97.0;3.0;;;88.0;12.0;10.0;2.0;76.0;24.0;93.0;7.0;68.0;32.0;26.0;7.0;97.0;3.0;;;90.0;10.0;45.0;55.0;33.0;21.0;91.0;9.0;7.0;2.0;45.0;55.0;33.0;22.0;80.0;20.0;16.0;4.0;60.0;40.0;33.0;7.0;77.0;23.0;90.0;10.0;82.0;18.0;92.0;8.0;87.0;13.0;83.0;17.0;6.0
112;3000;13;1983;79.0;21.0;19.0;1.0;93.0;7.0;6.0;1.0;97.0;3.0;3.0;0.0;;;;;;;;;;;94.0;6.0;5.0;1.0;;;;;84.0;16.0;14.0;2.0;97.0;3.0;2.0;0.0;;;37.0;63.0;45.0;19.0;86.0;14.0;11.0;3.0;32.0;68.0;47.0;21.0;;;;;53.0;47.0;42.0;5.0;;;;;;;;;;;;;2.0
113;3000;13;1987;77.0;23.0;22.0;2.0;92.0;8.0;8.0;1.0;97.0;3.0;3.0;0.0;;;95.0;5.0;4.0;1.0;99.0;1.0;1.0;0.0;94.0;6.0;5.0;1.0;;;;;86.0;14.0;12.0;2.0;98.0;2.0;2.0;0.0;;;43.0;57.0;41.0;17.0;91.0;9.0;7.0;2.0;41.0;59.0;42.0;18.0;;;;;50.0;50.0;43.0;7.0;;;;;;;;;;;;;2.0
114;3000;13;1991;73.0;27.0;25.0;2.0;90.0;10.0;9.0;0.0;97.0;3.0;3.0;0.0;;;93.0;7.0;5.0;1.0;99.0;1.0;1.0;0.0;93.0;7.0;6.0;1.0;;;;;84.0;16.0;14.0;2.0;99.0;1.0;1.0;0.0;;;36.0;64.0;48.0;16.0;92.0;8.0;7.0;1.0;35.0;65.0;48.0;17.0;89.0;11.0;10.0;1.0;49.0;51.0;45.0;5.0;;;;;;;;;;;;;2.0
115;3000;13;1995;69.0;31.0;28.0;3.0;89.0;11.0;10.0;1.0;96.0;4.0;3.0;0.0;;;95.0;5.0;4.0;1.0;98.0;2.0;2.0;0.0;94.0;6.0;6.0;1.0;;;;;87.0;13.0;11.0;2.0;99.0;1.0;1.0;0.0;;;28.0;72.0;54.0;18.0;93.0;7.0;5.0;2.0;26.0;74.0;55.0;19.0;91.0;9.0;9.0;1.0;59.0;41.0;36.0;5.0;75.0;25.0;88.0;12.0;89.0;11.0;90.0;10.0;85.0;15.0;85.0;15.0;4.0
116;3000;13;1999;68.0;32.0;30.0;2.0;87.0;13.0;13.0;1.0;95.0;5.0;5.0;0.0;92.0;8.0;94.0;6.0;5.0;1.0;98.0;2.0;2.0;0.0;94.0;6.0;5.0;1.0;91.0;9.0;99.0;1.0;83.0;17.0;16.0;1.0;98.0;2.0;2.0;0.0;86.0;14.0;26.0;74.0;52.0;23.0;95.0;5.0;4.0;1.0;25.0;75.0;52.0;23.0;90.0;10.0;9.0;1.0;58.0;42.0;39.0;3.0;;;;;;;;;;;;;8.0
117;3000;13;2003;64.0;36.0;33.0;3.0;87.0;13.0;12.0;1.0;95.0;5.0;5.0;0.0;90.0;10.0;94.0;6.0;5.0;1.0;99.0;1.0;1.0;0.0;94.0;6.0;5.0;1.0;90.0;10.0;99.0;1.0;81.0;19.0;17.0;2.0;98.0;2.0;2.0;0.0;87.0;13.0;17.0;83.0;51.0;32.0;92.0;8.0;7.0;2.0;15.0;85.0;52.0;33.0;87.0;13.0;12.0;1.0;49.0;51.0;44.0;6.0;70.0;30.0;86.0;14.0;82.0;18.0;90.0;10.0;80.0;20.0;80.0;20.0;10.0
118;3000;13;2007;66.0;34.0;32.0;3.0;85.0;15.0;14.0;1.0;94.0;6.0;6.0;1.0;88.0;12.0;96.0;4.0;4.0;0.0;99.0;1.0;;;95.0;5.0;4.0;0.0;87.0;13.0;99.0;1.0;77.0;23.0;20.0;3.0;99.0;1.0;;;88.0;12.0;18.0;82.0;51.0;31.0;93.0;7.0;6.0;1.0;18.0;82.0;51.0;31.0;86.0;14.0;12.0;2.0;43.0;57.0;48.0;9.0;65.0;35.0;80.0;20.0;80.0;20.0;88.0;12.0;78.0;22.0;73.0;27.0;3.0
119;3000;14;1983;79.0;21.0;17.0;4.0;88.0;12.0;10.0;2.0;84.0;16.0;15.0;1.0;;;;;;;;;;;91.0;9.0;6.0;3.0;;;;;52.0;48.0;36.0;12.0;96.0;4.0;4.0;0.0;;;16.0;84.0;31.0;53.0;87.0;13.0;8.0;5.0;16.0;84.0;30.0;54.0;;;;;68.0;32.0;27.0;5.0;;;;;;;;;;;;;5.0
120;3000;14;1987;81.0;19.0;17.0;3.0;90.0;10.0;8.0;2.0;88.0;12.0;11.0;1.0;;;92.0;8.0;6.0;2.0;98.0;2.0;2.0;0.0;92.0;8.0;6.0;2.0;;;;;54.0;46.0;33.0;12.0;97.0;3.0;2.0;0.0;;;17.0;83.0;35.0;48.0;88.0;12.0;7.0;5.0;16.0;84.0;35.0;49.0;;;;;66.0;34.0;28.0;6.0;;;;;;;;;;;;;3.0
121;3000;14;1991;78.0;22.0;18.0;3.0;90.0;10.0;8.0;2.0;88.0;12.0;11.0;1.0;;;91.0;9.0;7.0;2.0;97.0;3.0;2.0;0.0;90.0;10.0;8.0;2.0;;;;;46.0;54.0;43.0;12.0;99.0;1.0;1.0;0.0;;;17.0;83.0;37.0;46.0;90.0;10.0;7.0;4.0;16.0;84.0;37.0;47.0;86.0;14.0;12.0;2.0;66.0;34.0;29.0;5.0;;;;;;;;;;;;;11.0
122;3000;14;1995;82.0;18.0;15.0;2.0;91.0;9.0;8.0;1.0;87.0;13.0;11.0;1.0;;;94.0;6.0;4.0;2.0;97.0;3.0;3.0;0.0;91.0;9.0;7.0;2.0;;;;;55.0;45.0;35.0;10.0;99.0;1.0;1.0;0.0;;;19.0;81.0;33.0;47.0;93.0;7.0;5.0;2.0;19.0;81.0;34.0;48.0;88.0;12.0;11.0;2.0;77.0;23.0;19.0;4.0;88.0;12.0;93.0;7.0;90.0;10.0;96.0;4.0;93.0;7.0;91.0;9.0;13.0
123;3000;14;1999;81.0;19.0;16.0;3.0;89.0;11.0;10.0;1.0;83.0;17.0;16.0;1.0;92.0;8.0;93.0;7.0;6.0;1.0;99.0;1.0;1.0;0.0;93.0;7.0;7.0;1.0;60.0;40.0;94.0;6.0;57.0;43.0;31.0;12.0;98.0;2.0;1.0;0.0;69.0;31.0;16.0;84.0;33.0;51.0;92.0;8.0;6.0;2.0;16.0;84.0;33.0;51.0;91.0;9.0;8.0;2.0;72.0;28.0;26.0;2.0;;;;;;;;;;;;;28.0
124;3000;14;2003;84.0;16.0;14.0;2.0;93.0;7.0;6.0;1.0;85.0;15.0;14.0;1.0;94.0;6.0;94.0;6.0;5.0;1.0;99.0;1.0;1.0;0.0;94.0;6.0;5.0;1.0;67.0;33.0;96.0;4.0;62.0;38.0;29.0;9.0;98.0;2.0;2.0;0.0;60.0;40.0;14.0;86.0;24.0;62.0;91.0;9.0;6.0;4.0;13.0;87.0;24.0;63.0;89.0;11.0;9.0;2.0;73.0;27.0;24.0;3.0;84.0;16.0;93.0;7.0;88.0;12.0;95.0;5.0;95.0;5.0;89.0;11.0;26.0
125;3000;14;2007;75.0;25.0;22.0;3.0;90.0;10.0;8.0;2.0;81.0;19.0;17.0;2.0;92.0;8.0;94.0;6.0;3.0;2.0;97.0;3.0;;;93.0;7.0;4.0;2.0;69.0;31.0;93.0;7.0;63.0;37.0;24.0;13.0;97.0;3.0;;;57.0;43.0;16.0;84.0;28.0;56.0;87.0;13.0;11.0;3.0;16.0;84.0;29.0;56.0;84.0;16.0;13.0;2.0;71.0;29.0;24.0;5.0;84.0;16.0;95.0;5.0;88.0;12.0;97.0;3.0;91.0;9.0;88.0;12.0;2.0
126;3000;Leeftijd: 25 tot 35 jaar;1983;79.0;21.0;17.0;4.0;86.0;14.0;11.0;3.0;86.0;14.0;13.0;0.0;;;;;;;;;;;89.0;11.0;8.0;3.0;;;;;70.0;30.0;22.0;8.0;96.0;4.0;3.0;1.0;;;37.0;63.0;33.0;29.0;91.0;9.0;6.0;3.0;37.0;63.0;33.0;29.0;;;;;64.0;36.0;31.0;6.0;;;;;;;;;;;;;3.0
127;3000;Leeftijd: 25 tot 35 jaar;1987;79.0;21.0;17.0;4.0;87.0;13.0;10.0;3.0;87.0;13.0;12.0;1.0;;;89.0;11.0;9.0;2.0;96.0;4.0;3.0;0.0;88.0;12.0;10.0;2.0;;;;;65.0;35.0;26.0;9.0;95.0;5.0;5.0;1.0;;;40.0;60.0;36.0;24.0;92.0;8.0;6.0;3.0;40.0;60.0;36.0;24.0;;;;;62.0;38.0;30.0;8.0;;;;;;;;;;;;;3.0
128;3000;Leeftijd: 25 tot 35 jaar;1991;77.0;23.0;17.0;6.0;85.0;15.0;10.0;4.0;85.0;15.0;14.0;1.0;;;85.0;15.0;11.0;4.0;96.0;4.0;3.0;1.0;84.0;16.0;12.0;4.0;;;;;56.0;44.0;33.0;10.0;95.0;5.0;4.0;1.0;;;36.0;64.0;35.0;29.0;90.0;10.0;6.0;4.0;36.0;64.0;34.0;30.0;76.0;24.0;19.0;4.0;60.0;40.0;33.0;7.0;;;;;;;;;;;;;17.0
129;3000;Leeftijd: 25 tot 35 jaar;1995;78.0;22.0;17.0;5.0;87.0;13.0;10.0;3.0;86.0;14.0;12.0;2.0;;;91.0;9.0;8.0;2.0;95.0;5.0;5.0;0.0;87.0;13.0;11.0;2.0;;;;;59.0;41.0;30.0;11.0;97.0;3.0;2.0;0.0;;;35.0;65.0;35.0;30.0;91.0;9.0;5.0;4.0;35.0;65.0;35.0;30.0;82.0;18.0;14.0;4.0;69.0;31.0;26.0;5.0;83.0;17.0;93.0;7.0;84.0;16.0;93.0;7.0;92.0;8.0;90.0;10.0;10.0
130;3000;Leeftijd: 25 tot 35 jaar;1999;78.0;22.0;18.0;4.0;86.0;14.0;12.0;2.0;80.0;20.0;16.0;3.0;90.0;10.0;92.0;8.0;7.0;1.0;97.0;3.0;2.0;0.0;91.0;9.0;8.0;1.0;63.0;37.0;94.0;6.0;59.0;41.0;33.0;8.0;98.0;2.0;1.0;1.0;87.0;13.0;30.0;70.0;38.0;32.0;92.0;8.0;4.0;4.0;30.0;70.0;38.0;32.0;85.0;15.0;12.0;3.0;74.0;26.0;22.0;4.0;;;;;;;;;;;;;24.0
131;3000;Leeftijd: 25 tot 35 jaar;2003;80.0;20.0;17.0;3.0;86.0;14.0;12.0;2.0;81.0;19.0;16.0;4.0;84.0;16.0;93.0;7.0;5.0;2.0;97.0;3.0;3.0;0.0;91.0;9.0;7.0;2.0;61.0;39.0;93.0;7.0;55.0;45.0;36.0;9.0;98.0;2.0;2.0;0.0;84.0;16.0;29.0;71.0;35.0;36.0;89.0;11.0;8.0;3.0;29.0;71.0;35.0;36.0;86.0;14.0;11.0;2.0;76.0;24.0;21.0;3.0;88.0;12.0;95.0;5.0;87.0;13.0;95.0;5.0;94.0;6.0;94.0;6.0;26.0
132;3000;Leeftijd: 25 tot 35 jaar;2007;72.0;28.0;24.0;4.0;86.0;14.0;12.0;2.0;76.0;24.0;21.0;3.0;88.0;12.0;88.0;12.0;11.0;1.0;98.0;2.0;;;88.0;12.0;11.0;1.0;63.0;37.0;92.0;8.0;57.0;43.0;30.0;13.0;97.0;3.0;;;83.0;17.0;30.0;70.0;35.0;35.0;85.0;15.0;11.0;3.0;29.0;71.0;36.0;35.0;82.0;18.0;15.0;3.0;68.0;32.0;27.0;5.0;83.0;17.0;95.0;5.0;83.0;17.0;97.0;3.0;93.0;7.0;88.0;12.0;3.0
133;3000;Leeftijd: 35 tot 45 jaar;1983;79.0;21.0;17.0;4.0;87.0;13.0;10.0;3.0;86.0;14.0;14.0;1.0;;;;;;;;;;;88.0;12.0;10.0;3.0;;;;;88.0;12.0;11.0;1.0;98.0;2.0;2.0;0.0;;;54.0;46.0;36.0;9.0;96.0;4.0;3.0;1.0;54.0;46.0;36.0;10.0;;;;;64.0;36.0;31.0;5.0;;;;;;;;;;;;;2.0
134;3000;Leeftijd: 35 tot 45 jaar;1987;78.0;22.0;18.0;4.0;87.0;13.0;10.0;3.0;88.0;12.0;11.0;1.0;;;86.0;14.0;10.0;3.0;95.0;5.0;4.0;0.0;85.0;15.0;12.0;3.0;;;;;82.0;18.0;15.0;3.0;96.0;4.0;3.0;1.0;;;59.0;41.0;32.0;9.0;95.0;5.0;4.0;1.0;58.0;42.0;33.0;9.0;;;;;59.0;41.0;33.0;7.0;;;;;;;;;;;;;3.0
135;3000;Leeftijd: 35 tot 45 jaar;1991;76.0;24.0;20.0;4.0;86.0;14.0;11.0;3.0;86.0;14.0;13.0;1.0;;;86.0;14.0;10.0;5.0;95.0;5.0;5.0;1.0;84.0;16.0;11.0;5.0;;;;;75.0;25.0;21.0;4.0;95.0;5.0;4.0;1.0;;;59.0;41.0;32.0;9.0;94.0;6.0;4.0;2.0;59.0;41.0;32.0;9.0;77.0;23.0;18.0;5.0;57.0;43.0;36.0;6.0;;;;;;;;;;;;;17.0
136;3000;Leeftijd: 35 tot 45 jaar;1995;79.0;21.0;17.0;4.0;87.0;13.0;11.0;2.0;87.0;13.0;11.0;2.0;;;86.0;14.0;11.0;3.0;93.0;7.0;6.0;1.0;83.0;17.0;14.0;3.0;;;;;68.0;32.0;27.0;5.0;96.0;4.0;3.0;1.0;;;53.0;47.0;36.0;10.0;94.0;6.0;5.0;2.0;53.0;47.0;37.0;11.0;77.0;23.0;19.0;4.0;64.0;36.0;29.0;7.0;79.0;21.0;91.0;9.0;83.0;17.0;92.0;8.0;88.0;12.0;86.0;14.0;8.0
137;3000;Leeftijd: 35 tot 45 jaar;1999;80.0;20.0;16.0;4.0;87.0;13.0;10.0;4.0;86.0;14.0;11.0;2.0;91.0;9.0;91.0;9.0;8.0;1.0;96.0;4.0;3.0;1.0;89.0;11.0;10.0;2.0;76.0;24.0;94.0;6.0;70.0;30.0;25.0;5.0;97.0;3.0;3.0;0.0;96.0;4.0;45.0;55.0;41.0;14.0;94.0;6.0;4.0;2.0;44.0;56.0;41.0;14.0;84.0;16.0;13.0;3.0;65.0;35.0;29.0;5.0;;;;;;;;;;;;;24.0
138;3000;Leeftijd: 35 tot 45 jaar;2003;79.0;21.0;17.0;3.0;87.0;13.0;10.0;2.0;86.0;14.0;12.0;2.0;87.0;13.0;90.0;10.0;8.0;1.0;97.0;3.0;3.0;0.0;89.0;11.0;9.0;2.0;70.0;30.0;94.0;6.0;64.0;36.0;32.0;4.0;96.0;4.0;3.0;1.0;95.0;5.0;42.0;58.0;43.0;16.0;91.0;9.0;5.0;4.0;40.0;60.0;43.0;17.0;84.0;16.0;14.0;2.0;68.0;32.0;28.0;4.0;83.0;17.0;92.0;8.0;85.0;15.0;93.0;7.0;88.0;12.0;88.0;12.0;27.0
139;3000;Leeftijd: 35 tot 45 jaar;2007;80.0;20.0;17.0;3.0;91.0;9.0;8.0;1.0;86.0;14.0;12.0;2.0;86.0;14.0;95.0;5.0;5.0;1.0;99.0;1.0;;;94.0;6.0;5.0;1.0;63.0;37.0;92.0;8.0;57.0;43.0;36.0;7.0;98.0;2.0;;;93.0;7.0;44.0;56.0;39.0;17.0;92.0;8.0;6.0;2.0;44.0;56.0;39.0;17.0;86.0;14.0;12.0;2.0;68.0;32.0;28.0;4.0;81.0;19.0;92.0;8.0;88.0;12.0;94.0;6.0;89.0;11.0;86.0;14.0;5.0
140;3000;Leeftijd: 45 tot 55 jaar;1983;77.0;23.0;20.0;3.0;86.0;14.0;11.0;3.0;88.0;12.0;12.0;0.0;;;;;;;;;;;83.0;17.0;14.0;3.0;;;;;88.0;12.0;11.0;1.0;97.0;3.0;3.0;0.0;;;67.0;33.0;28.0;5.0;98.0;2.0;2.0;0.0;67.0;33.0;28.0;5.0;;;;;70.0;30.0;26.0;4.0;;;;;;;;;;;;;2.0
141;3000;Leeftijd: 45 tot 55 jaar;1987;80.0;20.0;16.0;4.0;88.0;12.0;10.0;2.0;89.0;11.0;10.0;0.0;;;85.0;15.0;11.0;4.0;92.0;8.0;7.0;1.0;82.0;18.0;14.0;4.0;;;;;87.0;13.0;12.0;1.0;97.0;3.0;2.0;0.0;;;70.0;30.0;26.0;4.0;98.0;2.0;2.0;0.0;70.0;30.0;26.0;4.0;;;;;63.0;37.0;31.0;5.0;;;;;;;;;;;;;3.0
142;3000;Leeftijd: 45 tot 55 jaar;1991;76.0;24.0;21.0;3.0;85.0;15.0;12.0;3.0;89.0;11.0;10.0;1.0;;;83.0;17.0;14.0;4.0;94.0;6.0;5.0;0.0;81.0;19.0;15.0;4.0;;;;;84.0;16.0;14.0;2.0;96.0;4.0;3.0;0.0;;;73.0;27.0;21.0;6.0;96.0;4.0;2.0;2.0;73.0;27.0;21.0;6.0;75.0;25.0;21.0;4.0;61.0;39.0;32.0;6.0;;;;;;;;;;;;;15.0
143;3000;Leeftijd: 45 tot 55 jaar;1995;79.0;21.0;17.0;4.0;87.0;13.0;10.0;2.0;85.0;15.0;13.0;2.0;;;83.0;17.0;14.0;4.0;92.0;8.0;7.0;1.0;79.0;21.0;16.0;4.0;;;;;80.0;20.0;17.0;3.0;97.0;3.0;3.0;1.0;;;70.0;30.0;24.0;6.0;97.0;3.0;2.0;1.0;69.0;31.0;24.0;7.0;75.0;25.0;22.0;3.0;65.0;35.0;29.0;6.0;79.0;21.0;93.0;7.0;82.0;18.0;92.0;8.0;89.0;11.0;90.0;10.0;11.0
144;3000;Leeftijd: 45 tot 55 jaar;1999;77.0;23.0;19.0;4.0;85.0;15.0;12.0;2.0;85.0;15.0;14.0;1.0;92.0;8.0;84.0;16.0;13.0;3.0;94.0;6.0;5.0;0.0;82.0;18.0;15.0;4.0;84.0;16.0;95.0;5.0;76.0;24.0;22.0;2.0;96.0;4.0;4.0;0.0;99.0;1.0;60.0;40.0;31.0;9.0;94.0;6.0;5.0;1.0;59.0;41.0;32.0;9.0;77.0;23.0;19.0;5.0;58.0;42.0;35.0;6.0;;;;;;;;;;;;;25.0
145;3000;Leeftijd: 45 tot 55 jaar;2003;81.0;19.0;15.0;4.0;89.0;11.0;9.0;2.0;85.0;15.0;13.0;2.0;87.0;13.0;87.0;13.0;10.0;3.0;95.0;5.0;3.0;1.0;86.0;14.0;11.0;3.0;79.0;21.0;94.0;6.0;69.0;31.0;26.0;5.0;96.0;4.0;4.0;0.0;98.0;2.0;54.0;46.0;34.0;12.0;92.0;8.0;5.0;3.0;52.0;48.0;35.0;13.0;74.0;26.0;20.0;5.0;57.0;43.0;36.0;8.0;73.0;27.0;89.0;11.0;74.0;26.0;89.0;11.0;86.0;14.0;86.0;14.0;26.0
146;3000;Leeftijd: 45 tot 55 jaar;2007;77.0;23.0;17.0;6.0;87.0;13.0;10.0;3.0;84.0;16.0;12.0;4.0;88.0;12.0;87.0;13.0;10.0;3.0;97.0;3.0;;;86.0;14.0;11.0;4.0;70.0;30.0;91.0;9.0;62.0;38.0;31.0;7.0;95.0;5.0;;;98.0;2.0;51.0;49.0;36.0;13.0;90.0;10.0;7.0;3.0;50.0;50.0;36.0;14.0;78.0;22.0;16.0;5.0;59.0;41.0;33.0;9.0;76.0;24.0;92.0;8.0;79.0;21.0;91.0;9.0;87.0;13.0;83.0;17.0;7.0
147;3000;Leeftijd: 55 tot 65 jaar;1983;81.0;19.0;15.0;4.0;88.0;12.0;9.0;3.0;89.0;11.0;10.0;1.0;;;;;;;;;;;85.0;15.0;12.0;3.0;;;;;93.0;7.0;5.0;1.0;98.0;2.0;2.0;0.0;;;82.0;18.0;16.0;3.0;99.0;1.0;1.0;0.0;81.0;19.0;16.0;3.0;;;;;70.0;30.0;26.0;4.0;;;;;;;;;;;;;3.0
148;3000;Leeftijd: 55 tot 65 jaar;1987;80.0;20.0;15.0;5.0;89.0;11.0;8.0;4.0;90.0;10.0;9.0;1.0;;;86.0;14.0;11.0;3.0;92.0;8.0;7.0;1.0;82.0;18.0;14.0;4.0;;;;;91.0;9.0;8.0;1.0;97.0;3.0;3.0;0.0;;;84.0;16.0;15.0;1.0;99.0;1.0;1.0;0.0;83.0;17.0;16.0;2.0;;;;;69.0;31.0;27.0;5.0;;;;;;;;;;;;;4.0
149;3000;Leeftijd: 55 tot 65 jaar;1991;80.0;20.0;17.0;4.0;88.0;12.0;9.0;3.0;92.0;8.0;8.0;0.0;;;84.0;16.0;14.0;2.0;93.0;7.0;7.0;1.0;81.0;19.0;17.0;3.0;;;;;90.0;10.0;10.0;1.0;98.0;2.0;2.0;0.0;;;84.0;16.0;15.0;1.0;99.0;1.0;1.0;0.0;83.0;17.0;15.0;2.0;77.0;23.0;19.0;4.0;65.0;35.0;30.0;5.0;;;;;;;;;;;;;13.0
