ID;KenmerkenHuishouden;AantalKinderen;Perioden;Paren_1;BeidePartnersWerkzaam_2;BeidePartnersVoltijd_3;EenPartnerVoltijdEenDeeltijd_4;ManVoltijdPartnerDeeltijd_5;VrouwVoltijdPartnerDeeltijd_6;VoltijdPartner20Tot35Uur_7;ManVoltijdPartner20Tot35Uur_8;VrouwVoltijdPartner20Tot35Uur_9;VoltijdPartner12Tot20Uur_10;ManVoltijdPartner12Tot20Uur_11;VrouwVoltijdPartner12Tot20Uur_12;VoltijdPartner12Uur_13;ManVoltijdPartner12Uur_14;VrouwVoltijdPartner12Uur_15;BeidePartnersDeeltijd_16;BeidePartners20Tot35Uur_17;k_20Tot35UurPartner12Tot20Uur_18;Man20Tot35UurPartner12Tot20_19;Vrouw20Tot35UurPartner12Tot20_20;k_20Tot35UurPartner12Uur_21;Man20Tot35UurPartner12Uur_22;Vrouw20Tot35UurPartner12Uur_23;BeidePartners12Tot20Uur_24;k_12Tot20UurPartner12Uur_25;Man12Tot20UurPartner12Uur_26;Vrouw12Tot20UurPartner12Uur_27;BeidePartners12Uur_28;EenVanDePartnersWerkzaam_29;ManWerkzaamPartnerNiet_30;VrouwWerkzaamPartnerNiet_31;VoltijdWerkzaamPartnerNiet_32;ManVoltijdWerkzaamPartnerNiet_33;VrouwVoltijdWerkzaamPartnerNiet_34;DeeltijdWerkzaamPartnerNiet_35;ManDeeltijdWerkzaamPartnerNiet_36;VrouwDeeltijdWerkzaamPartnerNiet_37;k_20Tot35UurWerkzaamPartnerNiet_38;Man20Tot35UurPartnerNiet_39;Vrouw20Tot35UurPartnerNiet_40;k_12Tot20UurWerkzaamPartnerNiet_41;Man12Tot20UurPartnerNiet_42;Vrouw12Tot20UurPartnerNiet_43;k_12UurWerkzaamPartnerNiet_44;Man12UurWerkzaamPartnerNiet_45;Vrouw12UurWerkzaamPartnerNiet_46;BeidePartnersNietWerkzaam_47
2379;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2013;475.0;354.0;35.0;285.0;275.0;10.0;185.0;177.0;8.0;70.0;68.0;1.0;30.0;30.0;1.0;35.0;24.0;6.0;5.0;1.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;105.0;82.0;22.0;79.0;74.0;5.0;26.0;9.0;17.0;19.0;7.0;12.0;4.0;0.0;4.0;3.0;1.0;2.0;16.0
2380;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2014 1e kwartaal;465.0;345.0;33.0;277.0;268.0;9.0;181.0;174.0;7.0;66.0;64.0;2.0;31.0;30.0;0.0;35.0;26.0;4.0;4.0;0.0;3.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;102.0;81.0;21.0;79.0;74.0;5.0;23.0;8.0;15.0;16.0;6.0;11.0;3.0;0.0;3.0;4.0;2.0;2.0;18.0
2381;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2014 2e kwartaal;471.0;347.0;34.0;280.0;272.0;8.0;187.0;180.0;7.0;63.0;62.0;1.0;30.0;30.0;0.0;34.0;25.0;4.0;4.0;1.0;3.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;104.0;86.0;19.0;81.0;76.0;5.0;23.0;9.0;14.0;16.0;7.0;9.0;3.0;0.0;3.0;4.0;2.0;2.0;19.0
2382;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2014 3e kwartaal;467.0;347.0;39.0;274.0;264.0;10.0;187.0;179.0;8.0;59.0;57.0;1.0;28.0;27.0;1.0;34.0;25.0;4.0;4.0;0.0;4.0;2.0;2.0;1.0;1.0;0.0;1.0;0.0;105.0;87.0;18.0;83.0;80.0;3.0;23.0;7.0;15.0;16.0;6.0;10.0;3.0;0.0;3.0;4.0;1.0;2.0;15.0
2383;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2014 4e kwartaal;466.0;351.0;38.0;279.0;268.0;11.0;194.0;185.0;9.0;56.0;55.0;1.0;28.0;27.0;1.0;34.0;26.0;5.0;4.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;102.0;85.0;17.0;78.0;75.0;3.0;24.0;10.0;14.0;17.0;8.0;9.0;4.0;0.0;3.0;4.0;1.0;2.0;13.0
2384;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2014;467.0;348.0;36.0;278.0;268.0;10.0;187.0;180.0;8.0;61.0;60.0;1.0;29.0;29.0;1.0;34.0;25.0;4.0;4.0;0.0;3.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;103.0;85.0;19.0;80.0;76.0;4.0;23.0;8.0;15.0;16.0;7.0;10.0;3.0;0.0;3.0;4.0;2.0;2.0;16.0
2385;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2015 1e kwartaal;471.0;352.0;38.0;276.0;264.0;12.0;188.0;179.0;10.0;57.0;56.0;1.0;31.0;30.0;1.0;37.0;29.0;4.0;4.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;107.0;85.0;22.0;81.0;76.0;5.0;26.0;10.0;16.0;19.0;8.0;11.0;4.0;1.0;3.0;4.0;1.0;2.0;12.0
2386;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2015 2e kwartaal;465.0;357.0;38.0;282.0;272.0;10.0;188.0;180.0;9.0;62.0;61.0;1.0;31.0;31.0;0.0;37.0;30.0;4.0;3.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;95.0;78.0;17.0;74.0;71.0;4.0;21.0;8.0;13.0;15.0;6.0;9.0;3.0;0.0;2.0;3.0;1.0;2.0;13.0
2387;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2015 3e kwartaal;459.0;345.0;40.0;271.0;262.0;8.0;183.0;175.0;8.0;63.0;62.0;1.0;25.0;25.0;0.0;34.0;27.0;4.0;3.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;100.0;82.0;18.0;78.0;74.0;4.0;22.0;8.0;14.0;15.0;7.0;8.0;3.0;0.0;3.0;3.0;1.0;2.0;14.0
2388;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2015 4e kwartaal;453.0;342.0;38.0;269.0;261.0;9.0;183.0;176.0;7.0;61.0;60.0;1.0;25.0;24.0;1.0;35.0;27.0;5.0;4.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;97.0;81.0;16.0;80.0;75.0;5.0;17.0;5.0;12.0;12.0;5.0;8.0;3.0;0.0;3.0;2.0;1.0;1.0;14.0
2389;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2015;462.0;349.0;39.0;275.0;265.0;10.0;186.0;178.0;8.0;61.0;60.0;1.0;28.0;27.0;1.0;36.0;28.0;4.0;3.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;100.0;81.0;18.0;78.0;74.0;4.0;21.0;8.0;14.0;15.0;6.0;9.0;3.0;0.0;3.0;3.0;1.0;2.0;13.0
2390;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2016 1e kwartaal;451.0;341.0;39.0;265.0;255.0;9.0;182.0;175.0;7.0;59.0;58.0;1.0;24.0;22.0;1.0;37.0;28.0;4.0;3.0;1.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;96.0;79.0;17.0;77.0;72.0;5.0;19.0;7.0;12.0;15.0;6.0;9.0;2.0;0.0;2.0;2.0;0.0;1.0;15.0
2391;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2016 2e kwartaal;462.0;352.0;44.0;273.0;263.0;10.0;189.0;180.0;9.0;57.0;56.0;0.0;27.0;27.0;1.0;35.0;27.0;3.0;3.0;1.0;3.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;94.0;76.0;18.0;76.0;70.0;6.0;18.0;6.0;12.0;14.0;5.0;8.0;2.0;0.0;2.0;2.0;0.0;2.0;16.0
2392;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2016 3e kwartaal;456.0;350.0;39.0;273.0;262.0;10.0;191.0;183.0;8.0;52.0;51.0;1.0;29.0;28.0;1.0;38.0;29.0;4.0;4.0;0.0;2.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;94.0;75.0;19.0;71.0;66.0;5.0;23.0;10.0;14.0;18.0;8.0;10.0;4.0;1.0;3.0;1.0;0.0;1.0;12.0
2393;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2016 4e kwartaal;451.0;350.0;39.0;272.0;262.0;10.0;197.0;188.0;8.0;49.0;49.0;1.0;26.0;25.0;1.0;38.0;29.0;4.0;3.0;1.0;3.0;2.0;2.0;0.0;1.0;0.0;1.0;0.0;85.0;67.0;18.0;66.0;61.0;5.0;18.0;6.0;13.0;14.0;5.0;10.0;2.0;0.0;2.0;2.0;1.0;1.0;16.0
2394;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2016;455.0;348.0;40.0;271.0;261.0;10.0;190.0;182.0;8.0;54.0;54.0;1.0;27.0;26.0;1.0;37.0;28.0;4.0;3.0;1.0;3.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;92.0;74.0;18.0;73.0;67.0;5.0;20.0;7.0;13.0;15.0;6.0;9.0;3.0;1.0;2.0;2.0;0.0;1.0;15.0
2395;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2017 1e kwartaal;463.0;357.0;44.0;273.0;263.0;10.0;199.0;191.0;8.0;48.0;47.0;1.0;26.0;25.0;0.0;40.0;28.0;5.0;4.0;1.0;5.0;1.0;4.0;0.0;2.0;0.0;1.0;0.0;90.0;72.0;19.0;70.0;64.0;6.0;20.0;7.0;13.0;15.0;6.0;9.0;2.0;0.0;2.0;3.0;2.0;2.0;16.0
2396;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2017 2e kwartaal;460.0;358.0;47.0;275.0;262.0;13.0;201.0;191.0;10.0;48.0;47.0;1.0;25.0;24.0;1.0;36.0;26.0;4.0;3.0;1.0;5.0;1.0;3.0;1.0;1.0;0.0;1.0;0.0;86.0;70.0;16.0;69.0;64.0;5.0;17.0;7.0;11.0;12.0;4.0;8.0;2.0;1.0;1.0;3.0;1.0;2.0;16.0
2397;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2017 3e kwartaal;455.0;353.0;45.0;273.0;259.0;14.0;200.0;189.0;11.0;49.0;48.0;1.0;24.0;22.0;2.0;36.0;27.0;4.0;3.0;1.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;90.0;75.0;16.0;72.0;66.0;6.0;18.0;8.0;10.0;14.0;7.0;8.0;2.0;1.0;1.0;2.0;1.0;1.0;12.0
2398;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2017 4e kwartaal;455.0;355.0;51.0;266.0;253.0;13.0;198.0;188.0;10.0;42.0;41.0;1.0;26.0;24.0;2.0;38.0;32.0;2.0;2.0;0.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;89.0;76.0;13.0;72.0;68.0;4.0;17.0;8.0;9.0;13.0;6.0;7.0;2.0;1.0;1.0;2.0;1.0;1.0;11.0
2399;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2017;458.0;356.0;47.0;272.0;259.0;12.0;200.0;190.0;10.0;47.0;46.0;1.0;25.0;24.0;1.0;38.0;28.0;4.0;3.0;1.0;4.0;2.0;2.0;0.0;1.0;0.0;1.0;0.0;89.0;73.0;16.0;71.0;65.0;5.0;18.0;8.0;10.0;14.0;6.0;8.0;2.0;1.0;1.0;2.0;1.0;1.0;14.0
2400;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2018 1e kwartaal;454.0;359.0;52.0;270.0;257.0;13.0;203.0;193.0;11.0;43.0;42.0;1.0;23.0;22.0;2.0;37.0;29.0;3.0;3.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;83.0;70.0;13.0;66.0;62.0;4.0;17.0;8.0;9.0;12.0;5.0;6.0;3.0;1.0;1.0;3.0;2.0;2.0;12.0
2401;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2018 2e kwartaal;449.0;358.0;48.0;271.0;259.0;12.0;204.0;194.0;10.0;46.0;45.0;1.0;21.0;20.0;1.0;38.0;28.0;5.0;4.0;1.0;4.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;82.0;69.0;13.0;66.0;62.0;3.0;16.0;6.0;10.0;13.0;5.0;8.0;2.0;0.0;1.0;2.0;1.0;1.0;9.0
2402;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2018 3e kwartaal;442.0;356.0;48.0;269.0;260.0;9.0;201.0;194.0;8.0;44.0;44.0;0.0;23.0;22.0;1.0;39.0;29.0;6.0;4.0;2.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;76.0;64.0;12.0;61.0;57.0;4.0;15.0;7.0;8.0;12.0;5.0;7.0;2.0;1.0;1.0;1.0;1.0;1.0;10.0
2403;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2018 4e kwartaal;446.0;361.0;50.0;272.0;261.0;11.0;202.0;193.0;9.0;47.0;46.0;0.0;24.0;23.0;1.0;39.0;30.0;5.0;4.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;74.0;64.0;11.0;62.0;58.0;4.0;12.0;6.0;6.0;10.0;5.0;5.0;1.0;0.0;1.0;1.0;0.0;1.0;11.0
2404;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2018;448.0;359.0;50.0;271.0;259.0;11.0;203.0;193.0;10.0;45.0;44.0;1.0;23.0;22.0;1.0;38.0;29.0;5.0;4.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;79.0;67.0;12.0;64.0;60.0;4.0;15.0;7.0;8.0;12.0;5.0;6.0;2.0;1.0;1.0;2.0;1.0;1.0;10.0
2405;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2019 1e kwartaal;444.0;357.0;49.0;268.0;258.0;10.0;200.0;192.0;9.0;48.0;47.0;0.0;20.0;19.0;1.0;40.0;30.0;6.0;5.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;75.0;64.0;11.0;61.0;57.0;4.0;14.0;7.0;7.0;10.0;5.0;5.0;2.0;1.0;1.0;2.0;1.0;1.0;13.0
2406;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2019 2e kwartaal;454.0;369.0;53.0;280.0;269.0;10.0;211.0;202.0;9.0;47.0;46.0;1.0;22.0;21.0;1.0;37.0;29.0;5.0;4.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;70.0;57.0;13.0;55.0;51.0;5.0;15.0;7.0;8.0;11.0;5.0;6.0;2.0;1.0;2.0;2.0;1.0;1.0;14.0
2407;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2019 3e kwartaal;442.0;358.0;50.0;270.0;259.0;11.0;204.0;194.0;10.0;45.0;44.0;1.0;21.0;21.0;1.0;38.0;31.0;4.0;4.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;71.0;57.0;14.0;55.0;51.0;5.0;16.0;7.0;9.0;12.0;4.0;7.0;1.0;0.0;1.0;3.0;2.0;1.0;13.0
2408;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2019 4e kwartaal;452.0;364.0;50.0;274.0;263.0;11.0;215.0;206.0;10.0;40.0;39.0;1.0;18.0;18.0;0.0;41.0;33.0;4.0;4.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;75.0;60.0;15.0;58.0;53.0;5.0;16.0;7.0;10.0;13.0;5.0;7.0;1.0;0.0;1.0;2.0;1.0;1.0;14.0
2409;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2019;448.0;362.0;50.0;273.0;262.0;11.0;208.0;198.0;9.0;45.0;44.0;1.0;20.0;20.0;1.0;39.0;31.0;5.0;4.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;73.0;60.0;13.0;58.0;53.0;5.0;15.0;7.0;9.0;11.0;5.0;6.0;2.0;0.0;1.0;2.0;1.0;1.0;13.0
2410;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2020 1e kwartaal;454.0;358.0;47.0;263.0;249.0;13.0;206.0;194.0;13.0;40.0;40.0;0.0;16.0;16.0;0.0;48.0;40.0;4.0;3.0;1.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;81.0;64.0;17.0;61.0;56.0;5.0;20.0;8.0;12.0;15.0;6.0;9.0;2.0;0.0;2.0;3.0;1.0;1.0;15.0
2411;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2020 2e kwartaal;452.0;357.0;52.0;257.0;246.0;12.0;200.0;188.0;12.0;38.0;38.0;0.0;19.0;19.0;0.0;48.0;37.0;5.0;5.0;1.0;4.0;2.0;2.0;1.0;0.0;0.0;0.0;1.0;84.0;66.0;18.0;66.0;60.0;7.0;17.0;6.0;11.0;14.0;5.0;9.0;1.0;0.0;1.0;2.0;1.0;1.0;11.0
2412;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2020 3e kwartaal;443.0;352.0;54.0;253.0;242.0;11.0;196.0;186.0;10.0;37.0;37.0;0.0;20.0;19.0;1.0;44.0;35.0;4.0;4.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;79.0;65.0;15.0;60.0;57.0;3.0;19.0;7.0;12.0;15.0;6.0;9.0;2.0;1.0;1.0;2.0;1.0;1.0;13.0
2413;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2020 4e kwartaal;449.0;360.0;58.0;259.0;247.0;12.0;202.0;191.0;11.0;37.0;37.0;0.0;20.0;19.0;1.0;44.0;34.0;4.0;4.0;0.0;4.0;1.0;3.0;1.0;0.0;0.0;0.0;1.0;73.0;59.0;13.0;56.0;51.0;5.0;17.0;8.0;9.0;13.0;6.0;7.0;1.0;1.0;0.0;2.0;2.0;1.0;15.0
2414;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2020;449.0;357.0;53.0;258.0;246.0;12.0;201.0;190.0;11.0;38.0;38.0;0.0;19.0;18.0;0.0;46.0;37.0;5.0;4.0;1.0;3.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;79.0;63.0;16.0;61.0;56.0;5.0;18.0;7.0;11.0;14.0;6.0;9.0;2.0;0.0;1.0;2.0;1.0;1.0;14.0
2415;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2021 1e kwartaal;456.0;370.0;57.0;270.0;258.0;12.0;207.0;196.0;11.0;42.0;42.0;0.0;22.0;21.0;1.0;43.0;33.0;5.0;4.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;73.0;59.0;14.0;56.0;51.0;5.0;17.0;8.0;9.0;12.0;6.0;6.0;2.0;1.0;1.0;3.0;2.0;2.0;12.0
2416;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2021 2e kwartaal;450.0;367.0;67.0;263.0;250.0;13.0;207.0;195.0;12.0;39.0;39.0;0.0;17.0;16.0;1.0;37.0;27.0;6.0;5.0;1.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;72.0;58.0;15.0;55.0;50.0;5.0;17.0;8.0;9.0;13.0;5.0;8.0;1.0;1.0;1.0;3.0;2.0;1.0;11.0
2417;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2021 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2418;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2003 1e kwartaal;89.0;58.0;6.0;45.0;43.0;2.0;25.0;24.0;1.0;13.0;12.0;1.0;7.0;7.0;0.0;7.0;6.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;21.0;6.0;22.0;20.0;2.0;5.0;1.0;4.0;4.0;1.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0
2419;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2003 2e kwartaal;98.0;59.0;6.0;46.0;46.0;0.0;25.0;24.0;0.0;13.0;13.0;0.0;9.0;9.0;0.0;7.0;6.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;29.0;5.0;29.0;27.0;2.0;5.0;2.0;3.0;4.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;4.0
2420;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2003 3e kwartaal;97.0;62.0;7.0;46.0;46.0;0.0;25.0;25.0;0.0;13.0;13.0;0.0;9.0;9.0;0.0;8.0;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;32.0;26.0;6.0;26.0;24.0;2.0;5.0;2.0;4.0;4.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0
2421;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2003 4e kwartaal;91.0;58.0;7.0;43.0;43.0;0.0;22.0;22.0;0.0;13.0;13.0;0.0;7.0;7.0;0.0;8.0;5.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;30.0;24.0;6.0;23.0;22.0;1.0;7.0;2.0;5.0;5.0;1.0;4.0;1.0;0.0;0.0;1.0;1.0;1.0;4.0
2422;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2003;94.0;59.0;6.0;45.0;44.0;1.0;24.0;24.0;0.0;13.0;13.0;0.0;8.0;8.0;0.0;7.0;5.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;25.0;6.0;25.0;23.0;2.0;6.0;2.0;4.0;4.0;1.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0
2423;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2004 1e kwartaal;84.0;55.0;8.0;40.0;39.0;1.0;23.0;22.0;1.0;12.0;12.0;0.0;5.0;5.0;0.0;7.0;5.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;26.0;20.0;5.0;20.0;19.0;1.0;5.0;1.0;4.0;4.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0
2424;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2004 2e kwartaal;82.0;56.0;8.0;42.0;41.0;1.0;24.0;24.0;1.0;13.0;13.0;0.0;5.0;5.0;0.0;6.0;4.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;17.0;5.0;17.0;16.0;2.0;5.0;1.0;4.0;4.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0
2425;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2004 3e kwartaal;76.0;50.0;6.0;40.0;39.0;0.0;24.0;24.0;0.0;12.0;12.0;0.0;4.0;4.0;0.0;4.0;3.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;17.0;5.0;17.0;16.0;2.0;5.0;2.0;3.0;4.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;4.0
2426;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2004 4e kwartaal;76.0;52.0;5.0;42.0;41.0;1.0;25.0;24.0;1.0;12.0;12.0;0.0;5.0;5.0;0.0;5.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;17.0;4.0;18.0;16.0;2.0;4.0;1.0;3.0;3.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0
2427;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2004;80.0;53.0;7.0;41.0;40.0;1.0;24.0;23.0;1.0;12.0;12.0;0.0;5.0;5.0;0.0;6.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;18.0;5.0;18.0;17.0;1.0;5.0;1.0;3.0;4.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
2428;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2005 1e kwartaal;81.0;54.0;5.0;44.0;44.0;1.0;25.0;25.0;0.0;14.0;13.0;0.0;5.0;5.0;0.0;5.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;18.0;5.0;18.0;16.0;1.0;5.0;2.0;3.0;3.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0
2429;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2005 2e kwartaal;84.0;56.0;7.0;44.0;44.0;1.0;25.0;25.0;0.0;14.0;13.0;0.0;6.0;5.0;0.0;5.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;20.0;5.0;20.0;18.0;1.0;5.0;2.0;3.0;3.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0
2430;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2005 3e kwartaal;87.0;60.0;6.0;49.0;48.0;1.0;28.0;27.0;1.0;16.0;16.0;0.0;6.0;5.0;0.0;5.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;20.0;4.0;19.0;18.0;1.0;4.0;2.0;2.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0
2431;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2005 4e kwartaal;89.0;63.0;6.0;51.0;50.0;1.0;29.0;28.0;1.0;15.0;15.0;0.0;7.0;6.0;0.0;6.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;20.0;3.0;19.0;18.0;1.0;4.0;1.0;2.0;2.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;3.0
2432;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2005;85.0;58.0;6.0;47.0;46.0;1.0;27.0;26.0;1.0;15.0;14.0;0.0;6.0;6.0;0.0;5.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;19.0;4.0;19.0;18.0;1.0;5.0;2.0;3.0;3.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0
2433;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2006 1e kwartaal;86.0;60.0;7.0;47.0;46.0;2.0;29.0;27.0;1.0;14.0;14.0;0.0;5.0;5.0;0.0;6.0;5.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;18.0;2.0;17.0;16.0;1.0;4.0;2.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0
2434;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2006 2e kwartaal;82.0;58.0;6.0;46.0;45.0;1.0;25.0;25.0;0.0;15.0;15.0;0.0;5.0;5.0;0.0;6.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;18.0;2.0;17.0;16.0;1.0;3.0;2.0;2.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
2435;Jongste kind 6 tot 12 jaar;Paar: met 1 kind;2006 3e kwartaal;87.0;60.0;4.0;49.0;48.0;1.0;30.0;29.0;1.0;15.0;15.0;0.0;4.0;4.0;0.0;6.0;4.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;18.0;4.0;17.0;16.0;1.0;4.0;2.0;3.0;3.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;5.0
