ID;Herkomstgroeperingen;Opleidingsniveau;Beroepsniveau;Perioden;OrganisatiegraadVanWerknemers_1;Mannen15Tot65Jaar_2;Vrouwen15Tot65Jaar_3;k_15Tot25Jaar_4;k_25Tot45Jaar_5;k_45Tot65Jaar_6;LedenVakverenigingTotaal_7;Mannen15Tot65Jaar_8;Vrouwen15Tot65Jaar_9;k_15Tot25Jaar_10;k_25Tot45Jaar_11;k_45Tot65Jaar_12
581;Westers allochtoon;Hoger onderwijsniveau;Wetenschappelijke beroepsniveau;2006;;;;;;;;;;;;
582;Westers allochtoon;Hoger onderwijsniveau;Beroepsniveau onbekend;2000;;;;;;;;;;;;
583;Westers allochtoon;Hoger onderwijsniveau;Beroepsniveau onbekend;2001;;;;;;;;;;;;
584;Westers allochtoon;Hoger onderwijsniveau;Beroepsniveau onbekend;2002;;;;;;;;;;;;
585;Westers allochtoon;Hoger onderwijsniveau;Beroepsniveau onbekend;2003;;;;;;;;;;;;
586;Westers allochtoon;Hoger onderwijsniveau;Beroepsniveau onbekend;2004;;;;;;;;;;;;
587;Westers allochtoon;Hoger onderwijsniveau;Beroepsniveau onbekend;2006;;;;;;;;;;;;
588;Westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau, totaal;2000;;;;;;;;;;;;
589;Westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau, totaal;2001;;;;;;;;;;;;
590;Westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau, totaal;2002;;;;;;;;;;;;
591;Westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau, totaal;2003;;;;;;;;;;;;
592;Westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau, totaal;2004;;;;;;;;;;;;
593;Westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau, totaal;2006;;;;;;;;;;;;
594;Westers allochtoon;Onderwijsniveau onbekend;Lager beroepsniveau;2000;;;;;;;;;;;;
595;Westers allochtoon;Onderwijsniveau onbekend;Lager beroepsniveau;2001;;;;;;;;;;;;
596;Westers allochtoon;Onderwijsniveau onbekend;Lager beroepsniveau;2002;;;;;;;;;;;;
597;Westers allochtoon;Onderwijsniveau onbekend;Lager beroepsniveau;2003;;;;;;;;;;;;
598;Westers allochtoon;Onderwijsniveau onbekend;Lager beroepsniveau;2004;;;;;;;;;;;;
599;Westers allochtoon;Onderwijsniveau onbekend;Lager beroepsniveau;2006;;;;;;;;;;;;
600;Westers allochtoon;Onderwijsniveau onbekend;Elementair beroepsniveau;2000;;;;;;;;;;;;
601;Westers allochtoon;Onderwijsniveau onbekend;Elementair beroepsniveau;2001;;;;;;;;;;;;
602;Westers allochtoon;Onderwijsniveau onbekend;Elementair beroepsniveau;2002;;;;;;;;;;;;
603;Westers allochtoon;Onderwijsniveau onbekend;Elementair beroepsniveau;2003;;;;;;;;;;;;
604;Westers allochtoon;Onderwijsniveau onbekend;Elementair beroepsniveau;2004;;;;;;;;;;;;
605;Westers allochtoon;Onderwijsniveau onbekend;Elementair beroepsniveau;2006;;;;;;;;;;;;
606;Westers allochtoon;Onderwijsniveau onbekend;Middelbaar beroepsniveau;2000;;;;;;;;;;;;
607;Westers allochtoon;Onderwijsniveau onbekend;Middelbaar beroepsniveau;2001;;;;;;;;;;;;
608;Westers allochtoon;Onderwijsniveau onbekend;Middelbaar beroepsniveau;2002;;;;;;;;;;;;
609;Westers allochtoon;Onderwijsniveau onbekend;Middelbaar beroepsniveau;2003;;;;;;;;;;;;
610;Westers allochtoon;Onderwijsniveau onbekend;Middelbaar beroepsniveau;2004;;;;;;;;;;;;
611;Westers allochtoon;Onderwijsniveau onbekend;Middelbaar beroepsniveau;2006;;;;;;;;;;;;
612;Westers allochtoon;Onderwijsniveau onbekend;Hoger beroepsniveau;2000;;;;;;;;;;;;
613;Westers allochtoon;Onderwijsniveau onbekend;Hoger beroepsniveau;2001;;;;;;;;;;;;
614;Westers allochtoon;Onderwijsniveau onbekend;Hoger beroepsniveau;2002;;;;;;;;;;;;
615;Westers allochtoon;Onderwijsniveau onbekend;Hoger beroepsniveau;2003;;;;;;;;;;;;
616;Westers allochtoon;Onderwijsniveau onbekend;Hoger beroepsniveau;2004;;;;;;;;;;;;
617;Westers allochtoon;Onderwijsniveau onbekend;Hoger beroepsniveau;2006;;;;;;;;;;;;
618;Westers allochtoon;Onderwijsniveau onbekend;Wetenschappelijke beroepsniveau;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
619;Westers allochtoon;Onderwijsniveau onbekend;Wetenschappelijke beroepsniveau;2001;;;;;;;;;;;;
620;Westers allochtoon;Onderwijsniveau onbekend;Wetenschappelijke beroepsniveau;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
621;Westers allochtoon;Onderwijsniveau onbekend;Wetenschappelijke beroepsniveau;2003;;;;;;;;;;;;
622;Westers allochtoon;Onderwijsniveau onbekend;Wetenschappelijke beroepsniveau;2004;;;;;;;;;;;;
623;Westers allochtoon;Onderwijsniveau onbekend;Wetenschappelijke beroepsniveau;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
624;Westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau onbekend;2000;;;;;;;;;;;;
625;Westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau onbekend;2001;;;;;;;;;;;;
626;Westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau onbekend;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
627;Westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau onbekend;2003;;;;;;;;;;;;
628;Westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau onbekend;2004;;;;;;;;;;;;
629;Westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau onbekend;2006;;;;;;;;;;;;
630;Niet-westers allochtoon;Opleidingsniveau, totaal;Beroepsniveau, totaal;2000;17.0;20.0;13.0;;17.0;30.0;71.7;51.1;20.7;;46.7;20.5
631;Niet-westers allochtoon;Opleidingsniveau, totaal;Beroepsniveau, totaal;2001;18.0;20.0;14.0;;16.0;34.0;80.2;54.8;25.4;;48.1;28.4
632;Niet-westers allochtoon;Opleidingsniveau, totaal;Beroepsniveau, totaal;2002;17.0;19.0;14.0;;17.0;26.0;80.0;53.3;26.8;;51.9;23.5
633;Niet-westers allochtoon;Opleidingsniveau, totaal;Beroepsniveau, totaal;2003;17.0;19.0;15.0;;17.0;24.0;83.0;54.1;28.9;;54.7;21.8
634;Niet-westers allochtoon;Opleidingsniveau, totaal;Beroepsniveau, totaal;2004;18.0;20.0;16.0;;19.0;29.0;89.9;56.5;33.4;;57.8;28.6
635;Niet-westers allochtoon;Opleidingsniveau, totaal;Beroepsniveau, totaal;2006;17.0;17.0;16.0;;15.0;28.0;81.2;49.5;31.7;;48.4;30.0
636;Niet-westers allochtoon;Opleidingsniveau, totaal;Lager beroepsniveau;2000;18.0;21.0;;;20.0;;23.4;17.7;;;16.7;
637;Niet-westers allochtoon;Opleidingsniveau, totaal;Lager beroepsniveau;2001;15.0;17.0;;;17.0;;21.9;15.1;;;14.6;
638;Niet-westers allochtoon;Opleidingsniveau, totaal;Lager beroepsniveau;2002;13.0;15.0;;;13.0;;18.3;13.8;;;10.8;
639;Niet-westers allochtoon;Opleidingsniveau, totaal;Lager beroepsniveau;2003;17.0;21.0;;;17.0;;24.9;19.7;;;14.3;
640;Niet-westers allochtoon;Opleidingsniveau, totaal;Lager beroepsniveau;2004;16.0;18.0;;;18.0;;26.0;18.4;;;17.4;
641;Niet-westers allochtoon;Opleidingsniveau, totaal;Lager beroepsniveau;2006;14.0;17.0;;;13.0;;21.3;16.6;;;12.1;
642;Niet-westers allochtoon;Opleidingsniveau, totaal;Elementair beroepsniveau;2000;;;;;;;;;;;;
643;Niet-westers allochtoon;Opleidingsniveau, totaal;Elementair beroepsniveau;2001;12.0;;;;;;10.3;;;;;
644;Niet-westers allochtoon;Opleidingsniveau, totaal;Elementair beroepsniveau;2002;13.0;19.0;;;;;13.1;11.7;;;;
645;Niet-westers allochtoon;Opleidingsniveau, totaal;Elementair beroepsniveau;2003;12.0;;;;;;11.4;;;;;
646;Niet-westers allochtoon;Opleidingsniveau, totaal;Elementair beroepsniveau;2004;17.0;19.0;;;18.0;;17.8;12.0;;;10.8;
647;Niet-westers allochtoon;Opleidingsniveau, totaal;Elementair beroepsniveau;2006;16.0;19.0;;;;;15.9;12.2;;;;
648;Niet-westers allochtoon;Opleidingsniveau, totaal;Middelbaar beroepsniveau;2000;21.0;23.0;;;19.0;;26.1;17.2;;;16.5;
649;Niet-westers allochtoon;Opleidingsniveau, totaal;Middelbaar beroepsniveau;2001;20.0;24.0;;;20.0;;27.9;18.7;;;18.7;
650;Niet-westers allochtoon;Opleidingsniveau, totaal;Middelbaar beroepsniveau;2002;20.0;20.0;19.0;;20.0;;29.5;16.4;13.0;;20.0;
651;Niet-westers allochtoon;Opleidingsniveau, totaal;Middelbaar beroepsniveau;2003;20.0;21.0;19.0;;20.0;;29.6;18.1;11.5;;21.2;
652;Niet-westers allochtoon;Opleidingsniveau, totaal;Middelbaar beroepsniveau;2004;21.0;22.0;19.0;;19.0;;29.8;17.5;12.3;;18.9;
653;Niet-westers allochtoon;Opleidingsniveau, totaal;Middelbaar beroepsniveau;2006;19.0;19.0;18.0;;17.0;;27.3;14.7;12.6;;17.4;
654;Niet-westers allochtoon;Opleidingsniveau, totaal;Hoger beroepsniveau;2000;;;;;;;;;;;;
655;Niet-westers allochtoon;Opleidingsniveau, totaal;Hoger beroepsniveau;2001;26.0;;;;;;13.4;;;;;
656;Niet-westers allochtoon;Opleidingsniveau, totaal;Hoger beroepsniveau;2002;22.0;;;;;;10.6;;;;;
657;Niet-westers allochtoon;Opleidingsniveau, totaal;Hoger beroepsniveau;2003;23.0;;;;;;12.7;;;;;
658;Niet-westers allochtoon;Opleidingsniveau, totaal;Hoger beroepsniveau;2004;23.0;;;;;;13.5;;;;;
659;Niet-westers allochtoon;Opleidingsniveau, totaal;Hoger beroepsniveau;2006;19.0;;;;;;10.4;;;;;
660;Niet-westers allochtoon;Opleidingsniveau, totaal;Wetenschappelijke beroepsniveau;2000;;;;;;;;;;;;
661;Niet-westers allochtoon;Opleidingsniveau, totaal;Wetenschappelijke beroepsniveau;2001;;;;;;;;;;;;
662;Niet-westers allochtoon;Opleidingsniveau, totaal;Wetenschappelijke beroepsniveau;2002;;;;;;;;;;;;
663;Niet-westers allochtoon;Opleidingsniveau, totaal;Wetenschappelijke beroepsniveau;2003;;;;;;;;;;;;
664;Niet-westers allochtoon;Opleidingsniveau, totaal;Wetenschappelijke beroepsniveau;2004;;;;;;;;;;;;
665;Niet-westers allochtoon;Opleidingsniveau, totaal;Wetenschappelijke beroepsniveau;2006;;;;;;;;;;;;
666;Niet-westers allochtoon;Opleidingsniveau, totaal;Beroepsniveau onbekend;2000;;;;;;;;;;;;
667;Niet-westers allochtoon;Opleidingsniveau, totaal;Beroepsniveau onbekend;2001;;;;;;;;;;;;
668;Niet-westers allochtoon;Opleidingsniveau, totaal;Beroepsniveau onbekend;2002;;;;;;;;;;;;
669;Niet-westers allochtoon;Opleidingsniveau, totaal;Beroepsniveau onbekend;2003;;;;;;;;;;;;
670;Niet-westers allochtoon;Opleidingsniveau, totaal;Beroepsniveau onbekend;2004;;;;;;;;;;;;
671;Niet-westers allochtoon;Opleidingsniveau, totaal;Beroepsniveau onbekend;2006;;;;;;;;;;;;
672;Niet-westers allochtoon;Lager onderwijsniveau;Beroepsniveau, totaal;2000;17.0;21.0;;;17.0;;31.8;27.4;;;20.4;
673;Niet-westers allochtoon;Lager onderwijsniveau;Beroepsniveau, totaal;2001;16.0;19.0;;;17.0;29.0;34.8;25.1;;;21.7;11.0
674;Niet-westers allochtoon;Lager onderwijsniveau;Beroepsniveau, totaal;2002;15.0;18.0;;;15.0;23.0;31.9;25.2;;;19.1;10.7
675;Niet-westers allochtoon;Lager onderwijsniveau;Beroepsniveau, totaal;2003;16.0;18.0;;;16.0;;32.4;24.3;;;20.1;
676;Niet-westers allochtoon;Lager onderwijsniveau;Beroepsniveau, totaal;2004;16.0;18.0;;;18.0;;27.4;18.8;;;17.8;
677;Niet-westers allochtoon;Lager onderwijsniveau;Beroepsniveau, totaal;2006;15.0;17.0;;;15.0;;23.5;17.8;;;14.2;
678;Niet-westers allochtoon;Lager onderwijsniveau;Lager beroepsniveau;2000;16.0;20.0;;;19.0;;14.6;11.8;;;11.1;
679;Niet-westers allochtoon;Lager onderwijsniveau;Lager beroepsniveau;2001;16.0;17.0;;;17.0;;16.2;11.1;;;10.2;
680;Niet-westers allochtoon;Lager onderwijsniveau;Lager beroepsniveau;2002;12.0;;;;;;11.6;;;;;
681;Niet-westers allochtoon;Lager onderwijsniveau;Lager beroepsniveau;2003;17.0;22.0;;;;;17.0;14.2;;;;
682;Niet-westers allochtoon;Lager onderwijsniveau;Lager beroepsniveau;2004;16.0;;;;;;13.7;;;;;
683;Niet-westers allochtoon;Lager onderwijsniveau;Lager beroepsniveau;2006;14.0;;;;;;10.0;;;;;
684;Niet-westers allochtoon;Lager onderwijsniveau;Elementair beroepsniveau;2000;;;;;;;;;;;;
685;Niet-westers allochtoon;Lager onderwijsniveau;Elementair beroepsniveau;2001;;;;;;;;;;;;
686;Niet-westers allochtoon;Lager onderwijsniveau;Elementair beroepsniveau;2002;15.0;21.0;;;;;11.9;10.4;;;;
687;Niet-westers allochtoon;Lager onderwijsniveau;Elementair beroepsniveau;2003;;;;;;;;;;;;
688;Niet-westers allochtoon;Lager onderwijsniveau;Elementair beroepsniveau;2004;19.0;;;;;;10.5;;;;;
689;Niet-westers allochtoon;Lager onderwijsniveau;Elementair beroepsniveau;2006;;;;;;;;;;;;
690;Niet-westers allochtoon;Lager onderwijsniveau;Middelbaar beroepsniveau;2000;;;;;;;;;;;;
691;Niet-westers allochtoon;Lager onderwijsniveau;Middelbaar beroepsniveau;2001;;;;;;;;;;;;
692;Niet-westers allochtoon;Lager onderwijsniveau;Middelbaar beroepsniveau;2002;;;;;;;;;;;;
693;Niet-westers allochtoon;Lager onderwijsniveau;Middelbaar beroepsniveau;2003;;;;;;;;;;;;
694;Niet-westers allochtoon;Lager onderwijsniveau;Middelbaar beroepsniveau;2004;;;;;;;;;;;;
695;Niet-westers allochtoon;Lager onderwijsniveau;Middelbaar beroepsniveau;2006;;;;;;;;;;;;
696;Niet-westers allochtoon;Lager onderwijsniveau;Hoger beroepsniveau;2000;;;;;;;;;;;;
697;Niet-westers allochtoon;Lager onderwijsniveau;Hoger beroepsniveau;2001;;;;;;;;;;;;
698;Niet-westers allochtoon;Lager onderwijsniveau;Hoger beroepsniveau;2002;;;;;;;;;;;;
699;Niet-westers allochtoon;Lager onderwijsniveau;Hoger beroepsniveau;2003;;;;;;;;;;;;
700;Niet-westers allochtoon;Lager onderwijsniveau;Hoger beroepsniveau;2004;;;;;;;;;;;;
701;Niet-westers allochtoon;Lager onderwijsniveau;Hoger beroepsniveau;2006;;;;;;;;;;;;
702;Niet-westers allochtoon;Lager onderwijsniveau;Wetenschappelijke beroepsniveau;2000;;;;;;;;;;;;
703;Niet-westers allochtoon;Lager onderwijsniveau;Wetenschappelijke beroepsniveau;2001;;;;;;;;;;;;
704;Niet-westers allochtoon;Lager onderwijsniveau;Wetenschappelijke beroepsniveau;2002;;;;;;;;;;;;
705;Niet-westers allochtoon;Lager onderwijsniveau;Wetenschappelijke beroepsniveau;2003;;;;;;;;;;;;
706;Niet-westers allochtoon;Lager onderwijsniveau;Wetenschappelijke beroepsniveau;2004;;;;;;;;;;;;
707;Niet-westers allochtoon;Lager onderwijsniveau;Wetenschappelijke beroepsniveau;2006;;;;;;;;;;;;
708;Niet-westers allochtoon;Lager onderwijsniveau;Beroepsniveau onbekend;2000;;;;;;;;;;;;
709;Niet-westers allochtoon;Lager onderwijsniveau;Beroepsniveau onbekend;2001;;;;;;;;;;;;
710;Niet-westers allochtoon;Lager onderwijsniveau;Beroepsniveau onbekend;2002;;;;;;;;;;;;
711;Niet-westers allochtoon;Lager onderwijsniveau;Beroepsniveau onbekend;2003;;;;;;;;;;;;
712;Niet-westers allochtoon;Lager onderwijsniveau;Beroepsniveau onbekend;2004;;;;;;;;;;;;
713;Niet-westers allochtoon;Lager onderwijsniveau;Beroepsniveau onbekend;2006;;;;;;;;;;;;
714;Niet-westers allochtoon;Middelbaar onderwijsniveau;Beroepsniveau, totaal;2000;18.0;19.0;17.0;;19.0;;25.6;15.0;10.6;;17.0;
715;Niet-westers allochtoon;Middelbaar onderwijsniveau;Beroepsniveau, totaal;2001;18.0;22.0;;;18.0;;28.1;18.7;;;17.9;
716;Niet-westers allochtoon;Middelbaar onderwijsniveau;Beroepsniveau, totaal;2002;17.0;19.0;15.0;;17.0;;29.2;17.9;11.3;;19.2;
717;Niet-westers allochtoon;Middelbaar onderwijsniveau;Beroepsniveau, totaal;2003;19.0;22.0;15.0;;19.0;;33.4;20.6;12.8;;22.1;
718;Niet-westers allochtoon;Middelbaar onderwijsniveau;Beroepsniveau, totaal;2004;18.0;20.0;15.0;;19.0;28.0;38.8;24.7;14.1;;25.8;11.5
719;Niet-westers allochtoon;Middelbaar onderwijsniveau;Beroepsniveau, totaal;2006;17.0;20.0;14.0;;16.0;31.0;38.8;24.5;14.3;;23.2;14.5
720;Niet-westers allochtoon;Middelbaar onderwijsniveau;Lager beroepsniveau;2000;;;;;;;;;;;;
721;Niet-westers allochtoon;Middelbaar onderwijsniveau;Lager beroepsniveau;2001;;;;;;;;;;;;
722;Niet-westers allochtoon;Middelbaar onderwijsniveau;Lager beroepsniveau;2002;;;;;;;;;;;;
723;Niet-westers allochtoon;Middelbaar onderwijsniveau;Lager beroepsniveau;2003;;;;;;;;;;;;
724;Niet-westers allochtoon;Middelbaar onderwijsniveau;Lager beroepsniveau;2004;;;;;;;;;;;;
725;Niet-westers allochtoon;Middelbaar onderwijsniveau;Lager beroepsniveau;2006;15.0;;;;;;10.1;;;;;
726;Niet-westers allochtoon;Middelbaar onderwijsniveau;Elementair beroepsniveau;2000;;;;;;;;;;;;
727;Niet-westers allochtoon;Middelbaar onderwijsniveau;Elementair beroepsniveau;2001;;;;;;;;;;;;
728;Niet-westers allochtoon;Middelbaar onderwijsniveau;Elementair beroepsniveau;2002;;;;;;;;;;;;
729;Niet-westers allochtoon;Middelbaar onderwijsniveau;Elementair beroepsniveau;2003;;;;;;;;;;;;
730;Niet-westers allochtoon;Middelbaar onderwijsniveau;Elementair beroepsniveau;2004;;;;;;;;;;;;
731;Niet-westers allochtoon;Middelbaar onderwijsniveau;Elementair beroepsniveau;2006;;;;;;;;;;;;
732;Niet-westers allochtoon;Middelbaar onderwijsniveau;Middelbaar beroepsniveau;2000;19.0;;;;;;13.9;;;;;
733;Niet-westers allochtoon;Middelbaar onderwijsniveau;Middelbaar beroepsniveau;2001;22.0;27.0;;;23.0;;18.8;11.6;;;12.7;
734;Niet-westers allochtoon;Middelbaar onderwijsniveau;Middelbaar beroepsniveau;2002;21.0;24.0;;;20.0;;19.7;11.6;;;13.5;
735;Niet-westers allochtoon;Middelbaar onderwijsniveau;Middelbaar beroepsniveau;2003;22.0;25.0;;;22.0;;20.8;11.6;;;14.5;
736;Niet-westers allochtoon;Middelbaar onderwijsniveau;Middelbaar beroepsniveau;2004;22.0;24.0;;;21.0;;21.9;12.6;;;13.8;
737;Niet-westers allochtoon;Middelbaar onderwijsniveau;Middelbaar beroepsniveau;2006;19.0;20.0;;;17.0;;20.0;10.0;;;11.9;
738;Niet-westers allochtoon;Middelbaar onderwijsniveau;Hoger beroepsniveau;2000;;;;;;;;;;;;
739;Niet-westers allochtoon;Middelbaar onderwijsniveau;Hoger beroepsniveau;2001;;;;;;;;;;;;
740;Niet-westers allochtoon;Middelbaar onderwijsniveau;Hoger beroepsniveau;2002;;;;;;;;;;;;
741;Niet-westers allochtoon;Middelbaar onderwijsniveau;Hoger beroepsniveau;2003;;;;;;;;;;;;
742;Niet-westers allochtoon;Middelbaar onderwijsniveau;Hoger beroepsniveau;2004;;;;;;;;;;;;
743;Niet-westers allochtoon;Middelbaar onderwijsniveau;Hoger beroepsniveau;2006;;;;;;;;;;;;
744;Niet-westers allochtoon;Middelbaar onderwijsniveau;Wetenschappelijke beroepsniveau;2000;;;;;;;;;;;;
745;Niet-westers allochtoon;Middelbaar onderwijsniveau;Wetenschappelijke beroepsniveau;2001;;;;;;;;;;;;
746;Niet-westers allochtoon;Middelbaar onderwijsniveau;Wetenschappelijke beroepsniveau;2002;;;;;;;;;;;;
747;Niet-westers allochtoon;Middelbaar onderwijsniveau;Wetenschappelijke beroepsniveau;2003;;;;;;;;;;;;
748;Niet-westers allochtoon;Middelbaar onderwijsniveau;Wetenschappelijke beroepsniveau;2004;;;;;;;;;;;;
749;Niet-westers allochtoon;Middelbaar onderwijsniveau;Wetenschappelijke beroepsniveau;2006;;;;;;;;;;;;
750;Niet-westers allochtoon;Middelbaar onderwijsniveau;Beroepsniveau onbekend;2000;;;;;;;;;;;;
751;Niet-westers allochtoon;Middelbaar onderwijsniveau;Beroepsniveau onbekend;2001;;;;;;;;;;;;
752;Niet-westers allochtoon;Middelbaar onderwijsniveau;Beroepsniveau onbekend;2002;;;;;;;;;;;;
753;Niet-westers allochtoon;Middelbaar onderwijsniveau;Beroepsniveau onbekend;2003;;;;;;;;;;;;
754;Niet-westers allochtoon;Middelbaar onderwijsniveau;Beroepsniveau onbekend;2004;;;;;;;;;;;;
755;Niet-westers allochtoon;Middelbaar onderwijsniveau;Beroepsniveau onbekend;2006;;;;;;;;;;;;
756;Niet-westers allochtoon;Hoger onderwijsniveau;Beroepsniveau, totaal;2000;17.0;;;;;;13.5;;;;;
757;Niet-westers allochtoon;Hoger onderwijsniveau;Beroepsniveau, totaal;2001;20.0;20.0;;;;;16.5;10.3;;;;
758;Niet-westers allochtoon;Hoger onderwijsniveau;Beroepsniveau, totaal;2002;23.0;;;;22.0;;18.3;;;;13.2;
759;Niet-westers allochtoon;Hoger onderwijsniveau;Beroepsniveau, totaal;2003;19.0;;;;18.0;;16.7;;;;12.0;
760;Niet-westers allochtoon;Hoger onderwijsniveau;Beroepsniveau, totaal;2004;22.0;21.0;22.0;;18.0;;20.5;10.3;10.2;;12.4;
761;Niet-westers allochtoon;Hoger onderwijsniveau;Beroepsniveau, totaal;2006;19.0;;25.0;;;;16.8;;11.3;;;
762;Niet-westers allochtoon;Hoger onderwijsniveau;Lager beroepsniveau;2000;;;;;;;;;;;;
763;Niet-westers allochtoon;Hoger onderwijsniveau;Lager beroepsniveau;2001;;;;;;;;;;;;
764;Niet-westers allochtoon;Hoger onderwijsniveau;Lager beroepsniveau;2002;;;;;;;;;;;;
765;Niet-westers allochtoon;Hoger onderwijsniveau;Lager beroepsniveau;2003;;;;;;;;;;;;
766;Niet-westers allochtoon;Hoger onderwijsniveau;Lager beroepsniveau;2004;;;;;;;;;;;;
767;Niet-westers allochtoon;Hoger onderwijsniveau;Lager beroepsniveau;2006;;;;;;;;;;;;
768;Niet-westers allochtoon;Hoger onderwijsniveau;Elementair beroepsniveau;2000;;;;;;;;;;;;
769;Niet-westers allochtoon;Hoger onderwijsniveau;Elementair beroepsniveau;2001;;;;;;;;;;;;
770;Niet-westers allochtoon;Hoger onderwijsniveau;Elementair beroepsniveau;2002;;;;;;;;;;;;
771;Niet-westers allochtoon;Hoger onderwijsniveau;Elementair beroepsniveau;2003;;;;;;;;;;;;
772;Niet-westers allochtoon;Hoger onderwijsniveau;Elementair beroepsniveau;2004;;;;;;;;;;;;
773;Niet-westers allochtoon;Hoger onderwijsniveau;Elementair beroepsniveau;2006;;;;;;;;;;;;
774;Niet-westers allochtoon;Hoger onderwijsniveau;Middelbaar beroepsniveau;2000;;;;;;;;;;;;
775;Niet-westers allochtoon;Hoger onderwijsniveau;Middelbaar beroepsniveau;2001;;;;;;;;;;;;
776;Niet-westers allochtoon;Hoger onderwijsniveau;Middelbaar beroepsniveau;2002;;;;;;;;;;;;
777;Niet-westers allochtoon;Hoger onderwijsniveau;Middelbaar beroepsniveau;2003;;;;;;;;;;;;
778;Niet-westers allochtoon;Hoger onderwijsniveau;Middelbaar beroepsniveau;2004;;;;;;;;;;;;
779;Niet-westers allochtoon;Hoger onderwijsniveau;Middelbaar beroepsniveau;2006;;;;;;;;;;;;
780;Niet-westers allochtoon;Hoger onderwijsniveau;Hoger beroepsniveau;2000;;;;;;;;;;;;
781;Niet-westers allochtoon;Hoger onderwijsniveau;Hoger beroepsniveau;2001;;;;;;;;;;;;
782;Niet-westers allochtoon;Hoger onderwijsniveau;Hoger beroepsniveau;2002;;;;;;;;;;;;
783;Niet-westers allochtoon;Hoger onderwijsniveau;Hoger beroepsniveau;2003;;;;;;;;;;;;
784;Niet-westers allochtoon;Hoger onderwijsniveau;Hoger beroepsniveau;2004;27.0;;;;;;11.5;;;;;
785;Niet-westers allochtoon;Hoger onderwijsniveau;Hoger beroepsniveau;2006;;;;;;;;;;;;
786;Niet-westers allochtoon;Hoger onderwijsniveau;Wetenschappelijke beroepsniveau;2000;;;;;;;;;;;;
787;Niet-westers allochtoon;Hoger onderwijsniveau;Wetenschappelijke beroepsniveau;2001;;;;;;;;;;;;
788;Niet-westers allochtoon;Hoger onderwijsniveau;Wetenschappelijke beroepsniveau;2002;;;;;;;;;;;;
789;Niet-westers allochtoon;Hoger onderwijsniveau;Wetenschappelijke beroepsniveau;2003;;;;;;;;;;;;
790;Niet-westers allochtoon;Hoger onderwijsniveau;Wetenschappelijke beroepsniveau;2004;;;;;;;;;;;;
791;Niet-westers allochtoon;Hoger onderwijsniveau;Wetenschappelijke beroepsniveau;2006;;;;;;;;;;;;
792;Niet-westers allochtoon;Hoger onderwijsniveau;Beroepsniveau onbekend;2000;;;;;;;;;;;;
793;Niet-westers allochtoon;Hoger onderwijsniveau;Beroepsniveau onbekend;2001;;;;;;;;;;;;
794;Niet-westers allochtoon;Hoger onderwijsniveau;Beroepsniveau onbekend;2002;;;;;;;;;;;;
795;Niet-westers allochtoon;Hoger onderwijsniveau;Beroepsniveau onbekend;2003;;;;;;;;;;;;
796;Niet-westers allochtoon;Hoger onderwijsniveau;Beroepsniveau onbekend;2004;;;;;;;;;;;;
797;Niet-westers allochtoon;Hoger onderwijsniveau;Beroepsniveau onbekend;2006;;;;;;;;;;;;
798;Niet-westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau, totaal;2000;;;;;;;;;;;;
799;Niet-westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau, totaal;2001;;;;;;;;;;;;
800;Niet-westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau, totaal;2002;;;;;;;;;;;;
801;Niet-westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau, totaal;2003;;;;;;;;;;;;
802;Niet-westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau, totaal;2004;;;;;;;;;;;;
803;Niet-westers allochtoon;Onderwijsniveau onbekend;Beroepsniveau, totaal;2006;;;;;;;;;;;;
804;Niet-westers allochtoon;Onderwijsniveau onbekend;Lager beroepsniveau;2000;;;;;;;;;;;;
805;Niet-westers allochtoon;Onderwijsniveau onbekend;Lager beroepsniveau;2001;;;;;;;;;;;;
806;Niet-westers allochtoon;Onderwijsniveau onbekend;Lager beroepsniveau;2002;;;;;;;;;;;;
807;Niet-westers allochtoon;Onderwijsniveau onbekend;Lager beroepsniveau;2003;;;;;;;;;;;;
808;Niet-westers allochtoon;Onderwijsniveau onbekend;Lager beroepsniveau;2004;;;;;;;;;;;;
