ID;Geslacht;LeeftijdOp31December;Perioden;VanEchtScheidendePersonen_1;VanEchtScheidendenPer1000Gehuwden_2;VanEchtScheidendenPer1000Inwoners_3;VerweduwendePersonen_4;VerweduwendePersonenPer1000Gehuwden_5;VerweduwendePersonenPer1000Inwoners_6
7885;Mannen;25 jaar;1995;336;20.6;2.5;3;0.2;0.0
7886;Mannen;25 jaar;1996;296;21.3;2.4;4;0.3;0.0
7887;Mannen;25 jaar;1997;258;21.8;2.2;3;0.3;0.0
7888;Mannen;25 jaar;1998;208;20.1;1.9;0;0.0;0.0
7889;Mannen;25 jaar;1999;167;17.2;1.6;4;0.4;0.0
7890;Mannen;25 jaar;2000;171;19.7;1.7;2;0.2;0.0
7891;Mannen;25 jaar;2001;163;19.1;1.6;2;0.2;0.0
7892;Mannen;25 jaar;2002;122;14.8;1.2;3;0.4;0.0
7893;Mannen;25 jaar;2003;121;14.3;1.2;5;0.6;0.1
7894;Mannen;25 jaar;2004;143;17.6;1.5;0;0.0;0.0
7895;Mannen;25 jaar;2005;142;17.8;1.4;0;0.0;0.0
7896;Mannen;25 jaar;2006;115;15.3;1.2;1;0.1;0.0
7897;Mannen;25 jaar;2007;138;19.5;1.4;2;0.3;0.0
7898;Mannen;25 jaar;2008;118;17.2;1.2;3;0.4;0.0
7899;Mannen;25 jaar;2009;105;14.9;1.0;2;0.3;0.0
7900;Mannen;25 jaar;2010;115;16.5;1.1;0;0.0;0.0
7901;Mannen;25 jaar;2011;107;15.7;1.0;1;0.1;0.0
7902;Mannen;25 jaar;2012;133;19.9;1.3;0;0.0;0.0
7903;Mannen;25 jaar;2013;104;16.7;1.0;0;0.0;0.0
7904;Mannen;25 jaar;2014;101;16.8;1.0;2;0.3;0.0
7905;Mannen;25 jaar;2015;95;16.3;0.9;0;0.0;0.0
7906;Mannen;25 jaar;2016;86;15.0;0.8;2;0.3;0.0
7907;Mannen;25 jaar;2017;93;17.4;0.8;1;0.2;0.0
7908;Mannen;25 jaar;2018;84;16.1;0.8;2;0.4;0.0
7909;Mannen;25 jaar;2019;92;18.2;0.8;0;0.0;0.0
7910;Mannen;26 jaar;1950;188;6.2;2.4;28;0.9;0.4
7911;Mannen;26 jaar;1951;140;5.1;1.8;16;0.6;0.2
7912;Mannen;26 jaar;1952;145;5.0;1.9;20;0.7;0.3
7913;Mannen;26 jaar;1953;132;4.4;1.7;23;0.8;0.3
7914;Mannen;26 jaar;1954;111;3.5;1.4;13;0.4;0.2
7915;Mannen;26 jaar;1955;154;4.7;2.0;11;0.3;0.1
7916;Mannen;26 jaar;1956;154;4.5;1.9;17;0.5;0.2
7917;Mannen;26 jaar;1957;130;3.7;1.6;21;0.6;0.3
7918;Mannen;26 jaar;1958;141;3.9;1.8;17;0.5;0.2
7919;Mannen;26 jaar;1959;147;4.1;1.9;12;0.3;0.2
7920;Mannen;26 jaar;1960;144;3.9;1.9;17;0.5;0.2
7921;Mannen;26 jaar;1961;153;4.0;2.0;13;0.3;0.2
7922;Mannen;26 jaar;1962;153;3.9;1.9;20;0.5;0.3
7923;Mannen;26 jaar;1963;171;4.2;2.1;10;0.2;0.1
7924;Mannen;26 jaar;1964;158;3.5;1.9;10;0.2;0.1
7925;Mannen;26 jaar;1965;180;3.8;2.1;14;0.3;0.2
7926;Mannen;26 jaar;1966;195;3.8;2.2;25;0.5;0.3
7927;Mannen;26 jaar;1967;215;4.0;2.5;16;0.3;0.2
7928;Mannen;26 jaar;1968;269;4.7;3.0;20;0.3;0.2
7929;Mannen;26 jaar;1969;296;4.6;3.0;22;0.3;0.2
7930;Mannen;26 jaar;1970;345;5.0;3.3;19;0.3;0.2
7931;Mannen;26 jaar;1971;392;5.9;4.0;23;0.3;0.2
7932;Mannen;26 jaar;1972;570;6.2;4.2;36;0.4;0.3
7933;Mannen;26 jaar;1973;700;8.1;5.3;35;0.4;0.3
7934;Mannen;26 jaar;1974;714;8.9;5.8;17;0.2;0.1
7935;Mannen;26 jaar;1975;767;10.2;6.5;15;0.2;0.1
7936;Mannen;26 jaar;1976;734;10.3;6.3;20;0.3;0.2
7937;Mannen;26 jaar;1977;731;10.6;6.3;19;0.3;0.2
7938;Mannen;26 jaar;1978;744;10.9;6.3;14;0.2;0.1
7939;Mannen;26 jaar;1979;790;12.3;6.7;13;0.2;0.1
7940;Mannen;26 jaar;1980;811;13.0;6.8;18;0.3;0.2
7941;Mannen;26 jaar;1981;887;15.1;7.5;11;0.2;0.1
7942;Mannen;26 jaar;1982;871;15.4;7.2;11;0.2;0.1
7943;Mannen;26 jaar;1983;824;15.4;6.8;10;0.2;0.1
7944;Mannen;26 jaar;1984;821;16.4;6.7;9;0.2;0.1
7945;Mannen;26 jaar;1985;786;16.8;6.2;8;0.2;0.1
7946;Mannen;26 jaar;1986;584;13.2;4.6;7;0.2;0.1
7947;Mannen;26 jaar;1987;598;13.9;4.6;16;0.4;0.1
7948;Mannen;26 jaar;1988;623;15.3;4.8;1;0.0;0.0
7949;Mannen;26 jaar;1989;584;15.1;4.4;10;0.3;0.1
7950;Mannen;26 jaar;1990;553;14.6;4.1;19;0.5;0.1
7951;Mannen;26 jaar;1991;614;17.7;4.6;11;0.3;0.1
7952;Mannen;26 jaar;1992;566;17.7;4.3;8;0.2;0.1
7953;Mannen;26 jaar;1993;531;18.8;4.1;8;0.3;0.1
7954;Mannen;26 jaar;1994;576;21.8;4.4;8;0.3;0.1
7955;Mannen;26 jaar;1995;523;21.4;3.8;6;0.2;0.0
7956;Mannen;26 jaar;1996;438;20.4;3.3;2;0.1;0.0
7957;Mannen;26 jaar;1997;378;20.3;3.0;6;0.3;0.0
7958;Mannen;26 jaar;1998;319;19.5;2.7;7;0.4;0.1
7959;Mannen;26 jaar;1999;256;17.7;2.4;6;0.4;0.1
7960;Mannen;26 jaar;2000;254;18.8;2.4;1;0.1;0.0
7961;Mannen;26 jaar;2001;232;19.2;2.3;2;0.2;0.0
7962;Mannen;26 jaar;2002;188;15.9;1.9;1;0.1;0.0
7963;Mannen;26 jaar;2003;181;15.9;1.8;6;0.5;0.1
7964;Mannen;26 jaar;2004;200;17.6;2.0;6;0.5;0.1
7965;Mannen;26 jaar;2005;173;15.9;1.8;2;0.2;0.0
7966;Mannen;26 jaar;2006;177;16.5;1.7;0;0.0;0.0
7967;Mannen;26 jaar;2007;162;16.0;1.6;2;0.2;0.0
7968;Mannen;26 jaar;2008;152;15.4;1.6;1;0.1;0.0
7969;Mannen;26 jaar;2009;162;16.6;1.7;1;0.1;0.0
7970;Mannen;26 jaar;2010;166;16.4;1.6;2;0.2;0.0
7971;Mannen;26 jaar;2011;150;15.1;1.5;0;0.0;0.0
7972;Mannen;26 jaar;2012;170;17.7;1.6;3;0.3;0.0
7973;Mannen;26 jaar;2013;177;19.0;1.7;0;0.0;0.0
7974;Mannen;26 jaar;2014;148;16.8;1.4;2;0.2;0.0
7975;Mannen;26 jaar;2015;155;17.8;1.4;2;0.2;0.0
7976;Mannen;26 jaar;2016;138;15.9;1.2;0;0.0;0.0
7977;Mannen;26 jaar;2017;126;14.9;1.1;0;0.0;0.0
7978;Mannen;26 jaar;2018;102;12.9;0.9;0;0.0;0.0
7979;Mannen;26 jaar;2019;130;16.8;1.1;2;0.3;0.0
7980;Mannen;27 jaar;1950;165;4.3;2.0;23;0.6;0.3
7981;Mannen;27 jaar;1951;157;4.1;2.0;18;0.5;0.2
7982;Mannen;27 jaar;1952;184;5.1;2.4;15;0.4;0.2
7983;Mannen;27 jaar;1953;152;4.1;2.0;18;0.5;0.2
7984;Mannen;27 jaar;1954;131;3.4;1.7;25;0.7;0.3
7985;Mannen;27 jaar;1955;155;3.9;2.0;17;0.4;0.2
7986;Mannen;27 jaar;1956;161;3.9;2.1;18;0.4;0.2
7987;Mannen;27 jaar;1957;167;3.8;2.1;18;0.4;0.2
7988;Mannen;27 jaar;1958;123;2.8;1.6;11;0.3;0.1
7989;Mannen;27 jaar;1959;158;3.5;2.0;15;0.3;0.2
7990;Mannen;27 jaar;1960;163;3.7;2.1;15;0.3;0.2
7991;Mannen;27 jaar;1961;155;3.4;2.0;19;0.4;0.2
7992;Mannen;27 jaar;1962;172;3.7;2.2;14;0.3;0.2
7993;Mannen;27 jaar;1963;196;4.1;2.5;22;0.5;0.3
7994;Mannen;27 jaar;1964;180;3.6;2.2;16;0.3;0.2
7995;Mannen;27 jaar;1965;194;3.6;2.3;23;0.4;0.3
7996;Mannen;27 jaar;1966;227;4.0;2.6;19;0.3;0.2
7997;Mannen;27 jaar;1967;238;3.9;2.6;15;0.2;0.2
7998;Mannen;27 jaar;1968;255;4.1;2.9;22;0.4;0.3
7999;Mannen;27 jaar;1969;319;4.9;3.5;28;0.4;0.3
8000;Mannen;27 jaar;1970;382;5.3;3.8;28;0.4;0.3
8001;Mannen;27 jaar;1971;411;5.4;3.9;24;0.3;0.2
8002;Mannen;27 jaar;1972;437;6.0;4.4;15;0.2;0.2
8003;Mannen;27 jaar;1973;798;8.0;5.8;27;0.3;0.2
8004;Mannen;27 jaar;1974;788;8.4;6.0;42;0.4;0.3
8005;Mannen;27 jaar;1975;778;8.9;6.3;27;0.3;0.2
8006;Mannen;27 jaar;1976;858;10.5;7.2;22;0.3;0.2
8007;Mannen;27 jaar;1977;861;11.1;7.4;22;0.3;0.2
8008;Mannen;27 jaar;1978;838;11.2;7.3;23;0.3;0.2
8009;Mannen;27 jaar;1979;914;12.4;7.7;18;0.2;0.2
8010;Mannen;27 jaar;1980;987;14.0;8.4;21;0.3;0.2
8011;Mannen;27 jaar;1981;1019;14.9;8.6;18;0.3;0.2
8012;Mannen;27 jaar;1982;1035;16.0;8.7;20;0.3;0.2
8013;Mannen;27 jaar;1983;1011;16.0;8.3;18;0.3;0.1
8014;Mannen;27 jaar;1984;979;16.5;8.0;13;0.2;0.1
8015;Mannen;27 jaar;1985;939;16.7;7.6;11;0.2;0.1
8016;Mannen;27 jaar;1986;787;14.6;6.2;19;0.4;0.1
8017;Mannen;27 jaar;1987;754;14.5;5.9;15;0.3;0.1
8018;Mannen;27 jaar;1988;714;14.1;5.4;9;0.2;0.1
8019;Mannen;27 jaar;1989;756;15.7;5.7;11;0.2;0.1
8020;Mannen;27 jaar;1990;734;15.4;5.5;8;0.2;0.1
8021;Mannen;27 jaar;1991;714;15.5;5.2;10;0.2;0.1
8022;Mannen;27 jaar;1992;730;17.1;5.4;8;0.2;0.1
8023;Mannen;27 jaar;1993;703;18.0;5.3;9;0.2;0.1
8024;Mannen;27 jaar;1994;735;21.0;5.6;10;0.3;0.1
8025;Mannen;27 jaar;1995;654;20.1;5.0;9;0.3;0.1
8026;Mannen;27 jaar;1996;641;21.1;4.7;6;0.2;0.0
8027;Mannen;27 jaar;1997;552;20.3;4.2;12;0.4;0.1
8028;Mannen;27 jaar;1998;404;16.7;3.2;8;0.3;0.1
8029;Mannen;27 jaar;1999;427;19.7;3.6;10;0.5;0.1
8030;Mannen;27 jaar;2000;342;17.7;3.1;5;0.3;0.0
8031;Mannen;27 jaar;2001;360;20.5;3.4;5;0.3;0.0
8032;Mannen;27 jaar;2002;296;18.5;2.9;4;0.2;0.0
8033;Mannen;27 jaar;2003;213;13.7;2.1;1;0.1;0.0
8034;Mannen;27 jaar;2004;211;14.2;2.1;2;0.1;0.0
8035;Mannen;27 jaar;2005;230;15.9;2.3;4;0.3;0.0
8036;Mannen;27 jaar;2006;249;17.9;2.5;3;0.2;0.0
8037;Mannen;27 jaar;2007;245;17.6;2.4;4;0.3;0.0
8038;Mannen;27 jaar;2008;232;17.3;2.3;1;0.1;0.0
8039;Mannen;27 jaar;2009;205;15.5;2.1;3;0.2;0.0
8040;Mannen;27 jaar;2010;230;17.5;2.3;3;0.2;0.0
8041;Mannen;27 jaar;2011;254;18.8;2.5;1;0.1;0.0
8042;Mannen;27 jaar;2012;275;20.8;2.7;3;0.2;0.0
8043;Mannen;27 jaar;2013;235;18.6;2.2;4;0.3;0.0
8044;Mannen;27 jaar;2014;239;19.2;2.2;0;0.0;0.0
8045;Mannen;27 jaar;2015;196;16.6;1.8;1;0.1;0.0
8046;Mannen;27 jaar;2016;217;18.1;2.0;0;0.0;0.0
8047;Mannen;27 jaar;2017;184;15.3;1.6;3;0.2;0.0
8048;Mannen;27 jaar;2018;188;16.1;1.6;1;0.1;0.0
8049;Mannen;27 jaar;2019;185;16.7;1.6;1;0.1;0.0
8050;Mannen;28 jaar;1950;209;4.8;2.7;18;0.4;0.2
8051;Mannen;28 jaar;1951;184;4.0;2.3;35;0.8;0.4
8052;Mannen;28 jaar;1952;186;4.1;2.4;36;0.8;0.5
8053;Mannen;28 jaar;1953;173;4.0;2.3;21;0.5;0.3
8054;Mannen;28 jaar;1954;153;3.4;2.0;19;0.4;0.3
8055;Mannen;28 jaar;1955;162;3.6;2.2;24;0.5;0.3
8056;Mannen;28 jaar;1956;149;3.1;1.9;22;0.5;0.3
8057;Mannen;28 jaar;1957;172;3.5;2.2;29;0.6;0.4
8058;Mannen;28 jaar;1958;162;3.2;2.0;18;0.4;0.2
8059;Mannen;28 jaar;1959;148;2.9;1.9;24;0.5;0.3
8060;Mannen;28 jaar;1960;180;3.5;2.3;23;0.4;0.3
8061;Mannen;28 jaar;1961;175;3.5;2.3;14;0.3;0.2
8062;Mannen;28 jaar;1962;171;3.3;2.2;27;0.5;0.3
8063;Mannen;28 jaar;1963;184;3.5;2.4;20;0.4;0.3
8064;Mannen;28 jaar;1964;203;3.7;2.5;13;0.2;0.2
8065;Mannen;28 jaar;1965;228;4.0;2.8;27;0.5;0.3
8066;Mannen;28 jaar;1966;259;4.2;3.0;21;0.3;0.2
8067;Mannen;28 jaar;1967;262;4.1;3.0;22;0.3;0.3
8068;Mannen;28 jaar;1968;293;4.4;3.3;19;0.3;0.2
8069;Mannen;28 jaar;1969;342;5.1;3.9;27;0.4;0.3
8070;Mannen;28 jaar;1970;362;5.1;3.9;28;0.4;0.3
8071;Mannen;28 jaar;1971;512;6.6;5.1;24;0.3;0.2
8072;Mannen;28 jaar;1972;487;6.0;4.7;27;0.3;0.3
8073;Mannen;28 jaar;1973;549;7.2;5.5;23;0.3;0.2
8074;Mannen;28 jaar;1974;901;8.6;6.6;31;0.3;0.2
8075;Mannen;28 jaar;1975;938;9.5;7.1;27;0.3;0.2
8076;Mannen;28 jaar;1976;846;9.3;6.8;24;0.3;0.2
8077;Mannen;28 jaar;1977;891;10.4;7.4;21;0.2;0.2
8078;Mannen;28 jaar;1978;879;10.8;7.5;24;0.3;0.2
8079;Mannen;28 jaar;1979;960;12.2;8.3;29;0.4;0.3
8080;Mannen;28 jaar;1980;1044;13.4;8.8;22;0.3;0.2
8081;Mannen;28 jaar;1981;1083;14.5;9.2;24;0.3;0.2
8082;Mannen;28 jaar;1982;1126;15.6;9.5;24;0.3;0.2
8083;Mannen;28 jaar;1983;1112;16.1;9.4;17;0.2;0.1
8084;Mannen;28 jaar;1984;1131;16.8;9.3;15;0.2;0.1
8085;Mannen;28 jaar;1985;1081;16.9;8.9;16;0.3;0.1
8086;Mannen;28 jaar;1986;929;15.1;7.5;14;0.2;0.1
8087;Mannen;28 jaar;1987;784;13.0;6.1;12;0.2;0.1
8088;Mannen;28 jaar;1988;817;14.0;6.4;15;0.3;0.1
8089;Mannen;28 jaar;1989;879;15.4;6.7;14;0.2;0.1
8090;Mannen;28 jaar;1990;831;14.8;6.3;14;0.2;0.1
8091;Mannen;28 jaar;1991;878;15.9;6.5;10;0.2;0.1
8092;Mannen;28 jaar;1992;970;18.1;7.0;16;0.3;0.1
8093;Mannen;28 jaar;1993;839;16.9;6.2;15;0.3;0.1
8094;Mannen;28 jaar;1994;890;19.5;6.7;6;0.1;0.0
8095;Mannen;28 jaar;1995;782;19.0;6.0;18;0.4;0.1
8096;Mannen;28 jaar;1996;799;20.8;6.1;2;0.1;0.0
8097;Mannen;28 jaar;1997;725;19.8;5.3;9;0.2;0.1
8098;Mannen;28 jaar;1998;635;18.9;4.8;6;0.2;0.0
8099;Mannen;28 jaar;1999;608;20.1;4.8;4;0.1;0.0
8100;Mannen;28 jaar;2000;533;19.5;4.4;12;0.4;0.1
8101;Mannen;28 jaar;2001;513;21.2;4.6;3;0.1;0.0
8102;Mannen;28 jaar;2002;370;16.8;3.5;8;0.4;0.1
8103;Mannen;28 jaar;2003;305;15.0;3.0;8;0.4;0.1
8104;Mannen;28 jaar;2004;297;15.3;2.9;2;0.1;0.0
8105;Mannen;28 jaar;2005;281;15.2;2.9;3;0.2;0.0
8106;Mannen;28 jaar;2006;298;16.5;3.0;6;0.3;0.1
8107;Mannen;28 jaar;2007;279;16.0;2.8;6;0.3;0.1
8108;Mannen;28 jaar;2008;282;16.0;2.8;4;0.2;0.0
8109;Mannen;28 jaar;2009;265;15.3;2.6;5;0.3;0.0
8110;Mannen;28 jaar;2010;277;16.2;2.8;1;0.1;0.0
8111;Mannen;28 jaar;2011;270;16.0;2.7;5;0.3;0.1
8112;Mannen;28 jaar;2012;290;16.9;2.8;1;0.1;0.0
8113;Mannen;28 jaar;2013;289;17.5;2.8;7;0.4;0.1
8114;Mannen;28 jaar;2014;296;18.3;2.8;4;0.2;0.0
8115;Mannen;28 jaar;2015;280;17.4;2.6;1;0.1;0.0
8116;Mannen;28 jaar;2016;282;18.1;2.6;2;0.1;0.0
8117;Mannen;28 jaar;2017;256;16.2;2.3;2;0.1;0.0
8118;Mannen;28 jaar;2018;246;15.5;2.1;1;0.1;0.0
8119;Mannen;28 jaar;2019;230;14.8;2.0;0;0.0;0.0
8120;Mannen;29 jaar;1950;179;3.6;2.3;37;0.7;0.5
8121;Mannen;29 jaar;1951;194;3.9;2.5;37;0.7;0.5
8122;Mannen;29 jaar;1952;200;3.9;2.5;31;0.6;0.4
8123;Mannen;29 jaar;1953;176;3.5;2.3;24;0.5;0.3
8124;Mannen;29 jaar;1954;162;3.3;2.2;19;0.4;0.3
8125;Mannen;29 jaar;1955;170;3.3;2.3;33;0.6;0.4
8126;Mannen;29 jaar;1956;179;3.5;2.4;32;0.6;0.4
8127;Mannen;29 jaar;1957;162;3.0;2.1;31;0.6;0.4
8128;Mannen;29 jaar;1958;198;3.6;2.6;32;0.6;0.4
8129;Mannen;29 jaar;1959;193;3.4;2.4;24;0.4;0.3
8130;Mannen;29 jaar;1960;192;3.4;2.5;29;0.5;0.4
8131;Mannen;29 jaar;1961;216;3.8;2.7;20;0.4;0.3
8132;Mannen;29 jaar;1962;177;3.2;2.3;22;0.4;0.3
8133;Mannen;29 jaar;1963;215;3.8;2.8;25;0.4;0.3
8134;Mannen;29 jaar;1964;246;4.2;3.1;24;0.4;0.3
8135;Mannen;29 jaar;1965;210;3.5;2.6;22;0.4;0.3
8136;Mannen;29 jaar;1966;237;3.8;2.9;26;0.4;0.3
8137;Mannen;29 jaar;1967;261;3.9;3.0;34;0.5;0.4
8138;Mannen;29 jaar;1968;299;4.4;3.5;19;0.3;0.2
8139;Mannen;29 jaar;1969;340;4.8;3.8;30;0.4;0.3
8140;Mannen;29 jaar;1970;373;5.3;4.2;29;0.4;0.3
8141;Mannen;29 jaar;1971;428;5.7;4.6;36;0.5;0.4
8142;Mannen;29 jaar;1972;502;6.2;5.0;25;0.3;0.2
8143;Mannen;29 jaar;1973;613;7.3;5.9;33;0.4;0.3
8144;Mannen;29 jaar;1974;649;8.2;6.6;22;0.3;0.2
8145;Mannen;29 jaar;1975;988;9.1;7.2;38;0.4;0.3
8146;Mannen;29 jaar;1976;1073;10.5;8.1;37;0.4;0.3
8147;Mannen;29 jaar;1977;1020;10.8;8.2;27;0.3;0.2
8148;Mannen;29 jaar;1978;1022;11.6;8.5;30;0.3;0.3
8149;Mannen;29 jaar;1979;1077;12.8;9.2;25;0.3;0.2
8150;Mannen;29 jaar;1980;1073;13.2;9.2;31;0.4;0.3
8151;Mannen;29 jaar;1981;1258;15.5;10.6;20;0.2;0.2
8152;Mannen;29 jaar;1982;1231;15.9;10.5;18;0.2;0.2
8153;Mannen;29 jaar;1983;1250;16.5;10.5;27;0.4;0.2
8154;Mannen;29 jaar;1984;1201;16.7;10.2;22;0.3;0.2
8155;Mannen;29 jaar;1985;1174;16.6;9.7;19;0.3;0.2
8156;Mannen;29 jaar;1986;918;13.5;7.5;12;0.2;0.1
8157;Mannen;29 jaar;1987;913;13.7;7.3;11;0.2;0.1
8158;Mannen;29 jaar;1988;908;13.8;7.1;21;0.3;0.2
8159;Mannen;29 jaar;1989;898;14.1;7.0;22;0.3;0.2
8160;Mannen;29 jaar;1990;939;14.7;7.1;15;0.2;0.1
8161;Mannen;29 jaar;1991;950;15.1;7.1;17;0.3;0.1
8162;Mannen;29 jaar;1992;1006;16.3;7.4;13;0.2;0.1
8163;Mannen;29 jaar;1993;1075;17.9;7.8;20;0.3;0.1
8164;Mannen;29 jaar;1994;1144;20.5;8.4;19;0.3;0.1
8165;Mannen;29 jaar;1995;1005;19.5;7.6;10;0.2;0.1
8166;Mannen;29 jaar;1996;975;20.8;7.4;15;0.3;0.1
8167;Mannen;29 jaar;1997;810;18.2;6.2;14;0.3;0.1
8168;Mannen;29 jaar;1998;795;18.3;5.8;11;0.3;0.1
8169;Mannen;29 jaar;1999;752;18.7;5.6;12;0.3;0.1
8170;Mannen;29 jaar;2000;715;19.5;5.6;12;0.3;0.1
8171;Mannen;29 jaar;2001;714;21.7;5.9;8;0.2;0.1
8172;Mannen;29 jaar;2002;459;15.7;4.1;11;0.4;0.1
8173;Mannen;29 jaar;2003;381;14.2;3.6;9;0.3;0.1
8174;Mannen;29 jaar;2004;368;15.0;3.6;4;0.2;0.0
8175;Mannen;29 jaar;2005;413;17.8;4.1;8;0.3;0.1
8176;Mannen;29 jaar;2006;358;16.1;3.6;7;0.3;0.1
8177;Mannen;29 jaar;2007;353;16.2;3.6;2;0.1;0.0
8178;Mannen;29 jaar;2008;347;16.2;3.5;6;0.3;0.1
8179;Mannen;29 jaar;2009;335;15.3;3.3;5;0.2;0.0
8180;Mannen;29 jaar;2010;348;16.2;3.4;3;0.1;0.0
8181;Mannen;29 jaar;2011;346;16.4;3.5;4;0.2;0.0
8182;Mannen;29 jaar;2012;341;16.5;3.4;3;0.1;0.0
8183;Mannen;29 jaar;2013;386;18.5;3.8;2;0.1;0.0
8184;Mannen;29 jaar;2014;383;18.9;3.7;2;0.1;0.0
8185;Mannen;29 jaar;2015;348;17.2;3.3;3;0.1;0.0
8186;Mannen;29 jaar;2016;331;16.4;3.1;7;0.3;0.1
8187;Mannen;29 jaar;2017;354;17.8;3.3;1;0.1;0.0
8188;Mannen;29 jaar;2018;322;16.1;2.9;0;0.0;0.0
8189;Mannen;29 jaar;2019;337;16.5;2.9;4;0.2;0.0
8190;Mannen;30 jaar;1950;234;4.2;2.9;33;0.6;0.4
8191;Mannen;30 jaar;1951;205;3.7;2.6;43;0.8;0.6
8192;Mannen;30 jaar;1952;167;3.1;2.2;40;0.7;0.5
8193;Mannen;30 jaar;1953;185;3.3;2.4;45;0.8;0.6
8194;Mannen;30 jaar;1954;211;3.8;2.8;34;0.6;0.4
8195;Mannen;30 jaar;1955;178;3.3;2.4;36;0.7;0.5
8196;Mannen;30 jaar;1956;180;3.2;2.4;33;0.6;0.4
8197;Mannen;30 jaar;1957;189;3.4;2.5;37;0.7;0.5
8198;Mannen;30 jaar;1958;199;3.4;2.6;26;0.4;0.3
8199;Mannen;30 jaar;1959;212;3.6;2.8;34;0.6;0.4
8200;Mannen;30 jaar;1960;201;3.3;2.5;28;0.5;0.4
8201;Mannen;30 jaar;1961;207;3.5;2.7;26;0.4;0.3
8202;Mannen;30 jaar;1962;217;3.6;2.7;27;0.4;0.3
8203;Mannen;30 jaar;1963;175;3.0;2.3;16;0.3;0.2
8204;Mannen;30 jaar;1964;234;3.8;3.0;33;0.5;0.4
8205;Mannen;30 jaar;1965;209;3.4;2.6;31;0.5;0.4
8206;Mannen;30 jaar;1966;211;3.3;2.6;24;0.4;0.3
8207;Mannen;30 jaar;1967;267;4.1;3.3;27;0.4;0.3
8208;Mannen;30 jaar;1968;301;4.4;3.5;25;0.4;0.3
8209;Mannen;30 jaar;1969;307;4.4;3.5;28;0.4;0.3
8210;Mannen;30 jaar;1970;396;5.3;4.4;32;0.4;0.4
8211;Mannen;30 jaar;1971;437;5.9;4.9;24;0.3;0.3
8212;Mannen;30 jaar;1972;478;6.2;5.1;27;0.4;0.3
8213;Mannen;30 jaar;1973;580;7.0;5.8;33;0.4;0.3
8214;Mannen;30 jaar;1974;687;8.0;6.6;33;0.4;0.3
8215;Mannen;30 jaar;1975;695;8.6;7.0;31;0.4;0.3
8216;Mannen;30 jaar;1976;1071;9.7;7.8;44;0.4;0.3
8217;Mannen;30 jaar;1977;1065;10.3;8.1;57;0.5;0.4
8218;Mannen;30 jaar;1978;1014;10.6;8.1;35;0.4;0.3
8219;Mannen;30 jaar;1979;1050;11.6;8.8;34;0.4;0.3
8220;Mannen;30 jaar;1980;1157;13.4;9.9;20;0.2;0.2
8221;Mannen;30 jaar;1981;1238;14.9;10.7;20;0.2;0.2
8222;Mannen;30 jaar;1982;1308;15.8;11.0;32;0.4;0.3
8223;Mannen;30 jaar;1983;1300;16.2;11.1;24;0.3;0.2
8224;Mannen;30 jaar;1984;1352;17.4;11.4;15;0.2;0.1
8225;Mannen;30 jaar;1985;1206;16.2;10.2;19;0.3;0.2
8226;Mannen;30 jaar;1986;1081;14.6;8.9;27;0.4;0.2
8227;Mannen;30 jaar;1987;982;13.6;8.0;19;0.3;0.2
8228;Mannen;30 jaar;1988;983;13.8;7.9;19;0.3;0.2
8229;Mannen;30 jaar;1989;990;14.1;7.7;23;0.3;0.2
8230;Mannen;30 jaar;1990;986;14.2;7.7;22;0.3;0.2
8231;Mannen;30 jaar;1991;1056;15.3;8.0;15;0.2;0.1
8232;Mannen;30 jaar;1992;1087;15.8;8.1;24;0.3;0.2
8233;Mannen;30 jaar;1993;1129;16.8;8.3;17;0.3;0.1
8234;Mannen;30 jaar;1994;1303;19.9;9.4;28;0.4;0.2
8235;Mannen;30 jaar;1995;1175;19.2;8.6;15;0.2;0.1
8236;Mannen;30 jaar;1996;1085;19.1;8.2;21;0.4;0.2
8237;Mannen;30 jaar;1997;981;18.7;7.5;21;0.4;0.2
8238;Mannen;30 jaar;1998;877;17.3;6.6;16;0.3;0.1
8239;Mannen;30 jaar;1999;842;16.8;6.1;20;0.4;0.1
8240;Mannen;30 jaar;2000;938;20.0;7.0;6;0.1;0.0
8241;Mannen;30 jaar;2001;856;20.2;6.7;8;0.2;0.1
8242;Mannen;30 jaar;2002;583;15.2;4.8;13;0.3;0.1
8243;Mannen;30 jaar;2003;523;15.3;4.7;13;0.4;0.1
8244;Mannen;30 jaar;2004;460;14.7;4.3;11;0.4;0.1
8245;Mannen;30 jaar;2005;427;15.0;4.2;4;0.1;0.0
8246;Mannen;30 jaar;2006;406;15.0;4.1;5;0.2;0.1
8247;Mannen;30 jaar;2007;433;16.5;4.4;8;0.3;0.1
8248;Mannen;30 jaar;2008;432;16.7;4.3;0;0.0;0.0
8249;Mannen;30 jaar;2009;380;14.7;3.8;8;0.3;0.1
8250;Mannen;30 jaar;2010;434;16.4;4.2;10;0.4;0.1
8251;Mannen;30 jaar;2011;402;15.7;4.0;10;0.4;0.1
8252;Mannen;30 jaar;2012;447;17.9;4.5;5;0.2;0.1
8253;Mannen;30 jaar;2013;414;17.0;4.2;2;0.1;0.0
8254;Mannen;30 jaar;2014;408;16.5;4.0;8;0.3;0.1
8255;Mannen;30 jaar;2015;414;17.0;4.0;6;0.2;0.1
8256;Mannen;30 jaar;2016;402;16.3;3.8;5;0.2;0.0
8257;Mannen;30 jaar;2017;362;14.6;3.3;2;0.1;0.0
