ID;Afzet;BedrijfstakkenBranchesSBI2008;Perioden;ProducentenprijsindexPPI_1;OntwikkelingTOV1JaarEerder_2;OntwikkelingTOV1MaandEerder_3;Wegingcoefficient_4
7560;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2007 augustus;82.3;27.7;5.3;5422
7561;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2007 september;86.0;32.4;4.6;5422
7562;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2007 oktober;88.8;32.2;3.2;5422
7563;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2007 november;92.2;37.3;3.8;5422
7564;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2007 december;96.4;39.5;4.6;5422
7565;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2007;80.2;22.1;;5422
7566;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2008 januari;103.2;47.0;7.1;5422
7567;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2008 februari;109.6;53.9;6.1;5422
7568;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2008 maart;107.2;46.9;-2.1;5422
7569;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2008 april;109.0;49.9;1.6;5422
7570;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2008 mei;109.1;44.2;0.1;5422
7571;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2008 juni;109.4;43.9;0.3;5422
7572;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2008 juli;106.9;36.9;-2.2;5422
7573;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2008 augustus;104.2;26.7;-2.5;5422
7574;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2008 september;98.1;14.0;-5.9;5422
7575;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2008 oktober;93.5;5.3;-4.7;5422
7576;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2008 november;91.0;-1.3;-2.7;5422
7577;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2008 december;88.2;-8.5;-3.0;5422
7578;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2008;102.5;27.7;;5422
7579;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2009 januari;90.6;-12.3;2.7;5422
7580;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2009 februari;91.8;-16.2;1.3;5422
7581;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2009 maart;90.8;-15.3;-1.1;5422
7582;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2009 april;91.6;-15.9;0.9;5422
7583;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2009 mei;91.4;-16.2;-0.2;5422
7584;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2009 juni;90.5;-17.3;-1.0;5422
7585;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2009 juli;88.8;-17.0;-1.9;5422
7586;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2009 augustus;88.1;-15.5;-0.8;5422
7587;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2009 september;87.0;-11.4;-1.3;5422
7588;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2009 oktober;86.7;-7.3;-0.3;5422
7589;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2009 november;87.7;-3.5;1.2;5422
7590;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2009 december;89.1;1.0;1.5;5422
7591;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2009;89.5;-12.7;;5422
7592;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2010 januari;89.9;-0.7;0.9;5422
7593;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2010 februari;92.0;0.2;2.3;5422
7594;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2010 maart;93.2;2.7;1.4;5422
7595;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2010 april;94.7;3.4;1.6;5422
7596;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2010 mei;94.6;3.5;-0.2;5422
7597;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2010 juni;96.7;6.9;2.2;5422
7598;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2010 juli;97.3;9.6;0.6;5422
7599;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2010 augustus;102.2;16.1;5.1;5422
7600;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2010 september;103.9;19.5;1.6;5422
7601;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2010 oktober;105.7;21.9;1.7;5422
7602;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2010 november;111.4;27.0;5.4;5422
7603;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2010 december;118.3;32.8;6.1;5422
7604;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2010;100.0;11.7;;5422
7605;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2011 januari;122.7;36.5;3.7;5422
7606;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2011 februari;122.3;33.0;-0.3;5422
7607;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2011 maart;118.5;27.1;-3.1;5422
7608;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2011 april;114.9;21.2;-3.0;5422
7609;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2011 mei;116.6;23.3;1.5;5422
7610;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2011 juni;113.5;17.3;-2.7;5422
7611;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2011 juli;113.2;16.4;-0.2;5422
7612;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2011 augustus;108.8;6.4;-3.9;5422
7613;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2011 september;107.0;3.0;-1.7;5422
7614;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2011 oktober;107.4;1.6;0.4;5422
7615;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2011 november;108.5;-2.7;1.0;5422
7616;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2011 december;110.4;-6.7;1.8;5422
7617;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2011;113.6;13.6;;5422
7618;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2012 januari;109.6;-10.6;-0.7;5422
7619;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2012 februari;111.0;-9.2;1.3;5422
7620;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2012 maart;116.5;-1.6;4.9;5422
7621;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2012 april;120.2;4.6;3.2;5422
7622;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2012 mei;122.4;5.0;1.8;5422
7623;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2012 juni;125.8;10.9;2.8;5422
7624;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2012 juli;131.5;16.2;4.5;5422
7625;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2012 augustus;137.0;26.0;4.2;5422
7626;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2012 september;133.9;25.2;-2.3;5422
7627;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2012 oktober;130.8;21.8;-2.3;5422
7628;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2012 november;129.9;19.8;-0.7;5422
7629;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2012 december;127.8;15.8;-1.6;5422
7630;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2012;124.7;9.7;;5422
7631;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2013 januari;124.3;13.4;-2.8;5422
7632;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2013 februari;123.0;10.8;-1.0;5422
7633;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2013 maart;122.0;4.7;-0.8;5422
7634;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2013 april;121.7;1.3;-0.2;5422
7635;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2013 mei;120.9;-1.2;-0.7;5422
7636;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2013 juni;119.4;-5.1;-1.3;5422
7637;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2013 juli;117.3;-10.8;-1.8;5422
7638;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2013 augustus;114.1;-16.7;-2.7;5422
7639;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2013 september;113.9;-15.0;-0.2;5422
7640;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2013 oktober;112.6;-13.9;-1.1;5422
7641;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2013 november;118.4;-8.8;5.2;5422
7642;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2013 december;117.2;-8.3;-1.0;5422
7643;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2013;118.7;-4.8;;5422
7644;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2014 januari;117.5;-5.4;0.3;5422
7645;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2014 februari;120.1;-2.3;2.2;5422
7646;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2014 maart;120.8;-1.0;0.5;5422
7647;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2014 april;122.1;0.3;1.1;5422
7648;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2014 mei;118.9;-1.6;-2.6;5422
7649;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2014 juni;117.2;-1.8;-1.5;5422
7650;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2014 juli;115.3;-1.7;-1.6;5422
7651;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2014 augustus;112.2;-1.7;-2.7;5422
7652;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2014 september;111.4;-2.1;-0.7;5422
7653;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2014 oktober;112.1;-0.4;0.6;5422
7654;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2014 november;109.9;-7.2;-1.9;5422
7655;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2014 december;110.3;-5.9;0.4;5422
7656;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2014;115.7;-2.6;;5422
7657;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2015 januari;112.2;-4.5;1.7;5422
7658;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2015 februari;111.0;-7.6;-1.1;5422
7659;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2015 maart;114.0;-5.6;2.7;5422
7660;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2015 april;114.5;-6.2;0.4;5422
7661;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2015 mei;114.0;-4.2;-0.5;5422
7662;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2015 juni;115.2;-1.7;1.1;5422
7663;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2015 juli;113.4;-1.7;-1.6;5422
7664;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2015 augustus;110.1;-1.9;-2.9;5422
7665;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2015 september;108.1;-2.9;-1.8;5422
7666;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2015 oktober;107.9;-3.8;-0.2;5422
7667;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2015 november;107.9;-1.9;0.0;5422
7668;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2015 december;106.3;-3.7;-1.5;5422
7669;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2015;111.2;-3.8;;5422
7670;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2016 januari;104.6;-6.8;-1.6;5422
7671;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2016 februari;102.5;-7.7;-2.0;5422
7672;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2016 maart;105.9;-7.1;3.3;5422
7673;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2016 april;107.7;-5.9;1.8;5422
7674;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2016 mei;113.0;-0.9;4.8;5422
7675;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2016 juni;115.6;0.4;2.3;5422
7676;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2016 juli;114.9;1.3;-0.7;5422
7677;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2016 augustus;112.1;1.8;-2.4;5422
7678;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2016 september;111.1;2.8;-0.8;5422
7679;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2016 oktober;110.9;2.9;-0.2;5422
7680;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2016 november;114.5;6.1;3.2;5422
7681;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2016 december;116.6;9.7;1.8;5422
7682;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2016;110.8;-0.4;;5422
7683;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2017 januari;118.1;12.9;1.3;5422
7684;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2017 februari;117.6;14.8;-0.4;5422
7685;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2017 maart;117.2;10.7;-0.4;5422
7686;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2017 april;116.6;8.2;-0.5;5422
7687;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2017 mei;114.1;1.0;-2.2;5422
7688;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2017 juni;109.1;-5.6;-4.4;5422
7689;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2017 juli;108.3;-5.7;-0.8;5422
7690;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2017 augustus;106.5;-5.0;-1.6;5422
7691;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2017 september;104.9;-5.6;-1.5;5422
7692;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2017 oktober;106.3;-4.2;1.4;5422
7693;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2017 november;105.6;-7.7;-0.6;5422
7694;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2017 december;105.2;-9.7;-0.4;5422
7695;Totaal;104 Spijsoliën- en -vettenindustrie e.d.;2017;110.8;0.0;;5422
7696;Totaal;1041 Spijsoliën- en -vettenindustrie;1981 januari;;;;0
7697;Totaal;1041 Spijsoliën- en -vettenindustrie;1981 februari;;;;0
7698;Totaal;1041 Spijsoliën- en -vettenindustrie;1981 maart;;;;0
7699;Totaal;1041 Spijsoliën- en -vettenindustrie;1981 april;;;;0
7700;Totaal;1041 Spijsoliën- en -vettenindustrie;1981 mei;;;;0
7701;Totaal;1041 Spijsoliën- en -vettenindustrie;1981 juni;;;;0
7702;Totaal;1041 Spijsoliën- en -vettenindustrie;1981 juli;;;;0
7703;Totaal;1041 Spijsoliën- en -vettenindustrie;1981 augustus;;;;0
7704;Totaal;1041 Spijsoliën- en -vettenindustrie;1981 september;;;;0
7705;Totaal;1041 Spijsoliën- en -vettenindustrie;1981 oktober;;;;0
7706;Totaal;1041 Spijsoliën- en -vettenindustrie;1981 november;;;;0
7707;Totaal;1041 Spijsoliën- en -vettenindustrie;1981 december;;;;0
7708;Totaal;1041 Spijsoliën- en -vettenindustrie;1981;;;;0
7709;Totaal;1041 Spijsoliën- en -vettenindustrie;1982 januari;;;;0
7710;Totaal;1041 Spijsoliën- en -vettenindustrie;1982 februari;;;;0
7711;Totaal;1041 Spijsoliën- en -vettenindustrie;1982 maart;;;;0
7712;Totaal;1041 Spijsoliën- en -vettenindustrie;1982 april;;;;0
7713;Totaal;1041 Spijsoliën- en -vettenindustrie;1982 mei;;;;0
7714;Totaal;1041 Spijsoliën- en -vettenindustrie;1982 juni;;;;0
7715;Totaal;1041 Spijsoliën- en -vettenindustrie;1982 juli;;;;0
7716;Totaal;1041 Spijsoliën- en -vettenindustrie;1982 augustus;;;;0
7717;Totaal;1041 Spijsoliën- en -vettenindustrie;1982 september;;;;0
7718;Totaal;1041 Spijsoliën- en -vettenindustrie;1982 oktober;;;;0
7719;Totaal;1041 Spijsoliën- en -vettenindustrie;1982 november;;;;0
7720;Totaal;1041 Spijsoliën- en -vettenindustrie;1982 december;;;;0
7721;Totaal;1041 Spijsoliën- en -vettenindustrie;1982;;;;0
7722;Totaal;1041 Spijsoliën- en -vettenindustrie;1983 januari;;;;0
7723;Totaal;1041 Spijsoliën- en -vettenindustrie;1983 februari;;;;0
7724;Totaal;1041 Spijsoliën- en -vettenindustrie;1983 maart;;;;0
7725;Totaal;1041 Spijsoliën- en -vettenindustrie;1983 april;;;;0
7726;Totaal;1041 Spijsoliën- en -vettenindustrie;1983 mei;;;;0
7727;Totaal;1041 Spijsoliën- en -vettenindustrie;1983 juni;;;;0
7728;Totaal;1041 Spijsoliën- en -vettenindustrie;1983 juli;;;;0
7729;Totaal;1041 Spijsoliën- en -vettenindustrie;1983 augustus;;;;0
7730;Totaal;1041 Spijsoliën- en -vettenindustrie;1983 september;;;;0
7731;Totaal;1041 Spijsoliën- en -vettenindustrie;1983 oktober;;;;0
7732;Totaal;1041 Spijsoliën- en -vettenindustrie;1983 november;;;;0
7733;Totaal;1041 Spijsoliën- en -vettenindustrie;1983 december;;;;0
7734;Totaal;1041 Spijsoliën- en -vettenindustrie;1983;;;;0
7735;Totaal;1041 Spijsoliën- en -vettenindustrie;1984 januari;;;;0
7736;Totaal;1041 Spijsoliën- en -vettenindustrie;1984 februari;;;;0
7737;Totaal;1041 Spijsoliën- en -vettenindustrie;1984 maart;;;;0
7738;Totaal;1041 Spijsoliën- en -vettenindustrie;1984 april;;;;0
7739;Totaal;1041 Spijsoliën- en -vettenindustrie;1984 mei;;;;0
7740;Totaal;1041 Spijsoliën- en -vettenindustrie;1984 juni;;;;0
7741;Totaal;1041 Spijsoliën- en -vettenindustrie;1984 juli;;;;0
7742;Totaal;1041 Spijsoliën- en -vettenindustrie;1984 augustus;;;;0
7743;Totaal;1041 Spijsoliën- en -vettenindustrie;1984 september;;;;0
7744;Totaal;1041 Spijsoliën- en -vettenindustrie;1984 oktober;;;;0
7745;Totaal;1041 Spijsoliën- en -vettenindustrie;1984 november;;;;0
7746;Totaal;1041 Spijsoliën- en -vettenindustrie;1984 december;;;;0
7747;Totaal;1041 Spijsoliën- en -vettenindustrie;1984;;;;0
7748;Totaal;1041 Spijsoliën- en -vettenindustrie;1985 januari;;;;0
7749;Totaal;1041 Spijsoliën- en -vettenindustrie;1985 februari;;;;0
7750;Totaal;1041 Spijsoliën- en -vettenindustrie;1985 maart;;;;0
7751;Totaal;1041 Spijsoliën- en -vettenindustrie;1985 april;;;;0
7752;Totaal;1041 Spijsoliën- en -vettenindustrie;1985 mei;;;;0
7753;Totaal;1041 Spijsoliën- en -vettenindustrie;1985 juni;;;;0
7754;Totaal;1041 Spijsoliën- en -vettenindustrie;1985 juli;;;;0
7755;Totaal;1041 Spijsoliën- en -vettenindustrie;1985 augustus;;;;0
7756;Totaal;1041 Spijsoliën- en -vettenindustrie;1985 september;;;;0
7757;Totaal;1041 Spijsoliën- en -vettenindustrie;1985 oktober;;;;0
7758;Totaal;1041 Spijsoliën- en -vettenindustrie;1985 november;;;;0
7759;Totaal;1041 Spijsoliën- en -vettenindustrie;1985 december;;;;0
7760;Totaal;1041 Spijsoliën- en -vettenindustrie;1985;;;;0
7761;Totaal;1041 Spijsoliën- en -vettenindustrie;1986 januari;;;;0
7762;Totaal;1041 Spijsoliën- en -vettenindustrie;1986 februari;;;;0
7763;Totaal;1041 Spijsoliën- en -vettenindustrie;1986 maart;;;;0
7764;Totaal;1041 Spijsoliën- en -vettenindustrie;1986 april;;;;0
7765;Totaal;1041 Spijsoliën- en -vettenindustrie;1986 mei;;;;0
7766;Totaal;1041 Spijsoliën- en -vettenindustrie;1986 juni;;;;0
7767;Totaal;1041 Spijsoliën- en -vettenindustrie;1986 juli;;;;0
7768;Totaal;1041 Spijsoliën- en -vettenindustrie;1986 augustus;;;;0
7769;Totaal;1041 Spijsoliën- en -vettenindustrie;1986 september;;;;0
7770;Totaal;1041 Spijsoliën- en -vettenindustrie;1986 oktober;;;;0
7771;Totaal;1041 Spijsoliën- en -vettenindustrie;1986 november;;;;0
7772;Totaal;1041 Spijsoliën- en -vettenindustrie;1986 december;;;;0
7773;Totaal;1041 Spijsoliën- en -vettenindustrie;1986;;;;0
7774;Totaal;1041 Spijsoliën- en -vettenindustrie;1987 januari;;;;0
7775;Totaal;1041 Spijsoliën- en -vettenindustrie;1987 februari;;;;0
7776;Totaal;1041 Spijsoliën- en -vettenindustrie;1987 maart;;;;0
7777;Totaal;1041 Spijsoliën- en -vettenindustrie;1987 april;;;;0
7778;Totaal;1041 Spijsoliën- en -vettenindustrie;1987 mei;;;;0
7779;Totaal;1041 Spijsoliën- en -vettenindustrie;1987 juni;;;;0
7780;Totaal;1041 Spijsoliën- en -vettenindustrie;1987 juli;;;;0
7781;Totaal;1041 Spijsoliën- en -vettenindustrie;1987 augustus;;;;0
7782;Totaal;1041 Spijsoliën- en -vettenindustrie;1987 september;;;;0
7783;Totaal;1041 Spijsoliën- en -vettenindustrie;1987 oktober;;;;0
7784;Totaal;1041 Spijsoliën- en -vettenindustrie;1987 november;;;;0
7785;Totaal;1041 Spijsoliën- en -vettenindustrie;1987 december;;;;0
7786;Totaal;1041 Spijsoliën- en -vettenindustrie;1987;;;;0
7787;Totaal;1041 Spijsoliën- en -vettenindustrie;1988 januari;;;;0
7788;Totaal;1041 Spijsoliën- en -vettenindustrie;1988 februari;;;;0
7789;Totaal;1041 Spijsoliën- en -vettenindustrie;1988 maart;;;;0
7790;Totaal;1041 Spijsoliën- en -vettenindustrie;1988 april;;;;0
7791;Totaal;1041 Spijsoliën- en -vettenindustrie;1988 mei;;;;0
7792;Totaal;1041 Spijsoliën- en -vettenindustrie;1988 juni;;;;0
7793;Totaal;1041 Spijsoliën- en -vettenindustrie;1988 juli;;;;0
7794;Totaal;1041 Spijsoliën- en -vettenindustrie;1988 augustus;;;;0
7795;Totaal;1041 Spijsoliën- en -vettenindustrie;1988 september;;;;0
7796;Totaal;1041 Spijsoliën- en -vettenindustrie;1988 oktober;;;;0
7797;Totaal;1041 Spijsoliën- en -vettenindustrie;1988 november;;;;0
7798;Totaal;1041 Spijsoliën- en -vettenindustrie;1988 december;;;;0
7799;Totaal;1041 Spijsoliën- en -vettenindustrie;1988;;;;0
7800;Totaal;1041 Spijsoliën- en -vettenindustrie;1989 januari;;;;0
7801;Totaal;1041 Spijsoliën- en -vettenindustrie;1989 februari;;;;0
7802;Totaal;1041 Spijsoliën- en -vettenindustrie;1989 maart;;;;0
7803;Totaal;1041 Spijsoliën- en -vettenindustrie;1989 april;;;;0
7804;Totaal;1041 Spijsoliën- en -vettenindustrie;1989 mei;;;;0
7805;Totaal;1041 Spijsoliën- en -vettenindustrie;1989 juni;;;;0
7806;Totaal;1041 Spijsoliën- en -vettenindustrie;1989 juli;;;;0
7807;Totaal;1041 Spijsoliën- en -vettenindustrie;1989 augustus;;;;0
7808;Totaal;1041 Spijsoliën- en -vettenindustrie;1989 september;;;;0
7809;Totaal;1041 Spijsoliën- en -vettenindustrie;1989 oktober;;;;0
7810;Totaal;1041 Spijsoliën- en -vettenindustrie;1989 november;;;;0
7811;Totaal;1041 Spijsoliën- en -vettenindustrie;1989 december;;;;0
7812;Totaal;1041 Spijsoliën- en -vettenindustrie;1989;;;;0
7813;Totaal;1041 Spijsoliën- en -vettenindustrie;1990 januari;;;;0
7814;Totaal;1041 Spijsoliën- en -vettenindustrie;1990 februari;;;;0
7815;Totaal;1041 Spijsoliën- en -vettenindustrie;1990 maart;;;;0
7816;Totaal;1041 Spijsoliën- en -vettenindustrie;1990 april;;;;0
7817;Totaal;1041 Spijsoliën- en -vettenindustrie;1990 mei;;;;0
7818;Totaal;1041 Spijsoliën- en -vettenindustrie;1990 juni;;;;0
7819;Totaal;1041 Spijsoliën- en -vettenindustrie;1990 juli;;;;0
7820;Totaal;1041 Spijsoliën- en -vettenindustrie;1990 augustus;;;;0
7821;Totaal;1041 Spijsoliën- en -vettenindustrie;1990 september;;;;0
7822;Totaal;1041 Spijsoliën- en -vettenindustrie;1990 oktober;;;;0
7823;Totaal;1041 Spijsoliën- en -vettenindustrie;1990 november;;;;0
7824;Totaal;1041 Spijsoliën- en -vettenindustrie;1990 december;;;;0
7825;Totaal;1041 Spijsoliën- en -vettenindustrie;1990;;;;0
7826;Totaal;1041 Spijsoliën- en -vettenindustrie;1991 januari;;;;0
7827;Totaal;1041 Spijsoliën- en -vettenindustrie;1991 februari;;;;0
7828;Totaal;1041 Spijsoliën- en -vettenindustrie;1991 maart;;;;0
7829;Totaal;1041 Spijsoliën- en -vettenindustrie;1991 april;;;;0
7830;Totaal;1041 Spijsoliën- en -vettenindustrie;1991 mei;;;;0
7831;Totaal;1041 Spijsoliën- en -vettenindustrie;1991 juni;;;;0
7832;Totaal;1041 Spijsoliën- en -vettenindustrie;1991 juli;;;;0
7833;Totaal;1041 Spijsoliën- en -vettenindustrie;1991 augustus;;;;0
7834;Totaal;1041 Spijsoliën- en -vettenindustrie;1991 september;;;;0
7835;Totaal;1041 Spijsoliën- en -vettenindustrie;1991 oktober;;;;0
7836;Totaal;1041 Spijsoliën- en -vettenindustrie;1991 november;;;;0
7837;Totaal;1041 Spijsoliën- en -vettenindustrie;1991 december;;;;0
7838;Totaal;1041 Spijsoliën- en -vettenindustrie;1991;;;;0
7839;Totaal;1041 Spijsoliën- en -vettenindustrie;1992 januari;;;;0
7840;Totaal;1041 Spijsoliën- en -vettenindustrie;1992 februari;;;;0
7841;Totaal;1041 Spijsoliën- en -vettenindustrie;1992 maart;;;;0
7842;Totaal;1041 Spijsoliën- en -vettenindustrie;1992 april;;;;0
7843;Totaal;1041 Spijsoliën- en -vettenindustrie;1992 mei;;;;0
7844;Totaal;1041 Spijsoliën- en -vettenindustrie;1992 juni;;;;0
7845;Totaal;1041 Spijsoliën- en -vettenindustrie;1992 juli;;;;0
7846;Totaal;1041 Spijsoliën- en -vettenindustrie;1992 augustus;;;;0
7847;Totaal;1041 Spijsoliën- en -vettenindustrie;1992 september;;;;0
7848;Totaal;1041 Spijsoliën- en -vettenindustrie;1992 oktober;;;;0
7849;Totaal;1041 Spijsoliën- en -vettenindustrie;1992 november;;;;0
7850;Totaal;1041 Spijsoliën- en -vettenindustrie;1992 december;;;;0
7851;Totaal;1041 Spijsoliën- en -vettenindustrie;1992;;;;0
7852;Totaal;1041 Spijsoliën- en -vettenindustrie;1993 januari;;;;0
7853;Totaal;1041 Spijsoliën- en -vettenindustrie;1993 februari;;;;0
7854;Totaal;1041 Spijsoliën- en -vettenindustrie;1993 maart;;;;0
7855;Totaal;1041 Spijsoliën- en -vettenindustrie;1993 april;;;;0
7856;Totaal;1041 Spijsoliën- en -vettenindustrie;1993 mei;;;;0
7857;Totaal;1041 Spijsoliën- en -vettenindustrie;1993 juni;;;;0
7858;Totaal;1041 Spijsoliën- en -vettenindustrie;1993 juli;;;;0
7859;Totaal;1041 Spijsoliën- en -vettenindustrie;1993 augustus;;;;0
7860;Totaal;1041 Spijsoliën- en -vettenindustrie;1993 september;;;;0
7861;Totaal;1041 Spijsoliën- en -vettenindustrie;1993 oktober;;;;0
7862;Totaal;1041 Spijsoliën- en -vettenindustrie;1993 november;;;;0
