ID;Woningtype;EigendomWoning;Huishoudenskenmerken;RegioS;Perioden;WoningenInVoorraad_1
5304;Totaal;Totaal;41421;Haaksbergen;2015;950.0
5305;Totaal;Totaal;41421;Haaksbergen;2016;965.0
5306;Totaal;Totaal;41421;Haaksbergen;2017;1010.0
5307;Totaal;Totaal;41421;Haaksbergen;2018;1000.0
5308;Totaal;Totaal;41421;Haaksbergen;2019;1000.0
5309;Totaal;Totaal;41421;Haaksbergen;2020;970.0
5310;Totaal;Totaal;41421;Haaksbergen;2021;1010.0
5311;Totaal;Totaal;41421;Haaksbergen;2022;985.0
5312;Totaal;Totaal;41421;Haaren;2015;365.0
5313;Totaal;Totaal;41421;Haaren;2016;450.0
5314;Totaal;Totaal;41421;Haaren;2017;505.0
5315;Totaal;Totaal;41421;Haaren;2018;500.0
5316;Totaal;Totaal;41421;Haaren;2019;505.0
5317;Totaal;Totaal;41421;Haaren;2020;495.0
5318;Totaal;Totaal;41421;Haaren;2021;
5319;Totaal;Totaal;41421;Haaren;2022;
5320;Totaal;Totaal;41421;Haarlem;2015;11800.0
5321;Totaal;Totaal;41421;Haarlem;2016;11700.0
5322;Totaal;Totaal;41421;Haarlem;2017;11920.0
5323;Totaal;Totaal;41421;Haarlem;2018;11965.0
5324;Totaal;Totaal;41421;Haarlem;2019;12110.0
5325;Totaal;Totaal;41421;Haarlem;2020;12090.0
5326;Totaal;Totaal;41421;Haarlem;2021;12265.0
5327;Totaal;Totaal;41421;Haarlem;2022;12255.0
5328;Totaal;Totaal;41421;Haarlemmerliede en Spaarnwoude;2015;220.0
5329;Totaal;Totaal;41421;Haarlemmerliede en Spaarnwoude;2016;245.0
5330;Totaal;Totaal;41421;Haarlemmerliede en Spaarnwoude;2017;260.0
5331;Totaal;Totaal;41421;Haarlemmerliede en Spaarnwoude;2018;250.0
5332;Totaal;Totaal;41421;Haarlemmerliede en Spaarnwoude;2019;
5333;Totaal;Totaal;41421;Haarlemmerliede en Spaarnwoude;2020;
5334;Totaal;Totaal;41421;Haarlemmerliede en Spaarnwoude;2021;
5335;Totaal;Totaal;41421;Haarlemmerliede en Spaarnwoude;2022;
5336;Totaal;Totaal;41421;Haarlemmermeer;2015;6760.0
5337;Totaal;Totaal;41421;Haarlemmermeer;2016;7030.0
5338;Totaal;Totaal;41421;Haarlemmermeer;2017;6940.0
5339;Totaal;Totaal;41421;Haarlemmermeer;2018;6990.0
5340;Totaal;Totaal;41421;Haarlemmermeer;2019;7445.0
5341;Totaal;Totaal;41421;Haarlemmermeer;2020;7500.0
5342;Totaal;Totaal;41421;Haarlemmermeer;2021;7545.0
5343;Totaal;Totaal;41421;Haarlemmermeer;2022;7470.0
5344;Totaal;Totaal;41421;Halderberge;2015;1350.0
5345;Totaal;Totaal;41421;Halderberge;2016;1315.0
5346;Totaal;Totaal;41421;Halderberge;2017;1355.0
5347;Totaal;Totaal;41421;Halderberge;2018;1395.0
5348;Totaal;Totaal;41421;Halderberge;2019;1420.0
5349;Totaal;Totaal;41421;Halderberge;2020;1375.0
5350;Totaal;Totaal;41421;Halderberge;2021;1360.0
5351;Totaal;Totaal;41421;Halderberge;2022;1370.0
5352;Totaal;Totaal;41421;Hardenberg;2015;3000.0
5353;Totaal;Totaal;41421;Hardenberg;2016;3105.0
5354;Totaal;Totaal;41421;Hardenberg;2017;3140.0
5355;Totaal;Totaal;41421;Hardenberg;2018;3205.0
5356;Totaal;Totaal;41421;Hardenberg;2019;3260.0
5357;Totaal;Totaal;41421;Hardenberg;2020;3315.0
5358;Totaal;Totaal;41421;Hardenberg;2021;3310.0
5359;Totaal;Totaal;41421;Hardenberg;2022;3390.0
5360;Totaal;Totaal;41421;Harderwijk;2015;2680.0
5361;Totaal;Totaal;41421;Harderwijk;2016;2660.0
5362;Totaal;Totaal;41421;Harderwijk;2017;2580.0
5363;Totaal;Totaal;41421;Harderwijk;2018;2620.0
5364;Totaal;Totaal;41421;Harderwijk;2019;2625.0
5365;Totaal;Totaal;41421;Harderwijk;2020;2720.0
5366;Totaal;Totaal;41421;Harderwijk;2021;2780.0
5367;Totaal;Totaal;41421;Harderwijk;2022;2755.0
5368;Totaal;Totaal;41421;Hardinxveld-Giessendam;2015;1065.0
5369;Totaal;Totaal;41421;Hardinxveld-Giessendam;2016;1100.0
5370;Totaal;Totaal;41421;Hardinxveld-Giessendam;2017;1140.0
5371;Totaal;Totaal;41421;Hardinxveld-Giessendam;2018;1125.0
5372;Totaal;Totaal;41421;Hardinxveld-Giessendam;2019;1145.0
5373;Totaal;Totaal;41421;Hardinxveld-Giessendam;2020;1175.0
5374;Totaal;Totaal;41421;Hardinxveld-Giessendam;2021;1185.0
5375;Totaal;Totaal;41421;Hardinxveld-Giessendam;2022;1160.0
5376;Totaal;Totaal;41421;Haren;2015;580.0
5377;Totaal;Totaal;41421;Haren;2016;610.0
5378;Totaal;Totaal;41421;Haren;2017;640.0
5379;Totaal;Totaal;41421;Haren;2018;650.0
5380;Totaal;Totaal;41421;Haren;2019;
5381;Totaal;Totaal;41421;Haren;2020;
5382;Totaal;Totaal;41421;Haren;2021;
5383;Totaal;Totaal;41421;Haren;2022;
5384;Totaal;Totaal;41421;Harlingen;2015;875.0
5385;Totaal;Totaal;41421;Harlingen;2016;865.0
5386;Totaal;Totaal;41421;Harlingen;2017;820.0
5387;Totaal;Totaal;41421;Harlingen;2018;830.0
5388;Totaal;Totaal;41421;Harlingen;2019;865.0
5389;Totaal;Totaal;41421;Harlingen;2020;875.0
5390;Totaal;Totaal;41421;Harlingen;2021;900.0
5391;Totaal;Totaal;41421;Harlingen;2022;955.0
5392;Totaal;Totaal;41421;Hattem;2015;535.0
5393;Totaal;Totaal;41421;Hattem;2016;570.0
5394;Totaal;Totaal;41421;Hattem;2017;570.0
5395;Totaal;Totaal;41421;Hattem;2018;575.0
5396;Totaal;Totaal;41421;Hattem;2019;575.0
5397;Totaal;Totaal;41421;Hattem;2020;575.0
5398;Totaal;Totaal;41421;Hattem;2021;590.0
5399;Totaal;Totaal;41421;Hattem;2022;625.0
5400;Totaal;Totaal;41421;Heemskerk;2015;2050.0
5401;Totaal;Totaal;41421;Heemskerk;2016;1995.0
5402;Totaal;Totaal;41421;Heemskerk;2017;1965.0
5403;Totaal;Totaal;41421;Heemskerk;2018;1965.0
5404;Totaal;Totaal;41421;Heemskerk;2019;1955.0
5405;Totaal;Totaal;41421;Heemskerk;2020;1965.0
5406;Totaal;Totaal;41421;Heemskerk;2021;1965.0
5407;Totaal;Totaal;41421;Heemskerk;2022;2045.0
5408;Totaal;Totaal;41421;Heemstede;2015;715.0
5409;Totaal;Totaal;41421;Heemstede;2016;690.0
5410;Totaal;Totaal;41421;Heemstede;2017;720.0
5411;Totaal;Totaal;41421;Heemstede;2018;705.0
5412;Totaal;Totaal;41421;Heemstede;2019;690.0
5413;Totaal;Totaal;41421;Heemstede;2020;705.0
5414;Totaal;Totaal;41421;Heemstede;2021;720.0
5415;Totaal;Totaal;41421;Heemstede;2022;710.0
5416;Totaal;Totaal;41421;Heerde;2015;755.0
5417;Totaal;Totaal;41421;Heerde;2016;750.0
5418;Totaal;Totaal;41421;Heerde;2017;715.0
5419;Totaal;Totaal;41421;Heerde;2018;700.0
5420;Totaal;Totaal;41421;Heerde;2019;695.0
5421;Totaal;Totaal;41421;Heerde;2020;730.0
5422;Totaal;Totaal;41421;Heerde;2021;770.0
5423;Totaal;Totaal;41421;Heerde;2022;740.0
5424;Totaal;Totaal;41421;Heerenveen;2015;3080.0
5425;Totaal;Totaal;41421;Heerenveen;2016;3035.0
5426;Totaal;Totaal;41421;Heerenveen;2017;3050.0
5427;Totaal;Totaal;41421;Heerenveen;2018;3030.0
5428;Totaal;Totaal;41421;Heerenveen;2019;3145.0
5429;Totaal;Totaal;41421;Heerenveen;2020;3130.0
5430;Totaal;Totaal;41421;Heerenveen;2021;3150.0
5431;Totaal;Totaal;41421;Heerenveen;2022;3175.0
5432;Totaal;Totaal;41421;Heerhugowaard;2015;3200.0
5433;Totaal;Totaal;41421;Heerhugowaard;2016;3195.0
5434;Totaal;Totaal;41421;Heerhugowaard;2017;3200.0
5435;Totaal;Totaal;41421;Heerhugowaard;2018;3230.0
5436;Totaal;Totaal;41421;Heerhugowaard;2019;3265.0
5437;Totaal;Totaal;41421;Heerhugowaard;2020;3430.0
5438;Totaal;Totaal;41421;Heerhugowaard;2021;3370.0
5439;Totaal;Totaal;41421;Heerhugowaard;2022;
5440;Totaal;Totaal;41421;Heerlen;2015;6810.0
5441;Totaal;Totaal;41421;Heerlen;2016;6705.0
5442;Totaal;Totaal;41421;Heerlen;2017;6800.0
5443;Totaal;Totaal;41421;Heerlen;2018;6825.0
5444;Totaal;Totaal;41421;Heerlen;2019;6765.0
5445;Totaal;Totaal;41421;Heerlen;2020;6765.0
5446;Totaal;Totaal;41421;Heerlen;2021;6800.0
5447;Totaal;Totaal;41421;Heerlen;2022;6815.0
5448;Totaal;Totaal;41421;Heeze-Leende;2015;555.0
5449;Totaal;Totaal;41421;Heeze-Leende;2016;545.0
5450;Totaal;Totaal;41421;Heeze-Leende;2017;560.0
5451;Totaal;Totaal;41421;Heeze-Leende;2018;565.0
5452;Totaal;Totaal;41421;Heeze-Leende;2019;585.0
5453;Totaal;Totaal;41421;Heeze-Leende;2020;600.0
5454;Totaal;Totaal;41421;Heeze-Leende;2021;635.0
5455;Totaal;Totaal;41421;Heeze-Leende;2022;635.0
5456;Totaal;Totaal;41421;Heiloo;2015;760.0
5457;Totaal;Totaal;41421;Heiloo;2016;760.0
5458;Totaal;Totaal;41421;Heiloo;2017;780.0
5459;Totaal;Totaal;41421;Heiloo;2018;815.0
5460;Totaal;Totaal;41421;Heiloo;2019;840.0
5461;Totaal;Totaal;41421;Heiloo;2020;865.0
5462;Totaal;Totaal;41421;Heiloo;2021;890.0
5463;Totaal;Totaal;41421;Heiloo;2022;865.0
5464;Totaal;Totaal;41421;Den Helder;2015;3940.0
5465;Totaal;Totaal;41421;Den Helder;2016;3945.0
5466;Totaal;Totaal;41421;Den Helder;2017;3965.0
5467;Totaal;Totaal;41421;Den Helder;2018;3985.0
5468;Totaal;Totaal;41421;Den Helder;2019;3955.0
5469;Totaal;Totaal;41421;Den Helder;2020;4030.0
5470;Totaal;Totaal;41421;Den Helder;2021;4015.0
5471;Totaal;Totaal;41421;Den Helder;2022;3955.0
5472;Totaal;Totaal;41421;Hellendoorn;2015;1700.0
5473;Totaal;Totaal;41421;Hellendoorn;2016;1695.0
5474;Totaal;Totaal;41421;Hellendoorn;2017;1715.0
5475;Totaal;Totaal;41421;Hellendoorn;2018;1720.0
5476;Totaal;Totaal;41421;Hellendoorn;2019;1735.0
5477;Totaal;Totaal;41421;Hellendoorn;2020;1720.0
5478;Totaal;Totaal;41421;Hellendoorn;2021;1760.0
5479;Totaal;Totaal;41421;Hellendoorn;2022;1715.0
5480;Totaal;Totaal;41421;Hellevoetsluis;2015;2175.0
5481;Totaal;Totaal;41421;Hellevoetsluis;2016;2190.0
5482;Totaal;Totaal;41421;Hellevoetsluis;2017;2160.0
5483;Totaal;Totaal;41421;Hellevoetsluis;2018;2190.0
5484;Totaal;Totaal;41421;Hellevoetsluis;2019;2160.0
5485;Totaal;Totaal;41421;Hellevoetsluis;2020;2130.0
5486;Totaal;Totaal;41421;Hellevoetsluis;2021;2060.0
5487;Totaal;Totaal;41421;Hellevoetsluis;2022;2045.0
5488;Totaal;Totaal;41421;Helmond;2015;5700.0
5489;Totaal;Totaal;41421;Helmond;2016;5630.0
5490;Totaal;Totaal;41421;Helmond;2017;5610.0
5491;Totaal;Totaal;41421;Helmond;2018;5710.0
5492;Totaal;Totaal;41421;Helmond;2019;5730.0
5493;Totaal;Totaal;41421;Helmond;2020;5810.0
5494;Totaal;Totaal;41421;Helmond;2021;6130.0
5495;Totaal;Totaal;41421;Helmond;2022;6230.0
5496;Totaal;Totaal;41421;Hendrik-Ido-Ambacht;2015;1625.0
5497;Totaal;Totaal;41421;Hendrik-Ido-Ambacht;2016;1615.0
5498;Totaal;Totaal;41421;Hendrik-Ido-Ambacht;2017;1690.0
5499;Totaal;Totaal;41421;Hendrik-Ido-Ambacht;2018;1675.0
5500;Totaal;Totaal;41421;Hendrik-Ido-Ambacht;2019;1645.0
5501;Totaal;Totaal;41421;Hendrik-Ido-Ambacht;2020;1640.0
5502;Totaal;Totaal;41421;Hendrik-Ido-Ambacht;2021;1700.0
5503;Totaal;Totaal;41421;Hendrik-Ido-Ambacht;2022;1600.0
5504;Totaal;Totaal;41421;Hengelo (O.);2015;5615.0
5505;Totaal;Totaal;41421;Hengelo (O.);2016;5535.0
5506;Totaal;Totaal;41421;Hengelo (O.);2017;5625.0
5507;Totaal;Totaal;41421;Hengelo (O.);2018;5855.0
5508;Totaal;Totaal;41421;Hengelo (O.);2019;6020.0
5509;Totaal;Totaal;41421;Hengelo (O.);2020;6195.0
5510;Totaal;Totaal;41421;Hengelo (O.);2021;6405.0
5511;Totaal;Totaal;41421;Hengelo (O.);2022;6410.0
5512;Totaal;Totaal;41421;'s-Hertogenbosch;2015;11155.0
5513;Totaal;Totaal;41421;'s-Hertogenbosch;2016;11120.0
5514;Totaal;Totaal;41421;'s-Hertogenbosch;2017;11575.0
5515;Totaal;Totaal;41421;'s-Hertogenbosch;2018;11930.0
5516;Totaal;Totaal;41421;'s-Hertogenbosch;2019;12275.0
5517;Totaal;Totaal;41421;'s-Hertogenbosch;2020;12520.0
5518;Totaal;Totaal;41421;'s-Hertogenbosch;2021;12950.0
5519;Totaal;Totaal;41421;'s-Hertogenbosch;2022;13115.0
5520;Totaal;Totaal;41421;Heumen;2015;470.0
5521;Totaal;Totaal;41421;Heumen;2016;545.0
5522;Totaal;Totaal;41421;Heumen;2017;560.0
5523;Totaal;Totaal;41421;Heumen;2018;595.0
5524;Totaal;Totaal;41421;Heumen;2019;575.0
5525;Totaal;Totaal;41421;Heumen;2020;615.0
5526;Totaal;Totaal;41421;Heumen;2021;615.0
5527;Totaal;Totaal;41421;Heumen;2022;600.0
5528;Totaal;Totaal;41421;Heusden;2015;1900.0
5529;Totaal;Totaal;41421;Heusden;2016;1890.0
5530;Totaal;Totaal;41421;Heusden;2017;1910.0
5531;Totaal;Totaal;41421;Heusden;2018;1995.0
5532;Totaal;Totaal;41421;Heusden;2019;2110.0
5533;Totaal;Totaal;41421;Heusden;2020;2130.0
5534;Totaal;Totaal;41421;Heusden;2021;2195.0
5535;Totaal;Totaal;41421;Heusden;2022;2150.0
5536;Totaal;Totaal;41421;Hillegom;2015;1110.0
5537;Totaal;Totaal;41421;Hillegom;2016;1115.0
5538;Totaal;Totaal;41421;Hillegom;2017;1175.0
5539;Totaal;Totaal;41421;Hillegom;2018;1205.0
5540;Totaal;Totaal;41421;Hillegom;2019;1215.0
5541;Totaal;Totaal;41421;Hillegom;2020;1200.0
5542;Totaal;Totaal;41421;Hillegom;2021;1255.0
5543;Totaal;Totaal;41421;Hillegom;2022;1270.0
5544;Totaal;Totaal;41421;Hilvarenbeek;2015;555.0
5545;Totaal;Totaal;41421;Hilvarenbeek;2016;570.0
5546;Totaal;Totaal;41421;Hilvarenbeek;2017;560.0
5547;Totaal;Totaal;41421;Hilvarenbeek;2018;575.0
5548;Totaal;Totaal;41421;Hilvarenbeek;2019;615.0
5549;Totaal;Totaal;41421;Hilvarenbeek;2020;655.0
5550;Totaal;Totaal;41421;Hilvarenbeek;2021;640.0
5551;Totaal;Totaal;41421;Hilvarenbeek;2022;645.0
5552;Totaal;Totaal;41421;Hilversum;2015;5710.0
5553;Totaal;Totaal;41421;Hilversum;2016;5825.0
5554;Totaal;Totaal;41421;Hilversum;2017;5995.0
5555;Totaal;Totaal;41421;Hilversum;2018;5965.0
5556;Totaal;Totaal;41421;Hilversum;2019;6005.0
5557;Totaal;Totaal;41421;Hilversum;2020;6065.0
5558;Totaal;Totaal;41421;Hilversum;2021;6140.0
5559;Totaal;Totaal;41421;Hilversum;2022;6080.0
5560;Totaal;Totaal;41421;Hoeksche Waard;2015;
5561;Totaal;Totaal;41421;Hoeksche Waard;2016;
5562;Totaal;Totaal;41421;Hoeksche Waard;2017;
5563;Totaal;Totaal;41421;Hoeksche Waard;2018;
5564;Totaal;Totaal;41421;Hoeksche Waard;2019;4055.0
5565;Totaal;Totaal;41421;Hoeksche Waard;2020;4095.0
5566;Totaal;Totaal;41421;Hoeksche Waard;2021;4125.0
5567;Totaal;Totaal;41421;Hoeksche Waard;2022;4170.0
5568;Totaal;Totaal;41421;Hof van Twente;2015;1315.0
5569;Totaal;Totaal;41421;Hof van Twente;2016;1375.0
5570;Totaal;Totaal;41421;Hof van Twente;2017;1355.0
5571;Totaal;Totaal;41421;Hof van Twente;2018;1350.0
5572;Totaal;Totaal;41421;Hof van Twente;2019;1375.0
5573;Totaal;Totaal;41421;Hof van Twente;2020;1380.0
5574;Totaal;Totaal;41421;Hof van Twente;2021;1420.0
5575;Totaal;Totaal;41421;Hof van Twente;2022;1440.0
5576;Totaal;Totaal;41421;Het Hogeland;2015;
5577;Totaal;Totaal;41421;Het Hogeland;2016;
5578;Totaal;Totaal;41421;Het Hogeland;2017;
5579;Totaal;Totaal;41421;Het Hogeland;2018;
5580;Totaal;Totaal;41421;Het Hogeland;2019;2345.0
5581;Totaal;Totaal;41421;Het Hogeland;2020;2365.0
5582;Totaal;Totaal;41421;Het Hogeland;2021;2400.0
5583;Totaal;Totaal;41421;Het Hogeland;2022;2390.0
5584;Totaal;Totaal;41421;Hollands Kroon;2015;2390.0
5585;Totaal;Totaal;41421;Hollands Kroon;2016;2420.0
5586;Totaal;Totaal;41421;Hollands Kroon;2017;2460.0
5587;Totaal;Totaal;41421;Hollands Kroon;2018;2380.0
5588;Totaal;Totaal;41421;Hollands Kroon;2019;2315.0
5589;Totaal;Totaal;41421;Hollands Kroon;2020;2345.0
5590;Totaal;Totaal;41421;Hollands Kroon;2021;2415.0
5591;Totaal;Totaal;41421;Hollands Kroon;2022;2385.0
5592;Totaal;Totaal;41421;Hoogeveen;2015;3395.0
5593;Totaal;Totaal;41421;Hoogeveen;2016;3360.0
5594;Totaal;Totaal;41421;Hoogeveen;2017;3390.0
5595;Totaal;Totaal;41421;Hoogeveen;2018;3350.0
5596;Totaal;Totaal;41421;Hoogeveen;2019;3320.0
5597;Totaal;Totaal;41421;Hoogeveen;2020;3360.0
5598;Totaal;Totaal;41421;Hoogeveen;2021;3355.0
5599;Totaal;Totaal;41421;Hoogeveen;2022;3350.0
5600;Totaal;Totaal;41421;Hoogezand-Sappemeer;2015;2005.0
5601;Totaal;Totaal;41421;Hoogezand-Sappemeer;2016;2005.0
5602;Totaal;Totaal;41421;Hoogezand-Sappemeer;2017;1990.0
5603;Totaal;Totaal;41421;Hoogezand-Sappemeer;2018;
5604;Totaal;Totaal;41421;Hoogezand-Sappemeer;2019;
5605;Totaal;Totaal;41421;Hoogezand-Sappemeer;2020;
5606;Totaal;Totaal;41421;Hoogezand-Sappemeer;2021;
5607;Totaal;Totaal;41421;Hoogezand-Sappemeer;2022;
5608;Totaal;Totaal;41421;Hoorn;2015;4800.0
5609;Totaal;Totaal;41421;Hoorn;2016;4730.0
5610;Totaal;Totaal;41421;Hoorn;2017;4635.0
5611;Totaal;Totaal;41421;Hoorn;2018;4500.0
5612;Totaal;Totaal;41421;Hoorn;2019;4455.0
5613;Totaal;Totaal;41421;Hoorn;2020;4485.0
5614;Totaal;Totaal;41421;Hoorn;2021;4665.0
5615;Totaal;Totaal;41421;Hoorn;2022;4745.0
5616;Totaal;Totaal;41421;Horst aan de Maas;2015;1775.0
5617;Totaal;Totaal;41421;Horst aan de Maas;2016;1830.0
5618;Totaal;Totaal;41421;Horst aan de Maas;2017;1880.0
5619;Totaal;Totaal;41421;Horst aan de Maas;2018;1880.0
5620;Totaal;Totaal;41421;Horst aan de Maas;2019;1870.0
5621;Totaal;Totaal;41421;Horst aan de Maas;2020;1945.0
5622;Totaal;Totaal;41421;Horst aan de Maas;2021;2065.0
5623;Totaal;Totaal;41421;Horst aan de Maas;2022;2125.0
5624;Totaal;Totaal;41421;Houten;2015;2410.0
5625;Totaal;Totaal;41421;Houten;2016;2460.0
5626;Totaal;Totaal;41421;Houten;2017;2445.0
5627;Totaal;Totaal;41421;Houten;2018;2525.0
5628;Totaal;Totaal;41421;Houten;2019;2405.0
5629;Totaal;Totaal;41421;Houten;2020;2425.0
5630;Totaal;Totaal;41421;Houten;2021;2425.0
5631;Totaal;Totaal;41421;Houten;2022;2515.0
5632;Totaal;Totaal;41421;Huizen;2015;1795.0
5633;Totaal;Totaal;41421;Huizen;2016;1910.0
5634;Totaal;Totaal;41421;Huizen;2017;1920.0
5635;Totaal;Totaal;41421;Huizen;2018;1970.0
5636;Totaal;Totaal;41421;Huizen;2019;1940.0
5637;Totaal;Totaal;41421;Huizen;2020;1955.0
5638;Totaal;Totaal;41421;Huizen;2021;1965.0
5639;Totaal;Totaal;41421;Huizen;2022;1970.0
5640;Totaal;Totaal;41421;Hulst;2015;1215.0
5641;Totaal;Totaal;41421;Hulst;2016;1275.0
5642;Totaal;Totaal;41421;Hulst;2017;1290.0
5643;Totaal;Totaal;41421;Hulst;2018;1310.0
5644;Totaal;Totaal;41421;Hulst;2019;1355.0
5645;Totaal;Totaal;41421;Hulst;2020;1345.0
5646;Totaal;Totaal;41421;Hulst;2021;1355.0
5647;Totaal;Totaal;41421;Hulst;2022;1350.0
5648;Totaal;Totaal;41421;IJsselstein;2015;1555.0
5649;Totaal;Totaal;41421;IJsselstein;2016;1560.0
5650;Totaal;Totaal;41421;IJsselstein;2017;1520.0
5651;Totaal;Totaal;41421;IJsselstein;2018;1475.0
5652;Totaal;Totaal;41421;IJsselstein;2019;1470.0
5653;Totaal;Totaal;41421;IJsselstein;2020;1485.0
5654;Totaal;Totaal;41421;IJsselstein;2021;1460.0
5655;Totaal;Totaal;41421;IJsselstein;2022;1440.0
5656;Totaal;Totaal;41421;Kaag en Braassem;2015;1210.0
5657;Totaal;Totaal;41421;Kaag en Braassem;2016;1210.0
5658;Totaal;Totaal;41421;Kaag en Braassem;2017;1255.0
5659;Totaal;Totaal;41421;Kaag en Braassem;2018;1255.0
5660;Totaal;Totaal;41421;Kaag en Braassem;2019;1360.0
5661;Totaal;Totaal;41421;Kaag en Braassem;2020;1385.0
5662;Totaal;Totaal;41421;Kaag en Braassem;2021;1440.0
5663;Totaal;Totaal;41421;Kaag en Braassem;2022;1495.0
5664;Totaal;Totaal;41421;Kampen;2015;3640.0
5665;Totaal;Totaal;41421;Kampen;2016;3685.0
5666;Totaal;Totaal;41421;Kampen;2017;3700.0
5667;Totaal;Totaal;41421;Kampen;2018;3740.0
5668;Totaal;Totaal;41421;Kampen;2019;3840.0
5669;Totaal;Totaal;41421;Kampen;2020;3890.0
5670;Totaal;Totaal;41421;Kampen;2021;3820.0
5671;Totaal;Totaal;41421;Kampen;2022;3800.0
5672;Totaal;Totaal;41421;Kapelle;2015;615.0
5673;Totaal;Totaal;41421;Kapelle;2016;600.0
5674;Totaal;Totaal;41421;Kapelle;2017;615.0
5675;Totaal;Totaal;41421;Kapelle;2018;630.0
5676;Totaal;Totaal;41421;Kapelle;2019;600.0
5677;Totaal;Totaal;41421;Kapelle;2020;610.0
5678;Totaal;Totaal;41421;Kapelle;2021;625.0
5679;Totaal;Totaal;41421;Kapelle;2022;605.0
5680;Totaal;Totaal;41421;Katwijk;2015;3635.0
5681;Totaal;Totaal;41421;Katwijk;2016;3770.0
5682;Totaal;Totaal;41421;Katwijk;2017;3815.0
5683;Totaal;Totaal;41421;Katwijk;2018;3720.0
5684;Totaal;Totaal;41421;Katwijk;2019;3645.0
5685;Totaal;Totaal;41421;Katwijk;2020;3665.0
5686;Totaal;Totaal;41421;Katwijk;2021;3625.0
5687;Totaal;Totaal;41421;Katwijk;2022;3570.0
5688;Totaal;Totaal;41421;Kerkrade;2015;2790.0
5689;Totaal;Totaal;41421;Kerkrade;2016;2735.0
5690;Totaal;Totaal;41421;Kerkrade;2017;2775.0
5691;Totaal;Totaal;41421;Kerkrade;2018;2815.0
5692;Totaal;Totaal;41421;Kerkrade;2019;2850.0
5693;Totaal;Totaal;41421;Kerkrade;2020;2980.0
5694;Totaal;Totaal;41421;Kerkrade;2021;2985.0
5695;Totaal;Totaal;41421;Kerkrade;2022;2935.0
5696;Totaal;Totaal;41421;Koggenland;2015;1040.0
5697;Totaal;Totaal;41421;Koggenland;2016;1035.0
5698;Totaal;Totaal;41421;Koggenland;2017;1020.0
5699;Totaal;Totaal;41421;Koggenland;2018;1035.0
5700;Totaal;Totaal;41421;Koggenland;2019;1005.0
5701;Totaal;Totaal;41421;Koggenland;2020;1040.0
5702;Totaal;Totaal;41421;Koggenland;2021;1020.0
5703;Totaal;Totaal;41421;Koggenland;2022;1030.0
5704;Totaal;Totaal;41421;Kollumerland en Nieuwkruisland;2015;685.0
5705;Totaal;Totaal;41421;Kollumerland en Nieuwkruisland;2016;710.0
5706;Totaal;Totaal;41421;Kollumerland en Nieuwkruisland;2017;715.0
5707;Totaal;Totaal;41421;Kollumerland en Nieuwkruisland;2018;700.0
5708;Totaal;Totaal;41421;Kollumerland en Nieuwkruisland;2019;
5709;Totaal;Totaal;41421;Kollumerland en Nieuwkruisland;2020;
5710;Totaal;Totaal;41421;Kollumerland en Nieuwkruisland;2021;
5711;Totaal;Totaal;41421;Kollumerland en Nieuwkruisland;2022;
5712;Totaal;Totaal;41421;Korendijk;2015;480.0
5713;Totaal;Totaal;41421;Korendijk;2016;505.0
5714;Totaal;Totaal;41421;Korendijk;2017;500.0
5715;Totaal;Totaal;41421;Korendijk;2018;520.0
5716;Totaal;Totaal;41421;Korendijk;2019;
5717;Totaal;Totaal;41421;Korendijk;2020;
5718;Totaal;Totaal;41421;Korendijk;2021;
5719;Totaal;Totaal;41421;Korendijk;2022;
5720;Totaal;Totaal;41421;Krimpen aan den IJssel;2015;1330.0
5721;Totaal;Totaal;41421;Krimpen aan den IJssel;2016;1330.0
5722;Totaal;Totaal;41421;Krimpen aan den IJssel;2017;1365.0
5723;Totaal;Totaal;41421;Krimpen aan den IJssel;2018;1365.0
5724;Totaal;Totaal;41421;Krimpen aan den IJssel;2019;1370.0
5725;Totaal;Totaal;41421;Krimpen aan den IJssel;2020;1350.0
5726;Totaal;Totaal;41421;Krimpen aan den IJssel;2021;1340.0
5727;Totaal;Totaal;41421;Krimpen aan den IJssel;2022;1315.0
5728;Totaal;Totaal;41421;Krimpenerwaard;2015;2975.0
5729;Totaal;Totaal;41421;Krimpenerwaard;2016;3060.0
5730;Totaal;Totaal;41421;Krimpenerwaard;2017;3105.0
5731;Totaal;Totaal;41421;Krimpenerwaard;2018;3165.0
5732;Totaal;Totaal;41421;Krimpenerwaard;2019;3110.0
5733;Totaal;Totaal;41421;Krimpenerwaard;2020;3145.0
5734;Totaal;Totaal;41421;Krimpenerwaard;2021;3170.0
5735;Totaal;Totaal;41421;Krimpenerwaard;2022;3205.0
5736;Totaal;Totaal;41421;Laarbeek;2015;945.0
5737;Totaal;Totaal;41421;Laarbeek;2016;910.0
5738;Totaal;Totaal;41421;Laarbeek;2017;900.0
5739;Totaal;Totaal;41421;Laarbeek;2018;980.0
5740;Totaal;Totaal;41421;Laarbeek;2019;1015.0
5741;Totaal;Totaal;41421;Laarbeek;2020;1125.0
5742;Totaal;Totaal;41421;Laarbeek;2021;1140.0
5743;Totaal;Totaal;41421;Laarbeek;2022;1115.0
5744;Totaal;Totaal;41421;Land van Cuijk;2015;
5745;Totaal;Totaal;41421;Land van Cuijk;2016;
5746;Totaal;Totaal;41421;Land van Cuijk;2017;
5747;Totaal;Totaal;41421;Land van Cuijk;2018;
