ID;Geslacht;Leeftijd;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonendePersonen_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersonenInInstitutioneleHuishoudens_12
3202;Mannen;8 jaar;2017;96466;96121;94726;;;;;;;;1395;345
3203;Mannen;8 jaar;2018;96625;96291;94938;;;;;;;;1353;334
3204;Mannen;8 jaar;2019;96472;96211;94826;;;;;;;;1385;261
3205;Mannen;8 jaar;2020;94859;94575;93378;;;;;;;;1197;284
3206;Mannen;8 jaar;2021;93185;92904;91568;;;;;;;;1336;281
3207;Mannen;8 jaar;2022;91346;91049;89737;;;;;;;;1312;297
3208;Mannen;8 jaar;2023;93932;93592;92238;;;;;;;;1354;340
3209;Mannen;8 jaar;2024;92482;92116;90896;;;;;;;;1220;366
3210;Mannen;9 jaar;1995;93721;93373;92543;;;;;;;;830;348
3211;Mannen;9 jaar;1996;96474;96123;95610;;;;;;;;513;351
3212;Mannen;9 jaar;1997;98306;97929;97405;;;;;;;;524;377
3213;Mannen;9 jaar;1998;97867;97509;96932;;;;;;;;577;358
3214;Mannen;9 jaar;1999;98908;98558;98003;;;;;;;;555;350
3215;Mannen;9 jaar;2000;104015;103652;102994;;;;;;;;658;363
3216;Mannen;9 jaar;2001;103839;103553;102947;;;;;;;;606;286
3217;Mannen;9 jaar;2002;103078;102767;102195;;;;;;;;572;311
3218;Mannen;9 jaar;2003;101977;101681;101098;;;;;;;;583;296
3219;Mannen;9 jaar;2004;102244;101967;101405;;;;;;;;562;277
3220;Mannen;9 jaar;2005;99311;99063;98536;;;;;;;;527;248
3221;Mannen;9 jaar;2006;99476;99202;98665;;;;;;;;537;274
3222;Mannen;9 jaar;2007;99057;98830;98319;;;;;;;;511;227
3223;Mannen;9 jaar;2008;102381;102148;101590;;;;;;;;558;233
3224;Mannen;9 jaar;2009;103282;103033;102460;;;;;;;;573;249
3225;Mannen;9 jaar;2010;105337;105076;104481;;;;;;;;595;261
3226;Mannen;9 jaar;2011;103738;103478;102284;;;;;;;;1194;260
3227;Mannen;9 jaar;2012;102989;102735;101515;;;;;;;;1220;254
3228;Mannen;9 jaar;2013;102542;102268;101004;;;;;;;;1264;274
3229;Mannen;9 jaar;2014;98946;98691;97378;;;;;;;;1313;255
3230;Mannen;9 jaar;2015;96335;96073;94735;;;;;;;;1338;262
3231;Mannen;9 jaar;2016;96015;95725;94411;;;;;;;;1314;290
3232;Mannen;9 jaar;2017;94264;93951;92526;;;;;;;;1425;313
3233;Mannen;9 jaar;2018;97025;96661;95236;;;;;;;;1425;364
3234;Mannen;9 jaar;2019;97132;96822;95457;;;;;;;;1365;310
3235;Mannen;9 jaar;2020;97000;96705;95306;;;;;;;;1399;295
3236;Mannen;9 jaar;2021;95253;94971;93676;;;;;;;;1295;282
3237;Mannen;9 jaar;2022;93685;93379;92023;;;;;;;;1356;306
3238;Mannen;9 jaar;2023;92806;92430;90960;;;;;;;;1470;376
3239;Mannen;9 jaar;2024;94585;94233;92888;;;;;;;;1345;352
3240;Mannen;10 jaar;1995;92223;91819;90939;;;;;;;;880;404
3241;Mannen;10 jaar;1996;93931;93493;92987;;;;;;;;506;438
3242;Mannen;10 jaar;1997;96822;96400;95852;;;;;;;;548;422
3243;Mannen;10 jaar;1998;98602;98199;97641;;;;;;;;558;403
3244;Mannen;10 jaar;1999;98227;97804;97181;;;;;;;;623;423
3245;Mannen;10 jaar;2000;99249;98855;98266;;;;;;;;589;394
3246;Mannen;10 jaar;2001;104455;104067;103416;;;;;;;;651;388
3247;Mannen;10 jaar;2002;104224;103879;103286;;;;;;;;593;345
3248;Mannen;10 jaar;2003;103278;102924;102329;;;;;;;;595;354
3249;Mannen;10 jaar;2004;101984;101648;101078;;;;;;;;570;336
3250;Mannen;10 jaar;2005;102155;101859;101283;;;;;;;;576;296
3251;Mannen;10 jaar;2006;99078;98814;98263;;;;;;;;551;264
3252;Mannen;10 jaar;2007;99300;99010;98470;;;;;;;;540;290
3253;Mannen;10 jaar;2008;98999;98741;98209;;;;;;;;532;258
3254;Mannen;10 jaar;2009;102407;102136;101563;;;;;;;;573;271
3255;Mannen;10 jaar;2010;103381;103069;102501;;;;;;;;568;312
3256;Mannen;10 jaar;2011;105472;105138;103952;;;;;;;;1186;334
3257;Mannen;10 jaar;2012;103855;103556;102296;;;;;;;;1260;299
3258;Mannen;10 jaar;2013;103043;102746;101434;;;;;;;;1312;297
3259;Mannen;10 jaar;2014;102717;102399;101115;;;;;;;;1284;318
3260;Mannen;10 jaar;2015;99111;98806;97439;;;;;;;;1367;305
3261;Mannen;10 jaar;2016;96718;96390;95008;;;;;;;;1382;328
3262;Mannen;10 jaar;2017;96527;96158;94726;;;;;;;;1432;369
3263;Mannen;10 jaar;2018;94853;94484;92985;;;;;;;;1499;369
3264;Mannen;10 jaar;2019;97532;97206;95753;;;;;;;;1453;326
3265;Mannen;10 jaar;2020;97716;97373;95943;;;;;;;;1430;343
3266;Mannen;10 jaar;2021;97407;97085;95608;;;;;;;;1477;322
3267;Mannen;10 jaar;2022;95720;95380;94067;;;;;;;;1313;340
3268;Mannen;10 jaar;2023;95200;94816;93297;;;;;;;;1519;384
3269;Mannen;10 jaar;2024;93514;93118;91672;;;;;;;;1446;396
3270;Mannen;11 jaar;1995;89843;89399;88536;;;;;;;;863;444
3271;Mannen;11 jaar;1996;92436;91953;91372;;;;;;;;581;483
3272;Mannen;11 jaar;1997;94245;93762;93219;;;;;;;;543;483
3273;Mannen;11 jaar;1998;97122;96648;96071;;;;;;;;577;474
3274;Mannen;11 jaar;1999;98978;98525;97934;;;;;;;;591;453
3275;Mannen;11 jaar;2000;98575;98107;97421;;;;;;;;686;468
3276;Mannen;11 jaar;2001;99702;99279;98634;;;;;;;;645;423
3277;Mannen;11 jaar;2002;104801;104349;103668;;;;;;;;681;452
3278;Mannen;11 jaar;2003;104438;104029;103414;;;;;;;;615;409
3279;Mannen;11 jaar;2004;103317;102929;102320;;;;;;;;609;388
3280;Mannen;11 jaar;2005;101848;101486;100912;;;;;;;;574;362
3281;Mannen;11 jaar;2006;102004;101658;101083;;;;;;;;575;346
3282;Mannen;11 jaar;2007;98962;98658;98088;;;;;;;;570;304
3283;Mannen;11 jaar;2008;99306;98990;98451;;;;;;;;539;316
3284;Mannen;11 jaar;2009;99103;98790;98232;;;;;;;;558;313
3285;Mannen;11 jaar;2010;102594;102281;101685;;;;;;;;596;313
3286;Mannen;11 jaar;2011;103486;103137;101905;;;;;;;;1232;349
3287;Mannen;11 jaar;2012;105577;105210;103918;;;;;;;;1292;367
3288;Mannen;11 jaar;2013;103940;103611;102309;;;;;;;;1302;329
3289;Mannen;11 jaar;2014;103155;102796;101446;;;;;;;;1350;359
3290;Mannen;11 jaar;2015;102917;102561;101101;;;;;;;;1460;356
3291;Mannen;11 jaar;2016;99493;99121;97681;;;;;;;;1440;372
3292;Mannen;11 jaar;2017;97279;96857;95293;;;;;;;;1564;422
3293;Mannen;11 jaar;2018;97078;96648;95158;;;;;;;;1490;430
3294;Mannen;11 jaar;2019;95272;94961;93417;;;;;;;;1544;311
3295;Mannen;11 jaar;2020;98121;97741;96211;;;;;;;;1530;380
3296;Mannen;11 jaar;2021;98186;97810;96311;;;;;;;;1499;376
3297;Mannen;11 jaar;2022;97865;97504;96010;;;;;;;;1494;361
3298;Mannen;11 jaar;2023;97144;96741;95238;;;;;;;;1503;403
3299;Mannen;11 jaar;2024;95912;95531;94039;;;;;;;;1492;381
3300;Mannen;12 jaar;1995;90876;90329;89443;;;;;;;;886;547
3301;Mannen;12 jaar;1996;90096;89578;89016;;;;;;;;562;518
3302;Mannen;12 jaar;1997;92783;92248;91664;;;;;;;;584;535
3303;Mannen;12 jaar;1998;94572;94012;93417;;;;;;;;595;560
3304;Mannen;12 jaar;1999;97483;96924;96306;;;;;;;;618;559
3305;Mannen;12 jaar;2000;99354;98822;98180;;;;;;;;642;532
3306;Mannen;12 jaar;2001;99037;98523;97823;;;;;;;;700;514
3307;Mannen;12 jaar;2002;100145;99663;99033;;;;;;;;630;482
3308;Mannen;12 jaar;2003;105023;104524;103823;;;;;;;;701;499
3309;Mannen;12 jaar;2004;104508;104035;103396;;;;;;;;639;473
3310;Mannen;12 jaar;2005;103271;102810;102166;;;;;;;;644;461
3311;Mannen;12 jaar;2006;101710;101344;100779;;;;;;;;565;366
3312;Mannen;12 jaar;2007;101862;101449;100873;;;;;;;;576;413
3313;Mannen;12 jaar;2008;98971;98565;98001;;;;;;;;564;406
3314;Mannen;12 jaar;2009;99403;98987;98393;;;;;;;;594;416
3315;Mannen;12 jaar;2010;99277;98896;98306;;;;;;;;590;381
3316;Mannen;12 jaar;2011;102780;102363;101074;;;;;;;;1289;417
3317;Mannen;12 jaar;2012;103677;103247;101889;;;;;;;;1358;430
3318;Mannen;12 jaar;2013;105641;105220;103832;;;;;;;;1388;421
3319;Mannen;12 jaar;2014;104107;103619;102292;;;;;;;;1327;488
3320;Mannen;12 jaar;2015;103363;102970;101467;;;;;;;;1503;393
3321;Mannen;12 jaar;2016;103231;102790;101266;;;;;;;;1524;441
3322;Mannen;12 jaar;2017;100056;99578;97900;;;;;;;;1678;478
3323;Mannen;12 jaar;2018;97848;97352;95695;;;;;;;;1657;496
3324;Mannen;12 jaar;2019;97500;97098;95547;;;;;;;;1551;402
3325;Mannen;12 jaar;2020;95795;95425;93783;;;;;;;;1642;370
3326;Mannen;12 jaar;2021;98553;98181;96615;;;;;;;;1566;372
3327;Mannen;12 jaar;2022;98741;98292;96699;;;;;;;;1593;449
3328;Mannen;12 jaar;2023;99290;98855;97158;;;;;;;;1697;435
3329;Mannen;12 jaar;2024;97850;97427;95955;;;;;;;;1472;423
3330;Mannen;13 jaar;1995;93644;93026;92157;;;;;;;;869;618
3331;Mannen;13 jaar;1996;91129;90452;89836;;;;;;;;616;677
3332;Mannen;13 jaar;1997;90368;89752;89174;;;;;;;;578;616
3333;Mannen;13 jaar;1998;93056;92408;91801;;;;;;;;607;648
3334;Mannen;13 jaar;1999;94910;94263;93633;;;;;;;;630;647
3335;Mannen;13 jaar;2000;97856;97183;96483;;;;;;;;700;673
3336;Mannen;13 jaar;2001;99777;99152;98485;;;;;;;;667;625
3337;Mannen;13 jaar;2002;99391;98785;98110;;;;;;;;675;606
3338;Mannen;13 jaar;2003;100455;99842;99144;;;;;;;;698;613
3339;Mannen;13 jaar;2004;105123;104515;103777;;;;;;;;738;608
3340;Mannen;13 jaar;2005;104460;103913;103276;;;;;;;;637;547
3341;Mannen;13 jaar;2006;103121;102543;101883;;;;;;;;660;578
3342;Mannen;13 jaar;2007;101592;101090;100513;;;;;;;;577;502
3343;Mannen;13 jaar;2008;101850;101274;100683;;;;;;;;591;576
3344;Mannen;13 jaar;2009;99109;98598;97980;;;;;;;;618;511
3345;Mannen;13 jaar;2010;99576;99076;98496;;;;;;;;580;500
3346;Mannen;13 jaar;2011;99476;98951;97575;;;;;;;;1376;525
3347;Mannen;13 jaar;2012;102939;102429;101000;;;;;;;;1429;510
3348;Mannen;13 jaar;2013;103735;103198;101734;;;;;;;;1464;537
3349;Mannen;13 jaar;2014;105841;105285;103807;;;;;;;;1478;556
3350;Mannen;13 jaar;2015;104224;103705;102100;;;;;;;;1605;519
3351;Mannen;13 jaar;2016;103749;103217;101602;;;;;;;;1615;532
3352;Mannen;13 jaar;2017;103722;103167;101372;;;;;;;;1795;555
3353;Mannen;13 jaar;2018;100540;100071;98292;;;;;;;;1779;469
3354;Mannen;13 jaar;2019;98249;97774;96021;;;;;;;;1753;475
3355;Mannen;13 jaar;2020;97984;97533;95917;;;;;;;;1616;451
3356;Mannen;13 jaar;2021;96205;95799;94103;;;;;;;;1696;406
3357;Mannen;13 jaar;2022;99107;98660;96979;;;;;;;;1681;447
3358;Mannen;13 jaar;2023;100249;99703;97890;;;;;;;;1813;546
3359;Mannen;13 jaar;2024;99915;99451;97736;;;;;;;;1715;464
3360;Mannen;14 jaar;1995;95796;94965;94079;;;;;;;;886;831
3361;Mannen;14 jaar;1996;93839;93086;92465;;;;;;;;621;753
3362;Mannen;14 jaar;1997;91434;90608;89936;;;;;;;;672;826
3363;Mannen;14 jaar;1998;90693;89924;89293;;;;;;;;631;769
3364;Mannen;14 jaar;1999;93446;92649;92007;;;;;;;;642;797
3365;Mannen;14 jaar;2000;95309;94495;93798;;;;;;;;697;814
3366;Mannen;14 jaar;2001;98331;97577;96835;;;;;;;;742;754
3367;Mannen;14 jaar;2002;100171;99400;98734;;;;;;;;666;771
3368;Mannen;14 jaar;2003;99761;98986;98232;;;;;;;;754;775
3369;Mannen;14 jaar;2004;100591;99862;99149;;;;;;;;713;729
3370;Mannen;14 jaar;2005;105096;104370;103602;;;;;;;;768;726
3371;Mannen;14 jaar;2006;104353;103669;103008;;;;;;;;661;684
3372;Mannen;14 jaar;2007;103032;102362;101732;;;;;;;;630;670
3373;Mannen;14 jaar;2008;101653;101030;100403;;;;;;;;627;623
3374;Mannen;14 jaar;2009;101951;101291;100665;;;;;;;;626;660
3375;Mannen;14 jaar;2010;99298;98657;98021;;;;;;;;636;641
3376;Mannen;14 jaar;2011;99760;99112;97632;;;;;;;;1480;648
3377;Mannen;14 jaar;2012;99624;99000;97502;;;;;;;;1498;624
3378;Mannen;14 jaar;2013;103028;102382;100802;;;;;;;;1580;646
3379;Mannen;14 jaar;2014;103906;103236;101753;;;;;;;;1483;670
3380;Mannen;14 jaar;2015;106060;105423;103673;;;;;;;;1750;637
3381;Mannen;14 jaar;2016;104573;103911;102221;;;;;;;;1690;662
3382;Mannen;14 jaar;2017;104261;103606;101651;;;;;;;;1955;655
3383;Mannen;14 jaar;2018;104192;103573;101640;;;;;;;;1933;619
3384;Mannen;14 jaar;2019;100978;100480;98629;;;;;;;;1851;498
3385;Mannen;14 jaar;2020;98734;98190;96387;;;;;;;;1803;544
3386;Mannen;14 jaar;2021;98395;97893;96151;;;;;;;;1742;502
3387;Mannen;14 jaar;2022;96754;96249;94442;;;;;;;;1807;505
3388;Mannen;14 jaar;2023;100570;100033;98117;;;;;;;;1916;537
3389;Mannen;14 jaar;2024;100885;100306;98459;;;;;;;;1847;579
3390;Mannen;15 jaar;1995;92874;91956;89815;1035.0;120.0;120.0;0.0;0.0;0.0;0.0;986;918
3391;Mannen;15 jaar;1996;96130;95119;93751;547.0;117.0;117.0;0.0;0.0;0.0;0.0;704;1011
3392;Mannen;15 jaar;1997;94228;93243;91819;586.0;103.0;101.0;0.0;2.0;0.0;0.0;735;985
3393;Mannen;15 jaar;1998;91860;90877;89298;666.0;138.0;138.0;0.0;0.0;0.0;0.0;775;983
3394;Mannen;15 jaar;1999;91174;90232;88635;720.0;114.0;114.0;0.0;0.0;0.0;0.0;763;942
3395;Mannen;15 jaar;2000;94177;93219;91319;877.0;184.0;183.0;0.0;1.0;;;839;958
3396;Mannen;15 jaar;2001;96093;95118;93169;852.0;229.0;228.0;0.0;1.0;0.0;;868;975
3397;Mannen;15 jaar;2002;98978;98069;96098;942.0;203.0;202.0;0.0;1.0;0.0;0.0;826;909
3398;Mannen;15 jaar;2003;100732;99747;97772;980.0;187.0;186.0;0.0;1.0;0.0;0.0;808;985
3399;Mannen;15 jaar;2004;99921;98988;97221;820.0;156.0;156.0;0.0;0.0;0.0;0.0;791;933
3400;Mannen;15 jaar;2005;100578;99683;98023;767.0;124.0;123.0;0.0;1.0;0.0;0.0;769;895
3401;Mannen;15 jaar;2006;104990;104084;102444;734.0;126.0;126.0;0.0;0.0;0.0;0.0;780;906
3402;Mannen;15 jaar;2007;104244;103404;101931;649.0;130.0;130.0;0.0;0.0;0.0;0.0;694;840
3403;Mannen;15 jaar;2008;103066;102231;100672;740.0;122.0;122.0;0.0;0.0;0.0;0.0;697;835
3404;Mannen;15 jaar;2009;101718;100922;99488;628.0;117.0;117.0;0.0;0.0;0.0;0.0;689;796
3405;Mannen;15 jaar;2010;102235;101377;99942;666.0;97.0;97.0;0.0;0.0;0.0;0.0;672;858
3406;Mannen;15 jaar;2011;99464;98632;96965;134.0;0.0;0.0;0.0;0.0;0.0;0.0;1533;832
3407;Mannen;15 jaar;2012;99957;99127;97492;110.0;0.0;0.0;0.0;0.0;0.0;0.0;1525;830
3408;Mannen;15 jaar;2013;99713;98894;97315;118.0;0.0;0.0;0.0;0.0;0.0;0.0;1461;819
3409;Mannen;15 jaar;2014;103223;102367;100764;96.0;1.0;0.0;0.0;1.0;0.0;0.0;1506;856
3410;Mannen;15 jaar;2015;104076;103339;101554;169.0;0.0;0.0;0.0;0.0;0.0;0.0;1616;737
3411;Mannen;15 jaar;2016;106513;105679;103791;180.0;1.0;0.0;0.0;1.0;0.0;0.0;1707;834
3412;Mannen;15 jaar;2017;105217;104371;102307;149.0;0.0;0.0;0.0;0.0;0.0;0.0;1915;846
3413;Mannen;15 jaar;2018;104821;104084;101924;175.0;0.0;0.0;0.0;0.0;0.0;0.0;1985;737
3414;Mannen;15 jaar;2019;104654;104025;101957;153.0;0.0;0.0;0.0;0.0;0.0;0.0;1915;629
3415;Mannen;15 jaar;2020;101456;100818;98864;108.0;1.0;0.0;0.0;1.0;0.0;0.0;1845;638
3416;Mannen;15 jaar;2021;99111;98450;96515;68.0;1.0;0.0;0.0;1.0;0.0;0.0;1866;661
3417;Mannen;15 jaar;2022;98966;98304;96460;45.0;0.0;0.0;0.0;0.0;0.0;0.0;1799;662
3418;Mannen;15 jaar;2023;98165;97499;95429;85.0;0.0;0.0;0.0;0.0;0.0;0.0;1985;666
3419;Mannen;15 jaar;2024;101366;100669;98619;79.0;0.0;0.0;0.0;0.0;0.0;0.0;1971;697
3420;Mannen;16 jaar;1995;93755;92668;90108;1631.0;183.0;180.0;0.0;3.0;0.0;0.0;746;1087
3421;Mannen;16 jaar;1996;93254;92135;90304;975.0;164.0;161.0;0.0;3.0;0.0;0.0;692;1119
3422;Mannen;16 jaar;1997;96643;95456;93481;1080.0;194.0;185.0;1.0;6.0;2.0;0.0;701;1187
3423;Mannen;16 jaar;1998;94938;93836;91627;1250.0;215.0;211.0;0.0;4.0;0.0;0.0;744;1102
3424;Mannen;16 jaar;1999;92871;91783;89183;1501.0;276.0;267.0;0.0;9.0;0.0;0.0;823;1088
3425;Mannen;16 jaar;2000;92163;91121;88463;1525.0;328.0;319.0;0.0;9.0;;;805;1042
3426;Mannen;16 jaar;2001;95315;94244;91246;1731.0;387.0;379.0;0.0;8.0;0.0;;880;1071
3427;Mannen;16 jaar;2002;97093;95971;93087;1717.0;346.0;339.0;1.0;5.0;1.0;0.0;821;1122
3428;Mannen;16 jaar;2003;99851;98821;95965;1697.0;315.0;311.0;0.0;3.0;1.0;0.0;844;1030
3429;Mannen;16 jaar;2004;100917;99793;97526;1320.0;253.0;245.0;0.0;8.0;0.0;0.0;694;1124
3430;Mannen;16 jaar;2005;99899;98843;96877;1152.0;215.0;210.0;0.0;5.0;0.0;1.0;598;1056
3431;Mannen;16 jaar;2006;100500;99443;97579;1064.0;204.0;201.0;0.0;3.0;0.0;0.0;596;1057
3432;Mannen;16 jaar;2007;104964;103892;102049;1096.0;189.0;186.0;0.0;3.0;0.0;0.0;558;1072
3433;Mannen;16 jaar;2008;104322;103230;101498;1006.0;164.0;158.0;0.0;6.0;0.0;0.0;562;1092
3434;Mannen;16 jaar;2009;103270;102312;100499;1073.0;179.0;172.0;0.0;7.0;0.0;0.0;561;958
3435;Mannen;16 jaar;2010;102041;101022;99284;1042.0;172.0;165.0;0.0;6.0;1.0;0.0;524;1019
3436;Mannen;16 jaar;2011;102507;101469;99585;641.0;55.0;46.0;0.0;9.0;0.0;0.0;1188;1038
3437;Mannen;16 jaar;2012;99707;98712;96697;673.0;54.0;44.0;0.0;9.0;1.0;0.0;1288;995
3438;Mannen;16 jaar;2013;100132;99169;97320;586.0;47.0;41.0;0.0;6.0;0.0;1.0;1215;963
3439;Mannen;16 jaar;2014;99934;98933;97128;545.0;60.0;56.0;0.0;4.0;0.0;0.0;1200;1001
3440;Mannen;16 jaar;2015;103488;102549;100490;715.0;62.0;51.0;0.0;11.0;0.0;0.0;1282;939
3441;Mannen;16 jaar;2016;104867;103838;101608;834.0;61.0;52.0;0.0;9.0;0.0;0.0;1335;1029
3442;Mannen;16 jaar;2017;107580;106476;103805;1005.0;116.0;108.0;0.0;8.0;0.0;0.0;1550;1104
3443;Mannen;16 jaar;2018;105975;105053;102573;922.0;67.0;64.0;0.0;3.0;0.0;0.0;1491;922
3444;Mannen;16 jaar;2019;105283;104474;102069;789.0;62.0;60.0;0.0;2.0;0.0;0.0;1554;809
3445;Mannen;16 jaar;2020;105340;104556;102176;731.0;56.0;51.0;0.0;5.0;0.0;0.0;1593;784
3446;Mannen;16 jaar;2021;101957;101187;98993;592.0;54.0;44.0;0.0;10.0;0.0;0.0;1548;770
3447;Mannen;16 jaar;2022;99794;98969;96744;654.0;72.0;65.0;0.0;7.0;0.0;0.0;1499;825
3448;Mannen;16 jaar;2023;100493;99674;97246;854.0;61.0;55.0;0.0;6.0;0.0;0.0;1513;819
3449;Mannen;16 jaar;2024;99364;98431;95934;826.0;66.0;63.0;0.0;3.0;0.0;0.0;1605;933
3450;Mannen;17 jaar;1995;92952;91936;88488;2177.0;312.0;298.0;2.0;10.0;2.0;0.0;959;1016
3451;Mannen;17 jaar;1996;94336;93165;90053;1834.0;299.0;288.0;2.0;7.0;2.0;0.0;979;1171
3452;Mannen;17 jaar;1997;93828;92636;89495;1867.0;367.0;351.0;4.0;11.0;1.0;0.0;907;1192
3453;Mannen;17 jaar;1998;97322;96051;92653;2046.0;386.0;368.0;3.0;8.0;7.0;0.0;966;1271
3454;Mannen;17 jaar;1999;95891;94741;90804;2444.0;416.0;400.0;1.0;15.0;0.0;0.0;1077;1150
3455;Mannen;17 jaar;2000;93812;92667;88349;2642.0;535.0;514.0;2.0;15.0;4.0;;1141;1145
3456;Mannen;17 jaar;2001;93329;92266;87706;2729.0;631.0;611.0;0.0;19.0;1.0;;1200;1063
3457;Mannen;17 jaar;2002;96700;95590;90468;3228.0;655.0;633.0;1.0;21.0;0.0;1.0;1238;1110
3458;Mannen;17 jaar;2003;98222;97018;92212;3117.0;570.0;549.0;1.0;17.0;3.0;1.0;1118;1204
3459;Mannen;17 jaar;2004;100111;99017;94987;2538.0;462.0;444.0;0.0;15.0;3.0;0.0;1030;1094
3460;Mannen;17 jaar;2005;100889;99718;96441;2044.0;374.0;357.0;1.0;16.0;0.0;0.0;859;1171
3461;Mannen;17 jaar;2006;99856;98676;95625;1864.0;346.0;339.0;0.0;6.0;1.0;0.0;841;1180
3462;Mannen;17 jaar;2007;100501;99337;96442;1765.0;333.0;319.0;1.0;11.0;2.0;1.0;796;1164
3463;Mannen;17 jaar;2008;105077;103869;100951;1806.0;364.0;352.0;0.0;11.0;1.0;0.0;748;1208
3464;Mannen;17 jaar;2009;104492;103332;100508;1747.0;309.0;293.0;2.0;14.0;0.0;1.0;767;1160
3465;Mannen;17 jaar;2010;103636;102468;99491;1882.0;327.0;321.0;0.0;5.0;1.0;0.0;768;1168
3466;Mannen;17 jaar;2011;102452;101267;98189;1744.0;219.0;196.0;1.0;19.0;3.0;2.0;1113;1185
3467;Mannen;17 jaar;2012;102855;101635;98735;1587.0;271.0;239.0;1.0;29.0;2.0;0.0;1042;1220
3468;Mannen;17 jaar;2013;99943;98772;95781;1676.0;209.0;190.0;1.0;15.0;3.0;0.0;1106;1171
3469;Mannen;17 jaar;2014;100357;99219;96418;1580.0;239.0;219.0;0.0;20.0;0.0;1.0;981;1138
3470;Mannen;17 jaar;2015;100425;99400;96272;1812.0;229.0;209.0;1.0;19.0;0.0;0.0;1087;1025
3471;Mannen;17 jaar;2016;104517;103175;100031;1781.0;239.0;209.0;0.0;29.0;1.0;0.0;1124;1342
3472;Mannen;17 jaar;2017;106188;104981;101251;2200.0;287.0;275.0;0.0;12.0;0.0;0.0;1243;1207
3473;Mannen;17 jaar;2018;108471;107344;103628;2099.0;254.0;239.0;0.0;15.0;0.0;0.0;1363;1127
3474;Mannen;17 jaar;2019;106599;105635;102430;1710.0;220.0;206.0;0.0;14.0;0.0;0.0;1275;964
3475;Mannen;17 jaar;2020;106095;105115;101896;1644.0;217.0;202.0;0.0;15.0;0.0;0.0;1358;980
3476;Mannen;17 jaar;2021;105940;105071;101980;1491.0;211.0;187.0;0.0;24.0;0.0;0.0;1389;869
3477;Mannen;17 jaar;2022;102868;101982;98911;1554.0;182.0;165.0;0.0;17.0;0.0;0.0;1335;886
3478;Mannen;17 jaar;2023;101733;100722;97310;1903.0;224.0;212.0;0.0;12.0;0.0;0.0;1285;1011
3479;Mannen;17 jaar;2024;102495;101204;97336;2251.0;235.0;218.0;0.0;17.0;0.0;1.0;1381;1291
3480;Mannen;18 jaar;1995;95454;94520;86198;5606.0;1081.0;970.0;45.0;38.0;28.0;4.0;1631;934
3481;Mannen;18 jaar;1996;93496;92542;84921;5008.0;988.0;919.0;24.0;36.0;9.0;1.0;1624;954
3482;Mannen;18 jaar;1997;94772;93724;85397;5486.0;1080.0;995.0;33.0;29.0;23.0;1.0;1760;1048
3483;Mannen;18 jaar;1998;94334;93306;84401;5844.0;1235.0;1152.0;30.0;38.0;15.0;2.0;1824;1028
3484;Mannen;18 jaar;1999;97837;96781;86975;6608.0;1336.0;1219.0;43.0;53.0;21.0;0.0;1862;1056
3485;Mannen;18 jaar;2000;96486;95473;84997;6992.0;1447.0;1357.0;29.0;53.0;8.0;3.0;2034;1013
3486;Mannen;18 jaar;2001;94794;93811;83164;6915.0;1481.0;1376.0;26.0;67.0;12.0;2.0;2249;983
3487;Mannen;18 jaar;2002;94527;93557;82609;7304.0;1539.0;1450.0;16.0;56.0;17.0;2.0;2103;970
3488;Mannen;18 jaar;2003;97733;96731;84767;8234.0;1528.0;1440.0;20.0;62.0;6.0;2.0;2200;1002
3489;Mannen;18 jaar;2004;98737;97611;85822;8029.0;1503.0;1422.0;13.0;58.0;10.0;1.0;2256;1126
3490;Mannen;18 jaar;2005;100304;99240;87952;7550.0;1489.0;1414.0;12.0;55.0;8.0;1.0;2248;1064
3491;Mannen;18 jaar;2006;100905;99833;89003;7508.0;1300.0;1224.0;9.0;60.0;7.0;2.0;2020;1072
3492;Mannen;18 jaar;2007;99876;98700;88079;7426.0;1287.0;1235.0;9.0;39.0;4.0;1.0;1907;1176
3493;Mannen;18 jaar;2008;100773;99657;88958;7449.0;1327.0;1253.0;7.0;52.0;15.0;3.0;1920;1116
3494;Mannen;18 jaar;2009;105437;104300;93600;7523.0;1277.0;1218.0;1.0;51.0;7.0;0.0;1900;1137
3495;Mannen;18 jaar;2010;105120;104041;93398;7534.0;1248.0;1184.0;5.0;51.0;8.0;1.0;1860;1079
3496;Mannen;18 jaar;2011;104378;103184;92768;7273.0;1075.0;1012.0;1.0;52.0;10.0;0.0;2068;1194
3497;Mannen;18 jaar;2012;103172;101978;92021;7050.0;1118.0;1016.0;9.0;82.0;11.0;2.0;1787;1194
3498;Mannen;18 jaar;2013;103691;102464;92599;7108.0;1125.0;1048.0;8.0;60.0;9.0;1.0;1631;1227
3499;Mannen;18 jaar;2014;100920;99681;89671;7179.0;1180.0;1119.0;6.0;48.0;7.0;3.0;1648;1239
3500;Mannen;18 jaar;2015;101698;100535;90298;7514.0;1061.0;1021.0;5.0;34.0;1.0;2.0;1660;1163
