ID;Geslacht;Migratieachtergrond;Startjaar;BrugklastypeStartjaar;Peilmoment;OnderwijspositiePeilmoment;TotaalLeerlingenStartjaar_1;GeenNiveauverandering_2;TotaalNiveauverandering_3;NaarLagerNiveau_4;NaarHogerNiveau_5;NaarLagerEnHogerNiveau_6;NiveauveranderingOnbekend_7;GeenNiveauverandering_8;TotaalNiveauverandering_9;NaarLagerNiveau_10;NaarHogerNiveau_11;NaarLagerEnHogerNiveau_12;NiveauveranderingOnbekend_13
4391;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;1 jaar na startjaar;Leerlingen uit vo op peilmoment;65.0;0.0;0.0;0.0;0.0;;65.0;0.0;0.0;0.0;0.0;;100.0
4392;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;2 jaar na startjaar;Totaal;2936.0;2548.0;323.0;175.0;136.0;12.0;65.0;87.0;11.0;6.0;5.0;0.0;2.0
4393;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;2 jaar na startjaar;Leerlingen in vo op peilmoment;2785.0;2465.0;316.0;172.0;132.0;12.0;4.0;89.0;11.0;6.0;5.0;0.0;0.0
4394;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;2 jaar na startjaar;Leerlingen uit vo op peilmoment;151.0;83.0;7.0;3.0;4.0;0.0;61.0;55.0;5.0;2.0;3.0;0.0;40.0
4395;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;3 jaar na startjaar;Totaal;2936.0;2377.0;496.0;325.0;138.0;33.0;63.0;81.0;17.0;11.0;5.0;1.0;2.0
4396;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;3 jaar na startjaar;Leerlingen in vo op peilmoment;2741.0;2255.0;482.0;314.0;135.0;33.0;4.0;82.0;18.0;11.0;5.0;1.0;0.0
4397;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;3 jaar na startjaar;Leerlingen uit vo op peilmoment;195.0;122.0;14.0;11.0;3.0;0.0;59.0;63.0;7.0;6.0;2.0;0.0;30.0
4398;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;4 jaar na startjaar;Totaal;2936.0;2148.0;729.0;339.0;317.0;73.0;59.0;73.0;25.0;12.0;11.0;2.0;2.0
4399;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;4 jaar na startjaar;Leerlingen in vo op peilmoment;1787.0;1281.0;504.0;158.0;296.0;50.0;2.0;72.0;28.0;9.0;17.0;3.0;0.0
4400;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;4 jaar na startjaar;Leerlingen uit vo op peilmoment;1149.0;867.0;225.0;181.0;21.0;23.0;57.0;75.0;20.0;16.0;2.0;2.0;5.0
4401;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;5 jaar na startjaar;Totaal;2936.0;2080.0;798.0;340.0;367.0;91.0;58.0;71.0;27.0;12.0;13.0;3.0;2.0
4402;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;5 jaar na startjaar;Leerlingen in vo op peilmoment;967.0;590.0;377.0;51.0;272.0;54.0;0.0;61.0;39.0;5.0;28.0;6.0;0.0
4403;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;5 jaar na startjaar;Leerlingen uit vo op peilmoment;1969.0;1490.0;421.0;289.0;95.0;37.0;58.0;76.0;21.0;15.0;5.0;2.0;3.0
4404;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
4405;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
4406;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
4407;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
4408;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
4409;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brede brugklas;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
4410;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Totaal;1240.0;1106.0;118.0;32.0;86.0;;16.0;89.0;10.0;3.0;7.0;;1.0
4411;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen in vo op peilmoment;1224.0;1106.0;118.0;32.0;86.0;;0.0;90.0;10.0;3.0;7.0;;0.0
4412;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;16.0;0.0;0.0;0.0;0.0;;16.0;0.0;0.0;0.0;0.0;;100.0
4413;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Totaal;1240.0;998.0;226.0;92.0;123.0;11.0;16.0;80.0;18.0;7.0;10.0;1.0;1.0
4414;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen in vo op peilmoment;1196.0;976.0;219.0;89.0;119.0;11.0;1.0;82.0;18.0;7.0;10.0;1.0;0.0
4415;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;44.0;22.0;7.0;3.0;4.0;0.0;15.0;50.0;16.0;7.0;9.0;0.0;34.0
4416;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Totaal;1240.0;951.0;274.0;135.0;109.0;30.0;15.0;77.0;22.0;11.0;9.0;2.0;1.0
4417;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen in vo op peilmoment;1184.0;916.0;267.0;131.0;106.0;30.0;1.0;77.0;23.0;11.0;9.0;3.0;0.0
4418;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;56.0;35.0;7.0;4.0;3.0;0.0;14.0;63.0;13.0;7.0;5.0;0.0;25.0
4419;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Totaal;1240.0;837.0;389.0;130.0;209.0;50.0;14.0;68.0;31.0;10.0;17.0;4.0;1.0
4420;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen in vo op peilmoment;660.0;394.0;265.0;39.0;196.0;30.0;1.0;60.0;40.0;6.0;30.0;5.0;0.0
4421;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;580.0;443.0;124.0;91.0;13.0;20.0;13.0;76.0;21.0;16.0;2.0;3.0;2.0
4422;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Totaal;1240.0;817.0;410.0;130.0;228.0;52.0;13.0;66.0;33.0;10.0;18.0;4.0;1.0
4423;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen in vo op peilmoment;282.0;98.0;184.0;2.0;160.0;22.0;0.0;35.0;65.0;1.0;57.0;8.0;0.0
4424;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;958.0;719.0;226.0;128.0;68.0;30.0;13.0;75.0;24.0;13.0;7.0;3.0;1.0
4425;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
4426;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
4427;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
4428;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
4429;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
4430;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
4431;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Totaal;1696.0;1632.0;15.0;15.0;0.0;;49.0;96.0;1.0;1.0;0.0;;3.0
4432;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;1647.0;1632.0;15.0;15.0;0.0;;0.0;99.0;1.0;1.0;0.0;;0.0
4433;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;49.0;0.0;0.0;0.0;0.0;;49.0;0.0;0.0;0.0;0.0;;100.0
4434;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Totaal;1696.0;1550.0;97.0;83.0;13.0;1.0;49.0;91.0;6.0;5.0;1.0;0.0;3.0
4435;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;1589.0;1489.0;97.0;83.0;13.0;1.0;3.0;94.0;6.0;5.0;1.0;0.0;0.0
4436;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;107.0;61.0;0.0;0.0;0.0;0.0;46.0;57.0;0.0;0.0;0.0;0.0;43.0
4437;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Totaal;1696.0;1426.0;222.0;190.0;29.0;3.0;48.0;84.0;13.0;11.0;2.0;0.0;3.0
4438;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;1557.0;1339.0;215.0;183.0;29.0;3.0;3.0;86.0;14.0;12.0;2.0;0.0;0.0
4439;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;139.0;87.0;7.0;7.0;0.0;0.0;45.0;63.0;5.0;5.0;0.0;0.0;32.0
4440;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Totaal;1696.0;1311.0;340.0;209.0;108.0;23.0;45.0;77.0;20.0;12.0;6.0;1.0;3.0
4441;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;1127.0;887.0;239.0;119.0;100.0;20.0;1.0;79.0;21.0;11.0;9.0;2.0;0.0
4442;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;569.0;424.0;101.0;90.0;8.0;3.0;44.0;75.0;18.0;16.0;1.0;1.0;8.0
4443;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Totaal;1696.0;1263.0;388.0;210.0;139.0;39.0;45.0;74.0;23.0;12.0;8.0;2.0;3.0
4444;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;685.0;492.0;193.0;49.0;112.0;32.0;0.0;72.0;28.0;7.0;16.0;5.0;0.0
4445;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;1011.0;771.0;195.0;161.0;27.0;7.0;45.0;76.0;19.0;16.0;3.0;1.0;4.0
4446;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
4447;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
4448;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
4449;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
4450;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
4451;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
4452;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Totaal;4869.0;4496.0;308.0;262.0;46.0;;65.0;92.0;6.0;5.0;1.0;;1.0
4453;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;4804.0;4496.0;308.0;262.0;46.0;;0.0;94.0;6.0;5.0;1.0;;0.0
4454;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;65.0;0.0;0.0;0.0;0.0;;65.0;0.0;0.0;0.0;0.0;;100.0
4455;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Totaal;4869.0;4217.0;587.0;512.0;60.0;15.0;65.0;87.0;12.0;11.0;1.0;0.0;1.0
4456;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;4743.0;4155.0;583.0;509.0;59.0;15.0;5.0;88.0;12.0;11.0;1.0;0.0;0.0
4457;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;126.0;62.0;4.0;3.0;1.0;0.0;60.0;49.0;3.0;2.0;1.0;0.0;48.0
4458;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Totaal;4869.0;3991.0;817.0;716.0;77.0;24.0;61.0;82.0;17.0;15.0;2.0;0.0;1.0
4459;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;4684.0;3880.0;800.0;701.0;76.0;23.0;4.0;83.0;17.0;15.0;2.0;0.0;0.0
4460;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;185.0;111.0;17.0;15.0;1.0;1.0;57.0;60.0;9.0;8.0;1.0;1.0;31.0
4461;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Totaal;4869.0;3848.0;964.0;764.0;89.0;111.0;57.0;79.0;20.0;16.0;2.0;2.0;1.0
4462;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;4343.0;3666.0;671.0;480.0;83.0;108.0;6.0;84.0;15.0;11.0;2.0;2.0;0.0
4463;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;526.0;182.0;293.0;284.0;6.0;3.0;51.0;35.0;56.0;54.0;1.0;1.0;10.0
4464;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Totaal;4869.0;3639.0;1177.0;809.0;225.0;143.0;53.0;75.0;24.0;17.0;5.0;3.0;1.0
4465;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;3212.0;2632.0;579.0;244.0;214.0;121.0;1.0;82.0;18.0;8.0;7.0;4.0;0.0
4466;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;1657.0;1007.0;598.0;565.0;11.0;22.0;52.0;61.0;36.0;34.0;1.0;1.0;3.0
4467;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
4468;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
4469;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
4470;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
4471;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
4472;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
4473;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;1 jaar na startjaar;Totaal;544.0;438.0;84.0;38.0;46.0;;22.0;81.0;15.0;7.0;8.0;;4.0
4474;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;1 jaar na startjaar;Leerlingen in vo op peilmoment;522.0;438.0;84.0;38.0;46.0;;0.0;84.0;16.0;7.0;9.0;;0.0
4475;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;22.0;0.0;0.0;0.0;0.0;;22.0;0.0;0.0;0.0;0.0;;100.0
4476;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;2 jaar na startjaar;Totaal;544.0;400.0;122.0;71.0;49.0;2.0;22.0;74.0;22.0;13.0;9.0;0.0;4.0
4477;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;2 jaar na startjaar;Leerlingen in vo op peilmoment;491.0;370.0;121.0;71.0;48.0;2.0;0.0;75.0;25.0;14.0;10.0;0.0;0.0
4478;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;53.0;30.0;1.0;0.0;1.0;0.0;22.0;57.0;2.0;0.0;2.0;0.0;42.0
4479;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;3 jaar na startjaar;Totaal;544.0;380.0;142.0;85.0;52.0;5.0;22.0;70.0;26.0;16.0;10.0;1.0;4.0
4480;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;3 jaar na startjaar;Leerlingen in vo op peilmoment;470.0;331.0;138.0;82.0;51.0;5.0;1.0;70.0;29.0;17.0;11.0;1.0;0.0
4481;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;74.0;49.0;4.0;3.0;1.0;0.0;21.0;66.0;5.0;4.0;1.0;0.0;28.0
4482;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;4 jaar na startjaar;Totaal;544.0;370.0;153.0;88.0;47.0;18.0;21.0;68.0;28.0;16.0;9.0;3.0;4.0
4483;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;4 jaar na startjaar;Leerlingen in vo op peilmoment;405.0;311.0;91.0;28.0;45.0;18.0;3.0;77.0;22.0;7.0;11.0;4.0;1.0
4484;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;139.0;59.0;62.0;60.0;2.0;0.0;18.0;42.0;45.0;43.0;1.0;0.0;13.0
4485;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;5 jaar na startjaar;Totaal;544.0;292.0;233.0;89.0;123.0;21.0;19.0;54.0;43.0;16.0;23.0;4.0;3.0
4486;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;5 jaar na startjaar;Leerlingen in vo op peilmoment;207.0;75.0;132.0;2.0;118.0;12.0;0.0;36.0;64.0;1.0;57.0;6.0;0.0
4487;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;337.0;217.0;101.0;87.0;5.0;9.0;19.0;64.0;30.0;26.0;1.0;3.0;6.0
4488;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
4489;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
4490;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
4491;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
4492;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
4493;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
4494;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;1 jaar na startjaar;Totaal;2551.0;2374.0;156.0;156.0;0.0;;21.0;93.0;6.0;6.0;0.0;;1.0
4495;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;2530.0;2374.0;156.0;156.0;0.0;;0.0;94.0;6.0;6.0;0.0;;0.0
4496;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;21.0;0.0;0.0;0.0;0.0;;21.0;0.0;0.0;0.0;0.0;;100.0
4497;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;2 jaar na startjaar;Totaal;2551.0;2199.0;331.0;310.0;11.0;10.0;21.0;86.0;13.0;12.0;0.0;0.0;1.0
4498;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;2514.0;2181.0;331.0;310.0;11.0;10.0;2.0;87.0;13.0;12.0;0.0;0.0;0.0
4499;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;37.0;18.0;0.0;0.0;0.0;0.0;19.0;49.0;0.0;0.0;0.0;0.0;51.0
4500;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;3 jaar na startjaar;Totaal;2551.0;2059.0;472.0;432.0;25.0;15.0;20.0;81.0;19.0;17.0;1.0;1.0;1.0
4501;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;2490.0;2023.0;466.0;427.0;25.0;14.0;1.0;81.0;19.0;17.0;1.0;1.0;0.0
4502;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;61.0;36.0;6.0;5.0;0.0;1.0;19.0;59.0;10.0;8.0;0.0;2.0;31.0
4503;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;4 jaar na startjaar;Totaal;2551.0;1969.0;563.0;441.0;42.0;80.0;19.0;77.0;22.0;17.0;2.0;3.0;1.0
4504;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;2247.0;1887.0;357.0;242.0;38.0;77.0;3.0;84.0;16.0;11.0;2.0;3.0;0.0
4505;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;304.0;82.0;206.0;199.0;4.0;3.0;16.0;27.0;68.0;65.0;1.0;1.0;5.0
4506;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;5 jaar na startjaar;Totaal;2551.0;1870.0;664.0;463.0;102.0;99.0;17.0;73.0;26.0;18.0;4.0;4.0;1.0
4507;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;1459.0;1160.0;298.0;115.0;96.0;87.0;1.0;80.0;20.0;8.0;7.0;6.0;0.0
4508;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;1092.0;710.0;366.0;348.0;6.0;12.0;16.0;65.0;34.0;32.0;1.0;1.0;1.0
4509;Totaal leerlingen startjaar;Westerse migratieachtergrond;2012;Brugklas havo/vwo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
