ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
844;561 Restaurants, andere eetgelegenhede;2009 3e kwartaal;108.4;98.5;110.1;-2.5;2.5;-4.8
845;561 Restaurants, andere eetgelegenhede;2009 oktober;104.4;98.6;105.8;-2.8;2.2;-4.9
846;561 Restaurants, andere eetgelegenhede;2009 november;94.9;98.8;96.1;-5.3;2.0;-7.2
847;561 Restaurants, andere eetgelegenhede;2009 december;98.2;98.9;99.2;-4.8;2.2;-6.9
848;561 Restaurants, andere eetgelegenhede;2009 4e kwartaal;99.2;98.8;100.4;-4.3;2.1;-6.3
849;561 Restaurants, andere eetgelegenhede;2009;103.0;98.2;104.9;-2.8;2.6;-5.3
850;561 Restaurants, andere eetgelegenhede;2010 januari;86.7;99.2;87.3;-5.6;2.3;-7.8
851;561 Restaurants, andere eetgelegenhede;2010 februari;84.3;99.5;84.7;-6.3;1.9;-8.0
852;561 Restaurants, andere eetgelegenhede;2010 maart;92.6;99.7;92.9;-5.4;2.1;-7.4
853;561 Restaurants, andere eetgelegenhede;2010 1e kwartaal;87.9;99.4;88.3;-5.8;2.1;-7.7
854;561 Restaurants, andere eetgelegenhede;2010 april;104.1;99.6;104.6;-5.4;1.7;-7.0
855;561 Restaurants, andere eetgelegenhede;2010 mei;107.2;99.6;107.6;-6.0;1.7;-7.6
856;561 Restaurants, andere eetgelegenhede;2010 juni;103.1;100.0;103.1;-5.3;1.9;-7.1
857;561 Restaurants, andere eetgelegenhede;2010 2e kwartaal;104.8;99.7;105.1;-5.6;1.8;-7.2
858;561 Restaurants, andere eetgelegenhede;2010 juli;109.7;100.2;109.5;-2.7;1.9;-4.5
859;561 Restaurants, andere eetgelegenhede;2010 augustus;107.4;100.1;107.3;-3.4;1.7;-5.0
860;561 Restaurants, andere eetgelegenhede;2010 september;103.2;100.3;102.8;1.9;1.7;0.3
861;561 Restaurants, andere eetgelegenhede;2010 3e kwartaal;106.8;100.2;106.5;-1.5;1.8;-3.2
862;561 Restaurants, andere eetgelegenhede;2010 oktober;108.0;100.6;107.4;3.4;1.9;1.5
863;561 Restaurants, andere eetgelegenhede;2010 november;94.9;100.5;94.4;-0.1;1.7;-1.7
864;561 Restaurants, andere eetgelegenhede;2010 december;98.8;100.8;98.0;0.7;1.9;-1.2
865;561 Restaurants, andere eetgelegenhede;2010 4e kwartaal;100.6;100.6;99.9;1.4;1.8;-0.4
866;561 Restaurants, andere eetgelegenhede;2010;100.0;100.0;100.0;-2.9;1.9;-4.7
867;561 Restaurants, andere eetgelegenhede;2011 januari;90.8;101.3;89.7;4.8;2.1;2.7
868;561 Restaurants, andere eetgelegenhede;2011 februari;89.1;101.7;87.6;5.7;2.3;3.3
869;561 Restaurants, andere eetgelegenhede;2011 maart;100.6;102.3;98.3;8.6;2.6;5.8
870;561 Restaurants, andere eetgelegenhede;2011 1e kwartaal;93.5;101.8;91.9;6.4;2.3;4.0
871;561 Restaurants, andere eetgelegenhede;2011 april;112.2;102.2;109.8;7.8;2.7;5.0
872;561 Restaurants, andere eetgelegenhede;2011 mei;113.0;102.6;110.1;5.4;3.0;2.3
873;561 Restaurants, andere eetgelegenhede;2011 juni;115.4;102.7;112.4;11.9;2.7;9.0
874;561 Restaurants, andere eetgelegenhede;2011 2e kwartaal;113.5;102.5;110.8;8.3;2.8;5.4
875;561 Restaurants, andere eetgelegenhede;2011 juli;114.4;102.7;111.4;4.3;2.5;1.8
876;561 Restaurants, andere eetgelegenhede;2011 augustus;109.6;102.9;106.5;2.0;2.8;-0.8
877;561 Restaurants, andere eetgelegenhede;2011 september;110.6;103.3;107.1;7.2;2.9;4.1
878;561 Restaurants, andere eetgelegenhede;2011 3e kwartaal;111.5;103.0;108.3;4.4;2.7;1.7
879;561 Restaurants, andere eetgelegenhede;2011 oktober;109.7;103.5;105.9;1.6;2.9;-1.3
880;561 Restaurants, andere eetgelegenhede;2011 november;100.2;103.5;96.8;5.6;3.0;2.5
881;561 Restaurants, andere eetgelegenhede;2011 december;107.4;103.7;103.6;8.7;2.8;5.7
882;561 Restaurants, andere eetgelegenhede;2011 4e kwartaal;105.8;103.5;102.1;5.2;2.9;2.2
883;561 Restaurants, andere eetgelegenhede;2011;106.1;102.7;103.3;6.1;2.7;3.3
884;561 Restaurants, andere eetgelegenhede;2012 januari;95.3;104.1;91.6;5.0;2.8;2.1
885;561 Restaurants, andere eetgelegenhede;2012 februari;91.9;104.3;88.1;3.2;2.5;0.6
886;561 Restaurants, andere eetgelegenhede;2012 maart;107.1;104.4;102.5;6.4;2.1;4.3
887;561 Restaurants, andere eetgelegenhede;2012 1e kwartaal;98.1;104.3;94.1;4.9;2.5;2.4
888;561 Restaurants, andere eetgelegenhede;2012 april;113.2;104.3;108.5;0.8;2.0;-1.2
889;561 Restaurants, andere eetgelegenhede;2012 mei;117.5;104.6;112.3;3.9;1.9;2.0
890;561 Restaurants, andere eetgelegenhede;2012 juni;115.4;104.8;110.1;0.1;2.1;-2.0
891;561 Restaurants, andere eetgelegenhede;2012 2e kwartaal;115.4;104.6;110.3;1.6;2.0;-0.4
892;561 Restaurants, andere eetgelegenhede;2012 juli;115.4;104.7;110.2;0.9;2.0;-1.0
893;561 Restaurants, andere eetgelegenhede;2012 augustus;114.6;104.9;109.2;4.5;1.9;2.6
894;561 Restaurants, andere eetgelegenhede;2012 september;113.4;104.9;108.1;2.6;1.5;1.0
895;561 Restaurants, andere eetgelegenhede;2012 3e kwartaal;114.5;104.8;109.2;2.6;1.8;0.8
896;561 Restaurants, andere eetgelegenhede;2012 oktober;108.6;105.4;103.0;-1.0;1.8;-2.7
897;561 Restaurants, andere eetgelegenhede;2012 november;104.0;105.5;98.6;3.8;2.0;1.8
898;561 Restaurants, andere eetgelegenhede;2012 december;110.8;105.7;104.8;3.1;1.9;1.1
899;561 Restaurants, andere eetgelegenhede;2012 4e kwartaal;107.8;105.5;102.1;1.9;1.9;0.0
900;561 Restaurants, andere eetgelegenhede;2012;108.9;104.8;103.9;2.7;2.0;0.6
901;561 Restaurants, andere eetgelegenhede;2013 januari;95.1;105.9;89.8;-0.3;1.7;-2.0
902;561 Restaurants, andere eetgelegenhede;2013 februari;92.0;106.2;86.6;0.1;1.8;-1.7
903;561 Restaurants, andere eetgelegenhede;2013 maart;105.5;106.2;99.4;-1.4;1.7;-3.1
904;561 Restaurants, andere eetgelegenhede;2013 1e kwartaal;97.5;106.1;91.9;-0.6;1.7;-2.3
905;561 Restaurants, andere eetgelegenhede;2013 april;113.5;106.2;106.9;0.3;1.8;-1.5
906;561 Restaurants, andere eetgelegenhede;2013 mei;120.5;106.5;113.1;2.6;1.9;0.7
907;561 Restaurants, andere eetgelegenhede;2013 juni;121.7;106.7;114.1;5.4;1.8;3.6
908;561 Restaurants, andere eetgelegenhede;2013 2e kwartaal;118.6;106.5;111.4;2.8;1.8;0.9
909;561 Restaurants, andere eetgelegenhede;2013 juli;118.1;106.7;110.7;2.3;1.9;0.4
910;561 Restaurants, andere eetgelegenhede;2013 augustus;120.3;107.0;112.5;5.0;2.0;3.0
911;561 Restaurants, andere eetgelegenhede;2013 september;113.2;107.0;105.8;-0.2;2.1;-2.2
912;561 Restaurants, andere eetgelegenhede;2013 3e kwartaal;117.2;106.9;109.6;2.4;2.0;0.4
913;561 Restaurants, andere eetgelegenhede;2013 oktober;111.1;107.1;103.8;2.3;1.6;0.7
914;561 Restaurants, andere eetgelegenhede;2013 november;107.8;107.1;100.7;3.7;1.5;2.1
915;561 Restaurants, andere eetgelegenhede;2013 december;112.5;107.3;104.8;1.6;1.6;0.0
916;561 Restaurants, andere eetgelegenhede;2013 4e kwartaal;110.5;107.2;103.1;2.5;1.6;0.9
917;561 Restaurants, andere eetgelegenhede;2013;110.9;106.7;104.0;1.8;1.8;0.1
918;56101 Restaurants;2005 januari;85.0;86.8;97.9;;;
919;56101 Restaurants;2005 februari;82.0;87.1;94.1;;;
920;56101 Restaurants;2005 maart;92.4;87.1;106.0;;;
921;56101 Restaurants;2005 1e kwartaal;86.4;87.0;99.3;;;
922;56101 Restaurants;2005 april;100.3;87.3;114.9;;;
923;56101 Restaurants;2005 mei;105.2;87.2;120.7;;;
924;56101 Restaurants;2005 juni;104.5;87.4;119.5;;;
925;56101 Restaurants;2005 2e kwartaal;103.4;87.3;118.4;;;
926;56101 Restaurants;2005 juli;105.1;87.5;120.2;;;
927;56101 Restaurants;2005 augustus;105.0;87.3;120.3;;;
928;56101 Restaurants;2005 september;106.5;87.4;122.0;;;
929;56101 Restaurants;2005 3e kwartaal;105.5;87.4;120.8;;;
930;56101 Restaurants;2005 oktober;106.0;87.6;121.0;;;
931;56101 Restaurants;2005 november;99.4;87.8;113.2;;;
932;56101 Restaurants;2005 december;107.4;87.8;122.3;;;
933;56101 Restaurants;2005 4e kwartaal;104.3;87.7;118.8;;;
934;56101 Restaurants;2005;99.9;87.4;114.3;;;
935;56101 Restaurants;2006 januari;89.6;88.4;101.3;5.3;1.8;3.5
936;56101 Restaurants;2006 februari;85.3;88.3;96.6;4.1;1.5;2.6
937;56101 Restaurants;2006 maart;96.3;88.6;108.8;4.3;1.7;2.6
938;56101 Restaurants;2006 1e kwartaal;90.4;88.4;102.2;4.6;1.6;2.9
939;56101 Restaurants;2006 april;107.7;88.8;121.3;7.4;1.7;5.6
940;56101 Restaurants;2006 mei;112.7;88.8;126.9;7.0;1.8;5.1
941;56101 Restaurants;2006 juni;110.1;89.2;123.4;5.3;2.0;3.3
942;56101 Restaurants;2006 2e kwartaal;110.2;88.9;123.9;6.6;1.8;4.6
943;56101 Restaurants;2006 juli;110.4;89.4;123.5;5.0;2.2;2.8
944;56101 Restaurants;2006 augustus;111.6;89.4;124.9;6.4;2.4;3.8
945;56101 Restaurants;2006 september;113.3;89.7;126.3;6.4;2.7;3.5
946;56101 Restaurants;2006 3e kwartaal;111.8;89.5;124.9;5.9;2.4;3.4
947;56101 Restaurants;2006 oktober;109.0;90.1;121.0;2.9;2.8;0.0
948;56101 Restaurants;2006 november;106.5;90.2;118.1;7.1;2.7;4.4
949;56101 Restaurants;2006 december;113.0;90.4;125.0;5.2;3.0;2.2
950;56101 Restaurants;2006 4e kwartaal;109.5;90.2;121.4;5.0;2.8;2.1
951;56101 Restaurants;2006;105.5;89.3;118.1;5.6;2.2;3.3
952;56101 Restaurants;2007 januari;95.6;90.7;105.3;6.7;2.6;4.0
953;56101 Restaurants;2007 februari;93.8;91.0;103.1;9.9;3.0;6.7
954;56101 Restaurants;2007 maart;106.4;91.1;116.8;10.5;2.9;7.4
955;56101 Restaurants;2007 1e kwartaal;98.6;90.9;108.4;9.1;2.8;6.1
956;56101 Restaurants;2007 april;116.6;91.3;127.6;8.2;2.8;5.2
957;56101 Restaurants;2007 mei;119.1;91.6;130.0;5.7;3.2;2.5
958;56101 Restaurants;2007 juni;120.9;91.6;131.9;9.8;2.8;6.9
959;56101 Restaurants;2007 2e kwartaal;118.9;91.5;129.9;7.9;2.9;4.8
960;56101 Restaurants;2007 juli;117.3;91.4;128.2;6.2;2.3;3.9
961;56101 Restaurants;2007 augustus;117.6;91.9;128.0;5.4;2.8;2.5
962;56101 Restaurants;2007 september;115.3;92.1;125.2;1.7;2.6;-0.8
963;56101 Restaurants;2007 3e kwartaal;116.7;91.8;127.2;4.4;2.5;1.8
964;56101 Restaurants;2007 oktober;112.3;92.1;121.9;3.0;2.2;0.7
965;56101 Restaurants;2007 november;107.7;92.7;116.2;1.1;2.8;-1.7
966;56101 Restaurants;2007 december;113.4;93.1;121.8;0.3;2.9;-2.5
967;56101 Restaurants;2007 4e kwartaal;111.1;92.6;120.0;1.5;2.7;-1.2
968;56101 Restaurants;2007;111.3;91.7;121.3;5.6;2.7;2.8
969;56101 Restaurants;2008 januari;94.3;93.3;101.1;-1.3;2.8;-4.0
970;56101 Restaurants;2008 februari;97.8;93.9;104.2;4.3;3.2;1.1
971;56101 Restaurants;2008 maart;106.6;94.3;113.1;0.2;3.5;-3.2
972;56101 Restaurants;2008 1e kwartaal;99.6;93.8;106.1;1.0;3.2;-2.1
973;56101 Restaurants;2008 april;113.0;95.0;119.0;-3.0;4.0;-6.8
974;56101 Restaurants;2008 mei;122.4;95.4;128.3;2.8;4.2;-1.3
975;56101 Restaurants;2008 juni;114.6;95.4;120.1;-5.2;4.1;-9.0
976;56101 Restaurants;2008 2e kwartaal;116.7;95.3;122.5;-1.8;4.1;-5.7
977;56101 Restaurants;2008 juli;115.0;95.9;120.0;-1.9;4.8;-6.4
978;56101 Restaurants;2008 augustus;118.7;96.0;123.6;0.9;4.5;-3.4
979;56101 Restaurants;2008 september;110.4;96.4;114.5;-4.2;4.7;-8.5
980;56101 Restaurants;2008 3e kwartaal;114.7;96.1;119.4;-1.7;4.7;-6.1
981;56101 Restaurants;2008 oktober;111.6;96.7;115.5;-0.6;5.0;-5.3
982;56101 Restaurants;2008 november;105.1;97.1;108.3;-2.3;4.8;-6.8
983;56101 Restaurants;2008 december;107.5;96.9;110.9;-5.2;4.1;-9.0
984;56101 Restaurants;2008 4e kwartaal;108.1;96.9;111.6;-2.7;4.6;-7.0
985;56101 Restaurants;2008;109.8;95.5;114.9;-1.4;4.1;-5.3
986;56101 Restaurants;2009 januari;92.9;97.0;95.7;-1.6;4.0;-5.3
987;56101 Restaurants;2009 februari;91.0;97.8;93.1;-7.0;4.1;-10.6
988;56101 Restaurants;2009 maart;100.2;97.7;102.5;-6.0;3.6;-9.3
989;56101 Restaurants;2009 1e kwartaal;94.7;97.5;97.1;-4.9;3.9;-8.5
990;56101 Restaurants;2009 april;112.2;98.0;114.5;-0.7;3.2;-3.8
991;56101 Restaurants;2009 mei;116.5;98.1;118.8;-4.8;2.8;-7.4
992;56101 Restaurants;2009 juni;111.2;98.2;113.2;-2.9;3.0;-5.7
993;56101 Restaurants;2009 2e kwartaal;113.3;98.1;115.5;-2.9;3.0;-5.7
994;56101 Restaurants;2009 juli;113.3;98.4;115.2;-1.5;2.7;-4.0
995;56101 Restaurants;2009 augustus;112.2;98.6;113.8;-5.5;2.7;-7.9
996;56101 Restaurants;2009 september;102.2;98.9;103.4;-7.4;2.5;-9.7
997;56101 Restaurants;2009 3e kwartaal;109.3;98.6;110.8;-4.8;2.6;-7.2
998;56101 Restaurants;2009 oktober;105.3;98.7;106.7;-5.7;2.1;-7.6
999;56101 Restaurants;2009 november;96.0;98.8;97.2;-8.7;1.8;-10.3
1000;56101 Restaurants;2009 december;101.3;98.9;102.5;-5.7;2.0;-7.6
1001;56101 Restaurants;2009 4e kwartaal;100.9;98.8;102.1;-6.7;2.0;-8.5
1002;56101 Restaurants;2009;104.5;98.3;106.4;-4.8;2.9;-7.4
1003;56101 Restaurants;2010 januari;86.2;99.2;86.9;-7.2;2.2;-9.2
1004;56101 Restaurants;2010 februari;84.4;99.5;84.9;-7.2;1.7;-8.8
1005;56101 Restaurants;2010 maart;93.4;99.7;93.7;-6.7;2.1;-8.6
1006;56101 Restaurants;2010 1e kwartaal;88.0;99.4;88.5;-7.0;2.0;-8.9
1007;56101 Restaurants;2010 april;104.8;99.5;105.3;-6.6;1.5;-8.0
1008;56101 Restaurants;2010 mei;106.2;99.5;106.7;-8.8;1.5;-10.2
1009;56101 Restaurants;2010 juni;101.9;100.1;101.9;-8.3;1.9;-10.0
1010;56101 Restaurants;2010 2e kwartaal;104.3;99.7;104.6;-7.9;1.6;-9.4
1011;56101 Restaurants;2010 juli;105.5;100.3;105.2;-6.9;1.9;-8.7
1012;56101 Restaurants;2010 augustus;106.4;100.1;106.2;-5.2;1.6;-6.7
1013;56101 Restaurants;2010 september;103.9;100.4;103.5;1.7;1.5;0.1
1014;56101 Restaurants;2010 3e kwartaal;105.3;100.3;105.0;-3.7;1.7;-5.3
1015;56101 Restaurants;2010 oktober;108.6;100.6;107.9;3.1;1.9;1.2
1016;56101 Restaurants;2010 november;96.4;100.5;96.0;0.4;1.7;-1.3
1017;56101 Restaurants;2010 december;102.2;100.6;101.6;0.9;1.7;-0.8
1018;56101 Restaurants;2010 4e kwartaal;102.4;100.6;101.8;1.5;1.8;-0.3
1019;56101 Restaurants;2010;100.0;100.0;100.0;-4.3;1.8;-6.0
1020;56101 Restaurants;2011 januari;90.3;101.2;89.1;4.7;2.1;2.5
1021;56101 Restaurants;2011 februari;88.5;101.5;87.2;4.9;2.1;2.8
1022;56101 Restaurants;2011 maart;100.2;102.1;98.2;7.3;2.4;4.8
1023;56101 Restaurants;2011 1e kwartaal;93.0;101.6;91.5;5.7;2.2;3.4
1024;56101 Restaurants;2011 april;111.6;102.0;109.5;6.5;2.4;4.0
1025;56101 Restaurants;2011 mei;111.5;102.4;108.9;5.0;2.9;2.1
1026;56101 Restaurants;2011 juni;112.9;102.4;110.2;10.7;2.3;8.2
1027;56101 Restaurants;2011 2e kwartaal;112.0;102.3;109.5;7.4;2.6;4.7
1028;56101 Restaurants;2011 juli;110.7;102.4;108.2;4.9;2.0;2.8
1029;56101 Restaurants;2011 augustus;105.5;102.7;102.8;-0.8;2.5;-3.2
1030;56101 Restaurants;2011 september;110.7;103.1;107.4;6.5;2.7;3.7
1031;56101 Restaurants;2011 3e kwartaal;109.0;102.7;106.1;3.5;2.4;1.1
1032;56101 Restaurants;2011 oktober;108.9;103.4;105.4;0.3;2.7;-2.4
1033;56101 Restaurants;2011 november;101.3;103.3;98.1;5.1;2.8;2.2
1034;56101 Restaurants;2011 december;109.6;103.4;106.0;7.2;2.8;4.3
1035;56101 Restaurants;2011 4e kwartaal;106.6;103.4;103.1;4.1;2.8;1.3
1036;56101 Restaurants;2011;105.2;102.5;102.6;5.2;2.5;2.6
1037;56101 Restaurants;2012 januari;94.4;103.8;90.9;4.6;2.5;2.0
1038;56101 Restaurants;2012 februari;91.4;104.0;87.9;3.2;2.5;0.8
1039;56101 Restaurants;2012 maart;105.8;104.1;101.6;5.6;2.0;3.5
1040;56101 Restaurants;2012 1e kwartaal;97.2;104.0;93.5;4.5;2.3;2.2
1041;56101 Restaurants;2012 april;112.9;103.9;108.7;1.1;1.9;-0.7
1042;56101 Restaurants;2012 mei;116.1;104.1;111.5;4.1;1.7;2.4
1043;56101 Restaurants;2012 juni;113.7;104.4;108.9;0.7;1.9;-1.2
1044;56101 Restaurants;2012 2e kwartaal;114.2;104.1;109.7;2.0;1.8;0.1
1045;56101 Restaurants;2012 juli;112.9;104.2;108.4;1.9;1.7;0.2
1046;56101 Restaurants;2012 augustus;110.7;104.4;106.0;4.9;1.7;3.2
1047;56101 Restaurants;2012 september;114.3;104.4;109.5;3.2;1.3;2.0
1048;56101 Restaurants;2012 3e kwartaal;112.6;104.3;108.0;3.3;1.6;1.7
1049;56101 Restaurants;2012 oktober;109.7;105.0;104.5;0.7;1.6;-0.9
1050;56101 Restaurants;2012 november;105.7;105.3;100.4;4.3;1.9;2.4
1051;56101 Restaurants;2012 december;114.0;105.3;108.3;4.0;1.8;2.2
1052;56101 Restaurants;2012 4e kwartaal;109.8;105.2;104.4;3.0;1.8;1.2
1053;56101 Restaurants;2012;108.5;104.4;103.9;3.1;1.9;1.3
1054;56101 Restaurants;2013 januari;95.4;105.4;90.5;1.1;1.5;-0.4
1055;56101 Restaurants;2013 februari;91.6;105.7;86.7;0.2;1.6;-1.4
1056;56101 Restaurants;2013 maart;106.5;105.6;100.9;0.7;1.4;-0.7
1057;56101 Restaurants;2013 1e kwartaal;97.9;105.5;92.7;0.7;1.5;-0.8
1058;56101 Restaurants;2013 april;114.3;105.6;108.2;1.3;1.7;-0.4
1059;56101 Restaurants;2013 mei;119.7;106.1;112.8;3.1;1.9;1.2
1060;56101 Restaurants;2013 juni;121.6;106.2;114.4;7.0;1.8;5.1
1061;56101 Restaurants;2013 2e kwartaal;118.5;106.0;111.8;3.8;1.8;1.9
1062;56101 Restaurants;2013 juli;116.0;106.2;109.2;2.8;2.0;0.7
1063;56101 Restaurants;2013 augustus;117.4;106.6;110.1;6.1;2.1;3.9
1064;56101 Restaurants;2013 september;112.8;106.6;105.9;-1.3;2.1;-3.3
1065;56101 Restaurants;2013 3e kwartaal;115.4;106.5;108.4;2.5;2.1;0.4
1066;56101 Restaurants;2013 oktober;110.9;106.6;104.1;1.1;1.5;-0.4
1067;56101 Restaurants;2013 november;109.9;106.7;103.0;4.0;1.4;2.6
1068;56101 Restaurants;2013 december;115.9;106.8;108.6;1.7;1.4;0.3
1069;56101 Restaurants;2013 4e kwartaal;112.3;106.7;105.2;2.2;1.4;0.8
1070;56101 Restaurants;2013;111.0;106.2;104.5;2.4;1.7;0.6
1071;56102-56103 Cafetaria’s, ijssalons e.d.;2005 januari;77.0;87.0;88.5;;;
1072;56102-56103 Cafetaria’s, ijssalons e.d.;2005 februari;72.0;87.0;82.7;;;
1073;56102-56103 Cafetaria’s, ijssalons e.d.;2005 maart;79.9;87.0;91.8;;;
1074;56102-56103 Cafetaria’s, ijssalons e.d.;2005 1e kwartaal;76.3;87.0;87.7;;;
1075;56102-56103 Cafetaria’s, ijssalons e.d.;2005 april;91.2;87.3;104.5;;;
1076;56102-56103 Cafetaria’s, ijssalons e.d.;2005 mei;99.5;87.2;114.1;;;
1077;56102-56103 Cafetaria’s, ijssalons e.d.;2005 juni;100.6;87.9;114.4;;;
1078;56102-56103 Cafetaria’s, ijssalons e.d.;2005 2e kwartaal;97.1;87.5;111.0;;;
1079;56102-56103 Cafetaria’s, ijssalons e.d.;2005 juli;105.2;87.8;119.7;;;
1080;56102-56103 Cafetaria’s, ijssalons e.d.;2005 augustus;103.0;87.8;117.2;;;
1081;56102-56103 Cafetaria’s, ijssalons e.d.;2005 september;92.7;87.8;105.5;;;
1082;56102-56103 Cafetaria’s, ijssalons e.d.;2005 3e kwartaal;100.3;87.8;114.1;;;
1083;56102-56103 Cafetaria’s, ijssalons e.d.;2005 oktober;90.2;87.8;102.6;;;
1084;56102-56103 Cafetaria’s, ijssalons e.d.;2005 november;80.0;88.0;91.0;;;
1085;56102-56103 Cafetaria’s, ijssalons e.d.;2005 december;83.2;88.0;94.5;;;
1086;56102-56103 Cafetaria’s, ijssalons e.d.;2005 4e kwartaal;84.5;87.9;96.0;;;
1087;56102-56103 Cafetaria’s, ijssalons e.d.;2005;89.5;87.6;102.2;;;
1088;56102-56103 Cafetaria’s, ijssalons e.d.;2006 januari;77.3;88.3;87.5;0.3;1.5;-1.2
1089;56102-56103 Cafetaria’s, ijssalons e.d.;2006 februari;73.7;88.5;83.3;2.5;1.7;0.7
1090;56102-56103 Cafetaria’s, ijssalons e.d.;2006 maart;83.4;88.8;94.0;4.4;2.0;2.4
1091;56102-56103 Cafetaria’s, ijssalons e.d.;2006 1e kwartaal;78.1;88.5;88.2;2.4;1.7;0.7
1092;56102-56103 Cafetaria’s, ijssalons e.d.;2006 april;92.9;89.0;104.4;1.8;2.0;-0.1
1093;56102-56103 Cafetaria’s, ijssalons e.d.;2006 mei;98.2;88.7;110.7;-1.3;1.8;-3.0
1094;56102-56103 Cafetaria’s, ijssalons e.d.;2006 juni;102.9;89.0;115.6;2.3;1.2;1.1
1095;56102-56103 Cafetaria’s, ijssalons e.d.;2006 2e kwartaal;98.0;88.9;110.2;0.9;1.6;-0.7
1096;56102-56103 Cafetaria’s, ijssalons e.d.;2006 juli;107.8;89.2;120.8;2.5;1.6;0.9
1097;56102-56103 Cafetaria’s, ijssalons e.d.;2006 augustus;106.7;89.4;119.4;3.7;1.7;1.9
1098;56102-56103 Cafetaria’s, ijssalons e.d.;2006 september;99.4;89.4;111.1;7.2;1.8;5.3
1099;56102-56103 Cafetaria’s, ijssalons e.d.;2006 3e kwartaal;104.6;89.3;117.1;4.4;1.7;2.6
1100;56102-56103 Cafetaria’s, ijssalons e.d.;2006 oktober;94.9;89.6;106.0;5.3;1.9;3.3
1101;56102-56103 Cafetaria’s, ijssalons e.d.;2006 november;86.9;89.8;96.8;8.6;2.0;6.4
1102;56102-56103 Cafetaria’s, ijssalons e.d.;2006 december;89.7;89.9;99.8;7.9;2.2;5.6
1103;56102-56103 Cafetaria’s, ijssalons e.d.;2006 4e kwartaal;90.5;89.7;100.9;7.2;2.0;5.0
1104;56102-56103 Cafetaria’s, ijssalons e.d.;2006;92.8;89.1;104.1;3.7;1.8;1.9
1105;56102-56103 Cafetaria’s, ijssalons e.d.;2007 januari;84.1;91.1;92.2;8.8;3.2;5.4
1106;56102-56103 Cafetaria’s, ijssalons e.d.;2007 februari;83.3;92.1;90.5;13.0;4.0;8.7
1107;56102-56103 Cafetaria’s, ijssalons e.d.;2007 maart;94.4;92.3;102.3;13.1;4.0;8.8
1108;56102-56103 Cafetaria’s, ijssalons e.d.;2007 1e kwartaal;87.2;91.8;95.0;11.7;3.7;7.7
1109;56102-56103 Cafetaria’s, ijssalons e.d.;2007 april;104.5;92.2;113.3;12.5;3.6;8.6
1110;56102-56103 Cafetaria’s, ijssalons e.d.;2007 mei;108.5;92.4;117.4;10.4;4.1;6.0
1111;56102-56103 Cafetaria’s, ijssalons e.d.;2007 juni;110.5;92.8;119.1;7.4;4.3;3.0
1112;56102-56103 Cafetaria’s, ijssalons e.d.;2007 2e kwartaal;107.8;92.5;116.6;10.0;4.0;5.8
1113;56102-56103 Cafetaria’s, ijssalons e.d.;2007 juli;108.2;92.6;116.8;0.3;3.8;-3.3
1114;56102-56103 Cafetaria’s, ijssalons e.d.;2007 augustus;108.4;92.8;116.8;1.6;3.9;-2.2
1115;56102-56103 Cafetaria’s, ijssalons e.d.;2007 september;98.7;93.0;106.1;-0.7;4.0;-4.5
1116;56102-56103 Cafetaria’s, ijssalons e.d.;2007 3e kwartaal;105.1;92.8;113.2;0.4;3.9;-3.3
1117;56102-56103 Cafetaria’s, ijssalons e.d.;2007 oktober;96.4;93.1;103.5;1.6;4.0;-2.3
1118;56102-56103 Cafetaria’s, ijssalons e.d.;2007 november;89.1;93.4;95.3;2.4;4.1;-1.6
1119;56102-56103 Cafetaria’s, ijssalons e.d.;2007 december;92.7;93.8;98.8;3.3;4.4;-1.0
1120;56102-56103 Cafetaria’s, ijssalons e.d.;2007 4e kwartaal;92.7;93.5;99.2;2.4;4.1;-1.6
1121;56102-56103 Cafetaria’s, ijssalons e.d.;2007;98.2;92.6;106.0;5.8;3.9;1.8
1122;56102-56103 Cafetaria’s, ijssalons e.d.;2008 januari;86.7;95.0;91.3;3.1;4.2;-1.1
1123;56102-56103 Cafetaria’s, ijssalons e.d.;2008 februari;88.3;95.2;92.7;6.0;3.5;2.5
1124;56102-56103 Cafetaria’s, ijssalons e.d.;2008 maart;92.1;95.2;96.8;-2.4;3.2;-5.4
1125;56102-56103 Cafetaria’s, ijssalons e.d.;2008 1e kwartaal;89.0;95.1;93.6;2.1;3.6;-1.5
1126;56102-56103 Cafetaria’s, ijssalons e.d.;2008 april;101.9;95.6;106.5;-2.5;3.7;-6.0
1127;56102-56103 Cafetaria’s, ijssalons e.d.;2008 mei;110.2;95.9;115.0;1.7;3.7;-2.0
1128;56102-56103 Cafetaria’s, ijssalons e.d.;2008 juni;106.6;95.9;111.2;-3.5;3.3;-6.6
1129;56102-56103 Cafetaria’s, ijssalons e.d.;2008 2e kwartaal;106.3;95.8;110.9;-1.5;3.6;-4.9
1130;56102-56103 Cafetaria’s, ijssalons e.d.;2008 juli;107.6;95.9;112.1;-0.6;3.6;-4.0
1131;56102-56103 Cafetaria’s, ijssalons e.d.;2008 augustus;108.5;96.0;113.0;0.1;3.4;-3.2
1132;56102-56103 Cafetaria’s, ijssalons e.d.;2008 september;96.4;96.0;100.4;-2.3;3.3;-5.4
1133;56102-56103 Cafetaria’s, ijssalons e.d.;2008 3e kwartaal;104.2;96.0;108.5;-0.9;3.4;-4.2
