ID;WisselingBeroepsklasse;BeroepsklasseVoorgaandePeriode;Perioden;WerkzameBeroepsbevolking_1
5072;Wisseling beroep: andere beroepsklasse;11 Dienstverlenende beroepen;2021 3e kwartaal;29.0
5073;Wisseling beroep: andere beroepsklasse;11 Dienstverlenende beroepen;2021 4e kwartaal;46.0
5074;Wisseling beroep: andere beroepsklasse;11 Dienstverlenende beroepen;2022 1e kwartaal;41.0
5075;Wisseling beroep: andere beroepsklasse;11 Dienstverlenende beroepen;2022 2e kwartaal;29.0
5076;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2003 2e kwartaal;16.0
5077;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2003 3e kwartaal;20.0
5078;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2003 4e kwartaal;19.0
5079;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2004 1e kwartaal;14.0
5080;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2004 2e kwartaal;18.0
5081;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2004 3e kwartaal;18.0
5082;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2004 4e kwartaal;20.0
5083;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2004;54.0
5084;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2005 1e kwartaal;12.0
5085;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2005 2e kwartaal;16.0
5086;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2005 3e kwartaal;23.0
5087;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2005 4e kwartaal;22.0
5088;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2005;51.0
5089;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2006 1e kwartaal;16.0
5090;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2006 2e kwartaal;18.0
5091;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2006 3e kwartaal;22.0
5092;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2006 4e kwartaal;22.0
5093;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2006;64.0
5094;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2007 1e kwartaal;22.0
5095;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2007 2e kwartaal;29.0
5096;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2007 3e kwartaal;29.0
5097;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2007 4e kwartaal;24.0
5098;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2007;80.0
5099;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2008 1e kwartaal;23.0
5100;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2008 2e kwartaal;24.0
5101;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2008 3e kwartaal;29.0
5102;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2008 4e kwartaal;25.0
5103;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2008;82.0
5104;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2009 1e kwartaal;24.0
5105;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2009 2e kwartaal;17.0
5106;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2009 3e kwartaal;24.0
5107;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2009 4e kwartaal;18.0
5108;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2009;76.0
5109;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2010 1e kwartaal;20.0
5110;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2010 2e kwartaal;16.0
5111;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2010 3e kwartaal;24.0
5112;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2010 4e kwartaal;26.0
5113;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2010;62.0
5114;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2011 1e kwartaal;16.0
5115;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2011 2e kwartaal;21.0
5116;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2011 3e kwartaal;24.0
5117;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2011 4e kwartaal;24.0
5118;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2011;70.0
5119;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2012 1e kwartaal;17.0
5120;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2012 2e kwartaal;19.0
5121;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2012 3e kwartaal;20.0
5122;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2012 4e kwartaal;21.0
5123;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2012;65.0
5124;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2013 1e kwartaal;13.0
5125;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2013 2e kwartaal;15.0
5126;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2013 3e kwartaal;21.0
5127;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2013 4e kwartaal;16.0
5128;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2013;57.0
5129;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2014 1e kwartaal;16.0
5130;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2014 2e kwartaal;17.0
5131;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2014 3e kwartaal;24.0
5132;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2014 4e kwartaal;18.0
5133;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2014;57.0
5134;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2015 1e kwartaal;20.0
5135;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2015 2e kwartaal;21.0
5136;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2015 3e kwartaal;28.0
5137;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2015 4e kwartaal;20.0
5138;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2015;61.0
5139;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2016 1e kwartaal;20.0
5140;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2016 2e kwartaal;22.0
5141;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2016 3e kwartaal;28.0
5142;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2016 4e kwartaal;24.0
5143;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2016;72.0
5144;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2017 1e kwartaal;16.0
5145;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2017 2e kwartaal;26.0
5146;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2017 3e kwartaal;29.0
5147;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2017 4e kwartaal;25.0
5148;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2017;74.0
5149;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2018 1e kwartaal;28.0
5150;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2018 2e kwartaal;23.0
5151;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2018 3e kwartaal;24.0
5152;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2018 4e kwartaal;32.0
5153;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2018;87.0
5154;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2019 1e kwartaal;22.0
5155;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2019 2e kwartaal;28.0
5156;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2019 3e kwartaal;32.0
5157;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2019 4e kwartaal;34.0
5158;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2019;91.0
5159;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2020 1e kwartaal;25.0
5160;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2020 2e kwartaal;25.0
5161;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2020 3e kwartaal;22.0
5162;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2020 4e kwartaal;25.0
5163;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2020;84.0
5164;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2021 1e kwartaal;
5165;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2021 2e kwartaal;39.0
5166;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2021 3e kwartaal;53.0
5167;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2021 4e kwartaal;50.0
5168;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2022 1e kwartaal;32.0
5169;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2022 2e kwartaal;43.0
5170;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2003 2e kwartaal;0.0
5171;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2003 3e kwartaal;0.0
5172;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2003 4e kwartaal;0.0
5173;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2004 1e kwartaal;0.0
5174;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2004 2e kwartaal;0.0
5175;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2004 3e kwartaal;0.0
5176;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2004 4e kwartaal;0.0
5177;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2004;0.0
5178;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2005 1e kwartaal;0.0
5179;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2005 2e kwartaal;0.0
5180;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2005 3e kwartaal;0.0
5181;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2005 4e kwartaal;0.0
5182;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2005;0.0
5183;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2006 1e kwartaal;0.0
5184;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2006 2e kwartaal;0.0
5185;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2006 3e kwartaal;0.0
5186;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2006 4e kwartaal;0.0
5187;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2006;0.0
5188;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2007 1e kwartaal;0.0
5189;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2007 2e kwartaal;0.0
5190;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2007 3e kwartaal;0.0
5191;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2007 4e kwartaal;0.0
5192;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2007;0.0
5193;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2008 1e kwartaal;0.0
5194;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2008 2e kwartaal;0.0
5195;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2008 3e kwartaal;0.0
5196;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2008 4e kwartaal;0.0
5197;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2008;0.0
5198;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2009 1e kwartaal;0.0
5199;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2009 2e kwartaal;0.0
5200;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2009 3e kwartaal;0.0
5201;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2009 4e kwartaal;0.0
5202;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2009;0.0
5203;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2010 1e kwartaal;0.0
5204;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2010 2e kwartaal;0.0
5205;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2010 3e kwartaal;0.0
5206;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2010 4e kwartaal;0.0
5207;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2010;0.0
5208;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2011 1e kwartaal;0.0
5209;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2011 2e kwartaal;0.0
5210;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2011 3e kwartaal;0.0
5211;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2011 4e kwartaal;0.0
5212;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2011;0.0
5213;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2012 1e kwartaal;0.0
5214;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2012 2e kwartaal;0.0
5215;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2012 3e kwartaal;0.0
5216;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2012 4e kwartaal;0.0
5217;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2012;0.0
5218;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2013 1e kwartaal;0.0
5219;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2013 2e kwartaal;0.0
5220;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2013 3e kwartaal;0.0
5221;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2013 4e kwartaal;0.0
5222;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2013;0.0
5223;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2014 1e kwartaal;0.0
5224;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2014 2e kwartaal;0.0
5225;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2014 3e kwartaal;0.0
5226;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2014 4e kwartaal;0.0
5227;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2014;0.0
5228;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2015 1e kwartaal;0.0
5229;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2015 2e kwartaal;0.0
5230;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2015 3e kwartaal;0.0
5231;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2015 4e kwartaal;0.0
5232;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2015;0.0
5233;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2016 1e kwartaal;0.0
5234;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2016 2e kwartaal;0.0
5235;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2016 3e kwartaal;0.0
5236;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2016 4e kwartaal;0.0
5237;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2016;0.0
5238;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2017 1e kwartaal;0.0
5239;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2017 2e kwartaal;0.0
5240;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2017 3e kwartaal;0.0
5241;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2017 4e kwartaal;0.0
5242;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2017;0.0
5243;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2018 1e kwartaal;0.0
5244;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2018 2e kwartaal;0.0
5245;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2018 3e kwartaal;0.0
5246;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2018 4e kwartaal;0.0
5247;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2018;0.0
5248;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2019 1e kwartaal;0.0
5249;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2019 2e kwartaal;0.0
5250;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2019 3e kwartaal;0.0
5251;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2019 4e kwartaal;0.0
5252;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2019;0.0
5253;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2020 1e kwartaal;0.0
5254;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2020 2e kwartaal;0.0
5255;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2020 3e kwartaal;0.0
5256;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2020 4e kwartaal;0.0
5257;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2020;0.0
5258;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2021 1e kwartaal;
5259;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2021 2e kwartaal;0.0
5260;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2021 3e kwartaal;0.0
5261;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2021 4e kwartaal;0.0
5262;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2022 1e kwartaal;0.0
5263;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2022 2e kwartaal;0.0
5264;Wisseling beroep: onbekend;Totaal;2003 2e kwartaal;98.0
5265;Wisseling beroep: onbekend;Totaal;2003 3e kwartaal;93.0
5266;Wisseling beroep: onbekend;Totaal;2003 4e kwartaal;111.0
5267;Wisseling beroep: onbekend;Totaal;2004 1e kwartaal;105.0
5268;Wisseling beroep: onbekend;Totaal;2004 2e kwartaal;91.0
5269;Wisseling beroep: onbekend;Totaal;2004 3e kwartaal;68.0
5270;Wisseling beroep: onbekend;Totaal;2004 4e kwartaal;39.0
5271;Wisseling beroep: onbekend;Totaal;2004;112.0
5272;Wisseling beroep: onbekend;Totaal;2005 1e kwartaal;30.0
5273;Wisseling beroep: onbekend;Totaal;2005 2e kwartaal;36.0
5274;Wisseling beroep: onbekend;Totaal;2005 3e kwartaal;51.0
5275;Wisseling beroep: onbekend;Totaal;2005 4e kwartaal;70.0
5276;Wisseling beroep: onbekend;Totaal;2005;45.0
5277;Wisseling beroep: onbekend;Totaal;2006 1e kwartaal;76.0
5278;Wisseling beroep: onbekend;Totaal;2006 2e kwartaal;84.0
5279;Wisseling beroep: onbekend;Totaal;2006 3e kwartaal;93.0
5280;Wisseling beroep: onbekend;Totaal;2006 4e kwartaal;101.0
5281;Wisseling beroep: onbekend;Totaal;2006;93.0
5282;Wisseling beroep: onbekend;Totaal;2007 1e kwartaal;104.0
5283;Wisseling beroep: onbekend;Totaal;2007 2e kwartaal;109.0
5284;Wisseling beroep: onbekend;Totaal;2007 3e kwartaal;104.0
5285;Wisseling beroep: onbekend;Totaal;2007 4e kwartaal;99.0
5286;Wisseling beroep: onbekend;Totaal;2007;121.0
5287;Wisseling beroep: onbekend;Totaal;2008 1e kwartaal;92.0
5288;Wisseling beroep: onbekend;Totaal;2008 2e kwartaal;89.0
5289;Wisseling beroep: onbekend;Totaal;2008 3e kwartaal;93.0
5290;Wisseling beroep: onbekend;Totaal;2008 4e kwartaal;107.0
5291;Wisseling beroep: onbekend;Totaal;2008;103.0
5292;Wisseling beroep: onbekend;Totaal;2009 1e kwartaal;107.0
5293;Wisseling beroep: onbekend;Totaal;2009 2e kwartaal;114.0
5294;Wisseling beroep: onbekend;Totaal;2009 3e kwartaal;111.0
5295;Wisseling beroep: onbekend;Totaal;2009 4e kwartaal;111.0
5296;Wisseling beroep: onbekend;Totaal;2009;119.0
5297;Wisseling beroep: onbekend;Totaal;2010 1e kwartaal;109.0
5298;Wisseling beroep: onbekend;Totaal;2010 2e kwartaal;101.0
5299;Wisseling beroep: onbekend;Totaal;2010 3e kwartaal;134.0
5300;Wisseling beroep: onbekend;Totaal;2010 4e kwartaal;135.0
5301;Wisseling beroep: onbekend;Totaal;2010;122.0
5302;Wisseling beroep: onbekend;Totaal;2011 1e kwartaal;128.0
5303;Wisseling beroep: onbekend;Totaal;2011 2e kwartaal;125.0
5304;Wisseling beroep: onbekend;Totaal;2011 3e kwartaal;116.0
5305;Wisseling beroep: onbekend;Totaal;2011 4e kwartaal;114.0
5306;Wisseling beroep: onbekend;Totaal;2011;165.0
5307;Wisseling beroep: onbekend;Totaal;2012 1e kwartaal;117.0
5308;Wisseling beroep: onbekend;Totaal;2012 2e kwartaal;105.0
5309;Wisseling beroep: onbekend;Totaal;2012 3e kwartaal;108.0
5310;Wisseling beroep: onbekend;Totaal;2012 4e kwartaal;98.0
5311;Wisseling beroep: onbekend;Totaal;2012;136.0
5312;Wisseling beroep: onbekend;Totaal;2013 1e kwartaal;157.0
5313;Wisseling beroep: onbekend;Totaal;2013 2e kwartaal;157.0
5314;Wisseling beroep: onbekend;Totaal;2013 3e kwartaal;168.0
5315;Wisseling beroep: onbekend;Totaal;2013 4e kwartaal;150.0
5316;Wisseling beroep: onbekend;Totaal;2013;170.0
5317;Wisseling beroep: onbekend;Totaal;2014 1e kwartaal;141.0
5318;Wisseling beroep: onbekend;Totaal;2014 2e kwartaal;133.0
5319;Wisseling beroep: onbekend;Totaal;2014 3e kwartaal;144.0
5320;Wisseling beroep: onbekend;Totaal;2014 4e kwartaal;148.0
5321;Wisseling beroep: onbekend;Totaal;2014;154.0
5322;Wisseling beroep: onbekend;Totaal;2015 1e kwartaal;146.0
5323;Wisseling beroep: onbekend;Totaal;2015 2e kwartaal;131.0
5324;Wisseling beroep: onbekend;Totaal;2015 3e kwartaal;121.0
5325;Wisseling beroep: onbekend;Totaal;2015 4e kwartaal;127.0
5326;Wisseling beroep: onbekend;Totaal;2015;160.0
5327;Wisseling beroep: onbekend;Totaal;2016 1e kwartaal;133.0
5328;Wisseling beroep: onbekend;Totaal;2016 2e kwartaal;140.0
5329;Wisseling beroep: onbekend;Totaal;2016 3e kwartaal;143.0
5330;Wisseling beroep: onbekend;Totaal;2016 4e kwartaal;152.0
5331;Wisseling beroep: onbekend;Totaal;2016;146.0
5332;Wisseling beroep: onbekend;Totaal;2017 1e kwartaal;158.0
5333;Wisseling beroep: onbekend;Totaal;2017 2e kwartaal;152.0
5334;Wisseling beroep: onbekend;Totaal;2017 3e kwartaal;176.0
5335;Wisseling beroep: onbekend;Totaal;2017 4e kwartaal;196.0
5336;Wisseling beroep: onbekend;Totaal;2017;181.0
5337;Wisseling beroep: onbekend;Totaal;2018 1e kwartaal;177.0
5338;Wisseling beroep: onbekend;Totaal;2018 2e kwartaal;162.0
5339;Wisseling beroep: onbekend;Totaal;2018 3e kwartaal;150.0
5340;Wisseling beroep: onbekend;Totaal;2018 4e kwartaal;118.0
5341;Wisseling beroep: onbekend;Totaal;2018;197.0
5342;Wisseling beroep: onbekend;Totaal;2019 1e kwartaal;111.0
5343;Wisseling beroep: onbekend;Totaal;2019 2e kwartaal;102.0
5344;Wisseling beroep: onbekend;Totaal;2019 3e kwartaal;103.0
5345;Wisseling beroep: onbekend;Totaal;2019 4e kwartaal;96.0
5346;Wisseling beroep: onbekend;Totaal;2019;124.0
5347;Wisseling beroep: onbekend;Totaal;2020 1e kwartaal;108.0
5348;Wisseling beroep: onbekend;Totaal;2020 2e kwartaal;119.0
5349;Wisseling beroep: onbekend;Totaal;2020 3e kwartaal;136.0
5350;Wisseling beroep: onbekend;Totaal;2020 4e kwartaal;146.0
5351;Wisseling beroep: onbekend;Totaal;2020;123.0
5352;Wisseling beroep: onbekend;Totaal;2021 1e kwartaal;
5353;Wisseling beroep: onbekend;Totaal;2021 2e kwartaal;226.0
5354;Wisseling beroep: onbekend;Totaal;2021 3e kwartaal;158.0
5355;Wisseling beroep: onbekend;Totaal;2021 4e kwartaal;146.0
5356;Wisseling beroep: onbekend;Totaal;2022 1e kwartaal;125.0
5357;Wisseling beroep: onbekend;Totaal;2022 2e kwartaal;98.0
5358;Wisseling beroep: onbekend;01 Pedagogische beroepen;2003 2e kwartaal;1.0
5359;Wisseling beroep: onbekend;01 Pedagogische beroepen;2003 3e kwartaal;1.0
5360;Wisseling beroep: onbekend;01 Pedagogische beroepen;2003 4e kwartaal;0.0
5361;Wisseling beroep: onbekend;01 Pedagogische beroepen;2004 1e kwartaal;0.0
5362;Wisseling beroep: onbekend;01 Pedagogische beroepen;2004 2e kwartaal;0.0
5363;Wisseling beroep: onbekend;01 Pedagogische beroepen;2004 3e kwartaal;0.0
5364;Wisseling beroep: onbekend;01 Pedagogische beroepen;2004 4e kwartaal;0.0
5365;Wisseling beroep: onbekend;01 Pedagogische beroepen;2004;1.0
5366;Wisseling beroep: onbekend;01 Pedagogische beroepen;2005 1e kwartaal;0.0
5367;Wisseling beroep: onbekend;01 Pedagogische beroepen;2005 2e kwartaal;0.0
5368;Wisseling beroep: onbekend;01 Pedagogische beroepen;2005 3e kwartaal;1.0
5369;Wisseling beroep: onbekend;01 Pedagogische beroepen;2005 4e kwartaal;0.0
5370;Wisseling beroep: onbekend;01 Pedagogische beroepen;2005;1.0
5371;Wisseling beroep: onbekend;01 Pedagogische beroepen;2006 1e kwartaal;0.0
5372;Wisseling beroep: onbekend;01 Pedagogische beroepen;2006 2e kwartaal;0.0
5373;Wisseling beroep: onbekend;01 Pedagogische beroepen;2006 3e kwartaal;1.0
5374;Wisseling beroep: onbekend;01 Pedagogische beroepen;2006 4e kwartaal;0.0
5375;Wisseling beroep: onbekend;01 Pedagogische beroepen;2006;1.0
5376;Wisseling beroep: onbekend;01 Pedagogische beroepen;2007 1e kwartaal;0.0
5377;Wisseling beroep: onbekend;01 Pedagogische beroepen;2007 2e kwartaal;0.0
5378;Wisseling beroep: onbekend;01 Pedagogische beroepen;2007 3e kwartaal;0.0
5379;Wisseling beroep: onbekend;01 Pedagogische beroepen;2007 4e kwartaal;0.0
5380;Wisseling beroep: onbekend;01 Pedagogische beroepen;2007;1.0
5381;Wisseling beroep: onbekend;01 Pedagogische beroepen;2008 1e kwartaal;0.0
