ID;BalanceSheetItemsMunicipalities;Regions;Periods;BalanceSheetItemsYearEndInMlnEuro_1;BalanceSheetYearEndInEuroInhabit_2
9189;A12a - Other tangible fixed assets;Zuid-Nederland (LD);2013;881.0;245.0
9190;A12a - Other tangible fixed assets;Zuid-Nederland (LD);2014;844.0;235.0
9191;A12a - Other tangible fixed assets;Zuid-Nederland (LD);2015;850.0;236.0
9192;A12a - Other tangible fixed assets;Zuid-Nederland (LD);2016;841.0;233.0
9193;A12a - Other tangible fixed assets;Zuid-Nederland (LD);2017;915.0;252.0
9194;A12a - Other tangible fixed assets;Zuid-Nederland (LD);2018;988.0;271.0
9195;A12a - Other tangible fixed assets;Zuid-Nederland (LD);2019;898.0;245.0
9196;A12a - Other tangible fixed assets;Zuid-Nederland (LD);2020;872.0;237.0
9197;A12a - Other tangible fixed assets;Zuid-Nederland (LD);2021;925.0;251.0
9198;A12a - Other tangible fixed assets;Zuid-Nederland (LD);2022;922.0;248.0
9199;A12a - Other tangible fixed assets;Zuid-Nederland (LD);2023;977.0;260.0
9200;A12a - Other tangible fixed assets;Groningen (PV);2004;;
9201;A12a - Other tangible fixed assets;Groningen (PV);2005;;
9202;A12a - Other tangible fixed assets;Groningen (PV);2006;;
9203;A12a - Other tangible fixed assets;Groningen (PV);2007;198.0;345.0
9204;A12a - Other tangible fixed assets;Groningen (PV);2008;222.0;388.0
9205;A12a - Other tangible fixed assets;Groningen (PV);2009;232.0;404.0
9206;A12a - Other tangible fixed assets;Groningen (PV);2010;253.0;439.0
9207;A12a - Other tangible fixed assets;Groningen (PV);2011;313.0;540.0
9208;A12a - Other tangible fixed assets;Groningen (PV);2012;291.0;501.0
9209;A12a - Other tangible fixed assets;Groningen (PV);2013;316.0;543.0
9210;A12a - Other tangible fixed assets;Groningen (PV);2014;374.0;642.0
9211;A12a - Other tangible fixed assets;Groningen (PV);2015;421.0;722.0
9212;A12a - Other tangible fixed assets;Groningen (PV);2016;493.0;844.0
9213;A12a - Other tangible fixed assets;Groningen (PV);2017;493.0;844.0
9214;A12a - Other tangible fixed assets;Groningen (PV);2018;476.0;816.0
9215;A12a - Other tangible fixed assets;Groningen (PV);2019;506.0;866.0
9216;A12a - Other tangible fixed assets;Groningen (PV);2020;520.0;887.0
9217;A12a - Other tangible fixed assets;Groningen (PV);2021;526.0;896.0
9218;A12a - Other tangible fixed assets;Groningen (PV);2022;553.0;937.0
9219;A12a - Other tangible fixed assets;Groningen (PV);2023;612.0;1027.0
9220;A12a - Other tangible fixed assets;Fryslân (PV);2004;;
9221;A12a - Other tangible fixed assets;Fryslân (PV);2005;;
9222;A12a - Other tangible fixed assets;Fryslân (PV);2006;;
9223;A12a - Other tangible fixed assets;Fryslân (PV);2007;120.0;187.0
9224;A12a - Other tangible fixed assets;Fryslân (PV);2008;128.0;199.0
9225;A12a - Other tangible fixed assets;Fryslân (PV);2009;132.0;204.0
9226;A12a - Other tangible fixed assets;Fryslân (PV);2010;147.0;228.0
9227;A12a - Other tangible fixed assets;Fryslân (PV);2011;149.0;230.0
9228;A12a - Other tangible fixed assets;Fryslân (PV);2012;157.0;242.0
9229;A12a - Other tangible fixed assets;Fryslân (PV);2013;171.0;264.0
9230;A12a - Other tangible fixed assets;Fryslân (PV);2014;174.0;269.0
9231;A12a - Other tangible fixed assets;Fryslân (PV);2015;132.0;204.0
9232;A12a - Other tangible fixed assets;Fryslân (PV);2016;125.0;193.0
9233;A12a - Other tangible fixed assets;Fryslân (PV);2017;125.0;193.0
9234;A12a - Other tangible fixed assets;Fryslân (PV);2018;131.0;202.0
9235;A12a - Other tangible fixed assets;Fryslân (PV);2019;121.0;187.0
9236;A12a - Other tangible fixed assets;Fryslân (PV);2020;121.0;186.0
9237;A12a - Other tangible fixed assets;Fryslân (PV);2021;128.0;197.0
9238;A12a - Other tangible fixed assets;Fryslân (PV);2022;136.0;208.0
9239;A12a - Other tangible fixed assets;Fryslân (PV);2023;148.0;225.0
9240;A12a - Other tangible fixed assets;Drenthe (PV);2004;;
9241;A12a - Other tangible fixed assets;Drenthe (PV);2005;;
9242;A12a - Other tangible fixed assets;Drenthe (PV);2006;;
9243;A12a - Other tangible fixed assets;Drenthe (PV);2007;73.0;150.0
9244;A12a - Other tangible fixed assets;Drenthe (PV);2008;94.0;193.0
9245;A12a - Other tangible fixed assets;Drenthe (PV);2009;97.0;197.0
9246;A12a - Other tangible fixed assets;Drenthe (PV);2010;95.0;194.0
9247;A12a - Other tangible fixed assets;Drenthe (PV);2011;97.0;197.0
9248;A12a - Other tangible fixed assets;Drenthe (PV);2012;103.0;210.0
9249;A12a - Other tangible fixed assets;Drenthe (PV);2013;88.0;179.0
9250;A12a - Other tangible fixed assets;Drenthe (PV);2014;93.0;191.0
9251;A12a - Other tangible fixed assets;Drenthe (PV);2015;92.0;188.0
9252;A12a - Other tangible fixed assets;Drenthe (PV);2016;98.0;201.0
9253;A12a - Other tangible fixed assets;Drenthe (PV);2017;53.0;108.0
9254;A12a - Other tangible fixed assets;Drenthe (PV);2018;95.0;192.0
9255;A12a - Other tangible fixed assets;Drenthe (PV);2019;95.0;194.0
9256;A12a - Other tangible fixed assets;Drenthe (PV);2020;97.0;197.0
9257;A12a - Other tangible fixed assets;Drenthe (PV);2021;99.0;199.0
9258;A12a - Other tangible fixed assets;Drenthe (PV);2022;94.0;190.0
9259;A12a - Other tangible fixed assets;Drenthe (PV);2023;100.0;199.0
9260;A12a - Other tangible fixed assets;Overijssel (PV);2004;;
9261;A12a - Other tangible fixed assets;Overijssel (PV);2005;;
9262;A12a - Other tangible fixed assets;Overijssel (PV);2006;;
9263;A12a - Other tangible fixed assets;Overijssel (PV);2007;263.0;235.0
9264;A12a - Other tangible fixed assets;Overijssel (PV);2008;323.0;288.0
9265;A12a - Other tangible fixed assets;Overijssel (PV);2009;311.0;276.0
9266;A12a - Other tangible fixed assets;Overijssel (PV);2010;322.0;285.0
9267;A12a - Other tangible fixed assets;Overijssel (PV);2011;321.0;283.0
9268;A12a - Other tangible fixed assets;Overijssel (PV);2012;335.0;294.0
9269;A12a - Other tangible fixed assets;Overijssel (PV);2013;303.0;266.0
9270;A12a - Other tangible fixed assets;Overijssel (PV);2014;275.0;241.0
9271;A12a - Other tangible fixed assets;Overijssel (PV);2015;265.0;232.0
9272;A12a - Other tangible fixed assets;Overijssel (PV);2016;277.0;242.0
9273;A12a - Other tangible fixed assets;Overijssel (PV);2017;291.0;253.0
9274;A12a - Other tangible fixed assets;Overijssel (PV);2018;309.0;268.0
9275;A12a - Other tangible fixed assets;Overijssel (PV);2019;319.0;276.0
9276;A12a - Other tangible fixed assets;Overijssel (PV);2020;315.0;271.0
9277;A12a - Other tangible fixed assets;Overijssel (PV);2021;315.0;270.0
9278;A12a - Other tangible fixed assets;Overijssel (PV);2022;314.0;268.0
9279;A12a - Other tangible fixed assets;Overijssel (PV);2023;329.0;278.0
9280;A12a - Other tangible fixed assets;Flevoland (PV);2004;;
9281;A12a - Other tangible fixed assets;Flevoland (PV);2005;;
9282;A12a - Other tangible fixed assets;Flevoland (PV);2006;;
9283;A12a - Other tangible fixed assets;Flevoland (PV);2007;102.0;273.0
9284;A12a - Other tangible fixed assets;Flevoland (PV);2008;93.0;246.0
9285;A12a - Other tangible fixed assets;Flevoland (PV);2009;89.0;233.0
9286;A12a - Other tangible fixed assets;Flevoland (PV);2010;85.0;219.0
9287;A12a - Other tangible fixed assets;Flevoland (PV);2011;109.0;278.0
9288;A12a - Other tangible fixed assets;Flevoland (PV);2012;102.0;258.0
9289;A12a - Other tangible fixed assets;Flevoland (PV);2013;97.0;244.0
9290;A12a - Other tangible fixed assets;Flevoland (PV);2014;97.0;241.0
9291;A12a - Other tangible fixed assets;Flevoland (PV);2015;95.0;235.0
9292;A12a - Other tangible fixed assets;Flevoland (PV);2016;97.0;239.0
9293;A12a - Other tangible fixed assets;Flevoland (PV);2017;92.0;227.0
9294;A12a - Other tangible fixed assets;Flevoland (PV);2018;103.0;251.0
9295;A12a - Other tangible fixed assets;Flevoland (PV);2019;105.0;252.0
9296;A12a - Other tangible fixed assets;Flevoland (PV);2020;98.0;231.0
9297;A12a - Other tangible fixed assets;Flevoland (PV);2021;96.0;223.0
9298;A12a - Other tangible fixed assets;Flevoland (PV);2022;102.0;234.0
9299;A12a - Other tangible fixed assets;Flevoland (PV);2023;114.0;255.0
9300;A12a - Other tangible fixed assets;Gelderland (PV);2004;;
9301;A12a - Other tangible fixed assets;Gelderland (PV);2005;;
9302;A12a - Other tangible fixed assets;Gelderland (PV);2006;;
9303;A12a - Other tangible fixed assets;Gelderland (PV);2007;432.0;218.0
9304;A12a - Other tangible fixed assets;Gelderland (PV);2008;464.0;234.0
9305;A12a - Other tangible fixed assets;Gelderland (PV);2009;475.0;239.0
9306;A12a - Other tangible fixed assets;Gelderland (PV);2010;499.0;250.0
9307;A12a - Other tangible fixed assets;Gelderland (PV);2011;492.0;245.0
9308;A12a - Other tangible fixed assets;Gelderland (PV);2012;513.0;255.0
9309;A12a - Other tangible fixed assets;Gelderland (PV);2013;446.0;221.0
9310;A12a - Other tangible fixed assets;Gelderland (PV);2014;450.0;223.0
9311;A12a - Other tangible fixed assets;Gelderland (PV);2015;442.0;218.0
9312;A12a - Other tangible fixed assets;Gelderland (PV);2016;454.0;223.0
9313;A12a - Other tangible fixed assets;Gelderland (PV);2017;428.0;209.0
9314;A12a - Other tangible fixed assets;Gelderland (PV);2018;445.0;216.0
9315;A12a - Other tangible fixed assets;Gelderland (PV);2019;449.0;217.0
9316;A12a - Other tangible fixed assets;Gelderland (PV);2020;448.0;215.0
9317;A12a - Other tangible fixed assets;Gelderland (PV);2021;474.0;226.0
9318;A12a - Other tangible fixed assets;Gelderland (PV);2022;492.0;233.0
9319;A12a - Other tangible fixed assets;Gelderland (PV);2023;507.0;237.0
9320;A12a - Other tangible fixed assets;Utrecht (PV);2004;;
9321;A12a - Other tangible fixed assets;Utrecht (PV);2005;;
9322;A12a - Other tangible fixed assets;Utrecht (PV);2006;;
9323;A12a - Other tangible fixed assets;Utrecht (PV);2007;301.0;252.0
9324;A12a - Other tangible fixed assets;Utrecht (PV);2008;326.0;272.0
9325;A12a - Other tangible fixed assets;Utrecht (PV);2009;368.0;304.0
9326;A12a - Other tangible fixed assets;Utrecht (PV);2010;367.0;300.0
9327;A12a - Other tangible fixed assets;Utrecht (PV);2011;387.0;315.0
9328;A12a - Other tangible fixed assets;Utrecht (PV);2012;591.0;478.0
9329;A12a - Other tangible fixed assets;Utrecht (PV);2013;685.0;550.0
9330;A12a - Other tangible fixed assets;Utrecht (PV);2014;367.0;293.0
9331;A12a - Other tangible fixed assets;Utrecht (PV);2015;367.0;290.0
9332;A12a - Other tangible fixed assets;Utrecht (PV);2016;385.0;303.0
9333;A12a - Other tangible fixed assets;Utrecht (PV);2017;411.0;320.0
9334;A12a - Other tangible fixed assets;Utrecht (PV);2018;411.0;317.0
9335;A12a - Other tangible fixed assets;Utrecht (PV);2019;445.0;331.0
9336;A12a - Other tangible fixed assets;Utrecht (PV);2020;430.0;317.0
9337;A12a - Other tangible fixed assets;Utrecht (PV);2021;479.0;352.0
9338;A12a - Other tangible fixed assets;Utrecht (PV);2022;495.0;362.0
9339;A12a - Other tangible fixed assets;Utrecht (PV);2023;525.0;378.0
9340;A12a - Other tangible fixed assets;Noord-Holland (PV);2004;;
9341;A12a - Other tangible fixed assets;Noord-Holland (PV);2005;;
9342;A12a - Other tangible fixed assets;Noord-Holland (PV);2006;;
9343;A12a - Other tangible fixed assets;Noord-Holland (PV);2007;1717.0;657.0
9344;A12a - Other tangible fixed assets;Noord-Holland (PV);2008;1719.0;655.0
9345;A12a - Other tangible fixed assets;Noord-Holland (PV);2009;1858.0;702.0
9346;A12a - Other tangible fixed assets;Noord-Holland (PV);2010;2055.0;770.0
9347;A12a - Other tangible fixed assets;Noord-Holland (PV);2011;2174.0;808.0
9348;A12a - Other tangible fixed assets;Noord-Holland (PV);2012;2395.0;884.0
9349;A12a - Other tangible fixed assets;Noord-Holland (PV);2013;2316.0;850.0
9350;A12a - Other tangible fixed assets;Noord-Holland (PV);2014;2184.0;797.0
9351;A12a - Other tangible fixed assets;Noord-Holland (PV);2015;2198.0;796.0
9352;A12a - Other tangible fixed assets;Noord-Holland (PV);2016;2194.0;788.0
9353;A12a - Other tangible fixed assets;Noord-Holland (PV);2017;978.0;348.0
9354;A12a - Other tangible fixed assets;Noord-Holland (PV);2018;1002.0;354.0
9355;A12a - Other tangible fixed assets;Noord-Holland (PV);2019;1042.0;365.0
9356;A12a - Other tangible fixed assets;Noord-Holland (PV);2020;1049.0;364.0
9357;A12a - Other tangible fixed assets;Noord-Holland (PV);2021;1131.0;392.0
9358;A12a - Other tangible fixed assets;Noord-Holland (PV);2022;1134.0;390.0
9359;A12a - Other tangible fixed assets;Noord-Holland (PV);2023;1190.0;402.0
9360;A12a - Other tangible fixed assets;Zuid-Holland (PV);2004;;
9361;A12a - Other tangible fixed assets;Zuid-Holland (PV);2005;;
9362;A12a - Other tangible fixed assets;Zuid-Holland (PV);2006;;
9363;A12a - Other tangible fixed assets;Zuid-Holland (PV);2007;841.0;243.0
9364;A12a - Other tangible fixed assets;Zuid-Holland (PV);2008;840.0;243.0
9365;A12a - Other tangible fixed assets;Zuid-Holland (PV);2009;1023.0;294.0
9366;A12a - Other tangible fixed assets;Zuid-Holland (PV);2010;1131.0;323.0
9367;A12a - Other tangible fixed assets;Zuid-Holland (PV);2011;1260.0;357.0
9368;A12a - Other tangible fixed assets;Zuid-Holland (PV);2012;1346.0;379.0
9369;A12a - Other tangible fixed assets;Zuid-Holland (PV);2013;1428.0;401.0
9370;A12a - Other tangible fixed assets;Zuid-Holland (PV);2014;1427.0;399.0
9371;A12a - Other tangible fixed assets;Zuid-Holland (PV);2015;1263.0;351.0
9372;A12a - Other tangible fixed assets;Zuid-Holland (PV);2016;1346.0;372.0
9373;A12a - Other tangible fixed assets;Zuid-Holland (PV);2017;1434.0;393.0
9374;A12a - Other tangible fixed assets;Zuid-Holland (PV);2018;1564.0;425.0
9375;A12a - Other tangible fixed assets;Zuid-Holland (PV);2019;1696.0;462.0
9376;A12a - Other tangible fixed assets;Zuid-Holland (PV);2020;1307.0;352.0
9377;A12a - Other tangible fixed assets;Zuid-Holland (PV);2021;1428.0;383.0
9378;A12a - Other tangible fixed assets;Zuid-Holland (PV);2022;1570.0;418.0
9379;A12a - Other tangible fixed assets;Zuid-Holland (PV);2023;1880.0;494.0
9380;A12a - Other tangible fixed assets;Zeeland (PV);2004;;
9381;A12a - Other tangible fixed assets;Zeeland (PV);2005;;
9382;A12a - Other tangible fixed assets;Zeeland (PV);2006;;
9383;A12a - Other tangible fixed assets;Zeeland (PV);2007;82.0;216.0
9384;A12a - Other tangible fixed assets;Zeeland (PV);2008;83.0;219.0
9385;A12a - Other tangible fixed assets;Zeeland (PV);2009;88.0;230.0
9386;A12a - Other tangible fixed assets;Zeeland (PV);2010;89.0;232.0
9387;A12a - Other tangible fixed assets;Zeeland (PV);2011;91.0;238.0
9388;A12a - Other tangible fixed assets;Zeeland (PV);2012;94.0;245.0
9389;A12a - Other tangible fixed assets;Zeeland (PV);2013;82.0;216.0
9390;A12a - Other tangible fixed assets;Zeeland (PV);2014;84.0;222.0
9391;A12a - Other tangible fixed assets;Zeeland (PV);2015;84.0;221.0
9392;A12a - Other tangible fixed assets;Zeeland (PV);2016;82.0;214.0
9393;A12a - Other tangible fixed assets;Zeeland (PV);2017;80.0;211.0
9394;A12a - Other tangible fixed assets;Zeeland (PV);2018;85.0;222.0
9395;A12a - Other tangible fixed assets;Zeeland (PV);2019;84.0;219.0
9396;A12a - Other tangible fixed assets;Zeeland (PV);2020;83.0;216.0
9397;A12a - Other tangible fixed assets;Zeeland (PV);2021;82.0;213.0
9398;A12a - Other tangible fixed assets;Zeeland (PV);2022;85.0;219.0
9399;A12a - Other tangible fixed assets;Zeeland (PV);2023;84.0;215.0
9400;A12a - Other tangible fixed assets;Noord-Brabant (PV);2004;;
9401;A12a - Other tangible fixed assets;Noord-Brabant (PV);2005;;
9402;A12a - Other tangible fixed assets;Noord-Brabant (PV);2006;;
9403;A12a - Other tangible fixed assets;Noord-Brabant (PV);2007;701.0;290.0
9404;A12a - Other tangible fixed assets;Noord-Brabant (PV);2008;735.0;303.0
9405;A12a - Other tangible fixed assets;Noord-Brabant (PV);2009;761.0;312.0
9406;A12a - Other tangible fixed assets;Noord-Brabant (PV);2010;781.0;319.0
9407;A12a - Other tangible fixed assets;Noord-Brabant (PV);2011;603.0;246.0
9408;A12a - Other tangible fixed assets;Noord-Brabant (PV);2012;621.0;252.0
9409;A12a - Other tangible fixed assets;Noord-Brabant (PV);2013;566.0;229.0
9410;A12a - Other tangible fixed assets;Noord-Brabant (PV);2014;539.0;217.0
9411;A12a - Other tangible fixed assets;Noord-Brabant (PV);2015;548.0;220.0
9412;A12a - Other tangible fixed assets;Noord-Brabant (PV);2016;539.0;216.0
9413;A12a - Other tangible fixed assets;Noord-Brabant (PV);2017;612.0;244.0
9414;A12a - Other tangible fixed assets;Noord-Brabant (PV);2018;678.0;268.0
9415;A12a - Other tangible fixed assets;Noord-Brabant (PV);2019;593.0;233.0
9416;A12a - Other tangible fixed assets;Noord-Brabant (PV);2020;594.0;232.0
9417;A12a - Other tangible fixed assets;Noord-Brabant (PV);2021;643.0;250.0
9418;A12a - Other tangible fixed assets;Noord-Brabant (PV);2022;633.0;244.0
9419;A12a - Other tangible fixed assets;Noord-Brabant (PV);2023;677.0;258.0
9420;A12a - Other tangible fixed assets;Limburg (PV);2004;;
9421;A12a - Other tangible fixed assets;Limburg (PV);2005;;
9422;A12a - Other tangible fixed assets;Limburg (PV);2006;;
9423;A12a - Other tangible fixed assets;Limburg (PV);2007;268.0;237.0
9424;A12a - Other tangible fixed assets;Limburg (PV);2008;282.0;251.0
9425;A12a - Other tangible fixed assets;Limburg (PV);2009;300.0;267.0
9426;A12a - Other tangible fixed assets;Limburg (PV);2010;292.0;260.0
9427;A12a - Other tangible fixed assets;Limburg (PV);2011;305.0;271.0
9428;A12a - Other tangible fixed assets;Limburg (PV);2012;308.0;274.0
9429;A12a - Other tangible fixed assets;Limburg (PV);2013;316.0;281.0
9430;A12a - Other tangible fixed assets;Limburg (PV);2014;305.0;273.0
9431;A12a - Other tangible fixed assets;Limburg (PV);2015;302.0;270.0
9432;A12a - Other tangible fixed assets;Limburg (PV);2016;302.0;271.0
9433;A12a - Other tangible fixed assets;Limburg (PV);2017;303.0;271.0
9434;A12a - Other tangible fixed assets;Limburg (PV);2018;309.0;277.0
9435;A12a - Other tangible fixed assets;Limburg (PV);2019;304.0;273.0
9436;A12a - Other tangible fixed assets;Limburg (PV);2020;278.0;249.0
9437;A12a - Other tangible fixed assets;Limburg (PV);2021;282.0;253.0
9438;A12a - Other tangible fixed assets;Limburg (PV);2022;289.0;258.0
9439;A12a - Other tangible fixed assets;Limburg (PV);2023;301.0;266.0
9440;A12a - Other tangible fixed assets;Oost-Groningen (CR);2004;;
9441;A12a - Other tangible fixed assets;Oost-Groningen (CR);2005;;
9442;A12a - Other tangible fixed assets;Oost-Groningen (CR);2006;;
9443;A12a - Other tangible fixed assets;Oost-Groningen (CR);2007;18.0;114.0
9444;A12a - Other tangible fixed assets;Oost-Groningen (CR);2008;20.0;130.0
9445;A12a - Other tangible fixed assets;Oost-Groningen (CR);2009;23.0;152.0
9446;A12a - Other tangible fixed assets;Oost-Groningen (CR);2010;26.0;169.0
9447;A12a - Other tangible fixed assets;Oost-Groningen (CR);2011;25.0;164.0
9448;A12a - Other tangible fixed assets;Oost-Groningen (CR);2012;25.0;167.0
9449;A12a - Other tangible fixed assets;Oost-Groningen (CR);2013;22.0;146.0
9450;A12a - Other tangible fixed assets;Oost-Groningen (CR);2014;19.0;129.0
9451;A12a - Other tangible fixed assets;Oost-Groningen (CR);2015;19.0;128.0
9452;A12a - Other tangible fixed assets;Oost-Groningen (CR);2016;23.0;154.0
9453;A12a - Other tangible fixed assets;Oost-Groningen (CR);2017;18.0;120.0
9454;A12a - Other tangible fixed assets;Oost-Groningen (CR);2018;17.0;130.0
9455;A12a - Other tangible fixed assets;Oost-Groningen (CR);2019;18.0;132.0
9456;A12a - Other tangible fixed assets;Oost-Groningen (CR);2020;20.0;146.0
9457;A12a - Other tangible fixed assets;Oost-Groningen (CR);2021;19.0;140.0
9458;A12a - Other tangible fixed assets;Oost-Groningen (CR);2022;27.0;197.0
9459;A12a - Other tangible fixed assets;Oost-Groningen (CR);2023;27.0;198.0
9460;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2004;;
9461;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2005;;
9462;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2006;;
9463;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2007;8.0;149.0
9464;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2008;8.0;158.0
9465;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2009;8.0;167.0
9466;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2010;10.0;194.0
9467;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2011;10.0;206.0
9468;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2012;10.0;207.0
9469;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2013;7.0;145.0
9470;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2014;7.0;152.0
9471;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2015;7.0;151.0
9472;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2016;7.0;152.0
9473;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2017;7.0;149.0
9474;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2018;7.0;142.0
9475;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2019;7.0;151.0
9476;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2020;8.0;178.0
9477;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2021;11.0;246.0
9478;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2022;11.0;250.0
9479;A12a - Other tangible fixed assets;Delfzijl en omgeving (CR);2023;12.0;258.0
9480;A12a - Other tangible fixed assets;Overig Groningen (CR);2004;;
9481;A12a - Other tangible fixed assets;Overig Groningen (CR);2005;;
9482;A12a - Other tangible fixed assets;Overig Groningen (CR);2006;;
9483;A12a - Other tangible fixed assets;Overig Groningen (CR);2007;173.0;468.0
9484;A12a - Other tangible fixed assets;Overig Groningen (CR);2008;194.0;525.0
9485;A12a - Other tangible fixed assets;Overig Groningen (CR);2009;201.0;539.0
9486;A12a - Other tangible fixed assets;Overig Groningen (CR);2010;218.0;581.0
9487;A12a - Other tangible fixed assets;Overig Groningen (CR);2011;278.0;734.0
9488;A12a - Other tangible fixed assets;Overig Groningen (CR);2012;256.0;671.0
9489;A12a - Other tangible fixed assets;Overig Groningen (CR);2013;287.0;748.0
9490;A12a - Other tangible fixed assets;Overig Groningen (CR);2014;348.0;901.0
9491;A12a - Other tangible fixed assets;Overig Groningen (CR);2015;395.0;1020.0
9492;A12a - Other tangible fixed assets;Overig Groningen (CR);2016;462.0;1192.0
9493;A12a - Other tangible fixed assets;Overig Groningen (CR);2017;468.0;1202.0
9494;A12a - Other tangible fixed assets;Overig Groningen (CR);2018;452.0;1124.0
9495;A12a - Other tangible fixed assets;Overig Groningen (CR);2019;481.0;1193.0
9496;A12a - Other tangible fixed assets;Overig Groningen (CR);2020;492.0;1215.0
9497;A12a - Other tangible fixed assets;Overig Groningen (CR);2021;495.0;1221.0
9498;A12a - Other tangible fixed assets;Overig Groningen (CR);2022;515.0;1262.0
9499;A12a - Other tangible fixed assets;Overig Groningen (CR);2023;573.0;1388.0
9500;A12a - Other tangible fixed assets;Noord-Friesland (CR);2004;;
9501;A12a - Other tangible fixed assets;Noord-Friesland (CR);2005;;
9502;A12a - Other tangible fixed assets;Noord-Friesland (CR);2006;;
9503;A12a - Other tangible fixed assets;Noord-Friesland (CR);2007;71.0;215.0
9504;A12a - Other tangible fixed assets;Noord-Friesland (CR);2008;78.0;236.0
9505;A12a - Other tangible fixed assets;Noord-Friesland (CR);2009;80.0;242.0
9506;A12a - Other tangible fixed assets;Noord-Friesland (CR);2010;86.0;258.0
9507;A12a - Other tangible fixed assets;Noord-Friesland (CR);2011;84.0;252.0
9508;A12a - Other tangible fixed assets;Noord-Friesland (CR);2012;83.0;248.0
9509;A12a - Other tangible fixed assets;Noord-Friesland (CR);2013;80.0;239.0
9510;A12a - Other tangible fixed assets;Noord-Friesland (CR);2014;77.0;236.0
9511;A12a - Other tangible fixed assets;Noord-Friesland (CR);2015;78.0;242.0
9512;A12a - Other tangible fixed assets;Noord-Friesland (CR);2016;68.0;209.0
9513;A12a - Other tangible fixed assets;Noord-Friesland (CR);2017;66.0;204.0
9514;A12a - Other tangible fixed assets;Noord-Friesland (CR);2018;64.0;200.0
9515;A12a - Other tangible fixed assets;Noord-Friesland (CR);2019;68.0;214.0
9516;A12a - Other tangible fixed assets;Noord-Friesland (CR);2020;68.0;213.0
9517;A12a - Other tangible fixed assets;Noord-Friesland (CR);2021;73.0;227.0
9518;A12a - Other tangible fixed assets;Noord-Friesland (CR);2022;85.0;264.0
9519;A12a - Other tangible fixed assets;Noord-Friesland (CR);2023;97.0;298.0
9520;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2004;;
9521;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2005;;
9522;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2006;;
9523;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2007;21.0;195.0
9524;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2008;22.0;204.0
9525;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2009;23.0;219.0
9526;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2010;25.0;236.0
9527;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2011;20.0;186.0
9528;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2012;21.0;194.0
9529;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2013;18.0;165.0
9530;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2014;23.0;173.0
9531;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2015;24.0;174.0
9532;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2016;24.0;174.0
9533;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2017;27.0;202.0
9534;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2018;27.0;189.0
9535;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2019;25.0;179.0
9536;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2020;24.0;169.0
9537;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2021;24.0;170.0
9538;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2022;22.0;154.0
9539;A12a - Other tangible fixed assets;Zuidwest-Friesland (CR);2023;21.0;146.0
9540;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2004;;
9541;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2005;;
9542;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2006;;
9543;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2007;28.0;138.0
9544;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2008;28.0;137.0
9545;A12a - Other tangible fixed assets;Zuidoost-Friesland (CR);2009;28.0;136.0
