ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
1102;10 tot 100 werkzame personen;351900;2016 3e kwartaal;101.3;7.6
1103;10 tot 100 werkzame personen;351900;2016 4e kwartaal;126.9;7.7
1104;10 tot 100 werkzame personen;351900;2016;104.8;4.8
1105;10 tot 100 werkzame personen;351900;2017 1e kwartaal;93.8;8.7
1106;10 tot 100 werkzame personen;351900;2017 2e kwartaal;115.1;9.9
1107;10 tot 100 werkzame personen;351900;2017 3e kwartaal;104.6;3.3
1108;10 tot 100 werkzame personen;351900;2017 4e kwartaal;134.0;5.6
1109;10 tot 100 werkzame personen;351900;2017;111.9;6.8
1110;10 tot 100 werkzame personen;351900;2018 1e kwartaal;100.5;7.1
1111;10 tot 100 werkzame personen;351900;2018 2e kwartaal;125.6;9.1
1112;10 tot 100 werkzame personen;351900;2018 3e kwartaal;115.4;10.3
1113;10 tot 100 werkzame personen;351900;2018 4e kwartaal;146.6;9.4
1114;10 tot 100 werkzame personen;351900;2018;122.0;9.1
1115;10 tot 100 werkzame personen;351900;2019 1e kwartaal;106.6;6.1
1116;10 tot 100 werkzame personen;351900;2019 2e kwartaal;128.0;1.9
1117;10 tot 100 werkzame personen;351900;2019 3e kwartaal;114.8;-0.5
1118;10 tot 100 werkzame personen;351900;2019 4e kwartaal;142.7;-2.6
1119;10 tot 100 werkzame personen;351900;2019;123.1;0.9
1120;10 tot 100 werkzame personen;351900;2020 1e kwartaal;114.6;7.5
1121;10 tot 100 werkzame personen;351900;2020 2e kwartaal ;118.4;-7.5
1122;10 tot 100 werkzame personen;351900;2020 3e kwartaal ;111.2;-3.2
1123;10 tot 100 werkzame personen;351900;2020 4e kwartaal ;138.5;-3.0
1124;10 tot 100 werkzame personen;351900;2020;120.7;-1.9
1125;10 tot 100 werkzame personen;351900;2021 1e kwartaal;110.5;-3.6
1126;10 tot 100 werkzame personen;351900;2021 2e kwartaal;130.1;9.9
1127;10 tot 100 werkzame personen;351900;2021 3e kwartaal;118.1;6.2
1128;10 tot 100 werkzame personen;351900;2021 4e kwartaal;150.3;8.5
1129;10 tot 100 werkzame personen;351900;2021;127.2;5.4
1130;10 tot 100 werkzame personen;351900;2022 1e kwartaal;116.8;5.8
1131;10 tot 100 werkzame personen;351900;2022 2e kwartaal;142.5;9.6
1132;10 tot 100 werkzame personen;351900;2022 3e kwartaal;127.1;7.7
1133;10 tot 100 werkzame personen;351900;2022 4e kwartaal;161.8;7.7
1134;10 tot 100 werkzame personen;351900;2022;137.1;7.7
1135;10 tot 100 werkzame personen;351900;2023 1e kwartaal;130.2;11.5
1136;10 tot 100 werkzame personen;351900;2023 2e kwartaal;146.4;2.7
1137;10 tot 100 werkzame personen;351900;2023 3e kwartaal;131.6;3.5
1138;10 tot 100 werkzame personen;351900;2023 4e kwartaal;159.3;-1.6
1139;10 tot 100 werkzame personen;351900;2023;141.9;3.5
1140;100 of meer werkzame personen;900063;2005 1e kwartaal;72.7;
1141;100 of meer werkzame personen;900063;2005 2e kwartaal;96.3;
1142;100 of meer werkzame personen;900063;2005 3e kwartaal;88.5;
1143;100 of meer werkzame personen;900063;2005 4e kwartaal;112.5;
1144;100 of meer werkzame personen;900063;2005;92.5;
1145;100 of meer werkzame personen;900063;2006 1e kwartaal;76.3;5.0
1146;100 of meer werkzame personen;900063;2006 2e kwartaal;96.7;0.4
1147;100 of meer werkzame personen;900063;2006 3e kwartaal;90.2;1.8
1148;100 of meer werkzame personen;900063;2006 4e kwartaal;119.0;5.7
1149;100 of meer werkzame personen;900063;2006;95.6;3.3
1150;100 of meer werkzame personen;900063;2007 1e kwartaal;88.3;15.7
1151;100 of meer werkzame personen;900063;2007 2e kwartaal;105.9;9.5
1152;100 of meer werkzame personen;900063;2007 3e kwartaal;96.4;6.9
1153;100 of meer werkzame personen;900063;2007 4e kwartaal;128.9;8.3
1154;100 of meer werkzame personen;900063;2007;104.9;9.7
1155;100 of meer werkzame personen;900063;2008 1e kwartaal;95.3;8.0
1156;100 of meer werkzame personen;900063;2008 2e kwartaal;118.5;11.9
1157;100 of meer werkzame personen;900063;2008 3e kwartaal;107.2;11.2
1158;100 of meer werkzame personen;900063;2008 4e kwartaal;135.4;5.0
1159;100 of meer werkzame personen;900063;2008;114.1;8.8
1160;100 of meer werkzame personen;900063;2009 1e kwartaal;98.3;3.2
1161;100 of meer werkzame personen;900063;2009 2e kwartaal;113.0;-4.6
1162;100 of meer werkzame personen;900063;2009 3e kwartaal;101.9;-4.9
1163;100 of meer werkzame personen;900063;2009 4e kwartaal;122.1;-9.8
1164;100 of meer werkzame personen;900063;2009;108.8;-4.6
1165;100 of meer werkzame personen;900063;2010 1e kwartaal;86.3;-12.3
1166;100 of meer werkzame personen;900063;2010 2e kwartaal;109.1;-3.5
1167;100 of meer werkzame personen;900063;2010 3e kwartaal;96.6;-5.2
1168;100 of meer werkzame personen;900063;2010 4e kwartaal;118.3;-3.1
1169;100 of meer werkzame personen;900063;2010;102.6;-5.8
1170;100 of meer werkzame personen;900063;2011 1e kwartaal;89.9;4.2
1171;100 of meer werkzame personen;900063;2011 2e kwartaal;107.3;-1.6
1172;100 of meer werkzame personen;900063;2011 3e kwartaal;98.4;1.9
1173;100 of meer werkzame personen;900063;2011 4e kwartaal;122.8;3.8
1174;100 of meer werkzame personen;900063;2011;104.6;2.0
1175;100 of meer werkzame personen;900063;2012 1e kwartaal;85.9;-4.4
1176;100 of meer werkzame personen;900063;2012 2e kwartaal;106.3;-0.9
1177;100 of meer werkzame personen;900063;2012 3e kwartaal;96.5;-2.0
1178;100 of meer werkzame personen;900063;2012 4e kwartaal;118.8;-3.3
1179;100 of meer werkzame personen;900063;2012;101.9;-2.6
1180;100 of meer werkzame personen;900063;2013 1e kwartaal;80.6;-6.1
1181;100 of meer werkzame personen;900063;2013 2e kwartaal;100.2;-5.8
1182;100 of meer werkzame personen;900063;2013 3e kwartaal;92.8;-3.8
1183;100 of meer werkzame personen;900063;2013 4e kwartaal;114.1;-4.0
1184;100 of meer werkzame personen;900063;2013;96.9;-4.9
1185;100 of meer werkzame personen;900063;2014 1e kwartaal;79.2;-1.8
1186;100 of meer werkzame personen;900063;2014 2e kwartaal;96.1;-4.0
1187;100 of meer werkzame personen;900063;2014 3e kwartaal;89.7;-3.3
1188;100 of meer werkzame personen;900063;2014 4e kwartaal;120.4;5.6
1189;100 of meer werkzame personen;900063;2014;96.4;-0.6
1190;100 of meer werkzame personen;900063;2015 1e kwartaal;83.2;5.0
1191;100 of meer werkzame personen;900063;2015 2e kwartaal;99.9;4.0
1192;100 of meer werkzame personen;900063;2015 3e kwartaal;98.3;9.6
1193;100 of meer werkzame personen;900063;2015 4e kwartaal;118.6;-1.6
1194;100 of meer werkzame personen;900063;2015;100.0;3.8
1195;100 of meer werkzame personen;900063;2016 1e kwartaal;86.4;3.9
1196;100 of meer werkzame personen;900063;2016 2e kwartaal;104.6;4.6
1197;100 of meer werkzame personen;900063;2016 3e kwartaal;101.2;3.0
1198;100 of meer werkzame personen;900063;2016 4e kwartaal;121.4;2.4
1199;100 of meer werkzame personen;900063;2016;103.4;3.4
1200;100 of meer werkzame personen;900063;2017 1e kwartaal;91.0;5.3
1201;100 of meer werkzame personen;900063;2017 2e kwartaal;107.2;2.5
1202;100 of meer werkzame personen;900063;2017 3e kwartaal;101.1;-0.1
1203;100 of meer werkzame personen;900063;2017 4e kwartaal;130.6;7.6
1204;100 of meer werkzame personen;900063;2017;107.5;3.9
1205;100 of meer werkzame personen;900063;2018 1e kwartaal;96.6;6.1
1206;100 of meer werkzame personen;900063;2018 2e kwartaal;120.6;12.5
1207;100 of meer werkzame personen;900063;2018 3e kwartaal;109.8;8.6
1208;100 of meer werkzame personen;900063;2018 4e kwartaal;145.1;11.1
1209;100 of meer werkzame personen;900063;2018;118.0;9.8
1210;100 of meer werkzame personen;900063;2019 1e kwartaal;112.0;16.0
1211;100 of meer werkzame personen;900063;2019 2e kwartaal;133.7;10.9
1212;100 of meer werkzame personen;900063;2019 3e kwartaal;128.1;16.6
1213;100 of meer werkzame personen;900063;2019 4e kwartaal;154.4;6.4
1214;100 of meer werkzame personen;900063;2019;132.0;11.9
1215;100 of meer werkzame personen;900063;2020 1e kwartaal;126.6;13.0
1216;100 of meer werkzame personen;900063;2020 2e kwartaal ;142.0;6.2
1217;100 of meer werkzame personen;900063;2020 3e kwartaal ;131.4;2.6
1218;100 of meer werkzame personen;900063;2020 4e kwartaal ;160.6;4.0
1219;100 of meer werkzame personen;900063;2020;140.1;6.1
1220;100 of meer werkzame personen;900063;2021 1e kwartaal;131.3;3.6
1221;100 of meer werkzame personen;900063;2021 2e kwartaal;152.6;7.5
1222;100 of meer werkzame personen;900063;2021 3e kwartaal;142.5;8.5
1223;100 of meer werkzame personen;900063;2021 4e kwartaal;176.3;9.8
1224;100 of meer werkzame personen;900063;2021;150.6;7.5
1225;100 of meer werkzame personen;900063;2022 1e kwartaal;141.4;7.7
1226;100 of meer werkzame personen;900063;2022 2e kwartaal;171.0;12.1
1227;100 of meer werkzame personen;900063;2022 3e kwartaal;154.7;8.6
1228;100 of meer werkzame personen;900063;2022 4e kwartaal;201.5;14.3
1229;100 of meer werkzame personen;900063;2022;167.2;11.0
1230;100 of meer werkzame personen;900063;2023 1e kwartaal;160.4;13.4
1231;100 of meer werkzame personen;900063;2023 2e kwartaal;190.1;11.1
1232;100 of meer werkzame personen;900063;2023 3e kwartaal;170.1;9.9
1233;100 of meer werkzame personen;900063;2023 4e kwartaal;215.0;6.7
1234;100 of meer werkzame personen;900063;2023;183.9;10.0
1235;100 of meer werkzame personen;350400;2005 1e kwartaal;100.6;
1236;100 of meer werkzame personen;350400;2005 2e kwartaal;134.5;
1237;100 of meer werkzame personen;350400;2005 3e kwartaal;115.8;
1238;100 of meer werkzame personen;350400;2005 4e kwartaal;148.5;
1239;100 of meer werkzame personen;350400;2005;124.9;
1240;100 of meer werkzame personen;350400;2006 1e kwartaal;106.8;6.2
1241;100 of meer werkzame personen;350400;2006 2e kwartaal;133.8;-0.5
1242;100 of meer werkzame personen;350400;2006 3e kwartaal;111.5;-3.7
1243;100 of meer werkzame personen;350400;2006 4e kwartaal;155.0;4.4
1244;100 of meer werkzame personen;350400;2006;126.8;1.5
1245;100 of meer werkzame personen;350400;2007 1e kwartaal;123.6;15.7
1246;100 of meer werkzame personen;350400;2007 2e kwartaal;154.0;15.1
1247;100 of meer werkzame personen;350400;2007 3e kwartaal;128.6;15.3
1248;100 of meer werkzame personen;350400;2007 4e kwartaal;174.8;12.8
1249;100 of meer werkzame personen;350400;2007;145.2;14.5
1250;100 of meer werkzame personen;350400;2008 1e kwartaal;135.4;9.5
1251;100 of meer werkzame personen;350400;2008 2e kwartaal;162.5;5.5
1252;100 of meer werkzame personen;350400;2008 3e kwartaal;138.9;8.0
1253;100 of meer werkzame personen;350400;2008 4e kwartaal;182.8;4.6
1254;100 of meer werkzame personen;350400;2008;154.9;6.7
1255;100 of meer werkzame personen;350400;2009 1e kwartaal;135.3;-0.1
1256;100 of meer werkzame personen;350400;2009 2e kwartaal;153.0;-5.8
1257;100 of meer werkzame personen;350400;2009 3e kwartaal;127.8;-8.0
1258;100 of meer werkzame personen;350400;2009 4e kwartaal;152.5;-16.6
1259;100 of meer werkzame personen;350400;2009;142.1;-8.2
1260;100 of meer werkzame personen;350400;2010 1e kwartaal;111.4;-17.7
1261;100 of meer werkzame personen;350400;2010 2e kwartaal;141.5;-7.5
1262;100 of meer werkzame personen;350400;2010 3e kwartaal;117.0;-8.5
1263;100 of meer werkzame personen;350400;2010 4e kwartaal;140.6;-7.8
1264;100 of meer werkzame personen;350400;2010;127.6;-10.2
1265;100 of meer werkzame personen;350400;2011 1e kwartaal;112.7;1.2
1266;100 of meer werkzame personen;350400;2011 2e kwartaal;128.2;-9.5
1267;100 of meer werkzame personen;350400;2011 3e kwartaal;112.5;-3.9
1268;100 of meer werkzame personen;350400;2011 4e kwartaal;138.0;-1.9
1269;100 of meer werkzame personen;350400;2011;122.8;-3.8
1270;100 of meer werkzame personen;350400;2012 1e kwartaal;101.9;-9.6
1271;100 of meer werkzame personen;350400;2012 2e kwartaal;123.4;-3.7
1272;100 of meer werkzame personen;350400;2012 3e kwartaal;108.7;-3.4
1273;100 of meer werkzame personen;350400;2012 4e kwartaal;120.9;-12.4
1274;100 of meer werkzame personen;350400;2012;113.7;-7.4
1275;100 of meer werkzame personen;350400;2013 1e kwartaal;88.1;-13.6
1276;100 of meer werkzame personen;350400;2013 2e kwartaal;105.2;-14.7
1277;100 of meer werkzame personen;350400;2013 3e kwartaal;91.7;-15.7
1278;100 of meer werkzame personen;350400;2013 4e kwartaal;116.3;-3.8
1279;100 of meer werkzame personen;350400;2013;100.3;-11.8
1280;100 of meer werkzame personen;350400;2014 1e kwartaal;78.6;-10.7
1281;100 of meer werkzame personen;350400;2014 2e kwartaal;93.9;-10.7
1282;100 of meer werkzame personen;350400;2014 3e kwartaal;80.3;-12.4
1283;100 of meer werkzame personen;350400;2014 4e kwartaal;113.0;-2.8
1284;100 of meer werkzame personen;350400;2014;91.5;-8.8
1285;100 of meer werkzame personen;350400;2015 1e kwartaal;87.5;11.3
1286;100 of meer werkzame personen;350400;2015 2e kwartaal;100.7;7.2
1287;100 of meer werkzame personen;350400;2015 3e kwartaal;91.9;14.4
1288;100 of meer werkzame personen;350400;2015 4e kwartaal;119.9;6.1
1289;100 of meer werkzame personen;350400;2015;100.0;9.3
1290;100 of meer werkzame personen;350400;2016 1e kwartaal;89.7;2.5
1291;100 of meer werkzame personen;350400;2016 2e kwartaal;108.0;7.2
1292;100 of meer werkzame personen;350400;2016 3e kwartaal;98.8;7.5
1293;100 of meer werkzame personen;350400;2016 4e kwartaal;131.3;9.5
1294;100 of meer werkzame personen;350400;2016;106.9;6.9
1295;100 of meer werkzame personen;350400;2017 1e kwartaal;104.6;16.6
1296;100 of meer werkzame personen;350400;2017 2e kwartaal;124.8;15.5
1297;100 of meer werkzame personen;350400;2017 3e kwartaal;110.6;12.0
1298;100 of meer werkzame personen;350400;2017 4e kwartaal;150.5;14.6
1299;100 of meer werkzame personen;350400;2017;122.6;14.6
1300;100 of meer werkzame personen;350400;2018 1e kwartaal;115.1;10.1
1301;100 of meer werkzame personen;350400;2018 2e kwartaal;142.2;14.0
1302;100 of meer werkzame personen;350400;2018 3e kwartaal;119.6;8.1
1303;100 of meer werkzame personen;350400;2018 4e kwartaal;176.3;17.2
1304;100 of meer werkzame personen;350400;2018;138.3;12.8
1305;100 of meer werkzame personen;350400;2019 1e kwartaal;136.1;18.2
1306;100 of meer werkzame personen;350400;2019 2e kwartaal;159.9;12.4
1307;100 of meer werkzame personen;350400;2019 3e kwartaal;145.6;21.7
1308;100 of meer werkzame personen;350400;2019 4e kwartaal;178.1;1.0
1309;100 of meer werkzame personen;350400;2019;154.9;12.0
1310;100 of meer werkzame personen;350400;2020 1e kwartaal;151.7;11.4
1311;100 of meer werkzame personen;350400;2020 2e kwartaal ;167.6;4.8
1312;100 of meer werkzame personen;350400;2020 3e kwartaal ;145.0;-0.4
1313;100 of meer werkzame personen;350400;2020 4e kwartaal ;191.2;7.4
1314;100 of meer werkzame personen;350400;2020;163.9;5.8
1315;100 of meer werkzame personen;350400;2021 1e kwartaal;159.9;5.4
1316;100 of meer werkzame personen;350400;2021 2e kwartaal;186.1;11.0
1317;100 of meer werkzame personen;350400;2021 3e kwartaal;157.5;8.6
1318;100 of meer werkzame personen;350400;2021 4e kwartaal;212.0;10.9
1319;100 of meer werkzame personen;350400;2021;178.9;9.2
1320;100 of meer werkzame personen;350400;2022 1e kwartaal;171.9;7.5
1321;100 of meer werkzame personen;350400;2022 2e kwartaal;208.0;11.7
1322;100 of meer werkzame personen;350400;2022 3e kwartaal;177.4;12.6
1323;100 of meer werkzame personen;350400;2022 4e kwartaal;235.1;10.9
1324;100 of meer werkzame personen;350400;2022;198.1;10.7
1325;100 of meer werkzame personen;350400;2023 1e kwartaal;185.4;7.9
1326;100 of meer werkzame personen;350400;2023 2e kwartaal;216.9;4.3
1327;100 of meer werkzame personen;350400;2023 3e kwartaal;186.4;5.1
1328;100 of meer werkzame personen;350400;2023 4e kwartaal;250.8;6.6
1329;100 of meer werkzame personen;350400;2023;209.9;5.9
1330;100 of meer werkzame personen;350600;2005 1e kwartaal;51.2;
1331;100 of meer werkzame personen;350600;2005 2e kwartaal;76.7;
1332;100 of meer werkzame personen;350600;2005 3e kwartaal;75.0;
1333;100 of meer werkzame personen;350600;2005 4e kwartaal;100.6;
1334;100 of meer werkzame personen;350600;2005;75.9;
1335;100 of meer werkzame personen;350600;2006 1e kwartaal;53.7;4.9
1336;100 of meer werkzame personen;350600;2006 2e kwartaal;80.5;5.0
1337;100 of meer werkzame personen;350600;2006 3e kwartaal;83.2;11.0
1338;100 of meer werkzame personen;350600;2006 4e kwartaal;114.0;13.3
1339;100 of meer werkzame personen;350600;2006;82.9;9.2
1340;100 of meer werkzame personen;350600;2007 1e kwartaal;61.3;14.1
1341;100 of meer werkzame personen;350600;2007 2e kwartaal;80.2;-0.4
1342;100 of meer werkzame personen;350600;2007 3e kwartaal;77.5;-6.8
1343;100 of meer werkzame personen;350600;2007 4e kwartaal;109.3;-4.1
1344;100 of meer werkzame personen;350600;2007;82.1;-1.0
1345;100 of meer werkzame personen;350600;2008 1e kwartaal;64.3;4.9
1346;100 of meer werkzame personen;350600;2008 2e kwartaal;92.4;15.2
1347;100 of meer werkzame personen;350600;2008 3e kwartaal;86.9;12.1
1348;100 of meer werkzame personen;350600;2008 4e kwartaal;112.6;3.0
1349;100 of meer werkzame personen;350600;2008;89.0;8.5
1350;100 of meer werkzame personen;350600;2009 1e kwartaal;71.5;11.3
1351;100 of meer werkzame personen;350600;2009 2e kwartaal;93.5;1.3
1352;100 of meer werkzame personen;350600;2009 3e kwartaal;92.3;6.1
1353;100 of meer werkzame personen;350600;2009 4e kwartaal;116.1;3.1
1354;100 of meer werkzame personen;350600;2009;93.3;4.8
1355;100 of meer werkzame personen;350600;2010 1e kwartaal;62.7;-12.4
1356;100 of meer werkzame personen;350600;2010 2e kwartaal;89.8;-4.0
1357;100 of meer werkzame personen;350600;2010 3e kwartaal;83.9;-9.1
1358;100 of meer werkzame personen;350600;2010 4e kwartaal;113.4;-2.3
1359;100 of meer werkzame personen;350600;2010;87.4;-6.3
1360;100 of meer werkzame personen;350600;2011 1e kwartaal;65.2;4.1
1361;100 of meer werkzame personen;350600;2011 2e kwartaal;90.4;0.7
1362;100 of meer werkzame personen;350600;2011 3e kwartaal;85.4;1.9
1363;100 of meer werkzame personen;350600;2011 4e kwartaal;116.0;2.3
1364;100 of meer werkzame personen;350600;2011;89.3;2.1
1365;100 of meer werkzame personen;350600;2012 1e kwartaal;67.4;3.4
1366;100 of meer werkzame personen;350600;2012 2e kwartaal;97.8;8.1
1367;100 of meer werkzame personen;350600;2012 3e kwartaal;90.7;6.2
1368;100 of meer werkzame personen;350600;2012 4e kwartaal;125.4;8.2
1369;100 of meer werkzame personen;350600;2012;95.3;6.8
1370;100 of meer werkzame personen;350600;2013 1e kwartaal;70.5;4.6
1371;100 of meer werkzame personen;350600;2013 2e kwartaal;99.1;1.3
1372;100 of meer werkzame personen;350600;2013 3e kwartaal;95.2;4.9
1373;100 of meer werkzame personen;350600;2013 4e kwartaal;116.4;-7.2
1374;100 of meer werkzame personen;350600;2013;95.3;0.0
1375;100 of meer werkzame personen;350600;2014 1e kwartaal;70.6;0.1
1376;100 of meer werkzame personen;350600;2014 2e kwartaal;99.0;0.0
1377;100 of meer werkzame personen;350600;2014 3e kwartaal;95.4;0.2
1378;100 of meer werkzame personen;350600;2014 4e kwartaal;138.5;19.0
1379;100 of meer werkzame personen;350600;2014;100.9;5.9
1380;100 of meer werkzame personen;350600;2015 1e kwartaal;71.4;1.1
1381;100 of meer werkzame personen;350600;2015 2e kwartaal;98.0;-1.0
1382;100 of meer werkzame personen;350600;2015 3e kwartaal;106.6;11.7
1383;100 of meer werkzame personen;350600;2015 4e kwartaal;123.9;-10.5
1384;100 of meer werkzame personen;350600;2015;100.0;-0.9
1385;100 of meer werkzame personen;350600;2016 1e kwartaal;68.3;-4.4
1386;100 of meer werkzame personen;350600;2016 2e kwartaal;90.5;-7.7
1387;100 of meer werkzame personen;350600;2016 3e kwartaal;94.4;-11.4
1388;100 of meer werkzame personen;350600;2016 4e kwartaal;114.0;-8.1
1389;100 of meer werkzame personen;350600;2016;91.8;-8.2
1390;100 of meer werkzame personen;350600;2017 1e kwartaal;70.1;2.6
1391;100 of meer werkzame personen;350600;2017 2e kwartaal;89.3;-1.3
1392;100 of meer werkzame personen;350600;2017 3e kwartaal;91.1;-3.6
1393;100 of meer werkzame personen;350600;2017 4e kwartaal;119.4;4.8
1394;100 of meer werkzame personen;350600;2017;92.5;0.7
1395;100 of meer werkzame personen;350600;2018 1e kwartaal;70.7;1.0
1396;100 of meer werkzame personen;350600;2018 2e kwartaal;101.1;13.2
1397;100 of meer werkzame personen;350600;2018 3e kwartaal;98.9;8.6
1398;100 of meer werkzame personen;350600;2018 4e kwartaal;121.7;1.9
1399;100 of meer werkzame personen;350600;2018;98.1;6.1
1400;100 of meer werkzame personen;350600;2019 1e kwartaal;82.4;16.5
1401;100 of meer werkzame personen;350600;2019 2e kwartaal;106.6;5.5
1402;100 of meer werkzame personen;350600;2019 3e kwartaal;112.1;13.4
1403;100 of meer werkzame personen;350600;2019 4e kwartaal;135.8;11.6
1404;100 of meer werkzame personen;350600;2019;109.2;11.3
1405;100 of meer werkzame personen;350600;2020 1e kwartaal;94.6;14.8
1406;100 of meer werkzame personen;350600;2020 2e kwartaal ;123.6;15.9
1407;100 of meer werkzame personen;350600;2020 3e kwartaal ;119.8;6.9
1408;100 of meer werkzame personen;350600;2020 4e kwartaal ;133.7;-1.5
1409;100 of meer werkzame personen;350600;2020;117.9;8.0
1410;100 of meer werkzame personen;350600;2021 1e kwartaal;93.9;-0.7
1411;100 of meer werkzame personen;350600;2021 2e kwartaal;119.4;-3.4
1412;100 of meer werkzame personen;350600;2021 3e kwartaal;123.7;3.2
1413;100 of meer werkzame personen;350600;2021 4e kwartaal;138.3;3.5
1414;100 of meer werkzame personen;350600;2021;118.8;0.8
1415;100 of meer werkzame personen;350600;2022 1e kwartaal;96.2;2.5
1416;100 of meer werkzame personen;350600;2022 2e kwartaal;127.6;6.9
1417;100 of meer werkzame personen;350600;2022 3e kwartaal;119.6;-3.3
1418;100 of meer werkzame personen;350600;2022 4e kwartaal;157.5;13.8
1419;100 of meer werkzame personen;350600;2022;125.2;5.4
1420;100 of meer werkzame personen;350600;2023 1e kwartaal;109.2;13.5
1421;100 of meer werkzame personen;350600;2023 2e kwartaal;140.7;10.2
1422;100 of meer werkzame personen;350600;2023 3e kwartaal;131.3;9.8
1423;100 of meer werkzame personen;350600;2023 4e kwartaal;159.2;1.1
1424;100 of meer werkzame personen;350600;2023;135.1;7.9
1425;100 of meer werkzame personen;351900;2005 1e kwartaal;71.1;
1426;100 of meer werkzame personen;351900;2005 2e kwartaal;84.8;
1427;100 of meer werkzame personen;351900;2005 3e kwartaal;79.8;
1428;100 of meer werkzame personen;351900;2005 4e kwartaal;95.3;
1429;100 of meer werkzame personen;351900;2005;82.7;
1430;100 of meer werkzame personen;351900;2006 1e kwartaal;73.7;3.7
1431;100 of meer werkzame personen;351900;2006 2e kwartaal;82.8;-2.4
1432;100 of meer werkzame personen;351900;2006 3e kwartaal;79.8;0.0
1433;100 of meer werkzame personen;351900;2006 4e kwartaal;95.2;-0.1
1434;100 of meer werkzame personen;351900;2006;82.9;0.1
1435;100 of meer werkzame personen;351900;2007 1e kwartaal;86.1;16.8
1436;100 of meer werkzame personen;351900;2007 2e kwartaal;92.3;11.5
1437;100 of meer werkzame personen;351900;2007 3e kwartaal;88.9;11.4
1438;100 of meer werkzame personen;351900;2007 4e kwartaal;111.2;16.9
1439;100 of meer werkzame personen;351900;2007;94.6;14.2
1440;100 of meer werkzame personen;351900;2008 1e kwartaal;93.1;8.2
1441;100 of meer werkzame personen;351900;2008 2e kwartaal;108.5;17.6
1442;100 of meer werkzame personen;351900;2008 3e kwartaal;101.3;14.0
1443;100 of meer werkzame personen;351900;2008 4e kwartaal;119.5;7.4
1444;100 of meer werkzame personen;351900;2008;105.6;11.6
1445;100 of meer werkzame personen;351900;2009 1e kwartaal;94.7;1.7
1446;100 of meer werkzame personen;351900;2009 2e kwartaal;99.8;-8.0
1447;100 of meer werkzame personen;351900;2009 3e kwartaal;90.5;-10.7
1448;100 of meer werkzame personen;351900;2009 4e kwartaal;103.7;-13.2
1449;100 of meer werkzame personen;351900;2009;97.2;-8.0
1450;100 of meer werkzame personen;351900;2010 1e kwartaal;88.9;-6.1
1451;100 of meer werkzame personen;351900;2010 2e kwartaal;101.7;1.9
1452;100 of meer werkzame personen;351900;2010 3e kwartaal;92.5;2.3
1453;100 of meer werkzame personen;351900;2010 4e kwartaal;105.1;1.4
1454;100 of meer werkzame personen;351900;2010;97.1;-0.1
1455;100 of meer werkzame personen;351900;2011 1e kwartaal;95.3;7.2
1456;100 of meer werkzame personen;351900;2011 2e kwartaal;106.9;5.1
1457;100 of meer werkzame personen;351900;2011 3e kwartaal;99.7;7.7
1458;100 of meer werkzame personen;351900;2011 4e kwartaal;117.2;11.5
1459;100 of meer werkzame personen;351900;2011;104.8;7.9
1460;100 of meer werkzame personen;351900;2012 1e kwartaal;90.8;-4.7
1461;100 of meer werkzame personen;351900;2012 2e kwartaal;100.9;-5.6
1462;100 of meer werkzame personen;351900;2012 3e kwartaal;92.1;-7.5
1463;100 of meer werkzame personen;351900;2012 4e kwartaal;110.5;-5.8
1464;100 of meer werkzame personen;351900;2012;98.6;-5.9
1465;100 of meer werkzame personen;351900;2013 1e kwartaal;83.6;-7.9
1466;100 of meer werkzame personen;351900;2013 2e kwartaal;96.5;-4.3
1467;100 of meer werkzame personen;351900;2013 3e kwartaal;91.4;-0.8
1468;100 of meer werkzame personen;351900;2013 4e kwartaal;109.7;-0.7
1469;100 of meer werkzame personen;351900;2013;95.3;-3.3
1470;100 of meer werkzame personen;351900;2014 1e kwartaal;88.1;5.4
1471;100 of meer werkzame personen;351900;2014 2e kwartaal;95.4;-1.2
1472;100 of meer werkzame personen;351900;2014 3e kwartaal;92.9;1.6
1473;100 of meer werkzame personen;351900;2014 4e kwartaal;109.7;0.0
1474;100 of meer werkzame personen;351900;2014;96.5;1.2
1475;100 of meer werkzame personen;351900;2015 1e kwartaal;90.7;2.9
1476;100 of meer werkzame personen;351900;2015 2e kwartaal;101.1;6.0
1477;100 of meer werkzame personen;351900;2015 3e kwartaal;96.2;3.5
1478;100 of meer werkzame personen;351900;2015 4e kwartaal;112.1;2.1
1479;100 of meer werkzame personen;351900;2015;100.0;3.6
1480;100 of meer werkzame personen;351900;2016 1e kwartaal;101.1;11.5
1481;100 of meer werkzame personen;351900;2016 2e kwartaal;115.2;13.9
1482;100 of meer werkzame personen;351900;2016 3e kwartaal;110.2;14.6
1483;100 of meer werkzame personen;351900;2016 4e kwartaal;119.4;6.6
1484;100 of meer werkzame personen;351900;2016;111.5;11.5
1485;100 of meer werkzame personen;351900;2017 1e kwartaal;98.8;-2.3
1486;100 of meer werkzame personen;351900;2017 2e kwartaal;108.3;-5.9
1487;100 of meer werkzame personen;351900;2017 3e kwartaal;102.2;-7.2
1488;100 of meer werkzame personen;351900;2017 4e kwartaal;123.2;3.2
1489;100 of meer werkzame personen;351900;2017;108.1;-3.0
1490;100 of meer werkzame personen;351900;2018 1e kwartaal;104.5;5.8
