ID;Kenmerken;RegioS;Perioden;Geborenen_1;Levendgeborenen_2;Doodgeborenen_3;Overleden1eWeek_4;PerinataleSterfteTMDag7_5;DoodgeborenenPer1000Geborenen_6;Overleden1eWeek1000Levendgeborenen_7;PerinatStTMDag71000Geborenen_8;Geborenen_9;Levendgeborenen_10;Doodgeborenen_11;NeonataleSterfte_12;PerinataleSterfteTMDag28_13;DoodgeborenenPer1000Geborenen_14;NeonataleSterfte1000Levendgeborenen_15;PerinatStTMDag281000Geborenen_16;Levendgeborenen_17;Overleden1eWeek_18;NeonataleSterfte_19;Zuigelingensterfte_20;Overleden1eWeek1000Levendgeborenen_21;NeonataleSterfte1000Levendgeborenen_22;Zuigelingensterfte1000Levendgeborenen_23
538;Migratieachtergrond: met migratieacht...;Gelderland (PV);2014;3515;3499;16.0;10.0;26.0;4.6;2.9;7.5;3515;3499;16.0;14.0;30.0;4.6;4.1;8.6;3499;10.0;14.0;18.0;2.9;4.1;5.3
539;Migratieachtergrond: met migratieacht...;Gelderland (PV);2015;3607;3590;17.0;11.0;28.0;4.7;3.0;7.7;3607;3590;17.0;13.0;30.0;4.7;3.5;8.2;3590;11.0;13.0;15.0;3.0;3.5;4.1
540;Migratieachtergrond: met migratieacht...;Utrecht (PV);2004;3983;3949;34.0;17.0;51.0;8.5;4.3;12.7;3983;3949;34.0;22.0;56.0;8.5;5.6;14.0;3949;17.0;22.0;28.0;4.3;5.6;7.1
541;Migratieachtergrond: met migratieacht...;Utrecht (PV);2005;3865;3826;39.0;12.0;52.0;10.2;3.3;13.4;3865;3826;39.0;15.0;54.0;10.2;3.8;14.0;3826;12.0;15.0;19.0;3.3;3.8;4.9
542;Migratieachtergrond: met migratieacht...;Utrecht (PV);2006;3938;3901;37.0;17.0;54.0;9.5;4.3;13.7;3938;3901;37.0;22.0;59.0;9.5;5.6;15.1;3901;17.0;22.0;25.0;4.3;5.6;6.4
543;Migratieachtergrond: met migratieacht...;Utrecht (PV);2007;3860;3832;28.0;10.0;38.0;7.2;2.7;9.9;3860;3832;28.0;16.0;44.0;7.2;4.3;11.5;3832;10.0;16.0;20.0;2.7;4.3;5.1
544;Migratieachtergrond: met migratieacht...;Utrecht (PV);2008;3979;3949;29.0;15.0;44.0;7.4;3.8;11.2;3979;3949;29.0;16.0;45.0;7.4;4.1;11.4;3949;15.0;16.0;19.0;3.8;4.1;4.9
545;Migratieachtergrond: met migratieacht...;Utrecht (PV);2009;3910;3889;21.0;11.0;32.0;5.4;2.8;8.2;3910;3889;21.0;12.0;33.0;5.4;3.1;8.5;3889;11.0;12.0;14.0;2.8;3.1;3.6
546;Migratieachtergrond: met migratieacht...;Utrecht (PV);2010;4108;4091;17.0;10.0;28.0;4.2;2.5;6.8;4108;4091;17.0;11.0;29.0;4.2;2.8;7.0;4091;10.0;11.0;16.0;2.5;2.8;4.0
547;Migratieachtergrond: met migratieacht...;Utrecht (PV);2011;3890;3872;18.0;7.0;26.0;4.7;1.9;6.6;3890;3872;18.0;11.0;29.0;4.7;2.7;7.4;3872;7.0;11.0;14.0;1.9;2.7;3.5
548;Migratieachtergrond: met migratieacht...;Utrecht (PV);2012;3975;3955;19.0;7.0;26.0;4.8;1.8;6.6;3975;3955;19.0;10.0;30.0;4.8;2.6;7.4;3955;7.0;10.0;13.0;1.8;2.6;3.4
549;Migratieachtergrond: met migratieacht...;Utrecht (PV);2013;3910;3881;28.0;5.0;34.0;7.2;1.3;8.7;3910;3881;28.0;13.0;41.0;7.2;3.3;10.5;3881;5.0;13.0;14.0;1.3;3.3;3.6
550;Migratieachtergrond: met migratieacht...;Utrecht (PV);2014;4125;4101;24.0;16.0;40.0;5.9;3.9;9.8;4125;4101;24.0;20.0;45.0;5.9;4.9;10.8;4101;16.0;20.0;24.0;3.9;4.9;5.9
551;Migratieachtergrond: met migratieacht...;Utrecht (PV);2015;4214;4184;29.0;12.0;41.0;7.0;2.9;9.8;4214;4184;29.0;14.0;43.0;7.0;3.3;10.3;4184;12.0;14.0;20.0;2.9;3.3;4.8
552;Migratieachtergrond: met migratieacht...;Noord-Holland (PV);2004;11274;11176;97.0;33.0;131.0;8.6;3.0;11.6;11274;11176;97.0;43.0;140.0;8.6;3.8;12.5;11176;33.0;43.0;57.0;3.0;3.8;5.1
553;Migratieachtergrond: met migratieacht...;Noord-Holland (PV);2005;11141;11053;88.0;40.0;128.0;7.9;3.6;11.5;11141;11053;88.0;51.0;140.0;7.9;4.6;12.5;11053;40.0;51.0;71.0;3.6;4.6;6.5
554;Migratieachtergrond: met migratieacht...;Noord-Holland (PV);2006;10743;10655;88.0;36.0;124.0;8.2;3.4;11.6;10743;10655;88.0;47.0;135.0;8.2;4.4;12.5;10655;36.0;47.0;57.0;3.4;4.4;5.4
555;Migratieachtergrond: met migratieacht...;Noord-Holland (PV);2007;10797;10733;63.0;37.0;101.0;5.9;3.5;9.3;10797;10733;63.0;48.0;111.0;5.9;4.4;10.3;10733;37.0;48.0;59.0;3.5;4.4;5.5
556;Migratieachtergrond: met migratieacht...;Noord-Holland (PV);2008;11143;11040;102.0;35.0;138.0;9.2;3.2;12.3;11143;11040;102.0;44.0;146.0;9.2;3.9;13.1;11040;35.0;44.0;55.0;3.2;3.9;5.0
557;Migratieachtergrond: met migratieacht...;Noord-Holland (PV);2009;11548;11460;88.0;44.0;132.0;7.6;3.8;11.4;11548;11460;88.0;53.0;141.0;7.6;4.6;12.2;11460;44.0;53.0;74.0;3.8;4.6;6.4
558;Migratieachtergrond: met migratieacht...;Noord-Holland (PV);2010;11970;11892;78.0;35.0;113.0;6.5;2.9;9.4;11970;11892;78.0;47.0;125.0;6.5;3.9;10.4;11892;35.0;47.0;54.0;2.9;3.9;4.5
559;Migratieachtergrond: met migratieacht...;Noord-Holland (PV);2011;11795;11724;71.0;27.0;98.0;6.0;2.3;8.3;11795;11724;71.0;36.0;107.0;6.0;3.1;9.1;11724;27.0;36.0;48.0;2.3;3.1;4.1
560;Migratieachtergrond: met migratieacht...;Noord-Holland (PV);2012;11650;11565;85.0;39.0;123.0;7.3;3.3;10.6;11650;11565;85.0;49.0;133.0;7.3;4.2;11.4;11565;39.0;49.0;77.0;3.3;4.2;6.7
561;Migratieachtergrond: met migratieacht...;Noord-Holland (PV);2013;11629;11566;63.0;36.0;99.0;5.4;3.1;8.5;11629;11566;63.0;42.0;105.0;5.4;3.6;9.0;11566;36.0;42.0;55.0;3.1;3.6;4.8
562;Migratieachtergrond: met migratieacht...;Noord-Holland (PV);2014;12112;12051;61.0;46.0;107.0;5.0;3.8;8.8;12112;12051;61.0;59.0;120.0;5.0;4.9;9.9;12051;46.0;59.0;79.0;3.8;4.9;6.6
563;Migratieachtergrond: met migratieacht...;Noord-Holland (PV);2015;12312;12237;75.0;27.0;101.0;6.1;2.2;8.2;12312;12237;75.0;38.0;113.0;6.1;3.1;9.1;12237;27.0;38.0;47.0;2.2;3.1;3.8
564;Migratieachtergrond: met migratieacht...;Zuid-Holland (PV);2004;14520;14389;132.0;36.0;167.0;9.1;2.5;11.5;14520;14389;132.0;47.0;179.0;9.1;3.3;12.3;14389;36.0;47.0;71.0;2.5;3.3;4.9
565;Migratieachtergrond: met migratieacht...;Zuid-Holland (PV);2005;14408;14273;135.0;58.0;193.0;9.4;4.0;13.4;14408;14273;135.0;71.0;206.0;9.4;5.0;14.3;14273;58.0;71.0;86.0;4.0;5.0;6.0
566;Migratieachtergrond: met migratieacht...;Zuid-Holland (PV);2006;14581;14472;109.0;45.0;154.0;7.5;3.1;10.6;14581;14472;109.0;61.0;170.0;7.5;4.2;11.6;14472;45.0;61.0;79.0;3.1;4.2;5.4
567;Migratieachtergrond: met migratieacht...;Zuid-Holland (PV);2007;14571;14469;102.0;54.0;156.0;7.0;3.7;10.7;14571;14469;102.0;71.0;173.0;7.0;4.9;11.8;14469;54.0;71.0;96.0;3.7;4.9;6.6
568;Migratieachtergrond: met migratieacht...;Zuid-Holland (PV);2008;15095;14988;107.0;43.0;150.0;7.1;2.8;9.9;15095;14988;107.0;56.0;163.0;7.1;3.7;10.8;14988;43.0;56.0;77.0;2.8;3.7;5.1
569;Migratieachtergrond: met migratieacht...;Zuid-Holland (PV);2009;15317;15213;105.0;41.0;146.0;6.8;2.7;9.5;15317;15213;105.0;61.0;165.0;6.8;4.0;10.8;15213;41.0;61.0;80.0;2.7;4.0;5.2
570;Migratieachtergrond: met migratieacht...;Zuid-Holland (PV);2010;15761;15651;110.0;46.0;156.0;7.0;3.0;9.9;15761;15651;110.0;56.0;166.0;7.0;3.6;10.5;15651;46.0;56.0;86.0;3.0;3.6;5.5
571;Migratieachtergrond: met migratieacht...;Zuid-Holland (PV);2011;16139;16058;81.0;41.0;122.0;5.0;2.5;7.6;16139;16058;81.0;52.0;134.0;5.0;3.3;8.3;16058;41.0;52.0;72.0;2.5;3.3;4.5
572;Migratieachtergrond: met migratieacht...;Zuid-Holland (PV);2012;16525;16410;115.0;39.0;155.0;7.0;2.4;9.4;16525;16410;115.0;57.0;172.0;7.0;3.5;10.4;16410;39.0;57.0;85.0;2.4;3.5;5.2
573;Migratieachtergrond: met migratieacht...;Zuid-Holland (PV);2013;15791;15726;65.0;44.0;109.0;4.1;2.8;6.9;15791;15726;65.0;59.0;124.0;4.1;3.8;7.9;15726;44.0;59.0;71.0;2.8;3.8;4.5
574;Migratieachtergrond: met migratieacht...;Zuid-Holland (PV);2014;16742;16630;112.0;52.0;164.0;6.7;3.1;9.8;16742;16630;112.0;69.0;181.0;6.7;4.1;10.8;16630;52.0;69.0;84.0;3.1;4.1;5.1
575;Migratieachtergrond: met migratieacht...;Zuid-Holland (PV);2015;16508;16405;103.0;53.0;156.0;6.2;3.2;9.4;16508;16405;103.0;69.0;172.0;6.2;4.2;10.4;16405;53.0;69.0;85.0;3.2;4.2;5.2
576;Migratieachtergrond: met migratieacht...;Zeeland (PV);2004;742;736;5.0;;8.0;7.3;;11.4;742;736;5.0;;8.0;7.3;;11.4;736;;;;;;
577;Migratieachtergrond: met migratieacht...;Zeeland (PV);2005;700;696;;;5.0;;;7.7;700;696;;;5.0;;;7.7;696;;;;;;
578;Migratieachtergrond: met migratieacht...;Zeeland (PV);2006;664;660;;;5.0;;;8.0;664;660;;;5.0;;;8.0;660;;;;;;
579;Migratieachtergrond: met migratieacht...;Zeeland (PV);2007;667;664;;;;;;;667;664;;;;;;;664;;;;;;
580;Migratieachtergrond: met migratieacht...;Zeeland (PV);2008;675;670;5.0;;6.0;6.7;;8.2;675;670;5.0;;6.0;6.7;;8.2;670;;;;;;
581;Migratieachtergrond: met migratieacht...;Zeeland (PV);2009;685;680;;;;;;;685;680;;;;;;;680;;;;;;
582;Migratieachtergrond: met migratieacht...;Zeeland (PV);2010;638;635;;;;;;;638;635;;;;;;;635;;;;;;
583;Migratieachtergrond: met migratieacht...;Zeeland (PV);2011;680;672;7.0;;7.0;10.5;;10.5;680;672;7.0;;9.0;10.5;;13.7;672;;;;;;
584;Migratieachtergrond: met migratieacht...;Zeeland (PV);2012;737;737;;;;;;;737;737;;;;;;;737;;;;;;
585;Migratieachtergrond: met migratieacht...;Zeeland (PV);2013;633;630;;;5.0;;;7.9;633;630;;;5.0;;;7.9;630;;;;;;
586;Migratieachtergrond: met migratieacht...;Zeeland (PV);2014;704;703;;;;;;;704;703;;;;;;;703;;;;;;
587;Migratieachtergrond: met migratieacht...;Zeeland (PV);2015;648;647;;;;;;;648;647;;;;;;;647;;;;;;
588;Migratieachtergrond: met migratieacht...;Noord-Brabant (PV);2004;5492;5458;34.0;17.0;51.0;6.1;3.2;9.2;5492;5458;34.0;20.0;54.0;6.1;3.7;9.8;5458;17.0;20.0;28.0;3.2;3.7;5.1
589;Migratieachtergrond: met migratieacht...;Noord-Brabant (PV);2005;5439;5405;35.0;22.0;57.0;6.4;4.1;10.4;5439;5405;35.0;24.0;59.0;6.4;4.5;10.8;5405;22.0;24.0;30.0;4.1;4.5;5.6
590;Migratieachtergrond: met migratieacht...;Noord-Brabant (PV);2006;5461;5412;49.0;12.0;61.0;9.0;2.1;11.1;5461;5412;49.0;18.0;67.0;9.0;3.3;12.3;5412;12.0;18.0;26.0;2.1;3.3;4.8
591;Migratieachtergrond: met migratieacht...;Noord-Brabant (PV);2007;5389;5344;46.0;15.0;60.0;8.5;2.8;11.2;5389;5344;46.0;17.0;62.0;8.5;3.2;11.6;5344;15.0;17.0;24.0;2.8;3.2;4.6
592;Migratieachtergrond: met migratieacht...;Noord-Brabant (PV);2008;5496;5457;38.0;14.0;52.0;7.0;2.6;9.5;5496;5457;38.0;20.0;59.0;7.0;3.7;10.7;5457;14.0;20.0;22.0;2.6;3.7;4.0
593;Migratieachtergrond: met migratieacht...;Noord-Brabant (PV);2009;5658;5615;42.0;9.0;52.0;7.5;1.7;9.1;5658;5615;42.0;10.0;53.0;7.5;1.8;9.3;5615;9.0;10.0;16.0;1.7;1.8;2.8
594;Migratieachtergrond: met migratieacht...;Noord-Brabant (PV);2010;5761;5720;42.0;13.0;55.0;7.2;2.3;9.5;5761;5720;42.0;19.0;61.0;7.2;3.4;10.6;5720;13.0;19.0;27.0;2.3;3.4;4.7
595;Migratieachtergrond: met migratieacht...;Noord-Brabant (PV);2011;5591;5556;35.0;14.0;50.0;6.3;2.6;8.9;5591;5556;35.0;19.0;54.0;6.3;3.4;9.6;5556;14.0;19.0;24.0;2.6;3.4;4.3
596;Migratieachtergrond: met migratieacht...;Noord-Brabant (PV);2012;5688;5657;31.0;6.0;38.0;5.5;1.1;6.6;5688;5657;31.0;11.0;43.0;5.5;2.0;7.5;5657;6.0;11.0;17.0;1.1;2.0;3.0
597;Migratieachtergrond: met migratieacht...;Noord-Brabant (PV);2013;5646;5623;23.0;20.0;42.0;4.1;3.6;7.4;5646;5623;23.0;24.0;47.0;4.1;4.3;8.3;5623;20.0;24.0;30.0;3.6;4.3;5.3
598;Migratieachtergrond: met migratieacht...;Noord-Brabant (PV);2014;5999;5962;37.0;17.0;54.0;6.2;2.9;9.1;5999;5962;37.0;23.0;61.0;6.2;3.9;10.1;5962;17.0;23.0;28.0;2.9;3.9;4.7
599;Migratieachtergrond: met migratieacht...;Noord-Brabant (PV);2015;6158;6120;38.0;13.0;51.0;6.1;2.2;8.3;6158;6120;38.0;19.0;57.0;6.1;3.1;9.2;6120;13.0;19.0;24.0;2.2;3.1;4.0
600;Migratieachtergrond: met migratieacht...;Limburg (PV);2004;2362;2346;16.0;10.0;27.0;6.9;4.3;11.2;2362;2346;16.0;10.0;27.0;6.9;4.3;11.2;2346;10.0;10.0;20.0;4.3;4.3;8.3
601;Migratieachtergrond: met migratieacht...;Limburg (PV);2005;2218;2204;14.0;9.0;22.0;6.2;3.9;10.1;2218;2204;14.0;10.0;23.0;6.2;4.4;10.6;2204;9.0;10.0;15.0;3.9;4.4;6.7
602;Migratieachtergrond: met migratieacht...;Limburg (PV);2006;2176;2158;18.0;6.0;25.0;8.5;2.8;11.3;2176;2158;18.0;6.0;25.0;8.5;2.8;11.3;2158;6.0;6.0;10.0;2.8;2.8;4.7
603;Migratieachtergrond: met migratieacht...;Limburg (PV);2007;2113;2094;19.0;5.0;24.0;8.8;2.5;11.2;2113;2094;19.0;7.0;26.0;8.8;3.5;12.2;2094;5.0;7.0;11.0;2.5;3.5;5.0
604;Migratieachtergrond: met migratieacht...;Limburg (PV);2008;2079;2067;12.0;;15.0;5.8;;7.2;2079;2067;12.0;;16.0;5.8;;7.7;2067;;;8.0;;;4.0
605;Migratieachtergrond: met migratieacht...;Limburg (PV);2009;2119;2099;19.0;6.0;26.0;9.1;3.0;12.1;2119;2099;19.0;8.0;28.0;9.1;4.0;13.1;2099;6.0;8.0;12.0;3.0;4.0;5.9
606;Migratieachtergrond: met migratieacht...;Limburg (PV);2010;2125;2113;12.0;;16.0;5.8;;7.7;2125;2113;12.0;8.0;20.0;5.8;3.9;9.6;2113;;8.0;14.0;;3.9;6.5
607;Migratieachtergrond: met migratieacht...;Limburg (PV);2011;2114;2097;17.0;9.0;26.0;8.1;4.3;12.4;2114;2097;17.0;10.0;27.0;8.1;4.9;13.0;2097;9.0;10.0;11.0;4.3;4.9;5.4
608;Migratieachtergrond: met migratieacht...;Limburg (PV);2012;2164;2147;16.0;12.0;29.0;7.5;5.8;13.2;2164;2147;16.0;16.0;32.0;7.5;7.2;14.7;2147;12.0;16.0;21.0;5.8;7.2;9.7
609;Migratieachtergrond: met migratieacht...;Limburg (PV);2013;2111;2101;10.0;;13.0;4.7;;6.2;2111;2101;10.0;;15.0;4.7;;7.1;2101;;;5.0;;;2.4
610;Migratieachtergrond: met migratieacht...;Limburg (PV);2014;2033;2019;13.0;;17.0;6.5;;8.5;2033;2019;13.0;7.0;20.0;6.5;3.5;10.0;2019;;7.0;10.0;;3.5;5.0
611;Migratieachtergrond: met migratieacht...;Limburg (PV);2015;2149;2137;12.0;;13.0;5.4;;5.9;2149;2137;12.0;;16.0;5.4;;7.3;2137;;;6.0;;;2.8
612;Migratieachtergrond: westers;Nederland;2004;16722;16623;99.0;34.0;133.0;5.9;2.0;7.9;16722;16623;99.0;39.0;138.0;5.9;2.4;8.3;16623;34.0;39.0;58.0;2.0;2.4;3.5
613;Migratieachtergrond: westers;Nederland;2005;16291;16195;96.0;40.0;136.0;5.9;2.4;8.3;16291;16195;96.0;49.0;145.0;5.9;3.1;8.9;16195;40.0;49.0;66.0;2.4;3.1;4.1
614;Migratieachtergrond: westers;Nederland;2006;16018;15891;128.0;48.0;175.0;8.0;3.0;10.9;16018;15891;128.0;56.0;184.0;8.0;3.5;11.5;15891;48.0;56.0;72.0;3.0;3.5;4.5
615;Migratieachtergrond: westers;Nederland;2007;16224;16134;90.0;51.0;141.0;5.6;3.2;8.7;16224;16134;90.0;57.0;148.0;5.6;3.5;9.1;16134;51.0;57.0;68.0;3.2;3.5;4.2
616;Migratieachtergrond: westers;Nederland;2008;16755;16667;88.0;34.0;122.0;5.3;2.1;7.3;16755;16667;88.0;38.0;126.0;5.3;2.3;7.5;16667;34.0;38.0;55.0;2.1;2.3;3.3
617;Migratieachtergrond: westers;Nederland;2009;17366;17266;100.0;36.0;136.0;5.8;2.1;7.8;17366;17266;100.0;47.0;147.0;5.8;2.7;8.5;17266;36.0;47.0;58.0;2.1;2.7;3.4
618;Migratieachtergrond: westers;Nederland;2010;17751;17668;83.0;37.0;120.0;4.7;2.1;6.8;17751;17668;83.0;45.0;128.0;4.7;2.6;7.2;17668;37.0;45.0;64.0;2.1;2.6;3.6
619;Migratieachtergrond: westers;Nederland;2011;17375;17288;87.0;28.0;115.0;5.0;1.6;6.6;17375;17288;87.0;38.0;125.0;5.0;2.2;7.2;17288;28.0;38.0;52.0;1.6;2.2;3.0
620;Migratieachtergrond: westers;Nederland;2012;17443;17353;90.0;27.0;117.0;5.2;1.6;6.7;17443;17353;90.0;38.0;129.0;5.2;2.2;7.4;17353;27.0;38.0;60.0;1.6;2.2;3.5
621;Migratieachtergrond: westers;Nederland;2013;17481;17413;67.0;39.0;107.0;3.8;2.2;6.1;17481;17413;67.0;50.0;118.0;3.8;2.9;6.8;17413;39.0;50.0;62.0;2.2;2.9;3.6
622;Migratieachtergrond: westers;Nederland;2014;18152;18079;73.0;38.0;110.0;4.0;2.1;6.1;18152;18079;73.0;50.0;123.0;4.0;2.8;6.7;18079;38.0;50.0;63.0;2.1;2.8;3.5
623;Migratieachtergrond: westers;Nederland;2015;18533;18431;102.0;37.0;139.0;5.5;2.0;7.5;18533;18431;102.0;53.0;155.0;5.5;2.9;8.4;18431;37.0;53.0;65.0;2.0;2.9;3.5
624;Migratieachtergrond: westers;Noord-Nederland (LD);2004;1153;1145;8.0;;11.0;7.2;;9.4;1153;1145;8.0;;11.0;7.2;;9.4;1145;;;;;;
625;Migratieachtergrond: westers;Noord-Nederland (LD);2005;1088;1078;10.0;;12.0;9.0;;10.9;1088;1078;10.0;;13.0;9.0;;11.8;1078;;;;;;
626;Migratieachtergrond: westers;Noord-Nederland (LD);2006;1176;1168;8.0;;12.0;6.9;;10.4;1176;1168;8.0;;12.0;6.9;;10.4;1168;;;;;;
627;Migratieachtergrond: westers;Noord-Nederland (LD);2007;1036;1032;;;6.0;;;6.0;1036;1032;;;6.0;;;6.0;1032;;;;;;
628;Migratieachtergrond: westers;Noord-Nederland (LD);2008;1054;1050;;5.0;9.0;;4.8;8.6;1054;1050;;6.0;10.0;;5.7;9.5;1050;5.0;6.0;6.0;4.8;5.7;5.7
629;Migratieachtergrond: westers;Noord-Nederland (LD);2009;1136;1129;7.0;;8.0;6.3;;7.2;1136;1129;7.0;;8.0;6.3;;7.2;1129;;;;;;
630;Migratieachtergrond: westers;Noord-Nederland (LD);2010;1076;1070;6.0;;10.0;5.6;;9.3;1076;1070;6.0;5.0;11.0;5.6;4.7;10.3;1070;;5.0;5.0;;4.7;4.7
631;Migratieachtergrond: westers;Noord-Nederland (LD);2011;1041;1034;7.0;;9.0;6.8;;8.7;1041;1034;7.0;;10.0;6.8;;9.7;1034;;;;;;
632;Migratieachtergrond: westers;Noord-Nederland (LD);2012;1049;1044;5.0;;8.0;4.8;;7.8;1049;1044;5.0;;8.0;4.8;;7.8;1044;;;5.0;;;5.0
633;Migratieachtergrond: westers;Noord-Nederland (LD);2013;1019;1015;;5.0;9.0;;4.9;8.8;1019;1015;;5.0;9.0;;4.9;8.8;1015;5.0;5.0;6.0;4.9;4.9;5.9
634;Migratieachtergrond: westers;Noord-Nederland (LD);2014;1026;1026;;;;;;;1026;1026;;;;;;;1026;;;;;;
635;Migratieachtergrond: westers;Noord-Nederland (LD);2015;1030;1022;8.0;;8.0;7.3;;7.3;1030;1022;8.0;;10.0;7.3;;9.2;1022;;;;;;
636;Migratieachtergrond: westers;Oost-Nederland (LD);2004;2953;2928;25.0;;29.0;8.4;;9.7;2953;2928;25.0;;29.0;8.4;;9.7;2928;;;6.0;;;2.1
637;Migratieachtergrond: westers;Oost-Nederland (LD);2005;2804;2793;12.0;5.0;17.0;4.1;1.9;6.0;2804;2793;12.0;8.0;20.0;4.1;3.0;7.1;2793;5.0;8.0;15.0;1.9;3.0;5.3
638;Migratieachtergrond: westers;Oost-Nederland (LD);2006;2751;2722;29.0;11.0;40.0;10.6;3.9;14.4;2751;2722;29.0;13.0;42.0;10.6;4.6;15.1;2722;11.0;13.0;16.0;3.9;4.6;5.7
639;Migratieachtergrond: westers;Oost-Nederland (LD);2007;2788;2768;19.0;12.0;32.0;7.0;4.5;11.5;2788;2768;19.0;14.0;33.0;7.0;4.9;11.8;2768;12.0;14.0;17.0;4.5;4.9;6.0
640;Migratieachtergrond: westers;Oost-Nederland (LD);2008;2749;2729;20.0;6.0;26.0;7.4;2.0;9.4;2749;2729;20.0;7.0;27.0;7.4;2.4;9.7;2729;6.0;7.0;14.0;2.0;2.4;5.0
641;Migratieachtergrond: westers;Oost-Nederland (LD);2009;2784;2769;14.0;8.0;23.0;5.1;3.0;8.1;2784;2769;14.0;10.0;25.0;5.1;3.7;8.8;2769;8.0;10.0;12.0;3.0;3.7;4.5
642;Migratieachtergrond: westers;Oost-Nederland (LD);2010;2770;2753;16.0;;19.0;5.8;;7.0;2770;2753;16.0;;20.0;5.8;;7.3;2753;;;9.0;;;3.4
643;Migratieachtergrond: westers;Oost-Nederland (LD);2011;2744;2729;15.0;;19.0;5.5;;7.0;2744;2729;15.0;6.0;21.0;5.5;2.2;7.7;2729;;6.0;8.0;;2.2;3.0
644;Migratieachtergrond: westers;Oost-Nederland (LD);2012;2613;2592;21.0;6.0;28.0;8.2;2.4;10.6;2613;2592;21.0;8.0;30.0;8.2;3.2;11.4;2592;6.0;8.0;9.0;2.4;3.2;3.6
645;Migratieachtergrond: westers;Oost-Nederland (LD);2013;2669;2652;18.0;;22.0;6.7;;8.2;2669;2652;18.0;5.0;23.0;6.7;1.9;8.6;2652;;5.0;6.0;;1.9;2.3
646;Migratieachtergrond: westers;Oost-Nederland (LD);2014;2716;2706;10.0;6.0;16.0;3.5;2.3;5.8;2716;2706;10.0;9.0;19.0;3.5;3.4;6.9;2706;6.0;9.0;13.0;2.3;3.4;5.0
647;Migratieachtergrond: westers;Oost-Nederland (LD);2015;2794;2783;11.0;;15.0;3.8;;5.3;2794;2783;11.0;;15.0;3.8;;5.3;2783;;;6.0;;;2.3
648;Migratieachtergrond: westers;West-Nederland (LD);2004;9248;9197;51.0;14.0;65.0;5.6;1.5;7.1;9248;9197;51.0;18.0;70.0;5.6;2.0;7.5;9197;14.0;18.0;28.0;1.5;2.0;3.0
649;Migratieachtergrond: westers;West-Nederland (LD);2005;9093;9035;58.0;20.0;78.0;6.4;2.2;8.5;9093;9035;58.0;24.0;82.0;6.4;2.7;9.0;9035;20.0;24.0;30.0;2.2;2.7;3.4
650;Migratieachtergrond: westers;West-Nederland (LD);2006;8781;8720;62.0;22.0;83.0;7.0;2.5;9.5;8781;8720;62.0;26.0;88.0;7.0;3.0;10.0;8720;22.0;26.0;31.0;2.5;3.0;3.6
651;Migratieachtergrond: westers;West-Nederland (LD);2007;9134;9094;40.0;28.0;68.0;4.4;3.0;7.4;9134;9094;40.0;32.0;72.0;4.4;3.5;7.9;9094;28.0;32.0;38.0;3.0;3.5;4.2
652;Migratieachtergrond: westers;West-Nederland (LD);2008;9601;9550;51.0;20.0;70.0;5.3;2.0;7.3;9601;9550;51.0;21.0;71.0;5.3;2.2;7.4;9550;20.0;21.0;29.0;2.0;2.2;3.1
653;Migratieachtergrond: westers;West-Nederland (LD);2009;9944;9884;60.0;19.0;79.0;6.0;1.9;8.0;9944;9884;60.0;27.0;87.0;6.0;2.8;8.8;9884;19.0;27.0;36.0;1.9;2.8;3.6
654;Migratieachtergrond: westers;West-Nederland (LD);2010;10293;10248;45.0;24.0;68.0;4.3;2.3;6.6;10293;10248;45.0;27.0;71.0;4.3;2.6;6.9;10248;24.0;27.0;37.0;2.3;2.6;3.6
655;Migratieachtergrond: westers;West-Nederland (LD);2011;10077;10032;45.0;12.0;57.0;4.5;1.2;5.7;10077;10032;45.0;17.0;63.0;4.5;1.7;6.2;10032;12.0;17.0;26.0;1.2;1.7;2.6
656;Migratieachtergrond: westers;West-Nederland (LD);2012;10207;10160;48.0;12.0;60.0;4.7;1.2;5.9;10207;10160;48.0;20.0;67.0;4.7;1.9;6.6;10160;12.0;20.0;33.0;1.2;1.9;3.3
657;Migratieachtergrond: westers;West-Nederland (LD);2013;10171;10138;33.0;19.0;53.0;3.2;1.9;5.2;10171;10138;33.0;28.0;62.0;3.2;2.8;6.1;10138;19.0;28.0;33.0;1.9;2.8;3.3
658;Migratieachtergrond: westers;West-Nederland (LD);2014;10787;10746;41.0;21.0;63.0;3.8;2.0;5.8;10787;10746;41.0;29.0;70.0;3.8;2.7;6.5;10746;21.0;29.0;36.0;2.0;2.7;3.3
659;Migratieachtergrond: westers;West-Nederland (LD);2015;10879;10818;61.0;25.0;85.0;5.6;2.3;7.9;10879;10818;61.0;34.0;94.0;5.6;3.1;8.7;10818;25.0;34.0;39.0;2.3;3.1;3.6
660;Migratieachtergrond: westers;Zuid-Nederland (LD);2004;3368;3353;14.0;14.0;28.0;4.3;4.1;8.3;3368;3353;14.0;15.0;29.0;4.3;4.4;8.6;3353;14.0;15.0;21.0;4.1;4.4;6.2
661;Migratieachtergrond: westers;Zuid-Nederland (LD);2005;3306;3289;17.0;13.0;29.0;5.1;3.8;8.9;3306;3289;17.0;14.0;30.0;5.1;4.2;9.2;3289;13.0;14.0;17.0;3.8;4.2;5.1
662;Migratieachtergrond: westers;Zuid-Nederland (LD);2006;3310;3282;29.0;11.0;40.0;8.7;3.5;12.1;3310;3282;29.0;13.0;42.0;8.7;4.1;12.7;3282;11.0;13.0;21.0;3.5;4.1;6.3
