ID;Arbeidsrelatie;ArbeidsduurPerWeek;Werktijden;Perioden;OrganisatiegraadVanWerknemers_1;Mannen15Tot65Jaar_2;Vrouwen15Tot65Jaar_3;k_15Tot25Jaar_4;k_25Tot45Jaar_5;k_45Tot65Jaar_6;LedenVakverenigingTotaal_7;Mannen15Tot65Jaar_8;Vrouwen15Tot65Jaar_9;k_15Tot25Jaar_10;k_25Tot45Jaar_11;k_45Tot65Jaar_12
379;Flexibele arbeidsrelatie;12 tot 20 uur;0;2001;;;;;;;;;;;;
380;Flexibele arbeidsrelatie;12 tot 20 uur;0;2002;;;;;;;;;;;;
381;Flexibele arbeidsrelatie;12 tot 20 uur;0;2003;;;;;;;;;;;;
382;Flexibele arbeidsrelatie;12 tot 20 uur;0;2004;;;;;;;;;;;;
383;Flexibele arbeidsrelatie;12 tot 20 uur;0;2006;;;;;;;;;;;;
384;Flexibele arbeidsrelatie;12 tot 20 uur;Regelmatig;2000;;;;;;;;;;;;
385;Flexibele arbeidsrelatie;12 tot 20 uur;Regelmatig;2001;;;;;;;;;;;;
386;Flexibele arbeidsrelatie;12 tot 20 uur;Regelmatig;2002;;;;;;;;;;;;
387;Flexibele arbeidsrelatie;12 tot 20 uur;Regelmatig;2003;;;;;;;;;;;;
388;Flexibele arbeidsrelatie;12 tot 20 uur;Regelmatig;2004;;;;;;;;;;;;
389;Flexibele arbeidsrelatie;12 tot 20 uur;Regelmatig;2006;;;;;;;;;;;;
390;Flexibele arbeidsrelatie;12 tot 20 uur;Onregelmatig;2000;;;;;;;;;;;;
391;Flexibele arbeidsrelatie;12 tot 20 uur;Onregelmatig;2001;;;;;;;;;;;;
392;Flexibele arbeidsrelatie;12 tot 20 uur;Onregelmatig;2002;;;;;;;;;;;;
393;Flexibele arbeidsrelatie;12 tot 20 uur;Onregelmatig;2003;;;;;;;;;;;;
394;Flexibele arbeidsrelatie;12 tot 20 uur;Onregelmatig;2004;;;;;;;;;;;;
395;Flexibele arbeidsrelatie;12 tot 20 uur;Onregelmatig;2006;;;;;;;;;;;;
396;Flexibele arbeidsrelatie;12 tot 20 uur;Avond;2000;;;;;;;;;;;;
397;Flexibele arbeidsrelatie;12 tot 20 uur;Avond;2001;;;;;;;;;;;;
398;Flexibele arbeidsrelatie;12 tot 20 uur;Avond;2002;;;;;;;;;;;;
399;Flexibele arbeidsrelatie;12 tot 20 uur;Avond;2003;;;;;;;;;;;;
400;Flexibele arbeidsrelatie;12 tot 20 uur;Avond;2004;;;;;;;;;;;;
401;Flexibele arbeidsrelatie;12 tot 20 uur;Avond;2006;;;;;;;;;;;;
402;Flexibele arbeidsrelatie;12 tot 20 uur;Nacht en avond;2000;;;;;;;;;;;;
403;Flexibele arbeidsrelatie;12 tot 20 uur;Nacht en avond;2001;;;;;;;;;;;;
404;Flexibele arbeidsrelatie;12 tot 20 uur;Nacht en avond;2002;;;;;;;;;;;;
405;Flexibele arbeidsrelatie;12 tot 20 uur;Nacht en avond;2003;;;;;;;;;;;;
406;Flexibele arbeidsrelatie;12 tot 20 uur;Nacht en avond;2004;;;;;;;;;;;;
407;Flexibele arbeidsrelatie;12 tot 20 uur;Nacht en avond;2006;;;;;;;;;;;;
408;Flexibele arbeidsrelatie;12 tot 20 uur;Weekend;2000;;;;;;;;;;;;
409;Flexibele arbeidsrelatie;12 tot 20 uur;Weekend;2001;;;;;;;;;;;;
410;Flexibele arbeidsrelatie;12 tot 20 uur;Weekend;2002;;;;;;;;;;;;
411;Flexibele arbeidsrelatie;12 tot 20 uur;Weekend;2003;;;;;;;;;;;;
412;Flexibele arbeidsrelatie;12 tot 20 uur;Weekend;2004;;;;;;;;;;;;
413;Flexibele arbeidsrelatie;12 tot 20 uur;Weekend;2006;;;;;;;;;;;;
414;Flexibele arbeidsrelatie;12 tot 20 uur;Onbekend;2000;;;;;;;;;;;;
415;Flexibele arbeidsrelatie;12 tot 20 uur;Onbekend;2001;;;;;;;;;;;;
416;Flexibele arbeidsrelatie;12 tot 20 uur;Onbekend;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
417;Flexibele arbeidsrelatie;12 tot 20 uur;Onbekend;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
418;Flexibele arbeidsrelatie;12 tot 20 uur;Onbekend;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
419;Flexibele arbeidsrelatie;12 tot 20 uur;Onbekend;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
420;Flexibele arbeidsrelatie;20 tot 35 uur;0;2000;10.0;;9.0;;;;15.1;;10.4;;;
421;Flexibele arbeidsrelatie;20 tot 35 uur;0;2001;10.0;;;;;;14.8;;;;;
422;Flexibele arbeidsrelatie;20 tot 35 uur;0;2002;8.0;;;;;;13.1;;;;;
423;Flexibele arbeidsrelatie;20 tot 35 uur;0;2003;9.0;;;;;;12.7;;;;;
424;Flexibele arbeidsrelatie;20 tot 35 uur;0;2004;10.0;;;;;;13.8;;;;;
425;Flexibele arbeidsrelatie;20 tot 35 uur;0;2006;9.0;;;;;;16.1;;;;;
426;Flexibele arbeidsrelatie;20 tot 35 uur;Regelmatig;2000;;;;;;;;;;;;
427;Flexibele arbeidsrelatie;20 tot 35 uur;Regelmatig;2001;;;;;;;;;;;;
428;Flexibele arbeidsrelatie;20 tot 35 uur;Regelmatig;2002;;;;;;;;;;;;
429;Flexibele arbeidsrelatie;20 tot 35 uur;Regelmatig;2003;;;;;;;;;;;;
430;Flexibele arbeidsrelatie;20 tot 35 uur;Regelmatig;2004;;;;;;;;;;;;
431;Flexibele arbeidsrelatie;20 tot 35 uur;Regelmatig;2006;;;;;;;;;;;;
432;Flexibele arbeidsrelatie;20 tot 35 uur;Onregelmatig;2000;;;;;;;;;;;;
433;Flexibele arbeidsrelatie;20 tot 35 uur;Onregelmatig;2001;;;;;;;;;;;;
434;Flexibele arbeidsrelatie;20 tot 35 uur;Onregelmatig;2002;;;;;;;;;;;;
435;Flexibele arbeidsrelatie;20 tot 35 uur;Onregelmatig;2003;;;;;;;;;;;;
436;Flexibele arbeidsrelatie;20 tot 35 uur;Onregelmatig;2004;;;;;;;;;;;;
437;Flexibele arbeidsrelatie;20 tot 35 uur;Onregelmatig;2006;;;;;;;;;;;;
438;Flexibele arbeidsrelatie;20 tot 35 uur;Avond;2000;;;;;;;;;;;;
439;Flexibele arbeidsrelatie;20 tot 35 uur;Avond;2001;;;;;;;;;;;;
440;Flexibele arbeidsrelatie;20 tot 35 uur;Avond;2002;;;;;;;;;;;;
441;Flexibele arbeidsrelatie;20 tot 35 uur;Avond;2003;;;;;;;;;;;;
442;Flexibele arbeidsrelatie;20 tot 35 uur;Avond;2004;;;;;;;;;;;;
443;Flexibele arbeidsrelatie;20 tot 35 uur;Avond;2006;;;;;;;;;;;;
444;Flexibele arbeidsrelatie;20 tot 35 uur;Nacht en avond;2000;;;;;;;;;;;;
445;Flexibele arbeidsrelatie;20 tot 35 uur;Nacht en avond;2001;;;;;;;;;;;;
446;Flexibele arbeidsrelatie;20 tot 35 uur;Nacht en avond;2002;;;;;;;;;;;;
447;Flexibele arbeidsrelatie;20 tot 35 uur;Nacht en avond;2003;;;;;;;;;;;;
448;Flexibele arbeidsrelatie;20 tot 35 uur;Nacht en avond;2004;;;;;;;;;;;;
449;Flexibele arbeidsrelatie;20 tot 35 uur;Nacht en avond;2006;;;;;;;;;;;;
450;Flexibele arbeidsrelatie;20 tot 35 uur;Weekend;2000;;;;;;;;;;;;
451;Flexibele arbeidsrelatie;20 tot 35 uur;Weekend;2001;;;;;;;;;;;;
452;Flexibele arbeidsrelatie;20 tot 35 uur;Weekend;2002;;;;;;;;;;;;
453;Flexibele arbeidsrelatie;20 tot 35 uur;Weekend;2003;;;;;;;;;;;;
454;Flexibele arbeidsrelatie;20 tot 35 uur;Weekend;2004;;;;;;;;;;;;
455;Flexibele arbeidsrelatie;20 tot 35 uur;Weekend;2006;;;;;;;;;;;;
456;Flexibele arbeidsrelatie;20 tot 35 uur;Onbekend;2000;;;;;;;;;;;;
457;Flexibele arbeidsrelatie;20 tot 35 uur;Onbekend;2001;;;;;;;;;;;;
458;Flexibele arbeidsrelatie;20 tot 35 uur;Onbekend;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
459;Flexibele arbeidsrelatie;20 tot 35 uur;Onbekend;2003;;;;;;;;;;;;
460;Flexibele arbeidsrelatie;20 tot 35 uur;Onbekend;2004;;;;;;;;;;;;
461;Flexibele arbeidsrelatie;20 tot 35 uur;Onbekend;2006;;;;;;;;;;;;
462;Flexibele arbeidsrelatie;35 uur of meer;0;2000;13.0;15.0;;;15.0;28.0;33.8;25.9;;;17.7;12.0
463;Flexibele arbeidsrelatie;35 uur of meer;0;2001;14.0;16.0;;;17.0;;32.1;26.2;;;17.5;
464;Flexibele arbeidsrelatie;35 uur of meer;0;2002;13.0;15.0;;;17.0;;26.9;21.7;;;16.4;
465;Flexibele arbeidsrelatie;35 uur of meer;0;2003;13.0;15.0;;;12.0;;26.1;21.5;;;11.1;
466;Flexibele arbeidsrelatie;35 uur of meer;0;2004;14.0;17.0;;;17.0;;30.2;25.0;;;18.0;
467;Flexibele arbeidsrelatie;35 uur of meer;0;2006;12.0;14.0;;;12.0;24.0;30.6;23.8;;;14.4;11.2
468;Flexibele arbeidsrelatie;35 uur of meer;Regelmatig;2000;11.0;;;;;;13.2;;;;;
469;Flexibele arbeidsrelatie;35 uur of meer;Regelmatig;2001;11.0;;;;;;12.4;;;;;
470;Flexibele arbeidsrelatie;35 uur of meer;Regelmatig;2002;12.0;;;;;;12.1;;;;;
471;Flexibele arbeidsrelatie;35 uur of meer;Regelmatig;2003;11.0;;;;;;10.0;;;;;
472;Flexibele arbeidsrelatie;35 uur of meer;Regelmatig;2004;14.0;18.0;;;;;13.8;11.8;;;;
473;Flexibele arbeidsrelatie;35 uur of meer;Regelmatig;2006;10.0;13.0;;;;;12.6;10.1;;;;
474;Flexibele arbeidsrelatie;35 uur of meer;Onregelmatig;2000;16.0;17.0;;;18.0;;20.6;16.1;;;10.9;
475;Flexibele arbeidsrelatie;35 uur of meer;Onregelmatig;2001;17.0;20.0;;;20.0;;19.8;16.8;;;10.9;
476;Flexibele arbeidsrelatie;35 uur of meer;Onregelmatig;2002;14.0;15.0;;;;;14.8;12.2;;;;
477;Flexibele arbeidsrelatie;35 uur of meer;Onregelmatig;2003;15.0;17.0;;;;;16.1;13.7;;;;
478;Flexibele arbeidsrelatie;35 uur of meer;Onregelmatig;2004;15.0;16.0;;;;;16.4;13.2;;;;
479;Flexibele arbeidsrelatie;35 uur of meer;Onregelmatig;2006;15.0;15.0;;;;;18.1;13.6;;;;
480;Flexibele arbeidsrelatie;35 uur of meer;Avond;2000;;;;;;;;;;;;
481;Flexibele arbeidsrelatie;35 uur of meer;Avond;2001;;;;;;;;;;;;
482;Flexibele arbeidsrelatie;35 uur of meer;Avond;2002;;;;;;;;;;;;
483;Flexibele arbeidsrelatie;35 uur of meer;Avond;2003;;;;;;;;;;;;
484;Flexibele arbeidsrelatie;35 uur of meer;Avond;2004;;;;;;;;;;;;
485;Flexibele arbeidsrelatie;35 uur of meer;Avond;2006;;;;;;;;;;;;
486;Flexibele arbeidsrelatie;35 uur of meer;Nacht en avond;2000;23.0;;;;;;11.0;;;;;
487;Flexibele arbeidsrelatie;35 uur of meer;Nacht en avond;2001;;;;;;;;;;;;
488;Flexibele arbeidsrelatie;35 uur of meer;Nacht en avond;2002;;;;;;;;;;;;
489;Flexibele arbeidsrelatie;35 uur of meer;Nacht en avond;2003;23.0;;;;;;10.1;;;;;
490;Flexibele arbeidsrelatie;35 uur of meer;Nacht en avond;2004;;;;;;;;;;;;
491;Flexibele arbeidsrelatie;35 uur of meer;Nacht en avond;2006;;;;;;;;;;;;
492;Flexibele arbeidsrelatie;35 uur of meer;Weekend;2000;;;;;;;;;;;;
493;Flexibele arbeidsrelatie;35 uur of meer;Weekend;2001;;;;;;;;;;;;
494;Flexibele arbeidsrelatie;35 uur of meer;Weekend;2002;;;;;;;;;;;;
495;Flexibele arbeidsrelatie;35 uur of meer;Weekend;2003;;;;;;;;;;;;
496;Flexibele arbeidsrelatie;35 uur of meer;Weekend;2004;;;;;;;;;;;;
497;Flexibele arbeidsrelatie;35 uur of meer;Weekend;2006;;;;;;;;;;;;
498;Flexibele arbeidsrelatie;35 uur of meer;Onbekend;2000;;;;;;;;;;;;
499;Flexibele arbeidsrelatie;35 uur of meer;Onbekend;2001;;;;;;;;;;;;
500;Flexibele arbeidsrelatie;35 uur of meer;Onbekend;2002;;;;;;;;;;;;
501;Flexibele arbeidsrelatie;35 uur of meer;Onbekend;2003;;;;;;;;;;;;
502;Flexibele arbeidsrelatie;35 uur of meer;Onbekend;2004;;;;;;;;;;;;
503;Flexibele arbeidsrelatie;35 uur of meer;Onbekend;2006;;;;;;;;;;;;
