ID;Regiokenmerken;Perioden;TotaalGemeentelijkeHeffingen_1;TotaalBelastingen_2;OnroerendeZaakbelastingGebruikers_3;OnroerendeZaakbelastingEigenaren_4;Hondenbelasting_5;Toeristenbelasting_6;Reclamebelasting_7;Baatbelasting_8;Forensenbelasting_9;Parkeerbelasting_10;Precariobelasting_11;RoerendeWoonEnBedrijfsrBelastingen_12;TotaalRetributies_13;RioolheffingGecombineerd_14;RioolheffingHuishoudelijkBedrijfafval_15;RioolheffingGrondEnHemelwater_16;ReinigingsrechtenEnAfvalstoffenheffing_17;Begraafplaatsrechten_18;Bouwvergunningen_19;SecretarielegesBurgerzaken_20;Marktgelden_21;TotaalGemeentelijkeHeffingen_22;TotaalBelastingen_23;OnroerendeZaakbelastingGebruikers_24;OnroerendeZaakbelastingEigenaren_25;Hondenbelasting_26;Toeristenbelasting_27;Reclamebelasting_28;Baatbelasting_29;Forensenbelasting_30;Parkeerbelasting_31;Precariobelasting_32;RoerendeWoonEnBedrijfsrBelastingen_33;TotaalRetributies_34;RioolheffingGecombineerd_35;RioolheffingHuishoudelijkBedrijfafval_36;RioolheffingGrondEnHemelwater_37;ReinigingsrechtenEnAfvalstoffenheffing_38;Begraafplaatsrechten_39;Bouwvergunningen_40;SecretarielegesBurgerzaken_41;Marktgelden_42
243;Delfzijl en omgeving (CR);2013;27;14;3;10;0;0;0;0;0;0;1;0;13;5;0.0;0.0;6;0.0;1;1;0.0;557;294;67;204;4;2;1;0;0;0;15;0;264;108;0.0;0.0;123;7.0;11;15;0.0
244;Delfzijl en omgeving (CR);2014;27;15;3;10;0;0;0;0;0;0;1;0;13;6;0.0;0.0;6;0.0;0;1;0.0;572;304;69;211;5;2;1;0;0;0;16;0;268;116;0.0;0.0;119;7.0;10;15;0.0
245;Delfzijl en omgeving (CR);2015;28;15;3;10;0;0;0;0;0;0;1;0;13;6;;;6;0.0;1;1;0.0;596;314;71;218;5;2;1;0;0;0;16;0;282;124;;;124;8.0;11;15;0.0
246;Delfzijl en omgeving (CR);2016;29;16;4;11;0;0;0;0;0;0;1;0;13;6;;;6;0.0;1;1;0.0;618;334;77;230;5;2;3;0;0;0;17;0;284;129;;;119;7.0;14;16;0.0
247;Overig Groningen (CR);2004;159;88;36;45;1;0;0;0;0;6;0;0;70;20;;;39;;8;3;;432;241;98;123;2;1;0;0;0;16;1;0;192;55;;;107;;20;9;
248;Overig Groningen (CR);2005;171;97;39;49;1;0;0;0;0;7;0;0;75;22;;;41;;8;4;;463;261;105;133;2;1;0;0;0;19;1;0;202;59;;;112;;21;10;
249;Overig Groningen (CR);2006;158;82;15;51;1;1;0;0;0;14;0;0;77;24;;;40;;9;4;;429;221;40;138;2;2;0;0;0;38;1;0;208;64;;;107;;25;11;
250;Overig Groningen (CR);2007;158;77;15;52;1;0;0;0;0;8;0;0;82;25;;;40;;11;5;;429;208;41;142;2;1;0;0;0;21;1;0;221;69;;;108;;30;14;
251;Overig Groningen (CR);2008;170;80;16;55;1;1;0;0;0;7;0;0;90;26;0.0;0.0;41;3.0;13;6;1.0;458;216;43;149;2;2;0;0;0;19;1;0;242;71;0.0;0.0;112;8.0;34;15;2.0
252;Overig Groningen (CR);2009;180;86;17;59;1;1;0;0;0;7;0;0;94;16;13.0;0.0;42;3.0;13;6;1.0;483;230;46;158;2;2;0;0;0;20;1;0;253;43;34.0;0.0;113;8.0;36;17;2.0
253;Overig Groningen (CR);2010;185;90;18;61;1;1;0;0;0;8;0;0;95;17;14.0;0.0;42;3.0;12;6;1.0;491;238;48;163;2;3;0;0;0;21;1;0;253;44;36.0;0.0;112;8.0;33;17;2.0
254;Overig Groningen (CR);2011;189;94;19;64;1;1;0;0;0;8;0;0;95;31;0.0;0.0;42;3.0;12;7;1.0;499;248;51;169;2;3;0;0;0;21;1;0;251;81;0.0;0.0;111;8.0;32;18;2.0
255;Overig Groningen (CR);2012;200;104;22;71;1;2;0;0;0;8;0;0;96;32;0.0;0.0;41;3.0;12;7;1.0;524;272;58;185;2;4;0;0;1;21;1;0;251;83;0.0;0.0;109;8.0;31;18;2.0
256;Overig Groningen (CR);2013;205;108;23;74;1;2;0;0;0;8;0;0;96;19;14.0;0.0;41;3.0;12;6;1.0;534;282;61;193;2;4;0;0;1;20;1;0;251;49;37.0;0.0;108;8.0;31;17;2.0
257;Overig Groningen (CR);2014;207;112;25;76;1;2;0;0;0;8;1;0;94;33;0.0;0.0;39;3.0;12;7;1.0;536;292;65;197;3;4;0;0;1;20;1;0;245;86;0.0;0.0;102;8.0;30;17;2.0
258;Overig Groningen (CR);2015;211;115;24;79;1;2;0;0;0;8;1;0;97;35;;;40;3.0;11;7;1.0;546;296;63;204;3;4;0;0;1;21;1;0;250;91;;;103;8.0;29;17;2.0
259;Overig Groningen (CR);2016;216;119;25;82;1;2;0;0;0;9;1;0;97;35;;;41;3.0;10;7;1.0;556;306;65;210;3;4;0;0;1;22;2;0;249;91;;;105;8.0;27;17;2.0
260;Noord-Friesland (CR);2004;136;81;30;41;1;5;0;0;1;4;0;0;55;11;;;36;;5;4;;412;246;92;123;2;14;0;0;2;11;1;0;166;34;;;107;;14;11;
261;Noord-Friesland (CR);2005;144;86;32;43;1;5;0;0;1;4;0;0;58;12;;;37;;5;4;;433;259;96;131;2;15;0;0;2;13;1;0;174;35;;;111;;16;11;
262;Noord-Friesland (CR);2006;128;66;11;44;1;5;0;0;1;4;0;0;62;14;;;38;;6;4;;386;199;34;131;2;15;0;0;2;13;1;0;187;41;;;115;;17;13;
263;Noord-Friesland (CR);2007;133;60;9;39;1;5;0;0;1;4;0;0;73;25;;;39;;6;5;;403;181;28;119;2;16;0;0;2;13;1;0;222;74;;;117;;18;14;
264;Noord-Friesland (CR);2008;140;64;10;42;1;5;0;0;1;5;0;0;77;25;0.0;0.0;37;1.0;8;5;0.0;424;193;30;128;2;15;0;0;3;14;1;0;231;76;0.0;0.0;112;4.0;24;14;1.0
265;Noord-Friesland (CR);2009;147;68;10;45;1;6;0;0;1;5;0;0;79;26;0.0;0.0;37;2.0;8;5;0.0;442;206;32;136;2;18;0;0;4;14;1;0;237;80;0.0;0.0;112;5.0;25;16;1.0
266;Noord-Friesland (CR);2010;150;72;11;47;1;6;0;0;1;5;0;0;79;27;0.0;0.0;37;2.0;7;5;0.0;453;216;33;142;2;19;0;0;4;14;1;0;237;82;0.0;0.0;113;5.0;21;16;1.0
267;Noord-Friesland (CR);2011;154;74;11;49;1;6;0;0;2;5;0;0;79;29;0.0;0.0;36;2.0;7;5;0.0;461;224;34;148;2;19;0;0;5;15;1;0;238;88;0.0;0.0;107;5.0;20;16;1.0
268;Noord-Friesland (CR);2012;157;78;12;52;1;6;0;0;2;5;1;0;79;31;0.0;0.0;34;2.0;7;5;0.0;473;236;35;156;2;19;1;0;6;16;2;0;237;92;0.0;0.0;103;5.0;20;16;1.0
269;Noord-Friesland (CR);2013;159;81;12;54;1;7;0;0;2;5;0;0;79;31;0.0;0.0;34;2.0;6;5;0.0;479;243;36;161;2;20;1;0;6;15;1;0;236;94;0.0;0.0;101;6.0;19;15;1.0
270;Noord-Friesland (CR);2014;158;82;12;54;1;7;0;0;2;5;1;0;76;32;0.0;0.0;32;2.0;6;5;0.0;487;252;36;166;2;23;1;0;6;16;2;0;235;98;0.0;0.0;98;6.0;18;15;1.0
271;Noord-Friesland (CR);2015;161;84;12;56;1;8;0;0;2;5;1;0;77;32;;;32;2.0;6;5;0.0;498;259;37;171;2;25;1;0;7;14;2;0;238;99;;;100;6.0;19;14;1.0
272;Noord-Friesland (CR);2016;165;87;12;56;1;9;0;0;2;5;2;0;78;32;;;33;2.0;6;5;0.0;510;270;37;174;2;26;1;0;7;15;7;0;241;99;;;100;6.0;19;16;1.0
273;Zuidwest-Friesland (CR);2004;41;22;8;10;0;2;0;0;1;1;0;0;19;5;;;11;;2;1;;392;214;76;97;1;18;0;0;8;12;1;0;178;52;;;103;;15;9;
274;Zuidwest-Friesland (CR);2005;44;24;9;11;0;2;0;0;1;1;0;0;20;6;;;11;;2;1;;421;231;81;103;1;23;0;0;9;12;1;0;190;58;;;107;;16;9;
275;Zuidwest-Friesland (CR);2006;40;19;3;11;0;3;0;0;1;1;0;0;21;7;;;11;;2;1;;380;183;25;109;2;24;0;0;9;13;1;0;197;63;;;108;;17;10;
276;Zuidwest-Friesland (CR);2007;41;20;3;12;0;3;0;0;1;2;0;0;22;7;;;12;;2;1;;393;188;26;112;2;24;0;0;10;14;1;0;206;66;;;111;;18;11;
277;Zuidwest-Friesland (CR);2008;44;21;3;12;0;3;0;0;1;2;0;0;22;7;0.0;0.0;11;1.0;2;1;0.0;415;202;27;118;1;24;0;0;10;20;1;0;213;69;0.0;0.0;107;6.0;20;11;1.0
278;Zuidwest-Friesland (CR);2009;45;22;3;13;0;3;0;0;1;2;0;0;23;8;0.0;0.0;11;1.0;2;1;0.0;426;208;27;123;1;24;0;0;10;21;1;0;218;73;0.0;0.0;106;6.0;22;12;1.0
279;Zuidwest-Friesland (CR);2010;47;23;3;14;0;3;0;0;1;3;0;0;24;8;0.0;0.0;11;1.0;2;1;0.0;442;219;29;129;1;24;0;0;10;25;1;0;223;77;0.0;0.0;106;6.0;20;13;1.0
280;Zuidwest-Friesland (CR);2011;48;24;3;14;0;3;0;0;1;3;0;0;24;8;0.0;0.0;11;1.0;2;1;0.0;447;226;30;133;0;25;0;0;11;26;1;0;222;80;0.0;0.0;103;6.0;19;13;1.0
281;Zuidwest-Friesland (CR);2012;50;25;3;15;0;3;0;0;1;3;0;0;25;10;0.0;0.0;11;1.0;2;1;0.0;470;239;30;142;0;27;0;0;12;26;1;0;231;89;0.0;0.0;100;6.0;21;14;1.0
282;Zuidwest-Friesland (CR);2013;50;26;3;16;0;3;0;0;1;3;0;0;24;10;0.0;0.0;10;1.0;2;2;0.0;468;242;31;147;0;27;0;0;12;24;1;0;226;90;0.0;0.0;97;6.0;18;14;1.0
283;Zuidwest-Friesland (CR);2014;63;32;4;20;0;3;0;0;2;3;0;0;31;12;0.0;0.0;13;1.0;3;2;0.0;463;236;33;147;0;24;0;0;12;19;1;0;227;90;0.0;0.0;96;6.0;18;15;1.0
284;Zuidwest-Friesland (CR);2015;65;34;5;21;0;3;0;0;2;3;1;0;31;13;;;13;1.0;2;2;0.0;482;252;34;159;0;20;0;0;15;19;5;0;230;93;;;97;7.0;18;15;1.0
285;Zuidwest-Friesland (CR);2016;67;37;5;22;0;2;0;0;2;3;3;0;30;12;;;13;1.0;2;2;0.0;495;273;37;165;0;18;0;0;16;19;19;0;221;90;;;94;7.0;14;15;1.0
286;Zuidoost-Friesland (CR);2004;76;40;16;20;1;0;0;0;0;2;0;0;37;11;;;21;;4;2;;370;192;78;97;3;1;0;0;2;11;0;0;178;53;;;101;;18;7;
287;Zuidoost-Friesland (CR);2005;80;43;17;21;1;0;0;0;0;3;0;0;38;12;;;20;;4;2;;390;207;83;104;3;1;0;0;2;13;0;0;183;58;;;99;;18;9;
288;Zuidoost-Friesland (CR);2006;70;32;5;22;1;0;0;0;0;3;0;0;39;12;;;21;;4;2;;340;153;23;108;3;1;0;1;2;15;1;0;187;59;;;100;;19;9;
289;Zuidoost-Friesland (CR);2007;73;33;5;23;1;0;0;1;0;3;0;0;40;13;;;20;;4;2;;354;161;23;112;3;1;0;4;2;16;1;0;193;65;;;99;;20;10;
290;Zuidoost-Friesland (CR);2008;78;35;5;24;1;0;0;1;0;3;0;0;42;15;0.0;0.0;20;1.0;4;2;0.0;375;170;25;118;3;1;0;4;2;17;0;0;205;72;0.0;0.0;97;3.0;20;11;1.0
291;Zuidoost-Friesland (CR);2009;82;37;5;26;1;0;0;1;0;4;0;0;44;16;0.0;0.0;20;1.0;5;2;0.0;393;180;26;125;3;2;0;5;2;18;0;0;213;76;0.0;0.0;95;4.0;25;12;1.0
292;Zuidoost-Friesland (CR);2010;83;38;6;27;1;0;0;0;1;4;0;0;44;12;4.0;0.0;20;1.0;5;3;0.0;398;185;27;130;3;2;0;1;3;19;0;0;214;56;21.0;2.0;94;4.0;22;13;1.0
293;Zuidoost-Friesland (CR);2011;87;40;6;28;1;0;0;0;1;4;0;0;47;13;4.0;1.0;20;1.0;5;3;0.0;416;190;28;133;3;2;1;1;3;20;0;0;226;63;22.0;2.0;95;5.0;23;15;1.0
294;Zuidoost-Friesland (CR);2012;92;44;6;29;1;1;0;0;1;4;3;0;48;18;1.0;1.0;19;1.0;5;3;0.0;443;212;29;140;3;3;1;1;3;21;12;0;230;85;6.0;3.0;92;5.0;24;16;1.0
295;Zuidoost-Friesland (CR);2013;96;47;6;30;1;1;0;0;1;4;4;0;49;19;1.0;1.0;19;1.0;5;3;0.0;462;226;30;145;3;3;1;1;3;20;19;0;236;90;6.0;2.0;93;4.0;24;16;1.0
296;Zuidoost-Friesland (CR);2014;92;48;6;30;0;1;0;0;0;5;6;0;44;17;1.0;1.0;17;1.0;4;3;0.0;495;260;33;160;3;3;1;1;1;26;32;0;235;90;6.0;3.0;93;6.0;20;16;1.0
297;Zuidoost-Friesland (CR);2015;95;51;7;30;1;1;0;0;0;5;8;0;44;19;;;18;1.0;4;3;0.0;510;273;35;163;3;3;1;1;1;25;41;0;237;102;;;94;6.0;19;15;1.0
298;Zuidoost-Friesland (CR);2016;97;52;7;31;1;1;0;0;0;4;8;0;45;19;;;18;1.0;3;3;0.0;519;280;37;168;3;3;1;0;1;24;42;0;240;103;;;97;6.0;19;15;1.0
299;Noord-Drenthe (CR);2004;75;35;14;18;0;1;0;0;0;2;0;0;40;14;;;21;;3;2;;408;191;75;97;0;6;2;0;1;10;0;0;217;75;;;113;;19;10;
300;Noord-Drenthe (CR);2005;84;37;14;19;0;1;0;0;0;2;0;0;47;14;;;27;;4;2;;454;200;78;101;0;6;2;0;1;11;0;0;254;76;;;147;;20;10;
301;Noord-Drenthe (CR);2006;76;28;5;19;0;1;0;0;0;1;0;0;48;15;;;27;;4;2;;408;148;26;104;0;7;2;0;2;8;0;0;259;82;;;146;;22;9;
302;Noord-Drenthe (CR);2007;73;28;4;20;0;1;0;0;0;1;0;0;45;16;;;23;;4;2;;392;150;24;108;0;7;2;0;2;7;0;0;242;86;;;121;;23;12;
303;Noord-Drenthe (CR);2008;73;28;4;21;0;2;0;0;0;1;0;0;44;16;0.0;0.0;20;1.0;4;3;0.0;389;152;22;112;0;8;0;0;2;6;0;0;237;86;0.0;0.0;104;8.0;23;14;2.0
304;Noord-Drenthe (CR);2009;76;30;4;22;0;2;0;0;0;1;0;0;46;17;0.0;0.0;19;2.0;5;3;0.0;404;161;24;118;0;9;0;0;2;8;0;0;244;90;0.0;0.0;102;8.0;26;15;2.0
305;Noord-Drenthe (CR);2010;78;31;5;23;0;2;0;0;0;1;0;0;47;18;0.0;0.0;19;2.0;5;3;0.0;412;164;24;119;0;10;0;0;2;7;0;0;248;94;0.0;0.0;102;9.0;26;15;2.0
306;Noord-Drenthe (CR);2011;80;33;5;23;0;2;0;0;0;1;0;0;47;19;0.0;0.0;19;2.0;4;3;0.0;420;172;26;124;0;11;0;0;3;7;0;0;248;98;0.0;0.0;99;9.0;24;17;2.0
307;Noord-Drenthe (CR);2012;82;36;6;25;0;2;0;0;1;2;0;0;46;19;0.0;0.0;18;2.0;4;3;0.0;431;188;30;134;0;12;0;0;3;8;0;0;243;103;0.0;0.0;93;10.0;20;16;2.0
308;Noord-Drenthe (CR);2013;84;37;6;27;0;3;0;0;1;1;0;0;46;19;0.0;0.0;18;2.0;4;3;0.0;442;198;30;142;0;14;0;0;3;8;0;0;245;102;0.0;0.0;95;10.0;19;16;2.0
309;Noord-Drenthe (CR);2014;85;40;6;29;0;3;0;0;1;1;0;0;45;19;0.0;0.0;17;2.0;4;3;0.0;449;209;30;153;0;15;0;0;3;8;0;0;240;99;0.0;0.0;92;10.0;20;16;2.0
310;Noord-Drenthe (CR);2015;86;41;6;30;0;3;0;0;1;2;0;0;45;19;;;17;2.0;3;3;0.0;455;217;31;157;0;15;0;0;3;9;0;0;238;101;;;92;10.0;17;16;2.0
311;Noord-Drenthe (CR);2016;88;42;6;31;0;3;0;0;1;2;0;0;46;20;;;17;2.0;4;3;0.0;462;221;30;162;0;15;0;0;3;9;0;0;241;104;;;88;10.0;19;17;2.0
312;Zuidoost-Drenthe (CR);2004;64;39;16;20;0;1;0;0;0;2;0;0;25;4;;;17;;3;1;;376;227;93;116;0;8;0;0;1;9;0;0;149;23;;;101;;17;9;
313;Zuidoost-Drenthe (CR);2005;67;41;16;21;0;1;0;0;0;2;0;0;26;4;;;18;;3;1;;393;239;96;123;0;9;0;0;1;10;1;0;154;23;;;104;;18;9;
314;Zuidoost-Drenthe (CR);2006;61;31;4;22;0;2;0;0;0;2;0;0;31;7;;;18;;4;2;;358;179;26;131;0;9;1;0;1;10;1;0;179;41;;;108;;21;10;
315;Zuidoost-Drenthe (CR);2007;63;31;4;23;0;2;0;0;0;2;0;0;32;8;;;18;;4;2;;369;183;24;134;0;10;1;0;1;14;1;0;186;49;;;103;;23;12;
316;Zuidoost-Drenthe (CR);2008;68;33;4;25;0;2;0;0;0;2;0;0;35;10;0.0;0.0;18;1.0;4;2;0.0;396;193;23;144;0;11;0;0;1;14;1;0;203;56;0.0;0.0;104;6.0;23;12;1.0
317;Zuidoost-Drenthe (CR);2009;72;36;5;27;0;3;0;0;0;3;0;0;36;10;0.0;0.0;18;1.0;5;2;0.0;422;212;26;155;0;15;0;0;1;15;1;0;210;59;0.0;0.0;103;7.0;26;13;1.0
318;Zuidoost-Drenthe (CR);2010;76;38;4;27;0;3;0;0;0;3;0;0;38;8;2.0;1.0;18;1.0;4;2;0.0;440;220;25;157;0;17;0;0;1;19;1;0;220;48;10.0;6.0;107;8.0;26;14;1.0
319;Zuidoost-Drenthe (CR);2011;79;39;4;28;0;3;0;0;0;3;0;0;40;9;2.0;1.0;19;1.0;5;3;0.0;461;228;26;162;0;17;2;0;1;19;1;0;233;53;10.0;7.0;112;8.0;28;15;1.0
320;Zuidoost-Drenthe (CR);2012;85;41;5;29;0;3;0;0;0;4;0;0;44;12;2.0;1.0;20;1.0;5;3;0.0;501;243;29;171;0;17;2;0;1;21;1;0;258;71;9.0;9.0;117;7.0;28;16;1.0
321;Zuidoost-Drenthe (CR);2013;87;43;5;31;0;3;0;0;0;3;0;0;44;12;2.0;1.0;20;1.0;5;2;0.0;510;253;31;180;0;18;2;0;1;21;1;0;257;72;10.0;8.0;116;7.0;28;14;1.0
322;Zuidoost-Drenthe (CR);2014;87;45;6;32;0;3;0;0;0;4;0;0;42;12;2.0;1.0;19;1.0;3;3;0.0;512;263;33;186;0;18;2;0;1;22;0;0;249;73;10.0;9.0;115;8.0;20;15;1.0
323;Zuidoost-Drenthe (CR);2015;87;44;6;32;0;3;0;0;0;3;0;0;43;16;;;19;1.0;3;3;0.0;515;263;33;190;0;19;2;0;1;18;0;0;252;93;;;113;8.0;20;16;1.0
324;Zuidoost-Drenthe (CR);2016;88;46;6;33;0;4;0;0;0;3;0;0;42;16;;;18;1.0;3;3;0.0;524;276;34;198;0;22;2;0;1;19;0;0;248;96;;;109;8.0;18;17;1.0
325;Zuidwest-Drenthe (CR);2004;53;27;10;13;0;1;0;0;1;3;0;0;26;9;;;13;;2;1;;416;213;78;100;0;6;0;0;5;23;1;0;203;74;;;101;;17;10;
326;Zuidwest-Drenthe (CR);2005;55;28;10;13;0;1;0;0;1;3;0;0;27;10;;;13;;2;1;;434;223;81;104;0;7;0;0;5;24;1;0;210;77;;;104;;19;10;
327;Zuidwest-Drenthe (CR);2006;50;22;4;13;0;1;0;0;1;3;0;0;28;10;;;14;;3;1;;393;172;32;98;0;9;0;0;6;26;1;0;220;80;;;107;;24;9;
328;Zuidwest-Drenthe (CR);2007;51;22;4;13;0;1;0;0;1;4;0;0;29;10;;;14;;4;2;;398;174;29;102;0;9;0;0;5;28;1;0;225;79;;;106;;28;12;
329;Zuidwest-Drenthe (CR);2008;54;23;3;15;0;1;0;0;1;4;0;0;31;10;0.0;0.0;14;2.0;4;2;0.0;421;178;21;114;0;9;0;0;5;28;1;0;243;81;0.0;0.0;107;12.0;29;14;1.0
330;Zuidwest-Drenthe (CR);2009;56;24;3;15;0;1;0;0;1;4;0;0;33;11;0.0;0.0;14;1.0;4;2;0.0;434;183;21;118;0;10;0;0;5;30;1;0;251;84;0.0;0.0;110;10.0;31;16;1.0
331;Zuidwest-Drenthe (CR);2010;58;25;3;16;0;1;0;0;1;4;0;0;33;11;0.0;0.0;14;1.0;4;2;0.0;444;194;22;123;0;9;0;0;5;34;1;0;251;86;0.0;0.0;110;10.0;28;16;1.0
332;Zuidwest-Drenthe (CR);2011;59;26;3;17;0;1;0;0;1;5;0;0;33;12;0.0;0.0;14;2.0;3;2;0.0;451;202;22;127;0;9;0;0;5;37;1;0;250;88;0.0;0.0;106;13.0;25;16;1.0
333;Zuidwest-Drenthe (CR);2012;61;28;3;17;0;1;0;0;1;5;0;0;33;12;0.0;0.0;14;2.0;3;2;0.0;466;212;24;134;0;9;0;0;5;38;1;0;254;92;0.0;0.0;107;13.0;25;16;1.0
334;Zuidwest-Drenthe (CR);2013;61;28;3;18;0;1;0;0;1;5;0;0;33;12;0.0;0.0;14;2.0;3;2;0.0;466;217;26;139;0;9;0;0;6;36;1;0;249;94;0.0;0.0;105;13.0;21;16;1.0
335;Zuidwest-Drenthe (CR);2014;61;29;3;19;0;1;0;0;1;5;0;0;32;12;0.0;0.0;13;2.0;3;2;0.0;469;224;27;145;0;9;0;0;6;37;1;0;245;95;0.0;0.0;103;12.0;19;15;1.0
336;Zuidwest-Drenthe (CR);2015;62;31;4;20;0;1;0;0;1;5;0;0;32;12;;;13;2.0;3;2;0.0;478;236;29;154;0;10;0;0;6;37;1;0;243;94;;;100;13.0;20;15;1.0
337;Zuidwest-Drenthe (CR);2016;61;32;4;21;0;1;0;0;1;5;0;0;30;12;;;12;2.0;3;2;0.0;470;242;29;161;0;10;0;0;6;36;1;0;228;90;;;89;13.0;19;16;1.0
338;Noord-Overijssel (CR);2004;135;73;27;35;1;1;0;0;1;7;0;0;61;19;;;31;;8;4;;395;215;80;104;2;3;0;0;3;20;1;0;180;56;;;91;;22;11;
339;Noord-Overijssel (CR);2005;141;77;28;37;1;1;0;0;1;8;0;0;64;20;;;32;;8;4;;413;225;83;107;2;4;0;0;3;24;1;0;187;58;;;93;;25;12;
340;Noord-Overijssel (CR);2006;129;62;10;39;1;2;0;0;1;9;0;0;67;21;;;33;;9;4;;375;180;29;114;2;4;0;0;4;25;1;0;195;61;;;95;;27;12;
341;Noord-Overijssel (CR);2007;135;64;10;40;1;2;0;0;1;10;0;0;70;22;;;33;;10;5;;388;186;29;115;3;4;0;0;4;29;1;0;203;64;;;96;;28;14;
342;Noord-Overijssel (CR);2008;144;67;10;42;1;2;0;0;1;10;0;0;77;23;0.0;0.0;33;3.0;11;5;1.0;413;191;30;120;3;5;0;0;4;29;1;0;222;67;0.0;0.0;96;10.0;33;15;2.0
343;Noord-Overijssel (CR);2009;152;72;11;45;1;2;0;0;2;11;0;0;81;25;0.0;0.0;34;4.0;12;6;1.0;434;204;32;127;3;5;0;0;4;32;1;0;230;72;0.0;0.0;96;10.0;34;16;2.0
344;Noord-Overijssel (CR);2010;158;75;12;47;1;2;0;0;2;12;1;0;83;26;0.0;0.0;34;3.0;13;6;1.0;446;212;33;133;3;4;0;0;4;33;2;0;234;74;0.0;0.0;97;10.0;35;17;2.0
345;Noord-Overijssel (CR);2011;159;77;12;49;1;2;0;0;2;11;1;0;81;26;0.0;0.0;34;4.0;11;6;1.0;446;218;34;138;3;4;0;0;4;32;2;0;229;74;0.0;0.0;95;10.0;30;17;2.0
346;Noord-Overijssel (CR);2012;166;83;13;52;1;2;0;0;2;12;1;0;83;27;0.0;0.0;35;4.0;11;6;1.0;463;231;38;145;3;5;0;0;5;34;2;0;232;75;0.0;0.0;98;11.0;30;17;2.0
347;Noord-Overijssel (CR);2013;168;86;14;55;1;2;0;0;2;12;1;0;82;28;0.0;0.0;34;4.0;10;6;1.0;468;239;39;152;3;5;0;0;5;33;2;0;229;77;0.0;0.0;95;11.0;29;16;2.0
348;Noord-Overijssel (CR);2014;170;88;15;57;1;2;0;0;2;11;1;0;81;29;0.0;0.0;33;4.0;9;6;1.0;471;245;41;157;3;6;0;0;5;31;2;0;226;80;0.0;0.0;92;11.0;25;16;2.0
349;Noord-Overijssel (CR);2015;174;91;15;59;1;2;0;0;2;11;1;0;83;29;;;34;4.0;9;6;1.0;480;251;42;162;3;6;0;0;6;29;2;0;229;81;;;94;11.0;25;17;2.0
350;Noord-Overijssel (CR);2016;175;94;16;61;1;2;0;0;2;11;1;0;81;30;;;32;4.0;9;6;1.0;481;257;43;167;3;6;0;0;6;30;2;0;224;81;;;89;11.0;23;17;2.0
351;Zuidwest-Overijssel (CR);2004;58;32;12;15;0;0;0;0;0;4;0;0;27;7;;;14;;3;2;;393;214;81;101;2;1;0;0;1;27;1;0;179;48;;;97;;23;11;
352;Zuidwest-Overijssel (CR);2005;61;33;13;16;0;0;0;0;0;4;0;0;28;8;;;15;;3;2;;409;223;85;105;2;1;0;0;0;28;1;0;186;52;;;101;;23;11;
353;Zuidwest-Overijssel (CR);2006;56;27;4;19;0;0;0;0;0;4;0;0;29;8;;;15;;4;2;;372;181;26;124;3;1;1;0;0;25;1;0;191;55;;;99;;24;13;
354;Zuidwest-Overijssel (CR);2007;58;28;4;19;0;0;0;0;0;4;0;0;31;9;;;15;;4;3;;386;184;26;126;3;1;2;0;0;26;1;0;202;62;;;101;;23;17;
355;Zuidwest-Overijssel (CR);2008;60;29;4;20;0;0;0;0;0;4;0;0;32;10;0.0;0.0;15;0.0;4;2;0.0;397;188;26;130;3;1;1;0;0;26;1;0;208;66;0.0;0.0;99;2.0;24;15;2.0
356;Zuidwest-Overijssel (CR);2009;64;30;4;21;0;0;0;0;0;4;0;0;34;10;0.0;0.0;16;0.0;4;3;0.0;419;198;27;138;2;1;1;0;0;27;1;0;221;68;0.0;0.0;106;2.0;26;17;2.0
357;Zuidwest-Overijssel (CR);2010;64;31;4;22;0;0;0;0;0;4;0;0;33;11;0.0;0.0;16;0.0;3;3;0.0;420;204;28;143;2;1;1;0;0;28;1;0;216;71;0.0;0.0;101;2.0;22;17;2.0
358;Zuidwest-Overijssel (CR);2011;66;32;5;22;0;0;0;0;0;4;0;0;33;11;0.0;0.0;15;0.0;4;3;0.0;431;212;30;147;2;1;1;0;0;29;1;0;219;73;0.0;0.0;100;3.0;24;17;2.0
359;Zuidwest-Overijssel (CR);2012;69;35;5;24;0;0;0;0;0;5;0;0;34;12;0.0;0.0;15;0.0;4;3;0.0;451;226;34;154;2;2;1;0;0;31;1;0;225;77;0.0;0.0;101;3.0;26;16;2.0
360;Zuidwest-Overijssel (CR);2013;72;36;5;25;0;0;0;0;0;5;0;0;35;12;0.0;0.0;16;0.0;4;2;0.0;468;237;36;162;2;2;2;0;0;32;1;0;231;81;0.0;0.0;105;3.0;25;14;3.0
361;Zuidwest-Overijssel (CR);2014;74;38;6;26;0;0;0;0;0;5;0;0;36;13;0.0;0.0;17;0.0;4;2;0.0;486;249;38;170;2;2;2;0;0;33;1;0;237;83;0.0;0.0;109;3.0;25;15;2.0
362;Zuidwest-Overijssel (CR);2015;74;39;6;27;0;0;0;0;0;5;0;0;35;13;;;15;0.0;4;2;0.0;485;258;40;180;2;2;2;0;0;31;1;0;227;83;;;100;3.0;24;15;3.0
363;Zuidwest-Overijssel (CR);2016;77;41;6;28;0;0;0;0;0;5;0;0;36;13;;;15;0.0;4;3;0.0;499;264;41;185;2;3;2;0;1;31;1;0;235;86;;;101;3.0;26;17;3.0
