ID;Populatie;Geslacht;Persoonskenmerken;Motieven;RegioS;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
8365;6000050;1100;1020900;2030220;Noord-Nederland (LD);2010;0.31;6.18;9.94
8366;6000050;1100;1020900;2030220;Noord-Nederland (LD);2011;0.33;5.18;7.09
8367;6000050;1100;1020900;2030220;Noord-Nederland (LD);2012;0.4;6.27;8.24
8368;6000050;1100;1020900;2030220;Noord-Nederland (LD);2013;0.32;5.2;7.22
8369;6000050;1100;1020900;2030220;Noord-Nederland (LD);2014;0.31;4.3;5.99
8370;6000050;1100;1020900;2030220;Oost-Nederland (LD);2010;0.45;5.05;8.28
8371;6000050;1100;1020900;2030220;Oost-Nederland (LD);2011;0.4;4.27;6.85
8372;6000050;1100;1020900;2030220;Oost-Nederland (LD);2012;0.4;5.15;8.77
8373;6000050;1100;1020900;2030220;Oost-Nederland (LD);2013;0.43;6.65;9.34
8374;6000050;1100;1020900;2030220;Oost-Nederland (LD);2014;0.37;5.27;7.56
8375;6000050;1100;1020900;2030220;West-Nederland (LD);2010;0.35;3.71;7.65
8376;6000050;1100;1020900;2030220;West-Nederland (LD);2011;0.33;3.99;6.82
8377;6000050;1100;1020900;2030220;West-Nederland (LD);2012;0.36;5.52;9.18
8378;6000050;1100;1020900;2030220;West-Nederland (LD);2013;0.35;4.37;8.34
8379;6000050;1100;1020900;2030220;West-Nederland (LD);2014;0.34;5.74;8.39
8380;6000050;1100;1020900;2030220;Zuid-Nederland (LD);2010;0.4;4.05;6.83
8381;6000050;1100;1020900;2030220;Zuid-Nederland (LD);2011;0.38;5.92;8.97
8382;6000050;1100;1020900;2030220;Zuid-Nederland (LD);2012;0.42;3.64;7.73
8383;6000050;1100;1020900;2030220;Zuid-Nederland (LD);2013;0.43;6.06;9.2
8384;6000050;1100;1020900;2030220;Zuid-Nederland (LD);2014;0.39;5.89;8.97
8385;6000050;1100;1020900;2030220;Groningen (PV);2010;0.27;7.42;9.22
8386;6000050;1100;1020900;2030220;Groningen (PV);2011;0.39;5.89;7.49
8387;6000050;1100;1020900;2030220;Groningen (PV);2012;0.35;4.54;6.45
8388;6000050;1100;1020900;2030220;Groningen (PV);2013;0.25;3.8;5.47
8389;6000050;1100;1020900;2030220;Groningen (PV);2014;0.36;5.58;6.92
8390;6000050;1100;1020900;2030220;Friesland (PV);2010;0.33;6.48;12.54
8391;6000050;1100;1020900;2030220;Friesland (PV);2011;0.25;3.93;5.55
8392;6000050;1100;1020900;2030220;Friesland (PV);2012;0.41;6.35;8.92
8393;6000050;1100;1020900;2030220;Friesland (PV);2013;0.31;6.38;8.54
8394;6000050;1100;1020900;2030220;Friesland (PV);2014;0.28;3.29;4.84
8395;6000050;1100;1020900;2030220;Drenthe (PV);2010;0.33;4.48;6.99
8396;6000050;1100;1020900;2030220;Drenthe (PV);2011;0.37;6.02;8.59
8397;6000050;1100;1020900;2030220;Drenthe (PV);2012;0.43;8.04;9.28
8398;6000050;1100;1020900;2030220;Drenthe (PV);2013;0.43;5.14;7.41
8399;6000050;1100;1020900;2030220;Drenthe (PV);2014;0.3;4.25;6.51
8400;6000050;1100;1020900;2030220;Overijssel (PV);2010;0.41;5.41;7.94
8401;6000050;1100;1020900;2030220;Overijssel (PV);2011;0.44;5.34;8.24
8402;6000050;1100;1020900;2030220;Overijssel (PV);2012;0.41;3.57;9.71
8403;6000050;1100;1020900;2030220;Overijssel (PV);2013;0.49;4.48;8.18
8404;6000050;1100;1020900;2030220;Overijssel (PV);2014;0.35;7.56;9.92
8405;6000050;1100;1020900;2030220;Flevoland (PV);2010;0.39;4.87;6.42
8406;6000050;1100;1020900;2030220;Flevoland (PV);2011;0.41;3.58;8.79
8407;6000050;1100;1020900;2030220;Flevoland (PV);2012;0.61;11.53;13.79
8408;6000050;1100;1020900;2030220;Flevoland (PV);2013;0.36;10.04;10.02
8409;6000050;1100;1020900;2030220;Flevoland (PV);2014;0.36;5.24;7.86
8410;6000050;1100;1020900;2030220;Gelderland (PV);2010;0.48;4.86;8.78
8411;6000050;1100;1020900;2030220;Gelderland (PV);2011;0.37;3.79;5.7
8412;6000050;1100;1020900;2030220;Gelderland (PV);2012;0.35;4.75;7.21
8413;6000050;1100;1020900;2030220;Gelderland (PV);2013;0.41;7.25;9.85
8414;6000050;1100;1020900;2030220;Gelderland (PV);2014;0.38;3.88;6.06
8415;6000050;1100;1020900;2030220;Utrecht (PV);2010;0.3;2.79;4.91
8416;6000050;1100;1020900;2030220;Utrecht (PV);2011;0.35;3.98;6.88
8417;6000050;1100;1020900;2030220;Utrecht (PV);2012;0.45;5.66;13.83
8418;6000050;1100;1020900;2030220;Utrecht (PV);2013;0.42;4.99;8.9
8419;6000050;1100;1020900;2030220;Utrecht (PV);2014;0.45;6.29;8.81
8420;6000050;1100;1020900;2030220;Noord-Holland (PV);2010;0.37;4.63;9.25
8421;6000050;1100;1020900;2030220;Noord-Holland (PV);2011;0.29;3.49;6.32
8422;6000050;1100;1020900;2030220;Noord-Holland (PV);2012;0.34;6.64;10.23
8423;6000050;1100;1020900;2030220;Noord-Holland (PV);2013;0.32;4.51;8.37
8424;6000050;1100;1020900;2030220;Noord-Holland (PV);2014;0.25;5.24;6.94
8425;6000050;1100;1020900;2030220;Zuid-Holland (PV);2010;0.35;3.29;6.96
8426;6000050;1100;1020900;2030220;Zuid-Holland (PV);2011;0.32;3.56;6.63
8427;6000050;1100;1020900;2030220;Zuid-Holland (PV);2012;0.34;4.85;7.22
8428;6000050;1100;1020900;2030220;Zuid-Holland (PV);2013;0.35;3.97;7.99
8429;6000050;1100;1020900;2030220;Zuid-Holland (PV);2014;0.36;5.04;8.96
8430;6000050;1100;1020900;2030220;Zeeland (PV);2010;0.29;3.7;10.18
8431;6000050;1100;1020900;2030220;Zeeland (PV);2011;0.54;10.17;10.95
8432;6000050;1100;1020900;2030220;Zeeland (PV);2012;0.28;3.19;4.93
8433;6000050;1100;1020900;2030220;Zeeland (PV);2013;0.33;5.16;9.45
8434;6000050;1100;1020900;2030220;Zeeland (PV);2014;0.38;12.33;11.03
8435;6000050;1100;1020900;2030220;Noord-Brabant (PV);2010;0.4;3.49;6.14
8436;6000050;1100;1020900;2030220;Noord-Brabant (PV);2011;0.42;7.31;10.57
8437;6000050;1100;1020900;2030220;Noord-Brabant (PV);2012;0.42;3.97;8.46
8438;6000050;1100;1020900;2030220;Noord-Brabant (PV);2013;0.45;6.69;10.32
8439;6000050;1100;1020900;2030220;Noord-Brabant (PV);2014;0.38;7.52;9.73
8440;6000050;1100;1020900;2030220;Limburg (PV);2010;0.39;5.16;8.2
8441;6000050;1100;1020900;2030220;Limburg (PV);2011;0.31;3.2;5.85
8442;6000050;1100;1020900;2030220;Limburg (PV);2012;0.43;2.96;6.2
8443;6000050;1100;1020900;2030220;Limburg (PV);2013;0.39;4.72;6.78
8444;6000050;1100;1020900;2030220;Limburg (PV);2014;0.4;2.93;7.61
8445;6000050;1100;1020900;2030220;Zeer sterk stedelijk;2010;0.36;4.12;8.68
8446;6000050;1100;1020900;2030220;Zeer sterk stedelijk;2011;0.26;3.34;6.2
8447;6000050;1100;1020900;2030220;Zeer sterk stedelijk;2012;0.33;5.81;9.05
8448;6000050;1100;1020900;2030220;Zeer sterk stedelijk;2013;0.36;3.9;9.71
8449;6000050;1100;1020900;2030220;Zeer sterk stedelijk;2014;0.32;5.3;8.22
8450;6000050;1100;1020900;2030220;Sterk stedelijk;2010;0.35;3.66;7.31
8451;6000050;1100;1020900;2030220;Sterk stedelijk;2011;0.38;5.36;8.08
8452;6000050;1100;1020900;2030220;Sterk stedelijk;2012;0.36;4.55;7.64
8453;6000050;1100;1020900;2030220;Sterk stedelijk;2013;0.35;4.67;7.71
8454;6000050;1100;1020900;2030220;Sterk stedelijk;2014;0.34;6.48;9.01
8455;6000050;1100;1020900;2030220;Matig stedelijk;2010;0.43;6.66;9.98
8456;6000050;1100;1020900;2030220;Matig stedelijk;2011;0.4;4.63;8.11
8457;6000050;1100;1020900;2030220;Matig stedelijk;2012;0.41;6.34;11.63
8458;6000050;1100;1020900;2030220;Matig stedelijk;2013;0.42;6.03;9.0
8459;6000050;1100;1020900;2030220;Matig stedelijk;2014;0.31;5.04;7.27
8460;6000050;1100;1020900;2030220;Weinig stedelijk;2010;0.38;3.54;5.69
8461;6000050;1100;1020900;2030220;Weinig stedelijk;2011;0.38;4.77;7.63
8462;6000050;1100;1020900;2030220;Weinig stedelijk;2012;0.43;5.24;7.68
8463;6000050;1100;1020900;2030220;Weinig stedelijk;2013;0.41;6.03;8.15
8464;6000050;1100;1020900;2030220;Weinig stedelijk;2014;0.41;4.4;7.65
8465;6000050;1100;1020900;2030220;Niet stedelijk;2010;0.38;4.35;8.73
8466;6000050;1100;1020900;2030220;Niet stedelijk;2011;0.31;4.48;5.43
8467;6000050;1100;1020900;2030220;Niet stedelijk;2012;0.39;2.76;7.01
8468;6000050;1100;1020900;2030220;Niet stedelijk;2013;0.4;6.99;9.79
8469;6000050;1100;1020900;2030220;Niet stedelijk;2014;0.39;6.33;7.67
8470;6000050;1100;1020900;2030230;Nederland;2010;0.47;5.05;10.98
8471;6000050;1100;1020900;2030230;Nederland;2011;0.41;4.22;9.24
8472;6000050;1100;1020900;2030230;Nederland;2012;0.46;4.95;10.83
8473;6000050;1100;1020900;2030230;Nederland;2013;0.46;5.02;11.45
8474;6000050;1100;1020900;2030230;Nederland;2014;0.47;4.68;11.35
8475;6000050;1100;1020900;2030230;Noord-Nederland (LD);2010;0.5;7.0;14.35
8476;6000050;1100;1020900;2030230;Noord-Nederland (LD);2011;0.36;4.43;8.39
8477;6000050;1100;1020900;2030230;Noord-Nederland (LD);2012;0.36;3.8;8.33
8478;6000050;1100;1020900;2030230;Noord-Nederland (LD);2013;0.44;3.38;7.96
8479;6000050;1100;1020900;2030230;Noord-Nederland (LD);2014;0.49;4.57;9.6
8480;6000050;1100;1020900;2030230;Oost-Nederland (LD);2010;0.46;4.02;8.44
8481;6000050;1100;1020900;2030230;Oost-Nederland (LD);2011;0.43;3.69;8.37
8482;6000050;1100;1020900;2030230;Oost-Nederland (LD);2012;0.51;4.88;10.01
8483;6000050;1100;1020900;2030230;Oost-Nederland (LD);2013;0.5;5.87;12.85
8484;6000050;1100;1020900;2030230;Oost-Nederland (LD);2014;0.47;5.48;10.62
8485;6000050;1100;1020900;2030230;West-Nederland (LD);2010;0.46;4.72;11.96
8486;6000050;1100;1020900;2030230;West-Nederland (LD);2011;0.41;4.04;10.25
8487;6000050;1100;1020900;2030230;West-Nederland (LD);2012;0.46;4.98;11.69
8488;6000050;1100;1020900;2030230;West-Nederland (LD);2013;0.45;5.17;12.04
8489;6000050;1100;1020900;2030230;West-Nederland (LD);2014;0.47;4.36;12.52
8490;6000050;1100;1020900;2030230;Zuid-Nederland (LD);2010;0.46;5.69;9.99
8491;6000050;1100;1020900;2030230;Zuid-Nederland (LD);2011;0.42;4.99;8.54
8492;6000050;1100;1020900;2030230;Zuid-Nederland (LD);2012;0.48;5.54;11.28
8493;6000050;1100;1020900;2030230;Zuid-Nederland (LD);2013;0.44;4.65;10.58
8494;6000050;1100;1020900;2030230;Zuid-Nederland (LD);2014;0.47;4.55;10.69
8495;6000050;1100;1020900;2030230;Groningen (PV);2010;0.52;13.57;18.17
8496;6000050;1100;1020900;2030230;Groningen (PV);2011;0.38;3.5;9.1
8497;6000050;1100;1020900;2030230;Groningen (PV);2012;0.35;5.67;9.65
8498;6000050;1100;1020900;2030230;Groningen (PV);2013;0.37;3.48;7.18
8499;6000050;1100;1020900;2030230;Groningen (PV);2014;0.49;3.36;8.62
8500;6000050;1100;1020900;2030230;Friesland (PV);2010;0.41;3.41;13.58
8501;6000050;1100;1020900;2030230;Friesland (PV);2011;0.36;6.8;10.63
8502;6000050;1100;1020900;2030230;Friesland (PV);2012;0.38;2.57;6.06
8503;6000050;1100;1020900;2030230;Friesland (PV);2013;0.54;3.54;8.46
8504;6000050;1100;1020900;2030230;Friesland (PV);2014;0.54;5.8;9.54
8505;6000050;1100;1020900;2030230;Drenthe (PV);2010;0.61;5.37;11.54
8506;6000050;1100;1020900;2030230;Drenthe (PV);2011;0.32;2.44;4.97
8507;6000050;1100;1020900;2030230;Drenthe (PV);2012;0.34;3.38;9.9
8508;6000050;1100;1020900;2030230;Drenthe (PV);2013;0.37;3.03;8.18
8509;6000050;1100;1020900;2030230;Drenthe (PV);2014;0.41;4.27;10.8
8510;6000050;1100;1020900;2030230;Overijssel (PV);2010;0.5;3.84;8.86
8511;6000050;1100;1020900;2030230;Overijssel (PV);2011;0.54;3.4;7.82
8512;6000050;1100;1020900;2030230;Overijssel (PV);2012;0.54;4.66;10.0
8513;6000050;1100;1020900;2030230;Overijssel (PV);2013;0.44;4.4;10.82
8514;6000050;1100;1020900;2030230;Overijssel (PV);2014;0.44;5.07;10.05
8515;6000050;1100;1020900;2030230;Flevoland (PV);2010;0.47;5.7;8.61
8516;6000050;1100;1020900;2030230;Flevoland (PV);2011;0.36;2.15;4.44
8517;6000050;1100;1020900;2030230;Flevoland (PV);2012;0.46;6.66;9.81
8518;6000050;1100;1020900;2030230;Flevoland (PV);2013;0.34;6.1;7.55
8519;6000050;1100;1020900;2030230;Flevoland (PV);2014;0.46;7.1;12.57
8520;6000050;1100;1020900;2030230;Gelderland (PV);2010;0.43;3.86;8.16
8521;6000050;1100;1020900;2030230;Gelderland (PV);2011;0.39;4.14;9.42
8522;6000050;1100;1020900;2030230;Gelderland (PV);2012;0.5;4.63;10.06
8523;6000050;1100;1020900;2030230;Gelderland (PV);2013;0.57;6.63;14.86
8524;6000050;1100;1020900;2030230;Gelderland (PV);2014;0.49;5.43;10.61
8525;6000050;1100;1020900;2030230;Utrecht (PV);2010;0.42;4.92;9.36
8526;6000050;1100;1020900;2030230;Utrecht (PV);2011;0.47;2.92;8.9
8527;6000050;1100;1020900;2030230;Utrecht (PV);2012;0.5;5.64;13.89
8528;6000050;1100;1020900;2030230;Utrecht (PV);2013;0.46;6.87;16.6
8529;6000050;1100;1020900;2030230;Utrecht (PV);2014;0.53;3.61;10.24
8530;6000050;1100;1020900;2030230;Noord-Holland (PV);2010;0.52;4.36;14.21
8531;6000050;1100;1020900;2030230;Noord-Holland (PV);2011;0.42;5.17;11.94
8532;6000050;1100;1020900;2030230;Noord-Holland (PV);2012;0.54;5.88;15.89
8533;6000050;1100;1020900;2030230;Noord-Holland (PV);2013;0.44;4.2;12.4
8534;6000050;1100;1020900;2030230;Noord-Holland (PV);2014;0.41;3.22;10.21
8535;6000050;1100;1020900;2030230;Zuid-Holland (PV);2010;0.45;3.98;10.91
8536;6000050;1100;1020900;2030230;Zuid-Holland (PV);2011;0.38;3.32;9.21
8537;6000050;1100;1020900;2030230;Zuid-Holland (PV);2012;0.37;3.66;7.68
8538;6000050;1100;1020900;2030230;Zuid-Holland (PV);2013;0.45;5.46;10.87
8539;6000050;1100;1020900;2030230;Zuid-Holland (PV);2014;0.48;5.3;15.24
8540;6000050;1100;1020900;2030230;Zeeland (PV);2010;0.41;12.02;12.89
8541;6000050;1100;1020900;2030230;Zeeland (PV);2011;0.4;6.73;12.96
8542;6000050;1100;1020900;2030230;Zeeland (PV);2012;0.52;8.38;10.76
8543;6000050;1100;1020900;2030230;Zeeland (PV);2013;0.42;4.17;7.06
8544;6000050;1100;1020900;2030230;Zeeland (PV);2014;0.52;5.23;10.24
8545;6000050;1100;1020900;2030230;Noord-Brabant (PV);2010;0.41;5.32;8.75
8546;6000050;1100;1020900;2030230;Noord-Brabant (PV);2011;0.43;5.42;9.37
8547;6000050;1100;1020900;2030230;Noord-Brabant (PV);2012;0.46;5.26;10.81
8548;6000050;1100;1020900;2030230;Noord-Brabant (PV);2013;0.44;4.41;9.95
8549;6000050;1100;1020900;2030230;Noord-Brabant (PV);2014;0.45;3.54;10.07
8550;6000050;1100;1020900;2030230;Limburg (PV);2010;0.55;6.42;12.44
8551;6000050;1100;1020900;2030230;Limburg (PV);2011;0.39;4.15;6.93
8552;6000050;1100;1020900;2030230;Limburg (PV);2012;0.51;6.14;12.27
8553;6000050;1100;1020900;2030230;Limburg (PV);2013;0.44;5.17;11.91
8554;6000050;1100;1020900;2030230;Limburg (PV);2014;0.51;6.38;11.81
8555;6000050;1100;1020900;2030230;Zeer sterk stedelijk;2010;0.52;5.83;15.19
8556;6000050;1100;1020900;2030230;Zeer sterk stedelijk;2011;0.41;3.4;9.71
8557;6000050;1100;1020900;2030230;Zeer sterk stedelijk;2012;0.39;3.76;10.03
8558;6000050;1100;1020900;2030230;Zeer sterk stedelijk;2013;0.41;4.32;11.98
8559;6000050;1100;1020900;2030230;Zeer sterk stedelijk;2014;0.49;4.75;12.94
8560;6000050;1100;1020900;2030230;Sterk stedelijk;2010;0.4;4.35;9.03
8561;6000050;1100;1020900;2030230;Sterk stedelijk;2011;0.43;4.41;9.24
8562;6000050;1100;1020900;2030230;Sterk stedelijk;2012;0.51;5.93;12.36
8563;6000050;1100;1020900;2030230;Sterk stedelijk;2013;0.48;5.56;12.83
8564;6000050;1100;1020900;2030230;Sterk stedelijk;2014;0.41;4.54;9.92
8565;6000050;1100;1020900;2030230;Matig stedelijk;2010;0.46;5.28;9.79
8566;6000050;1100;1020900;2030230;Matig stedelijk;2011;0.39;4.25;8.66
8567;6000050;1100;1020900;2030230;Matig stedelijk;2012;0.46;5.34;11.34
8568;6000050;1100;1020900;2030230;Matig stedelijk;2013;0.44;5.21;11.89
8569;6000050;1100;1020900;2030230;Matig stedelijk;2014;0.52;5.41;12.1
8570;6000050;1100;1020900;2030230;Weinig stedelijk;2010;0.5;4.83;10.94
8571;6000050;1100;1020900;2030230;Weinig stedelijk;2011;0.41;4.11;8.66
8572;6000050;1100;1020900;2030230;Weinig stedelijk;2012;0.45;4.48;10.07
8573;6000050;1100;1020900;2030230;Weinig stedelijk;2013;0.51;5.1;10.46
8574;6000050;1100;1020900;2030230;Weinig stedelijk;2014;0.47;4.0;9.98
8575;6000050;1100;1020900;2030230;Niet stedelijk;2010;0.48;5.6;11.79
8576;6000050;1100;1020900;2030230;Niet stedelijk;2011;0.4;5.17;10.67
8577;6000050;1100;1020900;2030230;Niet stedelijk;2012;0.49;4.78;9.14
8578;6000050;1100;1020900;2030230;Niet stedelijk;2013;0.42;4.22;8.17
8579;6000050;1100;1020900;2030230;Niet stedelijk;2014;0.53;4.87;13.83
8580;6000050;1100;1020900;2030240;Nederland;2010;0.14;1.07;5.73
8581;6000050;1100;1020900;2030240;Nederland;2011;0.17;1.27;7.5
8582;6000050;1100;1020900;2030240;Nederland;2012;0.15;0.91;6.35
8583;6000050;1100;1020900;2030240;Nederland;2013;0.15;0.99;6.48
8584;6000050;1100;1020900;2030240;Nederland;2014;0.19;1.38;8.03
8585;6000050;1100;1020900;2030240;Noord-Nederland (LD);2010;0.17;0.81;6.55
8586;6000050;1100;1020900;2030240;Noord-Nederland (LD);2011;0.16;2.03;8.77
8587;6000050;1100;1020900;2030240;Noord-Nederland (LD);2012;0.14;1.25;5.85
8588;6000050;1100;1020900;2030240;Noord-Nederland (LD);2013;0.17;1.1;8.54
8589;6000050;1100;1020900;2030240;Noord-Nederland (LD);2014;0.22;1.45;8.48
8590;6000050;1100;1020900;2030240;Oost-Nederland (LD);2010;0.16;1.13;6.57
8591;6000050;1100;1020900;2030240;Oost-Nederland (LD);2011;0.19;0.8;6.52
8592;6000050;1100;1020900;2030240;Oost-Nederland (LD);2012;0.18;1.07;6.63
8593;6000050;1100;1020900;2030240;Oost-Nederland (LD);2013;0.19;0.95;7.15
8594;6000050;1100;1020900;2030240;Oost-Nederland (LD);2014;0.23;1.82;9.56
8595;6000050;1100;1020900;2030240;West-Nederland (LD);2010;0.12;1.26;5.22
8596;6000050;1100;1020900;2030240;West-Nederland (LD);2011;0.17;1.48;8.04
8597;6000050;1100;1020900;2030240;West-Nederland (LD);2012;0.13;0.85;6.52
8598;6000050;1100;1020900;2030240;West-Nederland (LD);2013;0.13;1.06;5.32
8599;6000050;1100;1020900;2030240;West-Nederland (LD);2014;0.15;1.05;6.68
8600;6000050;1100;1020900;2030240;Zuid-Nederland (LD);2010;0.15;0.78;5.37
8601;6000050;1100;1020900;2030240;Zuid-Nederland (LD);2011;0.15;0.94;6.76
8602;6000050;1100;1020900;2030240;Zuid-Nederland (LD);2012;0.18;0.68;6.01
8603;6000050;1100;1020900;2030240;Zuid-Nederland (LD);2013;0.16;0.85;7.02
8604;6000050;1100;1020900;2030240;Zuid-Nederland (LD);2014;0.21;1.56;8.93
8605;6000050;1100;1020900;2030240;Groningen (PV);2010;0.2;0.57;6.98
8606;6000050;1100;1020900;2030240;Groningen (PV);2011;;;
8607;6000050;1100;1020900;2030240;Groningen (PV);2012;;;
8608;6000050;1100;1020900;2030240;Groningen (PV);2013;0.16;0.93;11.16
8609;6000050;1100;1020900;2030240;Groningen (PV);2014;;;
8610;6000050;1100;1020900;2030240;Friesland (PV);2010;0.2;1.01;7.61
8611;6000050;1100;1020900;2030240;Friesland (PV);2011;;;
8612;6000050;1100;1020900;2030240;Friesland (PV);2012;;;
8613;6000050;1100;1020900;2030240;Friesland (PV);2013;0.19;0.88;6.37
8614;6000050;1100;1020900;2030240;Friesland (PV);2014;0.31;1.88;10.89
8615;6000050;1100;1020900;2030240;Drenthe (PV);2010;;;
8616;6000050;1100;1020900;2030240;Drenthe (PV);2011;0.22;3.39;11.43
8617;6000050;1100;1020900;2030240;Drenthe (PV);2012;;;
8618;6000050;1100;1020900;2030240;Drenthe (PV);2013;;;
8619;6000050;1100;1020900;2030240;Drenthe (PV);2014;;;
8620;6000050;1100;1020900;2030240;Overijssel (PV);2010;;;
8621;6000050;1100;1020900;2030240;Overijssel (PV);2011;0.18;0.72;8.39
8622;6000050;1100;1020900;2030240;Overijssel (PV);2012;0.18;0.95;6.82
8623;6000050;1100;1020900;2030240;Overijssel (PV);2013;;;
8624;6000050;1100;1020900;2030240;Overijssel (PV);2014;0.29;1.59;11.36
8625;6000050;1100;1020900;2030240;Flevoland (PV);2010;;;
8626;6000050;1100;1020900;2030240;Flevoland (PV);2011;;;
8627;6000050;1100;1020900;2030240;Flevoland (PV);2012;0.31;1.52;7.69
8628;6000050;1100;1020900;2030240;Flevoland (PV);2013;;;
8629;6000050;1100;1020900;2030240;Flevoland (PV);2014;0.21;1.64;13.99
8630;6000050;1100;1020900;2030240;Gelderland (PV);2010;0.15;1.43;8.31
8631;6000050;1100;1020900;2030240;Gelderland (PV);2011;0.17;0.76;5.86
8632;6000050;1100;1020900;2030240;Gelderland (PV);2012;0.16;1.04;6.31
8633;6000050;1100;1020900;2030240;Gelderland (PV);2013;0.21;0.96;7.92
8634;6000050;1100;1020900;2030240;Gelderland (PV);2014;0.19;1.99;7.65
8635;6000050;1100;1020900;2030240;Utrecht (PV);2010;;;
8636;6000050;1100;1020900;2030240;Utrecht (PV);2011;0.25;1.88;11.19
8637;6000050;1100;1020900;2030240;Utrecht (PV);2012;;;
8638;6000050;1100;1020900;2030240;Utrecht (PV);2013;;;
8639;6000050;1100;1020900;2030240;Utrecht (PV);2014;;;
8640;6000050;1100;1020900;2030240;Noord-Holland (PV);2010;0.14;1.96;7.82
8641;6000050;1100;1020900;2030240;Noord-Holland (PV);2011;0.14;0.99;5.13
8642;6000050;1100;1020900;2030240;Noord-Holland (PV);2012;0.1;0.55;6.46
8643;6000050;1100;1020900;2030240;Noord-Holland (PV);2013;0.11;1.17;4.57
8644;6000050;1100;1020900;2030240;Noord-Holland (PV);2014;0.14;0.56;5.21
8645;6000050;1100;1020900;2030240;Zuid-Holland (PV);2010;0.12;1.0;3.91
8646;6000050;1100;1020900;2030240;Zuid-Holland (PV);2011;0.16;1.68;8.99
8647;6000050;1100;1020900;2030240;Zuid-Holland (PV);2012;0.13;1.02;6.33
8648;6000050;1100;1020900;2030240;Zuid-Holland (PV);2013;0.12;0.63;4.91
8649;6000050;1100;1020900;2030240;Zuid-Holland (PV);2014;0.17;1.58;8.05
8650;6000050;1100;1020900;2030240;Zeeland (PV);2010;;;
8651;6000050;1100;1020900;2030240;Zeeland (PV);2011;;;
8652;6000050;1100;1020900;2030240;Zeeland (PV);2012;;;
8653;6000050;1100;1020900;2030240;Zeeland (PV);2013;0.22;1.8;10.59
8654;6000050;1100;1020900;2030240;Zeeland (PV);2014;0.15;0.84;5.55
8655;6000050;1100;1020900;2030240;Noord-Brabant (PV);2010;0.11;0.43;3.28
8656;6000050;1100;1020900;2030240;Noord-Brabant (PV);2011;0.13;0.86;5.93
8657;6000050;1100;1020900;2030240;Noord-Brabant (PV);2012;0.18;0.55;5.1
8658;6000050;1100;1020900;2030240;Noord-Brabant (PV);2013;0.13;0.73;5.26
8659;6000050;1100;1020900;2030240;Noord-Brabant (PV);2014;0.21;2.01;10.41
8660;6000050;1100;1020900;2030240;Limburg (PV);2010;0.23;1.46;9.51
8661;6000050;1100;1020900;2030240;Limburg (PV);2011;0.18;1.11;8.39
8662;6000050;1100;1020900;2030240;Limburg (PV);2012;;;
8663;6000050;1100;1020900;2030240;Limburg (PV);2013;0.21;1.13;10.78
8664;6000050;1100;1020900;2030240;Limburg (PV);2014;0.2;0.73;6.25
8665;6000050;1100;1020900;2030240;Zeer sterk stedelijk;2010;0.14;1.32;5.72
8666;6000050;1100;1020900;2030240;Zeer sterk stedelijk;2011;0.15;1.93;8.16
8667;6000050;1100;1020900;2030240;Zeer sterk stedelijk;2012;0.11;0.95;6.46
8668;6000050;1100;1020900;2030240;Zeer sterk stedelijk;2013;0.11;0.45;3.57
8669;6000050;1100;1020900;2030240;Zeer sterk stedelijk;2014;0.14;1.02;5.33
8670;6000050;1100;1020900;2030240;Sterk stedelijk;2010;0.14;1.22;5.78
8671;6000050;1100;1020900;2030240;Sterk stedelijk;2011;0.17;0.93;7.99
8672;6000050;1100;1020900;2030240;Sterk stedelijk;2012;0.16;0.93;6.17
8673;6000050;1100;1020900;2030240;Sterk stedelijk;2013;0.16;1.17;5.87
8674;6000050;1100;1020900;2030240;Sterk stedelijk;2014;0.22;1.32;10.26
8675;6000050;1100;1020900;2030240;Matig stedelijk;2010;0.13;0.49;4.2
8676;6000050;1100;1020900;2030240;Matig stedelijk;2011;0.17;1.35;5.92
8677;6000050;1100;1020900;2030240;Matig stedelijk;2012;0.16;0.69;5.95
8678;6000050;1100;1020900;2030240;Matig stedelijk;2013;0.14;1.2;6.88
8679;6000050;1100;1020900;2030240;Matig stedelijk;2014;0.17;0.85;6.35
8680;6000050;1100;1020900;2030240;Weinig stedelijk;2010;0.18;1.27;6.9
8681;6000050;1100;1020900;2030240;Weinig stedelijk;2011;0.17;1.12;7.48
8682;6000050;1100;1020900;2030240;Weinig stedelijk;2012;0.17;0.8;6.9
8683;6000050;1100;1020900;2030240;Weinig stedelijk;2013;0.18;0.88;7.23
8684;6000050;1100;1020900;2030240;Weinig stedelijk;2014;0.21;2.32;9.4
8685;6000050;1100;1020900;2030240;Niet stedelijk;2010;0.12;0.95;5.96
8686;6000050;1100;1020900;2030240;Niet stedelijk;2011;0.17;1.25;8.08
8687;6000050;1100;1020900;2030240;Niet stedelijk;2012;0.13;1.39;6.23
8688;6000050;1100;1020900;2030240;Niet stedelijk;2013;0.16;1.26;10.53
8689;6000050;1100;1020900;2030240;Niet stedelijk;2014;0.18;1.26;6.93
8690;6000050;1100;1020900;2030250;Nederland;2010;0.26;2.43;4.38
8691;6000050;1100;1020900;2030250;Nederland;2011;0.26;2.45;4.22
8692;6000050;1100;1020900;2030250;Nederland;2012;0.27;2.28;4.34
8693;6000050;1100;1020900;2030250;Nederland;2013;0.27;2.46;4.64
