ID;Bestedingscategorieen;Perioden;JaarmutatieCPI_1;Wegingscoefficient_2;BijdrageAanDeJaarmutatieCPI_3;ImpactOpDeJaarmutatieCPI_4
374;011100 Brood en granen;2017 februari;0.1;2450;0.0;-0.04
375;011100 Brood en granen;2017 maart;0.1;2450;0.0;-0.03
376;011100 Brood en granen;2017 april;-0.1;2450;0.0;-0.04
377;011100 Brood en granen;2017 mei;0.5;2450;0.01;-0.01
378;011100 Brood en granen;2017 juni;0.4;2450;0.01;-0.02
379;011100 Brood en granen;2017 juli;0.7;2450;0.02;-0.02
380;011100 Brood en granen;2017 augustus;1.3;2450;0.03;0.0
381;011100 Brood en granen;2017 september;1.7;2450;0.04;0.01
382;011100 Brood en granen;2017 oktober;1.8;2450;0.04;0.01
383;011100 Brood en granen;2017 november;1.4;2450;0.03;0.0
384;011100 Brood en granen;2017 december;0.4;2450;0.01;-0.02
385;011100 Brood en granen;2017;0.7;2450;0.02;-0.02
386;011100 Brood en granen;2018 januari;-0.2;2375;0.0;-0.04
387;011100 Brood en granen;2018 februari;0.0;2375;0.0;-0.03
388;011100 Brood en granen;2018 maart;0.1;2375;0.0;-0.02
389;011100 Brood en granen;2018 april;-0.4;2375;-0.01;-0.04
390;011100 Brood en granen;2018 mei;-0.4;2375;-0.01;-0.05
391;011100 Brood en granen;2018 juni;-1.3;2375;-0.03;-0.07
392;011100 Brood en granen;2018 juli;-0.6;2375;-0.01;-0.07
393;011100 Brood en granen;2018 augustus;-1.1;2375;-0.03;-0.08
394;011100 Brood en granen;2018 september;-1.0;2375;-0.02;-0.07
395;011100 Brood en granen;2018 oktober;-1.8;2375;-0.04;-0.1
396;011100 Brood en granen;2018 november;-0.2;2375;0.0;-0.05
397;011100 Brood en granen;2018 december;0.5;2375;0.01;-0.04
398;011100 Brood en granen;2018;-0.6;2375;-0.01;-0.05
399;011100 Brood en granen;2019 januari;3.6;2298;0.08;0.03
400;011100 Brood en granen;2019 februari;4.0;2298;0.09;0.03
401;011100 Brood en granen;2019 maart;4.1;2298;0.1;0.03
402;011100 Brood en granen;2019 april;4.2;2298;0.1;0.03
403;011100 Brood en granen;2019 mei;3.8;2298;0.09;0.03
404;011100 Brood en granen;2019 juni;4.8;2298;0.11;0.05
405;011100 Brood en granen;2019 juli;4.1;2298;0.09;0.04
406;011100 Brood en granen;2019 augustus;4.5;2298;0.1;0.04
407;011100 Brood en granen;2019 september;4.6;2298;0.1;0.05
408;011100 Brood en granen;2019 oktober;5.5;2298;0.12;0.06
409;011100 Brood en granen;2019 november;3.9;2298;0.09;0.03
410;011100 Brood en granen;2019 december;2.5;2298;0.06;-0.01
411;011100 Brood en granen;2019;4.1;2298;0.09;0.04
412;011100 Brood en granen;2020 januari;0.3;2253;0.01;-0.04
413;011100 Brood en granen;2020 februari;-0.3;2253;-0.01;-0.05
414;011100 Brood en granen;2020 maart;0.4;2253;0.01;-0.03
415;011100 Brood en granen;2020 april;1.5;2253;0.03;0.01
416;011100 Brood en granen;2020 mei;1.0;2253;0.02;0.0
417;011100 Brood en granen;2020 juni;0.7;2253;0.02;-0.02
418;011100 Brood en granen;2020 juli;0.4;2253;0.01;-0.03
419;011100 Brood en granen;2020 augustus;0.0;2253;0.0;-0.02
420;011100 Brood en granen;2020 september;0.2;2253;0.0;-0.02
421;011100 Brood en granen;2020 oktober;-0.2;2253;0.0;-0.03
422;011100 Brood en granen;2020 november;0.5;2253;0.01;-0.01
423;011100 Brood en granen;2020 december;0.8;2253;0.02;0.0
424;011100 Brood en granen;2020;0.5;2253;0.01;-0.02
425;011100 Brood en granen;2021 januari;0.6;2489;0.01;-0.02
426;011100 Brood en granen;2021 februari;0.6;2489;0.01;-0.03
427;011100 Brood en granen;2021 maart;0.2;2489;0.0;-0.04
428;011100 Brood en granen;2021 april;-1.5;2489;-0.04;-0.08
429;011100 Brood en granen;2021 mei;-0.5;2489;-0.01;-0.07
430;011100 Brood en granen;2021 juni;0.1;2489;0.0;-0.05
431;011100 Brood en granen;2021 juli;0.1;2489;0.0;-0.04
432;011100 Brood en granen;2021 augustus;0.2;2489;0.01;-0.06
433;011100 Brood en granen;2021 september;0.1;2489;0.0;-0.07
434;011100 Brood en granen;2021 oktober;0.3;2489;0.01;-0.08
435;011100 Brood en granen;2021 november;0.7;2489;0.02;-0.11
436;011100 Brood en granen;2021 december;1.3;2489;0.03;-0.11
437;011100 Brood en granen;2021;0.2;2489;0.0;-0.06
438;011100 Brood en granen;2022 januari;3.5;2381;0.09;-0.08
439;011100 Brood en granen;2022 februari;4.0;2381;0.1;-0.06
440;011100 Brood en granen;2022 maart;4.6;2381;0.11;-0.13
441;011100 Brood en granen;2022 april;5.9;2381;0.14;-0.09
442;011100 Brood en granen;2022 mei;6.5;2381;0.16;-0.06
443;011100 Brood en granen;2022 juni;7.6;2381;0.19;-0.02
444;011100 Brood en granen;2022 juli;9.2;2381;0.22;-0.03
445;011100 Brood en granen;2022 augustus;10.5;2381;0.26;-0.04
446;011100 Brood en granen;2022 september;10.1;2381;0.24;-0.11
447;011100 Brood en granen;2022 oktober;11.3;2381;0.27;-0.07
448;011100 Brood en granen;2022 november;14.1;2381;0.34;0.1
449;011100 Brood en granen;2022 december;16.4;2381;0.39;0.17
450;011100 Brood en granen;2022;8.6;2381;0.21;-0.03
451;011100 Brood en granen;2023 januari;18.0;2342;0.43;0.25
452;011100 Brood en granen;2023 februari;19.5;2342;0.46;0.27
453;011100 Brood en granen;2023 maart;19.5;2342;0.45;0.35
454;011100 Brood en granen;2023 april;18.8;2342;0.43;0.32
455;011100 Brood en granen;2023 mei;18.9;2342;0.44;0.3
456;011100 Brood en granen;2023 juni;17.3;2342;0.41;0.28
457;011100 Brood en granen;2023 juli;16.2;2342;0.38;0.27
458;011100 Brood en granen;2023 augustus;14.3;2342;0.33;0.27
459;011100 Brood en granen;2023 september;14.3;2342;0.32;0.33
460;011100 Brood en granen;2023 oktober;13.1;2342;0.29;0.31
461;011100 Brood en granen;2023 november;10.2;2342;0.24;0.21
462;011100 Brood en granen;2023 december;7.1;2342;0.17;0.14
463;011100 Brood en granen;2023;15.5;2342;0.36;0.27
464;011100 Brood en granen;2024 januari;3.9;2288;0.1;0.02
465;011100 Brood en granen;2024 februari;1.0;2288;0.03;-0.04
466;011100 Brood en granen;2024 maart;0.8;2288;0.02;-0.05
467;011100 Brood en granen;2024 april;0.8;2288;0.02;-0.04
468;011100 Brood en granen;2024 mei;0.0;2288;0.0;-0.06
469;011100 Brood en granen;2024 juni;0.4;2288;0.01;-0.07
470;011100 Brood en granen;2024 juli;0.0;2288;0.0;-0.09
471;011100 Brood en granen;2024 augustus;0.1;2288;0.0;-0.08
472;011100 Brood en granen;2024 september;0.3;2288;0.01;-0.07
473;011100 Brood en granen;2024 oktober;0.5;2288;0.01;-0.07
474;011100 Brood en granen;2024 november;1.0;2288;0.02;-0.07
475;011100 Brood en granen;2024 december;1.6;2288;0.04;-0.06
476;011100 Brood en granen;2024;0.9;2288;0.02;-0.06
477;011100 Brood en granen;2025 januari;2.4;2340;0.05;-0.02
478;011100 Brood en granen;2025 februari;3.3;2340;0.08;-0.01
479;011100 Brood en granen;2025 maart;2.1;2340;0.05;-0.04
480;011200 Vlees;2016 januari;0.0;2238;0.0;-0.01
481;011200 Vlees;2016 februari;0.3;2238;0.01;-0.01
482;011200 Vlees;2016 maart;0.4;2238;0.01;0.0
483;011200 Vlees;2016 april;-0.5;2238;-0.01;-0.01
484;011200 Vlees;2016 mei;0.1;2238;0.0;0.0
485;011200 Vlees;2016 juni;0.4;2238;0.01;0.01
486;011200 Vlees;2016 juli;-0.3;2238;-0.01;0.0
487;011200 Vlees;2016 augustus;0.0;2238;0.0;0.0
488;011200 Vlees;2016 september;-0.3;2238;-0.01;-0.01
489;011200 Vlees;2016 oktober;1.6;2238;0.03;0.03
490;011200 Vlees;2016 november;1.4;2238;0.03;0.02
491;011200 Vlees;2016 december;2.2;2238;0.05;0.03
492;011200 Vlees;2016;0.4;2238;0.01;0.0
493;011200 Vlees;2017 januari;2.3;2347;0.05;0.01
494;011200 Vlees;2017 februari;2.2;2347;0.05;0.01
495;011200 Vlees;2017 maart;2.2;2347;0.05;0.02
496;011200 Vlees;2017 april;2.7;2347;0.06;0.03
497;011200 Vlees;2017 mei;3.6;2347;0.08;0.06
498;011200 Vlees;2017 juni;4.4;2347;0.1;0.08
499;011200 Vlees;2017 juli;5.3;2347;0.12;0.09
500;011200 Vlees;2017 augustus;5.3;2347;0.12;0.09
501;011200 Vlees;2017 september;5.6;2347;0.13;0.1
502;011200 Vlees;2017 oktober;4.4;2347;0.1;0.07
503;011200 Vlees;2017 november;4.2;2347;0.1;0.06
504;011200 Vlees;2017 december;3.9;2347;0.09;0.06
505;011200 Vlees;2017;3.8;2347;0.09;0.06
506;011200 Vlees;2018 januari;2.8;2341;0.07;0.03
507;011200 Vlees;2018 februari;3.5;2341;0.08;0.05
508;011200 Vlees;2018 maart;2.1;2341;0.05;0.03
509;011200 Vlees;2018 april;1.4;2341;0.03;0.01
510;011200 Vlees;2018 mei;0.6;2341;0.02;-0.02
511;011200 Vlees;2018 juni;0.1;2341;0.0;-0.04
512;011200 Vlees;2018 juli;-0.7;2341;-0.02;-0.07
513;011200 Vlees;2018 augustus;0.5;2341;0.01;-0.04
514;011200 Vlees;2018 september;0.0;2341;0.0;-0.04
515;011200 Vlees;2018 oktober;-0.3;2341;-0.01;-0.06
516;011200 Vlees;2018 november;0.8;2341;0.02;-0.03
517;011200 Vlees;2018 december;0.0;2341;0.0;-0.05
518;011200 Vlees;2018;0.9;2341;0.02;-0.02
519;011200 Vlees;2019 januari;2.3;2245;0.05;0.0
520;011200 Vlees;2019 februari;2.2;2245;0.05;-0.01
521;011200 Vlees;2019 maart;3.2;2245;0.07;0.01
522;011200 Vlees;2019 april;4.5;2245;0.1;0.04
523;011200 Vlees;2019 mei;5.3;2245;0.12;0.06
524;011200 Vlees;2019 juni;5.7;2245;0.13;0.07
525;011200 Vlees;2019 juli;6.6;2245;0.15;0.09
526;011200 Vlees;2019 augustus;6.8;2245;0.15;0.09
527;011200 Vlees;2019 september;7.2;2245;0.16;0.1
528;011200 Vlees;2019 oktober;7.8;2245;0.17;0.12
529;011200 Vlees;2019 november;7.0;2245;0.16;0.1
530;011200 Vlees;2019 december;6.7;2245;0.15;0.09
531;011200 Vlees;2019;5.4;2245;0.12;0.06
532;011200 Vlees;2020 januari;5.3;2266;0.12;0.08
533;011200 Vlees;2020 februari;7.3;2266;0.16;0.13
534;011200 Vlees;2020 maart;9.0;2266;0.2;0.17
535;011200 Vlees;2020 april;8.0;2266;0.18;0.16
536;011200 Vlees;2020 mei;6.8;2266;0.15;0.13
537;011200 Vlees;2020 juni;6.3;2266;0.14;0.11
538;011200 Vlees;2020 juli;5.9;2266;0.13;0.1
539;011200 Vlees;2020 augustus;3.9;2266;0.09;0.07
540;011200 Vlees;2020 september;4.3;2266;0.1;0.07
541;011200 Vlees;2020 oktober;3.6;2266;0.08;0.06
542;011200 Vlees;2020 november;3.0;2266;0.07;0.05
543;011200 Vlees;2020 december;2.2;2266;0.05;0.03
544;011200 Vlees;2020;5.4;2266;0.12;0.1
545;011200 Vlees;2021 januari;2.0;2487;0.05;0.01
546;011200 Vlees;2021 februari;0.1;2487;0.0;-0.04
547;011200 Vlees;2021 maart;-1.7;2487;-0.04;-0.09
548;011200 Vlees;2021 april;-2.0;2487;-0.05;-0.1
549;011200 Vlees;2021 mei;-1.5;2487;-0.03;-0.09
550;011200 Vlees;2021 juni;-1.6;2487;-0.04;-0.09
551;011200 Vlees;2021 juli;-1.3;2487;-0.03;-0.07
552;011200 Vlees;2021 augustus;-0.3;2487;0.0;-0.07
553;011200 Vlees;2021 september;-1.0;2487;-0.02;-0.09
554;011200 Vlees;2021 oktober;-0.4;2487;-0.01;-0.1
555;011200 Vlees;2021 november;-0.7;2487;-0.02;-0.15
556;011200 Vlees;2021 december;1.9;2487;0.05;-0.1
557;011200 Vlees;2021;-0.5;2487;-0.01;-0.08
558;011200 Vlees;2022 januari;2.8;2455;0.07;-0.09
559;011200 Vlees;2022 februari;3.8;2455;0.09;-0.06
560;011200 Vlees;2022 maart;5.5;2455;0.14;-0.11
561;011200 Vlees;2022 april;10.5;2455;0.26;0.02
562;011200 Vlees;2022 mei;13.9;2455;0.35;0.13
563;011200 Vlees;2022 juni;16.1;2455;0.4;0.2
564;011200 Vlees;2022 juli;16.1;2455;0.4;0.15
565;011200 Vlees;2022 augustus;17.0;2455;0.42;0.13
566;011200 Vlees;2022 september;16.6;2455;0.42;0.06
567;011200 Vlees;2022 oktober;17.3;2455;0.43;0.08
568;011200 Vlees;2022 november;18.8;2455;0.46;0.22
569;011200 Vlees;2022 december;18.5;2455;0.45;0.22
570;011200 Vlees;2022;13.1;2455;0.32;0.08
571;011200 Vlees;2023 januari;17.7;2373;0.44;0.25
572;011200 Vlees;2023 februari;17.1;2373;0.42;0.23
573;011200 Vlees;2023 maart;15.9;2373;0.38;0.28
574;011200 Vlees;2023 april;11.2;2373;0.28;0.15
575;011200 Vlees;2023 mei;8.7;2373;0.22;0.07
576;011200 Vlees;2023 juni;6.9;2373;0.18;0.03
577;011200 Vlees;2023 juli;7.6;2373;0.19;0.08
578;011200 Vlees;2023 augustus;5.8;2373;0.14;0.07
579;011200 Vlees;2023 september;5.0;2373;0.12;0.12
580;011200 Vlees;2023 oktober;4.2;2373;0.1;0.12
581;011200 Vlees;2023 november;3.8;2373;0.09;0.05
582;011200 Vlees;2023 december;2.2;2373;0.05;0.02
583;011200 Vlees;2023;8.6;2373;0.22;0.12
584;011200 Vlees;2024 januari;2.5;2261;0.06;-0.02
585;011200 Vlees;2024 februari;0.7;2261;0.02;-0.05
586;011200 Vlees;2024 maart;1.8;2261;0.04;-0.03
587;011200 Vlees;2024 april;1.8;2261;0.04;-0.02
588;011200 Vlees;2024 mei;0.9;2261;0.02;-0.04
589;011200 Vlees;2024 juni;0.3;2261;0.01;-0.07
590;011200 Vlees;2024 juli;0.0;2261;0.0;-0.09
591;011200 Vlees;2024 augustus;1.5;2261;0.03;-0.05
592;011200 Vlees;2024 september;2.1;2261;0.05;-0.03
593;011200 Vlees;2024 oktober;1.9;2261;0.04;-0.04
594;011200 Vlees;2024 november;2.7;2261;0.06;-0.03
595;011200 Vlees;2024 december;3.6;2261;0.08;-0.01
596;011200 Vlees;2024;1.7;2261;0.04;-0.04
597;011200 Vlees;2025 januari;4.5;2304;0.1;0.03
598;011200 Vlees;2025 februari;6.1;2304;0.14;0.05
599;011200 Vlees;2025 maart;5.2;2304;0.12;0.03
600;011300 Vis en schaal- en schelpdieren;2016 januari;2.0;358;0.01;0.01
601;011300 Vis en schaal- en schelpdieren;2016 februari;0.6;358;0.0;0.0
602;011300 Vis en schaal- en schelpdieren;2016 maart;1.6;358;0.01;0.0
603;011300 Vis en schaal- en schelpdieren;2016 april;3.7;358;0.01;0.01
604;011300 Vis en schaal- en schelpdieren;2016 mei;4.1;358;0.01;0.01
605;011300 Vis en schaal- en schelpdieren;2016 juni;4.0;358;0.01;0.01
606;011300 Vis en schaal- en schelpdieren;2016 juli;2.7;358;0.01;0.01
607;011300 Vis en schaal- en schelpdieren;2016 augustus;3.2;358;0.01;0.01
608;011300 Vis en schaal- en schelpdieren;2016 september;4.2;358;0.01;0.01
609;011300 Vis en schaal- en schelpdieren;2016 oktober;3.2;358;0.01;0.01
610;011300 Vis en schaal- en schelpdieren;2016 november;4.3;358;0.02;0.01
611;011300 Vis en schaal- en schelpdieren;2016 december;3.4;358;0.01;0.01
612;011300 Vis en schaal- en schelpdieren;2016;3.1;358;0.01;0.01
613;011300 Vis en schaal- en schelpdieren;2017 januari;3.7;336;0.01;0.01
614;011300 Vis en schaal- en schelpdieren;2017 februari;9.1;336;0.03;0.02
615;011300 Vis en schaal- en schelpdieren;2017 maart;9.6;336;0.03;0.03
616;011300 Vis en schaal- en schelpdieren;2017 april;9.3;336;0.03;0.03
617;011300 Vis en schaal- en schelpdieren;2017 mei;9.1;336;0.03;0.03
618;011300 Vis en schaal- en schelpdieren;2017 juni;10.2;336;0.03;0.03
619;011300 Vis en schaal- en schelpdieren;2017 juli;10.6;336;0.04;0.03
620;011300 Vis en schaal- en schelpdieren;2017 augustus;9.5;336;0.03;0.03
621;011300 Vis en schaal- en schelpdieren;2017 september;11.3;336;0.04;0.03
622;011300 Vis en schaal- en schelpdieren;2017 oktober;12.0;336;0.04;0.04
623;011300 Vis en schaal- en schelpdieren;2017 november;10.3;336;0.03;0.03
624;011300 Vis en schaal- en schelpdieren;2017 december;10.4;336;0.04;0.03
625;011300 Vis en schaal- en schelpdieren;2017;9.6;336;0.03;0.03
626;011300 Vis en schaal- en schelpdieren;2018 januari;8.3;364;0.03;0.02
627;011300 Vis en schaal- en schelpdieren;2018 februari;5.1;364;0.02;0.01
628;011300 Vis en schaal- en schelpdieren;2018 maart;2.1;364;0.01;0.0
629;011300 Vis en schaal- en schelpdieren;2018 april;2.4;364;0.01;0.0
630;011300 Vis en schaal- en schelpdieren;2018 mei;2.5;364;0.01;0.0
631;011300 Vis en schaal- en schelpdieren;2018 juni;0.4;364;0.0;0.0
632;011300 Vis en schaal- en schelpdieren;2018 juli;1.5;364;0.01;0.0
633;011300 Vis en schaal- en schelpdieren;2018 augustus;2.4;364;0.01;0.0
634;011300 Vis en schaal- en schelpdieren;2018 september;1.0;364;0.0;0.0
635;011300 Vis en schaal- en schelpdieren;2018 oktober;1.0;364;0.0;0.0
636;011300 Vis en schaal- en schelpdieren;2018 november;1.4;364;0.01;0.0
637;011300 Vis en schaal- en schelpdieren;2018 december;0.3;364;0.0;-0.01
638;011300 Vis en schaal- en schelpdieren;2018;2.3;364;0.01;0.0
639;011300 Vis en schaal- en schelpdieren;2019 januari;3.5;360;0.01;0.0
640;011300 Vis en schaal- en schelpdieren;2019 februari;4.1;360;0.02;0.01
641;011300 Vis en schaal- en schelpdieren;2019 maart;4.0;360;0.01;0.0
642;011300 Vis en schaal- en schelpdieren;2019 april;4.0;360;0.01;0.0
643;011300 Vis en schaal- en schelpdieren;2019 mei;2.9;360;0.01;0.0
644;011300 Vis en schaal- en schelpdieren;2019 juni;2.7;360;0.01;0.0
645;011300 Vis en schaal- en schelpdieren;2019 juli;2.6;360;0.01;0.0
646;011300 Vis en schaal- en schelpdieren;2019 augustus;1.7;360;0.01;0.0
647;011300 Vis en schaal- en schelpdieren;2019 september;3.5;360;0.01;0.0
648;011300 Vis en schaal- en schelpdieren;2019 oktober;4.1;360;0.01;0.01
649;011300 Vis en schaal- en schelpdieren;2019 november;4.3;360;0.02;0.01
650;011300 Vis en schaal- en schelpdieren;2019 december;3.0;360;0.01;0.0
651;011300 Vis en schaal- en schelpdieren;2019;3.4;360;0.01;0.0
652;011300 Vis en schaal- en schelpdieren;2020 januari;0.9;380;0.0;0.0
653;011300 Vis en schaal- en schelpdieren;2020 februari;-3.7;380;-0.01;-0.02
654;011300 Vis en schaal- en schelpdieren;2020 maart;1.4;380;0.01;0.0
655;011300 Vis en schaal- en schelpdieren;2020 april;-0.7;380;0.0;-0.01
656;011300 Vis en schaal- en schelpdieren;2020 mei;1.8;380;0.01;0.0
657;011300 Vis en schaal- en schelpdieren;2020 juni;1.0;380;0.0;0.0
658;011300 Vis en schaal- en schelpdieren;2020 juli;0.7;380;0.0;0.0
659;011300 Vis en schaal- en schelpdieren;2020 augustus;2.3;380;0.01;0.01
660;011300 Vis en schaal- en schelpdieren;2020 september;-0.8;380;0.0;-0.01
661;011300 Vis en schaal- en schelpdieren;2020 oktober;1.7;380;0.01;0.0
662;011300 Vis en schaal- en schelpdieren;2020 november;0.3;380;0.0;0.0
663;011300 Vis en schaal- en schelpdieren;2020 december;0.1;380;0.0;0.0
664;011300 Vis en schaal- en schelpdieren;2020;0.4;380;0.0;0.0
665;011300 Vis en schaal- en schelpdieren;2021 januari;0.6;461;0.0;0.0
666;011300 Vis en schaal- en schelpdieren;2021 februari;4.1;461;0.02;0.01
667;011300 Vis en schaal- en schelpdieren;2021 maart;1.0;461;0.01;0.0
668;011300 Vis en schaal- en schelpdieren;2021 april;-0.1;461;0.0;-0.01
669;011300 Vis en schaal- en schelpdieren;2021 mei;-0.4;461;0.0;-0.01
670;011300 Vis en schaal- en schelpdieren;2021 juni;2.1;461;0.01;0.0
671;011300 Vis en schaal- en schelpdieren;2021 juli;0.8;461;0.01;0.0
672;011300 Vis en schaal- en schelpdieren;2021 augustus;-1.1;461;0.0;-0.01
673;011300 Vis en schaal- en schelpdieren;2021 september;1.6;461;0.01;0.0
674;011300 Vis en schaal- en schelpdieren;2021 oktober;-1.7;461;0.0;-0.02
675;011300 Vis en schaal- en schelpdieren;2021 november;0.2;461;0.0;-0.02
676;011300 Vis en schaal- en schelpdieren;2021 december;-0.5;461;0.0;-0.03
677;011300 Vis en schaal- en schelpdieren;2021;0.5;461;0.0;-0.01
678;011300 Vis en schaal- en schelpdieren;2022 januari;-0.1;445;0.0;-0.03
679;011300 Vis en schaal- en schelpdieren;2022 februari;-0.5;445;0.0;-0.03
680;011300 Vis en schaal- en schelpdieren;2022 maart;2.8;445;0.01;-0.03
681;011300 Vis en schaal- en schelpdieren;2022 april;5.3;445;0.03;-0.02
682;011300 Vis en schaal- en schelpdieren;2022 mei;6.9;445;0.03;-0.01
683;011300 Vis en schaal- en schelpdieren;2022 juni;10.3;445;0.05;0.01
684;011300 Vis en schaal- en schelpdieren;2022 juli;12.5;445;0.06;0.01
685;011300 Vis en schaal- en schelpdieren;2022 augustus;13.9;445;0.07;0.01
686;011300 Vis en schaal- en schelpdieren;2022 september;11.7;445;0.06;-0.01
687;011300 Vis en schaal- en schelpdieren;2022 oktober;14.2;445;0.07;0.0
688;011300 Vis en schaal- en schelpdieren;2022 november;15.2;445;0.07;0.03
689;011300 Vis en schaal- en schelpdieren;2022 december;17.9;445;0.08;0.04
690;011300 Vis en schaal- en schelpdieren;2022;9.2;445;0.04;0.0
691;011300 Vis en schaal- en schelpdieren;2023 januari;19.9;431;0.09;0.05
692;011300 Vis en schaal- en schelpdieren;2023 februari;22.0;431;0.1;0.06
693;011300 Vis en schaal- en schelpdieren;2023 maart;17.8;431;0.08;0.06
694;011300 Vis en schaal- en schelpdieren;2023 april;17.8;431;0.08;0.05
695;011300 Vis en schaal- en schelpdieren;2023 mei;18.5;431;0.08;0.05
696;011300 Vis en schaal- en schelpdieren;2023 juni;13.2;431;0.06;0.03
697;011300 Vis en schaal- en schelpdieren;2023 juli;11.2;431;0.05;0.03
698;011300 Vis en schaal- en schelpdieren;2023 augustus;10.1;431;0.04;0.03
699;011300 Vis en schaal- en schelpdieren;2023 september;11.0;431;0.05;0.05
700;011300 Vis en schaal- en schelpdieren;2023 oktober;10.6;431;0.04;0.05
701;011300 Vis en schaal- en schelpdieren;2023 november;5.8;431;0.02;0.02
702;011300 Vis en schaal- en schelpdieren;2023 december;4.0;431;0.02;0.01
703;011300 Vis en schaal- en schelpdieren;2023;13.2;431;0.06;0.04
704;011300 Vis en schaal- en schelpdieren;2024 januari;2.9;410;0.01;0.0
705;011300 Vis en schaal- en schelpdieren;2024 februari;1.5;410;0.01;-0.01
706;011300 Vis en schaal- en schelpdieren;2024 maart;1.4;410;0.01;-0.01
707;011300 Vis en schaal- en schelpdieren;2024 april;1.1;410;0.0;-0.01
708;011300 Vis en schaal- en schelpdieren;2024 mei;-0.2;410;0.0;-0.01
709;011300 Vis en schaal- en schelpdieren;2024 juni;0.3;410;0.0;-0.01
710;011300 Vis en schaal- en schelpdieren;2024 juli;0.0;410;0.0;-0.02
711;011300 Vis en schaal- en schelpdieren;2024 augustus;0.1;410;0.0;-0.02
712;011300 Vis en schaal- en schelpdieren;2024 september;3.0;410;0.01;0.0
713;011300 Vis en schaal- en schelpdieren;2024 oktober;-1.5;410;-0.01;-0.02
714;011300 Vis en schaal- en schelpdieren;2024 november;1.0;410;0.0;-0.01
715;011300 Vis en schaal- en schelpdieren;2024 december;4.8;410;0.02;0.0
716;011300 Vis en schaal- en schelpdieren;2024;1.2;410;0.0;-0.01
717;011300 Vis en schaal- en schelpdieren;2025 januari;3.2;372;0.01;0.0
718;011300 Vis en schaal- en schelpdieren;2025 februari;2.2;372;0.01;-0.01
719;011300 Vis en schaal- en schelpdieren;2025 maart;1.4;372;0.01;-0.01
720;011400 Melk, kaas en eieren;2016 januari;-2.2;1453;-0.03;-0.04
721;011400 Melk, kaas en eieren;2016 februari;-2.2;1453;-0.03;-0.04
722;011400 Melk, kaas en eieren;2016 maart;-3.0;1453;-0.04;-0.05
723;011400 Melk, kaas en eieren;2016 april;-2.7;1453;-0.04;-0.04
724;011400 Melk, kaas en eieren;2016 mei;-2.4;1453;-0.03;-0.03
725;011400 Melk, kaas en eieren;2016 juni;-1.7;1453;-0.02;-0.03
726;011400 Melk, kaas en eieren;2016 juli;-3.4;1453;-0.05;-0.05
727;011400 Melk, kaas en eieren;2016 augustus;-2.2;1453;-0.03;-0.03
728;011400 Melk, kaas en eieren;2016 september;-2.2;1453;-0.03;-0.03
729;011400 Melk, kaas en eieren;2016 oktober;-0.7;1453;-0.01;-0.02
730;011400 Melk, kaas en eieren;2016 november;-0.5;1453;-0.01;-0.02
731;011400 Melk, kaas en eieren;2016 december;-0.1;1453;0.0;-0.02
732;011400 Melk, kaas en eieren;2016;-1.9;1453;-0.03;-0.03
