ID;Geslacht;Leeftijd;Perioden;BevolkingOp1Januari_1
4484;Totaal mannen en vrouwen;96 jaar;2047;18337
4485;Totaal mannen en vrouwen;96 jaar;2048;18702
4486;Totaal mannen en vrouwen;96 jaar;2049;19890
4487;Totaal mannen en vrouwen;96 jaar;2050;20346
4488;Totaal mannen en vrouwen;96 jaar;2051;21166
4489;Totaal mannen en vrouwen;96 jaar;2052;22071
4490;Totaal mannen en vrouwen;96 jaar;2053;23151
4491;Totaal mannen en vrouwen;96 jaar;2054;24235
4492;Totaal mannen en vrouwen;96 jaar;2055;25330
4493;Totaal mannen en vrouwen;96 jaar;2056;26633
4494;Totaal mannen en vrouwen;96 jaar;2057;27479
4495;Totaal mannen en vrouwen;96 jaar;2058;28993
4496;Totaal mannen en vrouwen;96 jaar;2059;29941
4497;Totaal mannen en vrouwen;96 jaar;2060;31174
4498;Totaal mannen en vrouwen;96 jaar;2061;32353
4499;Totaal mannen en vrouwen;96 jaar;2062;32533
4500;Totaal mannen en vrouwen;96 jaar;2063;32866
4501;Totaal mannen en vrouwen;96 jaar;2064;33517
4502;Totaal mannen en vrouwen;96 jaar;2065;34586
4503;Totaal mannen en vrouwen;96 jaar;2066;36908
4504;Totaal mannen en vrouwen;96 jaar;2067;36940
4505;Totaal mannen en vrouwen;96 jaar;2068;36259
4506;Totaal mannen en vrouwen;96 jaar;2069;35423
4507;Totaal mannen en vrouwen;96 jaar;2070;33517
4508;Totaal mannen en vrouwen;97 jaar;2025;4114
4509;Totaal mannen en vrouwen;97 jaar;2026;4262
4510;Totaal mannen en vrouwen;97 jaar;2027;4273
4511;Totaal mannen en vrouwen;97 jaar;2028;4573
4512;Totaal mannen en vrouwen;97 jaar;2029;4607
4513;Totaal mannen en vrouwen;97 jaar;2030;4856
4514;Totaal mannen en vrouwen;97 jaar;2031;4903
4515;Totaal mannen en vrouwen;97 jaar;2032;5215
4516;Totaal mannen en vrouwen;97 jaar;2033;5475
4517;Totaal mannen en vrouwen;97 jaar;2034;5748
4518;Totaal mannen en vrouwen;97 jaar;2035;5970
4519;Totaal mannen en vrouwen;97 jaar;2036;6583
4520;Totaal mannen en vrouwen;97 jaar;2037;6880
4521;Totaal mannen en vrouwen;97 jaar;2038;7304
4522;Totaal mannen en vrouwen;97 jaar;2039;7337
4523;Totaal mannen en vrouwen;97 jaar;2040;7911
4524;Totaal mannen en vrouwen;97 jaar;2041;8795
4525;Totaal mannen en vrouwen;97 jaar;2042;9506
4526;Totaal mannen en vrouwen;97 jaar;2043;9335
4527;Totaal mannen en vrouwen;97 jaar;2044;13498
4528;Totaal mannen en vrouwen;97 jaar;2045;13434
4529;Totaal mannen en vrouwen;97 jaar;2046;13109
4530;Totaal mannen en vrouwen;97 jaar;2047;13070
4531;Totaal mannen en vrouwen;97 jaar;2048;13261
4532;Totaal mannen en vrouwen;97 jaar;2049;13550
4533;Totaal mannen en vrouwen;97 jaar;2050;14439
4534;Totaal mannen en vrouwen;97 jaar;2051;14799
4535;Totaal mannen en vrouwen;97 jaar;2052;15424
4536;Totaal mannen en vrouwen;97 jaar;2053;16114
4537;Totaal mannen en vrouwen;97 jaar;2054;16933
4538;Totaal mannen en vrouwen;97 jaar;2055;17759
4539;Totaal mannen en vrouwen;97 jaar;2056;18595
4540;Totaal mannen en vrouwen;97 jaar;2057;19587
4541;Totaal mannen en vrouwen;97 jaar;2058;20245
4542;Totaal mannen en vrouwen;97 jaar;2059;21399
4543;Totaal mannen en vrouwen;97 jaar;2060;22137
4544;Totaal mannen en vrouwen;97 jaar;2061;23088
4545;Totaal mannen en vrouwen;97 jaar;2062;24003
4546;Totaal mannen en vrouwen;97 jaar;2063;24177
4547;Totaal mannen en vrouwen;97 jaar;2064;24468
4548;Totaal mannen en vrouwen;97 jaar;2065;24994
4549;Totaal mannen en vrouwen;97 jaar;2066;25836
4550;Totaal mannen en vrouwen;97 jaar;2067;27616
4551;Totaal mannen en vrouwen;97 jaar;2068;27686
4552;Totaal mannen en vrouwen;97 jaar;2069;27220
4553;Totaal mannen en vrouwen;97 jaar;2070;26638
4554;Totaal mannen en vrouwen;98 jaar;2025;2807
4555;Totaal mannen en vrouwen;98 jaar;2026;2667
4556;Totaal mannen en vrouwen;98 jaar;2027;2784
4557;Totaal mannen en vrouwen;98 jaar;2028;2810
4558;Totaal mannen en vrouwen;98 jaar;2029;3028
4559;Totaal mannen en vrouwen;98 jaar;2030;3071
4560;Totaal mannen en vrouwen;98 jaar;2031;3259
4561;Totaal mannen en vrouwen;98 jaar;2032;3296
4562;Totaal mannen en vrouwen;98 jaar;2033;3512
4563;Totaal mannen en vrouwen;98 jaar;2034;3694
4564;Totaal mannen en vrouwen;98 jaar;2035;3887
4565;Totaal mannen en vrouwen;98 jaar;2036;4045
4566;Totaal mannen en vrouwen;98 jaar;2037;4470
4567;Totaal mannen en vrouwen;98 jaar;2038;4682
4568;Totaal mannen en vrouwen;98 jaar;2039;4981
4569;Totaal mannen en vrouwen;98 jaar;2040;5014
4570;Totaal mannen en vrouwen;98 jaar;2041;5417
4571;Totaal mannen en vrouwen;98 jaar;2042;6035
4572;Totaal mannen en vrouwen;98 jaar;2043;6536
4573;Totaal mannen en vrouwen;98 jaar;2044;6431
4574;Totaal mannen en vrouwen;98 jaar;2045;9318
4575;Totaal mannen en vrouwen;98 jaar;2046;9293
4576;Totaal mannen en vrouwen;98 jaar;2047;9086
4577;Totaal mannen en vrouwen;98 jaar;2048;9077
4578;Totaal mannen en vrouwen;98 jaar;2049;9229
4579;Totaal mannen en vrouwen;98 jaar;2050;9448
4580;Totaal mannen en vrouwen;98 jaar;2051;10088
4581;Totaal mannen en vrouwen;98 jaar;2052;10360
4582;Totaal mannen en vrouwen;98 jaar;2053;10818
4583;Totaal mannen en vrouwen;98 jaar;2054;11325
4584;Totaal mannen en vrouwen;98 jaar;2055;11922
4585;Totaal mannen en vrouwen;98 jaar;2056;12528
4586;Totaal mannen en vrouwen;98 jaar;2057;13142
4587;Totaal mannen en vrouwen;98 jaar;2058;13869
4588;Totaal mannen en vrouwen;98 jaar;2059;14362
4589;Totaal mannen en vrouwen;98 jaar;2060;15208
4590;Totaal mannen en vrouwen;98 jaar;2061;15761
4591;Totaal mannen en vrouwen;98 jaar;2062;16467
4592;Totaal mannen en vrouwen;98 jaar;2063;17150
4593;Totaal mannen en vrouwen;98 jaar;2064;17305
4594;Totaal mannen en vrouwen;98 jaar;2065;17545
4595;Totaal mannen en vrouwen;98 jaar;2066;17953
4596;Totaal mannen en vrouwen;98 jaar;2067;18591
4597;Totaal mannen en vrouwen;98 jaar;2068;19906
4598;Totaal mannen en vrouwen;98 jaar;2069;19992
4599;Totaal mannen en vrouwen;98 jaar;2070;19688
4600;Totaal mannen en vrouwen;99 jaar of ouder;2025;4311
4601;Totaal mannen en vrouwen;99 jaar of ouder;2026;4296
4602;Totaal mannen en vrouwen;99 jaar of ouder;2027;4242
4603;Totaal mannen en vrouwen;99 jaar of ouder;2028;4318
4604;Totaal mannen en vrouwen;99 jaar of ouder;2029;4418
4605;Totaal mannen en vrouwen;99 jaar of ouder;2030;4653
4606;Totaal mannen en vrouwen;99 jaar of ouder;2031;4866
4607;Totaal mannen en vrouwen;99 jaar of ouder;2032;5128
4608;Totaal mannen en vrouwen;99 jaar of ouder;2033;5330
4609;Totaal mannen en vrouwen;99 jaar of ouder;2034;5607
4610;Totaal mannen en vrouwen;99 jaar of ouder;2035;5913
4611;Totaal mannen en vrouwen;99 jaar of ouder;2036;6246
4612;Totaal mannen en vrouwen;99 jaar of ouder;2037;6576
4613;Totaal mannen en vrouwen;99 jaar of ouder;2038;7076
4614;Totaal mannen en vrouwen;99 jaar of ouder;2039;7552
4615;Totaal mannen en vrouwen;99 jaar of ouder;2040;8069
4616;Totaal mannen en vrouwen;99 jaar of ouder;2041;8444
4617;Totaal mannen en vrouwen;99 jaar of ouder;2042;8967
4618;Totaal mannen en vrouwen;99 jaar of ouder;2043;9729
4619;Totaal mannen en vrouwen;99 jaar of ouder;2044;10573
4620;Totaal mannen en vrouwen;99 jaar of ouder;2045;11081
4621;Totaal mannen en vrouwen;99 jaar of ouder;2046;13323
4622;Totaal mannen en vrouwen;99 jaar of ouder;2047;14807
4623;Totaal mannen en vrouwen;99 jaar of ouder;2048;15679
4624;Totaal mannen en vrouwen;99 jaar of ouder;2049;16284
4625;Totaal mannen en vrouwen;99 jaar of ouder;2050;16821
4626;Totaal mannen en vrouwen;99 jaar of ouder;2051;17360
4627;Totaal mannen en vrouwen;99 jaar of ouder;2052;18181
4628;Totaal mannen en vrouwen;99 jaar of ouder;2053;18947
4629;Totaal mannen en vrouwen;99 jaar of ouder;2054;19805
4630;Totaal mannen en vrouwen;99 jaar of ouder;2055;20760
4631;Totaal mannen en vrouwen;99 jaar of ouder;2056;21845
4632;Totaal mannen en vrouwen;99 jaar of ouder;2057;23025
4633;Totaal mannen en vrouwen;99 jaar of ouder;2058;24280
4634;Totaal mannen en vrouwen;99 jaar of ouder;2059;25667
4635;Totaal mannen en vrouwen;99 jaar of ouder;2060;26989
4636;Totaal mannen en vrouwen;99 jaar of ouder;2061;28512
4637;Totaal mannen en vrouwen;99 jaar of ouder;2062;29979
4638;Totaal mannen en vrouwen;99 jaar of ouder;2063;31516
4639;Totaal mannen en vrouwen;99 jaar of ouder;2064;33092
4640;Totaal mannen en vrouwen;99 jaar of ouder;2065;34339
4641;Totaal mannen en vrouwen;99 jaar of ouder;2066;35426
4642;Totaal mannen en vrouwen;99 jaar of ouder;2067;36522
4643;Totaal mannen en vrouwen;99 jaar of ouder;2068;37785
4644;Totaal mannen en vrouwen;99 jaar of ouder;2069;39633
4645;Totaal mannen en vrouwen;99 jaar of ouder;2070;41043
4646;Totaal mannen en vrouwen;0 tot 10 jaar;2025;1752457
4647;Totaal mannen en vrouwen;0 tot 10 jaar;2026;1746126
4648;Totaal mannen en vrouwen;0 tot 10 jaar;2027;1739449
4649;Totaal mannen en vrouwen;0 tot 10 jaar;2028;1737714
4650;Totaal mannen en vrouwen;0 tot 10 jaar;2029;1740495
4651;Totaal mannen en vrouwen;0 tot 10 jaar;2030;1747133
4652;Totaal mannen en vrouwen;0 tot 10 jaar;2031;1759474
4653;Totaal mannen en vrouwen;0 tot 10 jaar;2032;1765514
4654;Totaal mannen en vrouwen;0 tot 10 jaar;2033;1786666
4655;Totaal mannen en vrouwen;0 tot 10 jaar;2034;1813652
4656;Totaal mannen en vrouwen;0 tot 10 jaar;2035;1841987
4657;Totaal mannen en vrouwen;0 tot 10 jaar;2036;1871895
4658;Totaal mannen en vrouwen;0 tot 10 jaar;2037;1901271
4659;Totaal mannen en vrouwen;0 tot 10 jaar;2038;1928268
4660;Totaal mannen en vrouwen;0 tot 10 jaar;2039;1951671
4661;Totaal mannen en vrouwen;0 tot 10 jaar;2040;1970461
4662;Totaal mannen en vrouwen;0 tot 10 jaar;2041;1984343
4663;Totaal mannen en vrouwen;0 tot 10 jaar;2042;1993943
4664;Totaal mannen en vrouwen;0 tot 10 jaar;2043;1999842
4665;Totaal mannen en vrouwen;0 tot 10 jaar;2044;2002531
4666;Totaal mannen en vrouwen;0 tot 10 jaar;2045;2002443
4667;Totaal mannen en vrouwen;0 tot 10 jaar;2046;1999958
4668;Totaal mannen en vrouwen;0 tot 10 jaar;2047;1995614
4669;Totaal mannen en vrouwen;0 tot 10 jaar;2048;1989929
4670;Totaal mannen en vrouwen;0 tot 10 jaar;2049;1983503
4671;Totaal mannen en vrouwen;0 tot 10 jaar;2050;1976818
4672;Totaal mannen en vrouwen;0 tot 10 jaar;2051;1970145
4673;Totaal mannen en vrouwen;0 tot 10 jaar;2052;1963707
4674;Totaal mannen en vrouwen;0 tot 10 jaar;2053;1957705
4675;Totaal mannen en vrouwen;0 tot 10 jaar;2054;1952303
4676;Totaal mannen en vrouwen;0 tot 10 jaar;2055;1947710
4677;Totaal mannen en vrouwen;0 tot 10 jaar;2056;1944080
4678;Totaal mannen en vrouwen;0 tot 10 jaar;2057;1941576
4679;Totaal mannen en vrouwen;0 tot 10 jaar;2058;1940367
4680;Totaal mannen en vrouwen;0 tot 10 jaar;2059;1940608
4681;Totaal mannen en vrouwen;0 tot 10 jaar;2060;1942471
4682;Totaal mannen en vrouwen;0 tot 10 jaar;2061;1946124
4683;Totaal mannen en vrouwen;0 tot 10 jaar;2062;1951674
4684;Totaal mannen en vrouwen;0 tot 10 jaar;2063;1959184
4685;Totaal mannen en vrouwen;0 tot 10 jaar;2064;1968619
4686;Totaal mannen en vrouwen;0 tot 10 jaar;2065;1979851
4687;Totaal mannen en vrouwen;0 tot 10 jaar;2066;1992659
4688;Totaal mannen en vrouwen;0 tot 10 jaar;2067;2006742
4689;Totaal mannen en vrouwen;0 tot 10 jaar;2068;2021712
4690;Totaal mannen en vrouwen;0 tot 10 jaar;2069;2037112
4691;Totaal mannen en vrouwen;0 tot 10 jaar;2070;2052479
4692;Totaal mannen en vrouwen;10 tot 20 jaar;2025;1964435
4693;Totaal mannen en vrouwen;10 tot 20 jaar;2026;1956494
4694;Totaal mannen en vrouwen;10 tot 20 jaar;2027;1949164
4695;Totaal mannen en vrouwen;10 tot 20 jaar;2028;1940387
4696;Totaal mannen en vrouwen;10 tot 20 jaar;2029;1924657
4697;Totaal mannen en vrouwen;10 tot 20 jaar;2030;1909755
4698;Totaal mannen en vrouwen;10 tot 20 jaar;2031;1893911
4699;Totaal mannen en vrouwen;10 tot 20 jaar;2032;1892744
4700;Totaal mannen en vrouwen;10 tot 20 jaar;2033;1882752
4701;Totaal mannen en vrouwen;10 tot 20 jaar;2034;1873659
4702;Totaal mannen en vrouwen;10 tot 20 jaar;2035;1861377
4703;Totaal mannen en vrouwen;10 tot 20 jaar;2036;1853265
4704;Totaal mannen en vrouwen;10 tot 20 jaar;2037;1845500
4705;Totaal mannen en vrouwen;10 tot 20 jaar;2038;1843228
4706;Totaal mannen en vrouwen;10 tot 20 jaar;2039;1846043
4707;Totaal mannen en vrouwen;10 tot 20 jaar;2040;1852502
4708;Totaal mannen en vrouwen;10 tot 20 jaar;2041;1864632
4709;Totaal mannen en vrouwen;10 tot 20 jaar;2042;1870274
4710;Totaal mannen en vrouwen;10 tot 20 jaar;2043;1890699
4711;Totaal mannen en vrouwen;10 tot 20 jaar;2044;1916740
4712;Totaal mannen en vrouwen;10 tot 20 jaar;2045;1944142
4713;Totaal mannen en vrouwen;10 tot 20 jaar;2046;1973099
4714;Totaal mannen en vrouwen;10 tot 20 jaar;2047;2001630
4715;Totaal mannen en vrouwen;10 tot 20 jaar;2048;2027993
4716;Totaal mannen en vrouwen;10 tot 20 jaar;2049;2050960
4717;Totaal mannen en vrouwen;10 tot 20 jaar;2050;2069508
4718;Totaal mannen en vrouwen;10 tot 20 jaar;2051;2083295
4719;Totaal mannen en vrouwen;10 tot 20 jaar;2052;2092920
4720;Totaal mannen en vrouwen;10 tot 20 jaar;2053;2098899
4721;Totaal mannen en vrouwen;10 tot 20 jaar;2054;2101730
4722;Totaal mannen en vrouwen;10 tot 20 jaar;2055;2101823
4723;Totaal mannen en vrouwen;10 tot 20 jaar;2056;2099551
4724;Totaal mannen en vrouwen;10 tot 20 jaar;2057;2095421
4725;Totaal mannen en vrouwen;10 tot 20 jaar;2058;2089949
4726;Totaal mannen en vrouwen;10 tot 20 jaar;2059;2083747
4727;Totaal mannen en vrouwen;10 tot 20 jaar;2060;2077280
4728;Totaal mannen en vrouwen;10 tot 20 jaar;2061;2070814
4729;Totaal mannen en vrouwen;10 tot 20 jaar;2062;2064585
4730;Totaal mannen en vrouwen;10 tot 20 jaar;2063;2058760
4731;Totaal mannen en vrouwen;10 tot 20 jaar;2064;2053526
4732;Totaal mannen en vrouwen;10 tot 20 jaar;2065;2049088
4733;Totaal mannen en vrouwen;10 tot 20 jaar;2066;2045590
4734;Totaal mannen en vrouwen;10 tot 20 jaar;2067;2043203
4735;Totaal mannen en vrouwen;10 tot 20 jaar;2068;2042069
4736;Totaal mannen en vrouwen;10 tot 20 jaar;2069;2042351
4737;Totaal mannen en vrouwen;10 tot 20 jaar;2070;2044205
4738;Totaal mannen en vrouwen;20 tot 30 jaar;2025;2373034
4739;Totaal mannen en vrouwen;20 tot 30 jaar;2026;2388489
4740;Totaal mannen en vrouwen;20 tot 30 jaar;2027;2399072
4741;Totaal mannen en vrouwen;20 tot 30 jaar;2028;2402009
4742;Totaal mannen en vrouwen;20 tot 30 jaar;2029;2398717
4743;Totaal mannen en vrouwen;20 tot 30 jaar;2030;2390878
4744;Totaal mannen en vrouwen;20 tot 30 jaar;2031;2375693
4745;Totaal mannen en vrouwen;20 tot 30 jaar;2032;2359288
4746;Totaal mannen en vrouwen;20 tot 30 jaar;2033;2340484
4747;Totaal mannen en vrouwen;20 tot 30 jaar;2034;2318091
4748;Totaal mannen en vrouwen;20 tot 30 jaar;2035;2304180
4749;Totaal mannen en vrouwen;20 tot 30 jaar;2036;2291165
4750;Totaal mannen en vrouwen;20 tot 30 jaar;2037;2281437
4751;Totaal mannen en vrouwen;20 tot 30 jaar;2038;2272073
4752;Totaal mannen en vrouwen;20 tot 30 jaar;2039;2257569
4753;Totaal mannen en vrouwen;20 tot 30 jaar;2040;2243749
4754;Totaal mannen en vrouwen;20 tot 30 jaar;2041;2229312
4755;Totaal mannen en vrouwen;20 tot 30 jaar;2042;2229122
4756;Totaal mannen en vrouwen;20 tot 30 jaar;2043;2220576
4757;Totaal mannen en vrouwen;20 tot 30 jaar;2044;2212954
4758;Totaal mannen en vrouwen;20 tot 30 jaar;2045;2202495
4759;Totaal mannen en vrouwen;20 tot 30 jaar;2046;2196223
4760;Totaal mannen en vrouwen;20 tot 30 jaar;2047;2190141
4761;Totaal mannen en vrouwen;20 tot 30 jaar;2048;2189531
4762;Totaal mannen en vrouwen;20 tot 30 jaar;2049;2193914
4763;Totaal mannen en vrouwen;20 tot 30 jaar;2050;2201830
4764;Totaal mannen en vrouwen;20 tot 30 jaar;2051;2215270
4765;Totaal mannen en vrouwen;20 tot 30 jaar;2052;2222475
4766;Totaal mannen en vrouwen;20 tot 30 jaar;2053;2243953
4767;Totaal mannen en vrouwen;20 tot 30 jaar;2054;2270413
4768;Totaal mannen en vrouwen;20 tot 30 jaar;2055;2298371
4769;Totaal mannen en vrouwen;20 tot 30 jaar;2056;2327618
4770;Totaal mannen en vrouwen;20 tot 30 jaar;2057;2356402
4771;Totaal mannen en vrouwen;20 tot 30 jaar;2058;2383101
4772;Totaal mannen en vrouwen;20 tot 30 jaar;2059;2406546
4773;Totaal mannen en vrouwen;20 tot 30 jaar;2060;2425693
4774;Totaal mannen en vrouwen;20 tot 30 jaar;2061;2440191
4775;Totaal mannen en vrouwen;20 tot 30 jaar;2062;2450619
4776;Totaal mannen en vrouwen;20 tot 30 jaar;2063;2457491
4777;Totaal mannen en vrouwen;20 tot 30 jaar;2064;2461268
4778;Totaal mannen en vrouwen;20 tot 30 jaar;2065;2462320
4779;Totaal mannen en vrouwen;20 tot 30 jaar;2066;2461021
4780;Totaal mannen en vrouwen;20 tot 30 jaar;2067;2457884
4781;Totaal mannen en vrouwen;20 tot 30 jaar;2068;2453404
4782;Totaal mannen en vrouwen;20 tot 30 jaar;2069;2448176
4783;Totaal mannen en vrouwen;20 tot 30 jaar;2070;2442641
4784;Totaal mannen en vrouwen;30 tot 40 jaar;2025;2382672
4785;Totaal mannen en vrouwen;30 tot 40 jaar;2026;2413280
4786;Totaal mannen en vrouwen;30 tot 40 jaar;2027;2435829
4787;Totaal mannen en vrouwen;30 tot 40 jaar;2028;2457954
4788;Totaal mannen en vrouwen;30 tot 40 jaar;2029;2484155
4789;Totaal mannen en vrouwen;30 tot 40 jaar;2030;2508446
4790;Totaal mannen en vrouwen;30 tot 40 jaar;2031;2528909
4791;Totaal mannen en vrouwen;30 tot 40 jaar;2032;2545122
4792;Totaal mannen en vrouwen;30 tot 40 jaar;2033;2561501
4793;Totaal mannen en vrouwen;30 tot 40 jaar;2034;2577110
4794;Totaal mannen en vrouwen;30 tot 40 jaar;2035;2585539
4795;Totaal mannen en vrouwen;30 tot 40 jaar;2036;2592901
4796;Totaal mannen en vrouwen;30 tot 40 jaar;2037;2597581
4797;Totaal mannen en vrouwen;30 tot 40 jaar;2038;2596226
4798;Totaal mannen en vrouwen;30 tot 40 jaar;2039;2591273
4799;Totaal mannen en vrouwen;30 tot 40 jaar;2040;2583691
4800;Totaal mannen en vrouwen;30 tot 40 jaar;2041;2569823
4801;Totaal mannen en vrouwen;30 tot 40 jaar;2042;2554698
4802;Totaal mannen en vrouwen;30 tot 40 jaar;2043;2536963
4803;Totaal mannen en vrouwen;30 tot 40 jaar;2044;2515828
4804;Totaal mannen en vrouwen;30 tot 40 jaar;2045;2503130
4805;Totaal mannen en vrouwen;30 tot 40 jaar;2046;2491209
4806;Totaal mannen en vrouwen;30 tot 40 jaar;2047;2482658
4807;Totaal mannen en vrouwen;30 tot 40 jaar;2048;2474459
4808;Totaal mannen en vrouwen;30 tot 40 jaar;2049;2461293
4809;Totaal mannen en vrouwen;30 tot 40 jaar;2050;2448806
4810;Totaal mannen en vrouwen;30 tot 40 jaar;2051;2435764
4811;Totaal mannen en vrouwen;30 tot 40 jaar;2052;2436547
4812;Totaal mannen en vrouwen;30 tot 40 jaar;2053;2429347
4813;Totaal mannen en vrouwen;30 tot 40 jaar;2054;2423537
4814;Totaal mannen en vrouwen;30 tot 40 jaar;2055;2414628
4815;Totaal mannen en vrouwen;30 tot 40 jaar;2056;2409971
4816;Totaal mannen en vrouwen;30 tot 40 jaar;2057;2405231
4817;Totaal mannen en vrouwen;30 tot 40 jaar;2058;2405703
4818;Totaal mannen en vrouwen;30 tot 40 jaar;2059;2410820
4819;Totaal mannen en vrouwen;30 tot 40 jaar;2060;2419183
4820;Totaal mannen en vrouwen;30 tot 40 jaar;2061;2432830
4821;Totaal mannen en vrouwen;30 tot 40 jaar;2062;2440245
4822;Totaal mannen en vrouwen;30 tot 40 jaar;2063;2461694
4823;Totaal mannen en vrouwen;30 tot 40 jaar;2064;2487872
4824;Totaal mannen en vrouwen;30 tot 40 jaar;2065;2515687
4825;Totaal mannen en vrouwen;30 tot 40 jaar;2066;2544739
4826;Totaal mannen en vrouwen;30 tot 40 jaar;2067;2573388
4827;Totaal mannen en vrouwen;30 tot 40 jaar;2068;2600122
4828;Totaal mannen en vrouwen;30 tot 40 jaar;2069;2623769
4829;Totaal mannen en vrouwen;30 tot 40 jaar;2070;2643323
4830;Totaal mannen en vrouwen;40 tot 50 jaar;2025;2137444
4831;Totaal mannen en vrouwen;40 tot 50 jaar;2026;2160977
4832;Totaal mannen en vrouwen;40 tot 50 jaar;2027;2188770
4833;Totaal mannen en vrouwen;40 tot 50 jaar;2028;2218248
4834;Totaal mannen en vrouwen;40 tot 50 jaar;2029;2244648
4835;Totaal mannen en vrouwen;40 tot 50 jaar;2030;2274086
4836;Totaal mannen en vrouwen;40 tot 50 jaar;2031;2304304
4837;Totaal mannen en vrouwen;40 tot 50 jaar;2032;2337363
4838;Totaal mannen en vrouwen;40 tot 50 jaar;2033;2372523
4839;Totaal mannen en vrouwen;40 tot 50 jaar;2034;2407460
4840;Totaal mannen en vrouwen;40 tot 50 jaar;2035;2437751
4841;Totaal mannen en vrouwen;40 tot 50 jaar;2036;2459700
4842;Totaal mannen en vrouwen;40 tot 50 jaar;2037;2475969
4843;Totaal mannen en vrouwen;40 tot 50 jaar;2038;2492860
4844;Totaal mannen en vrouwen;40 tot 50 jaar;2039;2515359
4845;Totaal mannen en vrouwen;40 tot 50 jaar;2040;2536637
4846;Totaal mannen en vrouwen;40 tot 50 jaar;2041;2554714
4847;Totaal mannen en vrouwen;40 tot 50 jaar;2042;2568947
4848;Totaal mannen en vrouwen;40 tot 50 jaar;2043;2583369
4849;Totaal mannen en vrouwen;40 tot 50 jaar;2044;2597236
4850;Totaal mannen en vrouwen;40 tot 50 jaar;2045;2604383
4851;Totaal mannen en vrouwen;40 tot 50 jaar;2046;2610491
4852;Totaal mannen en vrouwen;40 tot 50 jaar;2047;2614312
4853;Totaal mannen en vrouwen;40 tot 50 jaar;2048;2612429
4854;Totaal mannen en vrouwen;40 tot 50 jaar;2049;2607174
4855;Totaal mannen en vrouwen;40 tot 50 jaar;2050;2599520
4856;Totaal mannen en vrouwen;40 tot 50 jaar;2051;2585816
4857;Totaal mannen en vrouwen;40 tot 50 jaar;2052;2570786
4858;Totaal mannen en vrouwen;40 tot 50 jaar;2053;2553271
4859;Totaal mannen en vrouwen;40 tot 50 jaar;2054;2532464
4860;Totaal mannen en vrouwen;40 tot 50 jaar;2055;2520081
4861;Totaal mannen en vrouwen;40 tot 50 jaar;2056;2508532
4862;Totaal mannen en vrouwen;40 tot 50 jaar;2057;2500430
4863;Totaal mannen en vrouwen;40 tot 50 jaar;2058;2492647
4864;Totaal mannen en vrouwen;40 tot 50 jaar;2059;2479980
4865;Totaal mannen en vrouwen;40 tot 50 jaar;2060;2467985
4866;Totaal mannen en vrouwen;40 tot 50 jaar;2061;2455425
4867;Totaal mannen en vrouwen;40 tot 50 jaar;2062;2456518
4868;Totaal mannen en vrouwen;40 tot 50 jaar;2063;2449759
4869;Totaal mannen en vrouwen;40 tot 50 jaar;2064;2444505
4870;Totaal mannen en vrouwen;40 tot 50 jaar;2065;2436012
4871;Totaal mannen en vrouwen;40 tot 50 jaar;2066;2431792
4872;Totaal mannen en vrouwen;40 tot 50 jaar;2067;2427385
4873;Totaal mannen en vrouwen;40 tot 50 jaar;2068;2428035
4874;Totaal mannen en vrouwen;40 tot 50 jaar;2069;2433191
4875;Totaal mannen en vrouwen;40 tot 50 jaar;2070;2441490
4876;Totaal mannen en vrouwen;50 tot 60 jaar;2025;2465058
4877;Totaal mannen en vrouwen;50 tot 60 jaar;2026;2416789
4878;Totaal mannen en vrouwen;50 tot 60 jaar;2027;2370669
4879;Totaal mannen en vrouwen;50 tot 60 jaar;2028;2324621
4880;Totaal mannen en vrouwen;50 tot 60 jaar;2029;2279172
4881;Totaal mannen en vrouwen;50 tot 60 jaar;2030;2223836
4882;Totaal mannen en vrouwen;50 tot 60 jaar;2031;2181666
4883;Totaal mannen en vrouwen;50 tot 60 jaar;2032;2147575
4884;Totaal mannen en vrouwen;50 tot 60 jaar;2033;2121329
4885;Totaal mannen en vrouwen;50 tot 60 jaar;2034;2111879
4886;Totaal mannen en vrouwen;50 tot 60 jaar;2035;2115354
4887;Totaal mannen en vrouwen;50 tot 60 jaar;2036;2131087
4888;Totaal mannen en vrouwen;50 tot 60 jaar;2037;2153381
4889;Totaal mannen en vrouwen;50 tot 60 jaar;2038;2178718
4890;Totaal mannen en vrouwen;50 tot 60 jaar;2039;2202104
4891;Totaal mannen en vrouwen;50 tot 60 jaar;2040;2228556
4892;Totaal mannen en vrouwen;50 tot 60 jaar;2041;2256266
4893;Totaal mannen en vrouwen;50 tot 60 jaar;2042;2286810
4894;Totaal mannen en vrouwen;50 tot 60 jaar;2043;2319607
4895;Totaal mannen en vrouwen;50 tot 60 jaar;2044;2352268
4896;Totaal mannen en vrouwen;50 tot 60 jaar;2045;2380654
4897;Totaal mannen en vrouwen;50 tot 60 jaar;2046;2401044
4898;Totaal mannen en vrouwen;50 tot 60 jaar;2047;2415790
4899;Totaal mannen en vrouwen;50 tot 60 jaar;2048;2431163
4900;Totaal mannen en vrouwen;50 tot 60 jaar;2049;2452332
4901;Totaal mannen en vrouwen;50 tot 60 jaar;2050;2472482
4902;Totaal mannen en vrouwen;50 tot 60 jaar;2051;2489662
4903;Totaal mannen en vrouwen;50 tot 60 jaar;2052;2503231
4904;Totaal mannen en vrouwen;50 tot 60 jaar;2053;2516977
