ID;Huishoudkenmerken;Perioden;Koelkast_1;Diepvriezer_2;Magnetronoven_3;Vaatwasmachine_4;Wasmachine_5;Centrifuge_6;Wasdroger_7;ElektrischeNaaimachine_8;ZwartWitTelevisie_9;Kleurentelevisie_10;Breedbeeldtelevisie_11;Videorecorder_12;Videocamera_13;DiaprojectorFilmprojector_14;HomeEnOfPersonalComputer_15;TvSpelcomputer_16;RadioOfTuner_17;AparteVersterker_18;BandOfCassetterecorderOfDeck_19;Platenspeler_20;CompactDiscSpeler_21;DigitaleAudioTapeDATRecorder_22;DigitaleCompactCassette_23;MiniDiscSpeler_24;DVDSpeler_25;CDReWriter_26;MP3Speler_27;Piano_28;Orgel_29;Keyboard_30;MuziekinstrumentEUR115_31;Bromfiets_32;MotorScooter_33;Auto_34;Bungalowtent_35;TourcaravanVouwwagen_36;Stacaravan_37;TweedeWoningVakantiehuisjeOfBung_38;Surfplank_39;ZeilbootOfMotorboot_40;SolariumZonnebank_41
435;Middelbaar onderwijsniveau;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
436;Middelbaar onderwijsniveau;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
437;Middelbaar onderwijsniveau;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438;Middelbaar onderwijsniveau;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;Middelbaar onderwijsniveau;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
440;Middelbaar onderwijsniveau;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441;Middelbaar onderwijsniveau;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442;Middelbaar onderwijsniveau;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
443;Middelbaar onderwijsniveau;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
444;Middelbaar onderwijsniveau;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
445;Middelbaar onderwijsniveau;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446;Middelbaar onderwijsniveau;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
447;Middelbaar onderwijsniveau;1990;96.0;57.0;19.0;10.0;89.0;;27.0;71.0;26.0;94.0;;53.0;5.0;30.0;24.0;;98.0;;83.0;85.0;43.0;1.0;;;;;;7.0;10.0;;;8.0;3.0;74.0;;10.0;2.0;2.0;7.0;;4.0
448;Middelbaar onderwijsniveau;1991;96.0;56.0;26.0;13.0;90.0;;30.0;67.0;24.0;95.0;;56.0;7.0;28.0;28.0;;99.0;;87.0;85.0;56.0;1.0;;;;;;7.0;8.0;;;7.0;4.0;74.0;;10.0;3.0;2.0;8.0;;5.0
449;Middelbaar onderwijsniveau;1992;97.0;58.0;33.0;14.0;91.0;;34.0;68.0;21.0;96.0;;61.0;10.0;27.0;33.0;;99.0;;90.0;84.0;67.0;1.0;;;;;;7.0;7.0;7.0;;7.0;4.0;75.0;;10.0;2.0;2.0;7.0;;7.0
450;Middelbaar onderwijsniveau;1993;97.0;60.0;42.0;16.0;92.0;;38.0;69.0;18.0;97.0;;67.0;14.0;29.0;35.0;10.0;99.0;;90.0;81.0;73.0;1.0;0.0;;;;;7.0;7.0;7.0;;7.0;5.0;74.0;;11.0;2.0;3.0;7.0;3.0;8.0
451;Middelbaar onderwijsniveau;1994;;61.0;48.0;17.0;92.0;;40.0;67.0;;96.0;;70.0;15.0;27.0;38.0;13.0;;;90.0;79.0;79.0;1.0;1.0;3.0;;;;;;;24.0;7.0;5.0;73.0;;11.0;2.0;2.0;7.0;4.0;11.0
452;Middelbaar onderwijsniveau;1995;;63.0;56.0;21.0;92.0;;43.0;65.0;;97.0;;73.0;17.0;28.0;43.0;15.0;;;90.0;76.0;82.0;1.0;1.0;5.0;;;;;;;24.0;8.0;6.0;75.0;;11.0;2.0;3.0;7.0;4.0;13.0
453;Middelbaar onderwijsniveau;1996;;65.0;62.0;24.0;93.0;;48.0;65.0;;98.0;;76.0;18.0;27.0;49.0;14.0;;;91.0;74.0;85.0;1.0;2.0;5.0;;;;;;;24.0;7.0;7.0;77.0;;11.0;3.0;2.0;7.0;3.0;15.0
454;Middelbaar onderwijsniveau;1997;;68.0;69.0;30.0;94.0;;52.0;65.0;;97.0;;78.0;20.0;26.0;53.0;16.0;;;91.0;71.0;89.0;1.0;2.0;7.0;;;;;;;23.0;7.0;8.0;78.0;;12.0;3.0;2.0;7.0;4.0;17.0
455;Middelbaar onderwijsniveau;1998;;69.0;73.0;34.0;94.0;;55.0;62.0;;98.0;;80.0;22.0;24.0;61.0;16.0;;;91.0;68.0;90.0;1.0;2.0;7.0;;;;;;;23.0;7.0;8.0;77.0;;12.0;2.0;2.0;7.0;4.0;17.0
456;Middelbaar onderwijsniveau;1999;;71.0;75.0;36.0;95.0;;56.0;61.0;;98.0;;81.0;24.0;22.0;64.0;16.0;;;90.0;64.0;90.0;2.0;2.0;7.0;;;;;;;23.0;7.0;9.0;77.0;;12.0;2.0;2.0;6.0;3.0;19.0
457;Middelbaar onderwijsniveau;2000;;76.0;79.0;42.0;96.0;;61.0;61.0;;98.0;;85.0;26.0;23.0;69.0;18.0;;;88.0;62.0;91.0;2.0;2.0;11.0;;;;;;;22.0;7.0;10.0;81.0;;12.0;2.0;2.0;6.0;4.0;21.0
458;Middelbaar onderwijsniveau;2001;;77.0;82.0;46.0;96.0;;64.0;62.0;;98.0;15.0;85.0;27.0;22.0;73.0;17.0;;;86.0;59.0;92.0;;;10.0;14.0;22.0;3.0;;;;22.0;6.0;10.0;81.0;;12.0;2.0;2.0;5.0;3.0;22.0
459;Middelbaar onderwijsniveau;2002;;79.0;84.0;50.0;97.0;;65.0;61.0;;98.0;18.0;86.0;28.0;21.0;77.0;18.0;;;85.0;55.0;93.0;;;11.0;26.0;36.0;8.0;;;;22.0;7.0;10.0;83.0;;13.0;2.0;3.0;5.0;3.0;22.0
460;Middelbaar onderwijsniveau;2003;;80.0;84.0;45.0;98.0;;64.0;57.0;;98.0;;83.0;23.0;20.0;78.0;15.0;;;81.0;49.0;93.0;;;;28.0;31.0;;;;;26.0;6.0;9.0;78.0;;10.0;2.0;2.0;2.0;;18.0
461;Middelbaar onderwijsniveau;2004;;83.0;85.0;49.0;96.0;;58.0;56.0;;98.0;22.0;82.0;29.0;20.0;79.0;21.0;;;81.0;51.0;93.0;;;;51.0;38.0;16.0;;;;21.0;4.0;11.0;78.0;;13.0;2.0;3.0;2.0;3.0;18.0
462;Hoger onderwijsniveau;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
463;Hoger onderwijsniveau;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;Hoger onderwijsniveau;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;Hoger onderwijsniveau;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
466;Hoger onderwijsniveau;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
467;Hoger onderwijsniveau;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
468;Hoger onderwijsniveau;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
469;Hoger onderwijsniveau;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
470;Hoger onderwijsniveau;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
471;Hoger onderwijsniveau;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
472;Hoger onderwijsniveau;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;Hoger onderwijsniveau;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
474;Hoger onderwijsniveau;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
475;Hoger onderwijsniveau;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
476;Hoger onderwijsniveau;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
477;Hoger onderwijsniveau;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
478;Hoger onderwijsniveau;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479;Hoger onderwijsniveau;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
480;Hoger onderwijsniveau;1990;95.0;44.0;17.0;16.0;82.0;;25.0;62.0;29.0;88.0;;40.0;6.0;33.0;34.0;;99.0;;88.0;87.0;47.0;1.0;;;;;;16.0;7.0;;;4.0;3.0;69.0;;10.0;1.0;3.0;8.0;;3.0
481;Hoger onderwijsniveau;1991;98.0;51.0;27.0;19.0;91.0;;31.0;66.0;29.0;94.0;;50.0;10.0;36.0;44.0;;99.0;;90.0;87.0;59.0;1.0;;;;;;17.0;6.0;;;4.0;4.0;78.0;;12.0;1.0;4.0;9.0;;5.0
482;Hoger onderwijsniveau;1992;98.0;53.0;34.0;21.0;93.0;;34.0;68.0;25.0;95.0;;56.0;12.0;37.0;48.0;;99.0;;90.0;87.0;70.0;0.0;;;;;;18.0;5.0;8.0;;5.0;4.0;78.0;;13.0;1.0;3.0;8.0;;4.0
483;Hoger onderwijsniveau;1993;98.0;55.0;42.0;23.0;93.0;;36.0;69.0;24.0;96.0;;61.0;15.0;37.0;53.0;6.0;99.0;;92.0;86.0;76.0;1.0;0.0;;;;;20.0;5.0;9.0;;4.0;5.0;77.0;;13.0;1.0;5.0;7.0;5.0;5.0
484;Hoger onderwijsniveau;1994;;58.0;49.0;26.0;94.0;;38.0;68.0;;97.0;;67.0;17.0;36.0;55.0;10.0;;;94.0;83.0;82.0;2.0;1.0;2.0;;;;;;;37.0;5.0;5.0;78.0;;12.0;1.0;4.0;8.0;6.0;7.0
485;Hoger onderwijsniveau;1995;;59.0;56.0;29.0;94.0;;40.0;65.0;;96.0;;68.0;19.0;34.0;60.0;11.0;;;93.0;80.0;86.0;2.0;2.0;5.0;;;;;;;36.0;4.0;6.0;75.0;;14.0;1.0;6.0;9.0;5.0;10.0
486;Hoger onderwijsniveau;1996;;58.0;58.0;30.0;91.0;;43.0;63.0;;96.0;;70.0;20.0;33.0;66.0;11.0;;;92.0;77.0;88.0;2.0;2.0;4.0;;;;;;;36.0;5.0;7.0;72.0;;14.0;1.0;5.0;9.0;5.0;9.0
487;Hoger onderwijsniveau;1997;;60.0;62.0;36.0;92.0;;43.0;62.0;;97.0;;72.0;20.0;31.0;71.0;11.0;;;93.0;73.0;91.0;1.0;2.0;5.0;;;;;;;36.0;4.0;7.0;73.0;;13.0;1.0;4.0;8.0;5.0;8.0
488;Hoger onderwijsniveau;1998;;63.0;66.0;40.0;93.0;;46.0;59.0;;97.0;;74.0;21.0;31.0;77.0;9.0;;;93.0;70.0;92.0;2.0;2.0;6.0;;;;;;;36.0;3.0;7.0;74.0;;12.0;1.0;5.0;8.0;4.0;10.0
489;Hoger onderwijsniveau;1999;;63.0;74.0;45.0;94.0;;50.0;57.0;;98.0;;78.0;22.0;31.0;80.0;10.0;;;91.0;68.0;94.0;2.0;2.0;7.0;;;;;;;34.0;3.0;7.0;78.0;;11.0;1.0;5.0;9.0;3.0;12.0
490;Hoger onderwijsniveau;2000;;66.0;76.0;46.0;93.0;;50.0;55.0;;98.0;;81.0;24.0;31.0;85.0;12.0;;;90.0;64.0;95.0;2.0;2.0;9.0;;;;;;;36.0;4.0;8.0;75.0;;13.0;1.0;5.0;8.0;4.0;13.0
491;Hoger onderwijsniveau;2001;;68.0;81.0;52.0;95.0;;52.0;56.0;;98.0;15.0;83.0;26.0;30.0;88.0;10.0;;;90.0;61.0;96.0;;;9.0;16.0;30.0;5.0;;;;35.0;3.0;8.0;78.0;;13.0;1.0;4.0;6.0;4.0;14.0
492;Hoger onderwijsniveau;2002;;72.0;84.0;56.0;97.0;;57.0;52.0;;98.0;18.0;85.0;27.0;29.0;89.0;11.0;;;86.0;58.0;97.0;;;9.0;29.0;41.0;9.0;;;;34.0;3.0;8.0;79.0;;12.0;1.0;4.0;6.0;4.0;14.0
493;Hoger onderwijsniveau;2003;;77.0;76.0;52.0;94.0;;55.0;56.0;;97.0;;83.0;26.0;27.0;90.0;12.0;;;88.0;54.0;95.0;;;;29.0;36.0;;;;;33.0;5.0;8.0;80.0;;11.0;0.0;6.0;5.0;;13.0
494;Hoger onderwijsniveau;2004;;76.0;82.0;56.0;97.0;;56.0;53.0;;98.0;25.0;81.0;26.0;22.0;88.0;14.0;;;79.0;49.0;95.0;;;;52.0;45.0;19.0;;;;29.0;2.0;7.0;80.0;;8.0;0.0;5.0;4.0;5.0;14.0
495;Beroepsbevolking;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;Beroepsbevolking;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;Beroepsbevolking;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;Beroepsbevolking;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;Beroepsbevolking;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
500;Beroepsbevolking;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;Beroepsbevolking;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;Beroepsbevolking;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;Beroepsbevolking;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
504;Beroepsbevolking;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
505;Beroepsbevolking;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
506;Beroepsbevolking;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
507;Beroepsbevolking;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
508;Beroepsbevolking;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
509;Beroepsbevolking;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
510;Beroepsbevolking;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
511;Beroepsbevolking;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
512;Beroepsbevolking;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
513;Beroepsbevolking;1990;97.0;56.0;20.0;13.0;91.0;;30.0;70.0;29.0;93.0;;57.0;6.0;30.0;31.0;;98.0;;89.0;89.0;50.0;1.0;;;;;;9.0;9.0;;;9.0;3.0;76.0;;12.0;2.0;2.0;8.0;;5.0
514;Beroepsbevolking;1991;99.0;58.0;30.0;14.0;93.0;;34.0;67.0;28.0;96.0;;64.0;9.0;29.0;36.0;;99.0;;92.0;88.0;64.0;1.0;;;;;;9.0;7.0;;;9.0;5.0;78.0;;12.0;3.0;3.0;9.0;;6.0
515;Beroepsbevolking;1992;99.0;60.0;37.0;16.0;94.0;;38.0;68.0;24.0;97.0;;70.0;13.0;28.0;40.0;;99.0;;93.0;87.0;75.0;1.0;;;;;;9.0;6.0;8.0;;9.0;5.0;79.0;;12.0;2.0;2.0;8.0;;8.0
516;Beroepsbevolking;1993;98.0;62.0;48.0;18.0;94.0;;42.0;68.0;22.0;97.0;;74.0;15.0;28.0;44.0;13.0;99.0;;93.0;84.0;81.0;1.0;0.0;;;;;10.0;6.0;9.0;;9.0;6.0;77.0;;12.0;2.0;3.0;8.0;4.0;10.0
517;Beroepsbevolking;1994;;63.0;54.0;21.0;95.0;;46.0;68.0;;97.0;;78.0;18.0;28.0;47.0;18.0;;;95.0;83.0;86.0;1.0;1.0;4.0;;;;;;;27.0;9.0;6.0;78.0;;12.0;2.0;3.0;8.0;4.0;12.0
518;Beroepsbevolking;1995;;65.0;61.0;25.0;95.0;;49.0;67.0;;97.0;;80.0;20.0;28.0;54.0;18.0;;;94.0;79.0;90.0;1.0;2.0;6.0;;;;;;;26.0;9.0;8.0;79.0;;12.0;1.0;4.0;8.0;4.0;15.0
519;Beroepsbevolking;1996;;67.0;67.0;29.0;95.0;;53.0;66.0;;98.0;;83.0;22.0;27.0;58.0;19.0;;;94.0;77.0;92.0;2.0;2.0;6.0;;;;;;;27.0;9.0;8.0;78.0;;13.0;2.0;3.0;8.0;4.0;15.0
520;Beroepsbevolking;1997;;69.0;71.0;34.0;95.0;;56.0;65.0;;98.0;;84.0;23.0;25.0;63.0;19.0;;;93.0;73.0;94.0;1.0;2.0;6.0;;;;;;;26.0;9.0;9.0;79.0;;12.0;2.0;3.0;8.0;4.0;17.0
521;Beroepsbevolking;1998;;70.0;76.0;40.0;96.0;;57.0;61.0;;99.0;;86.0;25.0;25.0;71.0;18.0;;;93.0;69.0;95.0;2.0;2.0;7.0;;;;;;;26.0;7.0;10.0;79.0;;13.0;1.0;3.0;8.0;4.0;17.0
522;Beroepsbevolking;1999;;71.0;80.0;43.0;96.0;;60.0;59.0;;98.0;;87.0;26.0;23.0;75.0;19.0;;;92.0;65.0;96.0;2.0;2.0;8.0;;;;;;;25.0;8.0;10.0;81.0;;12.0;1.0;3.0;7.0;3.0;19.0
523;Beroepsbevolking;2000;;74.0;82.0;47.0;96.0;;62.0;58.0;;99.0;;89.0;28.0;23.0;81.0;20.0;;;90.0;63.0;97.0;2.0;2.0;11.0;;;;;;;27.0;7.0;11.0;80.0;;13.0;1.0;3.0;7.0;4.0;20.0
524;Beroepsbevolking;2001;;75.0;86.0;52.0;97.0;;63.0;58.0;;98.0;16.0;90.0;29.0;22.0;86.0;19.0;;;89.0;59.0;97.0;;;11.0;17.0;29.0;4.0;;;;27.0;6.0;12.0;82.0;;13.0;1.0;3.0;6.0;4.0;22.0
525;Beroepsbevolking;2002;;77.0;87.0;56.0;97.0;;67.0;56.0;;98.0;19.0;91.0;30.0;21.0;88.0;20.0;;;87.0;56.0;98.0;;;12.0;33.0;43.0;10.0;;;;28.0;6.0;12.0;82.0;;13.0;2.0;3.0;6.0;3.0;22.0
526;Beroepsbevolking;2003;;80.0;84.0;54.0;97.0;;66.0;55.0;;97.0;;88.0;28.0;19.0;87.0;21.0;;;82.0;48.0;94.0;;;;35.0;38.0;;;;;29.0;6.0;12.0;83.0;;11.0;1.0;3.0;4.0;;20.0
527;Beroepsbevolking;2004;;81.0;86.0;58.0;97.0;;63.0;52.0;;98.0;26.0;84.0;32.0;19.0;88.0;24.0;;;79.0;49.0;95.0;;;;60.0;45.0;21.0;;;;27.0;3.0;12.0;83.0;;10.0;2.0;3.0;4.0;4.0;20.0
528;Niet beroepsbevolking;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
529;Niet beroepsbevolking;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
530;Niet beroepsbevolking;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
531;Niet beroepsbevolking;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532;Niet beroepsbevolking;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
533;Niet beroepsbevolking;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534;Niet beroepsbevolking;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535;Niet beroepsbevolking;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
536;Niet beroepsbevolking;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
537;Niet beroepsbevolking;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
538;Niet beroepsbevolking;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
539;Niet beroepsbevolking;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
540;Niet beroepsbevolking;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
541;Niet beroepsbevolking;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
542;Niet beroepsbevolking;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
543;Niet beroepsbevolking;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
544;Niet beroepsbevolking;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
545;Niet beroepsbevolking;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
546;Niet beroepsbevolking;1990;87.0;44.0;10.0;5.0;77.0;;17.0;58.0;20.0;85.0;;36.0;3.0;19.0;12.0;;92.0;;72.0;73.0;26.0;1.0;;;;;;6.0;8.0;;;6.0;2.0;47.0;;5.0;2.0;2.0;4.0;;1.0
547;Niet beroepsbevolking;1991;92.0;51.0;16.0;7.0;85.0;;22.0;62.0;17.0;92.0;;43.0;6.0;20.0;15.0;;98.0;;80.0;76.0;39.0;1.0;;;;;;5.0;8.0;;;8.0;3.0;53.0;;6.0;2.0;2.0;4.0;;2.0
548;Niet beroepsbevolking;1992;91.0;50.0;21.0;8.0;84.0;;24.0;63.0;16.0;94.0;;49.0;7.0;22.0;20.0;;97.0;;84.0;76.0;51.0;1.0;;;;;;5.0;7.0;5.0;;7.0;3.0;53.0;;7.0;3.0;1.0;5.0;;3.0
549;Niet beroepsbevolking;1993;94.0;55.0;30.0;9.0;86.0;;26.0;63.0;14.0;95.0;;52.0;9.0;22.0;20.0;7.0;98.0;;85.0;74.0;61.0;1.0;0.0;;;;;5.0;7.0;5.0;;8.0;3.0;55.0;;9.0;2.0;3.0;4.0;4.0;3.0
550;Niet beroepsbevolking;1994;;57.0;33.0;10.0;87.0;;29.0;63.0;;94.0;;58.0;10.0;23.0;22.0;9.0;;;85.0;73.0;66.0;2.0;1.0;3.0;;;;;;;21.0;9.0;3.0;54.0;;8.0;3.0;2.0;4.0;3.0;7.0
551;Niet beroepsbevolking;1995;;56.0;42.0;13.0;87.0;;33.0;61.0;;95.0;;63.0;12.0;24.0;26.0;10.0;;;86.0;71.0;70.0;2.0;1.0;5.0;;;;;;;22.0;8.0;4.0;56.0;;9.0;4.0;3.0;4.0;4.0;10.0
552;Niet beroepsbevolking;1996;;52.0;44.0;12.0;86.0;;31.0;57.0;;95.0;;61.0;10.0;22.0;35.0;8.0;;;84.0;63.0;75.0;1.0;1.0;4.0;;;;;;;22.0;8.0;3.0;55.0;;8.0;3.0;1.0;3.0;4.0;10.0
553;Niet beroepsbevolking;1997;;59.0;50.0;14.0;90.0;;35.0;59.0;;97.0;;67.0;14.0;24.0;38.0;12.0;;;86.0;63.0;80.0;1.0;2.0;5.0;;;;;;;20.0;7.0;3.0;56.0;;9.0;3.0;2.0;2.0;4.0;11.0
554;Niet beroepsbevolking;1998;;61.0;57.0;21.0;89.0;;41.0;59.0;;97.0;;69.0;16.0;21.0;47.0;12.0;;;89.0;61.0;83.0;1.0;1.0;6.0;;;;;;;24.0;6.0;3.0;58.0;;8.0;3.0;2.0;4.0;4.0;13.0
555;Niet beroepsbevolking;1999;;64.0;62.0;23.0;89.0;;41.0;58.0;;97.0;;66.0;19.0;20.0;48.0;10.0;;;82.0;57.0;85.0;1.0;2.0;7.0;;;;;;;21.0;7.0;5.0;57.0;;8.0;3.0;2.0;5.0;3.0;15.0
556;Niet beroepsbevolking;2000;;68.0;68.0;28.0;92.0;;47.0;60.0;;98.0;;74.0;18.0;23.0;52.0;14.0;;;84.0;57.0;86.0;1.0;1.0;9.0;;;;;;;22.0;6.0;7.0;63.0;;12.0;2.0;2.0;4.0;4.0;18.0
557;Niet beroepsbevolking;2001;;70.0;73.0;33.0;91.0;;49.0;61.0;;98.0;12.0;77.0;19.0;21.0;57.0;10.0;;;82.0;52.0;88.0;;;8.0;7.0;11.0;1.0;;;;19.0;5.0;7.0;62.0;;9.0;1.0;1.0;4.0;4.0;16.0
558;Niet beroepsbevolking;2002;;73.0;76.0;34.0;95.0;;51.0;60.0;;98.0;15.0;76.0;22.0;23.0;60.0;10.0;;;80.0;48.0;87.0;;;8.0;16.0;18.0;4.0;;;;18.0;5.0;4.0;69.0;;8.0;1.0;3.0;3.0;4.0;13.0
559;Niet beroepsbevolking;2003;;73.0;74.0;27.0;93.0;;53.0;58.0;;98.0;;77.0;17.0;23.0;66.0;8.0;;;83.0;48.0;92.0;;;;16.0;20.0;;;;;25.0;7.0;4.0;62.0;;10.0;3.0;3.0;2.0;;12.0
560;Niet beroepsbevolking;2004;;75.0;83.0;31.0;91.0;;52.0;57.0;;98.0;16.0;74.0;15.0;22.0;70.0;6.0;;;78.0;49.0;91.0;;;;35.0;29.0;11.0;;;;18.0;3.0;5.0;56.0;;8.0;2.0;3.0;2.0;3.0;16.0
561;Niemand behorend tot beroepsbevolking;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
562;Niemand behorend tot beroepsbevolking;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
563;Niemand behorend tot beroepsbevolking;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
564;Niemand behorend tot beroepsbevolking;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
565;Niemand behorend tot beroepsbevolking;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
566;Niemand behorend tot beroepsbevolking;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
567;Niemand behorend tot beroepsbevolking;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
568;Niemand behorend tot beroepsbevolking;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
569;Niemand behorend tot beroepsbevolking;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
570;Niemand behorend tot beroepsbevolking;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
571;Niemand behorend tot beroepsbevolking;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
572;Niemand behorend tot beroepsbevolking;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
573;Niemand behorend tot beroepsbevolking;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
574;Niemand behorend tot beroepsbevolking;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
575;Niemand behorend tot beroepsbevolking;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
