ID;Voertuigsoort;KenmerkenVrachtautoSEnTrekkers;BedrijfstakkenSBI2008;Perioden;VoertuigenInGebruik_1
6362;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;E Waterbedrijven en afvalbeheer;2011;1252
6363;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;E Waterbedrijven en afvalbeheer;2012;1478
6364;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;E Waterbedrijven en afvalbeheer;2013;1436
6365;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;E Waterbedrijven en afvalbeheer;2014;1446
6366;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;E Waterbedrijven en afvalbeheer;2015;1426
6367;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;E Waterbedrijven en afvalbeheer;2016;1458
6368;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;E Waterbedrijven en afvalbeheer;2017;1498
6369;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;E Waterbedrijven en afvalbeheer;2018;1535
6370;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;E Waterbedrijven en afvalbeheer;2019;1650
6371;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;E Waterbedrijven en afvalbeheer;2020;1618
6372;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;F Bouwnijverheid;2009;1692
6373;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;F Bouwnijverheid;2010;1634
6374;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;F Bouwnijverheid;2011;1604
6375;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;F Bouwnijverheid;2012;1515
6376;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;F Bouwnijverheid;2013;1467
6377;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;F Bouwnijverheid;2014;1413
6378;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;F Bouwnijverheid;2015;1434
6379;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;F Bouwnijverheid;2016;1423
6380;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;F Bouwnijverheid;2017;1465
6381;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;F Bouwnijverheid;2018;1483
6382;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;F Bouwnijverheid;2019;1546
6383;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;F Bouwnijverheid;2020;1609
6384;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;G Handel;2009;4531
6385;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;G Handel;2010;4572
6386;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;G Handel;2011;4398
6387;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;G Handel;2012;4447
6388;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;G Handel;2013;4346
6389;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;G Handel;2014;4226
6390;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;G Handel;2015;4301
6391;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;G Handel;2016;4320
6392;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;G Handel;2017;4439
6393;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;G Handel;2018;4455
6394;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;G Handel;2019;4326
6395;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;G Handel;2020;4371
6396;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;H Vervoer en opslag;2009;7124
6397;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;H Vervoer en opslag;2010;6878
6398;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;H Vervoer en opslag;2011;6764
6399;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;H Vervoer en opslag;2012;6405
6400;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;H Vervoer en opslag;2013;6222
6401;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;H Vervoer en opslag;2014;5940
6402;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;H Vervoer en opslag;2015;5816
6403;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;H Vervoer en opslag;2016;5701
6404;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;H Vervoer en opslag;2017;5680
6405;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;H Vervoer en opslag;2018;5792
6406;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;H Vervoer en opslag;2019;5897
6407;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;H Vervoer en opslag;2020;5720
6408;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;I Horeca;2009;19
6409;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;I Horeca;2010;24
6410;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;I Horeca;2011;26
6411;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;I Horeca;2012;25
6412;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;I Horeca;2013;25
6413;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;I Horeca;2014;27
6414;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;I Horeca;2015;29
6415;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;I Horeca;2016;28
6416;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;I Horeca;2017;28
6417;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;I Horeca;2018;38
6418;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;I Horeca;2019;47
6419;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;I Horeca;2020;37
6420;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;J Informatie en communicatie;2009;5
6421;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;J Informatie en communicatie;2010;4
6422;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;J Informatie en communicatie;2011;6
6423;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;J Informatie en communicatie;2012;11
6424;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;J Informatie en communicatie;2013;10
6425;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;J Informatie en communicatie;2014;11
6426;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;J Informatie en communicatie;2015;13
6427;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;J Informatie en communicatie;2016;17
6428;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;J Informatie en communicatie;2017;16
6429;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;J Informatie en communicatie;2018;21
6430;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;J Informatie en communicatie;2019;20
6431;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;J Informatie en communicatie;2020;25
6432;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;K Financiële dienstverlening;2009;174
6433;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;K Financiële dienstverlening;2010;165
6434;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;K Financiële dienstverlening;2011;162
6435;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;K Financiële dienstverlening;2012;120
6436;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;K Financiële dienstverlening;2013;112
6437;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;K Financiële dienstverlening;2014;159
6438;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;K Financiële dienstverlening;2015;152
6439;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;K Financiële dienstverlening;2016;205
6440;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;K Financiële dienstverlening;2017;239
6441;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;K Financiële dienstverlening;2018;243
6442;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;K Financiële dienstverlening;2019;149
6443;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;K Financiële dienstverlening;2020;164
6444;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;L Verhuur en handel van onroerend goed;2009;56
6445;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;L Verhuur en handel van onroerend goed;2010;58
6446;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;L Verhuur en handel van onroerend goed;2011;50
6447;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;L Verhuur en handel van onroerend goed;2012;36
6448;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;L Verhuur en handel van onroerend goed;2013;32
6449;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;L Verhuur en handel van onroerend goed;2014;33
6450;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;L Verhuur en handel van onroerend goed;2015;43
6451;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;L Verhuur en handel van onroerend goed;2016;36
6452;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;L Verhuur en handel van onroerend goed;2017;43
6453;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;L Verhuur en handel van onroerend goed;2018;41
6454;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;L Verhuur en handel van onroerend goed;2019;52
6455;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;L Verhuur en handel van onroerend goed;2020;49
6456;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;M Specialistische zakelijke diensten;2009;242
6457;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;M Specialistische zakelijke diensten;2010;265
6458;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;M Specialistische zakelijke diensten;2011;241
6459;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;M Specialistische zakelijke diensten;2012;225
6460;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;M Specialistische zakelijke diensten;2013;223
6461;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;M Specialistische zakelijke diensten;2014;202
6462;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;M Specialistische zakelijke diensten;2015;209
6463;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;M Specialistische zakelijke diensten;2016;208
6464;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;M Specialistische zakelijke diensten;2017;193
6465;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;M Specialistische zakelijke diensten;2018;176
6466;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;M Specialistische zakelijke diensten;2019;168
6467;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;M Specialistische zakelijke diensten;2020;169
6468;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;N Verhuur en overige zakelijke diensten;2009;652
6469;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;N Verhuur en overige zakelijke diensten;2010;681
6470;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;N Verhuur en overige zakelijke diensten;2011;664
6471;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;N Verhuur en overige zakelijke diensten;2012;696
6472;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;N Verhuur en overige zakelijke diensten;2013;693
6473;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;N Verhuur en overige zakelijke diensten;2014;680
6474;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;N Verhuur en overige zakelijke diensten;2015;677
6475;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;N Verhuur en overige zakelijke diensten;2016;680
6476;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;N Verhuur en overige zakelijke diensten;2017;687
6477;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;N Verhuur en overige zakelijke diensten;2018;765
6478;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;N Verhuur en overige zakelijke diensten;2019;830
6479;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;N Verhuur en overige zakelijke diensten;2020;884
6480;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;O Openbaar bestuur en overheidsdiensten;2009;255
6481;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;O Openbaar bestuur en overheidsdiensten;2010;306
6482;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;O Openbaar bestuur en overheidsdiensten;2011;343
6483;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;O Openbaar bestuur en overheidsdiensten;2012;353
6484;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;O Openbaar bestuur en overheidsdiensten;2013;361
6485;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;O Openbaar bestuur en overheidsdiensten;2014;375
6486;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;O Openbaar bestuur en overheidsdiensten;2015;361
6487;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;O Openbaar bestuur en overheidsdiensten;2016;384
6488;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;O Openbaar bestuur en overheidsdiensten;2017;408
6489;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;O Openbaar bestuur en overheidsdiensten;2018;426
6490;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;O Openbaar bestuur en overheidsdiensten;2019;456
6491;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;O Openbaar bestuur en overheidsdiensten;2020;467
6492;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;P Onderwijs;2009;35
6493;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;P Onderwijs;2010;16
6494;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;P Onderwijs;2011;15
6495;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;P Onderwijs;2012;14
6496;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;P Onderwijs;2013;41
6497;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;P Onderwijs;2014;43
6498;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;P Onderwijs;2015;46
6499;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;P Onderwijs;2016;43
6500;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;P Onderwijs;2017;22
6501;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;P Onderwijs;2018;31
6502;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;P Onderwijs;2019;37
6503;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;P Onderwijs;2020;37
6504;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;Q Gezondheids- en welzijnszorg;2009;41
6505;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;Q Gezondheids- en welzijnszorg;2010;35
6506;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;Q Gezondheids- en welzijnszorg;2011;25
6507;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;Q Gezondheids- en welzijnszorg;2012;26
6508;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;Q Gezondheids- en welzijnszorg;2013;10
6509;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;Q Gezondheids- en welzijnszorg;2014;12
6510;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;Q Gezondheids- en welzijnszorg;2015;10
6511;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;Q Gezondheids- en welzijnszorg;2016;4
6512;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;Q Gezondheids- en welzijnszorg;2017;3
6513;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;Q Gezondheids- en welzijnszorg;2018;7
6514;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;Q Gezondheids- en welzijnszorg;2019;2
6515;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;Q Gezondheids- en welzijnszorg;2020;4
6516;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;R Cultuur, sport en recreatie;2009;133
6517;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;R Cultuur, sport en recreatie;2010;122
6518;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;R Cultuur, sport en recreatie;2011;133
6519;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;R Cultuur, sport en recreatie;2012;138
6520;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;R Cultuur, sport en recreatie;2013;132
6521;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;R Cultuur, sport en recreatie;2014;131
6522;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;R Cultuur, sport en recreatie;2015;146
6523;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;R Cultuur, sport en recreatie;2016;155
6524;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;R Cultuur, sport en recreatie;2017;162
6525;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;R Cultuur, sport en recreatie;2018;171
6526;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;R Cultuur, sport en recreatie;2019;179
6527;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;R Cultuur, sport en recreatie;2020;183
6528;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;S Overige dienstverlening;2009;13
6529;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;S Overige dienstverlening;2010;19
6530;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;S Overige dienstverlening;2011;12
6531;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;S Overige dienstverlening;2012;14
6532;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;S Overige dienstverlening;2013;13
6533;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;S Overige dienstverlening;2014;17
6534;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;S Overige dienstverlening;2015;17
6535;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;S Overige dienstverlening;2016;19
6536;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;S Overige dienstverlening;2017;17
6537;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;S Overige dienstverlening;2018;20
6538;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;S Overige dienstverlening;2019;20
6539;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;S Overige dienstverlening;2020;16
6540;Vrachtauto's en trekkers voor oplegger;Laadvermogen: 12 000 tot 18 000 kg;SBI-code onbekend;2009;0
