ID;RedenBeeindiging;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
9085;Totaal;Tynaarlo;2e halfjaar 2019;1240.0;37.0
9086;Totaal;Tynaarlo;2019;1405.0;42.0
9087;Totaal;Tynaarlo;1e halfjaar 2020;985.0;29.0
9088;Totaal;Tynaarlo;2e halfjaar 2020;1405.0;41.0
9089;Totaal;Tynaarlo;2020;1575.0;46.0
9090;Totaal;Tynaarlo;1e halfjaar 2021;250.0;7.0
9091;Totaal;Tynaarlo;2e halfjaar 2021;1390.0;41.0
9092;Totaal;Tynaarlo;2021;1565.0;46.0
9093;Totaal;Tynaarlo;1e halfjaar 2022;230.0;7.0
9094;Totaal;Tynaarlo;2e halfjaar 2022;365.0;11.0
9095;Totaal;Tynaarlo;2022;565.0;17.0
9096;Totaal;Tynaarlo;1e halfjaar 2023;220.0;6.0
9097;Totaal;Tynaarlo;2e halfjaar 2023;985.0;28.0
9098;Totaal;Tynaarlo;2023;1165.0;34.0
9099;Totaal;Tytsjerksteradiel;1e halfjaar 2015;175.0;10.0
9100;Totaal;Tytsjerksteradiel;2e halfjaar 2015;1360.0;45.0
9101;Totaal;Tytsjerksteradiel;2015;1465.0;45.0
9102;Totaal;Tytsjerksteradiel;1e halfjaar 2016;1250.0;39.0
9103;Totaal;Tytsjerksteradiel;2e halfjaar 2016;;
9104;Totaal;Tytsjerksteradiel;2016;;
9105;Totaal;Tytsjerksteradiel;1e halfjaar 2017;425.0;13.0
9106;Totaal;Tytsjerksteradiel;2e halfjaar 2017;530.0;17.0
9107;Totaal;Tytsjerksteradiel;2017;890.0;28.0
9108;Totaal;Tytsjerksteradiel;1e halfjaar 2018;450.0;14.0
9109;Totaal;Tytsjerksteradiel;2e halfjaar 2018;565.0;18.0
9110;Totaal;Tytsjerksteradiel;2018;885.0;28.0
9111;Totaal;Tytsjerksteradiel;1e halfjaar 2019;440.0;14.0
9112;Totaal;Tytsjerksteradiel;2e halfjaar 2019;590.0;19.0
9113;Totaal;Tytsjerksteradiel;2019;875.0;28.0
9114;Totaal;Tytsjerksteradiel;1e halfjaar 2020;335.0;10.0
9115;Totaal;Tytsjerksteradiel;2e halfjaar 2020;325.0;10.0
9116;Totaal;Tytsjerksteradiel;2020;615.0;19.0
9117;Totaal;Tytsjerksteradiel;1e halfjaar 2021;255.0;8.0
9118;Totaal;Tytsjerksteradiel;2e halfjaar 2021;385.0;12.0
9119;Totaal;Tytsjerksteradiel;2021;600.0;19.0
9120;Totaal;Tytsjerksteradiel;1e halfjaar 2022;270.0;8.0
9121;Totaal;Tytsjerksteradiel;2e halfjaar 2022;360.0;11.0
9122;Totaal;Tytsjerksteradiel;2022;605.0;19.0
9123;Totaal;Tytsjerksteradiel;1e halfjaar 2023;250.0;8.0
9124;Totaal;Tytsjerksteradiel;2e halfjaar 2023;330.0;10.0
9125;Totaal;Tytsjerksteradiel;2023;560.0;17.0
9126;Totaal;Uden;1e halfjaar 2015;;
9127;Totaal;Uden;2e halfjaar 2015;;
9128;Totaal;Uden;2015;;
9129;Totaal;Uden;1e halfjaar 2016;570.0;14.0
9130;Totaal;Uden;2e halfjaar 2016;460.0;11.0
9131;Totaal;Uden;2016;905.0;22.0
9132;Totaal;Uden;1e halfjaar 2017;475.0;11.0
9133;Totaal;Uden;2e halfjaar 2017;490.0;12.0
9134;Totaal;Uden;2017;855.0;21.0
9135;Totaal;Uden;1e halfjaar 2018;995.0;24.0
9136;Totaal;Uden;2e halfjaar 2018;475.0;11.0
9137;Totaal;Uden;2018;1270.0;30.0
9138;Totaal;Uden;1e halfjaar 2019;565.0;14.0
9139;Totaal;Uden;2e halfjaar 2019;500.0;12.0
9140;Totaal;Uden;2019;900.0;22.0
9141;Totaal;Uden;1e halfjaar 2020;295.0;7.0
9142;Totaal;Uden;2e halfjaar 2020;395.0;9.0
9143;Totaal;Uden;2020;660.0;16.0
9144;Totaal;Uden;1e halfjaar 2021;335.0;8.0
9145;Totaal;Uden;2e halfjaar 2021;2515.0;59.0
9146;Totaal;Uden;2021;2740.0;65.0
9147;Totaal;Uden;1e halfjaar 2022;;
9148;Totaal;Uden;2e halfjaar 2022;;
9149;Totaal;Uden;2022;;
9150;Totaal;Uden;1e halfjaar 2023;;
9151;Totaal;Uden;2e halfjaar 2023;;
9152;Totaal;Uden;2023;;
9153;Totaal;Uitgeest;1e halfjaar 2015;490.0;35.0
9154;Totaal;Uitgeest;2e halfjaar 2015;250.0;20.0
9155;Totaal;Uitgeest;2015;510.0;40.0
9156;Totaal;Uitgeest;1e halfjaar 2016;40.0;3.0
9157;Totaal;Uitgeest;2e halfjaar 2016;110.0;8.0
9158;Totaal;Uitgeest;2016;145.0;11.0
9159;Totaal;Uitgeest;1e halfjaar 2017;55.0;4.0
9160;Totaal;Uitgeest;2e halfjaar 2017;95.0;7.0
9161;Totaal;Uitgeest;2017;135.0;10.0
9162;Totaal;Uitgeest;1e halfjaar 2018;85.0;6.0
9163;Totaal;Uitgeest;2e halfjaar 2018;60.0;4.0
9164;Totaal;Uitgeest;2018;135.0;10.0
9165;Totaal;Uitgeest;1e halfjaar 2019;70.0;5.0
9166;Totaal;Uitgeest;2e halfjaar 2019;95.0;7.0
9167;Totaal;Uitgeest;2019;150.0;11.0
9168;Totaal;Uitgeest;1e halfjaar 2020;45.0;3.0
9169;Totaal;Uitgeest;2e halfjaar 2020;140.0;10.0
9170;Totaal;Uitgeest;2020;175.0;13.0
9171;Totaal;Uitgeest;1e halfjaar 2021;60.0;4.0
9172;Totaal;Uitgeest;2e halfjaar 2021;60.0;4.0
9173;Totaal;Uitgeest;2021;115.0;8.0
9174;Totaal;Uitgeest;1e halfjaar 2022;65.0;5.0
9175;Totaal;Uitgeest;2e halfjaar 2022;75.0;6.0
9176;Totaal;Uitgeest;2022;130.0;10.0
9177;Totaal;Uitgeest;1e halfjaar 2023;55.0;4.0
9178;Totaal;Uitgeest;2e halfjaar 2023;105.0;8.0
9179;Totaal;Uitgeest;2023;145.0;11.0
9180;Totaal;Uithoorn;1e halfjaar 2015;;
9181;Totaal;Uithoorn;2e halfjaar 2015;550.0;20.0
9182;Totaal;Uithoorn;2015;;
9183;Totaal;Uithoorn;1e halfjaar 2016;340.0;12.0
9184;Totaal;Uithoorn;2e halfjaar 2016;405.0;14.0
9185;Totaal;Uithoorn;2016;530.0;18.0
9186;Totaal;Uithoorn;1e halfjaar 2017;385.0;13.0
9187;Totaal;Uithoorn;2e halfjaar 2017;490.0;17.0
9188;Totaal;Uithoorn;2017;645.0;22.0
9189;Totaal;Uithoorn;1e halfjaar 2018;430.0;15.0
9190;Totaal;Uithoorn;2e halfjaar 2018;260.0;9.0
9191;Totaal;Uithoorn;2018;550.0;19.0
9192;Totaal;Uithoorn;1e halfjaar 2019;355.0;12.0
9193;Totaal;Uithoorn;2e halfjaar 2019;170.0;6.0
9194;Totaal;Uithoorn;2019;435.0;15.0
9195;Totaal;Uithoorn;1e halfjaar 2020;110.0;4.0
9196;Totaal;Uithoorn;2e halfjaar 2020;560.0;19.0
9197;Totaal;Uithoorn;2020;655.0;22.0
9198;Totaal;Uithoorn;1e halfjaar 2021;190.0;6.0
9199;Totaal;Uithoorn;2e halfjaar 2021;270.0;9.0
9200;Totaal;Uithoorn;2021;430.0;14.0
9201;Totaal;Uithoorn;1e halfjaar 2022;200.0;6.0
9202;Totaal;Uithoorn;2e halfjaar 2022;220.0;7.0
9203;Totaal;Uithoorn;2022;405.0;13.0
9204;Totaal;Uithoorn;1e halfjaar 2023;185.0;6.0
9205;Totaal;Uithoorn;2e halfjaar 2023;245.0;8.0
9206;Totaal;Uithoorn;2023;400.0;13.0
9207;Totaal;Urk;1e halfjaar 2015;;
9208;Totaal;Urk;2e halfjaar 2015;;
9209;Totaal;Urk;2015;;
9210;Totaal;Urk;1e halfjaar 2016;;
9211;Totaal;Urk;2e halfjaar 2016;;
9212;Totaal;Urk;2016;;
9213;Totaal;Urk;1e halfjaar 2017;80.0;4.0
9214;Totaal;Urk;2e halfjaar 2017;125.0;6.0
9215;Totaal;Urk;2017;200.0;10.0
9216;Totaal;Urk;1e halfjaar 2018;20.0;1.0
9217;Totaal;Urk;2e halfjaar 2018;175.0;9.0
9218;Totaal;Urk;2018;195.0;10.0
9219;Totaal;Urk;1e halfjaar 2019;80.0;4.0
9220;Totaal;Urk;2e halfjaar 2019;190.0;9.0
9221;Totaal;Urk;2019;260.0;13.0
9222;Totaal;Urk;1e halfjaar 2020;55.0;3.0
9223;Totaal;Urk;2e halfjaar 2020;280.0;13.0
9224;Totaal;Urk;2020;335.0;16.0
9225;Totaal;Urk;1e halfjaar 2021;75.0;4.0
9226;Totaal;Urk;2e halfjaar 2021;325.0;15.0
9227;Totaal;Urk;2021;385.0;18.0
9228;Totaal;Urk;1e halfjaar 2022;105.0;5.0
9229;Totaal;Urk;2e halfjaar 2022;145.0;7.0
9230;Totaal;Urk;2022;230.0;11.0
9231;Totaal;Urk;1e halfjaar 2023;80.0;4.0
9232;Totaal;Urk;2e halfjaar 2023;140.0;6.0
9233;Totaal;Urk;2023;210.0;10.0
9234;Totaal;Utrecht (gemeente);1e halfjaar 2015;;
9235;Totaal;Utrecht (gemeente);2e halfjaar 2015;;
9236;Totaal;Utrecht (gemeente);2015;;
9237;Totaal;Utrecht (gemeente);1e halfjaar 2016;2120.0;6.0
9238;Totaal;Utrecht (gemeente);2e halfjaar 2016;1540.0;5.0
9239;Totaal;Utrecht (gemeente);2016;3545.0;10.0
9240;Totaal;Utrecht (gemeente);1e halfjaar 2017;3705.0;11.0
9241;Totaal;Utrecht (gemeente);2e halfjaar 2017;6715.0;20.0
9242;Totaal;Utrecht (gemeente);2017;9445.0;28.0
9243;Totaal;Utrecht (gemeente);1e halfjaar 2018;1680.0;5.0
9244;Totaal;Utrecht (gemeente);2e halfjaar 2018;1780.0;5.0
9245;Totaal;Utrecht (gemeente);2018;3380.0;10.0
9246;Totaal;Utrecht (gemeente);1e halfjaar 2019;1970.0;6.0
9247;Totaal;Utrecht (gemeente);2e halfjaar 2019;2385.0;7.0
9248;Totaal;Utrecht (gemeente);2019;4225.0;12.0
9249;Totaal;Utrecht (gemeente);1e halfjaar 2020;2195.0;6.0
9250;Totaal;Utrecht (gemeente);2e halfjaar 2020;13665.0;38.0
9251;Totaal;Utrecht (gemeente);2020;15300.0;43.0
9252;Totaal;Utrecht (gemeente);1e halfjaar 2021;2455.0;7.0
9253;Totaal;Utrecht (gemeente);2e halfjaar 2021;3620.0;10.0
9254;Totaal;Utrecht (gemeente);2021;5835.0;16.0
9255;Totaal;Utrecht (gemeente);1e halfjaar 2022;;
9256;Totaal;Utrecht (gemeente);2e halfjaar 2022;;
9257;Totaal;Utrecht (gemeente);2022;;
9258;Totaal;Utrecht (gemeente);1e halfjaar 2023;;
9259;Totaal;Utrecht (gemeente);2e halfjaar 2023;;
9260;Totaal;Utrecht (gemeente);2023;;
9261;Totaal;Utrechtse Heuvelrug;1e halfjaar 2015;;
9262;Totaal;Utrechtse Heuvelrug;2e halfjaar 2015;;
9263;Totaal;Utrechtse Heuvelrug;2015;;
9264;Totaal;Utrechtse Heuvelrug;1e halfjaar 2016;;
9265;Totaal;Utrechtse Heuvelrug;2e halfjaar 2016;;
9266;Totaal;Utrechtse Heuvelrug;2016;;
9267;Totaal;Utrechtse Heuvelrug;1e halfjaar 2017;525.0;11.0
9268;Totaal;Utrechtse Heuvelrug;2e halfjaar 2017;605.0;12.0
9269;Totaal;Utrechtse Heuvelrug;2017;1050.0;21.0
9270;Totaal;Utrechtse Heuvelrug;1e halfjaar 2018;590.0;12.0
9271;Totaal;Utrechtse Heuvelrug;2e halfjaar 2018;610.0;12.0
9272;Totaal;Utrechtse Heuvelrug;2018;1090.0;22.0
9273;Totaal;Utrechtse Heuvelrug;1e halfjaar 2019;430.0;9.0
9274;Totaal;Utrechtse Heuvelrug;2e halfjaar 2019;570.0;12.0
9275;Totaal;Utrechtse Heuvelrug;2019;940.0;19.0
9276;Totaal;Utrechtse Heuvelrug;1e halfjaar 2020;410.0;8.0
9277;Totaal;Utrechtse Heuvelrug;2e halfjaar 2020;515.0;10.0
9278;Totaal;Utrechtse Heuvelrug;2020;900.0;18.0
9279;Totaal;Utrechtse Heuvelrug;1e halfjaar 2021;575.0;12.0
9280;Totaal;Utrechtse Heuvelrug;2e halfjaar 2021;915.0;18.0
9281;Totaal;Utrechtse Heuvelrug;2021;1420.0;28.0
9282;Totaal;Utrechtse Heuvelrug;1e halfjaar 2022;505.0;10.0
9283;Totaal;Utrechtse Heuvelrug;2e halfjaar 2022;530.0;11.0
9284;Totaal;Utrechtse Heuvelrug;2022;975.0;20.0
9285;Totaal;Utrechtse Heuvelrug;1e halfjaar 2023;425.0;8.0
9286;Totaal;Utrechtse Heuvelrug;2e halfjaar 2023;620.0;12.0
9287;Totaal;Utrechtse Heuvelrug;2023;995.0;20.0
9288;Totaal;Vaals;1e halfjaar 2015;;
9289;Totaal;Vaals;2e halfjaar 2015;;
9290;Totaal;Vaals;2015;;
9291;Totaal;Vaals;1e halfjaar 2016;25.0;3.0
9292;Totaal;Vaals;2e halfjaar 2016;30.0;3.0
9293;Totaal;Vaals;2016;55.0;6.0
9294;Totaal;Vaals;1e halfjaar 2017;200.0;21.0
9295;Totaal;Vaals;2e halfjaar 2017;115.0;12.0
9296;Totaal;Vaals;2017;275.0;28.0
9297;Totaal;Vaals;1e halfjaar 2018;100.0;10.0
9298;Totaal;Vaals;2e halfjaar 2018;135.0;14.0
9299;Totaal;Vaals;2018;215.0;22.0
9300;Totaal;Vaals;1e halfjaar 2019;130.0;13.0
9301;Totaal;Vaals;2e halfjaar 2019;115.0;11.0
9302;Totaal;Vaals;2019;210.0;21.0
9303;Totaal;Vaals;1e halfjaar 2020;65.0;6.0
9304;Totaal;Vaals;2e halfjaar 2020;80.0;8.0
9305;Totaal;Vaals;2020;145.0;14.0
9306;Totaal;Vaals;1e halfjaar 2021;60.0;6.0
9307;Totaal;Vaals;2e halfjaar 2021;135.0;13.0
9308;Totaal;Vaals;2021;185.0;18.0
9309;Totaal;Vaals;1e halfjaar 2022;95.0;9.0
9310;Totaal;Vaals;2e halfjaar 2022;65.0;6.0
9311;Totaal;Vaals;2022;150.0;15.0
9312;Totaal;Vaals;1e halfjaar 2023;65.0;6.0
9313;Totaal;Vaals;2e halfjaar 2023;70.0;7.0
9314;Totaal;Vaals;2023;130.0;13.0
9315;Totaal;Valkenburg aan de Geul;1e halfjaar 2015;;
9316;Totaal;Valkenburg aan de Geul;2e halfjaar 2015;;
9317;Totaal;Valkenburg aan de Geul;2015;;
9318;Totaal;Valkenburg aan de Geul;1e halfjaar 2016;;
9319;Totaal;Valkenburg aan de Geul;2e halfjaar 2016;;
9320;Totaal;Valkenburg aan de Geul;2016;;
9321;Totaal;Valkenburg aan de Geul;1e halfjaar 2017;265.0;16.0
9322;Totaal;Valkenburg aan de Geul;2e halfjaar 2017;340.0;21.0
9323;Totaal;Valkenburg aan de Geul;2017;570.0;35.0
9324;Totaal;Valkenburg aan de Geul;1e halfjaar 2018;225.0;14.0
9325;Totaal;Valkenburg aan de Geul;2e halfjaar 2018;190.0;12.0
9326;Totaal;Valkenburg aan de Geul;2018;390.0;24.0
9327;Totaal;Valkenburg aan de Geul;1e halfjaar 2019;350.0;21.0
9328;Totaal;Valkenburg aan de Geul;2e halfjaar 2019;270.0;16.0
9329;Totaal;Valkenburg aan de Geul;2019;550.0;33.0
9330;Totaal;Valkenburg aan de Geul;1e halfjaar 2020;150.0;9.0
9331;Totaal;Valkenburg aan de Geul;2e halfjaar 2020;215.0;13.0
9332;Totaal;Valkenburg aan de Geul;2020;355.0;22.0
9333;Totaal;Valkenburg aan de Geul;1e halfjaar 2021;170.0;10.0
9334;Totaal;Valkenburg aan de Geul;2e halfjaar 2021;300.0;18.0
9335;Totaal;Valkenburg aan de Geul;2021;455.0;28.0
9336;Totaal;Valkenburg aan de Geul;1e halfjaar 2022;160.0;10.0
9337;Totaal;Valkenburg aan de Geul;2e halfjaar 2022;160.0;10.0
9338;Totaal;Valkenburg aan de Geul;2022;305.0;19.0
9339;Totaal;Valkenburg aan de Geul;1e halfjaar 2023;165.0;10.0
9340;Totaal;Valkenburg aan de Geul;2e halfjaar 2023;175.0;11.0
9341;Totaal;Valkenburg aan de Geul;2023;330.0;20.0
9342;Totaal;Valkenswaard;1e halfjaar 2015;190.0;10.0
9343;Totaal;Valkenswaard;2e halfjaar 2015;420.0;15.0
9344;Totaal;Valkenswaard;2015;555.0;20.0
9345;Totaal;Valkenswaard;1e halfjaar 2016;95.0;3.0
9346;Totaal;Valkenswaard;2e halfjaar 2016;215.0;7.0
9347;Totaal;Valkenswaard;2016;295.0;10.0
9348;Totaal;Valkenswaard;1e halfjaar 2017;225.0;7.0
9349;Totaal;Valkenswaard;2e halfjaar 2017;625.0;20.0
9350;Totaal;Valkenswaard;2017;790.0;26.0
9351;Totaal;Valkenswaard;1e halfjaar 2018;305.0;10.0
9352;Totaal;Valkenswaard;2e halfjaar 2018;810.0;26.0
9353;Totaal;Valkenswaard;2018;1045.0;34.0
9354;Totaal;Valkenswaard;1e halfjaar 2019;375.0;12.0
9355;Totaal;Valkenswaard;2e halfjaar 2019;705.0;23.0
9356;Totaal;Valkenswaard;2019;1000.0;32.0
9357;Totaal;Valkenswaard;1e halfjaar 2020;295.0;9.0
9358;Totaal;Valkenswaard;2e halfjaar 2020;995.0;32.0
9359;Totaal;Valkenswaard;2020;1250.0;40.0
9360;Totaal;Valkenswaard;1e halfjaar 2021;320.0;10.0
9361;Totaal;Valkenswaard;2e halfjaar 2021;395.0;13.0
9362;Totaal;Valkenswaard;2021;675.0;22.0
9363;Totaal;Valkenswaard;1e halfjaar 2022;295.0;9.0
9364;Totaal;Valkenswaard;2e halfjaar 2022;710.0;23.0
9365;Totaal;Valkenswaard;2022;965.0;31.0
9366;Totaal;Valkenswaard;1e halfjaar 2023;305.0;10.0
9367;Totaal;Valkenswaard;2e halfjaar 2023;335.0;11.0
9368;Totaal;Valkenswaard;2023;625.0;20.0
9369;Totaal;Veendam;1e halfjaar 2015;175.0;10.0
9370;Totaal;Veendam;2e halfjaar 2015;;
9371;Totaal;Veendam;2015;;
9372;Totaal;Veendam;1e halfjaar 2016;275.0;10.0
9373;Totaal;Veendam;2e halfjaar 2016;500.0;18.0
9374;Totaal;Veendam;2016;730.0;27.0
9375;Totaal;Veendam;1e halfjaar 2017;250.0;9.0
9376;Totaal;Veendam;2e halfjaar 2017;375.0;14.0
9377;Totaal;Veendam;2017;580.0;21.0
9378;Totaal;Veendam;1e halfjaar 2018;250.0;9.0
9379;Totaal;Veendam;2e halfjaar 2018;280.0;10.0
9380;Totaal;Veendam;2018;505.0;18.0
9381;Totaal;Veendam;1e halfjaar 2019;260.0;9.0
9382;Totaal;Veendam;2e halfjaar 2019;330.0;12.0
9383;Totaal;Veendam;2019;545.0;20.0
9384;Totaal;Veendam;1e halfjaar 2020;185.0;7.0
9385;Totaal;Veendam;2e halfjaar 2020;255.0;9.0
9386;Totaal;Veendam;2020;430.0;16.0
9387;Totaal;Veendam;1e halfjaar 2021;265.0;10.0
9388;Totaal;Veendam;2e halfjaar 2021;395.0;14.0
9389;Totaal;Veendam;2021;635.0;23.0
9390;Totaal;Veendam;1e halfjaar 2022;220.0;8.0
9391;Totaal;Veendam;2e halfjaar 2022;205.0;7.0
9392;Totaal;Veendam;2022;410.0;15.0
9393;Totaal;Veendam;1e halfjaar 2023;170.0;6.0
9394;Totaal;Veendam;2e halfjaar 2023;170.0;6.0
9395;Totaal;Veendam;2023;335.0;12.0
9396;Totaal;Veenendaal;1e halfjaar 2015;;
9397;Totaal;Veenendaal;2e halfjaar 2015;;
9398;Totaal;Veenendaal;2015;;
9399;Totaal;Veenendaal;1e halfjaar 2016;495.0;8.0
9400;Totaal;Veenendaal;2e halfjaar 2016;575.0;9.0
9401;Totaal;Veenendaal;2016;995.0;16.0
9402;Totaal;Veenendaal;1e halfjaar 2017;;
9403;Totaal;Veenendaal;2e halfjaar 2017;1510.0;23.0
9404;Totaal;Veenendaal;2017;;
9405;Totaal;Veenendaal;1e halfjaar 2018;;
9406;Totaal;Veenendaal;2e halfjaar 2018;1565.0;24.0
9407;Totaal;Veenendaal;2018;;
9408;Totaal;Veenendaal;1e halfjaar 2019;550.0;8.0
9409;Totaal;Veenendaal;2e halfjaar 2019;995.0;15.0
9410;Totaal;Veenendaal;2019;1450.0;22.0
9411;Totaal;Veenendaal;1e halfjaar 2020;525.0;8.0
9412;Totaal;Veenendaal;2e halfjaar 2020;1750.0;26.0
9413;Totaal;Veenendaal;2020;2200.0;33.0
9414;Totaal;Veenendaal;1e halfjaar 2021;565.0;8.0
9415;Totaal;Veenendaal;2e halfjaar 2021;675.0;10.0
9416;Totaal;Veenendaal;2021;1180.0;18.0
9417;Totaal;Veenendaal;1e halfjaar 2022;625.0;9.0
9418;Totaal;Veenendaal;2e halfjaar 2022;645.0;10.0
9419;Totaal;Veenendaal;2022;1205.0;18.0
9420;Totaal;Veenendaal;1e halfjaar 2023;545.0;8.0
9421;Totaal;Veenendaal;2e halfjaar 2023;725.0;11.0
9422;Totaal;Veenendaal;2023;1215.0;18.0
9423;Totaal;Veere;1e halfjaar 2015;;
9424;Totaal;Veere;2e halfjaar 2015;;
9425;Totaal;Veere;2015;;
9426;Totaal;Veere;1e halfjaar 2016;;
9427;Totaal;Veere;2e halfjaar 2016;;
9428;Totaal;Veere;2016;;
9429;Totaal;Veere;1e halfjaar 2017;;
9430;Totaal;Veere;2e halfjaar 2017;;
9431;Totaal;Veere;2017;;
9432;Totaal;Veere;1e halfjaar 2018;;
9433;Totaal;Veere;2e halfjaar 2018;;
9434;Totaal;Veere;2018;;
9435;Totaal;Veere;1e halfjaar 2019;;
9436;Totaal;Veere;2e halfjaar 2019;;
9437;Totaal;Veere;2019;;
9438;Totaal;Veere;1e halfjaar 2020;;
9439;Totaal;Veere;2e halfjaar 2020;;
9440;Totaal;Veere;2020;;
9441;Totaal;Veere;1e halfjaar 2021;175.0;8.0
9442;Totaal;Veere;2e halfjaar 2021;175.0;8.0
9443;Totaal;Veere;2021;335.0;15.0
9444;Totaal;Veere;1e halfjaar 2022;180.0;8.0
9445;Totaal;Veere;2e halfjaar 2022;185.0;8.0
9446;Totaal;Veere;2022;345.0;16.0
9447;Totaal;Veere;1e halfjaar 2023;150.0;7.0
9448;Totaal;Veere;2e halfjaar 2023;195.0;9.0
9449;Totaal;Veere;2023;330.0;15.0
9450;Totaal;Veghel;1e halfjaar 2015;;
9451;Totaal;Veghel;2e halfjaar 2015;;
9452;Totaal;Veghel;2015;;
9453;Totaal;Veghel;1e halfjaar 2016;;
9454;Totaal;Veghel;2e halfjaar 2016;;
9455;Totaal;Veghel;2016;;
9456;Totaal;Veghel;1e halfjaar 2017;;
9457;Totaal;Veghel;2e halfjaar 2017;;
9458;Totaal;Veghel;2017;;
9459;Totaal;Veghel;1e halfjaar 2018;;
9460;Totaal;Veghel;2e halfjaar 2018;;
9461;Totaal;Veghel;2018;;
9462;Totaal;Veghel;1e halfjaar 2019;;
9463;Totaal;Veghel;2e halfjaar 2019;;
9464;Totaal;Veghel;2019;;
9465;Totaal;Veghel;1e halfjaar 2020;;
9466;Totaal;Veghel;2e halfjaar 2020;;
9467;Totaal;Veghel;2020;;
9468;Totaal;Veghel;1e halfjaar 2021;;
9469;Totaal;Veghel;2e halfjaar 2021;;
9470;Totaal;Veghel;2021;;
9471;Totaal;Veghel;1e halfjaar 2022;;
9472;Totaal;Veghel;2e halfjaar 2022;;
9473;Totaal;Veghel;2022;;
9474;Totaal;Veghel;1e halfjaar 2023;;
9475;Totaal;Veghel;2e halfjaar 2023;;
9476;Totaal;Veghel;2023;;
9477;Totaal;Veldhoven;1e halfjaar 2015;;
9478;Totaal;Veldhoven;2e halfjaar 2015;;
9479;Totaal;Veldhoven;2015;;
9480;Totaal;Veldhoven;1e halfjaar 2016;;
9481;Totaal;Veldhoven;2e halfjaar 2016;;
9482;Totaal;Veldhoven;2016;;
9483;Totaal;Veldhoven;1e halfjaar 2017;;
9484;Totaal;Veldhoven;2e halfjaar 2017;;
9485;Totaal;Veldhoven;2017;;
9486;Totaal;Veldhoven;1e halfjaar 2018;;
9487;Totaal;Veldhoven;2e halfjaar 2018;;
9488;Totaal;Veldhoven;2018;;
9489;Totaal;Veldhoven;1e halfjaar 2019;495.0;11.0
9490;Totaal;Veldhoven;2e halfjaar 2019;1335.0;29.0
9491;Totaal;Veldhoven;2019;1505.0;33.0
9492;Totaal;Veldhoven;1e halfjaar 2020;225.0;5.0
9493;Totaal;Veldhoven;2e halfjaar 2020;350.0;8.0
9494;Totaal;Veldhoven;2020;550.0;12.0
9495;Totaal;Veldhoven;1e halfjaar 2021;360.0;8.0
9496;Totaal;Veldhoven;2e halfjaar 2021;575.0;13.0
9497;Totaal;Veldhoven;2021;900.0;20.0
9498;Totaal;Veldhoven;1e halfjaar 2022;430.0;9.0
9499;Totaal;Veldhoven;2e halfjaar 2022;1015.0;22.0
9500;Totaal;Veldhoven;2022;1385.0;30.0
9501;Totaal;Veldhoven;1e halfjaar 2023;565.0;12.0
9502;Totaal;Veldhoven;2e halfjaar 2023;555.0;12.0
9503;Totaal;Veldhoven;2023;1060.0;23.0
9504;Totaal;Velsen;1e halfjaar 2015;;
9505;Totaal;Velsen;2e halfjaar 2015;;
9506;Totaal;Velsen;2015;;
9507;Totaal;Velsen;1e halfjaar 2016;;
9508;Totaal;Velsen;2e halfjaar 2016;;
9509;Totaal;Velsen;2016;;
9510;Totaal;Velsen;1e halfjaar 2017;850.0;13.0
9511;Totaal;Velsen;2e halfjaar 2017;1480.0;22.0
9512;Totaal;Velsen;2017;2065.0;31.0
9513;Totaal;Velsen;1e halfjaar 2018;955.0;14.0
9514;Totaal;Velsen;2e halfjaar 2018;815.0;12.0
9515;Totaal;Velsen;2018;1550.0;23.0
9516;Totaal;Velsen;1e halfjaar 2019;980.0;14.0
9517;Totaal;Velsen;2e halfjaar 2019;855.0;13.0
9518;Totaal;Velsen;2019;1610.0;24.0
9519;Totaal;Velsen;1e halfjaar 2020;585.0;9.0
9520;Totaal;Velsen;2e halfjaar 2020;2315.0;34.0
9521;Totaal;Velsen;2020;2780.0;40.0
9522;Totaal;Velsen;1e halfjaar 2021;595.0;9.0
9523;Totaal;Velsen;2e halfjaar 2021;675.0;10.0
9524;Totaal;Velsen;2021;1225.0;18.0
9525;Totaal;Velsen;1e halfjaar 2022;705.0;10.0
9526;Totaal;Velsen;2e halfjaar 2022;645.0;9.0
9527;Totaal;Velsen;2022;1285.0;19.0
9528;Totaal;Velsen;1e halfjaar 2023;550.0;8.0
9529;Totaal;Velsen;2e halfjaar 2023;560.0;8.0
9530;Totaal;Velsen;2023;1075.0;16.0
9531;Totaal;Venlo;1e halfjaar 2015;;
9532;Totaal;Venlo;2e halfjaar 2015;;
9533;Totaal;Venlo;2015;;
9534;Totaal;Venlo;1e halfjaar 2016;;
9535;Totaal;Venlo;2e halfjaar 2016;;
9536;Totaal;Venlo;2016;;
9537;Totaal;Venlo;1e halfjaar 2017;;
9538;Totaal;Venlo;2e halfjaar 2017;;
9539;Totaal;Venlo;2017;;
9540;Totaal;Venlo;1e halfjaar 2018;2765.0;27.0
9541;Totaal;Venlo;2e halfjaar 2018;2790.0;28.0
9542;Totaal;Venlo;2018;4865.0;48.0
9543;Totaal;Venlo;1e halfjaar 2019;2450.0;24.0
9544;Totaal;Venlo;2e halfjaar 2019;2480.0;24.0
9545;Totaal;Venlo;2019;4275.0;42.0
9546;Totaal;Venlo;1e halfjaar 2020;1070.0;11.0
